Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d15_eat2_d1;Student's T-test q-value eat2_d15_eat2_d1; Student's T-test Difference eat2_d15_eat2_d1;Student's T-test Test statistic eat2_d15_eat2_d1;Sign p-val: 0.05 
Q95XU3(243);21,9243;20,8017;21,8324;21,2551;23,9244;24,7345;23,1626;24,3766;3,03562;0,00333462;-2,59616;-6,05266;+
Q95XU6(15);20,679;21,22;20,8521;18,5198;20,7285;20,8686;20,9837;20,3582;0,276275;0,490062;-0,416995;-0,667412;
Q95XV3(378);23,6693;21,9816;21,849;22,082;20,7618;20,4243;21,2599;19,9063;1,90239;0,0172537;1,80741;3,51989;+
Q95XX0(95);21,4126;19,8832;21,451;21,2119;26,0444;27,5131;27,0275;26,9918;4,73971;0,00175758;-5,90452;-12,2281;+
Q95XX0(75);21,6261;19,7183;21,0764;20,7537;24,2491;28,4046;28,3241;27,2748;2,99999;0,00357699;-6,26952;-5,95878;+
Q95XX0(83);26,8926;24,5821;24,7319;24,37;27,976;29,7554;29,2308;28,0814;2,58474;0,00531414;-3,61674;-4,94085;+
Q95XX0(93);30,7516;23,3795;24,1778;23,5223;22,9833;26,2581;27,1691;24,7492;0,0288667;0,930785;0,167919;0,0841262;
Q95XX0(11);20,4304;21,4666;21,5256;21,1006;19,813;20,9033;20,673;20,6951;0,882265;0,12594;0,609718;1,74752;
Q95XX0(69);23,9807;20,7869;22,7853;21,8792;24,4675;24,4155;24,5524;24,1969;1,6228;0,0297656;-2,05002;-3,00564;+
Q95XX0(139);21,2638;19,9072;21,5768;21,6694;20,8696;20,7014;21,2572;21,1781;0,0869416;0,804942;0,102732;0,239655;
Q95Y04(3);20,0152;21,0179;20,1498;18,1008;25,538;23,1056;23,2048;21,6845;1,91117;0,0171175;-3,5623;-3,53658;+
U4PC73(180);24,6999;24,341;24,982;23,6432;24,141;24,3478;23,692;24,364;0,369884;0,39312;0,280324;0,852415;
Q95Y68(35);20,7485;20,3893;20,6664;19,8585;20,1909;21,7733;21,1945;20,3229;0,487184;0,297983;-0,454718;-1,07016;
Q95Y72(11);21,3841;21,1655;21,244;21,5001;20,1492;21,647;21,874;20,3721;0,294529;0,469047;0,312834;0,704482;
Q95Y88(355);21,5201;19,6262;21,3671;20,0999;19,8835;21,8014;19,9558;20,4887;0,0668502;0,843041;0,120983;0,187653;
Q95Y90(166);23,8567;24,2282;22,9621;23,203;25,7233;23,4349;23,3986;22,9242;0,172337;0,641596;-0,307772;-0,444223;
Q95Y90(21);24,2129;26,6339;25,6935;25,3196;24,0105;25,2361;25,7895;24,4805;0,404972;0,361884;0,585839;0,918928;
Q95Y90(119);20,5032;19,0334;20,733;21,7217;25,3643;26,7439;26,7978;26,3766;3,97787;0,00225698;-5,82284;-9,00066;+
Q95Y90(80);21,0826;20,6708;19,751;20,466;26,7082;23,9327;23,7281;23,3443;2,52648;0,00575819;-3,93571;-4,80835;+
Q95Y97(215);23,8707;24,9684;24,693;25,3164;24,2864;24,9326;24,968;26,187;0,32197;0,438406;-0,381389;-0,759247;
Q95YC6(37);22,0895;20,9379;21,5745;20,8536;19,4715;21,0867;20,4115;21,0319;0,925021;0,115617;0,863503;1,81864;
Q95YD1(285);20,9888;20,7339;20,0115;21,5194;20,6195;22,6229;23,2219;22,5439;1,17052;0,0712934;-1,43865;-2,22718;
Q95YD9(30);22,0788;20,277;22,3211;22,6383;23,4251;24,196;23,7035;23,4254;1,79496;0,0215359;-1,8587;-3,31852;+
Q95YF3(28);23,434;25,758;25,2098;24,6653;21,1838;23,2827;22,9013;24,1138;1,27005;0,0579987;1,89639;2,39448;
Q95YF3(33);21,9803;21,1385;21,4198;19,2641;22,7051;24,7191;23,8279;24,2495;2,15254;0,0118287;-2,92471;-4,01003;+
Q95YF3(178);24,5896;26,4489;24,2014;24,1886;23,1678;23,9215;23,2251;23,2714;1,37742;0,0469039;1,46067;2,57705;+
Q95YF3(110);21,468;19,5077;21,0272;20,4352;20,9343;21,5846;21,0935;20,6347;0,430345;0,340245;-0,452245;-0,966237;
Q95ZI6(139);21,696;21,1699;19,2519;20,9946;20,4966;21,8147;20,7839;20,8925;0,137489;0,701173;-0,218843;-0,363584;
Q95ZJ9(148);22,0632;20,4975;19,1574;20,0884;22,8761;25,244;24,646;25,036;2,57995;0,00560626;-3,9989;-4,92986;+
Q95ZL1(18);26,3525;27,0367;26,5977;26,7808;25,0594;26,4971;26,9004;27,6085;0,117469;0,739844;0,175572;0,315578;
Q95ZL1(7);25,8468;26,2218;26,7428;26,6096;23,5076;24,6197;22,8596;22,9701;3,15004;0,00287473;2,86602;6,36178;+
Q95ZW1(172);21,81;19,2752;20,6647;18,6388;19,7951;21,2491;21,7406;19,2642;0,175146;0,638585;-0,415047;-0,450576;
Q95ZW2(123);20,9386;20,7076;20,2837;19,843;21,7918;23,024;23,5792;22,4069;2,59123;0,00533509;-2,25726;-4,95575;+
Q960A1(230);20,7883;19,3323;21,4464;19,2619;20,1725;21,6499;20,419;19,7787;0,170599;0,644444;-0,297763;-0,440282;
Q965K0(158);19,9164;20,2028;19,3311;19,4782;21,9188;23,2364;23,8769;24,3204;3,17878;0,00294595;-3,60601;-6,44129;+
Q965K0(62);20,9042;19,9123;21,4324;20,969;22,7767;23,0744;23,0387;23,6643;3,12637;0,00300847;-2,33407;-6,29687;+
Q965Q1(43);22,9668;22,1602;21,2316;22,1684;22,7822;23,6352;23,4749;23,1519;1,5127;0,0355703;-1,12931;-2,81111;+
Q965Q1(35);21,0548;20,6227;20,6014;20,4256;20,225;21,1447;20,5484;21,3832;0,197719;0,602588;-0,149216;-0,500904;
Q965R9(174);25,5987;24,3683;22,3722;23,9854;21,0706;21,5977;21,6546;21,1335;2,13758;0,0123287;2,71706;3,9798;+
Q965R9(336);20,9876;20,8858;20,6389;19,8013;20,4729;21,1887;21,4434;20,3568;0,321354;0,43892;-0,287062;-0,758031;
Q965S8(212);20,515;21,2582;19,5916;21,4239;20,8879;21,1067;21,8129;20,6525;0,372395;0,391821;-0,417839;-0,85722;
Q965S8(117);21,6832;20,3855;18,9993;21,303;24,4403;25,0806;24,8935;22,8832;2,5215;0,00572932;-3,73164;-4,79714;+
Q965V4(891);22,3364;26,8396;25,762;24,0573;20,1701;19,7756;21,0076;19,9987;2,34422;0,00806764;4,51082;4,40849;+
Q965V9(6);27,8744;26,5778;27,4756;28,1498;25,7055;28,3249;27,9835;29,6327;0,171721;0,642723;-0,392281;-0,442827;
Q965W8(52);24,5166;23,9439;22,6251;24,3359;21,1016;20,8116;21,5197;20,1541;2,91875;0,00404904;2,9586;5,7488;+
Q965X7(46);20,1988;20,4314;20,9288;20,898;19,7332;19,2724;19,8237;20,6636;1,13917;0,0762644;0,741038;2,17478;
Q966A5(166);20,9972;20,2531;20,4703;18,5906;20,6535;21,52;21,4069;21,3604;1,08383;0,0847517;-1,15742;-2,08252;
Q966A5(458);21,9128;19,6032;19,4174;21,5379;20,8369;21,0115;19,9433;21,1193;0,0554565;0,866845;-0,109919;-0,15736;
Q966A5(216);22,0376;21,1113;20,7095;21,1595;19,9862;21,5888;21,8104;20,9723;0,124858;0,724611;0,165046;0,33345;
Q966A5(644);21,9412;21,5105;19,3095;21,3807;23,0306;24,2657;22,3827;22,555;1,50018;0,0368052;-2,02302;-2,78923;+
Q966C6(26);21,1529;21,2373;21,6046;21,486;20,2287;21,605;21,354;20,6053;0,589334;0,236609;0,42193;1,2512;
Q966C6(213);24,0178;20,1618;20,9845;20,5513;21,0864;24,5775;23,5002;23,7803;0,771357;0,160084;-1,80724;-1,56208;
Q966C6(218);25,1623;25,4911;23,3918;23,3227;24,8045;24,4527;24,6419;24,5242;0,177873;0,634917;-0,263886;-0,456723;
Q966C7(313);17,9632;18,9852;19,6434;20,214;22,5277;23,0783;21,1366;20,7528;1,96358;0,0157069;-2,6724;-3,63693;+
Q966C7(281);23,0008;22,4844;22,9425;23,2578;22,938;23,4019;23,3281;21,8077;0,0455916;0,892631;0,0524755;0,130622;
Q966C7(296);20,4378;21,0083;21,3627;21,5355;23,4206;25,2963;25,7318;25,1705;3,29552;0,00209524;-3,81871;-6,77238;+
Q966I8(180);21,7944;21,8115;23,1099;23,6022;22,5202;23,4714;22,9753;23,8012;0,524609;0,274482;-0,612503;-1,13724;
Q966K5(4);23,811;23,7692;24,5226;23,6229;20,2323;19,7427;21,2672;20,5462;4,03951;0,00254088;3,4843;9,22982;+
Q966L5(413);21,6512;20,7684;19,082;20,6481;20,3847;20,8911;21,8276;18,4831;0,056173;0,865412;0,140812;0,159283;
Q966M4(251);20,5443;20,4542;19,4724;21,061;21,0202;21,7404;22,3247;21,5584;1,61571;0,0301639;-1,27798;-2,993;+
Q966M6(380);20,1827;20,1825;21,3328;20,8914;20,7027;20,5828;21,2565;20,9174;0,283042;0,483313;-0,217514;-0,681218;
Q9BI62(91);21,166;21,4764;21,4948;21,1304;27,7906;25,2456;25,3492;25,4943;3,55055;0,0019402;-4,65304;-7,54346;+
Q9BI71(127);27,9193;25,7195;24,9844;25,9044;24,3777;26,6533;26,8566;25,327;0,145659;0,687866;0,328274;0,382806;
Q9BI71(107);26,9901;25,2607;25,4265;24,5308;20,7323;20,3649;19,9984;19,1905;3,95967;0,00223204;5,48051;8,93397;+
Q9BI71(154);29,1622;23,4972;23,1584;24,5344;24,349;27,128;28,1928;27,0185;0,439103;0,332446;-1,58403;-0,982428;
Q9BI71(231);23,2773;22,0339;22,0885;23,1073;21,6354;21,1557;22,5754;22,5688;0,636095;0,212589;0,642936;1,33221;
Q9BI71(23);27,1619;22,208;21,243;21,3046;25,2126;26,4371;25,9249;24,4144;0,855628;0,132779;-2,51791;-1,70313;
Q9BI71(11);20,8896;19,9769;20,7424;20,5273;19,2433;21,0108;21,5501;20,0578;0,0435084;0,897622;0,0685506;0,124912;
Q9BKR9(569);21,4653;19,64;21,4621;21,5721;25,0453;23,717;23,8508;23,6776;2,75518;0,00474433;-3,0378;-5,34245;+
Q9BKR9(310);21,0579;20,3673;20,9136;21,5361;21,069;22,0602;21,8208;21,5942;1,08402;0,0848029;-0,667345;-2,08284;
Q9BKU3(39);21,2896;21,1551;21,147;20,3938;22,1227;23,7043;23,6013;24,0579;2,61715;0,00518219;-2,37522;-5,01559;+
Q9BKU5(122);20,8658;20,073;21,7087;21,1024;20,724;24,0098;24,7696;23,7952;1,33394;0,0512676;-2,38715;-2,50282;
Q9BKU8(60);23,5914;25,0651;27,1983;25,7252;20,6431;21,6116;21,2266;19,2786;2,69242;0,00487356;4,70503;5,19208;+
Q9BL19(76);20,7947;20,7741;21,7989;20,6128;26,1309;25,8229;25,9958;25,5076;5,43664;0,00377778;-4,86918;-16,0931;+
Q9BL19(54);20,3288;19,2545;21,7172;20,9588;25,0136;25,2842;25,0017;25,1837;3,88697;0,00232323;-4,55595;-8,67187;+
Q9BL19(57);28,2803;24,9855;22,9622;23,7461;25,6993;29,0775;28,8089;28,4924;1,12258;0,0786904;-3,02601;-2,1471;
Q9BL19(161);20,5591;18,8575;21,7669;20,7648;21,2143;22,3291;23,9943;21,1303;0,953697;0,10932;-1,67994;-1,86628;
Q9BL19(169);20,8693;20,748;20,367;19,938;20,5179;21,8099;19,0954;20,5856;0,0122569;0,968994;-0,0215807;-0,0363638;
Q9BL19(107);22,1;23,949;24,0963;22,8071;20,3537;21,891;20,0575;21,1311;2,03649;0,0142579;2,37978;3,77872;+
Q9BL19(98);26,0085;23,6953;24,5971;24,1572;26,357;29,0601;28,0173;26,8111;2,01478;0,0143713;-2,94686;-3,73623;+
Q9BL19(29);20,7397;21,5325;20,8952;21,337;20,6849;20,1357;21,642;21,4496;0,142285;0,693113;0,148029;0,374893;
Q9BL28(171);22,0733;21,4149;20,5896;19,3883;20,9567;20,0293;21,6604;21,2356;0,0543104;0,869586;-0,103981;-0,154278;
Q9BL39(223);20,9102;21,2069;21,5506;19,9743;20,0893;21,8193;21,6597;19,2593;0,106225;0,762196;0,203597;0,288018;
Q9BL59(6);20,3503;20,6951;20,1882;20,8366;23,6418;22,2764;22,3162;22,2866;2,90896;0,00397935;-2,11268;-5,72388;+
Q9BL83(131);20,201;19,3322;21,6415;20,7985;20,4694;21,4244;21,3788;20,7729;0,426506;0,343237;-0,518069;-0,95912;
Q9GRY9(59);23,9884;23,5355;23,0177;22,9676;19,9121;21,5469;20,909;21,4457;2,79787;0,0046283;2,42385;5,44646;+
Q9GRY9(151);23,8364;25,4144;25,9761;24,508;20,5579;20,8453;21,7653;20,6125;3,45143;0,00189911;3,98846;7,23568;+
Q9GRZ9(427);24,4827;24,6756;26,1788;25,6178;20,5633;20,6669;21,4901;20,3633;4,1108;0,00242857;4,46787;9,50124;+
Q9GRZ9(428);24,1259;26,3127;26,3305;24,9722;19,2533;21,3157;21,7749;20,8715;3,02148;0,00326515;4,63148;6,01529;+
Q9GRZ9(394);21,9757;20,6203;21,1322;20,5737;20,3142;21,5515;21,2452;20,8372;0,0753314;0,827519;0,0884585;0,209817;
Q9GUE9(56);23,046;24,0433;25,6324;24,9192;18,4381;21,2517;20,5219;20,7335;2,61309;0,00514745;4,17394;5,00619;+
Q9GUM7(30);21,4303;21,0349;21,1203;19,0646;20,9784;20,779;21,3911;21,2269;0,330358;0,430948;-0,431324;-0,775772;
Q9GUP2(3760);21,4166;20,2322;20,175;21,2263;19,564;21,8706;21,408;21,4367;0,199996;0,599316;-0,30729;-0,505913;
Q9GUP2(3846);21,5708;21,2955;21,3752;19,5274;24,1843;26,3525;25,3769;25,6524;3,30031;0,00211111;-4,44932;-6,78627;+
Q9GYF1(189);21,6714;20,068;21,2085;19,9611;20,1371;21,6869;21,5301;21,3383;0,347802;0,414441;-0,445824;-0,80984;
Q9GYF1(190);21,5334;19,7441;21,5733;19,7699;20,7186;21,4959;21,209;19,746;0,0764173;0,825464;-0,137209;-0,212632;
Q9GYF1(97);21,2767;20,9624;21,7316;20,301;19,3807;21,3438;20,758;21,1299;0,331097;0,430688;0,414786;0,777224;
Q9GYF1(92);27,0554;24,0378;25,4972;25,6154;20,1029;20,3804;21,2522;21,0992;3,42809;0,00183908;4,84278;7,16473;+
Q9GYG4(14);23,3484;26,8044;28,3931;25,3129;21,3914;22,785;22,035;24,0121;1,51146;0,0356573;3,40884;2,80893;+
Q9GYJ9(399);22,1177;26,6677;25,2331;23,4001;25,0947;22,657;20,983;23,2259;0,470464;0,310894;1,36447;1,03986;
Q9GYK1(32);25,547;26,2397;25,0939;26,009;22,9484;22,3744;23,1759;23,0347;4,02673;0,00249383;2,83905;9,18187;+
Q9GYK2(92);20,6579;20,4103;21,8462;18,6847;21,0163;19,3558;21,8582;20,4641;0,122281;0,730468;-0,273815;-0,327238;
Q9GYM4(367);23,1836;22,7338;24,2116;24,3073;19,5677;21,9325;20,6147;20,5329;2,49843;0,00589082;2,94712;4,7454;+
Q9GYP5(126);21,1561;20,2977;21,7271;19,9236;22,5352;24,3694;23,2302;23,0475;2,37585;0,00762057;-2,51942;-4,47636;+
W6RRW5(28);21,1351;21,3844;21,7388;20,4169;27,9747;23,5668;22,501;23,8755;1,43923;0,0420575;-3,31071;-2,68337;+
Q9GYR5(383);21,2848;21,0068;21,2991;21,4542;22,0233;23,5713;23,7943;23,077;2,42484;0,00683353;-1,85529;-4,58272;+
Q9GYT5(386);21,1712;20,8104;20,5474;20,2902;20,775;21,3854;21,755;20,0623;0,290678;0,474435;-0,289637;-0,696707;
Q9GZC8(416);25,1235;21,6138;21,9514;21,7903;20,9929;21,2299;21,6968;20,6761;0,854498;0,133138;1,47087;1,70125;
Q9GZE9(352);20,6721;20,6988;19,82;21,0999;24,6644;25,0147;23,9853;24,7815;4,60553;0,00146835;-4,03876;-11,5923;+
Q9GZE9(231);21,8257;19,7998;21,0605;20,5877;23,2347;25,7389;25,7597;26,1815;2,83798;0,0046483;-4,41026;-5,54546;+
Q9GZH4(521);21,8692;19,1352;20,174;21,5555;20,213;20,3303;19,9408;20,8867;0,203189;0,593986;0,340787;0,512915;
Q9GZH4(380);21,9676;20,9119;21,5201;21,5134;20,5574;20,8896;20,0725;21,4076;1,09698;0,0826683;0,746461;2,10442;
Q9N2Y1(43);24,0223;24,8113;23,4893;24,0067;21,7327;24,7694;23,6029;23,5119;0,444614;0,32764;0,678136;0,99258;
Q9N2Y1(62);24,1855;22,8173;23,4945;23,1344;20,0828;21,1706;20,7407;21,1073;3,31517;0,00201527;2,63257;6,82943;+
Q9N2Z6(26);21,3341;20,619;19,7995;21,5269;20,6552;21,5621;20,3909;21,1088;0,0843576;0,81098;-0,109389;-0,233063;
Q9N2Z6(785);21,0966;20,8139;21,8102;21,0878;20,6287;21,7537;20,1665;20,9378;0,360362;0,403382;0,330452;0,834129;
V6CK48(354);21,5402;20,9938;20,164;20,8453;22,4882;21,515;21,8312;21,7996;1,57496;0,0320357;-1,02266;-2,92062;+
V6CK48(334);21,9083;19,5157;21,2069;20,1875;19,5435;19,9721;20,5376;21,1664;0,256926;0,515945;0,399709;0,627503;
V6CLC9(370);20,493;21,5444;20,0255;19,7191;20,0576;20,7792;21,3749;20,1622;0,108814;0,756752;-0,147987;-0,294404;
Q9N321(370);21,2252;20,9637;21,3496;20,1951;25,97;25,3154;24,2724;24,8409;4,08326;0,0022973;-4,16629;-9,39554;+
Q9N358(538);24,6241;25,0622;24,3113;24,3868;22,1346;23,4061;23,5823;22,4831;2,31495;0,00866888;1,69455;4,34624;+
Q9N358(318);22,1762;23,0261;23,817;20,5538;24,4026;23,1088;22,984;23,4677;0,691781;0,1899;-1,0975;-1,42753;
Q9N362(248);20,0413;20,543;21,4147;21,2358;21,9315;24,8652;24,5327;23,227;2,05618;0,0137202;-2,8304;-3,81747;+
Q9N370(35);19,8396;21,4125;21,6893;20,6079;21,4472;25,0088;24,9484;23,2323;1,58694;0,0312431;-2,77186;-2,94184;+
Q9N370(39);20,8617;25,188;25,5997;24,2526;25,5842;25,2561;26,1381;25,4064;0,724652;0,177026;-1,62071;-1,48331;
Q9N370(23);24,6636;23,8969;24,6341;24,6976;25,304;24,5476;24,2345;24,9952;0,434843;0,336301;-0,297293;-0,974561;
Q9N370(26);23,5135;24,4976;24,7694;24,0041;25,2005;25,8937;23,5209;24,1675;0,36197;0,40235;-0,49951;-0,837223;
Q9N381(73);20,5499;20,941;20,5425;20,0123;23,6512;25,4025;24,3916;25,8543;3,72437;0,00205761;-4,31344;-8,1097;+
Q9N381(66);25,8028;23,2189;23,3339;21,6012;20,0692;21,6;21,5225;18,7042;1,46404;0,0393498;3,01523;2,72633;+
Q9N393(352);23,8081;24,273;24,8403;24,1711;19,9347;21,0803;21,1056;21,2635;4,02411;0,00244848;3,42709;9,17207;+
Q9N393(53);22,4296;22,2364;22,4046;22,3223;21,076;20,582;21,5741;21,1931;2,99164;0,00355064;1,24192;5,93695;+
Q9N3A9(421);22,9893;23,7984;23,1619;23,1411;23,1501;21,5394;24,9083;21,5114;0,243404;0,536142;0,495371;0,599213;
Q9N3D0(117);24,9767;23,3028;22,2421;24,5106;23,2369;24,9542;24,5376;22,9223;0,070064;0,836266;-0,154705;-0,19609;
Q9N3D1(219);21,7625;21,0612;20,2879;21,5516;22,5212;23,9041;22,9207;22,7812;2,23893;0,0100793;-1,86599;-4,18698;+
Q9N3F7(236);22,0602;20,061;21,3385;21,5025;20,9451;19,5407;21,4878;20,7597;0,419144;0,349567;0,55722;0,945428;
Q9N3G2(4);24,5369;25,2303;25,5758;25,4567;23,5023;22,3626;22,3798;22,6123;3,37197;0,00212332;2,48567;6,99647;+
Q9N3R5(456);20,384;21,3274;20,303;20,4338;20,275;20,9584;21,1526;20,7838;0,239747;0,541315;-0,180398;-0,591504;
Q9N3S8(265);23,8778;23,6365;23,8669;23,7331;20,6332;19,9502;20,5344;19,5681;5,07997;0,00183784;3,60713;13,9896;+
Q9N3S8(266);23,8778;23,6365;23,8669;23,7331;20,6704;21,2546;20,6291;20,4842;5,55221;0,00453333;3,01904;16,8373;+
Q9N3U9(66);27,5384;23,3076;23,9485;24,2673;23,1496;26,3409;26,0636;24,3068;0,0583587;0,859995;-0,199755;-0,165135;
Q9N3U9(70);21,9057;20,5377;18,7871;20,4335;20,0481;20,0441;21,5094;21,1394;0,137393;0,701016;-0,269272;-0,363355;
Q9N3X2(232);23,4415;23,662;23,4058;23,9075;20,5224;24,2134;23,1916;23,6956;0,364447;0,399649;0,698444;0,841987;
Q9N3X2(229);21,5781;20,9101;20,8726;21,2806;24,0389;24,0646;23,7654;23,8793;5,3122;0,00272;-2,77669;-15,327;+
Q9N3X2(52);23,6543;22,9824;22,2117;22,8799;23,2405;25,6601;25,7143;24,7298;1,58266;0,0316744;-1,90408;-2,93426;+
Q9N3X2(61);22,6426;22,9132;24,3465;23,616;23,573;23,8073;24,1062;22,6431;0,114485;0,745165;-0,15283;-0,308306;
Q9N3X2(133);18,149;20,7945;20,4173;21,6276;21,9473;23,4165;23,1449;22,3;1,61569;0,030141;-2,45509;-2,99296;+
Q9N3Y1(210);21,4649;21,4205;19,9993;19,4152;18,9369;20,1544;20,9694;20,3358;0,298571;0,46383;0,475846;0,71262;
Q9N456(91);19,8013;21,1542;21,7644;19,5109;19,8142;21,6208;20,4353;20,4052;0,00567297;0,984773;-0,0111618;-0,0169547;
Q9N456(100);19,9962;20,1021;20,8824;21,1274;20,0401;21,8335;20,934;20,642;0,300998;0,460798;-0,335376;-0,717494;
Q9N456(3);21,0693;18,8563;21,2524;20,5607;19,952;21,2626;20,0986;20,3291;0,0130953;0,966315;0,0240812;0,0388153;
Q9N492(12);20,3977;21,0736;21,3063;19,6687;25,06;22,9269;23,6533;23,9524;2,90023;0,004;-3,28658;-5,7017;+
Q9N4G8(159);20,5649;20,6231;20,5191;19,4703;23,8053;25,7919;25,3538;24,0308;3,67354;0,00210853;-4,45112;-7,94053;+
Q9N4G8(173);22,8811;25,084;23,9583;23,6858;23,3877;24,5417;24,4068;24,9182;0,309049;0,452532;-0,411335;-0,733599;
Q9N4G9(73);23,2789;20,6741;23,3144;22,4211;22,0978;23,0417;21,0032;21,7386;0,245165;0,533336;0,451816;0,602917;
Q9N4H7(491);19,9902;21,0271;20,1728;19,9681;20,5432;21,0971;21,556;20,4888;0,900671;0,121622;-0,631667;-1,77815;
Q9N4H7(494);21,2667;19,5792;21,2015;20,0452;20,6186;21,6502;21,7882;19,3639;0,185134;0,623861;-0,332085;-0,473;
Q9N4H7(1002);20,8821;21,4659;21,2814;21,4816;20,2119;21,7327;22,5461;19,9955;0,0904943;0,800404;0,156153;0,248674;
Q9N4I3(114);20,2318;20,5926;21,3021;21,5387;20,7025;21,3656;20,1374;20,0956;0,34352;0,418392;0,341008;0,801513;
Q9N4I3(234);20,3622;19,6782;20,0095;20,9679;20,9646;21,5551;20,3222;21,3043;1,05651;0,089074;-0,782073;-2,03708;
Q9N4I3(151);22,9624;22,7563;22,4887;20,7085;19,3033;21,0264;21,5844;21,349;0,994927;0,100543;1,41321;1,93476;
Q9N4I3(80);21,9072;18,1647;21,4068;20,724;20,3522;21,6427;21,7763;21,1202;0,3191;0,441978;-0,672158;-0,753571;
Q9N4I3(97);23,3704;22,5862;22,3927;21,7802;20,4017;21,6503;21,2646;21,0297;1,86338;0,0190034;1,44583;3,44619;+
Q9N4I3(137);27,2676;25,7638;26,1159;26,0502;20,8286;21,7291;21,413;21,1656;4,91544;0,00141667;5,01533;13,11;+
Q9N4I4(132);21,4972;19,6413;20,8874;21,1041;23,6182;24,7355;24,0426;23,9624;3,41497;0,00193838;-3,30715;-7,12509;+
Q9N4I4(146);21,5123;20,1926;21,1023;20,9956;20,2144;20,7186;20,1355;20,8202;0,715068;0,180874;0,478521;1,46708;
Q9N4I4(129);20,5027;20,2332;21,2717;19,4492;24,6513;23,4442;24,6803;23,9258;3,66877;0,00203745;-3,81118;-7,92481;+
Q9N4I4(117);24,9492;22,2033;22,1299;23,6399;23,9453;26,0925;26,0956;24,9788;1,28548;0,0560943;-2,04746;-2,42058;
Q9N4J2(1550);20,8897;20,4322;21,0807;21,4862;19,7667;20,8413;21,5851;21,2583;0,0877579;0,805;0,109327;0,241732;
Q9N4J8(537);23,7038;21,7542;21,1118;23,0987;19,892;23,0881;22,6161;23,3821;0,0612998;0,853747;0,172552;0,172972;
Q9N4J8(383);19,7153;19,9228;21,2224;21,6318;22,6948;23,1771;23,0203;23,6591;2,56216;0,0055199;-2,51475;-4,88922;+
Q9N4J8(126);21,4172;20,0745;21,7075;21,2691;23,2403;25,4801;23,8707;25,7712;2,55888;0,00549872;-3,47351;-4,88174;+
Q9N4M4(8209);21,4268;20,7921;21,4512;20,4192;20,811;21,633;20,4432;21,2654;0,0147869;0,962017;-0,0158515;-0,0437479;
Q9N4M4(3816);24,5345;25,2301;25,6561;25,7083;20,1108;22,2536;22,0402;21,5072;3,33191;0,00203077;3,80432;6,8783;+
Q9N4M4(3513);23,2414;21,0721;22,1436;22,037;21,0369;21,0231;21,2119;20,8836;1,28316;0,0564317;1,08463;2,41664;
Q9N4M4(3859);25,3802;21,9362;22,3695;21,5554;22,9616;24,0976;24,027;23,2408;0,363804;0,399861;-0,771421;-0,84075;
Q9N4M4(3691);21,2183;19,7676;20,841;20,0313;20,5832;21,59;18,8206;20,4203;0,0589357;0,858341;0,11097;0,166675;
Q9N4M4(3868);20,5422;21,0459;21,162;20,4458;19,3458;21,4328;20,2386;20,7877;0,306969;0,455202;0,347759;0,729448;
Q9N4P0(159);21,7303;20,3945;17,8476;21,086;23,4498;25,524;25,3509;25,3716;2,49585;0,00594796;-4,65946;-4,73964;+
Q9N501(228);20,3682;20,4243;18,8486;20,9423;24,0108;25,5344;25,2645;26,3149;3,63301;0,0019854;-5,13531;-7,80778;+
Q9N537(12);20,4025;19,242;20,729;20,5058;20,8504;21,4289;20,9059;21,1399;1,27654;0,0569355;-0,861453;-2,40546;
Q9N537(29);19,6642;20,9385;19,6238;20,3654;20,2119;21,5797;21,6909;21,4193;1,22589;0,0630893;-1,07744;-2,32006;
Q9N538(61);27,6325;24,2851;23,8664;26,2793;20,9186;24,3666;23,4943;22,8811;1,19704;0,0670473;2,60065;2,27161;
Q9N588(30);19,8698;21,5014;21,8025;19,9158;20,3156;21,8144;21,7334;21,0897;0,318932;0,441982;-0,465923;-0,753239;
Q9N599(228);21,1206;21,2484;20,7415;20,9195;21,0459;21,5229;21,509;21,2717;1,08088;0,0850284;-0,329867;-2,07763;
Q9N5B7(672);25,143;25,2379;25,5622;25,5791;19,7795;20,325;21,4378;20,6773;4,93748;0,00151111;4,82564;13,2247;+
Q9N5B7(121);21,9329;21,0509;21,3782;21,2253;20,5854;20,6179;20,6297;20,6523;2,17414;0,0115206;0,775489;4,05388;+
Q9N5L4(24);21,1406;19,0269;20,8335;19,8447;21,0796;20,8537;21,8663;20,7919;0,870827;0,128766;-0,936414;-1,72847;
Q9N5M2(124);22,8917;23,8514;24,1265;24,823;20,8526;21,1398;20,3502;20,9278;3,42744;0,00183381;3,10553;7,16275;+
Q9N5M3(96);20,0267;21,3123;21,5544;21,6925;28,7874;27,7171;26,9352;25,802;3,80068;0,00228311;-6,16397;-8,36951;+
Q9N5X6(57);20,2441;19,2076;19,1062;21,447;20,4139;21,0924;21,2184;20,3066;0,602997;0,229403;-0,756636;-1,27498;
Q9NA39(209);20,6723;21,3149;20,8272;21,3193;25,1149;29,4513;29,1458;28,4935;3,34918;0,0020733;-7,01792;-6,92905;+
