ProteinAccessions;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04; -Log Student's T-test p-value eat2_d5_N2_d5;Student's T-test q-value eat2_d5_N2_d5; Student's T-test Difference eat2_d5_N2_d5;Student's T-test Test statistic eat2_d5_N2_d5;Sign p-val: 0.05 
Q17577;12,9049;12,5421;13,2738;12,6732;11,4173;11,163;11,2511;11,6683;3,55343;0,000727273;1,47353;7,55259;+
Q17585;14,4213;13,8884;14,6529;13,1274;13,736;13,2406;12,655;13,4272;0,948562;0,0581304;0,757788;1,85775;
Q17592;17,3247;16,8376;16,3885;16,649;17,7252;17,4872;17,9578;16,5806;0,895409;0,0666316;-0,637778;-1,7694;
Q17593;16,2553;16,3526;16,3792;16,2364;15,6339;15,7917;15,4512;15,1812;2,95045;0,00071048;0,791392;5,83008;+
Q17598;15,6101;15,9009;15,8044;15,5027;13,9265;14,2291;14,3483;13,3325;3,42122;0,00066;1,74541;7,14395;+
Q17602;14,3829;14,0516;14,3067;14,0909;14,1598;13,8403;14,0317;14,3791;0,320994;0,339294;0,105313;0,757318;
Q17603;14,057;14,3593;13,8032;13,8804;14,7471;13,7997;13,6685;14,8027;0,294161;0,366895;-0,22952;-0,703741;
Q17606;16,1453;15,6824;15,5214;15,7657;15,5191;15,0816;14,9881;15,9201;0,788823;0,0888155;0,40146;1,59142;
Q17624;16,3609;16,2765;16,1579;16,1645;15,0856;15,5833;15,5337;16,1931;1,48091;0,0140223;0,641025;2,75564;+
Q17625;15,2697;15,3006;15,0548;15,2143;15,063;15,228;14,5272;14,0717;0,920501;0,0626145;0,48737;1,81112;
Q17626;12,0686;11,9416;11,7055;11,8736;13,9261;13,7136;13,5793;13,4985;5,2273;0,000338462;-1,78203;-14,8245;+
Q17631;11,9261;11,8322;10,3435;11,8525;11,4685;4,75557;11,1687;11,6266;0,45546;0,224903;1,73372;1,01249;
Q17632;14,7198;13,4387;13,1717;13,2474;13,5637;13,4873;12,7375;14,438;0,0618747;0,80021;0,0877225;0,1745;
Q17633;15,003;14,6078;14,5374;15,2016;15,4542;15,5624;15,4102;16,2256;1,80211;0,00685507;-0,825635;-3,33176;+
Q17635;14,9843;13,1812;14,4215;13,9647;13,3319;13,8412;13,5434;14,0357;0,499703;0,197456;0,449882;1,0927;
Q17636;12,0454;11,9511;11,9738;11,8697;12,3247;13,4136;12,6561;13,2591;1,99448;0,00438067;-0,953374;-3,69669;+
Q17648;11,9522;12,0385;11,8375;11,7165;11,2966;11,0214;11,2476;11,4758;2,76185;0,000932707;0,62584;5,35859;+
Q17663;15,1932;15,4129;15,2532;15,0824;14,629;14,4833;14,649;14,7715;3,24745;0,000628571;0,602205;6,63446;+
Q17667;14,6653;14,5476;14,3979;14,1441;12,41;13,0656;13,4538;14,5577;1,2136;0,0284159;1,06692;2,2994;+
Q17676;11,9524;11,9375;11,7971;11,8821;14,3653;13,8541;13,7021;15,5501;2,9737;0,000661844;-2,47562;-5,89023;+
Q17684;13,1461;13,0122;13,4526;13,0107;15,0928;15,3961;16,0328;14,9893;3,88191;0,000422587;-2,22233;-8,65389;+
Q17687;14,8981;14,0306;14,168;14,3123;14,8018;14,8813;15,0586;15,1904;1,62209;0,0100551;-0,63075;-3,00437;+
Q17688;15,4721;15,3045;15,0855;15,1704;14,9898;15,4667;14,9607;14,8591;0,551188;0,171416;0,189015;1,18433;
Q17693;17,7585;17,6791;17,9804;17,8628;18,2087;18,5163;17,5197;18,4758;0,736055;0,10303;-0,359948;-1,50259;
Q17698;20,6879;20,7118;20,7949;20,8108;21,7052;21,5616;21,7183;21,7631;5,66882;0,000571429;-0,935698;-17,6218;+
Q17703;15,3485;15,3089;15,2412;15,2468;14,1639;14,1083;13,3771;14,1398;3,36289;0,000633854;1,33907;6,96953;+
Q17705;13,704;13,0359;12,9108;13,3745;13,0886;12,4908;12,7576;12,7445;1,18069;0,0309732;0,485933;2,2442;+
Q17740;15,1392;15,143;14,8662;15,0342;15,9663;15,4837;15,7699;15,5943;2,74139;0,000996904;-0,65792;-5,30915;+
Q17745;15,0139;14,8314;15,0765;14,9526;14,3801;14,0154;14,7675;14,1824;2,00488;0,00426935;0,632265;3,71693;+
Q17750;15,0798;14,9068;14,6165;15,4274;13,4223;13,7397;14,0015;13,9958;2,8561;0,000826778;1,2178;5,59064;+
Q17754;16,4849;16,2885;16,3442;16,3984;16,9671;16,8978;14,6931;17,6306;0,0958891;0,706957;-0,168135;-0,262274;
Q17758;14,9213;14,6677;14,3982;14,4402;12,5229;12,9039;13,0413;12,6757;4,45363;0,000141026;1,82091;10,9095;+
Q17761;17,7841;17,8552;17,7354;17,7992;17,072;17,379;17,3504;17,8301;1,29016;0,0238166;0,385607;2,4285;+
Q17763;19,9675;20,028;20,0443;20,0448;20,6802;20,7264;20,7533;20,4732;4,14649;0,000104762;-0,63712;-9,63978;+
Q17764;12,6454;12,6725;12,7745;12,4787;12,4909;13,6883;12,7979;12,9617;0,62233;0,141124;-0,341923;-1,30847;
Q17765;18,2227;16,6346;18,6846;18,3995;15,4241;15,3339;15,0121;14,2146;2,84983;0,000824708;2,98917;5,57498;+
Q17770;20,5373;20,6307;20,4301;20,5607;20,8915;21,0791;20,9512;20,7859;2,71102;0,00101824;-0,387247;-5,23634;+
Q17778;14,5589;14,8392;14,8853;15,6796;17,6865;15,2164;16,002;15,427;0,909472;0,0642066;-1,09224;-1,79279;
Q17780;13,9277;13,5617;13,5318;13,5029;11,2417;12,2108;12,4205;11,5618;3,03703;0,000635762;1,77232;6,05642;+
Q17784;11,5904;11,5023;11,1206;14,0701;16,7612;16,6792;15,2213;17,2128;2,81649;0,00085342;-4,39777;-5,49225;+
Q17795;14,1724;14,5154;14,528;14,3183;14,0377;11,0011;15,1503;15,3393;0,19661;0,498987;0,50143;0,498461;
Q17796;14,7388;14,8696;14,8118;14,7147;14,6046;14,6844;14,5776;14,3723;1,607;0,0105281;0,224012;2,97747;+
Q17802;16,4935;16,3045;16,4855;16,2209;16,6534;16,8205;17,2898;17,3246;1,92447;0,00494717;-0,645995;-3,56193;+
Q17819;14,8102;14,4274;14,232;14,4651;14,5449;14,0738;14,4939;14,8049;0,00745721;0,973212;0,00429988;0,0222426;
Q17820;16,8335;17,0336;16,7477;16,6473;15,4435;15,855;15,8172;16,0954;3,17166;0,000595213;1,01271;6,42153;+
Q17827;17,1744;17,1617;17,0585;17,0423;17,5807;17,9372;17,8009;17,3435;2,2144;0,002693;-0,556365;-4,1363;+
Q17828;18,523;18,4183;19,3651;18,3949;16,2083;15,3147;15,6748;16,3805;3,76636;0,000378467;2,78071;8,25178;+
Q17829;14,7698;15,1034;14,8859;14,9023;15,0381;14,4406;14,47;12,011;0,655837;0,128156;0,925395;1,36613;
Q17832;18,732;18,722;18,6359;18,7184;18,3894;18,8176;18,2944;18,5935;0,739331;0,102429;0,178339;1,50813;
Q17848;14,0829;14,6433;14,4341;14,6644;14,2688;14,2089;13,9875;15,1264;0,0734662;0,766498;0,0582674;0,20497;
Q17849;17,6046;17,4052;17,2912;17,386;17,2864;17,4584;17,7024;17,2665;0,0188277;0,934093;-0,00668526;-0,0554583;
Q17850;14,2819;13,556;13,6862;13,8261;12,9488;11,6477;9,60291;13,0268;1,32722;0,0212183;2,03101;2,49139;+
Q17868;13,1252;13,3199;10,5642;13,5966;16,0643;14,9475;17,0436;16,0186;2,19321;0,00271627;-3,36702;-4,09281;+
Q17872;14,197;14,6504;14,1373;14,6034;14,5498;14,3239;14,4509;14,7633;0,326457;0,332481;-0,124953;-0,7681;
Q17880;17,3283;16,5095;16,5696;16,5748;16,1787;16,0173;16,3898;15,9534;1,50893;0,0131934;0,61075;2,80451;+
Q17886;15,9288;15,8654;15,9129;15,9169;16,4702;17,062;16,4957;16,3985;2,41194;0,00186082;-0,70061;-4,55457;+
Q17896;15,2609;17,6635;15,1233;14,9124;17,1485;17,4632;18,2499;16,25;1,03826;0,0457731;-1,53786;-2,00675;+
Q17899;15,7369;16,1822;15,4062;15,3156;15,7965;16,1977;15,7805;15,4896;0,262166;0,404897;-0,155873;-0,638376;
Q17902;14,5939;13,504;14,1664;11,7373;14,1127;13,3298;13,4442;12,6771;0,0555619;0,817579;0,109454;0,157643;
Q17935;16,6006;16,6484;16,5382;16,5961;17,1996;17,3045;17,1332;17,4872;3,84413;0,000413547;-0,685319;-8,52059;+
Q17938;12,4975;13,7122;13,3014;13,649;13,7529;13,3031;13,6236;13,5361;0,392381;0,272541;-0,263917;-0,895212;
Q17941;15,0994;14,9031;14,6212;14,7662;13,6847;14,2194;13,8415;14,1848;2,70238;0,00101438;0,864892;5,21573;+
Q17949;14,8697;14,8367;14,8239;14,9449;15,7308;15,8659;15,4371;16,019;3,39574;0,000646267;-0,894432;-7,06733;+
Q17963;14,4541;14,5441;14,4814;14,5484;15,4828;15,0908;15,2773;15,7017;3,23215;0,000622416;-0,881177;-6,59105;+
Q17964;12,3332;13,5794;13,259;13,2854;13,3076;12,5747;13,0436;13,1545;0,111387;0,668431;0,0941503;0,300725;
Q17967;18,9008;18,9535;18,8083;18,8495;18,6698;19,1495;18,9049;18,8051;0,0137122;0,951311;-0,00430679;-0,0406161;
Q17974;14,2633;13,9674;13,8401;13,9224;13,5484;13,4036;13,3794;13,8021;1,87808;0,00555179;0,46492;3,47389;+
Q17993;16,2074;16,0475;15,994;15,9951;16,6983;17,2512;16,6498;16,4513;2,11163;0,0032144;-0,701627;-3,92768;+
Q17994;18,7172;18,7568;18,7797;18,7311;19,0779;18,967;18,9366;19,0738;3,33233;0,000619718;-0,267583;-6,87953;+
Q18006;12,4223;11,7972;11,7136;11,5853;10,8869;10,6928;11,1902;11,4103;1,8438;0,00615882;0,834573;3,40945;+
Q18010;12,0431;12,0398;11,5113;11,8727;13,172;13,8186;13,1191;14,4168;2,75256;0,000926905;-1,76488;-5,3361;+
Q18012;13,8756;13,9977;14,1875;14,0373;15,5811;15,1459;15,239;15,8482;3,75817;0,000376623;-1,42901;-8,2239;+
Q18013;12,0503;12,0325;11,715;11,8795;11,2953;11,1274;11,1262;11,3637;3,37603;0,00064;0,691163;7,00852;+
Q18014;11,9531;12,0105;11,799;11,8419;11,3239;10,9908;11,1312;11,6548;2,20751;0,00267939;0,625966;4,12213;+
Q18020;15,5902;15,2209;14,9047;15,4377;15,9661;15,9173;16,226;16,4709;2,32469;0,00216757;-0,85671;-4,3669;+
Q18025;14,7493;14,6871;14,6417;14,3956;13,9497;14,0771;15,2913;14,3372;0,26945;0,395886;0,2046;0,653408;
Q18026;17,5291;16,9743;17,3482;17,2759;17,0843;17,233;17,1175;17,0872;0,590916;0,153743;0,151363;1,25396;
Q18028;13,6904;12,4852;12,3914;12,995;11,3206;11,2229;11,8968;11,2837;2,31111;0,00235111;1,45948;4,33813;+
Q18031;14,4474;14,7834;14,2168;14,4445;13,133;14,2768;14,0294;13,3656;1,40493;0,0171362;0,771835;2,62426;+
Q18032;18,2799;18,199;18,1142;18,1891;18,2038;18,1017;17,7244;18,9817;0,0775612;0,755434;-0,0573626;-0,215592;
Q18033;12,1468;11,8965;12,1036;12,7283;13,8481;12,6603;14,1386;14,7439;1,86382;0,00585334;-1,62892;-3,447;+
Q18034;15,8372;15,9073;15,7164;15,4317;15,5982;14,5199;15,7982;15,4952;0,571713;0,161893;0,370275;1,22041;
Q18035;11,9155;11,6809;12,2574;12,2121;13,1704;12,3952;12,4108;11,9048;0,759972;0,0968057;-0,453835;-1,54293;
Q18036;15,887;15,1591;15,8474;15,3442;16,6181;16,3522;16,5617;16,8818;2,57764;0,00134168;-1,04403;-4,92457;+
Q18037;16,0033;15,7993;15,9141;15,8643;16,133;16,3921;15,5191;16,5877;0,510222;0,191491;-0,262742;-1,11156;
Q18038;14,8632;14,6705;14,829;15,1236;13,8461;13,7939;13,8404;14,1198;3,72679;0,000557845;0,971542;8,11784;+
Q18040;19,2322;19,3234;19,1479;19,1388;18,5975;18,7292;18,4702;18,4984;3,91121;0,000363636;0,636743;8,75849;+
Q18048;12,0567;11,8814;11,5193;11,7868;16,9438;17,1514;16,7992;17,5342;6,78183;0;-5,29606;-27,1424;+
Q18066;19,4855;19,9284;19,4746;19,4356;19,9106;19,7394;19,8894;20,02;1,26054;0,0257407;-0,308803;-2,37842;+
Q18074;16,4326;16,38;16,1642;15,6707;15,421;15,4576;15,4619;15,4488;2,20029;0,00270845;0,71452;4,10732;+
Q18075;15,3506;14,4176;14,1082;14,8195;13,2534;14,335;15,6556;11,9911;0,475423;0,212788;0,865188;1,04887;
Q18076;17,4197;17,4645;17,3042;17,3808;17,2136;16,6746;16,4925;17,1658;1,49111;0,0138187;0,50571;2,77341;+
Q18081;15,323;14,9574;14,8151;14,8818;14,4649;14,3244;14,4082;14,5078;2,49148;0,00154068;0,567965;4,72988;+
Q18089;13,7859;14,418;14,4398;13,8499;14,8523;13,9271;14,0747;16,03;0,540574;0,176564;-0,597597;-1,16557;
Q18090;16,8991;16,9265;16,76;16,7599;17,1356;17,2254;17,0168;17,1141;2,45209;0,00167203;-0,286607;-4,64254;+
Q18091;14,8496;15,4905;15,3382;14,7655;15,2899;15,1193;14,9051;15,366;0,105827;0,681028;-0,0591075;-0,287033;
Q18093;15,2196;15,0908;14,9015;14,9361;14,5617;14,6264;14,3395;14,5794;2,71304;0,00102056;0,510259;5,24115;+
Q18095;17,4852;17,4245;17,3195;17,4037;16,3246;17,1823;16,4602;16,5764;2,15521;0,00296409;0,772336;4,01543;+
Q18115;17,6303;17,7268;17,5199;17,5988;17,2435;17,2643;16,9225;17,2213;2,60896;0,00116976;0,456028;4,99663;+
Q18120;15,1704;15,238;15,2027;15,0997;14,4579;16,4285;16,5718;14,2745;0,158669;0,568528;-0,25546;-0,413008;
Q18126;11,9658;12,0426;11,8843;11,8822;12,9493;13,4965;13,3058;14,2046;2,93514;0,000702988;-1,54534;-5,79071;+
Q18136;16,6297;16,871;16,2929;16,0464;15,8176;15,8726;15,926;15,7951;1,78332;0,00716129;0,607195;3,297;+
Q18143;18,3978;18,4039;18,2905;18,3641;17,3582;16,649;16,7283;16,768;3,98699;0,000221782;1,48818;9,03425;+
Q18157;15,2878;15,2647;15,144;15,2257;15,8759;15,5632;15,6109;14,9719;0,688827;0,117165;-0,27494;-1,4225;
Q18158;16,0732;15,906;15,8376;15,8135;15,5917;14,7629;15,7271;15,7622;0,93776;0,0597314;0,446603;1,83981;
Q18159;14,7432;14,3096;14,3701;14,27;14,2685;14,1663;14,0672;14,3586;0,827736;0,0798897;0,208067;1,65657;
Q18164;17,101;17,267;17,1755;17,1715;16,0672;16,3006;16,3829;16,4162;4,32194;0,000125;0,88705;10,3476;+
Q18167;11,8879;11,2462;10,7267;11,5977;12,1411;13,3888;11,8501;12,216;1,30582;0,022919;-1,03435;-2,45503;+
Q18183;12,4645;12,3948;13,9107;13,8547;11,3569;11,2118;10,9006;11,7045;2,20789;0,0026809;1,86272;4,12292;+
Q18187;16,7697;16,3492;16,2017;16,2966;16,549;16,8314;16,5116;16,3642;0,451056;0,227907;-0,159758;-1,00441;
Q18194;13,9891;15,0737;15,6145;15,4775;14,1287;13,3703;11,831;13,3021;1,67935;0,00862426;1,88066;3,10717;+
Q18195;12,6871;12,8427;12,8296;12,6174;13,594;12,4755;12,297;13,7132;0,312364;0,348461;-0,27576;-0,740202;
Q18198;15,7336;15,726;15,518;15,584;16,056;15,8867;15,9834;16,1048;2,672;0,000994803;-0,367307;-5,14377;+
Q18200;12,0187;12,0337;11,7097;11,6838;14,7239;13,9069;13,7364;14,1826;4,1464;0,000104513;-2,27596;-9,63944;+
Q18211;17,0282;17,1381;17,0704;16,9261;16,9348;16,9016;17,3507;17,0333;0,0449999;0,849919;-0,0144024;-0,129002;
Q18212;17,754;17,8291;17,4732;17,661;17,8286;17,6554;17,2291;17,6196;0,267483;0,39817;0,0961275;0,649358;
Q18217;15,6195;15,6562;15,5505;15,5808;14,8671;15,073;14,7563;15,1435;3,34983;0,000627824;0,641783;6,93095;+
Q18218;14,1488;13,9297;13,9809;14,1141;13,3536;14,32;14,1078;13,8647;0,250819;0,420004;0,131825;0,614769;
Q18224;14,7196;15,3751;15,3787;14,9214;15,137;15,3136;15,1155;15,3354;0,303058;0,356983;-0,126662;-0,721624;
Q18227;14,6225;14,8552;14,2493;14,2899;15,2131;14,8595;14,3769;15,3582;0,860991;0,0733949;-0,447697;-1,71208;
Q18231;19,4476;19,7079;19,6774;19,7073;19,1169;18,8571;18,1819;19,7642;1,01315;0,0489366;0,655003;1,96502;+
Q18232;14,2853;15,0877;13,6404;13,6397;13,6944;13,4414;14,2902;13,8019;0,405977;0,260867;0,356327;0,920813;
Q18240;16,6838;16,1986;16,3611;16,3572;16,619;16,8156;17,0394;16,7169;1,57738;0,0114771;-0,397548;-2,92491;+
Q18244;14,4258;14,1908;13,5772;13,8311;16,3364;14,7547;14,6647;15,1131;1,51981;0,0129164;-1,211;-2,82356;+
Q18246;15,6249;15,7038;15,4229;15,5651;15,5651;15,4111;14,8767;15,0134;1,09339;0,0395557;0,362627;2,09844;+
Q18253;15,2934;15,2658;15,0443;15,1468;14,7951;14,8395;14,5965;14,6236;2,8882;0,00079242;0,473942;5,67128;+
Q18257;15,4298;14,5485;14,3503;14,5608;12,9404;13,335;13,2917;13,0201;3,03958;0,000636967;1,57552;6,06316;+
Q18258;13,8324;15,4087;14,4672;15,2067;14,2465;13,5785;18,4848;14,6857;0,174189;0,538458;-0,520143;-0,448415;
Q18265;16,6502;16,5402;16,4771;16,5114;17,3569;17,0322;17,2715;17,3543;3,78832;0,000391892;-0,708971;-8,32695;+
Q18276;17,7421;17,2744;17,7377;17,4968;15,6405;15,1642;15,4051;16,33;3,37615;0,000640777;1,92778;7,00887;+
Q18310;15,4151;15,5171;15,1267;15,3697;14,8299;15,1979;14,8644;15,4177;0,862843;0,0731429;0,279702;1,71516;
Q18315;17,7227;17,7739;17,5019;17,4555;16,9294;16,6869;16,6514;16,8404;3,73806;0,000561404;0,83647;8,15582;+
Q18318;14,2792;13,9761;14,1658;14,1358;12,6242;12,5083;11,6211;13,2802;2,47907;0,00164844;1,63078;4,70226;+
Q18336;14,4712;14,3199;13,9896;14,2227;14,3393;15,408;12,9369;13,8161;0,086729;0,731019;0,125798;0,239114;
Q18357;14,5292;14,4229;13,8666;13,7833;14,4185;14,1442;13,6585;14,5464;0,0532488;0,823984;-0,0413949;-0,151418;
Q18358;16,2766;15,757;16,6807;16,2592;14,2412;11,5573;12,9865;13,5434;2,72469;0,00098773;3,16129;5,26902;+
Q18359;18,4624;18,5192;18,3181;18,4174;18,2593;18,4628;18,1766;18,3444;0,788059;0,0891039;0,11846;1,59013;
Q18361;13,5571;13,4224;13,4364;13,2533;11,4555;11,147;11,2195;11,6496;5,37204;0,000396396;2,04941;15,6909;+
Q18390;13,3272;16,3405;15,0494;15,9525;13,3935;13,0904;12,9956;13,8275;1,41665;0,0164199;1,84063;2,64443;+
Q18399;15,2021;14,7101;14,7405;14,5703;15,2831;14,7281;14,319;14,7878;0,0378399;0,872457;0,0262823;0,109261;
Q18406;14,8359;14,8315;14,6887;14,6319;14,0545;14,424;14,0037;12,6707;1,31706;0,0220682;0,95875;2,47412;+
Q18407;14,3394;14,5063;14,2416;13,9828;10,9451;11,1925;11,0258;11,6287;5,47684;0,00044;3,0695;16,3483;+
Q18409;15,8205;15,7911;15,7204;15,789;16,6252;15,414;16,505;16,8201;0,896928;0,0663158;-0,560792;-1,77192;
Q18421;16,275;16,3718;16,3305;16,2918;17,1523;17,02;16,8967;17,1317;4,62722;0,000166038;-0,732917;-11,6929;+
Q18429;13,7741;13,936;13,957;13,8672;13,5048;12,5092;12,5799;13,982;1,05949;0,043573;0,739593;2,04203;+
Q18444;15,4506;14,7323;14,7512;15,3346;14,4915;12,8952;14,7428;13,5597;1,30467;0,0229872;1,1449;2,45309;+
Q18445;13,6263;14,4359;14,593;14,6555;15,2268;14,8527;14,7466;15,4203;1,3721;0,0188325;-0,73395;-2,56795;+
Q18446;15,9561;14,8579;14,6087;15,5774;14,9158;15,9826;15,0339;15,415;0,0793838;0,750559;-0,0868027;-0,220296;
Q18449;12,0509;11,6441;11,7993;11,7926;12,8168;11,6036;10,9351;13,3108;0,255805;0,412939;-0,344842;-0,62517;
Q18453;14,0549;14,5382;14,2389;13,6658;12,9861;13,9565;13,5461;14,5085;0,456327;0,224402;0,375178;1,01407;
Q18462;17,305;15,2221;16,8975;17,0534;15,1463;16,1547;14,1382;13,9781;1,36226;0,019516;1,76515;2,55113;+
Q18470;12,9893;13,3363;12,8219;12,5313;11,4477;11,223;11,1929;11,6631;3,58871;0,000579627;1,53801;7,66483;+
Q18476;16,1952;16,1872;16,1408;16,4121;16,3949;15,929;15,6579;16,697;0,0977062;0,702237;0,0641122;0,266829;
Q18483;14,5406;14,7433;14,7241;14,3292;15,3735;14,1101;14,1636;15,2805;0,158632;0,568467;-0,147635;-0,412923;
Q18484;13,7826;13,8169;14,2674;13,9848;14,0133;12,9477;13,7885;13,2803;0,862562;0,0731688;0,455485;1,7147;
Q18485;13,612;13,7417;13,68;13,6821;14,962;12,5645;13,3902;14,3422;0,0938292;0,712458;-0,135763;-0,257095;
Q18486;14,9225;14,5416;14,7982;14,7528;13,4842;13,8843;13,6391;13,528;4,07367;9,54E-05;1,11989;9,35902;+
Q18490;14,6177;14,9841;14,7963;15,0625;16,8548;16,4689;16,4339;16,8076;4,68216;0,000176;-1,77616;-11,9515;+
Q18493;16,0021;16,2478;15,8183;15,8563;15,1878;15,3374;15,3629;15,169;3,21846;0,000613076;0,716868;6,55238;+
Q18494;16,2864;16,3147;16,2087;16,2555;17;16,9314;16,8102;17,3765;3,07002;0,000654971;-0,76323;-6,14438;+
Q18496;13,5838;16,1341;13,4118;13,6108;14,4332;14,2778;14,5068;14,5991;0,157809;0,569498;-0,269098;-0,411026;
Q18502;11,7636;11,7498;11,8205;11,6669;11,4201;10,9327;11,2418;11,46;2,10668;0,00329499;0,486584;3,91777;+
Q18508;14,3928;14,7962;14,6021;14,6317;14,4104;14,741;14,5689;14,3946;0,274736;0,38969;0,0769374;0,664261;
Q18515;14,4255;14,902;13,9867;14,6088;11,7122;11,212;11,2673;10,4707;4,31841;0,000124646;3,31518;10,3329;+
Q18529;19,6964;19,581;19,6318;19,5372;19,4092;18,9764;19,0443;19,6093;1,20305;0,029199;0,3518;2,2817;+
Q18541;18,0149;18,1433;18,0762;18,0513;18,1769;17,5955;16,8562;18,2403;0,50246;0,195996;0,354242;1,09765;
Q18546;12,6807;12,2239;12,7778;12,6875;14,5324;15,2585;14,7963;14,3551;4,03325;9,11E-05;-2,14307;-9,20632;+
Q18547;13,981;13,9562;13,5601;13,6114;14,206;13,9838;14,3528;14,7979;1,46387;0,0145877;-0,558005;-2,72604;+
Q18550;14,8511;15,0002;14,4391;14,5289;15,3592;14,9597;14,7732;15,6777;1,0427;0,0453389;-0,487622;-2,01412;+
Q18566;14,6971;13,1273;14,6567;13,4794;12,8416;14,557;11,1915;12,4282;0,756373;0,0979759;1,23552;1,53687;
Q18577;19,2639;19,16;19,2529;19,1394;19,9702;20,1148;20,4522;20,0018;3,72472;0,000556962;-0,93071;-8,11087;+
Q18587;15,7047;14,4581;14,8838;14,7795;15,0044;14,458;15,2298;15,4292;0,0786023;0,752626;-0,0738072;-0,218281;
Q18594;18,6003;18,643;18,534;18,6073;18,8718;18,4767;18,6728;17,9647;0,201099;0,491612;0,0996704;0,508335;
Q18596;15,6682;15,5381;15,2207;15,526;15,0596;15,0528;14,9035;14,8502;2,52502;0,00146577;0,521752;4,80505;+
Q18597;18,4357;20,0463;22,322;14,5954;14,7744;15,6985;15,1733;13,3008;1,27954;0,024486;4,11311;2,41052;+
Q18598;14,3338;14,1695;14,3471;14,2887;13,2441;12,5207;12,696;12,6757;4,02834;9,09E-05;1,50063;9,1879;+
Q18599;19,8223;19,7834;19,8309;19,8321;20,0798;19,7447;19,9892;19,5029;0,0316367;0,891447;-0,0119753;-0,0919331;
Q18600;14,7466;14,813;14,5813;14,7118;13,2821;13,1459;12,7049;13,8428;3,06576;0,000653061;1,46925;6,13295;+
Q18607;15,8818;14,9691;14,4406;15,2847;14,4832;15,3249;14,7921;14,5511;0,447889;0,229942;0,3562;0,998601;
Q18621;12,0026;12,9869;12,8639;13,6634;13,9662;13,6464;13,7417;14,6235;1,47637;0,0141659;-1,11522;-2,74776;+
Q18625;17,411;17,3247;17,2201;17,2866;17,2455;16,6953;16,814;17,6842;0,383736;0,279804;0,200843;0,878834;
Q18639;13,583;14,7571;13,9511;14,7022;14,3193;15,7551;14,1698;13,9479;0,243047;0,430035;-0,299652;-0,598461;
Q18645;11,8348;11,9383;11,7424;11,7886;15,3451;14,0351;14,5218;15,0034;4,24825;0,000116095;-2,90033;-10,0448;+
Q18650;11,2146;12,0241;11,7036;10,8681;13,6127;13,377;13,8702;13,2933;3,46023;0,000682171;-2,08567;-7,26259;+
Q18655;15,6326;15,7141;15,439;15,9136;15,0905;14,4309;14,2209;14,9178;2,37199;0,00198406;1,00981;4,46805;+
Q18660;14,9789;15,1658;15,1169;15,1288;14,1883;14,6485;14,6752;14,8592;1,83875;0,00623676;0,504805;3,39998;+
Q18668;14,2213;12,9808;12,7993;12,9562;11,4787;10,8411;11,0707;11,5552;2,7802;0,000911392;2,00296;5,40322;+
Q18673;14,7264;14,5255;14,3032;14,7451;14,9996;15,0966;14,6332;15,4384;1,26836;0,0252944;-0,466852;-2,39163;+
Q18674;14,8517;14,8714;14,6186;15,0231;12,8674;14,0559;13,5563;14,704;1,40831;0,0169436;1,04527;2,63006;+
Q18677;15,1241;15,2729;15,312;15,2446;15,9873;15,9648;16,2841;16,3611;3,79309;0,00039322;-0,91095;-8,34334;+
Q18678;18,4736;18,3085;18,2265;18,2563;17,878;18,0389;17,9597;18,0481;2,58106;0,00134262;0,335037;4,93242;+
Q18680;19,4583;19,4956;19,3242;19,4393;20,0548;19,843;19,5695;20,057;2,01132;0,00415113;-0,451707;-3,72947;+
Q18685;16,4705;16,5589;16,3587;16,4657;15,8333;15,8746;15,7814;16,2884;2,25066;0,00250863;0,519015;4,21133;+
Q18688;19,6128;19,4978;19,5295;19,4835;19,2951;19,1387;19,0474;19,4543;1,70679;0,00819751;0,297028;3,15686;+
Q18691;0;11,3743;10,8004;12,2536;13,1401;13,0564;12,9419;12,8772;0,748707;0,100155;-4,39681;-1,52395;
Q18697;15,0446;14,7966;14,4737;14,9207;13,2575;14,1235;13,801;13,3859;2,61463;0,00117732;1,16696;5,00975;+
Q18705;13,8197;14,0636;14,2204;14,3037;14,7264;14,6315;15,0956;15,3692;2,26959;0,00241118;-0,853827;-4,25081;+
Q18709;14,7694;14,594;14,6846;14,3775;15,5982;14,8771;15,2287;15,5823;2,02296;0,00408325;-0,715193;-3,75221;+
Q18739;10,793;15,4948;15,5358;15,588;15,6263;14,5963;14,418;15,5666;0,229141;0,448336;-0,698909;-0,568991;
Q18742;13,7631;12,9875;14,0423;13,3595;14,6349;15,4408;15,9162;15,1221;2,56851;0,0013674;-1,74041;-4,9037;+
Q18758;15,441;15,3223;15,1582;16,0492;13,6018;14,4611;15,5221;14,5034;1,16315;0,0323124;0,970575;2,21485;+
Q18782;14,6975;14,9913;14,8525;14,8617;15,0544;15,3907;14,8591;15,0718;0,998329;0,050725;-0,24325;-1,94041;
Q18786;16,0226;16,2157;15,5182;15,7706;16,8501;16,8732;16,8248;16,908;3,17648;0,000597077;-0,982272;-6,43491;+
Q18787;17,4767;17,2518;17,1091;17,2348;17,1131;16,958;16,9261;17,4258;0,549357;0,17214;0,162343;1,1811;
