ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04; -Log Student's T-test p-value daf2_d15_N2_d15;Student's T-test q-value daf2_d15_N2_d15; Student's T-test Difference daf2_d15_N2_d15;Student's T-test Test statistic daf2_d15_N2_d15;Sign p-val: 0.05 
Q9N5Y2;16,1913;16,3465;16,1909;16,2414;16,528;16,0655;16,1553;16,2303;0,00716655;0,978393;-0,00228167;-0,0213826;
Q9NA26;14,7231;13,5629;14,7891;15,0805;15,8991;14,9911;15,6001;15,3842;1,28148;0,042188;-0,929725;-2,4138;+
Q9NA32;15,2006;15,6389;15,2066;15,3375;12,8359;14,411;14,5084;13,8272;1,96995;0,0112669;1,45026;3,64921;+
Q9NA39;20,4382;20,2537;20,5488;20,6643;19,4817;19,5905;19,9108;19,9625;2,62459;0,00340741;0,739805;5,03284;+
Q9NA69;13,0351;13,8694;13,6508;13,8029;14,8387;12,9087;14,1437;15,073;0,587633;0,19793;-0,651495;-1,24824;
Q9NA72;11,8429;11,8522;11,7035;12,0903;14,2894;13,8368;14,4196;14,3881;5,26199;0;-2,36124;-15,0279;+
Q9NA74;17,5252;17,7123;17,7421;17,7785;17,6255;17,4073;17,5724;17,8325;0,326507;0,391962;0,080092;0,768198;
Q9NA75;14,5644;13,7087;14,5054;14,4245;13,426;15,3022;14,3713;14,262;0,0315217;0,909749;-0,039629;-0,0916098;
Q9NA78;14,4905;14,8139;15,1097;15,0875;15,0757;15,8717;16,0455;15,2214;1,29169;0,041139;-0,678145;-2,43108;+
Q9NA80;12,275;11,8723;11,6693;12,0563;12,5286;12,1388;12,2248;12,6974;1,23662;0,0468894;-0,429155;-2,33812;+
Q9NA91;13,2013;13,0231;12,0764;12,63;13,9254;14,3407;13,7741;14,6739;2,38191;0,00516364;-1,4458;-4,48944;+
Q9NA97;13,9626;15,0014;11,3911;12,1205;14,4454;15,1321;12,2521;14,6993;0,430476;0,298501;-1,01335;-0,966481;
Q9NA98;15,6622;15,6738;17,3245;16,6618;16,7217;16,6855;16,5018;17,6138;0,534824;0,226332;-0,550086;-1,15539;
Q9NAA5;13,2754;13,7914;12,9263;13,8601;14,1646;13,8561;13,9195;14,6979;1,26055;0,0445511;-0,696215;-2,37844;+
Q9NAA7;13,5768;12,8093;13,0948;13,5814;14,6254;14,5656;15,1717;15,2299;3,13046;0,00197774;-1,63257;-6,30803;+
Q9NAB0;16,2966;16,8804;16,3106;16,572;15,3045;14,936;15,0659;15,9005;2,51223;0,00415492;1,21317;4,77631;+
Q9NAB1;14,9052;14,5899;14,5117;14,6304;12,1821;12,1439;12,0273;12,7354;4,95062;0;2,38713;13,2935;+
Q9NAB2;15,1463;15,8954;16,1556;15,898;16,2168;16,7538;15,9678;16,3205;1,02426;0,0729895;-0,540922;-1,98348;
Q9NAB3;15,9478;16,4479;16,2003;16,4494;16,2658;15,6446;16,0122;16,6324;0,202097;0,549868;0,122622;0,510523;
Q9NAB4;15,4375;15,2434;15,5687;15,7551;14,7824;15,2967;15,1987;15,2053;1,28103;0,0421852;0,380405;2,41305;+
Q9NAB7;15,956;16,0454;15,8621;16,1898;15,2272;15,5012;15,6192;16,1806;0,911926;0,0926664;0,381293;1,79687;
Q9NAC5;13,4327;14,4335;12,9375;13,6002;13,1366;12,2907;13,7007;13,2809;0,538458;0,224333;0,498755;1,16183;
Q9NAD6;12,0163;12,0769;11,6507;11,9886;12,5792;12,0141;12,1868;12,6535;1,2415;0,0464419;-0,425242;-2,34633;+
Q9NAE2;16,3415;16,1017;15,9409;16,3162;15,7869;15,1586;15,6586;15,3473;2,14659;0,00834439;0,687227;3,99799;+
Q9NAF9;16,6883;16,6938;16,3048;17,8065;16,2018;16,1301;16,4842;16,5122;0,793727;0,119692;0,541272;1,59964;
Q9NAG2;14,0916;13,1738;14,1023;10,9824;14,0001;12,6433;13,751;12,5714;0,0666715;0,815799;-0,153967;-0,187183;
Q9NAG4;13,3268;13,7207;12,3532;14,0624;15,0647;15,3979;14,6988;16,638;2,00682;0,0100101;-2,08405;-3,7207;+
Q9NAG5;14,3926;14,9739;14,7844;14,9171;14,8011;14,7309;15,6403;15,0997;0,576845;0,202821;-0,301;-1,22939;
Q9NAH3;16,0143;16,4729;15,7477;15,6377;16,3067;15,6159;15,4467;16,0878;0,144488;0,649751;0,103878;0,380063;
Q9NAH4;14,9865;16,872;16,9193;17,1787;16,0353;15,4354;15,1587;15,6842;0,848213;0,105765;0,910712;1,69077;
Q9NAH6;15,0945;15,2302;15,7564;15,5823;15,5497;15,7214;16,2741;15,9298;1,07783;0,0657733;-0,452877;-2,07255;
Q9NAH7;15,4219;15,0507;14,532;15,5882;15,6383;12,5766;13,11;16,4792;0,298458;0,423145;0,697175;0,712393;
Q9NAI5;16,7141;16,8755;16,7666;16,97;17,1625;15,6941;18,062;16,0596;0,0566506;0,841798;0,0869875;0,160564;
Q9NAI7;14,9808;14,7305;14,7728;15,2422;16,0717;15,2707;15,1817;15,2147;1,07565;0,0660821;-0,503141;-2,06892;
Q9NAJ4;17,2254;15,3749;17,3992;17,077;17,237;18,5106;15,3401;18,2303;0,26961;0,456828;-0,56036;-0,653738;
Q9NAK5;12,1159;12,7457;13,3009;13,026;12,5371;12,0041;11,8397;12,7395;0,769391;0,127084;0,51702;1,55878;
Q9NAM7;14,0849;14,2642;14,0266;14,5259;13,0234;13,3803;15,6711;13,9479;0,139229;0,660075;0,219693;0,367695;
Q9NAN1;16,1319;15,6422;15,7723;16,3925;17,0334;16,7547;16,7367;17,0132;2,50742;0,00431256;-0,899758;-4,76553;+
Q9NAN2;14,681;14,6527;14,8463;14,8667;14,5026;14,5562;14,5737;16,2011;0,18396;0,580368;-0,196697;-0,470379;
Q9NAP9;13,646;14,5581;13,8283;14,092;13,3282;14,8202;15,8018;15,7574;0,713193;0,143781;-0,895786;-1,4639;
Q9NAQ2;15,542;15,9018;15,5085;15,5293;15,4125;15,1305;15,1734;15,5396;1,19121;0,0513836;0,30641;2,26183;
Q9NAQ9;16,2122;17,0542;17,0643;17,029;15,4834;15,3603;16,3986;15,9588;1,77589;0,01616;1,03965;3,28329;+
Q9NAR3;16,6117;17,1683;15,863;16,9456;16,4376;16,2501;16,0701;16,3523;0,587719;0,197908;0,369593;1,24839;
Q9NDC9;14,7267;15,2915;15,092;15,2802;15,3277;15,3214;15,5152;15,7824;1,20198;0,0502742;-0,389075;-2,27989;
Q9NEI6;14,2554;14,6982;14,6277;14,8785;14,8059;15,2488;15,141;15,5985;1,49936;0,0268778;-0,583577;-2,7878;+
Q9NEL2;14,6887;14,1252;14,3522;15,4907;14,247;14,8911;15,2151;14,8405;0,141193;0,65568;-0,134228;-0,372323;
Q9NEM5;12,2691;11,8726;9,37124;11,8781;14,6161;13,9362;15,2303;15,165;2,45218;0,00461714;-3,38912;-4,64273;+
Q9NEN6;18,5159;18,1378;18,5664;18,2968;18,4269;18,4986;18,7271;18,348;0,415899;0,309035;-0,120907;-0,939378;
Q9NEQ0;15,9978;16,2541;15,1236;16,1643;12,4669;12,0576;12,1293;12,6957;4,66313;0;3,54756;11,8613;+
Q9NEQ5;12,1293;11,8119;11,6933;12,016;14,9376;13,9281;13,7958;14,4333;3,83293;0,00123782;-2,36108;-8,4814;+
Q9NEQ8;15,2938;14,4784;15,6902;16,0111;12,9591;13,5498;15,4155;14,9583;0,867193;0,101654;1,14767;1,72241;
Q9NES7;12,2269;12,0844;11,6859;11,3941;14,0253;15,2537;14,7351;15,7635;3,5129;0,00127312;-3,09661;-7,42532;+
Q9NES8;15,1899;15,7882;14,9772;15,3113;15,7547;15,2744;15,5766;15,9486;0,699204;0,149647;-0,321953;-1,44015;
Q9NET2;16,0607;14,5126;15,7543;16,0594;14,1165;13,7372;15,3635;13,9161;1,34468;0,0370414;1,31346;2,52112;+
Q9NET7;12,007;12,0042;11,6166;12,0296;12,7745;12,9312;12,1033;13,777;1,47338;0,0281563;-0,982172;-2,74256;+
Q9NEU2;12,0915;0;14,2742;13,6185;15,8741;14,665;14,7131;13,9201;0,685102;0,154973;-4,79702;-1,41615;
Q9NEU3;11,9765;11,5671;11,485;11,5586;12,454;12,1389;12,1161;12,7114;2,11305;0,00882791;-0,708301;-3,93051;+
Q9NEU5;12,8713;13,3875;12,9586;11,1906;14,0619;13,7301;14,8187;15,3436;1,68279;0,0185539;-1,88656;-3,11339;+
Q9NEW5;12,3006;11,873;11,7332;12,0591;12,5059;12,0106;12,2682;12,7233;1,01116;0,0750052;-0,385514;-1,96172;
Q9NEW6;17,5223;17,4888;17,665;17,9723;18,2222;18,0384;18,6088;18,6875;2,05913;0,00917437;-0,727113;-3,8233;+
Q9NEW7;13,2912;13,8367;14,0266;14,423;14,2818;14,9076;14,8155;14,6126;1,49683;0,0271679;-0,760043;-2,78338;+
Q9NEY7;13,3095;13,5994;13,4324;13,2801;14,1117;13,3515;13,287;13,1671;0,122201;0,692702;-0,0739756;-0,327045;
Q9NEZ5;16,0084;16,2406;16,3279;15,987;16,1504;15,6892;15,8592;16,0833;0,700589;0,149193;0,195438;1,44251;
Q9NEZ8;16,1973;16,1587;16,5318;16,5544;15,3856;14,8551;14,1836;15,7847;1,95;0,0117085;1,30827;3,61079;+
Q9NF11;17,951;18,1652;17,6434;18,0532;17,8416;17,1323;17,214;19,0045;0,130667;0,675558;0,15511;0,347372;
Q9NF22;14,7509;15,9863;14,8452;15,2032;15,2407;14,6114;14,6676;14,7079;0,577784;0,202338;0,389512;1,23104;
Q9NGT3;10,4895;12,0079;11,5744;11,8625;11,706;11,2776;12,2024;12,7297;0,484492;0,257251;-0,495385;-1,06529;
Q9NHC3;13,8011;13,6626;13,5482;13,8864;13,3523;13,6738;12,7969;14,2892;0,249989;0,481925;0,196505;0,613033;
Q9NHZ6;12,1648;12,0528;9,87754;11,831;9,7972;9,57625;12,2016;12,7363;0,159196;0,62076;0,403665;0,41422;
Q9NLD1;16,6442;17,4242;16,2494;17,5814;16,6438;17,0261;16,6542;17,3679;0,0503026;0,858169;0,0517893;0,143452;
Q9TVW5;18,2841;18,2253;18,2837;18,8285;17,9626;17,7346;17,9637;17,7227;1,92452;0,011853;0,55949;3,56203;+
Q9TW45;14,3677;13,6895;13,7041;14,1573;14,8251;14,0687;14,3437;13,6795;0,367856;0,351338;-0,24961;-0,84853;
Q9TW65;12,0253;12,0258;11,7047;11,8209;13,0463;13,7046;13,7046;12,9322;3,21038;0,00191946;-1,45273;-6,52965;+
Q9TW67;14,2123;14,4284;13,3952;14,6786;14,6877;12,2337;13,6165;15,2145;0,126169;0,684851;0,240516;0,336601;
Q9TXH9;17,8126;17,8456;17,9764;18,2074;17,4125;17,7514;17,3631;18,004;0,954672;0,0849882;0,327743;1,8679;
Q9TXI3;17,6437;17,9795;17,6936;18,0856;17,3605;17,4356;17,4744;17,7899;1,23766;0,0467988;0,335465;2,33987;+
Q9TXI4;17,4558;17,1063;17,835;17,7839;16,6636;17,3391;17,2682;16,9887;1,09737;0,062571;0,480382;2,10508;
Q9TXI7;12,0652;11,7871;11,4861;11,9109;12,2855;12,1323;12,1765;12,5967;1,62452;0,0212977;-0,485394;-3,00871;+
Q9TXK1;17,211;17,1762;16,8026;17,1702;17,8532;16,4407;16,0332;17,645;0,0763278;0,792248;0,096992;0,212401;
Q9TXN6;12,2941;12,0943;11,7802;11,9196;12,6012;12,0118;12,3959;13,4489;0,932673;0,0889289;-0,592399;-1,83135;
Q9TXP0;16,2669;16,0654;16,3839;17,0497;16,1517;16,9789;17,0911;16,5957;0,380775;0,340471;-0,262863;-0,873205;
Q9TXQ1;12,3066;12,9354;11,3595;9,9148;13,2506;14,456;13,3976;13,8375;1,60002;0,0222032;-2,10633;-2,96506;+
Q9TXQ6;16,8605;16,7732;16,566;16,7626;16,9403;16,4371;16,4633;16,9283;0,117453;0,702935;0,0483003;0,315539;
Q9TXQ7;12,3204;12,0773;11,3274;11,8702;7,84945;12,4855;10,922;12,5958;0,358681;0,360662;0,935647;0,830888;
Q9TXR4;12,14;12,0636;11,5697;12,031;15,6438;13,6095;16,2286;15,268;2,86524;0,0029563;-3,23644;-5,61351;+
Q9TXR7;15,369;15,4189;15,516;15,8633;16,0689;15,4302;15,1207;16,7489;0,340196;0,378673;-0,300377;-0,795034;
Q9TXT9;14,6547;13,501;14,3886;14,7356;12,6268;13,7516;14,2874;15,1311;0,254419;0,475549;0,370735;0,622285;
Q9TXU7;15,4863;15,7015;15,4764;15,5144;16,1905;15,9311;15,9965;16,214;3,06112;0,00204268;-0,538355;-6,12054;+
Q9TXV8;12,3008;11,9433;11,3811;12,0992;12,2707;11,8315;12,2234;12,5651;0,545291;0,220133;-0,291558;-1,17391;
Q9TXY8;19,3572;19,275;18,7024;18,8224;18,8751;17,7424;17,8255;18,277;1,50851;0,0266902;0,859228;2,80378;+
Q9TXZ6;12,3197;12,309;14,4741;12,9439;15,1552;14,2782;14,8285;15,4622;1,8244;0,0147919;-1,91936;-3,3732;+
Q9TXZ9;15,6997;15,1931;15,7596;15,4528;15,8528;15,9095;16,0056;17,0731;1,12903;0,0586587;-0,683935;-2,15786;
Q9TY03;15,3321;15,4809;15,292;14,7747;14,8472;14,131;14,9744;14,0798;1,35599;0,0367235;0,711835;2,54041;+
Q9TYJ7;15,7916;15,9594;16,381;16,2584;16,9575;16,4305;16,3144;18,2266;0,992678;0,0776497;-0,88463;-1,93102;
Q9TYJ8;14,5715;15,0894;14,2523;13,1098;15,0078;14,5393;14,2733;15,1973;0,482592;0,258648;-0,498632;-1,06185;
Q9TYK1;17,0668;17,5556;16,6137;17,2507;15,9235;16,3972;15,7874;16,8028;1,58422;0,0229262;0,893985;2,93701;+
Q9TYL2;17,1568;17,0102;17,6819;17,875;16,5379;16,9444;17,4264;16,8339;0,906009;0,0936221;0,495308;1,78703;
Q9TYL9;15,4597;15,2844;15,9945;15,5427;16,0752;16,3148;16,056;15,9147;1,62674;0,0211486;-0,519865;-3,01267;+
Q9TYM6;16,6582;17,1746;16,4052;15,9603;16,2582;15,545;15,9184;16,2999;0,892781;0,0962974;0,544193;1,76502;
Q9TYN2;14,8877;15,7856;14,4716;15,1378;14,2821;13,4828;14,4575;14,0033;1,57235;0,0233573;1,01424;2,91601;+
Q9TYN4;14,5348;15,8944;13,6584;14,7174;13,0573;12,3074;13,2451;12,5511;2,02447;0,00965648;1,91102;3,75517;+
Q9TYP9;15,7836;16,1011;15,4106;15,7453;16,7982;16,3685;16,1538;16,7412;1,95465;0,0114683;-0,755312;-3,61974;+
Q9TYQ5;14,6695;14,965;13,4962;13,7675;14,2128;14,5078;14,0781;14,443;0,0850429;0,773076;-0,0858924;-0,234814;
Q9TYR0;12,238;12,0424;11,7332;12,0332;13,5731;13,3643;13,416;12,3827;2,16778;0,0077228;-1,1723;-4,04093;+
Q9TYS3;15,8252;15,3456;15,5671;15,904;17,1698;17,7237;17,6568;17,9927;4,04526;0,000867133;-1,97528;-9,25143;+
Q9TYS8;14,2611;15,6142;14,1507;14,4732;13,9139;13,5195;13,9128;14,6613;0,740443;0,135271;0,622922;1,51;
Q9TYT7;12,196;11,9751;11,2131;12,0028;14,899;15,1345;13,6625;14,6116;3,37909;0,00132061;-2,73017;-7,01762;+
Q9TYT8;14,8426;15,39;15,9133;15,5454;14,8752;15,2989;15,3852;16,065;0,0171026;0,952255;0,0167475;0,0504711;
Q9TYU4;13,4012;14,2895;13,2673;13,0295;15,3918;14,2035;15,6334;16,4895;1,91259;0,0122642;-1,93269;-3,53927;+
Q9TYV3;14,6173;17,0743;15,7065;15,4141;15,9536;14,9462;14,879;15,9678;0,173987;0,596191;0,266387;0,447957;
Q9TYV5;14,61;14,5299;14,5634;14,7969;16,0667;16,4346;16,3655;16,1808;5,39905;0;-1,63689;-15,8578;+
Q9TYW1;17,4219;17,965;17,3219;17,4868;18,5465;18,1525;18,0324;18,3669;2,13336;0,00861659;-0,725677;-3,97131;+
Q9TYW7;17,3798;17,5221;17,3321;17,2954;14,8162;14,8071;14,6114;15,3403;5,28857;0;2,48859;15,1855;+
Q9TYX1;16,8498;16,6187;16,1398;17,3773;17,26;17,7864;16,9247;17,7715;1,08082;0,065338;-0,689273;-2,07752;
Q9TYY0;16,755;16,6422;16,426;16,9821;16,7085;16,2238;16,414;17,1068;0,149667;0,640468;0,0880599;0,392164;
Q9TYY5;11,1719;9,97166;12,182;14,6019;10,3773;12,6063;14,4441;15,2125;0,346871;0,37248;-1,1782;-0,808031;
Q9TYY8;14,3216;14,7519;14,1036;13,6486;14,6645;14,8642;15,0736;15,2296;1,55459;0,024185;-0,751567;-2,88466;+
Q9TYZ2;14,5392;14,3617;14,9044;14,9667;15,9124;14,5857;15,572;15,1699;0,990955;0,0779255;-0,616999;-1,92816;
Q9TYZ4;14,1567;13,016;13,9639;13,3787;14,6187;14,1361;14,2825;14,4336;1,40025;0,0333676;-0,738912;-2,61622;+
Q9TZ33;15,7677;16,1794;15,9751;16,015;17,0045;16,6241;16,5074;16,433;2,29822;0,00570634;-0,657938;-4,3109;+
Q9TZ51;16,8319;17,4346;16,8948;17,2414;13,4452;12,3374;15,0604;14,3367;2,80628;0,00304218;3,30576;5,46712;+
Q9TZ58;13,3175;15,0777;14,0575;13,5568;12,1031;12,4713;13,3553;13,6994;1,05235;0,0697766;1,09513;2,03016;
Q9TZ68;17,3019;17,1644;16,6917;16,9311;15,841;16,3503;16,1424;16,5959;2,03833;0,00943424;0,789871;3,78233;+
Q9TZ69;17,0367;17,7566;16,614;17,4191;17,2489;16,8228;16,5408;17,1895;0,37515;0,344687;0,256087;0,862484;
Q9TZ88;12,3116;11,7099;11,5445;11,8413;12,4719;12,1609;11,8975;12,7316;0,96779;0,0825585;-0,463629;-1,88969;
Q9TZ90;15,758;16,194;15,2823;15,6421;15,1244;14,6395;14,7221;15,175;1,8698;0,0133509;0,803843;3,45827;+
Q9TZC4;15,9968;15,8192;16,2391;16,2546;16,0327;16,5132;16,7864;16,4787;1,03389;0,0718766;-0,375327;-1,99947;
Q9TZD9;19,2378;18,7999;19,5338;19,1012;20,0877;20,0687;20,1811;19,6346;2,25776;0,00637213;-0,824884;-4,22611;+
Q9TZE0;15,1897;15,521;15,2091;15,5889;14,3531;14,8843;14,6811;14,5988;2,58882;0,00355882;0,747845;4,95022;+
Q9TZE4;14,7442;15,4945;14,5353;14,8276;14,3988;14,7756;14,8695;15,2699;0,0960519;0,748691;0,0719373;0,262682;
Q9TZH6;17,4627;16,7591;17,0968;17,423;15,6349;14,8581;15,8593;14,7334;2,97918;0,00267042;1,91398;5,90446;+
Q9TZH8;14,2121;14,2551;13,3989;13,3198;13,6291;13,315;14,059;14,6242;0,107132;0,7243;-0,110321;-0,290258;
Q9TZI1;14,9366;14,2394;14,6535;14,6461;14,8536;14,4706;14,7766;14,6177;0,137539;0,662584;-0,0606899;-0,363702;
Q9TZI2;14,2369;15,191;13,1245;14,7335;14,4933;14,2613;13,7958;15,8629;0,174329;0,595697;-0,281823;-0,448731;
Q9TZL8;17,2735;17,3806;17,7373;17,8457;16,9407;17,0041;16,9822;17,1127;2,07627;0,00915239;0,549363;3,85721;+
Q9TZL9;13,5023;13,6655;12,4112;13,1412;15,1878;13,1172;12,9596;14,7937;0,626062;0,179906;-0,83455;-1,31491;
Q9TZN1;12,6909;12,942;13,4649;12,7717;14,5892;14,7024;14,6167;13,9445;3,04222;0,00231928;-1,49579;-6,07017;+
Q9TZS5;17,5744;17,4872;17,5993;17,6893;18,6402;18,1726;18,2427;18,1416;2,93664;0,00287585;-0,711757;-5,79456;+
Q9U1P7;14,1629;13,9971;13,0619;13,356;13,457;14,4957;13,2345;14,7234;0,30985;0,409832;-0,333119;-0,735197;
Q9U1P9;15,6771;15,8211;12,2089;15,2869;15,5948;15,2426;15,5533;15,088;0,302237;0,418707;-0,621168;-0,719979;
Q9U1Q1;16,7202;16,5139;15,9063;15,9415;15,509;16,1492;15,3416;16,3838;0,625907;0,17996;0,424579;1,31464;
Q9U1Q2;14,3009;12,9639;13,4445;13,5013;14,5619;14,9553;15,0383;15,5849;2,27391;0,00604811;-1,48248;-4,25984;+
Q9U1Q3;15,1607;14,8469;15,0708;15,4356;15,4852;15,1426;15,8036;16,9873;0,873523;0,100589;-0,726173;-1,73296;
Q9U1Q4;17,4132;17,2045;17,2639;17,3291;17,9845;17,8984;17,992;17,9501;4,92863;0;-0,65354;-13,1785;+
Q9U1Q7;13,8433;14,8954;14,6684;14,7163;15,7073;15,5124;15,2613;14,9245;1,52911;0,0252907;-0,82053;-2,83985;+
Q9U1Q8;12,2453;11,9406;11,6754;11,9943;12,2847;11,8316;12,2539;12,593;0,686283;0,154576;-0,276905;-1,41817;
Q9U1R7;15,5682;15,0714;16,251;16,0431;16,9082;17,6224;14,3645;17,1247;0,446276;0,286686;-0,771555;-0,995638;
Q9U1S8;12,3211;11,6391;11,7058;12,0264;12,5157;11,998;12,0767;12,6359;0,865133;0,102022;-0,383502;-1,71898;
Q9U1T1;12,2382;11,7896;11,5538;12,0972;12,5829;11,7641;12,1821;12,4355;0,652869;0,16721;-0,32146;-1,36104;
Q9U1T5;16,4784;16,293;15,2165;15,9003;12,4478;11,7193;12,27;12,8019;4,28633;0,00107826;3,66231;10,2003;+
Q9U1T6;20,3269;20,4749;19,8618;20,2729;18,8435;17,8142;17,708;18,1399;3,48044;0,00138075;2,10773;7,32466;+
Q9U1V9;14,8623;15,116;14,8657;14,5847;16,4766;16,3273;15,3261;15,1993;1,50479;0,0268068;-0,975162;-2,79727;+
Q9U1W1;17,0043;16,5279;16,5814;17,1605;15,9275;16,2554;16,4198;16,3417;1,65729;0,0195657;0,582428;3,06743;+
Q9U1W8;17,8127;17,5714;17,7545;18,2678;16,7453;16,5034;16,4493;16,9393;3,16269;0,00195786;1,19228;6,39669;+
Q9U1X0;13,0655;11,9294;13,0217;12,9939;13,5015;15,4291;13,5168;14,5999;1,49948;0,0268745;-1,50921;-2,788;+
Q9U1X6;13,7261;14,4479;13,1699;13,4727;14,8316;14,0007;15,5657;16,09;1,43508;0,0309649;-1,41787;-2,6762;+
Q9U1X9;18,749;18,9365;18,3418;18,8738;22,3297;20,4495;20,2998;21,6224;2,55271;0,00374233;-2,4501;-4,86771;+
Q9U1Y6;13,9161;14,1014;14,6664;14,682;14,3719;14,6261;14,7363;13,6054;0,00685925;0,979083;0,00657988;0,0204728;
Q9U1Y9;15,6994;15,8621;15,6156;15,8323;15,4767;15,453;15,9327;15,1016;0,706611;0,14658;0,26134;1,45273;
Q9U1Z4;16,2278;16,3367;16,1115;16,2096;17,1208;16,7747;16,9784;16,1388;1,27302;0,0429475;-0,531782;-2,39951;+
Q9U202;12,3848;12,7269;11,8925;11,3352;12,5275;12,8347;12,3114;12,1591;0,509075;0,241895;-0,373337;-1,10951;
Q9U210;12,1082;11,8272;11,7758;12,0063;13,5772;13,9294;14,0709;14,293;4,70669;0;-2,03827;-12,0686;+
Q9U213;12,3021;11,9644;11,6788;11,2453;14,8829;14,2767;14,0515;16,0509;3,02681;0,00227139;-3,01785;-6,02936;+
Q9U222;15,3068;16,013;15,4688;15,7797;15,3245;14,7522;14,9308;15,3416;1,37665;0,0348686;0,554802;2,57573;+
Q9U225;12,1663;11,8667;11,5707;12,0402;12,4113;11,9972;12,1418;12,6692;1,03498;0,0718612;-0,39394;-2,00129;
Q9U228;18,5353;19,5102;18,6835;18,5822;17,2936;17,2372;17,4929;17,6341;2,90709;0,00294511;1,41334;5,71913;+
Q9U229;17,0979;17,2248;16,8544;16,8971;17,2417;16,7303;17,0569;17,3199;0,168872;0,604149;-0,0686274;-0,436357;
Q9U238;17,412;17,3376;17,4247;17,691;17,6219;17,4866;17,5383;18,1659;0,6495;0,168807;-0,236853;-1,35526;
Q9U239;15,5233;14,8971;14,9434;15,4955;15,2086;15,2753;14,9603;15,8945;0,178435;0,589464;-0,119833;-0,457989;
Q9U241;17,5448;17,5242;17,2731;17,2521;17,4251;16,9527;17,0271;17,4653;0,54539;0,220122;0,181003;1,17409;
Q9U256;16,7365;16,6854;16,2037;16,813;16,2349;15,7183;15,2487;15,7271;1,94186;0,0117082;0,877418;3,59518;+
Q9U263;15,2251;15,24;14,7105;14,856;14,7766;14,9541;15,082;15,4503;0,109705;0,719484;-0,0578675;-0,296596;
Q9U266;13,8593;13,7827;13,9494;13,8997;13,6416;14,0857;15,0219;14,7356;0,785584;0,122039;-0,498375;-1,58598;
Q9U275;13,5075;11,7845;13,4584;13,932;14,6806;14,775;14,16;14,0823;1,31931;0,0393361;-1,25389;-2,47793;+
Q9U280;0;11,1967;12,7532;11,8073;12,7404;14,2426;14,156;15,0224;0,842434;0,107164;-5,10108;-1,68112;
Q9U283;15,3286;15,1;15,9773;16,1065;15,8919;16,9237;15,3027;15,6199;0,30029;0,420946;-0,306457;-0,716074;
Q9U287;12,2944;12,1711;13,3341;13,3252;13,7218;12,828;13,6017;13,9199;0,945607;0,0870274;-0,736662;-1,85284;
Q9U290;14,0086;15,0164;14,2591;14,7438;14,099;12,6258;12,1272;14,9038;0,7731;0,125938;1,06801;1,56501;
Q9U294;14,3541;14,3633;14,0312;14,0061;14,7957;13,6664;14,6228;14,4398;0,301669;0,419344;-0,192495;-0,718841;
Q9U296;16,6374;16,8976;16,835;16,5537;17,0244;17,1729;16,9169;17,0714;1,76097;0,0164945;-0,315457;-3,25582;+
Q9U299;13,5811;14,5898;14,198;13,8516;14,6401;14,2776;14,6587;14,4338;0,969157;0,0822112;-0,447417;-1,89196;
Q9U2A6;16,3784;16,6159;16,3034;16,8245;15,6023;15,6098;15,671;15,8003;3,29395;0,00168384;0,859697;6,76784;+
Q9U2A8;16,342;16,2617;16,3328;16,803;17,0311;16,483;16,2712;17,2251;0,582006;0,200805;-0,31772;-1,23842;
Q9U2A9;15,4268;15,4418;14,8069;15,3005;16,4193;16,194;16,3316;16,2573;3,28355;0,00167196;-1,05656;-6,73783;+
Q9U2C8;12,2237;11,8596;12,6503;12,1113;14,4052;13,8672;14,1179;14,0838;4,13759;0,000950192;-1,90727;-9,60509;+
Q9U2D2;12,0497;12,0653;11,575;11,8572;8,15244;10,9159;11,5117;11,6785;0,791517;0,12037;1,32217;1,59594;
Q9U2D6;14,766;14,1016;15,1686;16,2939;15,153;14,7379;14,728;15,6377;0,0121942;0,964127;0,0183702;0,0361802;
Q9U2D9;16,846;16,7178;17,2421;17,3548;17,0197;16,9597;17,1464;17,4174;0,20658;0,542669;-0,0956249;-0,520326;
Q9U2F2;16,6637;15,9281;16,4614;16,7047;17,4422;17,6138;17,7163;17,4371;2,94673;0,00281706;-1,11289;-5,82051;+
Q9U2F5;14,9865;15,2416;12,5558;14,4125;13,6453;13,1538;13,9577;15,3312;0,136853;0,663605;0,277063;0,362078;
Q9U2F6;15,5325;15,7637;15,7018;15,9626;15,9192;15,9913;16,1009;15,8097;1,0305;0,072159;-0,215103;-1,99385;
Q9U2G0;13,8798;14,228;14,8603;15,0159;15,123;15,3454;15,4329;15,2889;1,57334;0,0233502;-0,801583;-2,91776;+
Q9U2G1;12,2781;11,7226;11,5725;12,1062;15,5474;15,6909;15,7134;15,4907;6,16387;0;-3,69073;-21,3655;+
Q9U2G5;15,2743;14,0501;14,3665;15,5267;15,0259;12,9744;14,2971;13,5826;0,716773;0,142792;0,83441;1,46997;
Q9U2H9;18,1695;18,1546;18,4282;18,0456;18,4557;18,6657;18,5365;18,5325;2,03832;0,00942731;-0,348132;-3,78232;+
Q9U2I4;11,9989;11,9031;11,751;11,849;13,8703;14,8095;15,1279;15,649;3,66749;0,00106667;-2,98864;-7,92058;+
