Leading.proteins.Positions.within.proteins;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d10_eat2_d1;Student's T-test q-value eat2_d10_eat2_d1; Student's T-test Difference eat2_d10_eat2_d1;Student's T-test Test statistic eat2_d10_eat2_d1;Sign p-val: 0.05 
Q0G831(125);21,521;21,3107;20,7433;21,5026;20,3016;21,376;21,505;20,7658;0,366785;0,464007;0,282294;0,846476;
Q0KHC0(68);20,0939;20,5508;19,771;20,5833;20,7708;21,6517;20,6067;20,5537;1,03848;0,119528;-0,645979;-2,0071;
Q10010(101);27,5745;25,546;25,5196;24,0739;18,387;20,8368;21,1855;20,3356;2,92485;0,00521814;5,49224;5,76437;+
Q10020(77);19,4207;21,2064;21,2982;20,8381;21,0262;21,5589;20,5083;20,3649;0,127113;0,756832;-0,173742;-0,338867;
Q10020(57);21,918;21,0582;20,8931;20,3631;20,8913;20,349;21,3992;20,2511;0,343919;0,488171;0,335447;0,802291;
Q10020(107);20,6178;21,4923;20,6815;21,328;20,6482;19,7097;21,6977;20,9003;0,255379;0,579525;0,290959;0,624285;
Q10020(108);20,9856;20,494;21,6303;20,2674;20,5978;21,6197;19,8044;21,3663;0,00178841;0,995246;-0,00273275;-0,00536866;
Q10033(254);21,4927;21,3912;21,411;21,2145;20,8008;20,5192;21,3361;21,2257;1,06463;0,114103;0,406868;2,05058;
Q10043(105);21,7881;19,9892;21,4397;21,532;19,4325;21,4653;18,9683;20,4155;0,809126;0,189042;1,11683;1,62544;
Q10046(29);20,3579;19,4428;19,2491;20,9312;20,6752;21,9242;21,0716;20,4573;1,05332;0,116823;-1,03679;-2,03177;
Q10121(170);21,5453;21,3197;20,2332;20,0467;19,319;20,9838;20,6577;21,2047;0,166963;0,6967;0,244923;0,432011;
Q10121(101);21,7896;20,7183;21,6032;19,946;20,8074;21,4038;21,8197;20,1825;0,0239854;0,946406;-0,0390444;-0,0702614;
Q10121(28);24,9743;23,3049;23,6876;25,6264;23,6821;24,8583;24,203;23,0202;0,284424;0,549325;0,457391;0,684027;
Q10121(31);22,1193;22,8477;21,4845;22,3677;18,7256;20,8922;21,4685;21,1738;1,26808;0,0782077;1,63977;2,39115;
Q10130(368);20,6895;20,4425;21,2268;20,9548;20,7967;21,286;21,5011;20,4352;0,24383;0,593203;-0,176329;-0,600111;
Q10130(369);21,8451;20,57;20,9108;20,5481;20,4316;21,1755;21,812;20,5882;0,0260995;0,941281;-0,0333242;-0,0762831;
Q10454(207);21,9999;20,8035;20,8514;21,4652;20,0666;20,407;20,7485;21,0237;1,06167;0,114977;0,718559;2,04566;
Q10454(230);26,4711;26,3724;24,9466;24,4286;20,361;20,7011;21,0937;20,6022;4,00644;0,00257343;4,86521;9,10625;+
Q10454(224);21,5128;21,1637;21,7773;19,0931;25,0116;24,3819;22,39;23,1511;1,81079;0,0275327;-2,84689;-3,34788;+
Q10454(368);27,9548;25,9983;27,5994;24,0488;25,7906;27,7555;27,2651;27,3079;0,261192;0,572122;-0,629447;-0,63636;
Q10454(334);20,4578;20,4492;20,7537;20,0327;19,5762;20,3293;21,8166;20,3017;0,0592565;0,87012;-0,082624;-0,167531;
Q10454(136);21,4102;21,4202;20,502;21,4976;20,9822;21,1054;21,246;20,0514;0,45224;0,386542;0,361243;1,00659;
Q10454(296);21,2162;20,6237;19,9389;19,9244;21,5079;22,3834;19,8683;23,7574;0,834339;0,179644;-1,45345;-1,6676;
Q10454(158);24,2067;23,507;23,3839;24,8958;19,1533;19,9614;21,0105;20,1996;3,55602;0,00316863;3,91713;7,56078;+
Q10454(71);20,0201;21,1143;21,105;21,0919;25,1478;22,9323;24,0551;22,4462;2,26977;0,0127906;-2,81255;-4,25118;+
Q10457(410);19,9091;20,0019;20,8308;20,8352;18,7387;21,4196;21,6767;20,7487;0,133219;0,749966;-0,251661;-0,353453;
Q10578(837);20,6389;20,1623;21,3384;20,2654;19,2235;20,1314;21,6005;21,2606;0,0267299;0,939688;0,0472412;0,0780737;
Q10578(650);19,9856;21,4446;21,8482;21,0291;24,5826;26,6047;26,5932;24,7436;3,24141;0,00382196;-4,55415;-6,61729;+
Q10578(999);22,2758;21,0196;22,4784;24,2635;21,0846;21,6788;21,1498;20,4582;1,02613;0,121752;1,41651;1,98659;
Q10578(762);21,2165;20,8108;20,2454;20,0684;20,5427;20,328;21,2401;20,9802;0,225022;0,618239;-0,187494;-0,560187;
Q10651(685);20,8524;20,3595;20,9677;20,6377;26,7763;25,2222;25,2313;24,0612;3,71031;0,00258252;-4,61838;-8,06261;+
Q10655(49);19,7064;19,8882;21,0975;21,1552;20,27;21,2982;20,1026;21,3216;0,228103;0,613604;-0,286272;-0,566776;
Q10657(67);19,613;21,3714;21,7744;21,5112;21,1578;22,4185;24,5931;21,8605;0,804796;0,191063;-1,43998;-1,61819;
Q10901(485);27,2586;25,755;26,1134;23,8913;21,6653;25,4961;26,4509;25,1164;0,370457;0,460084;1,0724;0,853513;
Q10943(142);20,6132;21,0044;20,6658;20,3472;19,6529;20,8647;21,5939;20,7952;0,0576271;0,873834;-0,0690303;-0,163178;
Q11080(31);21,9628;21,0182;21,2824;20,4348;20,2846;19,9504;20,1182;20,9002;1,199;0,0885337;0,861195;2,27489;
Q11101(141);19,7479;21,0234;21,494;19,8348;20,1935;20,7017;21,0757;19,8829;0,0420696;0,907148;0,0615683;0,120956;
Q11176(325);20,6229;21,3438;19,7097;19,2538;19,6577;21,6127;21,6679;21,4285;0,606871;0,283745;-0,859142;-1,2817;
Q17334(277);20,238;20,8197;21,6134;21,404;20,4124;19,6602;21,0977;21,1616;0,411193;0,424226;0,43578;0,930586;
Q17334(316);22,7632;21,7778;23,2547;23,3621;24,556;26,5455;26,9337;26,6516;2,68444;0,00746195;-3,38226;-5,17316;+
Q17334(90);24,263;24,2555;23,8419;20,9651;23,9422;27,1516;26,9408;25,1173;1,16926;0,093636;-2,45658;-2,22507;
Q17339(313);19,6897;20,2777;21,6661;19,9283;20,2401;21,54;20,9642;20,6523;0,385454;0,446612;-0,458693;-0,882095;
Q17348(85);20,849;20,4276;20,1922;20,4554;20,8604;19,922;21,3215;21,0776;0,415481;0,420998;-0,31432;-0,938598;
Q17361(345);26,2289;25,2218;25,4133;25,6267;22,7848;23,0992;22,7384;22,8681;4,65524;0,00309434;2,75005;11,8241;+
Q17361(129);25,0138;26,9066;25,2532;27,2862;24,0639;23,462;24,2063;21,472;1,78482;0,0287352;2,81394;3,29977;+
Q17361(461);24,5181;24,5753;24,5348;24,9547;20,5752;21,6769;21,3408;21,3913;4,93469;0,00155556;3,39968;13,2101;+
Q17361(283);21,196;21,3395;21,7111;21,0675;20,2655;20,5356;20,1505;20,6348;2,69427;0,00732857;0,931933;5,19646;+
Q17389(773);17,5775;20,4719;21,3241;21,2089;23,0371;23,6537;22,4426;22,2447;1,56013;0,0433988;-2,69894;-2,89442;+
Q17405(42);27,795;27,2987;27,5662;24,1951;25,3201;27,7069;27,3835;26,9325;0,0425466;0,90673;-0,121999;-0,122269;
Q17405(59);23,2756;23,1729;23,6589;22,8032;20,795;21,7959;20,6318;21,3546;3,2073;0,00412717;2,08334;6,52099;+
Q17405(62);21,7086;21,1789;21,8179;20,2625;20,5301;20,8712;21,3265;20,7905;0,408174;0,426873;0,362448;0,924933;
Q17405(8);27,5788;27,1793;26,4607;24,2269;24,778;27,1145;26,8476;25,3792;0,133289;0,750232;0,331615;0,353621;
Q17405(39);27,9107;27,5041;23,3111;24,5207;23,1318;28,2356;28,9444;27,4412;0,269601;0,564275;-1,12659;-0,653719;
Q17410(258);24,8054;23,4249;24,2269;25,737;22,0838;22,0534;21,4062;21,0813;2,73622;0,00666171;2,89232;5,29671;+
Q17413(37);21,7437;21,1032;20,2575;20,4754;20,32;21,9347;21,7479;19,1008;0,0564352;0,875168;0,119076;0,159986;
Q17430(84);23,0848;22,1993;24,0261;26,9477;20,1595;21,7205;20,7721;20,9832;1,57562;0,0424086;3,15563;2,92179;+
Q17435(17);21,1287;21,2379;18,9119;20,6662;20,9914;20,6104;21,1733;18,8239;0,0393372;0,913245;0,086401;0,113412;
Q17446(260);21,0996;20,8845;20,7356;21,3493;20,1745;22,2082;22,2716;23,6318;0,707577;0,230962;-1,05427;-1,45437;
Q17455(301);26,301;25,7026;26,0578;23,7095;25,4498;25,5671;24,5235;24,521;0,26843;0,565264;0,427348;0,651309;
Q17489(247);21,6546;21,3563;20,5291;21,2449;20,4179;20,9577;21,098;21,172;0,433171;0,404527;0,284816;0,971469;
Q17542(583);26,3895;26,9419;27,355;28,7996;24,4798;28,455;28,1733;26,9206;0,131555;0,752976;0,364323;0,349491;
Q17543(260);27,2365;25,8392;26,3182;26,6469;25,209;24,1505;24,9745;24,9357;2,40408;0,010771;1,69278;4,53747;+
Q17561(129);21,5025;19,8886;21,3279;21,2402;20,2396;20,7307;20,9225;20,169;0,52882;0,332517;0,474361;1,14473;
Q17569(299);25,1486;24,65;24,1965;25,1782;17,7078;21,875;22,2081;20,3023;2,17573;0,0145384;4,27006;4,05712;+
Q17569(136);21,1318;19,5545;19,3742;21,5152;21,066;21,5252;21,5128;21,0006;0,776664;0,201019;-0,882217;-1,571;
Q17569(218);26,5049;26,0351;24,9755;21,1848;24,4057;23,3426;23,1698;22,5871;0,463319;0,377583;1,29875;1,02685;
Q17569(130);20,6343;20,1863;21,6565;21,0703;20,4377;21,8655;19,942;19,7728;0,278308;0,555167;0,382318;0,671567;
Q17569(203);25,9497;23,9975;25,8176;21,3376;21,0611;24,1868;23,8867;24,4574;0,271775;0,561813;0,877608;0,658186;
Q17571(277);19,9282;21,5037;21,1248;20,2002;24,723;25,2233;26,0053;24,8235;4,11436;0,00187097;-4,50459;-9,515;+
Q17571(282);21,4798;20,7091;21,7441;20,7064;21,005;21,688;21,5981;21,3432;0,34746;0,484868;-0,248707;-0,809174;
Q17606(61);21,2176;21,4165;20,4618;20,0106;19,2125;20,4922;20,6682;21,4328;0,232004;0,608447;0,325169;0,57509;
Q17624(62);28,5692;27,4422;28,0739;25,5231;25,712;28,2785;27,8465;26,5232;0,131676;0,752938;0,312044;0,349778;
Q17624(63);27,4468;27,2338;27,0847;23,1915;23,916;22,5553;25,1586;23,494;1,11361;0,103595;2,45823;2,13214;
Q17624(343);25,4104;25,7243;26,2491;27,4121;26,3484;25,51;25,4075;24,5902;0,61381;0,27923;0,734931;1,29373;
Q17624(363);24,3964;24,5666;24,2059;22,9446;19,8013;21,8211;21,8453;20,5683;2,54672;0,00855873;3,01936;4,85413;+
Q17624(254);21,716;20,1484;21,0658;21,1386;20,3623;21,6415;21,1554;20,9689;0,0119695;0,971756;-0,0148578;-0,0355222;
Q17624(365);23,6904;23,0668;23,0875;24,9793;25,1005;23,8159;23,8687;23,1871;0,187167;0,671171;-0,287039;-0,477535;
Q17624(495);21,2978;19,8678;20,2389;20,8276;20,1153;19,7982;19,6439;20,7571;0,557908;0,315382;0,479411;1,19617;
Q17644(166);24,1345;23,8864;24,3215;23,5781;18,773;21,5921;20,4051;20,3914;3,06903;0,00457284;3,68974;6,14173;+
Q17649(213);21,8895;20,0625;20,876;19,9215;23,2391;24,2486;23,6892;24,6493;3,00095;0,0050367;-3,26919;-5,96129;+
Q17649(225);25,4116;25,1278;25,5594;27,3768;22,3538;25,2205;25,1085;24,0083;1,0479;0,11753;1,69609;2,02276;
Q17649(228);21,1608;21,0187;20,1544;19,6247;20,3141;21,2095;21,0591;20,8211;0,381056;0,449933;-0,3613;-0,873739;
Q17663(472);24,4942;23,9448;24,0711;23,0892;24,9899;24,3146;24,0696;24,761;0,887076;0,161165;-0,633976;-1,75553;
Q17663(511);24,4909;22,312;23,6905;25,2912;19,7628;21,2397;20,3263;20,368;2,60985;0,00774426;3,52189;4,99869;+
Q17693(560);19,4839;20,9259;19,4423;21,5074;24,7444;26,1037;25,0454;25,3138;3,7873;0,00229189;-4,96194;-8,32343;+
Q17698(147);25,4485;23,7402;23,7052;23,7125;23,0246;26,1029;25,5059;28,4354;0,649212;0,259122;-1,6156;-1,35477;
Q17698(84);21,4138;19,1078;21,5094;19,5881;22,1351;25,5459;25,3313;24,5208;2,14427;0,0156894;-3,97849;-3,99331;+
Q17698(106);20,4549;20,7849;21,1857;20,6751;20,7089;21,5976;20,617;19,6214;0,119895;0,766124;0,13892;0,321466;
Q17698(129);20,7366;20,0178;20,1902;20,8645;22,1481;23,4053;23,8887;23,2642;3,186;0,00418028;-2,72427;-6,46141;+
Q17698(107);21,4795;19,9051;21,1508;20,8806;20,7153;21,7427;21,2241;21,4127;0,473554;0,370482;-0,41971;-1,04547;
Q17698(81);20,3881;21,0528;21,1959;20,7776;20,9655;21,5536;20,4806;21,325;0,3297;0,501856;-0,227583;-0,774481;
Q17698(71);21,1706;21,2742;20,607;21,4057;20,6223;21,8076;21,8515;20,8889;0,194683;0,659394;-0,178234;-0,494208;
Q17740(580);21,7016;21,1521;21,8076;21,4595;19,7175;21,5044;21,8639;20,6295;0,559789;0,313804;0,60142;1,19947;
Q17763(17);21,7753;21,4461;19,9098;20,704;20,9849;21,6468;20,0959;20,6263;0,0824072;0,826378;0,120337;0,228069;
Q17770(440);21,9835;19,7657;19,6744;20,5382;19,0316;21,3101;21,6446;19,8065;0,0175355;0,958818;0,0422735;0,0517245;
Q17770(215);23,3228;22,6858;22,8258;21,9612;22,9041;24,3281;23,4884;23,5686;1,12622;0,101088;-0,873408;-2,15316;
Q17796(204);23,2108;22,6391;23,8991;26,7682;24,5609;24,5208;24,9902;23,697;0,122387;0,761884;-0,31294;-0,327493;
Q17796(228);25,5651;23,8157;23,6758;22,0377;20,2337;20,6279;21,732;19,826;2,05831;0,0182096;3,16868;3,82168;+
Q17796(229);23,9007;24,648;23,8749;26,2237;24,1936;24,4849;25,9813;26,0596;0,293962;0,537738;-0,518051;-0,703339;
Q17796(97);26,6098;25,6944;26,5281;27,8764;23,9039;26,0777;25,7579;22,9824;1,21495;0,0858215;1,99669;2,30167;
Q17827(8);21,8716;20,3613;20,7229;21,5444;19,9647;20,6166;21,8242;21,2109;0,159998;0,705781;0,220949;0,416065;
Q17827(16);21,2887;21,5312;21,8621;20,656;20,159;21,6393;21,5818;20,069;0,41653;0,419762;0,472218;0,940556;
Q17832(409);19,9278;21,4798;18,1039;20,8322;19,7725;21,8922;21,3395;21,0794;0,496615;0,354481;-0,934975;-1,08715;
Q17832(153);21,6715;20,9813;19,5187;21,4755;18,946;21,6247;21,8718;20,0444;0,129081;0,755089;0,290027;0,343582;
Q17832(509);21,7051;21,3308;20,5284;21,5943;21,9233;24,1213;22,0021;23,9164;1,39649;0,0594913;-1,70111;-2,60975;
Q86GU1(123);26,236;26,0482;26,3676;25,675;23,6486;24,8052;24,9189;25,8014;1,4833;0,0503033;1,28819;2,7598;
Q86GU1(135);25,4238;26,3802;24,6566;23,3223;20,8732;21,173;21,8566;19,8437;2,69988;0,00732252;4,0091;5,2098;+
Q86GU1(142);23,859;23,1893;25,4173;22,9594;25,914;24,5991;25,3911;22,7904;0,410337;0,424952;-0,817446;-0,928983;
Q86GU1(39);26,5926;25,4966;25,8637;24,0434;19,8895;20,8889;21,3882;20,4609;3,62052;0,00315966;4,8422;7,76727;+
Q86GU1(117);25,8219;25,4496;25,7873;23,8324;22,535;23,4463;24,3741;23,5239;1,5685;0,042913;1,75297;2,9092;+
Q17868(80);20,8846;21,1373;20,4656;20,6863;20,5599;20,9837;21,6695;20,1788;0,0548651;0,878219;-0,0545106;-0,15577;
Q17941(413);20,4058;21,4869;20,8285;20,8682;20,1007;21,9065;21,447;20,6144;0,0944774;0,806436;-0,119788;-0,258726;
Q17963(129);19,9607;18,2626;19,7118;21,0833;19,9513;21,7371;21,7432;20,0509;0,707657;0,231058;-1,11605;-1,45451;
Q17967(80);26,3161;26,331;26,9868;25,0876;20,367;21,0427;20,855;20,7118;4,87506;0,0014;5,43621;12,9022;+
Q18012(48);21,2516;20,9365;20,5692;20,3171;19,0417;21,5935;21,7937;21,3005;0,0887592;0,816697;-0,163775;-0,244276;
Q18026(35);21,7187;21,3243;21,2582;21,2308;20,4426;21,2119;21,2628;20,4775;1,10745;0,10521;0,534326;2,12186;
Q18034(203);21,2737;20,3162;21,0077;21,501;20,319;21,4942;20,7422;21,3629;0,0417221;0,907428;0,0451078;0,119999;
Q18034(179);25,9918;25,6526;26,2322;26,5949;23,492;24,2731;25,3203;23,4511;2,20789;0,0139775;1,98376;4,12292;+
Q18066(427);21,0725;21,1213;19,7919;21,5917;24,0311;23,0332;22,8477;21,2628;1,47827;0,0508034;-1,89937;-2,75106;
Q18066(360);20,5506;20,8845;19,6607;19,9618;19,9203;20,7288;20,5483;21,0332;0,346397;0,485635;-0,293252;-0,80711;
Q18068(3);20,9607;21,4406;21,7376;20,3093;20,5369;20,6131;20,6003;21,0274;0,594575;0,290476;0,417655;1,26033;
Q18070(112);21,4691;18,4795;20,3857;21,0855;20,8204;20,6429;21,1636;21,31;0,407293;0,427338;-0,629312;-0,923281;
Q18091(7);26,8169;27,5313;27,7095;25,6474;19,7286;21,1155;20,3482;19,1855;4,4568;0,00210256;6,83187;10,9234;+
Q18099(303);27,012;25,7996;26,4425;24,3325;23,9028;26,8314;26,2578;25,1743;0,157407;0,708777;0,355054;0,410099;
Q18099(32);27,6677;26,0652;26,5515;26,5012;24,2438;25,294;25,1169;24,2597;2,37261;0,0112123;1,9678;4,46938;+
Q18099(579);25,9417;25,7953;25,777;23,2721;25,6389;25,3696;24,9714;24,7762;0,00373155;0,99024;0,00750256;0,011177;
Q18115(444);21,9146;21,4929;20,4564;21,0558;28,885;28,9037;27,8843;28,5257;5,81473;0;-7,31978;-18,6533;+
Q18124(71);24,9963;25,2984;26,6259;27,5259;22,2947;24,6157;22,3491;22,3053;2,10322;0,0170598;3,2204;3,91087;+
Q18152(240);21,2158;18,5346;21,7593;20,8468;20,2097;20,5299;21,4652;19,7079;0,0485143;0,894708;0,110961;0,138595;
Q18202(364);21,9871;20,8914;20,8047;19,1756;23,0695;22,2215;20,9629;23,122;1,10692;0,105198;-1,62932;-2,12099;
Q18212(127);20,6882;18,3122;21,34;21,3217;19,8704;21,4383;20,8068;20,6133;0,127171;0,757;-0,266665;-0,339006;
Q18212(264);21,1771;19,4606;21,8013;20,4109;19,7215;19,5741;20,8327;20,4681;0,426368;0,409376;0,563341;0,958863;
Q18217(259);21,3881;20,6462;20,2439;20,7482;19,9917;20,8435;21,76;19,9771;0,0846574;0,822713;0,113543;0,233829;
Q18231(122);23,5762;23,0149;25,1479;22,5435;21,3663;24,9155;24,6844;25,3032;0,180939;0,677509;-0,496712;-0,463612;
Q18231(123);24,6717;24,0238;24,67;25,08;25,007;25,7167;28,2192;25,8939;1,14712;0,097345;-1,59785;-2,18806;
Q18286(425);20,8497;20,2588;21,8044;21,0489;20,6165;21,5871;21,5743;19,4471;0,114209;0,776488;0,184235;0,307633;
Q18336(127);19,2926;20,4202;21,2364;21,2421;19,0293;21,6753;20,8074;21,0579;0,0451613;0,901291;-0,0946584;-0,129444;
Q18445(159);23,0608;22,025;21,6503;23,4306;20,9481;22,164;20,9345;22,2313;0,883966;0,161831;0,972189;1,75035;
Q18449(107);25,7001;24,78;25,7346;22,5382;24,6524;25,9899;26,4415;25,6789;0,555779;0,316751;-1,00246;-1,19242;
Q18453(64);20,8137;21,2681;21,1441;20,8659;18,9068;20,221;21,8215;20,0965;0,58966;0,294091;0,761505;1,25177;
Q18476(980);19,4618;19,8269;21,239;20,7389;20,7803;21,6459;21,1845;20,2346;0,601637;0,286296;-0,644639;-1,27261;
Q18544(477);24,4731;24,0979;24,555;25,8727;20,3687;20,8477;20,8795;20,872;4,19971;0,00154717;4,00769;9,84974;+
Q18544(16);22,1562;21,5031;20,9436;21,661;20,7355;20,8442;21,2328;20,752;1,30231;0,0730135;0,674849;2,44909;
Q18545(465);20,8921;19,8212;21,2106;20,8329;19,9236;20,8946;21,5395;19,8147;0,105675;0,789149;0,146113;0,286658;
Q18550(177);24,8999;24,7065;25,026;23,3244;23,9041;25,3078;25,018;24,5557;0,159684;0,706145;-0,207177;-0,415343;
Q18573(578);24,1809;22,1043;24,3421;25,6796;23,6781;25,6815;24,6927;24,099;0,214863;0,630638;-0,461114;-0,538321;
Q18582(16);20,6091;20,5421;21,7302;21,3185;20,531;21,0868;20,2828;21,1136;0,362737;0,468868;0,296409;0,838699;
Q18582(8);23,6115;22,3399;22,638;19,9206;24,1186;23,1592;23,2351;22,4022;0,606891;0,283898;-1,10126;-1,28174;
Q18582(221);21,4326;21,2753;21,4479;21,4696;20,0737;21,7955;20,5836;20,8595;0,787328;0,197507;0,578238;1,58891;
Q18587(61);21,608;20,1054;19,117;20,3787;20,5384;20,9439;19,7071;21,1585;0,184228;0,674466;-0,284704;-0,470978;
Q18597(438);21,5551;19,7477;21,598;20,3184;23,6187;24,6407;24,9243;23,389;2,86428;0,005706;-3,33836;-5,61109;+
Q18597(539);20,61;20,6944;21,737;20,7481;25,8385;28,6114;28,5235;27,2323;4,07979;0,00216794;-6,60406;-9,38231;+
Q18597(541);21,7534;21,5178;21,1028;20,1919;25,8512;25,5316;25,4079;25,9517;4,76959;0,00229787;-4,54412;-12,3739;+
Q18604(233);21,5493;20,5762;21,1202;19,7424;20,6579;23,889;22,9395;23,0459;1,25881;0,0797762;-1,88606;-2,37551;
Q18610(299);20,3269;21,2404;21,8412;20,5891;23,6371;27,3392;24,2514;26,1767;2,49033;0,0095474;-4,3517;-4,72732;+
Q18620(5);19,0946;19,7148;21,4885;21,4762;21,0871;20,8005;21,7941;20,3144;0,347432;0,484733;-0,555545;-0,80912;
Q18650(163);21,1125;19,6638;20,7711;19,2559;21,7745;24,3059;23,378;24,0352;2,3464;0,0115204;-3,17257;-4,41317;+
Q18655(499);20,5762;19,8321;21,1183;20,8846;18,6962;21,5747;19,8189;20,6401;0,255665;0,579398;0,420301;0,62488;
Q18655(511);20,9861;20,6409;20,8683;21,417;20,9342;23,7931;24,081;24,3993;1,53499;0,0456196;-2,32382;-2,85018;+
Q18655(519);21,6344;21,0458;20,6663;19,6557;20,8129;20,1288;21,2754;19,9511;0,154531;0,710609;0,208514;0,403455;
Q18655(280);21,9382;20,6292;21,1426;20,7202;20,3917;24,3403;25,1475;24,2999;1,15178;0,0964451;-2,43728;-2,19584;
Q18665(203);25,764;24,4664;25,9269;19,9573;22,1266;22,4249;23,3435;21,5891;0,530873;0,331018;1,6576;1,14837;
Q18678(114);21,0272;20,7075;19,2509;21,4107;20,7303;21,8348;21,1507;21,0606;0,521599;0,337385;-0,595048;-1,13188;
Q18680(272);24,5525;24,8735;25,6172;24,6972;19,6665;21,7995;20,4494;21,0326;3,76205;0,00224339;4,19807;8,23711;+
Q18688(100);22,8333;22,4724;22,7356;24,6992;20,7525;22,9188;22,3542;22,184;0,822105;0,184317;1,13273;1,64716;
Q18688(326);25,9299;24,8139;25,7596;23,5117;25,0816;25,8708;25,923;25,2908;0,398536;0,434252;-0,537742;-0,906826;
Q18688(327);25,9299;24,1368;24,4665;24,0572;19,005;21,6786;21,4547;20,5623;2,7438;0,00655367;3,97244;5,31495;+
Q18688(601);21,2752;19,8682;20,8072;19,7107;19,8788;21,0239;20,668;20,1779;0,0162765;0,961521;-0,0217919;-0,0480765;
Q18688(227);21,1082;19,4066;19,1582;21,401;19,8754;21,33;21,568;21,1835;0,474073;0,370393;-0,720728;-1,04642;
Q18688(67);26,2082;26,8289;27,1016;22,418;25,0377;26,8369;27,4257;25,3808;0,16673;0,69684;-0,531093;-0,431479;
Q18688(585);20,5611;21,3191;21,2051;21,1639;22,5891;24,5823;23,9851;22,9434;2,61772;0,00764842;-2,46272;-5,0169;+
Q18688(197);24,8114;23,0007;22,4173;26,409;23,0224;24,2248;24,5168;23,5536;0,128211;0,755733;0,330209;0,3415;
Q18688(627);23,6012;22,1082;23,0741;22,5774;22,3625;23,7244;23,7527;22,0973;0,0968598;0,803947;-0,143986;-0,264709;
Q18688(62);24,5019;24,598;24,805;26,6407;21,8812;23,5511;23,9319;22,3291;1,70411;0,0329981;2,21307;3,15199;+
Q18688(448);23,1971;21,143;22,0571;25,5051;19,729;21,4819;20,5465;19,7162;1,34917;0,065444;2,60716;2,52877;
W6RS06(197);21,0004;19,9662;21,4747;20,3402;21,4845;20,1035;21,3753;18,9674;0,115731;0,773868;0,212667;0,311346;
W6RS06(275);24,1933;21,891;23,0832;26,0977;19,4689;21,0813;20,8428;20,7567;1,83794;0,0261119;3,27888;3,39848;+
Q18739(109);21,3526;20,081;19,598;20,7594;20,22;21,2852;21,7793;19,9546;0,256045;0,579147;-0,362015;-0,62567;
Q18739(137);19,8333;20,1927;20,8427;21,4566;20,0462;20,8386;21,5028;20,9706;0,220925;0,6238;-0,258212;-0,551395;
Q18739(98);20,8615;20,501;21,5843;20,686;21,1679;23,3821;22,2282;22,0537;1,35177;0,065105;-1,29978;-2,53321;
Q18742(19);20,5509;19,6406;20,9264;19,6376;19,9744;20,2489;21,7637;20,5308;0,373838;0,456472;-0,440594;-0,859978;
Q18742(55);20,3141;21,015;19,9533;20,7429;20,2688;21,0466;21,5719;20,4961;0,398823;0,434215;-0,339529;-0,907367;
Q18771(6);28,1802;27,7153;25,8992;29,1284;23,2818;23,73;24,2427;22,674;2,87024;0,00555;4,24864;5,62604;+
Q18773(48);24,1659;25,829;20,3992;23,6261;23,9672;23,5133;24,1504;23,1136;0,0549844;0,878435;-0,181086;-0,156091;
Q18787(108);24,2221;24,0659;24,8863;26,3227;20,969;20,6184;20,1055;21,0172;3,55254;0,00315625;4,19669;7,54976;+
Q18787(36);24,3546;22,5969;22,6552;23,5851;23,8332;24,9404;24,9226;23,8658;1,08915;0,108976;-1,09256;-2,09138;
Q18787(118);19,7945;21,4436;20,1787;20,4714;22,9184;24,906;23,4242;25,0469;2,87773;0,00548954;-3,60186;-5,64487;+
Q18799(58);21,3164;20,3473;21,2843;21,27;20,3634;21,2693;21,1674;21,1911;0,0634462;0,861824;0,0567389;0,178667;
Q18799(59);21,3164;20,6623;21,7032;20,6691;20,1369;19,5326;19,6823;19,7831;2,41007;0,0106132;1,30401;4,5505;+
Q18813(241);23,3375;22,2269;22,6514;23,294;19,5908;24,1052;23,5759;23,1774;0,0911233;0,812166;0,26511;0,250266;
Q18813(251);25,138;24,4975;24,2821;24,6163;24,1589;25,8175;25,6764;23,65;0,125863;0,758049;-0,192235;-0,335867;
Q18846(416);20,6589;19,9014;20,6865;20,1649;19,862;21,4908;20,9328;20,734;0,467028;0,374148;-0,401983;-1,03361;
Q18885(153);21,8893;18,7295;21,6214;21,1633;20,8684;23,0797;22,6682;22,741;0,850903;0,173085;-1,48847;-1,69525;
Q18885(25);21,4096;20,2198;18,9647;19,4475;20,5863;21,3665;20,7272;20,7734;0,747588;0,212139;-0,852947;-1,52206;
Q18885(122);21,4119;19,6125;21,0699;24,8818;21,0147;20,1863;21,5412;20,8029;0,314905;0,515373;0,857752;0,745254;
Q18885(129);21,5777;22,392;23,8268;22,6232;20,4245;21,0787;20,8718;20,8177;2,01077;0,0201421;1,80676;3,7284;+
Q18885(12);20,0451;19,718;19,8427;20,1998;21,7299;22,6786;22,569;22,1177;4,12633;0,00190164;-2,32245;-9,56132;+
Q18885(135);22,7737;23,1549;23,156;21,6634;24,7852;24,5013;23,5196;21,9853;0,6736;0,246516;-1,01082;-1,39653;
Q18885(4);19,7615;20,4305;21,5486;19,7198;24,6373;24,1087;23,5177;22,9081;3,03321;0,00507109;-3,42784;-6,04628;+
