ProteinAccessions;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d5_N2_d1;Student's T-test q-value N2_d5_N2_d1; Student's T-test Difference N2_d5_N2_d1;Student's T-test Test statistic N2_d5_N2_d1;Sign p-val: 0.05 
Q9N390;13,3612;13,6662;13,7622;13,6717;12,2204;11,2819;11,3336;13,2781;1,79927;0,0106539;1,58683;3,32651;+
Q9N393;15,783;15,8633;15,752;15,7317;14,9171;15,0118;15,1279;15,23;4,13704;0,000537815;0,71078;9,60294;+
Q9N3B0;17,931;17,553;17,7634;17,8922;17,5488;17,1802;17,1853;16,8111;1,88561;0,00924645;0,603518;3,4881;+
Q9N3B9;17,3658;16,7247;17,1494;17,7745;16,749;16,3057;16,3888;17,021;1,22739;0,0366484;0,637489;2,32258;+
Q9N3C2;13,3841;12,0207;11,525;12,8962;13,1079;13,168;13,1368;12,7254;0,639295;0,147148;-0,578033;-1,33772;
Q9N3C9;15,1232;15,1408;14,9433;15,2892;14,9557;15,3667;15,395;15,2414;0,4166;0,268114;-0,11557;-0,940687;
Q9N3D0;16,2948;15,8762;16,4037;16,3787;15,8678;15,8727;16,0411;16,1312;0,956423;0,0695677;0,260173;1,87081;
Q9N3D1;13,1546;13,0513;13,0651;13,7403;12,9206;12,6498;13,0872;12,7016;1,11954;0,0464372;0,412982;2,14203;+
Q9N3D3;13,8483;13,1999;13,2837;13,9101;14,2334;13,6083;13,9403;14,3162;0,970096;0,0673964;-0,464038;-1,89352;
Q9N3D9;18,3449;18,0638;17,915;18,1578;17,9153;17,544;17,7789;17,721;1,73844;0,0118946;0,38058;3,21453;+
Q9N3F0;14,5706;15,0872;15,2934;15,1784;15,366;15,0466;15,7002;16,1199;0,960977;0,0689117;-0,525768;-1,87837;
Q9N3F1;12,8596;12,1252;11,9967;11,542;12,4218;13,7922;12,9851;12,2945;0,853231;0,0882334;-0,742507;-1,69914;
Q9N3F2;14,0285;13,6368;13,8364;13,6037;14,5752;14,6658;14,5791;14,3635;3,21463;0,00142132;-0,769552;-6,54159;+
Q9N3F3;13,999;14,4401;14,6374;10,2556;14,5096;15,1179;14,9068;14,4109;0,640248;0,146731;-1,40329;-1,33936;
Q9N3F7;15,5412;15,9858;15,5421;15,5164;15,6671;15,9439;15,633;15,2593;0,039488;0,869551;0,0205553;0,113829;
Q9N3G0;18,3229;17,8419;17,5903;17,9604;16,8712;16,6422;16,8315;16,9331;3,28251;0,00124661;1,10936;6,73483;+
Q9N3G1;8,61969;11,1082;11,3083;11,4702;12,8114;11,8115;12,3329;11,8355;1,15532;0,042719;-1,57124;-2,20176;+
Q9N3H0;11,3454;11,0381;11,1986;11,5736;11,5499;13,7304;13,2449;11,5182;1,09005;0,0496902;-1,22191;-2,09289;+
Q9N3H3;16,7783;16,7578;17,0309;16,9822;17,8671;18,1293;18,1375;18,1417;4,73302;0;-1,18163;-12,1956;+
Q9N3H9;14,5399;13,7668;13,5409;13,9209;13,4068;12,3776;12,6794;13,3187;1,63842;0,0149354;0,996526;3,03357;+
Q9N3I1;13,6257;13,3338;12,9347;13,0622;12,4777;12,4395;12,631;13,9279;0,424905;0,262105;0,370088;0,956146;
Q9N3J4;15,218;13,2548;14,0943;15,0229;14,3844;13,2895;13,0212;14,1752;0,566172;0,178272;0,679887;1,21069;
Q9N3L2;13,4258;13,1361;13,2589;14,748;13,6957;13,1979;13,4838;13,2122;0,25556;0,424496;0,244819;0,62466;
Q9N3Q8;12,2859;13,0126;13,3915;13,2612;14,7371;13,4017;14,0586;16,2674;1,30879;0,0304824;-1,6284;-2,46007;+
Q9N3Q9;13,3118;13,026;13,182;13,3746;12,5085;12,7747;12,9701;13,2099;1,11603;0,046729;0,357775;2,13616;+
Q9N3S4;14,1304;14,1842;14,6267;14,4164;14,7026;14,272;14,5883;14,6607;0,700324;0,127885;-0,216448;-1,44206;
Q9N3S8;15,1596;15,4774;15,2983;15,3832;16,0871;14,8208;15,4108;15,3373;0,116898;0,659963;-0,0843754;-0,314189;
Q9N3T2;15,7852;15,5597;15,8546;16,4604;14,9639;15,7406;14,9534;15,1011;1,45194;0,0223597;0,72522;2,70537;+
Q9N3T3;14,3152;14,5679;14,8954;14,0776;13,5724;13,9799;14,1257;13,5846;1,55758;0,0177732;0,648375;2,88992;+
Q9N3T5;16,302;16,4326;16,2978;16,4066;16,8803;17,0166;16,9959;16,9021;4,71662;0;-0,588968;-12,1164;+
Q9N3T8;13,7166;14,1143;13,6728;13,9651;13,7352;14,1207;13,6764;13,983;0,026944;0,907072;-0,0116274;-0,0786815;
Q9N3U9;14,8066;14,5555;14,1868;14,4822;14,0805;13,5848;13,6686;14,2181;1,67242;0,0136938;0,61976;3,09467;+
Q9N3V9;11,3837;11,1571;11,194;11,5415;9,88441;9,91666;9,88461;9,97189;5,31404;0;1,40469;15,3381;+
Q9N3X2;19,3356;19,5524;19,4616;19,9389;20,4012;20,504;20,5079;20,4733;3,30237;0,00126897;-0,899467;-6,79223;+
Q9N3Y1;17,4431;17,4853;17,3013;17,2564;16,4713;16,5834;16,3544;16,3253;4,61265;0,000156863;0,937937;11,6252;+
Q9N3Z0;11,7546;12,7599;11,6597;9,70679;13,3361;13,0656;13,8253;13,6121;1,62935;0,0153047;-1,98956;-3,01735;+
Q9N3Z1;11,3301;11,7472;10,7112;11,686;9,96109;9,80584;9,89342;9,88575;3,0839;0,00156343;1,48209;6,18167;+
Q9N3Z3;14,0106;14,8072;14,2785;14,7469;9,92519;9,94065;9,89826;9,96932;6,42398;0;4,52746;23,6329;+
Q9N408;18,3405;17,9564;17,3939;17,5272;17,9931;17,3632;17,4806;18,0123;0,126192;0,639895;0,0922074;0,336656;
Q9N413;15,4543;14,8386;13,9907;15,21;13,6473;13,1668;12,8309;12,6168;2,44279;0,00366789;1,80798;4,62208;+
Q9N416;14,21;13,925;13,9479;14,1661;13,5319;13,8556;13,8428;13,7906;1,56972;0,0173095;0,306985;2,91136;+
Q9N419;12,9395;13,6293;12,9589;12,6126;12,4637;13,6416;13,0655;13,5476;0,161711;0,572008;-0,14452;-0,42;
Q9N425;13,3035;13,4441;13,353;13,5336;13,1309;13,6401;13,5083;13,3147;0,0281121;0,903105;0,0100451;0,0819918;
Q9N431;15,2128;14,4808;15,3799;15,6277;16,3768;16,311;16,2631;16,1354;2,31741;0,00456601;-1,09625;-4,35146;+
Q9N456;18,2954;18,0618;18,3839;18,4915;18,4723;18,4045;18,2696;18,1823;0,0768822;0,760313;-0,0240226;-0,213836;
Q9N457;14,349;14,6136;14,3629;12,9209;13,1735;13,2237;13,7275;13,7362;0,69778;0,128635;0,596383;1,43773;
Q9N477;14,0916;13,8806;13,9364;14,9098;14,4098;14,4543;14,2708;14,7372;0,459055;0,238165;-0,263437;-1,01906;
Q9N478;15,5177;14,6611;15,1546;15,5559;13,5762;15,2033;14,5165;13,3977;1,17221;0,0412303;1,0489;2,23;+
Q9N488;11,4633;11,093;11,2781;11,7331;11,2887;11,2782;11,4221;11,332;0,16995;0,556778;0,0616274;0,438808;
Q9N489;15,273;15,1332;15,2027;16,2506;15,0636;14,7039;14,6413;15,2939;0,893955;0,080184;0,539227;1,76698;
Q9N492;16,5446;15,9766;16,5284;16,2748;16,0373;16,0523;16,2047;15,5946;0,984053;0,065059;0,358873;1,9167;
Q9N4A5;15,7833;15,4679;15,362;15,5779;15,1941;15,389;15,3288;15,0113;1,37792;0,0260491;0,316985;2,57791;+
Q9N4A7;15,4113;15,3627;15,0866;15,4687;14,9775;15,2986;15,2453;15,0713;0,81147;0,096688;0,184133;1,62937;
Q9N4B1;14,0951;13,3095;13,2347;14,4872;14,4166;13,9757;14,2697;13,7637;0,426637;0,26076;-0,324815;-0,959363;
Q9N4C2;12,9783;12,6872;12,7677;12,4935;11,6407;11,3693;11,4304;12,1922;2,63331;0,00238487;1,07354;5,05312;+
Q9N4C3;12,1939;11,9627;12,5207;12,5832;12,052;12,1771;11,3482;11,133;1,12881;0,0456857;0,637553;2,15749;+
Q9N4C6;15,8971;16,1996;14,9348;12,925;14,9308;15,7134;15,9108;15,87;0,341502;0,33235;-0,61709;-0,797581;
Q9N4D8;17,5143;17,4117;17,3018;17,2615;16,4423;16,5315;16,5902;16,754;4,01095;0,000554745;0,79284;9,12299;+
Q9N4D9;14,6569;14,6048;14,5308;14,7162;14,4781;14,3269;14,3557;14,8376;0,465516;0,234415;0,127595;1,03085;
Q9N4E2;13,2849;13,0611;12,8423;14,0899;13,9678;13,8674;13,7506;14,0865;1,11016;0,0473548;-0,598507;-2,12638;+
Q9N4E8;14,7365;15,111;14,7102;14,9036;14,592;14,5929;14,4178;14,6517;1,54301;0,0182799;0,30173;2,86427;+
Q9N4E9;12,8783;13,6235;13,2475;12,9509;13,6536;13,0212;12,6147;13,5942;0,0538385;0,825176;-0,0458705;-0,153008;
Q9N4F0;15,2644;15,6195;15,1845;16,2064;14,0964;14,1159;14,9365;14,8007;1,81923;0,0103976;1,08133;3,36357;+
Q9N4F1;12,983;13,056;12,1087;12,8349;12,4006;12,5613;12,5366;12,566;0,470455;0,231273;0,229527;1,03984;
Q9N4F3;14,5663;14,5353;14,821;15,0181;15,4448;16,0349;15,7829;15,4266;2,63592;0,0023888;-0,937115;-5,05922;+
Q9N4G7;13,9828;14,4739;14,2366;14,3563;14,9168;14,2523;14,5021;14,8088;1,00157;0,0621172;-0,357577;-1,94579;
Q9N4G8;17,2823;18,5386;18,0183;18,2394;18,3632;18,1686;18,6337;18,6105;0,713618;0,123674;-0,424353;-1,46462;
Q9N4G9;19,6662;20,1592;19,57;19,8232;18,872;18,1822;18,3796;18,2157;3,30203;0,00126722;1,39229;6,79125;+
Q9N4H7;15,9605;15,7185;15,712;16,2364;16,1184;16,2943;16,0239;15,8243;0,449613;0,243834;-0,15839;-1,00177;
Q9N4I0;16,769;15,7508;16,584;16,394;16,8404;17,2912;17,2631;17,5871;1,74736;0,0117279;-0,870997;-3,23086;+
Q9N4I3;18,4062;18,085;17,8189;18,1238;17,3269;17,1338;17,1651;17,5188;2,82498;0,00181378;0,822293;5,51324;+
Q9N4I4;18,327;18,3846;18,5129;17,8371;19,0976;20,0017;19,8984;19,5637;2,80433;0,0018804;-1,37498;-5,46231;+
Q9N4I5;14,3225;14,3237;15,9516;14,7547;15,2816;17,1717;16,2647;15,7436;1,20518;0,0379903;-1,2773;-2,28526;+
Q9N4J2;17,9475;17,5882;18,0441;17,7623;18,3153;18,4552;18,4262;18,103;2,04673;0,00678872;-0,489418;-3,79885;+
Q9N4J7;12,2868;11,9233;12,5886;13,3976;11,5442;11,9429;11,9395;11,9654;1,10975;0,0473524;0,701102;2,1257;+
Q9N4J8;17,6402;17,5487;17,6673;17,4838;17,3696;17,8911;17,8871;17,6898;0,426548;0,260731;-0,124398;-0,959197;
Q9N4K0;17,3132;17,0806;17,1944;17,5126;17,2496;16,9303;16,6993;17,0447;1,03266;0,0574522;0,294208;1,99743;
Q9N4L6;12,7796;14,038;13,5756;13,4413;14,1782;14,09;14,0459;14,0953;1,3103;0,0304526;-0,643688;-2,46264;+
Q9N4L8;18,1177;18,1929;18,2355;18,4008;17,1286;17,2747;17,4858;17,5382;3,64096;0,00051865;0,879897;7,83367;+
Q9N4L9;15,7262;15,443;15,8913;16,3155;15,6927;14,9319;15,2872;15,3558;1,15221;0,0430363;0,527103;2,19655;+
Q9N4M0;11,473;11,2183;11,1712;11,2724;13,4993;13,0667;12,1131;13,3106;2,79623;0,00186496;-1,71366;-5,44243;+
Q9N4M4;20,5111;20,5284;20,4978;20,3989;19,5243;19,7543;19,587;19,4801;4,97961;0;0,897603;13,4466;+
Q9N4N3;13,2598;13,0362;13,9061;14,0151;13,601;13,4087;13,0435;13,6721;0,171329;0,554486;0,122959;0,441939;
Q9N4N4;15,0343;14,6374;14,7299;15,0315;14,0798;14,261;14,1051;13,9066;3,06483;0,00159551;0,77019;6,13048;+
Q9N4P0;14,354;15,3078;12,5096;12,5016;5,17032;11,7219;14,0473;0;0,923816;0,0749345;5,93335;1,81663;
Q9N4P2;16,0079;16,4503;16,421;16,593;16,2146;16,0641;16,197;16,3181;0,586057;0,169266;0,169598;1,24549;
Q9N4P4;11,2839;11,7349;11,652;11,7166;11,5062;11,2338;11,3192;11,208;1,17307;0,0411962;0,280039;2,23145;+
Q9N4P9;9,43829;11,4147;12,4303;13,5332;12,8947;14,3112;13,0824;12,497;0,772364;0,10635;-1,49221;-1,56378;
Q9N4S0;14,4164;14,3421;14,7871;13,8255;13,7822;13,4309;13,3834;13,3124;2,08074;0,00646063;0,86557;3,86609;+
Q9N4S3;11,5526;11,7602;10,9999;11,545;11,5989;11,7418;12,173;12,7422;1,01714;0,0595032;-0,599543;-1,97165;
Q9N4U0;14,5986;14,4758;13,8973;15,6133;14,3666;14,4182;14,4317;15,32;0,00961502;0,965991;0,01213;0,0286095;
Q9N4U1;13,4328;12,2907;12,4366;14,6065;15,0938;14,7974;14,8686;14,5859;1,62754;0,0153223;-1,64478;-3,01411;+
Q9N4U5;15,1489;15,3882;14,5698;14,4293;14,1713;13,7004;13,5583;13,8025;2,18545;0,00555708;1,07592;4,07695;+
Q9N4V2;14,4102;13,8499;14,2303;13,99;15,0779;15,1204;14,7954;14,4785;2,07684;0,00646838;-0,747955;-3,85834;+
Q9N4X1;11,594;12,0577;12,9279;12,7132;13,4539;12,9157;13,2912;13,7182;1,58044;0,0169528;-1,02158;-2,93032;+
Q9N4X8;16,162;16,3592;15,8283;16,77;16,2052;16,5838;16,4928;16,3847;0,264076;0,414765;-0,136735;-0,642327;
Q9N4Y8;17,7549;17,3975;17,5793;17,9597;17,8648;17,5998;17,7817;17,9454;0,387385;0,290989;-0,125093;-0,885757;
Q9N4Y9;14,8057;15,3946;15,1067;14,9089;14,7238;13,7203;14,3943;14,3174;1,68125;0,013365;0,765034;3,11059;+
Q9N4Z0;15,2725;15,0793;15,013;14,9691;15,4713;15,2453;15,3282;15,2464;1,50559;0,0198582;-0,239283;-2,79868;+
Q9N4Z7;15,4145;15,0615;15,3463;15,3598;15,011;15,027;14,951;15,0839;1,78643;0,0108577;0,277272;3,30275;+
Q9N511;17,1028;10,8473;12,4935;18,0727;9,99809;9,86871;9,9359;9,88968;1,44046;0,0228865;4,70599;2,68549;+
Q9N537;17,3592;17,4764;17,1133;17,5252;16,4124;16,0166;16,1451;15,9264;3,94301;0,000524138;1,24338;8,87329;+
Q9N538;15,2629;15,1914;14,8943;15,0614;15,1296;15,31;15,0182;15,0783;0,114179;0,666325;-0,0315402;-0,307561;
Q9N584;13,5623;13,7761;13,8169;14,0279;14,3048;14,6161;14,498;14,5682;3,00415;0,00168784;-0,700987;-5,96968;+
Q9N585;15,7233;15,7479;15,8252;16,1288;14,9039;14,8049;14,9483;15,0516;3,90196;0,000506667;0,929175;8,72534;+
Q9N588;16,7379;16,5202;16,6454;17,1884;15,0577;15,008;15,0662;15,3959;4,14253;0,000540845;1,64103;9,62433;+
Q9N590;15,7861;15,6295;15,6826;15,0983;15,9926;16,1354;15,9802;15,8142;1,37947;0,026087;-0,431465;-2,58056;+
Q9N592;12,5175;14,1154;13,3862;15,1235;14,6057;13,9153;14,2832;15,0076;0,510907;0,207724;-0,667288;-1,11279;
Q9N595;14,4497;13,4139;14,1647;14,615;13,6824;14,6571;14,7801;14,1982;0,180504;0,538005;-0,168615;-0,462638;
Q9N599;17,5289;17,6093;17,4491;17,7416;16,8821;17,3129;16,7725;16,9834;2,38443;0,00426648;0,59449;4,49488;+
Q9N5A0;11,4666;11,0433;11,0055;11,5975;14,2041;14,154;13,9741;13,3499;4,40749;0,000613027;-2,64231;-10,7096;+
Q9N5B3;17,105;17,6656;17,4432;17,4372;18,0955;18,3504;18,4387;18,2789;3,17438;0,0016;-0,87811;-6,42908;+
Q9N5B7;17,6291;17,6336;17,4649;17,3062;17,4535;17,2069;17,4319;17,7201;0,163031;0,56981;0,0553427;0,423024;
Q9N5C4;14,0914;14,2214;14,2783;13,2491;13,1469;13,7285;13,977;12,7366;0,748625;0,113188;0,562847;1,52381;
Q9N5D7;11,3148;11,1257;11,1131;11,5692;13,8555;14,0272;13,7808;13,7871;6,15799;0;-2,58191;-21,3169;+
Q9N5E3;14,536;13,9693;13,872;14,1083;14,375;14,0524;13,8067;14,3274;0,033185;0,887791;-0,0189824;-0,0962779;
Q9N5E4;18,0002;17,538;17,6403;18,2146;18,7171;18,4938;18,2613;18,6859;1,97277;0,00797133;-0,691247;-3,65465;+
Q9N5F6;15,118;15,095;15,3923;15,0839;15,6409;15,2684;15,2266;15,7298;1,02915;0,0579555;-0,2941;-1,9916;
Q9N5G3;15,5633;15,8633;16,0117;15,9744;15,5319;15,7066;15,6469;15,8882;0,599373;0,163396;0,15978;1,26868;
Q9N5K0;13,3045;14,2241;13,4938;13,1189;13,5737;11,3411;12,435;13,3947;0,732369;0,11857;0,849214;1,49637;
Q9N5K1;14,7292;14,3844;14,6536;15,8597;15,4626;14,6232;15,0124;15,34;0,215103;0,479444;-0,20283;-0,53884;
Q9N5K2;15,0903;15,3209;15,2373;14,9241;15,4791;15,5091;15,4542;15,5263;2,11653;0,00613859;-0,34904;-3,9375;+
Q9N5K3;14,0899;13,971;14,6523;14,6324;13,5772;13,8756;13,6487;14,1208;1,30365;0,030785;0,53083;2,45136;+
Q9N5L0;15,1716;15,3088;15,357;15,5374;14,381;14,7013;14,083;14,826;2,4389;0,00365714;0,845882;4,61353;+
Q9N5M2;18,1806;17,2711;17,1098;17,1822;16,2763;15,7801;15,7462;16,0976;2,69415;0,00222298;1,46089;5,19619;+
Q9N5N3;11,4629;11,1744;11,2555;11,6814;10,266;9,46983;10,3086;9,84171;3,10457;0,00155893;1,42202;6,23753;+
Q9N5N4;11,4596;11,1789;10,9291;11,6611;10,0184;9,93582;9,92577;9,99449;3,7736;0,000522088;1,33857;8,27651;+
Q9N5R9;14,8916;15,4491;15,1359;14,5704;15,217;15,1275;15,1014;15,0221;0,221578;0,469883;-0,10529;-0,552799;
Q9N5S7;14,5457;13,8961;13,4993;15,0221;14,8998;14,9651;15,0528;15,2116;1,2114;0,0375723;-0,791573;-2,29571;+
Q9N5S8;11,3664;11,1756;11,0823;11,6547;11,0857;11,1239;10,8014;11,8401;0,161695;0,571932;0,106959;0,419962;
Q9N5U1;18,4528;18,0963;18,0746;18,5807;17,3316;17,431;17,515;17,653;2,88772;0,00176552;0,818443;5,67006;+
Q9N5U5;13,4842;14,103;13,4937;13,7446;13,7481;13,5763;14,2638;13,2875;0,016909;0,941027;-0,0125403;-0,0499104;
Q9N5V3;17,3783;16,9386;16,9494;17,3373;17,5161;17,4738;17,5452;17,5557;1,65789;0,0142004;-0,371787;-3,0685;+
Q9N5V4;13,5958;13,3686;12,9236;14,7183;13,5789;14,0998;13,8235;13,7957;0,168686;0,559253;-0,172912;-0,435936;
Q9N5X5;11,4173;11,1153;10,9693;11,4687;13,6356;13,6508;14,2107;14,4246;4,6414;0,000161616;-2,73778;-11,7591;+
Q9N5X8;13,5197;13,6951;13,318;13,1945;13,4438;13,4826;13,445;14,0011;0,405388;0,276423;-0,161317;-0,919708;
Q9N5Y2;16,0481;15,9111;16,2306;16,2574;16,8754;16,9733;16,856;17,0688;3,90709;0,000510067;-0,831568;-8,74374;+
Q9NA26;15,7998;14,9788;14,6917;15,2685;15,5131;15,3305;15,2388;15,0388;0,141519;0,609558;-0,0955796;-0,373092;
Q9NA32;15,7498;15,4803;15,4249;15,7763;14,8723;14,878;14,8756;14,8365;3,73799;0,000570312;0,742182;8,15556;+
Q9NA39;18,9814;19,2008;19,2146;19,2848;17,1967;17,388;17,4994;17,44;5,90158;0;1,78933;19,2949;+
Q9NA69;13,4429;12,5077;12,5827;12,5842;12,8733;12,5378;12,8141;12,8853;0,00253797;0,991201;0,00179935;0,00761224;
Q9NA72;14,5385;14,0568;13,3951;13,6358;12,0882;13,0874;12,8359;12,9306;1,88877;0,00914647;1,17102;3,49408;+
Q9NA74;16,322;16,0356;16,3894;16,672;15,9999;16,1319;16,042;16,1435;1,05663;0,0542184;0,27544;2,03728;
Q9NA75;12,1956;16,3465;15,3719;13,4329;14,3872;14,0219;14,5828;15,7648;0,131479;0,629086;-0,35245;-0,349309;
Q9NA78;15,458;15,2462;15,4209;15,7703;16,6738;17,4977;17,4942;16,8876;3,37524;0,000972182;-1,66446;-7,00618;+
Q9NA80;11,4233;11,2209;11,2687;11,489;14,6505;14,6103;14,7984;14,2548;6,5233;0;-3,22804;-24,5595;+
Q9NA91;12,7461;13,2108;13,0876;13,531;13,1715;12,9473;14,2876;13,584;0,477205;0,227255;-0,353728;-1,0521;
Q9NA97;13,9267;13,0165;13,1702;13,7977;13,6601;13,3551;14,0627;13,6083;0,302376;0,370068;-0,19377;-0,720258;
Q9NA98;16,2403;17,0989;16,5256;16,8089;16,4373;16,0892;15,908;15,8509;1,40861;0,0244977;0,597083;2,63058;+
Q9NAA5;13,4169;13,0255;13,4931;13,3755;13,5144;13,5297;13,6557;13,0377;0,255021;0,424678;-0,106607;-0,623538;
Q9NAA7;13,5726;12,8701;13,0506;13,6265;13,3027;13,3263;13,4564;13,5013;0,243623;0,439304;-0,116723;-0,599675;
Q9NAB0;16,3009;16,1667;16,2124;15,2711;15,737;15,8968;16,0915;15,9369;0,105942;0,685191;0,0722005;0,287316;
Q9NAB1;12,2269;13,3054;13,1022;12,1669;11,848;12,1095;11,6972;11,7699;1,47595;0,0211944;0,844181;2,74702;+
Q9NAB2;15,3045;15,3797;15,653;15,4352;16,0748;16,5537;16,6693;16,1377;2,82453;0,00181209;-0,915814;-5,51211;+
Q9NAB3;16,2822;16,453;16,6261;16,5154;16,4095;17,0646;17,0949;16,9742;1,25259;0,0343994;-0,416603;-2,36502;+
Q9NAB4;15,8566;15,5633;15,5649;14,9666;17,094;16,4961;16,51;16,3834;2,43366;0,00372243;-1,13302;-4,60203;+
Q9NAB7;14,6754;14,8201;14,4894;14,2306;13,5657;14,086;13,9112;13,5388;2,25282;0,00488716;0,778467;4,21582;+
Q9NAC5;13,3945;12,4427;12,5704;13,7809;11,82;12,2105;12,3377;11,8533;1,53564;0,0185976;0,991745;2,85132;+
Q9NAD6;13,1192;13,583;12,7807;13,1935;12,9185;13,1814;12,4561;12,4886;0,851548;0,088514;0,407935;1,69633;
Q9NAE2;15,9618;15,8424;15,9826;16,1246;15,0416;14,7309;14,7337;15,0004;4,43257;0,000634921;1,10123;10,8178;+
Q9NAF9;16,7782;16,1612;16,3807;16,8333;16,1455;15,964;15,9386;15,8429;1,76746;0,0112245;0,565627;3,26776;+
Q9NAG2;12,5189;12,3353;11,5268;13,9935;14,6476;14,3447;14,6119;14,7107;2,05519;0,00666589;-1,98508;-3,81551;+
Q9NAG4;16,5367;14,4852;14,8164;14,7267;14,3332;13,993;14,1123;14,4225;0,990106;0,0640013;0,92602;1,92675;
Q9NAG5;15,8922;13,9426;14,0529;14,6456;14,2951;14,3976;14,122;14,4619;0,288906;0,38552;0,31413;0,69312;
Q9NAH3;16,14;15,734;15,7655;16,2801;14,6628;14,0491;14,2127;14,4058;3,89171;0,000502203;1,6473;8,68874;+
Q9NAH4;16,9477;16,8568;16,3976;17,0041;15,5136;15,3553;15,4682;15,3677;4,13569;0,000536313;1,37536;9,59768;+
Q9NAH6;14,9658;14,6927;14,555;15,0048;15,4528;15,5508;15,8229;15,3909;2,69338;0,00222108;-0,749747;-5,19435;+
Q9NAH7;14,6663;13,402;13,5137;14,8719;14,632;14,0162;14,0326;14,3176;0,124864;0,6425;-0,136107;-0,333464;
Q9NAI5;16,3055;16,3842;16,495;16,4822;16,9394;17,661;17,3752;16,9818;2,45299;0,00357786;-0,822615;-4,64452;+
Q9NAI7;14,3991;13,9903;15,0371;12,7815;15,5715;15,7866;15,6105;15,3742;1,71846;0,0123614;-1,5337;-3,17809;+
Q9NAJ4;16,8492;17,6678;17,9196;17,2056;15,5262;18,305;18,1575;17,2715;0,0490761;0,839664;0,0955;0,140122;
Q9NAK5;14,6093;14,0029;13,9275;14,6091;12,2924;11,7016;11,9731;12,4183;3,94447;0,000525346;2,19082;8,8786;+
Q9NAM7;14,1475;14,5276;14,0445;14,0103;13,6235;14,0672;13,8856;13,3037;1,19402;0,0390552;0,462453;2,26654;+
Q9NAN1;15,2529;15,0052;15,1663;15,5131;15,4401;15,3054;14,9756;15,2055;0,00639934;0,977803;0,00276017;0,01911;
Q9NAN2;14,0709;14,3854;14,1108;14,7787;13,6122;12,9806;13,1421;14,0309;1,67728;0,0135192;0,894987;3,10344;+
Q9NAP9;13,1638;13,4371;13,3228;13,5671;14,3143;15,0731;14,4619;15,3251;2,83707;0,001836;-1,4209;-5,54321;+
Q9NAQ2;15,8961;15,4277;15,7593;16,0755;15,4583;15,0161;14,9236;15,1335;1,97106;0,00797578;0,656775;3,65135;+
Q9NAQ9;11,4249;10,7614;11,1311;11,5745;13,0247;12,0473;13,1485;14,1403;2,15943;0,00555323;-1,86725;-4,02398;+
Q9NAR3;15,2649;15,0992;15,033;15,0384;14,5382;15,956;15,5371;15,1914;0,265818;0,412963;-0,196768;-0,645924;
Q9NDC9;15,4559;15,4656;16,1575;15,1375;14,5262;13,9913;14,4641;14,4692;2,51976;0,00307504;1,19144;4,79322;+
Q9NEI6;14,5047;14,7056;14,703;15,2651;15,5268;15,5153;15,7382;15,4106;2,26513;0,00480523;-0,75313;-4,24149;+
Q9NEL2;13,7817;14,0397;12,6439;14,1265;12,9494;12,6516;13,1455;13,0668;0,993944;0,0634403;0,694605;1,93312;
Q9NEM5;13,5888;13,4297;13,5768;13,9056;13,1568;13,1062;13,5456;13,2848;1,33673;0,0286747;0,351867;2,50758;+
Q9NEN6;19,4064;19,1894;19,1236;19,1481;20,1015;20,0358;20,0704;20,0582;4,86782;0;-0,849623;-12,8653;+
Q9NEQ0;13,4589;12,0726;12,3868;12,3449;15,1298;14,906;14,8338;14,856;3,5537;0,000754591;-2,36556;-7,55344;+
Q9NEQ5;13,0757;14,3653;14,3895;14,9996;13,7607;13,1357;13,1157;13,29;1,05989;0,0537745;0,881971;2,0427;
Q9NEQ8;15,0024;13,9772;13,8915;14,7185;14,1323;14,5964;14,3009;13,8191;0,234962;0,450444;0,185223;0,581374;
Q9NES7;11,4655;10,9772;11,219;11,5204;11,2044;12,8402;12,995;11,7755;1,05287;0,0548542;-0,908262;-2,03103;
Q9NES8;15,7415;15,3047;15,5301;15,9542;15,5707;15,3684;15,3518;15,467;0,618572;0,15507;0,193123;1,30197;
Q9NET2;13,4488;14,0866;14,9682;16,426;13,9951;14,1686;14,1385;13,8477;0,487543;0,221544;0,69491;1,0708;
Q9NET7;12,6033;12,8038;12,6393;13,2309;12,056;8,07067;9,03053;12,2449;1,22093;0,0370708;2,4688;2,31172;+
Q9NEU2;11,1271;12,0444;11,5235;11,7284;14,5534;14,4029;14,5393;14,8015;5,11392;0;-2,96838;-14,178;+
Q9NEU3;11,4342;11,091;11,2494;11,2938;13,5318;12,6211;13,1105;13,3857;3,95518;0,000530233;-1,8952;-8,91757;+
Q9NEU5;13,4934;14,3203;14,5526;14,892;13,868;14,1214;14,1889;14,3191;0,247817;0,433988;0,190185;0,608484;
Q9NEW5;14,4627;14,6104;15,1158;14,9355;12,4384;17,4655;15,6025;12,3585;0,0908344;0,722781;0,314876;0,249535;
Q9NEW6;17,2596;17,7545;17,7353;17,4242;17,6683;17,6478;17,7851;17,666;0,551992;0,185581;-0,14841;-1,18574;
Q9NEW7;14,3348;14,2217;14,4804;14,3556;14,0314;13,955;14,0149;13,1487;1,36033;0,0270049;0,560628;2,54783;+
