Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04; -Log Student's T-test p-value eat2_d15_eat2_d10;Student's T-test q-value eat2_d15_eat2_d10; Student's T-test Difference eat2_d15_eat2_d10;Student's T-test Test statistic eat2_d15_eat2_d10;Sign p-val: 0.05 
Q09248(67);22,4764;22,048;23,2473;22,7958;20,7767;19,9165;21,2474;21,4002;2,29863;0,00999083;1,80668;4,31177;+
Q09250(74);21,2259;18,7944;20,9622;21,1348;20,1446;20,8308;19,7508;19,9358;0,234444;0,565364;0,363815;0,580276;
Q09269(83);22,2043;22,6724;23,2337;23,5063;23,2056;23,8312;24,7747;22,4157;0,520886;0,291936;-0,652628;-1,13061;
Q09289(347);23,4707;26,2414;26,9922;26,0298;27,2186;25,3283;26,4895;27,0267;0,421685;0,363306;-0,832232;-0,95016;
Q09289(362);30,8394;24,7037;26,774;26,6944;24,7667;24,2784;24,9082;24,7712;1,02549;0,0984135;2,57174;1,98553;
Q09289(338);26,8879;31,6049;31,1391;29,7845;25,2179;24,9496;24,9505;22,9778;2,39184;0,00851381;5,3302;4,51091;+
Q09289(242);25,2981;24,2164;24,9743;25,4385;21,2189;19,9883;21,8077;20,3802;3,80701;0,00127189;4,13308;8,39135;+
Q09289(130);20,6882;21,5436;19,5929;21,2219;25,9132;26,3212;25,6029;24,1603;3,52277;0,00135548;-4,73776;-7,45614;+
Q09289(122);20,481;21,2213;21,326;20,3108;23,9412;23,4205;24,3081;24,569;3,98294;0,00124138;-3,22489;-9,01934;+
Q09289(105);25,5801;23,8683;24,5564;25,5722;21,0544;20,207;21,7143;20,6331;3,55971;0,00112892;3,99201;7,57245;+
Q09289(241);25,0357;26,0487;26,9115;25,3586;21,1257;21,3831;21,2904;21,3745;4,43576;0,00101053;4,5452;10,8316;+
Q09350(297);18,9844;21,1388;20,1008;18,9089;20,8564;20,7838;20,5729;19,1027;0,350135;0,42979;-0,545756;-0,814365;
Q09407(34);20,7134;21,1887;21,8499;21,4521;20,4437;18,8598;21,8222;19,9552;0,772788;0,165178;1,03081;1,56449;
Q09422(156);20,6988;20,8192;21,4037;19,4391;20,3354;20,9585;20,8691;20,9995;0,176769;0,653069;-0,20043;-0,454237;
Q09422(127);21,2024;20,4754;20,2793;19,0334;22,1096;22,3017;22,4699;23,973;2,13499;0,0118793;-2,46589;-3,97458;+
Q09422(76);21,2614;20,377;21,4256;21,5845;24,3813;23,7507;24,1987;23,952;4,13414;0,00111565;-2,90857;-9,59166;+
Q09436(302);22,0556;20,5991;20,1535;20,7256;21,77;20,9465;21,9437;22,611;0,884044;0,132526;-0,934343;-1,75048;
Q09444(259);21,7805;23,3524;22,8931;22,2484;26,3639;27,6649;26,5082;28,2829;3,69772;0,00112653;-4,63635;-8,02062;+
Q09444(303);25,8769;25,6479;25,4524;23,6205;27,4993;26,0382;27,1602;22,2234;0,171123;0,661091;-0,580867;-0,44147;
Q09444(305);20,7214;20,9433;21,6552;21,5026;25,753;24,355;25,5024;24,0171;3,605;0,00100364;-3,70129;-7,71716;+
Q09444(307);24,1512;23,1851;23,9228;22,6746;26,4196;27,0973;25,3294;24,8236;2,12022;0,0119587;-2,43409;-3,94489;+
Q09489(98);24,9584;23,3129;22,2947;22,2897;21,4672;20,443;21,3262;20,5546;1,79837;0,0202046;2,26615;3,32483;+
Q09489(8);21,3258;19,7597;21,5551;21,6712;21,3281;18,6408;20,9448;20,6685;0,401822;0,38229;0,682401;0,91301;
Q09490(38);23,1602;21,9132;21,3904;21,7894;21,0776;19,965;20,7118;20,9557;1,63985;0,0272209;1,38577;3,03612;+
Q09490(40);24,9743;21,9132;21,7802;21,7894;24,7049;25,7863;24,2956;24,6966;1,42317;0,0428592;-2,25657;-2,65566;+
Q09533(208);21,8101;19,9424;21,5063;21,7168;19,6866;20,6354;19,8472;21,4566;0,675656;0,20288;0,837434;1,40004;
Q09533(121);22,4559;25,088;27,5488;25,2772;21,2429;20,8048;19,8557;21,008;2,15862;0,0117257;4,36462;4,02234;+
Q09533(30);26,1798;25,4958;26,3286;24,7526;23,1274;23,1553;23,2837;24,0445;2,79142;0,0040712;2,28652;5,43063;+
Q09533(39);22,038;20,246;21,3449;20,8871;24,0121;23,9714;23,7357;21,836;1,89782;0,0170636;-2,2598;-3,51123;+
Q09560(840);22,8462;20,9268;21,9553;21,5602;20,6357;20,9119;21,3526;19,757;1,15984;0,0731967;1,15784;2,20932;
Q09568(563);23,1914;19,9968;20,261;23,6594;25,3462;24,7198;26,2743;22,57;1,26145;0,0586693;-2,95039;-2,37996;
Q09581(5);23,2563;23,0023;23,5468;23,2979;21,9118;20,5888;20,6991;20,2932;3,17476;0,00246224;2,40259;6,43015;+
Q09581(232);23,6586;25,3014;25,9354;25,6656;21,3212;20,1277;21,8856;20,8403;3,19273;0,00252582;4,09655;6,4802;+
Q09581(200);20,6251;20,6936;21,5835;20,7986;20,8307;19,5215;21,6111;20,3841;0,287797;0,499333;0,338322;0,690874;
Q09581(74);27,4886;25,9077;26,67;24,7856;25,1276;24,3636;24,6808;25,2777;1,1588;0,0733605;1,35057;2,20758;
Q09581(185);25,0539;24,6192;23,8885;24,5829;23,5811;23,6731;24,492;25,8728;0,0814153;0,827779;0,131389;0,225523;
Q09614(846);22,0742;21,1707;21,2917;20,8409;24,1274;24,7485;23,6605;22,5164;2,38063;0,00865793;-2,41882;-4,48666;+
Q09665(57);23,8973;23,5248;25,8094;25,2468;19,4353;21,5295;21,2312;20,3731;2,83441;0,00359333;3,97728;5,53661;+
Q09934(851);21,2561;20,8723;21,7009;20,1079;20,4438;21,2573;21,1297;21,0954;0,00239845;0,994389;0,00276184;0,00719492;
Q09934(443);21,3465;19,3003;20,8725;21,6484;24,2216;23,4141;25,1079;23,5839;2,64361;0,0056309;-3,28997;-5,07715;+
Q09934(356);20,5306;19,9518;20,7505;20,7907;22,6847;21,1995;22,3061;22,9944;2,19585;0,0113038;-1,79023;-4,09822;+
Q09936(37);23,486;26,9507;25,4176;26,8058;20,9558;21,4241;21,2069;19,1205;2,68977;0,00531343;4,9882;5,18579;+
Q09936(217);23,1495;24,2218;24,3735;24,2699;21,8748;19,3207;19,984;20,8868;2,8532;0,00353613;3,48707;5,58339;+
Q09936(121);21,6883;24,8844;24,4425;21,9964;20,6272;21,0417;20,7903;20,962;1,5629;0,0311573;2,39758;2,89932;+
Q09936(263);23,6844;26,6263;25,8981;25,4443;21,4196;21,5088;19,5273;20,2216;3,02068;0,00274699;4,74392;6,01318;+
Q09936(23);24,7691;24,1901;22,3742;22,9487;20,8382;20,2413;21,5768;21,4852;2,15112;0,0118113;2,53517;4,00715;+
Q09967(32);23,0412;24,7236;24,8431;25,551;25,6911;24,1112;24,5397;23,6283;0,0233098;0,950276;0,0471988;0,0683313;
Q09967(23);28,7799;23,7355;25,3842;24,0649;27,422;25,8328;27,6711;25,4083;0,369159;0,412481;-1,09246;-0,851027;
Q09EE6(179);26,0727;25,289;25,5576;23,9553;27,3182;27,9483;28,2153;26,3381;1,96445;0,0153717;-2,23633;-3,6386;+
Q09EE6(19);20,7936;21,5378;20,6587;21,0049;21,7156;19,8985;21,2247;21,4956;0,0670004;0,856688;-0,0848293;-0,188049;
Q09EE6(20);22,0413;19,6524;21,0485;20,5746;21,2791;19,8228;21,3449;21,119;0,0350447;0,922438;-0,0622563;-0,101479;
Q0G831(125);23,2747;25,181;25,6583;23,8472;21,521;21,3107;20,7433;21,5026;2,81605;0,00377632;3,22091;5,49117;+
Q0KHC0(68);21,8709;20,1424;20,6716;20,0509;20,0939;20,5508;19,771;20,5833;0,416418;0,368211;0,434197;0,940346;
Q10010(101);20,9365;19,7368;19,7133;20,0924;27,5745;25,546;25,5196;24,0739;3,4332;0,00152212;-5,55871;-7,1802;+
Q10020(77);24,1691;22,0328;23,8834;22,031;19,4207;21,2064;21,2982;20,8381;1,74698;0,0222943;2,33826;3,23015;+
Q10020(57);25,6308;22,1704;23,2049;23,7685;21,918;21,0582;20,8931;20,3631;1,79518;0,0203912;2,63557;3,31893;+
Q10020(107);25,9169;25,3333;26,6674;25,2274;20,6178;21,4923;20,6815;21,328;4,67927;0;4,75635;11,9378;+
Q10020(108);25,9169;25,6923;25,471;25,8457;20,9856;20,494;21,6303;20,2674;5,32253;0;4,88713;15,3892;+
Q10033(254);21,0197;21,4806;19,9887;21,7394;21,4927;21,3912;21,411;21,2145;0,353199;0,427627;-0,320235;-0,820301;
Q10043(105);24,1407;21,2851;20,5301;22,8996;21,7881;19,9892;21,4397;21,532;0,522009;0,291285;1,02663;1,13261;
Q10046(29);21,0405;19,4072;21,8224;21,5038;20,3579;19,4428;19,2491;20,9312;0,689347;0,197173;0,948231;1,42338;
Q10121(170);20,8141;20,4932;19,1251;20,5573;21,5453;21,3197;20,2332;20,0467;0,451211;0,339422;-0,538759;-1,0047;
Q10121(101);20,9548;20,9046;20,251;21,468;21,7896;20,7183;21,6032;19,946;0,0880717;0,814453;-0,119708;-0,242529;
Q10121(28);27,6515;26,909;26,0176;26,4092;24,9743;23,3049;23,6876;25,6264;1,95844;0,0154222;2,34852;3,62702;+
Q10121(31);20,9592;21,4066;21,012;21,2017;22,1193;22,8477;21,4845;22,3677;1,90092;0,0169767;-1,0599;-3,51709;+
Q10130(368);21,4134;19,3565;21,1232;20,4095;20,6895;20,4425;21,2268;20,9548;0,205482;0,606353;-0,252781;-0,51793;
Q10130(369);20,4075;21,0257;21,5721;20,7024;21,8451;20,57;20,9108;20,5481;0,0365834;0,918853;-0,0415683;-0,105768;
Q10454(207);21,8569;20,7198;19,6231;21,1218;21,9999;20,8035;20,8514;21,4652;0,355174;0,425716;-0,449612;-0,824118;
Q10454(230);26,4045;20,0925;22,0109;23,0415;26,4711;26,3724;24,9466;24,4286;0,962802;0,112629;-2,66735;-1,88141;
Q10454(224);20,329;20,3231;21,6274;21,1265;21,5128;21,1637;21,7773;19,0931;0,017313;0,962719;-0,0352325;-0,0510804;
Q10454(368);26,2179;26,0017;26,6382;24,2271;27,9548;25,9983;27,5994;24,0488;0,246608;0,54913;-0,629097;-0,605948;
Q10454(334);20,4594;18,5278;21,4446;20,9314;20,4578;20,4492;20,7537;20,0327;0,0439953;0,902483;-0,0825596;-0,126249;
Q10454(136);23,1615;24,546;23,4147;23,8274;21,4102;21,4202;20,502;21,4976;3,23344;0,0025098;2,5299;6,59468;+
Q10454(296);21,8024;22,8483;24,6961;23,4769;21,2162;20,6237;19,9389;19,9244;2,19193;0,0113942;2,78014;4,09019;+
Q10454(158);24,9675;24,2279;24,2729;22,5284;24,2067;23,507;23,3839;24,8958;0,000438349;0,998804;0,000824451;0,00131793;
Q10454(71);20,9084;21,2628;20,0187;21,0985;20,0201;21,1143;21,105;21,0919;0,00929597;0,980211;-0,0107293;-0,02767;
Q10457(410);21,6091;20,8531;19,898;19,884;19,9091;20,0019;20,8308;20,8352;0,128369;0,734216;0,166792;0,341878;
Q10578(837);22,0222;20,3109;21,7669;20,5566;20,6389;20,1623;21,3384;20,2654;0,513317;0,296527;0,562913;1,1171;
Q10578(650);20,8232;21,3792;21,5097;21,1076;19,9856;21,4446;21,8482;21,0291;0,110692;0,769587;0,128082;0,299021;
Q10578(999);21,1492;21,1783;20,2692;20,6957;22,2758;21,0196;22,4784;24,2635;1,27529;0,0564189;-1,68622;-2,40333;
Q10578(762);18,6057;20,0191;20,9633;20,9993;21,2165;20,8108;20,2454;20,0684;0,295679;0,489438;-0,438413;-0,7068;
Q10651(685);25,2374;26,0374;24,1408;25,6779;20,8524;20,3595;20,9677;20,6377;4,37275;0,000914286;4,56903;10,5612;+
Q10655(49);21,3238;20,4731;21,5922;19,4399;19,7064;19,8882;21,0975;21,1552;0,151323;0,696204;0,245423;0,396015;
Q10657(67);26,5294;24,2497;26,3212;24,6987;19,613;21,3714;21,7744;21,5112;2,94149;0,00316729;4,38225;5,80703;+
Q10901(485);25,2778;21,0864;22,9689;22,7065;27,2586;25,755;26,1134;23,8913;1,3155;0,0524874;-2,74467;-2,47146;
Q10943(142);21,7105;19,8066;20,333;21,2075;20,6132;21,0044;20,6658;20,3472;0,0862761;0,817569;0,106722;0,23796;
Q11080(31);21,6008;21,275;20,7907;18,7697;21,9628;21,0182;21,2824;20,4348;0,340991;0,439025;-0,56552;-0,796585;
Q11101(141);20,6528;21,1481;21,2785;20,9797;19,7479;21,0234;21,494;19,8348;0,4903;0,311715;0,489752;1,07578;
Q11176(325);21,7694;20,5965;20,4459;19,7746;20,6229;21,3438;19,7097;19,2538;0,274026;0,515311;0,414037;0,662805;
Q17334(277);20,1058;20,1872;20,5899;19,6451;20,238;20,8197;21,6134;21,404;1,28939;0,0548234;-0,886759;-2,42719;
Q17334(316);26,1035;23,2419;25,8443;24,7731;22,7632;21,7778;23,2547;23,3621;1,59661;0,0289705;2,20123;2,959;+
Q17334(90);21,9859;21,3509;20,2991;21,1289;24,263;24,2555;23,8419;20,9651;1,31229;0,0524695;-2,14017;-2,46601;
Q17339(313);21,647;20,0147;21,0621;21,0496;19,6897;20,2777;21,6661;19,9283;0,4443;0,345452;0,55289;0,992003;
Q17348(85);21,006;20,1032;21,1709;20,3124;20,849;20,4276;20,1922;20,4554;0,229309;0,570833;0,16707;0,569349;
Q17361(345);21,6099;19,2408;20,6702;21,0743;26,2289;25,2218;25,4133;25,6267;3,97945;0,00123429;-4,97388;-9,00648;+
Q17361(129);20,5018;20,909;21,3751;21,1516;25,0138;26,9066;25,2532;27,2862;3,83795;0,00131429;-5,1306;-8,49897;+
Q17361(461);20,3276;19,748;21,2525;21,0745;24,5181;24,5753;24,5348;24,9547;4,50758;0,00112941;-4,04509;-11,1477;+
Q17361(283);21,3176;21,3324;20,1477;21,3615;21,196;21,3395;21,7111;21,0675;0,383923;0,398221;-0,288725;-0,879189;
Q17389(773);21,2222;21,5431;21,4695;21,243;17,5775;20,4719;21,3241;21,2089;0,669963;0,205691;1,22386;1,39032;
Q17405(42);27,4877;24,5246;26,2412;25,7148;27,795;27,2987;27,5662;24,1951;0,287597;0,499543;-0,72172;-0,690467;
Q17405(59);21,0784;21,4924;21,501;21,316;23,2756;23,1729;23,6589;22,8032;4,06146;0,001025;-1,88072;-9,31265;+
Q17405(62);21,2885;20,4816;21,6421;20,3067;21,7086;21,1789;21,8179;20,2625;0,269623;0,520221;-0,312283;-0,653764;
Q17405(8);27,3336;27,69;26,7272;27,6854;27,5788;27,1793;26,4607;24,2269;0,603689;0,238444;0,997615;1,27618;
Q17405(39);23,2094;20,9073;21,1823;21,2883;27,9107;27,5041;23,3111;24,5207;1,81315;0,0197219;-4,16481;-3,35225;+
Q17410(258);24,5448;26,032;25,2216;25,1293;24,8054;23,4249;24,2269;25,737;0,553594;0,269181;0,683422;1,18857;
Q17413(37);21,4282;20,8084;20,4063;21,5427;21,7437;21,1032;20,2575;20,4754;0,13321;0,724608;0,151488;0,353433;
Q17430(84);21,3953;19,6237;19,8544;21,2428;23,0848;22,1993;24,0261;26,9477;1,69323;0,0246206;-3,53541;-3,13227;+
Q17435(17);23,3552;22,7114;22,3383;20,996;21,1287;21,2379;18,9119;20,6662;1,35573;0,0486982;1,86404;2,53997;+
Q17446(260);22,2327;20,476;23,0707;20,8919;21,0996;20,8845;20,7356;21,3493;0,481357;0,317723;0,650596;1,05962;
Q17455(301);26,2018;26,5449;25,4504;24,6331;26,301;25,7026;26,0578;23,7095;0,137649;0,718122;0,264814;0,363961;
Q17489(247);21,6049;20,6025;21,7624;20,3984;21,6546;21,3563;20,5291;21,2449;0,0902367;0,810743;-0,104156;-0,248022;
Q17542(583);27,7197;28,0032;27,6154;26,1972;26,3895;26,9419;27,355;28,7996;0,0063183;0,98588;0,0123577;0,0188697;
Q17543(260);20,212;20,1286;20,8302;21,1314;27,2365;25,8392;26,3182;26,6469;5,35546;0;-5,93462;-15,5892;+
Q17561(129);20,8872;21,3837;21,3951;20,844;21,5025;19,8886;21,3279;21,2402;0,129056;0,733192;0,137688;0,343521;
Q17569(299);20,0407;20,7198;20,5086;21,1852;25,1486;24,65;24,1965;25,1782;4,80789;0;-4,17978;-12,5634;+
Q17569(136);20,6701;20,2898;21,4834;20,7457;21,1318;19,5545;19,3742;21,5152;0,279625;0,508255;0,403298;0,674255;
Q17569(218);20,5731;20,3136;21,3799;21,2314;26,5049;26,0351;24,9755;21,1848;1,66488;0,0257482;-3,80055;-3,08109;+
Q17569(130);21,9004;20,7385;20,1937;20,9808;20,6343;20,1863;21,6565;21,0703;0,04912;0,894836;0,0665374;0,140241;
Q17569(203);20,2217;20,3276;20,9557;21,0502;25,9497;23,9975;25,8176;21,3376;1,79383;0,0203738;-3,6368;-3,31642;+
Q17571(277);28,1342;25,8217;25,7984;25,539;19,9282;21,5037;21,1248;20,2002;3,66329;0,00105747;5,63414;7,90677;+
Q17571(282);26,7692;25,3054;25,6756;24,2274;21,4798;20,7091;21,7441;20,7064;3,49493;0,00147771;4,33453;7,36946;+
Q17606(61);21,352;20,2989;20,7869;20,3353;21,2176;21,4165;20,4618;20,0106;0,072839;0,845755;-0,0833454;-0,203337;
Q17624(62);28,3787;25,0165;25,3126;26,0944;28,5692;27,4422;28,0739;25,5231;0,552829;0,269834;-1,20157;-1,18722;
Q17624(63);28,5136;24,6656;26,3058;24,3111;27,4468;27,2338;27,0847;23,1915;0,0744145;0,842351;-0,290195;-0,207437;
Q17624(343);25,5763;22,0413;22,5286;22,8407;25,4104;25,7243;26,2491;27,4121;1,7596;0,0218505;-2,95223;-3,2533;+
Q17624(363);21,4023;19,0151;21,7463;21,441;24,3964;24,5666;24,2059;22,9446;2,27736;0,0103232;-3,12722;-4,26705;+
Q17624(254);21,8646;21,5337;21,1321;18,9663;21,716;20,1484;21,0658;21,1386;0,0700673;0,850033;-0,143014;-0,196098;
Q17624(365);20,6958;20,7809;21,0688;21,5749;23,6904;23,0668;23,0875;24,9793;2,80239;0,00375163;-2,6759;-5,45754;+
Q17624(495);19,9604;21,5245;20,753;19,3475;21,2978;19,8678;20,2389;20,8276;0,104596;0,781879;-0,161655;-0,283986;
Q17644(166);23,6439;23,963;25,52;25,8214;24,1345;23,8864;24,3215;23,5781;0,63414;0,222722;0,75696;1,32884;
Q17649(213);21,5826;21,0501;21,7329;20,1955;21,8895;20,0625;20,876;19,9215;0,339651;0,440072;0,452927;0,793971;
Q17649(225);27,5201;22,5722;22,1985;23,2255;25,4116;25,1278;25,5594;27,3768;0,729765;0,181681;-1,98979;-1,49196;
Q17649(228);20,4067;20,9356;20,8367;21,4474;21,1608;21,0187;20,1544;19,6247;0,44191;0,347105;0,416964;0,987602;
Q17663(472);25,3774;22,7344;23,238;23,253;24,4942;23,9448;24,0711;23,0892;0,143919;0,709026;-0,249104;-0,37873;
Q17663(511);26,1833;25,5487;26,4755;26,1771;24,4909;22,312;23,6905;25,2912;1,74979;0,022313;2,15003;3,23531;+
Q17693(560);22,0955;19,1317;20,5408;21,2888;19,4839;20,9259;19,4423;21,5074;0,206157;0,605009;0,42429;0,519403;
Q17698(147);27,8285;23,9205;22,4865;22,6902;25,4485;23,7402;23,7052;23,7125;0,0206682;0,954926;0,0797982;0,060759;
Q17698(84);29,3865;26,3333;26,7959;27,8792;21,4138;19,1078;21,5094;19,5881;3,64235;0,00104151;7,19395;7,83821;+
Q17698(106);23,162;25,5054;26,0586;25,4017;20,4549;20,7849;21,1857;20,6751;3,18942;0,00251991;4,25676;6,47094;+
Q17698(129);25,4001;25,4886;25,399;25,1001;20,7366;20,0178;20,1902;20,8645;6,23771;0;4,89464;21,9866;+
Q17698(107);23,162;21,1457;21,6628;21,7082;21,4795;19,9051;21,1508;20,8806;0,996083;0,104683;1,06569;1,93667;
Q17698(81);25,7733;25,0457;25,2218;25,6476;20,3881;21,0528;21,1959;20,7776;5,78731;0;4,56851;18,4551;+
Q17698(71);21,4283;20,0141;21,2234;18,831;21,1706;21,2742;20,607;21,4057;0,549218;0,271867;-0,740138;-1,18085;
Q17740(580);21,328;18,5167;21,4115;21,0691;21,7016;21,1521;21,8076;21,4595;0,641647;0,219834;-0,948886;-1,34177;
Q17763(17);21,0946;20,5646;21,4119;20,0338;21,7753;21,4461;19,9098;20,704;0,13394;0,723526;-0,18257;-0,355169;
Q17770(440);22,3487;21,0923;21,7447;20,4916;21,9835;19,7657;19,6744;20,5382;0,669701;0,205704;0,928875;1,38987;
Q17770(215);24,0412;23,636;23,3313;22,2002;23,3228;22,6858;22,8258;21,9612;0,585152;0,249698;0,603274;1,24391;
Q17796(204);21,7541;21,4156;20,9359;20,9472;23,2108;22,6391;23,8991;26,7682;1,65113;0,0265785;-2,8661;-3,05636;+
Q17796(228);22,025;20,6038;19,5742;18,801;25,5651;23,8157;23,6758;22,0377;1,8987;0,0170287;-3,52258;-3,51289;+
Q17796(229);24,9644;24,785;26,6152;25,7311;23,9007;24,648;23,8749;26,2237;0,587226;0,248134;0,862139;1,24753;
Q17796(97);28,2664;25,6637;26,8089;26,747;26,6098;25,6944;26,5281;27,8764;0,10227;0,786283;0,19433;0,278215;
Q17827(8);21,6275;19,1682;19,8239;20,5404;21,8716;20,3613;20,7229;21,5444;0,628747;0,225074;-0,835039;-1,31955;
Q17827(16);23,2808;24,6651;24,6374;24,8865;21,2887;21,5312;21,8621;20,656;3,30308;0,0017942;3,03297;6,79429;+
Q17832(409);21,5904;18,8166;20,6536;20,1984;19,9278;21,4798;18,1039;20,8322;0,0891098;0,812818;0,228821;0,245166;
Q17832(153);20,9725;21,0507;20,8658;21,6037;21,6715;20,9813;19,5187;21,4755;0,158067;0,684501;0,211419;0,411622;
Q17832(509);21,9966;23,8571;25,1361;23,5669;21,7051;21,3308;20,5284;21,5943;1,82182;0,0196477;2,3495;3,36839;+
Q86GU1(123);25,9407;26,0138;26,5493;25,4122;26,236;26,0482;26,3676;25,675;0,140518;0,71328;-0,102721;-0,370734;
Q86GU1(135);22,4487;24,9436;25,5907;25,3636;25,4238;26,3802;24,6566;23,3223;0,140096;0,714054;-0,35904;-0,36974;
Q86GU1(142);24,7703;22,0007;22,6603;23,6351;23,859;23,1893;25,4173;22,9594;0,302113;0,484545;-0,589606;-0,719729;
Q86GU1(39);25,251;26,8487;27,4283;26,8983;26,5926;25,4966;25,8637;24,0434;0,765848;0,167699;1,10748;1,55282;
Q86GU1(117);26,7869;26,0926;25,738;26,1468;25,8219;25,4496;25,7873;23,8324;0,953012;0,114856;0,968262;1,86514;
Q17868(80);21,4634;19,8733;19,2068;19,3499;20,8846;21,1373;20,4656;20,6863;0,751758;0,172688;-0,820111;-1,52909;
Q17941(413);21,0493;20,631;20,801;20,4246;20,4058;21,4869;20,8285;20,8682;0,272596;0,517074;-0,170883;-0,659874;
Q17963(129);21,1541;20,9847;21,8088;20,5465;19,9607;18,2626;19,7118;21,0833;1,12513;0,0791039;1,36893;2,15135;
Q17967(80);21,4566;20,5952;21,2034;21,5202;26,3161;26,331;26,9868;25,0876;4,49797;0,00110345;-4,98648;-11,1049;+
Q18012(48);20,7085;20,4021;20,1479;21,3412;21,2516;20,9365;20,5692;20,3171;0,136181;0,720242;-0,118643;-0,360486;
Q18026(35);18,4914;21,1222;21,6584;20,2208;21,7187;21,3243;21,2582;21,2308;0,696904;0,194238;-1,00981;-1,43624;
Q18034(203);20,3129;21,1734;21,0712;21,252;21,2737;20,3162;21,0077;21,501;0,0774574;0,836182;-0,072299;-0,215324;
Q18034(179);22,251;21,9885;22,1936;22,2958;25,9918;25,6526;26,2322;26,5949;5,82889;0;-3,93567;-18,7565;+
Q18066(427);20,2701;21,2202;20,3939;20,4321;21,0725;21,1213;19,7919;21,5917;0,298662;0,487026;-0,315264;-0,712803;
Q18066(360);23,6013;23,2226;24,9375;23,2806;20,5506;20,8845;19,6607;19,9618;3,42994;0,00150437;3,49612;7,17034;+
Q18068(3);20,7613;21,3866;21,5636;20,932;20,9607;21,4406;21,7376;20,3093;0,0468317;0,899155;0,0488095;0,13401;
Q18070(112);23,0118;23,4471;24,0002;22,293;21,4691;18,4795;20,3857;21,0855;2,0214;0,0137279;2,8331;3,74916;+
Q18091(7);22,6945;25,5942;26,9192;25,8085;26,8169;27,5313;27,7095;25,6474;0,821848;0,150184;-1,67221;-1,64673;
Q18099(303);24,2009;22,0166;21,3249;21,9919;27,012;25,7996;26,4425;24,3325;2,20824;0,0112358;-3,51303;-4,12362;+
Q18099(32);26,4627;24,21;23,8394;23,0749;27,6677;26,0652;26,5515;26,5012;1,54019;0,0325732;-2,29963;-2,85931;+
Q18099(579);23,4028;21,407;22,318;22,4799;25,9417;25,7953;25,777;23,2721;1,9806;0,0148079;-2,79459;-3,6698;+
Q18115(444);24,9565;22,9585;22,8744;23,6162;21,9146;21,4929;20,4564;21,0558;2,21427;0,0111711;2,37148;4,13604;+
Q18124(71);21,8824;19,8368;20,6569;18,9094;24,9963;25,2984;26,6259;27,5259;3,27227;0,00226357;-5,79024;-6,7054;+
Q18152(240);19,4491;21,529;20,1419;20,2482;21,2158;18,5346;21,7593;20,8468;0,109871;0,771171;-0,247073;-0,297003;
Q18202(364);20,2867;21,3096;21,6688;20,0238;21,9871;20,8914;20,8047;19,1756;0,0539337;0,884507;0,107521;0,153264;
Q18212(127);25,5687;24,7433;24,7357;26,3621;20,6882;18,3122;21,34;21,3217;3,03449;0,00279184;4,93692;6,04968;+
Q18212(264);23,4178;22,0827;22,3969;23,6812;21,1771;19,4606;21,8013;20,4109;1,85444;0,0185276;2,1822;3,42939;+
Q18217(259);20,8062;19,0932;20,4585;21,108;21,3881;20,6462;20,2439;20,7482;0,329588;0,452952;-0,390136;-0,774261;
Q18231(122);23,8286;26,9168;28,1468;27,2804;23,5762;23,0149;25,1479;22,5435;1,4526;0,0406042;2,97252;2,7065;+
Q18231(123);20,9775;20,4629;21,5724;20,8538;24,6717;24,0238;24,67;25,08;4,5854;0,000675325;-3,6447;-11,4996;+
Q18286(425);21,8198;19,2751;21,0751;20,4047;20,8497;20,2588;21,8044;21,0489;0,221654;0,582881;-0,346826;-0,552963;
Q18336(127);20,9035;20,7992;20,0616;20,7489;19,2926;20,4202;21,2364;21,2421;0,0569122;0,879042;0,0804825;0,161264;
Q18445(159);23,5028;22,9546;22,9727;23,8904;23,0608;22,025;21,6503;23,4306;0,82493;0,149369;0,788426;1,65188;
Q18449(107);22,9354;25,2856;24,5209;22,7336;25,7001;24,78;25,7346;22,5382;0,364844;0,416847;-0,81933;-0,842749;
Q18453(64);21,5983;19,0707;20,5465;21,3152;20,8137;21,2681;21,1441;20,8659;0,280942;0,506469;-0,390269;-0,67694;
Q18476(980);21,9325;20,5012;21,4088;20,9693;19,4618;19,8269;21,239;20,7389;0,876377;0,134081;0,886272;1,73771;
Q18544(477);21,1377;20,0158;21,7683;20,769;24,4731;24,0979;24,555;25,8727;3,43363;0,00152663;-3,82696;-7,18151;+
Q18544(16);25,9729;25,345;24,0648;23,8881;22,1562;21,5031;20,9436;21,661;2,93273;0,00310949;3,25173;5,78453;+
Q18545(465);24,203;22,9079;23,6352;23,7249;20,8921;19,8212;21,2106;20,8329;3,46387;0,00157798;2,92857;7,27374;+
Q18550(177);21,7665;21,4396;20,6749;19,4426;24,8999;24,7065;25,026;23,3244;2,87361;0,00362134;-3,65833;-5,63452;+
Q18573(578);25,8814;25,7101;26,3102;26,9195;24,1809;22,1043;24,3421;25,6796;1,45368;0,040576;2,12857;2,70837;+
Q18582(16);23,7342;22,8531;22,4976;23,048;20,6091;20,5421;21,7302;21,3185;2,6635;0,0055791;1,98326;5,12377;+
