Proteins,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
O45470,26.1962,25.6248,25.3645,23.6106,25.5016,23.3053,24.2497,24.8492
O45470,27.1516,26.5859,27.985,26.8141,28.2385,27.4802,25.7133,27.162
O45470,19.476,21.5714,18.8244,20.7691,21.6567,20.5673,20.1773,21.0433
O45470,18.8641,16.3199,19.5656,20.458,22.9258,23.359,22.9773,22.3598
O45495,19.0117,18.425,20.1955,20.1697,21.0996,19.6451,21.1588,20.8715
O45499,20.8163,20.0809,17.9029,18.5317,21.426,20.7146,20.2946,21.3631
O45502,20.2509,19.9486,21.3523,17.2081,23.7258,23.4172,23.4275,22.1421
O45562,21.9946,20.9448,22.64,21.8665,20.4915,21.1651,20.6588,20.9527
O45577,19.6584,20.843,18.9777,19.953,20.4691,21.0886,21.1805,21.4193
O45577,20.1142,19.7351,21.406,21.3916,20.9858,20.5048,20.8973,20.8077
O45593,19.983,20.0662,18.8448,20.3636,23.4937,21.9829,21.2723,21.9655
O45593,22.8629,22.573,21.3205,22.9659,21.4061,21.1759,21.2187,20.9625
O45665,25.1008,25.1482,25.4389,25.0303,21.0862,20.4131,20.9496,21.2733
O45719,18.9576,21.1152,18.1775,20.0087,21.1947,20.287,20.6494,20.3306
Q6BEV8,17.9973,20.0956,20.5,19.0416,21.5392,20.8856,20.911,21.2246
O45723,19.5578,20.944,19.8258,18.7527,24.5169,25.8895,24.5549,26.5344
O45723,20.2356,18.8486,20.9345,19.1663,21.7131,20.915,19.732,20.5844
O45734,20.599,19.5041,21.4991,17.2837,20.6144,20.9787,20.5687,20.4111
O45783,19.0853,21.3769,21.7868,20.2889,21.1442,21.2362,20.4303,20.6115
O45815,21.9188,24.2399,22.7746,22.5627,27.0623,26.5539,26.0812,25.2041
O45815,22.0221,21.8692,21.7327,21.9648,26.2732,25.0896,24.6268,25.2408
O45815,26.1185,26.2318,27.5252,26.1818,25.8537,24.0122,24.1381,23.5319
O45815,20.1439,20.1981,21.2322,18.99,27.4999,25.898,24.4458,27.8592
O45815,18.6249,18.2638,19.8136,19.7443,24.7366,23.6819,22.4295,23.5054
O45841,21.1527,19.8123,20.37,19.3583,22.8112,20.9381,22.2788,21.3823
O45865,17.7667,21.3655,20.4983,19.3272,24.2857,22.531,25.4035,23.5873
O45871,16.7703,18.538,19.3573,18.9439,21.6201,21.2212,21.0458,20.4435
O45904,24.7125,24.5946,25.4999,25.0737,25.6841,23.272,22.8818,22.0203
O45904,21.4462,17.5567,20.7734,16.8454,21.8371,19.3487,21.3331,21.0502
O45904,18.5326,20.7188,21.2565,17.9824,25.232,25.4359,23.6088,25.1587
O45904,19.3617,17.5654,20.0212,20.5385,24.8047,22.211,24.238,22.8055
O45904,19.7373,21.5418,18.5105,18.3166,25.7983,25.6784,24.1438,25.1199
O45904,23.937,24.5406,24.5976,24.5289,22.0411,20.9295,21.3787,22.136
O45946,19.3374,19.3082,18.3788,19.0986,26.4493,24.591,22.8216,24.5652
O45946,20.5092,18.3423,17.662,17.6728,26.4842,26.8686,25.0826,26.5772
O45946,23.9145,22.3615,22.5691,23.3608,27.5502,26.0851,25.4842,26.2639
O45946,19.9228,19.5674,20.4052,20.2638,26.4983,23.8818,22.3208,23.5266
O45946,25.3218,24.5873,23.6106,23.3435,27.8537,26.8229,26.5399,26.6662
O45946,16.0584,19.7027,18.0291,16.1019,24.2248,23.0012,23.7831,23.7267
O45951,18.9563,18.9147,20.7311,16.895,25.1895,26.4018,23.9994,24.2533
O61216,20.9051,17.3512,20.6638,18.8575,20.4434,20.8433,21.1816,20.4502
O61217,18.5536,18.1396,19.021,17.7069,24.5344,22.4047,24.4754,21.1754
O61708,17.5838,20.4592,20.7786,18.6619,21.96,21.0531,21.0029,21.199
O61708,19.6142,19.4257,18.6707,19.1043,21.6795,20.9922,20.5448,20.8119
O61742,21.6891,21.9958,23.4033,21.67,26.1681,24.3234,23.8797,26.2516
O61786,17.9479,16.5469,18.342,18.9035,26.6999,26.8763,25.8704,27.6928
O61792,20.6314,20.1518,19.4695,16.0475,20.2395,21.1877,20.4609,20.4999
O61820,19.658,19.307,18.806,20.4487,22.1578,21.5755,21.62,22.4038
O61861,20.6365,21.1995,20.7548,20.6983,20.4342,20.8396,21.2869,20.9049
O61865,23.4236,23.8891,24.5844,24.5266,20.6584,20.7328,21.2999,21.145
O61974,19.8453,21.2905,20.7486,17.9387,21.8443,23.0537,23.257,23.5156
O62053,18.9987,19.2037,20.7656,18.7126,21.1516,20.4597,21.2376,21.2222
O62071,18.1462,18.1742,17.3,19.3709,23.1342,20.9722,21.136,22.0461
O62136,21.3132,20.5444,22.0604,19.7865,22.8373,23.6728,20.5176,20.6066
O62149,18.5523,19.568,19.5955,17.7007,21.6811,20.6767,19.8308,20.0835
O62149,18.6788,20.1889,19.62,18.6971,20.8581,21.1492,20.306,20.2799
O62213,25.3423,25.6488,25.2804,25.714,24.8756,24.7482,23.3597,23.7497
O62213,20.2929,19.9107,20.3497,18.5847,21.9687,19.9978,21.1858,20.986
O62220,20.3222,18.8119,20.2572,19.5856,21.6843,20.2735,20.271,21.0875
O62220,18.3784,19.3581,20.206,17.9057,21.7945,20.9123,20.9824,20.8614
O62220,20.8709,20.9674,20.9851,16.826,22.1861,20.4386,22.63,21.4484
O62236,17.8921,18.858,18.6774,18.0452,24.0674,23.5798,25.3408,26.0981
O62236,18.2915,18.9044,20.4541,18.8792,21.8277,20.6811,21.0238,20.1578
O62236,16.5852,18.096,18.0088,18.5141,24.4462,22.2222,23.2381,23.6441
O62236,17.2119,19.4685,21.8796,17.2347,21.9556,20.6523,19.3752,20.7184
O62250,21.2097,18.9809,18.8044,19.4237,21.1065,21.127,21.1214,21.2852
O62261,20.2109,22.0822,22.4655,22.975,21.8073,20.6612,20.8718,21.2179
O62277,19.2014,19.3288,20.4373,17.9613,25.5657,24.2499,23.0824,22.4851
O62317,18.393,18.946,19.1402,17.4133,22.6415,23.1031,22.3383,23.2154
O62317,16.9491,20.5483,21.0843,20.9388,20.8719,20.7503,20.6558,20.441
O62317,19.9142,18.7248,19.0332,18.9146,23.6941,23.2375,22.74,25.3528
O62317,17.199,21.5561,21.0149,18.7607,21.3306,20.5135,20.5678,20.6926
O62317,17.7329,18.8637,19.4945,19.3984,25.5847,24.4321,26.7169,26.0272
O62317,23.3557,24.3699,25.8182,24.4539,21.8529,21.207,21.1994,19.864
O62317,23.3706,24.8965,24.2243,25.1144,20.5166,20.8734,20.0153,20.8692
O62317,18.463,18.3924,20.8983,17.622,22.7155,22.3917,22.6542,22.2226
O62327,16.976,18.0642,18.1206,20.1147,21.7469,20.7473,20.8317,19.89
O62327,20.947,21.426,18.875,17.6831,21.557,20.5183,21.1349,20.7466
O62328,17.9672,20.3223,19.5954,20.2752,24.6692,23.0134,22.2599,22.693
O62344,19.5081,18.1077,19.68,20.1547,25.7714,24.3928,25.9859,26.0159
O62344,19.214,21.5861,19.5296,18.172,21.7281,21.2727,23.4081,21.8376
O62347,15.8686,20.4636,18.234,16.624,21.7733,21.1989,20.7936,19.7772
O62347,20.1829,19.8961,19.1042,18.2182,21.6807,20.402,21.3843,21.1274
O62415,19.8863,21.1938,20.6556,19.1899,21.885,20.9968,21.3157,21.1265
O62421,19.6156,17.2009,19.9536,19.3382,22.4036,22.412,21.9586,23.3779
O62432,28.8562,29.0513,29.5429,27.9064,29.6363,24.6489,26.3236,26.4478
O62432,16.8929,18.4606,17.4002,19.5441,25.9636,24.9241,23.5108,24.9596
O76258,20.3693,19.1069,19.4881,19.3455,26.5521,25.5341,24.6334,25.469
O76360,17.7667,20.9584,19.8262,20.6014,21.9188,20.7854,20.304,20.7116
O76371,19.0927,16.7671,20.0313,17.4204,21.9727,19.7268,20.4439,20.9216
O76371,18.2336,17.648,20.4596,19.3169,22.9881,23.1816,23.6459,24.0691
O76371,26.3048,27.1718,26.1553,27.3196,24.6504,24.1757,25.8297,24.3311
O76371,18.7364,20.0816,19.3362,18.8524,21.4737,20.9773,20.9831,19.9775
O76371,18.1443,18.7137,19.8274,16.7835,20.842,20.4623,20.4958,21.1293
O76371,18.895,18.2082,19.9899,20.9326,25.2406,24.5033,24.3337,23.3757
O76387,19.4134,19.7192,20.691,19.8978,21.6577,20.4232,20.29,20.8881
O76387,17.8848,20.6758,20.0778,20.0398,21.7342,20.4054,21.2596,20.5122
O76565,25.1884,24.5345,26.8816,26.4817,25.0478,24.1316,22.3379,23.058
O76651,18.6142,18.6643,18.6555,19.2818,23.6778,21.2578,26.0591,23.6765
O76651,18.0411,18.8437,20.7084,17.8985,21.9246,21.1857,20.5619,20.766
O76743,18.6059,19.1376,19.5282,16.5136,21.0711,20.4126,21.3028,20.9965
O76837,21.3038,21.3712,22.6787,22.4366,21.9014,21.1105,20.066,21.133
P02513,19.1872,18.7143,17.5069,20.5852,21.5383,19.6814,21.0571,20.075
P02513,24.3178,24.5893,25.1435,24.5233,21.3983,20.3515,20.8844,20.0878
P02513,19.4607,21.4295,17.7422,17.0986,24.5222,20.4811,22.5895,22.4459
P02566,21.6545,22.6528,21.3428,21.6748,26.9695,23.3533,22.6622,22.3491
P02566,18.9961,20.0906,19.2015,16.3584,26.5273,24.94,25.8922,26.985
P02566,21.7814,21.9097,22.8627,22.4585,23.5032,21.859,22.8752,22.8747
P02566,19.6571,19.3977,19.7734,19.4475,21.5736,20.8514,20.6527,20.1883
P02566,23.6941,25.5635,24.1522,25.1356,20.9903,20.9072,20.1923,20.2956
P02566,24.1321,21.8561,23.0403,23.1804,20.8322,21.0567,20.8654,21.228
P02566,21.0193,19.1115,18.373,18.4705,25.5528,27.395,24.9425,24.7833
P02566,18.6853,20.2606,20.0619,20.4747,23.9411,24.1419,23.5123,24.7254
P02566,19.7653,17.8324,21.0046,21.1647,20.7371,19.7333,21.3846,20.9318
P02566,24.6798,25.3771,24.8544,24.3554,27.8524,25.3473,25.6382,26.0198
P02566,17.918,21.1602,20.2508,19.5518,20.7016,20.4386,20.985,20.8424
P02566,19.4089,20.538,21.9883,17.4589,25.8479,25.2479,24.3484,24.4734
P02566,25.5584,24.7515,24.6596,25.5753,26.8317,22.5181,23.1432,24.3836
P02566,20.1402,20.7439,20.9286,19.4076,21.3367,20.2281,20.6917,21.6341
P02566,30.4605,30.9103,30.1424,30.534,30.588,29.4065,29.6548,31.5611
P02566,24.7337,25.2986,25.8306,26.1351,27.2973,28.2399,28.5861,28.0788
P02566,19.7482,19.699,18.5189,19.4699,22.9516,20.5604,21.5122,22.1095
P02566,19.6063,20.2838,21.231,20.8623,25.6859,24.0848,23.5428,24.7835
P02566,24.3047,22.3619,22.799,22.1972,26.9594,26.193,25.0146,25.1159
P02566,25.8912,25.9821,19.0865,25.494,30.0774,29.5129,28.6231,28.4778
P02566,19.1673,17.8942,20.0235,19.8427,26.4872,23.7099,22.3816,22.6322
P02566,19.235,18.6364,18.489,20.3527,21.8501,20.7246,20.5656,21.4138
P02566,17.5191,19.6055,20.2712,20.4294,21.7596,19.9812,20.851,20.4748
P02566,20.3342,19.0753,20.7972,20.8273,23.2572,20.1654,22.0602,21.1384
P02566,18.9171,17.9304,19.4555,20.7868,21.7078,19.0378,21.0386,20.8962
P02566,20.2021,19.6098,18.8417,20.1653,25.4618,23.4777,23.0971,24.0503
P02566,23.4484,24.0679,22.9706,22.217,28.9573,23.1665,25.9703,25.9736
P02566,17.5662,21.5269,20.4018,19.1819,26.5936,23.1665,24.8273,25.9934
P02566,20.1267,19.217,20.0297,18.9792,26.4172,24.1006,24.2645,23.9146
P02566,18.2812,20.8107,17.5889,19.2312,26.4172,25.3266,24.2645,26.6338
P02566,16.994,17.5368,19.7256,18.6415,20.5797,20.5153,20.6724,21.1349
P02566,19.5838,25.3692,23.5561,26.7932,26.6914,27.1948,27.4574,27.5587
P02566,19.2486,20.1821,19.8545,18.2082,23.7763,22.5651,22.8031,22.5119
P02566,19.5355,15.5911,20.5826,19.4053,27.1317,24.4658,23.9556,25.3337
P02566,27.4651,27.8876,29.2871,27.6395,28.8627,28.11,28.3916,29.1461
P02566,18.4993,18.1028,19.6563,18.9016,27.2941,25.3314,25.0982,26.0252
P02566,18.958,16.9078,21.0818,18.4905,28.035,27.5633,27.8842,27.3316
P02566,19.288,19.7354,18.3444,17.774,24.4902,22.1083,22.6883,22.4523
P02566,17.1368,18.9693,19.6196,19.9702,27.7057,26.8012,27.7944,27.23
P02566,23.9077,20.3025,25.6896,23.1297,30.4276,27.3789,23.6017,26.2435
P02566,19.5085,20.1639,20.9566,18.5147,20.4479,25.9447,25.844,25.8446
P02566,20.0579,19.0328,20.9269,18.609,28.5104,25.3512,24.2516,25.9936
P02566,22.7469,22.3335,22.0436,22.7841,27.0662,26.9805,27,26.5375
P02566,23.9818,22.5225,24.4237,22.5028,26.8707,26.0915,23.2313,25.8485
P02566,24.2474,25.5228,25.4623,25.5638,25.9042,23.7601,23.1436,23.5441
P02566,24.4499,23.8011,24.2614,22.2455,26.1874,24.2591,26.3234,26.4427
P02566,22.5062,22.5736,23.6422,22.0181,26.8177,26.6003,26.948,26.1318
P02566,18.1999,18.576,20.8337,17.787,27.9521,25.3518,25.2378,23.5037
P02566,20.4912,21.3158,20.5314,17.3825,25.2546,23.6447,23.7532,25.1822
P02566,19.2775,18.8485,21.3101,20.3514,21.6322,20.9188,20.7675,21.2238
P02566,18.4305,20.2671,18.7309,17.2863,21.608,20.7517,21.2789,21.2768
P02566,18.609,19.6695,20.7431,21.0751,22.3912,22.6948,22.8369,22.6956
P02566,16.0804,17.7362,17.7322,18.5457,27.7441,27.4174,27.0744,28.5
P02566,27.4177,24.769,25.3519,25.6459,21.2171,20.2886,20.2572,19.7776
P02566,21.0421,19.3745,18.8155,18.7817,20.3449,20.9428,21.3855,20.7433
P02566,19.9149,19.3386,21.4023,18.2014,24.8162,25.034,25.0994,24.6408
P02566,20.1372,18.6706,21.3314,19.0894,21.0819,21.0536,20.7421,20.8091
P02566,17.5308,19.6655,20.416,15.4509,23.9064,23.6826,21.5374,21.7987
P02566,22.7055,23.7332,25.0599,23.7308,24.8342,22.8994,24.8722,23.3487
P02566,24.7991,24.5758,25.935,26.0003,25.7855,23.5682,25.0818,24.3075
P02566,18.3291,19.2382,20.2925,19.085,24.1045,23.1677,22.6223,22.8783
P02566,19.4028,17.4174,19.1148,17.4089,21.6338,21.2407,20.907,21.3066
P02567,22.3914,23.1027,22.5324,22.6958,25.42,24.7629,25.6565,24.0319
P02567,17.4707,20.6361,21.5126,17.1796,23.4551,21.4857,21.6183,21.7175
P02567,19.559,18.9224,19.3887,18.0315,21.7666,21.0147,21.3452,21.072
P02567,17.542,19.2006,21.275,18.3181,21.6979,20.1966,20.9636,21.2521
P02567,18.4754,20.915,21.9035,17.9597,24.3378,21.9387,22.7545,23.1422
P02567,18.7345,17.7102,19.6824,20.8968,27.5658,25.4063,24.6643,25.17
P04255,25.9646,26.6744,25.8387,26.2265,33.5777,33.056,23.0103,30.9413
P04255,19.7707,18.7672,20.2959,19.6346,28.0428,26.5718,24.7022,27.2324
P04255,19.5504,19.9346,17.9124,19.5138,21.7412,21.0659,20.1352,21.1892
P04255,18.162,18.5523,19.6298,19.6262,25.4069,24.4727,23.0212,24.0239
P04255,21.1446,21.2053,21.9931,20.8267,28.0065,26.2667,25.7624,26.5396
P04255,19.3013,18.9726,18.7905,18.7169,28.0563,25.0131,26.7246,26.9047
P17331,20.7593,18.2675,18.765,19.4191,21.3234,20.7842,20.4284,20.4517
P17331,18.9103,19.0906,18.8257,18.8136,20.4574,19.8375,20.2899,20.7006
P17331,17.1872,20.4855,17.8841,20.1618,21.419,19.8971,21.3033,20.9346
P17331,20.4299,17.2601,19.9785,18.0082,21.5845,20.685,21.2875,21.0785
P05634,18.8903,21.2255,18.7111,20.1445,22.998,23.3088,24.7205,24.5798
P05634,19.6136,19.932,21.3204,18.5891,23.6428,21.8257,20.9524,20.7803
P05690,21.0208,19.6118,18.5742,20.5843,20.4111,20.3617,20.0642,21.2789
P05690,19.7257,18.7272,18.2049,17.8162,21.0812,21.0981,20.5191,20.8922
P05690,21.1565,21.3019,21.8137,20.953,23.5478,23.2149,22.6952,23.0573
P05690,18.817,18.6551,18.657,21.3659,21.1868,20.688,20.7885,21.077
P05690,24.2348,22.9661,23.1265,22.5841,21.8015,20.8656,20.5341,21.3305
P05690,21.3144,22.5944,22.3152,21.6644,21.4636,19.7673,19.8622,20.9644
P05690,22.6083,22.8222,21.6263,22.9315,23.1645,24.0511,23.4845,23.0146
P05690,24.1105,23.9218,24.5637,23.7544,21.5513,20.9461,20.3956,20.2255
P05690,23.7684,25.9326,24.5503,25.0233,23.5539,24.1994,23.3248,24.0046
P05690,19.6081,17.7588,21.1903,18.1845,23.4996,22.7749,23.4075,23.0422
P05690,20.8227,17.248,19.3975,18.4382,21.6998,21.1492,20.7102,20.8736
P05690,18.9858,19.8948,19.2095,19.3919,21.2326,20.5035,21.3713,20.351
P05690,19.4301,18.1345,20.0911,20.3941,23.5212,22.781,22.8335,23.5237
P05690,19.2057,21.1144,19.5227,20.2394,21.1723,20.8127,21.3375,21.3018
P05690,18.2017,18.5321,19.7706,17.5127,20.9168,20.098,21.0396,20.4791
P05690,17.969,21.5743,19.6021,18.1804,23.8748,21.2647,21.9694,23.8721
P05690,17.8566,20.0022,18.4544,19.2866,21.7397,20.7362,20.1221,21.2571
P05690,25.1649,26.5241,24.2237,25.4189,21.6758,19.501,20.6461,20.8976
P05690,19.8045,18.8418,18.3209,20.102,21.3012,21.0527,20.6193,20.8706
P05690,23.4477,24.5272,23.651,23.8669,24.9875,22.5613,21.7962,22.912
P05690,18.8564,18.3885,19.7594,20.0215,22.445,22.4788,23.3409,22.6448
P05690,25.3627,23.8256,25.8993,25.2432,23.6647,21.8398,21.727,21.3499
P05690,21.6531,22.1145,22.1283,21.4053,24.6856,22.8076,23.8386,23.2569
P05690,19.9364,18.9486,20.558,20.5263,21.1093,21.0644,19.4512,20.9173
P05690,20.5797,19.1899,20.7001,18.3994,24.6363,25.5913,25.5115,21.5223
P06125,23.5554,23.5423,23.5287,22.911,25.9377,22.8397,22.3881,21.8238
P06125,20.8857,20.1105,22.7533,20.7532,23.2427,24.2429,22.6299,24.4687
P06125,19.5263,18.7839,19.8932,18.1488,22.5026,28.2535,26.3722,26.2539
P06125,21.5913,22.5236,23.3696,22.6751,20.163,20.9998,20.7705,21.3467
P06125,17.0606,17.7453,19.9202,17.8511,23.945,23.0673,22.225,23.0889
P06125,20.3314,18.5729,18.4986,18.7403,23.8099,25.5805,24.3489,23.3944
P06125,17.6374,21.5691,19.1141,21.3109,21.9162,20.9011,20.9273,20.6451
P06125,21.4813,18.8871,20.7132,17.3892,21.3387,19.509,20.5593,21.4147
P06125,22.3674,24.4582,23.5296,24.096,24.4921,22.9993,23.58,23.0935
P06125,19.9655,19.4218,17.7536,21.3079,21.3362,19.6789,21.1419,20.2355
P06125,18.8253,21.3035,19.2585,19.9642,21.4169,21.0175,21.0761,20.5591
P06125,24.083,25.1463,24.5379,24.7417,22.1984,24.3919,24.7706,25.6468
P06125,20.6799,20.5715,21.8874,20.3515,21.3824,20.7695,21.0551,20.8188
P06125,17.0058,18.3042,21.3928,19.2728,22.8677,21.0911,20.6395,20.2027
P06125,19.2165,19.1102,20.1092,20.2843,26.3523,24.4762,22.3474,23.4113
P06125,24.0861,25.1684,25.4576,23.9912,24.4232,24.2568,26.1042,24.019
P06581,24.3178,24.5893,25.1435,24.5233,21.1649,20.5203,21.3877,21.2297
P06582,22.9955,23.4573,23.2621,23.6728,21.5732,20.5439,20.5827,20.8411
P06582,20.1436,20.7844,17.1643,19.4585,21.8068,20.0623,20.4002,21.0846
P09446,20.2206,21.5941,20.2645,20.7867,26.3716,23.6666,24.55,24.5855
P09446,24.4381,24.705,25.1541,23.6525,23.4089,24.9032,22.4508,24.0891
P09446,23.8676,25.5075,23.2712,25.1646,21.4745,21.0574,20.3295,20.878
P09446,18.7222,19.5889,18.7394,17.5315,26.2366,24.5915,23.5071,24.5304
P09446,17.7242,19.061,19.2573,20.1847,26.6874,23.7226,22.8213,24.2263
P09446,19.9673,21.2768,21.4464,19.6969,21.4452,20.2513,20.899,21.3282
P09446,17.857,18.4743,19.478,19.1804,25.3698,22.3909,24.3431,23.0299
P09446,18.8086,18.1146,20.3583,20.438,25.3698,24.0737,22.7014,23.36
P09446,24.1121,22.3564,25.6154,21.8323,29.3779,28.6365,28.0286,28.0703
P09446,19.851,18.4482,20.5607,19.8523,21.4429,20.9026,21.1846,19.904
P09446,16.6942,18.4828,21.8935,19.7933,24.3448,21.2909,23.0315,22.3665
P09446,19.5437,19.1847,17.914,19.2553,26.9169,26.3116,22.82,26.2565
P09446,28.4613,29.7005,30.0335,29.0515,29.2267,27.3021,26.2023,27.9842
P09446,27.7227,26.6266,27.6897,25.9545,28.5761,27.4228,28.4165,28.0382
P09446,19.0876,20.5388,19.3363,20.2621,21.9131,20.7786,21.0923,20.8839
P09446,24.9545,27.2535,26.36,25.9234,26.7612,25.7484,23.5555,25.4187
P09446,26.1337,24.0286,24.3593,23.3002,24.8018,26.4729,27.6456,26.4028
P09446,17.5283,19.4839,19.2411,19.1041,26.0392,25.1822,25.2084,26.2151
P09446,20.9478,18.456,19.4942,20.1404,21.7337,20.5676,21.3639,20.8924
P09446,18.7207,18.3679,20.1694,20.3786,25.981,25.018,23.4932,23.9758
P09446,18.621,20.3301,21.2564,18.3924,20.3407,20.5461,20.7324,21.1405
P09446,19.6055,19.8501,21.2575,19.3002,24.6326,23.3565,22.5301,25.7742
P09446,25.8265,25.3413,27.0311,25.1852,26.6034,24.4406,23.4171,22.5578
P09446,20.4329,19.805,19.2416,19.8386,23.4723,20.4367,19.239,19.7817
P09446,23.3495,22.4356,23.6561,21.8077,25.1255,22.9615,21.8281,22.6241
P10567,21.2568,22.3011,22.293,21.4007,21.1219,21.1477,20.0112,21.2053
P10567,30.016,30.6831,30.2826,29.583,29.9475,28.838,27.7977,28.7061
P10567,27.5592,26.2276,27.6453,28.1236,25.8517,22.0749,21.6385,23.9932
P10567,22.1648,21.8661,22.9495,21.1128,21.4356,20.3414,21.0659,21.027
P10567,24.5092,25.5086,25.4969,26.0255,27.9287,27.0115,27.0843,26.3428
P10567,27.2583,25.5853,26.116,24.8751,22.7171,23.2631,22.2999,22.4942
P10567,19.3627,20.1023,20.8303,20.4888,21.7546,21.2503,20.6569,19.9265
P10567,17.2983,20.5537,20.4278,17.6803,19.9857,20.5988,20.4513,21.0257
P10567,19.1563,17.541,21.1429,19.4815,21.9472,20.5388,21.0143,20.3575
P10567,19.5732,17.488,18.99,19.8209,24.4083,22.2452,22.8037,22.4217
P10567,24.7243,24.6669,23.9812,24.9988,26.9884,25.2951,24.1897,23.9698
P10567,18.9919,21.4094,20.241,17.0646,24.5409,24.5306,25.7648,25.2334
P10567,23.8247,24.4818,24.6801,23.629,23.8781,22.9967,23.0824,24.8955
P10567,21.6456,23.3012,20.9384,21.5238,25.5152,25.2115,26.7156,26.3367
P10567,24.7475,20.8788,24.3518,22.3508,20.6764,20.6104,21.3288,21.3179
P10567,22.7228,24.4135,22.5728,23.3273,24.6673,24.4299,22.7985,24.8235
P10567,21.2569,20.224,20.8303,18.8262,21.7132,20.4146,20.7257,21.3164
P10567,23.9108,25.8485,26.2018,24.7815,19.7837,21.1672,20.4663,21.2294
P10567,21.4048,21.2957,20.7081,21.4945,23.1511,22.3951,20.5858,23.7356
P10567,28.8964,30.9918,28.4583,29.5345,26.1253,22.8686,23.7809,23.5866
P10567,26.2097,26.3089,25.3099,25.7678,24.5165,25.4175,26.0152,24.7937
P10567,16.7176,20.517,19.2822,20.8751,21.7512,20.0334,21.2049,21.2067
P10567,23.3056,24.2239,23.5308,24.7825,24.0349,24.0942,23.8902,22.1882
P10567,22.3476,24.3627,22.0493,23.395,21.7612,19.9886,21.2779,20.1183
P10567,18.068,16.0189,20.0254,21.3339,20.2101,20.0719,19.2761,21.3074
P10567,19.4775,20.7075,19.4385,18.927,21.9173,20.833,19.2738,21.0818
P10567,17.9342,20.0164,18.8424,20.8937,24.9497,25.0678,25.2284,24.5641
P10567,19.5929,19.5072,21.0316,20.4587,21.7326,20.4136,21.3017,21.3936
P10567,21.8204,21.7877,21.0978,19.8951,30.2652,28.6413,29.1682,28.9001
P10567,17.6489,19.4011,19.4552,21.2842,21.8297,20.312,20.6172,20.76
P10567,18.0499,17.4127,21.1143,17.9776,21.4692,20.6382,21.3337,21.0481
P10567,24.1821,25.0141,24.1351,24.0716,24.7624,24.9095,23.8814,24.6304
P10567,15.6968,19.749,20.0232,19.3031,21.6127,21.2556,20.8657,20.8062
P10567,20.0186,20.205,18.9986,17.4077,21.2942,20.941,20.8498,21.089
P10771,19.4071,18.8442,19.6766,19.4862,21.8255,21.0526,21.2366,20.9427
P10771,18.1191,19.5777,20.9198,19.09,21.3637,19.8537,21.2138,21.2225
P10984,17.8829,17.9348,21.1075,20.5031,25.7287,24.5792,24.9109,24.8526
P10984,21.0703,20.33,19.4972,21.4274,27.8233,26.0628,25.4905,26.0359
P10984,27.3223,26.2318,27.5252,24.7746,25.8537,24.0122,24.1381,24.4829
P10984,18.9419,19.9325,19.6866,18.3529,21.7767,20.3892,20.9878,21.0956
P10984,20.015,20.781,19.2647,17.4476,26.9823,24.0971,24.5003,25.7022
P10984,26.117,26.3278,26.7382,25.83,27.3923,25.8093,25.3129,25.1053
P12844,21.1044,18.9575,20.8595,17.9989,19.0687,20.8129,20.1517,20.9217
P12844,19.4107,17.5918,20.0549,18.9007,24.6998,23.9928,25.7754,23.7468
P12844,23.3843,24.0777,22.4069,23.7631,22.7856,23.9425,24.4768,25.1805
P12844,25.0734,24.938,26.1788,25.1227,23.7953,23.701,21.8544,23.7949
P12844,22.2544,24.8343,24.1548,23.2521,21.9526,19.578,21.1332,19.9682
P12844,19.4786,21.4003,18.9711,19.2565,21.6506,20.2625,20.9886,20.8633
P12844,19.4257,21.0041,20.4735,20.1364,21.3451,19.0901,21.2378,21.2526
P12844,24.4399,24.8617,25.3749,24.6479,26.7414,26.8609,23.9427,24.9718
P12844,23.3453,22.3722,22.9812,22.6656,22.0636,21.2109,20.677,21.2676
P12844,17.766,21.6932,20.2237,20.359,24.96,24.26,24.2579,22.9162
P12844,21.1573,20.2649,19.2945,21.4032,21.2756,21.0939,20.8504,20.4722
P12844,22.8896,23.4349,22.2762,22.7713,26.5799,24.5435,23.8353,22.0832
P12844,25.6495,25.5117,25.2212,25.0918,24.1554,21.5939,24.0398,22.1687
P12844,18.3103,18.4657,18.2402,20.361,21.9495,19.8118,20.0317,20.3597
P12844,19.3104,19.8047,20.2839,21.0666,20.8956,20.2931,21.3693,21.0128
P12845,19.407,18.9797,21.0667,19.6547,24.9718,24.6882,24.4879,24.4623
P12845,19.8148,17.7296,19.0448,19.5135,21.5543,20.5147,21.3472,20.8453
P12845,19.0904,20.6387,16.4712,19.4431,24.1331,22.2521,24.0609,22.7418
P12845,26.5988,26.4274,26.3498,27.1827,26.2325,27.128,25.8944,28.4853
P12845,17.9976,19.2938,21.1288,18.5081,24.3269,26.0477,25.4288,26.0425
P12845,18.2395,17.1889,19.7544,18.5192,24.3269,26.0477,25.5357,26.0425
P12845,18.3448,19.5042,21.5261,18.9688,23.9816,22.5268,21.3296,23.3664
P12845,19.9131,20.4322,21.0012,19.3888,25.0991,23.7955,23.4828,24.1367
P12845,18.4577,19.3362,22.115,18.6943,21.5159,20.9475,20.6474,19.8518
P12845,20.0983,18.777,20.2099,18.7927,21.2429,19.7949,20.1685,21.0179
