ProteinAccessions;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04; -Log Student's T-test p-value daf2_d10_N2_d10;Student's T-test q-value daf2_d10_N2_d10; Student's T-test Difference daf2_d10_N2_d10;Student's T-test Test statistic daf2_d10_N2_d10;Sign p-val: 0.05 
Q86FL8;14,6462;14,8355;16,3304;14,7846;17,6227;16,3393;16,9556;14,5397;0,779077;0,0384068;-1,21515;-1,57506;+
Q86G91;14,1896;14,3032;13,9022;14,0464;15,0232;14,9785;15,2539;15,4394;3,60061;3,07E-05;-1,06339;-7,70302;+
Q86GC2;14,1662;14,5353;13,9589;14,4459;16,4787;16,5455;16,2446;17,2155;4,11228;0;-2,34451;-9,50696;+
Q86LS4;17,5091;17,2919;17,5743;17,7913;17,9615;16,8091;18,7155;18,7801;0,513331;0,0924052;-0,524912;-1,11712;
Q86MI0;12,4478;13,5619;12,2056;12,5135;14,3653;14,4482;14,4955;14,9407;2,91848;8,53E-05;-1,88023;-5,7481;+
Q86MI3;15,4004;15,4553;15,8605;15,5547;16,905;16,9601;16,778;17,4671;3,68543;3,24E-05;-1,45976;-7,97983;+
Q86MP1;12,1899;8,48038;11,7227;10,8264;13,9779;14,2277;14,1097;15,1549;2,20099;0,000670157;-3,56268;-4,10874;+
Q86NC1;17,4746;18,1195;17,5693;17,8999;19,2827;19,8163;19,8716;19,6721;4,10844;0;-1,89483;-9,49215;+
Q86NE0;18,3706;18,5396;17,9324;18,4722;20,3535;19,6411;20,0931;20,9498;3,1353;6,77E-05;-1,93067;-6,32129;+
Q86NH9;19,2363;19,3143;17,9957;18,8598;21,9376;22,0161;21,6701;23,4566;3,30322;2,57E-05;-3,41858;-6,79468;+
Q86S40;14,2869;14,4752;14,317;14,188;15,6394;14,9915;15,8966;15,6241;3,03774;6,44E-05;-1,22111;-6,05829;+
Q86S61;15,4772;15,4814;15,2486;15,6916;15,6964;14,8536;15,3987;15,3838;0,30104;0,213544;0,141568;0,717579;
Q86S66;18,9044;19,1417;19,183;18,6689;19,7229;19,4615;19,805;20,1296;2,35211;0,000513085;-0,805243;-4,42536;+
Q86S80;9,0729;8,1966;11,4938;7,5613;14,1113;14,4082;14,2042;15,087;3,0302;6,42E-05;-5,37151;-6,03832;+
Q8I100;16,2479;16,3135;18,2037;17,3818;14,2112;14,3269;14,4517;14,8702;2,71884;0,000218058;2,57173;5,255;+
Q8I116;16,0281;15,578;16,7945;17,0054;17,4239;18,0247;17,981;17,4095;1,96494;0,00115593;-1,35829;-3,63954;+
Q8I136;13,2034;13,3154;13,4228;13,5759;16,1735;16,1358;15,5626;16,9182;4,17475;0;-2,81819;-9,75078;+
Q8I4A6;14,7162;14,8781;15,0669;14,5026;14,3393;14,3012;14,4695;15,0349;0,57389;0,0752491;0,254756;1,22422;
Q8I4C1;16,2221;15,4499;16,1384;16,3384;15,95;16,2335;16,175;17,5449;0,482496;0,103937;-0,438674;-1,06168;
Q8I4C5;15,0887;15,0438;15,2365;15,2641;16,1029;16,0943;16,2446;16,0184;4,95407;0;-0,956745;-13,3117;+
Q8I4G3;13,555;13,4357;12,6474;14,305;13,89;14,2081;14,3908;14,8409;1,12658;0,0126304;-0,846696;-2,15377;+
Q8I4H7;10,4706;10,586;10,7948;10,4847;14,4604;14,361;14,4267;15,0323;6,36567;0;-3,98605;-23,105;+
Q8I4I3;16,0017;16,4497;15,5702;15,5272;15,7904;15,8557;15,1088;15,3177;0,621977;0,0638978;0,369043;1,30786;
Q8I4I9;14,7299;14,9137;14,8927;15,1041;14,5775;16,2353;14,9168;17,624;0,634168;0,0612323;-0,92828;-1,32889;
Q8I4M5;13,3176;13,5925;13,0072;13,5056;14,403;14,0416;14,4401;14,8318;2,68872;0,000236875;-1,07339;-5,1833;+
Q8I4N3;14,2858;14,4555;13,8271;14,3257;16,4407;16,1797;16,15;17,8295;2,92209;8,57E-05;-2,42647;-5,75732;+
Q8I711;16,4119;16,3601;16,4451;16,3993;18,1745;18,3905;18,4801;19,257;4,02473;0;-2,17145;-9,1744;+
Q8I7F8;14,6743;14,9471;14,4122;14,5901;18,797;18,9598;17,9074;18,8574;5,23211;0;-3,97444;-14,8526;+
Q8I7H9;14,8682;14,8229;14,9889;14,6712;15,2314;17,6669;17,0495;16,3314;1,77746;0,00200122;-1,732;-3,28619;+
Q8IA63;14,0749;14,1252;13,5096;13,886;14,3591;14,2924;14,048;15,1473;1,05754;0,0156056;-0,562795;-2,0388;+
Q8IA95;13,4017;13,2153;13,7178;12,9418;14,1788;14,1767;14,4176;14,8477;2,51593;0,000425166;-1,08607;-4,78462;+
Q8IAA5;14,4976;14,4787;14,2039;14,0821;15,8517;16,4266;16,85;16,8883;3,79303;3,56E-05;-2,18858;-8,34314;+
Q8IAA9;15,1558;15,3911;15,1614;15,2441;14,5742;16,2441;16,4044;16,0971;0,667857;0,0544458;-0,591843;-1,38671;
Q8IG23;14,3229;14,4412;14,8059;15,1678;16,3025;17,185;17,3359;17,4308;3,50396;2,86E-05;-2,37915;-7,39747;+
Q8IG33;14,8196;14,8735;14,3614;14,7414;16,1061;15,5064;16,0345;17,2868;2,09943;0,00089936;-1,53449;-3,90329;+
Q8IG67;13,4755;13,6524;13,2124;13,6392;13,6061;14,2109;14,4579;15,1695;1,36341;0,00630903;-0,866192;-2,55309;+
Q8IG68;14,8399;14,8416;14,0609;14,9901;16,326;16,1095;16,196;17,463;2,54284;0,000364641;-1,84051;-4,84532;+
Q8ITV6;14,6167;14,544;14,322;14,2091;15,258;14,8389;15,9472;17,5703;1,29378;0,00772776;-1,48063;-2,43463;+
Q8ITX4;15,9485;16,2494;15,9269;16,3466;18,8181;18,2046;18,0292;17,793;3,86646;0;-2,09343;-8,59916;+
Q8ITY1;14,7718;14,2366;14,6137;13,9941;21,3941;21,0916;20,4428;21,4006;6,39118;0;-6,67818;-23,3344;+
Q8ITY4;14,0713;13,8399;13,7998;14,0865;15,209;15,5734;15,4674;15,8321;4,36249;0;-1,57106;-10,5178;+
Q8ITY5;14,2664;14,1614;13,6684;14,1277;15,807;15,6508;15,2287;15,5424;3,78851;3,54E-05;-1,50124;-8,32759;+
Q8ITZ0;13,4441;14,3396;13,447;14,0839;14,4508;13,9585;14,2865;14,9216;0,97382;0,0208717;-0,575692;-1,8997;+
Q8MNR9;15,0909;15,3161;14,6378;14,2136;14,4868;14,1171;13,9963;14,6219;0,900147;0,0262784;0,509045;1,77728;+
Q8MNT0;13,626;13,9508;13,7062;14,3684;16,2656;16,6812;16,5318;17,1047;4,5391;0;-2,73296;-11,2889;+
Q8MNT1;15,247;15,4418;14,9493;15,1824;15,8438;15,5023;16,5715;15,8793;1,63297;0,00297544;-0,74411;-3,02382;+
Q8MNU8;14,45;14,1785;14,5401;14,5396;15,1179;16,0219;15,194;16,5244;1,98834;0,00111854;-1,28748;-3,68479;+
Q8MNV8;18,4663;17,9708;18,3999;18,5132;17,9482;17,847;16,7328;19,195;0,334785;0,185474;0,406771;0,784457;
Q8MNY0;15,2021;15,2426;14,1982;14,134;15,7669;15,8741;15,3356;16,7286;1,57353;0,00354483;-1,23206;-2,91809;+
Q8MPP5;13,5136;12,9926;12,9075;13,2222;14,5057;14,3639;14,3861;14,812;3,6824;3,24E-05;-1,35796;-7,96981;+
Q8MPR4;6,69951;6,27532;14,6083;9,71971;14,5234;15,8887;17,8862;16,5512;1,82225;0,00184311;-6,8867;-3,3692;+
Q8MPW0;14,842;15,1509;15,201;14,9237;16,5133;16,336;16,7171;16,6944;4,76516;0;-1,53581;-12,3522;+
Q8MPX3;14,9334;15,1334;14,9373;15,3272;16,8033;17,1683;16,2871;16,5292;3,58148;3,03E-05;-1,61415;-7,64173;+
Q8MPX7;13,7257;14,8023;14,6914;14,5039;16,8068;16,646;16,8019;17,4028;3,81612;3,60E-05;-2,48355;-8,42291;+
Q8MQ23;15,481;15,0916;15,6159;15,7534;15,0684;13,6786;14,9914;14,5814;1,38625;0,00594142;0,90549;2,59218;+
Q8MQ25;12,7723;11,6602;13,7374;13,5743;14,2852;14,05;14,2955;15,0928;1,52864;0,00405455;-1,49484;-2,83903;+
Q8MQ73;10,6138;10,7391;10,7657;10,5923;13,847;14,3085;13,9985;15,153;4,76924;0;-3,64901;-12,3722;+
Q8MQ89;10,6816;10,7644;6,79237;10,7525;14,5031;14,4476;14,3382;14,8487;2,53522;0,000384403;-4,7867;-4,82808;+
Q8MQ99;14,1781;13,8451;13,9309;13,3212;14,3747;13,3115;13,8858;15,0236;0,34963;0,173943;-0,330102;-0,813387;
Q8MQC1;15,3637;15,654;15,3926;15,4838;16,4561;16,3436;16,1354;16,6833;3,39873;2,71E-05;-0,931072;-7,07628;+
Q8MQG6;15,788;16,146;15,4047;15,7315;18,0581;17,6484;17,8495;18,5008;4,10123;0;-2,24667;-9,46441;+
Q8MXF1;17,0295;17,2666;16,116;16,8173;18,1657;18,1087;18,2042;19,667;2,06187;0,0010163;-1,72904;-3,82871;+
Q8MXH3;16,1038;16,1088;16,2345;15,9407;18,0936;17,1444;18,0625;18,4988;3,1397;6,78E-05;-1,85287;-6,33336;+
Q8MXH7;15,7258;15,6849;15,7726;16,1857;16,9646;17,1212;17,264;18,8935;2,00167;0,00109766;-1,71858;-3,71067;+
Q8MXI1;17,1987;16,8694;16,9636;17,1581;14,0167;14,0785;13,9138;13,959;7,47369;0;3,05546;35,4481;+
Q8MXJ1;16,7391;16,9172;16,1439;16,6372;14,3865;13,5184;14,0341;14,8185;3,54774;2,96E-05;2,41999;7,5346;+
Q8MXQ7;13,4613;13,7197;13,6452;14,1103;13,5632;16,3291;16,1406;16,027;1,4298;0,00529193;-1,78084;-2,66709;+
Q8MXR2;13,9512;14,7757;13,8712;14,6464;16,4006;15,8777;16,1331;16,7048;3,27651;2,51E-05;-1,96791;-6,71757;+
Q8MXR3;12,8873;12,7825;12,5201;12,1058;13,3116;14,0902;13,8269;14,9206;2,0817;0,000988283;-1,46339;-3,86799;+
Q8MXR6;18,2009;18,092;18,4688;17,9502;19,6253;19,4584;20,4549;20,8718;2,79453;0,000125775;-1,92462;-5,43825;+
Q8MXS1;14,9384;15,0376;15,1696;14,9355;17,5261;17,5831;17,5622;19,2841;3,31126;2,58E-05;-2,9686;-6,81803;+
Q8MXS8;16,768;16,6482;16,6658;16,7409;16,66;16,3379;15,9518;18,7991;0,137177;0,464308;-0,23148;-0,362846;
Q8MXT1;14,4642;14,2453;14,8917;15,0349;15,2754;15,5419;14,9283;17,1375;1,05464;0,0157998;-1,06175;-2,03396;+
Q8MXT6;12,7299;13,3676;12,6646;12,7236;17,7271;17,6971;17,9949;18,0783;6,683;0;-5,00292;-26,1248;+
Q8MYL7;14,4723;14,6335;14,3367;14,1098;14,284;14,4438;14,1832;14,222;0,363392;0,164282;0,104846;0,839959;
Q8MYM4;14,5979;14,8963;14,3905;14,7943;14,4793;13,8785;13,9914;14,7839;0,802221;0,035371;0,386472;1,61388;+
Q8MYM8;14,4484;14,4578;14,0341;14,5363;13,9866;14,0771;13,6239;15,0494;0,229182;0,294023;0,18494;0,56908;
Q8MYM9;13,1695;12,9909;13,0716;12,1509;14,5139;14,1275;14,2319;14,8587;2,84019;0,000101772;-1,58727;-5,55098;+
Q8T3C8;15,8569;15,9373;15,0747;15,4635;13,6399;14,3864;14,3331;15,0646;1,88291;0,00142298;1,2271;3,483;+
Q8T3G2;12,866;12,5729;13,4171;12,9382;14,4093;14,2255;14,2572;14,9479;3,10515;6,67E-05;-1,51145;-6,23909;+
Q8T5S1;14,928;14,685;15,6718;15,4945;16,3759;16,115;15,0764;17,0226;1,05874;0,0155759;-0,952611;-2,04078;+
Q8T8B9;15,7563;15,121;15,8702;14,8313;19,3358;19,2582;18,7254;19,0796;4,8994;0;-3,70507;-13,027;+
Q8TA47;16,6573;16,8993;16,5823;16,7931;19,0607;18,6386;18,9804;19,1534;5,54421;0;-2,22532;-16,7847;+
Q8TA83;13,5296;14,0421;13,7762;13,7684;16,9957;15,6942;16,5849;18,0983;3,02041;6,38E-05;-3,06421;-6,01245;+
Q8WQ99;13,2393;14,1982;13,9193;13,6081;16,7624;17,395;17,2017;18,8837;3,55925;3,00E-05;-3,81948;-7,57101;+
Q8WQA4;15,6367;15,7477;15,9276;15,5852;17,0075;16,7469;17,0835;16,6293;3,89816;0;-1,14249;-8,71176;+
Q8WQA8;18,8194;18,7924;18,4639;18,8302;19,0743;19,4663;19,4537;19,7849;2,25906;0,000626472;-0,718332;-4,22883;+
Q8WQB0;14,1011;14,3464;13,7432;12,9089;14,3586;14,2562;14,4479;14,5486;1,01057;0,0181271;-0,627925;-1,96073;+
Q8WQB3;13,8018;14,0369;13,9069;13,9356;15,0453;15,8307;15,133;14,3855;2,11487;0,000812458;-1,17834;-3,93417;+
Q8WQB4;13,6447;13,738;13,3569;13,4285;16,727;16,3533;16,2876;16,4531;6,25138;0;-2,91324;-22,1035;+
Q8WQB6;12,3624;11,6344;12,4659;11,3429;13,9155;14,4358;14,489;14,6003;3,59173;3,05E-05;-2,40872;-7,6745;+
Q8WQD7;14,5744;14,7519;14,7599;14,8479;13,6521;13,7232;14,1513;14,3737;2,23035;0,000659838;0,75845;4,16921;+
Q8WQF7;12,5197;12,453;12,3348;12,8359;14,3884;13,8148;14,2986;14,8384;3,58055;3,03E-05;-1,79924;-7,63876;+
Q8WQG1;14,3868;11,3816;13,7605;14,0206;15,1857;16,4146;16,0837;16,5781;1,93314;0,00128179;-2,67815;-3,57849;+
Q8WQL7;14,6592;14,4381;15,4936;17,1057;16,8409;17,4395;17,3293;16,7648;1,42408;0,00542525;-1,66949;-2,65722;+
Q8WSL9;15,0214;15,0314;15,0004;15,1988;16,8042;17,1608;15,8105;19,0104;1,72111;0,00235146;-2,13346;-3,1829;+
Q8WSW2;13,6527;13,2799;13,3785;14,4976;14,5043;14,1733;14,411;14,3685;1,22644;0,00943987;-0,662109;-2,32098;+
Q8WT52;13,804;13,5659;13,599;13,8496;14,2409;14,1997;14,4637;14,3572;3,2214;7,08E-05;-0,61076;-6,56066;+
Q8WTJ4;14,3903;15,0836;14,7176;15,2773;14,5866;15,6593;16,0539;15,4273;0,756812;0,0409101;-0,56458;-1,53761;+
Q8WTK0;10,5811;10,8617;10,5116;10,6825;13,7188;14,3092;14,2173;14,9206;5,09557;0;-3,63225;-14,0759;+
Q8WTL6;14,7645;14,61;15,2985;15,1418;16,6243;16,493;16,7903;16,5841;4,16441;0;-1,66921;-9,71005;+
Q8WTM6;14,7771;14,6092;14,8202;14,3824;16,8245;17,1572;17,0835;17,9487;4,22391;0;-2,60627;-9,94656;+
Q93167;13,8563;13,6753;13,9825;13,7409;13,3387;14,109;13,8668;14,9897;0,315976;0,200489;-0,262303;-0,74738;
Q93168;15,4811;15,7222;15,7063;15,6413;16,5456;17,4452;17,6367;17,3916;3,2037;7,03E-05;-1,61703;-6,51089;+
Q93169;13,7581;13,3448;13,9364;13,4358;13,8547;13,8892;13,9813;14,5137;1,11489;0,0131329;-0,440924;-2,13426;+
Q93173;10,5583;10,8432;10,8007;10,8049;14,5166;13,8727;14,3235;15,1507;5,00887;0;-3,7141;-13,6029;+
Q93204;17,3022;17,5359;17,2857;17,798;19,078;18,2484;18,0476;19,3036;1,94608;0,0012516;-1,18896;-3,60328;+
Q93233;15,9368;15,8664;16,1748;15,9019;16,6766;15,9844;17,254;16,4708;1,21596;0,00980621;-0,626476;-2,30337;+
Q93235;17,3323;17,3966;17,2146;17,0278;18,5525;18,7675;19,1046;18,729;4,46698;0;-1,54556;-10,968;+
Q93240;14,1076;14,1276;14,1911;14,2865;15,7091;14,3545;15,9913;14,5603;1,26008;0,00844669;-0,97557;-2,37764;+
Q93242;15,8151;15,7892;15,2938;15,9173;14,6284;15,5199;14,2715;14,9493;1,55076;0,00383433;0,861605;2,87792;+
Q93243;15,561;15,9909;15,4909;15,3062;16,0979;16,0217;16,9578;16,6812;1,71139;0,00239141;-0,852408;-3,16521;+
Q93244;17,4164;17,4529;17,5306;17,6881;18,1352;17,9711;18,2448;19,1498;1,70191;0,00240952;-0,8532;-3,148;+
Q93249;14,4513;14,2388;14,4019;14,249;15,5433;15,4723;15,5787;14,9521;3,2834;2,53E-05;-1,0514;-6,7374;+
Q93254;12,242;12,2849;11,1745;12,4799;14,1797;14,2268;14,4475;14,3894;3,53966;2,94E-05;-2,26554;-7,50912;+
Q93315;15,886;15,247;15,1936;15,3452;14,4217;14,0485;14,21;14,9835;2,08388;0,000989276;1,00199;3,87232;+
Q93338;13,326;12,6968;13,6346;12,7111;15,899;16,323;16,0812;16,791;4,36261;0;-3,18144;-10,5183;+
Q93339;14,3758;14,6426;14,4765;14,8104;13,7226;14,37;14,3196;14,9159;0,412427;0,134659;0,244353;0,932894;
Q93341;12,7345;12,7067;13,6969;13,8372;13,774;14,4108;14,4034;14,7595;1,61044;0,00313928;-1,09307;-2,98359;+
Q93353;16,8381;16,8369;16,8494;17,0681;17,5146;17,7776;17,6404;18,4711;2,29832;0,000599349;-0,952787;-4,3111;+
Q93379;16,9575;16,9112;17,2227;17,3002;17,7175;18,1837;17,5672;18,1878;2,32842;0,000529821;-0,816138;-4,37484;+
Q93382;13,5009;13,4569;12,9632;12,7484;14,5082;14,1942;14,3859;14,8544;2,89639;8,41E-05;-1,31832;-5,69197;+
Q93408;17,1723;17,2506;16,5269;17,0169;15,2383;15,3064;16,3472;14,7633;2,26976;0,000629842;1,57785;4,25116;+
Q93410;10,6647;10,7576;10,802;10,6229;14,2254;13,6979;13,8406;15,0299;4,59941;0;-3,48669;-11,564;+
Q93413;11,8176;12,5663;12,6055;13,294;14,4684;14,3503;13,6819;15,0684;2,33791;0,000510638;-1,82143;-4,39503;+
Q93425;13,9443;13,8547;14,3025;14,3962;14,7838;14,8873;15,0076;16,4377;1,51233;0,00419926;-1,15467;-2,81046;+
Q93454;15,0497;15,1785;14,7112;15,1715;14,7142;13,4297;13,3345;14,6215;1,38182;0,00600055;1,00271;2,58459;+
Q93459;16,1399;16,308;16,2891;16,145;16,4864;15,5166;16,6463;15,389;0,265064;0,249521;0,210906;0,644367;
Q93511;15,804;15,8714;15,4019;15,3279;16,4021;15,8259;15,6552;17,1347;0,917988;0,024571;-0,653142;-1,80695;+
Q93513;11,3529;10,8652;11,0587;10,791;14,2894;13,7778;14,4214;14,1261;5,53885;0;-3,13673;-16,7496;+
Q93535;17,1157;17,3759;16,523;16,7416;17,2757;17,7219;17,494;17,5309;1,43991;0,00508424;-0,566578;-2,68455;+
Q93540;15,1089;15,0539;14,484;14,7418;15,977;16,3485;13,9581;16,1098;0,626434;0,0628504;-0,751175;-1,31555;
Q93545;16,6337;16,8581;16,6172;16,829;15,9423;16,1892;15,9331;17,0049;0,908821;0,0254968;0,46712;1,7917;+
Q93546;10,9733;13,5627;15,9441;13,155;15,7506;14,6439;17,1122;16,6351;1,19961;0,0102421;-2,62669;-2,27592;+
Q93561;15,5913;15,5451;15,7827;16,0373;17,1591;16,7664;16,6303;17,2924;3,14203;6,80E-05;-1,22299;-6,33976;+
Q93565;15,6862;15,8424;15,4944;15,677;16,3591;17,3519;16,887;16,773;2,77974;0,000163158;-1,16775;-5,4021;+
Q93568;14,8262;13,6833;14,8808;15,0789;14,3522;15,0909;15,2015;15,2212;0,407991;0,136822;-0,349178;-0,924589;
Q93572;19,9035;19,6081;20,1458;20,0979;21,1255;21,2387;21,537;21,0377;3,66836;3,20E-05;-1,29589;-7,92346;+
Q93573;19,4752;19,3249;19,6222;19,7435;20,9855;20,8243;21,2924;21,5185;3,9716;0;-1,61372;-8,97764;+
Q93576;19,7271;19,7825;19,7516;19,5462;18,3144;18,0607;17,6544;17,4587;4,00939;0;1,82979;9,1172;+
Q93591;15,4203;15,8671;16,6955;15,1062;14,4444;13,5724;14,3988;15,1061;1,61;0,00313837;1,39184;2,98282;+
Q93594;15,714;15,8271;15,4941;16,1911;13,8641;14,4043;14,2018;15,0758;2,53637;0,000384555;1,42007;4,83069;+
Q93595;12,8218;12,4331;11,8373;12,2149;14,4234;14,3883;14,3586;14,7866;4,09718;0;-2,1624;-9,44884;+
Q93615;19,3853;19,3232;19,9633;19,7853;19,9354;19,6171;19,7421;20,5047;0,64174;0,059691;-0,335545;-1,34193;
Q93618;15,5598;15,6822;15,6251;15,9197;18,3935;17,003;18,2458;18,5383;3,20103;7,01E-05;-2,34843;-6,50341;+
Q93619;15,586;15,9196;15,1704;15,7;16,0047;15,7648;16,4096;17,2212;1,10851;0,0134859;-0,756059;-2,12364;+
Q93637;16,1262;16,1343;16,1536;16,3516;14,0805;14,0905;14,177;14,594;5,21116;0;1,95593;14,7308;+
Q93641;14,6016;14,6566;14,182;14,6102;17,2616;17,1726;17,4279;17,2151;6,26297;0;-2,75669;-22,2031;+
Q93694;19,959;19,8613;20,1547;20,1561;21,7843;21,8223;22,0368;22,496;4,51268;0;-2,00211;-11,1704;+
Q93697;13,4208;14,3991;14,5717;9,12857;15,4918;16,8372;15,7656;15,6861;1,23619;0,00922516;-3,06513;-2,33738;+
Q93698;14,9602;15,1753;14,7988;15,2605;14,474;14,0447;14,1221;14,7609;1,9258;0,00129974;0,698293;3,56447;+
Q93703;12,6735;12,7032;10,8304;11,8417;14,3764;14,3912;14,4316;15,0248;2,79049;0,000144812;-2,54379;-5,42837;+
Q93712;12,1993;12,949;12,6557;13,2017;12,8698;12,8001;14,4768;15,5512;0,838912;0,0313569;-1,17305;-1,67524;+
Q93714;17,723;17,5318;18,121;18,1739;19,4079;19,3917;18,8169;20,082;2,65042;0,000260473;-1,53717;-5,09307;+
Q93716;15,8551;15,4242;15,0928;15,4938;17,0835;16,5734;16,8683;16,9034;3,49525;2,86E-05;-1,3907;-7,37044;+
Q93725;16,4175;17,1089;16,2029;17,2466;20,0209;19,5466;19,585;20,6238;3,95928;0;-3,20009;-8,93254;+
Q93726;13,3042;14,1814;12,5109;14,0661;14,3407;14,3324;14,42;15,1494;1,27569;0,00814937;-1,04497;-2,40401;+
Q93746;15,8862;15,1346;14,9622;15,5252;14,3222;14,0825;14,1362;15,1434;1,60549;0,00323086;0,956007;2,97478;+
Q93758;15,0006;14,7293;14,4013;14,3122;13,7296;14,1616;14,4701;14,5008;0,827107;0,032481;0,395315;1,65552;+
Q93759;12,8515;12,4073;12,2415;13,2329;13,7569;13,815;14,4748;14,5026;2,52622;0,000427169;-1,45405;-4,80776;+
Q93761;15,6942;15,5406;15,5374;15,698;16,209;15,7514;15,9613;17,5348;0,943119;0,0227666;-0,746554;-1,84871;+
Q93778;17,7512;17,7285;17,4811;17,9681;19,2427;19,7061;17,303;19,7927;1,13375;0,0123278;-1,27888;-2,16573;+
Q93786;13,8695;14,8701;13,8815;14,5499;14,3132;14,2166;14,3809;15,0117;0,24857;0,268888;-0,187826;-0,610062;
Q93789;12,4418;12,4323;13,3492;13,0512;16,1988;16,3553;16,5573;16,0284;5,00884;0;-3,46633;-13,6027;+
Q93795;14,5603;14,7046;14,3542;14,4559;16,198;17,1638;16,1568;14,9174;1,84399;0,00166573;-1,59024;-3,40979;+
Q93796;13,5857;13,4466;14,0749;14,7982;17,4099;18,337;17,8651;19,2696;3,82844;0;-4,24407;-8,46575;+
Q93805;15,8503;15,8462;15,2542;15,6026;16,9948;16,4111;16,0137;17,3394;1,73636;0,0022473;-1,05139;-3,21072;+
Q93831;18,6625;18,7364;18,4349;18,6146;19,8838;19,7129;19,7621;20,0655;4,74778;0;-1,24398;-12,2673;+
Q93839;12,7753;13,0454;12,0118;11,545;14,4802;14,0908;14,4744;15,1456;2,77613;0,000162801;-2,2034;-5,39332;+
Q93841;13,6457;13,6757;13,7301;13,5918;16,0964;15,9427;17,1074;17,1426;3,98874;0;-2,91145;-9,04072;+
Q93871;14,9335;15,9301;15,8122;15,5112;18,0468;17,6353;17,9604;18,8992;3,50629;2,87E-05;-2,5887;-7,40472;+
Q93873;15,5025;15,3656;16,2588;16,2416;18,7306;17,9072;18,6123;20,3293;2,78455;0,000144239;-3,05274;-5,41384;+
Q93874;14,9986;15,244;14,5042;14,4265;17,6956;17,77;18,0353;19,4593;3,54864;2,97E-05;-3,4467;-7,53744;+
Q93878;11,6534;12,7995;12,0873;11,7197;13,94;14,4463;14,423;15,0082;3,37091;2,66E-05;-2,38941;-6,99331;+
Q93890;12,0454;10,5731;13,0334;9,77076;15,9974;15,1119;15,0831;16,0942;2,77816;0,000162943;-4,21597;-5,39825;+
Q93896;14,5207;14,2879;14,6051;14,6527;16,0941;15,9844;16,3768;16,6942;4,22051;0;-1,77075;-9,93293;+
Q93930;15,1816;15,2569;15,0127;15,5402;19,5228;19,2979;19,3322;19,896;6,49121;0;-4,26436;-24,2563;+
Q93931;13,1482;13,5905;13,0123;13,3257;16,1678;17,5895;16,5904;16,4196;4,28562;0;-3,42268;-10,1974;+
Q93932;15,5281;15,4634;15,6322;15,5619;14,2863;14,0871;13,5927;15,1395;2,10505;0,00090118;1,27002;3,9145;+
Q93934;16,9615;16,9246;17,2758;17,3246;18,9198;19,087;18,4796;20,9499;2,16191;0,000759476;-2,23747;-4,02903;+
Q93968;13,0315;13,8155;13,5627;13,567;15,5836;14,6151;15,5337;15,6589;3,1141;6,70E-05;-1,85362;-6,26342;+
Q94010;17,0513;17,2332;16,8773;17,3298;18,445;18,0972;18,6077;18,2445;3,73867;3,39E-05;-1,2257;-8,15787;+
Q94013;14,2714;14,3829;14,0673;13,3916;14,4743;13,9635;14,2135;15,0166;0,576161;0,0746971;-0,388667;-1,2282;
Q94045;14,9704;14,5483;14,1388;13,3071;16,8461;17,9281;14,3031;17,669;1,4586;0,00476356;-2,44545;-2,7169;+
Q94051;17,0599;17,0194;16,5755;16,5882;19,2815;18,2249;18,4322;19,3674;3,12842;6,75E-05;-2,01573;-6,30247;+
Q94053;17,3847;17,6544;16,8107;17,4592;14,6365;14,0282;14,6187;16,3751;2,37816;0,000479345;2,41266;4,48133;+
Q94055;17,1543;17,1283;16,7992;17,2334;18,4938;18,5307;18,4679;18,831;4,64252;0;-1,50208;-11,7644;+
Q94148;16,5227;16,6305;16,1113;16,5913;18,4494;17,6492;17,9238;17,5966;3,1248;6,74E-05;-1,44076;-6,29259;+
Q94162;20,8367;20,8399;21,2335;20,8854;21,9294;21,6889;21,8741;21,9147;3,74256;3,40E-05;-0,902909;-8,17101;+
Q94207;15,3891;15,5533;14,8609;15,0588;15,8446;16,0922;15,2615;17,2162;1,04909;0,0160454;-0,88808;-2,02473;+
Q94215;14,834;14,8984;14,825;15,4916;16,6836;16,6857;16,5049;16,5583;4,12612;0;-1,59587;-9,56051;+
Q94216;13,6064;13,7069;13,5931;13,9511;15,8358;15,7894;16,7418;16,6527;4,09354;0;-2,54058;-9,43488;+
Q94218;14,7611;14,9059;13,6481;13,1987;14,0054;14,3296;13,7616;14,9427;0,098149;0,57601;-0,131351;-0,267937;
Q94230;17,5228;17,3715;17,5072;17,8441;18,7128;18,7186;18,9503;19,3228;3,63186;3,13E-05;-1,36471;-7,80406;+
Q94234;16,1258;16,2467;16,0921;17,0753;17,9634;18,2656;18,1072;19,8215;2,33702;0,000530986;-2,1544;-4,39313;+
Q94241;14,4927;14,3247;14,1561;14,9275;13,2799;12,9202;14,2713;15,0408;0,544675;0,0827451;0,597188;1,17283;
Q94246;19,3211;19,2417;19,7045;19,4549;19,4676;20,8922;19,2013;19,9225;0,528075;0,0881684;-0,440355;-1,1434;
Q94259;12,4549;13,1654;13,1266;12,9384;15,1861;15,2395;15,5363;15,7203;4,71677;0;-2,49924;-12,1171;+
