ProteinAccessions;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04; -Log Student's T-test p-value daf2_d5_N2_d5;Student's T-test q-value daf2_d5_N2_d5; Student's T-test Difference daf2_d5_N2_d5;Student's T-test Test statistic daf2_d5_N2_d5;Sign p-val: 0.05 
A9D0C6;14,0975;14,9118;13,7559;13,5899;13,975;13,7147;13,8629;14,0815;0,240174;0,423955;0,18026;0,592406;
A9D2X7;16,8137;16,2133;17,2123;15,9924;16,4862;15,1082;14,6326;15,4832;1,2402;0,0303941;1,13034;2,34415;+
A9D4S6;12,896;13,3659;12,9565;12,9126;13,8431;14,0846;13,4157;12,6564;0,678126;0,120044;-0,467186;-1,40426;
A9QY28;15,7405;14,6986;15,2145;15,9035;14,0504;14,5195;14,2264;13,4726;2,02981;0,00530625;1,32204;3,76563;+
A9UJN4;14,3601;14,1521;15,0532;14,5272;14,9798;14,4007;14,3091;14,0341;0,124685;0,632486;0,0921946;0,333034;
A9UJN7;16,4752;16,8223;16,4792;16,853;16,305;15,8908;15,7928;16,4358;1,58353;0,0141876;0,551308;2,9358;+
A9UJP1;12,7793;13,2196;12,3409;12,9997;12,2552;12,8451;12,5611;12,0781;0,783901;0,0899031;0,4;1,58316;
A9Z1J8;16,2117;16,3816;16,1003;15,88;15,59;15,0902;14,845;15,0644;2,72131;0,0013038;0,995996;5,26091;+
A9Z1L6;13,9686;14,0559;13,4374;14,183;13,7357;12,6212;13,1505;13,6813;1,02903;0,0486212;0,614016;1,99141;+
B0M0L9;13,3619;13,5964;13,4345;13,5351;13,8795;14,3428;14,2842;14,3652;2,96485;0,000916745;-0,735942;-5,86727;+
B0M0N9;12,9859;13,3544;13,0117;13,0199;11,4708;11,0175;11,2093;11,6717;4,33493;0;1,75065;10,4019;+
B1GRJ8;13,0439;13,4257;12,3035;13,0602;13,5688;12,7531;13,5933;14,3852;0,741565;0,101049;-0,61679;-1,5119;
B1GRK5;12,5598;13,3938;13,0617;12,937;12,5618;11,7534;12,5495;12,7107;1,12269;0,039372;0,594243;2,14728;+
B1GRL0;17,0805;16,6036;17,1596;17,3488;15,2928;12,8713;13,0416;16,0681;1,80414;0,00820189;2,72967;3,33553;+
B1GRL5;13,0291;13,15;12,901;12,8031;11,3641;11,1781;11,2525;11,5066;5,39258;0;1,6455;15,8177;+
B1Q241;13,0789;13,2041;12,7063;12,8878;12,3055;12,4856;12,4437;13,6292;0,331331;0,317688;0,253258;0,777684;
B1Q250;16,1929;16,2029;16,1446;16,897;16,4473;16,645;16,5788;16,9456;0,684531;0,117979;-0,294835;-1,41518;
B1Q254;14,6345;15,5736;14,3517;13,533;13,8898;13,7291;13,4312;13,423;1,07865;0,0431567;0,90493;2,07391;+
B1Q273;19,9963;20,0103;19,6325;19,8193;19,3954;19,0315;18,9308;18,6272;2,51526;0,00212613;0,8684;4,78312;+
B1V898;16,8777;16,3685;15,8772;16,4513;14,3338;14,2494;13,8992;15,5383;2,42673;0,00239426;1,88852;4,58685;+
B1V8A0;17,1517;17,4588;16,857;17,1118;16,209;16,0865;16,051;16,4387;3,11632;0,000844773;0,948484;6,26947;+
B2D6L4;15,9856;16,6144;17,9625;16,5612;16,6646;15,8838;15,7374;15,7368;0,814886;0,0833458;0,77531;1,63508;
B2D6L8;13,0774;12,9902;12,4875;12,9277;11,3308;10,9042;11,2195;11,4486;4,07197;0;1,64492;9,35252;+
B2D6L9;12,5129;12,9887;13,0143;12,7307;11,3141;11,1449;12,3911;11,3731;2,19605;0,00349299;1,25585;4,09862;+
B2D6P1;18,1434;17,8381;18,525;18,3382;16,0437;16,0568;16,1528;16,1071;5,1268;0;2,12109;14,25;+
B2FDA8;15,6024;15,7746;15,078;15,8921;14,6819;15,0386;15,1898;14,7674;1,67794;0,0115219;0,667357;3,10462;+
B2MZA9;14,5941;14,8531;14,2035;14,668;14,1789;14,4401;14,5377;14,1725;0,733568;0,103173;0,247398;1,49839;
B3CJ34;15,7754;15,5507;15,7951;15,8896;15,752;15,9117;15,9622;15,5573;0,140798;0,597247;-0,0431223;-0,371392;
B3CKG1;18,1438;18,1976;18,3832;18,7141;17,8233;18,1964;17,9227;18,313;0,863568;0,0737087;0,295835;1,71637;
B3GWA1;16,4315;16,2988;15,8685;16,4711;15,3171;15,5952;15,4526;15,4454;2,80338;0,00115436;0,814902;5,45997;+
B3GWA6;13,1239;13,312;12,9029;13,0705;10,2368;11,6118;11,8959;10,9052;2,64597;0,00148683;1,93989;5,08268;+
B3GWB9;15,0307;15,2588;15,877;16,3041;15,0507;15,1223;15,1306;15,18;0,855892;0,0750972;0,496747;1,70357;
B3GWC0;16,5558;16,6943;15,76;15,8055;15,5459;15,4328;15,3957;15,3698;1,67308;0,0116992;0,767843;3,09585;+
B3WFT8;16,9351;17,4484;16,223;16,2772;16,5888;16,4148;16,4312;16,3339;0,416536;0,246187;0,278767;0,940566;
B3WFV9;14,9082;15,726;15,5864;14,8705;14,6455;14,5903;14,3627;14,1869;1,80824;0,0081773;0,8264;3,34313;+
B3WFW5;14,7834;15,139;14,8066;14,5363;14,978;14,4906;14,3168;14,3482;0,697943;0,113478;0,282907;1,43801;
B3WFW9;19,4722;20,1656;18,4635;17,628;17,5717;16,7591;19,1556;17,2968;0,811087;0,084301;1,23652;1,62872;
B3WFX4;14,7805;14,7908;14,2388;14,5273;14,8645;14,6701;14,8594;14,9565;0,8925;0,0682948;-0,25325;-1,76455;
B3WFY7;13,0603;13,408;12,8191;13,0433;11,3932;9,55992;11,2762;11,5651;2,35206;0,00262672;2,13409;4,42527;+
B3WFZ3;13,0798;13,4121;13,0392;12,7918;11,4013;11,1343;11,1502;11,6101;4,31056;0;1,75676;10,3003;+
B4DCT1;18,7249;19,5607;19,7109;19,8675;16,4887;16,4969;16,4243;16,1475;4,58307;0;3,07667;11,4889;+
B4E3X6;16,1867;15,689;16,6937;16,5207;14,4535;15,1165;16,4215;14,6654;1,18132;0,0345679;1,1083;2,24525;+
B5BM32;13,7299;14,4623;14,1894;14,444;14,6199;14,8511;14,5977;14,8824;1,53619;0,0158095;-0,531405;-2,85228;+
B5BM45;12,152;13,6929;13,1243;13,4914;11,3654;11,9056;11,2762;11,553;2,29603;0,00280096;1,59008;4,30629;+
B5BM47;15,5997;15,8864;15,4929;15,9246;14,8574;14,4961;14,7442;14,9609;3,23265;0,000627721;0,961212;6,59247;+
B5U8N2;17,4001;18,013;17,5113;17,4751;17,0221;16,6113;16,354;16,939;2,23433;0,00321198;0,86828;4,17744;+
B5U8P0;15,8176;15,0673;16,0434;15,2894;15,021;15,9267;15,9276;15,2951;0,0123784;0,954988;0,0118275;0,0367193;
B5WWL2;13,6729;15,4948;16,1789;16,5155;14,1678;14,6427;14,1178;14,2776;0,916471;0,0644271;1,16408;1,80442;
B5WWM0;16,2118;15,8323;16,0385;15,7001;14,4998;14,0117;14,5913;15,8046;1,65682;0,0121415;1,21883;3,06659;+
B6EU63;20,4114;20,7502;20,6265;19,9756;18,7703;18,6688;17,8268;18,6663;3,38583;0,000306494;1,95787;7,0377;+
B6VQ41;15,1133;15,44;14,8557;14,867;14,0791;14,1075;14,2702;14,5037;2,57814;0,00183369;0,828895;4,92571;+
B6VQ55;13,1401;12,8758;12,9223;12,8773;16,106;16,4935;16,4503;15,2753;4,43116;0;-3,12736;-10,8117;+
B6VQ59;12,0933;14,5732;14,4365;14,3477;13,2549;13,0517;12,9927;14,924;0,157203;0,563705;0,306853;0,409629;
B7FAR9;18,8891;18,841;19,2274;19,3188;18,637;18,5232;18,8916;19,0915;0,804896;0,0857315;0,283247;1,61836;
B7FAS6;13,0476;13,4206;13,0436;12,9128;15,0923;16,0562;14,8501;14,5637;2,99786;0,00080695;-2,03444;-5,95322;+
B7WN63;18,0754;18,1891;18,1522;19,6352;20,2252;20,0375;19,8693;19,7644;2,02912;0,00530086;-1,46111;-3,76428;+
B7WN66;13,0759;13,231;12,6154;12,969;11,5395;10,7791;12,6507;11,1341;1,83529;0,00788792;1,44699;3,39352;+
B7WN71;14,4011;14,6479;15,5634;13,3412;15,8117;16,2801;15,8871;14,0024;0,718898;0,107146;-1,00693;-1,47357;
B7WN91;15,3661;15,4515;15,713;15,7918;15,9978;16,0272;16,0805;16,0999;2,38583;0,00246819;-0,470764;-4,49791;+
B7WN92;14,4582;14,8873;14,3879;15,3911;13,7307;13,8963;14,0126;14,2818;1,67227;0,0117114;0,800737;3,09438;+
B7WN95;18,1137;17,9064;17,9827;18,7288;19,3172;19,3598;19,8177;19,4186;2,97828;0,000789424;-1,29542;-5,90213;+
B7WNA1;14,6714;15,0149;14,2591;13,7468;13,6714;13,2556;13,1719;12,6058;1,92276;0,00648773;1,24688;3,55867;+
B7WNB3;15,4512;14,8623;13,9801;13,7379;13,7563;13,9413;14,1263;14,3478;0,513238;0,185155;0,46494;1,11696;
B9WRS6;16,4974;17,0799;16,2796;16,3893;16,6635;16,1828;16,3124;16,5355;0,273341;0,379973;0,138005;0,661402;
B9WRT9;15,1827;15,5988;15,3569;15,7079;13,7421;13,3203;12,9912;13,7728;3,99973;0,000123515;2,00498;9,08136;+
B9WRU1;13,0514;13,0758;13,035;13,0213;13,595;13,1477;13,9873;13,3873;1,45529;0,0189458;-0,48343;-2,71116;+
C0KDV0;15,9924;15,9276;13,5813;14,2658;13,8177;13,827;13,918;14,1821;0,822377;0,0821007;1,0056;1,64761;
C0P274;12,9223;13,1435;13,0287;12,7964;14,0239;13,8928;14,5212;13,792;3,05273;0,000844444;-1,08477;-6,09816;+
C0P278;15,4222;15,7818;14,9892;15,0749;14,8777;14,8453;15,0041;15,2278;0,815122;0,08337;0,328283;1,63548;
C0P283;13,0842;13,3969;12,6241;13,053;13,752;12,654;12,7119;13,3435;0,0896297;0,719424;-0,0758185;-0,246484;
C0VXV6;15,7649;16,2221;16,7317;16,7056;15,7284;15,5221;15,2468;14,9413;1,88421;0,00694223;0,996444;3,48545;+
C0Z1Y6;12,8526;13,405;12,6614;12,9304;12,1324;12,5133;13,0437;13,8124;0,078874;0,747065;0,0868831;0,218982;
C0Z1Y9;13,4242;14,7974;15,0223;14,2874;14,9622;15,1769;14,38;13,3603;0,0569665;0,810894;-0,0870512;-0,16141;
C0Z3L6;14,5487;14,0785;13,5669;13,6132;13,1901;13,784;13,5532;14,3971;0,265323;0,389431;0,220739;0,644903;
C1P622;17,1269;17,419;16,6056;18,1997;17,0774;16,9506;17,4799;16,7233;0,321922;0,326911;0,27997;0,759153;
C1P627;14,2134;14,3862;14,4507;14,5381;14,3745;14,7776;14,766;14,8344;1,21996;0,0314967;-0,291017;-2,3101;+
C1P629;15,9337;15,9838;16,1309;16,1767;14,8777;15,3765;15,0308;15,0555;3,72435;0,000253623;0,971117;8,10966;+
C1P633;12,8485;13,2515;10,5774;12,3824;15,402;15,4287;16,7742;14,5838;2,34538;0,00265342;-3,28219;-4,41098;+
C1P648;13,1255;12,7998;12,8736;12,853;11,4504;11,2232;11,275;11,6811;4,67598;0;1,50554;11,9221;+
C2BR91;14,4407;14,9412;15,0758;15,0352;15,1944;14,6267;14,9421;15,2778;0,273044;0,380069;-0,137047;-0,660792;
C2BR94;13,1346;13,3788;13,0612;12,7915;13,974;12,5789;15,5809;13,8949;0,712159;0,109545;-0,915622;-1,46215;
C2BR97;12,8526;12,8634;12,8045;12,7234;16,5958;14,0011;14,102;14,8185;1,86026;0,00732715;-2,06836;-3,44032;+
C3JXE2;15,4044;15,551;15,5999;15,2472;14,1506;15,4177;14,5521;15,6718;0,658477;0,126728;0,502515;1,37066;
C5NU64;12,9187;13,3826;12,2587;12,6921;11,303;11,2284;10,7509;11,281;3,10376;0,000840336;1,6722;6,23533;+
C5VUK2;15,3776;15,8474;15,1804;15,5119;14,5852;15,0057;14,3809;14,3183;2,30905;0,00275227;0,906783;4,33375;+
C6KRG1;15,0083;15,2012;15,0727;15,337;15,7532;15,2481;15,6792;15,9284;1,66125;0,0119207;-0,497425;-3,07454;+
C6KRI7;18,7493;18,997;18,667;18,5994;16,8976;16,7446;15,7425;16,9328;3,49471;0,000339568;2,17383;7,36876;+
C6KRI9;16,4694;16,678;16,3024;16,8309;15,6556;14,9138;14,965;15,3995;3,12482;0,000780384;1,3367;6,29263;+
C6KRJ5;16,0832;16,5455;16,0015;16,5609;15,2274;14,4608;14,129;15,0165;2,79376;0,0012187;1,58933;5,43638;+
C6KRK8;17,1781;17,3517;17,5161;18,0551;17,451;17,1979;17,5262;17,7424;0,0746635;0,758797;0,0458598;0,208084;
C6KRN1;16,274;16,2693;16,5374;17,2164;15,9227;15,543;15,4522;16,4398;1,22687;0,0310802;0,734873;2,32171;+
C6KRN4;19,0839;19,5251;18,991;18,9998;18,622;18,5574;17,7402;18,7787;1,46969;0,0182767;0,725356;2,73615;+
C6KRP5;16,3531;16,7601;16,6129;17,3137;13,7139;13,885;14,0756;15,123;3,3083;0,000453106;2,5606;6,80943;+
C7FZU3;16,039;16,8296;16,1745;16,7707;16,0706;15,871;15,8757;16,5361;0,691775;0,115587;0,3651;1,42752;
C7FZU5;17,3209;16,8221;16,6729;16,1274;15,5969;16,8779;15,6894;15,1826;1,06253;0,0449069;0,899142;2,04708;+
C7IVR4;14,9064;15,7148;15,383;15,5565;14,9177;14,6776;14,2293;14,4;1,94478;0,00618324;0,83405;3,60078;+
C7IVS4;13,0899;14,8145;10,4943;12,9052;14,7239;14,0621;13,7241;14,0542;0,699722;0,113238;-1,31508;-1,44103;
C9IY22;16,2088;16,7961;16,8032;16,6248;16,1507;15,927;15,8313;16,3313;1,65337;0,0122522;0,54815;3,06038;+
D0G915;14,2159;15,2861;15,1905;14,0392;11,478;10,925;11,1753;11,6939;4,03891;0,000130326;3,36487;9,22757;+
D0IMZ5;19,8581;20,2871;19,884;20,1437;19,2338;19,137;19,3141;19,076;3,48351;0,000335227;0,852982;7,33413;+
D0PV95;15,8008;16,2931;16,4454;16,2388;15,8389;16,0583;16,2254;15,9582;0,49529;0,19462;0,17433;1,08477;
D0VWM4;12,9327;12,3314;12,7307;12,9685;12,1685;12,4048;12,3153;12,6833;0,981244;0,0547896;0,347872;1,91203;
D0VWM8;15,1423;15,7507;15,462;13,563;14,3051;14,4932;13,4939;14,7354;0,615214;0,141045;0,722628;1,29616;
D0Z5N1;14,4975;14,5049;14,2116;14,193;15,2881;15,2682;15,0522;14,6471;2,21541;0,00337656;-0,71216;-4,13839;+
D0Z5P0;14,78;14,4262;14,5244;13,4814;13,0455;13,5098;13,5693;13,815;1,33717;0,0248591;0,818098;2,50832;+
D1MN75;21,4307;21,5149;21,6157;21,4657;20,7017;21,0667;19,6593;19,9031;1,90428;0,00662678;1,17406;3,52348;+
D1MN80;15,8042;11,4291;14,8964;14,5788;14,0483;14,2745;14,2729;14,7051;0,0541915;0,819199;-0,148098;-0,153958;
D3NQ92;12,8033;13,26;12,9586;12,3833;11,4472;8,57458;8,44721;11,657;1,69737;0,0109442;2,81981;3,13976;+
D3NQA9;18,8992;20,2001;18,4066;18,6339;16,5522;15,7694;16,5891;16,6749;2,9478;0,000939002;2,63858;5,82324;+
D3YT13;14,4695;15,6898;14,2436;15,1055;14,4182;13,9485;14,4049;14,3594;0,86648;0,0731556;0,594383;1,72122;
D3YT36;16,2788;16,3666;16,8286;16,8093;15,8335;16,423;16,2058;16,3756;0,935415;0,0612443;0,361356;1,83591;
D3YT46;18,3014;18,5139;17,9593;18,1738;11,3992;11,1208;11,2757;11,6722;7,89795;0;6,87013;41,7403;+
D3YT50;12,6263;13,3843;12,9814;12,2794;11,4546;10,9697;11,1414;11,7052;2,69938;0,00128149;1,50015;5,2086;+
D3YT56;18,4796;18,8639;18,6107;18,9226;18,2404;18,0832;18,0581;17,9692;2,74158;0,00132476;0,631488;5,30962;+
D3YT78;13,0968;13,1563;12,7964;12,7786;12,9762;13,6454;13,1947;13,4631;1,06219;0,0448923;-0,362802;-2,04652;+
D4YW53;16,7619;18,4023;17,0039;16,218;15,139;15,5275;15,078;15,6824;1,92616;0,00640734;1,73982;3,56516;+
D4YWC3;23,1707;23,0356;22,8893;22,9523;22,2245;22,2696;21,8571;21,7496;3,32695;0,00039555;0,986765;6,8638;+
D5MCN2;16,8206;17,8471;18,2283;17,9045;17,8739;18,0205;18,4294;18,1395;0,601056;0,146001;-0,415705;-1,27161;
D5MCQ1;16,3422;16,6106;15,5595;16,0398;16,0074;15,752;15,4459;16,6378;0,207772;0,472471;0,17724;0,522926;
D5MCQ2;17,5504;18,044;18,1564;18,343;17,1103;16,6926;17,1907;17,4872;2,06382;0,00505438;0,90326;3,83257;+
D5SGZ9;13,117;13,3195;12,9063;12,9561;12,6737;13,1473;13,0397;12,9526;0,385242;0,269857;0,121376;0,881693;
D6R8W5;14,1436;13,958;15,9795;15,9722;14,2619;14,4534;13,7646;14,6272;0,590965;0,150192;0,736563;1,25405;
D6R8W9;12,5173;12,8;12,5406;12,3662;14,4517;12,2413;12,957;11,7867;0,203634;0,478938;-0,303119;-0,513889;
D6RYD3;15,7061;15,8559;15,2563;16,2809;14,7465;14,5619;14,6254;15,0062;2,36873;0,0025466;1,03976;4,46103;+
D7SFI3;19,3524;19,5481;19,1876;19,1427;17,199;17,7476;17,6889;16,9416;3,94725;0,000235828;1,91341;8,8887;+
D7SFQ5;15,2475;15,3246;14,0845;14,5675;14,1008;14,2334;13,9228;11,523;0,987444;0,0541465;1,36102;1,92233;
D7UU24;13,5916;13,9201;14,2068;14,1535;12,9228;13,1718;12,9047;12,7746;3,12537;0,000781217;1,02449;6,29412;+
D9N122;15,4861;15,7546;15,5061;15,8812;14,9538;14,9274;14,8788;15,1906;2,87245;0,00104912;0,66935;5,63159;+
D9PTP5;15,9283;16,0396;16,0854;15,8815;15,5828;15,681;15,758;15,7353;2,52097;0,002135;0,294397;4,79595;+
E0AHA7;16,1132;16,5254;15,4501;15,0113;14,7754;14,6742;14,4177;14,4488;1,85614;0,00738604;1,19602;3,43258;+
E0R7L2;15,3814;15,6861;15,4156;15,2742;15,0969;15,182;15,1448;15,0893;1,86356;0,00731137;0,311077;3,44651;+
E1B6Q6;13,0218;13,3723;12,7896;13,0173;15,2776;15,1875;14,7827;15,5512;4,42341;0;-2,1495;-10,7782;+
E1B6Q7;14,4008;14,4748;14,6187;14,2311;13,8423;13,8078;14,1318;13,1162;1,66061;0,0119747;0,70682;3,07339;+
E1B6R3;16,0461;16,075;15,8225;16,313;14,4545;14,5505;14,228;15,1196;3,33263;0,000332094;1,476;6,88041;+
E1B6S4;12,6423;13,3723;12,9372;12,5116;11,3955;10,8505;9,79134;11,5305;2,38563;0,00246662;1,97389;4,49747;+
E1B6T7;15,4153;16,863;17,3312;17,6561;16,0468;16,563;16,7836;16,9033;0,17817;0,522625;0,242241;0,457391;
E1B6V1;18,5897;18,6997;18,896;18,8439;17,2615;16,3085;17,5594;16,4692;3,0071;0,000819608;1,85769;5,97744;+
E1B6W2;12,9774;13,3073;12,6428;12,8252;11,9838;12,2407;9,71898;11,395;1,47495;0,0180837;1,60354;2,74528;+
E2JKY9;13,1466;13,4038;12,9034;12,8666;8,99125;11,3343;11,246;8,4966;2,18225;0,00361133;3,06308;4,07041;+
E2JKZ0;15,2134;15,0783;15,1872;15,1872;15,143;15,1846;14,8973;14,6152;0,754596;0,0971672;0,206545;1,53387;
E2JL03;15,8231;16,0277;15,9894;16,6741;15,3895;14,4923;14,6568;14,7051;2,53764;0,00195781;1,31764;4,83355;+
E3CTH1;13,0136;12,987;12,3408;12,9394;11,3285;10,7864;11,1817;11,3155;3,73739;0,000257353;1,6672;8,15354;+
E3W741;16,371;16,7513;16,7677;17,2313;16,0422;16,1523;16,1839;16,7064;1,16156;0,0359404;0,50913;2,2122;+
E3W759;20,6255;20,1288;19,2372;20,864;16,4356;15,4201;16,5513;16,6728;3,85679;0,000290456;3,94388;8,56506;+
E3WIS3;17,6623;17,2705;17,6486;17,674;17,5052;17,3089;17,5841;18,3997;0,207522;0,472872;-0,135643;-0,522381;
E5QCE7;14,4185;17,3427;15,8758;15,3112;14,2649;14,4406;14,7252;15,0153;0,896859;0,0676528;1,12556;1,77181;
E5QCF6;14,627;14,0582;14,4504;14,8244;13,6677;13,9152;13,6895;13,6931;2,30553;0,00282467;0,74863;4,32633;+
E5QCI8;13,1452;13,23;12,9051;12,4648;12,24;12,1624;12,0843;11,5713;2,16332;0,0037718;0,92177;4,03187;+
E5QCJ3;12,9462;13,1956;12,8658;11,6963;13,3427;13,1531;12,736;13,6003;0,67479;0,121054;-0,532044;-1,39856;
E8MDW0;16,2584;16,3652;16,2088;16,2435;17,28;16,7078;15,4271;16,71;0,275974;0,376947;-0,262275;-0,666795;
E9P8A3;14,7711;14,7652;14,3975;15,1003;15,7701;14,8125;14,7101;13,8731;0,0272421;0,904207;-0,0329149;-0,0795271;
E9RKC7;15,518;15,3463;14,9814;15,6781;14,7139;14,5311;13,9125;14,3626;2,33997;0,0026452;1,00088;4,39943;+
F0IWV1;13,0624;12,9645;12,9456;12,8581;11,4719;11,1808;11,25;11,3425;6,21257;0;1,64635;21,7732;+
F1LIM6;17,3617;17,7755;17,44;17,6916;12,7132;13,6823;13,592;14,85;3,86152;0,000291667;3,85787;8,58171;+
F3Y5P3;19,3944;19,5328;19,0322;19,4053;17,1695;17,4927;17,3626;17,5887;5,03895;0;1,93779;13,7652;+
F5GU60;14,393;13,8938;13,4442;13,8858;14,5827;12,9216;12,9766;13,3856;0,455553;0,218626;0,437551;1,01266;
F5GU86;15,4539;15,9219;15,6491;15,6553;14,9136;14,9733;14,751;15,0276;3,25581;0,000592765;0,753692;6,65829;+
F5GU98;13,141;13,368;12,8241;12,5981;14,1062;13,1305;13,7054;13,7182;1,38633;0,0225833;-0,682286;-2,59231;+
F5GUF6;17,63;17,8836;16,1311;17,313;13,7633;13,1825;12,758;16,0353;2,14717;0,00386514;3,30464;3,99917;+
F5GUG4;12,372;13,3385;12,7993;12,9871;14,7108;14,2057;15,4577;13,9329;2,32003;0,00277073;-1,70259;-4,35702;+
F5GUG6;15,5713;15,695;15,6156;14,8624;16,079;15,0214;15,4537;15,7983;0,201383;0,482265;-0,15205;-0,508957;
F5GUH5;17,0196;17,263;16,2798;15,4684;14,4229;14,676;13,3475;13,9377;2,53548;0,00198878;2,41166;4,82867;+
F5GUI0;16,4433;16,5868;16,61;17,0078;15,2421;15,1017;15,2964;15,3818;4,34713;0;1,40645;10,453;+
G1K0V8;19,4838;19,2749;19,3544;19,2692;19,416;19,2736;19,218;19,2227;0,408258;0,252023;0,0629926;0,92509;
G1K0V9;13,0039;13,4285;13,0449;13,0242;11,109;11,2243;11,161;11,3042;5,65748;0;1,92576;17,544;+
G1K0X0;15,8299;16,0452;15,8659;16,0375;15,975;16,0513;16,0002;16,041;0,572982;0,157382;-0,0722373;-1,22263;
G1K108;13,0571;13,338;12,7649;13,0544;19,1703;13,7847;13,1926;13,654;0,639694;0,13284;-1,89679;-1,33841;
G2HK02;15,0643;15,9009;15,0265;15,2577;14,8517;14,4944;14,5082;14,4787;1,77978;0,00888592;0,729122;3,29046;+
G2HK16;14,4967;14,8278;14,2864;14,3625;14,4004;13,6484;13,8426;14,4554;0,875777;0,071404;0,406632;1,73671;
G3MTX2;13,1111;13,0225;12,911;12,9614;14,7361;14,1295;14,2223;15,4589;2,74265;0,0013301;-1,63521;-5,31217;+
G3MU08;13,0259;13,07;12,7145;12,9663;14,6713;14,1471;14,0788;14,3723;3,93251;0,000313199;-1,37325;-8,83524;+
G3MU11;12,5933;13,2616;12,9549;12,8103;10,1875;8,29641;8,06384;11,7372;2,05066;0,0051778;3,33381;3,8066;+
G3MU14;15,9302;16,4716;15,6506;16,3692;16,2487;16,2224;15,8207;16,0352;0,0380217;0,868331;0,0236948;0,109765;
G3MU28;15,4123;15,2809;15,2708;15,7041;14,1388;14,3798;14,4177;14,1367;4,00518;0,000124105;1,14879;9,10157;+
G3MU38;12,6922;13,8728;13,8784;12,8061;14,4141;15,2407;14,8559;14,8845;2,23682;0,00321754;-1,53644;-4,18261;+
G3MU79;16,2668;16,5566;16,269;15,875;15,6582;15,5276;15,8196;16,0396;1,447;0,0192379;0,4806;2,69681;+
G3MU88;17,48;17,5205;17,8947;17,6366;18,0994;18,0653;17,964;18,2927;2,18422;0,00358751;-0,472351;-4,07443;+
G4RT11;15,6083;15,6497;16,2214;16,0655;13,2428;16,3252;15,7753;16,3899;0,242412;0,420828;0,452902;0,597125;
G4RYA5;15,0679;15,295;15,5506;15,3173;14,7487;14,8742;14,496;15,1576;1,55571;0,0148597;0,48854;2,88663;+
G4S034;17,0532;17,2754;17,1757;17,1399;16,7934;16,7175;16,6821;16,8247;3,43482;0,000324176;0,406608;7,18512;+
G4S035;12,9102;13,2224;12,6855;12,9208;11,4717;10,7661;11,261;11,7419;3,35464;0,00033967;1,62454;6,94514;+
G4S185;12,899;13,0569;12,8904;12,776;11,0499;11,5806;11,3095;11,7299;4,04333;0,000131646;1,48808;9,24417;+
G4S428;12,9796;13,253;12,758;13,0661;11,398;10,9548;10,8909;11,6289;3,91253;0,000307692;1,79604;8,76325;+
G4S708;12,9958;12,8886;12,6083;12,5;13,0851;13,0319;13,2873;12,4883;0,497721;0,193243;-0,224967;-1,08914;
G4S7A1;17,7507;17,8604;17,6532;17,9201;16,5225;16,3479;16,6669;17,0714;3,34821;0,000336261;1,14394;6,92619;+
G4SF15;14,1966;14,9341;13,9208;13,5019;15,2247;15,6816;15,6471;15,6346;2,34125;0,00264848;-1,40863;-4,40215;+
G4SF79;19,4383;19,6243;19,3342;19,236;17,4752;17,1391;17,2152;17,7272;4,86096;0;2,01902;12,8304;+
G4SGU1;14,2685;14,9023;15,326;15,8706;14,4227;13,7152;13,8063;14,3433;1,42346;0,0206455;1,02001;2,65615;+
G4SI07;18,2579;18,2364;18,3248;18,3418;17,7721;17,7729;17,6556;17,851;4,4887;0;0,527328;11,0638;+
G4SJZ3;15,7646;16,6361;16,2257;17,0769;15,0062;15,6518;15,8709;15,4368;1,49623;0,0174728;0,934431;2,78233;+
G4SL51;16,3992;16,7042;16,5578;16,5423;16,1725;16,057;15,9164;16,2398;2,52863;0,00209497;0,45445;4,81321;+
G4SLH0;19,6223;20,1837;19,0434;19,603;17,794;17,5707;17,3016;17,8415;3,54845;0,000358663;1,98612;7,53686;+
G4SLU9;13,0037;13,4092;12,822;12,9244;13,1714;11,8787;12,7776;14,1131;0,0394246;0,864566;0,0546322;0,113654;
G4SNB8;13,1317;13,0269;12,958;12,8313;11,3732;10,7254;11,1468;11,6911;3,76459;0,000265152;1,75286;8,24577;+
G4SP89;16,1292;16,2961;15,8966;15,6386;15,9819;14,4755;14,2605;15,1635;1,31143;0,0261339;1,01977;2,46455;+
G4SPY0;15,0215;16,8664;14,8672;15,3048;14,9725;14,6203;14,6959;14,7922;0,793341;0,0881579;0,744755;1,59899;
G4SQY7;13,4656;12,4088;14,3164;13,5648;14,2288;14,0264;13,9949;14,9961;0,980115;0,0548543;-0,872645;-1,91016;
G4SRS5;15,8866;15,9632;15,0559;16,2738;14,7561;14,8831;15,0128;14,717;1,91606;0,00660528;0,952622;3,54589;+
G4SRU7;17,9341;17,2139;18,0519;18,6143;15,5965;13,8687;15,1256;14,1692;3,22865;0,000625571;3,26353;6,58115;+
G5EBF0;14,2242;14,0191;13,9383;13,7782;13,2487;13,2233;13,5266;13,2698;2,92948;0,000932966;0,672862;5,77621;+
G5EBF3;22,1885;21,9741;22,3904;22,2052;20,1058;20,1621;19,8921;20,069;6,07777;0;2,13227;20,663;+
