ProteinAccessions;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04; -Log Student's T-test p-value N2_d10_N2_d5;Student's T-test q-value N2_d10_N2_d5; Student's T-test Difference N2_d10_N2_d5;Student's T-test Test statistic N2_d10_N2_d5;Sign p-val: 0.05 
A9QY28;13,7134;14,276;14,3275;14,9343;14,0504;14,5195;14,2264;13,4726;0,310965;0,220102;0,245574;0,737418;
A9UJN4;15,6053;15,235;16,1117;17,0864;14,9798;14,4007;14,3091;14,0341;1,90467;0,0015629;1,57868;3,52422;+
A9UJN7;17,7639;17,7668;17,9786;17,9028;16,305;15,8908;15,7928;16,4358;4,37987;0;1,74692;10,5915;+
A9UJP1;15,4568;14,9218;15,7713;14,5128;12,2552;12,8451;12,5611;12,0781;3,79743;0;2,73084;8,35827;+
A9Z1J8;16,0238;16,6028;16,0195;18,1105;15,59;15,0902;14,845;15,0644;1,6073;0,00344647;1,54174;2,97801;+
A9Z1L6;14,1985;14,3202;14,3127;14,9337;13,7357;12,6212;13,1505;13,6813;1,99323;0,0011815;1,14405;3,69426;+
B0M0L9;13,4423;13,9603;13,8516;14,132;13,8795;14,3428;14,2842;14,3652;1,0336;0,0201358;-0,371366;-1,999;+
B0M0N9;14,3541;13,9953;14,388;15,0647;11,4708;11,0175;11,2093;11,6717;4,63034;0;3,1082;11,7074;+
B1GRJ8;14,3257;14,377;14,3595;15,081;13,5688;12,7531;13,5933;14,3852;1,35;0,00791998;0,960685;2,53018;+
B1GRK5;14,2534;14,0422;13,6868;14,5821;12,5618;11,7534;12,5495;12,7107;3,05145;5,60E-05;1,74728;6,09475;+
B1GRL0;17,3346;17,1986;16,5998;17,1168;15,2928;12,8713;13,0416;16,0681;1,81266;0,0020748;2,744;3,35135;+
B1GRL5;14,3979;13,6496;14,3693;14,6734;11,3641;11,1781;11,2525;11,5066;4,8571;0;2,94727;12,8108;+
B1Q241;14,0277;15,3214;15,1808;16,4819;12,3055;12,4856;12,4437;13,6292;2,29941;0,000526882;2,53694;4,3134;+
B1Q250;18,6183;18,3235;18,6116;19,9792;16,4473;16,645;16,5788;16,9456;2,92636;0,000133612;2,22898;5,76824;+
B1Q254;16,1249;16,643;15,5257;16,5495;13,8898;13,7291;13,4312;13,423;4,0517;0;2,59251;9,27575;+
B1Q273;18,0607;17,3709;18,6051;18,0486;19,3954;19,0315;18,9308;18,6272;1,76816;0,00231923;-0,974907;-3,26904;+
B1V898;16,4037;16,7078;16,3703;17,7718;14,3338;14,2494;13,8992;15,5383;2,50446;0,000371151;2,30825;4,75889;+
B1V8A0;17,4061;17,3289;17,2885;17,7031;16,209;16,0865;16,051;16,4387;4,14384;0;1,23532;9,62946;+
B2D6L4;18,0854;17,5341;15,731;19,0954;16,6646;15,8838;15,7374;15,7368;1,13721;0,0151319;1,60585;2,17151;+
B2D6L8;14,0772;14,4255;14,1114;14,8202;11,3308;10,9042;11,2195;11,4486;5,26067;0;3,13277;15,0201;+
B2D6L9;17,3659;17,0211;18,2661;18,4081;11,3141;11,1449;12,3911;11,3731;5,09536;0;6,20952;14,0747;+
B2D6P1;17,299;17,4412;17,5459;18,4901;16,0437;16,0568;16,1528;16,1071;2,9824;0,000138829;1,60396;5,91284;+
B2FDA8;15,7577;16,0919;15,5637;16,6309;14,6819;15,0386;15,1898;14,7674;2,23114;0,000623494;1,0916;4,17085;+
B2MZA9;14,2249;13,8437;14,0575;14,7123;14,1789;14,4401;14,5377;14,1725;0,24068;0,295654;-0,122684;-0,593473;
B3CJ34;17,3856;17,6247;17,9469;17,8975;15,752;15,9117;15,9622;15,5573;4,70401;0;1,91785;12,0558;+
B3CKG1;16,6914;18,401;16,5479;17,4519;17,8233;18,1964;17,9227;18,313;0,911569;0,0292467;-0,790806;-1,79627;+
B3GWA1;17,5114;18,125;17,4754;18,319;15,3171;15,5952;15,4526;15,4454;4,44109;0;2,40514;10,8548;+
B3GWA6;14,3131;13,3176;13,6268;15,0703;10,2368;11,6118;11,8959;10,9052;2,78624;0,000201161;2,91951;5,41798;+
B3GWB9;15,718;15,7145;15,8663;15,7972;15,0507;15,1223;15,1306;15,18;5,17539;0;0,653084;14,5251;+
B3GWC0;14,1909;14,3049;13,3116;14,5708;15,5459;15,4328;15,3957;15,3698;2,55254;0,000326425;-1,34149;-4,86733;+
B3WFT8;18,1428;18,5035;17,6286;19,58;16,5888;16,4148;16,4312;16,3339;2,54626;0,000325581;2,02157;4,85307;+
B3WFV9;17,6418;17,0699;17,3032;18,5223;14,6455;14,5903;14,3627;14,1869;4,11028;0;3,18796;9,49923;+
B3WFW5;17,1198;17,0794;17,4683;18,0421;14,978;14,4906;14,3168;14,3482;4,40791;0;2,89401;10,7114;+
B3WFW9;13,9498;14,2268;14,0189;15,0046;17,5717;16,7591;19,1556;17,2968;3,00308;8,30E-05;-3,39579;-5,9669;+
B3WFX4;14,4045;14,4022;14,3909;15,0847;14,8645;14,6701;14,8594;14,9565;0,716826;0,0535959;-0,267036;-1,47006;
B3WFY7;14,3633;14,3881;13,8549;14,5373;11,3932;9,55992;11,2762;11,5651;3,30977;0;3,33733;6,8137;+
B3WFZ3;14,2445;14,2562;14,4495;15,0169;11,4013;11,1343;11,1502;11,6101;5,22673;0;3,16781;14,8212;+
B4DCT1;15,3088;15,6173;15,5757;16,25;16,4887;16,4969;16,4243;16,1475;1,75852;0,00232897;-0,701364;-3,25133;+
B4E3X6;17,0095;17,1868;17,8677;17,3492;14,4535;15,1165;16,4215;14,6654;2,42119;0,000391075;2,18904;4,57474;+
B5BM32;17,0811;17,0026;16,7816;18,4895;14,6199;14,8511;14,5977;14,8824;3,22427;0;2,60094;6,56877;+
B5BM45;14,3949;14,7423;14,0391;15,1387;11,3654;11,9056;11,2762;11,553;4,51062;0;3,0537;11,1612;+
B5BM47;17,5422;16,1444;16,6842;17,5562;14,8574;14,4961;14,7442;14,9609;3,07673;5,66E-05;2,21713;6,16238;+
B5U8N2;18,2012;17,8516;17,4279;18,4945;17,0221;16,6113;16,354;16,939;2,41524;0,000389495;1,26218;4,56176;+
B5U8P0;16,6449;17,4097;16,8427;16,9181;15,021;15,9267;15,9276;15,2951;2,62178;0,000283802;1,41126;5,02633;+
B5WWL2;16,4549;17,2858;16,6972;16,952;14,1678;14,6427;14,1178;14,2776;4,67338;0;2,54599;11,9098;+
B5WWM0;15,0618;15,8357;15,7531;16,7415;14,4998;14,0117;14,5913;15,8046;1,14346;0,0148222;1,1212;2,18194;+
B6EU63;20,3267;19,3036;18,9664;20,6946;18,7703;18,6688;17,8268;18,6663;1,55157;0,00417987;1,33981;2,87933;+
B6VQ41;15,3469;15,7393;15,2466;15,4284;14,0791;14,1075;14,2702;14,5037;3,7866;0;1,20022;8,32103;+
B6VQ55;14,4966;13,6176;14,4375;14,7197;16,106;16,4935;16,4503;15,2753;2,50011;0,00037037;-1,76342;-4,74915;+
B6VQ59;14,144;14,0507;14,3271;15,1306;13,2549;13,0517;12,9927;14,924;0,820706;0,038719;0,857283;1,64482;+
B7FAR9;20,0166;20,6057;20,0131;21,1529;18,637;18,5232;18,8916;19,0915;2,82164;0,000159527;1,66124;5,50499;+
B7FAS6;14,0256;14,3147;13,9179;14,7053;15,0923;16,0562;14,8501;14,5637;1,29778;0,00933666;-0,8997;-2,44141;+
B7WN63;19,1238;19,7166;19,9244;17,6863;20,2252;20,0375;19,8693;19,7644;0,837627;0,0365768;-0,861332;-1,67309;+
B7WN66;11,7635;13,6008;13,7255;13,9306;11,5395;10,7791;12,6507;11,1341;1,4369;0,0060818;1,72926;2,67934;+
B7WN71;17,0989;17,6394;17,28;17,8137;15,8117;16,2801;15,8871;14,0024;1,98447;0,00121279;1,96264;3,67728;+
B7WN91;18,0157;18,2831;17,5571;18,7725;15,9978;16,0272;16,0805;16,0999;3,76657;0;2,1057;8,2525;+
B7WN92;16,4208;16,5752;16,059;17,3186;13,7307;13,8963;14,0126;14,2818;3,98824;0;2,61301;9,03884;+
B7WN95;19,0005;15,8897;17,8319;19,3238;19,3172;19,3598;19,8177;19,4186;0,955187;0,0252609;-1,46684;-1,86876;+
B7WNA1;13,7752;13,9001;14,2915;15,0662;13,6714;13,2556;13,1719;12,6058;1,60307;0,00349347;1,08208;2,97048;+
B7WNB3;14,4808;14,4472;13,9742;14,9229;13,7563;13,9413;14,1263;14,3478;0,905019;0,0299859;0,413326;1,78538;+
B9WRS6;15,7648;16,5235;16,7173;17,7323;16,6635;16,1828;16,3124;16,5355;0,254339;0,277924;0,260933;0,622118;
B9WRT9;14,3934;14,1151;14,1046;15,1334;13,7421;13,3203;12,9912;13,7728;1,73673;0,00242608;0,980054;3,21141;+
B9WRU1;14,4172;14,4459;13,7718;14,5391;13,595;13,1477;13,9873;13,3873;1,65036;0,00303258;0,764204;3,05497;+
C0KDV0;18,7132;18,0455;17,6258;18,0507;13,8177;13,827;13,918;14,1821;5,63141;0;4,17265;17,3663;+
C0P274;14,4935;14,4208;14,1742;14,7707;14,0239;13,8928;14,5212;13,792;1,03811;0,0198236;0,407351;2,0065;+
C0P278;16,4681;16,7434;16,4556;16,5297;14,8777;14,8453;15,0041;15,2278;5,1283;0;1,56044;14,2585;+
C0P283;14,3059;14,2818;13,7176;15,1412;13,752;12,654;12,7119;13,3435;1,70931;0,00262986;1,24629;3,16143;+
C0VXV6;18,0242;17,8594;17,9185;18,7318;15,7284;15,5221;15,2468;14,9413;4,35254;0;2,77387;10,4758;+
C0Z1Y6;14,0922;14,1999;14,4401;14,9353;12,1324;12,5133;13,0437;13,8124;2,02964;0,000976971;1,54143;3,76529;+
C0Z1Y9;16,6831;17,2658;16,8257;17,738;14,9622;15,1769;14,38;13,3603;2,87748;0,000146045;2,65827;5,64425;+
C0Z3L6;14,1582;14,435;14,2659;15,1686;13,1901;13,784;13,5532;14,3971;1,20016;0,0127946;0,775854;2,27683;+
C1P622;18,6648;19,2838;18,7666;20,1829;17,0774;16,9506;17,4799;16,7233;2,89119;0,000130812;2,16673;5,67883;+
C1P627;16,4958;16,5218;16,3293;16,9035;14,3745;14,7776;14,766;14,8344;4,61826;0;1,87452;11,6512;+
C1P629;15,6794;16,5148;15,6025;14,8555;14,8777;15,3765;15,0308;15,0555;0,810313;0,0396171;0,577919;1,62743;+
C1P633;13,7275;14,2167;14,4729;14,4418;15,402;15,4287;16,7742;14,5838;1,47561;0,00534226;-1,33243;-2,74644;+
C1P648;13,8854;14,1983;14,2085;14,9719;11,4504;11,2232;11,275;11,6811;4,58282;0;2,90858;11,4877;+
C2BR91;17,5991;16,894;17,4165;17,7695;15,1944;14,6267;14,9421;15,2778;4,25247;0;2,4095;10,0619;+
C2BR94;14,0848;14,3043;14,3843;14,8564;13,974;12,5789;15,5809;13,8949;0,258034;0,273305;0,400282;0,629806;
C2BR97;15,8907;15,2582;15,188;16,8551;16,5958;14,0011;14,102;14,8185;0,609887;0,0755718;0,918669;1,28693;
C3JXE2;13,9537;14,437;14,2124;15,0244;14,1506;15,4177;14,5521;15,6718;0,602954;0,0772715;-0,541201;-1,2749;
C5NU64;13,7983;14,2026;14,4639;14,9044;11,303;11,2284;10,7509;11,281;4,69566;0;3,20148;12,0158;+
C5VUK2;16,5592;15,8936;14,835;16,5917;14,5852;15,0057;14,3809;14,3183;1,7196;0,00260031;1,39735;3,18015;+
C6KRG1;18,3717;18,3677;18,5529;18,873;15,7532;15,2481;15,6792;15,9284;5,33255;0;2,88908;15,4499;+
C6KRI7;17,9312;17,8045;17,8647;18,0515;16,8976;16,7446;15,7425;16,9328;2,45504;0,00038433;1,3336;4,64905;+
C6KRI9;17,6218;16,9991;17,7597;17,0401;15,6556;14,9138;14,965;15,3995;3,69618;0;2,12169;8,01551;+
C6KRJ5;15,9489;16,4196;16,8092;16,5726;15,2274;14,4608;14,129;15,0165;2,84766;0,000161596;1,72914;5,56956;+
C6KRK8;18,1852;17,9407;18,7807;19,6979;17,451;17,1979;17,5262;17,7424;1,55227;0,00418111;1,17178;2,88056;+
C6KRN1;17,2644;16,5865;16,3102;17,5104;15,9227;15,543;15,4522;16,4398;1,61715;0,00334878;1,07847;2,99556;+
C6KRN4;19,8829;19,1746;19,7118;20,0325;18,622;18,5574;17,7402;18,7787;2,27943;0,00053761;1,27585;4,2714;+
C6KRP5;16,3249;16,6094;16,1014;16,8442;13,7139;13,885;14,0756;15,123;3,15704;5,91E-05;2,27062;6,38108;+
C7FZU3;16,8407;16,4102;16,4582;17,6618;16,0706;15,871;15,8757;16,5361;1,20962;0,0123526;0,754366;2,29271;+
C7FZU5;16,6745;17,7949;17,8552;16,6735;15,5969;16,8779;15,6894;15,1826;1,54348;0,00428716;1,41282;2,86509;+
C7IVR4;13,5437;14,3749;14,408;15,024;14,9177;14,6776;14,2293;14,4;0,264539;0,265615;-0,218508;-0,643284;
C7IVS4;14,7101;15,5664;15,4407;16,1165;14,7239;14,0621;13,7241;14,0542;1,98917;0,00119821;1,31735;3,6864;+
C9IY22;17,6932;17,68;17,7684;18,4037;16,1507;15,927;15,8313;16,3313;3,9312;0;1,82626;8,83051;+
D0G915;14,4994;14,3524;14,4703;15,1081;11,478;10,925;11,1753;11,6939;5,03398;0;3,28952;13,7383;+
D0IMZ5;20,8043;20,9097;20,7473;21,1264;19,2338;19,137;19,3141;19,076;5,62015;0;1,70669;17,2902;+
D0PV95;16,8123;17,5673;16,081;17,3193;15,8389;16,0583;16,2254;15,9582;1,46909;0,00550669;0,924752;2,73509;+
D0VWM4;13,9447;14,3585;13,9908;15,1668;12,1685;12,4048;12,3153;12,6833;3,20435;6,08E-05;1,97222;6,5127;+
D0VWM8;15,103;15,6739;15,3619;14,773;14,3051;14,4932;13,4939;14,7354;1,58615;0,00359674;0,971056;2,94044;+
D0Z5N1;13,9497;14,2801;14,3766;14,9466;15,2881;15,2682;15,0522;14,6471;1,41812;0,00641719;-0,675619;-2,64696;+
D0Z5P0;14,7697;15,4799;15,4158;16,229;13,0455;13,5098;13,5693;13,815;2,96447;0,000136606;1,9887;5,86628;+
D1MN75;25,1042;24,2499;24,5379;24,2282;20,7017;21,0667;19,6593;19,9031;4,42869;0;4,19736;10,801;+
D1MN80;14,5161;15,2461;14,4294;14,9211;14,0483;14,2745;14,2729;14,7051;0,996491;0,0225609;0,452963;1,93735;+
D3NQ92;14,4864;14,3331;14,455;14,1522;11,4472;8,57458;8,44721;11,657;2,56709;0,000328696;4,32517;4,90046;+
D3NQA9;14,2355;13,6996;14,2403;14,864;16,5522;15,7694;16,5891;16,6749;3,27841;0;-2,13652;-6,72305;+
D3YT13;17,4028;15,8804;16,5031;15,859;14,4182;13,9485;14,4049;14,3594;2,8628;0,000145161;2,12858;5,60739;+
D3YT36;17,7714;17,2894;16,9462;18,4297;15,8335;16,423;16,2058;16,3756;2,15664;0,000669107;1,39971;4,01833;+
D3YT46;14,9679;14,8745;15,4887;15,7763;11,3992;11,1208;11,2757;11,6722;5,42497;0;3,90988;16,0197;+
D3YT50;14,3332;14,1512;14,0557;15,0446;11,4546;10,9697;11,1414;11,7052;4,49903;0;3,07846;11,1096;+
D3YT56;19,3313;19,2022;19,2685;20,1632;18,2404;18,0832;18,0581;17,9692;3,02987;5,55E-05;1,40358;6,03744;+
D3YT78;16,3459;16,2149;16,1978;16,1696;12,9762;13,6454;13,1947;13,4631;5,87733;0;2,91219;19,1136;+
D4YW53;18,3487;16,9718;17,089;17,9148;15,139;15,5275;15,078;15,6824;3,0688;5,64E-05;2,22436;6,14111;+
D4YWC3;20,9022;20,7388;21,2636;21,587;22,2245;22,2696;21,8571;21,7496;2,10877;0,000732616;-0,902287;-3,92195;+
D5MCN2;18,5824;20,2214;17,7377;19,3077;17,8739;18,0205;18,4294;18,1395;0,772454;0,0448203;0,84645;1,56393;+
D5MCQ1;14,247;14,3231;14,4152;14,8701;16,0074;15,752;15,4459;16,6378;2,68577;0,00023258;-1,49692;-5,17631;+
D5MCQ2;19,6485;19,8804;19,6889;21,3648;17,1103;16,6926;17,1907;17,4872;3,32513;0;3,02546;6,85848;+
D5SGZ9;13,8811;14,0727;14,1573;14,7871;12,6737;13,1473;13,0397;12,9526;2,92161;0,000133333;1,27123;5,7561;+
D6R8W5;13,9095;14,4408;14,3587;14,6658;14,2619;14,4534;13,7646;14,6272;0,100401;0,585425;0,0669372;0,273562;
D6R8W9;14,3146;13,9075;14,4058;15,1219;14,4517;12,2413;12,957;11,7867;1,32309;0,00863629;1,57831;2,48437;+
D6RYD3;16,4623;16,0522;15,4921;16,1721;14,7465;14,5619;14,6254;15,0062;2,93914;0,000134595;1,30966;5,80098;+
D7SFI3;19,7675;19,3454;19,6267;19,7064;17,199;17,7476;17,6889;16,9416;4,30383;0;2,2172;10,2725;+
D7SFQ5;17,0542;15,6827;17,1158;17,1892;14,1008;14,2334;13,9228;11,523;2,3839;0,0004167;3,31543;4,49374;+
D7UU24;15,6557;16,658;15,6287;16,9006;12,9228;13,1718;12,9047;12,7746;4,1227;0;3,26727;9,54726;+
D9N122;15,9344;16,6178;16,2179;16,2568;14,9538;14,9274;14,8788;15,1906;3,72576;0;1,2691;8,11438;+
D9PTP5;15,9898;16,3853;15,6963;17,2633;15,5828;15,681;15,758;15,7353;0,962105;0,024756;0,64442;1,88025;+
E0AHA7;17,344;17,0334;16,9902;17,6721;14,7754;14,6742;14,4177;14,4488;5,23012;0;2,68096;14,841;+
E0R7L2;17,8391;16,2137;17,6447;17,4797;15,0969;15,182;15,1448;15,0893;2,97055;0,00013756;2,16603;5,88204;+
E1B6Q6;14,0145;14,4027;14,4071;14,6715;15,2776;15,1875;14,7827;15,5512;2,12485;0,000681066;-0,825814;-3,95418;+
E1B6Q7;14,8342;15,0874;14,7233;15,5927;13,8423;13,8078;14,1318;13,1162;2,43793;0,000380408;1,33487;4,61139;+
E1B6R3;14,0817;14,2063;14,3456;14,705;14,4545;14,5505;14,228;15,1196;0,498124;0,110321;-0,253494;-1,08987;
E1B6S4;14,4038;14,1918;13,6258;14,544;11,3955;10,8505;9,79134;11,5305;3,51568;0;3,2994;7,43398;+
E1B6T7;16,7712;18,1462;18,074;18,4522;16,0468;16,563;16,7836;16,9033;1,66428;0,0029119;1,28675;3,08;+
E1B6V1;18,6058;18,672;19,9492;19,2736;17,2615;16,3085;17,5594;16,4692;2,65719;0,000288566;2,22551;5,10895;+
E1B6W2;14,7449;14,3979;14,5698;14,1332;11,9838;12,2407;9,71898;11,395;2,76881;0,000199616;3,12683;5,37549;+
E2JKY9;14,1982;14,282;13,9273;14,0518;8,99125;11,3343;11,246;8,4966;2,8159;0,000184404;4,09778;5,4908;+
E2JKZ0;15,1983;15,2865;14,211;16,4263;15,143;15,1846;14,8973;14,6152;0,282192;0,247195;0,32053;0,679486;
E2JL03;14,346;13,8122;14,361;15,0041;15,3895;14,4923;14,6568;14,7051;0,657417;0,0641904;-0,430085;-1,36884;
E3CTH1;14,4699;14,4149;14,3687;15,1318;11,3285;10,7864;11,1817;11,3155;5,36771;0;3,44335;15,6643;+
E3W741;16,2843;16,3153;18,2249;18,0404;16,0422;16,1523;16,1839;16,7064;0,863231;0,0339292;0,945047;1,71581;+
E3W759;19,6361;18,9631;19,0041;20,9014;16,4356;15,4201;16,5513;16,6728;3,11461;5,76E-05;3,35623;6,2648;+
E3WIS3;14,3711;14,0979;14,2911;14,8615;17,5052;17,3089;17,5841;18,3997;4,55254;0;-3,29407;-11,3497;+
E5QCE7;16,7276;15,8053;16,1872;1,13108;14,2649;14,4406;14,7252;15,0153;0,22849;0,31125;-2,14869;-0,567602;
E5QCF6;15,8281;16,3289;15,7215;16,3323;13,6677;13,9152;13,6895;13,6931;4,97699;0;2,31133;13,4327;+
E5QCI8;13,2191;13,5725;14,4395;14,6182;12,24;12,1624;12,0843;11,5713;2,72716;0,000195673;1,94781;5,27493;+
E5QCJ3;13,7351;14,3956;14,4619;14,8776;13,3427;13,1531;12,736;13,6003;2,09153;0,000767863;1,15953;3,88755;+
E8MDW0;17,2618;18,211;16,8564;19,2765;17,28;16,7078;15,4271;16,71;1,06777;0,0182392;1,3702;2,0558;+
E9P8A3;16,3074;16,5875;16,4904;18,2056;15,7701;14,8125;14,7101;13,8731;1,93948;0,00144764;2,1063;3,59062;+
E9RKC7;17,5861;16,5525;16,1951;16,9021;14,7139;14,5311;13,9125;14,3626;3,40323;0;2,42891;7,08978;+
F0IWV1;13,7513;13,774;14,4371;14,6627;11,4719;11,1808;11,25;11,3425;4,65832;0;2,84494;11,8386;+
F1LIM6;17,1229;17,3762;17,6974;16,4785;12,7132;13,6823;13,592;14,85;3,30391;0;3,45941;6,79668;+
F3Y5P3;19,2066;19,5764;19,0333;19,3396;17,1695;17,4927;17,3626;17,5887;4,87641;0;1,8856;12,9091;+
F5GU60;15,9385;15,7122;16,0177;16,3777;14,5827;12,9216;12,9766;13,3856;3,09264;5,70E-05;2,54489;6,20524;+
F5GU86;16,7429;16,834;16,7299;17,0487;14,9136;14,9733;14,751;15,0276;6,02675;0;1,92252;20,2574;+
F5GU98;15,4384;15,297;15,1611;15,167;14,1062;13,1305;13,7054;13,7182;3,55971;0;1,60077;7,57246;+
F5GUF6;14,3814;13,7267;13,7745;15,1514;13,7633;13,1825;12,758;16,0353;0,15459;0,441535;0,323756;0,403591;
F5GUG4;14,478;14,0859;13,9542;14,5207;14,7108;14,2057;15,4577;13,9329;0,380316;0,16803;-0,317091;-0,872331;
F5GUG6;18,4186;18,7319;17,7059;20,4678;16,079;15,0214;15,4537;15,7983;2,67673;0,000230981;3,24292;5,15493;+
F5GUH5;16,9093;17,067;16,7736;17,3154;14,4229;14,676;13,3475;13,9377;4,05003;0;2,92027;9,26943;+
F5GUI0;16,2475;15,352;16,2903;16,7724;15,2421;15,1017;15,2964;15,3818;1,62763;0,00322375;0,910072;3,01427;+
G1K0V8;20,9958;20,8567;20,2766;21,7373;19,416;19,2736;19,218;19,2227;2,83605;0,000160475;1,68403;5,54067;+
G1K0V9;16,9652;16,6838;17,0595;17,5582;11,109;11,2243;11,161;11,3042;7,15651;0;5,86704;31,3676;+
G1K0X0;18,4274;18,3458;18,3616;18,7518;15,975;16,0513;16,0002;16,041;6,6093;0;2,45478;25,3907;+
G1K108;17,2638;15,5619;15,1284;17,5755;19,1703;13,7847;13,1926;13,654;0,411472;0,149106;1,432;0,931108;
G2HK02;16,487;15,9339;16,0186;16,8407;14,8517;14,4944;14,5082;14,4787;3,55168;0;1,73682;7,54705;+
G2HK16;14,1941;14,3788;14,2617;15,0463;14,4004;13,6484;13,8426;14,4554;0,655726;0,0646112;0,383525;1,36594;
G3MTX2;14,2238;14,3993;14,4142;14,8432;14,7361;14,1295;14,2223;15,4589;0,198062;0,357308;-0,166559;-0,501659;
G3MU08;14,4062;14,26;14,3353;14,7967;14,6713;14,1471;14,0788;14,3723;0,310887;0,220135;0,132143;0,737261;
G3MU11;14,361;14,4295;14,4899;15,1609;10,1875;8,29641;8,06384;11,7372;2,89928;0,000131349;5,03913;5,6993;+
G3MU14;14,0649;14,1704;13,6074;15,1188;16,2487;16,2224;15,8207;16,0352;2,83551;0,000160396;-1,84134;-5,53933;+
G3MU28;15,4282;14,9964;15,0548;15,2667;14,1388;14,3798;14,4177;14,1367;3,48956;0;0,918287;7,35283;+
G3MU38;16,7387;16,8459;17,0497;17,4867;14,4141;15,2407;14,8559;14,8845;4,03728;0;2,18147;9,22141;+
G3MU79;16,6385;16,7482;16,9025;17,4793;15,6582;15,5276;15,8196;16,0396;2,79402;0,000182613;1,18089;5,43702;+
G3MU88;19,4524;18,734;19,7724;20,3055;18,0994;18,0653;17,964;18,2927;2,31809;0,000454581;1,46075;4,35291;+
G4RT11;16,215;15,9255;15,5471;17,0613;13,2428;16,3252;15,7753;16,3899;0,411435;0,149111;0,753926;0,931038;
G4RYA5;16,272;16,1758;15,9958;16,1548;14,7487;14,8742;14,496;15,1576;3,95868;0;1,33046;8,93037;+
G4S034;19,0157;19,1432;19,1848;19,4519;16,7934;16,7175;16,6821;16,8247;6,57839;0;2,44444;25,0888;+
G4S035;14,3653;14,4251;14,2133;14,7891;11,4717;10,7661;11,261;11,7419;4,91148;0;3,13801;13,0895;+
G4S185;14,5019;14,4232;14,0271;15,1572;11,0499;11,5806;11,3095;11,7299;4,51353;0;3,10988;11,1742;+
G4S428;14,2739;13,6286;14,0959;14,9367;11,398;10,9548;10,8909;11,6289;4,06138;0;3,01562;9,31235;+
G4S708;14,5056;13,523;13,9164;14,6944;13,0851;13,0319;13,2873;12,4883;2,00738;0,0011688;1,18668;3,7218;+
G4S7A1;17,6071;18,3567;17,8592;18,2737;16,5225;16,3479;16,6669;17,0714;2,95937;0,000136315;1,37201;5,8531;+
G4SF15;16,4669;15,9468;15,6359;16,8491;15,2247;15,6816;15,6471;15,6346;1,23384;0,0114839;0,67768;2,33344;+
G4SF79;19,5066;19,9112;19,6659;20,9116;17,4752;17,1391;17,2152;17,7272;3,57384;0;2,60967;7,61735;+
G4SGU1;15,2736;15,6232;15,3107;16,456;14,4227;13,7152;13,8063;14,3433;2,54127;0,000324742;1,59402;4,84177;+
G4SI07;18,6824;18,757;18,5412;19,4146;17,7721;17,7729;17,6556;17,851;2,81375;0,000184223;1,08593;5,48551;+
G4SJZ3;16,7456;16,291;16,1003;17,0751;15,0062;15,6518;15,8709;15,4368;1,99277;0,0011811;1,06159;3,69338;+
G4SL51;17,9567;17,7172;17,3395;18,023;16,1725;16,057;15,9164;16,2398;4,18209;0;1,66267;9,77979;+
G4SLH0;19,9676;19,4305;19,3439;20,6233;17,794;17,5707;17,3016;17,8415;3,34825;0;2,21438;6,9263;+
G4SLU9;14,4777;14,4262;14,4866;14,8203;13,1714;11,8787;12,7776;14,1131;1,79682;0,00223172;1,56752;3,32196;+
G4SNB8;14,4521;14,136;14,1996;14,9509;11,3732;10,7254;11,1468;11,6911;4,61763;0;3,20052;11,6483;+
G4SP89;14,48;14,2094;14,1869;14,8275;15,9819;14,4755;14,2605;15,1635;0,6223;0,0723584;-0,5444;-1,30842;
G4SPY0;17,881;16,1264;15,1031;17,2159;14,9725;14,6203;14,6959;14,7922;1,58623;0,00359783;1,81138;2,94059;+
G4SQY7;14,1267;14,0534;14,3082;14,1145;14,2288;14,0264;13,9949;14,9961;0,277194;0,251959;-0,160854;-0,669291;
G4SRS5;16,4843;16,7133;16,7514;16,6199;14,7561;14,8831;15,0128;14,717;6,00593;0;1,79996;20,0941;+
G4SRU7;16,032;16,5171;16,7204;18,1927;15,5965;13,8687;15,1256;14,1692;1,90812;0,00156708;2,17553;3,53077;+
G5EBF0;14,0799;13,9772;13,5228;14,118;13,2487;13,2233;13,5266;13,2698;2,11712;0,00069228;0,607397;3,93867;+
G5EBF3;19,1227;18,9335;18,8725;19,7489;20,1058;20,1621;19,8921;20,069;2,27149;0,000547529;-0,887853;-4,25477;+
G5EBF4;18,6037;18,2515;18,4706;19,4409;17,1998;17,2118;17,2098;17,5844;2,6212;0,000283422;1,3902;5,02499;+
G5EBF5;16,295;16,5477;16,6235;16,9879;15,1263;14,8349;15,2597;15,6552;3,11542;5,77E-05;1,39449;6,26701;+
G5EBG0;14,367;14,3937;14,1953;14,9729;12,675;12,688;14,0613;13,6288;1,7055;0,00263784;1,21892;3,15451;+
G5EBG1;14,2998;14,0615;14,0352;14,5707;12,8703;12,2248;13,4342;12,5317;2,66858;0,000290411;1,47654;5,13573;+
G5EBG2;18,1705;17,2002;17,723;18,1184;15,9871;15,4022;15,5875;15,8632;3,70186;0;2,09306;8,0344;+
G5EBG4;14,7756;15,5494;15,7379;17,1453;16,2533;16,4524;16,0381;15,9946;0,321098;0,211138;-0,382524;-0,757524;
