geneName;Leading.proteins,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
unc-87;P37806,24.3449,24.6603,24.82,20.9506,24.9838,25.4091,25.3779,25.0493
mpk-1;P39745,21.2513,21.3112,21.1965,19.7284,20.611,21.4947,20.8932,20.5851
isw-1;P41877,21.6571,20.8594,19.5565,20.8062,20.3091,20.8787,20.3638,20.2832
odc-1;P41931,20.7483,21.3231,21.2624,20.924,21.0828,21.1074,20.6258,20.5253
par-5;P41932,21.5511,21.4445,21.7167,19.5988,20.7266,20.8831,20.6899,20.5274
par-5;ftt-2;P41932;Q20655,26.8266,23.3601,25.3312,24.1152,22.5197,23.7458,24.3483,24.6473
par-5;ftt-2;P41932;Q20655,25.3069,25.2936,26.904,23.2024,24.4634,24.9019,24.6265,25.6246
par-5;P41932,26.2045,25.7601,24.4383,25.3977,22.0219,24.5087,23.7772,24.2482
par-5;ftt-2;P41932;Q20655,30.137,29.4269,30.1938,24.8606,27.4229,27.7599,28.5547,27.9866
par-5;ftt-2;P41932;Q20655,22.1735,22.7868,22.0737,24.9306,27.0664,26.9236,26.6435,27.6839
par-5;ftt-2;P41932;Q20655,26.1829,25.5805,26.1699,24.4196,22.9921,24.6962,24.9896,24.0679
par-5;P41932,23.4252,21.1158,22.3497,24.3064,21.5496,22.3114,22.6597,23.3733
tbb-4;tbb-2;P41937;P52275,20.9331,20.864,19.9978,19.8423,20.8874,20.6336,19.2153,21.4443
cct-1;P41988,20.841,20.9383,21.5119,20.3899,19.9706,21.4589,21.8105,21.7686
kin-19;P42168,21.0836,20.2634,21.6736,21.4714,23.14,21.8596,21.6903,21.4277
kin-19;P42168,23.3083,23.5184,24.5038,24.1775,23.8964,23.9124,24.8523,23.6351
kin-19;P42168,24.6225,24.7786,26.0682,24.4439,25.2025,26.1565,24.3331,24.8937
kin-19;P42168,23.6084,24.2432,23.6037,23.3544,20.6275,20.0608,21.7535,21.1032
rnr-2;P42170,20.8442,20.3594,21.7702,20.1925,20.9453,21.1893,21.4896,20.0936
rnr-2;P42170,23.6915,22.3206,23.5883,26.0655,23.1311,22.1044,22.9128,23.5582
rnr-2;P42170,23.0062,21.8401,22.5852,25.1576,21.3986,21.4793,20.9711,20.2843
rpt-3;P46502,21.6952,20.9309,20.7196,18.7653,20.1283,21.1475,20.4332,21.0308
cct-6;P46550,24.5963,24.3011,24.9311,24.9044,24.6426,24.7465,24.133,23.9725
cct-6;P46550,22.0516,22.271,22.9434,23.2228,20.3972,20.3517,21.3662,20.5608
atp-2;P46561,20.9813,21.3026,21.2808,21.2157,20.2268,18.6619,21.3282,20.7501
atp-2;P46561,21.4462,20.5855,20.2892,19.8916,21.0695,20.5418,20.4122,21.4727
alh-9;P46562,20.8452,20.3648,20.0976,21.3522,27.4222,26.3133,26.5768,26.5646
aldo-2;P46563,21.8926,19.2031,21.1904,20.1366,21.4176,20.3396,21.6432,20.7865
aldo-2;P46563,21.4332,21.559,22.7036,21.2148,21.0032,21.6564,21.5132,21.7091
aldo-2;P46563,19.4611,21.1764,21.2309,20.5224,19.8775,21.845,19.2752,21.9139
aldo-2;P46563,22.4422,23.1592,22.3693,22.8177,23.2518,21.4215,22.5558,23.7331
aldo-2;P46563,22.9793,23.5627,24.2913,22.4297,20.0265,19.6806,20.9142,20.5199
aldo-2;P46563,29.3694,28.54,30.1273,25.044,29.3603,32.035,31.6405,32.3332
aldo-2;P46563,21.8935,21.3017,19.0268,19.9988,23.1162,22.383,23.4513,21.4716
aldo-2;P46563,21.5989,20.322,21.6301,20.5636,21.9928,23.4124,22.5131,21.2201
rps-0;P46769,20.0759,21.0825,21.2354,20.8768,20.39,20.2753,21.6674,20.9817
klc-2;P46822,21.6169,21.1996,21.4365,20.8685,20.554,21.7465,20.6145,20.1296
T12A2.2;P46975,24.5292,23.7307,24.1437,26.58,25.6276,24.2214,25.0074,24.6832
T12A2.2;P46975,24.5415,22.7962,25.1177,27.3037,22.0204,24.8541,25.5251,26.0522
cct-2;P47207,21.6047,20.5676,21.4056,21.1917,21.8875,22.4382,21.0464,23.2412
cct-2;P47207,24.8839,22.8358,23.6182,24.7574,24.1924,21.5296,23.6769,23.4614
rpl-6;P47991,20.7254,21.3152,20.7518,21.0515,21.3078,21.8123,20.6091,20.4664
rpl-6;P47991,23.6084,23.8718,23.4061,20.7128,25.284,23.966,22.9,24.223
rpl-6;P47991,23.9707,23.8978,26.0137,26.3363,25.6862,25.4239,25.1214,25.2577
rpl-6;P47991,21.8994,19.751,21.8491,21.1395,21.4044,20.6334,20.6863,20.8118
rpl-6;P47991,21.2594,20.0561,21.4673,21.4674,23.1695,25.0192,25.0998,24.8322
rps-14;P48150,20.7362,21.2029,20.6659,20.6164,21.3667,20.6118,19.2535,21.9111
rps-3;P48152,21.9661,24.0236,23.1061,21.4617,23.732,22.4277,23.4268,23.0207
rps-3;P48152,26.2058,24.9666,24.663,24.4491,25.5805,27.1606,27.1919,24.8297
rps-3;P48152,24.9292,26.0569,24.54,25.6835,27.0763,28.3613,28.0289,29.136
rps-3;P48152,23.9771,23.4132,24.4465,25.0737,24.2824,25.4624,24.4323,25.7434
rps-3;P48152,22.5376,22.866,23.5066,22.582,23.2483,23.6382,24.0213,24.2353
rps-3;P48152,20.5538,20.2013,21.6908,19.4454,18.298,20.6503,21.2332,20.8338
rps-1;P48154,21.877,20.1958,21.4697,21.3211,20.1459,20.3988,21.639,21.9536
rps-1;P48154,20.8371,21.7907,21.67,21.7158,21.4714,20.865,20.8348,21.8604
rps-1;P48154,22.4727,23.0417,23.412,21.0196,23.0087,23.9387,23.205,23.5895
rps-1;P48154,23.0532,21.2555,22.9015,25.0658,22.869,23.1592,23.8433,23.9086
rps-8;P48156,23.1538,22.8161,22.8307,26.1449,21.533,21.2987,20.9069,20.7187
rps-8;P48156,25.0084,23.7193,24.4173,22.8182,23.9082,24.1324,24.4128,23.5876
rpl-23;P48158,21.2244,19.337,21.6696,21.3381,20.641,20.7611,19.902,18.3249
rpl-23;P48158,20.3019,21.5385,21.0677,21.0435,21.167,20.5575,20.9022,21.4322
mag-1;P49029,25.1003,22.1287,24.3286,25.5556,24.0009,23.3761,24.3136,23.9272
mag-1;P49029,20.6171,19.5578,19.8702,21.5122,21.0117,20.9014,20.2047,20.4596
mag-1;P49029,23.9982,23.3956,25.2392,26.9319,21.3322,21.4702,21.3236,21.095
mag-1;P49029,23.9757,23.2467,25.3314,24.0707,22.0972,23.7071,23.2392,23.2929
rpl-33;P49180,21.6861,21.331,21.6252,20.3409,25.4782,25.3517,25.7913,24.5489
rpl-33;P49180,21.2142,21.097,21.8583,20.0292,23.8614,24.335,24.0163,24.2634
rpl-36;P49181,21.8931,19.4797,21.395,20.8638,24.3063,22.9205,23.0199,24.0314
rps-12;P49196,24.2325,23.7335,24.5085,25.2206,23.9533,23.9685,24.8741,24.3432
rps-21;P49197,20.4844,19.9624,20.2056,20.2897,22.7657,25.086,20.5755,23.914
rpl-5;P49405,23.8518,24.9729,25.6982,23.8252,24.0442,25.3568,24.2745,24.3812
rpl-5;P49405,21.8259,20.8529,20.5289,20.3929,20.027,21.4697,18.9636,21.7689
rpl-5;P49405,19.4672,21.3041,19.907,21.1683,21.2518,21.6034,20.8959,20.8203
pcyt-1;F08C6.2;Q3HKC4,21.8058,21.2316,21.2259,20.5953,20.9443,21.4339,20.7701,21.5945
pcyt-1;F08C6.2;Q3HKC4,19.8361,21.4047,21.8281,21.4382,21.2277,19.2468,21.476,21.8065
pcyt-1;F08C6.2;Q3HKC4,28.435,26.8074,26.589,22.9224,25.8365,25.6054,26.101,27.24
pcyt-1;F08C6.2;Q3HKC4,20.3773,20.6029,20.1285,20.8015,21.1444,20.9918,20.7508,21.5182
F42G9.1;Q8MNS3,19.6851,18.726,18.5993,21.208,20.2654,19.7513,21.2738,21.794
ppm-2;P49596,21.9249,21.1138,21.2804,18.4092,23.1804,22.8743,21.6253,23.9414
hsp-60;P50140,21.9903,21.1566,19.8246,18.8207,21.2031,19.9456,21.6819,20.0706
mel-32;P50432,20.8564,21.1269,20.5782,18.8896,19.5249,20.7777,21.6895,21.7966
mel-32;P50432,20.9429,19.8195,20.4314,21.4953,24.2732,23.9937,24.244,25.6451
sdn-1;Q8I4H9,21.4538,21.1749,19.3359,21.1153,21.0237,21.6003,21.4343,21.5634
rpl-3;P50880,21.4673,21.0846,21.3705,20.9944,20.465,20.3999,20.1557,20.0758
rpl-3;P50880,20.4556,20.9109,21.8542,21.1842,21.691,22.4685,21.7741,23.2892
rpl-3;P50880,21.5139,21.6906,22.2126,19.6476,21.1511,21.4842,21.3863,21.2504
rpl-3;P50880,21.5139,22.01,22.5274,19.9149,23.8727,20.6595,22.7039,22.1798
rpl-3;P50880,20.4081,19.8694,20.3665,20.9,22.5226,23.6478,24.5454,24.4832
rpl-3;P50880,26.7466,25.1155,24.4464,22.7711,25.426,26.3676,26.1752,26.7177
rpl-3;P50880,21.3116,20.1819,18.9209,21.4433,21.2101,20.0924,20.9281,19.7343
rpl-3;P50880,21.9009,19.3531,20.8808,21.5519,24.6283,23.7342,23.8063,23.7113
rps-2;P51403,23.3739,22.5912,23.8769,25.9553,20.6976,20.0056,19.5442,21.8827
rps-2;P51403,27.4651,26.7203,26.7973,27.8252,22.9536,25.2351,24.9375,24.2602
rps-2;P51403,21.3205,20.6408,21.1592,19.8335,23.7841,23.555,23.9697,24.1455
rps-2;P51403,26.0844,27.2123,26.4643,28.4679,25.8088,25.8869,25.7559,26.4858
rps-2;P51403,21.5055,20.7518,20.7224,21.002,21.5762,19.6027,20.4808,21.7605
rps-2;P51403,20.9329,20.7514,21.6465,21.5397,25.5352,25.0317,25.6144,26.0986
rps-2;P51403,25.4256,23.4852,23.4051,25.8933,20.8511,20.2199,20.1534,18.9642
rps-13;P51404,21.671,21.0834,21.6462,21.4042,21.2574,21.4572,21.5747,21.5952
rps-13;P51404,21.3103,20.3649,21.4521,19.2248,20.0509,20.9736,20.8676,21.486
cyn-3;cyn-7;P52011;P52015,24.9876,25.4295,26.3112,25.15,23.7041,24.3103,24.4265,25.3837
cyn-3;cyn-7;P52011;P52015,20.6056,20.818,21.3903,20.1374,23.2768,24.7499,24.5901,23.9074
cyn-3;P52011,21.2825,21.4504,19.9875,20.6273,21.4677,21.117,19.9134,20.3794
cyn-3;P52011,21.5442,19.8368,21.8756,21.4495,20.1233,20.847,20.3596,21.5039
cyn-3;P52011,20.3448,20.9501,21.0632,20.6415,21.2783,20.966,21.4418,20.6588
cyn-7;P52015,20.4774,20.3389,21.321,20.0619,20.4588,20.5746,20.0569,21.9251
cyn-7;P52015,23.2792,23.096,23.7615,22.8862,29.8875,24.908,23.6882,26.3191
cyn-7;P52015,22.9702,23.373,23.2346,25.3329,22.7094,23.3323,23.3565,24.4233
cyn-7;P52015,21.2508,20.9011,21.1204,21.2762,20.5053,21.7472,21.4688,21.5898
cyn-10;P52017,21.8909,21.1015,21.8409,21.0036,21.9468,22.1936,21.8104,21.5165
cyn-11;P52018,25.112,24.9218,24.9652,25.4995,18.1468,20.9863,21.6426,20.2733
tbb-2;P52275,20.0696,21.194,21.2061,20.4103,21.3276,20.9737,20.9993,21.8338
tbb-2;P52275,21.5696,21.2156,21.271,19.9467,20.2922,20.9465,20.309,19.6536
ubc-1;P52478,21.6823,20.8108,19.0262,20.1883,20.8555,21.3912,20.4586,20.5518
pfd-6;P52554,21.87,20.9515,21.475,21.3679,20.4606,19.4029,21.8386,20.4774
pfd-6;P52554,20.3496,21.439,21.6858,21.4062,20.2681,21.4276,21.2688,21.2403
T24H10.1;P52652,21.866,20.9037,21.3507,21.3674,21.0693,20.9937,20.2562,20.3999
tars-1;trs-1;Q86D21,21.3932,20.7531,20.2067,21.4183,19.9345,19.9775,21.1871,20.9224
tars-1;trs-1;Q86D21,30.3914,29.1588,29.9209,24.3434,29.4854,30.8084,30.8902,30.9324
F41C3.5;P52717,23.7509,22.9347,22.4724,20.1021,21.5192,21.0456,21.6888,20.6214
rpl-22;P52819,19.65,21.2814,20.5998,21.2355,23.021,23.8246,24.379,25.6836
rpl-22;P52819,24.3502,25.293,24.1738,26.5521,24.3678,25.2319,24.0835,23.8964
rpl-22;P52819,19.8666,20.8549,21.1603,21.5841,23.2725,22.9923,22.3866,23.6795
rpl-22;P52819,20.1076,19.641,21.461,21.3888,24.8024,23.429,22.1817,23.7084
rpl-22;P52819,20.7975,20.2312,21.059,20.85,23.1119,22.3055,22.0823,23.7013
rpl-22;P52819,21.04,20.1502,20.4854,21.2926,23.8874,22.8814,23.4849,25.7105
rpl-22;P52819,25.4335,23.7616,21.4921,22.2564,25.0041,25.6508,25.2564,23.8622
rpl-22;P52819,21.2157,20.9023,21.7947,21.5788,20.5841,20.8143,21.4273,19.5095
rps-25;P52821,25.6341,25.1995,25.4788,21.827,22.5404,23.3888,24.355,24.529
dad-1;P52872,23.4535,22.0186,24.088,21.121,20.4296,21.8154,21.8181,20.9854
rer-1;P52879,19.7647,21.328,21.4098,20.7609,22.8308,23.2752,22.1188,24.6554
eft-3;eef-1a.2;P53013;Q86NF3,26.1179,26.3985,26.692,24.1289,24.9821,25.457,25.3303,25.9206
eft-3;eef-1a.2;P53013,23.3674,22.717,24.2128,22.4609,21.7304,23.6629,22.7104,23.8073
eft-3;eef-1a.2;P53013,25.9271,26.0468,27.0845,24.1121,25.0212,23.5093,25.4423,25.3279
eft-3;eef-1a.2;P53013,26.1059,25.2604,26.5486,25.665,23.7331,24.0034,22.5019,23.2644
eft-3;eef-1a.2;P53013,24.973,23.7529,23.8527,22.1095,24.4438,23.8008,24.818,23.9817
eft-3;eef-1a.2;P53013,20.2135,20.3857,20.8547,19.9472,27.7701,26.6727,26.8863,27.4011
eft-3;eef-1a.2;P53013,20.6413,20.7303,20.0141,21.3136,27.0027,26.4678,25.9357,26.6479
eft-3;eef-1a.2;P53013,21.1044,20.8301,20.6275,19.7776,20.4106,20.2785,20.1635,21.295
mlc-3;P53014,21.2156,20.2474,20.8927,19.187,21.2083,21.4617,21.3953,20.9593
mlc-3;P53014,21.6681,20.0278,20.7927,20.6025,20.6486,20.3369,21.3959,20.5837
mlc-3;P53014,23.5862,22.7528,23.0015,23.0016,23.611,22.9547,23.1976,24.6449
mlc-3;P53014,24.7488,23.6501,24.44,21.0722,22.8953,24.4939,24.0746,23.7726
mlc-3;P53014,25.1028,22.7447,23.0206,25.5866,23.2805,22.7171,22.6991,22.7499
D1005.1;P53585,25.519,24.3581,24.8804,24.1487,21.0022,20.0983,19.9539,19.7247
F47B10.1;P53588,21.4721,21.417,21.1072,20.0632,22.5543,21.1511,24.2585,23.4847
hint-1;P53795,21.8784,20.7546,21.3963,21.115,22.3551,24.0674,22.1783,23.1103
hint-1;P53795,20.5236,20.5343,20.5575,20.3312,21.2578,21.4643,21.6836,21.4152
F44G4.1;P54073,24.7942,23.9331,25.8146,24.8027,20.7532,19.8067,20.6206,21.0917
aldo-1;P54216,21.5417,20.1102,20.2271,20.7911,24.0904,22.7809,23.6436,22.1874
aldo-1;P54216,21.3197,21.5026,21.7899,19.2219,20.5858,21.2818,21.0674,19.7241
aldo-1;P54216,20.8522,18.8527,21.3676,20.7189,20.4569,21.5256,20.7503,21.824
aldo-1;P54216,21.4019,21.5332,21.636,20.3575,21.3363,21.5084,21.058,21.833
cdc-48.1;P54811,23.899,23.2486,23.5381,23.0276,23.0934,23.9075,23.1122,22.4597
cdc-48.1;P54811,25.1551,24.4132,25.2337,24.7737,25.777,26.4491,26.1316,27.6408
cdc-48.1;cdc-48.2;P54811;P54812,23.6809,22.0341,23.1153,22.6665,20.9223,20.2436,20.8299,18.9973
cdc-48.1;P54811,21.9654,20.1439,21.302,19.3025,21.2485,19.7971,20.7031,21.116
cdc-48.1;P54811,21.717,19.0704,19.8624,19.697,21.1448,21.6748,21.1051,21.7163
cdc-48.1;P54811,21.5913,20.5389,20.8039,20.4832,20.1017,20.1187,21.4593,21.1838
cdc-48.1;cdc-48.2;P54811;P54812,20.9552,21.3912,21.0431,20.5026,21.3644,20.6022,20.6333,20.63
cdc-48.1;cdc-48.2;P54811;P54812,20.8912,21.003,21.783,21.0898,21.4309,21.569,20.241,21.1654
vit-1;P55155,25.738,23.3546,24.2584,21.8018,25.5796,23.7682,22.6201,24.8209
cth-2;P55216,21.5269,20.8058,21.6906,21.1574,26.6461,25.4459,24.9371,26.4284
cth-2;P55216,22.809,23.5621,23.2369,20.4117,22.253,23.816,22.1866,21.3582
cth-2;P55216,20.3531,20.1406,21.097,20.043,20.914,19.5148,21.8396,21.8596
cth-2;P55216,20.7484,20.9249,19.9954,19.7895,19.9015,21.8472,21.8233,20.4279
cth-2;P55216,24.4608,24.6717,24.4826,25.4914,25.4963,25.7003,25.6861,25.6142
cth-2;P55216,21.4027,21.0955,21.5078,20.5832,20.0246,21.1381,19.8879,21.5099
F13E6.1;P55326,24.9058,25.1052,25.2107,23.6627,25.4703,26.3147,26.0438,26.3544
F13E6.1;P55326,22.7478,21.4829,22.209,23.184,21.0848,19.26,21.4502,21.6096
F13E6.1;P55326,26.1456,24.8731,26.0279,27.1185,24.8454,25.0675,25.2391,24.6326
F13E6.1;P55326,21.0066,20.9421,20.7183,20.8649,19.9307,21.0204,20.1472,20.7882
F13E6.1;P55326,21.5285,20.8751,20.6168,20.981,21.3557,19.9414,21.0535,21.8504
F13E6.1;P55326,21.6825,20.9795,19.0914,20.1524,19.5256,21.1474,20.4221,20.6584
F13E6.1;P55326,20.8002,20.5877,21.875,19.6409,23.4076,22.9467,23.4158,21.6213
F13E6.1;P55326,24.8763,23.8264,24.6301,29.1575,21.7513,23.0625,23.3309,22.7741
F13E6.1;P55326,23.0932,20.7331,21.896,22.2768,25.8753,28.1436,26.4248,26.1986
F13E6.1;P55326,23.8371,24.2406,24.2615,26.4942,23.4364,23.4567,23.2034,22.8701
smo-1;P55853,22.2589,21.7984,21.937,21.5291,20.4362,20.1026,20.8161,20.6364
smo-1;P55853,21.3808,19.1884,21.571,20.2526,21.5076,19.3203,21.1565,21.6231
smo-1;P55853,21.6102,18.2881,20.665,20.7512,20.96,21.3271,20.3667,20.9824
rpl-12;P61866,21.6811,20.4139,20.9055,19.7889,20.4168,20.4613,21.7065,19.4683
rpl-12;P61866,20.315,21.4285,21.6145,20.1811,21.001,20.7693,20.6746,21.0683
rpl-12;P61866,21.794,20.3023,19.8754,21.593,21.2251,20.7673,20.8764,20.7676
rpl-12;P61866,23.7684,23.194,20.8187,22.3946,21.2441,20.5428,20.8939,20.4676
his-1;P62784,20.6727,21.2301,20.3764,21.1387,24.7221,25.6445,24.1748,25.962
his-1;P62784,20.5714,21.1931,21.5826,20.6639,21.0656,21.7802,21.0039,21.5116
acly-2;P90731,26.0836,25.5445,25.9001,21.2197,22.1122,22.5848,21.3696,22.6997
eat-6;P90735,23.9296,22.2612,22.2269,23.9863,20.7311,21.8469,20.0144,21.2547
eat-6;P90735,21.8131,18.1958,21.2205,19.8403,20.7311,20.4534,19.7025,20.7308
wht-2;P90746,24.7797,25.0005,25.0683,24.9386,21.3571,21.4781,20.6856,21.6274
;P90862,19.7684,21.0286,20.4706,21.496,24.0217,23.0621,22.6329,22.6028
pbs-7;P90868,20.8211,20.6159,20.0406,20.173,20.9609,21.6991,21.8288,21.135
;P90879,20.8894,19.5187,20.7244,21.5044,20.2238,20.6704,20.2506,19.8694
ifa-4;P90900,25.2834,25.5144,26.7743,25.1019,21.3036,20.3131,20.399,20.3499
ifa-4;P90900,24.7188,22.9458,24.8196,24.9063,23.0276,23.4025,24.2172,23.2379
ifa-4;P90900,20.5881,20.416,21.0187,20.3339,24.8422,26.3701,26.8906,25.2868
ifa-4;P90900,20.825,19.6933,21.047,20.1169,21.6055,19.4209,21.0371,21.0603
clic-1;P90961,21.5512,20.218,20.1965,20.1981,20.2777,21.0647,21.0694,20.4211
clic-1;P90961,20.1336,20.4966,21.5493,20.8246,20.8274,19.9688,20.467,21.364
clic-1;P90961,20.5236,20.7081,19.9513,20.6499,20.6411,20.5951,20.8779,21.2414
clic-1;P90961,21.6918,20.3178,21.3959,25.6836,21.0029,19.4021,19.6639,21.4909
clic-1;P90961,19.6112,21.3025,20.9324,20.7869,21.3347,21.0696,19.6532,20.1943
clic-1;P90961,19.8215,20.6289,20.3493,20.2233,20.5345,21.7301,21.7829,21.1674
clic-1;P90961,20.5838,20.5683,20.9454,20.2052,21.1631,19.6626,20.6143,21.7818
csn-5;P91001,24.9823,23.9891,26.3377,22.1193,22.0236,23.5903,24.1593,23.664
;P91020,23.9719,23.3823,23.7658,24.254,19.5401,20.8923,21.1821,21.6418
chdp-1;P91027,21.0292,21.3128,20.443,19.9253,20.507,21.5098,21.0125,20.6302
chdp-1;P91027,20.865,20.7515,21.0986,21.3691,21.4457,21.4658,20.88,20.5927
chdp-1;P91027,21.0291,19.9204,20.7513,20.2716,21.1073,20.2448,20.5011,21.0398
chdp-1;P91027,21.2343,19.6151,21.57,21.4818,20.9092,21.7705,21.6359,21.2695
chdp-1;P91027,21.5697,19.3831,20.6138,21.1778,19.7366,21.2216,20.9613,20.0952
chdp-1;P91027,20.9456,21.2381,21.6895,21.5072,19.8099,20.8894,20.8568,21.4151
chdp-1;P91027,27.2074,26.3114,26.3574,25.529,23.9381,24.9993,25.6464,26.334
chdp-1;P91027,20.2624,21.4359,20.1866,20.8611,20.4443,20.483,19.6264,21.347
chdp-1;P91027,19.9581,21.2214,20.2524,21.356,20.0889,21.6596,21.5725,20.4993
chdp-1;P91027,26.0776,26.0686,25.8315,24.5711,21.1917,19.4889,21.4531,21.0206
;P91055,21.2106,20.9085,20.6729,19.5119,20.7617,20.1456,21.08,21.1236
fbxc-15;P91116,21.2721,21.1235,20.6532,21.0149,21.325,21.3368,19.4064,18.8847
rpl-13;P91128,21.9948,21.4085,20.1644,20.5342,19.5603,20.283,20.6693,19.6644
rpl-13;P91128,20.4731,20.8647,20.3478,19.7794,19.9334,19.5674,21.0994,21.6113
rpl-13;P91128,18.0759,19.4969,21.1254,20.0157,21.0765,21.4702,21.4136,21.4253
rpl-13;P91128,22.1063,22.6635,25.3625,20.7732,22.1811,21.3724,21.3479,22.0989
rpl-13;P91128,21.7095,20.5171,21.4205,19.5408,19.4196,20.7872,21.7941,20.6095
rpl-13;P91128,23.6949,25.4346,24.8469,23.2594,24.7675,24.9982,25.0528,25.8342
ptr-2;P91129,21.6319,21.2333,20.7808,20.2748,20.7752,20.4158,21.4192,20.7336
col-20;P91249,20.9621,19.8322,19.8934,20.7058,22.6951,25.6733,22.8171,25.4746
col-20;P91249,20.9648,20.461,20.3377,19.864,21.2242,27.8394,24.551,20.9506
;P91269,21.686,21.0509,21.7276,21.5667,25.8422,26.5246,27.0193,26.0363
;P91277,21.4558,18.756,21.8583,19.6868,20.4611,20.6044,21.3123,21.5861
;P91280,20.4571,20.1039,21.4967,21.2616,21.5002,21.6864,20.9242,20.8666
;P91297,21.82,19.7754,20.9166,20.749,20.0716,21.3677,21.1664,21.0749
vha-10;P91303,23.9783,24.2046,23.2536,25.762,23.6555,24.0417,23.5125,24.4992
vha-10;P91303,21.9004,19.4139,20.6949,20.1689,22.7043,21.7401,22.0903,21.8748
vha-10;P91303,20.1002,19.6906,21.4938,19.6477,21.2539,20.1633,21.6198,21.6763
vha-10;P91303,21.6623,20.3067,21.0931,20.3807,20.8042,21.0172,20.6845,20.8268
vha-10;P91303,23.1549,23.9123,23.226,22.6339,23.2063,22.1068,22.354,22.7282
cey-2;P91306,21.1791,21.3169,19.7106,20.5255,25.7837,23.4533,23.8496,23.6949
cey-2;P91306,22.8013,22.3972,22.6159,23.9755,23.9135,22.2849,23.9309,24.2867
cey-2;P91306,23.8665,23.6069,23.2697,22.1424,20.414,20.952,19.9159,20.3351
;P91354,24.4483,23.3429,23.8131,23.8229,23.5617,22.8827,24.1799,24.1015
cpd-1;P91359,20.7782,21.5069,20.046,21.4687,21.1142,21.4785,20.1779,21.1499
rpl-15;P91374,24.9615,26.0279,25.7996,25.4914,24.6006,25.8549,25.9906,23.0712
rpl-15;P91374,21.5856,22.3691,22.9567,24.6115,22.6022,23.0639,23.5897,23.8729
rpl-15;P91374,21.4257,20.3088,22.3046,21.5639,22.8714,23.3187,22.5889,23.1716
rpl-15;P91374,22.9545,22.7665,22.9623,24.6904,22.6931,23.716,24.6042,24.4789
rpl-15;P91374,25.8416,24.646,27.3067,25.8545,26.9228,27.2701,28.1668,27.7108
rpl-15;P91374,25.4069,25.0011,25.585,22.068,26.9885,27.3609,26.4341,26.4671
rpl-15;P91374,19.9578,20.8191,21.4787,21.4339,21.5527,20.3296,21.2824,20.7396
rpl-15;P91374,21.4763,20.0572,19.5769,19.4501,19.2072,20.4861,20.0353,20.3643
cey-3;P91398,20.7839,20.1653,20.264,21.4789,24.5846,24.0637,22.8677,23.108
;P91423,21.8549,19.7756,21.5409,20.7828,19.7216,21.1177,20.605,21.2619
;P91482,23.204,22.5867,22.1644,24.4411,20.727,19.8889,20.0362,20.5193
;P91482,23.29,23.3217,23.0057,23.9275,21.4731,22.989,22.2234,21.4465
;P91491,31.0821,31.4095,31.5102,29.3315,29.8856,30.924,30.2204,29.8787
usp-5;P91502,19.1016,21.2409,21.2043,20.2669,21.5784,19.9639,21.2235,20.9176
usp-5;P91502,29.9244,29.1802,29.2105,25.6422,27.5769,28.7271,28.353,27.9065
usp-5;P91502,25.856,24.9273,24.7573,26.5408,20.4762,20.899,20.6762,20.902
usp-5;P91502,20.5474,21.3123,19.9688,20.1885,21.5429,20.8305,21.0096,21.8728
usp-5;P91502,21.4899,20.6095,20.4605,21.5612,20.1449,21.7607,20.8339,21.466
usp-5;P91502,26.6646,25.8657,25.8969,24.0521,23.6534,24.5716,23.8895,24.7065
usp-5;P91502,19.9323,20.4103,20.7842,20.0373,20.534,20.2933,20.0311,21.1669
usp-5;P91502,18.9214,21.2225,21.2058,19.3314,23.3975,24.129,22.325,24.0992
usp-5;P91502,25.0697,24.867,24.7825,22.9484,19.9044,21.2559,20.7904,20.8052
set-18;P91821,21.3167,21.3251,20.5865,19.519,20.7489,20.7059,21.5502,21.0837
F26H9.5;P91856,20.6892,19.6744,21.2904,21.4369,21.6716,21.4153,21.5812,23.0611
rab-5;P91857,20.9689,21.4919,19.8661,20.5855,22.0638,22.951,22.6508,22.4107
rla-1;P91913,20.3154,19.2653,21.6662,20.6255,21.0379,21.4714,21.0617,20.6657
rla-1;P91913,19.3423,19.822,21.1519,21.1455,20.9862,21.2423,21.7359,19.967
rla-1;P91913,21.4874,20.9128,20.57,20.528,24.9213,23.5396,24.588,24.069
rla-1;P91913,21.9283,20.6882,19.4189,20.1008,24.9213,23.7903,24.588,24.5415
rpl-27;P91914,24.6592,24.1392,24.6887,21.8712,25.5167,24.1549,23.9252,23.6807
rpl-27;P91914,21.4482,20.862,21.3006,21.5644,21.4597,20.7091,20.993,21.0469
rpl-27;P91914,23.57,21.2589,20.9948,24.4244,19.3518,20.5179,20.5834,20.6862
ola-1;P91917,21.0346,21.3509,20.8824,20.3689,20.7396,20.8235,21.3175,19.8453
snr-2;P91918,21.5424,21.1775,20.016,21.4576,23.0583,24.2463,23.7833,21.8837
snr-2;P91918,20.9686,21.5504,20.7036,20.0182,20.8738,20.8383,20.2071,21.8959
ZK370.8;Q02335,21.9575,20.7819,20.3127,21.1792,20.9754,19.8289,20.1442,21.7141
ZK370.8;Q02335,23.743,22.1984,22.6331,24.961,22.9059,23.7571,22.9094,22.7533
ced-10;rac-2;Q03206,21.2056,20.5192,21.6016,20.9054,19.7508,19.8416,19.959,21.5584
