geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
dur-1,14.3159,14.0739,14.824,15.2745,11.7466,13.1571,11.9339,12.7314
kin-20,13.6507,14.0249,15.032,15.4948,13.7848,13.4301,13.2771,14.0556
mdt-28,14.4671,15.2809,14.1108,15.1639,12.6004,11.7252,11.326,12.2633
"CELE_R13H4,2",19.0861,20.1079,19.3257,20.1643,17.4664,17.2957,17.3615,17.5201
mpst-3,17.9077,18.3357,17.7297,18.2319,15.6724,15.6177,15.3503,15.4984
"CELE_F54B8,4",17.9435,17.9975,17.8597,17.9661,14.7158,14.2903,14.53,15.1331
acl-2,22.0776,22.0376,21.824,22.4352,15.359,15.6658,15.3549,15.3914
"CELE_F28C6,8",20.1651,17.3487,18.5067,17.7271,15.9211,15.9858,16.166,16.1355
col-184,14.9207,15.4506,14.5334,14.6379,15.8386,15.3312,15.363,16.2121
pah-1,17.7362,18.3776,18.0013,18.5793,16.4123,16.4491,16.4516,16.4061
"CELE_F01G4,4",14.8657,15.2452,14.806,14.9363,12.5902,12.3881,11.2454,12.141
brp-1,18.724,19.5167,19.1002,19.6556,14.8398,14.95,14.962,14.4163
lec-3,19.805,20.4818,19.9818,20.3417,17.682,17.964,17.7543,17.6241
"C23H5,15",14.4,15.2537,14.8781,14.7417,10.4843,0,0,10.6496
"CELE_K07F5,15",14.023,15.3185,13.8003,14.7888,14.4083,14.207,14.6185,14.903
"CELE_F54D11,4",14.4533,15.0003,14.547,15.321,15.2413,15.1493,14.8101,15.1216
his-57;his-57;his-3;his-35,19.3219,19.9079,19.5704,19.911,20.793,20.9144,20.9693,21.2839
let-526,15.0212,14.5041,13.9579,15.1356,11.8285,10.4246,10.8255,11.321
"CELE_Y9C9A,16",14.8256,14.9933,14.8606,15.4519,12.6199,13.7979,13.6539,14.4406
his-40,14.8169,14.3824,14.4456,14.9869,10.5931,10.204,9.57955,10.4697
hpo-27,15.5732,16.3252,16.1294,16.0207,14.2206,14.4128,13.8728,14.3437
"CELE_F42A6,6",14.841,15.4314,14.0414,14.7614,13.1111,11.4771,13.1538,13.3142
tnt-4,18.4751,18.7728,18.9843,19.26,17.2643,16.2456,16.4475,17.0643
"CELE_F13E9,11",14.8528,15.5406,14.1856,15.1681,12.0856,12.5006,12.0601,12.2552
"CELE_Y105E8A,1",13.9749,15.4144,13.9394,15.0301,13.8277,13.2066,14.0971,13.3019
lev-11,22.9931,23.4202,23.4105,23.5152,21.5064,22.4533,21.9056,21.7098
"atg-4,1",14.5908,14.8067,14.2911,15.5059,14.357,14.0328,14.0273,14.3031
cth-1,14.0037,15.0172,14.6575,14.8229,17.6152,17.7649,17.4658,17.5261
"CELE_F13D2,1",14.7401,15.402,14.9145,15.4991,20.1897,16.1067,19.3008,17.8501
"CELE_Y16B4A,2",16.5043,16.7471,16.4334,16.716,16.2679,16.3688,16.5471,16.2262
"CELE_W07E11,1",14.6477,15.4362,14.8534,14.8749,11.5407,10.239,12.8095,11.8544
"CELE_Y73F8A,24",15.2618,14.9657,14.8544,14.2213,13.6137,13.022,12.755,12.6807
"CELE_Y69H2,7",17.2161,16.4489,15.7943,15.9945,13.6806,13.395,13.2286,13.6996
hpo-34,18.4735,18.7949,18.6244,18.8602,16.5189,16.7708,16.3051,16.7473
"C07E3,3",13.8599,15.0196,14.1178,14.4268,11.8199,11.1454,11.1448,11.4442
zbp-1,16.0022,16.6817,15.9566,16.4226,15.8334,15.7566,15.6689,16.049
"CELE_T16G12,7",14.4111,15.0684,14.9192,15.1868,10.5597,10.1492,10.3788,10.4848
"CELE_Y54G2A,75",14.9792,15.3837,15.0433,13.9883,13.5661,13.074,12.8516,12.6827
"CELE_T23E7,2",13.798,14.8462,13.5599,15.0296,13.7167,13.3308,14.2707,13.9418
"CELE_Y69H2,3",19.0461,19.4191,18.8025,19.6267,12.6729,14.1569,14.8434,14.064
"C09G9,1",14.7135,15.4537,14.3513,13.748,15.2145,14.166,14.117,14.4842
"CELE_F55F10,1",14.7794,15.5384,14.9588,15.35,10.7593,14.3406,12.5794,13.5583
"C34D10,2",17.0702,16.2927,16.274,16.3077,13.3151,12.8607,13.0861,13.3792
"C54F6,18",17.0911,18.8884,17.8621,18.2001,6.87534,10.1905,10.3862,10.6617
"CELE_W05H9,1",18.0841,17.6399,17.6732,17.4727,14.0053,14.1417,13.3319,14.4396
"CELE_F42H10,3;F42H10,3",16.1553,17.4128,17.2147,17.4296,14.5355,14.4266,14.2614,15.1465
"CELE_ZK688,5;ZK688,5",14.9803,14.9353,14.2046,15.163,12.7748,13.0104,14.5886,11.9804
ifb-2,19.3957,19.7812,19.4632,19.8744,18.3407,18.2756,18.2093,18.3842
npp-8,14.3401,15.5572,14.4989,15.0802,13.6327,13.1926,13.0045,13.9102
pud-4,19.2714,20.2172,18.7325,19.8054,15.788,16.3086,16.0595,16.4576
"CELE_Y69A2AR,16",14.4661,15.382,14.4451,14.8846,13.4599,13.9775,13.8857,13.8124
spk-1,14.7242,14.9244,14.8682,15.206,14.1867,13.6226,13.4186,13.7555
afd-1,14.4952,14.6593,13.622,15.4519,13.0975,11.9661,12.4509,13.5623
glo-2,14.1779,15.147,14.6799,14.9648,11.0139,12.3603,11.8361,11.7498
"CELE_Y24F12A,1",14.6231,15.5009,14.8701,15.1081,9.86594,11.0535,11.0015,10.6712
"C14C10,5",19.7997,20.2564,19.6612,20.4633,15.0871,15.3582,15.0144,15.2205
"CELE_F08H9,4",15.0179,15.356,15.0365,15.4032,14.7691,14.8641,14.548,15.1015
"CELE_F17C11,4",14.4836,14.7646,15.0632,15.0029,12.3977,12.3513,12.1994,12.2272
lst-4,14.9698,14.3954,14.1714,15.0437,15.8933,16.718,16.4223,13.8258
rsp-7,16.645,17.3445,16.6094,17.4196,14.8504,14.1819,14.0967,14.7791
"CELE_T20D3,2",14.7191,15.1782,14.8677,15.3864,17.6092,17.5808,18.698,18.3349
"CELE_T20D3,6",14.8525,14.4105,14.6381,15.2637,16.9088,16.3547,16.4462,16.5178
"hsp-12,1",16.4492,16.4872,15.9747,17.0582,15.1811,14.9503,14.7112,15.0829
"CELE_F09C8,1",15.2382,14.8677,15.0094,15.4342,15.5051,15.3567,15.4728,15.3296
cest-1,14.7675,15.0268,14.8486,15.4574,12.6504,12.1727,13.464,16.3046
"CELE_F02E9,1",13.5599,14.8499,14.7227,15.4304,12.9819,14.0114,13.0816,13.54
csn-2,15.6131,16.5671,15.7016,16.5728,14.979,14.3747,14.5608,14.8141
"B0207,6",18.1235,17.7224,17.8513,17.4676,14.6519,14.3013,14.8918,14.8986
air-2,14.4347,15.0314,14.6345,14.7997,12.2597,12.2544,11.435,11.6772
"B0261,7",14.1902,15.3753,14.9875,15.3898,12.3713,11.9268,11.826,12.0614
"C03G6,5",18.7664,19.1442,18.7029,19.481,13.9593,14.5798,14.5982,12.4578
"C03G6,17",17.1782,17.3378,17.2213,17.3957,15.1208,15.0662,15.1767,15.5086
unc-94,14.5471,14.4986,14.9059,15.4405,14.9326,13.9053,14.3341,13.7611
tyr-4,13.6892,14.1209,14.9457,14.1442,14.6956,14.108,15.3564,14.2082
stam-1,15.0204,15.0797,14.9395,15.4439,14.571,13.9207,14.2411,14.2844
rpa-2,14.4111,15.3538,15.0143,15.0987,20.2143,20.1703,19.9098,20.1419
"C48B6,2",18.4539,15.7926,16.3091,17.2485,15.2723,15.3011,15.3926,15.0696
"CELE_F19F10,3",17.5296,18.7868,18.218,18.8683,15.369,14.9749,15.5555,15.4639
ttr-10,14.415,15.5108,14.9721,15.295,11.9938,11.9657,11.9015,11.6035
"CELE_F19F10,9",16.7482,16.6632,16.3746,16.8136,14.2783,13.7722,13.7133,14.1197
asp-6,14.0444,14.6255,14.4024,15.0583,18.2171,18.8148,18.147,18.4171
asp-12,14.1207,15.3709,15.0265,14.9876,10.6855,7.897,10.4298,10.6333
asp-5,16.2029,17.3447,16.626,16.4592,17.7108,17.3497,17.4106,17.6014
aars-2,19.7625,20.2059,20.1246,20.2668,17.8331,17.9846,17.7615,17.9047
cpn-3,20.3877,21.0101,20.1776,20.6096,20.8199,20.6582,20.852,20.6986
mage-1,15.8113,16.2471,16.0124,16.6708,13.668,13.2573,13.3479,13.7219
"CELE_F48C1,5",14.2812,14.8494,14.9203,14.0178,11.7681,12.7301,11.4075,11.4417
"CELE_F48C1,6",17.4136,18.049,16.9925,17.5615,15.3081,15.1555,15.5788,15.707
npp-11,17.7255,18.7182,17.8454,18.4267,15.6136,14.9557,15.0829,15.2674
unc-108,19.7419,20.0039,19.7949,19.0463,17.0736,16.2426,16.1603,16.5527
"F53F10,3",14.3753,15.2597,15.0657,14.4979,15.2683,15.3715,15.7139,15.2419
"CELE_K09H11,1",14.9419,13.8733,14.5335,14.9397,14.1585,13.7219,13.9424,14.2847
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",14.6618,15.1978,12.8117,14.376,11.1444,11.4019,11.2156,11.0486
cysl-3,19.4185,20.5153,19.3782,19.648,17.3189,17.1421,17.1686,17.1142
"CELE_R08E5,3",16.7621,16.2008,16.6156,15.951,17.2341,16.9792,16.9647,17.5901
nuo-2,19.3672,19.3949,19.2709,19.5259,18.3106,17.3274,17.5606,17.624
"CELE_T10E9,3",14.7432,14.9682,12.3911,14.4073,13.2974,12.2003,13.6158,12.9967
ugt-12,14.8597,14.2802,14.5487,14.9386,14.2475,13.5259,14.0496,14.1745
"T19H12,2",17.789,19.5044,18.2474,19.7457,17.4803,18.4709,18.0391,18.271
inx-12,17.279,17.6084,17.1461,17.296,15.2824,15.5796,15.5606,15.632
jmjc-1,23.1579,23.6431,23.3135,23.7408,15.0739,14.7808,14.0602,14.5005
hmg-3,14.8104,15.5381,14.6173,14.6224,13.7194,13.5937,13.8135,13.8848
"C32F10,8",17.2423,17.9765,17.7139,17.9048,17.6394,17.9,17.9621,17.9294
obr-4,13.464,15.3347,14.2906,15.313,13.9844,13.4763,13.259,13.3259
rps-17,18.654,19.7987,19.1765,19.618,19.4857,18.7618,18.482,19.3278
ddo-3,19.2604,19.5399,19.2188,19.5652,16.1611,15.885,15.9629,16.0422
apm-1,14.831,14.4706,14.9339,15.4468,15.3261,14.2737,15.0716,15.118
"CELE_F55A12,5",14.8091,15.0859,14.4417,15.4094,14.3983,13.9511,13.5751,14.4697
nath-10,14.5469,15.371,14.352,15.3912,13.9278,13.7171,13.7836,13.6553
dhs-2,14.0466,15.0353,15.0039,15.4093,12.9911,14.2399,13.8363,14.1291
ppk-1,15.2426,16.0883,14.5687,15.1257,13.8429,13.1125,13.2755,13.8776
unc-89,17.999,18.2779,17.9776,18.5273,16.4556,16.3521,16.2656,16.5585
ncbp-1,15.6117,17.2241,16.3203,17.0386,14.572,14.6221,14.329,15.0111
ule-1,19.8428,19.7095,19.4762,19.9013,13.9701,13.9277,15.3868,14.1922
him-1,17.4246,17.3691,16.7233,17.4215,14.7452,14.1093,13.9682,14.496
rpl-7,20.5257,20.8987,21.1095,21.1096,19.4688,19.8082,19.4078,19.3296
"rab-11,1",19.9901,21.0184,20.2076,20.9999,18.1966,18.174,17.1722,18.1492
"got-2,1",17.4089,17.894,17.5274,18.4627,15.3948,15.1834,15.2605,15.58
acbp-1,19.5723,20.7476,19.7467,19.6457,19.6832,19.5893,19.3964,19.4649
"C44E4,4",20.7711,21.5306,21.0772,21.5839,18.5191,18.2503,18.0763,18.7172
lbp-6,18.9401,19.382,19.1959,19.9086,19.4533,19.9141,19.4935,19.7243
"ant-1,2",24.1696,23.7506,23.6224,24.2887,22.3306,23.0119,22.8063,22.8745
lbp-5,17.853,18.2206,17.4837,18.6112,17.4253,16.9214,16.9638,17.2886
dhod-1,16.3,16.7156,16.4022,16.4383,14.6467,14.6148,14.4977,14.5634
"cytb-5,2",19.9639,20.5846,20.1887,20.5143,16.7634,15.8148,16.92,16.3822
htp-3,15.4379,14.8577,14.857,14.8056,13.8208,13.3668,13.1405,12.9145
"C53H9,2",15.5387,17.4281,16.989,17.8726,15.0527,14.8157,14.8185,15.0552
hil-5,15.1282,16.5879,16.6647,18.2998,14.826,15.5418,14.8919,15.0779
"CELE_T05E7,1",14.4709,15.2386,14.7553,15.2578,10.656,10.2647,10.2633,10.6093
nrd-1,27.4207,28.1912,27.7303,28.096,14.6164,15.2203,14.3807,15.259
"rpl-24,1",19.1589,19.8156,19.3446,19.8373,19.12,18.9673,19.2488,19.1732
rps-10,22.6525,23.4637,22.9175,23.5709,20.6609,20.5396,20.2434,20.4778
"CELE_D1007,5",14.7182,15.5485,13.9498,15.2369,13.1984,13.2971,13.1596,15.0508
pqn-24,17.4908,18.1949,17.571,18.0234,14.8522,14.4418,14.7328,14.6334
acl-14,18.7675,18.0275,17.9721,18.9535,14.8601,14.87,14.6752,14.8813
coq-6,15.0079,14.6715,14.8635,14.9291,14.3473,16.4794,14.7972,14.9198
"CELE_R08F11,4",14.6058,15.3387,14.6515,15.3141,13.1629,12.4816,12.9403,12.848
"CELE_R08F11,1",15.7466,16.1022,16.3349,17.3755,13.6401,12.5984,12.5481,13.3486
bra-2,14.4564,15.1547,14.7381,14.4549,12.26,12.8633,11.533,12.2191
mboa-6,19.0716,18.3133,18.8246,18.114,16.2678,15.816,16.025,16.3866
tag-96,14.51,14.593,14.7308,14.9782,11.6165,12.7914,12.5194,11.8763
emr-1,18.4543,18.9114,18.5998,18.9732,15.7319,14.9714,14.8236,15.5074
"eif-3,H",17.7143,18.3418,17.9784,18.2428,17.1275,17.1013,16.8085,17.1673
"CELE_T23C6,4",14.5915,15.1993,14.1818,14.7885,10.5877,10.1749,10.3691,10.6069
san-1,17.3821,17.3972,16.3669,17.4777,12.9395,14.1311,13.4171,13.4361
rpl-4,20.3278,20.8892,20.5303,21.2887,19.3557,19.2812,19.4155,19.133
ptps-1,14.952,15.1263,14.9369,15.0211,14.0857,12.0656,12.6545,12.946
smz-2,14.5535,14.8948,14.0889,14.4102,17.033,14.806,15.3675,16.3002
"CELE_F19B10,10",13.4937,14.6217,14.612,14.5773,10.5433,6.57677,10.3853,10.653
"C48E7,1",18.1385,17.6856,15.6205,16.9354,16.8722,16.9665,17.6992,16.552
haf-2,14.7213,15.6577,15.0862,15.4906,13.818,12.9451,13.1455,13.556
msra-1,16.5309,16.7342,17.1596,17.3835,15.2316,14.7585,14.6537,14.8079
rpb-4,17.0054,18.2517,17.5229,17.5557,16.2634,14.8802,15.4743,15.8043
"C18E3,5",13.6368,15.4386,14.4634,15.3389,12.4249,12.1087,11.1942,12.6978
"swsn-2,2",17.6158,17.7703,17.9006,18.085,14.2719,13.8799,13.5736,14.3309
mlt-8,14.9178,15.3417,13.8966,15.3876,11.4077,12.5471,11.8041,11.4875
cdc-37,18.8128,19.5985,19.194,19.7358,18.019,18.481,17.8145,18.3217
"CELE_W08F4,3",17.1505,20.4078,19.5005,20.5551,14.5412,14.9151,15.5182,15.2079
pcn-1,19.4233,19.8839,19.1837,20.1453,17.8601,18.2611,17.9898,17.9808
"CELE_E03H12,7",14.9567,15.3646,14.0266,14.422,11.9967,11.7602,10.6322,11.0521
"C46G7,2",17.1561,16.857,17.1935,17.2751,16.552,15.9931,16.3219,16.1417
grd-14,14.5172,14.874,14.2571,14.5635,14.0807,14.1526,14.1029,13.9716
grd-4,14.574,14.6718,14.803,15.3074,10.6808,10.0576,10.4076,10.4315
"CELE_T09B4,5",17.4518,18.6848,18.0921,18.5884,16.7926,16.1393,16.7376,16.3643
"CELE_T09B4,8",18.7472,18.9549,18.6835,18.8307,17.164,17.2905,16.7227,17.3302
tin-44,16.2248,16.8223,16.1428,17.761,15.1248,15.1941,15.0958,15.5068
pigv-1,16.3238,16.4786,16.7018,16.7309,13.1316,15.4224,12.8332,12.401
aakg-2,16.4538,15.7539,16.8937,15.9759,14.8595,14.9504,14.4181,14.761
oxa-1,13.8001,14.9132,13.7252,15.4705,13.8487,13.4477,13.6045,12.8231
"C01A2,4",14.4225,15.2369,14.6742,14.1693,14.2445,13.534,14.0993,14.4426
tads-1,14.0883,14.9829,14.5244,14.8521,16.3755,11.1419,13.618,14.115
cbl-1,16.9056,17.2637,17.3778,17.6194,15.6636,15.1207,15.1664,15.6949
mrpl-34,19.3319,19.9975,18.2869,18.9598,13.8961,14.2492,13.1439,14.0915
gln-6,15.8125,15.9442,16.5554,16.0951,15.8949,16.2801,16.5037,15.6414
"C54C8,3;CELE_E03H4,11",14.686,15.4059,14.4001,14.3735,15.759,15.7355,14.952,16.115
pqn-27,16.876,17.1014,17.0948,17.5337,15.8807,15.4627,15.5122,15.7323
pcp-3,18.6647,18.7176,18.5,19.6277,16.4505,16.1713,16.0749,16.7564
alh-7,18.4353,19.0882,18.6851,18.9905,16.6106,16.4613,16.4252,16.4517
"CELE_F45H10,3",17.7464,18.13,18.4484,17.4756,18.576,18.1789,18.1338,18.8272
drr-1,16.8794,17.1569,17.2101,17.927,13.3313,15.0112,15.6173,14.4135
pck-2,20.2669,20.4062,20.3773,20.3823,19.6416,19.7014,19.4489,19.7264
lbp-7,17.1739,17.8863,16.9823,17.9529,17.0978,16.7206,16.7499,17.0065
prmt-9,17.1019,17.9758,17.6485,17.645,13.837,14.1185,13.7013,14.0361
"T23D8,3",15.3209,17.1383,16.1972,17.3495,14.4905,13.9513,14.0777,14.017
"eif-3,C",17.8649,18.3542,17.9816,18.5331,16.2609,16.1144,16.0149,16.2255
lron-9,14.8989,14.959,14.985,15.48,14.2063,14.2684,13.0615,14.4566
pri-2,14.5723,14.5612,14.4144,14.4672,13.1568,13.2344,12.1636,11.0822
clec-186,14.7834,15.2019,15.0505,15.2526,14.131,13.5151,13.4653,13.3543
nstp-5,18.4817,18.8473,18.6296,18.8797,14.9938,15.5161,14.2802,14.3758
irg-5,14.984,15.554,13.9153,15.167,12.648,11.3324,11.4814,12.3348
"CELE_F35E12,6",16.5054,17.2202,16.7662,17.5839,15.7865,15.4919,15.5824,15.6377
dct-17,14.9617,14.7879,14.8876,14.8242,15.7862,15.4801,15.4953,15.8228
"CELE_F35E12,10",14.0799,15.1843,14.8781,15.2372,13.9675,14.0105,13.7318,14.1104
ifa-2,20.5142,21.2349,20.8681,21.0317,17.431,17.8474,17.3719,17.9203
unc-37,18.4829,18.5312,17.9427,18.3705,14.4795,14.1639,13.728,14.296
"ZK1073,1",18.2925,18.6188,18.1547,19.2623,15.518,14.8515,15.1572,15.1742
snb-1,18.8591,20.1151,19.085,20.0132,17.3338,16.2295,16.8833,16.7717
gpx-1,15.4286,16.2285,15.6207,16.4367,13.8788,14.2569,13.9158,14.5013
aex-3,14.9044,14.0749,14.3394,14.8102,15.9876,15.9086,15.8715,16.8231
cyp-35a2,14.6212,14.2701,13.7325,14.4265,12.677,11.1791,13.4235,11.9639
cah-6,14.3858,15.3655,14.879,15.2959,14.3189,14.3269,14.2672,14.9373
rpl-19,20.9468,21.3362,21.1053,21.2141,18.6543,19.1888,19.0405,19.1165
mdh-2,20.2558,21.195,20.3535,21.0688,21.221,20.7762,20.6177,20.6163
cyp-33c8,14.921,15.3997,13.9052,14.5269,13.5211,13.0883,13.1569,13.1507
sucl-2,17.4156,18.3779,17.9842,17.8452,16.8746,16.9298,16.9316,16.9409
gsp-3;gsp-4,15.7935,16.2825,15.1555,17.1663,12.4854,13.0538,12.9558,12.5333
unc-64,15.9311,18.2427,17.1529,18.4404,13.9335,13.158,13.2456,14.0476
gst-33,14.9531,15.1637,14.9258,14.5546,10.62,10.3034,9.97009,10.5335
lys-7,20.1457,21.4512,20.2526,21.3742,15.9539,15.3419,15.6079,15.7793
"CELE_F17A9,4",14.3326,15.5522,14.6629,14.1677,14.1401,14.183,14.1524,13.8123
"CELE_F17A9,5",15.3356,16.6501,16.2542,16.0659,15.043,14.604,14.3626,14.1443
"F17A9,2",21.3696,21.9671,21.4936,21.604,15.3426,18.0099,15.0623,17.7369
phat-3,20.7148,21.519,20.8659,21.8075,16.0858,15.4572,16.0425,15.6597
"C49G7,3",20.7759,21.4963,20.8792,21.7913,18.1966,17.2928,17.8396,18.0427
"djr-1,2",13.8599,15.4256,14.1095,15.2099,13.0127,13.0698,13.8532,13.1707
"CELE_F44E7,4",18.0989,18.2547,17.9892,18.0598,17.0394,16.4184,16.7947,16.734
"CELE_F44E7,9",14.6124,15.4365,14.1653,14.8141,16.2087,15.6304,15.6526,16.0357
sti-1,19.0545,19.1551,18.9321,19.2437,18.3549,17.71,17.4319,18.1605
"CELE_F40A3,2",17.2361,17.4142,17.6945,17.6455,13.9014,14.0075,13.5876,14.1559
"CELE_F40A3,6",16.6804,17.837,17.7621,18.0997,16.8136,16.772,16.7834,16.8842
ugt-61,14.9681,15.5524,15.0181,13.4342,14.5484,12.6993,13.5655,13.3155
"CELE_F59A7,2",14.5728,14.6728,14.2558,15.4437,10.6501,10.2737,10.4123,10.5787
cysl-4,14.8257,15.3111,14.6684,14.6269,15.2811,14.6519,14.6592,15.5405
"CELE_F32D1,7",14.5449,15.5066,14.8822,15.4961,14.5494,14.4153,14.2675,14.8841
"F32D1,5",17.7704,16.8974,16.9065,16.5237,17.6111,17.9237,17.6953,18.1976
mcm-7,18.1908,18.0043,17.6601,17.7655,15.2422,15.3939,14.8156,14.9612
hpo-18,19.4964,19.8482,19.8224,20.2275,20.355,19.364,19.3359,20.0167
dnj-19,18.2933,18.6533,18.5148,18.6854,15.983,15.6769,15.4331,15.8184
cmd-1,21.4754,21.7796,21.4782,21.6043,18.3292,18.6666,18.538,18.612
fkb-3,15.795,15.7181,13.9591,15.1731,14.7675,14.5168,15.0724,14.4964
"C05C8,2",14.4422,14.8754,14.7379,15.5021,13.5201,13.0784,12.2245,13.5312
"C05C8,1",15.0427,15.2393,15.0095,14.7486,15.0453,14.919,14.7041,14.4793
"C05C8,7",14.7836,15.0363,14.4365,15.1867,14.9091,14.6799,14.2997,16.4389
"C10B5,3",17.9094,19.7659,18.6532,18.7072,15.843,15.0339,15.0714,15.2446
irg-1,15.5351,16.6116,16.9043,17.7534,13.1154,12.7014,12.7095,13.2151
catp-3,16.7382,15.2592,15.285,16.8177,13.4689,13.6935,12.683,11.6295
asp-8,14.5431,15.2738,14.5897,14.8589,14.2796,12.035,12.8,12.6252
rpt-2,18.1637,18.5401,18.2435,18.1435,16.3725,16.6595,16.0964,16.5124
aps-1,14.7704,15.4735,14.7452,15.24,14.2779,14.8054,15.0117,14.2958
"CELE_M03F8,6",14.8372,15.329,14.8788,14.9509,15.6597,16.7588,16.5831,16.7161
"C36C5,5",14.7945,14.9439,15.1971,15.3586,13.4383,13.0143,13.0508,11.8402
"C36C5,12",15.03,15.5574,14.7646,14.82,14.3128,13.8339,13.8438,14.5798
phat-5,13.5773,14.1413,13.1251,14.3972,14.1482,14.8204,14.0734,14.0272
phat-4,17.7857,18.3491,17.2147,18.3752,15.4686,15.7918,16.2456,15.7148
ftn-1,14.7102,15.4413,15.3645,15.3572,10.6547,10.305,10.3076,10.5954
tag-196,18.6841,19.1615,18.7404,19.6509,15.3826,14.4803,14.9898,14.7118
vps-60,18.5619,18.8071,19.2499,18.6183,14.8997,14.7086,15.5409,15.1728
grd-5,19.5377,19.8957,19.3583,19.6933,18.9683,18.3935,18.6014,18.4384
"CELE_F41E6,12",16.4335,15.9949,15.7925,16.5674,12.9512,13.2245,13.8634,13.0135
cyp-33c9,14.4942,15.4181,15.0157,15.2075,14.5246,14.6211,14.3717,13.9494
natc-2,15.7549,15.0553,16.2913,14.4144,14.0022,13.4253,13.7109,14.1143
"B0238,11",17.1534,17.5926,17.0954,17.625,14.7413,14.9953,15.2185,14.8938
"B0238,1",19.9205,20.5881,17.9141,20.7564,16.9975,18.371,14.8029,14.862
atp-4,15.9137,18.8347,15.7593,18.9782,20.4989,20.3096,20.2388,20.2451
alh-4,16.6024,17.6757,16.9948,17.5072,16.7421,16.5446,16.5541,16.7741
gad-1,14.3304,14.8284,15.0387,15.4009,12.8812,12.658,12.406,12.7292
erfa-1,17.2618,17.7396,17.1033,17.8637,16.2808,16.2031,16.2364,16.492
hpo-19,18.5375,19.2704,19.0066,20.3954,17.3598,17.5654,17.4417,17.525
gba-1,14.8751,15.396,14.7315,15.0554,14.5603,14.5655,14.3753,14.7547
mtq-2,16.7912,17.5006,17.32,17.0351,13.2352,15.5527,14.6065,14.7769
"C33C12,10",14.9415,15.3223,13.5388,15.1474,12.8477,12.518,12.981,13.0221
dhs-13,20.0657,19.0398,19.8462,19.5166,15.1692,15.8622,15.7169,15.4899
"CELE_K02F6,7",14.597,14.7397,15.0546,14.5857,12.6963,12.4841,11.5019,12.9831
apd-3,14.7336,14.6959,14.4052,13.4228,13.1133,12.4896,12.6356,13.4005
"C03H5,3",17.59,17.4765,17.6782,18.3973,15.4467,15.0964,15.1918,15.2411
nstp-4,15.0176,15.2257,15.0078,14.9092,15.3733,15.4861,15.623,15.4437
sdz-24,14.1637,15.2552,15.0125,15.1737,14.4945,14.2489,14.8166,14.2649
alg-2,14.4977,15.6593,14.9826,15.5793,15.5978,14.4459,15.3393,14.1039
"CELE_T21D12,12",14.4428,15.2434,14.7048,14.6942,13.549,13.2656,13.8869,13.4434
pat-6,18.1944,18.1751,18.8613,18.6977,16.5045,15.9221,16.0974,16.2955
"pqbp-1,1",14.5675,14.8203,14.4358,14.7117,12.5509,13.2697,11.9649,11.9741
cpg-4,14.7855,14.3735,13.9916,15.4802,12.7788,12.3583,12.352,12.5663
"C29G2,6",16.1253,17.7421,16.9043,17.7194,13.6831,14.2407,14.0241,14.2934
ugt-41,12.7888,15.2182,14.8066,14.9732,15.1704,13.7397,14.6416,14.9155
"F25G6,8",17.6654,17.2204,17.6695,16.643,15.6653,15.0929,15.2698,15.4918
"CELE_F25G6,9",16.3981,17.7442,16.9981,17.7715,13.5412,13.4517,13.4429,13.0814
symk-1,14.9997,15.3604,14.2211,15.4599,13.0402,12.3912,12.6887,12.5129
sftb-2,17.0553,18.3871,17.5903,17.6443,14.6007,14.6386,14.644,14.6565
"W03F9,1",16.5447,17.5286,16.9395,17.4569,15.9831,15.3016,14.855,15.7942
dnj-22,14.745,15.0398,15.0052,15.1854,13.2078,12.4889,12.091,12.6354
natc-1,14.256,14.9142,14.4994,15.2124,13.3259,13.723,13.5789,12.8742
mrps-2,14.1356,15.3563,14.9333,15.3355,14.594,13.811,13.8931,14.1064
mrpl-4,13.8413,15.5213,14.0828,14.4747,14.4091,13.9361,14.1547,14.0317
col-143,22.083,22.8554,22.3746,22.7996,17.2815,17.6032,16.9571,17.442
hpo-8,14.4613,15.1703,14.2072,15.3051,17.3783,17.4536,17.1532,17.0754
flp-24,14.7132,15.2471,14.5712,14.7074,14.0662,13.6658,12.9422,14.1071
"CELE_F23F1,4",13.5133,15.4152,14.9641,14.6357,12.0677,10.7234,11.4897,12.1755
"CELE_F23F1,5",15.0507,14.6875,14.5184,15.3114,14.0942,13.9546,13.4264,13.6293
rpt-4,18.0543,18.4873,18.0816,18.0538,17.626,17.1751,16.7015,16.7028
ugt-42,14.961,14.7414,15.0623,14.7417,14.0603,12.0581,12.7883,13.6431
"C24H12,4",15.4258,15.6101,15.7786,15.8545,14.6357,14.215,13.8953,14.2354
fum-1,20.7663,21.2684,20.5529,21.2727,19.1123,19.7039,19.0461,19.407
rps-22,22.3368,22.6237,22.1746,22.9622,19.9979,20.6748,20.2656,20.432
mnat-1,14.9249,15.4643,14.5807,14.8578,14.4255,14.2612,14.0202,14.4973
lmtr-5,14.3261,15.475,15.0636,15.1492,15.4059,14.9284,14.8131,15.1194
heh-1,18.4115,20.0199,19.7695,20.1685,15.6312,16.5251,16.5335,16.4919
