geneName,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
"CELE_E04F6,6",11.9661,12.0153,11.8305,11.8562,10.6464,10.2001,10.2867,10.6552
"CELE_E04F6,8",18.509,18.2116,18.2122,18.178,16.2129,16.1643,15.8724,15.9285
"CELE_E04F6,9",19.2025,19.3605,19.1266,19.1912,16.2522,15.9573,16.7682,16.5585
pho-1,12.5683,12.9815,12.1862,12.7953,14.2026,14.3217,13.6812,14.4961
dpf-4,16.9361,16.8249,16.8181,16.4186,16.2765,16.0076,16.1107,16.2658
dnpp-1,17.0174,16.979,17.0802,17.1086,16.8993,16.8934,16.8412,16.795
rabn-5,14.2852,14.0378,14.4565,14.0993,14.0462,13.7946,13.8149,13.9564
"CELE_F01F1,2",15.0556,14.5927,14.6232,14.573,15.1781,14.8392,14.4634,15.3648
eat-17,12.6081,11.9982,12.2312,12.6367,11.6807,10.7572,12.342,11.3179
ard-1,18.9181,18.7938,18.9803,18.9209,18.8247,18.8129,19.0408,19.0565
skih-2,13.2777,13.1577,13.1543,12.7726,13.5259,13.0814,13.5019,13.0495
"CELE_F02C12,1",12.0302,11.9493,11.672,11.8496,14.6233,12.328,12.1233,14.9336
aps-2,14.0063,13.7514,14.4869,13.8232,14.3341,15.6106,14.5986,14.9189
asb-2,19.5795,19.5963,19.3226,19.4376,18.8615,18.8442,18.7295,18.9317
ncam-1,13.7689,13.7205,13.935,14.1439,13.5892,13.4216,13.2311,13.3015
gfat-1,15.2753,14.5725,14.549,14.4881,14.0139,13.8565,13.7399,14.7827
npp-5,15.6753,14.8012,14.9483,14.9704,14.2654,14.4801,13.9355,14.1137
"CELE_F07A11,4",13.6696,13.133,13.3771,13.0564,13.2824,12.6351,12.6633,12.771
"CELE_F07A11,5",15.0218,14.7243,14.8768,14.9632,15.647,15.4547,15.7548,15.758
"CELE_F07A5,2",13.0701,13.7206,14.1421,13.6438,13.3877,14.2187,15.2356,12.8854
"CELE_F07C3,2",14.4424,14.0724,14.1393,14.3482,16.3825,16.3448,15.5171,16.7109
"rpl-11,2",15.41,15.1754,16.0903,15.4407,17.887,18.0181,18.309,17.6367
sgn-1,11.9526,12.0081,11.8205,11.8569,11.8257,13.107,12.044,12.1629
prx-12,17.339,17.1663,17.3261,17.2055,16.9582,16.9361,17.0253,17.9777
"F08B12,4",20.372,20.3128,19.7751,20.2636,18.9376,18.8393,18.6741,18.8689
sto-1,16.7584,16.7156,16.5942,16.7194,15.617,15.7649,15.8058,15.8416
apy-1,16.1173,15.9745,16.0587,15.9519,15.9493,16.434,16.4017,15.8257
unc-98,14.5799,14.6638,14.6496,14.6921,14.103,13.3338,12.9073,13.3446
numr-2,16.3451,16.1963,16.0979,16.3299,14.6166,14.3899,14.3786,14.0391
"CELE_F08G12,2",14.2576,14.221,13.8258,14.6152,14.6922,14.2718,13.9502,14.2367
irg-4,15.4658,15.1667,15.3696,15.1279,14.4433,13.5848,13.8821,14.0982
clec-57,14.0189,15.3048,14.2998,15.0357,14.3625,14.2226,14.0981,14.1735
clec-56,11.9986,11.614,11.8696,11.7961,14.8677,13.999,14.9858,14.7392
unc-115,15.6079,15.6581,15.597,15.4993,14.9999,15.2029,14.9601,15.3027
dhs-25,16.3397,16.4912,15.7867,15.458,15.7685,15.8941,15.6363,16.2399
toca-1,14.0362,13.5072,13.8993,13.6608,14.8055,13.5807,13.8103,14.6119
"CELE_F09E5,7",15.5372,15.4932,15.6257,15.456,15.1541,14.9834,15.0042,15.552
sec-6,15.2974,15.3876,15.2989,15.0936,12.701,12.6422,12.9373,12.2753
"F09E5,3",17.0236,16.9756,16.8777,16.9094,16.6797,16.7411,16.7063,16.613
algn-2,14.3607,14.4323,14.2944,14.2651,13.5248,13.1458,13.1718,13.297
pkc-3,13.296,13.7851,13.7444,13.631,13.3649,12.7343,12.6427,12.5747
"CELE_F09F7,6",15.0051,14.3903,13.9578,14.3361,13.158,12.9872,13.2682,14.9461
hach-1,16.1117,16.1626,15.973,16.0877,16.7827,16.7816,16.6154,16.7076
ifb-1,19.9464,19.892,19.9278,19.8955,19.1056,19.3538,19.2377,19.1748
"CELE_F10C5,2",13.4352,13.4556,13.6304,13.4323,12.9624,12.6837,12.4895,12.4781
"F10D7,3",13.6079,13.3743,13.5944,13.0722,14.3791,13.4821,12.8666,13.5614
"CELE_F10E7,5",16.2677,15.7519,15.6743,15.6841,15.9209,16.1804,15.7787,15.7728
"CELE_F10E7,6",14.586,15.2165,14.2534,15.2234,14.2259,14.209,14.3899,14.205
spon-1,14.7654,14.8449,14.4808,14.6653,12.9608,13.1795,13.1944,13.6812
"F10F2,2",16.2508,16.277,16.1148,15.3751,15.3716,15.1676,15.6668,15.3371
sel-2,14.1278,14.2617,14.3209,14.2221,14.0407,14.3581,13.9747,14.3768
rpn-5,20.1085,19.9884,19.9753,20.0092,19.0611,17.4101,17.2708,17.4931
asf-1,16.1505,16.1155,16.1018,16.1969,15.3843,15.2544,14.9338,15.325
tsn-1,18.639,18.5235,18.4645,18.4381,18.5438,18.73,18.476,18.7894
tag-151,14.7767,14.8757,14.5987,14.6614,13.9636,13.6885,14.2912,14.4322
repo-1,13.9545,14.6637,14.5656,14.4605,15.7627,15.4682,15.2603,15.907
mon-2,14.7876,13.3226,12.0764,11.9798,9.6313,10.8351,11.218,10.5988
acs-14,16.7849,16.8243,16.5605,16.7123,16.7913,16.999,16.9554,17.0323
haao-1,16.6724,16.537,16.4471,16.4798,15.7431,15.891,15.7765,15.7727
rfl-1,14.7452,14.8312,14.7191,15.0628,14.2125,14.2856,14.404,14.6132
"F12F6,7",14.8871,14.2716,14.6992,14.2609,14.3877,13.9096,14.2997,14.2102
"sec-24,1",16.0945,15.9376,15.8703,15.9251,15.7173,16.0703,15.5601,15.6992
"F13B12,4",13.7318,14.0309,13.6543,13.4851,17.2609,14.4253,15.9057,14.8822
iws-1,19.1456,19.069,19.2369,19.0156,19.5553,19.2893,20.3176,17.8584
"CELE_F13D11,3",14.253,13.9185,12.5367,14.1507,13.0995,12.9281,12.8586,12.1262
acp-5,14.382,13.7988,14.0999,13.7926,12.8954,13.0206,12.5832,13.1435
"CELE_F13D12,5",15.0431,14.5619,14.6019,14.6063,13.9709,13.473,13.9663,13.538
"CELE_F13E6,5",14.2632,14.5801,14.2857,14.7219,12.8382,14.5741,14.1069,15.258
yap-1,13.7867,12.8908,12.5236,12.428,11.913,12.6501,13.3405,13.0996
dylt-1,15.8991,15.8952,15.6661,15.9082,15.6864,15.7181,15.6454,15.3837
ttx-7,17.5516,17.5904,17.5907,17.5142,17.2227,17.2102,17.0834,16.982
mogs-1,22.9773,22.5101,14.1814,14.0862,13.8754,13.8593,13.889,13.7389
"CELE_F13H8,3",14.2619,14.486,14.3789,14.4404,14.8549,14.4211,14.3689,14.71
"CELE_F13H8,2",14.4847,14.1168,14.0328,14.0376,14.0298,14.1857,13.9385,14.4787
upb-1,17.878,17.9239,17.9782,17.8414,17.6623,17.6441,17.5134,17.6609
pes-23,14.8241,14.8661,14.4453,14.8175,13.1171,12.7318,13.5079,13.2603
sid-5,15.3964,15.5519,15.5722,15.0526,14.3639,13.0706,12.7216,13.7146
"CELE_F14D7,7;CELE_F14D7,10",12.0389,11.9614,11.5824,11.8804,13.1647,13.2565,13.5105,13.0756
"F14E5,2",16.3417,16.4482,16.4268,16.3829,15.1504,15.055,15.8421,14.9062
mboa-7,13.4753,12.9719,14.076,13.3777,14.8719,14.5991,14.0535,14.7256
far-3,17.4871,17.8198,17.0545,17.3442,12.3705,12.6396,12.3753,12.4771
far-5,15.8441,15.6726,15.283,15.8566,14.2199,13.7454,13.6817,14.0775
rsd-6,13.5962,13.3284,13.3588,13.3551,12.9321,12.1531,12.6757,13.2567
col-153,15.4607,16.6841,15.0922,15.8138,18.826,17.7351,16.0892,18.0497
"CELE_F17C11,7",13.5463,13.7964,13.0154,14.0736,14.2105,13.5796,15.5202,14.4319
vps-36,14.5989,14.3616,13.8616,13.4943,15.0256,14.0359,14.0548,14.0545
"CELE_F17C8,3",12.0307,12.0444,11.784,11.8383,12.5634,12.6771,14.0512,12.1583
"CELE_F17H10,2",15.178,15.4792,15.5019,15.5447,14.6646,14.6768,14.3732,14.644
"CELE_F18A1,7",14.4124,14.739,14.4026,14.3657,14.8355,13.5109,13.5571,14.6855
rpa-1,16.4967,16.8164,16.5877,16.6021,16.5121,16.1189,16.2069,16.106
utp-20,16.3176,17.6391,16.329,17.4158,14.425,15.2598,14.302,15.0493
abcf-1,18.0039,18.0371,17.8265,17.9164,17.1591,16.7698,16.6399,16.9435
scc-3,14.8237,15.4235,14.0961,14.4018,13.703,13.4712,13.7405,13.7294
ddo-2,14.524,16.2463,15.9162,16.3308,14.8367,14.2404,14.9841,14.864
nlp-7,12.0096,10.721,10.9224,10.5736,10.6896,10.0749,10.4268,10.5861
gpa-12,15.8915,15.8969,15.6367,15.8034,17.2148,16.5576,16.4381,17.3203
pes-8,14.2305,14.7305,14.0962,14.3281,16.1857,15.0316,14.5589,15.8675
pab-2,16.189,16.1831,16.166,16.1867,16.1861,15.8983,16.3909,16.1685
"CELE_F18H3,4",13.5236,13.0603,13.7992,12.9089,12.5512,12.2513,12.1806,12.6139
ufd-1,16.2253,16.1412,15.9083,15.8825,15.7379,15.6397,15.7981,15.4364
"CELE_F19C7,1",17.8301,17.63,17.5815,17.6131,17.1106,17.1961,17.1831,17.4648
"CELE_F20A1,1",14.6068,14.6872,14.7406,14.7362,14.9156,14.9047,14.943,14.8922
"CELE_F20A1,10",12.4394,13.313,13.9242,13.4819,13.6322,14.1121,14.1841,14.5473
vha-12,21.3743,21.4079,21.2243,21.3025,21.2967,20.7815,20.6837,20.7862
exc-9,12.1661,12.4505,12.4232,12.8219,14.1153,12.1019,9.47163,15.0008
czw-1,15.4567,15.2829,15.3553,15.3454,15.0566,14.8295,14.6994,15.1171
"CELE_F20D12,2",17.6767,17.7143,17.5693,17.5975,11.821,13.0467,16.6732,14.7753
"CELE_F20D6,11",16.1522,16.0915,15.8886,15.9638,15.8817,15.5263,15.9048,15.5435
"CELE_F21C10,10",15.6668,15.4763,15.3964,15.3615,15.3182,15.397,15.2188,15.6952
"CELE_F21C10,9",13.2984,12.9423,13.0527,13.3394,13.1575,11.8137,12.5682,12.6448
"CELE_F21C10,7",16.3341,14.6278,14.1217,14.2941,14.787,14.3505,14.4083,14.0433
"CELE_F21D5,1",16.5263,16.6791,16.4222,16.5505,16.1725,15.8838,15.753,16.0863
"F21D5,5",14.4784,14.6369,14.6421,14.5509,14.2141,13.9343,13.6798,14.1823
mrps-33,12.6455,12.499,12.7498,13.0595,15.3433,14.4404,14.8172,15.1421
"CELE_F21D5,3",12.2463,12.9025,13.0109,12.813,10.7447,12.8151,10.9682,10.9704
ttr-35,17.0301,16.5678,16.5542,16.4997,16.1012,14.632,15.2032,15.573
gfat-2,14.2244,14.6129,14.3428,14.8543,14.7166,14.8726,14.9495,15.3555
"eif-3,G",17.294,17.2496,17.2024,17.2245,16.9231,16.9376,16.6555,16.4414
frs-2,16.8188,16.8046,16.6488,16.6758,17.0473,16.654,16.8324,16.8346
"F22B5,10",15.6985,15.8385,16.1792,16.0354,14.2711,15.4527,15.8168,15.7779
ceh-38,12.0157,11.9678,11.8701,11.5563,12.2375,11.6411,12.0009,11.7359
nrs-1,17.3657,17.3437,17.2277,17.2621,17.0145,16.7299,16.7407,16.2973
"CELE_F22D6,2",15.1348,15.2192,14.9869,15.2188,15.0183,14.5876,13.8506,15.0879
nduf-6,16.5335,16.5713,16.5452,16.5008,18.3872,16.7478,17.4382,17.1096
ekl-1,14.4603,14.2287,14.0746,13.8942,14.6578,13.5341,14.2214,13.7564
inx-3,14.9509,14.667,14.5019,14.6598,13.473,13.7386,13.7079,13.468
dlat-1,18.7519,18.8407,18.6492,18.7311,18.2847,18.1965,18.2758,18.1732
fntb-1,14.495,14.422,14.4924,14.4023,11.4424,13.7082,11.7522,10.5962
"F23B12,7",14.1016,14.5487,14.4856,14.4301,14.1045,13.8277,13.9224,14.1228
tomm-20,17.6366,17.6436,17.6261,17.7076,17.332,17.8272,16.979,17.2445
snb-2,14.7117,14.6903,14.7863,14.6621,14.7638,13.8999,14.1914,14.279
"CELE_F25D1,5",11.5107,12.006,11.7876,11.7859,14.5815,13.3033,13.1979,13.6349
ppm-1,17.0454,16.6641,16.566,16.6567,16.3801,16.615,16.3325,16.7117
ifd-2,14.9484,15.0436,14.9055,14.9142,15.6031,15.4708,15.3487,15.6612
dur-1,16.4014,16.519,16.3611,16.3749,15.7815,15.0812,15.4978,15.6969
col-140,14.7085,14.9731,14.7891,14.9004,16.0305,15.4308,15.7286,15.7177
nhl-2,14.7007,14.9869,14.42,14.5134,13.9572,13.566,14.1678,13.5919
cee-1,19.8143,16.645,16.6682,16.1516,14.2438,13.8244,13.8897,14.2297
rrt-1,17.2182,16.7232,16.739,16.7664,16.5665,16.211,15.9987,16.246
rpb-8,16.174,16.0774,15.801,16.0624,14.9959,15.1844,14.8033,15.0535
"CELE_F26G1,5",13.9739,13.4453,14.013,13.8443,13.5267,14.4229,13.7378,12.7971
msp-3,15.1422,18.7144,16.0709,15.4795,21.4628,19.9435,20.4239,20.9311
pcca-1,19.7095,19.7065,19.6253,19.6828,19.0087,19.4444,19.064,19.3891
vrk-1,14.0107,14.5056,13.3282,13.3683,13.5455,12.3908,12.8971,12.6908
"CELE_F28B4,3",17.9192,17.9261,17.7279,17.9714,16.5927,17.153,16.945,16.9536
cpf-1,13.4992,13.1008,12.6258,12.4907,13.2382,13.3264,12.9989,13.2792
suf-1,13.6353,13.7943,13.5001,13.3062,15.7659,12.8036,13.8811,13.8165
rpl-26,19.0079,19.2371,19.1798,19.1546,19.4845,19.7718,19.513,19.5103
wdr-46,13.1461,12.8284,13.6824,13.7069,14.5783,13.5162,13.8125,14.0402
thn-2,14.6889,14.4991,14.844,14.5354,15.0324,14.4744,14.5685,14.5746
rps-23,18.6903,18.7928,19.0769,18.7945,20.2537,20.042,20.153,20.0002
"CELE_F28H7,3",13.8426,12.4629,12.1172,12.3225,14.3209,14.4639,14.3635,15.1577
hum-1,14.2928,14.3826,14.3581,14.2605,13.2632,12.6366,12.8016,13.1856
sqv-4,16.3325,16.345,16.0642,16.075,16.5086,16.26,16.2578,16.4473
"F32A5,4",15.0095,14.4934,15.3941,14.9649,16.2158,16.8505,17.5585,15.7408
aqp-1,13.3721,12.9845,13.0283,12.8117,15.0292,14.3747,14.231,14.6878
lsm-4,16.6277,16.6821,16.5424,16.6225,16.5558,16.3542,16.6041,16.9819
"CELE_F32D8,5",14.5815,15.0128,14.4008,14.6782,15.761,13.5177,15.3478,15.7973
emo-1,17.4388,17.1703,17.0635,17.0912,16.1303,16.3269,16.3249,16.2888
ima-3,15.2806,15.2425,15.1585,15.4219,15.3733,16.3295,16.2342,15.8341
cec-4,14.7863,14.4982,13.8804,13.7439,13.3503,13.0311,12.9762,13.5491
cec-5,14.5006,14.6549,14.6796,14.8303,13.9917,13.7372,13.4388,13.6349
best-14,15.787,15.7566,15.6533,15.8033,14.4277,14.7088,14.5591,14.7646
cat-4,14.1964,14.29,15.5326,12.898,14.8537,14.7386,15.0705,15.0335
tsp-8,13.969,14.354,13.9795,13.8144,15.1618,15.1759,15.3031,15.2359
golg-2,13.9698,14.3375,13.9376,14.2088,14.525,13.8551,13.9694,14.5443
pxn-1,13.3277,13.4999,13.4336,13.6154,13.8661,12.7875,13.9384,13.9375
"CELE_T07F10,1",15.3485,15.2824,15.2713,15.2814,14.3599,14.5433,14.6672,14.6358
"CELE_R31,2",16.5058,16.6915,16.3424,16.3823,16.1585,16.5054,16.1793,16.3499
"F13E9,13",13.8298,13.6394,13.9405,13.9061,14.4593,13.9873,13.0305,14.6185
smg-6,12.505,12.6389,12.4815,12.3889,12.221,11.3059,11.261,11.4544
"CELE_F10G7,10",12.4494,12.5317,12.1974,12.4138,10.6995,10.8492,11.1567,9.94755
tag-343,12.2396,12.6613,12.5893,12.5801,13.5103,12.8902,12.4631,12.5775
"CELE_T10H9,8",14.4543,14.1771,14.5465,14.6796,14.3005,13.6566,13.6375,14.2526
rps-24,18.4517,18.4842,18.3017,18.2833,18.7713,18.4564,18.3668,18.4462
add-2,14.4012,14.9114,14.4655,14.7689,14.9982,13.4848,15.4335,14.4822
"CELE_F13H10,8",15.3003,14.4341,14.5217,14.63,15.6995,15.0535,14.5916,15.737
acl-5,14.5233,14.8151,14.3273,15.2108,13.0373,12.4265,12.8253,12.8467
"CELE_F35A5,2",11.881,11.8059,11.8116,11.8239,10.6366,10.002,11.839,10.9187
"CELE_F35A5,1",14.4889,13.956,14.119,13.9059,14.2654,13.8092,15.4418,14.862
piit-1,11.3054,11.5559,11.8765,11.7385,12.4422,10.7191,12.2243,12.1383
nlp-24,13.5512,14.3217,14.0798,14.066,16.219,15.3986,15.1647,14.9215
dhs-20,15.312,15.393,14.9103,15.2411,13.7844,13.942,13.6766,13.793
tag-290,15.1128,15.5846,15.4292,15.3986,13.2045,12.7965,13.6531,13.2515
pfn-2,18.006,17.5938,17.5797,17.6217,17.495,17.31,17.4407,17.5772
"CELE_F35D11,5",13.5397,14.3687,14.9074,13.8431,14.0638,13.5157,13.2531,13.2071
"CELE_F35D11,4",18.3615,18.4562,18.7086,18.3568,17.5997,17.6159,17.7785,17.7791
mlcd-1,13.1163,13.6248,12.1584,12.006,14.3093,12.1327,13.3405,14.9993
idhg-1,16.4323,16.5221,16.6597,16.7445,17.5189,17.6035,17.5276,17.6868
"CELE_F35G12,7",12.0286,11.9195,11.3733,11.6711,13.0521,12.4902,12.5308,14.3941
asb-1,17.2445,17.1652,17.1904,17.0614,16.9408,17.1913,17.1139,17.226
"CELE_F35G12,11",14.8874,14.3717,14.2439,14.1088,14.2925,14.6542,14.4111,14.2336
"CELE_F35G12,12",16.1241,16.2747,16.1371,16.1656,15.4528,15.2281,15.3713,15.624
wdr-48,13.6964,13.3589,12.6488,13.0491,13.1881,13.4737,12.5623,13.1364
smc-4,13.1526,13.4629,12.8464,12.56,12.4324,12.8166,11.7534,12.5903
marb-1,17.1907,17.3106,17.0477,16.9857,17.8291,17.258,17.5829,17.7765
"CELE_F35G2,1",13.5815,13.4599,13.5049,13.4436,13.1099,13.2495,13.2879,13.0083
phy-2,14.2993,14.4445,13.9226,13.966,15.323,15.4095,15.077,14.8128
"CELE_F35H10,6",12.5232,11.2474,11.1367,11.5183,10.8655,10.8633,11.1597,11.2321
ugt-58,14.3494,14.4004,14.3539,14.437,14.7087,15.0949,14.6012,15.1714
ttr-20,17.4578,16.8212,17.1529,16.9357,16.378,15.5958,15.7367,15.9255
fkb-1,17.9338,18.4248,18.5071,18.2736,17.0994,17.7873,17.4547,17.377
nlp-10,15.0196,14.9206,14.3573,14.3473,15.187,14.4181,13.5425,14.2676
gcs-1,15.9062,16.0093,16.1542,16.0765,14.9753,15.2596,15.1415,14.9364
acs-4,17.7996,17.5935,17.4635,17.6259,17.1888,17.0702,17.3889,17.2572
"CELE_F37C12,3",17.6839,17.8416,17.1276,17.1,16.5305,17.2519,17.2878,17.0302
exos-9,13.9954,14.2184,14.1531,13.8701,13.7101,13.526,13.9388,13.3751
"F38B2,4",18.2293,18.2442,17.9139,17.9884,16.5821,17.1412,16.7805,16.5441
"CELE_F38B6,4",14.5582,14.3925,14.3382,14.4637,14.3225,14.6462,14.6757,14.2022
"F38E1,9",16.0429,15.9613,16.0762,15.9223,13.8371,14.0469,14.1273,13.6988
"hsp-12,3",16.3478,16.3875,15.5758,16.353,15.0365,14.456,14.4451,14.8603
cpin-1,14.6729,14.3305,14.4995,14.0197,13.7583,13.7284,13.6061,14.0047
copb-2,16.7134,16.7905,16.6253,16.6531,16.1781,15.3246,15.4134,15.5146
"CELE_F38E9,5",16.2273,16.4993,16.4313,16.5521,15.7797,16.1024,15.7146,15.7891
"CELE_F38E9,1",14.9881,14.5876,14.512,14.5606,13.6719,15.2733,14.4457,14.6636
"CELE_F39H12,3",15.3827,15.9113,15.1475,15.2211,14.9137,14.468,14.3176,14.7646
csq-1,17.7905,17.786,17.9106,17.8842,18.1625,18.393,18.1542,18.3223
rps-11,16.8769,16.7894,16.9913,16.8498,18.9281,18.3826,18.5128,18.4735
"CELE_F40F4,7",15.1929,14.5477,14.5552,14.6074,13.6047,13.5929,13.1715,13.7972
lbp-1,19.3445,19.0988,19.4378,19.3073,18.7183,18.733,18.869,18.9785
lbp-2,20.9177,20.6391,20.5849,20.7267,18.3998,19.2132,18.5295,18.702
rps-9,19.1532,19.1226,19.0066,18.9775,19.2229,19.5942,19.4032,19.3932
lsm-1,14.3486,14.4703,14.0709,14.116,14.3784,14.3206,14.3707,14.0418
"F40F8,1",15.4575,15.3202,15.2697,15.111,14.9281,15.0321,14.9003,15.0591
drap-1,13.8374,13.2525,13.5613,13.7761,12.9378,12.8195,13.0702,12.8842
"CELE_F40G12,5",12.6433,12.6773,12.3176,12.586,10.4985,10.2925,9.32092,8.97164
"F41C3,4",12.0451,11.9083,11.5935,11.8219,14.0632,14.5338,14.7566,15.0561
acs-11,17.1381,17.0603,16.9918,16.9997,17.0355,17.4392,17.2028,17.3545
fip-5,18.1317,18.2305,18.2431,18.1997,15.6498,16.3736,15.9069,16.2052
fipr-21,18.5235,18.5664,18.6101,18.5935,18.3426,17.8176,17.9836,18.0309
"CELE_F41G3,6",15.1181,14.9798,14.979,14.95,14.228,13.6657,13.9869,14.1783
elo-5,13.8474,14.1236,13.8437,12.4624,15.4438,15.4834,15.5558,15.519
elo-6,13.6489,13.887,14.2551,14.2145,15.875,14.5604,15.6884,15.89
abcf-3,15.4546,15.5003,15.5889,15.7035,15.8329,15.6901,15.9135,15.6257
"CELE_F42A10,5",17.7203,17.8344,17.6744,17.7424,16.8608,16.5142,16.3321,16.4597
"CELE_F42A10,6",17.2084,17.1607,17.2076,17.2723,16.0953,15.3785,15.4536,15.8199
"CELE_F42A10,7",11.5531,11.1896,11.5558,11.1088,13.053,12.0861,11.4244,12.5967
grl-4,13.0698,12.9349,14.3732,13.2261,11.9814,11.6734,11.7564,12.2742
"CELE_F42C5,9",15.728,15.7447,15.699,15.7128,15.6702,15.3946,15.5295,15.6781
ifo-1,14.024,14.1443,13.9365,13.8189,14.7522,14.1559,14.5146,14.3122
tni-1,15.6023,15.1103,14.6286,14.4657,15.4914,15.0258,15.1139,15.1511
"CELE_F42F12,4",14.1518,14.1209,13.7492,13.9381,14.8979,14.4813,14.3342,14.8013
"CELE_F42F12,3",12.1138,12.4605,12.1777,12.2781,13.0066,11.3886,12.4171,12.2213
alh-11,16.19,15.1428,13.6746,13.7753,13.9179,13.9824,13.5729,14.4307
"CELE_F43C9,2",19.0638,16.0586,15.8821,15.6946,14.3565,14.6608,14.2807,14.971
sip-1,20.0434,19.9928,19.6595,19.9376,19.2309,19.0905,19.0882,18.8316
rab-33,18.5564,17.8083,18.3021,18.653,13.0814,12.9758,13.3114,13.0896
patr-1,14.3955,14.103,14.2574,15.0559,14.3929,13.7542,13.8182,14.7452
sptl-2,15.7946,16.5486,14.47,16.2473,13.5418,13.6038,13.9484,13.6384
nucb-1,16.0144,15.9692,15.8572,15.819,15.6989,15.4823,15.4447,15.6286
ppt-1,13.4124,13.2946,13.2314,13.3445,11.9294,11.726,11.8483,12.3672
"CELE_F44D12,2",15.3406,15.1901,15.1557,15.1219,14.1913,13.6657,14.9166,13.8874
"F44G4,2",15.679,15.8246,16.2097,16.0567,17.0326,16.2172,16.5106,16.4788
"CELE_F45D3,4",12.5388,13.1695,13.4175,13.5882,11.9982,11.2129,11.3803,11.3387
mrpl-14,15.0416,15.3659,15.2175,15.3794,15.5904,15.9341,15.7177,15.8478
cnep-1,11.6573,11.9696,11.803,11.5617,10.5967,10.8698,10.8179,10.743
smg-4,14.464,14.5466,14.0276,14.4098,14.0573,14.6065,14.0141,14.353
ztf-7,17.107,17.0036,16.958,17.0205,16.7143,16.4172,16.3918,16.5183
"CELE_F46G10,1",16.1426,16.1088,15.9552,15.854,15.8699,15.9059,15.8456,16.0721
lact-1,12.4894,12.7144,12.1287,12.7791,10.6458,10.775,10.3925,10.5956
rhi-1,16.9419,16.754,16.7481,16.7878,15.7468,15.9319,15.7241,15.8317
haly-1,17.4338,17.3598,17.3961,17.2877,17.4918,17.1147,17.0835,17.3752
acbp-3,17.8805,17.9873,17.8193,17.9394,17.3623,17.8946,17.9197,17.5411
pepm-1,11.5211,12.02,11.8877,11.7351,13.291,12.7126,12.751,12.8525
"CELE_F47B8,8",12.0206,12.0044,11.847,11.8587,12.7273,12.773,12.191,11.6331
"CELE_F47G9,1",16.5476,16.5826,16.5594,16.5664,15.4497,15.8211,15.5883,15.6964
pqn-39,15.1194,15.0128,14.6102,15.0686,13.5767,13.6355,13.7737,14.1206
"CELE_F49C12,7",14.3825,14.3749,14.7044,14.4362,14.9466,14.8658,15.1106,15.2917
rpn-7,16.3145,16.2529,16.079,16.1505,16.1617,15.904,15.6329,16.1064
"F49C12,11",17.1991,17.3351,16.6693,16.7687,17.0307,17.3776,17.4625,17.5621
dod-23,16.0507,15.0949,15.95,15.6447,14.4379,15.1912,16.0149,14.9724
skpo-1,18.5861,18.5997,18.6552,18.5931,16.4854,16.5775,16.7503,16.7178
"CELE_F49E2,5",18.7377,18.8169,18.6527,18.7092,18.01,17.7089,17.5771,17.9125
pam-1,18.3132,18.3687,18.2773,18.2759,17.7553,17.8973,17.8994,17.7269
cdd-2,16.6022,16.5507,16.4097,16.4599,16.2762,16.4272,16.4636,16.5702
gcsh-2,18.5163,18.6576,18.4297,18.4566,17.8116,17.8381,17.8809,18.0915
gpb-2,12.7969,12.513,12.8558,11.8731,13.353,13.8045,13.4442,14.5692
"CELE_F52A8,1",19.0915,19.1944,18.2785,19.1963,18.4823,18.3518,17.9228,19.205
nmy-1,16.1476,16.1248,16.0413,15.9677,15.4687,15.4483,15.4887,15.178
"CELE_F52B5,2",16.3657,16.36,16.2004,16.2744,15.7651,15.4326,15.6634,15.6288
"rpl-25,2",18.3311,18.3344,18.4839,18.4234,19.7869,19.4739,19.5132,19.721
ftt-2,21.7737,21.769,21.7143,21.7555,20.9317,21.4417,21.2468,21.122
hsp-17,17.754,17.4915,17.1541,17.244,16.7246,16.6452,16.3569,16.5483
"CELE_F52E4,5",16.5593,16.596,16.3558,16.6319,15.3107,15.2477,15.1469,15.0391
pccb-1,17.9833,18.0746,17.9835,17.9617,18.1863,18.2491,18.0696,18.2357
sec-3,12.6052,11.4878,11.8317,12.1631,11.4699,11.298,11.3639,11.5521
let-268,14.8443,14.8759,14.9702,14.6833,14.6015,14.565,14.4361,14.5032
"F52H3,5",15.452,15.1086,15.1639,15.1729,16.0232,15.6262,15.6971,16.09
lec-2,19.5749,19.631,19.6201,19.5701,18.5816,19.0746,19.3433,18.7521
"CELE_F53B3,6",15.2064,15.4456,15.5224,15.5485,16.0609,15.2301,15.5275,15.6004
"CELE_F53B7,3",14.808,14.8513,14.6888,14.8365,14.0737,13.6676,14.2581,14.3004
"F53F4,10",17.991,17.8598,17.7423,17.7066,18.1889,18.3542,18.3984,18.3157
"CELE_F53F4,11",15.9553,15.8758,15.7517,15.9305,15.2084,15.3585,15.1612,15.5006
"CELE_F53F4,13",15.7253,15.2904,15.6794,16.1835,15.6318,15.1908,15.1644,15.3252
tbcb-1,16.2531,15.7181,15.8639,15.8529,15.8434,15.6369,15.7623,16.1157
unc-84,14.5768,14.7597,15.4217,15.3829,13.3075,14.38,13.385,13.6685
atad-3,16.337,16.6694,16.3815,16.4433,17.236,17.2924,17.1405,17.3854
