geneName,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
"B0491,5",17.4736,17.8873,17.7038,18.6172,17.5163,17.4798,17.3509,17.3795
valv-1,13.8297,14.4093,14.1963,14.7418,14.6524,14.2239,13.9263,14.1956
tes-1,12.8239,13.4276,12.3821,12.737,12.1668,13.4105,11.8534,12.0464
"B0564,2",12.9835,13.1171,11.6624,12.6295,14.7236,13.6346,13.7011,13.7278
"B0564,7",12.5409,13.3068,12.9931,12.904,11.5956,11.9214,12.8822,10.5871
"exos-4,1",14.5703,14.2006,14.7315,14.7252,13.2726,14.2834,13.9998,13.956
"C01B10,8",14.8592,15.3154,14.6482,14.3607,14.4132,14.6293,14.6855,14.5703
"C01B10,10",12.8351,13.1881,12.6714,12.4214,11.276,11.9087,11.5881,11.1678
"C01B10,3",15.2894,15.4042,15.5486,15.3483,15.9176,15.9231,15.9064,15.59
"C01F1,3",15.2861,15.2719,15.967,15.6883,15.3745,15.7724,15.7415,15.7343
sco-1,16.5278,16.6026,15.7542,16.8802,15.9435,15.8432,15.7717,15.8067
"C01F1,1",13.0667,12.9536,12.3395,12.1137,13.098,13.5697,12.8355,12.7065
aly-1,15.6179,15.417,15.5576,16.2793,15.1483,14.9703,14.745,15.0908
"C01G5,5",15.9025,15.5783,16.3391,16.9443,13.1329,13.1235,13.8909,14.0211
ddi-1,15.4505,13.6109,15.0695,15.2156,14.5057,15.4163,15.1603,15.6739
aqp-2,12.3384,13.1073,12.7904,12.8997,12.0602,12.0115,11.6302,11.8232
"C01G6,3",19.2827,19.4671,19.1888,19.5614,16.8024,16.9615,16.6335,16.6406
tag-165,15.3938,16.0705,15.2886,15.4976,15.7603,15.678,15.6178,15.7768
acs-7,12.9845,13.2879,12.9048,13.0602,12.9049,12.5421,13.2738,12.6732
"C01H6,4",15.5285,14.821,14.6926,14.8032,14.4213,13.8884,14.6529,13.1274
"C02G6,1",19.6217,20.4308,19.6085,20.5441,17.3247,16.8376,16.3885,16.649
"C02G6,2",14.8325,15.791,15.2563,15.8102,16.2553,16.3526,16.3792,16.2364
"C03A3,2",13.1073,13.226,13.0634,12.9378,15.6101,15.9009,15.8044,15.5027
npp-14,14.5368,14.9899,14.8993,15.1677,14.3829,14.0516,14.3067,14.0909
asfl-1,13.6977,13.4549,14.3613,14.1367,14.057,14.3593,13.8032,13.8804
"rpl-24,2",16.0453,16.1825,15.4098,15.5272,16.1453,15.6824,15.5214,15.7657
arrd-25,16.3619,16.3593,16.129,16.4718,16.3609,16.2765,16.1579,16.1645
"C04C11,1",12.8744,13.549,13.1657,13.1383,15.2697,15.3006,15.0548,15.2143
spch-1,12.9174,13.1923,12.9217,12.5488,12.0686,11.9416,11.7055,11.8736
"C04G2,2;CELE_W01B6,2",12.9987,13.0043,12.9648,12.7984,11.9261,11.8322,10.3435,11.8525
dis-3,14.0082,13.5177,12.8148,13.4875,14.7198,13.4387,13.1717,13.2474
"C04G2,9",14.4568,14.2758,14.8959,13.8994,15.003,14.6078,14.5374,15.2016
ndc-80,14.1059,14.2701,14.3128,15.0637,14.9843,13.1812,14.4215,13.9647
"C04G6,4",12.7152,13.3766,13.025,12.6446,12.0454,11.9511,11.9738,11.8697
"C05C12,5",12.7554,13.4291,13.0289,12.4297,11.9522,12.0385,11.8375,11.7165
amt-4,15.266,15.2978,15.2391,15.5587,15.1932,15.4129,15.2532,15.0824
lnp-1,14.1696,14.8196,13.8614,14.3627,14.6653,14.5476,14.3979,14.1441
"C05G5,2",14.4528,14.7671,15.1629,14.6895,11.9524,11.9375,11.7971,11.8821
rpb-6,13.0929,13.4273,10.8154,12.5333,13.1461,13.0122,13.4526,13.0107
mvb-12,16.0456,15.8146,15.6722,15.5098,14.8981,14.0306,14.168,14.3123
"C06A6,5",15.2985,15.5215,15.3016,15.3727,15.4721,15.3045,15.0855,15.1704
mthf-1,20.3231,19.9282,19.371,19.1838,17.7585,17.6791,17.9804,17.8628
"C06A8,3",22.8323,22.796,22.2615,22.3135,20.6879,20.7118,20.7949,20.8108
stdh-1,14.721,15.6053,14.0715,14.3339,15.3485,15.3089,15.2412,15.2468
"C06B3,6",13.0185,12.7562,12.8998,12.9074,13.704,13.0359,12.9108,13.3745
ain-1,15.4574,15.7121,15.2812,15.3572,15.1392,15.143,14.8662,15.0342
trxr-1,15.3609,14.9343,14.1734,14.9227,15.0139,14.8314,15.0765,14.9526
ufl-1,14.3686,15.7934,14.75,15.3445,15.0798,14.9068,14.6165,15.4274
"tin-9,1",17.4914,17.6769,18.111,17.896,16.4849,16.2885,16.3442,16.3984
pept-2,12.6245,14.2383,11.1176,13.0324,14.9213,14.6677,14.3982,14.4402
"T25B9,9",17.6154,17.7569,17.7627,18.1908,17.7841,17.8552,17.7354,17.7992
atp-5,20.1502,20.1046,20.1558,20.1044,19.9675,20.028,20.0443,20.0448
"C06H2,2",12.9022,13.376,12.9366,12.4244,12.6454,12.6725,12.7745,12.4787
jmjd-5,12.7898,12.9472,12.9031,12.9913,18.2227,16.6346,18.6846,18.3995
pdi-2,20.7283,20.6821,21.3378,21.205,20.5373,20.6307,20.4301,20.5607
nuc-1,15.0119,15.2427,15.1923,15.2942,14.5589,14.8392,14.8853,15.6796
"C07D10,5",13.4369,12.8257,14.4069,14.0186,13.9277,13.5617,13.5318,13.5029
stip-1,13.0373,13.4203,12.895,13.0533,11.5904,11.5023,11.1206,14.0701
wsp-1,14.877,15.645,15.1357,15.6402,14.1724,14.5154,14.528,14.3183
hgrs-1,14.6879,14.7864,13.551,14.7238,14.7388,14.8696,14.8118,14.7147
cpg-1,15.5179,15.3319,16.601,16.3846,16.4935,16.3045,16.4855,16.2209
"C08B6,8",14.4007,14.3197,14.3515,14.32,14.8102,14.4274,14.232,14.4651
aos-1,15.8047,16.6584,16.5655,16.2443,16.8335,17.0336,16.7477,16.6473
pfd-1,18.8226,18.6824,18.4767,19.3663,17.1744,17.1617,17.0585,17.0423
"C08F8,2",18.1803,18.2965,17.6187,18.088,18.523,18.4183,19.3651,18.3949
"C08F8,3",12.9036,13.2962,13.0017,12.5638,14.7698,15.1034,14.8859,14.9023
vgln-1,18.406,18.472,19.128,19.0502,18.732,18.722,18.6359,18.7184
ipp-5,14.9334,15.2198,14.6893,13.7898,14.0829,14.6433,14.4341,14.6644
hsp-25,19.2522,19.1389,19.6177,19.6032,17.6046,17.4052,17.2912,17.386
pak-1,13.1245,13.4241,12.5336,13.0389,14.2819,13.556,13.6862,13.8261
cks-1,15.5188,16.6704,15.9539,16.5784,13.1252,13.3199,10.5642,13.5966
npp-23,14.9518,15.8362,15.3588,15.9695,14.197,14.6504,14.1373,14.6034
nuo-1,15.2539,14.7801,15.361,15.7228,17.3283,16.5095,16.5696,16.5748
nasp-1,17.3658,17.2582,17.4245,17.6864,15.9288,15.8654,15.9129,15.9169
"C10C5,2",16.1146,16.1935,18.8387,18.3737,15.2609,17.6635,15.1233,14.9124
"C10C5,4",16.5111,16.0061,16.5871,16.4732,15.7369,16.1822,15.4062,15.3156
egal-1,13.0623,12.5865,12.908,13.0111,14.5939,13.504,14.1664,11.7373
"C12D8,1",17.4109,17.4849,17.934,18.4324,16.6006,16.6484,16.5382,16.5961
daf-36,13.0989,12.5191,12.8998,12.8301,12.4975,13.7122,13.3014,13.649
akt-1,15.5404,14.8696,14.6159,16.1825,15.0994,14.9031,14.6212,14.7662
dohh-1,16.9241,17.1046,16.8953,16.9798,14.8697,14.8367,14.8239,14.9449
"wdr-5,1",16.0936,16.7208,15.7926,16.4795,14.4541,14.5441,14.4814,14.5484
"C14B1,8",12.895,13.3024,12.7566,12.9865,12.3332,13.5794,13.259,13.2854
pdi-1,19.2069,19.4549,19.5754,20.0111,18.9008,18.9535,18.8083,18.8495
mma-1,12.5985,14.055,13.5547,14.2731,14.2633,13.9674,13.8401,13.9224
"C14F11,6",17.7734,17.8898,17.6338,18.3072,16.2074,16.0475,15.994,15.9951
"got-2,2",17.4846,17.3445,17.7307,17.7189,18.7172,18.7568,18.7797,18.7311
"C15B12,1",12.9701,13.3306,12.8725,12.5245,12.4223,11.7972,11.7136,11.5853
"C15C7,4",13.0613,12.9522,12.9973,12.2565,12.0431,12.0398,11.5113,11.8727
"C15C7,5",16.5328,16.6094,16.331,16.8724,13.8756,13.9977,14.1875,14.0373
gcc-1,13.3533,14.4007,13.5657,13.2218,12.0503,12.0325,11.715,11.8795
"C15C7,7",13.12,13.4185,12.3851,12.8622,11.9531,12.0105,11.799,11.8419
asp-10,15.5277,16.9972,15.0346,17.9132,15.5902,15.2209,14.9047,15.4377
"C15H9,4",14.9701,16.1794,15.4469,15.5433,14.7493,14.6871,14.6417,14.3956
flu-2,18.1985,18.1153,17.8513,18.031,17.5291,16.9743,17.3482,17.2759
prx-3,12.5279,12.3822,12.7844,13.0007,13.6904,12.4852,12.3914,12.995
nnt-1,13.613,15.5059,14.5412,15.2031,14.4474,14.7834,14.2168,14.4445
"C15H9,9",19.6868,19.9516,19.4242,19.6318,18.2799,18.199,18.1142,18.1891
thoc-2,13.0324,13.3161,13.0194,12.6296,12.1468,11.8965,12.1036,12.7283
nfx-1,14.9994,15.0775,15.9131,15.9989,15.8372,15.9073,15.7164,15.4317
"C16A3,6",12.8672,13.1576,11.8236,12.5386,11.9155,11.6809,12.2574,12.2121
"C16A3,5",17.2027,17.0172,16.5886,16.6599,15.887,15.1591,15.8474,15.3442
"C16A3,4",16.3837,16.6893,16.5403,16.8259,16.0033,15.7993,15.9141,15.8643
let-716,19.1825,13.541,18.9041,14.433,14.8632,14.6705,14.829,15.1236
oatr-1,19.0984,19.1286,18.966,19.0787,19.2322,19.3234,19.1479,19.1388
"C16E9,1",13.0569,13.0935,12.8674,12.9255,12.0567,11.8814,11.5193,11.7868
dim-1,19.5996,19.7543,19.7721,19.9605,19.4855,19.9284,19.4746,19.4356
"C18B2,3",16.2205,15.5984,15.3414,15.6178,16.4326,16.38,16.1642,15.6707
"C18B2,4",13.1327,13.2624,12.98,12.9904,15.3506,14.4176,14.1082,14.8195
"C18B2,5",17.1723,17.3454,17.061,17.3533,17.4197,17.4645,17.3042,17.3808
ugt-48,13.8007,14.2405,14.5973,13.507,15.323,14.9574,14.8151,14.8818
"C18E9,9",12.7563,13.2432,12.6589,12.4245,13.7859,14.418,14.4398,13.8499
tomm-40,18.6454,19.1979,18.5479,18.7222,16.8991,16.9265,16.76,16.7599
"C18E9,5",16.6798,17.2739,16.6771,17.2553,14.8496,15.4905,15.3382,14.7655
"C18E9,2",15.0323,15.2905,15.7152,15.6907,15.2196,15.0908,14.9015,14.9361
"C18E9,4",16.0788,16.9629,16.8671,16.5887,17.4852,17.4245,17.3195,17.4037
rpn-2,17.2815,17.3294,17.4631,17.4421,17.6303,17.7268,17.5199,17.5988
twk-18,15.6411,15.2271,15.9215,16.1778,15.1704,15.238,15.2027,15.0997
"C24A3,1",14.8446,14.5516,15.4288,14.5141,11.9658,12.0426,11.8843,11.8822
cal-5,16.893,17.2738,16.7026,17.3248,16.6297,16.871,16.2929,16.0464
cht-3,16.3178,16.2963,17.18,17.0255,18.3978,18.4039,18.2905,18.3641
"C25E10,8",17.6252,18.6808,18.2664,18.3904,15.2878,15.2647,15.144,15.2257
swm-1,17.4962,17.7371,17.5297,17.2461,16.0732,15.906,15.8376,15.8135
"C25E10,10",15.6341,16.0231,15.31,14.8399,14.7432,14.3096,14.3701,14.27
dpyd-1,16.3683,16.9246,16.5704,16.8583,17.101,17.267,17.1755,17.1715
smz-1,13.0305,13.2167,13.0147,12.7292,11.8879,11.2462,10.7267,11.5977
"C25H3,8",12.7331,13.4021,12.9869,12.9279,12.4645,12.3948,13.9107,13.8547
"C25H3,3",17.1296,17.6747,17.7453,17.8556,16.7697,16.3492,16.2017,16.2966
dnc-4,12.9595,13.385,12.833,12.9231,13.9891,15.0737,15.6145,15.4775
elpc-4,12.8759,13.2387,12.8059,12.8948,12.6871,12.8427,12.8296,12.6174
"C26B9,5",16.0823,16.1419,15.2924,15.2467,15.7336,15.726,15.518,15.584
"C26B9,3",13.707,14.7448,14.3555,13.0762,12.0187,12.0337,11.7097,11.6838
ran-3,16.9583,17.2998,17.1302,16.9829,17.0282,17.1381,17.0704,16.9261
hel-1,18.1001,18.495,18.1276,18.3812,17.754,17.8291,17.4732,17.661
ula-1,14.9362,14.1558,14.9022,14.6197,15.6195,15.6562,15.5505,15.5808
mmab-1,13.9673,15.1604,14.0956,14.1115,14.1488,13.9297,13.9809,14.1141
ntl-9,13.8702,14.3144,15.3686,15.5119,14.7196,15.3751,15.3787,14.9214
hint-3,16.577,16.3845,15.6564,16.5767,14.6225,14.8552,14.2493,14.2899
rps-30,20.0113,21.0866,20.9489,21.0789,19.4476,19.7079,19.6774,19.7073
"C26F1,3",15.8125,16.2599,15.6028,15.9622,14.2853,15.0877,13.6404,13.6397
spr-2,18.109,18.134,17.7752,17.9659,16.6838,16.1986,16.3611,16.3572
"C27B7,5",15.7902,16.0517,14.9822,15.6869,14.4258,14.1908,13.5772,13.8311
rap-1,16.015,15.873,16.3568,16.6232,15.6249,15.7038,15.4229,15.5651
dpf-2,13.2415,15.3629,15.296,15.2949,15.2934,15.2658,15.0443,15.1468
"C27F2,4",13.0824,12.9703,13.0171,13.0283,15.4298,14.5485,14.3503,14.5608
vps-22,15.5649,16.0353,15.3483,15.7253,13.8324,15.4087,14.4672,15.2067
fust-1,18.2376,18.5536,17.8841,17.7449,16.6502,16.5402,16.4771,16.5114
spp-10,18.1549,18.4484,17.6557,18.3866,17.7421,17.2744,17.7377,17.4968
"C29F5,1",16.6199,16.2227,16.1321,16.9109,15.4151,15.5171,15.1267,15.3697
"C29H12,2",17.2991,17.4474,17.3345,17.5236,17.7227,17.7739,17.5019,17.4555
"C30B5,4",13.0707,13.3139,12.994,13.0372,14.2792,13.9761,14.1658,14.1358
hil-1,14.9695,15.5625,14.8368,15.7917,14.4712,14.3199,13.9896,14.2227
"C33A12,3",12.8702,11.3672,12.8546,12.8745,14.5292,14.4229,13.8666,13.7833
"C33A12,4",12.9544,13.3486,13.0464,12.9846,16.2766,15.757,16.6807,16.2592
"C33A12,1",18.9195,19.0023,19.1696,19.4459,18.4624,18.5192,18.3181,18.4174
ugt-21,12.9831,12.9263,12.963,12.9118,13.5571,13.4224,13.4364,13.2533
"C33F10,12;CELE_T05F1,8",13.025,13.1894,12.5062,12.6485,13.3272,16.3405,15.0494,15.9525
"C33G8,4",15.5857,15.9909,14.4176,15.2104,15.2021,14.7101,14.7405,14.5703
sec-10,14.9321,13.8178,15.1037,14.104,14.8359,14.8315,14.6887,14.6319
tag-322,12.6144,13.3112,12.9125,12.3408,14.3394,14.5063,14.2416,13.9828
rsp-6,16.2949,16.3458,16.6495,17.3937,15.8205,15.7911,15.7204,15.789
"C34C12,8",16.9243,17.1278,16.7248,17.0147,16.275,16.3718,16.3305,16.2918
"C34C6,4",13.0604,13.4128,12.9476,12.924,13.7741,13.936,13.957,13.8672
grsp-3,12.9206,11.732,12.7248,12.966,15.4506,14.7323,14.7512,15.3346
cyn-12,14.6644,14.4427,11.4291,13.7736,13.6263,14.4359,14.593,14.6555
mutd-1,15.9503,13.2621,16.9911,16.5797,15.9561,14.8579,14.6087,15.5774
"C34D4,4",12.7665,13.283,13.0711,12.812,12.0509,11.6441,11.7993,11.7926
rsd-3,16.1341,14.2694,15.0935,15.4747,14.0549,14.5382,14.2389,13.6658
"C34F11,5",13.0773,13.1286,12.929,13.0262,17.305,15.2221,16.8975,17.0534
ugt-33,12.9944,13.0809,12.8962,12.7071,12.9893,13.3363,12.8219,12.5313
"C35A5,8",17.509,17.2331,17.2847,15.7716,16.1952,16.1872,16.1408,16.4121
"C35D10,6",14.484,14.1405,13.7571,15.0385,14.5406,14.7433,14.7241,14.3292
"C35D10,10",12.7766,13.1668,12.9692,12.8768,13.7826,13.8169,14.2674,13.9848
"C35D10,5",15.5832,14.8055,14.6859,16.1716,13.612,13.7417,13.68,13.6821
coq-8,15.1948,15.0624,14.4372,14.1063,14.9225,14.5416,14.7982,14.7528
"C35D10,13",17.0476,17.5124,17.0099,17.478,14.6177,14.9841,14.7963,15.0625
"C36A4,4",16.1493,16.3003,15.7055,15.7126,16.0021,16.2478,15.8183,15.8563
"maph-1,3",17.8807,18.0438,17.6523,18.0147,16.2864,16.3147,16.2087,16.2555
acs-19,15.0765,15.2593,14.491,14.4775,13.5838,16.1341,13.4118,13.6108
flp-9,12.974,13.0592,12.5844,12.8098,11.7636,11.7498,11.8205,11.6669
mel-28,15.3896,16.2971,15.0494,15.9294,14.3928,14.7962,14.6021,14.6317
"C38H2,2",12.1742,11.9925,11.8056,13.022,14.4255,14.902,13.9867,14.6088
"C39D10,7",20.4199,20.6689,20.2743,20.4463,19.6964,19.581,19.6318,19.5372
"C39E9,8",19.3095,19.3612,19.4905,19.374,18.0149,18.1433,18.0762,18.0513
"C39E9,12",15.8625,16.2491,15.1354,15.0724,12.6807,12.2239,12.7778,12.6875
rfc-3,13.958,13.3003,11.8949,12.6568,13.981,13.9562,13.5601,13.6114
"C39H7,4",14.9035,15.6626,15.4576,15.7694,14.8511,15.0002,14.4391,14.5289
rpc-1,12.4646,13.4187,12.8184,12.4145,14.6971,13.1273,14.6567,13.4794
"C42D4,1",20.4277,20.1064,20.0622,20.2326,19.2639,19.16,19.2529,19.1394
"C43H6,3",15.7318,16.1061,15.5614,17.0134,15.7047,14.4581,14.8838,14.7795
"C44B7,5",19.1451,18.9349,19.3389,19.2058,18.6003,18.643,18.534,18.6073
"C44B7,7",13.4963,12.0827,14.5356,15.0277,15.6682,15.5381,15.2207,15.526
pmp-1,12.8124,13.2682,12.6824,12.8363,18.4357,20.0463,22.322,14.5954
pmp-2,15.0065,14.6185,14.1164,14.5532,14.3338,14.1695,14.3471,14.2887
acer-1,19.1224,18.985,19.0696,19.4551,19.8223,19.7834,19.8309,19.8321
"C44B7,11",13.5831,14.1891,14.0037,14.1809,14.7466,14.813,14.5813,14.7118
chil-10,14.7114,14.111,14.8433,15.3376,15.8818,14.9691,14.4406,15.2847
"C44E12,1",15.5534,14.8553,14.5488,15.5179,12.0026,12.9869,12.8639,13.6634
lec-4,18.6642,19.0243,18.7132,18.9665,17.411,17.3247,17.2201,17.2866
dhs-18,12.9671,13.2134,12.9471,12.8747,13.583,14.7571,13.9511,14.7022
"C45E5,1",13.0872,13.1521,13.0209,12.9211,11.8348,11.9383,11.7424,11.7886
"C46A5,6",13.0228,13.5447,12.9849,12.7104,11.2146,12.0241,11.7036,10.8681
"C46C2,2",13.6502,14.0383,14.4753,15.2283,15.6326,15.7141,15.439,15.9136
acs-17,15.7633,16.4327,16.1224,16.1947,14.9789,15.1658,15.1169,15.1288
"C47D12,2",12.9842,13.2077,12.9413,12.7126,14.2213,12.9808,12.7993,12.9562
nep-1,15.9426,16.7092,15.7758,16.2314,14.7264,14.5255,14.3032,14.7451
"C47E12,7",15.335,14.9519,15.1914,15.1434,14.8517,14.8714,14.6186,15.0231
dhp-2,16.8884,17.0642,16.9143,17.6264,15.1241,15.2729,15.312,15.2446
srs-2,18.164,18.4854,18.1658,18.5709,18.4736,18.3085,18.2265,18.2563
pyp-1,19.6966,20.0094,19.926,20.3323,19.4583,19.4956,19.3242,19.4393
unc-112,16.3848,16.6016,16.0016,16.4942,16.4705,16.5589,16.3587,16.4657
daf-21,19.674,20.0613,19.542,19.7457,19.6128,19.4978,19.5295,19.4835
"C47E8,4",13.3285,14.5692,13.3956,13.0782,0,11.3743,10.8004,12.2536
pitr-1,13.0217,12.2729,13.5034,12.8921,15.0446,14.7966,14.4737,14.9207
"C49C8,5",15.3845,15.9514,14.8675,15.599,13.8197,14.0636,14.2204,14.3037
"C49F8,3",15.8195,16.9235,15.3365,15.8694,14.7694,14.594,14.6846,14.3775
"C50F4,1",12.5787,13.3658,13.0697,13.0647,10.793,15.4948,15.5358,15.588
"C50F4,6",15.2903,16.7472,15.6489,16.0871,13.7631,12.9875,14.0423,13.3595
klo-1,15.8766,16.4831,16.3592,17.1302,15.441,15.3223,15.1582,16.0492
"C52E12,1",15.7853,15.6482,15.6066,15.6311,14.6975,14.9913,14.8525,14.8617
snr-4,17.5583,17.7079,17.1527,17.2432,16.0226,16.2157,15.5182,15.7706
rpt-1,17.3549,17.538,17.7602,17.8648,17.4767,17.2518,17.1091,17.2348
"C52E4,5",14.7643,14.4243,14.642,15.1222,14.9465,14.9412,14.7543,14.7685
col-119,15.974,17.0864,16.9498,15.9913,15.4557,14.1613,14.7483,14.7331
bre-1,16.4,16.508,16.2836,16.3346,16.5419,16.2273,16.1719,16.0743
asg-2,18.9058,19.453,19.3811,19.2162,18.8971,18.971,19.0544,19.0206
"C53B7,2",16.6377,16.5117,16.6693,16.439,15.7993,15.9291,15.6908,15.7806
rig-3,12.0948,13.3911,12.813,12.786,13.3372,13.5551,13.8248,13.4877
"C53D6,7",15.1225,15.185,14.6469,15.0257,14.1486,14.5108,12.9913,12.2731
ben-1,17.5847,17.5552,16.8505,17.6313,18.3146,18.0043,18.2248,18.1946
alh-10,15.5529,15.918,15.476,15.9015,14.342,14.4301,14.1934,14.3691
lam-2,16.231,16.5042,16.1939,15.9172,16.579,16.5814,16.4622,16.5873
rskn-2,13.4262,13.4401,14.7044,14.9447,15.3994,15.2555,15.2555,15.0187
dod-18,16.0694,16.1078,16.0549,16.1709,15.8014,15.2072,15.2983,15.3677
cyc-1,18.6817,18.9025,18.5079,18.9969,18.0081,18.2515,18.1194,18.2367
"C54G4,9",13.0254,13.3794,12.9042,12.4956,13.6572,12.7571,13.3974,12.8154
sft-4,15.282,16.1551,15.813,16.7165,15.7721,15.8172,15.9999,15.8804
"C56A3,5",12.0635,12.156,14.5787,14.0052,15.2673,15.7003,15.262,15.3476
icd-1,21.1602,21.503,21.4017,21.409,19.8032,20.0067,19.6524,19.7783
"vps-32,1",17.694,17.8466,17.3951,17.5705,16.1277,16.0642,15.9778,16.1108
aipr-1,12.9074,13.432,12.9794,12.7833,12.0015,11.9559,11.8403,11.8306
cgp-1,16.3946,16.4383,16.3917,16.6862,15.6666,15.8122,15.6657,15.5965
cebp-1,16.629,16.9025,16.5096,16.8637,15.0499,15.1611,14.9489,14.7198
"CELE_D1005,2",13.0962,13.1559,12.9533,12.0829,13.8354,14.2413,13.8937,13.3473
snap-1,15.4347,15.8927,15.7161,16.159,16.4426,16.2537,16.2848,16.2713
"CELE_D1022,4",15.7121,13.3206,15.4096,15.008,13.4169,13.8926,13.5999,14.2035
gst-42,16.0271,16.4082,16.9448,17.2528,16.6592,16.4994,16.733,16.7369
"CELE_D1054,10",19.4963,19.832,19.9398,20.2449,20.5302,20.4024,20.143,20.147
"CELE_D1054,8",13.8066,15.3445,15.832,15.9298,14.6445,14.7765,15.1728,15.2237
ule-3,19.359,19.4143,19.5283,19.4776,19.6731,19.979,19.8623,19.8209
"CELE_D1054,3",15.3236,15.5297,14.8025,15.9891,14.7,15.1795,14.9152,14.9723
wdfy-2,13.889,14.199,15.339,14.3408,14.8472,15.0866,14.6419,14.742
eat-3,14.0018,14.5611,14.7226,15.0995,15.2071,15.3567,15.1744,15.2018
"CELE_D2013,6",13.0256,13.4257,12.6959,12.933,12.1051,12.8849,12.3473,12.5309
"eif-3,F",16.3072,16.1188,16.8962,16.4632,16.1971,16.1167,16.4398,16.409
gstk-2,13.0645,13.2711,12.7427,12.6159,14.3745,14.038,13.6733,14.1219
"CELE_D2045,2",14.5527,15.1073,14.7256,14.6911,13.9976,13.9704,13.8774,13.9661
"CELE_D2045,8",12.5368,13.4007,12.6155,12.9143,14.346,13.5734,13.2633,13.554
pyr-1,15.8024,15.9094,15.7765,15.9158,16.1894,16.391,16.2712,16.3177
eif-2bepsilon,15.3114,15.3392,15.5501,14.3123,14.8042,14.9054,14.9339,14.6682
aagr-1,15.5867,15.8052,15.2477,15.09,14.8594,15.3487,14.2627,14.247
nap-1,19.7032,19.9763,19.8063,19.3968,19.6724,19.9225,19.3985,19.6073
dhc-1,15.4103,15.5494,15.7239,16.0934,15.783,15.8948,15.7449,15.8509
"CELE_E02C12,6",12.7891,13.1629,12.2477,12.8872,13.5416,13.6562,14.1349,13.6481
mrp-3,14.8225,14.4586,14.3646,14.3647,13.3521,13.0541,12.9078,13.2995
"E04D5,1",16.5921,16.5609,16.683,16.7754,16.8221,16.8001,16.7852,16.779
"CELE_E04F6,4",13.0871,13.1765,13.0666,12.3715,15.2314,15.4721,15.2502,15.3232
acdh-12,18.2656,18.2432,18.5268,18.8149,17.61,17.5145,17.4142,17.4911
maoc-1,15.6288,15.9655,15.4737,15.4802,16.1579,16.3636,16.2355,16.183
"CELE_E04F6,6",13.1431,12.8918,13.0155,13.017,11.9661,12.0153,11.8305,11.8562
"CELE_E04F6,8",19.369,19.7335,19.1644,19.7711,18.509,18.2116,18.2122,18.178
"CELE_E04F6,9",19.8598,19.6422,20.4047,20.9662,19.2025,19.3605,19.1266,19.1912
pho-1,12.2718,13.306,12.6659,13.037,12.5683,12.9815,12.1862,12.7953
dpf-4,16.8083,15.4674,16.4749,16.3209,16.9361,16.8249,16.8181,16.4186
dnpp-1,18.3544,18.5959,18.1696,18.8216,17.0174,16.979,17.0802,17.1086
rabn-5,15.4609,15.2974,14.832,14.7915,14.2852,14.0378,14.4565,14.0993
"CELE_F01F1,2",17.1879,16.7514,16.9754,17.9276,15.0556,14.5927,14.6232,14.573
eat-17,16.2162,16.1328,16.5336,16.6962,12.6081,11.9982,12.2312,12.6367
ard-1,20.0508,20.0833,20.1495,20.3957,18.9181,18.7938,18.9803,18.9209
skih-2,13.0185,12.7077,13.0359,12.3069,13.2777,13.1577,13.1543,12.7726
"CELE_F02C12,1",12.9765,13.0937,13.0503,12.9344,12.0302,11.9493,11.672,11.8496
aps-2,14.1854,13.4748,14.3289,14.6038,14.0063,13.7514,14.4869,13.8232
asb-2,18.8442,18.9831,19.1731,19.1438,19.5795,19.5963,19.3226,19.4376
ncam-1,14.5676,15.0263,14.1526,14.0422,13.7689,13.7205,13.935,14.1439
gfat-1,15.0322,14.4569,13.8078,14.4413,15.2753,14.5725,14.549,14.4881
npp-5,10.442,12.7214,14.0816,13.064,15.6753,14.8012,14.9483,14.9704
"CELE_F07A11,4",12.9662,13.2223,12.6843,13.0271,13.6696,13.133,13.3771,13.0564
"CELE_F07A11,5",15.9002,16.4846,16.0033,16.2239,15.0218,14.7243,14.8768,14.9632
"CELE_F07A5,2",12.9655,12.8972,13.0688,12.9277,13.0701,13.7206,14.1421,13.6438
"CELE_F07C3,2",13.2195,12.3458,13.523,12.2594,14.4424,14.0724,14.1393,14.3482
"rpl-11,2",15.0788,15.2261,15.366,14.9622,15.41,15.1754,16.0903,15.4407
sgn-1,12.8016,13.4155,12.6503,13.0392,11.9526,12.0081,11.8205,11.8569
prx-12,15.8184,15.2891,16.5604,16.1892,17.339,17.1663,17.3261,17.2055
"F08B12,4",21.4857,21.3554,21.3817,21.5916,20.372,20.3128,19.7751,20.2636
sto-1,17.3309,17.4011,17.2309,17.1437,16.7584,16.7156,16.5942,16.7194
apy-1,14.8951,14.7402,15.1742,15.0444,16.1173,15.9745,16.0587,15.9519
unc-98,14.7229,15.6838,14.5952,14.6118,14.5799,14.6638,14.6496,14.6921
numr-2,14.7856,15.3462,15.211,15.4311,16.3451,16.1963,16.0979,16.3299
"CELE_F08G12,2",14.4055,13.9106,14.1591,13.7077,14.2576,14.221,13.8258,14.6152
irg-4,15.6841,15.9743,15.6245,15.3932,15.4658,15.1667,15.3696,15.1279
clec-57,12.2208,12.0827,12.4755,13.2962,14.0189,15.3048,14.2998,15.0357
