geneName,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
prp-19,15.6738,16.1681,16.208,16.3221,16.2646,16.1758,15.9893,16.1745
"C23G10,2",18.9544,17.8353,17.5675,18.0819,17.6698,17.7051,17.6727,17.722
"F52C9,3",13.1543,12.9342,12.1164,13.3522,14.5857,13.6888,12.7046,13.7906
mrps-16,16.2033,16.0758,15.721,15.9174,15.6332,15.4836,15.1813,15.6829
cex-1,14.8484,15.6307,15.1385,15.3921,14.8565,14.6338,14.7235,14.6756
his-71;his-72,18.2002,17.6833,18.9658,19.6034,18.8857,18.6258,18.5662,18.6475
"F46H5,3",21.6909,21.3143,21.6109,21.816,21.8653,21.5732,21.4788,21.5327
"B0286,3",16.4823,16.2029,17.1246,16.457,16.0242,16.0481,16.1578,16.0966
cah-5,11.5549,10.2416,13.0014,13.6422,14.3312,14.1057,13.497,13.6162
dpy-18,15.5146,15.5654,15.5195,15.5528,15.7892,15.7107,15.9166,15.8886
rpb-2,17.625,17.3877,16.9177,16.883,14.3654,14.0804,14.2508,14.5331
cyb-1,13.4682,14.1441,13.4453,13.9185,12.0561,11.9623,11.6728,11.6977
tpi-1,19.5779,19.5788,19.3101,19.4236,19.4094,19.4882,19.4412,19.5299
dpy-30,19.1333,19.0393,19.2297,18.8358,18.2656,18.6645,17.7062,18.1864
icl-1,20.3598,20.2303,19.954,20.1788,19.4781,19.4646,19.379,19.3941
mek-2,15.6819,15.6244,15.6744,15.797,15.277,15.2043,15.3276,15.1797
rnp-1,17.1328,17.1299,16.0006,16.6028,13.9094,14.1124,14.0799,14.4234
glt-1,18.6453,18.4045,17.9848,18.25,17.4747,17.1387,17.3932,17.0519
psmd-9,16.7473,16.6019,16.2391,16.7834,15.9043,15.843,15.5694,15.8534
sid-3,14.2294,12.6537,14.9253,14.6402,14.833,15.9572,15.5697,14.9473
abi-1,13.7359,14.5198,13.5529,14.2426,13.9328,13.7748,13.9886,14.732
lgg-3,13.2743,14.7288,13.3425,13.3174,12.9159,12.4401,12.2514,12.4425
"B0310,1",13.2834,13.304,12.618,13.1594,14.0037,12.7241,12.0826,12.4994
ugt-46,20.5834,19.7284,21.2866,21.4231,19.1619,18.6885,18.5628,18.624
"arf-1,2",18.6907,18.5461,18.618,18.0614,17.9879,17.8514,17.9974,17.8959
pho-5,12.5771,12.864,12.5903,13.2314,12.2353,12.3618,12.5711,12.2427
psd-1,17.9539,17.2768,17.4443,17.7291,15.3118,17.0728,16.8314,16.5898
"B0361,6",14.3786,14.0649,14.3746,14.3962,15.6986,14.787,14.4987,14.4875
"B0336,3",14.9825,15.1118,15.284,15.3291,14.9259,14.8657,14.7072,15.331
tag-320,18.5064,18.4212,18.3974,18.1215,17.1709,17.2576,17.2603,17.2874
"B0403,3",15.9938,16.2637,15.5586,15.8867,15.1927,14.6547,14.6497,14.7734
"C02F12,5",17.8127,17.8384,17.9082,17.9449,16.3013,16.3458,16.4673,16.2802
lmp-1,20.189,19.7572,19.9904,19.7419,19.4863,19.4075,19.2653,19.3291
"C03F11,3",13.3101,13.0904,12.6366,13.2675,12.0408,11.9861,11.8616,11.8243
cht-1,18.101,17.7866,17.5016,17.2734,15.742,15.6904,15.9127,15.7255
unc-78,17.8607,17.895,17.3092,17.626,17.0511,17.041,16.9214,17.0206
vps-16,14.8614,15.2517,14.9639,14.716,12.0285,11.8753,11.759,11.6893
txdc-9,14.5751,16.3661,14.1547,14.4309,14.0748,14.1607,13.3861,13.4768
"C05D11,5",15.5216,14.4931,14.6609,15.1648,15.0017,13.7175,14.7103,14.4957
mrps-17,15.9184,15.635,15.4812,15.9228,14.6926,14.8756,14.6151,14.5606
let-721,17.1598,17.4881,17.11,17.0302,16.6884,16.4476,16.2919,16.2563
sodh-1,20.1499,19.8694,20.5027,20.1316,20.3878,20.1301,19.972,20.0769
"H24K24,3",17.1932,16.9479,17.7419,17.6348,17.8648,17.8753,17.73,17.7706
let-858,17.0545,15.78,15.634,16.7798,15.2291,15.5557,15.3699,15.2685
gld-1,16.0904,16.2541,15.4684,15.8046,15.998,16.1201,15.9115,15.8891
ccf-1,15.8732,15.6991,15.3132,15.6184,15.6677,15.0633,14.6967,14.9307
snr-1,17.1551,16.2858,16.9916,17.3836,15.8039,15.6668,15.6659,15.7388
usp-14,18.021,17.9962,17.4763,17.726,17.148,17.104,16.9835,16.9411
cul-1,15.6393,15.574,15.3902,15.0633,17.155,17.0625,16.8147,16.93
cul-2,16.3752,16.0149,15.7936,17.0028,14.7727,14.7426,14.7787,14.4732
cul-3,14.0849,16.4828,14.4231,14.6946,13.7442,13.7894,13.9618,13.823
cul-4,14.2392,14.6489,14.0398,14.7573,13.8847,13.8914,13.2027,15.3657
ugt-49,16.7409,16.0746,16.53,18.0957,16.5618,16.3688,15.9398,16.3437
ugt-1,13.9383,13.8102,13.9643,14.4369,14.7368,15.1088,14.737,14.6551
ugt-2,13.1919,13.0036,12.6266,13.149,13.2758,13.8715,13.6659,13.781
"AC3,5",18.6789,18.6129,17.6289,17.9201,17.4485,17.5538,17.3761,17.4865
lin-24,14.3691,13.6705,15.2014,13.2306,15.6523,15.6457,15.2074,15.3884
"B0001,4",15.7012,15.6662,15.4885,15.8847,15.831,15.7337,15.5515,15.6321
"B0024,10",13.1697,13.293,12.974,13.2795,13.8012,13.4158,13.4866,13.146
"B0024,11",15.8733,15.644,15.6067,15.3082,14.9935,14.9615,15.04,15.0183
gna-1,13.6868,14.5866,13.3384,13.7872,14.4617,14.52,14.7962,14.447
"B0024,13",13.5659,14.3525,13.6864,14.1152,14.2799,14.1244,14.3267,14.3492
sart-3,15.5448,15.5452,15.2992,15.3841,14.3684,14.571,14.4573,14.6623
leo-1,15.1945,15.3316,14.6122,14.6415,13.031,13.5425,13.8251,13.3284
"B0035,3",15.4337,15.3501,15.8889,15.9375,15.0407,15.0391,15.1164,15.0922
dnj-2,15.8688,14.5108,14.9787,15.0572,13.5774,13.3081,13.2804,13.0772
pfd-4,17.346,17.2131,17.0624,17.3266,17.0699,17.0002,16.6206,16.6863
"B0035,6",12.8852,13.3197,12.6398,13.0105,11.773,12.0141,11.2507,11.4303
"B0035,13",15.6854,14.8003,16.2249,16.2774,15.5658,15.3276,15.7913,15.7384
dnj-1,14.3637,15.4711,14.0818,14.0962,14.1298,13.8139,13.9853,13.9503
"B0035,15",14.817,14.6849,14.248,14.7985,14.7778,13.7732,14.4014,13.9843
pmk-1,13.2841,12.5915,13.5104,12.4356,14.1047,13.974,13.89,13.9213
faah-2,13.4209,13.9871,13.7559,13.7554,14.0543,14.1346,13.5512,14.3023
faah-1,14.8342,14.688,11.7626,15.8333,14.8775,15.9729,15.6866,14.984
clec-51,13.0369,13.1197,12.3001,13.3023,11.9366,11.012,11.5497,11.115
clec-52,16.1475,16.4506,15.7862,15.8785,16.5888,16.4166,16.4628,16.5277
pitr-3,18.4035,17.5754,17.2417,16.8651,15.1603,15.3139,15.1927,15.0059
"B0222,5",16.8835,16.707,16.3104,15.8355,15.3912,15.2994,15.1735,15.2865
ttr-18,19.2906,19.4363,18.8284,19.136,18.227,18.1957,18.1274,18.1229
"B0334,3",17.5509,17.5163,17.5105,17.7853,17.3916,17.536,17.2656,17.4495
"B0334,3",13.1454,13.1955,12.8357,12.9541,13.3995,13.3356,13.5717,13.6837
unc-44,18.2357,18.4828,17.4546,17.6967,17.1481,17.1406,17.8617,17.214
unc-44,14.8555,15.2538,14.7893,14.5948,14.6386,16.637,14.8638,15.1317
"B0395,3",15.6804,16.0037,15.9749,15.7628,15.4599,15.6507,15.3057,15.4756
"B0491,5",18.1036,18.2477,17.8773,17.8974,17.5163,17.4798,17.3509,17.3795
valv-1,13.2165,13.0606,12.6447,13.2992,14.6524,14.2239,13.9263,14.1956
tes-1,13.013,12.2017,12.5704,13.0882,12.1668,13.4105,11.8534,12.0464
"B0564,2",15.1508,16.2743,14.5035,14.9062,14.7236,13.6346,13.7011,13.7278
"B0564,7",12.812,12.9922,12.9969,13.2546,11.5956,11.9214,12.8822,10.5871
"exos-4,1",14.6056,14.5507,15.3171,15.6636,13.2726,14.2834,13.9998,13.956
"C01B10,8",16.0562,16.4376,15.7268,15.6706,14.4132,14.6293,14.6855,14.5703
"C01B10,10",13.4745,12.8823,14.0659,13.5081,11.276,11.9087,11.5881,11.1678
"C01B10,3",16.4367,16.2384,15.8681,16.22,15.9176,15.9231,15.9064,15.59
"C01F1,3",14.8935,15.4584,15.5578,15.7234,15.3745,15.7724,15.7415,15.7343
sco-1,16.9014,16.9013,16.3143,16.495,15.9435,15.8432,15.7717,15.8067
"C01F1,1",15.2968,16.2336,14.4268,14.946,13.098,13.5697,12.8355,12.7065
aly-1,16.1108,16.5432,15.2107,16.5168,15.1483,14.9703,14.745,15.0908
"C01G5,5",13.8922,14.8015,14.0104,14.352,13.1329,13.1235,13.8909,14.0211
ddi-1,15.7983,16.0015,15.7496,16.1686,14.5057,15.4163,15.1603,15.6739
aqp-2,12.7804,13.2424,12.9627,13.1816,12.0602,12.0115,11.6302,11.8232
"C01G6,3",18.9023,19.1207,18.5529,18.7533,16.8024,16.9615,16.6335,16.6406
tag-165,15.93,15.9951,15.4604,15.552,15.7603,15.678,15.6178,15.7768
acs-7,11.9206,13.069,12.857,13.2985,12.9049,12.5421,13.2738,12.6732
"C01H6,4",14.3479,14.3732,13.9577,13.7284,14.4213,13.8884,14.6529,13.1274
"C02G6,1",19.7569,19.5114,19.0564,19.6181,17.3247,16.8376,16.3885,16.649
"C02G6,2",15.3118,14.5267,15.2607,14.9301,16.2553,16.3526,16.3792,16.2364
"C03A3,2",17.0225,15.8824,16.627,16.1296,15.6101,15.9009,15.8044,15.5027
npp-14,14.9926,15.3824,14.5432,14.4748,14.3829,14.0516,14.3067,14.0909
asfl-1,15.3193,15.4657,15.6299,16.1087,14.057,14.3593,13.8032,13.8804
"rpl-24,2",16.9165,17.1041,16.6094,16.4847,16.1453,15.6824,15.5214,15.7657
arrd-25,17.2164,17.2433,17.0695,17.199,16.3609,16.2765,16.1579,16.1645
"C04C11,1",15.5525,15.2966,16.4548,16.3082,15.2697,15.3006,15.0548,15.2143
spch-1,16.1035,16.4667,16.3092,16.8501,12.0686,11.9416,11.7055,11.8736
"C04G2,2;CELE_W01B6,2",13.1937,13.3156,12.9118,13.336,11.9261,11.8322,10.3435,11.8525
dis-3,14.4672,15.0639,12.9956,14.2661,14.7198,13.4387,13.1717,13.2474
"C04G2,9",16.0139,12.0935,14.5026,15.8702,15.003,14.6078,14.5374,15.2016
ndc-80,13.8863,13.6814,13.8034,12.9271,14.9843,13.1812,14.4215,13.9647
"C04G6,4",13.1957,13.3559,12.9168,13.226,12.0454,11.9511,11.9738,11.8697
"C05C12,5",13.2249,13.2027,12.9156,13.3073,11.9522,12.0385,11.8375,11.7165
amt-4,14.7965,14.1649,15.3131,15.3621,15.1932,15.4129,15.2532,15.0824
lnp-1,13.8127,12.7544,14.7872,14.5745,14.6653,14.5476,14.3979,14.1441
"C05G5,2",13.2478,13.1338,12.7531,13.2318,11.9524,11.9375,11.7971,11.8821
rpb-6,13.2063,13.2829,13.002,13.3415,13.1461,13.0122,13.4526,13.0107
mvb-12,13.3408,13.128,12.9414,12.7424,14.8981,14.0306,14.168,14.3123
"C06A6,5",16.1881,15.7066,15.6697,16.2697,15.4721,15.3045,15.0855,15.1704
mthf-1,17.8142,18.4527,17.9674,18.317,17.7585,17.6791,17.9804,17.8628
"C06A8,3",20.4153,19.8923,19.6098,19.9167,20.6879,20.7118,20.7949,20.8108
stdh-1,17.2514,15.5472,15.4487,16.3634,15.3485,15.3089,15.2412,15.2468
"C06B3,6",12.7429,13.1331,12.4473,13.2653,13.704,13.0359,12.9108,13.3745
ain-1,17.0983,17.7808,16.1924,16.2953,15.1392,15.143,14.8662,15.0342
trxr-1,15.9985,16.3025,15.8225,16.449,15.0139,14.8314,15.0765,14.9526
ufl-1,15.9475,15.6328,15.0736,15.9007,15.0798,14.9068,14.6165,15.4274
"tin-9,1",17.3613,16.3328,15.0983,15.6174,16.4849,16.2885,16.3442,16.3984
pept-2,14.2161,14.9752,13.5016,13.6121,14.9213,14.6677,14.3982,14.4402
"T25B9,9",18.2785,18.2502,18.0216,18.0098,17.7841,17.8552,17.7354,17.7992
atp-5,20.3497,20.2385,20.645,20.4177,19.9675,20.028,20.0443,20.0448
"C06H2,2",15.1146,14.6819,14.956,14.6166,12.6454,12.6725,12.7745,12.4787
jmjd-5,16.4936,15.6635,13.7246,18.8347,18.2227,16.6346,18.6846,18.3995
pdi-2,20.1464,19.8272,20.4419,20.4258,20.5373,20.6307,20.4301,20.5607
nuc-1,15.1331,15.3974,15.2106,14.0492,14.5589,14.8392,14.8853,15.6796
"C07D10,5",13.4213,13.2356,14.3116,13.3586,13.9277,13.5617,13.5318,13.5029
stip-1,11.0558,13.2256,11.7378,13.3415,11.5904,11.5023,11.1206,14.0701
wsp-1,13.0481,12.6878,13.8645,13.0557,14.1724,14.5154,14.528,14.3183
hgrs-1,15.9992,15.2331,15.4629,16.1266,14.7388,14.8696,14.8118,14.7147
cpg-1,18.77,17.7519,18.3516,18.318,16.4935,16.3045,16.4855,16.2209
"C08B6,8",15.4633,15.8717,14.9596,15.5035,14.8102,14.4274,14.232,14.4651
aos-1,16.8359,17.0847,17.21,16.9079,16.8335,17.0336,16.7477,16.6473
pfd-1,17.7367,17.7984,17.4627,17.4586,17.1744,17.1617,17.0585,17.0423
"C08F8,2",18.3166,18.7256,17.5985,17.7757,18.523,18.4183,19.3651,18.3949
"C08F8,3",15.7317,14.6179,14.9016,15.8101,14.7698,15.1034,14.8859,14.9023
vgln-1,18.5097,18.1812,18.4347,18.2627,18.732,18.722,18.6359,18.7184
ipp-5,15.5853,15.9483,14.806,14.9246,14.0829,14.6433,14.4341,14.6644
hsp-25,19.3563,19.5106,18.7221,18.7303,17.6046,17.4052,17.2912,17.386
pak-1,13.2415,12.9803,12.6261,13.2776,14.2819,13.556,13.6862,13.8261
cks-1,17.1101,16.4829,15.6405,19.3456,13.1252,13.3199,10.5642,13.5966
npp-23,15.7751,16.221,16.336,15.8041,14.197,14.6504,14.1373,14.6034
nuo-1,16.1075,15.6361,16.6425,16.9453,17.3283,16.5095,16.5696,16.5748
nasp-1,16.6648,16.6409,16.4322,16.4659,15.9288,15.8654,15.9129,15.9169
"C10C5,2",13.3156,12.872,12.9238,12.9019,15.2609,17.6635,15.1233,14.9124
"C10C5,4",17.1482,16.9263,16.2224,17.0057,15.7369,16.1822,15.4062,15.3156
egal-1,13.3357,13.1354,12.724,13.3347,14.5939,13.504,14.1664,11.7373
"C12D8,1",17.1254,17.2742,17.263,17.4184,16.6006,16.6484,16.5382,16.5961
daf-36,13.2786,13.2506,12.8573,13.3246,12.4975,13.7122,13.3014,13.649
akt-1,15.6227,15.5508,14.9039,15.3248,15.0994,14.9031,14.6212,14.7662
dohh-1,17.2393,17.0389,16.0134,16.1771,14.8697,14.8367,14.8239,14.9449
"wdr-5,1",15.785,15.9316,15.0834,15.7371,14.4541,14.5441,14.4814,14.5484
"C14B1,8",14.1405,14.0633,14.0212,13.9022,12.3332,13.5794,13.259,13.2854
pdi-1,19.7215,19.6864,19.3887,19.4983,18.9008,18.9535,18.8083,18.8495
mma-1,14.3267,14.7645,13.6286,14.2363,14.2633,13.9674,13.8401,13.9224
"C14F11,6",15.8791,14.5325,15.485,16.0765,16.2074,16.0475,15.994,15.9951
"got-2,2",19.134,18.6478,19.3755,19.4778,18.7172,18.7568,18.7797,18.7311
"C15B12,1",13.3332,12.7399,12.9856,13.1823,12.4223,11.7972,11.7136,11.5853
"C15C7,4",12.9635,13.0847,12.1925,13.1742,12.0431,12.0398,11.5113,11.8727
"C15C7,5",15.9484,15.6252,14.9845,15.3988,13.8756,13.9977,14.1875,14.0373
gcc-1,13.5102,13.7983,13.2246,13.6781,12.0503,12.0325,11.715,11.8795
"C15C7,7",13.2975,13.3562,12.9851,13.2531,11.9531,12.0105,11.799,11.8419
asp-10,15.1322,15.0315,15.3893,15.6931,15.5902,15.2209,14.9047,15.4377
"C15H9,4",16.8909,16.1844,16.2472,15.9173,14.7493,14.6871,14.6417,14.3956
flu-2,17.8243,17.6508,17.4508,17.6969,17.5291,16.9743,17.3482,17.2759
prx-3,13.1141,12.9796,12.9992,13.2852,13.6904,12.4852,12.3914,12.995
nnt-1,17.0484,16.1062,15.8647,16.569,14.4474,14.7834,14.2168,14.4445
"C15H9,9",19.0555,19.114,18.4651,18.7643,18.2799,18.199,18.1142,18.1891
thoc-2,13.2963,13.1361,12.7233,13.2651,12.1468,11.8965,12.1036,12.7283
nfx-1,15.9609,15.765,15.9032,15.5971,15.8372,15.9073,15.7164,15.4317
"C16A3,6",13.8264,13.3416,14.6448,14.2379,11.9155,11.6809,12.2574,12.2121
"C16A3,5",17.8485,18.4354,17.4953,17.6032,15.887,15.1591,15.8474,15.3442
"C16A3,4",16.7442,16.6924,16.3078,17.1045,16.0033,15.7993,15.9141,15.8643
let-716,14.2858,14.3511,14.0978,15.7306,14.8632,14.6705,14.829,15.1236
oatr-1,18.9938,19.1057,19.0158,19.1425,19.2322,19.3234,19.1479,19.1388
"C16E9,1",13.2602,13.3271,12.4695,13.3166,12.0567,11.8814,11.5193,11.7868
dim-1,20.0916,19.8583,20.3026,20.291,19.4855,19.9284,19.4746,19.4356
"C18B2,3",18.3928,18.4156,17.9079,17.6065,16.4326,16.38,16.1642,15.6707
"C18B2,4",16.859,16.7573,17.3039,17.1598,15.3506,14.4176,14.1082,14.8195
"C18B2,5",17.4027,17.6514,17.0326,17.171,17.4197,17.4645,17.3042,17.3808
ugt-48,14.8696,15.2735,14.1076,14.8538,15.323,14.9574,14.8151,14.8818
"C18E9,9",13.3436,13.1352,12.6927,12.8736,13.7859,14.418,14.4398,13.8499
tomm-40,16.7218,17.3032,15.7931,16.9854,16.8991,16.9265,16.76,16.7599
"C18E9,5",17.188,17.0586,16.6767,16.5427,14.8496,15.4905,15.3382,14.7655
"C18E9,2",11.5664,13.6684,14.5391,13.7499,15.2196,15.0908,14.9015,14.9361
"C18E9,4",17.6,17.7062,17.351,16.8421,17.4852,17.4245,17.3195,17.4037
rpn-2,17.9598,17.9433,18.5009,18.4472,17.6303,17.7268,17.5199,17.5988
twk-18,17.1028,16.3311,16.2605,16.6096,15.1704,15.238,15.2027,15.0997
"C24A3,1",13.2819,12.4667,12.9463,13.1475,11.9658,12.0426,11.8843,11.8822
cal-5,17.4205,17.4511,16.088,16.781,16.6297,16.871,16.2929,16.0464
cht-3,18.9686,18.6164,19.4653,19.5508,18.3978,18.4039,18.2905,18.3641
"C25E10,8",18.6786,18.6177,18.1219,18.2502,15.2878,15.2647,15.144,15.2257
swm-1,17.7785,17.6633,17.1927,17.8796,16.0732,15.906,15.8376,15.8135
"C25E10,10",15.5759,15.8779,14.5099,14.606,14.7432,14.3096,14.3701,14.27
dpyd-1,17.6404,17.7253,17.667,17.6022,17.101,17.267,17.1755,17.1715
smz-1,13.281,13.3131,11.1714,11.1386,11.8879,11.2462,10.7267,11.5977
"C25H3,8",13.0088,13.3072,12.8509,13.2555,12.4645,12.3948,13.9107,13.8547
"C25H3,3",16.5497,17.9371,17.1139,16.7642,16.7697,16.3492,16.2017,16.2966
dnc-4,15.0269,15.1749,14.6512,14.7114,13.9891,15.0737,15.6145,15.4775
elpc-4,13.2332,12.8207,12.438,13.3404,12.6871,12.8427,12.8296,12.6174
"C26B9,5",16.8085,17.0884,16.5833,16.7862,15.7336,15.726,15.518,15.584
"C26B9,3",12.7147,13.31,12.9823,13.0444,12.0187,12.0337,11.7097,11.6838
ran-3,17.2509,16.5299,16.5531,16.9895,17.0282,17.1381,17.0704,16.9261
hel-1,18.3094,18.3125,18.1728,18.3345,17.754,17.8291,17.4732,17.661
ula-1,16.714,15.5713,15.8993,16.5156,15.6195,15.6562,15.5505,15.5808
mmab-1,14.1051,14.4358,13.2803,13.4479,14.1488,13.9297,13.9809,14.1141
ntl-9,16.8627,16.1119,15.6761,16.326,14.7196,15.3751,15.3787,14.9214
hint-3,15.8235,16.0414,15.0459,15.3982,14.6225,14.8552,14.2493,14.2899
rps-30,19.0921,19.1931,18.2585,18.2532,19.4476,19.7079,19.6774,19.7073
"C26F1,3",13.7848,14.3308,15.1161,14.9979,14.2853,15.0877,13.6404,13.6397
spr-2,18.0997,18.0841,17.9091,18.0239,16.6838,16.1986,16.3611,16.3572
"C27B7,5",13.3106,13.3152,12.7537,13.3342,14.4258,14.1908,13.5772,13.8311
rap-1,16.9001,16.8086,17.2235,16.7879,15.6249,15.7038,15.4229,15.5651
dpf-2,17.0883,17.1071,16.8232,17.2358,15.2934,15.2658,15.0443,15.1468
"C27F2,4",12.8251,13.0491,13.4707,13.3973,15.4298,14.5485,14.3503,14.5608
vps-22,14.2506,15.4548,12.1862,13.5474,13.8324,15.4087,14.4672,15.2067
fust-1,17.8637,16.9479,16.3878,16.633,16.6502,16.5402,16.4771,16.5114
spp-10,18.8508,19.2653,18.3663,18.6675,17.7421,17.2744,17.7377,17.4968
"C29F5,1",15.7163,16.5948,16.5797,16.4648,15.4151,15.5171,15.1267,15.3697
"C29H12,2",18.1236,17.8686,18.1672,17.9547,17.7227,17.7739,17.5019,17.4555
"C30B5,4",14.0552,14.205,13.6734,13.7071,14.2792,13.9761,14.1658,14.1358
hil-1,17.4932,17.4411,14.677,14.9185,14.4712,14.3199,13.9896,14.2227
"C33A12,3",14.4305,15.1672,13.9136,15.1802,14.5292,14.4229,13.8666,13.7833
"C33A12,4",15.7742,15.6878,13.8887,13.4779,16.2766,15.757,16.6807,16.2592
"C33A12,1",18.384,18.4052,18.5663,18.4022,18.4624,18.5192,18.3181,18.4174
ugt-21,12.705,13.1987,12.8608,13.2292,13.5571,13.4224,13.4364,13.2533
"C33F10,12;CELE_T05F1,8",13.1034,13.0485,12.5575,13.0552,13.3272,16.3405,15.0494,15.9525
"C33G8,4",14.6649,15.2961,14.2698,14.0099,15.2021,14.7101,14.7405,14.5703
sec-10,16.2268,14.9217,14.862,15.0983,14.8359,14.8315,14.6887,14.6319
tag-322,13.2833,13.1036,12.8409,13.1161,14.3394,14.5063,14.2416,13.9828
rsp-6,17.5435,17.2925,18.0457,17.7972,15.8205,15.7911,15.7204,15.789
"C34C12,8",16.4925,16.7507,16.461,16.6242,16.275,16.3718,16.3305,16.2918
"C34C6,4",12.8605,10.4664,13.9112,13.1558,13.7741,13.936,13.957,13.8672
grsp-3,15.0645,15.1687,16.3029,15.9487,15.4506,14.7323,14.7512,15.3346
cyn-12,14.8561,14.1581,14.148,14.5198,13.6263,14.4359,14.593,14.6555
mutd-1,13.2065,13.0612,12.4191,13.2496,15.9561,14.8579,14.6087,15.5774
"C34D4,4",13.2984,13.3419,12.9569,13.2161,12.0509,11.6441,11.7993,11.7926
rsd-3,9.59965,8.38932,11.4734,13.1884,14.0549,14.5382,14.2389,13.6658
"C34F11,5",16.7553,17.2228,15.5467,16.1898,17.305,15.2221,16.8975,17.0534
ugt-33,12.7989,13.1339,12.7434,11.9041,12.9893,13.3363,12.8219,12.5313
"C35A5,8",17.5804,17.5863,17.061,16.9742,16.1952,16.1872,16.1408,16.4121
"C35D10,6",15.1905,15.4924,15.0613,15.3009,14.5406,14.7433,14.7241,14.3292
"C35D10,10",15.4907,15.4027,16.7011,15.6606,13.7826,13.8169,14.2674,13.9848
"C35D10,5",12.8319,13.3463,12.8006,13.2681,13.612,13.7417,13.68,13.6821
coq-8,14.3109,14.9893,14.3991,14.779,14.9225,14.5416,14.7982,14.7528
"C35D10,13",16.3397,16.5658,16.16,16.1577,14.6177,14.9841,14.7963,15.0625
"C36A4,4",16.2327,16.3251,15.5632,15.5962,16.0021,16.2478,15.8183,15.8563
"maph-1,3",17.7492,18.0158,17.6177,17.4121,16.2864,16.3147,16.2087,16.2555
acs-19,15.2706,15.4897,14.4145,14.9377,13.5838,16.1341,13.4118,13.6108
flp-9,13.1364,13.0048,12.5782,13.3317,11.7636,11.7498,11.8205,11.6669
mel-28,15.796,15.477,15.7613,16.0066,14.3928,14.7962,14.6021,14.6317
"C38H2,2",11.9775,14.2123,15.218,14.0099,14.4255,14.902,13.9867,14.6088
"C39D10,7",20.9949,20.8314,20.2414,20.5754,19.6964,19.581,19.6318,19.5372
"C39E9,8",18.0517,17.8908,17.8869,17.887,18.0149,18.1433,18.0762,18.0513
"C39E9,12",15.4339,15.2473,14.9798,15.2807,12.6807,12.2239,12.7778,12.6875
rfc-3,16.8543,16.4889,16.0506,17.0902,13.981,13.9562,13.5601,13.6114
"C39H7,4",16.7849,17.0587,16.2479,16.3379,14.8511,15.0002,14.4391,14.5289
rpc-1,13.1405,13.306,12.0577,13.2318,14.6971,13.1273,14.6567,13.4794
"C42D4,1",20.3345,20.4572,20.6646,20.601,19.2639,19.16,19.2529,19.1394
"C43H6,3",16.7637,16.5398,16.5371,16.6566,15.7047,14.4581,14.8838,14.7795
"C44B7,5",19.2061,19.1049,20.1273,19.9455,18.6003,18.643,18.534,18.6073
"C44B7,7",15.1094,15.3067,15.2131,14.7193,15.6682,15.5381,15.2207,15.526
pmp-1,14.5946,14.9911,18.8462,19.9559,18.4357,20.0463,22.322,14.5954
pmp-2,14.5875,14.3042,14.3911,14.9771,14.3338,14.1695,14.3471,14.2887
acer-1,19.4794,19.3917,19.9025,19.8891,19.8223,19.7834,19.8309,19.8321
"C44B7,11",13.8928,13.8625,13.4346,13.9401,14.7466,14.813,14.5813,14.7118
chil-10,16.2026,16.222,14.7389,15.3876,15.8818,14.9691,14.4406,15.2847
"C44E12,1",14.6015,14.2783,13.5021,13.5084,12.0026,12.9869,12.8639,13.6634
lec-4,18.6266,18.5414,18.0946,18.5818,17.411,17.3247,17.2201,17.2866
dhs-18,13.1912,13.0571,12.7024,13.3427,13.583,14.7571,13.9511,14.7022
"C45E5,1",13.2118,13.2257,12.9874,13.2037,11.8348,11.9383,11.7424,11.7886
"C46A5,6",13.3407,13.3112,12.5179,13.3379,11.2146,12.0241,11.7036,10.8681
"C46C2,2",16.1188,16.4918,15.8039,16.0927,15.6326,15.7141,15.439,15.9136
acs-17,16.287,16.2946,16.1291,15.9363,14.9789,15.1658,15.1169,15.1288
"C47D12,2",14.4524,14.4859,14.3041,14.2701,14.2213,12.9808,12.7993,12.9562
nep-1,16.795,16.6896,15.704,16.2374,14.7264,14.5255,14.3032,14.7451
"C47E12,7",14.9709,16.7231,11.5836,14.5955,14.8517,14.8714,14.6186,15.0231
dhp-2,16.6357,16.4088,16.3979,16.6634,15.1241,15.2729,15.312,15.2446
srs-2,18.6683,18.4947,18.4752,18.7177,18.4736,18.3085,18.2265,18.2563
pyp-1,20.3587,20.3982,20.1932,20.1953,19.4583,19.4956,19.3242,19.4393
unc-112,18.1184,18.2063,17.4393,17.4767,16.4705,16.5589,16.3587,16.4657
daf-21,20.0888,20.34,19.7448,19.9004,19.6128,19.4978,19.5295,19.4835
"C47E8,4",13.1585,12.8721,13.4111,12.7631,0,11.3743,10.8004,12.2536
pitr-1,14.6798,13.3996,15.4332,15.3043,15.0446,14.7966,14.4737,14.9207
"C49C8,5",14.7968,15.5341,14.4681,15.6162,13.8197,14.0636,14.2204,14.3037
"C49F8,3",14.8932,14.2205,13.1027,14.9042,14.7694,14.594,14.6846,14.3775
"C50F4,1",15.8589,15.8256,14.7427,15.4159,10.793,15.4948,15.5358,15.588
"C50F4,6",15.3825,15.1381,13.8631,15.4247,13.7631,12.9875,14.0423,13.3595
klo-1,16.2655,15.8293,15.5758,16.3576,15.441,15.3223,15.1582,16.0492
