geneName,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
ugt-28,16.6259,14.8599,14.946,15.0857,15.2645,12.2912,12.7882,14.4597
sptl-1,15.8156,15.7774,15.8694,15.6618,14.6133,15.0157,14.9021,14.9435
"C32E8,4",12.0355,11.9667,11.7535,11.691,11.464,11.2199,11.0952,11.6698
tppp-1,16.8996,16.9405,16.9806,16.9635,17.5979,17.4084,17.5866,17.8203
rpl-13,19.9577,20.0166,20.0124,20.0312,19.0969,19.5279,19.1113,18.9919
"C32E8,9",15.4491,15.5001,15.3204,15.4623,15.9324,15.8765,15.4932,15.9604
ubr-1,15.1837,14.238,14.2012,14.1723,14.1086,13.1388,13.6342,13.7408
adss-1,18.1302,18.0457,18.026,18.1654,18.8252,18.9151,18.8267,19.2274
nas-9,14.048,13.9711,13.7314,13.5651,13.979,13.5583,13.6072,14.4564
ndx-7,14.8988,14.8813,14.5947,15.5298,14.3904,13.7631,14.4474,14.098
"C43E11,9",15.7441,14.9289,15.2194,15.4023,14.9345,14.7888,14.7533,15.2199
cdc-6,11.7865,11.7987,11.5125,11.6618,11.4461,10.4645,9.52561,11.6206
acin-1,15.2159,15.3431,15.1061,15.2103,16.4909,16.51,16.8377,16.3429
"C50F2,3",15.0334,15.2465,14.9265,14.9177,14.2213,14.1373,13.9807,14.255
"C50F2,4",14.2009,14.1095,13.9864,14.1345,17.4842,16.5779,16.5451,17.4668
fkb-5,16.5415,16.7579,16.5858,16.7197,17.3896,17.4098,17.0068,17.4263
dnj-7,14.7968,16.2409,14.2287,14.4453,14.438,15.0176,14.3807,15.3204
"CELE_D2092,4",15.1577,15.2877,15.0531,15.4958,15.5365,15.1099,14.8213,15.2179
ppfr-2,15.2423,15.2886,15.3039,14.8756,15.0063,15.1707,14.3626,14.6785
grsp-4,17.115,16.8619,16.9197,16.8144,17.3972,17.2079,17.4484,18.2978
"CELE_F07E5,5",15.4734,15.671,15.5599,15.5801,16.2786,16.1479,15.9437,16.233
"CELE_F08D12,7",11.9617,11.8121,11.8048,11.8764,15.3257,15.0021,14.955,15.6372
"CELE_F08D12,3",14.3805,14.4141,14.2894,14.3812,13.7062,13.7224,13.4548,13.7807
srpa-72,16.7167,16.7568,16.5069,16.6252,16.1517,16.149,15.6841,15.9985
dnj-9,14.5517,14.5434,14.2433,14.1301,14.5022,13.7828,13.336,14.2806
col-20,11.8373,11.8643,11.8472,11.806,11.407,11.0754,11.0651,11.5283
col-73,17.4044,17.4426,17.4331,17.4806,14.4104,14.8399,15.2019,15.5802
gst-6,15.9906,16.2974,15.934,15.9857,14.5907,14.7406,14.263,14.663
gst-7,17.3392,17.2253,17.2221,17.0801,17.4614,17.6193,17.3228,17.5169
pgal-1,15.0039,15.3188,14.5087,14.7646,14.1422,14.904,15.1501,15.0083
"CELE_F25B4,7",11.9807,11.8495,11.8917,11.8091,11.4523,11.1948,11.2408,11.6762
ima-2,16.8972,16.3978,16.9334,16.8374,15.7331,16.0163,16.287,16.0746
hrpk-1,16.7262,16.7388,16.5461,16.6676,16.7164,16.7644,16.6297,17.401
"CELE_F27C1,6",12.8816,12.5829,12.5291,12.4464,11.099,11.0543,11.9182,11.5894
atp-3,19.511,19.6178,19.6797,19.5996,19.5299,19.6069,19.3761,19.3248
"CELE_F27C1,2",15.5619,15.6892,15.5472,15.6958,15.3449,15.9448,15.5688,15.98
ubl-5,17.681,17.8049,17.5511,17.5581,16.8177,16.9271,17.1938,17.0204
vha-10,19.2659,19.4978,19.491,19.1312,20.1407,19.4737,19.506,20.194
cey-2,18.7908,18.7952,18.7442,18.7117,18.6094,18.5365,18.5177,18.9644
"F53E10,6",14.6788,14.9812,14.6725,14.7576,14.6846,14.7627,14.4771,14.9888
"CELE_F53E10,1",14.8817,14.9411,14.7845,14.7748,15.1848,14.0401,14.7296,15.3804
"CELE_F55F8,2",14.8522,14.0776,13.7661,13.9001,13.4815,13.4558,12.7619,13.0689
"F55F8,3",14.1196,14.2909,13.898,12.8912,13.0057,13.6092,13.6653,12.8835
wdr-12,15.2858,15.2079,15.0274,14.8217,14.6888,14.3688,14.3377,14.6851
mff-2,15.7764,15.8411,15.9794,15.8957,16.4151,16.2638,16.279,16.8984
spd-5,15.1595,15.0893,15.0596,15.0729,15.3418,15.719,15.7303,15.4628
npp-6,14.4742,15.0152,14.8793,14.8302,14.2214,14.0574,13.8149,14.4077
fncm-1,20.2625,20.3653,20.9766,21.0184,16.6313,17.0565,16.1377,16.8578
mrpl-24,14.7574,14.8084,14.9803,14.9642,15.8473,15.53,15.5255,16.2817
zipt-11,14.6724,14.4104,14.4869,14.3166,13.7467,14.4484,14.0984,14.6637
"CELE_K11H12,7",16.4389,16.4675,16.7361,16.7302,16.9965,16.7682,16.7532,16.8578
"CELE_K11H12,8",14.4955,14.6718,14.6912,14.5883,14.212,14.2625,13.7989,14.671
rpl-15,18.3154,18.3212,18.5428,18.4027,18.7916,18.4162,18.3038,18.1797
"K11H12,1",15.2385,15.5128,15.0735,15.9386,15.905,14.3716,14.4787,14.6774
ostd-1,16.5934,16.7097,16.2569,16.4371,15.3227,16.0439,16.4121,15.8642
cey-3,17.5399,17.4944,17.4702,17.4913,17.4351,17.6579,17.3955,17.5552
"CELE_M01E11,2",15.1928,14.9365,12.9343,12.274,15.1997,15.082,15.9407,15.2204
"T01B11,2",14.3635,14.6372,14.2581,14.6258,15.2273,14.8763,15.3406,14.8059
syx-4,14.3594,15.2001,14.1603,14.3402,13.7051,13.9574,14.1144,14.9322
"T01D1,4",14.4126,13.8201,13.8098,13.9334,14.294,14.4184,14.0541,15.0615
"CELE_T03F1,11",18.9926,18.5599,18.5267,18.5215,18.7463,19.1833,18.7194,18.4147
pgk-1,18.8205,19.1759,19.0108,18.9996,17.9394,18.0849,17.9772,18.1438
uba-5,15.1742,15.4535,15.2749,15.481,15.7647,15.4151,15.9161,15.983
"CELE_T10H10,2",14.9965,15.0461,14.9355,14.7348,14.4673,14.554,14.1946,14.7451
"CELE_T19B4,5",13.5028,13.1531,12.9799,13.0883,14.0288,13.6675,13.7662,13.6533
dnj-21,14.9958,15.1895,15.1982,14.9851,14.7403,14.6127,14.9794,16.45
"T19B4,3",16.3405,16.1059,16.0907,16.1025,15.9453,15.7259,15.8219,15.5925
npp-7,15.0381,15.2225,15.1985,15.08,15.6351,15.5354,15.7017,15.5268
pbs-4,17.2448,17.1841,17.1892,17.0723,16.4312,16.6143,16.5067,17.1289
mrrf-1,19.3992,19.5473,16.6206,16.0504,14.2482,18.3394,18.6405,14.2117
"CELE_T20F5,6",13.0124,14.5789,13.4779,16.5031,14.7929,13.6374,13.7649,12.8166
"CELE_T23B3,2",18.2922,18.3796,18.2929,18.3776,17.9656,17.7487,17.8729,18.1846
"CELE_T23H2,3",14.7194,13.6129,13.4579,14.4233,12.7331,12.9283,12.4243,13.1707
npp-12,16.4198,16.0775,16.1324,16.1779,15.3914,15.2766,15.6657,15.747
ssp-16,14.7202,14.9582,14.5934,14.555,16.1962,16.0117,16.001,16.6292
"CELE_T27A3,6",14.6981,14.5601,14.9082,14.8904,12.0467,12.4357,13.6102,13.3896
usp-5,16.7357,16.5622,16.5112,16.5151,16.0445,16.1196,15.9208,16.3223
fbxa-64,13.7887,14.098,14.1325,14.1767,13.1068,13.276,12.8379,12.9004
"W09C3,4",14.9001,14.7132,14.7324,14.4272,14.0205,14.1463,14.3095,14.4131
"CELE_ZC204,12",14.7611,14.7762,14.7284,14.6737,14.5288,14.5157,14.2813,14.7227
set-18,11.8527,11.5627,9.32755,11.7925,11.2837,10.9084,11.1675,11.3818
msa-1,17.87,17.7253,17.6001,17.6702,16.6924,16.5901,16.2908,16.7716
"F26H9,5",17.2311,17.2494,17.0541,17.1557,16.8386,16.8593,16.7083,16.9139
rab-5,16.4847,16.6576,16.3573,16.3842,16.1958,16.2733,16.2544,16.7636
"maph-1,1",17.7905,17.9424,17.7361,17.834,18.1154,17.9945,17.6057,17.9697
fasn-1,17.7241,17.7937,17.722,17.693,16.2258,16.2885,16.4306,16.3302
mec-12,16.2423,16.2887,16.25,16.2719,15.4695,15.4733,15.8843,15.6445
rla-1,20.3313,20.182,20.0716,20.0891,20.615,20.6213,20.4887,20.7465
rpl-27,17.5089,17.1315,16.9283,16.8562,17.5706,17.5067,16.4513,17.718
ola-1,18.1143,18.2871,18.1269,18.208,17.5871,17.8259,17.7538,17.5398
snr-2,17.4111,17.1878,16.9728,17.1201,18.2594,17.7851,17.676,18.3948
"C50B6,7",14.8331,15.255,14.6544,14.2059,11.2377,11.2105,11.1072,11.3662
"CELE_F25H9,6",15.4734,14.9919,14.9135,15.0903,15.5489,15.377,15.4385,15.8173
"CELE_F32H5,1",11.843,11.8479,11.7572,11.5391,11.4394,11.1145,11.2691,11.7149
"CELE_F53F1,2",16.7541,16.4881,16.6618,16.6512,15.9916,15.5139,15.4518,15.7271
"CELE_F53F1,3",15.1036,14.9782,14.7248,15.2049,13.7303,13.9612,14.1345,13.8551
cpz-2,16.8489,16.7482,16.816,16.835,17.2534,16.6225,16.7214,17.0656
"CELE_T02B5,3",12.0662,11.92,11.8113,11.8466,12.9067,12.4764,11.8994,14.0451
"CELE_T10G3,3",14.753,14.8849,14.878,14.8046,16.1136,15.1362,15.0654,16.442
lin-28,15.5826,15.5645,15.1722,15.2538,14.6189,14.7008,14.8171,15.3449
let-502,14.1653,14.1944,14.0248,14.0195,13.5018,13.6825,13.5396,14.1343
dpy-31,14.898,14.4312,14.5281,14.3648,14.6461,15.2792,15.273,14.7033
ucr-1,20.3903,20.3739,20.1621,20.2055,20.0293,20.0471,19.8855,19.8451
unc-33,14.9763,14.9255,14.7336,14.8386,15.1434,15.0252,14.9238,14.7454
hipr-1,15.1452,15.1263,15.0628,15.0611,13.8288,14.7099,13.8781,13.7751
"ZK370,4",13.4292,13.1969,13.6663,13.3185,11.4563,10.6862,10.4737,11.5867
pdhk-2,13.9523,13.0392,13.309,13.314,15.3462,14.6498,14.5947,15.3383
"ZK370,8",15.5621,15.6301,15.4853,15.5461,15.1747,14.8206,14.7241,15.4263
ced-10,16.3375,16.607,16.0983,16.6551,16.3433,16.2992,16.2542,16.3119
ctr-9,12.7639,12.3594,12.5082,12.8947,11.4107,11.211,11.8159,11.7128
"B0464,6",13.8536,14.097,14.1994,13.5328,13.8415,13.0804,12.4512,14.8231
baf-1,18.0441,18.0208,17.8948,17.9971,18.8359,18.6214,17.6115,18.8771
"C38C10,2",16.5809,16.2942,16.0676,16.188,16.0282,15.8755,15.5865,15.816
gpr-2;gpr-1,12.107,11.8994,11.6544,11.4832,13.5518,13.281,13.1952,12.7431
ttr-5,17.5975,17.9594,17.56,17.6172,17.9234,17.8121,17.3774,17.4658
drs-1,18.145,18.0126,17.9549,17.9453,17.3209,17.0324,17.4126,17.305
ufc-1,16.3744,15.57,15.9335,15.5774,14.8394,15.348,14.9496,14.5121
rnr-1,16.8229,16.8367,16.7547,16.8299,16.8309,16.3682,16.5473,17.1194
"T23G5,2",15.0082,14.6687,14.2918,15.2877,14.5751,14.1736,13.7441,15.555
ges-1,16.1236,16.1641,15.6654,15.9179,16.3502,15.8299,17.1189,16.1869
lrp-1,14.8738,14.8631,14.6604,14.7308,14.5146,14.3584,14.284,14.5039
mrpl-32,13.615,13.6896,13.7352,14.2396,14.8044,15.2905,14.5045,14.9664
rpn-3,16.8194,16.8138,16.5614,16.6289,17.0653,16.6592,16.0153,16.8811
hsp-110,18.2407,18.2301,18.1346,18.1795,17.7025,17.8767,17.6311,18.0253
cdc-42,17.5098,17.3279,17.476,16.9029,16.2283,16.3182,16.1291,16.3792
unc-52,15.63,15.6543,15.3968,15.4961,15.8294,15.5826,15.3972,15.7725
ule-2,19.5754,19.5217,19.4956,19.5121,18.6942,18.9005,18.8844,19.3933
"F13H6,3",14.4191,13.7696,13.8162,13.8696,13.9794,14.2093,14.3431,13.0461
unc-60,17.109,17.1617,17.0057,17.053,17.3263,16.8082,16.7918,17.4174
unc-60,17.5713,17.4483,18.1452,17.5729,17.3759,17.1469,17.9762,17.9723
dig-1,16.8498,16.8627,16.7414,16.7705,17.2115,17.325,17.0056,17.17
"B0495,5",15.2226,15.1851,14.7754,14.8607,14.5753,14.144,14.0355,14.4617
moa-2,14.2038,13.6219,14.8254,16.1828,12.3607,12.3212,13.0476,12.7451
"B0495,7",18.6995,18.5006,18.6566,18.5222,17.2471,17.3801,17.4485,17.6698
"B0495,8",15.1829,14.2343,14.2199,14.3089,14.2155,14.5122,14.5661,14.9946
"B0495,9",14.2314,16.0768,15.2067,15.4143,16.1405,14.2166,14.1452,15.8563
cpna-2,14.3243,14.4098,13.9981,13.9366,13.804,14.266,13.564,14.3934
nrf-6,14.9224,14.8075,14.7707,14.8157,14.7876,13.6718,14.5617,15.0556
"C08B11,9",16.0265,16.3763,16.1032,16.0409,16.3951,16.4334,16.4279,16.7407
"C09F5,1",11.844,11.4688,11.7529,11.7876,16.5622,15.2918,15.5314,16.8252
copd-1,16.6394,16.5299,16.4715,16.4084,16.4328,15.7996,16.11,16.0703
"C18H9,3/C18H9,2",16.2385,16.3255,16.1505,16.201,17.8153,17.7838,17.7609,17.9197
"C18H9,6",16.3548,16.0041,16.1369,16.0614,16.7693,16.5783,16.8095,17.2033
dnc-2,16.0782,16.3334,16.1792,16.0908,17.4189,17.1411,17.1036,17.5022
"C16C10,3",14.9237,13.6316,13.8211,13.8201,13.4966,13.2151,13.4203,13.8968
"C16C10,4",16.0603,16.079,16.2158,16.1522,16.6482,16.8379,17.455,16.9394
rnf-121,11.8949,11.8677,11.8849,11.698,11.3526,11.2187,10.417,10.5297
glod-4,15.5902,16.0339,15.7904,15.6762,16.1336,15.3433,15.5368,16.221
har-1,16.1234,16.1319,15.9364,15.8155,12.7183,12.2354,11.4509,12.0306
mrps-31,14.6377,14.6324,14.5439,14.5873,14.5565,14.9012,14.7374,15.4344
"C32D5,3",14.6015,13.4713,13.2906,15.219,11.3288,12.5085,12.8516,11.6576
"C32D5,10",12.0066,11.9847,11.4914,11.8657,11.2757,11.2385,11.169,11.5929
"C45G9,5",15.3674,15.291,14.8092,14.8528,14.6539,14.6385,14.5391,14.8605
"C45G9,6",14.261,14.0711,14.6639,14.1623,15.7022,14.252,13.9439,16.2288
akap-1,15.95,17.2267,16.9286,16.9383,15.8169,18.9326,16.0907,15.6963
"C56G2,7",17.3403,17.4185,17.4145,17.3514,18.0462,17.7514,17.9344,18.367
mel-47,15.3212,15.2386,15.1392,15.6182,14.8085,15.0333,15.1418,15.6243
"EEED8,3",12.0712,11.702,11.7204,11.8429,9.94489,10.4452,11.1553,11.5511
ndx-6,15.3223,14.5498,14.2087,14.4692,15.192,15.1347,15.2789,15.2167
"EEED8,10",12.9637,13.4493,13.1621,13.1606,11.153,11.0084,11.1417,11.4522
rbbp-5,11.9185,11.9312,11.8835,11.8432,11.4605,11.1833,11.1196,11.5332
dct-6,11.8652,10.78,10.7487,10.4997,11.4663,11.0056,10.5275,11.8826
"F36G3,2",15.1064,15.3483,14.424,14.8965,13.4807,13.7832,13.964,13.5586
"F40B5,2",12.0442,11.9549,11.862,11.8258,12.7728,13.8613,13.1224,13.6316
"F42A8,1",15.4895,15.535,15.4755,15.475,15.5763,15.3817,15.2849,15.6498
pcf-11,13.0738,13.0955,12.9113,13.0278,12.5791,11.5833,12.8647,13.4082
"T05H10,3",11.8096,11.6864,11.4362,11.661,13.3923,11.8903,12.3587,12.4521
ufd-2,14.4249,14.2685,14.2302,14.192,14.181,13.9987,13.5437,13.903
"T09B9,4",14.1792,14.2445,14.0518,14.0613,14.9631,14.6355,14.7791,14.7772
ulp-1,13.308,12.9784,12.9792,12.958,12.6112,13.9183,13.652,12.9207
"ZK1307,1",16.5219,16.5881,16.2889,16.4476,16.8234,16.6522,16.4422,16.8595
"ZK1320,2",16.6298,16.1894,15.726,15.8517,16.6129,16.0877,15.9372,16.3397
"ZK1320,3",17.2982,17.4083,17.2535,17.3522,18.1849,18.8113,18.2884,17.8752
"ZK177,4",14.6483,15.2829,14.5877,14.6336,12.7741,13.8392,12.9904,14.3398
fzy-1,14.3377,14.5647,14.4465,14.8959,14.8522,15.638,15.4351,13.8468
"ZK177,8",14.4519,14.2185,13.7596,13.9809,13.1096,14.0093,13.867,12.895
syf-2,13.0971,12.7155,13.2626,12.6592,15.4525,14.3959,14.3278,16.8999
"hmg-1,2",15.4546,15.6035,15.8208,15.8116,15.7557,15.9094,15.664,16.074
"CELE_F42G10,1",15.2184,15.1069,15.0943,14.8995,13.8579,14.2267,14.4805,14.3956
"CELE_F48E8,2",12.2456,11.623,11.5348,11.6525,11.3414,11.5194,11.4523,12.4758
cid-1,14.2754,14.1475,14.2061,14.347,12.8727,13.8022,13.9732,10.9643
"K10D2,5",14.3784,13.7014,13.5868,13.2665,14.5985,13.8861,13.6927,14.9308
"K10D2,7",14.4531,14.0296,14.3264,14.0858,14.1671,13.3094,13.9228,14.5004
pgam-5,17.5304,17.4116,17.4749,17.3849,18.072,18.2633,18.1522,18.1772
mex-6,13.9372,14.0849,14.128,13.9769,15.9347,15.5765,15.3083,15.8639
"B0228,7",15.1914,14.9978,14.5072,14.9776,15.6869,16.0072,15.6912,15.0497
"C08B11,3",12.128,12.0279,11.7619,11.6254,11.4303,11.5731,12.01,11.2705
sap-49,15.9834,16.5268,16.0607,16.4657,16.2498,16.8162,15.6856,16.2286
ubh-4,16.7719,16.8062,16.7162,16.7838,16.8263,16.9202,16.8634,17.063
"C05C10,3",16.4801,16.4567,16.4021,16.391,16.0311,16.0618,16.1695,16.3848
pho-11,12.7626,11.898,12.0676,12.0985,12.6188,12.9921,12.3306,13.3279
dph-2,15.0439,14.823,14.8374,15.0178,15.0774,13.9017,14.2219,15.0814
col-39,11.978,11.9129,11.8594,10.8173,11.2002,11.207,11.2359,11.73
col-80,12.0599,11.9095,11.757,11.7353,11.1131,11.2136,11.1953,11.4979
"C16C10,2",13.897,13.7611,13.9046,13.928,13.6978,13.7129,13.4503,13.9106
"C16C10,8",14.7088,14.381,14.4401,14.0503,14.2964,14.6864,14.5246,15.7325
tdo-2,15.6521,15.6595,15.4835,15.5595,15.4565,15.2901,15.5086,15.2086
"C28H8,3",16.5345,16.355,16.1737,16.3678,16.3729,16.201,16.1221,16.663
pxl-1,15.5698,15.4213,14.8966,16.1422,15.4825,15.5618,15.2143,15.2409
dpff-1,12.5633,13.1383,11.9487,12.4273,11.4442,11.1821,11.2737,11.6686
"C30G12,2",13.1693,13.4811,13.5037,14.8283,13.7768,13.6805,14.7484,13.9824
"C32D5,8",17.8132,17.9327,17.7921,17.8412,18.0429,18.3109,18.0045,17.9447
lgg-1,14.7623,15.1253,14.7557,14.6124,15.7118,15.2383,16.1944,14.3179
pph-6,15.1927,14.7956,14.9146,14.8627,15.0808,14.9731,15.0272,15.5175
rsu-1,15.9793,15.9539,15.9129,16.0272,15.7705,15.7692,15.2798,15.1386
ire-1,14.8099,14.8719,14.5819,14.53,13.544,13.1416,13.7048,14.181
ctns-1,16.0665,16.1541,16.0511,16.2069,15.484,15.6186,15.1594,15.1879
ifp-1,13.5227,13.2151,13.9741,13.6514,11.4027,11.3382,11.3175,11.7014
sdha-1,18.554,18.4378,18.399,18.4856,17.733,17.8057,17.7156,17.8867
"F25B5,6",13.5448,13.4024,13.6125,13.5418,12.327,12.216,12.5012,13.2223
mlc-4,17.6156,17.5271,17.5192,17.4764,18.2375,18.0536,18.0081,18.5776
rsp-4,15.1112,15.008,14.2446,14.8981,14.4648,14.2036,14.6122,15.0088
ttll-12,15.5075,15.5418,15.5281,15.5886,15.4474,15.2351,14.5279,15.1981
"E02H1,1",14.3463,14.3767,15.2699,14.7089,14.1756,13.6899,13.6108,14.4837
"E02H1,6",16.5504,16.612,16.5317,16.5534,15.093,15.5276,15.4664,15.442
mog-5,11.7736,12.6503,12.0358,11.4759,12.9997,13.3946,12.9183,13.7072
"F07F6,4",15.6882,15.7136,15.7389,15.598,15.9639,15.4595,15.3315,15.8277
rpl-10,19.5939,19.6052,19.6249,19.6136,19.5179,19.362,19.495,19.6589
tpp-2,16.2964,16.2789,16.2066,16.2947,15.8456,15.5713,15.7241,16.3079
paa-1,17.1677,17.3885,16.9034,16.9352,16.3067,16.2338,16.4871,16.6578
"F58F12,1",20.7071,20.7867,20.5749,20.4065,21.4652,21.9008,21.0504,21.2081
sdhb-1,18.4941,18.5801,18.3648,18.4545,17.7059,17.8811,17.7918,17.8982
asah-2,11.9208,11.8221,11.883,11.8291,11.4156,11.2084,11.0226,11.6819
"F33H1,3",13.6282,13.4247,13.5849,13.4807,14.5627,14.0532,14.2465,14.3814
"CELE_F48E8,3",17.7465,17.7733,17.5569,17.5522,17.8603,18.0921,17.8583,17.8196
"F48E8,6",14.7072,14.4278,13.7684,14.2565,12.823,13.3347,13.206,13.0268
gmps-1,16.8596,16.9589,16.9121,16.9191,16.809,17.2206,16.9648,15.9659
metr-1,14.3981,15.3742,13.9875,13.8652,13.6372,13.8987,13.9168,13.6469
pas-7,17.3047,17.3056,17.3376,17.3578,17.4844,17.43,17.5784,17.8986
rnp-7,15.3767,15.3869,15.0207,15.3015,15.5311,15.7155,15.8449,15.6491
emb-8,16.3482,16.5244,16.3809,16.4711,15.0713,14.8798,14.9484,15.4779
mix-1,14.329,14.1168,13.8716,14.0392,14.0548,13.5186,13.0665,13.9363
gst-5,17.2891,17.1302,17.1817,17.0981,15.7727,16.2897,16.1299,16.0124
cdl-1,15.8373,16.2513,15.6288,15.8877,16.8366,16.4856,16.5191,16.8613
vps-11,12.3252,12.2426,11.7497,11.7267,11.2931,11.0665,10.9992,11.528
npp-19,14.9976,14.9221,14.6531,14.5871,15.1147,15.1461,15.4758,14.6356
ech-4,16.0651,16.0809,16.0249,16.2131,16.1219,16.4409,15.6477,16.5066
gst-36,17.8963,17.6495,17.7884,17.8488,17.0244,16.9207,17.0178,16.9872
lec-8,18.7178,18.6386,19.0224,18.7434,20.1063,20.521,20.3143,19.9943
ptc-1,12.0625,11.9391,11.673,11.8262,13.7903,12.7789,13.5278,14.1797
puf-12,16.4813,16.5822,16.5572,16.5662,16.1636,17.0027,16.4475,16.4205
"ZK673,2",16.5743,16.4969,16.4743,17.3635,16.9313,16.8587,16.76,17.0207
pssy-1,12.0705,12.0313,11.6086,11.8474,11.3703,10.901,11.1549,11.5512
"ZK1128,1",18.9559,19.069,14.8369,19.7231,12.6396,13.2884,13.8514,14.0631
ham-3,13.3602,13.4354,13.7357,13.5585,12.2928,12.5009,12.4993,12.0971
gstk-1,15.9466,15.8321,15.7099,15.8566,15.6691,15.3217,15.0853,15.1133
"CELE_ZK1320,9",16.4151,16.245,16.4478,16.3568,17.0793,16.2854,17.1313,16.707
tnc-2,17.7612,17.7865,17.7996,17.738,18.4044,18.2941,18.3193,18.6413
"C53C9,2",17.8145,17.7991,17.6812,17.6683,17.3605,17.1692,17.394,17.7182
"C18A3,3",15.3376,15.2544,15.2858,15.269,14.4283,14.74,15.2678,14.9358
egg-1,14.7436,15.0907,14.5885,14.7163,15.61,15.7819,15.4263,15.1084
sfxn-2,12.8266,12.6867,12.5956,12.9827,14.0955,12.6743,12.741,13.2784
"C17G10,1",14.2194,14.3399,14.5335,14.1358,13.3323,13.8349,14.226,14.1268
"C17G10,2",14.8897,14.9526,14.5598,14.5746,13.8997,13.9281,13.6101,12.6304
lys-8,15.2555,15.2034,15.2136,15.1797,15.9924,15.6873,15.9527,16.1357
dhs-6,17.3493,17.3503,17.1835,17.2379,16.9888,17.0896,17.0726,17.1677
"CELE_F45E1,1",12.3401,11.9406,12.2882,11.6269,14.849,14.0816,14.1421,14.6813
"CELE_F45E1,2",12.9094,13.185,12.9171,12.7658,15.0973,15.0078,15.3101,15.3756
ctsa-1,14.1758,14.1434,14.4434,13.5983,11.4818,11.2199,11.146,11.6405
lrs-1,17.5058,17.3245,17.1915,17.2912,16.5521,16.6329,16.8289,16.7528
nsf-1,16.1035,16.205,16.121,16.125,15.0994,14.969,15.3047,15.5942
che-10,17.2612,17.8656,17.4891,17.9924,18.555,18.239,18.1632,17.9504
tax-6,16.2953,16.643,16.3292,16.4065,16.2839,15.9995,16.6785,16.088
"CELE_F53C11,9",15.5853,14.8018,14.9385,14.8264,15.66,15.5781,15.7909,15.8037
"CELE_M106,3",16.2741,16.2597,16.1899,16.2642,14.7862,14.8152,18.0192,15.5297
mdt-9,16.2846,15.8978,15.479,16.266,16.0947,16.0909,15.9183,16.6496
"T19C3,3",15.9036,15.9594,15.7195,15.8143,17.2581,16.8905,16.4984,17.0119
"T19C3,4",13.2805,13.5491,13.784,13.6764,13.0118,12.0774,12.6017,12.6104
"T19C3,5",14.1829,15.0983,14.2718,15.075,13.8498,14.3296,13.9746,14.2243
snr-3,16.927,16.4592,16.3428,16.6033,17.6228,17.6021,18.0242,17.7401
"T25E4,1",11.9204,11.9951,11.55,11.8514,11.4167,10.8669,11.2785,11.733
"T28D9,1",17.0124,17.255,17.0285,17.0503,18.0417,17.6902,17.0012,18.0267
"F15G9,1",17.7781,17.8389,17.7161,17.5312,18.2622,18.2875,17.9349,18.0402
"R10H1,1",17.0905,17.4628,16.9353,17.5105,16.9998,16.712,16.2384,16.6978
unc-50,14.9273,14.8847,14.937,14.8889,15.3426,14.0585,14.2738,15.0507
"CELE_T10F2,2",16.122,15.7371,15.2,15.5471,13.9804,14.578,14.5986,13.9038
prp-19,16.2646,16.1758,15.9893,16.1745,15.8228,15.9915,15.7477,15.9481
"C23G10,2",17.6698,17.7051,17.6727,17.722,18.7187,18.5579,17.9288,18.6157
"F52C9,3",14.5857,13.6888,12.7046,13.7906,13.2116,12.6468,12.6621,12.4642
mrps-16,15.6332,15.4836,15.1813,15.6829,15.0607,14.9067,14.6075,14.8949
cex-1,14.8565,14.6338,14.7235,14.6756,14.7214,15.2897,15.0893,14.945
his-71;his-72,18.8857,18.6258,18.5662,18.6475,18.1336,17.9495,17.8859,17.9854
"F46H5,3",21.8653,21.5732,21.4788,21.5327,20.4439,20.9005,20.6966,20.811
"B0286,3",16.0242,16.0481,16.1578,16.0966,15.1831,15.3524,15.6292,16.358
cah-5,14.3312,14.1057,13.497,13.6162,12.4795,13.2455,13.0551,12.9427
dpy-18,15.7892,15.7107,15.9166,15.8886,15.9031,15.4452,16.833,16.3418
rpb-2,14.3654,14.0804,14.2508,14.5331,15.5051,15.364,15.3206,15.6748
cyb-1,12.0561,11.9623,11.6728,11.6977,14.6386,13.7159,13.4583,14.2723
tpi-1,19.4094,19.4882,19.4412,19.5299,20.3393,20.2368,20.1721,20.0667
dpy-30,18.2656,18.6645,17.7062,18.1864,18.3082,18.6678,18.5854,18.9315
icl-1,19.4781,19.4646,19.379,19.3941,18.9027,19.1726,19.1422,19.1682
mek-2,15.277,15.2043,15.3276,15.1797,14.8384,14.7267,14.6905,15.2985
rnp-1,13.9094,14.1124,14.0799,14.4234,16.3471,15.4439,15.845,17.2058
glt-1,17.4747,17.1387,17.3932,17.0519,16.4671,16.6956,17.1527,16.2299
psmd-9,15.9043,15.843,15.5694,15.8534,15.9521,15.4467,15.5688,16.2466
sid-3,14.833,15.9572,15.5697,14.9473,11.4578,11.1528,11.0912,11.2812
abi-1,13.9328,13.7748,13.9886,14.732,14.437,14.8479,14.6135,14.5546
lgg-3,12.9159,12.4401,12.2514,12.4425,14.9402,14.2085,14.6501,14.1919
"B0310,1",14.0037,12.7241,12.0826,12.4994,11.4542,11.1382,11.0079,11.612
ugt-46,19.1619,18.6885,18.5628,18.624,21.0745,20.4538,20.7886,21.1921
