geneName,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
egg-1,15.61,15.7819,15.4263,15.1084,14.2097,13.996,14.058,14.8076
sfxn-2,14.0955,12.6743,12.741,13.2784,12.925,12.0335,12.0897,12.7394
"C17G10,1",13.3323,13.8349,14.226,14.1268,14.0254,13.3619,13.6009,13.9477
"C17G10,2",13.8997,13.9281,13.6101,12.6304,14.352,14.0638,14.0691,14.3047
lys-8,15.9924,15.6873,15.9527,16.1357,15.2034,15.8347,15.6848,15.9685
dhs-6,16.9888,17.0896,17.0726,17.1677,16.8239,17.0145,16.8188,17.0134
"CELE_F45E1,1",14.849,14.0816,14.1421,14.6813,13.5599,14.13,12.9414,14.3112
"CELE_F45E1,2",15.0973,15.0078,15.3101,15.3756,13.8846,13.5969,14.0298,14.0425
ctsa-1,11.4818,11.2199,11.146,11.6405,14.8678,15.3339,15.0979,14.934
lrs-1,16.5521,16.6329,16.8289,16.7528,16.8487,16.7135,16.7335,16.9845
nsf-1,15.0994,14.969,15.3047,15.5942,15.8012,15.6883,15.5962,15.7785
che-10,18.555,18.239,18.1632,17.9504,17.8636,18.5126,17.3726,18.0149
tax-6,16.2839,15.9995,16.6785,16.088,16.48,16.2057,16.1852,16.3019
"CELE_F53C11,9",15.66,15.5781,15.7909,15.8037,14.227,14.2143,13.1791,13.7305
"CELE_M106,3",14.7862,14.8152,18.0192,15.5297,16.9971,16.9263,17.126,17.0501
mdt-9,16.0947,16.0909,15.9183,16.6496,15.6401,15.3233,15.4701,15.6358
"T19C3,3",17.2581,16.8905,16.4984,17.0119,16.1059,15.0271,15.1892,15.4298
"T19C3,4",13.0118,12.0774,12.6017,12.6104,13.7046,13.3465,13.1957,13.7044
"T19C3,5",13.8498,14.3296,13.9746,14.2243,13.1049,13.7234,13.7837,13.2555
snr-3,17.6228,17.6021,18.0242,17.7401,16.289,17.0031,16.9935,17.0901
"T25E4,1",11.4167,10.8669,11.2785,11.733,9.93025,9.87983,9.88689,9.8619
"T28D9,1",18.0417,17.6902,17.0012,18.0267,16.6786,15.7718,15.9486,16.5822
"F15G9,1",18.2622,18.2875,17.9349,18.0402,16.7724,16.9647,17.0251,16.7929
"R10H1,1",16.9998,16.712,16.2384,16.6978,12.7246,11.1118,11.3016,11.5798
unc-50,15.3426,14.0585,14.2738,15.0507,13.6283,12.1986,13.5695,14.2855
"CELE_T10F2,2",13.9804,14.578,14.5986,13.9038,14.3341,14.9088,15.1299,14.8803
prp-19,15.8228,15.9915,15.7477,15.9481,16.2334,16.4581,16.4438,16.406
"C23G10,2",18.7187,18.5579,17.9288,18.6157,17.5878,17.5231,17.6131,17.4695
"F52C9,3",13.2116,12.6468,12.6621,12.4642,13.4104,13.0026,13.1393,12.6838
mrps-16,15.0607,14.9067,14.6075,14.8949,15.5275,15.1315,15.3937,15.1363
cex-1,14.7214,15.2897,15.0893,14.945,13.7612,12.6897,12.7215,13.3842
his-71;his-72,18.1336,17.9495,17.8859,17.9854,18.7988,19.2279,19.3794,19.3079
"F46H5,3",20.4439,20.9005,20.6966,20.811,21.0856,21.0641,21.0064,21.027
"B0286,3",15.1831,15.3524,15.6292,16.358,16.0121,15.9833,15.9618,16.077
cah-5,12.4795,13.2455,13.0551,12.9427,13.3341,13.8833,13.6863,13.5639
dpy-18,15.9031,15.4452,16.833,16.3418,16.7844,16.8666,16.9354,17.134
rpb-2,15.5051,15.364,15.3206,15.6748,14.6832,14.4618,14.2245,14.6212
cyb-1,14.6386,13.7159,13.4583,14.2723,13.9142,12.9624,13.2051,13.3251
tpi-1,20.3393,20.2368,20.1721,20.0667,19.485,19.4989,19.4409,19.2541
dpy-30,18.3082,18.6678,18.5854,18.9315,17.3511,17.0438,17.0014,17.2698
icl-1,18.9027,19.1726,19.1422,19.1682,19.3985,19.3556,19.4007,19.6831
mek-2,14.8384,14.7267,14.6905,15.2985,14.9328,15.2871,15.0819,15.2188
rnp-1,16.3471,15.4439,15.845,17.2058,14.1339,13.9104,14.2416,15.1536
glt-1,16.4671,16.6956,17.1527,16.2299,16.0277,16.9719,16.308,16.3746
psmd-9,15.9521,15.4467,15.5688,16.2466,14.9357,14.8681,14.9675,14.5013
sid-3,11.4578,11.1528,11.0912,11.2812,14.6105,14.8785,15.4888,14.666
abi-1,14.437,14.8479,14.6135,14.5546,13.9339,13.499,13.57,13.8115
lgg-3,14.9402,14.2085,14.6501,14.1919,14.4055,13.3005,13.2822,14.371
"B0310,1",11.4542,11.1382,11.0079,11.612,12.4517,11.6169,11.2334,12.0496
ugt-46,21.0745,20.4538,20.7886,21.1921,19.3806,19.4942,19.4636,19.4659
"arf-1,2",17.9465,17.8743,18.2993,18.1247,17.6158,18.3737,17.8912,17.9308
pho-5,11.3788,10.8807,11.2454,11.6884,11.6885,10.9762,12.2723,12.4184
psd-1,14.4527,13.4123,13.5038,13.4491,14.1608,14.6676,15.0061,13.9265
"B0361,6",14.6471,12.2729,14.1182,13.8137,14.2029,14.5244,14.7969,14.6168
"B0336,3",14.3104,14.3965,14.5962,14.5346,14.6995,14.5536,14.5553,14.2304
tag-320,17.4859,17.3447,17.1082,17.1788,17.4261,17.4257,17.2465,17.3476
"B0403,3",12.0285,12.3902,12.2296,12.5699,11.8439,11.547,11.2809,12.9198
"C02F12,5",15.9978,15.9672,15.2454,13.8774,13.2067,13.3762,14.1974,14.0413
lmp-1,18.7244,18.6328,18.4226,18.4291,19.0024,19.1804,19.2195,19.0407
"C03F11,3",13.4592,12.9143,13.7226,14.2041,13.7319,12.8576,13.7493,13.8041
cht-1,17.2532,17.3759,17.5838,17.4973,15.5503,15.895,15.8076,15.567
unc-78,17.0793,17.0803,17.157,17.4467,16.4217,15.8758,16.0118,16.3999
vps-16,11.4273,9.71369,11.2034,11.7336,9.82457,12.6496,12.3798,10.6637
txdc-9,12.9582,12.9274,12.3942,12.7126,13.7469,14.2449,13.4967,13.0873
"C05D11,5",13.0683,15.9694,15.5491,12.99,14.9108,14.1138,14.0084,14.9002
mrps-17,14.9826,15.2929,15.2363,15.1756,15.4295,15.5648,15.5117,15.7898
let-721,16.159,15.6423,15.493,16.1012,15.4261,15.6294,15.4818,15.9499
sodh-1,19.4368,19.6408,19.4184,19.3316,19.6538,20.4209,19.6226,19.5861
"H24K24,3",16.9903,17.0241,17.0505,17.1778,16.7721,16.9007,16.8705,17.0165
let-858,12.8424,11.9593,12.874,12.563,14.504,14.4852,14.6751,15.6564
gld-1,16.2119,16.2658,16.236,16.5805,16.8764,16.8526,16.8811,17.0251
ccf-1,14.2154,14.3565,14.1154,14.4089,13.9617,14.059,14.2015,13.9221
snr-1,17.1824,17.5342,16.9837,17.0033,16.7672,16.9864,16.6225,17.1273
usp-14,16.6422,16.7462,16.8378,16.7515,16.5113,16.8729,16.6989,16.7203
cul-1,15.48,16.7496,16.472,17.2393,17.228,17.511,17.4663,16.9724
cul-2,14.1365,13.5718,13.8725,14.7652,13.9821,14.1643,14.289,14.4228
cul-3,13.0913,12.6853,13.4119,13.4505,12.812,13.1681,12.6403,12.5841
cul-4,13.844,16.5853,17.5641,17.8941,16.6331,16.082,16.0947,15.1954
ugt-49,16.6275,16.5985,15.6816,17.7378,15.5409,15.605,15.652,15.7505
ugt-1,14.0668,13.4672,14.1229,13.0221,14.9551,15.8068,15.5893,15.4712
ugt-2,12.236,13.4551,13.3426,11.9045,12.332,13.7452,13.5161,12.0871
"AC3,5",17.1337,16.5707,16.4639,17.0673,16.5397,16.3285,16.388,16.4888
lin-24,14.212,14.2776,14.8167,13.3502,12.9891,13.6908,13.2975,12.8125
"B0001,4",14.5817,15.0762,14.8638,15.0378,14.8771,14.9233,15.0455,14.6854
"B0024,10",13.5375,14.614,14.3692,14.7839,14.2152,13.1161,13.8891,14.3374
"B0024,11",14.7527,14.2491,14.9549,15.0519,14.7954,14.6925,14.4927,14.9794
gna-1,14.835,14.43,14.3133,14.425,14.9163,14.1246,14.4675,14.7906
"B0024,13",13.3496,12.6203,12.8799,12.9581,13.0959,12.0902,11.6567,12.6089
sart-3,14.5232,14.7035,14.5341,14.8971,14.6934,14.5614,14.6312,15.0605
leo-1,13.6649,12.7278,13.3409,13.9808,14.5162,13.1164,12.7584,13.938
"B0035,3",14.8963,14.6352,14.9823,15.0721,14.8642,14.9843,14.9501,14.7317
dnj-2,13.856,14.1498,13.8167,13.9507,14.2019,13.8798,13.8713,13.9459
pfd-4,17.4373,17.1234,16.916,17.2935,16.5898,16.3654,16.3921,16.6319
"B0035,6",11.4844,11.0499,11.2476,11.7145,12.9091,11.7545,11.4271,12.0682
"B0035,13",15.2951,16.1835,16.1616,16.3467,15.1019,15.0489,13.9629,14.2486
dnj-1,14.3341,13.8516,13.7253,13.9958,14.4994,15.0248,14.967,14.684
"B0035,15",15.1529,14.4816,14.4487,14.6098,14.2517,14.4291,15.0246,14.3976
pmk-1,13.3774,13.3182,13.3534,14.0955,13.0948,13.4521,13.6394,13.4962
faah-2,12.3005,11.7154,11.733,14.1796,12.9615,12.9477,13.7741,13.3523
faah-1,14.1113,13.6982,12.9717,14.1179,12.5536,12.1602,12.3623,13.3638
clec-51,11.2256,10.7653,11.2469,11.6814,12.505,11.2313,11.8545,12.2275
clec-52,16.2601,16.2072,16.5169,16.5546,15.6194,15.3643,14.6968,15.3156
pitr-3,11.3518,11.129,10.9616,11.7051,12.7616,14.3639,13.9641,13.8768
"B0222,5",14.8183,14.5726,14.6235,15.9873,14.8923,14.3916,14.2701,14.4704
ttr-18,18.0418,18.1547,17.9021,18.3714,17.5484,17.3713,17.483,17.4107
"B0334,3",17.1025,17.1677,17.269,17.2791,17.1292,17.3497,17.3537,17.2604
"B0334,3",13.0511,14.3461,13.5345,13.7456,13.8274,13.9809,13.9958,14.3545
unc-44,17.8672,17.4957,17.4065,17.802,16.7279,16.8867,16.7197,16.5726
unc-44,15.3228,15.8062,16.2674,16.418,15.8527,15.0429,15.2111,15.3456
"B0395,3",14.8945,15.0146,15.0845,14.646,15.6923,15.7107,15.6793,15.6834
"B0491,5",17.4997,17.2597,17.2466,17.6995,17.8261,17.5779,17.6393,17.6144
valv-1,13.9113,14.1407,13.632,13.7238,13.1909,12.4824,12.2458,12.7239
tes-1,12.5971,12.2031,12.7632,12.5738,11.4583,12.1827,12.7712,10.9862
"B0564,2",14.242,14.0671,14.3234,15.1598,14.059,13.4724,13.6599,14.4657
"B0564,7",11.1083,10.9056,11.1625,11.711,12.8457,13.7165,10.8242,11.8855
"exos-4,1",14.8413,15.3698,15.7167,15.2067,15.8493,15.9895,16.0257,16.182
"C01B10,8",13.9448,14.1591,14.137,14.3196,14.7557,14.6696,14.7034,14.7726
"C01B10,10",13.5068,12.1131,12.7832,11.9949,11.2129,11.8291,10.6879,11.2283
"C01B10,3",15.3344,14.6857,14.7084,14.7696,14.9273,14.6414,14.6246,14.3837
"C01F1,3",15.2627,16.5116,14.6974,14.7257,14.9444,15.3614,15.1132,15.1496
sco-1,15.4769,15.6505,15.7508,16.0699,15.8887,15.7433,15.7738,15.9899
"C01F1,1",12.3668,12.6567,11.917,12.1541,13.7101,13.5329,13.2809,13.5615
aly-1,15.2043,15.0007,14.688,15.831,15.1161,15.0916,15.0832,15.5309
"C01G5,5",14.2358,13.7275,13.3221,14.0561,13.0355,13.3479,11.7039,13.7823
ddi-1,14.4058,14.1179,13.6466,14.6867,13.9565,14.0506,14.1578,14.427
aqp-2,16.1596,16.155,16.5075,16.3224,16.9017,16.7878,16.9166,16.9578
"C01G6,3",18.1044,17.7142,17.8554,18.2751,15.8485,15.7214,15.6708,15.8547
tag-165,14.8774,15.0253,15.112,15.2358,15.097,15.2513,15.0792,15.3716
acs-7,11.4173,11.163,11.2511,11.6683,12.4158,12.2346,12.3643,12.9933
"C01H6,4",13.736,13.2406,12.655,13.4272,13.1105,11.7949,12.1583,12.9623
"C02G6,1",17.7252,17.4872,17.9578,16.5806,14.4958,15.6072,15.6729,15.1775
"C02G6,2",15.6339,15.7917,15.4512,15.1812,16.6611,15.445,15.6352,15.2542
"C03A3,2",13.9265,14.2291,14.3483,13.3325,14.5221,14.1212,13.7635,14.975
npp-14,14.1598,13.8403,14.0317,14.3791,13.8073,13.2855,13.5396,13.8922
asfl-1,14.7471,13.7997,13.6685,14.8027,13.0804,13.4647,13.2491,13.3714
"rpl-24,2",15.5191,15.0816,14.9881,15.9201,16.3604,15.8681,16.1657,16.3151
arrd-25,15.0856,15.5833,15.5337,16.1931,15.6065,15.3153,15.2865,15.4542
"C04C11,1",15.063,15.228,14.5272,14.0717,14.207,14.0897,13.7055,13.6178
spch-1,13.9261,13.7136,13.5793,13.4985,14.0974,14.7404,14.7083,13.8325
"C04G2,2;CELE_W01B6,2",11.4685,4.75557,11.1687,11.6266,10.0144,7.54239,0,9.73919
dis-3,13.5637,13.4873,12.7375,14.438,14.3132,14.2998,14.0704,14.5127
"C04G2,9",15.4542,15.5624,15.4102,16.2256,15.5448,15.3078,15.4776,15.6901
ndc-80,13.3319,13.8412,13.5434,14.0357,11.6578,14.3689,12.9306,10.1725
"C04G6,4",12.3247,13.4136,12.6561,13.2591,11.998,12.9594,13.115,12.6573
"C05C12,5",11.2966,11.0214,11.2476,11.4758,10.6246,9.85557,9.2778,10.4064
amt-4,14.629,14.4833,14.649,14.7715,15.0363,14.9826,15.6288,15.2601
lnp-1,12.41,13.0656,13.4538,14.5577,12.8819,12.833,13.3835,13.2721
"C05G5,2",14.3653,13.8541,13.7021,15.5501,12.6485,10.1641,11.2374,11.6226
rpb-6,15.0928,15.3961,16.0328,14.9893,16.2053,15.9326,15.5992,15.8032
mvb-12,14.8018,14.8813,15.0586,15.1904,14.4245,14.1953,14.2601,14.3941
"C06A6,5",14.9898,15.4667,14.9607,14.8591,15.3105,16.0738,15.6045,15.4794
mthf-1,18.2087,18.5163,17.5197,18.4758,18.234,18.2992,17.8628,18.072
"C06A8,3",21.7052,21.5616,21.7183,21.7631,20.802,20.4759,20.8266,20.8488
stdh-1,14.1639,14.1083,13.3771,14.1398,13.3558,13.553,13.7837,14.0322
"C06B3,6",13.0886,12.4908,12.7576,12.7445,13.621,14.5085,14.2957,14.3116
ain-1,15.9663,15.4837,15.7699,15.5943,15.7355,15.7109,15.7608,15.7059
trxr-1,14.3801,14.0154,14.7675,14.1824,13.8611,13.9373,13.8988,14.2657
ufl-1,13.4223,13.7397,14.0015,13.9958,14.7131,14.5436,14.4803,15.0531
"tin-9,1",16.9671,16.8978,14.6931,17.6306,15.6013,15.3547,15.8959,16.8155
pept-2,12.5229,12.9039,13.0413,12.6757,11.9351,12.5109,13.1763,11.9373
"T25B9,9",17.072,17.379,17.3504,17.8301,17.5618,17.5631,17.6442,17.8271
atp-5,20.6802,20.7264,20.7533,20.4732,20.4129,20.7671,20.7292,20.4363
"C06H2,2",12.4909,13.6883,12.7979,12.9617,13.6252,14.1744,14.6395,13.7735
jmjd-5,15.4241,15.3339,15.0121,14.2146,17.3379,18.6228,18.2579,16.8931
pdi-2,20.8915,21.0791,20.9512,20.7859,20.5745,20.7275,20.7392,20.6194
nuc-1,17.6865,15.2164,16.002,15.427,15.9301,15.7521,16.0324,15.6808
"C07D10,5",11.2417,12.2108,12.4205,11.5618,10.4635,11.0638,10.9505,10.2679
stip-1,16.7612,16.6792,15.2213,17.2128,12.2693,12.2002,12.5009,12.8455
wsp-1,14.0377,11.0011,15.1503,15.3393,11.6597,13.2904,14.314,14.2005
hgrs-1,14.6046,14.6844,14.5776,14.3723,14.6751,14.8342,14.7147,14.683
cpg-1,16.6534,16.8205,17.2898,17.3246,16.4744,16.6611,17.0797,17.1232
"C08B6,8",14.5449,14.0738,14.4939,14.8049,14.2258,13.7137,14.0815,14.2704
aos-1,15.4435,15.855,15.8172,16.0954,15.0583,15.2968,15.1697,15.3479
pfd-1,17.5807,17.9372,17.8009,17.3435,16.9142,17.1744,17.0977,16.9287
"C08F8,2",16.2083,15.3147,15.6748,16.3805,14.407,13.5827,13.5962,14.2649
"C08F8,3",15.0381,14.4406,14.47,12.011,14.9036,14.3588,13.801,14.7657
vgln-1,18.3894,18.8176,18.2944,18.5935,19.7387,19.4744,18.9506,19.0974
ipp-5,14.2688,14.2089,13.9875,15.1264,14.6665,13.5268,13.9508,14.5336
hsp-25,17.2864,17.4584,17.7024,17.2665,17.5177,16.237,16.037,16.5057
pak-1,12.9488,11.6477,9.60291,13.0268,11.8552,10.9745,12.2876,12.9516
cks-1,16.0643,14.9475,17.0436,16.0186,16.6539,15.0405,15.2643,15.5207
npp-23,14.5498,14.3239,14.4509,14.7633,14.6878,14.1624,14.2044,14.7708
nuo-1,16.1787,16.0173,16.3898,15.9534,16.5802,17.2328,17.0692,16.7449
nasp-1,16.4702,17.062,16.4957,16.3985,15.0021,14.975,15.2806,14.9922
"C10C5,2",17.1485,17.4632,18.2499,16.25,14.1423,12.0147,18.3596,13.391
"C10C5,4",15.7965,16.1977,15.7805,15.4896,15.3294,15.3586,15.1719,15.1735
egal-1,14.1127,13.3298,13.4442,12.6771,13.6578,13.4683,13.4951,13.7384
"C12D8,1",17.1996,17.3045,17.1332,17.4872,16.4306,16.7903,16.0688,16.2453
daf-36,13.7529,13.3031,13.6236,13.5361,13.4252,13.0635,12.5298,13.9441
akt-1,13.6847,14.2194,13.8415,14.1848,13.4871,13.6374,13.3972,13.4251
dohh-1,15.7308,15.8659,15.4371,16.019,15.695,15.0506,15.008,15.5741
"wdr-5,1",15.4828,15.0908,15.2773,15.7017,14.0886,13.9234,14.3356,14.1842
"C14B1,8",13.3076,12.5747,13.0436,13.1545,13.5359,12.2935,12.3377,12.5703
pdi-1,18.6698,19.1495,18.9049,18.8051,18.5386,18.3345,18.3139,18.4121
mma-1,13.5484,13.4036,13.3794,13.8021,14.5249,14.8611,14.8969,14.7595
"C14F11,6",16.6983,17.2512,16.6498,16.4513,16.5628,16.4647,16.6291,16.2485
"got-2,2",19.0779,18.967,18.9366,19.0738,18.7617,18.9567,18.9178,18.803
"C15B12,1",10.8869,10.6928,11.1902,11.4103,7.71953,9.40653,9.36075,8.86991
"C15C7,4",13.172,13.8186,13.1191,14.4168,9.89412,9.78573,9.81041,9.94915
"C15C7,5",15.5811,15.1459,15.239,15.8482,14.7408,14.566,14.7697,14.8052
gcc-1,11.2953,11.1274,11.1262,11.3637,13.5606,11.8895,12.3789,13.2412
"C15C7,7",11.3239,10.9908,11.1312,11.6548,11.9219,13.142,11.1456,12.8091
asp-10,15.9661,15.9173,16.226,16.4709,16.3918,16.9332,17.3463,16.8132
"C15H9,4",13.9497,14.0771,15.2913,14.3372,13.3077,14.5224,14.4851,14.0944
flu-2,17.0843,17.233,17.1175,17.0872,16.3074,16.2982,16.2272,16.1373
prx-3,11.3206,11.2229,11.8968,11.2837,12.8117,12.9811,12.4249,13.614
nnt-1,13.133,14.2768,14.0294,13.3656,13.9486,13.504,13.5483,13.8591
"C15H9,9",18.2038,18.1017,17.7244,18.9817,18.2318,18.0453,17.9812,17.8775
thoc-2,13.8481,12.6603,14.1386,14.7439,13.0551,12.9743,12.5663,13.2906
nfx-1,15.5982,14.5199,15.7982,15.4952,14.5188,14.8495,14.6866,14.2904
"C16A3,6",13.1704,12.3952,12.4108,11.9048,13.6076,12.5764,12.37,11.5412
"C16A3,5",16.6181,16.3522,16.5617,16.8818,17.6507,17.1516,17.3314,17.4991
"C16A3,4",16.133,16.3921,15.5191,16.5877,15.9789,15.8602,15.9571,16.1523
let-716,13.8461,13.7939,13.8404,14.1198,15.3233,15.2604,16.6329,15.6546
oatr-1,18.5975,18.7292,18.4702,18.4984,18.6045,18.3307,18.2411,18.3627
"C16E9,1",16.9438,17.1514,16.7992,17.5342,9.97782,9.85264,9.97554,9.80661
dim-1,19.9106,19.7394,19.8894,20.02,19.4891,19.7347,19.7755,19.8113
"C18B2,3",15.421,15.4576,15.4619,15.4488,16.4037,16.4188,16.4908,16.7287
"C18B2,4",13.2534,14.335,15.6556,11.9911,15.4076,15.4504,15.4409,15.4035
"C18B2,5",17.2136,16.6746,16.4925,17.1658,17.3166,16.9977,16.9931,17.0572
ugt-48,14.4649,14.3244,14.4082,14.5078,13.9654,14.6148,14.437,13.8783
"C18E9,9",14.8523,13.9271,14.0747,16.03,14.2711,13.9827,14.228,14.9329
tomm-40,17.1356,17.2254,17.0168,17.1141,17.4839,16.9133,17.4075,17.6508
"C18E9,5",15.2899,15.1193,14.9051,15.366,15.1149,14.3922,14.5861,15.1271
"C18E9,2",14.5617,14.6264,14.3395,14.5794,14.4851,14.5542,14.4455,14.9329
"C18E9,4",16.3246,17.1823,16.4602,16.5764,16.7101,16.8732,16.8913,17.1404
rpn-2,17.2435,17.2643,16.9225,17.2213,16.8983,17.32,17.2623,16.8292
twk-18,14.4579,16.4285,16.5718,14.2745,16.1234,15.1825,15.1676,14.9872
"C24A3,1",12.9493,13.4965,13.3058,14.2046,13.4872,14.1021,14.1671,13.6865
cal-5,15.8176,15.8726,15.926,15.7951,15.2909,14.7515,14.6568,15.0171
cht-3,17.3582,16.649,16.7283,16.768,14.9087,15.3746,15.493,15.4062
"C25E10,8",15.8759,15.5632,15.6109,14.9719,13.1041,12.871,12.2593,12.8753
swm-1,15.5917,14.7629,15.7271,15.7622,14.384,14.7819,14.244,14.9581
"C25E10,10",14.2685,14.1663,14.0672,14.3586,13.0136,11.8675,12.6677,13.1075
dpyd-1,16.0672,16.3006,16.3829,16.4162,16.968,17.2027,17.2258,17.224
smz-1,12.1411,13.3888,11.8501,12.216,13.8984,13.8794,13.741,13.2387
"C25H3,8",11.3569,11.2118,10.9006,11.7045,12.2461,12.6082,12.786,12.2607
"C25H3,3",16.549,16.8314,16.5116,16.3642,15.2355,15.402,15.5258,15.3085
dnc-4,14.1287,13.3703,11.831,13.3021,13.1248,11.4548,11.925,12.7551
elpc-4,13.594,12.4755,12.297,13.7132,13.0057,12.6893,12.801,12.5076
"C26B9,5",16.056,15.8867,15.9834,16.1048,16.2381,16.0543,16.4127,16.2793
"C26B9,3",14.7239,13.9069,13.7364,14.1826,13.8112,13.5573,13.2171,13.5209
ran-3,16.9348,16.9016,17.3507,17.0333,16.794,17.1203,16.9463,17.2078
hel-1,17.8286,17.6554,17.2291,17.6196,17.5976,17.3579,17.3974,17.6373
ula-1,14.8671,15.073,14.7563,15.1435,15.0946,14.4944,14.6219,14.8779
mmab-1,13.3536,14.32,14.1078,13.8647,13.902,13.8391,13.9082,13.9198
ntl-9,15.137,15.3136,15.1155,15.3354,15.0277,14.4992,14.9307,15.0368
hint-3,15.2131,14.8595,14.3769,15.3582,14.2059,13.37,13.5319,13.6933
rps-30,19.1169,18.8571,18.1819,19.7642,19.6847,19.4069,19.6322,19.6161
"C26F1,3",13.6944,13.4414,14.2902,13.8019,13.8552,13.4876,13.915,14.4163
spr-2,16.619,16.8156,17.0394,16.7169,15.6791,15.5833,15.7477,16.1763
"C27B7,5",16.3364,14.7547,14.6647,15.1131,14.7099,13.7664,13.6967,15.294
rap-1,15.5651,15.4111,14.8767,15.0134,14.8385,14.862,15.5893,14.9776
dpf-2,14.7951,14.8395,14.5965,14.6236,13.3787,13.5843,13.2345,13.8306
"C27F2,4",12.9404,13.335,13.2917,13.0201,13.5485,14.841,14.7664,13.5774
vps-22,14.2465,13.5785,18.4848,14.6857,16.7957,14.6459,14.0896,16.9652
fust-1,17.3569,17.0322,17.2715,17.3543,16.0111,15.8053,16.1449,16.4071
spp-10,15.6405,15.1642,15.4051,16.33,15.4255,16.7779,16.6472,16.2964
"C29F5,1",14.8299,15.1979,14.8644,15.4177,15.2172,15.0438,14.9513,15.4632
"C29H12,2",16.9294,16.6869,16.6514,16.8404,16.2818,16.2344,16.241,16.4579
"C30B5,4",12.6242,12.5083,11.6211,13.2802,13.2287,12.6872,12.813,13.3064
hil-1,14.3393,15.408,12.9369,13.8161,12.998,13.5351,13.267,13.1905
"C33A12,3",14.4185,14.1442,13.6585,14.5464,13.822,13.695,13.7532,13.6245
"C33A12,4",14.2412,11.5573,12.9865,13.5434,11.6618,11.7453,12.0355,12.5155
"C33A12,1",18.2593,18.4628,18.1766,18.3444,18.1325,18.209,18.2125,18.1216
ugt-21,11.4555,11.147,11.2195,11.6496,14.1087,13.3994,13.6397,14.1121
"C33F10,12;CELE_T05F1,8",13.3935,13.0904,12.9956,13.8275,14.4078,13.7243,14.0774,13.7854
"C33G8,4",15.2831,14.7281,14.319,14.7878,13.0395,13.2286,13.7596,13.2028
sec-10,14.0545,14.424,14.0037,12.6707,16.1766,15.6846,15.729,15.9673
tag-322,10.9451,11.1925,11.0258,11.6287,13.1543,12.8354,12.5853,13.4302
rsp-6,16.6252,15.414,16.505,16.8201,17.5208,17.3465,17.3988,17.0727
"C34C12,8",17.1523,17.02,16.8967,17.1317,17.1032,16.9422,17.3107,17.0888
"C34C6,4",13.5048,12.5092,12.5799,13.982,13.8291,13.6126,13.3653,13.0015
grsp-3,14.4915,12.8952,14.7428,13.5597,14.8677,16.3718,16.3923,15.8153
cyn-12,15.2268,14.8527,14.7466,15.4203,15.1157,15.6379,15.4691,15.1181
mutd-1,14.9158,15.9826,15.0339,15.415,14.429,13.9838,14.2294,13.7802
"C34D4,4",12.8168,11.6036,10.9351,13.3108,13.4355,12.8164,13.2248,13.5903
rsd-3,12.9861,13.9565,13.5461,14.5085,13.4747,13.3054,13.148,13.349
"C34F11,5",15.1463,16.1547,14.1382,13.9781,15.1437,15.1632,15.1558,15.1203
ugt-33,11.4477,11.223,11.1929,11.6631,12.8626,10.2058,10.9584,11.876
"C35A5,8",16.3949,15.929,15.6579,16.697,15.0703,15.2026,14.843,15.5068
"C35D10,6",15.3735,14.1101,14.1636,15.2805,14.312,14.6517,14.0026,14.1351
"C35D10,10",14.0133,12.9477,13.7885,13.2803,15.0317,15.9569,15.6019,15.1768
"C35D10,5",14.962,12.5645,13.3902,14.3422,14.7655,12.7543,13.6961,12.6301
coq-8,13.4842,13.8843,13.6391,13.528,14.5463,14.3964,14.6653,14.9754
"C35D10,13",16.8548,16.4689,16.4339,16.8076,15.3039,15.1179,15.0513,15.0447
"C36A4,4",15.1878,15.3374,15.3629,15.169,14.8286,15.083,15.0081,15.0033
"maph-1,3",17,16.9314,16.8102,17.3765,15.6799,15.5837,15.4542,15.7028
acs-19,14.4332,14.2778,14.5068,14.5991,16.3102,16.0051,16.0925,16.226
flp-9,11.4201,10.9327,11.2418,11.46,13.4786,12.3671,13.4114,13.3294
mel-28,14.4104,14.741,14.5689,14.3946,13.3606,13.7391,13.6715,13.3143
"C38H2,2",11.7122,11.212,11.2673,10.4707,12.3432,12.4557,12.6627,13.1018
"C39D10,7",19.4092,18.9764,19.0443,19.6093,16.3992,16.617,16.7895,17.041
"C39E9,8",18.1769,17.5955,16.8562,18.2403,16.5097,16.8114,17.4214,17.0249
"C39E9,12",14.5324,15.2585,14.7963,14.3551,13.731,13.2126,13.3982,13.9859
rfc-3,14.206,13.9838,14.3528,14.7979,14.7119,14.8927,14.8523,14.6913
"C39H7,4",15.3592,14.9597,14.7732,15.6777,14.8614,14.0856,14.3603,15.229
rpc-1,12.8416,14.557,11.1915,12.4282,12.6909,13.1957,12.5579,12.5896
"C42D4,1",19.9702,20.1148,20.4522,20.0018,16.8755,17.2054,17.2346,17.2075
"C43H6,3",15.0044,14.458,15.2298,15.4292,15.1976,15.1082,15.1343,15.2136
"C44B7,5",18.8718,18.4767,18.6728,17.9647,16.6486,17.056,17.0285,16.9788
"C44B7,7",15.0596,15.0528,14.9035,14.8502,15.3721,15.0306,15.2159,14.7802
pmp-1,14.7744,15.6985,15.1733,13.3008,15.0496,14.0998,15.3167,14.6903
