geneName,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
acl-7,13.3444,13.322,12.9068,13.3215,13.9616,14.4417,13.9269,13.6564
mec-5,16.8508,16.9972,16.4648,16.5436,14.8552,14.2662,14.6941,13.94
tag-297,12.8374,13.2375,12.9701,13.0231,18.4983,12.9675,12.8379,13.1617
msi-1,16.3901,15.6885,15.6966,15.6294,15.165,14.9798,14.8554,15.1024
dcs-1,16.7186,16.0116,16.1996,16.5655,14.7666,14.4341,14.4856,14.7164
"CELE_F45D11,15;CELE_F45D11,14",16.1278,15.9174,15.8136,15.5769,16.6206,16.3159,16.4813,16.3779
hpl-2,13.2473,13.2508,12.6945,13.3485,12.5419,12.478,12.2773,12.3048
hsf-1,12.4684,13.2217,12.427,13.2734,13.387,9.98706,13.7655,11.3437
"ant-1,4",12.3874,9.13688,14.1472,10.8979,12.7197,13.4664,13.7584,13.075
"CELE_ZK524,4",13.0319,13.2401,12.7643,13.1106,11.198,10.788,11.5749,10.4714
"hmg-1,1",17.5301,17.2135,17.8479,18.0889,17.6595,17.9364,17.5057,17.9031
pkn-1,15.6476,15.1676,15.5108,16.3514,12.7593,12.822,14.4388,11.5238
ntl-3,15.3981,16.9024,14.8983,15.5449,16.6961,15.2864,15.0528,16.117
sec-31,15.963,16.5035,15.0739,16.3044,13.9678,13.3463,13.4606,13.6301
ipgm-1,17.5678,17.0862,18.4883,18.6042,16.9148,17.8953,17.5696,17.6613
icln-1,17.3295,18.3874,17.2529,17.8528,14.8575,14.4356,14.596,15.1214
pgp-8,15.8878,15.3347,14.8592,15.1623,14.3594,13.448,13.3047,14.5469
fat-4,13.2084,12.99,12.9641,13.0788,13.2175,13.0271,13.4419,12.7587
dhs-12,17.5067,17.8822,18.4032,18.2225,16.6773,17.4895,17.0321,17.3127
crn-2,17.2477,17.379,17.1755,17.5286,14.9444,14.84,14.6105,15.0679
nspd-6,13.3032,13.3399,12.6718,13.3283,13.8692,11.1798,12.68,12.8881
"R151,8A",16.5195,16.4732,15.7633,16.6274,15.4808,15.1419,14.6866,15.634
skr-10,15.1968,14.9376,13.3639,14.7845,10.5649,11.421,11.451,11.2102
"CELE_W05H12,1",13.1366,13.2112,12.7189,13.2094,10.6095,10.3342,10.4145,10.6225
PRL-1,12.6926,13.2196,12.9796,11.9617,12.6397,13.2186,13.119,12.8938
"CELE_T04A11,1",13.6088,14.266,14.8625,14.2645,15.2796,15.4511,15.4026,15.1973
pgp-9,13.1428,13.3607,10.8537,13.2107,13.1407,12.7419,11.8217,12.9057
unc-45,14.7935,15.0482,14.1925,14.0447,14.8684,14.5707,14.5731,14.3696
hid-1,15.9315,15.9614,9.58561,12.0036,14.9409,12.6809,13.9188,15.5022
fat-2,13.1128,13.1984,14.1685,12.9718,16.0928,16.6632,16.75,16.3798
dhrs-4,15.3359,14.627,15.2576,15.4727,14.5034,14.331,14.5906,14.4564
ras-2,14.3334,14.6238,15.603,15.3227,14.9608,14.4434,14.7078,14.9618
lec-2,20.772,20.6858,20.5438,20.7105,18.4811,18.416,18.2211,18.6694
ragc-1,15.7726,16.1673,16.8777,15.5724,15.8605,14.3911,14.4242,14.6387
"CELE_DY3,8",15.4429,15.5923,15.3519,15.5819,12.3567,12.5423,12.7443,13.0529
skr-12,12.989,14.1875,15.2486,15.8819,14.7931,14.5503,14.8337,15.2379
dpy-26,13.1472,13.1683,12.9952,13.2542,11.8469,10.3108,10.7822,10.3568
uso-1,13.3172,13.5266,14.441,14.1466,13.9732,13.7902,14.0212,13.9232
rad-51,20.9089,19.5211,20.9024,21.0579,10.8344,16.8799,16.2002,16.5423
moc-1,13.3759,13.1578,13.6589,13.333,14.7962,14.4607,14.3939,14.4382
lon-8,14.8178,15.3727,14.9125,14.944,14.6082,13.8853,14.5185,14.2072
zig-1,15.6025,15.3221,16.31,16.3451,14.2003,14.5262,13.7846,14.5907
ida-1,13.2608,13.0916,12.516,12.8265,11.4625,10.9963,11.1275,11.4119
tln-1,17.3294,17.1775,16.8264,16.8707,16.7834,16.1044,16.2487,16.3369
ugt-16,13.094,13.2919,12.7704,13.2544,14.9295,14.1053,13.8747,14.258
let-92,17.892,17.6733,18.1306,18.0386,16.5081,16.7335,16.3118,16.8715
"CELE_T28D6,6",16.3849,16.5473,16.4225,16.2874,16.2064,15.8703,16.149,16.0047
fat-6,15.5001,15.0056,15.183,16.197,14.8507,15.2187,15.298,15.852
vha-6,17.5272,17.2381,17.6794,17.6496,16.6655,16.8241,16.5308,16.7645
cpz-1,17.4472,17.4593,17.009,17.2762,17.3102,17.1798,17.5197,17.2364
"CELE_W02A11,1",14.8102,15.3371,14.2272,14.6933,14.3222,13.4264,14.1627,14.5149
gbf-1,15.2439,14.9175,15.1344,15.2782,14.0339,14.6566,14.7645,14.4491
syp-1,13.3338,12.8189,12.6983,13.2622,13.6193,13.5267,13.0255,13.7412
cyp-31a2;cyp-31a3,13.3739,12.8554,14.3587,13.9856,11.8618,12.5662,12.5148,11.9758
iffb-1,16.3813,16.7274,16.1677,16.2154,15.526,15.5268,15.1951,15.2947
egl-30,17.5285,17.4654,17.2318,17.3039,15.7371,15.8623,15.7673,15.9283
"B0416,5",16.0423,16.2391,16.2337,16.4354,14.5755,14.5409,14.3199,14.2874
pdxk-1,18.0692,17.5355,17.3619,16.934,14.9038,14.7931,14.6338,14.2654
pcm-1,15.3053,14.6179,14.136,14.455,13.4453,12.0384,13.2164,12.7334
"CELE_K07C11,7;K07C11,7",17.8752,17.532,17.2158,17.8243,16.2703,15.8558,16.1876,16.3828
ubq-1;ubq-1;ubq-2,22.258,20.8479,21.8904,21.4548,21.0695,20.5123,20.8058,21.1033
asm-3,13.057,13.3166,12.9134,13.2157,10.6579,10.0552,10.4173,10.61
ifc-2,18.9426,18.7045,19.1497,19.242,18.0958,18.3398,18.2498,18.4373
"zfp-1;F54F2,2/F54F2,3/F54F2,4",7.18589,13.289,12.1071,10.8692,12.3211,12.4946,12.2244,12.3186
"gcp-2,1",17.3845,17.3099,16.6011,16.9886,15.3311,15.2976,15.3092,15.2063
nxt-1,15.8869,16.3559,15.6441,15.3138,16.8647,16.2371,16.423,16.5382
vps-51,13.2314,13.2299,12.9217,13.2501,10.6211,10.3352,9.86462,10.5999
wdr-4,15.8565,16.0469,15.6807,15.8261,14.1462,14.8354,14.4791,14.2209
"CELE_Y48C3A,14",14.3882,14.0605,13.8198,14.1756,13.8669,12.4842,13.1746,13.031
zoo-1,13.1829,13.3585,12.7795,13.1999,0,11.3854,11.8693,10.403
"CELE_Y65B4BL,1",14.3829,14.8081,13.1924,14.3497,13.962,13.7066,14.0491,14.3096
"C06A1,2",15.6039,15.2776,14.6175,15.8832,15.1522,15.4488,14.8307,15.2435
stl-1,16.6767,16.9558,16.7696,16.7267,15.8434,15.9943,15.9189,16.25
lea-1,20.2859,19.9704,20.1859,20.1686,18.5298,18.4407,18.3774,18.5475
lea-1,18.836,19.1175,17.9043,18.4333,17.2308,16.2451,16.4643,16.6014
"CELE_T10C6,6",13.1486,13.3097,12.8395,13.0869,12.2222,11.3422,10.8521,11.8552
"CELE_Y38E10A,22",15.6771,15.5375,15.1349,15.3909,14.8312,14.7925,14.7482,14.9209
"CELE_Y48G10A,4",12.2724,13.2456,12.3359,13.1518,10.3143,12.0263,11.6397,8.99816
ain-2,15.9679,16.4544,15.93,15.9102,15.6618,14.3077,15.064,14.6574
ain-2,13.0249,13.2334,12.8961,13.0101,13.9211,13.1631,12.9529,13.3153
cyp-34a9,13.9216,15.7938,15.2441,14.6707,13.3825,12.9103,13.544,12.6854
pqn-31,17.015,17.2284,16.9596,16.9483,15.584,15.3808,15.2697,15.4663
"CELE_F56C9,10",13.5828,13.4876,13.9514,14.1223,13.8315,13.3755,13.7877,13.1384
"CELE_Y25C1A,7",15.1142,15.2874,14.0911,12.8907,13.6899,14.039,13.8796,14.0009
unc-82,18.0041,16.0615,16.9216,16.8568,16.7377,17.3314,16.5875,17.4618
ttc-7,13.3299,13.269,12.6513,13.0303,11.4538,12.3415,12.617,12.635
grld-1,16.2143,12.226,14.0556,13.1707,13.5597,14.3843,13.4781,13.9749
ajm-1,16.2718,16.4235,16.0133,16.0345,15.8186,15.5286,15.2365,15.6612
"C01B10,6",14.3398,15.3196,14.3969,14.395,16.3138,14.7736,14.9341,15.1137
nra-4,15.764,16.4436,15.883,15.4585,16.1386,15.6868,15.9666,15.9035
"CELE_R11G1,6",16.3541,15.8849,16.3611,16.3865,14.4963,13.8394,14.7236,13.7067
bas-1,14.739,13.7824,14.6839,14.3766,13.8489,14.5644,14.5226,13.5819
"C05D9,9",16.0425,15.7242,15.9633,15.836,14.006,14.1165,13.6861,13.6616
"C07A12,7",17.2488,17.2865,16.8704,17.0766,16.0487,15.6993,15.7178,15.7355
"C06G3,5",18.6342,18.541,18.4559,18.535,17.2311,17.8063,16.9372,17.6271
ttr-59,18.5754,18.4443,17.9096,18.4792,16.3736,16.1169,16.0911,16.2352
mtch-1,17.4599,17.6165,18.5122,18.4996,17.3916,17.9715,18.0353,18.0047
tmd-2,13.345,13.2846,12.6457,13.0214,12.9916,13.2362,12.8659,12.9935
"C39D10,8",13.5945,13.3384,12.4426,13.8738,14.4193,14.3511,14.3581,14.4151
unc-73,16.2733,16.2271,15.9491,16.3025,14.1103,14.3419,13.766,14.5822
vps-45,15.0455,15.3351,15.0251,14.9581,15.6495,16.1913,12.9498,15.6566
acdh-13,14.5278,17.3886,14.7348,14.2689,16.694,15.2486,15.217,15.1495
atg-18,17.3069,16.4864,16.6588,17.0863,15.4165,15.3187,14.7916,15.0044
smk-1,12.5757,13.687,14.0071,12.4896,12.4816,12.9003,13.1206,12.8594
lntl-1,17.0171,17.0445,16.4673,16.8857,14.6709,14.7441,14.9292,14.8989
ncx-2,17.1502,17.0822,16.2833,16.6324,16.6164,16.1433,16.1491,16.3932
"C10G8,8",13.9899,13.0379,14.2821,14.1722,14.8716,14.209,14.5127,14.9292
pnk-1,14.2169,15.217,16.2098,11.673,14.1776,14.8467,13.641,15.7455
"C12D12,1",17.4711,17.231,17.5795,16.7861,15.9372,16.1891,16.2134,15.9489
gyg-1,19.9609,19.5436,18.7837,19.1085,17.2498,16.508,16.4513,16.68
vig-1,18.2933,18.2245,18.1318,18.4713,18.649,18.2521,17.9824,18.1648
srr-4,14.0735,14.4222,13.8206,13.3059,11.3598,12.7143,10.6485,10.8947
hsp-43,19.0324,18.9693,18.9251,18.8837,17.2751,17.2443,16.9256,17.2161
cpna-1,15.1386,15.3233,15.0666,15.0944,15.0713,14.9174,14.7096,14.7516
"npl-4,1",15.3533,15.878,15.612,15.8577,15.45,15.2562,15.2934,15.5301
"C25H3,9",15.5824,15.3693,15.6927,16.1428,15.0841,15.1656,14.9423,14.9448
"C18C4,5",15.0881,15.0856,14.7068,15.4808,14.1736,14.0837,13.9756,14.2469
ppw-1,15.6145,15.9363,15.7921,15.8372,14.5305,14.9932,14.8891,14.7669
"C23H3,2",16.6052,16.7625,16.7526,16.533,15.8506,16.3716,16.1455,16.1318
"C23H5,8",14.5323,14.8104,14.1397,14.7867,15.7129,15.1788,14.8969,16.0277
frm-4,15.6377,15.4503,15.3092,15.1234,14.4118,14.1656,14.1836,13.9924
"CELE_F55A12,2",13.2133,12.7644,12.8743,13.1865,14.0403,13.8697,13.3585,13.5154
"CELE_T05C3,6",16.4474,16.5894,15.3578,16.3244,15.4571,14.471,14.2532,15.1338
clec-266,17.9001,17.7904,17.2632,17.7183,15.4214,15.1275,14.9063,15.4258
ampd-1,18.1295,18.0155,17.7875,17.9246,16.6685,16.9217,16.7054,16.9903
wip-1,16.8512,16.4635,16.5181,16.6916,15.5853,15.5287,15.2674,15.3715
"C27H5,2",13.278,13.3156,12.711,12.4885,12.0807,11.1692,12.6598,12.1535
hpo-10,13.3267,12.927,12.9891,13.0416,15.2185,17.8883,11.6634,15.0578
tat-4,17.384,16.7611,18.0727,17.571,16.0968,16.7742,16.4477,16.7347
"C30F12,5",16.8037,16.1356,15.3917,16.2793,13.6196,12.9459,13.4398,13.2586
mrpl-14,14.4893,14.5528,14.0064,14.6685,14.0145,12.9294,13.1756,13.7551
skpo-3,16.1091,16.3774,16.0795,16.3351,15.0205,14.0484,14.7699,14.859
clec-88,17.235,17.4004,17.0124,16.8798,14.9514,14.9766,14.6432,15.0554
"CELE_ZC477,3",14.7107,14.6588,13.6233,13.6027,14.5874,13.6105,13.5712,13.8826
noah-1,15.6959,15.6624,14.5746,14.2463,14.9108,14.5296,14.9185,14.4342
col-107,13.3455,13.2022,12.6058,12.7237,12.3113,11.0671,11.3588,11.3572
"CELE_R02F11,3",13.0494,13.1225,12.7681,12.6056,13.2235,13.3539,12.2059,14.857
"CELE_Y48G9A,9",15.5836,14.6555,15.8696,15.9652,12.8276,14.0273,13.3751,12.8758
"C41G11,1",18.9732,19.1817,18.4993,18.3681,15.3832,14.6233,14.9619,14.8974
"CELE_F38A5,2",16.8835,16.3778,16.1214,16.5436,15.2862,15.4149,15.1619,15.1111
"CELE_R148,3",15.3588,15.2297,15.1589,15.0681,15.5764,15.02,15.1657,15.2778
"CELE_R148,5",15.8643,15.2462,15.3976,15.598,14.5975,14.626,14.1872,14.4521
"CELE_M01B12,4",15.0277,15.4704,15.5185,15.4968,14.2257,13.9914,13.4809,14.0492
"CELE_ZK154,6",13.2913,13.2572,12.8003,13.2725,12.3687,11.3153,11.222,11.6724
"CELE_F58F9,3",13.0891,13.1138,12.663,13.1009,11.1232,11.9242,11.9574,10.9878
"CELE_F53C3,13",16.5496,16.3104,16.3086,16.4403,14.8178,14.4056,14.5041,14.2286
csr-1,15.9021,15.8513,16.1368,15.8928,15.8721,16.0791,15.6619,15.8907
"CELE_F48D6,4",15.0413,14.5443,14.43,15.5083,15.8441,14.6485,14.1258,13.5699
"C53B7,3",17.1199,17.1533,16.3769,16.2547,14.1313,15.3099,13.4258,13.5076
pmt-1,15.2495,15.8183,15.2454,15.3871,16.7097,15.7754,16.493,16.2987
test-1,13.341,13.1546,12.1996,13.2576,12.1639,13.957,13.7231,13.4495
"CELE_T23F2,2",13.2173,13.1569,12.7423,12.9553,14.1812,13.5848,14.0729,14.3343
acdh-1,14.21,15.0011,14.6705,14.0263,16.2158,16.6355,16.8164,16.3807
"CELE_F09F7,5",14.8301,13.72,14.6712,15.2158,13.2222,13.4467,13.018,13.8361
glrx-3,17.2037,17.205,16.2387,16.7967,15.905,15.8826,15.4278,15.9339
praf-3,16.1749,14.8668,15.7561,15.1122,15.0429,15.2037,15.1432,15.0563
dpf-3,16.4504,16.2685,15.9668,15.9679,15.7353,14.7015,15.1631,15.0636
"CELE_Y54F10AL,1",13.7677,15.0988,13.4315,16.9716,14.3641,14.3744,13.3156,13.9405
"CELE_W04B5,3",15.8506,15.9017,15.7839,15.9757,15.5582,15.5756,15.4329,15.7646
yars-2,13.1699,13.0722,12.446,13.3456,13.8208,15.2622,15.2093,14.3864
"CELE_ZK1055,6",15.0471,15.1995,14.745,15.2409,12.4078,12.7077,12.7316,12.3746
"CELE_F08F1,4",18.1136,17.3421,18.3306,18.6999,15.4563,15.9883,15.6442,16.2016
wrk-1,18.0934,18.3395,17.4573,17.6725,15.2848,15.5809,15.5508,15.5565
"CELE_K06A9,1",16.3198,16.3378,15.9723,16.313,14.471,13.8427,13.901,13.9591
"CELE_ZK470,2",13.2755,15.6591,14.4588,13.2518,13.4516,13.7514,13.3234,13.5295
ugt-39,15.1544,11.9218,12.8793,12.2644,12.5794,13.6864,12.3955,12.7035
"CELE_F11D5,1",14.3011,13.9431,14.531,13.9075,12.8387,12.8926,12.9192,12.6214
"CELE_F13B9,1",15.3062,15.8428,15.4697,15.2279,13.5533,12.9253,12.954,13.1825
unc-96,15.365,15.935,15.3721,14.7989,14.573,14.2274,14.2239,14.6327
"CELE_T23E7,2",19.4116,19.4802,19.2264,19.3892,18.5135,18.189,18.2861,18.4834
larp-5,13.2854,13.1301,12.9618,13.2377,13.9453,14.6808,13.3424,12.7762
svh-2,20.2045,19.8781,20.2423,19.9315,12.5051,13.9136,13.2723,13.4248
"CELE_F23H11,4",13.1932,12.9775,12.7093,12.8473,9.27884,12.9321,5.78856,11.9746
"CELE_T21H3,1",18.219,18.5618,18.7515,18.223,18.0667,18.5551,18.2498,18.4918
mlp-1,18.3572,18.6702,18.3422,18.4552,17.379,16.5757,16.1288,16.8385
"CELE_Y38C1AA,1",14.5556,14.4816,13.4117,13.2993,12.7702,12.0531,12.7277,12.9578
flap-1,15.507,14.808,15.1255,14.4435,12.7469,13.9544,14.2796,13.6736
"CELE_T13C2,6",16.2428,16.0392,15.5876,15.9137,14.2481,13.8642,14.4532,14.5407
"CELE_F47B7,2",13.1218,13.0409,12.4625,13.3365,13.8156,12.7541,13.5347,13.6381
marg-1,15.553,16.0584,16.0018,16.0672,14.9648,14.2961,14.3008,14.3859
hlh-30,16.5993,16.6127,16.5922,17.219,15.1153,14.346,15.0123,15.5597
lmd-3,16.3694,16.0705,15.9269,16.142,14.9292,14.8469,14.5738,15.2748
cas-1,13.3395,13.2367,12.7194,13.159,15.1942,14.7111,14.615,14.5616
tag-153,13.1821,11.6398,12.7657,13.0369,13.8153,12.6503,12.8667,12.4488
pmp-5,14.5687,14.2258,14.6129,14.079,14.7656,14.5456,14.6646,14.6283
pqn-52,18.0247,17.8828,17.3446,17.568,17.4937,16.8711,17.0345,17.1723
"CELE_F46H5,7",17.2894,17.6733,17.3169,17.306,16.6986,16.5293,16.5626,16.2968
mex-3,13.1969,12.9994,12.8803,13.0481,12.4991,11.5025,11.9122,11.737
"CELE_H14E04,2",15.7618,15.7367,15.4325,15.8494,14.8439,14.5648,14.568,14.7614
"CELE_H05C05,1",13.4234,14.2604,14.8464,13.892,13.6383,13.1098,14.9157,13.3192
"CELE_R12C12,9",14.7572,14.5074,14.1453,15.0672,13.525,13.8177,13.911,14.253
emc-1,16.2606,15.8408,15.4652,15.3919,15.0166,14.4284,14.4521,14.8364
"CELE_T02B11,3",14.9653,14.3063,14.6547,14.181,13.6961,14.0896,14.3004,14.0748
ugt-29,16.4648,16.9784,16.2026,16.5537,14.9215,14.3655,14.2995,15.0479
"CELE_H28G03,2",13.256,12.4952,12.9001,13.3466,10.6424,11.7719,10.8199,11.2694
lron-7,14.9485,14.5639,14.8771,15.1785,14.4153,15.2368,14.9698,14.4678
"CELE_Y47G6A,19",12.885,13.1685,12.97,13.3047,12.6945,13.3597,12.3621,13.6406
"CELE_K04C2,3",13.2875,13.1936,12.9053,12.8649,10.5765,10.1795,10.3862,10.5559
mct-4,15.5942,15.6332,14.9887,15.115,15.1498,15.4009,15.1966,15.2513
gei-4,11.7013,12.902,12.9167,12.29,14.436,13.6958,13.8995,14.606
"CELE_M01H9,3",17.0467,16.8608,16.328,16.5326,14.4845,14.2044,14.1848,14.076
chat-1,15.908,16.1532,14.9886,15.1491,14.1828,12.9431,13.0577,13.0419
wapl-1,16.746,15.9636,14.2986,16.4161,12.3918,12.6856,11.9165,13.9986
lfi-1,15.8748,15.2031,15.1769,15.2718,15.1591,15.8809,15.2697,14.9341
lfi-1,20.0656,19.8897,19.9044,20.0378,17.511,17.4748,17.2846,17.538
hum-8,13.5957,13.6312,13.1849,13.5728,13.7917,13.4108,13.8685,13.8673
"CELE_T06F4,1",13.2885,13.309,12.8867,13.2612,10.5813,8.9295,10.2999,10.5527
"CELE_Y45G5AL,1",17.3054,17.0382,16.2838,16.6896,16.054,15.321,15.5452,15.8924
seu-1,12.9369,13.257,12.6789,13.2711,13.09,11.8966,12.6226,13.5456
"CELE_Y37E3,17",18.3602,18.2539,17.9399,18.0988,17.6412,17.6017,17.5338,17.4906
"CELE_ZK6,11",16.3214,14.9476,16.0736,16.3096,16.0716,15.85,15.9247,16.4691
ral-1,16.7284,16.806,16.1822,16.2365,15.3475,15.0667,15.1373,15.4789
"CELE_Y71H2AM,20",12.4228,13.0886,12.79,12.569,13.9358,12.6516,13.3207,12.0539
"CELE_Y71H2AM,15",13.0941,13.334,12.4709,13.3251,13.7976,13.5459,13.9626,13.6172
"CELE_Y119D3B,12",14.3885,14.3862,14.365,13.7182,13.3401,13.1245,13.5917,13.2082
cyld-1,13.2262,13.3428,12.768,13.2662,12.8958,12.107,12.6121,13.5054
"CELE_F40F8,11",15.6947,16.6563,15.3882,15.2033,14.5995,14.3635,14.1681,14.6325
"CELE_F40F8,5",18.7987,18.6202,17.8368,18.2622,14.125,14.3638,14.4952,14.3972
"CELE_F19B6,1",15.5545,14.2361,15.7755,15.7766,14.0785,14.1821,14.3416,14.2699
atn-1,14.2426,14.6316,14.7577,14.8211,13.7875,12.5409,12.5505,13.0302
tba-1,22.2945,21.2021,21.1434,21.0433,19.8096,19.9147,19.6907,19.8716
hmp-2,12.0602,12.9619,13.738,14.6894,13.5751,12.2207,13.539,12.9829
"CELE_R05A10,1",16.9336,14.1424,13.7709,14.4156,12.013,15.9384,12.6309,14.9084
sms-1,14.0674,13.7407,13.5781,13.5112,10.5888,10.2085,10.278,10.5086
"CELE_Y11D7A,10",13.048,13.0619,12.7014,13.2937,16.9464,15.774,16.0987,15.4594
"CELE_Y59A8B,19",13.1903,13.1568,12.8358,13.0893,7.44373,11.0244,9.06367,4.57417
"frm-5,1;frm-5,1;frm-5,2",13.2132,13.3484,12.9938,12.7136,13.2479,12.3826,12.5679,12.9471
"CELE_F08B12,4",17.761,18.2083,16.7634,17.2386,10.6937,10.3376,10.3085,10.4119
idh-1,18.9074,18.7795,18.7198,18.9396,19.3758,19.3194,19.7347,19.4373
dur-1,13.2754,13.0188,12.8503,13.1962,11.7466,13.1571,11.9339,12.7314
kin-20,15.9996,16.1681,14.8385,15.84,13.7848,13.4301,13.2771,14.0556
mdt-28,13.1464,12.8904,12.8358,13.3186,12.6004,11.7252,11.326,12.2633
"CELE_R13H4,2",18.938,18.6198,19.0986,19.221,17.4664,17.2957,17.3615,17.5201
mpst-3,16.6474,16.4663,15.9542,16.0876,15.6724,15.6177,15.3503,15.4984
"CELE_F54B8,4",17.1904,16.9599,16.8092,16.7341,14.7158,14.2903,14.53,15.1331
acl-2,17.4009,17.2477,17.4827,17.8614,15.359,15.6658,15.3549,15.3914
"CELE_F28C6,8",16.6416,15.9998,16.0719,16.4086,15.9211,15.9858,16.166,16.1355
col-184,16.7694,15.1156,15.4818,14.8899,15.8386,15.3312,15.363,16.2121
pah-1,17.6059,17.3237,17.4737,17.6267,16.4123,16.4491,16.4516,16.4061
"CELE_F01G4,4",13.2434,13.3495,12.8659,13.3371,12.5902,12.3881,11.2454,12.141
brp-1,17.7327,17.667,17.4451,17.6687,14.8398,14.95,14.962,14.4163
lec-3,18.4975,18.274,18.5696,18.4809,17.682,17.964,17.7543,17.6241
"C23H5,15",12.9351,13.3591,12.608,13.2795,10.4843,0,0,10.6496
"CELE_K07F5,15",16.1988,15.4767,14.6253,15.1897,14.4083,14.207,14.6185,14.903
"CELE_F54D11,4",15.643,17.6779,15.4752,16.3016,15.2413,15.1493,14.8101,15.1216
his-57;his-57;his-3;his-35,19.8775,19.741,19.6009,21.0602,20.793,20.9144,20.9693,21.2839
let-526,13.0693,13.3246,12.8888,13.1524,11.8285,10.4246,10.8255,11.321
"CELE_Y9C9A,16",13.2764,13.094,12.8533,13.0017,12.6199,13.7979,13.6539,14.4406
his-40,13.3035,13.0348,12.9786,13.2411,10.5931,10.204,9.57955,10.4697
hpo-27,15.9705,15.5095,16.8848,16.4587,14.2206,14.4128,13.8728,14.3437
"CELE_F42A6,6",12.7857,13.0542,12.5413,13.2007,13.1111,11.4771,13.1538,13.3142
tnt-4,17.6339,17.8188,16.5822,17.3779,17.2643,16.2456,16.4475,17.0643
"CELE_F13E9,11",12.7464,12.957,12.9714,13.3145,12.0856,12.5006,12.0601,12.2552
"CELE_Y105E8A,1",13.1207,13.2418,12.9471,13.3367,13.8277,13.2066,14.0971,13.3019
lev-11,22.6177,22.7961,23.2562,22.7347,21.5064,22.4533,21.9056,21.7098
"atg-4,1",14.5312,14.5302,14.3529,14.9107,14.357,14.0328,14.0273,14.3031
cth-1,18.0266,18.2292,17.219,17.5217,17.6152,17.7649,17.4658,17.5261
"CELE_F13D2,1",25.2963,24.4566,26.3518,25.9913,20.1897,16.1067,19.3008,17.8501
"CELE_Y16B4A,2",16.1671,16.3163,16.0027,16.258,16.2679,16.3688,16.5471,16.2262
"CELE_W07E11,1",14.0055,14.1922,12.9429,14.0499,11.5407,10.239,12.8095,11.8544
"CELE_Y73F8A,24",15.1252,12.8844,13.4425,13.7518,13.6137,13.022,12.755,12.6807
"CELE_Y69H2,7",15.3668,15.0627,14.6305,14.7209,13.6806,13.395,13.2286,13.6996
hpo-34,17.9557,17.9132,17.9383,17.9406,16.5189,16.7708,16.3051,16.7473
"C07E3,3",16.1392,15.6761,14.4187,14.2283,11.8199,11.1454,11.1448,11.4442
zbp-1,15.2876,14.3567,15.6628,15.7931,15.8334,15.7566,15.6689,16.049
"CELE_T16G12,7",13.1804,13.3088,12.8259,13.3404,10.5597,10.1492,10.3788,10.4848
"CELE_Y54G2A,75",14.7161,15.086,13.9115,13.4386,13.5661,13.074,12.8516,12.6827
"CELE_T23E7,2",13.0686,13.2896,12.9639,13.3597,13.7167,13.3308,14.2707,13.9418
"CELE_Y69H2,3",19.1222,19.1027,18.7582,18.8078,12.6729,14.1569,14.8434,14.064
"C09G9,1",13.2785,13.2954,12.9639,12.3051,15.2145,14.166,14.117,14.4842
"CELE_F55F10,1",13.2331,12.7471,12.9498,13.3303,10.7593,14.3406,12.5794,13.5583
"C34D10,2",14.6279,15.0046,13.5522,13.5413,13.3151,12.8607,13.0861,13.3792
"C54F6,18",16.5433,16.5512,15.3897,15.6717,6.87534,10.1905,10.3862,10.6617
"CELE_W05H9,1",16.9551,17.2722,16.4613,16.5866,14.0053,14.1417,13.3319,14.4396
"CELE_F42H10,3;F42H10,3",16.3951,16.2874,15.7128,15.6603,14.5355,14.4266,14.2614,15.1465
"CELE_ZK688,5;ZK688,5",13.2733,14.3065,13.0586,12.3242,12.7748,13.0104,14.5886,11.9804
ifb-2,18.8663,18.7294,18.6112,18.7754,18.3407,18.2756,18.2093,18.3842
npp-8,13.0698,13.3365,12.8943,13.0896,13.6327,13.1926,13.0045,13.9102
pud-4,14.8256,14.869,14.6501,15.5563,15.788,16.3086,16.0595,16.4576
"CELE_Y69A2AR,16",13.1735,13.2789,12.9607,13.3477,13.4599,13.9775,13.8857,13.8124
spk-1,15.172,15.9328,14.7188,14.3837,14.1867,13.6226,13.4186,13.7555
afd-1,13.263,13.1347,12.7568,13.3512,13.0975,11.9661,12.4509,13.5623
glo-2,13.0382,13.3193,12.9425,13.3291,11.0139,12.3603,11.8361,11.7498
"CELE_Y24F12A,1",13.3192,13.3129,12.9848,13.3482,9.86594,11.0535,11.0015,10.6712
"C14C10,5",16.1493,16.2055,16.5073,16.4545,15.0871,15.3582,15.0144,15.2205
"CELE_F08H9,4",13.2819,13.1596,12.6587,13.2375,14.7691,14.8641,14.548,15.1015
"CELE_F17C11,4",13.2652,13.3034,12.9277,13.2857,12.3977,12.3513,12.1994,12.2272
lst-4,15.8471,16.6068,15.9412,15.9101,15.8933,16.718,16.4223,13.8258
rsp-7,16.423,16.4803,15.5498,15.8646,14.8504,14.1819,14.0967,14.7791
"CELE_T20D3,2",18.2594,18.7976,18.515,18.9895,17.6092,17.5808,18.698,18.3349
"CELE_T20D3,6",16.4554,15.7952,15.7776,15.8527,16.9088,16.3547,16.4462,16.5178
"hsp-12,1",16.3647,15.6441,15.6885,16.2261,15.1811,14.9503,14.7112,15.0829
