geneName,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
stim-1,15.3091,16.1969,15.936,15.4338,14.956,14.8575,14.6907,14.9521
ndg-4,13.5444,14.7784,15.1071,13.6666,13.6907,14.2123,15.4243,14.5176
sqv-1,12.8782,12.9533,13.2176,13.1862,12.0695,11.9071,12.1799,12.433
sars-2,15.1159,14.8669,14.798,15.2893,14.8885,14.765,14.6263,14.816
"CELE_K01G5,9",12.4037,12.1602,12.2661,12.5177,10.6007,11.1844,11.2007,10.5081
gip-2,14.2273,13.0174,12.9957,13.6996,12.7609,13.6716,12.881,12.1083
"CELE_Y48G10A,1",16.5366,16.3408,16.2884,16.4068,15.1202,15.1397,15.0661,15.2266
swsn-1,16.1395,16.2711,16.1496,16.4962,15.3416,15.3782,15.2136,15.1418
"CELE_K01D12,15",17.622,16.5129,17.0302,17.0139,16.161,16.5439,15.3673,14.4324
sfa-1,14.6163,13.8541,14.6161,14.3435,13.4577,13.6989,13.707,14.0937
"CELE_ZK1128,7",14.4044,14.2848,13.871,14.3805,14.6493,14.2183,14.4893,14.1218
bir-1,16.0999,15.1374,15.0447,15.7941,14.1503,13.5367,13.2547,14.2682
cpn-1,17.8729,17.4542,17.5943,18.3174,17.3576,17.237,17.2806,17.2055
rab-8,16.9022,17.0429,17.0751,16.4432,16.1777,16.7293,16.4252,16.1907
cdc-5l,14.7063,14.6713,14.8263,21.4539,14.9466,14.5273,14.574,14.7471
dap-3,14.4887,14.4837,14.176,14.208,15.4433,15.4392,15.1486,15.4271
hmt-1,15.0928,14.5881,14.6572,14.6743,14.6427,13.9255,13.6565,14.5913
"CELE_F46C5,9",14.4632,15.3548,14.9926,15.5265,15.0216,14.7142,14.8963,15.0454
"CELE_H03A11,2",17.8849,17.7238,17.3447,17.6869,17.0482,17.1681,16.8455,17.1835
"C30H7,2",16.1847,16.2029,16.2652,16.7618,15.9354,16.1703,15.9948,16.2468
eif-2bdelta,14.0973,14.6109,13.8427,15.0248,13.9845,14.181,13.8719,14.2012
sel-1,15.8543,14.4656,15.037,15.4012,14.4931,13.988,13.9144,14.0428
abcf-2,16.7204,16.6412,16.7301,16.7976,17.0467,16.9726,17.092,17.0097
ins-17,12.5261,12.1743,12.3124,12.676,9.90831,9.87183,9.89655,9.93231
srp-6,15.6619,15.5618,15.6031,14.94,14.0469,14.1002,13.9976,14.2127
agef-1,12.9034,13.756,13.2271,14.0026,13.6073,12.9497,13.1943,13.9063
cbs-1,16.4028,16.0636,15.942,16.217,16.5566,16.9148,16.6295,16.6701
lec-5,20.0122,20.1918,20.0918,20.3823,17.8502,17.9312,18.1467,18.0501
klp-12,17.2048,16.8098,17.5833,17.6359,15.7492,15.1371,16.8215,15.6727
"C08E8,4",16.9932,16.998,16.6445,17.5791,14.9424,14.8289,14.5189,15.1203
pcp-2,13.9922,13.1255,14.0925,15.4686,14.6399,14.6877,14.8249,14.8068
arf-3,17.1189,17.4636,17.5465,17.9217,16.9105,17.4575,17.4286,17.3177
hex-2,15.4473,15.0314,14.8405,15.485,14.2262,13.8965,14.1261,14.1682
alp-1,16.3287,15.5339,14.8677,15.8453,11.7664,11.7789,13.2062,13.8888
mdf-1,13.2543,13.6872,13.8694,12.8507,12.9909,13.2306,12.8711,13.2845
"CELE_F18C12,3",13.9245,13.1989,12.9995,13.0389,13.3928,12.6533,13.0314,13.4182
rict-1,14.4755,13.4451,14.7216,13.8173,14.2794,12.7874,13.1065,14.0749
"CELE_ZK1321,4",17.1096,17.0664,17.1359,17.3724,17.4107,17.578,17.5315,17.3262
mrp-4,13.5021,12.651,12.5731,13.3739,12.7366,11.9703,12.1475,13.1617
sym-1,12.8419,13.7812,13.4114,15.7329,13.79,14.3522,14.1423,13.9591
fut-3,14.2494,13.6908,14.3864,14.2681,13.2286,13.5888,13.5941,13.072
acl-7,12.4228,12.1139,11.9201,12.6953,13.9169,14.5118,14.4344,13.3537
mec-5,16.2266,15.594,15.7995,17.265,15.1571,14.3251,14.5736,14.7018
tag-297,12.4962,12.0217,12.3396,12.7436,13.7449,13.6271,13.8172,13.7741
msi-1,14.5495,14.9515,15.9235,15.75,15.23,15.3932,14.8964,15.4016
dcs-1,15.9078,16.0746,13.9365,15.7617,14.7019,14.4655,14.5225,14.564
"CELE_F45D11,15;CELE_F45D11,14",13.0811,14.0104,12.8122,10.9283,16.1831,16.1334,16.0767,16.3971
hpl-2,13.9451,12.5177,13.2269,13.7408,13.2837,12.7899,12.6951,12.7252
hsf-1,13.9173,13.8936,13.738,13.6056,11.6606,9.87892,10.6302,13.6194
"ant-1,4",14.1757,15.2141,14.8302,14.1064,14.3705,14.5932,14.9962,14.6224
"CELE_ZK524,4",12.4298,12.1678,12.2677,12.6853,11.013,9.54753,10.0091,11.6036
"hmg-1,1",17.3404,17.4356,17.1008,17.3967,17.0053,17.6694,17.9132,17.8218
pkn-1,14.6629,16.1983,15.3949,16.1142,12.9559,13.1624,12.558,14.805
ntl-3,16.1515,13.9514,14.5639,15.1559,16.2234,15.7484,15.4166,15.8362
sec-31,15.1702,14.6599,14.7346,15.67,13.7904,14.0081,13.5905,13.6718
ipgm-1,15.9176,16.9542,16.9989,17.3918,16.5291,17.29,17.8857,17.6682
icln-1,16.9404,15.9709,16.3046,17.4629,14.8497,14.4911,14.6208,13.8479
pgp-8,15.5117,14.9439,15.4032,15.8654,13.8396,13.9633,13.9205,13.8038
fat-4,12.3912,11.9966,12.1916,12.2011,13.8879,13.3028,13.2171,13.5197
dhs-12,16.3251,17.8,17.7372,18.0873,16.1145,17.0786,17.514,17.2891
crn-2,17.9483,17.9399,17.3861,18.1768,14.6617,14.6133,14.5866,14.4938
nspd-6,13.9373,12.7708,13.9407,14.0918,14.4682,12.9905,12.949,14.2442
"R151,8A",16.4039,15.5993,15.7912,16.9204,15.5609,15.5875,15.5471,15.1008
skr-10,12.2159,12.0552,12.3402,12.4787,12.1505,11.2906,11.5559,11.6843
"CELE_W05H12,1",12.5371,11.9407,11.9331,12.7805,10.251,10.5005,9.5052,10.9868
PRL-1,11.7788,12.1626,12.3144,12.4436,13.2667,13.7851,12.1668,12.9079
"CELE_T04A11,1",16.2109,15.6142,14.8554,16.4723,14.995,14.9218,14.7647,14.9299
pgp-9,13.8918,12.7685,12.8763,13.0918,13.461,13.2141,13.0806,12.5997
unc-45,14.1295,14.1104,13.7621,13.2408,14.8458,14.8247,14.6372,14.9831
hid-1,14.1884,14.5409,14.0634,14.9634,14.8438,13.3224,13.2895,12.2598
fat-2,14.9075,14.8299,14.4585,14.5456,16.3782,16.8846,16.7373,16.9694
dhrs-4,15.1959,14.954,14.9427,15.1907,14.5795,14.4615,14.4934,14.8804
ras-2,15.4846,14.2752,14.1959,15.4718,14.8785,14.5108,14.5935,14.6921
lec-2,20.1466,19.6003,19.7951,19.7685,18.4671,18.2877,18.3285,18.565
ragc-1,15.3252,15.0404,15.4982,15.4304,15.4968,14.4014,14.0527,14.4536
"CELE_DY3,8",13.6472,13.5636,13.4682,14.1712,11.3459,11.8388,12.5481,12.6698
skr-12,15.2403,12.1262,15.0701,14.6816,15.4328,15.3946,15.3195,15.561
dpy-26,12.4474,12.1676,11.2924,12.593,11.3103,9.57697,10.1775,11.4367
uso-1,14.2963,14.0346,13.7281,13.8158,14.0041,13.6537,13.7066,13.9834
rad-51,18.5265,17.5447,17.8913,19.0232,19.9426,17.5989,16.0729,16.2451
moc-1,14.1388,13.3293,14.0368,14.372,14.2773,13.9929,13.9237,14.014
lon-8,15.5237,15.0465,14.4958,16.0582,15.2671,14.1909,14.5915,15.1935
zig-1,14.4818,14.853,14.612,11.5088,14.2761,14.4458,14.5438,14.619
ida-1,12.5623,12.152,12.3373,12.1098,10.5165,9.68893,11.9638,10.445
tln-1,16.1258,15.9185,16.4496,16.334,16.3038,15.8119,15.8831,16.11
ugt-16,13.9712,14.5162,13.9068,14.2647,14.577,14.8593,14.6433,14.4338
let-92,17.2377,17.4875,17.6638,17.5428,16.3932,16.7436,16.8223,16.7627
"CELE_T28D6,6",16.0193,15.9535,16.271,16.264,16.3872,16.2,16.2252,16.0136
fat-6,14.3912,13.7186,13.8204,14.913,14.688,15.1434,15.3121,14.9067
vha-6,16.4634,16.6284,16.7897,16.6903,16.6798,16.8861,16.926,16.8225
cpz-1,17.1006,17.224,17.0116,17.1781,17.142,17.4149,17.0695,17.4907
"CELE_W02A11,1",13.5094,14.4099,15.0056,13.7929,14.6186,13.3647,13.8301,14.1979
gbf-1,14.3979,14.1789,14.2613,14.3535,13.9537,14.4671,14.4659,14.3385
syp-1,14.3609,13.7894,14.3021,14.3317,13.79,13.677,13.7219,14.1433
cyp-31a2;cyp-31a3,12.8593,13.9385,13.2062,13.1595,12.4311,12.871,12.8056,12.8718
iffb-1,16.4541,15.7479,16.0528,16.3534,15.7525,15.5012,15.5697,15.7413
egl-30,16.3171,16.2957,16.3535,16.745,15.9034,15.8224,15.9231,15.5265
"B0416,5",16.0061,15.7206,15.8101,16.2349,14.346,14.6203,14.5241,14.5202
pdxk-1,15.4831,14.7578,15.1526,13.4762,14.4483,14.7264,14.2118,14.2996
pcm-1,14.8729,12.8317,13.4596,14.5305,13.4903,10.9576,11.0153,12.7673
"CELE_K07C11,7;K07C11,7",16.2574,16.1628,17.4194,16.9001,15.8753,15.7154,16.4992,16.0391
ubq-1;ubq-1;ubq-2,22.4611,22.3817,22.2881,22.3593,21.2241,21.1824,21.2851,20.8963
asm-3,12.5783,12.0301,12.1155,12.7333,12.6841,13.2007,12.6037,13.2551
ifc-2,17.9586,17.9383,18.0447,18.3278,18.8487,18.9397,18.9324,19.0402
"zfp-1;F54F2,2/F54F2,3/F54F2,4",12.1487,16.6211,15.8291,13.9717,12.3625,12.7954,12.6765,10.9864
"gcp-2,1",17.0297,16.8361,16.936,16.8923,15.5021,15.3383,15.2546,15.6623
nxt-1,17.7806,16.5944,17.3785,17.8657,16.4607,16.5154,16.5913,16.1213
vps-51,12.4663,11.9875,12.337,12.6218,9.96615,9.92889,9.87726,9.5858
wdr-4,15.3678,15.5286,15.4107,15.4768,14.4724,14.6844,14.6033,14.3147
"CELE_Y48C3A,14",14.8063,14.1768,12.9653,15.1431,13.7477,12.323,12.4999,13.8273
zoo-1,12.2996,12.0081,12.0299,12.7008,11.259,12.8273,13.2004,12.8702
"CELE_Y65B4BL,1",14.3387,14.3884,13.7258,14.7242,14.6537,13.8897,14.2457,14.6757
"C06A1,2",14.8134,15.2142,15.5181,14.1711,15.6839,15.4155,15.6142,15.1895
stl-1,15.968,17.083,16.737,17.9964,15.6695,15.7803,15.8121,15.5192
lea-1,19.8455,19.7467,19.8377,20.1744,18.5173,18.6224,18.6658,18.728
lea-1,18.0627,17.5827,17.2694,18.2338,16.4204,15.979,16.0086,16.64
"CELE_T10C6,6",12.395,12.1009,12.112,12.7723,11.893,10.879,10.6549,12.1533
"CELE_Y38E10A,22",15.6141,16.3071,16.1632,15.8614,14.8355,14.7659,14.8106,14.7583
"CELE_Y48G10A,4",11.9428,12.5224,12.8231,12.7428,10.9717,11.4908,11.7121,11.3437
ain-2,15.1479,15.0863,15.1779,16.2285,15.5603,14.4542,14.5202,15.0013
ain-2,13.5726,13.3723,13.3448,12.6153,13.0626,12.6813,13.0173,12.7115
cyp-34a9,12.2511,14.6285,13.5382,11.6126,12.4897,13.0841,13.5186,13.1338
pqn-31,15.8859,15.6334,15.8103,15.9547,15.5124,15.0683,15.2753,15.7807
"CELE_F56C9,10",12.9977,12.653,12.6021,13.6467,13.8934,12.8865,13.9338,12.8756
"CELE_Y25C1A,7",15.641,15.2239,14.2731,14.8358,13.3848,14.036,13.9344,13.6339
unc-82,17.5264,17.9713,19.1338,18.1497,15.9023,15.7308,16.4469,16.2702
ttc-7,12.5173,11.7922,12.2528,12.7167,10.6547,11.715,11.9498,11.9909
grld-1,13.1812,13.6684,13.2901,13.4378,12.9796,13.2497,13.5819,13.5715
ajm-1,16.2947,15.9357,16.3385,16.2777,15.8461,15.9106,15.8261,15.7112
"C01B10,6",16.386,15.3039,16.3233,16.6755,15.2614,14.8506,15.1241,15.3155
nra-4,16.4076,15.9436,15.8363,16.2201,16.0939,15.6598,15.7502,15.9898
"CELE_R11G1,6",14.6684,14.9454,13.5676,14.32,14.3154,15.0089,13.089,14.0758
bas-1,12.852,13.0935,12.3276,13.441,14.8812,14.1978,14.1612,14.3991
"C05D9,9",14.949,14.8121,15.025,15.0771,14.5929,14.4834,14.4096,14.261
"C07A12,7",17.1314,16.7498,16.9759,16.8614,15.7298,15.4367,15.4913,15.7593
"C06G3,5",17.8104,18.3382,18.1031,18.0706,17.7601,18.0775,17.6573,18.1401
ttr-59,17.5414,16.9859,17.6173,17.3904,15.7464,15.8935,15.8343,16.0831
mtch-1,17.3811,17.5725,17.7343,17.7383,17.4815,17.9614,17.9681,18.0259
tmd-2,12.4519,11.9001,12.2929,12.7494,12.3863,12.9042,13.092,12.5055
"C39D10,8",12.4291,12.1493,12.1726,12.703,14.1606,14.4418,14.4879,14.2298
unc-73,13.6036,14.3972,14.3471,15.4667,13.347,14.0041,14.5851,14.0166
vps-45,13.0937,13.277,13.1379,12.3165,15.467,14.8938,14.9341,14.8398
acdh-13,15.6806,13.4372,14.0392,13.302,14.1319,15.8701,14.3477,13.8097
atg-18,16.277,16.4725,16.6718,15.5482,14.7831,14.8039,14.9742,14.4974
smk-1,11.0854,12.8153,12.9109,13.8842,11.7912,12.7135,12.4337,12.5796
lntl-1,16.0857,16.0345,15.9458,16.9057,14.3392,14.8929,14.7346,14.8737
ncx-2,14.995,15.0655,16.823,13.9972,16.3386,15.854,16.2192,16.4271
"C10G8,8",14.3236,13.9872,14.9255,14.3404,14.4511,14.4488,14.6102,14.9495
pnk-1,15.4682,15.5218,15.9584,15.3289,14.1343,15.1347,14.8728,14.498
"C12D12,1",17.625,17.8704,17.7983,18.0189,15.8926,16.6922,16.4866,16.2041
gyg-1,17.0379,16.7473,16.3056,16.6336,16.9915,16.7475,16.7894,16.8279
vig-1,17.9627,18.3824,17.5858,18.0869,18.5352,19.3353,18.5729,18.7751
srr-4,14.3291,13.2253,13.6651,13.8965,12.4589,12.1708,12.0878,12.8652
hsp-43,18.9122,18.5588,18.3152,18.2179,17.394,17.0294,17.0598,16.9022
cpna-1,14.9826,13.9013,14.0037,13.8218,15.0387,14.7363,14.7611,14.7003
"npl-4,1",15.9547,15.6634,15.802,15.6389,15.2035,15.0525,15.0679,15.1538
"C25H3,9",14.265,14.4121,14.9589,14.4438,15.1834,15.3848,15.2633,14.9268
"C18C4,5",14.4674,15.4883,14.6545,14.7588,14.1766,14.217,14.3299,14.2788
ppw-1,15.803,15.5824,15.2761,15.8369,14.3652,14.6129,14.6327,14.5066
"C23H3,2",16.373,16.0201,16.0566,15.7648,16.0853,16.7045,16.3637,16.0804
"C23H5,8",13.6436,14.4611,15.8733,14.9343,15.1597,16.107,16.1228,15.2141
frm-4,14.6639,12.1553,13.9228,14.001,13.9718,14.3048,14.4082,14.1744
"CELE_F55A12,2",12.4226,11.9043,12.3439,12.4596,16.8989,14.2334,13.9541,16.8807
"CELE_T05C3,6",14.2432,14.4585,14.6409,14.1171,14.6566,14.1022,14.3547,14.9411
clec-266,16.7163,16.0435,16.2843,17.5502,14.7717,14.3359,14.3507,15.0626
ampd-1,16.6406,16.5605,17.3282,16.7549,17.0325,17.105,17.0951,17.0555
wip-1,16.8437,16.4627,15.9359,16.3987,15.1042,15.1602,15.4308,15.2617
"C27H5,2",12.1769,12.1795,12.3429,12.7828,12.274,12.6512,12.4142,12.9093
hpo-10,12.5725,11.7824,12.1781,12.7771,9.99035,9.76734,9.90596,9.9939
tat-4,16.3627,16.9063,16.9857,16.2762,16.0738,16.5071,16.5328,16.3036
"C30F12,5",15.1904,14.4051,14.7335,15.1137,13.8746,14.1195,14.6271,14.2792
mrpl-14,11.8909,12.1854,12.0392,12.6765,13.7172,13.1464,13.5026,13.5808
skpo-3,14.5128,14.2899,14.1703,14.9793,14.4415,14.0903,14.412,14.7809
clec-88,15.4721,15.2256,15.2935,15.8583,14.5687,14.5687,14.5129,14.5822
"CELE_ZC477,3",15.0241,13.7693,15.686,14.9072,13.4402,13.4072,13.7842,13.4983
noah-1,16.1151,15.5357,15.8746,15.7709,14.8723,14.6596,14.709,14.7279
col-107,12.5367,12.1766,12.2921,12.7444,9.9391,9.84159,9.85918,9.99752
"CELE_R02F11,3",12.3616,13.8163,14.163,13.3726,13.6392,13.4002,12.8118,13.1671
"CELE_Y48G9A,9",14.1634,14.693,15.0353,14.8862,12.6669,13.3345,13.055,12.7977
"C41G11,1",17.8694,17.3997,17.8807,17.5215,14.9767,15.0971,14.8563,14.9546
"CELE_F38A5,2",15.0466,15.6634,15.8932,15.5505,15.1382,15.0406,15.1356,14.9573
"CELE_R148,3",15.4145,15.0787,14.7454,15.0961,15.4187,15.1114,15.0221,15.2876
"CELE_R148,5",14.7771,14.4178,14.9584,15.1907,14.2662,14.3644,14.3092,14.1706
"CELE_M01B12,4",14.8833,14.4517,14.624,14.1134,13.9699,14.1178,13.7912,14.5401
"CELE_ZK154,6",12.4579,11.6624,12.3033,12.4527,11.6424,10.8218,11.6003,12.1916
"CELE_F58F9,3",12.388,11.9824,12.3119,12.7797,12.6628,12.3683,12.1029,11.9767
"CELE_F53C3,13",15.9455,15.8947,16.2213,16.2782,14.5481,14.7889,14.497,14.8737
csr-1,15.6585,16.0001,15.9889,16.1866,16.0561,16.615,16.3195,16.3641
"CELE_F48D6,4",12.4625,12.1927,12.2114,12.2272,14.6908,15.3336,14.8188,15.3134
"C53B7,3",16.5947,15.5354,14.2582,17.0394,16.8531,12.2746,13.7261,14.6123
pmt-1,13.9323,14.146,15.033,14.5457,16.3327,15.7555,15.8959,15.672
test-1,12.7003,14.1598,13.3221,12.7104,14.0738,15.2396,14.9569,14.1461
"CELE_T23F2,2",14.7985,14.0566,14.4378,15.7496,13.6672,13.1325,13.4326,13.4703
acdh-1,15.6495,15.4865,15.2838,15.3758,16.8985,17.2827,17.1168,16.9724
"CELE_F09F7,5",13.3825,13.7163,13.8692,14.6191,11.682,13.6443,13.5842,13.4841
glrx-3,16.4116,16.2559,16.3868,16.3968,16.0522,16.0613,15.7175,15.8148
praf-3,15.4063,15.467,15.409,15.3435,15.2894,15.6352,15.5565,15.3116
dpf-3,15.6935,15.4099,15.3171,15.8088,15.2532,14.8333,14.8846,14.9345
"CELE_Y54F10AL,1",14.9064,15.0912,14.6337,15.4755,14.2863,14.101,14.1238,14.048
"CELE_W04B5,3",15.9979,15.9885,16.1765,15.7176,15.481,15.7268,15.7175,15.409
yars-2,12.4037,12.1334,11.5938,12.6962,13.1057,12.3357,12.7715,13.2464
"CELE_ZK1055,6",15.248,15.9956,15.3938,14.2229,12.2353,13.121,12.1975,11.8803
"CELE_F08F1,4",16.4784,17.0595,17.1191,16.7719,15.5728,16.0713,16.0204,15.4274
wrk-1,15.3067,15.6476,15.7605,15.7092,15.4308,15.7822,15.6935,15.6143
"CELE_K06A9,1",16.2141,15.3589,15.3793,15.9594,14.4854,14.2692,14.3621,14.8121
"CELE_ZK470,2",14.3124,13.4805,14.2957,13.8633,13.6602,13.9412,13.8405,13.4475
ugt-39,13.0514,12.7281,14.6061,14.2682,12.7199,13.79,13.4699,14.2814
"CELE_F11D5,1",13.3951,13.3003,12.812,14.2703,13.2891,12.6187,13.0061,12.9749
"CELE_F13B9,1",13.2387,13.8842,13.2022,13.7065,13.0059,13.7107,13.2015,13.3191
unc-96,15.0463,14.2037,14.4175,13.4172,14.8211,14.5494,14.6334,14.7132
"CELE_T23E7,2",18.7631,18.4787,18.5757,18.8518,18.3585,18.0945,18.2175,18.5799
larp-5,12.1031,11.8527,11.8545,12.5307,12.7484,13.1512,15.39,9.70625
svh-2,19.1433,19.3413,19.6189,19.6889,12.4748,12.3193,13.3926,12.671
"CELE_F23H11,4",12.511,12.5948,12.3072,12.4475,9.30702,11.2558,10.7205,9.31812
"CELE_T21H3,1",18.0536,18.2942,18.063,18.6066,18.4376,18.7363,18.6376,18.266
mlp-1,17.2185,15.7879,15.9509,16.0152,15.9804,15.5434,15.1676,15.9053
"CELE_Y38C1AA,1",11.5678,13.0001,12.482,12.7401,12.6207,11.633,11.8913,13.1159
flap-1,12.7781,11.1738,15.9897,14.6262,13.8551,13.8028,14.256,12.5373
"CELE_T13C2,6",15.6733,15.3942,15.2297,15.6178,13.8591,13.5852,13.8067,13.8589
"CELE_F47B7,2",13.8332,13.0091,14.8967,16.6426,13.7127,12.8828,13.5754,13.4005
marg-1,13.8442,14.005,13.8309,14.4068,14.8917,14.2061,14.3331,14.3075
hlh-30,16.1633,15.988,16.0721,16.7139,15.0307,14.4334,15.2354,14.6132
lmd-3,15.2834,14.8306,15.37,15.0559,14.3754,14.5641,14.6339,14.1835
cas-1,17.3539,16.5561,15.9679,17.0899,15.5348,14.0893,14.4909,14.8394
tag-153,15.1457,12.9866,13.1311,13.1739,13.0742,12.7877,12.4431,13.5579
pmp-5,14.3387,13.7141,13.7475,15.0769,14.9641,15.0432,15.073,15.0812
pqn-52,17.5238,17.4589,17.1988,17.5094,16.6334,16.4727,16.6215,16.7212
"CELE_F46H5,7",16.9891,17.0718,16.8774,17.254,16.5474,16.6221,16.4452,16.7371
mex-3,12.3451,11.8877,12.2452,12.5722,14.3416,14.0467,14.8986,14.0965
"CELE_H14E04,2",15.1967,15.5326,15.0956,15.6357,14.3664,14.2844,14.3876,14.1871
"CELE_H05C05,1",17.7581,15.9566,14.6036,17.6584,13.8575,14.2489,13.3191,13.7339
"CELE_R12C12,9",14.3583,13.774,13.3555,14.051,13.555,13.8796,14.0657,13.8493
emc-1,15.2552,14.9241,14.7186,15.4804,14.8896,14.6206,14.5526,14.7939
"CELE_T02B11,3",14.0274,14.16,13.6608,14.4504,14.6126,13.46,13.708,13.8875
ugt-29,16.9363,16.7361,16.9344,17.6282,14.9684,14.7327,14.9098,15.0572
"CELE_H28G03,2",12.4944,12.0018,12.0696,11.9972,11.0342,10.705,10.6039,10.5854
lron-7,14.033,14.1961,13.2985,13.5387,14.791,15.6968,15.3045,15.2282
"CELE_Y47G6A,19",12.5588,12.1562,12.3059,12.4766,13.685,13.4976,13.4668,14.1393
"CELE_K04C2,3",12.1274,11.5584,12.2736,12.7118,12.4247,13.7207,14.2856,12.9204
mct-4,14.9073,14.712,15.0072,14.9125,15.4066,15.5128,15.422,15.347
gei-4,15.592,14.7412,15.1112,15.2857,14.4726,14.3432,14.4441,14.4242
"CELE_M01H9,3",15.4197,13.9774,14.2324,14.9631,14.2903,14.1825,14.3035,13.9348
chat-1,15.2676,13.7663,14.7502,15.1996,13.5294,12.6166,11.6877,13.2782
wapl-1,15.3747,14.0107,14.1337,15.0639,12.67,12.1088,13.9012,14.5715
lfi-1,15.5469,16.3197,16.1243,17.3729,15.6221,15.0345,13.831,15.9808
lfi-1,19.2474,18.797,18.8778,19.3701,17.6752,17.2889,17.3454,17.6191
hum-8,14.0835,13.3932,13.0502,13.305,13.799,13.5797,13.4065,14.0578
"CELE_T06F4,1",12.4673,12.1044,12.2754,12.7374,10.9201,10.3136,10.1472,9.79538
"CELE_Y45G5AL,1",16.6826,15.8756,16.2313,16.1138,15.2317,15.695,15.2082,15.0712
seu-1,14.0679,13.3171,13.51,14.1173,12.4025,12.2478,13.6439,12.9472
"CELE_Y37E3,17",17.7642,17.7764,17.823,17.4806,17.545,17.4526,17.411,17.5361
"CELE_ZK6,11",16.7019,16.4661,16.2686,17.0485,16.8211,16.5855,16.729,16.9745
ral-1,16.3075,16.0571,16.0445,16.9014,15.7736,15.2122,15.1846,15.5006
"CELE_Y71H2AM,20",12.3228,11.7446,12.2993,12.6651,13.4197,10.8698,10.4022,12.5399
"CELE_Y71H2AM,15",12.5687,11.9245,12.1896,12.7828,14.3165,14.6677,14.2599,14.0777
"CELE_Y119D3B,12",13.9667,13.6594,14.1917,14.5942,13.1493,12.6692,13.1431,13.4579
cyld-1,13.1199,11.8846,12.1984,12.7593,11.8477,13.7559,12.2004,11.2365
"CELE_F40F8,11",15.3441,14.9814,15.1917,15.0518,14.7723,15.0951,14.9263,14.6997
"CELE_F40F8,5",18.2958,17.6321,17.5075,18.509,15.6713,14.9144,14.9779,15.5232
"CELE_F19B6,1",12.6715,13.0929,14.4299,15.3272,14.7522,14.4876,14.3502,14.5361
atn-1,12.5206,12.4187,12.0447,12.5673,11.7421,12.4798,12.7312,12.6535
tba-1,20.5564,20.6147,20.6556,20.5644,19.84,19.9514,19.8939,19.9333
hmp-2,12.9135,13.5739,13.1734,14.7015,12.7251,13.0513,13.2219,13.5325
"CELE_R05A10,1",12.466,12.5434,12.1486,12.5002,13.2003,12.5222,12.5744,13.0066
sms-1,12.3387,12.0935,12.1372,12.6472,10.7276,10.1797,9.52996,10.7919
"CELE_Y11D7A,10",14.31,15.7561,15.5449,16.769,16.5871,15.1039,14.9899,15.1718
"CELE_Y59A8B,19",12.5275,12.094,12.3418,12.6352,12.5601,13.2911,12.6443,11.9897
"frm-5,1;frm-5,1;frm-5,2",12.3249,12.1965,11.7112,12.5653,12.8294,11.9112,12.1341,12.9564
"CELE_F08B12,4",17.876,17.3146,16.5122,17.6744,10.0188,9.84884,9.96442,9.88787
idh-1,17.6983,18.0922,17.3229,17.8958,20.042,19.7861,19.1106,19.5237
dur-1,12.1682,12.0965,11.9684,12.2401,10.1023,10.6775,10.1337,9.71562
kin-20,13.6086,13.4832,14.05,14.5581,13.5154,12.7757,13.3911,13.5567
mdt-28,12.5485,12.1898,12.1592,12.3715,12.5536,12.5184,12.6471,12.1668
"CELE_R13H4,2",17.6159,17.4356,17.9663,18.323,17.0051,17.0038,17.158,17.3039
mpst-3,15.6809,14.9062,15.3379,16.1717,15.3486,15.3664,15.3565,15.1144
"CELE_F54B8,4",17.2293,17.0784,16.9414,17.2631,14.4705,14.4136,14.698,14.9637
acl-2,17.4993,16.4729,16.1291,16.6349,14.911,15.1221,15.3772,15.5256
"CELE_F28C6,8",15.479,15.9335,16.6957,16.044,15.7126,16.0236,15.6157,15.9095
col-184,14.8104,13.5078,13.9153,13.6779,15.3116,14.9197,14.8759,14.9158
pah-1,16.3257,16.682,16.593,16.6178,16.1981,16.4116,16.3188,16.216
"CELE_F01G4,4",14.0499,13.4005,13.3559,13.6414,14.0354,13.7755,12.702,13.8044
brp-1,17.4407,17.2848,17.2598,18.097,15.0821,15.168,14.9539,15.2491
lec-3,18.1781,18.2327,18.4998,18.4641,17.963,18.1618,18.2068,18.1669
"C23H5,15",12.4365,12.1883,11.9638,12.6296,9.95503,9.85011,0,9.61293
"CELE_K07F5,15",12.6525,13.3922,14.5473,15.0746,16.0453,15.5711,15.713,15.326
"CELE_F54D11,4",15.621,16.1002,14.879,14.9983,14.6459,15.5926,14.4223,14.773
his-57;his-57;his-3;his-35,19.8321,20.9877,20.577,20.0121,21.043,21.4907,21.8991,21.6496
let-526,12.4533,12.0842,12.1575,12.7002,11.5936,10.4352,11.5494,10.7578
"CELE_Y9C9A,16",11.9975,11.7726,12.2127,12.4031,13.4143,14.1117,13.2077,13.8529
his-40,10.469,12.0229,11.9803,12.744,9.3441,9.80714,9.58718,9.62254
hpo-27,15.5532,16.2038,16.0804,15.6497,13.8662,14.2464,14.3705,14.3381
"CELE_F42A6,6",12.5133,11.1154,7.58831,12.8041,12.651,11.7842,11.0526,13.0174
tnt-4,16.8108,16.6439,16.1319,16.4655,17.1278,17.0628,16.8647,17.1525
"CELE_F13E9,11",13.9763,13.4196,13.1985,14.6086,12.9956,12.1434,12.8316,12.1049
