geneName,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
"K10D2,7",13.5167,14.5074,13.7946,13.5261,16.3538,15.5222,16.0556,16.5394
pgam-5,18.3371,17.8741,17.8304,18.4554,18.1917,17.6362,18.1737,18.8623
mex-6,13.8955,14.2151,12.9419,14.4803,14.231,14.219,14.2142,15.0269
"B0228,7",15.3442,15.2176,15.578,15.2476,16.5248,17.5014,16.8203,14.8771
"C08B11,3",13.1158,13.2936,12.969,13.2733,14.5003,14.3315,13.7535,14.9819
sap-49,17.7132,16.2528,17.4591,16.7583,17.8025,18.1572,17.4164,18.0326
ubh-4,17.2563,17.3449,17.4809,17.61,18.1376,18.5312,18.7982,19.5664
"C05C10,3",16.4102,16.3726,16.7335,15.8933,17.477,16.5138,15.7896,17.0445
pho-11,15.7536,16.0054,15.078,15.2091,14.0656,14.4282,14.0601,14.3982
dph-2,13.2817,13.1092,12.9377,13.3261,16.3356,15.2969,15.3975,16.1562
col-39,13.2057,12.8934,12.9616,13.2101,14.0505,14.0938,13.6782,14.857
col-80,13.1988,13.2474,12.6663,12.9065,14.2351,13.9981,14.1701,14.4108
"C16C10,2",14.6534,14.9196,14.6992,14.1817,13.8445,13.8656,14.1687,14.8868
"C16C10,8",15.8131,14.9346,15.0643,15.7437,14.4215,14.3938,13.9699,14.5307
tdo-2,16.5537,16.4475,16.3216,16.4186,17.1104,16.3908,16.4401,16.6079
"C28H8,3",17.4609,17.6226,16.9387,17.4057,17.7337,16.2785,17.0679,17.3181
pxl-1,15.0589,15.8685,15.8854,16.1109,16.5422,17.2419,16.4292,17.2721
dpff-1,12.9743,13.255,12.8484,13.2615,14.0296,14.1074,14.382,15.1071
"C30G12,2",13.1531,13.1457,12.8991,12.7692,16.9144,16.2335,16.0861,16.9674
"C32D5,8",18.5331,18.4981,18.7631,19.0564,17.7324,19.9213,18.1865,19.7467
lgg-1,15.3585,14.4295,15.7967,16.059,14.4163,14.2283,14.3957,14.7873
pph-6,16.0214,15.6692,15.5472,16.0157,15.7018,15.7611,15.5016,15.4887
rsu-1,18.5269,18.3683,17.5451,17.7747,16.9872,17.3637,17.7772,18.1088
ire-1,12.9117,13.6769,13.046,13.7108,14.4948,15.0569,15.3873,14.9972
ctns-1,17.8092,16.7144,17.1565,17.1171,17.9109,18.0898,17.8282,18.0618
ifp-1,13.0206,13.3265,12.879,13.2088,14.1723,13.247,14.2547,15.0113
sdha-1,17.8485,17.863,17.8776,17.708,18.5391,18.2895,18.5046,19.3789
"F25B5,6",13.8217,14.3917,13.0398,13.1135,14.4403,13.7081,14.0952,15.0349
mlc-4,19.4743,19.4233,18.877,19.2486,19.8577,19.7518,19.3646,20.3433
rsp-4,15.9662,16.3648,16.1715,16.7224,17.1026,17.5309,17.351,17.9856
ttll-12,15.9219,15.8184,15.7701,15.441,16.697,16.4521,16.2922,17.6463
"E02H1,1",13.0163,11.6046,12.627,13.2126,14.2558,13.5354,14.0151,15.1368
"E02H1,6",15.4429,15.7821,15.642,15.5331,14.2913,13.7983,14.4343,15.0869
mog-5,13.2253,12.9336,12.2509,13.3461,15.7791,16.6623,15.51,15.9885
"F07F6,4",16.7092,16.7052,16.0193,16.4865,17.4982,16.6875,16.7165,17.8133
rpl-10,18.1439,17.9976,19.2025,18.7744,19.0336,20.2812,18.8373,20.6447
tpp-2,17.4557,17.1609,16.9758,17.3678,14.4504,14.4646,14.4234,14.5555
paa-1,18.0576,17.903,17.8821,18.2262,17.714,17.6936,17.9093,19.0546
"F58F12,1",21.6991,21.5371,21.1835,21.1846,21.1682,20.3738,21.0239,22.3987
sdhb-1,18.5317,18.1518,18.3617,18.5724,16.9414,17.2083,17.3181,14.7391
asah-2,13.0086,13.2549,12.8541,13.2683,14.382,13.9455,14.3477,14.3265
"F33H1,3",14.4587,14.2246,13.66,13.5917,14.4343,14.2508,14.4722,14.8358
"CELE_F48E8,3",17.6243,18.396,17.6699,17.3881,18.2932,18.8396,18.183,18.6027
"F48E8,6",8.80054,14.5605,12.0963,13.2294,15.7056,15.6774,16.6664,16.7222
gmps-1,16.9459,16.9702,17.2213,17.1231,17.992,17.6247,17.1391,18.2252
metr-1,15.6215,16.2736,15.2586,14.3847,13.4161,15.4988,15.2738,17.327
pas-7,17.883,18.3807,17.8645,17.7845,17.0709,16.6507,17.0565,17.4909
rnp-7,15.0253,15.9455,14.5429,14.7122,16.562,15.6186,16.9725,18.3339
emb-8,15.5314,15.576,15.511,15.4985,16.202,15.5809,16.4974,16.8771
mix-1,14.6407,12.7655,13.8415,13.9395,14.3502,14.2745,13.8041,15.1327
gst-5,16.6232,16.8548,16.743,16.7374,15.5358,14.9896,15.955,15.1409
cdl-1,17.0663,17.0794,16.1989,17.0668,17.6045,17.1944,17.3114,18.5213
vps-11,13.2196,13.1816,12.9517,13.3329,13.9832,14.1341,14.1526,14.8164
npp-19,17.027,16.3468,15.8998,14.385,13.7729,13.8393,14.4813,14.5728
ech-4,17.1051,16.761,16.2622,16.795,17.0531,15.15,16.7161,19.3492
gst-36,18.0503,18.0506,17.8562,17.9674,17.4489,17.5193,17.2001,18.5332
lec-8,18.8385,18.5813,18.6644,19.1217,15.9772,15.5381,16.1238,14.8502
ptc-1,13.0393,12.9918,12.9188,13.3495,14.411,13.7233,13.9554,14.9177
puf-12,16.8959,17.2313,17.1091,16.8128,16.7858,16.1846,16.8944,16.5907
"ZK673,2",17.0249,17.0076,17.1846,17.3341,20.0025,18.1249,17.8218,20.8174
pssy-1,13.2352,12.7632,12.7792,13.2978,14.0654,14.3303,14.3259,15.0061
"ZK1128,1",15.0587,14.7584,15.0725,15.2436,15.2318,15.0581,15.3295,16.2866
ham-3,13.0419,13.1877,12.9837,12.7848,14.4625,14.0086,14.2429,14.8383
gstk-1,15.902,15.4654,15.8047,15.7972,16.5416,16.7547,16.863,17.1561
"CELE_ZK1320,9",16.6506,15.4128,16.4217,16.665,16.9854,16.4369,15.9795,16.9025
tnc-2,18.514,18.4322,18.2702,18.4887,19.6375,19.3996,19.2104,20.0886
"C53C9,2",17.9507,18.0822,17.8908,17.9927,20.0218,19.7431,19.1661,20.4009
"C18A3,3",15.5289,15.3276,15.4613,15.6347,17.0572,17.5903,17.658,18.0788
egg-1,16.6373,16.775,16.0641,16.4092,14.867,16.1006,16.3091,16.1898
sfxn-2,13.5867,13.8157,13.095,13.0566,15.4467,15.2105,16.3189,15.5139
"C17G10,1",12.5691,15.1446,11.3574,11.1652,12.3569,14.4527,14.7436,14.5655
"C17G10,2",15.1325,14.5985,15.0309,15.1547,16.5528,16.2558,16.5898,16.7185
lys-8,15.2969,15.2151,14.4363,14.2323,16.382,16.0851,16.7902,16.6879
dhs-6,17.2386,17.0693,17.3011,17.4762,17.4443,17.6746,18.0082,18.0593
"CELE_F45E1,1",13.1287,12.6422,12.9651,13.3087,14.4448,14.2827,14.4849,15.1539
"CELE_F45E1,2",13.2973,12.8723,12.5873,13.2994,14.3436,14.3808,13.5856,14.6029
ctsa-1,13.61,13.0985,13.5198,14.4707,14.2157,13.9928,14.2864,14.5313
lrs-1,17.4557,17.3949,17.1337,17.3683,17.7941,17.8286,17.757,18.1731
nsf-1,16.6688,16.1591,16.3908,16.021,16.647,17.0515,16.8116,18.7174
che-10,18.2798,18.1427,17.0961,17.7162,17.2819,17.5547,18.0432,18.7695
tax-6,17.2572,17.2188,17.3597,17.5444,16.3404,17.3706,17.0194,17.8317
"CELE_F53C11,9",17.1013,17.1195,16.8233,16.7475,17.7521,17.1118,17.1675,17.9446
"CELE_M106,3",16.3641,16.4329,16.7777,16.965,18.9273,15.2248,15.2612,15.2125
mdt-9,16.6312,17.1248,16.5792,16.5906,18.0967,17.6726,17.3724,18.0041
"T19C3,3",17.5053,17.5253,16.4963,17.0477,19.1457,18.7132,18.3611,19.8879
"T19C3,4",14.6247,14.6002,14.1387,13.3526,14.3715,14.0873,14.4843,14.84
"T19C3,5",15.6096,15.7704,15.5819,15.6234,16.7452,17.5857,17.6128,17.1704
snr-3,16.6526,16.0243,15.8348,16.0603,14.4075,13.3897,14.48,14.892
"T25E4,1",12.8705,13.2124,12.559,13.2823,14.507,13.9271,13.6514,13.5662
"T28D9,1",18.4881,18.1215,17.2325,18.0654,19.1964,19.6308,19.0054,20.6434
"F15G9,1",18.0678,18.2041,17.9013,18.067,19.3925,19.4026,19.1003,19.8858
"R10H1,1",19.2525,19.0429,18.9468,18.8373,14.512,14.4274,14.1683,14.9845
unc-50,15.3807,17.0771,13.9824,14.0185,13.7598,13.8744,13.9857,14.5997
"CELE_T10F2,2",15.0187,14.6282,14.806,13.8416,14.4533,14.2927,14.3277,14.8638
prp-19,15.6738,16.1681,16.208,16.3221,16.929,15.9563,15.8343,17.855
"C23G10,2",18.9544,17.8353,17.5675,18.0819,18.6915,19.1809,19.3813,19.2911
"F52C9,3",13.1543,12.9342,12.1164,13.3522,16.1967,15.7927,16.7818,15.6207
mrps-16,16.2033,16.0758,15.721,15.9174,18.0018,17.5589,16.613,18.0974
cex-1,14.8484,15.6307,15.1385,15.3921,15.1197,13.4638,15.2561,15.2247
his-71;his-72,18.2002,17.6833,18.9658,19.6034,21.59,21.5011,21.3984,21.7102
"F46H5,3",21.6909,21.3143,21.6109,21.816,21.8123,21.8907,21.6642,22.4644
"B0286,3",16.4823,16.2029,17.1246,16.457,16.3995,16.922,16.2614,16.59
cah-5,11.5549,10.2416,13.0014,13.6422,14.4252,14.3284,14.4819,14.6521
dpy-18,15.5146,15.5654,15.5195,15.5528,16.9373,16.8412,17.2287,18.2002
rpb-2,17.625,17.3877,16.9177,16.883,17.7049,16.0117,16.3203,18.44
cyb-1,13.4682,14.1441,13.4453,13.9185,14.0794,14.1354,13.8767,14.3655
tpi-1,19.5779,19.5788,19.3101,19.4236,19.3309,18.908,19.4985,19.7063
dpy-30,19.1333,19.0393,19.2297,18.8358,19.4621,18.9449,19.2965,20.1956
icl-1,20.3598,20.2303,19.954,20.1788,20.3372,20.3379,20.4143,20.843
mek-2,15.6819,15.6244,15.6744,15.797,14.0475,15.6721,15.6623,13.7834
rnp-1,17.1328,17.1299,16.0006,16.6028,14.414,14.0474,14.4123,14.9855
glt-1,18.6453,18.4045,17.9848,18.25,17.7936,18.7562,18.9352,18.9494
psmd-9,16.7473,16.6019,16.2391,16.7834,17.8935,16.9096,16.7426,16.9379
sid-3,14.2294,12.6537,14.9253,14.6402,13.8631,14.2081,14.0773,15.0087
abi-1,13.7359,14.5198,13.5529,14.2426,16.2066,16.3378,17.0683,16.7171
lgg-3,13.2743,14.7288,13.3425,13.3174,16.763,16.2266,17.2742,16.7764
"B0310,1",13.2834,13.304,12.618,13.1594,14.1535,13.646,14.4335,15.1224
ugt-46,20.5834,19.7284,21.2866,21.4231,20.4216,21.0969,21.851,22.9445
"arf-1,2",18.6907,18.5461,18.618,18.0614,19.6604,19.2622,19.7194,20.5426
pho-5,12.5771,12.864,12.5903,13.2314,14.4008,13.9272,14.4248,14.6577
psd-1,17.9539,17.2768,17.4443,17.7291,14.1551,13.9814,14.1271,14.6375
"B0361,6",14.3786,14.0649,14.3746,14.3962,14.4762,14.744,15.3782,14.5028
"B0336,3",14.9825,15.1118,15.284,15.3291,14.7184,14.7298,14.576,15.0883
tag-320,18.5064,18.4212,18.3974,18.1215,18.3744,18.7599,18.9256,19.446
"B0403,3",15.9938,16.2637,15.5586,15.8867,17.9229,17.3128,16.3664,18.26
"C02F12,5",17.8127,17.8384,17.9082,17.9449,14.049,14.3255,14.1032,15.0959
lmp-1,20.189,19.7572,19.9904,19.7419,18.349,17.7569,19.5832,17.9274
"C03F11,3",13.3101,13.0904,12.6366,13.2675,14.056,14.2837,14.4639,15.0211
cht-1,18.101,17.7866,17.5016,17.2734,17.8847,18.7646,18.4507,18.9772
unc-78,17.8607,17.895,17.3092,17.626,17.5603,17.7849,17.4922,18.4589
vps-16,14.8614,15.2517,14.9639,14.716,14.2437,14.1912,13.9527,14.8195
txdc-9,14.5751,16.3661,14.1547,14.4309,13.9463,14.3687,15.066,14.7741
"C05D11,5",15.5216,14.4931,14.6609,15.1648,18.1504,17.5798,18.5654,21.5285
mrps-17,15.9184,15.635,15.4812,15.9228,16.3688,15.4692,16.732,16.8463
let-721,17.1598,17.4881,17.11,17.0302,17.1338,17.0734,16.6968,18.2918
sodh-1,20.1499,19.8694,20.5027,20.1316,20.5693,20.9744,20.3311,21.606
"H24K24,3",17.1932,16.9479,17.7419,17.6348,17.7123,18.094,17.65,19.4678
let-858,17.0545,15.78,15.634,16.7798,13.7696,14.1002,14.9632,14.6991
gld-1,16.0904,16.2541,15.4684,15.8046,16.7989,16.7365,17.3472,17.3303
ccf-1,15.8732,15.6991,15.3132,15.6184,16.0268,16.4239,16.3873,15.8764
snr-1,17.1551,16.2858,16.9916,17.3836,17.0735,16.7485,17.2436,15.596
usp-14,18.021,17.9962,17.4763,17.726,17.9751,17.8941,21.7778,18.5496
cul-1,15.6393,15.574,15.3902,15.0633,15.7116,13.6545,15.8915,16.9072
cul-2,16.3752,16.0149,15.7936,17.0028,14.9346,15.9056,15.2533,15.6602
cul-3,14.0849,16.4828,14.4231,14.6946,15.6028,15.517,14.9627,15.9708
cul-4,14.2392,14.6489,14.0398,14.7573,19.4691,18.0556,19.1427,21.1509
ugt-49,16.7409,16.0746,16.53,18.0957,18.9978,19.6185,18.9722,19.4356
ugt-1,13.9383,13.8102,13.9643,14.4369,15.0592,15.2296,15.0723,15.6009
ugt-2,13.1919,13.0036,12.6266,13.149,13.195,13.7531,14.32,14.6368
"AC3,5",18.6789,18.6129,17.6289,17.9201,19.1844,18.8768,18.8208,19.826
lin-24,14.3691,13.6705,15.2014,13.2306,16.6331,17.3949,14.9358,17.9702
"B0001,4",15.7012,15.6662,15.4885,15.8847,15.985,17.246,16.3246,17.3618
"B0024,10",13.1697,13.293,12.974,13.2795,14.421,13.9414,14.2121,15.0392
"B0024,11",15.8733,15.644,15.6067,15.3082,16.42,15.6559,15.7274,16.3937
gna-1,13.6868,14.5866,13.3384,13.7872,14.1626,14.3753,13.5274,15.1159
"B0024,13",13.5659,14.3525,13.6864,14.1152,15.2259,15.0978,15.0948,15.2393
sart-3,15.5448,15.5452,15.2992,15.3841,15.9838,15.8453,15.9519,14.5609
leo-1,15.1945,15.3316,14.6122,14.6415,15.6068,16.1395,15.4853,16.281
"B0035,3",15.4337,15.3501,15.8889,15.9375,16.4746,17.2532,16.4773,17.4426
dnj-2,15.8688,14.5108,14.9787,15.0572,13.8175,13.81,13.9339,14.3555
pfd-4,17.346,17.2131,17.0624,17.3266,17.174,16.8978,16.9504,18.5834
"B0035,6",12.8852,13.3197,12.6398,13.0105,14.4851,14.4407,13.803,15.0248
"B0035,13",15.6854,14.8003,16.2249,16.2774,14.1144,16.812,16.135,15.9579
dnj-1,14.3637,15.4711,14.0818,14.0962,14.2319,14.4073,14.3494,15.1499
"B0035,15",14.817,14.6849,14.248,14.7985,16.6088,16.9664,16.4424,17.5214
pmk-1,13.2841,12.5915,13.5104,12.4356,13.8494,14.4096,14.4235,15.1338
faah-2,13.4209,13.9871,13.7559,13.7554,14.0565,14.2994,14.0889,14.7732
faah-1,14.8342,14.688,11.7626,15.8333,14.4003,14.2227,14.3691,15.142
clec-51,13.0369,13.1197,12.3001,13.3023,14.2633,13.6977,14.1152,14.9639
clec-52,16.1475,16.4506,15.7862,15.8785,17.153,17.1847,17.0322,16.983
pitr-3,18.4035,17.5754,17.2417,16.8651,16.2977,16.2163,16.2131,16.325
"B0222,5",16.8835,16.707,16.3104,15.8355,17.1183,17.2874,17.4923,16.608
ttr-18,19.2906,19.4363,18.8284,19.136,19.8533,20.3342,19.749,21.1416
"B0334,3",17.5509,17.5163,17.5105,17.7853,17.8963,17.8126,17.9461,18.3161
"B0334,3",13.1454,13.1955,12.8357,12.9541,14.3446,14.2706,14.2925,14.7861
unc-44,18.2357,18.4828,17.4546,17.6967,17.7472,17.3465,17.3919,18.9578
unc-44,14.8555,15.2538,14.7893,14.5948,17.1397,17.5963,16.9231,20.9393
"B0395,3",15.6804,16.0037,15.9749,15.7628,17.145,16.6987,17.0214,17.9931
"B0491,5",18.1036,18.2477,17.8773,17.8974,18.0243,17.7591,17.6546,18.1927
valv-1,13.2165,13.0606,12.6447,13.2992,14.3254,14.2677,14.2432,14.9286
tes-1,13.013,12.2017,12.5704,13.0882,14.0739,12.548,12.2713,15.091
"B0564,2",15.1508,16.2743,14.5035,14.9062,13.8944,14.1214,14.3649,14.8286
"B0564,7",12.812,12.9922,12.9969,13.2546,13.9221,14.3986,13.9457,15.0866
"exos-4,1",14.6056,14.5507,15.3171,15.6636,14.4396,14.1522,14.4218,15.0258
"C01B10,8",16.0562,16.4376,15.7268,15.6706,16.5294,16.86,16.286,17.1171
"C01B10,10",13.4745,12.8823,14.0659,13.5081,16.6818,16.3535,16.355,18.8394
"C01B10,3",16.4367,16.2384,15.8681,16.22,17.1258,17.0511,16.9867,17.1015
"C01F1,3",14.8935,15.4584,15.5578,15.7234,16.3617,16.7435,16.7732,16.3759
sco-1,16.9014,16.9013,16.3143,16.495,16.5126,16.1554,16.569,16.9243
"C01F1,1",15.2968,16.2336,14.4268,14.946,13.4906,14.383,14.0279,15.1665
aly-1,16.1108,16.5432,15.2107,16.5168,16.8841,17.1775,16.6957,17.0277
"C01G5,5",13.8922,14.8015,14.0104,14.352,16.2042,15.6364,15.9287,16.3265
ddi-1,15.7983,16.0015,15.7496,16.1686,16.6328,17.1457,17.8993,17.3298
aqp-2,12.7804,13.2424,12.9627,13.1816,14.1523,13.8241,14.0752,13.9304
"C01G6,3",18.9023,19.1207,18.5529,18.7533,18.1754,18.0595,17.92,19.0798
tag-165,15.93,15.9951,15.4604,15.552,15.9084,16.9302,16.785,17.8213
acs-7,11.9206,13.069,12.857,13.2985,14.4814,14.2301,14.4654,14.8044
"C01H6,4",14.3479,14.3732,13.9577,13.7284,14.0141,14.3461,13.9905,15.0007
"C02G6,1",19.7569,19.5114,19.0564,19.6181,18.7265,18.5825,18.6502,20.2318
"C02G6,2",15.3118,14.5267,15.2607,14.9301,13.4274,14.0467,14.007,14.671
"C03A3,2",17.0225,15.8824,16.627,16.1296,17.8823,18.6475,18.7083,15.9683
npp-14,14.9926,15.3824,14.5432,14.4748,15.6844,15.7189,15.395,16.3055
asfl-1,15.3193,15.4657,15.6299,16.1087,15.3398,15.678,15.6864,16.0696
"rpl-24,2",16.9165,17.1041,16.6094,16.4847,16.8725,16.7945,17.5244,17.2291
arrd-25,17.2164,17.2433,17.0695,17.199,18.617,18.6262,18.6145,19.6294
"C04C11,1",15.5525,15.2966,16.4548,16.3082,16.7032,17.2493,16.945,16.6046
spch-1,16.1035,16.4667,16.3092,16.8501,16.6878,16.9552,16.5296,17.0723
"C04G2,2;CELE_W01B6,2",13.1937,13.3156,12.9118,13.336,14.4569,14.3963,14.3515,15.0188
dis-3,14.4672,15.0639,12.9956,14.2661,16.1267,15.718,16.8525,17.8368
"C04G2,9",16.0139,12.0935,14.5026,15.8702,13.5534,14.4097,13.6948,14.5944
ndc-80,13.8863,13.6814,13.8034,12.9271,15.1983,16.5185,15.4553,15.5883
"C04G6,4",13.1957,13.3559,12.9168,13.226,14.1134,13.6525,13.7038,15.0731
"C05C12,5",13.2249,13.2027,12.9156,13.3073,13.9659,13.6218,14.2248,15.1491
amt-4,14.7965,14.1649,15.3131,15.3621,16.4552,16.8002,17.553,17.2693
lnp-1,13.8127,12.7544,14.7872,14.5745,13.7905,14.9146,15.0537,15.4727
"C05G5,2",13.2478,13.1338,12.7531,13.2318,14.4539,14.3218,14.4894,15.038
rpb-6,13.2063,13.2829,13.002,13.3415,13.9694,14.242,13.9149,14.816
mvb-12,13.3408,13.128,12.9414,12.7424,14.4635,14.3278,14.1868,15.1379
"C06A6,5",16.1881,15.7066,15.6697,16.2697,17.0466,16.7086,17.0157,18.001
mthf-1,17.8142,18.4527,17.9674,18.317,20.0629,19.2957,19.3205,20.0903
"C06A8,3",20.4153,19.8923,19.6098,19.9167,16.4228,14.9073,17.5216,16.8197
stdh-1,17.2514,15.5472,15.4487,16.3634,16.4283,16.5652,16.2654,18.062
"C06B3,6",12.7429,13.1331,12.4473,13.2653,14.2477,13.7903,14.185,14.755
ain-1,17.0983,17.7808,16.1924,16.2953,16.1812,16.5981,16.6081,17.8218
trxr-1,15.9985,16.3025,15.8225,16.449,13.8914,17.6652,18.3854,17.4467
ufl-1,15.9475,15.6328,15.0736,15.9007,14.8123,15.3469,15.4298,14.6294
"tin-9,1",17.3613,16.3328,15.0983,15.6174,17.5415,17.3899,17.2209,18.1391
pept-2,14.2161,14.9752,13.5016,13.6121,15.7575,14.6031,14.4493,17.3161
"T25B9,9",18.2785,18.2502,18.0216,18.0098,18.5472,18.3163,18.5314,19.3154
atp-5,20.3497,20.2385,20.645,20.4177,20.39,19.2248,21.2465,20.775
"C06H2,2",15.1146,14.6819,14.956,14.6166,16.4984,17.1818,16.8798,17.37
jmjd-5,16.4936,15.6635,13.7246,18.8347,14.3252,14.3241,14.2039,15.0935
pdi-2,20.1464,19.8272,20.4419,20.4258,20.3278,20.7932,20.8265,21.5835
nuc-1,15.1331,15.3974,15.2106,14.0492,16.3811,17.3009,17.0295,16.9612
"C07D10,5",13.4213,13.2356,14.3116,13.3586,12.7079,13.7693,14.5303,14.3159
stip-1,11.0558,13.2256,11.7378,13.3415,14.4123,14.3603,13.725,15.101
wsp-1,13.0481,12.6878,13.8645,13.0557,14.35,13.9571,14.3674,14.1922
hgrs-1,15.9992,15.2331,15.4629,16.1266,16.8713,17.2289,17.1796,17.0301
cpg-1,18.77,17.7519,18.3516,18.318,17.9975,18.6148,18.8729,18.7626
"C08B6,8",15.4633,15.8717,14.9596,15.5035,17.0377,16.6297,16.6374,17.2862
aos-1,16.8359,17.0847,17.21,16.9079,18.1696,19.2318,17.6994,18.5738
pfd-1,17.7367,17.7984,17.4627,17.4586,18.0972,17.9353,18.1423,18.6065
"C08F8,2",18.3166,18.7256,17.5985,17.7757,16.8222,14.6754,16.9858,15.8172
"C08F8,3",15.7317,14.6179,14.9016,15.8101,15.3428,14.9198,13.947,15.4073
vgln-1,18.5097,18.1812,18.4347,18.2627,19.1401,19.3878,19.3209,20.5287
ipp-5,15.5853,15.9483,14.806,14.9246,16.3445,15.6683,15.7998,16.9501
hsp-25,19.3563,19.5106,18.7221,18.7303,19.0906,19.24,18.9887,21.2281
pak-1,13.2415,12.9803,12.6261,13.2776,14.4681,14.309,14.1052,14.9937
cks-1,17.1101,16.4829,15.6405,19.3456,15.5395,15.8275,15.2098,15.0964
npp-23,15.7751,16.221,16.336,15.8041,17.0915,17.028,17.1296,16.8194
nuo-1,16.1075,15.6361,16.6425,16.9453,16.7848,15.8274,16.6695,18.762
nasp-1,16.6648,16.6409,16.4322,16.4659,17.2624,17.4952,17.6832,17.7336
"C10C5,2",13.3156,12.872,12.9238,12.9019,19.8017,20.1607,21.256,20.9161
"C10C5,4",17.1482,16.9263,16.2224,17.0057,16.7829,16.9473,16.888,20.2359
egal-1,13.3357,13.1354,12.724,13.3347,16.7312,15.7472,15.9958,16.5361
"C12D8,1",17.1254,17.2742,17.263,17.4184,19.1003,19.4967,18.7677,19.6985
daf-36,13.2786,13.2506,12.8573,13.3246,14.4887,14.4181,14.2852,14.4914
akt-1,15.6227,15.5508,14.9039,15.3248,16.6303,16.9563,16.8778,15.9137
dohh-1,17.2393,17.0389,16.0134,16.1771,18.2988,17.6793,17.9525,18.0682
"wdr-5,1",15.785,15.9316,15.0834,15.7371,16.1053,15.7934,16.1877,17.1596
"C14B1,8",14.1405,14.0633,14.0212,13.9022,14.3753,14.4051,14.0972,15.0242
pdi-1,19.7215,19.6864,19.3887,19.4983,19.278,19.3047,19.1242,19.3014
mma-1,14.3267,14.7645,13.6286,14.2363,16.3018,14.8567,14.5013,16.7959
"C14F11,6",15.8791,14.5325,15.485,16.0765,17.8086,14.4584,11.3994,16.0627
"got-2,2",19.134,18.6478,19.3755,19.4778,19.5495,18.3933,18.7294,20.4478
"C15B12,1",13.3332,12.7399,12.9856,13.1823,13.9808,13.9362,14.272,14.5164
"C15C7,4",12.9635,13.0847,12.1925,13.1742,13.7806,14.4367,13.8616,14.2762
"C15C7,5",15.9484,15.6252,14.9845,15.3988,17.3429,16.653,17.1426,18.8037
gcc-1,13.5102,13.7983,13.2246,13.6781,14.2568,14.1926,13.8474,14.7746
"C15C7,7",13.2975,13.3562,12.9851,13.2531,14.443,14.3997,14.0854,14.6958
asp-10,15.1322,15.0315,15.3893,15.6931,16.7508,17.1447,17.559,17.0747
"C15H9,4",16.8909,16.1844,16.2472,15.9173,17.4242,16.8166,16.7032,17.8149
flu-2,17.8243,17.6508,17.4508,17.6969,18.0148,18.1404,18.1757,18.5203
prx-3,13.1141,12.9796,12.9992,13.2852,13.9648,14.3999,14.4467,14.8011
nnt-1,17.0484,16.1062,15.8647,16.569,16.3692,15.8048,16.4097,17.0459
"C15H9,9",19.0555,19.114,18.4651,18.7643,19.9522,21.0043,20.9919,20.3084
thoc-2,13.2963,13.1361,12.7233,13.2651,13.8589,13.928,14.4502,15.0661
nfx-1,15.9609,15.765,15.9032,15.5971,16.7234,17.236,17.2976,16.7236
"C16A3,6",13.8264,13.3416,14.6448,14.2379,14.5581,13.0567,14.4342,14.1548
"C16A3,5",17.8485,18.4354,17.4953,17.6032,18.8841,17.5105,17.7291,18.4899
"C16A3,4",16.7442,16.6924,16.3078,17.1045,15.4363,14.1305,16.9632,15.561
let-716,14.2858,14.3511,14.0978,15.7306,15.4688,15.8707,17.6921,15.7903
oatr-1,18.9938,19.1057,19.0158,19.1425,19.1345,18.8686,19.0014,19.7157
"C16E9,1",13.2602,13.3271,12.4695,13.3166,13.8293,14.4194,14.2551,14.7884
dim-1,20.0916,19.8583,20.3026,20.291,21.6042,21.819,21.6737,22.2238
"C18B2,3",18.3928,18.4156,17.9079,17.6065,14.1132,14.2353,12.7368,14.9104
"C18B2,4",16.859,16.7573,17.3039,17.1598,14.3876,13.3798,14.0796,15.1373
"C18B2,5",17.4027,17.6514,17.0326,17.171,18.213,17.8101,17.6716,17.9324
ugt-48,14.8696,15.2735,14.1076,14.8538,14.9166,14.646,15.1178,13.1614
"C18E9,9",13.3436,13.1352,12.6927,12.8736,13.8213,13.9575,14.2649,14.8426
tomm-40,16.7218,17.3032,15.7931,16.9854,18.2833,17.8218,17.841,17.5018
"C18E9,5",17.188,17.0586,16.6767,16.5427,17.3748,17.1258,17.547,18.2985
"C18E9,2",11.5664,13.6684,14.5391,13.7499,15.7538,16.422,15.6679,16.4303
"C18E9,4",17.6,17.7062,17.351,16.8421,14.0734,16.8428,16.9064,15.3826
rpn-2,17.9598,17.9433,18.5009,18.4472,17.8996,18.3506,18.3904,18.215
twk-18,17.1028,16.3311,16.2605,16.6096,18.2409,18.4989,17.1687,17.423
"C24A3,1",13.2819,12.4667,12.9463,13.1475,14.9475,14.922,15.397,16.4402
cal-5,17.4205,17.4511,16.088,16.781,18.0775,18.0113,17.6262,18.2343
cht-3,18.9686,18.6164,19.4653,19.5508,20.498,21.068,19.9773,20.7222
"C25E10,8",18.6786,18.6177,18.1219,18.2502,16.2246,16.6956,17.0282,17.8071
swm-1,17.7785,17.6633,17.1927,17.8796,17.7916,17.662,19.3319,18.69
"C25E10,10",15.5759,15.8779,14.5099,14.606,17.1136,16.4012,16.1387,16.6222
dpyd-1,17.6404,17.7253,17.667,17.6022,18.116,18.2302,18.053,18.453
smz-1,13.281,13.3131,11.1714,11.1386,14.3837,13.4465,14.3985,15.025
