geneName;Leading.proteins,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
F13E6.1;P55326,23.0932,20.7331,21.896,22.2768,25.1883,26.5224,26.5804,25.2134
F13E6.1;P55326,23.8371,24.2406,24.2615,26.4942,22.0746,22.8108,23.6648,23.9148
smo-1;P55853,22.2589,21.7984,21.937,21.5291,22.8693,21.8946,22.1068,21.9818
smo-1;P55853,21.3808,19.1884,21.571,20.2526,20.525,21.5057,21.6247,21.1247
smo-1;P55853,21.6102,18.2881,20.665,20.7512,23.5839,23.9021,23.2211,23.1017
rpl-12;P61866,21.6811,20.4139,20.9055,19.7889,24.8204,26.9639,26.2457,26.9803
rpl-12;P61866,20.315,21.4285,21.6145,20.1811,19.3653,20.6382,21.1725,21.0988
rpl-12;P61866,21.794,20.3023,19.8754,21.593,20.3532,20.9643,21.2364,20.01
rpl-12;P61866,23.7684,23.194,20.8187,22.3946,20.6092,21.0309,21.0764,19.3322
his-1;P62784,20.6727,21.2301,20.3764,21.1387,23.5121,26.1989,26.3157,25.5785
his-1;P62784,20.5714,21.1931,21.5826,20.6639,21.0005,20.8185,20.9454,21.1867
acly-2;P90731,26.0836,25.5445,25.9001,21.2197,21.2483,21.3238,22.8569,22.6224
eat-6;P90735,23.9296,22.2612,22.2269,23.9863,24.0291,24.1534,24.7229,22.3345
eat-6;P90735,21.8131,18.1958,21.2205,19.8403,19.8099,21.7422,20.302,20.9859
wht-2;P90746,24.7797,25.0005,25.0683,24.9386,22.8465,23.2626,23.5271,22.668
;P90862,19.7684,21.0286,20.4706,21.496,23.8563,22.0455,21.9429,22.222
pbs-7;P90868,20.8211,20.6159,20.0406,20.173,20.8119,21.3296,21.0495,20.7635
;P90879,20.8894,19.5187,20.7244,21.5044,22.7789,23.997,23.2441,22.4003
ifa-4;P90900,25.2834,25.5144,26.7743,25.1019,20.653,20.3077,19.2528,21.1596
ifa-4;P90900,24.7188,22.9458,24.8196,24.9063,20.1696,22.8917,22.8465,22.4393
ifa-4;P90900,20.5881,20.416,21.0187,20.3339,24.5108,24.9033,23.7865,23.0949
ifa-4;P90900,20.825,19.6933,21.047,20.1169,24.975,24.5405,22.8632,23.6938
clic-1;P90961,21.5512,20.218,20.1965,20.1981,19.3523,21.9004,21.3122,20.4671
clic-1;P90961,20.1336,20.4966,21.5493,20.8246,18.5858,20.8231,20.6382,20.936
clic-1;P90961,20.5236,20.7081,19.9513,20.6499,20.0069,20.6757,21.6311,20.2868
clic-1;P90961,21.6918,20.3178,21.3959,25.6836,20.7859,21.2908,20.0864,19.4014
clic-1;P90961,19.6112,21.3025,20.9324,20.7869,20.6605,20.8772,19.7708,20.5039
clic-1;P90961,19.8215,20.6289,20.3493,20.2233,19.5345,20.1692,21.7612,20.1692
clic-1;P90961,20.5838,20.5683,20.9454,20.2052,20.1634,21.6817,21.5559,21.2221
csn-5;P91001,24.9823,23.9891,26.3377,22.1193,26.3081,25.1113,25.2549,24.2803
;P91020,23.9719,23.3823,23.7658,24.254,18.4538,20.8913,21.3733,21.1779
chdp-1;P91027,21.0292,21.3128,20.443,19.9253,21.106,19.7814,21.5289,19.806
chdp-1;P91027,20.865,20.7515,21.0986,21.3691,20.7086,21.9279,20.6659,20.1467
chdp-1;P91027,21.0291,19.9204,20.7513,20.2716,20.3855,22.1891,22.8863,22.101
chdp-1;P91027,21.2343,19.6151,21.57,21.4818,19.4284,21.0499,20.1287,19.5509
chdp-1;P91027,21.5697,19.3831,20.6138,21.1778,19.158,21.0821,21.0941,18.8488
chdp-1;P91027,20.9456,21.2381,21.6895,21.5072,21.0741,21.7729,21.788,20.1233
chdp-1;P91027,27.2074,26.3114,26.3574,25.529,23.2906,24.3119,24.4816,23.2432
chdp-1;P91027,20.2624,21.4359,20.1866,20.8611,20.5167,21.8603,21.4641,20.0739
chdp-1;P91027,19.9581,21.2214,20.2524,21.356,20.2616,21.4862,19.6394,20.5181
chdp-1;P91027,26.0776,26.0686,25.8315,24.5711,20.7894,21.6181,21.7447,19.9088
;P91055,21.2106,20.9085,20.6729,19.5119,20.1355,21.4097,21.3724,19.5383
fbxc-15;P91116,21.2721,21.1235,20.6532,21.0149,20.5988,21.7848,21.7081,20.2363
rpl-13;P91128,21.9948,21.4085,20.1644,20.5342,24.7277,26.6018,26.7769,25.6263
rpl-13;P91128,20.4731,20.8647,20.3478,19.7794,25.3666,24.5258,24.6392,23.9749
rpl-13;P91128,18.0759,19.4969,21.1254,20.0157,20.4465,21.6214,21.1487,20.7821
rpl-13;P91128,22.1063,22.6635,25.3625,20.7732,21.0315,20.4513,19.9293,20.3903
rpl-13;P91128,21.7095,20.5171,21.4205,19.5408,20.197,21.3189,21.6249,19.9988
rpl-13;P91128,23.6949,25.4346,24.8469,23.2594,24.5922,25.6169,23.1221,24.9011
ptr-2;P91129,21.6319,21.2333,20.7808,20.2748,20.044,23.9314,22.2361,22.1752
col-20;P91249,20.9621,19.8322,19.8934,20.7058,26.4303,28.8102,29.1035,28.0606
col-20;P91249,20.9648,20.461,20.3377,19.864,24.5089,25.2086,26.7442,23.8522
;P91269,21.686,21.0509,21.7276,21.5667,24.2257,26.11,27.3069,27.8968
;P91277,21.4558,18.756,21.8583,19.6868,20.661,21.1754,20.0693,21.388
;P91280,20.4571,20.1039,21.4967,21.2616,20.352,21.8491,21.8538,19.6301
;P91297,21.82,19.7754,20.9166,20.749,20.0363,21.7456,20.7165,20.8941
vha-10;P91303,23.9783,24.2046,23.2536,25.762,20.7439,21.1851,20.9003,19.5362
vha-10;P91303,21.9004,19.4139,20.6949,20.1689,22.3435,23.4637,23.6027,23.3688
vha-10;P91303,20.1002,19.6906,21.4938,19.6477,19.8146,21.5508,21.1954,20.3886
vha-10;P91303,21.6623,20.3067,21.0931,20.3807,20.0774,21.7541,22.0035,20.2866
vha-10;P91303,23.1549,23.9123,23.226,22.6339,22.6067,22.942,24.024,23.0527
cey-2;P91306,21.1791,21.3169,19.7106,20.5255,22.4671,22.5818,23.4535,23.3283
cey-2;P91306,22.8013,22.3972,22.6159,23.9755,20.924,22.1442,22.5529,22.0105
cey-2;P91306,23.8665,23.6069,23.2697,22.1424,21.0507,21.3019,21.84,20.2462
;P91354,24.4483,23.3429,23.8131,23.8229,23.2271,22.5,23.0821,21.6929
cpd-1;P91359,20.7782,21.5069,20.046,21.4687,20.144,20.5229,21.4698,20.2713
rpl-15;P91374,24.9615,26.0279,25.7996,25.4914,20.7321,24.3693,24.8004,23.9508
rpl-15;P91374,21.5856,22.3691,22.9567,24.6115,20.579,20.4102,19.8672,19.7402
rpl-15;P91374,21.4257,20.3088,22.3046,21.5639,20.8031,21.8384,21.4453,18.7302
rpl-15;P91374,22.9545,22.7665,22.9623,24.6904,20.1336,23.117,23.8654,23.7154
rpl-15;P91374,25.8416,24.646,27.3067,25.8545,25.4865,27.1991,27.1432,26.4068
rpl-15;P91374,25.4069,25.0011,25.585,22.068,22.8097,26.0314,25.3111,22.8398
rpl-15;P91374,19.9578,20.8191,21.4787,21.4339,20.5061,21.0419,21.2878,20.4759
rpl-15;P91374,21.4763,20.0572,19.5769,19.4501,20.7145,20.161,20.2844,21.0843
cey-3;P91398,20.7839,20.1653,20.264,21.4789,20.1065,21.0395,20.7275,19.5693
;P91423,21.8549,19.7756,21.5409,20.7828,21.0767,20.4518,20.4441,20.688
;P91482,23.204,22.5867,22.1644,24.4411,21.1296,21.4877,23.0181,21.7545
;P91482,23.29,23.3217,23.0057,23.9275,23.6379,23.1645,22.1839,23.2823
;P91491,31.0821,31.4095,31.5102,29.3315,27.0012,28.6586,28.4084,27.8409
usp-5;P91502,19.1016,21.2409,21.2043,20.2669,23.9646,25.3568,25.8693,25.0597
usp-5;P91502,29.9244,29.1802,29.2105,25.6422,27.4055,29.5484,28.6273,28.0123
usp-5;P91502,25.856,24.9273,24.7573,26.5408,20.6463,21.7186,20.6466,20.5688
usp-5;P91502,20.5474,21.3123,19.9688,20.1885,23.909,24.2451,25.8536,25.3862
usp-5;P91502,21.4899,20.6095,20.4605,21.5612,20.8416,21.1503,20.9809,21.4095
usp-5;P91502,26.6646,25.8657,25.8969,24.0521,23.5139,25.204,24.8321,23.3046
usp-5;P91502,19.9323,20.4103,20.7842,20.0373,20.7234,21.1682,20.0955,20.5568
usp-5;P91502,18.9214,21.2225,21.2058,19.3314,21.9575,24.5509,25.0199,23.189
usp-5;P91502,25.0697,24.867,24.7825,22.9484,20.6611,21.4233,21.2751,21.2738
set-18;P91821,21.3167,21.3251,20.5865,19.519,19.7069,21.793,21.2571,20.9892
F26H9.5;P91856,20.6892,19.6744,21.2904,21.4369,20.2663,22.5699,23.3397,21.9949
rab-5;P91857,20.9689,21.4919,19.8661,20.5855,19.8386,21.5142,21.6177,20.3525
rla-1;P91913,20.3154,19.2653,21.6662,20.6255,25.7495,27.0746,27.6094,27.0281
rla-1;P91913,19.3423,19.822,21.1519,21.1455,20.7164,21.8029,19.7503,21.2166
rla-1;P91913,21.4874,20.9128,20.57,20.528,20.7685,20.7972,20.9216,19.0761
rla-1;P91913,21.9283,20.6882,19.4189,20.1008,20.4675,20.8949,21.6416,20.413
rpl-27;P91914,24.6592,24.1392,24.6887,21.8712,25.2031,25.335,26.9238,25.0658
rpl-27;P91914,21.4482,20.862,21.3006,21.5644,19.5475,21.2887,21.1686,21.4463
rpl-27;P91914,23.57,21.2589,20.9948,24.4244,21.5504,22.5553,23.479,20.675
ola-1;P91917,21.0346,21.3509,20.8824,20.3689,20.9701,20.7437,20.0839,19.0284
snr-2;P91918,21.5424,21.1775,20.016,21.4576,19.2914,21.7735,21.7398,20.7007
snr-2;P91918,20.9686,21.5504,20.7036,20.0182,19.7944,20.4293,19.2808,19.3385
ZK370.8;Q02335,21.9575,20.7819,20.3127,21.1792,20.7474,21.8663,21.4809,21.2128
ZK370.8;Q02335,23.743,22.1984,22.6331,24.961,21.5502,21.7305,23.1902,21.8905
ced-10;rac-2;Q03206,21.2056,20.5192,21.6016,20.9054,20.9899,21.0526,21.7968,20.9859
bre-3;Q03562,20.3825,20.9194,21.4776,20.6843,24.4401,25.3681,25.12,24.0025
B0464.6;Q03564,21.6442,21.5531,20.979,21.5634,21.0241,20.5517,21.5282,21.4465
C38C10.2;Q03567,21.7429,19.4318,20.7689,21.1537,22.1413,24.0755,23.7262,22.9368
C38C10.2;Q03567,23.0087,26.2475,26.6868,23.1869,26.7161,26.959,27.6812,25.495
nhl-1;Q03601,25.0004,24.6263,24.3841,24.814,22.7212,21.6267,22.2412,22.0458
lrp-1;Q04833,21.7812,21.3958,21.4635,20.9233,24.1495,23.5812,23.8876,23.2998
C30C11.4;Q05036,22.4011,22.2236,21.0296,22.172,19.882,20.9948,21.2146,21.3932
C30C11.4;Q05036,21.9861,20.8589,18.9957,21.1676,22.3658,22.9353,25.9193,24.0312
cdc-42;Q05062,17.9977,20.9423,21.6576,21.3268,24.4235,25.1928,24.9954,25.5385
cdc-42;Q05062,20.8305,21.0849,20.8503,19.3318,20.8636,20.1157,21.263,21.179
cdc-42;Q05062,21.8231,21.3981,21.301,20.3431,20.214,21.4505,21.5573,21.3295
cdc-42;Q05062,21.9961,20.1913,20.3341,18.8288,19.4505,20.6346,20.7303,19.6412
;Q067X2,25.5159,24.9621,25.7575,25.4676,20.6132,21.6489,21.7127,20.3202
unc-60;Q07750,20.5752,20.4973,20.7773,20.1302,21.0663,21.6907,21.4655,21.4301
unc-60;Q07750,24.5459,23.4961,23.2064,22.5429,19.5615,21.1465,20.8048,20.8445
B0495.8;Q09217,20.8361,20.4433,19.4635,20.9933,18.7867,21.8376,19.8171,20.3611
C13B9.3;Q09236,20.4703,19.9991,20.2442,20.9413,20.8666,21.7888,21.4948,20.7559
C13B9.3;Q09236,21.3102,21.2174,21.6577,20.4679,20.1129,21.3848,20.3441,20.9851
C13B9.3;Q09236,22.2958,22.1969,23.1411,26.1248,19.5471,21.2146,21.0705,20.1407
C18H9.3/C18H9.2;Q09237,20.3234,21.2686,21.2891,21.5468,20.7795,21.4932,19.3873,20.347
C18H9.3/C18H9.2;Q09237,21.8569,19.7606,21.2079,20.2703,20.2275,20.1167,21.0814,20.81
dnc-2;Q09248,20.7767,19.9165,21.2474,21.4002,19.5359,21.0371,20.3851,21.423
C16C10.4;Q09250,20.1446,20.8308,19.7508,19.9358,19.7738,20.8704,20.9305,20.7133
C34C12.4;Q09269,23.2056,23.8312,24.7747,22.4157,22.6095,23.2304,23.1732,22.8184
C56G2.7;Q09289,27.2186,25.3283,26.4895,27.0267,23.2245,24.5436,24.8642,23.3875
C56G2.7;Q09289,24.7667,24.2784,24.9082,24.7712,24.1895,23.5673,23.3086,23.2408
C56G2.7;Q09289,25.2179,24.9496,24.9505,22.9778,23.6121,25.1962,24.6602,23.5107
C56G2.7;Q09289,21.2189,19.9883,21.8077,20.3802,19.9734,21.6586,21.7009,21.1063
C56G2.7;Q09289,25.9132,26.3212,25.6029,24.1603,22.7261,24.4015,23.806,25.1388
C56G2.7;Q09289,23.9412,23.4205,24.3081,24.569,23.7082,23.0044,24.1194,21.6036
C56G2.7;Q09289,21.0544,20.207,21.7143,20.6331,23.3997,25.264,24.8388,24.9985
C56G2.7;Q09289,21.1257,21.3831,21.2904,21.3745,19.4052,21.3959,21.8334,21.2349
T09B9.4;Q09350,20.8564,20.7838,20.5729,19.1027,20.2068,20.9508,19.8635,21.202
K07E1.1;Q09407,20.4437,18.8598,21.8222,19.9552,24.2594,23.1602,24.1926,22.7884
pgam-5;Q09422,20.3354,20.9585,20.8691,20.9995,20.1506,20.8749,21.7876,20.7494
pgam-5;Q09422,22.1096,22.3017,22.4699,23.973,20.8441,21.8055,20.0846,20.7574
pgam-5;Q09422,24.3813,23.7507,24.1987,23.952,20.121,19.3125,20.7077,21.269
mex-6;mex-5;Q09436;Q9XUB2,21.77,20.9465,21.9437,22.611,20.4355,21.511,21.1431,20.4895
ubh-4;Q09444,26.3639,27.6649,26.5082,28.2829,19.8224,21.6513,21.4625,19.9583
ubh-4;Q09444,27.4993,26.0382,27.1602,22.2234,27.3035,24.9972,25.5309,24.5715
ubh-4;Q09444,25.753,24.355,25.5024,24.0171,25.2062,25.8484,25.0904,24.5715
ubh-4;Q09444,26.4196,27.0973,25.3294,24.8236,23.3618,24.1767,24.5116,22.922
;Q09489,21.4672,20.443,21.3262,20.5546,20.2243,21.7529,21.4695,20.0151
;Q09489,21.3281,18.6408,20.9448,20.6685,20.6617,20.1953,20.9677,19.9857
lgg-1;Q09490,21.0776,19.965,20.7118,20.9557,20.5439,20.7143,21.5627,21.4076
lgg-1;Q09490,24.7049,25.7863,24.2956,24.6966,22.1092,23.0204,21.1313,21.9206
rpl-10;Q09533,19.6866,20.6354,19.8472,21.4566,20.0438,21.7437,20.6698,20.5606
rpl-10;Q09533,21.2429,20.8048,19.8557,21.008,23.3261,23.3045,24.7922,23.6443
rpl-10;Q09533,23.1274,23.1553,23.2837,24.0445,24.0974,22.254,23.4016,22.9528
rpl-10;Q09533,24.0121,23.9714,23.7357,21.836,22.4809,23.8143,23.7757,22.2461
F36G3.1;Q09560,20.6357,20.9119,21.3526,19.757,20.8493,21.2199,21.2558,20.6898
F48E8.6;Q09568,25.3462,24.7198,26.2743,22.57,22.9006,24.2118,24.6115,24.5173
lec-3;Q09581,21.9118,20.5888,20.6991,20.2932,19.1288,21.8501,21.8691,20.5578
lec-3;Q09581,21.3212,20.1277,21.8856,20.8403,19.9202,21.1104,21.7035,21.168
lec-3;Q09581,20.8307,19.5215,21.6111,20.3841,21.2076,23.3522,22.6081,23.8759
lec-3;Q09581,25.1276,24.3636,24.6808,25.2777,25.1238,27.6707,27.1199,26.3675
lec-3;Q09581,23.5811,23.6731,24.492,25.8728,23.0001,25.3606,25.2158,24.7383
ptc-1;Q09614,24.1274,24.7485,23.6605,22.5164,20.105,24.2083,25.5836,23.4627
tnc-2;Q09665,19.4353,21.5295,21.2312,20.3731,20.9883,21.4074,20.1754,20.3778
ptr-13;Q09934,20.4438,21.2573,21.1297,21.0954,30.7584,29.5713,29.1358,29.2918
ptr-13;Q09934,24.2216,23.4141,25.1079,23.5839,23.227,22.9785,22.0543,23.2159
ptr-13;Q09934,22.6847,21.1995,22.3061,22.9944,18.7485,21.1137,21.3707,20.9487
C53C9.2;Q09936,20.9558,21.4241,21.2069,19.1205,20.7582,21.2099,20.0921,21.1684
C53C9.2;Q09936,21.8748,19.3207,19.984,20.8868,20.561,21.8536,20.1156,19.8005
C53C9.2;Q09936,20.6272,21.0417,20.7903,20.962,20.4255,19.8515,21.6429,21.2847
C53C9.2;Q09936,21.4196,21.5088,19.5273,20.2216,22.6315,25.0758,24.7442,24.4182
C53C9.2;Q09936,20.8382,20.2413,21.5768,21.4852,20.2297,21.1852,21.3254,19.5301
egg-1;Q09967,25.6911,24.1112,24.5397,23.6283,19.9785,21.8905,21.1234,20.5458
egg-1;Q09967,27.422,25.8328,27.6711,25.4083,25.5455,27.6356,26.4379,26.4458
;Q09EE6,27.3182,27.9483,28.2153,26.3381,24.6441,26.1382,26.1701,25.4587
;Q09EE6,21.7156,19.8985,21.2247,21.4956,20.2794,21.1327,20.6987,21.4459
;Q09EE6,21.2791,19.8228,21.3449,21.119,20.4913,21.4786,21.5443,20.2272
F13H10.3;Q0G831,21.521,21.3107,20.7433,21.5026,20.3016,21.376,21.505,20.7658
mdt-9;Y62E10A.11;Q0KHC0,20.0939,20.5508,19.771,20.5833,20.7708,21.6517,20.6067,20.5537
T19C3.4;Q10010,27.5745,25.546,25.5196,24.0739,18.387,20.8368,21.1855,20.3356
T28D9.1;Q10020,19.4207,21.2064,21.2982,20.8381,21.0262,21.5589,20.5083,20.3649
T28D9.1;Q10020,21.918,21.0582,20.8931,20.3631,20.8913,20.349,21.3992,20.2511
T28D9.1;Q10020,20.6178,21.4923,20.6815,21.328,20.6482,19.7097,21.6977,20.9003
T28D9.1;Q10020,20.9856,20.494,21.6303,20.2674,20.5978,21.6197,19.8044,21.3663
F15G9.1;Q10033,21.4927,21.3912,21.411,21.2145,20.8008,20.5192,21.3361,21.2257
R10H1.1;Q10043,21.7881,19.9892,21.4397,21.532,19.4325,21.4653,18.9683,20.4155
vglu-3;Q10046,20.3579,19.4428,19.2491,20.9312,20.6752,21.9242,21.0716,20.4573
C23G10.2;Q10121,21.5453,21.3197,20.2332,20.0467,19.319,20.9838,20.6577,21.2047
C23G10.2;Q10121,21.7896,20.7183,21.6032,19.946,20.8074,21.4038,21.8197,20.1825
C23G10.2;Q10121,24.9743,23.3049,23.6876,25.6264,23.6821,24.8583,24.203,23.0202
C23G10.2;Q10121,22.1193,22.8477,21.4845,22.3677,18.7256,20.8922,21.4685,21.1738
dhs-5;Q10130,20.6895,20.4425,21.2268,20.9548,20.7967,21.286,21.5011,20.4352
dhs-5;Q10130,21.8451,20.57,20.9108,20.5481,20.4316,21.1755,21.812,20.5882
F46H5.3;Q10454,21.9999,20.8035,20.8514,21.4652,20.0666,20.407,20.7485,21.0237
F46H5.3;Q10454,26.4711,26.3724,24.9466,24.4286,20.361,20.7011,21.0937,20.6022
F46H5.3;Q10454,21.5128,21.1637,21.7773,19.0931,25.0116,24.3819,22.39,23.1511
F46H5.3;Q10454,27.9548,25.9983,27.5994,24.0488,25.7906,27.7555,27.2651,27.3079
F46H5.3;Q10454,20.4578,20.4492,20.7537,20.0327,19.5762,20.3293,21.8166,20.3017
F46H5.3;Q10454,21.4102,21.4202,20.502,21.4976,20.9822,21.1054,21.246,20.0514
F46H5.3;Q10454,21.2162,20.6237,19.9389,19.9244,21.5079,22.3834,19.8683,23.7574
F46H5.3;Q10454,24.2067,23.507,23.3839,24.8958,19.1533,19.9614,21.0105,20.1996
F46H5.3;Q10454,20.0201,21.1143,21.105,21.0919,25.1478,22.9323,24.0551,22.4462
B0286.3;Q10457,19.9091,20.0019,20.8308,20.8352,18.7387,21.4196,21.6767,20.7487
rpb-2;Q10578,20.6389,20.1623,21.3384,20.2654,19.2235,20.1314,21.6005,21.2606
rpb-2;Q10578,19.9856,21.4446,21.8482,21.0291,24.5826,26.6047,26.5932,24.7436
rpb-2;Q10578,22.2758,21.0196,22.4784,24.2635,21.0846,21.6788,21.1498,20.4582
rpb-2;Q10578,21.2165,20.8108,20.2454,20.0684,20.5427,20.328,21.2401,20.9802
apl-1;Q10651,20.8524,20.3595,20.9677,20.6377,26.7763,25.2222,25.2313,24.0612
elt-2;Q10655,19.7064,19.8882,21.0975,21.1552,20.27,21.2982,20.1026,21.3216
tpi-1;Q10657,19.613,21.3714,21.7744,21.5112,21.1578,22.4185,24.5931,21.8605
glt-1;Q10901,27.2586,25.755,26.1134,23.8913,21.6653,25.4961,26.4509,25.1164
arf-1.2;Q10943,20.6132,21.0044,20.6658,20.3472,19.6529,20.8647,21.5939,20.7952
tmbi-4;Q11080,21.9628,21.0182,21.2824,20.4348,20.2846,19.9504,20.1182,20.9002
C02F12.5;Q11101,19.7479,21.0234,21.494,19.8348,20.1935,20.7017,21.0757,19.8829
unc-78;Q11176,20.6229,21.3438,19.7097,19.2538,19.6577,21.6127,21.6679,21.4285
sodh-1;Q17334,20.238,20.8197,21.6134,21.404,20.4124,19.6602,21.0977,21.1616
sodh-1;Q17334,22.7632,21.7778,23.2547,23.3621,24.556,26.5455,26.9337,26.6516
sodh-1;Q17334,24.263,24.2555,23.8419,20.9651,23.9422,27.1516,26.9408,25.1173
gld-1;Q17339,19.6897,20.2777,21.6661,19.9283,20.2401,21.54,20.9642,20.6523
snr-1;Q17348,20.849,20.4276,20.1922,20.4554,20.8604,19.922,21.3215,21.0776
usp-14;Q17361,26.2289,25.2218,25.4133,25.6267,22.7848,23.0992,22.7384,22.8681
usp-14;Q17361,25.0138,26.9066,25.2532,27.2862,24.0639,23.462,24.2063,21.472
usp-14;Q17361,24.5181,24.5753,24.5348,24.9547,20.5752,21.6769,21.3408,21.3913
usp-14;Q17361,21.196,21.3395,21.7111,21.0675,20.2655,20.5356,20.1505,20.6348
cul-1;Q17389,17.5775,20.4719,21.3241,21.2089,23.0371,23.6537,22.4426,22.2447
AC3.5;Q17405,27.795,27.2987,27.5662,24.1951,25.3201,27.7069,27.3835,26.9325
AC3.5;Q17405,23.2756,23.1729,23.6589,22.8032,20.795,21.7959,20.6318,21.3546
AC3.5;Q17405,21.7086,21.1789,21.8179,20.2625,20.5301,20.8712,21.3265,20.7905
AC3.5;Q17405,27.5788,27.1793,26.4607,24.2269,24.778,27.1145,26.8476,25.3792
AC3.5;Q17405,27.9107,27.5041,23.3111,24.5207,23.1318,28.2356,28.9444,27.4412
lin-24;Q17410,24.8054,23.4249,24.2269,25.737,22.0838,22.0534,21.4062,21.0813
B0001.4;Q17413,21.7437,21.1032,20.2575,20.4754,20.32,21.9347,21.7479,19.1008
;Q17430,23.0848,22.1993,24.0261,26.9477,20.1595,21.7205,20.7721,20.9832
pfd-4;Q17435,21.1287,21.2379,18.9119,20.6662,20.9914,20.6104,21.1733,18.8239
pmk-1;Q17446,21.0996,20.8845,20.7356,21.3493,20.1745,22.2082,22.2716,23.6318
pitr-3;Q17455,26.301,25.7026,26.0578,23.7095,25.4498,25.5671,24.5235,24.521
unc-44;Q17489,21.6546,21.3563,20.5291,21.2449,20.4179,20.9577,21.098,21.172
;Q17542,26.3895,26.9419,27.355,28.7996,24.4798,28.455,28.1733,26.9206
;Q17543,27.2365,25.8392,26.3182,26.6469,25.209,24.1505,24.9745,24.9357
aly-1;Q17561,21.5025,19.8886,21.3279,21.2402,20.2396,20.7307,20.9225,20.169
;Q17569,25.1486,24.65,24.1965,25.1782,17.7078,21.875,22.2081,20.3023
;Q17569,21.1318,19.5545,19.3742,21.5152,21.066,21.5252,21.5128,21.0006
;Q17569,26.5049,26.0351,24.9755,21.1848,24.4057,23.3426,23.1698,22.5871
;Q17569,20.6343,20.1863,21.6565,21.0703,20.4377,21.8655,19.942,19.7728
;Q17569,25.9497,23.9975,25.8176,21.3376,21.0611,24.1868,23.8867,24.4574
aqp-2;Q17571,19.9282,21.5037,21.1248,20.2002,24.723,25.2233,26.0053,24.8235
aqp-2;Q17571,21.4798,20.7091,21.7441,20.7064,21.005,21.688,21.5981,21.3432
rpl-24.2;Q17606,21.2176,21.4165,20.4618,20.0106,19.2125,20.4922,20.6682,21.4328
arrd-25;Q17624,28.5692,27.4422,28.0739,25.5231,25.712,28.2785,27.8465,26.5232
arrd-25;Q17624,27.4468,27.2338,27.0847,23.1915,23.916,22.5553,25.1586,23.494
arrd-25;Q17624,25.4104,25.7243,26.2491,27.4121,26.3484,25.51,25.4075,24.5902
arrd-25;Q17624,24.3964,24.5666,24.2059,22.9446,19.8013,21.8211,21.8453,20.5683
arrd-25;Q17624,21.716,20.1484,21.0658,21.1386,20.3623,21.6415,21.1554,20.9689
arrd-25;Q17624,23.6904,23.0668,23.0875,24.9793,25.1005,23.8159,23.8687,23.1871
arrd-25;Q17624,21.2978,19.8678,20.2389,20.8276,20.1153,19.7982,19.6439,20.7571
;Q17644,24.1345,23.8864,24.3215,23.5781,18.773,21.5921,20.4051,20.3914
;Q17649,21.8895,20.0625,20.876,19.9215,23.2391,24.2486,23.6892,24.6493
;Q17649,25.4116,25.1278,25.5594,27.3768,22.3538,25.2205,25.1085,24.0083
;Q17649,21.1608,21.0187,20.1544,19.6247,20.3141,21.2095,21.0591,20.8211
amt-4;Q17663,24.4942,23.9448,24.0711,23.0892,24.9899,24.3146,24.0696,24.761
amt-4;Q17663,24.4909,22.312,23.6905,25.2912,19.7628,21.2397,20.3263,20.368
mthf-1;Q17693,19.4839,20.9259,19.4423,21.5074,24.7444,26.1037,25.0454,25.3138
;Q17698;Q23683,25.4485,23.7402,23.7052,23.7125,23.0246,26.1029,25.5059,28.4354
;Q17698,21.4138,19.1078,21.5094,19.5881,22.1351,25.5459,25.3313,24.5208
;Q17698,20.4549,20.7849,21.1857,20.6751,20.7089,21.5976,20.617,19.6214
;Q17698,20.7366,20.0178,20.1902,20.8645,22.1481,23.4053,23.8887,23.2642
;Q17698,21.4795,19.9051,21.1508,20.8806,20.7153,21.7427,21.2241,21.4127
;Q17698,20.3881,21.0528,21.1959,20.7776,20.9655,21.5536,20.4806,21.325
;Q17698,21.1706,21.2742,20.607,21.4057,20.6223,21.8076,21.8515,20.8889
ain-1;Q17740,21.7016,21.1521,21.8076,21.4595,19.7175,21.5044,21.8639,20.6295
atp-5;Q17763,21.7753,21.4461,19.9098,20.704,20.9849,21.6468,20.0959,20.6263
pdi-2;Q17770,21.9835,19.7657,19.6744,20.5382,19.0316,21.3101,21.6446,19.8065
pdi-2;Q17770,23.3228,22.6858,22.8258,21.9612,22.9041,24.3281,23.4884,23.5686
hgrs-1;Q17796,23.2108,22.6391,23.8991,26.7682,24.5609,24.5208,24.9902,23.697
hgrs-1;Q17796,25.5651,23.8157,23.6758,22.0377,20.2337,20.6279,21.732,19.826
hgrs-1;Q17796,23.9007,24.648,23.8749,26.2237,24.1936,24.4849,25.9813,26.0596
hgrs-1;Q17796,26.6098,25.6944,26.5281,27.8764,23.9039,26.0777,25.7579,22.9824
pfd-1;Q17827,21.8716,20.3613,20.7229,21.5444,19.9647,20.6166,21.8242,21.2109
pfd-1;Q17827,21.2887,21.5312,21.8621,20.656,20.159,21.6393,21.5818,20.069
;Q17832,19.9278,21.4798,18.1039,20.8322,19.7725,21.8922,21.3395,21.0794
;Q17832,21.6715,20.9813,19.5187,21.4755,18.946,21.6247,21.8718,20.0444
;Q17832,21.7051,21.3308,20.5284,21.5943,21.9233,24.1213,22.0021,23.9164
