geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04
ethe-1,15.5935,15.7286,15.1399,15.4675,16.4936,15.3613,14.12,14.8146
col-179,16.4614,17.0738,17.4085,17.5212,18.8866,19.5804,20.3329,20.007
idh-2,16.1624,16.3267,15.9825,16.3609,16.4677,16.3391,16.0456,16.585
aspm-1,13.6034,13.2825,12.9086,12.5449,12.9304,14.1933,13.7461,13.4768
sams-1,17.6296,17.4586,17.8768,18.0223,18.6532,18.6779,18.5925,18.441
"C49F5,7",17.6721,17.5498,17.1696,17.4932,12.7058,13.1912,12.8059,12.8678
nasp-2,15.8313,16.2199,16.3357,16.518,18.944,19.1955,19.6119,19.6345
ril-1,18.1665,18.2967,18.1843,18.5122,17.2947,17.7073,17.2869,17.3932
hda-1,15.1358,15.0549,14.9602,15.4097,16.0852,15.6411,16.2438,16.2586
"CELE_D1086,3",15.9363,15.7956,16.5168,16.5189,18.1755,17.6006,18.5316,18.3397
"CELE_D1086,1",17.4694,17.5047,17.4768,17.8374,18.183,18.3954,18.8169,18.836
"CELE_D1086,6",16.0126,16.0167,15.041,14.8835,17.8574,17.8967,15.4054,16.6163
mpst-1,15.4564,15.4828,15.4831,15.5216,15.61,15.4782,15.6527,15.4873
"CELE_D2023,4",14.7573,14.8209,14.8979,15.4481,16.708,16.4259,16.4722,16.7771
pyc-1,15.9448,15.9423,16.4358,16.2356,16.1088,16.0185,16.8108,16.6081
"CELE_D2023,6",12.0442,12.2615,12.4835,12.6816,12.8937,10.735,13.728,13.0384
clec-17,15.2997,15.7451,14.3387,15.8963,12.2888,13.1743,12.6146,12.98
egl-21,14.8505,15.0111,14.6559,14.7925,13.4979,14.2922,14.4344,14.2964
tkt-1,19.2196,19.0896,19.7079,19.7538,20.1171,20.0863,20.5218,20.5734
ech-8,14.7455,12.3229,16.3345,13.0771,12.9143,13.2979,13.0616,11.2633
lipl-7,12.496,13.0691,13.077,13.1351,12.8418,11.2894,13.0277,13.0366
pes-7,11.1336,11.8726,11.0748,11.2504,13.0465,13.2406,12.524,12.977
col-98,9.32899,9.68149,10.8421,10.739,13.948,14.3087,13.5142,14.5897
"CELE_F15A4,6",14.6649,15.0363,14.8451,15.2355,12.9203,13.3328,12.5234,12.8583
"CELE_F21A3,3",14.5461,14.5406,14.6733,13.8911,13.1369,13.3366,13.0676,12.3885
pyk-1,15.7887,16.7427,15.5286,16.3482,17.913,17.7558,17.7502,18.7155
mrpl-54,15.5786,15.1139,15.9701,16.1971,17.1924,17.2415,17.8686,17.6194
"F37H8,5",18.8634,18.7123,19.1439,19.1873,20.1596,19.8702,20.4093,20.4624
"CELE_F55B11,4",16.5085,16.4666,16.0703,16.8503,18.196,17.5725,16.7759,17.4476
"CELE_F55B11,2",18.539,18.765,18.3808,18.3921,19.5674,19.9775,19.5123,19.5361
xhd-1,15.2647,14.9998,15.4589,15.3773,15.432,17.2707,15.6311,15.3471
"CELE_F55B11,3",16.8356,16.9094,17.2451,17.3701,18.2353,17.7525,18.349,18.7264
haf-3,14.3249,14.3974,14.1336,14.1955,14.9476,14.7195,14.1558,14.9615
copz-1,15.831,15.7963,16.443,16.9831,17.2444,17.4148,17.6077,17.8794
ctg-1,14.9964,14.8527,14.4841,15.1088,16.3766,16.8104,15.7079,15.6357
ran-1,18.7533,18.7183,18.6282,18.9842,19.1615,19.1064,19.9981,19.7548
"K01G5,5",15.4812,15.5881,15.276,15.3199,15.581,15.3413,15.3359,15.4727
tbb-1,17.5078,17.781,18.0357,18.0035,17.7329,17.8466,17.3236,17.6295
aipl-1,14.9206,15.1011,15.0694,15.3696,16.2384,16.1035,16.4949,17.0787
"CELE_K10C3,5",14.7986,14.5089,14.5733,14.5431,15.6788,15.0912,14.2635,14.1375
dld-1,17.7782,17.8711,18.0003,17.9905,18.6623,18.7918,18.8214,18.9256
"CELE_LLC1,2",17.2866,17.3853,16.8709,17.1067,17.6523,18.3402,17.1639,17.5026
top-1,11.351,12.2283,10.1692,10.7656,13.0422,13.4182,12.7691,12.9132
arrd-14,15.2256,15.5665,15.3306,15.545,15.6494,15.857,16.129,16.0506
pes-9,18.5697,18.4604,18.3449,18.5021,18.782,18.7078,18.6789,18.5834
"CELE_R11H6,4",13.6049,15.0818,13.3206,13.6379,12.7248,13.0931,13.0515,12.6163
pde-12,14.1767,14.9034,14.5089,14.2376,14.6782,15.529,15.1418,14.9119
grl-7,10.6696,10.8195,10.5108,10.8087,12.9461,13.2639,13.029,12.4728
igdb-2,14.1949,14.3199,13.9302,14.2766,15.0211,15.1005,14.3039,14.5152
dhs-4,14.9569,15.5088,14.4966,14.8416,16.57,17.0393,14.7459,14.5091
pfd-3,16.2381,16.3016,16.1484,16.1601,17.2601,17.1954,17.5291,17.4431
"CELE_T13F3,6",14.6403,14.5838,14.6801,14.8707,18.2503,18.5776,18.1429,18.2361
"CELE_T20F10,2",13.5136,13.2141,13.3119,13.7488,14.421,15.0044,14.2368,15.3896
"CELE_T26E3,4",14.6759,14.8551,15.0025,14.3652,15.5037,15.9473,16.3355,16.2845
tba-7,18.5745,17.9194,18.2515,18.6129,17.6873,17.8041,18.1348,18.2031
"CELE_T28D6,3",10.7356,10.7764,10.7739,10.7628,13.8323,14.2242,12.9155,13.4279
ogt-1,10.8978,12.1086,13.3074,12.1164,13.0428,13.2253,13.0746,12.7686
pptr-1,16.0627,16.2388,16.2035,16.2029,14.4236,14.9302,14.5142,15.6518
mrpl-12,17.6021,17.7545,17.3046,17.6244,17.9893,16.599,17.1994,20.0943
"CELE_W09D10,1",14.6527,14.5841,13.7782,14.2406,15.7741,12.2908,14.4172,14.5694
"CELE_W09D10,5",10.5235,10.8691,10.3955,10.6447,18.7463,19.22,17.492,18.2159
mrpl-37,13.7526,13.4717,13.9687,14.2495,12.8392,13.4191,12.5175,13.0543
"mop-25,2",12.1824,11.8404,13.1866,13.4429,12.482,12.157,14.1896,13.5098
"CELE_Y53C12B,1",13.5164,13.3593,13.7631,13.779,12.4078,12.1145,14.3212,14.3875
pno-1,13.1,12.7656,13.067,13.1069,12.8636,13.0576,12.66,13.0039
nos-3,15.1529,15.332,14.8774,15.1338,17.5652,17.5935,17.1883,17.4863
"CELE_Y57G11A,4",14.2845,14.0281,12.97,13.6305,13.1051,13.3798,12.8774,13.0006
"CELE_Y57G11B,5",17.6886,17.6831,17.6313,18.2653,19.3399,19.1928,19.6155,20.0369
"Y57G11C,3",15.8086,15.9544,15.5288,16.0597,14.5671,14.8003,14.7213,14.7315
coq-3,14.3471,14.4766,14.6212,14.2213,13.9937,14.4651,14.3864,14.451
nuo-3,15.9569,15.9059,15.8245,16.0898,16.4144,16.8813,16.3503,16.4369
rps-18,19.1293,19.0693,19.0347,19.1477,19.4409,19.4256,19.5182,19.5789
"CELE_Y7A9A,1",13.9793,14.1158,13.9002,15.1013,12.1474,13.4234,12.5956,12.9356
frg-1,14.72,14.9496,13.9442,14.6013,14.6509,14.2108,13.8588,13.7983
"CELE_ZK909,3",15.945,15.8291,15.9225,16.0932,16.3841,16.4523,16.344,16.5664
rps-19,18.3089,17.9905,18.5811,18.4263,18.842,18.8512,19.285,19.3706
"CELE_F26E4,2",11.3866,11.2256,10.5498,11.6861,12.9888,13.4064,12.8704,13.0428
"CELE_F26E4,6",15.2993,15.101,15.5126,16.042,13.0678,13.2924,12.9648,12.5961
acs-2,12.5307,13.373,13.1314,13.4937,12.6752,13.2735,11.7203,12.2803
lsm-5,14.7908,14.8258,14.419,15.4692,15.1139,16.1742,15.7415,17.3305
"C24D10,6",14.8352,16.1367,14.8321,15.243,15.6203,15.651,16.1494,16.2014
perm-4,20.6811,20.6478,20.8678,20.7623,21.8308,21.9674,21.7611,21.9522
perm-2,20.8599,20.8955,20.8945,20.9914,21.9955,22.0594,22.1437,22.1317
pas-6,17.1949,17.1339,16.8423,16.713,17.0777,17.4008,16.9202,17.2645
vps-37,15.29,15.0825,15.1631,14.9325,15.956,16.2599,15.8543,16.2821
"CD4,3",14.0579,14.4197,14.7181,15.0618,16.1937,16.145,16.3195,16.5409
"CELE_F15B10,3",10.663,9.29595,9.6404,7.51643,12.9573,13.1054,13.0471,12.7246
rfc-2,14.5113,15.3645,14.3332,15.0784,17.4558,17.1947,16.6998,16.5478
"CELE_ZC416,6",12.0662,12.0639,12.0474,11.3788,12.7712,13.4231,12.6941,12.9793
"F33D4,4",10.6751,10.6757,10.6667,10.6643,14.2632,14.5077,14.4503,14.2552
rme-2,10.7095,9.86933,10.7145,12.2826,13.6314,12.8518,13.4124,13.5764
"CELE_ZK185,3",14.494,15.0188,15.0733,14.8515,16.3693,16.0736,15.8267,15.8659
"F37C4,5",19.5098,19.5107,19.6354,19.6357,20.6997,20.8222,20.9357,20.9661
kgb-1,14.7853,14.6822,14.2987,14.7195,15.911,16.0982,15.8774,16.275
"T07A9,8",14.7251,14.9876,14.0479,15.3132,12.8807,13.3153,12.9997,12.4046
nog-1,15.6933,15.3515,16.0157,16.0357,15.2292,15.7389,15.5118,16.0796
"CELE_T07A9,10",10.1787,11.7221,11.5357,10.6987,12.4611,13.1298,12.797,12.3252
May-02,20.9056,20.7378,20.8057,20.9507,21.7436,21.361,22.0664,21.8376
"B0546,5;CELE_F16D3,6",11.6986,12.3552,10.904,12.4065,12.9423,13.1536,13.0215,13.003
"C02B10,3",17.1433,17.6292,16.9695,17.0254,17.0042,17.3246,15.9957,16.7013
"C02B10,4",16.5553,16.1496,16.5064,16.8076,16.332,16.722,16.1967,16.6082
snpn-1,15.0517,15.3376,16.0981,15.7809,16.326,14.6536,17.4957,18.286
pdhb-1,16.5584,16.5351,16.401,16.4886,17.189,17.6283,15.9966,17.3879
grd-10,17.0409,17.3046,16.6365,16.9654,17.7192,18.3497,17.2595,17.67
hoe-1,15.995,15.981,15.6443,16.0516,16.4167,16.7022,16.3936,16.4907
tim-17,10.4291,10.2337,11.3402,10.7408,12.9312,13.3021,12.9689,12.9062
rpl-20,17.1453,16.686,17.1299,17.5723,17.4191,17.0425,17.7248,17.7621
set-9,13.3489,13.2535,12.3291,12.7824,13.5567,14.2141,15.4053,15.4374
fnta-1,14.4616,14.4244,14.8296,14.8189,16.09,15.028,16.5779,16.871
cogc-8,11.6301,11.4082,10.4845,10.2879,13.0843,13.1691,12.4378,12.1307
"CELE_R02D3,1",16.1336,16.2078,16.4285,16.7558,15.701,15.956,16.2226,16.2779
"CELE_F42G8,10",16.0168,16.2871,16.497,16.6908,16.6181,16.4766,16.9485,17.654
moc-3,10.504,10.5808,10.674,10.5799,12.8444,13.3623,12.8965,13.0028
sph-1,15.9362,15.4237,16.0751,16.1687,13.1456,13.2391,12.8662,12.8701
isp-1,18.9932,18.9704,19.5734,19.7643,20.4321,20.591,20.7218,20.7534
"CELE_F56A11,5",14.3006,14.5164,14.7462,14.3776,14.3576,13.5272,14.9195,14.9785
gex-2,13.2918,13.1091,13.5236,10.8599,15.9746,16.3791,15.6996,16.9663
acdh-3,17.5762,17.46,17.5175,17.6205,17.1917,17.1968,17.3676,17.3876
"CELE_K06A5,2",9.96791,10.8688,10.6818,10.6075,12.7035,13.3235,13.0592,12.8187
alh-5,14.0304,12.75,13.4869,12.7466,15.5829,16.2939,16.8902,15.8593
"CELE_T22B11,4",14.1318,14.1551,13.7638,14.1265,13.069,12.9675,11.8672,11.9873
lam-1,17.3144,17.4826,16.9655,17.3955,17.3069,17.6663,17.3456,17.7598
"CELE_W03F8,4",15.8608,15.7224,15.997,15.9595,15.8402,15.1826,15.3634,15.6048
"W03F8,3",10.447,10.632,10.7341,10.7395,13.0811,12.8992,12.9688,13.0402
tni-4,14.5417,14.6361,14.3896,15.0858,15.174,15.3374,14.6689,15.6333
"CELE_F48G7,5;CELE_F48G7,8",13.3246,13.9128,13.6842,13.1874,13.1007,13.3268,12.8652,12.9501
hacd-1,11.5173,11.774,12.4021,12.3568,15.8527,15.5248,16.5816,16.044
"CELE_K11D12,7",16.1052,16.1088,15.762,15.7018,17.4215,17.5579,17.7234,17.5289
pqn-51,13.7265,14.1591,13.5368,13.6135,15.0507,14.8866,15.1679,14.1801
cyp-35a5,9.52532,14.385,11.5126,11.1273,12.3026,13.3541,13.019,12.7685
cyp-34a8,13.3872,13.7279,13.6865,13.481,12.605,13.0119,12.9677,12.7307
nlp-31;nlp-29;nlp-28,17.0218,16.596,18.0584,17.7915,12.9531,13.2807,12.9488,12.8365
"C14C6,6",13.0853,13.7169,13.3126,12.0355,13.1184,12.792,12.6808,12.8581
"C14C6,2",18.1358,18.0947,18.2109,18.3582,17.8978,17.7106,17.8564,18.4887
cpn-4,15.9169,16.0773,16.6089,16.3121,16.3923,16.6435,17.7849,17.977
prp-17,13.0064,12.9863,12.6842,15.3851,13.3127,14.657,13.2843,14.1273
zig-7,14.5186,13.8993,14.1621,12.6164,12.8601,13.4062,12.8633,12.5088
"CELE_F54D7,2",15.564,15.0541,15.6455,16.0001,17.2059,17.0244,16.8098,16.9893
"CELE_F57B10,8",12.2122,12.9145,12.3936,13.3081,15.2353,13.9866,14.4527,14.0647
"CELE_F57B10,5",13.4422,13.8506,12.7263,13.8522,13.9476,14.1435,13.8503,14.7251
bag-1,15.9308,15.3552,16.0986,15.6193,17.439,17.8571,16.9022,17.5813
"CELE_F57B10,4",10.5922,11.3427,10.7832,10.741,13.0476,10.7126,12.7268,12.4518
app-1,16.3868,16.3531,16.2689,16.5825,17.5607,17.3241,17.3831,17.2894
"CELE_F33D11,10;CELE_Y65B4A,6",16.597,16.4044,16.7407,17.0386,17.1547,17.2448,17.2239,17.5662
vpr-1,16.3715,16.4676,16.5172,16.4859,15.6895,15.823,15.4396,16.4478
usp-39,14.8395,14.5675,14.2555,14.6199,14.978,15.6652,12.2067,15.2583
bath-4,12.3005,12.4578,12.7985,11.7361,15.2806,15.148,15.0983,16.1175
fgt-1,16.1965,16.9245,16.1398,16.5422,16.3724,16.3202,16.08,16.6916
nep-2,13.9909,14.27,13.3517,13.9754,12.8937,13.3377,13.0474,13.0206
clec-150,14.8179,14.8669,14.1792,14.3095,15.5442,15.6568,15.6765,14.0892
inx-13,16.3864,16.2764,16.6632,16.4819,14.8632,14.8404,15.1508,15.2834
"CELE_ZK484,3",15.0236,14.9874,14.5071,14.5622,15.9346,16.4047,15.5594,15.8232
haf-9,15.72,15.8503,15.4268,15.8221,15.5088,15.5308,15.2997,16.2437
msrp-2,14.7568,15.3381,14.1393,15.1762,15.9515,16.5657,16.4192,16.5309
pck-1,18.8189,18.666,18.9646,18.9546,19.4615,19.3214,19.6044,19.5822
"CELE_W10G11,19",13.4844,13.354,13.359,13.0013,12.769,12.7915,12.9688,12.9852
"C17F3,1",10.718,10.847,10.7348,10.8167,15.7042,15.9116,14.8373,15.9285
"C34B2,5",14.4121,14.6544,14.044,14.56,16.7869,16.7963,16.6627,18.3509
lonp-1,14.53,14.3509,14.8004,14.8639,14.839,15.6651,14.5057,14.7917
"C34B2,10",14.5609,14.8225,14.5198,14.4137,14.6673,15.1757,13.7565,14.1631
sdha-2,15.6538,15.6585,15.2447,15.5743,16.6919,17.3183,16.4967,16.7708
"C34B2,8",15.438,15.2022,15.438,15.691,16.1969,15.9728,16.5352,16.2829
riok-1,13.8507,14.048,13.6131,13.6894,12.8743,12.8969,12.7117,12.9896
"CELE_F56C11,3",14.6775,14.264,14.4312,14.9856,15.3307,15.4861,14.0667,14.9793
"CELE_K02F2,5",15.445,15.3495,15.6384,15.5966,14.3614,14.4799,13.9566,12.7216
teg-4,14.9684,15.2935,15.1205,15.503,15.9455,16.2103,15.9212,16.0738
"CELE_K09H9,8",14.312,14.1341,14.0807,14.1926,13.0293,13.4122,12.9615,12.7191
lpd-6,14.8647,15.1524,15.1267,14.9362,13.1911,13.6378,14.4669,12.2154
"CELE_K09H9,2",10.7077,10.8621,9.72534,10.4585,11.2084,13.4178,12.2564,12.949
"CELE_K12C11,1",17.442,17.2468,17.7648,17.8637,16.9147,16.8829,17.4908,17.5022
"CELE_W10C8,5",16.9983,16.7607,16.9042,17.1773,17.5666,17.6202,17.167,17.4646
nol-5,17.314,17.2517,16.9615,17.0447,17.332,17.5394,17.1608,17.201
"CELE_W01B11,6",15.1422,14.8062,15.6403,15.4936,13.8529,14.0738,14.9516,15.028
"C35B1,5",18.4338,18.2844,18.4166,18.5504,19.4187,19.4454,19.4318,19.4191
"C11D2,4",13.2293,12.98,12.432,12.6543,14.4017,15.0087,14.9083,14.1414
"CELE_F53H1,3",12.1218,11.6956,12.2649,12.2672,15.1987,17.1558,15.5841,16.0466
"CELE_F53H1,4",13.7389,13.5509,13.3732,13.8643,13.0774,14.7697,14.2175,14.6445
"C17H12,8",13.6774,13.8907,12.8206,14.1656,14.475,15.6167,15.0565,14.9991
"C17H12,11",15.9239,16.2015,15.1525,16.9338,15.309,15.8337,14.899,16.1571
"C17H12,4",14.9312,16.2533,15.1964,15.0928,14.0589,15.1415,12.9186,13.4106
"C17H12,2",11.5362,12.6948,10.3977,13.031,12.9333,13.342,12.728,11.9864
dyci-1,15.4791,15.587,15.3628,15.1928,16.4556,16.6017,15.7404,15.7116
faah-3,11.2622,10.9637,10.4137,10.4085,12.9738,13.2277,12.952,12.9454
"CELE_F57H12,6",14.9308,15.3607,15.5753,15.354,17.5416,17.3372,17.9008,17.7376
mec-17,14.5242,15.2785,13.6396,13.832,12.8758,13.291,12.9087,12.6045
ech-5,16.3,16.3066,16.7907,16.8647,15.4934,15.9281,16.0533,16.1626
mrpl-2,14.9163,15.1825,14.2288,14.6334,14.0901,14.6484,14.023,14.0728
"C05D2,8",12.9701,12.9628,13.0798,13.0414,15.067,15.8432,13.8346,14.567
"C34H4,1",17.328,17.4713,16.8386,16.9151,16.4717,16.8961,16.3738,16.6076
era-1,10.7296,10.855,10.5287,8.85817,16.6952,16.9656,15.9383,15.7654
dlst-1,17.5877,17.6922,17.3625,17.4023,19.4283,19.5918,19.3946,18.8176
sna-1,13.4937,14.1252,13.9652,13.9778,14.6371,14.5936,16.2023,14.7178
fbxa-65,14.11,14.4795,14.0119,14.5735,13.7958,13.4586,14.0964,14.4033
folt-2,12.6641,13.0232,12.6766,12.8708,14.6063,14.9987,14.007,14.0352
ifc-1,16.0667,16.153,16.3673,17.6554,14.9549,15.3028,15.1599,15.0321
"CELE_K07H8,10",17.1105,17.0368,17.3216,17.1868,15.6673,16.0586,15.7636,16.2796
ads-1,14.6344,14.8606,14.8549,14.8795,14.6295,15.0629,14.6702,14.3287
rpl-29,16.5119,15.7046,16.3104,16.2356,12.7016,13.1649,12.8912,12.9495
"B0513,4",18.9064,18.8005,19.1437,18.5787,20.2565,20.3755,20.4007,20.392
"B0513,5",14.8747,14.5875,14.0667,14.9707,15.4643,18.1294,15.4472,15.7267
"C04H5,1",14.1545,14.3154,14.0625,14.2595,15.6871,14.3185,14.8144,14.5246
mog-4,13.2791,13.5863,12.7191,13.3292,14.2351,14.2834,13.5306,14.5052
dlat-2,16.5275,15.2048,15.2034,15.4382,15.3031,15.1415,15.6251,15.4553
gly-8,13.1393,13.3403,13.4661,13.9171,15.474,15.1539,15.6945,15.7487
ddo-1,13.0605,13.2523,13.9626,13.9515,14.6932,15.0729,13.8107,14.4602
"C49A1,10",16.4066,16.3873,16.0619,15.8762,16.7838,17.0143,16.7293,16.2336
"C54E10,6",13.5114,11.4775,14.2561,13.5277,16.2329,15.1685,16.1039,16.068
tin-13,17.6455,17.795,17.2591,17.4364,19.3698,19.6968,18.9444,18.7985
osm-11,18.0198,18.0261,17.9328,18.0873,18.8559,19.263,18.5535,18.9483
"CELE_F14H3,6",13.964,13.6953,13.6399,13.9325,14.893,14.8983,15.2621,15.3491
"CELE_F17B5,1",11.6673,12.6961,14.608,13.1895,13.4183,13.8622,12.7524,13.1269
tps-2,14.1732,14.2723,14.5924,14.8156,14.0949,13.0827,15.8981,0
mltn-9,14.2128,13.4798,13.3846,12.0124,12.769,13.3337,12.9613,12.7062
"CELE_F21H7,5",15.2227,14.9031,12.8486,12.9619,13.8921,14.6085,14.5311,15.8214
"CELE_F22B8,7",15.6206,15.9522,15.181,16.3332,16.3047,15.8429,15.9382,16.4702
"CELE_F22G12,4",11.3845,10.5883,10.5493,10.7954,12.4766,13.3524,12.9417,12.7837
exl-1,13.8308,13.1419,13.9129,14.6861,14.6969,13.9248,15.201,15.6151
kbp-3,13.5637,13.1415,11.0806,13.5761,16.6748,16.1574,15.3331,16.1189
"CELE_F31D4,2",13.5597,13.3735,12.8337,12.8934,14.9081,14.6725,14.4264,14.5648
fkb-6,17.0803,16.8353,17.207,17.256,16.9888,17.1922,17.6222,17.5529
mccc-1,16.5911,16.6221,16.3388,16.6905,16.3393,16.2548,16.2827,16.4718
"CELE_F32B6,3",14.5063,14.6539,13.9371,14.5791,15.0426,15.2577,15.4235,15.8939
clec-62,13.6447,12.9184,13.7416,14.3336,12.8506,13.3739,12.8776,13.0043
clec-65,18.2021,18.2545,17.6193,17.9373,18.9102,19.2966,18.288,18.8263
clec-63,19.7445,19.7287,19.4049,19.5838,18.2233,18.6352,18.1431,18.2894
clec-66,14.9107,14.7809,14.3321,14.7023,12.9114,13.1293,12.9958,12.9923
gst-38,15.1288,15.0198,15.2406,15.5694,16.436,15.2762,15.5968,14.4739
oac-20,10.6769,10.7364,10.6496,10.6678,12.982,13.4092,12.9846,12.9711
uev-1,16.6963,16.8874,16.728,16.8939,18.2947,17.8357,17.8293,17.9317
"CELE_F39B2,3",15.7402,15.6059,15.8867,16.1737,16.2493,16.4849,16.0001,16.6956
rps-26,19.882,19.9008,20.2611,20.3766,20.0198,20.2966,20.2728,20.3683
dnj-12,15.5654,15.6203,15.5498,15.7197,16.0056,16.2666,15.9508,15.7419
mtx-1,15.1933,15.3382,15.447,15.8118,14.5801,15.25,16.129,15.9446
argk-1,15.1896,14.9254,16.1703,15.4794,16.6712,16.2675,16.5289,16.2912
"CELE_F45H10,2",18.5791,17.8489,18.2842,18.3837,17.5314,17.875,17.453,18.1204
lsy-27,12.9086,12.5601,13.36,13.3716,15.3444,15.5305,15.7775,15.8142
dro-1,14.0799,14.1018,14.3451,13.9494,16.6721,16.0913,15.8288,16.3026
ife-1,14.0057,15.0865,14.4046,14.5122,15.8018,16.4808,16.1225,16.2348
acaa-2,17.9889,17.9631,18.3363,18.3648,19.0023,18.8812,19.4213,19.5996
nep-17,16.8478,16.9773,16.7966,17.0004,16.957,17.1958,16.8781,17.1553
cpf-2,15.2865,15.1455,14.9292,15.7561,17.0275,16.4736,18.0102,17.8896
pot-2,10.7311,10.78,10.6904,10.8119,13.0436,12.6397,12.7139,12.7765
"CELE_F57C2,4",13.9698,13.8603,14.7402,14.0233,15.3254,15.1208,15.5225,14.9257
cbd-1,16.5289,16.4639,16.1739,16.4095,17.1304,17.7765,16.9147,17.3478
erfa-3,15.9331,15.727,16.0584,16.5446,16.5594,16.3771,17.1092,17.4941
"CELE_H40L08,1",14.8752,14.6783,14.9882,14.4435,16.0694,16.4031,14.3115,15.7119
"CELE_K10D6,2",15.1351,15.5276,14.4209,14.3131,13.0876,13.2649,13.0191,12.8276
cysl-2,16.9129,16.9698,17.0491,17.2404,17.6516,17.6473,17.3941,17.8423
asah-1,13.5027,13.5106,13.5425,13.8434,13.067,13.2984,13.0714,12.4811
"abhd-11,2",14.3571,14.3759,14.2414,14.6367,13.5481,13.0299,12.3835,12.5563
"CELE_R09B3,2",18.0046,18.0249,16.6127,17.4596,20.7133,20.7499,19.9945,19.4367
"CELE_R09B3,3",20.8736,20.7252,20.8544,20.3259,21.4933,21.3349,21.1745,21.0847
nud-2,14.1042,14.4266,13.814,13.7486,16.6718,16.9782,15.8021,15.9255
"CELE_R11H6,2",13.7678,13.7927,13.2603,13.7533,15.1032,15.5246,14.0991,15.0735
"CELE_R74,8",14.2154,14.6151,14.1434,15.368,16.4686,16.9373,15.6601,16.8662
pmp-4,14.1928,14.5033,13.9642,14.0627,12.7752,13.3892,12.9055,12.9621
cpl-1,19.1566,19.1597,18.949,18.9794,21.4442,21.7702,21.155,21.2379
"CELE_T06E6,1",15.6522,15.7461,15.1864,14.9949,13.8731,14.5598,13.7332,13.8414
"CELE_T06E6,10",10.6788,10.7456,10.735,10.7832,12.8443,13.3692,12.7514,12.9842
"T10C6,5",14.9196,14.4191,15.5767,15.2517,17.0936,17.061,17.7459,17.5302
drr-2,16.7331,16.6665,16.8206,16.8848,17.5553,18.0073,17.689,17.5968
"CELE_T12D8,5",19.7675,19.6662,19.9777,19.9686,21.0207,20.8404,21.4163,21.204
"CELE_T23G11,7",14.896,14.9127,14.099,15.1005,16.4468,16.7465,16.6024,17.0491
act-5,19.6693,19.7076,19.5408,19.5291,19.775,19.7511,19.737,19.941
gyg-2,15.3151,15.1314,15.2661,15.4031,18.1449,18.1658,17.957,17.9032
"CELE_T27E7,1",12.3528,12.3342,12.7411,12.0697,13.1126,13.2074,13.0342,12.9706
"CELE_T27E9,2",18.5078,18.6455,18.3101,18.7306,20.0249,20.4092,19.8878,20.3456
"ant-1,1",19.9365,19.7153,20.5597,20.5156,20.685,20.2828,21.3199,21.2601
pars-2,13.3362,13.4279,12.4323,12.8649,13.1444,12.9875,13.0152,13.0314
"T27F6,6",12.0593,11.5546,12.4624,12.6406,13.0406,13.3805,12.6168,12.0255
"W09H1,5",16.0878,15.9181,15.8738,16.2634,16.718,16.5341,14.9736,16.1075
lec-1,18.2568,17.4244,18.3886,17.7303,11.7403,13.3344,12.9911,13.0441
"Y39E4A,3;bckd-1a",16.4155,16.4323,16.0542,16.2675,16.8625,17.2815,16.7219,17.0418
npp-18,14.6665,14.0882,14.0654,14.8764,15.1188,15.54,15.1176,15.4386
"CELE_Y43F4B,5",16.9262,16.9074,16.8452,17.0614,18.1883,18.334,18.2686,18.236
klp-19,13.5903,16.9272,13.4668,13.3056,14.6693,15.6511,15.6939,15.1696
"CELE_Y43F4B,7",15.0778,14.291,14.5069,15.7178,12.9027,13.371,12.7919,13.0161
"Y45F10C,2;C08F11,12",19.2081,19.2123,19.2174,18.8694,18.2603,18.4577,18.4147,17.6898
"Y45F10C,4",17.7222,17.8403,17.569,17.6328,17.7029,18.178,16.9931,17.5499
"CELE_Y45F10D,2",17.1348,17.102,16.6749,17.0647,12.8842,13.0122,12.9214,12.9154
rpl-18,18.6525,18.3125,18.6492,18.8015,19.2912,19.1822,19.4728,19.7533
gly-10,11.5231,11.7152,12.5808,11.9855,12.9165,12.8283,13.0224,12.7085
"CELE_Y45F10D,4",16.1879,16.7145,17.2004,16.4054,17.4962,17.5797,17.9048,17.5659
csc-1,15.5748,15.7254,15.4324,15.8205,16.994,17.4221,16.7488,16.9202
"CELE_Y6E2A,4",17.6011,17.8165,16.8736,17.8356,15.5773,15.5487,15.124,15.0811
"CELE_ZK228,3",12.7446,13.1565,13.2142,12.9446,12.9146,13.1214,12.9323,12.5876
tep-1,16.8485,16.9472,16.567,16.8774,17.7857,18.2702,17.8341,18.0059
aqp-11,14.1058,14.2406,13.8116,13.5047,13.0971,13.3911,12.9412,12.8825
"CELE_F37C4,6",15.2873,15.5705,14.9231,15.6567,16.6255,17.0242,16.3241,16.8858
"CELE_F15E6,6",13.0541,13.9076,13.8103,14.3833,15.2776,15.9913,16.1664,16.0406
ogdh-1,18.1939,18.1314,18.1944,17.7559,18.1307,18.4315,18.1862,18.3502
gip-1,12.8358,10.8742,10.3163,0,12.9246,13.3858,12.8862,12.6665
"CELE_H17B01,2;CELE_Y51H7C,1",14.1872,14.636,14.937,14.7863,15.5103,15.6764,15.4671,15.8531
"CELE_K02D7,1",16.4761,16.3855,16.4126,16.3098,16.786,17.3673,16.7008,16.8204
