geneName,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04
asp-3,18.3649,18.4304,17.7753,18.1042,18.3884,18.1467,18.0854,18.2933
arx-6,15.804,15.6603,16.1548,16.6501,15.605,15.1844,15.9626,16.1219
rpl-12,18.9087,19.0474,19.5512,19.0574,18.7752,18.6717,19.4732,19.278
his-1,20.4447,20.1345,20.5189,20.3652,19.6163,19.3607,19.7892,19.7736
ppp-1,12.2877,12.025,12.0417,11.9828,11.4134,11.3679,11.7691,12.1982
snap-29,16.1783,16.3749,15.5456,16.0063,15.5956,15.7233,15.1964,15.5754
"CELE_F28H1,4;CELE_F47B3,3;CELE_F28H1,4",15.4533,15.5504,14.6561,14.7481,15.7011,15.6073,15.1224,14.8827
pamn-1,12.1061,12.0641,11.6755,11.9422,10.6176,10.8263,10.9981,10.7914
acly-2,15.8192,15.8371,15.5734,15.8829,15.387,15.7412,15.4482,15.5803
clec-41,14.2341,14.3001,14.1846,14.1185,14.4747,14.5275,13.9237,14.3143
eat-6,19.1826,18.821,18.8316,19.4075,19.0726,19.041,19.1072,19.2153
catp-8,14.9922,15.7973,14.5452,14.2085,14.7794,14.4894,14.2183,14.1733
rmd-2,18.3573,18.4208,18.6734,18.8944,17.4676,17.0008,18.5921,18.0422
"C55A6,3",16.1252,16.2681,15.4691,15.7466,15.6056,15.5976,15.0768,15.0911
"C55A6,4",16.2652,16.4806,17.2099,16.9717,15.6477,15.516,16.8981,16.6782
sdz-8,12.8286,11.7426,11.9863,11.9976,13.3012,13.797,12.1474,11.9459
"C55A6,7",15.4765,14.5027,13.6288,14.3314,13.4557,14.3597,13.8096,14.0002
prg-1,14.4708,14.5769,14.9101,15.0919,13.993,14.24,13.9527,14.1273
mans-1,14.3959,15.3127,14.7948,15.502,13.976,12.9232,13.9638,14.4735
"CELE_D2030,2",10.9335,10.7257,12.0314,10.8122,12.3831,13.22,12.4201,12.5555
"D2030,4",17.1473,17.3562,16.7894,17.1773,16.874,17.0605,16.4375,16.6516
"CELE_D2030,3",11.9726,12.0098,11.0784,11.8625,0,10.8722,10.4239,11.39
"T25G3,4",16.5906,16.7479,16.169,16.4986,16.1684,16.0793,15.9937,16.5
"F08B4,7",16.0823,15.3737,16.305,16.3769,15.5407,15.7758,16.3239,16.5349
"F10C2,4",12.214,13.7901,14.3573,15.6059,13.7324,14.1833,13.5172,13.9682
rtcb-1,13.5131,13.0682,13.5488,13.4437,13.7544,13.3484,13.1641,14.7487
smgl-1,12.2071,12.0631,11.6079,12.0883,12.6588,13.2775,12.1371,12.2856
"CELE_F26E4,4",13.5884,14.1986,13.7764,12.9033,13.7066,13.8701,13.9137,13.3146
cco-1,17.2014,17.5072,16.8947,17.2273,16.5795,17.16,17.0914,17.2451
"F26E4,3",12.9049,13.4027,12.5822,13.0807,13.7653,14.0784,14.3211,14.1325
"CELE_F36A2,7",16.6617,16.8993,16.4775,16.6102,17.3751,17.257,16.9484,17.3155
phip-1,15.3718,14.4273,14.842,15.497,14.8497,14.6262,14.3642,14.5707
"CELE_F36A2,9",12.1717,12.0677,11.7427,12.0582,10.6385,10.7573,7.73814,10.6888
"CELE_F39H11,1",13.434,14.3669,13.4387,14.5202,13.4285,15.1815,13.4329,13.1867
pbs-7,17.9467,17.3497,18.0465,18.2813,17.6271,17.5689,17.6133,17.903
"CELE_F49C12,9",15.0949,15.2085,15.1413,15.3109,15.1082,15.0568,15.1278,15.6004
"CELE_F55H12,4",18.1654,18.0274,18.4282,18.3646,17.8469,18.0369,18.3747,18.3165
"F56F10,1",15.4244,15.5826,15.5741,15.9248,15.5424,15.6119,15.8252,16.0959
rde-12,16.6527,16.2818,16.9123,16.9402,15.2362,15.2838,16.2666,15.7203
ifa-4,18.2653,18.0553,18.39,18.7537,18.1798,18.1005,17.7958,17.9709
ifa-1,18.6783,18.7108,18.791,18.8152,18.7623,18.5655,18.5301,18.7128
gfi-2,12.4702,12.0096,10.9464,11.2087,13.463,13.5262,11.3565,11.6597
"CELE_K02B12,7",14.3538,11.8451,13.228,14.1024,13.1635,12.7579,12.5242,12.5081
"CELE_K07A1,10",14.9826,15.8957,15.0775,15.3956,14.3285,14.9918,14.6158,15.2721
lin-53,16.5843,16.468,16.8924,16.9522,15.8708,15.7799,16.0975,15.9368
"CELE_K07A12,1",16.2929,14.5689,15.1558,16.8235,15.0145,14.2544,14.7187,13.9094
egg-6,13.0279,13.1437,13.1201,13.7147,12.9696,12.6705,12.6341,13.1721
asg-1,17.1011,16.6903,17.4695,17.8425,17.0053,16.7859,17.2739,17.4624
"CELE_K07A12,4",14.1226,14.13,14.5031,13.8225,13.9716,14.1135,13.7772,13.8406
clic-1,17.2961,17.4278,17.4342,17.7185,17.081,17.0593,17.0503,17.2345
"T24B1,1",12.2739,12.0439,11.1641,11.9451,10.3497,10.8309,10.7673,10.5654
uaf-1,16.6922,16.8625,16.243,16.4286,16.7296,16.8384,16.3898,16.9691
pkc-2,13.8006,14.686,14.3406,14.6655,13.4922,13.5601,13.5509,13.6007
rps-29,15.7912,15.6177,16.0242,15.3904,19.1362,19.4276,18.9655,19.1688
misc-1,16.4142,16.2431,16.4149,16.9588,15.7426,15.6362,15.9479,16.0539
mrpl-41,14.7846,14.9395,15.1428,15.5585,15.4037,15.3607,15.719,15.8476
"djr-1,1",16.4271,16.4356,16.4729,16.4024,16.0683,15.9303,16.4392,16.3162
csn-5,15.4657,15.9036,15.1215,15.8147,15.2209,15.3658,15.983,15.1205
dhs-1,13.1488,13.0413,13.528,12.8376,13.0672,13.4359,13.6254,12.6883
hpo-32,14.8936,15.2836,15.2439,14.8007,14.7636,14.8671,14.3736,14.3589
"C07D8,6",17.688,18.1732,18.0329,17.8567,17.6712,17.7199,17.75,18.0873
chdp-1,18.6723,18.8978,18.5956,18.7916,17.8698,17.8533,17.8249,17.8603
ugt-28,15.4406,15.869,14.607,15.9845,12.9342,13.1957,15.1291,15.4292
sptl-1,15.0131,14.7715,14.6177,15.26,14.9803,14.9279,15.1016,15.081
"C32E8,4",13.7301,13.3115,14.2606,14.3848,10.5094,10.7888,10.6892,10.7735
tppp-1,17.8116,17.8826,17.705,17.9712,17.9045,17.9163,17.8208,17.8986
rpl-13,18.1864,18.1926,18.273,18.4242,19.1441,19.1011,19.5363,19.0944
"C32E8,9",15.5077,15.8268,15.7311,16.0581,15.232,15.3227,14.8875,15.0424
ubr-1,14.5516,15.3702,16.8015,15.1548,13.468,14.3415,13.1475,13.1716
adss-1,18.1054,18.0391,17.9866,18.2526,18.0808,17.9127,17.9284,18.1444
nas-9,11.2768,15.8081,15.5457,15.6639,14.1786,14.2199,14.1268,15.0041
ndx-7,14.6436,14.7676,15.0994,15.4216,13.9776,13.9571,13.9478,14.0996
"C43E11,9",15.2334,15.5163,15.5819,15.2656,15.6004,15.629,15.3342,15.5512
cdc-6,12.2227,12.0741,11.64,12.0432,10.5909,10.6656,10.6312,10.787
acin-1,16.1046,16.0592,15.9221,16.1979,15.714,15.6052,15.9438,15.5272
"C50F2,3",14.4151,14.7712,14.216,14.3587,14.7177,14.851,14.033,14.0716
"C50F2,4",17.4944,17.6905,16.9437,17.3771,16.5427,17.2547,16.5861,16.5847
fkb-5,16.5984,16.4769,16.7535,16.8799,15.9775,15.8404,16.389,16.5655
dnj-7,15.5257,14.4923,15.3921,14.5421,14.5344,14.5108,14.7603,14.4698
"CELE_D2092,4",15.5698,15.8986,15.4778,15.8792,16.2334,16.2737,15.5547,16.055
ppfr-2,15.6623,14.9284,15.2822,14.9539,14.4212,14.382,13.6909,14.041
grsp-4,16.3846,16.6577,16.3881,16.6917,17.9298,17.8913,17.6148,17.8289
"CELE_F07E5,5",16.1732,16.1545,14.8094,14.7239,15.6982,15.5637,15.4057,15.6504
"CELE_F08D12,7",16.5458,16.5528,16.5357,17.1919,15.9414,16.0042,15.6469,16.1604
"CELE_F08D12,3",14.1275,14.0163,13.1202,10.8748,14.198,14.0304,13.2388,12.5925
srpa-72,16.5076,15.8975,16.1405,16.8249,15.5942,15.6137,15.5342,15.8781
dnj-9,14.7564,15.1226,14.237,15.2296,14.1266,14.5846,13.6535,14.8004
col-20,11.7019,11.8212,11.6999,11.9509,12.3679,11.7116,11.3914,11.7674
col-73,15.894,14.8656,15.1884,15.7293,15.0248,15.0003,15.8619,15.2025
gst-6,17.3061,14.4744,16.5756,14.1481,14.574,14.5122,14.8205,15.0132
gst-7,17.7666,17.6393,17.8494,17.9371,17.5046,17.2264,17.8505,17.8268
pgal-1,14.3058,14.0654,13.9506,14.1897,14.762,14.6541,13.7968,14.4081
"CELE_F25B4,7",12.321,12.0492,11.5304,11.8387,10.5581,10.7242,10.7656,9.92112
ima-2,16.0105,15.9172,15.9572,16.394,16.0321,16.0868,16.2941,16.5253
hrpk-1,16.4956,18.4605,16.6064,17.0994,16.924,17.0583,16.5271,16.904
"CELE_F27C1,6",12.0823,12.0533,11.772,11.5698,15.0501,12.0642,12.9645,12.0407
atp-3,19.2812,18.955,19.5212,19.5679,18.786,19.1077,19.2325,19.1425
"CELE_F27C1,2",16.0392,15.3587,15.5002,16.0657,16.2714,16.4584,16.1649,16.4832
ubl-5,15.4869,15.7367,15.485,16.6197,16.4016,16.1805,16.7737,16.8226
vha-10,19.8936,20.6349,19.48,19.87,20.0905,19.8564,19.969,20.1685
cey-2,17.297,17.3067,17.0947,17.5524,16.9176,16.9783,16.29,16.6509
"F53E10,6",14.2246,15.1873,14.3997,14.6414,15.6816,15.4138,15.8994,16.1979
"CELE_F53E10,1",15.8697,16.5842,13.2356,14.9213,15.7068,14.9767,14.3246,14.9829
"CELE_F55F8,2",12.9668,13.3425,13.0374,13.598,13.3896,13.2157,13.2889,13.6306
"F55F8,3",12.5795,12.7893,12.9313,12.9799,13.0962,13.1115,13.8616,13.5427
wdr-12,15.0402,14.9134,13.2883,14.6962,14.5399,15.1252,15.4782,13.9564
mff-2,16.3022,16.4324,15.9104,15.9895,16.1741,16.5534,15.8778,16.3909
spd-5,14.7711,14.8303,14.7313,14.9215,14.3098,14.7324,14.5111,14.5243
npp-6,14.4709,14.617,14.0697,14.2421,13.9306,14.2428,14.2017,13.7258
fncm-1,16.3738,16.7981,16.5007,17.3357,16.814,16.552,16.1262,16.0695
mrpl-24,15.8218,16.1426,15.7058,15.9951,15.7673,15.8557,15.2993,15.9804
zipt-11,14.7609,13.7267,15.1193,14.9121,14.9251,14.54,14.9324,15.5102
"CELE_K11H12,7",17.9931,17.9317,18.1003,18.1361,18.3316,18.3336,18.1552,18.3219
"CELE_K11H12,8",15.6074,15.6023,15.3835,15.792,15.7058,15.7042,15.7481,15.8534
rpl-15,17.5876,17.4177,17.7785,17.6734,17.7139,17.2222,17.8116,17.7353
"K11H12,1",15.6784,15.0001,15.286,16.2154,13.3153,13.7797,13.8939,13.7573
ostd-1,15.276,15.6065,16.0475,15.7371,15.5867,15.6315,16.0763,16.0488
cey-3,15.8392,16.6519,16.0656,16.6577,15.3779,15.723,15.2868,15.5124
"CELE_M01E11,2",12.125,11.7993,11.7432,12.0212,13.0781,12.6277,11.8182,13.6689
"T01B11,2",12.4568,11.8133,11.7355,11.4364,11.0602,10.8155,10.3079,11.4542
syx-4,15.0644,15.2971,15.304,12.8938,14.2207,15.0877,14.0584,14.3525
"T01D1,4",15.2328,15.3016,14.9449,15.8449,14.4346,14.3462,13.9981,14.5547
"CELE_T03F1,11",17.6956,17.5372,17.9268,17.7334,18.2238,17.9585,18.554,18.39
pgk-1,17.9673,17.9317,18.2871,18.2879,17.8381,17.8934,17.8606,18.1412
uba-5,16.3367,16.2913,16.1486,15.9177,16.3048,16.3102,15.9413,16.2764
"CELE_T10H10,2",15.023,15.1112,15.5417,15.4635,14.3774,14.2382,14.0409,14.479
"CELE_T19B4,5",14.4651,15.409,14.724,14.9236,13.4551,13.5847,13.9882,14.1144
dnj-21,15.4141,15.4581,15.2683,16.0603,15.0441,15.101,15.3257,16.1052
"T19B4,3",15.7867,16.2085,15.9259,16.0663,15.6523,15.6705,15.8074,15.4858
npp-7,15.5321,15.7494,15.6801,16.0787,15.4675,15.4905,15.169,15.5296
pbs-4,16.3067,16.2321,16.5107,17.2573,15.9235,15.9427,16.5284,16.7544
mrrf-1,13.6643,13.6311,14.4549,14.4486,15.1409,15.823,15.2572,14.5985
"CELE_T20F5,6",15.4743,15.5072,15.153,15.5156,13.1733,12.6783,14.862,14.6914
"CELE_T23B3,2",19.6113,20.0183,19.0797,19.2948,19.9472,19.9641,19.5189,19.7642
"CELE_T23H2,3",12.8008,13.1651,12.7936,12.5255,13.0299,9.4476,12.7592,10.3652
npp-12,15.3185,15.7893,15.3328,15.3018,15.6146,15.5668,15.1167,15.9256
ssp-16,16.6799,16.7591,16.9421,16.935,15.5065,15.384,15.6768,15.6865
"CELE_T27A3,6",14.7381,14.595,12.5373,14.1496,11.9999,13.2621,12.9448,12.7088
usp-5,16.1259,16.5241,16.2627,16.9055,16.4685,16.2143,16.2385,16.4448
fbxa-64,13.5497,13.7377,13.6543,13.3536,13.9257,13.6805,13.5157,13.4757
"W09C3,4",13.129,13.793,14.3166,14.2735,14.6795,14.6939,14.596,14.9765
"CELE_ZC204,12",14.9602,14.4066,16.1859,15.0012,14.6135,14.929,14.4149,14.837
set-18,12.3122,11.9726,11.7645,12.1098,10.7102,10.8151,10.2661,10.7685
msa-1,18.9355,19.0069,18.8039,19.2652,18.436,18.5837,18.4222,18.6708
"F26H9,5",16.6157,16.5385,16.5441,16.4389,15.5199,15.3958,15.6729,15.8493
rab-5,16.2537,16.6993,16.1512,16.3654,16.3732,16.3988,16.2976,16.6442
"maph-1,1",17.6563,18.1447,17.3374,17.6734,17.8696,17.8198,17.7998,17.9332
fasn-1,15.1934,15.8342,14.9767,14.9242,15.7052,15.7735,15.62,15.756
mec-12,16.1041,16.2351,15.658,16.3187,17.0626,16.8538,16.2919,16.9203
rla-1,20.0256,20.5868,20.1853,20.528,19.8462,20.1852,19.9221,20.233
rpl-27,16.7619,16.1861,16.9069,17.1995,17.3963,17.372,17.3347,17.5493
ola-1,17.4096,17.1944,17.5968,17.725,17.3207,16.9707,17.2228,17.8658
snr-2,17.3936,17.2319,16.773,16.8816,16.5365,16.6863,16.5154,16.7912
"C50B6,7",11.7765,11.7666,11.599,12.1044,12.9137,12.9425,14.4404,13.7992
"CELE_F25H9,6",16.1115,15.4769,15.8903,16.3147,15.0831,14.3637,15.3518,14.971
"CELE_F32H5,1",14.3536,15.012,13.5847,12.5719,12.1909,12.5734,11.8276,12.4686
"CELE_F53F1,2",16.0046,16.1397,15.9554,15.885,16.345,16.0391,15.8857,16.0243
"CELE_F53F1,3",13.6764,14.0647,13.8745,13.8366,13.8984,14.0421,14.0629,14.0184
cpz-2,17.7649,18.2917,17.4805,17.6115,18.5671,18.46,17.7727,18.5722
"CELE_T02B5,3",12.298,11.8859,11.7101,11.5192,13.9742,13.6275,13.0302,12.4546
"CELE_T10G3,3",16.1549,16.1262,16.0366,16.2277,16.0468,16.232,15.2537,16.3149
lin-28,13.7605,15.3473,14.8317,14.2618,15.6943,15.3486,14.8305,15.4305
let-502,13.5905,13.8141,15.087,14.0574,13.5765,13.8624,13.2394,14.1117
dpy-31,14.7927,15.3312,14.6019,14.993,14.5574,14.732,14.5452,14.7996
ucr-1,19.735,19.8314,19.9085,19.9389,19.3364,19.1999,19.6516,19.6346
unc-33,15.8759,16.1461,14.987,15.2292,14.9711,14.8572,14.2226,15.0056
hipr-1,14.7034,13.3272,15.005,14.1359,14.2757,14.1653,13.8803,14.252
"ZK370,4",12.3037,11.8662,11.6769,12.0894,12.5304,12.9955,11.9963,12.518
pdhk-2,15.9165,14.7232,15.8716,15.1557,14.4776,15.4056,14.5515,14.6755
"ZK370,8",15.0798,16.2159,14.7463,14.791,15.0023,15.3901,14.549,14.9645
ced-10,16.456,16.4975,16.1744,16.6234,16.2083,16.3905,16.3529,16.5255
ctr-9,12.1642,12.054,11.3987,12.0377,12.4054,12.6398,12.0991,13.0293
"B0464,6",15.299,16.0204,15.0906,16.2862,12.9016,13.2079,12.6293,11.9312
baf-1,19.0447,18.5358,18.9216,19.2365,18.0882,18.1405,17.6603,18.691
"C38C10,2",15.4003,15.4501,16.1084,15.8198,14.522,14.5858,14.7694,15.0297
gpr-2;gpr-1,12.2831,12.0336,11.46,11.7726,12.3754,11.6358,12.0034,12.0511
ttr-5,19.6827,19.3447,19.6084,19.7845,18.3608,18.1474,18.2726,18.4238
drs-1,17.1118,17.3091,17.336,17.3823,17.5293,17.5359,17.6097,17.8684
ufc-1,14.698,14.3976,14.787,14.7211,14.3456,14.6261,15.1434,15.2248
rnr-1,16.79,17.0884,16.6803,17.0371,16.536,16.4206,16.3682,16.707
"T23G5,2",16.182,3.74108,14.7663,15.6305,14.9367,15.7966,14.6361,14.5172
ges-1,16.2015,16.0197,15.8472,15.2157,16.1768,16.5941,16.6385,16.0955
lrp-1,14.4524,14.7569,14.4058,14.9042,15.3783,15.3528,15.3572,15.5824
mrpl-32,14.2726,14.7314,14.4909,14.3292,14.8619,14.5748,14.5233,14.4639
rpn-3,16.7191,16.6892,16.5905,16.49,16.8066,16.8688,16.5572,16.3697
hsp-110,17.25,17.4849,17.9486,17.7013,17.6552,17.7014,17.8232,17.7295
cdc-42,16.2206,16.2254,16.0964,16.1584,16.3791,16.7592,16.1324,16.2165
unc-52,15.915,15.5317,15.7646,16.1478,15.3846,15.3361,15.4163,15.4561
ule-2,21.441,21.3576,21.3747,21.5683,19.6023,19.7418,19.7214,19.7892
"F13H6,3",13.0509,13.82,12.7651,12.8433,14.0498,14.2613,14.4568,13.7039
unc-60,17.7698,17.7027,17.5418,17.7631,17.134,17.1753,17.1462,17.2539
unc-60,18.3176,17.9852,17.9829,18.5717,17.5902,17.4408,18.1425,17.998
dig-1,17.543,17.6322,17.6971,17.8703,17.0879,17.1003,17.2255,17.3729
"B0495,5",14.991,15.0947,15.566,15.5311,14.5621,14.7399,14.4105,14.9761
moa-2,14.2718,13.6036,14.2163,15.6946,13.2248,12.9336,12.3042,12.8702
"B0495,7",19.8708,18.9354,19.7838,20.3407,18.1505,17.9401,18.0832,18.3095
"B0495,8",14.722,15.2369,14.3766,14.9155,14.4765,14.8412,13.9851,14.1702
"B0495,9",14.1179,16.3509,13.4214,14.0547,15.5141,15.447,15.0591,15.1363
cpna-2,14.3137,14.2463,14.0979,14.5264,14.5061,14.2935,14.2782,14.8628
nrf-6,11.8443,11.5564,11.0987,11.6416,14.0349,14.6044,12.7781,15.1138
"C08B11,9",16.5475,16.3105,16.9248,16.9904,15.6959,15.3681,15.9417,16.349
"C09F5,1",14.032,14.204,13.985,14.2081,13.4514,13.4884,12.8576,13.1994
copd-1,15.8627,15.66,15.8809,16.8416,15.6989,15.7048,15.8674,16.1911
"C18H9,3/C18H9,2",16.9572,16.8949,17.045,17.1548,16.4143,16.2919,16.725,16.956
"C18H9,6",16.7171,16.9767,16.7514,17.1909,16.7085,16.7553,16.5419,16.9867
dnc-2,17.2586,17.1609,17.1988,17.7131,16.6651,16.7729,16.6454,16.7903
"C16C10,3",14.5646,13.8409,14.353,13.2415,13.4514,13.626,13.6957,13.5603
"C16C10,4",17.0073,17.0121,17.3771,17.2143,16.5175,16.9706,16.6571,16.2867
rnf-121,12.2989,12.0188,11.7682,11.9352,10.3972,10.985,9.29781,10.6164
glod-4,16.8878,16.6478,16.4563,16.4587,15.9275,15.7015,15.6057,16.2528
har-1,15.781,15.7958,15.1797,16.1449,15.7313,15.8408,15.7077,15.7927
mrps-31,13.8104,15.3652,15.5928,13.9916,14.211,14.5161,14.6591,14.3645
"C32D5,3",13.3917,12.9113,12.6181,13.2357,12.541,12.2487,12.1791,13.0632
"C32D5,10",12.1834,12.0966,11.4942,11.977,10.2994,10.8301,10.755,10.8098
"C45G9,5",14.3235,13.5236,14.9233,14.3449,14.242,13.7984,14.0513,14.305
"C45G9,6",15.9746,15.814,15.5615,15.5597,15.2775,15.8844,12.9653,15.4063
akap-1,15.6811,16.3666,15.7751,16.3772,16.0403,16.0205,16.3163,16.2671
"C56G2,7",17.5289,17.9608,17.3515,17.4347,17.3442,17.4223,17.2255,17.4671
mel-47,15.1052,15.7133,15.1484,15.5489,14.3348,14.8823,14.5786,15.5812
"EEED8,3",12.3017,11.9177,11.7662,11.9923,10.0902,8.21422,8.59444,10.8248
ndx-6,15.5363,15.352,14.1418,14.8567,14.5601,14.7769,14.8068,14.8369
"EEED8,10",12.2699,12.0261,11.3552,12.0539,13.0993,12.6335,11.7641,11.8683
rbbp-5,11.9008,12.0118,11.4675,11.3775,10.5553,10.7968,10.4746,10.6264
dct-6,12.2261,11.7097,11.3208,11.9548,12.4175,12.5762,11.695,12.0137
"F36G3,2",13.1169,12.7032,13.4617,12.8355,13.4391,13.8062,13.567,13.8748
"F40B5,2",12.8851,13.7011,13.7631,12.6357,14.4352,13.9921,13.6624,14.0359
"F42A8,1",15.5186,16.2664,16.0138,15.8377,14.8491,15.0798,14.6724,15.1631
pcf-11,11.9314,12.0414,11.5495,12.1056,12.0962,11.4086,12.8395,11.2306
"T05H10,3",12.0656,12.0574,11.6937,12.0354,10.4482,10.634,10.6257,10.7294
ufd-2,13.863,11.324,13.1795,13.4619,13.4835,13.3893,13.0527,13.9949
"T09B9,4",14.3714,14.4275,14.5849,14.3624,13.7348,13.7091,13.6999,13.6402
ulp-1,13.5101,12.547,13.2071,14.2592,11.8532,12.7062,12.2882,12.2637
"ZK1307,1",16.7153,17.3355,16.6236,16.7224,16.6423,16.5904,16.4111,16.7281
"ZK1320,2",16.0616,16.2172,16.1178,16.0813,16.3507,16.1481,15.9007,15.8483
"ZK1320,3",16.3079,16.0448,16.7158,16.1528,15.7117,16.0635,16.2209,16.1541
"ZK177,4",15.2757,15.3112,14.9847,15.5076,14.9127,14.8256,14.4434,15.3036
fzy-1,14.7614,11.7758,13.1098,15.1988,15.4417,15.8547,15.2673,15.6287
"ZK177,8",12.2429,11.6349,11.4174,11.7325,13.1242,12.4471,13.4438,14.618
syf-2,15.5188,15.987,16.0593,15.8549,14.6221,14.4504,14.635,14.8635
"hmg-1,2",16.5245,16.1494,16.0184,16.5811,15.725,15.6178,15.6387,15.719
"CELE_F42G10,1",14.4145,14.9449,14.5346,15.0522,14.2067,14.6597,14.1029,14.0615
"CELE_F48E8,2",12.2901,12.0693,11.7563,12.0979,16.5287,16.4288,16.5743,16.5626
cid-1,9.452,11.5072,11.3084,11.9944,13.2469,13.1865,13.1967,12.7228
"K10D2,5",14.9638,15.1531,14.9374,15.1132,14.3727,14.6479,13.6215,13.7335
"K10D2,7",14.9453,14.2964,14.7499,14.9781,14.5944,14.5222,14.2199,15.0742
pgam-5,16.7383,16.2888,17.2037,16.5087,16.4533,16.312,16.7728,16.5452
mex-6,14.8047,15.04,14.2603,13.9689,13.1416,13.256,13.2156,13.3694
"B0228,7",14.5928,14.5527,15.0676,15.335,14.9258,14.9887,15.349,14.2628
"C08B11,3",12.2296,11.9713,11.5988,12.0153,12.9149,13.0355,11.5695,13.0283
sap-49,17.0906,17.194,16.081,17.9352,15.1255,14.9167,15.7613,15.3727
ubh-4,17.3428,17.1124,17.447,17.762,16.7019,16.8145,16.8553,16.9968
"C05C10,3",16.3058,16.1926,16.0653,16.2146,15.9665,16.1533,15.9965,16.233
pho-11,15.4028,15.6658,14.6306,15.2401,14.8896,14.7828,14.5057,14.4774
dph-2,12.2073,12.089,11.7466,12.0855,15.1298,14.9487,14.5217,14.8307
col-39,12.6499,13.1316,13.2174,13.0724,9.9909,11.8679,12.1922,13.7649
col-80,12.1323,11.9723,11.3918,11.6629,10.7321,10.8092,10.8034,10.6671
"C16C10,2",13.4076,14.0188,13.0086,13.3357,13.7183,13.6145,13.2498,13.6622
"C16C10,8",14.8682,15.3764,14.8008,15.0312,14.4344,14.5651,14.2981,14.778
tdo-2,14.0789,15.0847,15.1286,15.1348,15.0113,15.5558,14.727,14.8207
"C28H8,3",16.8498,16.9743,16.24,16.7854,16.6179,16.8323,16.1416,16.6339
pxl-1,16.8501,16.3176,15.886,16.3803,15.3667,15.9764,15.5186,15.598
dpff-1,12.2142,11.9853,11.6783,12.0128,12.6721,12.827,11.6704,13.4663
"C30G12,2",15.9741,16.6137,15.9701,16.0671,16.1546,16.2832,15.895,16.1861
"C32D5,8",18.0201,17.9408,18.5389,18.8284,17.5438,17.4666,17.8014,17.9247
lgg-1,15.7775,15.5933,14.8261,14.9329,14.977,15.1048,15.754,14.075
pph-6,13.7048,14.9102,13.5231,14.3994,14.0218,13.8337,14.1855,14.4946
rsu-1,15.9896,15.8853,15.7063,15.8611,16.1084,16.0579,15.7677,15.9634
ire-1,13.0502,13.8413,13.0097,11.7379,12.7172,12.8439,12.7036,13.2338
ctns-1,15.8918,15.5825,16.05,16.2184,15.1434,15.7056,15.4034,15.5647
ifp-1,14.2406,15.0852,14.2994,14.3207,13.2903,12.0512,12.0604,12.2775
sdha-1,17.8302,17.9009,17.8639,18.2311,17.5989,17.521,17.6866,17.7405
"F25B5,6",12.9868,13.3412,12.3221,12.2612,13.6628,13.9191,13.0463,13.3024
mlc-4,18.3507,18.8285,18.5171,18.6038,17.8652,18.2228,17.8143,18.2109
rsp-4,15.1164,15.0676,14.3211,14.2269,15.3165,15.1909,14.9352,14.736
ttll-12,14.9965,15.5912,15.6171,15.6476,15.385,15.4643,15.2757,15.9027
"E02H1,1",14.4636,14.404,14.7303,13.655,13.8316,13.0925,13.3218,13.4236
"E02H1,6",15.0988,15.3595,15.3828,16.5805,15.5353,15.9164,15.1668,15.8895
mog-5,12.2106,11.9102,12.0879,11.8217,13.0601,13.2749,12.9442,13.0959
"F07F6,4",15.3659,14.9391,15.0601,15.167,15.1865,14.905,14.6969,15.1286
rpl-10,18.7382,18.9859,19.0053,18.9377,19.0635,19.0405,19.3578,19.5481
tpp-2,16.2162,16.4918,16.1947,16.5075,16.0362,16.0448,15.8886,16.1532
paa-1,16.5991,16.4199,17.0002,17.1261,17.007,16.6061,17.2533,17.5679
"F58F12,1",20.5239,21.125,20.8989,20.9282,20.4926,20.5074,19.8633,20.5477
sdhb-1,17.6721,17.5976,17.9722,18.0413,17.4898,17.382,17.6138,17.7363
asah-2,12.1763,11.4142,11.6016,12.0798,10.6834,10.8672,10.5908,10.68
"F33H1,3",14.7198,14.7144,14.2605,14.9059,14.3238,14.3046,13.8602,13.26
"CELE_F48E8,3",17.2608,17.152,17.2606,17.2798,16.6372,16.7153,16.6444,16.8947
"F48E8,6",12.4552,12.941,12.8338,13.3234,12.6407,12.5087,12.6608,12.589
gmps-1,16.5036,16.0923,16.3614,16.5127,15.9867,15.7205,16.6238,15.7564
metr-1,15.1068,14.7031,13.8792,14.9223,14.5965,14.2893,13.796,12.9021
pas-7,17.5712,17.727,17.6077,17.7393,17.4267,17.3335,17.1299,17.3735
rnp-7,15.0767,15.064,15.581,17.0452,15.7534,16.081,15.9495,15.8889
emb-8,15.1982,15.1104,14.7257,15.2619,14.6291,14.386,14.6804,14.954
mix-1,13.5323,13.9092,13.694,13.6702,13.7331,13.5993,13.563,13.6796
gst-5,16.7565,16.8848,16.4174,16.9266,17.198,17.3484,17.4568,17.605
cdl-1,15.9405,15.5966,15.5637,16.2025,14.9576,15.0438,14.5309,14.6353
vps-11,12.2404,12.0863,11.71,12.0029,15.2453,15.6308,14.4371,15.2421
npp-19,15.3189,15.5632,14.3839,14.819,15.1869,15.2541,15.3101,15.0126
ech-4,16.1071,16.6125,16.4358,16.862,16.1379,16.2884,15.4589,16.104
