geneName,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04
"C35D10,13",16.6057,16.3053,16.3349,16.7139,17.0476,17.5124,17.0099,17.478
"C36A4,4",15.1066,15.1444,14.9957,15.2744,16.1493,16.3003,15.7055,15.7126
"maph-1,3",16.6857,16.8525,16.4668,16.7201,17.8807,18.0438,17.6523,18.0147
acs-19,13.5359,14.7968,14.3946,13.8257,15.0765,15.2593,14.491,14.4775
flp-9,12.0194,11.8831,11.5051,11.72,12.974,13.0592,12.5844,12.8098
mel-28,14.2532,15.1493,13.6015,14.3246,15.3896,16.2971,15.0494,15.9294
"C38H2,2",12.0512,11.9449,11.5139,12.0974,12.1742,11.9925,11.8056,13.022
"C39D10,7",20.9642,20.3114,20.4564,21.2173,20.4199,20.6689,20.2743,20.4463
"C39E9,8",18.988,18.5452,19.0486,19.1054,19.3095,19.3612,19.4905,19.374
"C39E9,12",15.2084,15.0828,15.5254,16.3123,15.8625,16.2491,15.1354,15.0724
rfc-3,14.6844,14.9196,14.4891,15.0082,13.958,13.3003,11.8949,12.6568
"C39H7,4",15.6666,16.3128,15.4992,16.0379,14.9035,15.6626,15.4576,15.7694
rpc-1,12.2728,11.4947,11.7641,11.9491,12.4646,13.4187,12.8184,12.4145
"C42D4,1",20.1581,19.8994,20.2623,20.248,20.4277,20.1064,20.0622,20.2326
"C43H6,3",15.9164,15.6126,15.3937,15.8523,15.7318,16.1061,15.5614,17.0134
"C44B7,5",19.1903,18.6404,19.1014,19.3482,19.1451,18.9349,19.3389,19.2058
"C44B7,7",14.5112,14.3383,15.0069,15.4882,13.4963,12.0827,14.5356,15.0277
pmp-1,16.659,14.8851,12.79,14.509,12.8124,13.2682,12.6824,12.8363
pmp-2,13.0874,13.7342,13.4686,13.3236,15.0065,14.6185,14.1164,14.5532
acer-1,19.2,18.9776,18.9785,19.2179,19.1224,18.985,19.0696,19.4551
"C44B7,11",13.0669,13.8347,12.9646,13.6405,13.5831,14.1891,14.0037,14.1809
chil-10,14.7523,15.5268,14.1662,14.9184,14.7114,14.111,14.8433,15.3376
"C44E12,1",14.2998,13.8454,13.5589,14.0491,15.5534,14.8553,14.5488,15.5179
lec-4,18.5212,18.7554,18.4469,18.8385,18.6642,19.0243,18.7132,18.9665
dhs-18,14.7453,14.7503,14.2987,14.686,12.9671,13.2134,12.9471,12.8747
"C45E5,1",13.0987,13.8805,14.1222,13.5346,13.0872,13.1521,13.0209,12.9211
"C46A5,6",11.4177,14.1414,13.1252,11.6053,13.0228,13.5447,12.9849,12.7104
"C46C2,2",15.5295,15.8797,15.5419,15.6731,13.6502,14.0383,14.4753,15.2283
acs-17,15.8216,15.7572,15.9094,16.1381,15.7633,16.4327,16.1224,16.1947
"C47D12,2",11.5049,11.1825,11.737,11.9678,12.9842,13.2077,12.9413,12.7126
nep-1,14.6608,15.5415,15.1552,15.0319,15.9426,16.7092,15.7758,16.2314
"C47E12,7",16.6128,16.3405,14.3801,15.3936,15.335,14.9519,15.1914,15.1434
dhp-2,15.802,15.6901,15.7083,15.9235,16.8884,17.0642,16.9143,17.6264
srs-2,18.0596,17.8074,18.2859,18.4641,18.164,18.4854,18.1658,18.5709
pyp-1,19.6192,19.5712,19.6577,20.0729,19.6966,20.0094,19.926,20.3323
unc-112,16.1201,15.9705,15.719,15.6144,16.3848,16.6016,16.0016,16.4942
daf-21,19.2031,19.1076,19.0996,19.5534,19.674,20.0613,19.542,19.7457
"C47E8,4",12.9056,10.9531,11.9954,12.1295,13.3285,14.5692,13.3956,13.0782
pitr-1,13.1089,11.3865,13.7594,13.3735,13.0217,12.2729,13.5034,12.8921
"C49C8,5",15.6638,15.947,15.1557,16.3776,15.3845,15.9514,14.8675,15.599
"C49F8,3",15.3908,16.4792,15.1322,15.5809,15.8195,16.9235,15.3365,15.8694
"C50F4,1",14.7569,13.8174,15.2267,14.6147,12.5787,13.3658,13.0697,13.0647
"C50F4,6",12.3841,13.9774,13.858,14.3035,15.2903,16.7472,15.6489,16.0871
klo-1,15.707,16.0424,15.3396,15.5799,15.8766,16.4831,16.3592,17.1302
"C52E12,1",14.3947,13.91,14.3631,15.0011,15.7853,15.6482,15.6066,15.6311
snr-4,15.8023,16.1368,15.7753,15.9572,17.5583,17.7079,17.1527,17.2432
rpt-1,17.2161,17.0693,17.0577,17.2383,17.3549,17.538,17.7602,17.8648
"C52E4,5",14.5336,14.3119,14.3004,15.3331,14.7643,14.4243,14.642,15.1222
col-119,15.4723,15.4365,13.5962,15.2086,15.974,17.0864,16.9498,15.9913
bre-1,16.2451,16.2239,16.435,16.5762,16.4,16.508,16.2836,16.3346
asg-2,18.7069,18.8148,19.0536,19.0378,18.9058,19.453,19.3811,19.2162
"C53B7,2",17.5373,17.7759,17.3574,17.7076,16.6377,16.5117,16.6693,16.439
rig-3,13.9521,14.906,14.2537,14.3614,12.0948,13.3911,12.813,12.786
"C53D6,7",14.2355,13.9046,14.7537,14.5028,15.1225,15.185,14.6469,15.0257
ben-1,18.0363,18.2771,18.2509,18.3572,17.5847,17.5552,16.8505,17.6313
alh-10,15.2448,15.4283,14.9095,14.9811,15.5529,15.918,15.476,15.9015
lam-2,15.9011,16.5187,16.0333,15.7035,16.231,16.5042,16.1939,15.9172
rskn-2,13.1532,14.2886,13.4482,13.2962,13.4262,13.4401,14.7044,14.9447
dod-18,15.1471,15.4719,15.0065,15.3558,16.0694,16.1078,16.0549,16.1709
cyc-1,18.1361,17.9653,17.8168,18.1575,18.6817,18.9025,18.5079,18.9969
"C54G4,9",11.9634,11.7873,11.0134,12.0144,13.0254,13.3794,12.9042,12.4956
sft-4,15.6571,16.3741,15.8072,15.7521,15.282,16.1551,15.813,16.7165
"C56A3,5",15.2879,16.2654,15.2458,15.3087,12.0635,12.156,14.5787,14.0052
icd-1,19.5797,19.408,19.6293,19.6386,21.1602,21.503,21.4017,21.409
"vps-32,1",17.2341,17.8827,17.0524,16.9446,17.694,17.8466,17.3951,17.5705
aipr-1,11.6381,12.0879,11.7387,11.902,12.9074,13.432,12.9794,12.7833
cgp-1,15.9555,17.932,15.5404,16.1778,16.3946,16.4383,16.3917,16.6862
cebp-1,15.563,16.0207,15.6947,15.4407,16.629,16.9025,16.5096,16.8637
"CELE_D1005,2",11.807,12.0646,11.7197,11.9394,13.0962,13.1559,12.9533,12.0829
snap-1,15.9044,16.0803,15.9687,15.8918,15.4347,15.8927,15.7161,16.159
"CELE_D1022,4",15.2016,15.8398,15.6479,15.74,15.7121,13.3206,15.4096,15.008
gst-42,16.8509,16.8307,16.8943,17.1108,16.0271,16.4082,16.9448,17.2528
"CELE_D1054,10",21.6911,21.6163,21.304,21.6122,19.4963,19.832,19.9398,20.2449
"CELE_D1054,8",15.7222,15.7046,15.0337,15.3556,13.8066,15.3445,15.832,15.9298
ule-3,20.6532,20.2685,20.5821,20.7259,19.359,19.4143,19.5283,19.4776
"CELE_D1054,3",15.4794,15.6286,14.7111,15.127,15.3236,15.5297,14.8025,15.9891
wdfy-2,14.7284,15.3374,14.9495,15.3469,13.889,14.199,15.339,14.3408
eat-3,14.2856,14.3026,14.6502,14.6921,14.0018,14.5611,14.7226,15.0995
"CELE_D2013,6",15.3922,15.9903,15.2659,15.5357,13.0256,13.4257,12.6959,12.933
"eif-3,F",16.1411,16.22,15.9022,16.4308,16.3072,16.1188,16.8962,16.4632
gstk-2,14.3882,15.0592,14.8596,14.7024,13.0645,13.2711,12.7427,12.6159
"CELE_D2045,2",12.1908,14.1354,13.3573,14.4376,14.5527,15.1073,14.7256,14.6911
"CELE_D2045,8",12.1769,11.7352,11.7638,11.9342,12.5368,13.4007,12.6155,12.9143
pyr-1,15.3289,15.5846,15.3389,15.219,15.8024,15.9094,15.7765,15.9158
eif-2bepsilon,14.1545,14.2762,15.2175,14.3981,15.3114,15.3392,15.5501,14.3123
aagr-1,15.2285,15.0734,15.3593,15.3291,15.5867,15.8052,15.2477,15.09
nap-1,19.0684,18.8456,19.263,18.8091,19.7032,19.9763,19.8063,19.3968
dhc-1,15.3243,15.1444,14.5477,15.3374,15.4103,15.5494,15.7239,16.0934
"CELE_E02C12,6",11.7235,12.0476,11.6018,11.8994,12.7891,13.1629,12.2477,12.8872
mrp-3,14.1159,14.3066,14.3047,14.0292,14.8225,14.4586,14.3646,14.3647
"E04D5,1",15.6339,15.7547,15.7081,15.9172,16.5921,16.5609,16.683,16.7754
"CELE_E04F6,4",15.1577,16.2335,14.8962,15.2518,13.0871,13.1765,13.0666,12.3715
acdh-12,16.7013,16.8352,16.9405,17.1106,18.2656,18.2432,18.5268,18.8149
maoc-1,15.468,14.9712,15.6194,15.5834,15.6288,15.9655,15.4737,15.4802
"CELE_E04F6,6",11.6231,11.9462,11.2437,12.2038,13.1431,12.8918,13.0155,13.017
"CELE_E04F6,8",19.7118,19.672,19.7342,20.1079,19.369,19.7335,19.1644,19.7711
"CELE_E04F6,9",20.9325,20.7419,21.156,21.3282,19.8598,19.6422,20.4047,20.9662
pho-1,12.2686,12.0658,11.6273,11.9369,12.2718,13.306,12.6659,13.037
dpf-4,16.0986,16.4425,16.2623,16.2604,16.8083,15.4674,16.4749,16.3209
dnpp-1,18.2383,17.965,18.1127,18.5706,18.3544,18.5959,18.1696,18.8216
rabn-5,14.3246,14.5543,14.9101,14.5786,15.4609,15.2974,14.832,14.7915
"CELE_F01F1,2",15.2645,15.3793,15.5878,15.8403,17.1879,16.7514,16.9754,17.9276
eat-17,12.0221,12.0481,11.4937,11.8941,16.2162,16.1328,16.5336,16.6962
ard-1,19.4347,19.4123,19.5454,19.755,20.0508,20.0833,20.1495,20.3957
skih-2,12.8128,12.5319,14.0844,13.2623,13.0185,12.7077,13.0359,12.3069
"CELE_F02C12,1",12.5877,11.8962,12.3809,12.6091,12.9765,13.0937,13.0503,12.9344
aps-2,13.6587,14.4236,13.8626,13.8951,14.1854,13.4748,14.3289,14.6038
asb-2,18.5688,18.4014,18.4527,19.0115,18.8442,18.9831,19.1731,19.1438
ncam-1,13.988,13.918,13.4621,13.5531,14.5676,15.0263,14.1526,14.0422
gfat-1,13.8993,14.9708,14.2842,0,15.0322,14.4569,13.8078,14.4413
npp-5,13.7307,13.826,14.5041,14.364,10.442,12.7214,14.0816,13.064
"CELE_F07A11,4",13.8655,14.367,13.5343,14.0634,12.9662,13.2223,12.6843,13.0271
"CELE_F07A11,5",16.0881,16.4541,16.3677,16.4328,15.9002,16.4846,16.0033,16.2239
"CELE_F07A5,2",12.2193,11.8601,11.5928,12.0815,12.9655,12.8972,13.0688,12.9277
"CELE_F07C3,2",14.9759,15.2423,15.5171,15.6963,13.2195,12.3458,13.523,12.2594
"rpl-11,2",15.7806,17.1898,15.984,16.1012,15.0788,15.2261,15.366,14.9622
sgn-1,11.7213,11.7912,11.0785,11.7452,12.8016,13.4155,12.6503,13.0392
prx-12,16.6717,17.4566,17.6017,17.2756,15.8184,15.2891,16.5604,16.1892
"F08B12,4",22.3966,22.1899,22.3599,22.3049,21.4857,21.3554,21.3817,21.5916
sto-1,17.6186,17.7814,17.5412,17.6985,17.3309,17.4011,17.2309,17.1437
apy-1,14.6737,14.4473,14.5949,14.6139,14.8951,14.7402,15.1742,15.0444
unc-98,14.8337,14.8055,14.2548,14.3095,14.7229,15.6838,14.5952,14.6118
numr-2,15.0671,15.0907,14.9687,15.3404,14.7856,15.3462,15.211,15.4311
"CELE_F08G12,2",15.0111,14.2245,14.856,14.5878,14.4055,13.9106,14.1591,13.7077
irg-4,15.641,14.8915,15.169,14.5474,15.6841,15.9743,15.6245,15.3932
clec-57,15.1945,15.5466,13.951,14.4577,12.2208,12.0827,12.4755,13.2962
clec-56,16.6863,15.737,15.826,15.7229,12.8332,13.3722,12.9573,12.6634
unc-115,14.7526,15.7652,14.8125,15.0799,14.9929,14.7602,15.074,15.0654
dhs-25,16.0312,15.6222,16.369,17.5662,17.3001,17.3371,16.4664,17.2862
toca-1,14.7998,13.0455,14.6764,15.9974,15.5499,15.5479,16.3331,16.1475
"CELE_F09E5,7",16.2692,16.3161,16.476,16.5378,15.6552,15.5649,16.1605,15.6689
sec-6,12.3071,11.9958,11.4931,12.0196,14.3484,14.5001,13.5279,12.9897
"F09E5,3",16.7034,16.9963,16.631,17.0268,17.9223,18.0226,17.5433,17.8801
algn-2,14.6624,13.6581,13.7217,15.4954,16.5926,16.6626,12.2197,13.6353
pkc-3,12.4852,11.0085,13.6048,13.4976,13.9136,14.4692,11.5686,12.3533
"CELE_F09F7,6",16.676,16.7226,16.037,16.6442,14.9871,14.7995,14.8619,14.8719
hach-1,15.4269,15.8901,15.6351,15.9733,15.0372,16.4623,15.3687,15.4932
ifb-1,20.3165,20.1241,20.378,20.3407,20.7986,20.857,20.8444,21.059
"CELE_F10C5,2",12.5237,12.9511,12.6876,12.4937,14.2611,14.5204,13.6768,13.8494
"F10D7,3",15.8204,15.9817,16.1478,16.0402,16.1815,16.726,16.2667,16.1954
"CELE_F10E7,5",15.8261,15.8889,16.1425,16.2888,15.4294,15.2416,15.8099,15.4862
"CELE_F10E7,6",13.8334,14.6855,14.2918,12.8518,13.1512,13.5237,13.5028,13.2347
spon-1,13.761,14.416,13.7179,13.8406,14.5444,13.9865,14.871,14.6226
"F10F2,2",15.8806,15.5675,16.2372,16.1922,15.952,16.4692,16.237,17.0616
sel-2,14.6793,13.6308,13.8848,14.5965,14.77,14.8181,15.883,16.082
rpn-5,19.9035,19.4954,16.6929,16.9103,19.3104,19.0686,19.7565,19.5972
asf-1,15.618,15.9073,15.4422,15.6032,16.8958,16.8135,16.4867,16.6927
tsn-1,17.5354,17.6629,17.5688,17.5532,17.8099,17.84,18.2642,18.4868
tag-151,14.1747,14.008,14.4997,14.7805,14.8544,13.8954,13.767,14.6131
repo-1,15.8156,16.7251,15.4797,15.4294,16.0936,16.9983,15.4225,16.0553
mon-2,12.2782,11.9496,11.9758,12.0027,12.6572,12.9663,12.9341,12.8581
acs-14,16.2611,15.6662,15.8858,16.334,15.2635,15.8551,15.4485,15.5443
haao-1,15.6148,14.5298,15.2451,15.5262,15.4102,15.4916,16.0996,15.4838
rfl-1,15.0061,15.2705,14.9859,14.8712,14.4329,14.9019,15.0673,14.7217
"F12F6,7",13.9802,15.5612,15.7107,15.6223,14.1041,16.8094,15.7696,15.128
"sec-24,1",15.1901,15.6147,14.482,15.1623,15.9359,16.3314,15.1446,15.7579
"F13B12,4",16.1602,19.0712,18.3483,15.7039,15.316,16.743,10.4364,14.7713
iws-1,17.8461,18.1021,18.4808,18.3986,20.3201,19.7078,19.3678,18.7825
"CELE_F13D11,3",11.3488,11.9181,11.6034,12.0735,13.098,13.339,12.9709,13.0155
acp-5,14.9218,14.9753,14.6832,14.7523,13.1996,13.306,13.0233,12.8167
"CELE_F13D12,5",14.559,14.6946,14.0545,14.2255,14.4142,15.7373,14.6522,15.5778
"CELE_F13E6,5",16.2619,16.8446,16.8955,16.0041,15.6699,16.2171,14.1218,15.8879
yap-1,14.7749,16.1966,15.2458,14.9338,15.2523,14.3455,14.4365,13.2649
dylt-1,14.6643,14.9813,14.3548,14.7841,16.3304,16.4594,15.2308,15.2253
ttx-7,17.8485,17.8654,17.9035,18.0586,17.4902,17.6982,17.5289,17.719
mogs-1,14.6014,15.906,14.6962,16.0786,14.7908,21.7823,23.3585,15.9011
"CELE_F13H8,3",15.2165,15.3893,15.8428,15.9485,16.9597,16.5734,16.2791,16.6175
"CELE_F13H8,2",15.6617,14.5,11.0003,16.3449,14.0664,13.4235,13.3674,13.8495
upb-1,17.3825,17.6118,17.6446,17.7181,17.8661,17.7643,17.7523,18.0002
pes-23,16.5757,15.1589,13.7974,15.1289,15.5779,15.2433,15.2484,14.6291
sid-5,15.5043,16.1852,15.2421,15.7991,14.9291,14.7822,14.8023,16.0589
"CELE_F14D7,7;CELE_F14D7,10",14.6584,15.0374,15.1029,15.416,12.6326,13.3535,12.8339,12.9044
"F14E5,2",16.3955,16.6985,15.7151,16.2681,16.8189,17.2792,16.9053,16.2186
mboa-7,12.2197,12.2549,11.7708,11.8783,12.963,13.3786,13.0516,12.3865
far-3,18.6003,18.26,18.8896,19.0793,21.0666,21.0819,21.6479,21.3791
far-5,12.033,13.1255,12.7231,11.4329,14.4608,14.4363,14.2712,15.6875
rsd-6,13.7324,14.0517,13.6239,14.1566,14.6499,14.5008,14.117,15.0081
col-153,18.6428,18.9345,17.8194,18.8552,18.3846,18.8398,18.1014,18.8367
"CELE_F17C11,7",12.2507,12.0657,11.776,12.0415,12.8864,13.2801,12.8637,12.7102
vps-36,14.2061,15.2602,12.9074,15.2812,15.4487,14.9777,15.4524,15.1341
"CELE_F17C8,3",13.8987,14.3536,14.457,14.0308,13.0782,13.2872,12.5194,13.0615
"CELE_F17H10,2",16.0108,16.0197,15.835,16.2422,15.6863,15.3636,14.8474,14.3128
"CELE_F18A1,7",14.291,14.3851,13.5257,13.9274,16.317,16.6261,16.4208,16.4172
rpa-1,16.2063,15.7153,15.6542,15.8724,17.2459,17.1466,16.6136,16.4844
utp-20,18.0962,18.3722,18.7144,18.5114,19.0724,19.6355,19.2861,19.6866
abcf-1,20.0263,20.2391,20.3058,20.3185,18.281,18.5424,18.5636,18.6591
scc-3,13.97,14.0251,13.7276,13.7768,15.1029,14.7609,14.7617,13.7609
ddo-2,15.3649,10.1101,13.4376,13.8284,13.4206,14.4499,13.6643,14.5343
nlp-7,12.3086,11.8232,11.6638,11.9618,13.1136,12.9167,12.9985,12.9742
gpa-12,18.5248,17.3936,17.6331,19.0368,16.217,15.791,15.7862,16.0431
pes-8,16.114,16.0372,16.3153,15.7731,13.0382,13.3418,12.7923,12.9966
pab-2,15.7435,15.6883,17.432,15.8305,15.8341,16.3815,16.2353,16.7697
"CELE_F18H3,4",10.1772,11.8331,11.8418,11.8836,12.5593,13.2496,13.0044,12.5964
ufd-1,17.1539,16.2768,16.2009,16.6471,16.9079,16.793,16.8457,17.0853
"CELE_F19C7,1",16.7253,17.2682,16.7176,16.9247,16.5333,15.9785,17.4348,17.4958
"CELE_F20A1,1",14.1558,13.7306,12.9238,13.9388,16.6138,16.9827,15.9565,16.4376
"CELE_F20A1,10",16.8168,16.9979,16.6095,17.1413,15.1629,14.914,15.5815,16.0771
vha-12,20.8574,21.104,20.6103,20.6313,21.2792,21.6556,21.1987,21.4058
exc-9,13.8034,16.6491,5.57956,16.1026,14.1617,14.3067,15.5771,16.3215
czw-1,14.3322,13.9566,14.3351,14.5864,15.7921,16.0676,15.787,16.2513
"CELE_F20D12,2",16.5198,15.0611,16.7495,17.203,18.0359,17.8933,19.2501,19.433
"CELE_F20D6,11",16.5167,16.6292,16.6872,16.6066,16.16,16.2611,16.1255,16.5141
"CELE_F21C10,10",14.5591,14.6827,14.6676,15.0175,16.5988,16.6671,16.7936,16.9408
"CELE_F21C10,9",11.9787,11.6615,11.7281,12.0537,12.91,13.1623,12.9239,12.7552
"CELE_F21C10,7",14.1414,14.3431,14.847,14.2131,14.0219,14.3192,13.6772,14.1174
"CELE_F21D5,1",15.8349,15.4868,15.4679,15.9029,16.3031,16.6134,16.111,16.4352
"F21D5,5",14.9459,13.857,14.0898,14.3035,12.4505,13.425,13.042,13.0041
mrps-33,12.1372,11.9502,11.4163,11.9195,12.8238,13.2934,12.9141,12.8086
"CELE_F21D5,3",12.2373,12.0688,11.4156,11.9335,12.9767,13.2959,12.3324,12.9344
ttr-35,18.9762,19.0052,18.6824,18.6596,18.4333,18.6497,17.9916,18.6635
gfat-2,13.9468,14.0499,14.2608,14.1524,15.6275,16.3193,15.6537,15.7378
"eif-3,G",17.1438,17.6449,16.973,17.1399,17.7726,18.1933,17.3548,17.7855
frs-2,16.4009,16.5148,16.6234,16.5858,15.9328,15.9829,16.3894,16.1681
"F22B5,10",13.0614,14.579,15.0638,13.3597,13.0751,12.732,12.8284,12.1557
ceh-38,12.5403,12.6365,11.8604,12.1785,14.387,14.8951,14.2382,13.4728
nrs-1,17.0105,16.8715,17.0771,17.5013,17.6026,17.7725,17.5985,17.9828
"CELE_F22D6,2",13.2642,13.4109,13.8492,14.0706,16.5376,17.1424,16.4005,16.607
nduf-6,17.3858,17.5258,17.9223,17.7837,18.5849,18.7657,18.3728,19.4025
ekl-1,12.5314,0,13.624,12.3555,14.5845,14.854,14.7807,15.1866
inx-3,14.1065,13.7845,14.6124,14.5449,15.261,15.6681,15.5592,15.8953
dlat-1,18.005,18.2228,18.1915,18.093,19.3187,19.3542,19.5819,19.7704
fntb-1,12.0599,11.3694,11.367,12.0887,12.6326,13.4031,12.9389,12.8544
"F23B12,7",13.9067,12.4324,14.5771,14.731,15.055,14.6711,14.0169,15.0745
tomm-20,16.8403,17.2478,17.0837,16.7963,18.285,18.2765,18.5218,18.9751
snb-2,15.4993,15.5243,15.3973,15.7094,15.0999,15.0539,14.8961,15.4675
"CELE_F25D1,5",11.637,12.0881,11.7663,12.1099,12.2353,12.9319,12.5724,12.2374
ppm-1,16.4966,16.5623,16.5742,16.9617,16.6424,16.4317,16.2809,16.9136
ifd-2,15.4375,15.5828,15.5543,15.1247,14.2382,14.5649,15.2654,14.5149
dur-1,19.8293,19.7371,19.8736,20.0039,18.2755,18.5623,18.3851,18.4223
col-140,14.6853,15.0943,14.1426,14.3484,16.6362,17.0467,15.7699,15.9321
nhl-2,13.3768,14.1566,14.1614,13.4826,15.2499,15.3366,14.9766,15.079
cee-1,13.7779,13.9396,13.7453,14.1448,14.9743,14.5938,14.8033,15.2702
rrt-1,16.3429,16.6993,15.6992,16.5432,16.9756,17.2604,16.4213,16.9435
rpb-8,15.1691,15.5112,14.7132,15.816,15.1359,15.2758,14.7437,15.3358
"CELE_F26G1,5",12.4276,12.0827,11.4451,12.082,13.1221,13.2804,12.9062,12.7056
msp-3,21.0981,22.0839,20.0877,20.4102,22.8232,23.3799,22.0521,22.6492
pcca-1,19.1755,18.7739,19.1221,19.4623,19.4804,19.4104,19.5876,19.5655
vrk-1,13.8628,14.2812,12.7336,13.3334,11.6699,12.5303,13.9945,13.0539
"CELE_F28B4,3",17.0812,16.5602,17.2148,17.1967,17.6687,17.8545,18.0101,17.8139
cpf-1,14.1794,13.5256,13.2389,13.1687,14.844,15.1775,14.4997,14.1187
suf-1,13.3649,15.3085,13.9545,14.5616,13.0775,13.42,12.995,12.9161
rpl-26,18.0808,18.173,18.2818,18.5138,18.1818,17.7835,18.3848,18.3126
wdr-46,14.5702,15.0683,13.839,14.2833,12.4789,13.008,13.0128,12.9342
thn-2,17.6293,17.9019,17.011,17.2818,16.7706,17.2257,16.2187,16.3349
rps-23,18.0424,18.0598,18.4552,18.5981,17.4538,18.4232,18.0826,18.459
"CELE_F28H7,3",12.1807,11.9432,11.4516,12.0737,12.9709,13.0175,12.9242,12.7125
hum-1,15.2625,14.386,12.0051,13.6806,13.6006,13.7039,14.0649,14.5924
sqv-4,16.4457,17.1868,16.5263,16.9065,16.912,16.9943,16.7678,16.9521
"F32A5,4",18.5389,19.5648,18.2046,18.3909,15.24,16.0685,15.0723,15.9627
aqp-1,11.7208,11.7559,11.7767,12.0032,12.4939,13.2018,12.1292,12.8332
lsm-4,16.7132,17.0216,17.2701,16.3672,17.0195,17.3855,17.546,17.4225
"CELE_F32D8,5",12.3738,12.0085,11.6278,11.6394,12.0774,13.2424,13.0173,12.9819
emo-1,15.3029,16.0445,15.6919,15.2987,13.9693,14.0553,13.4617,13.7939
ima-3,14.87,14.8817,15.1306,14.5404,15.7243,15.9974,15.8566,16.1366
cec-4,15.0716,15.0925,14.6548,14.2928,16.3825,16.1184,16.0064,16.3251
cec-5,12.9853,13.2389,12.9794,12.9668,15.1919,15.7108,14.2522,15.6246
best-14,14.8066,14.5145,15.2453,15.0085,14.787,14.8833,16.1433,16.2224
cat-4,12.2518,12.0818,11.6086,11.9392,12.7734,13.1362,12.7807,12.9304
tsp-8,15.1881,15.5344,15.4432,15.5476,14.0718,13.8104,14.2006,14.6404
golg-2,14.2994,14.0354,14.0503,14.5765,15.4581,16.0254,15.6974,15.8249
pxn-1,13.8841,14.5951,13.9206,14.901,15.9053,15.7182,15.3627,15.302
"CELE_T07F10,1",14.6771,14.2217,14.4831,14.4016,14.9565,15.1608,14.8775,15.9204
"CELE_R31,2",16.1645,16.1254,16.3357,16.5501,16.7006,16.9259,17.2411,17.234
"F13E9,13",13.2793,13.1953,12.6187,12.4096,12.9402,13.1861,12.6271,13.0105
smg-6,12.2303,11.8869,11.772,11.7836,12.8478,13.3497,13.0449,12.7087
"CELE_F10G7,10",12.1571,12.0812,11.7253,11.9912,12.4555,12.9956,12.8959,12.9579
tag-343,15.193,14.2777,14.6963,14.6931,12.9579,13.2978,12.9035,12.9851
"CELE_T10H9,8",16.5647,16.3741,16.3431,16.6143,15.0848,15.0102,15.2793,15.6801
rps-24,17.3602,17.5892,17.5725,17.5474,17.3606,17.3198,17.4341,17.1984
add-2,17.7344,17.8757,18.2871,18.0438,17.6155,17.5375,18.1474,14.4054
"CELE_F13H10,8",13.5809,13.2355,13.3196,13.3831,14.9439,15.3641,15.2997,15.5098
acl-5,13.8001,14.7496,13.8461,14.3112,13.9973,13.8347,13.7953,14.142
"CELE_F35A5,2",12.1534,9.19528,11.4273,11.4003,13.0362,13.1484,12.7735,12.9986
"CELE_F35A5,1",14.4711,14.88,13.4882,14.4279,16.5447,16.6895,16.1243,16.1418
piit-1,11.3565,11.578,9.14701,12.3961,13.7367,14.142,14.7522,14.9673
nlp-24,16.1754,15.8752,18.0687,17.6849,16.7092,16.3749,18.6998,16.3732
dhs-20,13.6607,14.1617,14.2904,14.0229,15.057,15.0484,13.9173,15.121
tag-290,14.7789,15.7104,14.3151,14.8478,16.0277,16.0362,15.7715,15.8603
pfn-2,18.8616,18.3107,18.5601,18.9463,17.6726,17.8776,17.9075,17.7945
"CELE_F35D11,5",15.0536,15.0723,14.2045,14.3729,15.3305,14.3635,14.6717,14.9584
"CELE_F35D11,4",17.9851,18.0109,17.9627,18.0419,17.8861,18.144,22.2544,22.532
mlcd-1,14.1214,14.5892,13.1381,14.1284,13.8051,15.4548,13.7289,13.9159
idhg-1,16.7574,16.701,16.6152,16.6361,16.2178,16.1716,16.1015,16.0969
"CELE_F35G12,7",13.9364,14.9108,14.8046,14.7936,12.8167,12.9906,13.0679,12.7154
asb-1,17.2854,17.0158,17.5749,18.008,17.5686,17.3441,17.8212,18.196
"CELE_F35G12,11",14.0087,14.1717,13.8498,14.6116,15.6484,15.076,13.6593,14.0989
"CELE_F35G12,12",15.5127,15.388,15.2847,16.2363,15.9584,16.2126,16.2695,16.781
wdr-48,13.5953,13.5714,14.5604,12.9138,14.3646,14.7297,12.9878,13.1562
smc-4,11.4078,14.7542,12.8952,12.9835,15.1648,14.9773,12.3928,12.1162
marb-1,18.1196,18.1912,17.971,18.6011,18.779,18.7999,18.6362,19.0722
"CELE_F35G2,1",14.0101,14.7007,13.4251,14.3057,12.6388,10.6341,13.1785,13.0441
phy-2,15.3913,14.0128,13.802,13.4997,15.2029,15.6783,14.4289,14.3723
"CELE_F35H10,6",12.2723,11.5533,11.7742,11.8929,12.9115,13.0654,13.0692,12.626
ugt-58,13.0024,12.7906,13.0475,13.9933,15.4473,15.7908,14.8775,15.5644
ttr-20,21.5578,21.8888,21.2828,21.9154,19.2405,18.701,18.8876,19.2387
fkb-1,17.8882,17.6879,17.9321,18.2759,18.6867,18.8149,18.6082,18.7528
nlp-10,15.209,15.0369,14.3911,15.8038,16.2139,15.8576,15.5889,15.5291
gcs-1,14.6008,14.9817,14.9824,15.1703,14.1242,17.1394,15.2518,15.0563
