geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04
ndc-80,13.9028,13.7507,12.6224,13.8317,13.8863,13.6814,13.8034,12.9271
"C04G6,4",11.9314,12.1666,12.0304,12.5869,13.1957,13.3559,12.9168,13.226
"C05C12,5",10.6087,10.8699,10.8112,10.4107,13.2249,13.2027,12.9156,13.3073
amt-4,12.9822,13.7716,11.4673,13.6053,14.7965,14.1649,15.3131,15.3621
lnp-1,13.0633,12.7432,12.7513,12.4718,13.8127,12.7544,14.7872,14.5745
"C05G5,2",12.9431,13.4757,13.108,13.8943,13.2478,13.1338,12.7531,13.2318
rpb-6,16.0239,15.7402,13.6537,14.6707,13.2063,13.2829,13.002,13.3415
mvb-12,14.8281,14.5981,14.694,14.7078,13.3408,13.128,12.9414,12.7424
"C06A6,5",15.2138,15.1787,15.3183,15.6388,16.1881,15.7066,15.6697,16.2697
mthf-1,17.1496,17.6414,17.1121,17.8062,17.8142,18.4527,17.9674,18.317
"C06A8,3",21.6216,21.6765,21.1449,21.3316,20.4153,19.8923,19.6098,19.9167
stdh-1,15.0877,14.6139,15.07,14.7605,17.2514,15.5472,15.4487,16.3634
"C06B3,6",13.5645,13.4863,12.7519,12.6591,12.7429,13.1331,12.4473,13.2653
ain-1,16.3503,16.3819,15.865,16.1551,17.0983,17.7808,16.1924,16.2953
trxr-1,15.1872,15.4678,15.2886,15.737,15.9985,16.3025,15.8225,16.449
ufl-1,13.9785,13.5246,14.107,14.0591,15.9475,15.6328,15.0736,15.9007
"tin-9,1",16.3147,16.8847,15.0126,17.1986,17.3613,16.3328,15.0983,15.6174
pept-2,12.4165,13.4786,12.6182,12.9609,14.2161,14.9752,13.5016,13.6121
"T25B9,9",17.6193,17.7386,17.53,17.9212,18.2785,18.2502,18.0216,18.0098
atp-5,19.9071,19.5595,20.2338,20.1607,20.3497,20.2385,20.645,20.4177
"C06H2,2",13.0811,12.6781,13.1843,13.4113,15.1146,14.6819,14.956,14.6166
jmjd-5,13.9409,14.7173,16.4495,13.5603,16.4936,15.6635,13.7246,18.8347
pdi-2,19.4073,19.243,19.7671,19.8689,20.1464,19.8272,20.4419,20.4258
nuc-1,15.1703,15.1489,15.7863,15.0943,15.1331,15.3974,15.2106,14.0492
"C07D10,5",11.3146,11.858,12.0448,11.7377,13.4213,13.2356,14.3116,13.3586
stip-1,9.06797,9.54647,10.892,9.76416,11.0558,13.2256,11.7378,13.3415
wsp-1,13.4007,13.5607,13.4245,14.3207,13.0481,12.6878,13.8645,13.0557
hgrs-1,15.1358,15.1625,15.0269,14.8532,15.9992,15.2331,15.4629,16.1266
cpg-1,16.5111,15.8828,17.0751,16.7797,18.77,17.7519,18.3516,18.318
"C08B6,8",14.5809,14.8252,14.3093,14.6115,15.4633,15.8717,14.9596,15.5035
aos-1,15.1704,14.967,15.6567,15.3512,16.8359,17.0847,17.21,16.9079
pfd-1,16.7414,16.5328,16.8977,16.5814,17.7367,17.7984,17.4627,17.4586
"C08F8,2",14.585,14.9778,14.2189,14.6973,18.3166,18.7256,17.5985,17.7757
"C08F8,3",12.6781,14.0176,14.1294,14.2447,15.7317,14.6179,14.9016,15.8101
vgln-1,17.5881,17.4718,17.8745,17.8199,18.5097,18.1812,18.4347,18.2627
ipp-5,14.5498,14.5907,14.0278,14.6771,15.5853,15.9483,14.806,14.9246
hsp-25,17.9845,17.9672,17.9319,17.7001,19.3563,19.5106,18.7221,18.7303
pak-1,12.9848,13.3372,11.9071,13.5246,13.2415,12.9803,12.6261,13.2776
cks-1,13.9828,14.7276,15.8662,14.6112,17.1101,16.4829,15.6405,19.3456
npp-23,14.4756,14.7449,14.3899,14.6009,15.7751,16.221,16.336,15.8041
nuo-1,15.377,15.1483,16.276,16.011,16.1075,15.6361,16.6425,16.9453
nasp-1,15.8672,15.9467,16.0243,15.8033,16.6648,16.6409,16.4322,16.4659
"C10C5,2",13.7115,13.7961,16.0775,19.4145,13.3156,12.872,12.9238,12.9019
"C10C5,4",14.4186,15.119,14.9833,14.6452,17.1482,16.9263,16.2224,17.0057
egal-1,13.3629,13.0905,12.956,13.4648,13.3357,13.1354,12.724,13.3347
"C12D8,1",16.8197,16.7049,16.8688,17.1156,17.1254,17.2742,17.263,17.4184
daf-36,11.9921,12.9914,11.8156,12.0331,13.2786,13.2506,12.8573,13.3246
akt-1,15.2668,15.2106,14.9404,15.0019,15.6227,15.5508,14.9039,15.3248
dohh-1,15.8354,16.1727,15.2541,15.6127,17.2393,17.0389,16.0134,16.1771
"wdr-5,1",15.0175,14.9269,14.6212,15.4899,15.785,15.9316,15.0834,15.7371
"C14B1,8",12.8694,12.8988,12.1843,11.6785,14.1405,14.0633,14.0212,13.9022
pdi-1,17.9815,18.0649,18.0116,18.2469,19.7215,19.6864,19.3887,19.4983
mma-1,13.4094,13.413,13.5251,13.9721,14.3267,14.7645,13.6286,14.2363
"C14F11,6",14.8937,14.9278,15.4258,15.8693,15.8791,14.5325,15.485,16.0765
"got-2,2",17.6676,17.5019,17.8841,17.9565,19.134,18.6478,19.3755,19.4778
"C15B12,1",10.5356,10.8524,10.6313,10.8082,13.3332,12.7399,12.9856,13.1823
"C15C7,4",14.4244,14.8503,14.4747,14.8527,12.9635,13.0847,12.1925,13.1742
"C15C7,5",15.1917,15.6492,14.7466,14.8414,15.9484,15.6252,14.9845,15.3988
gcc-1,10.6912,10.7498,10.6568,10.8071,13.5102,13.7983,13.2246,13.6781
"C15C7,7",10.6412,10.8599,10.7913,10.6531,13.2975,13.3562,12.9851,13.2531
asp-10,14.5064,14.0182,14.0204,14.993,15.1322,15.0315,15.3893,15.6931
"C15H9,4",14.0395,14.1337,15.1736,14.1619,16.8909,16.1844,16.2472,15.9173
flu-2,16.6371,16.6166,16.2546,16.5613,17.8243,17.6508,17.4508,17.6969
prx-3,12.7501,13.481,12.7858,12.1121,13.1141,12.9796,12.9992,13.2852
nnt-1,14.8276,14.8487,14.8708,14.8282,17.0484,16.1062,15.8647,16.569
"C15H9,9",18.0875,18.1749,18.2441,18.0433,19.0555,19.114,18.4651,18.7643
thoc-2,14.088,15.2558,13.9908,13.8635,13.2963,13.1361,12.7233,13.2651
nfx-1,13.8867,12.7573,14.5325,15.3939,15.9609,15.765,15.9032,15.5971
"C16A3,6",13.2529,13.3351,12.225,13.5503,13.8264,13.3416,14.6448,14.2379
"C16A3,5",17.4286,17.4587,17.1231,17.7315,17.8485,18.4354,17.4953,17.6032
"C16A3,4",16.1927,16.3122,16.1408,16.4324,16.7442,16.6924,16.3078,17.1045
let-716,14.7991,17.0696,14.3036,14.8644,14.2858,14.3511,14.0978,15.7306
oatr-1,18.5451,18.4328,18.3819,18.672,18.9938,19.1057,19.0158,19.1425
"C16E9,1",10.7373,10.8512,0,10.3201,13.2602,13.3271,12.4695,13.3166
dim-1,20.1606,19.9901,20.2904,20.4473,20.0916,19.8583,20.3026,20.291
"C18B2,3",16.3774,16.4767,16.5167,16.5672,18.3928,18.4156,17.9079,17.6065
"C18B2,4",15.5792,15.4827,15.6973,16.0476,16.859,16.7573,17.3039,17.1598
"C18B2,5",16.8145,17.0298,16.4929,16.581,17.4027,17.6514,17.0326,17.171
ugt-48,12.7072,13.5462,12.8627,12.272,14.8696,15.2735,14.1076,14.8538
"C18E9,9",15.5268,15.1963,14.2181,15.2371,13.3436,13.1352,12.6927,12.8736
tomm-40,17.3428,17.4137,16.923,17.3616,16.7218,17.3032,15.7931,16.9854
"C18E9,5",15.1898,15.4953,14.9308,15.3785,17.188,17.0586,16.6767,16.5427
"C18E9,2",13.8132,13.5988,13.8865,14.2284,11.5664,13.6684,14.5391,13.7499
"C18E9,4",16.3505,16.2904,16.735,16.7171,17.6,17.7062,17.351,16.8421
rpn-2,16.4033,16.3291,16.6983,17.0799,17.9598,17.9433,18.5009,18.4472
twk-18,16.6007,16.6658,16.7885,16.8646,17.1028,16.3311,16.2605,16.6096
"C24A3,1",13.345,13.8547,12.798,13.6177,13.2819,12.4667,12.9463,13.1475
cal-5,15.6786,16.1131,15.1916,16.3151,17.4205,17.4511,16.088,16.781
cht-3,16.0442,15.9409,16.6056,16.6288,18.9686,18.6164,19.4653,19.5508
"C25E10,8",17.1076,17.5388,17.0176,17.2172,18.6786,18.6177,18.1219,18.2502
swm-1,16.705,16.9098,16.8438,16.3549,17.7785,17.6633,17.1927,17.8796
"C25E10,10",13.5705,13.602,12.7993,13.4066,15.5759,15.8779,14.5099,14.606
dpyd-1,16.4589,16.539,16.4764,16.6854,17.6404,17.7253,17.667,17.6022
smz-1,12.214,12.7577,12.4318,12.7472,13.281,13.3131,11.1714,11.1386
"C25H3,8",10.6808,10.6325,10.8058,10.7799,13.0088,13.3072,12.8509,13.2555
"C25H3,3",14.3166,15.3355,16.0535,15.8379,16.5497,17.9371,17.1139,16.7642
dnc-4,12.6273,12.8983,12.3701,12.1466,15.0269,15.1749,14.6512,14.7114
elpc-4,13.5558,13.8526,12.9533,12.8422,13.2332,12.8207,12.438,13.3404
"C26B9,5",16.5124,16.6442,16.3899,16.7522,16.8085,17.0884,16.5833,16.7862
"C26B9,3",10.7184,10.8107,10.8035,9.71149,12.7147,13.31,12.9823,13.0444
ran-3,16.9294,16.947,17.1327,16.8007,17.2509,16.5299,16.5531,16.9895
hel-1,17.8742,17.7927,17.7935,17.8327,18.3094,18.3125,18.1728,18.3345
ula-1,15.3211,15.3546,14.9913,15.1824,16.714,15.5713,15.8993,16.5156
mmab-1,15.1685,15.2058,13.6713,14.1705,14.1051,14.4358,13.2803,13.4479
ntl-9,14.8585,14.9753,14.7977,15.1196,16.8627,16.1119,15.6761,16.326
hint-3,15.4803,15.556,14.8925,14.8403,15.8235,16.0414,15.0459,15.3982
rps-30,18.636,18.1181,18.0391,19.9965,19.0921,19.1931,18.2585,18.2532
"C26F1,3",13.9936,14.5245,13.6451,14.4313,13.7848,14.3308,15.1161,14.9979
spr-2,16.8388,16.8165,16.7667,17.1133,18.0997,18.0841,17.9091,18.0239
"C27B7,5",13.8385,14.5078,13.3239,13.8487,13.3106,13.3152,12.7537,13.3342
rap-1,15.5684,15.4723,15.642,15.3629,16.9001,16.8086,17.2235,16.7879
dpf-2,14.492,14.693,14.7481,15.0565,17.0883,17.1071,16.8232,17.2358
"C27F2,4",11.6272,12.5633,12.8792,13.121,12.8251,13.0491,13.4707,13.3973
vps-22,14.1583,14.1004,14.0415,17.4189,14.2506,15.4548,12.1862,13.5474
fust-1,16.9606,17.2071,15.6924,16.7695,17.8637,16.9479,16.3878,16.633
spp-10,17.5535,17.6871,17.6558,17.7533,18.8508,19.2653,18.3663,18.6675
"C29F5,1",14.6868,14.3721,14.8396,15.1357,15.7163,16.5948,16.5797,16.4648
"C29H12,2",17.1805,17.2123,17.1884,17.3391,18.1236,17.8686,18.1672,17.9547
"C30B5,4",10.6518,10.8342,10.4557,10.7631,14.0552,14.205,13.6734,13.7071
hil-1,16.6023,16.5234,16.2828,16.6977,17.4932,17.4411,14.677,14.9185
"C33A12,3",13.8162,14.3901,13.4957,14.184,14.4305,15.1672,13.9136,15.1802
"C33A12,4",14.4463,14.4818,13.6858,13.2967,15.7742,15.6878,13.8887,13.4779
"C33A12,1",17.819,17.6499,18.0162,18.2691,18.384,18.4052,18.5663,18.4022
ugt-21,13.0028,12.8984,12.9713,13.2903,12.705,13.1987,12.8608,13.2292
"C33F10,12;CELE_T05F1,8",12.7846,12.0883,11.0221,11.8936,13.1034,13.0485,12.5575,13.0552
"C33G8,4",14.4254,13.6039,12.6783,13.0449,14.6649,15.2961,14.2698,14.0099
sec-10,15.2128,15.3139,15.4304,15.6188,16.2268,14.9217,14.862,15.0983
tag-322,14.3931,13.9242,13.1912,14.4978,13.2833,13.1036,12.8409,13.1161
rsp-6,17.0674,16.7628,17.2743,17.7164,17.5435,17.2925,18.0457,17.7972
"C34C12,8",15.9486,16.021,15.802,16.459,16.4925,16.7507,16.461,16.6242
"C34C6,4",12.9059,13.196,12.2654,13.8722,12.8605,10.4664,13.9112,13.1558
grsp-3,15.2882,15.0601,15.2901,15.3318,15.0645,15.1687,16.3029,15.9487
cyn-12,15.2642,15.5987,15.1064,15.2781,14.8561,14.1581,14.148,14.5198
mutd-1,14.0043,14.0413,14.104,14.8513,13.2065,13.0612,12.4191,13.2496
"C34D4,4",14.0781,14.427,13.7768,13.3861,13.2984,13.3419,12.9569,13.2161
rsd-3,14.4246,14.6392,13.4086,14.0533,9.59965,8.38932,11.4734,13.1884
"C34F11,5",15.309,15.5896,15.672,15.8943,16.7553,17.2228,15.5467,16.1898
ugt-33,10.721,10.8469,9.98644,10.7316,12.7989,13.1339,12.7434,11.9041
"C35A5,8",15.6409,15.7896,15.465,15.6059,17.5804,17.5863,17.061,16.9742
"C35D10,6",15.862,15.7291,15.5702,15.5933,15.1905,15.4924,15.0613,15.3009
"C35D10,10",13.7535,13.1239,13.7794,13.8715,15.4907,15.4027,16.7011,15.6606
"C35D10,5",14.0802,13.9221,13.5834,13.5115,12.8319,13.3463,12.8006,13.2681
coq-8,13.6197,13.5292,14.2628,13.7077,14.3109,14.9893,14.3991,14.779
"C35D10,13",15.1783,15.3254,14.9374,15.1471,16.3397,16.5658,16.16,16.1577
"C36A4,4",14.8524,14.8868,15.0507,15.0598,16.2327,16.3251,15.5632,15.5962
"maph-1,3",15.8832,15.9108,15.6626,15.9727,17.7492,18.0158,17.6177,17.4121
acs-19,13.8655,13.6853,13.7149,14.2783,15.2706,15.4897,14.4145,14.9377
flp-9,13.3946,13.1919,12.1627,13.5756,13.1364,13.0048,12.5782,13.3317
mel-28,13.8101,13.8257,14.1144,14.3075,15.796,15.477,15.7613,16.0066
"C38H2,2",12.7387,12.3456,13.0672,12.9427,11.9775,14.2123,15.218,14.0099
"C39D10,7",18.8203,18.7857,18.742,18.7248,20.9949,20.8314,20.2414,20.5754
"C39E9,8",18.271,18.0842,18.4271,18.5069,18.0517,17.8908,17.8869,17.887
"C39E9,12",14.5336,14.1037,14.5927,14.9635,15.4339,15.2473,14.9798,15.2807
rfc-3,15.0425,14.108,14.3303,14.9056,16.8543,16.4889,16.0506,17.0902
"C39H7,4",16.039,16.3597,15.7833,16.0276,16.7849,17.0587,16.2479,16.3379
rpc-1,13.1422,15.3479,12.2391,0,13.1405,13.306,12.0577,13.2318
"C42D4,1",18.8517,18.8547,19.3088,19.2971,20.3345,20.4572,20.6646,20.601
"C43H6,3",15.4559,15.732,15.5118,15.5678,16.7637,16.5398,16.5371,16.6566
"C44B7,5",18.2275,17.982,18.7217,18.7398,19.2061,19.1049,20.1273,19.9455
"C44B7,7",13.892,13.8236,14.1979,13.6365,15.1094,15.3067,15.2131,14.7193
pmp-1,13.6027,13.2917,14.8751,14.5591,14.5946,14.9911,18.8462,19.9559
pmp-2,13.9115,13.9502,13.7855,13.8531,14.5875,14.3042,14.3911,14.9771
acer-1,18.5829,18.1413,19.2214,18.8556,19.4794,19.3917,19.9025,19.8891
"C44B7,11",13.8785,13.7085,13.2705,14.0331,13.8928,13.8625,13.4346,13.9401
chil-10,14.0786,14.2549,14.2273,14.1762,16.2026,16.222,14.7389,15.3876
"C44E12,1",13.5814,13.3853,13.1262,13.2293,14.6015,14.2783,13.5021,13.5084
lec-4,18.3646,18.4601,18.2034,18.3609,18.6266,18.5414,18.0946,18.5818
dhs-18,13.7199,14.8188,13.902,13.7551,13.1912,13.0571,12.7024,13.3427
"C45E5,1",13.0353,13.0407,14.0067,12.9894,13.2118,13.2257,12.9874,13.2037
"C46A5,6",12.1228,11.7258,11.3351,11.5474,13.3407,13.3112,12.5179,13.3379
"C46C2,2",15.5954,15.6073,15.3907,15.6995,16.1188,16.4918,15.8039,16.0927
acs-17,15.6778,15.7898,15.8959,16.0803,16.287,16.2946,16.1291,15.9363
"C47D12,2",11.752,11.949,12.281,11.8889,14.4524,14.4859,14.3041,14.2701
nep-1,14.7237,14.8229,14.0524,14.6885,16.795,16.6896,15.704,16.2374
"C47E12,7",14.4627,14.059,14.3921,14.7336,14.9709,16.7231,11.5836,14.5955
dhp-2,15.7578,15.3828,15.6233,15.9437,16.6357,16.4088,16.3979,16.6634
srs-2,17.3549,17.3292,16.9375,16.92,18.6683,18.4947,18.4752,18.7177
pyp-1,19.1196,19.1722,19.069,19.3016,20.3587,20.3982,20.1932,20.1953
unc-112,16.7272,16.7736,16.3144,16.6806,18.1184,18.2063,17.4393,17.4767
daf-21,18.8851,18.7793,18.6185,18.9128,20.0888,20.34,19.7448,19.9004
"C47E8,4",13.3568,14.5308,12.858,11.7246,13.1585,12.8721,13.4111,12.7631
pitr-1,13.2254,12.1028,13.7758,13.2671,14.6798,13.3996,15.4332,15.3043
"C49C8,5",15.706,15.6281,14.9985,15.5959,14.7968,15.5341,14.4681,15.6162
"C49F8,3",16.622,16.8746,16.3486,16.2823,14.8932,14.2205,13.1027,14.9042
"C50F4,1",14.6449,13.674,13.9925,15.1116,15.8589,15.8256,14.7427,15.4159
"C50F4,6",14.4627,15.2914,14.6517,13.787,15.3825,15.1381,13.8631,15.4247
klo-1,15.5473,15.7648,15.9479,15.8405,16.2655,15.8293,15.5758,16.3576
"C52E12,1",14.1719,14.6332,14.0711,14.3097,15.8339,14.7804,14.4046,15.0624
snr-4,16.0243,15.8422,16.0515,16.5459,16.9355,17.374,16.625,17.3796
rpt-1,16.9387,16.9643,16.6867,16.9557,17.1857,17.2595,17.3339,17.578
"C52E4,5",14.2898,14.2385,14.1266,14.4236,15.7219,15.8643,15.4973,15.5249
col-119,15.3085,14.8041,16.1849,14.9978,18.1899,18.0562,18.2059,17.9701
bre-1,15.6503,15.4589,15.7545,15.7998,15.7401,14.9274,15.859,16.301
asg-2,19.384,19.2953,19.5637,19.4887,19.595,19.5956,19.2859,19.4318
"C53B7,2",16.0672,16.1075,16.0005,16.0891,13.2541,13.288,12.899,12.7586
rig-3,14.0328,14.3215,13.8924,14.1514,15.6352,14.344,14.9166,14.9917
"C53D6,7",14.0398,14.0399,12.9063,13.9864,12.9546,13.2828,12.8573,12.6211
ben-1,17.8544,17.7406,17.8107,17.9669,19.3314,18.6668,18.8693,18.9566
alh-10,14.4259,14.7585,14.0185,14.37,16.3527,16.3333,15.9061,15.8093
lam-2,16.3337,16.3869,16.1346,16.3442,17.1803,17.1371,16.7683,16.702
rskn-2,14.1556,13.4494,14.1388,13.8502,14.1898,14.6441,14.193,15.8363
dod-18,14.8653,14.7273,14.6713,15.2124,15.6621,16.0697,15.7962,16.6922
cyc-1,17.6053,17.7025,17.4467,17.5687,18.9893,19.0826,18.4651,18.8648
"C54G4,9",10.5651,10.7516,10.7679,10.6777,13.3397,13.3462,12.6804,13.296
sft-4,16.1113,15.9335,16.1095,16.4814,17.4002,16.8627,16.6708,16.9703
"C56A3,5",15.379,14.9702,15.1935,15.5947,16.5997,15.3771,15.9113,15.5766
icd-1,19.135,19.3676,19.6521,19.304,19.9327,20.0648,19.9491,20.1764
"vps-32,1",16.6337,16.7976,16.6009,16.6099,17.6628,17.3518,16.7654,17.0893
aipr-1,10.6784,10.7694,10.222,10.3563,13.2932,13.1221,12.1119,13.3507
cgp-1,15.65,15.6777,15.9025,16.1621,16.1126,15.761,15.9894,17.1387
cebp-1,14.5189,15.2366,14.0741,13.8501,15.934,15.836,15.4761,15.378
"CELE_D1005,2",10.3614,10.6794,10.7219,10.8202,13.3292,12.9232,12.9008,13.2472
snap-1,16.0804,16.1119,15.8938,16.2462,16.6022,16.7043,16.6406,16.701
"CELE_D1022,4",15.3102,15.1535,15.1459,15.9369,14.9413,14.1395,13.4081,14.0801
gst-42,16.479,16.868,16.4822,16.5634,17.4255,17.6651,17.3904,17.435
"CELE_D1054,10",20.3007,20.2456,20.2832,20.5648,21.4188,21.2465,21.0179,21.0956
"CELE_D1054,8",14.7852,14.0593,13.7787,14.326,13.261,13.0894,12.4883,13.1802
ule-3,19.2385,19.1238,19.405,19.2419,21.3792,20.0539,20.0885,20.1077
"CELE_D1054,3",14.7595,14.6022,14.3711,15.0908,16.4245,15.2117,16.6376,15.6454
wdfy-2,14.7682,14.8581,14.5639,15.4214,14.122,11.7512,14.2557,12.5401
eat-3,14.9115,15.0477,15.0081,15.0583,15.6444,15.6854,15.4279,15.9337
"CELE_D2013,6",16.5908,16.7039,16.2834,16.502,13.2654,13.2677,12.7527,13.1639
"eif-3,F",16.1256,15.5704,15.4447,15.4585,16.728,17.6255,16.9478,17.3393
gstk-2,15.2142,14.854,14.9153,15.2123,15.465,14.8808,14.9186,15.001
"CELE_D2045,2",13.5589,13.2875,13.4704,13.3553,15.1626,15.2507,14.7425,15.3037
"CELE_D2045,8",10.6216,10.778,10.6297,10.8224,12.9914,12.9155,12.873,12.8597
pyr-1,15.5168,15.5276,15.427,15.2983,16.7621,16.8211,16.515,16.4111
eif-2bepsilon,14.1886,14.5559,14.359,14.52,14.5993,15.5933,14.4596,15.0921
aagr-1,14.9343,14.9564,15.0935,15.2426,15.0278,14.5932,15.4477,15.2433
nap-1,19.0319,18.9339,19.0461,18.8218,19.788,19.9362,19.6465,19.6372
dhc-1,15.394,15.5365,15.1548,15.636,16.4697,16.4732,16.1254,16.2623
"CELE_E02C12,6",13.2777,12.4717,13.4183,12.639,14.3629,14.1837,13.6756,13.9608
mrp-3,13.337,13.6496,13.9532,14.3082,15.5567,15.359,14.9792,15.6311
"E04D5,1",15.8161,15.7118,15.8963,15.7797,17.1217,17.2037,17.1696,17.1728
"CELE_E04F6,4",15.1325,15.6389,14.1624,14.7255,14.8161,15.3055,14.1014,14.3305
acdh-12,16.8985,16.9168,16.903,17.0264,18.1259,17.748,17.8538,18.0347
maoc-1,15.4413,15.4928,14.8922,15.0118,15.8647,16.1264,16.2109,16.3527
"CELE_E04F6,6",13.4475,13.729,12.8397,12.7611,13.3334,13.1934,12.7947,12.518
"CELE_E04F6,8",18.5333,18.5349,18.2428,18.5815,18.493,18.857,18.3744,18.5268
"CELE_E04F6,9",19.639,19.4528,19.999,20.1123,18.9986,18.5177,18.9145,18.851
pho-1,13.3163,14.2624,12.9537,13.4748,13.219,13.2907,10.3305,13.2095
dpf-4,16.11,16.198,16.104,16.4196,16.697,16.9614,16.9889,16.9761
dnpp-1,17.7745,17.724,17.6811,17.9252,19.9552,19.2918,18.4561,18.7169
rabn-5,13.9733,14.904,14.9174,13.8552,14.6495,14.8582,14.103,14.309
"CELE_F01F1,2",14.707,14.6129,14.5616,15.0067,15.5175,15.202,15.2908,15.0395
eat-17,13.3135,14.1495,12.3787,13.264,12.6063,13.3527,12.9504,13.2329
ard-1,18.6514,18.5568,18.9548,19.1206,18.2863,18.374,18.7673,18.8323
skih-2,12.6204,13.0317,12.1581,13.8307,13.2814,13.12,12.8169,13.2556
"CELE_F02C12,1",13.3356,12.2522,13.31,11.9547,14.7146,12.8451,13.5343,14.201
aps-2,14.2047,14.0585,13.8409,13.1529,16.2526,16.7209,15.766,15.7626
asb-2,18.2026,18.2982,18.3928,18.3806,19.2091,19.0934,19.3068,19.122
ncam-1,13.7903,13.4467,13.7531,14.2418,14.6061,15.0111,14.871,14.4122
gfat-1,12.8995,13.5273,13.1677,13.6633,14.4162,14.507,13.7324,14.1987
npp-5,14.5178,14.3663,14.0675,14.1622,16.7344,16.6215,15.7756,16.8208
"CELE_F07A11,4",13.3543,14.3344,13.5288,13.4596,12.3983,13.1963,12.9619,13.2196
"CELE_F07A11,5",15.321,15.1455,15.5409,15.4772,14.1736,14.3724,14.0681,14.5763
"CELE_F07A5,2",10.7039,9.94656,10.7769,10.8186,13.2641,13.114,12.8245,13.3505
"CELE_F07C3,2",16.1849,16.6039,16.2996,16.4331,16.6596,16.2384,16.5674,16.5533
"rpl-11,2",17.5494,17.5786,16.7072,16.276,17.2421,16.7754,16.4755,16.3787
sgn-1,12.7426,12.9756,12.776,13.0213,13.1708,13.3173,12.7848,13.2298
prx-12,16.999,16.9258,16.293,16.933,18.4291,17.5464,18.1196,17.8365
"F08B12,4",21.2539,21.1269,21.185,21.1031,22.2027,21.6664,21.6337,21.9075
sto-1,17.681,17.7089,17.7989,17.7691,17.3301,17.4475,17.4119,17.5558
apy-1,14.2841,13.9375,14.8906,14.6017,15.7567,15.3137,15.7707,16.2751
unc-98,14.3687,14.2006,13.2973,13.2242,15.5965,14.9974,13.6754,14.4956
numr-2,17.4219,17.6376,17.3334,17.5718,15.8606,15.7183,16.061,16.6041
"CELE_F08G12,2",14.2297,14.592,14.6184,14.3378,13.1967,12.3512,12.8022,13.2922
irg-4,16.1944,16.1107,16.0938,13.7641,13.1857,13.1466,12.8885,13.1613
clec-57,13.82,14.1633,13.8066,14.2126,15.3585,15.7412,14.9662,15.2188
clec-56,16.5664,16.7749,15.3587,16.2039,13.2507,13.1617,12.9512,12.8818
unc-115,15.6931,15.6822,15.6201,16.0733,16.1492,16.3284,16.2025,15.9944
dhs-25,15.2605,15.2282,14.8044,15.3896,14.7176,14.8903,14.8774,14.6561
toca-1,14.0598,13.8917,13.5892,14.4683,14.8465,15.0374,14.2307,14.5812
"CELE_F09E5,7",16.057,15.9368,15.978,16.305,16.7733,16.1288,16.4372,16.7323
sec-6,14.0993,14.4119,13.4687,13.6854,13.3441,12.6551,12.1751,13.3265
"F09E5,3",16.0483,15.9081,16.0557,16.3771,16.8099,17.031,17.2963,16.9892
algn-2,13.2987,13.2824,13.0914,13.4802,14.9606,14.1077,15.1469,15.6745
pkc-3,13.2459,12.2759,13.3532,13.7544,14.5113,14.1405,13.745,14.0137
"CELE_F09F7,6",15.2729,16.329,14.956,15.993,15.288,14.9979,14.8262,14.9192
hach-1,14.6925,14.7153,14.8539,14.6727,16.5554,16.0386,15.9993,16.3675
ifb-1,20.2113,20.0314,20.3704,20.4078,20.8447,20.6126,20.8492,20.7912
"CELE_F10C5,2",12.9748,13.011,12.7391,12.2338,15.5861,14.7706,13.9746,14.1844
"F10D7,3",15.3159,15.5699,15.7377,15.6158,15.8041,15.7827,16.8295,16.1209
"CELE_F10E7,5",15.7969,15.7623,15.9008,16.0024,16.042,16.3717,16.0628,16.0634
"CELE_F10E7,6",13.5114,13.5451,13.4574,14.0895,14.0884,13.492,14.8536,15.1442
spon-1,12.992,13.2313,12.8429,13.0394,15.5316,15.4389,15.0385,15.3466
"F10F2,2",15.5514,15.3831,16.1275,15.9862,15.1153,15.6611,15.5048,15.8337
sel-2,13.0226,13.2304,13.2363,14.139,13.8732,13.0226,14.228,14.6151
rpn-5,18.9444,16.3721,16.6218,16.4568,17.9101,18.9015,18.2133,18.3341
asf-1,15.1779,15.236,15.1768,15.3078,17.1977,17.1155,16.6771,16.9674
tsn-1,17.7396,17.6719,17.8808,17.9874,18.069,18.2043,18.6143,18.6145
tag-151,14.3308,14.3226,14.3231,15.0465,14.4777,14.3292,15.0929,14.9506
repo-1,15.2163,16.3812,15.0062,14.1594,15.3956,16.8458,15.9475,14.7259
mon-2,10.9339,11.8594,11.5381,10.7017,13.2756,11.6817,9.98963,12.5819
acs-14,15.6774,15.3409,15.8069,15.9725,16.1425,16.024,16.3094,16.5569
haao-1,15.3452,15.3355,15.5212,15.857,17.745,18.2261,17.9478,18.1122
rfl-1,15.2051,15.0243,15.0678,15.1173,13.0843,13.34,12.975,13.2135
"F12F6,7",14.3111,14.6834,14.7637,14.3013,14.79,15.1351,15.0274,15.5887
"sec-24,1",15.2196,15.1774,15.0344,15.3937,16.6789,16.7253,16.1609,16.4708
"F13B12,4",17.4762,18.0236,17.6347,17.0639,15.9247,15.2467,13.2278,16.9611
iws-1,17.1999,16.2138,17.157,20.525,18.7704,18.4903,19.8482,20.85
