geneName,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
tag-322,12.4407,12.0191,12.2041,12.7966,16.3835,14.5187,15.0468,16.8842
rsp-6,17.0235,16.8797,17.547,18.1144,18.3074,18.3187,18.7184,19.8527
"C34C12,8",16.0086,15.3552,15.7129,16.0473,17.1892,17.6793,17.7984,17.7671
"C34C6,4",13.5877,13.8089,12.9454,14.5816,14.4323,14.3629,13.9568,14.3845
grsp-3,14.0584,14.5273,14.5541,11.715,17.5232,17.8478,16.859,18.9707
cyn-12,16.5494,15.7646,15.1788,16.8822,16.7814,16.1188,16.4984,16.9822
mutd-1,15.5527,16.1108,16.2384,15.9095,21.1114,19.2481,20.6746,21.0842
"C34D4,4",12.4748,12.1319,12.0576,12.7945,13.6925,14.2497,14.3603,14.4117
rsd-3,12.6421,13.0865,12.46,13.3326,15.6393,14.378,14.9579,16.4287
"C34F11,5",17.6322,17.6272,17.8231,17.9881,16.7683,16.6344,17.6424,18.2952
ugt-33,12.0903,12.0719,12.2101,12.7547,14.4126,13.8277,14.3551,15.0076
"C35A5,8",17.1201,16.3752,17.2438,16.9372,17.8361,17.3898,17.2609,16.7832
"C35D10,6",15.0775,15.2761,15.0178,13.6937,17.708,16.3793,17.5346,17.3801
"C35D10,10",14.4386,12.9806,14.552,13.888,14.3112,14.1758,13.9194,14.5799
"C35D10,5",14.0168,12.9923,12.8618,12.8305,14.3891,14.2495,13.4028,14.3235
coq-8,15.9013,14.9617,14.7895,15.1903,16.7924,16.5168,16.2739,18.2607
"C35D10,13",16.1426,15.6012,15.8962,15.8925,16.907,17.0589,17.1367,17.5633
"C36A4,4",15.8909,15.8493,16.0641,16.0793,16.8621,16.7546,16.5954,18.2057
"maph-1,3",16.6054,16.2751,16.2029,16.3736,18.0693,18.0162,17.9,19.1196
acs-19,14.7275,13.7907,13.8596,13.3194,14.4738,14.5091,14.4829,14.748
flp-9,12.5678,11.9166,12.3245,12.5477,14.0383,13.936,14.4291,14.5323
mel-28,14.7543,14.5954,14.5694,15.0856,15.6986,15.5615,15.9474,15.2393
"C38H2,2",12.419,11.5885,13.2648,12.5718,13.5301,13.8066,14.0905,14.4917
"C39D10,7",20.8853,20.7793,20.656,20.783,19.8759,19.3809,20.4718,20.4109
"C39E9,8",17.9481,18.0963,17.9897,18.2196,17.6548,17.2312,17.3525,19.1191
"C39E9,12",15.9785,15.6173,16.9602,13.374,13.5088,14.1748,14.0724,15.09
rfc-3,15.4999,15.3317,15.502,15.7913,14.4041,14.4321,14.1633,14.8064
"C39H7,4",16.1432,15.67,15.2668,16.2149,17.383,16.9787,16.4919,18.1294
rpc-1,12.9912,13.735,13.5599,14.3029,13.6634,13.9684,12.452,15.0708
"C42D4,1",20.345,20.6834,20.5966,20.7218,21.7881,21.9265,21.6525,22.3007
"C43H6,3",14.9495,15.3238,15.72,16.2836,14.1215,14.1415,14.3881,14.8858
"C44B7,5",19.2427,20.0175,19.972,19.4486,20.4221,20.8278,21.0291,20.1505
"C44B7,7",14.2555,14.4731,14.6033,14.7569,16.967,17.0024,16.4674,17.3522
pmp-1,13.8615,13.5382,17.348,13.8555,16.1846,14.3061,14.0815,15.5414
pmp-2,13.9969,14.5028,13.8811,14.0993,14.2469,12.3263,14.4016,13.9173
acer-1,18.5947,19.0222,18.9385,19.0716,18.9533,18.6569,18.9517,19.7092
"C44B7,11",14.1625,13.8066,13.3003,13.5047,13.9567,14.331,14.1823,13.6723
chil-10,15.0908,14.6934,14.3242,14.8867,15.5198,15.7078,15.8968,16.9961
"C44E12,1",15.2493,13.796,14.957,16.1847,14.1885,14.4297,14.0646,14.8432
lec-4,17.1057,16.9237,17.2434,17.0655,18.9053,18.4471,18.8906,19.2731
dhs-18,15.7265,16.5583,15.9976,17.395,12.6247,13.9535,14.0503,14.489
"C45E5,1",12.5568,12.1681,12.1316,12.595,14.5146,13.9964,14.1017,14.6565
"C46A5,6",12.8454,12.5737,12.8719,12.4607,14.359,14.2811,13.902,14.8665
"C46C2,2",16.8238,15.9177,16.055,16.5437,19.0116,17.2536,17.399,19.604
acs-17,15.0045,14.81,15.1306,15.5564,16.4683,16.2001,16.3935,16.9365
"C47D12,2",13.4992,13.4764,13.5277,13.5882,13.3054,14.1579,13.5465,14.5879
nep-1,15.7608,15.1425,14.9924,14.578,16.3349,15.5349,15.8186,16.6817
"C47E12,7",13.9268,14.9635,15.2318,15.419,12.9709,14.1277,13.3156,15.1456
dhp-2,14.4142,14.5556,14.7306,15.6709,16.8092,16.3628,15.9513,16.9897
srs-2,18.0682,17.202,17.9536,18.5422,18.9805,19.2991,19.356,19.3106
pyp-1,19.5452,19.3571,19.2023,19.8364,21.0109,20.9204,20.9907,21.7726
unc-112,16.8477,16.3489,16.6045,17.1093,17.2951,17.2765,17.3518,18.472
daf-21,19.7927,19.4529,19.7768,20.027,20.3192,20.2878,20.1611,20.6807
"C47E8,4",12.2187,12.8152,14.6344,14.0021,14.8212,14.6538,14.5298,15.2784
pitr-1,13.8801,14.8022,14.5801,14.4766,14.5079,15.3809,15.2906,15.3405
"C49C8,5",15.9344,15.048,14.9992,15.2901,17.7211,17.1566,16.7199,18.4212
"C49F8,3",14.7525,14.3051,14.3792,14.6536,14.1598,14.4138,13.7938,15.118
"C50F4,1",15.5348,14.0884,14.644,15.0197,16.2261,16.3072,15.8864,17.012
"C50F4,6",13.7667,14.3129,12.0322,15.4501,13.8167,14.3179,13.9743,15.1174
klo-1,14.3035,15.8876,14.2413,14.5824,16.0218,16.4023,16.3671,18.6198
"C52E12,1",15.2009,14.8087,15.4038,14.228,16.7425,17.2323,16.2708,16.5408
snr-4,16.4651,16.587,15.9262,16.3779,18.9374,18.952,19.2115,18.9191
rpt-1,17.5053,17.0739,17.6056,17.4743,18.2596,18.3962,18.1514,18.7755
"C52E4,5",14.6999,14.6019,13.9592,15.3823,15.9634,16.1556,15.9733,16.3997
col-119,16.2007,16.9638,14.6188,15.5323,17.296,17.9723,18.5249,19.0201
bre-1,15.4099,15.5046,15.7292,15.7248,16.7398,16.1067,17.006,17.8134
asg-2,18.6142,19.411,18.9054,19.1359,21.0966,21.4749,20.4501,22.0035
"C53B7,2",17.6208,17.6592,17.6468,17.4828,14.3843,13.6706,13.9958,14.4691
rig-3,13.322,13.2934,13.3241,13.9568,13.9212,14.1403,14.8337,15.3643
"C53D6,7",14.3935,12.9873,13.9434,13.4479,15.9091,16.4857,17.2672,16.7154
ben-1,17.7177,17.6975,17.5118,17.9815,14.9592,13.8903,18.6124,16.5135
alh-10,15.2083,14.927,14.7448,14.8027,14.7673,14.8766,14.4094,17.5379
lam-2,16.7771,16.5995,16.3985,16.6968,18.3076,18.1531,18.0534,18.3383
rskn-2,13.8145,14.7143,13.6859,14.8455,15.6885,15.8314,15.7446,15.5233
dod-18,14.9507,14.9469,15.2086,15.1674,15.4375,15.0479,16.1145,18.4054
cyc-1,17.9234,17.48,17.7489,18.0968,18.6916,18.3356,19.0788,19.1027
"C54G4,9",12.4523,13.2454,12.4669,13.5806,14.3629,13.8486,14.029,15.1451
sft-4,16.3149,16.1585,15.6751,16.2018,17.3835,17.0745,17.3665,18.4812
"C56A3,5",15.4931,14.4564,14.8706,17.0753,15.4261,16.0341,15.7781,16.5983
icd-1,19.4216,19.9129,19.7143,19.508,20.489,21.3936,21.087,21.2714
"vps-32,1",17.0394,17.019,16.8099,17.0562,18.423,17.829,18.0531,18.3804
aipr-1,12.5457,11.8918,12.2984,12.7588,14.443,14.2307,13.3993,14.9276
cgp-1,16.0147,15.9225,16.2823,16.5647,14.3556,14.1764,14.0021,14.9742
cebp-1,15.4355,15.2957,15.655,15.7224,14.1657,13.4177,14.1739,15.1451
"CELE_D1005,2",12.4329,9.92196,12.308,12.7483,13.7881,14.0604,14.3744,14.9959
snap-1,16.7222,16.3309,16.3342,16.7082,17.9044,17.9558,17.4678,18.7383
"CELE_D1022,4",12.2786,13.4087,13.2591,13.5438,14.7604,15.3104,14.9524,15.8523
gst-42,16.3516,15.6684,15.9789,16.0814,17.0629,17.3077,17.6892,18.5395
"CELE_D1054,10",20.4218,21.2658,21.0709,21.7417,21.2831,20.7793,20.9343,21.0598
"CELE_D1054,8",14.2305,13.8541,13.2778,14.5251,14.3964,13.8239,14.4791,14.191
ule-3,20.6479,20.8095,20.6045,20.4855,22.8272,22.2543,21.9948,24.1317
"CELE_D1054,3",15.1287,14.5714,13.7726,15.0969,15.9593,15.896,16.096,16.7539
wdfy-2,15.6032,14.8319,14.4042,15.355,15.057,15.6735,15.4656,15.4802
eat-3,15.283,15.0242,14.7604,15.973,16.0498,16.2258,16.7903,17.434
"CELE_D2013,6",12.57,11.7671,12.1398,12.6333,14.381,14.4328,13.9319,15.1381
"eif-3,F",16.6605,15.753,16.2876,17.2013,17.2865,16.9042,16.7268,17.0043
gstk-2,14.7376,13.978,14.446,14.5097,15.2971,14.993,15.0237,15.319
"CELE_D2045,2",14.4719,13.8775,14.1283,14.7399,15.1399,15.0148,16.6563,16.1496
"CELE_D2045,8",12.5056,11.9416,9.85112,12.4846,14.2622,14.4307,14.3102,14.9217
pyr-1,15.7608,15.4359,15.4216,15.6728,16.9558,16.5618,16.6433,16.8846
eif-2bepsilon,14.6799,14.4793,14.6623,14.9178,14.3156,14.3573,14.4723,14.3334
aagr-1,14.1424,14.8091,15.0361,14.9476,16.8109,18.6683,16.8899,16.2319
nap-1,19.4567,19.302,19.2235,19.3378,20.1066,20.6201,20.0761,21.0732
dhc-1,15.6327,15.5518,15.6365,15.9266,16.5842,16.4797,16.6447,16.7817
"CELE_E02C12,6",12.4795,12.0946,12.2336,12.6812,14.4873,14.168,13.7568,13.9512
mrp-3,14.2081,14.4391,15.3535,14.4216,14.0896,14.2679,13.8667,15.0261
"E04D5,1",16.7058,16.7132,16.7325,16.8687,17.4663,17.9007,17.9256,18.3373
"CELE_E04F6,4",16.977,16.2991,16.1915,17.222,15.6947,15.325,15.3874,16.2667
acdh-12,17.1272,17.1641,17.231,17.3794,17.6996,17.6223,17.3473,17.8869
maoc-1,15.7898,15.9523,15.8185,15.9991,15.1029,16.0317,15.2488,15.2949
"CELE_E04F6,6",12.5619,12.1539,12.3141,12.3351,14.2356,14.0832,14.0146,14.8462
"CELE_E04F6,8",18.4058,18.24,18.3581,18.3493,19.7722,19.7019,19.5133,21.2289
"CELE_E04F6,9",19.1232,19.8384,19.7992,19.9218,18.0415,18.1341,18.7097,19.0477
pho-1,12.5658,12.1043,12.142,12.6709,13.6502,14.6677,14.5575,14.6283
dpf-4,16.5756,16.473,16.1169,16.9425,17.1743,16.993,16.8108,17.4085
dnpp-1,18.0691,17.3146,17.26,17.4304,20.8129,19.9314,20.8733,21.1089
rabn-5,14.7879,13.9998,16.005,16.2609,13.6706,14.258,14.3002,14.9799
"CELE_F01F1,2",14.3367,14.8911,16.168,14.6004,17.0606,17.7453,17.4541,18.4321
eat-17,14.9998,15.6955,15.0317,15.6548,14.9906,15.8611,17.0766,17.3778
ard-1,18.2729,18.4456,18.2981,18.3991,18.8901,18.6773,18.9449,20.2204
skih-2,12.3316,11.7725,13.6613,12.101,14.1848,14.0965,14.2894,14.9487
"CELE_F02C12,1",12.5611,11.9794,12.2885,12.6901,14.3119,13.846,13.969,15.1488
aps-2,14.6061,14.8483,14.7507,12.9771,14.261,14.3672,14.1771,14.6207
asb-2,18.4664,18.6506,18.4957,18.9536,18.9798,18.9967,19.5076,20.5212
ncam-1,13.9706,13.1822,14.0787,14.2914,16.3733,15.823,16.2274,16.9282
gfat-1,14.061,14.6378,14.1858,12.4971,15.0184,15.4995,16.2427,16.9601
npp-5,15.3545,15.0751,15.0236,17.0144,16.2456,15.9143,15.8365,16.5261
"CELE_F07A11,4",12.526,12.1037,12.1688,12.8027,14.4747,14.3674,13.3334,15.0316
"CELE_F07A11,5",13.9237,14.1661,13.4778,13.4195,14.0364,12.7903,12.7404,14.4235
"CELE_F07A5,2",12.5553,12.1654,12.277,12.7568,15.3076,14.9101,15.3071,15.7839
"CELE_F07C3,2",16.1879,15.3853,17.2451,16.3028,14.3239,14.1128,14.3435,14.42
"rpl-11,2",15.9499,15.9539,16.2438,15.8278,14.1397,14.0477,14.2771,14.3545
sgn-1,12.4489,12.0296,12.2406,12.6069,14.2928,14.0191,14.4052,15.0685
prx-12,16.9042,17.1305,16.159,17.0653,14.0649,14.1229,13.9733,15.0611
"F08B12,4",21.7631,21.7709,21.7949,21.9235,22.951,21.6063,22.9227,22.6428
sto-1,18.3896,18.1751,18.28,18.4085,18.0343,17.9228,18.3215,18.0026
apy-1,14.7879,14.8911,15.0009,14.9972,15.4166,17.7571,15.4927,16.9377
unc-98,14.2491,13.4906,13.5432,13.7876,16.4087,15.9407,14.6776,16.804
numr-2,17.4188,17.2009,17.2871,16.4537,14.2313,13.5385,13.8735,15.1221
"CELE_F08G12,2",15.2038,14.8831,14.3745,15.01,13.4382,13.7573,13.9587,15.0884
irg-4,16.1445,14.7429,15.1638,16.0148,14.4566,14.2187,14.4948,14.6314
clec-57,14.2529,14.0366,14.0541,13.7741,14.5073,14.2115,13.8881,15.1534
clec-56,16.7981,15.7807,16.1609,15.4309,12.5853,14.3902,14.393,14.3596
unc-115,15.4878,15.4468,15.6064,15.9825,16.9796,17.0715,17.0833,17.2218
dhs-25,16.0261,15.7339,15.1686,15.6147,15.6337,14.9574,15.7086,15.5738
toca-1,14.1403,14.3794,15.0498,14.968,14.5961,15.254,14.6882,15.9897
"CELE_F09E5,7",15.6836,15.9986,15.8627,16.3799,17.0127,16.3837,17.7653,15.1969
sec-6,12.538,12.1383,12.2734,12.6827,14.5147,14.1516,14.4213,15.1005
"F09E5,3",16.2907,16.2835,16.5706,16.8766,16.8899,16.7814,17.2228,18.5843
algn-2,14.0956,13.6504,14.5882,14.5588,15.1539,14.5298,12.3661,14.6289
pkc-3,13.8291,13.1481,12.608,13.3979,12.9185,14.1427,12.93,14.6905
"CELE_F09F7,6",14.8014,13.8682,13.7882,14.9697,14.9204,15.2759,15.7592,15.7106
hach-1,15.6215,15.2164,15.4218,15.3055,16.4955,16.3008,16.3823,17.5599
ifb-1,20.1754,20.3799,20.3482,20.4969,22.3163,22.2367,22.1317,22.3739
"CELE_F10C5,2",13.9103,13.352,13.0383,13.9709,15.2698,14.6653,14.6063,16.5849
"F10D7,3",14.889,14.4159,14.9024,14.9528,20.8651,21.5531,20.104,21.5388
"CELE_F10E7,5",16.6243,16.8923,16.7479,16.7592,18.0058,17.858,17.0269,18.0633
"CELE_F10E7,6",13.1041,13.1535,14.0952,15.2357,14.1947,14.2686,14.3531,15.0598
spon-1,15.0628,14.6776,14.1123,15.145,15.6313,15.2799,15.7065,16.6106
"F10F2,2",16.91,16.8009,15.8668,16.3087,16.4589,17.3311,16.8316,18.2727
sel-2,13.7192,13.8114,14.3703,13.8946,14.3218,13.7039,14.981,14.9424
rpn-5,19.2597,20.0428,17.5492,17.4321,17.896,18.0157,18.0663,18.7558
asf-1,16.825,16.4503,16.3022,16.534,17.5253,17.5899,16.9799,18.763
tsn-1,17.8326,17.7976,17.948,17.9681,17.8858,18.0011,18.4092,18.6461
tag-151,14.5955,14.1953,13.9372,14.8377,16.5815,16.8042,16.9918,16.8671
repo-1,16.8181,16.3729,16.501,16.7813,17.4456,16.9451,17.7533,16.1359
mon-2,11.4577,11.8118,11.5724,12.7601,12.372,11.9934,12.17,14.7699
acs-14,16.1232,15.9318,16.2977,16.2451,16.425,17.3724,17.1838,16.9487
haao-1,16.4004,16.4526,16.4329,17.0133,18.3427,18.3104,18.1446,19.4479
rfl-1,15.0202,14.4762,14.363,14.6517,14.3599,14.444,14.256,14.6786
"F12F6,7",15.759,15.7051,14.3686,15.9624,15.7285,17.4378,15.1502,15.2813
"sec-24,1",15.6703,15.5605,15.6199,15.9306,15.716,15.6805,15.8021,16.1471
"F13B12,4",12.5114,10.9711,12.2176,12.2953,14.4861,13.5327,14.4176,14.5808
iws-1,13.5153,13.8367,14.1965,14.0363,14.4623,14.4159,14.1934,14.9813
"CELE_F13D11,3",11.2171,12.1042,12.1324,12.533,14.3742,14.2246,14.1948,15.0899
acp-5,15.294,15.0273,15.119,15.4319,16.6797,16.2163,15.3191,17.3665
"CELE_F13D12,5",15.3339,14.4263,14.6258,15.2204,17.2442,15.8668,16.9406,16.7291
"CELE_F13E6,5",16.1559,16.4143,16.6068,16.1326,14.061,14.4288,14.3234,14.7154
yap-1,12.4244,11.8266,12.3384,12.7642,14.4482,14.1151,14.2685,15.0438
dylt-1,15.4874,16.5651,15.8688,15.7786,17.059,22.6438,21.7136,21.8892
ttx-7,16.9095,16.7043,16.7017,17.1804,18.0129,17.5965,18.2493,18.7419
mogs-1,14.2834,14.3973,14.3412,13.8057,14.8298,16.0041,15.8369,15.9328
"CELE_F13H8,3",14.8954,14.5106,15.3181,15.1951,15.7262,15.7638,15.9963,15.8776
"CELE_F13H8,2",14.6771,15.0899,14.8282,14.5249,14.2436,14.1237,13.9498,14.3824
upb-1,16.6506,16.9469,16.9245,16.8738,17.7012,17.4361,17.9153,18.5507
pes-23,15.0777,14.642,14.6976,15.6847,15.8949,15.6023,15.4638,16.0893
sid-5,15.8756,15.3625,15.1535,16.0252,18.5971,18.0181,18.3996,20.0685
"CELE_F14D7,7;CELE_F14D7,10",13.1487,14.2596,14.078,14.1586,14.4172,13.7971,14.3268,15.0858
"F14E5,2",16.9931,16.4053,16.7801,16.9901,18.2947,18.5325,18.6641,19.6261
mboa-7,14.1258,14.2098,14.3515,14.9869,14.4976,13.1471,14.3163,14.7659
far-3,17.4464,17.9253,17.807,18.0096,18.3352,18.9308,18.5618,18.3986
far-5,15.8899,15.4797,15.3185,15.9983,13.3967,14.8476,13.8241,13.5616
rsd-6,13.3116,13.0191,13.2761,13.7162,13.761,14.3002,14.3727,14.8823
col-153,19.1793,18.699,18.4002,20.0845,14.1934,14.3548,14.1859,15.0305
"CELE_F17C11,7",17.0737,16.3523,16.5928,16.5282,13.623,14.448,14.3294,14.9738
vps-36,14.2717,14.917,15.3016,12.7728,16.4436,16.4366,16.8158,16.0923
"CELE_F17C8,3",14.3985,14.1897,13.8438,14.2997,16.2573,15.6817,15.4345,17.2661
"CELE_F17H10,2",16.3938,16.3483,16.1749,15.9793,17.577,16.9275,17.1862,16.8979
"CELE_F18A1,7",15.6878,14.6713,14.9468,15.3849,15.5913,15.0018,14.7593,15.7852
rpa-1,17.4485,17.0053,17.0714,17.4682,17.5443,17.1454,17.4652,17.6709
utp-20,14.5447,13.3948,13.5321,15.1906,13.8487,14.1227,14.4348,14.6518
abcf-1,17.7868,17.777,17.789,18.2639,20.2543,20.3103,20.2962,20.48
scc-3,15.1562,14.7912,15.0591,15.2792,15.9062,16.8609,16.8959,15.5301
ddo-2,13.8821,13.7833,13.6434,14.8617,15.3792,14.7086,15.5435,15.7048
nlp-7,12.243,12.0735,12.2258,12.686,14.3591,14.234,14.4288,14.2967
gpa-12,16.7088,16.5183,16.7143,17.0371,13.7894,13.1636,14.3667,15.1686
pes-8,17.2278,15.4126,15.7566,16.8534,19.6037,18.8887,18.9493,19.4793
pab-2,15.2912,15.5158,15.2482,15.2964,17.4028,17.2246,17.2789,17.059
"CELE_F18H3,4",13.3964,12.543,13.1635,14.3885,15.2153,16.5665,16.7481,16.4448
ufd-1,15.4551,16.0319,15.8788,16.1614,17.1093,17.5809,17.0037,16.9668
"CELE_F19C7,1",15.5452,16.3456,16.9329,17.6942,15.5847,14.6729,16.8593,14.4328
"CELE_F20A1,1",14.475,14.7676,14.055,14.5458,14.2123,12.5748,14.4718,14.9882
"CELE_F20A1,10",13.7712,14.586,14.5392,15.3116,14.3441,14.4186,14.3253,14.8302
vha-12,21.4582,21.2596,21.2248,21.6897,22.5714,22.2034,22.3006,22.8156
exc-9,14.245,10.8508,10.0665,14.3826,14.0715,14.342,13.7531,14.4133
czw-1,15.9714,15.8807,15.7251,16.4998,16.4815,16.2902,16.9839,14.9274
"CELE_F20D12,2",15.2075,15.4058,16.3801,17.1557,15.1149,15.5145,16.6022,16.1822
"CELE_F20D6,11",15.6164,15.7511,15.6315,15.6444,17.0413,16.895,16.901,17.828
"CELE_F21C10,10",13.8164,13.7215,12.8062,13.236,16.1119,17.0657,16.7921,16.8587
"CELE_F21C10,9",12.2729,12.1118,11.9861,12.6642,14.1291,14.3954,14.2806,14.2031
"CELE_F21C10,7",15.0585,14.8914,14.5953,15.5187,15.9146,17.2033,15.9214,16.625
"CELE_F21D5,1",16.5816,16.3076,16.4546,16.3589,16.6852,16.3676,16.2482,16.7262
"F21D5,5",16.2969,14.281,15.1442,15.0923,14.1459,14.2531,14.436,15.1021
mrps-33,12.4959,12.1654,12.2849,12.3922,14.3151,14.3777,14.2032,15.1563
"CELE_F21D5,3",13.1696,12.7266,13.342,14.1052,14.3802,14.1293,14.205,14.635
ttr-35,17.8064,17.6053,17.433,17.9632,18.0994,17.262,17.463,20.3348
gfat-2,15.0042,14.6757,14.5911,15.2972,15.7247,15.9181,16.1187,16.8259
"eif-3,G",17.7196,17.2605,17.3876,17.6472,19.0108,18.2277,18.2598,18.6467
frs-2,16.3412,16.7169,16.3702,17.0739,17.0562,17.1617,17.1479,17.8188
"F22B5,10",12.9863,14.3901,14.6953,14.5523,14.0054,14.4235,13.5081,14.0647
ceh-38,12.5505,12.1523,12.3016,12.5995,14.3475,13.8448,13.5888,14.4698
nrs-1,17.8171,17.5477,17.6559,17.9615,18.6122,18.3808,18.607,19.2038
"CELE_F22D6,2",14.904,15.0574,15.0405,15.2261,13.9836,14.1501,14.2767,14.831
nduf-6,15.7981,16.1223,15.7397,16.0987,17.0519,16.0475,16.4206,17.6394
ekl-1,14.0543,14.4589,13.597,14.2563,17.3237,16.874,17.9929,18.5379
inx-3,15.0992,15.252,15.0835,15.3421,16.3338,16.3078,15.7974,17.7247
dlat-1,18.3647,18.3976,18.2952,18.4907,18.9147,18.5963,19.1091,18.6974
fntb-1,13.4701,14.2102,13.9188,14.2796,14.0798,14.1336,12.6374,14.8307
"F23B12,7",14.5236,14.304,14.5536,14.4415,15.8348,16.2698,15.1016,17.2545
tomm-20,17.6573,17.2937,17.4299,17.3894,19.916,19.2535,19.3676,20.0318
snb-2,16.249,15.4298,15.4654,15.7684,14.9441,14.1738,15.6078,14.921
"CELE_F25D1,5",12.3289,12.1244,12.3247,12.4938,14.1634,14.4251,14.4475,14.9416
ppm-1,15.9327,16.0229,16.4197,16.3445,17.4779,16.1529,17.1014,17.7354
ifd-2,15.8578,15.4674,15.703,15.817,14.9327,13.5315,15.6257,14.8937
dur-1,17.8751,17.7019,17.7373,17.8588,18.2984,18.3695,18.2652,19.1652
col-140,16.1591,15.6397,15.5441,15.9992,18.1615,16.9016,17.3172,18.5154
nhl-2,14.5151,14.6501,14.8277,15.0743,16.0222,16.0188,16.3089,17.9423
cee-1,15.0096,14.7079,14.7513,14.8936,15.4551,15.3509,14.8313,15.7173
rrt-1,17.2042,16.8364,16.465,17.2449,17.2817,17.2449,17.9033,17.9814
rpb-8,15.4355,15.7531,16.3056,16.3346,16.3994,16.0508,16.0851,16.8364
"CELE_F26G1,5",11.6998,11.8469,12.1298,12.8012,13.9677,14.0577,14.1702,14.5394
msp-3,22.9585,21.889,21.7523,22.5978,24.7326,24.1056,24.1658,24.4587
pcca-1,18.2564,18.9918,18.9239,18.8192,20.0191,20.1794,20.0848,19.9482
vrk-1,13.6916,12.5437,13.0412,12.8486,14.4012,14.3432,14.3367,15.1395
"CELE_F28B4,3",17.4295,17.7719,17.5757,17.8263,18.6156,18.7992,18.6808,19.2024
cpf-1,12.4407,10.6897,12.9986,12.7726,14.4224,14.1568,14.1578,14.9913
suf-1,14.0888,13.1306,13.6189,13.581,13.9761,14.2961,14.4442,15.04
rpl-26,18.2135,18.3345,18.441,18.4578,18.0337,18.0889,17.5198,19.2747
wdr-46,15.0065,14.0804,14.9643,14.6245,15.9929,14.6671,16.3194,16.6697
thn-2,16.5913,15.7161,15.6574,16.4735,17.1063,16.5959,16.9658,18.528
rps-23,18.1112,18.1054,17.8927,17.7463,20.8031,21.2525,21.1979,21.4482
"CELE_F28H7,3",13.2746,12.7967,13.2057,12.2822,14.2924,14.3499,14.4324,14.9999
hum-1,13.8643,12.8442,13.2106,13.836,13.4486,14.3689,14.1582,15.1222
sqv-4,16.9208,16.6869,16.7358,17.2358,17.7022,17.828,18.0699,17.9443
"F32A5,4",16.3109,17.7843,18.2304,16.6042,14.3525,13.6424,13.7341,15.061
aqp-1,13.5794,12.902,13.4038,13.0795,14.2902,14.3414,14.47,14.9887
lsm-4,17.1823,16.6373,17.1255,17.4334,16.3919,16.2648,17.7565,17.2456
"CELE_F32D8,5",16.0542,15.3004,14.423,16.3417,14.4307,13.6287,14.1745,13.8808
emo-1,16.4556,16.2626,16.608,16.6834,17.1884,17.0218,17.334,16.98
ima-3,15.4957,16.0115,13.8014,14.18,15.6233,14.9209,16.7747,16.0306
cec-4,14.9847,15.1461,14.753,15.1288,15.8415,15.26,15.4918,15.7642
cec-5,14.8176,14.6352,14.5377,14.8332,17.3775,16.7898,16.6861,17.3995
best-14,15.2208,15.6718,15.6511,15.5595,17.2475,18.1637,17.364,18.0817
cat-4,12.4802,12.1963,11.8442,12.658,14.1388,13.9005,14.2229,15.0261
tsp-8,14.8855,14.8915,15.2421,14.9367,15.9441,15.2137,14.619,17.298
golg-2,15.2776,15.1375,14.8778,14.7088,15.6672,15.4432,16.6783,16.543
pxn-1,15.3307,14.4941,14.4075,14.4796,16.8227,16.3174,16.5791,18.3293
"CELE_T07F10,1",15.8269,15.9976,15.6685,15.6847,16.9653,17.1149,17.0036,16.9204
"CELE_R31,2",15.3217,15.6002,15.8593,16.1178,17.4711,17.3651,19.6332,18.3466
"F13E9,13",13.9123,14.2358,15.2425,14.924,14.1181,14.3351,14.4439,15.039
smg-6,12.5679,11.9657,12.2291,12.0137,14.2833,14.4227,14.4801,14.8124
"CELE_F10G7,10",12.5311,10.6877,12.1843,12.158,14.5111,14.2766,14.3878,14.7482
tag-343,12.0161,11.8967,12.073,12.742,14.3779,14.2768,14.4497,14.9691
"CELE_T10H9,8",14.8565,14.4874,15.0764,14.5709,15.9313,16.4115,16.0663,15.2472
rps-24,18.201,18.0975,17.9423,18.2552,16.9786,17.801,17.3401,17.5356
add-2,15.5526,13.9763,12.6554,15.7136,15.0283,14.6617,14.2339,17.2299
"CELE_F13H10,8",14.2549,13.6176,13.9775,12.7601,13.9749,14.1643,14.4669,14.9159
acl-5,13.5363,13.3724,13.7264,14.1855,14.1107,14.2147,14.4138,14.559
"CELE_F35A5,2",11.893,12.0818,12.1214,12.4982,14.1798,14.1918,14.4161,14.8021
"CELE_F35A5,1",14.5239,14.8385,14.5941,14.6088,16.0211,19.8967,19.9787,16.6682
piit-1,12.538,12.1362,9.98746,12.7769,14.4805,14.0742,14.2145,14.9256
nlp-24,15.3468,14.4859,14.4318,14.3944,17.7773,16.7826,17.3049,19.2835
dhs-20,13.186,14.1351,13.8807,13.9191,15.5645,15.6581,15.5031,15.5969
tag-290,14.9958,14.5016,14.7474,15.336,16.4795,15.8773,15.7292,16.745
pfn-2,17.7911,17.7168,17.8073,18.0244,18.5193,18.6637,18.891,19.8499
"CELE_F35D11,5",14.7468,13.6501,14.0149,14.8061,16.267,15.8993,15.5037,16.1361
"CELE_F35D11,4",17.0969,17.1911,17.0809,17.1887,19.1895,18.9638,18.9456,19.291
mlcd-1,15.4587,14.8184,13.8285,15.9258,15.7713,15.3164,16.015,15.3346
idhg-1,16.7777,16.9275,17.4338,16.9649,16.8044,16.3505,16.1649,16.396
