geneName,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
"got-2,1",15.8094,16.0642,15.9346,16.229,14.8859,15.2347,15.3111,15.2109
acbp-1,19.6985,19.5246,19.8999,19.9058,21.0647,20.8479,20.9303,20.8637
"C44E4,4",19.3983,19.3796,19.4256,19.4119,18.9415,18.7099,18.8427,18.5172
lbp-6,19.3658,19.0373,19.4767,19.7204,20.7039,20.5262,20.6574,20.5732
"ant-1,2",22.0884,21.2419,22.2691,22.547,23.7283,23.5024,23.6185,22.54
lbp-5,17.3661,17.4986,17.7438,17.8724,16.8474,16.748,16.7113,16.9922
dhod-1,14.2854,14.6321,14.5692,14.9031,14.6897,14.5264,14.4837,14.9185
"cytb-5,2",16.4265,16.7931,16.7321,17.1559,16.5793,16.3132,16.5019,16.2107
htp-3,13.3846,14.6073,11.3792,11.9488,12.4838,12.5352,12.9892,12.9225
"C53H9,2",15.7619,15.2687,15.1122,15.9403,13.9064,14.8779,15.0904,13.8228
hil-5,13.3282,13.3018,13.3946,14.541,15.188,14.5442,14.5352,14.6137
"CELE_T05E7,1",11.9751,12.0046,11.7397,11.9879,11.0655,10.5941,10.8021,10.8117
nrd-1,17.7552,18.6832,18.1847,19.4949,15.5904,15.4078,15.0946,15.0551
"rpl-24,1",17.1121,16.4073,16.8052,16.6997,19.146,19.0058,19.0805,18.94
rps-10,19.7385,20.0177,19.6904,19.9353,20.2673,20.1793,20.1854,20.143
"CELE_D1007,5",12.0653,12.0033,11.6898,11.8613,10.9714,10.7317,10.8022,10.5749
pqn-24,17.7304,17.6049,17.3771,17.4894,15.423,15.4052,15.5331,15.3218
acl-14,14.8053,14.6834,14.8131,14.6899,14.5385,14.5524,14.2797,14.679
coq-6,14.0538,14.749,14.5532,13.5726,14.2154,14.4707,14.0419,13.9159
"CELE_R08F11,4",12.2239,12.0304,11.7218,11.8037,13.0318,12.6525,12.6797,12.519
"CELE_R08F11,1",14.6105,14.7896,14.1252,14.4868,13.674,13.6017,13.4434,13.5437
bra-2,14.6513,15.4253,13.1048,13.436,11.8592,11.7982,11.8094,12.531
mboa-6,15.7583,16.7677,15.4782,16.6272,15.3592,14.3685,15.007,15.1552
tag-96,12.2295,12.0654,11.8014,12.0266,13.0847,12.5762,13.069,12.9221
emr-1,17.3278,16.7988,16.189,16.9197,15.2083,14.9828,15.209,15.1665
"eif-3,H",16.5969,16.8086,16.9375,16.8108,17.2675,17.1566,17.6012,16.7981
"CELE_T23C6,4",13.4922,13.4909,13.3689,13.73,13.6869,12.5816,12.4431,12.3239
san-1,14.2338,12.8507,12.9216,14.3365,14.0396,13.8064,13.0234,13.1928
rpl-4,17.5843,17.9233,18.8634,17.8471,19.2959,19.2013,19.0194,18.7154
ptps-1,12.2576,11.9708,11.4238,12.0831,9.92363,15.6518,14.6379,10.732
smz-2,15.3366,15.3977,15.7697,15.8488,14.7352,14.9435,15.6428,15.604
"CELE_F19B10,10",12.2941,12.0861,11.4722,12.1087,12.5786,12.4373,11.499,12.4995
"C48E7,1",18.2305,18.0239,17.2506,17.7156,18.3677,18.4559,18.0227,17.8862
haf-2,14.353,14.3789,13.5144,11.1517,12.5603,13.2304,12.6903,13.5411
msra-1,15.2658,15.0493,15.2428,16.0113,14.8864,14.6671,14.5711,14.8154
rpb-4,15.2405,14.391,15.5882,15.1591,15.0476,17.0299,17.1732,14.6721
"C18E3,5",12.1369,12.0908,11.7083,11.8639,11.0256,10.5186,10.5717,10.1956
"swsn-2,2",14.8072,14.3758,13.7976,13.7647,13.8785,13.5798,13.5546,13.6877
mlt-8,12.2904,11.4072,11.4716,11.9029,12.7555,14.1643,13.1888,12.8391
cdc-37,18.2341,17.8592,18.1976,18.1623,19.2281,19.0541,19.1934,18.9306
"CELE_W08F4,3",15.4599,15.7526,15.5009,16.0423,15.9369,15.8462,15.9102,15.8041
pcn-1,18.1422,17.972,18.372,18.4769,18.1708,18.0196,18.0709,17.9576
"CELE_E03H12,7",12.1833,11.9964,11.6428,11.814,10.8671,10.7438,10.7125,10.7445
"C46G7,2",14.9304,15.9731,14.6323,15.7626,15.2511,15.1515,15.2144,15.5397
grd-14,13.9088,13.0621,14.5554,13.933,15.515,14.2534,14.3457,14.7191
grd-4,15.8134,16.1229,15.4779,15.6858,15.1553,15.1782,15.1475,15.3538
"CELE_T09B4,5",17.0513,17.814,17.0999,17.5611,16.4695,15.9477,16.182,16.2389
"CELE_T09B4,8",16.9443,16.8593,17.2753,17.7432,17.3647,17.3527,17.1392,17.1105
tin-44,14.6809,14.3132,14.8454,14.6965,15.7193,15.3852,15.5148,15.3876
pigv-1,13.711,14.1048,13.5697,13.8794,13.1258,12.5459,12.6118,12.7264
aakg-2,14.6712,14.9933,14.1685,15.4628,13.7744,13.5163,13.4469,13.4672
oxa-1,12.3217,11.6052,11.7505,11.7943,14.9599,15.8037,14.4734,13.5301
"C01A2,4",15.96,16.1805,15.9139,16.5206,14.9605,14.7222,14.8092,14.7275
tads-1,12.221,11.8694,11.5871,11.523,12.7881,11.8759,12.3387,12.2572
cbl-1,15.5218,16.2854,15.8895,15.4841,15.7169,15.3249,15.5752,15.1923
mrpl-34,13.7904,14.3204,14.2007,13.9078,14.0535,13.4955,14.5266,13.5761
gln-6,16.3823,15.9459,16.3559,16.5133,16.0001,16.029,16.007,15.85
"C54C8,3;CELE_E03H4,11",16.0764,15.289,16.4834,16.1296,11.0062,10.6495,10.6734,10.8387
pqn-27,15.5539,15.9196,15.3617,15.2304,15.9003,15.6855,15.5317,15.5074
pcp-3,15.4534,15.3572,15.6342,15.9473,14.9105,15.2819,15.2699,15.2436
alh-7,16.4778,16.5692,16.2789,16.348,16.6457,16.4347,16.5044,15.9189
"CELE_F45H10,3",19.0373,19.2592,18.6427,19.0872,18.8848,18.5208,18.9674,18.5268
drr-1,14.9876,15.4021,14.7591,15.0476,16.2628,15.8152,15.9808,15.9681
pck-2,19.9059,19.4583,19.6791,19.8192,19.7942,19.8513,19.8127,19.5156
lbp-7,16.2212,15.6488,15.6677,16.3207,17.3324,16.8734,16.8117,16.9573
prmt-9,13.9025,12.1967,13.6994,13.6971,13.3858,13.1982,13.0209,14.9349
"T23D8,3",13.9523,14.769,14.061,14.3394,14.77,14.5968,14.5936,14.5949
"eif-3,C",15.7242,15.77,15.8682,15.9962,15.7003,15.5512,15.6445,15.5378
lron-9,14.9382,14.4306,13.6439,14.5365,14.3286,14.1991,13.8065,14.2806
pri-2,9.82062,12.2209,11.9796,12.0612,14.3834,13.0374,12.6232,12.9965
clec-186,15.4205,15.0801,12.6633,14.0001,11.0653,10.7357,10.6767,10.7364
nstp-5,16.4229,16.6569,15.5701,16.6513,15.2563,15.09,15.1912,15.2785
irg-5,12.2609,11.8201,11.6494,12.0976,11.034,10.548,10.7443,10.731
"CELE_F35E12,6",17.1275,17.3468,17.1167,17.2866,14.4382,14.2109,14.1399,14.3962
dct-17,16.4447,16.0869,15.4195,15.9733,13.7774,13.3007,13.4437,13.6471
"CELE_F35E12,10",16.0001,16.2525,15.8255,16.1188,14.8834,14.8872,15.0119,14.7398
ifa-2,18.6352,18.4544,18.8949,19.2697,18.5892,18.2048,18.111,17.6697
unc-37,16.1607,16.0314,15.1831,16.6878,14.0693,14.0957,14.1088,14.3189
"ZK1073,1",15.8945,16.2011,15.7232,16.0723,15.7614,15.6121,15.6727,15.4929
snb-1,17.8095,17.9838,17.3489,17.4035,16.7987,16.6997,16.9394,16.6332
gpx-1,16.7589,16.1642,16.3532,16.1795,16.2105,14.7827,15.6498,15.6034
aex-3,14.2002,13.2668,13.3482,15.0627,16.6571,16.7203,16.9188,15.7902
cyp-35a2,12.2422,11.8927,11.6689,12.057,10.9808,10.7191,10.6997,10.8434
cah-6,14.4835,15.1725,15.3538,14.7247,14.66,14.9027,14.8052,14.623
rpl-19,17.6782,17.6218,17.4242,17.4008,19.7154,19.7665,19.6822,19.6011
mdh-2,19.7359,19.4749,19.8247,20.0378,21.1003,20.9541,20.9767,20.7754
cyp-33c8,12.2932,11.8545,11.3432,12.039,11.0044,10.7415,10.735,10.6219
sucl-2,17.4542,17.2059,17.3446,17.3854,17.1893,16.9742,17.0309,17.1726
gsp-3;gsp-4,14.0622,12.9546,12.2756,12.806,13.6918,13.4461,13.5733,13.4525
unc-64,15.3048,15.1291,14.4689,14.6848,14.0081,13.68,13.5138,13.8867
gst-33,12.1821,12.0225,11.7803,11.6189,10.6387,10.6214,10.7599,10.8274
lys-7,18.1819,18.0366,18.2556,18.5478,16.1489,16.0323,16.2127,15.7098
"CELE_F17A9,4",12.2539,11.8348,11.5764,11.9707,14.1657,13.9718,13.6953,14.1252
"CELE_F17A9,5",15.6912,14.794,15.6216,14.6322,14.6829,14.081,14.1895,13.9159
"F17A9,2",16.91,16.714,17.3362,17.3435,18.1231,17.2494,17.9201,17.3259
phat-3,17.5717,18.1651,16.8985,17.2271,16.9746,16.878,16.3645,16.5657
"C49G7,3",19.7606,20.4284,18.539,19.99,17.7862,17.4547,17.4681,16.9498
"djr-1,2",17.811,17.9515,17.6519,18.2095,15.6835,15.7625,15.6812,15.3651
"CELE_F44E7,4",15.9852,16.2816,15.7937,15.7247,16.664,16.5526,16.5392,16.0411
"CELE_F44E7,9",17.0705,16.6901,16.899,17.4681,14.9627,15.2859,15.5487,14.8629
sti-1,17.9032,18.0685,17.5681,17.9183,17.4568,17.3915,17.2831,17.3887
"CELE_F40A3,2",15.0771,15.2648,15.2775,14.286,15.2797,14.7823,14.9077,14.8335
"CELE_F40A3,6",17.4591,17.4211,17.5107,17.6502,16.8241,16.6618,16.7093,16.8382
ugt-61,13.5858,13.8597,13.4974,14.4887,12.7503,12.7167,13.734,13.2358
"CELE_F59A7,2",15.9864,16.0219,15.6104,15.8542,12.6167,12.0221,12.0035,13.3468
cysl-4,17.705,17.822,17.0797,17.663,15.0216,14.7105,14.9529,15.548
"CELE_F32D1,7",14.5474,14.9079,15.4016,15.4167,14.4747,14.214,14.4407,14.544
"F32D1,5",16.4755,16.8894,17.9238,17.6391,17.6038,17.458,17.45,17.1357
mcm-7,15.5323,15.8046,14.9886,15.6676,15.9093,15.5317,15.5551,15.3284
hpo-18,18.4143,18.3069,19.747,20.0037,20.1058,20.0353,20.0839,20.0885
dnj-19,16.1811,15.71,16.0088,16.0659,15.5567,15.6132,15.5969,15.5574
cmd-1,19.6627,19.4781,19.8109,19.9069,19.2049,19.0956,19.0829,18.8986
fkb-3,13.9385,14.3824,13.8504,14.504,15.072,15.009,15.3561,15.4559
"C05C8,2",14.4602,14.1437,14.0632,16.0021,13.5193,13.2894,13.4328,13.6594
"C05C8,1",14.9503,15.5708,14.1055,13.9761,14.4907,14.2863,14.2782,14.6572
"C05C8,7",12.2834,12.0727,11.7217,11.6372,13.3069,13.2562,13.1136,13.22
"C10B5,3",16.2997,16.5065,16.4427,16.799,15.7443,15.0622,15.4282,15.1304
irg-1,13.4647,13.5675,12.6825,13.1449,10.9686,10.7425,10.6943,10.7407
catp-3,14.8162,14.9393,15.0902,15.1927,14.6455,14.5646,14.5149,14.4111
asp-8,12.2672,12.0226,12.3505,11.8871,14.5656,14.2541,14.6174,14.5316
rpt-2,15.8313,16.0327,15.4731,15.6621,16.511,16.3158,16.4343,15.9824
aps-1,12.9894,10.8502,13.6963,12.8938,15.5173,14.8639,14.9833,14.5529
"CELE_M03F8,6",14.0584,14.1639,15.1598,15.4385,17.2211,17.0099,16.5519,16.2687
"C36C5,5",15.0666,15.2086,14.1878,14.3776,12.6565,13.0199,13.7795,13.394
"C36C5,12",15.7131,15.8391,15.5023,15.7924,13.7243,13.5056,13.7622,13.1292
phat-5,12.0917,14.3238,15.0817,14.2547,15.3412,15.1448,15.2804,15.3269
phat-4,15.2453,14.6924,15.5988,14.9936,15.9839,15.5438,15.6044,15.4877
ftn-1,13.6355,15.1622,14.0405,14.3058,10.9284,10.264,10.7991,10.5635
tag-196,18.0228,18.3261,17.0549,17.5114,15.7961,15.2929,15.2942,15.9049
vps-60,16.3701,16.2897,16.0016,17.1068,15.3184,14.7775,14.9237,14.775
grd-5,18.8665,18.9159,19.2279,19.2395,19.5802,18.9652,19.0767,18.991
"CELE_F41E6,12",15.1138,15.7383,16.1554,14.5118,15.0038,16.0778,15.6401,14.4768
cyp-33c9,13.3526,15.4474,12.665,12.4178,11.5617,13.07,13.561,12.8804
natc-2,14.0241,13.6909,13.5205,13.2232,14.1553,14.3881,14.144,13.9646
"B0238,11",14.9008,15.4997,14.8378,15.1335,14.3017,14.8873,15.4889,15.1476
"B0238,1",14.743,14.6123,15.1498,15.3014,16.2923,16.3067,16.4281,16.2307
atp-4,20.8361,20.6485,20.6571,20.8186,21.2785,21.1462,21.2739,21.0769
alh-4,16.1745,16.4569,16.3547,16.7969,16.9505,16.9114,16.6893,16.804
gad-1,14.3767,15.171,13.3268,14.8239,13.5139,13.3617,13.6047,13.3245
erfa-1,15.8624,15.7613,16.1301,16.0244,16.1778,16.0179,16.0736,15.9998
hpo-19,16.0866,15.7334,16.2089,15.7019,17.4979,17.4594,17.3257,17.2889
gba-1,14.6902,13.1044,14.3891,14.3646,14.8666,14.6864,14.7508,14.7881
mtq-2,11.1779,11.5456,12.5585,11.9562,13.1457,13.3436,13.6523,13.9109
"C33C12,10",14.5386,14.1823,14.0976,14.9859,13.4408,13.6279,13.0686,12.9918
dhs-13,14.8089,14.2938,14.5504,15.2044,15.6234,15.4448,15.4834,15.2109
"CELE_K02F6,7",12.0583,11.8349,11.742,11.7185,12.2053,12.2124,12.8705,12.3548
apd-3,12.222,11.5372,0,12.0156,12.5875,12.4772,12.7634,12.7902
"C03H5,3",14.6846,15.5053,14.2427,14.3848,14.6546,14.5741,14.5015,14.3967
nstp-4,15.7827,15.3466,15.6446,15.7647,15.3533,15.2612,15.4305,14.6957
sdz-24,14.734,15.0566,14.1192,15.0941,15.535,15.4246,15.4582,16.348
alg-2,14.8929,15.5105,14.9245,14.9851,14.9784,14.8785,15.5634,15.3535
"CELE_T21D12,12",17.6311,17.7528,16.947,17.0088,15.694,15.6883,15.8218,15.6894
pat-6,16.3374,16.3696,16.0577,16.1531,16.1291,15.9681,15.7834,15.7223
"pqbp-1,1",13.9108,13.2363,13.047,15.0965,13.1623,13.1096,12.1267,12.9274
cpg-4,13.0678,13.8732,13.7834,14.4626,14.3646,14.5125,14.4588,13.6129
"C29G2,6",14.8732,14.8235,14.9714,15.0387,14.9996,14.5642,14.5708,14.7631
ugt-41,14.036,13.9787,14.2335,14.8077,14.5978,14.39,14.3561,14.3514
"F25G6,8",16.7125,17.1668,15.4464,16.7061,14.4487,14.2319,15.1221,13.9683
"CELE_F25G6,9",11.7008,9.78164,11.8382,11.7534,13.505,13.0983,13.76,13.4065
symk-1,7.26065,11.8452,11.1238,11.9399,14.6644,13.8234,13.2258,13.2615
sftb-2,13.5466,12.7546,13.3945,14.5046,14.5375,14.2684,14.2385,14.8824
"W03F9,1",15.0635,15.3048,14.964,14.8102,15.3412,14.7757,14.7226,14.7067
dnj-22,12.1721,12.0973,12.1933,11.8615,14.0867,13.9119,13.8982,13.3825
natc-1,14.1559,12.6383,13.6729,13.9489,13.3785,13.1153,12.8801,12.4548
mrps-2,14.6776,14.401,14.2213,14.4887,13.9555,13.8219,14.0007,13.9967
mrpl-4,13.9437,13.0864,16.3568,14.28,14.8616,15.1238,13.3175,13.6155
col-143,15.289,17.3012,15.7946,18.1288,15.4783,15.5587,15.1547,15.7129
hpo-8,16.9015,16.9803,16.6832,16.6129,17.0814,17.2917,17.1875,16.4283
flp-24,14.3212,15.2102,13.7354,14.3213,12.8876,12.3707,12.8334,11.8887
"CELE_F23F1,4",12.4356,11.932,11.6283,12.0158,12.344,12.4266,11.5564,12.1062
"CELE_F23F1,5",14.7914,15.0412,14.9909,14.9282,14.1863,14.1527,14.0601,12.3076
rpt-4,16.6027,16.7206,16.7704,17.0275,16.7844,16.3016,16.3519,16.0534
ugt-42,12.1382,12.0077,11.6482,12.0555,10.7891,10.5974,10.796,10.8268
"C24H12,4",13.0111,13.2984,13.725,13.5469,13.601,13.5198,13.5031,13.4546
fum-1,19.3362,19.3769,19.3378,19.7781,19.6588,19.6176,19.6227,19.5119
rps-22,18.8728,19.3557,19.0342,19.5386,20.3431,20.2762,20.2945,20.1734
mnat-1,14.4585,14.8405,14.5086,14.7738,15.0665,14.9959,14.9997,14.9986
lmtr-5,16.65,17.158,16.5914,16.6886,15.2571,15.2509,15.3441,15.334
heh-1,18.8452,18.6426,18.7686,18.5413,16.4046,16.3851,16.5716,16.0401
lgc-34,16.8668,16.7415,16.7471,16.9042,16.2428,15.8237,16.1757,16.2192
tomm-22,16.8153,16.737,16.3732,16.5147,16.0016,15.557,15.73,15.644
mct-6,15.8271,14.9513,16.0871,16.6307,16.2774,16.3363,16.3306,16.4371
ttr-6,19.7538,19.8535,19.7592,19.8908,17.7217,17.5191,17.6535,17.674
aagr-4,13.8603,13.7594,12.2568,12.0277,15.1667,14.9167,15.2115,14.8361
srp-2,16.5906,16.1483,16.3735,16.9268,15.6843,15.2453,15.3958,15.295
pho-14,16.7176,16.7375,16.597,16.6707,15.6447,14.4903,14.6149,14.1301
spp-13,13.6257,13.736,15.1321,14.1775,15.0683,14.6164,14.5418,14.0105
tag-123,15.257,14.7715,15.3201,15.7314,15.552,15.0833,15.1586,15.1989
tth-1,20.2063,19.7173,20.0551,20.5358,18.3527,18.1868,18.3068,18.0843
"F52H2,6",12.3228,11.8017,11.5843,11.9969,12.6933,13.4508,13.7195,13.1524
"F09G2,8",14.1497,14.5831,13.9295,14.3368,12.9191,12.8816,12.698,13.2322
attf-2,18.5797,18.786,18.446,18.3633,18.0882,18.0345,18.104,17.6841
"CELE_F09G2,2",13.5895,13.3288,13.6463,13.4016,11.0013,10.5477,10.7795,10.7883
"CELE_W02D7,5",15.2547,14.8103,15.5545,15.4409,15.659,15.0298,15.1602,14.9324
sel-9,16.7644,16.6648,17.2776,16.4439,16.2928,16.4185,16.4566,16.3717
hil-4,11.369,10.7597,12.3921,11.168,15.9122,15.977,16.0581,15.9034
clec-223,15.0126,14.9869,14.5595,14.6385,14.6781,14.574,14.6765,14.6373
rpl-38,17.2813,16.3458,17.5811,18.0207,17.6833,17.9674,17.2123,16.6573
pro-2,12.1593,11.9246,12.3146,11.8075,14.0157,13.98,14.2716,12.8453
pas-1,16.8834,17.0834,17.3609,17.6113,17.6998,17.5425,17.635,17.5658
"C16C2,4",16.1388,16.0835,15.2443,15.2953,14.4839,14.277,14.5907,14.6471
"C25A1,1",12.3346,13.7427,13.9161,13.1008,13.1767,13.2233,13.1372,13.4756
"C27H6,8",16.1362,16.0283,16.4812,16.5657,15.8401,15.9224,16.0196,15.8991
ruvb-1,15.5048,15.2309,15.6591,15.2016,15.768,15.7172,15.808,15.6227
"C29F3,7",13.4736,12.3075,13.9685,13.9397,14.9483,14.7545,14.8506,14.8348
"C29F7,1",12.924,11.0933,0,11.9596,14.1006,14.4237,14.4061,13.8701
"C29F7,2",14.9653,15.3797,15.2238,14.8108,16.4383,15.713,15.7541,15.7095
"C29F7,3",15.7309,16.0383,15.5315,15.8005,16.4897,16.1495,16.3046,16.3244
"C31C9,2",19.1349,19.7582,19.1827,19.4318,18.2551,18.1995,18.3035,18.0961
ethe-1,16.128,16.24,16.094,16.4397,14.3764,14.5536,14.2221,14.3984
col-179,18.1869,17.6105,18.331,19.0244,15.5033,15.6744,15.0176,15.1864
idh-2,16.2142,16.493,16.2056,16.4287,16.3392,16.3622,16.2558,15.9364
aspm-1,13.0294,13.3978,11.9882,12.4324,11.7473,12.5084,12.0993,12.6801
sams-1,17.6233,17.2393,17.8656,18.1236,18.8833,18.7351,18.7827,18.5723
"C49F5,7",17.9487,18.1135,17.4295,17.9466,15.6969,16.0319,15.9974,15.9997
nasp-2,17.2857,17.2968,17.0375,17.2314,17.8652,17.7622,18.4492,17.6596
ril-1,18.2144,18.4032,18.4011,18.3192,17.9478,18.1742,18.1243,18.4022
hda-1,14.6979,15.1929,15.5539,15.1171,15.2017,15.0847,14.9507,15.0383
"CELE_D1086,3",16.5424,16.1367,16.732,16.7626,17.1826,16.7627,16.709,16.7249
"CELE_D1086,1",18.7381,19.1562,18.64,18.8751,15.655,15.6319,15.7081,15.4666
"CELE_D1086,6",17.3965,17.685,17.208,17.7291,15.9094,15.5975,15.9117,15.8528
mpst-1,15.4313,15.6643,15.3168,15.7036,15.7756,15.704,15.8638,15.4707
"CELE_D2023,4",15.8936,16.3331,16.6055,15.546,16.0441,15.7114,16.7421,15.5433
pyc-1,16.0786,15.9181,16.3177,16.3236,17.2536,17.1906,17.1501,16.7935
"CELE_D2023,6",12.2232,11.711,11.6138,11.3339,13.3396,12.3301,12.5252,12.406
clec-17,12.8007,13.2889,12.9449,13.1387,10.7392,10.7448,10.5639,10.6514
egl-21,15.0317,15.2881,14.7877,15.0111,15.0218,14.136,14.5525,14.3879
tkt-1,19.3717,19.5361,19.8192,19.9936,20.6023,20.5506,20.5736,20.4018
ech-8,13.3837,14.2344,14.7256,14.0213,13.6811,13.5552,13.365,13.6751
lipl-7,12.6283,13.2422,15.1921,13.0601,16.3564,13.8432,13.7873,13.8986
pes-7,11.7897,12.0426,11.727,12.0844,12.1685,12.6918,11.3208,10.7952
col-98,12.2249,11.6286,11.3833,12.052,14.38,14.6791,14.3271,13.9621
"CELE_F15A4,6",12.0973,11.4074,11.7587,12.0886,12.3155,13.0309,13.173,13.4171
"CELE_F21A3,3",12.9332,13.1237,12.7224,12.7085,12.1,12.4952,12.5962,12.0223
pyk-1,15.8147,15.9384,15.9469,16.1368,15.8403,16.4249,16.9674,15.9365
mrpl-54,15.9244,18.0611,16.0989,16.2648,16.1524,16.047,16.004,15.5324
"F37H8,5",19.5737,19.3419,19.6355,19.8439,18.969,19.1371,19.1172,18.7174
"CELE_F55B11,4",16.71,16.0838,15.9303,16.628,16.0453,15.193,14.8587,15.0586
"CELE_F55B11,2",20.3979,20.0834,19.7454,19.8687,17.7626,17.6593,17.7206,17.6739
xhd-1,14.3714,14.7493,14.5594,14.6036,15.8354,15.4188,15.3255,15.6695
"CELE_F55B11,3",18.0765,18.0081,18.0404,18.1253,16.2632,16.2875,16.4685,16.3513
haf-3,13.9866,15.1376,14.237,13.6951,14.1873,14.0735,13.8928,13.6895
copz-1,16.4214,15.5575,16.7822,17.1018,16.5389,16.3145,16.7857,16.6172
ctg-1,15.812,15.7011,15.237,15.2341,14.133,13.9301,13.9704,13.9912
ran-1,18.6217,18.9742,19.4543,19.4598,18.5569,18.4391,18.615,18.5767
"K01G5,5",14.7595,14.0308,15.2868,15.7288,15.8363,15.3307,15.5846,15.2659
tbb-1,18.912,18.2899,18.9342,19.2908,18.5123,18.4055,18.4759,18.1282
aipl-1,15.176,14.9777,15.3607,15.576,14.8486,15.5531,14.5714,14.3598
"CELE_K10C3,5",14.7365,15.2933,14.427,14.7552,14.1474,13.3814,13.4923,13.5129
dld-1,18.5901,18.6767,18.5919,18.6272,18.5882,18.5294,18.5312,18.5206
"CELE_LLC1,2",17.4056,17.6003,16.9508,17.0939,16.4231,16.2464,16.3595,16.0336
top-1,12.175,11.8353,11.5736,11.9576,12.4522,11.8878,12.5289,13.4445
arrd-14,15.1061,15.0694,14.9989,15.2097,14.0262,13.6486,13.7711,13.2894
pes-9,18.6109,18.353,18.5971,18.306,18.4632,18.1202,18.0145,18.0948
"CELE_R11H6,4",15.7667,16.5073,15.1466,15.5633,15.2206,15.0413,15.1159,15.23
pde-12,12.9392,14.2655,13.1611,13.6694,14.4849,11.4298,12.3228,12.0415
grl-7,12.2803,12.0729,11.2334,11.723,13.195,12.5457,12.161,12.5827
igdb-2,14.3923,14.8974,14.3794,14.478,13.3965,13.156,13.1696,13.252
dhs-4,15.7186,16.0118,15.4666,15.7939,14.0159,14.2372,13.8342,14.0162
pfd-3,16.1398,16.367,16.2616,16.047,16.4458,16.2417,16.1233,16.3786
"CELE_T13F3,6",16.0594,16.1868,16.1574,15.9187,17.5895,17.5915,17.6157,17.4367
"CELE_T20F10,2",15.9409,15.4422,16.617,15.8971,13.8117,13.5585,13.6595,14.4827
"CELE_T26E3,4",15.1143,15.4147,14.9121,15.3462,14.803,14.2919,14.4809,14.1472
tba-7,18.6347,19.0495,18.6699,19.2358,17.8023,18.0696,18.0429,17.7464
"CELE_T28D6,3",12.0907,12.0416,11.6577,12.0312,13.1963,12.5844,12.2421,12.7521
ogt-1,11.9334,12.1,10.9467,11.3615,12.6035,12.4776,12.6198,13.062
pptr-1,15.6048,15.66,15.638,15.9196,15.7033,15.427,15.6134,15.6215
mrpl-12,17.7479,17.0781,17.3878,17.7799,18.0186,17.6599,18.2029,17.2511
"CELE_W09D10,1",15.4384,15.867,14.8581,14.5807,14.1932,14.1261,14.7515,14.3519
"CELE_W09D10,5",15.4188,15.3021,14.5933,15.0555,11.0591,10.4695,10.65,10.6379
mrpl-37,14.1396,13.8923,14.2116,14.1544,14.3021,14.0533,14.0119,14.1744
"mop-25,2",13.1219,11.7715,13.4014,12.1116,14.736,15.3897,16.064,14.0619
"CELE_Y53C12B,1",13.257,12.4661,14.0383,13.3166,13.5575,13.2252,12.8937,13.6873
pno-1,11.7488,12.8755,12.1332,11.8611,12.3454,11.577,11.4946,11.6854
nos-3,16.2055,16.9035,16.4399,16.7588,15.6728,15.6423,15.6402,15.1951
"CELE_Y57G11A,4",12.2808,11.8041,11.7203,12.0813,12.1085,11.1786,12.2838,12.5852
"CELE_Y57G11B,5",19.4,19.6009,19.6495,20.0435,16.472,16.3745,16.4665,16.2198
"Y57G11C,3",16.2103,16.555,16.3789,16.3069,15.5024,15.8942,15.5255,15.5685
coq-3,14.4419,14.6023,14.6911,14.8946,14.6127,14.3261,14.2723,14.2575
nuo-3,16.0471,16.255,16.5669,16.0891,16.2628,16.3734,16.4571,16.5195
rps-18,18.6747,19.055,19.1834,18.4855,20.2671,20.2333,20.0934,19.831
"CELE_Y7A9A,1",12.2745,11.9084,11.1559,11.9415,12.8813,10.2916,11.4016,12.5407
frg-1,14.5071,14.4416,14.6285,14.9737,12.7709,12.9907,13.0309,13.8797
"CELE_ZK909,3",16.1576,15.9125,15.7713,16.1787,15.2712,15.1526,14.6239,14.7953
rps-19,17.563,17.3067,17.7797,17.9421,20.2003,20.1815,20.2644,19.2018
"CELE_F26E4,2",12.2772,11.2475,11.0598,10.2436,10.9622,10.7242,10.7736,9.61831
"CELE_F26E4,6",14.9327,16.2201,15.9198,15.046,15.1663,16.6818,16.0554,16.6487
acs-2,12.705,13.1768,13.4002,13.8597,14.6098,14.1245,14.0479,14.1427
lsm-5,15.4458,15.3946,14.9627,15.424,15.4523,14.5404,14.3971,14.2416
"C24D10,6",15.0288,14.6793,15.1583,15.5593,15.1237,14.6613,14.9853,15.0056
perm-4,21.9137,22.1318,21.6421,21.8888,19.25,19.1298,19.0963,19.0275
perm-2,21.8855,21.9693,21.9426,21.9982,20.5869,20.4733,20.4542,20.5609
pas-6,17.6742,17.729,17.4672,17.6362,16.8819,16.7088,17.112,17.0071
vps-37,14.6479,14.9462,15.5877,15.0236,14.8641,14.7818,14.9831,14.5713
"CD4,3",15.4909,15.616,15.6069,15.2132,15.6167,14.4552,14.7916,14.8759
"CELE_F15B10,3",8.80527,12.0733,9.72739,12.093,12.7879,12.5972,12.9266,12.9657
rfc-2,14.3359,14.6203,14.471,15.1431,14.8686,15.1372,15.102,14.6125
"CELE_ZC416,6",12.2603,12.0671,11.3569,0.285991,13.7239,13.226,13.5763,13.8258
