geneName;Leading.proteins,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
;Q7YWW4,23.6892,23.9382,20.8627,22.1835,21.2164,21.2245,20.7333,21.9064
;Q7YX48,17.4992,17.6838,19.653,18.1584,21.3332,21.1439,21.5326,20.663
vem-1;Q7YZW5,21.8633,21.8545,20.6822,21.8015,25.2405,24.537,24.0376,24.0081
tnt-2;Q7Z072,21.483,23.0797,23.2833,24.0642,19.2088,20.8218,20.442,21.8107
tnt-2;Q7Z072,19.0675,19.7981,19.1918,21.3258,21.6441,20.3762,20.862,21.7576
tnt-2;Q7Z072,19.3618,21.3412,21.7787,18.9204,24.4417,24.051,24.6489,25.5543
tnt-2;Q7Z072,23.5283,23.9608,24.9838,22.8772,25.6013,24.5145,23.4876,25.2348
tnt-2;Q7Z072,19.6711,20.2889,20.873,18.183,20.7102,21.3551,21.0246,21.635
tnt-2;Q7Z072,18.489,20.9899,21.0967,18.7271,20.3373,20.3891,19.1224,21.7519
tnt-2;Q7Z072,18.9801,20.3719,18.7978,20.1577,21.619,20.7585,21.1056,20.7931
aqp-8;Q7Z138,19.7317,19.2382,18.244,18.8102,20.756,21.6707,21.2189,21.7187
C05B5.8;Q86DA7,17.7619,17.7261,21.0844,18.9134,21.148,21.1021,20.1782,21.5235
pqn-89;Q86DD5,19.9446,19.5462,19.2222,18.3188,24.8832,24.5362,24.2373,24.7152
pqn-89;Q86DD5,29.2242,28.7607,28.5846,28.0972,21.2011,20.4278,20.6162,20.6623
col-166;Q86FL7,27.7431,28.3937,26.4298,27.1383,27.6826,27.3454,26.4091,27.4595
;Q86NC1;Q9N5U1,23.0916,23.1024,24.3718,23.6626,21.2268,21.5325,21.0474,21.3227
;Q86NC1;Q9N5U1,18.4454,20.518,19.1987,19.6768,21.0491,21.3357,20.6338,20.5581
col-169;Q86NE4,23.7755,25.575,22.9513,23.3128,23.9868,25.008,22.9498,24.6869
ttr-41;Q86NH9,18.3497,19.6136,17.9794,19.0348,19.7366,21.2312,19.8107,21.2463
Y65B4BR.5;Q86S66,18.0694,17.4334,19.8494,19.834,21.3406,21.671,20.7097,21.4521
Y65B4BR.5;icd-2;Q86S66;V6CKR1,17.5263,17.8285,21.3041,18.8176,23.3851,23.8496,23.3722,24.4287
Y65B4BR.5;icd-2;Q86S66;V6CKR1,19.613,18.2827,20.8327,18.4053,20.7761,20.2868,20.1651,21.7624
Y65B4BR.5;icd-2;Q86S66;V6CKR1,19.2515,18.6045,17.6434,19.2232,21.3861,20.4958,20.7292,21.6313
Y65B4BR.5;icd-2;Q86S66;V6CKR1,21.451,20.8274,23.5255,22.8908,21.0982,21.7174,19.4761,21.391
Y65B4BR.5;icd-2;Q86S66;V6CKR1,19.6754,21.0685,19.8666,20.7951,23.2748,24.8059,24.6173,23.3387
Y65B4BR.5;Q86S66,23.8673,23.7132,24.2272,23.4721,20.0233,23.2184,23.7772,26.3101
Y65B4BR.5;Q86S66,25.5075,26.8065,25.521,26.1226,25.7324,25.1036,24.5334,26.4755
;Q8I4C0,28.9419,28.394,28.8884,28.3076,29.6742,29.0257,28.1578,28.4322
;Q8I4E4,21.4743,19.9459,19,19.8789,26.5227,25.6346,25.3102,26.1152
;Q8I4J8,20.6695,18.749,19.3099,18.5469,21.5773,21.6734,20.1532,21.7879
;Q8I4J8,20.0577,18.8644,20.8384,19.4459,21.7497,21.7387,20.4115,21.7828
gls-1;Q8I4M5,19.0249,20.1398,21.4006,20.3607,21.7145,20.9744,19.2744,21.7144
gars-1;grs-1;Q8I711,18.9433,19.1799,19.2556,19.8181,21.2079,21.3309,21.0835,21.441
gars-1;grs-1;Q8I711,23.7477,23.8174,23.1338,23.4162,24.4887,24.548,24.4797,24.6934
;Q8I7G0,16.7847,18.7888,19.7353,16.9969,21.7937,19.9433,20.6666,19.7271
hum-2;Q8I7K2,18.3003,20.3464,20.1758,19.2519,21.7562,20.4152,21.2239,21.3744
hum-2;Q8I7K2,19.0697,20.1595,21.0714,18.7516,20.4318,21.2066,21.3378,21.7607
hum-2;Q8I7K2,18.5625,17.5579,19.6402,17.9612,20.7812,21.4977,21.1499,21.4586
prdx-2;Q8IG31,22.7865,22.6919,22.5876,22.7018,25.7236,21.835,24.5388,25.6332
prdx-2;Q8IG31,21.4104,20.4507,17.7834,19.459,26.026,26.0844,23.6555,24.2706
prdx-2;Q8IG31,18.683,19.1002,21.1293,20.2889,23.6798,23.7658,22.7438,23.6461
prdx-2;Q8IG31,19.0892,20.1956,22.1056,18.0779,24.025,26.7509,24.4712,24.7013
prdx-2;Q8IG31,16.6824,18.2233,20.197,20.6782,24.5195,24.6534,24.2245,24.8963
prdx-2;Q8IG31,18.6355,18.3407,20.8955,18.1175,21.7709,21.135,20.2954,21.2888
prdx-2;Q8IG31,28.9305,29.3086,29.572,28.22,29.3336,28.0592,27.1735,29.012
prdx-2;Q8IG31,18.7822,19.3413,18.4649,19.0063,21.4567,20.7962,20.9588,21.6679
prdx-2;Q8IG31,19.8727,19.9808,20.0507,20.2719,24.8074,21.822,22.1098,22.9697
cebp-2;Q8IG69,18.7867,18.7075,20.5106,21.0194,21.4236,20.3845,20.6452,20.5943
;Q8MPY2,26.8195,26.8706,28.5284,25.9251,28.064,26.4082,25.8586,26.5599
;Q8MQ73,17.5412,17.8901,21.106,20.2073,20.5076,21.7414,19.0247,21.172
;Q8MQ73,17.7511,19.6688,19.8946,19.0593,21.716,20.9649,21.3575,21.8055
;Q8MQ73,16.9022,20.2119,19.3974,16.8125,21.2988,21.069,20.557,21.1489
;Q8MQH0,27.9018,28.1103,28.4493,27.7385,26.8478,26.5933,26.7415,25.5943
pst-1;Q8MXJ9,23.1134,23.908,24.2931,23.7587,24.4031,22.9821,22.877,23.8895
sqd-1;Q8MXR6,19.0224,18.6759,18.1195,19.6814,21.6338,21.7769,21.3242,21.157
mca-3;Q8MXS0;Q95XP5,19.1427,19.1866,20.5723,17.6332,20.5845,19.9019,21.1311,21.4402
mca-3;Q8MXS0;Q95XP5,17.9097,19.8592,19.8902,20.8592,22.7736,22.5127,22.6447,23.9506
mca-3;Q8MXS0;Q95XP5,20.7881,22.1178,23.1013,22.1138,23.0181,22.6287,20.8326,22.5397
mca-3;Q8MXS0;Q95XP5,23.6261,24.2919,24.3033,23.5496,21.3056,21.7567,20.5182,21.1277
mca-3;Q8MXS0,21.4314,20.698,19.2129,19.9946,21.842,20.3835,20.5847,21.7506
mca-3;Q8MXS0;Q95XP5,24.8382,24.5554,25.678,24.7624,23.5105,23.3826,21.5217,22.8918
mca-3;Q8MXS0,19.5788,18.9147,21.6474,16.5064,23.3602,21.8473,22.1128,21.6993
nape-2;Q965X9,27.1949,25.3021,26.6167,25.7002,22.9452,24.8027,21.8732,22.3714
;Q8T3D2,18.324,16.2051,19.9337,17.3317,21.6396,21.6962,20.8154,21.3698
;Q8T3D2,19.3316,20.2038,20.5002,21.3944,21.3552,21.0135,20.7033,21.9133
nhx-2;Q8T5S1,17.0014,18.2756,20.258,18.2274,21.2894,20.6248,20.5202,21.8971
nhx-2;Q8T5S1,21.2346,20.0548,18.6765,19.1055,21.8728,21.4118,21.2598,21.7808
rps-20;Q8WQA8,29.003,28.5266,30.0931,27.9812,34.1904,34.341,33.4905,34.3928
rps-20;Q8WQA8,28.9912,29.3557,30.341,28.2667,34.0762,34.7625,34.0127,34.9337
rps-20;Q8WQA8,19.2759,20.8426,20.655,18.5753,27.4711,28.4595,26.3415,27.5356
rps-20;Q8WQA8,18.6661,19.2594,19.5157,20.0198,22.3527,22.6163,21.9296,23.5416
rps-20;Q8WQA8,30.5101,29.9958,30.6532,29.3715,32.2076,31.1562,31.381,31.985
;Q8WQF7,18.2997,17.2942,18.5268,16.2753,21.8294,21.1352,21.0006,21.2218
;Q8WQF7,18.6152,19.9474,17.8912,20.8747,23.3578,23.5873,22.8103,23.4717
;Q8WQF7,19.5206,19.5225,18.9534,20.3211,21.9042,21.6933,21.2672,21.1487
;Q8WQF7,20.8574,23.8721,22.0093,22.6785,21.8997,20.7443,20.9936,21.3796
;Q8WQF7,18.1305,21.5107,20.7368,18.3861,21.4052,20.9163,20.0531,21.103
;Q8WQF7,22.1279,23.325,24.1837,22.043,24.2703,25.0597,24.3837,24.8718
;Q8WQF7,25.8653,26.2564,27.1861,24.7946,26.2975,25.2279,25.4244,26.7763
;Q8WQF7,22.2342,22.976,21.6213,23.3414,25.9051,23.9399,24.2146,24.4816
;Q93168,21.0238,18.7531,19.3189,19.2742,21.525,21.1902,21.205,20.736
;Q93168,24.1906,24.41,24.8256,24.766,24.9773,25.1513,22.4389,24.9456
;Q93168,18.8475,18.4833,21.8791,18.6505,24.4314,23.2501,24.0273,24.1408
;Q93211,25.5159,25.9685,25.258,25.625,25.166,24.7236,24.3369,25.1505
;Q93211;Q93213,25.4037,25.2298,25.8318,23.5612,25.5293,24.986,23.9531,25.1508
;Q93213,24.7944,24.6378,24.5955,24.0584,21.7857,21.2478,20.9908,21.1408
nkb-1;Q93235,21.5161,19.4124,20.2639,19.4104,20.6874,21.6908,20.5169,20.292
cysl-1;Q93244,18.1344,19.4411,19.7209,21.0032,21.033,20.6312,21.1514,20.804
cab-1;Q93249,20.3969,19.5933,19.5364,18.8509,25.2383,24.1704,24.6668,25.2277
cab-1;Q93249,18.8233,18.9026,20.9853,19.4525,23.6587,24.9608,24.638,24.2524
cab-1;Q93249,18.6798,20.415,18.374,20.0609,22.6484,23.9378,21.6051,23.2859
;Q93289,17.7914,18.4187,20.577,17.4197,20.823,20.7059,19.7498,21.7254
;Q93291,18.6752,20.464,19.6348,16.9824,21.4944,21.1384,21.5284,19.8273
cytb-5.1;Q93315,25.4688,26.217,24.6909,24.5191,22.9589,24.1249,21.933,23.5566
cytb-5.1;Q93315,18.8579,19.3559,20.1103,19.7747,22.2986,23.7492,22.3465,23.217
;Q93321,18.7111,19.8459,19.2378,19.3788,21.2889,21.6967,20.1156,21.6738
;Q93333,20.0536,16.7794,21.6132,18.8094,20.3122,21.2392,21.0875,21.631
rpb-3;Q93338,18.1233,18.6657,19.6066,19.5469,22.9855,23.0036,23.5825,23.9579
gsr-1;Q93379,20.4675,18.6602,19.0983,20.3595,21.8193,21.6304,20.9495,20.9496
drh-3;Q93413,20.0002,18.365,18.3408,18.864,23.4241,23.5385,24.3086,23.8405
npp-17;Q93454,17.9916,21.4865,18.4856,17.2905,21.6671,21.4798,19.9789,19.9003
;Q93513,20.6039,17.0737,19.5116,19.2726,20.0505,21.6222,21.3791,20.7983
;Q93513,21.1695,20.1856,19.6891,17.4641,21.7027,21.1119,20.7522,21.2594
;Q93513,19.2645,15.6757,17.9525,20.603,20.8783,21.35,20.273,21.8385
;Q93513,17.5246,18.705,17.2082,21.3063,20.7718,21.4073,21.5226,21.2685
;Q93535,20.3982,18.6947,16.9306,20.1445,28.2935,28.6274,28.0746,28.8755
;Q93553,21.041,17.1274,18.5454,19.0641,26.7136,26.6658,25.8339,26.8389
rpa-0;Q93572,17.8128,18.4197,20.5473,20.0911,21.6076,21.2883,21.4574,21.1111
rpa-0;Q93572,21.49,18.3052,19.9489,19.028,25.5215,25.7517,25.923,27.0079
rpa-0;Q93572,20.2603,20.3815,17.9915,19.8755,21.509,20.7351,20.9733,21.0282
rpa-0;Q93572,23.5718,22.5359,22.3353,22.8192,26.7458,24.827,25.4253,26.5988
rpa-0;Q93572,24.1637,24.8912,24.3328,24.6095,27.8523,26.9456,27.1293,26.8197
rpa-0;Q93572,19.8066,20.4766,18.6115,19.2687,24.7258,25.7463,24.4176,24.0456
rpa-0;Q93572,17.13,20.4789,17.2459,20.9782,20.8743,21.5159,20.3843,21.1888
rpa-0;Q93572,18.973,20.2057,19.6477,17.9791,21.6386,20.9411,20.9556,21.8815
rpa-0;Q93572,19.2229,19.632,18.3645,19.6725,21.5849,21.4795,21.2485,20.1531
rpa-0;Q93572,20.5324,19.1241,18.0308,19.3463,24.4504,25.6242,23.2885,23.6283
tct-1;Q93573,17.1648,18.6716,20.4594,18.4609,21.1482,21.7764,21.4811,21.6148
tct-1;Q93573,19.1419,17.1428,21.1246,19.8527,21.4867,20.7257,21.1436,20.4624
tct-1;Q93573,21.1166,19.2247,20.9735,18.2592,21.5634,21.7128,19.3616,21.3471
tct-1;Q93573,19.4369,19.2812,19.2801,17.9757,20.9865,20.9511,20.2014,21.6109
tct-1;Q93573,20.2037,19.7719,21.432,21.2957,21.3039,21.2556,19.4792,21.4518
tct-1;Q93573,20.0963,20.132,21.1719,17.5987,25.8773,23.4687,24.1958,24.764
tct-1;Q93573,23.3955,24.1649,25.1239,23.6636,21.7832,21.3668,20.9495,21.8294
tct-1;Q93573,17.9142,19.644,16.1819,16.494,23.9955,23.7959,23.2639,23.2803
ndk-1;Q93576,19.4159,18.4479,19.4087,17.0733,23.7202,22.7501,23.2311,23.1406
ndk-1;Q93576,18.9874,17.6246,16.5633,20.4746,23.1848,24.0202,22.4377,24.6743
ndk-1;Q93576,18.4401,19.4524,20.5983,20.5222,27.6219,28.0842,28.4047,28.8168
F27D4.4;Q93618,18.4535,19.237,20.6491,20.7998,19.6504,21.0694,20.7134,21.3653
gst-24;Q93694,18.8864,18.5377,17.928,20.3478,25.2562,24.9582,24.8509,25.0804
gst-24;Q93694,17.8927,20.4985,19.8297,21.2549,24.3307,24.66,24.8636,23.6122
gst-24;Q93694,22.8967,23.1594,22.3606,21.1382,23.0909,24.2637,23.4415,27.7136
gst-24;Q93694,25.5348,24.6266,27.9636,27.0795,32.6027,31.6061,31.116,31.5789
ned-8;Q93725,20.9306,21.5267,21.8861,21.262,23.5303,23.3717,22.2221,22.4
ned-8;Q93725,27.2777,27.5177,26.1104,25.758,22.654,24.4726,23.3904,22.039
ned-8;Q93725,20.0825,18.7222,19.4074,17.603,29.639,29.2051,28.8815,28.0825
;Q93838,21.2769,22.0037,22.3213,21.5614,21.4894,21.6139,20.3676,21.3859
ent-2;Q93871,19.7869,19.055,20.8664,20.4344,21.5715,21.6165,21.4113,21.5784
ent-2;Q93871,27.3804,28.695,27.5778,28.3601,26.9823,26.8875,25.9653,26.5605
ent-2;Q93871,16.8805,19.7311,19.4357,20.1991,21.2087,21.7084,21.3013,20.1145
;Q93892,22.3172,24.849,22.6037,23.3137,21.8465,21.7684,21.2355,20.6439
mct-3;Q93896,24.648,24.829,24.3749,24.86,21.6592,20.8173,21.1225,20.6878
mct-3;Q93896,17.5646,17.7136,20.6327,19.1236,22.4929,21.2955,22.0938,23.2079
mct-3;Q93896,18.2952,20.5592,19.7005,19.5252,23.4659,23.7789,23.0839,24.0623
mct-3;Q93896,25.1797,24.6129,25.5562,25.5256,24.6912,24.1736,24.2592,24.6877
mct-3;Q93896,17.7361,18.8012,19.5581,20.1586,21.2965,21.7454,21.2128,21.4299
mct-3;Q93896,18.9906,20.7892,20.5324,18.4686,21.1491,19.5964,21.0253,20.9615
mct-3;Q93896,19.7587,17.5981,17.6234,19.8764,24.0802,24.225,24.6147,24.6124
sdz-27;Q93932,26.4379,26.2701,25.4162,25.199,24.8335,24.3134,23.3404,23.7929
sdz-27;Q93932,21.5399,22.0856,21.0368,20.8172,21.2563,21.3561,21.0076,21.2525
;Q93934,21.3818,18.7789,19.1122,20.6724,21.7965,20.991,20.7756,21.4601
cav-1;Q94051,28.3973,29.5786,29.0755,29.3555,30.0638,29.146,29.1674,29.6135
cav-1;Q94051,20.4872,17.0008,19.1867,20.9985,22.9786,24.2303,24.0928,24.6543
cav-1;Q94051,24.0482,24.2094,22.4226,22.9114,26.3146,25.2054,25.4424,26.7949
cav-1;Q94051,23.6277,24.6244,24.1857,23.011,24.6027,24.0543,22.524,23.1654
cav-1;Q94051,19.4795,19.9139,20.2204,19.7538,21.8431,20.3486,21.2575,21.5409
cav-1;Q94051,18.7673,18.766,18.8915,17.5983,21.9488,19.4676,20.424,21.7366
snb-6;Q94057,18.7301,19.7296,18.5235,19.8322,22.0245,20.6796,21.737,21.0443
rab-10;Q94148,23.1027,22.8501,23.3208,22.3823,20.1648,21.3334,19.5718,20.7973
dnj-11;Q94216,17.788,20.5969,19.0481,19.8422,24.9805,24.5035,23.7537,24.7503
dnj-11;Q94216,19.9768,18.2837,20.4541,21.3384,25.6996,22.3315,22.5049,23.0368
dnj-11;Q94216,19.0314,20.155,19.2039,19.1399,22.9675,22.216,21.6959,22.3509
plp-1;Q94230,18.5022,20.8265,18.8264,21.359,24.2245,23.8003,24.4654,24.0348
plp-1;Q94230,17.7623,19.3481,18.6687,20.0822,21.8732,21.5515,21.5151,20.818
plp-1;Q94230,16.3593,19.1857,17.2158,21.3037,21.0291,20.5446,20.0711,21.2099
plp-1;plp-2;Q94230,18.4211,19.1448,20.588,19.2456,24.0014,24.9287,24.3948,24.9145
fah-1;Q94272,21.5241,20.6448,19.6818,19.8777,21.135,20.763,19.9547,21.7916
rpl-11.1;Q94300,24.9901,25.2287,24.8888,24.1157,24.9948,25.4241,25.9575,24.742
pas-4;Q95005,18.3023,18.5108,20.0655,20.8491,21.7828,21.0402,21.3729,20.9206
pas-5;Q95008,17.107,19.6773,19.2008,18.7165,21.5956,21.2569,21.3755,21.9159
pas-5;Q95008,30.0401,30.182,30.9869,30.5592,22.8753,22.6537,28.3058,28.7273
ubc-9;Q95017,25.5625,26.2788,26.5189,25.3177,20.226,21.5772,20.8592,21.7028
;Q95PZ7,19.5542,17.2805,20.8372,20.9031,20.252,20.9602,21.5126,21.8503
;Q95PZ7,19.6133,19.5653,18.8223,21.3923,22.078,21.8973,22.4288,22.5096
Y53F4B.39;Q95Q18,17.2536,21.0285,20.965,16.9638,21.8008,21.0623,21.4317,21.8134
Y53F4B.39;Q95Q18,20.11,18.3018,18.9684,17.6884,21.4716,21.2337,21.4798,21.4089
;Q95Q93,23.4865,22.5509,24.2085,23.3548,25.4455,25.3031,25.2544,25.0847
;Q95Q93,24.684,24.4184,25.359,24.3112,24.56,22.8926,22.1216,22.0754
;Q95Q93,23.6523,22.6183,23.5737,22.5396,22.5024,23.3936,21.757,22.5159
pat-12;Q95QA6,24.138,23.639,24.2234,24.0111,24.17,23.7149,23.596,24.7787
pat-12;Q95QA6,20.2917,19.4292,21.0333,17.8974,25.2451,23.7598,22.2174,23.9838
pat-12;Q95QA6,23.5295,24.225,26.12,25.3588,23.5282,22.5279,22.2419,22.1721
pat-12;Q95QA6,18.9603,16.9661,18.5235,20.5984,24.7535,23.7606,23.7424,25.1274
pat-12;Q95QA6,19.8857,20.5553,19.4254,19.8885,24.1544,22.9143,22.9783,24.8974
pat-12;Q95QA6,19.2944,18.3521,19.6623,18.7548,20.4039,20.6804,20.8107,20.5962
pat-12;Q95QA6,20.6042,20.558,19.5222,21.213,22.5937,25.0439,23.0781,24.1235
pat-12;Q95QA6,18.4207,20.3685,21.2916,16.8645,24.2489,23.3168,22.7045,24.172
pat-12;Q95QA6,19.8077,20.3095,19.0919,19.6678,20.4265,20.7883,20.8116,19.8983
pat-12;Q95QA6,21.5337,20.4507,21.6945,20.1142,24.455,24.3647,25.7776,25.2199
;Q95QC9,20.8113,16.8932,19.2302,18.7004,20.9323,20.6747,20.3751,20.9403
tmem-135;Q95QD1,21.2665,19.9724,18.8932,17.0628,20.7137,21.1995,21.0671,20.5182
;Q95QF1,19.5384,18.9276,19.3816,18.2625,20.7432,21.3472,21.48,20.2622
;Q95QF1,18.0193,18.6121,19.9916,20.2233,21.0193,20.8401,20.9692,20.9359
;Q95QF1,24.5329,25.2391,25.5177,25.2424,25.1788,26.4374,25.0595,26.6233
otpl-3;Q95QL0,20.255,17.7136,19.058,20.7342,21.6327,20.6662,21.2851,21.5611
;Q95QN5,19.7112,16.2401,21.1458,19.6148,21.6731,21.6396,20.2492,19.7935
brap-2;Q95QN6,25.5476,25.4225,26.591,26.1288,28.0002,27.7545,27.6553,27.3203
brap-2;Q95QN6,23.1085,24.9048,25.0785,23.0717,30.7366,30.2172,28.3179,30.0421
brap-2;Q95QN6,24.8681,27.5293,27.8284,27.6779,30.656,29.1851,29.0119,30.6654
brap-2;Q95QN6,19.5725,19.1166,17.1295,20.4372,26.1205,24.9294,24.2599,25.774
brap-2;Q95QN6,20.9183,16.8532,21.5701,19.294,25.8293,23.8307,24.3471,24.9655
brap-2;Q95QN6,27.8668,27.5928,29.0108,29.1941,30.8545,31.0166,30.8253,30.7884
;Q95X11,20.4286,19.8273,21.2791,20.6198,23.003,21.1205,21.4411,23.6676
vha-8;Q95X44,24.476,24.0609,24.6226,23.7219,25.0424,25.1825,24.0944,24.5081
vha-8;Q95X44,18.6016,19.1073,19.3431,18.625,21.3883,21.1165,20.6529,21.7424
vha-8;Q95X44,18.717,17.9185,19.5623,19.468,22.621,23.1121,23.1972,23.9203
;Q95XC1,19.2452,17.6311,19.7972,21.3501,24.4107,26.1874,26.9097,24.9231
vamp-7;Q95XH1,21.9836,19.8079,21.7014,19.4338,25.7039,24.5532,24.8977,25.918
mppa-1;Q95XN2,18.7143,17.762,19.2752,17.4643,21.1815,19.8206,21.303,21.8051
ubc-3;Q95XN7,17.8679,19.252,21.1826,16.0218,20.7225,20.7841,19.6524,20.3354
ubc-3;Q95XN7,20.1681,20.4634,17.193,19.7153,20.6876,20.5432,21.481,21.1541
tbca-1;Q95XR1,20.2041,19.6231,19.3601,18.1626,22.0257,22.3766,22.2634,22.2767
tbca-1;Q95XR1,19.4091,20.421,19.4485,19.0852,23.4701,22.4767,22.3293,22.721
tbca-1;Q95XR1,19.2718,20.6048,20.1939,17.7858,22.8777,22.6669,23.3287,24.5227
epg-2;Q95XR4,25.5097,25.4586,26.3594,26.0903,24.8233,24.7606,25.3215,25.4225
wwp-1;Q95XU3,16.5185,20.8044,20.8905,19.1072,20.193,21.4211,20.8859,21.8859
wwp-1;Q95XU3,19.0912,18.042,18.3843,18.2057,21.3526,20.8401,21.1042,20.6214
wwp-1;Q95XU3,23.1278,23.6818,23.1472,23.8792,26.797,26.7334,25.6436,27.545
wwp-1;Q95XU3,19.2136,20.1069,20.1097,19.8012,22.6644,23.2886,24.3652,23.3592
wwp-1;Q95XU3,23.6529,24.447,25.0107,23.2506,23.2659,23.1594,22.6048,24.0161
wwp-1;Q95XU3,17.0364,19.3772,19.289,18.5505,26.7137,25.4239,24.4724,27.1429
sut-2;Q95XU6,21.1506,18.1107,22.0174,19.2698,21.8169,19.7687,20.4069,20.8489
;Q95XV3,18.3649,18.1126,20.7575,21.1657,21.3398,21.5216,20.5702,21.5501
ubc-13;Q95XX0,19.4086,20.6084,18.9813,20.5054,25.4742,25.2094,24.1928,25.6802
ubc-13;Q95XX0,24.4337,24.7491,25.3198,24.3596,27.5933,28.5028,27.9284,29.3778
ubc-13;Q95XX0,20.9396,22.0875,21.6549,22.0341,27.1509,27.0604,26.2202,27.6121
ubc-13;Q95XX0,19.6296,17.8361,19.295,17.4006,28.9535,26.5602,28.1066,29.3163
ubc-13;Q95XX0,20.1253,19.1311,20.3586,20.3094,21.7697,20.8126,21.3737,21.7697
ubc-13;Q95XX0,16.9518,19.6408,21.3575,21.2692,20.1902,21.4555,20.4905,20.6738
ubc-13;Q95XX0,18.6831,20.8777,20.0448,18.5585,20.0628,21.0761,20.6991,21.7749
rps-28;Q95Y04,16.7307,21.0257,18.7604,19.1284,23.5505,22.7996,22.614,24.186
;U4PC73,24.7397,25.3727,24.5094,25.3688,23.7796,24.3068,22.229,23.8594
;Q95Y68,18.3955,17.6889,19.593,19.5647,21.9555,20.315,19.8415,20.6793
dss-1;Q95Y72,22.7034,23.3898,24.1435,21.7821,21.8839,21.6953,20.9704,20.0614
;Q95Y88,23.9116,24.1171,24.5944,23.2971,23.6764,23.2054,22.0821,23.3511
rpl-9;Q95Y90,18.1489,19.8904,20.4214,21.0927,23.7982,23.0981,22.9587,23.6546
rpl-9;Q95Y90,18.0442,19.0279,19.7043,17.3074,21.0681,21.061,21.439,21.0421
rpl-9;Q95Y90,27.5818,28.9105,28.4617,27.9189,27.7743,28.2227,26.2175,28.7174
rpl-9;Q95Y90,17.579,20.9022,19.1823,17.1585,22.6028,21.7729,21.4953,21.6417
rpa-2;Q95Y97,21.4248,21.4782,18.1606,19.693,25.892,25.503,26.5839,25.6289
;Q95YC6,18.8495,18.4899,17.2031,19.4405,20.8962,21.7007,19.0967,20.9716
gln-1;Q95YD1,20.8717,17.912,16.9476,20.1199,21.3471,21.0559,20.6996,20.6951
;Q95YD9,19.6174,20.252,20.0418,20.9923,25.3942,24.1884,24.7444,24.9616
cgh-1;Q95YF3,20.2386,21.1227,22.0985,18.0493,22.1857,23.2769,22.2905,23.2772
cgh-1;Q95YF3,18.1035,18.6403,21.4266,19.6955,21.2853,23.0362,22.2875,22.1241
cgh-1;Q95YF3,26.114,24.4116,23.4835,23.3983,24.3174,22.0594,22.3798,23.2074
cgh-1;Q95YF3,20.0586,19.4435,20.639,20.7231,21.2644,20.3596,21.1638,20.7563
ZK353.9;Q95ZI6,19.9383,19.3188,20.1002,17.6863,24.1849,24.2123,22.3417,22.6495
;Q95ZJ9,20.3067,20.8666,21.5105,20.444,23.747,23.5268,23.7928,23.7701
act-4;Q95ZL1,23.2138,21.7984,22.7746,21.8058,26.5845,26.157,26.1541,26.7557
act-4;Q95ZL1,19.9105,20.5646,20.666,20.2807,24.4718,23.1269,23.611,23.7651
gos-28;Q95ZW1,20.5126,18.9922,16.7943,20.588,21.8279,21.6145,21.3584,21.4545
;Q95ZW2,19.1201,19.5838,19.4538,19.7666,27.5746,27.4524,26.0343,26.3276
gad-3;Q960A1,20.1594,18.8321,20.6896,18.5688,25.2412,23.7385,23.3835,24.1427
;Q965K0,19.8713,21.3269,19.0087,18.6368,24.9856,23.8473,25.0083,24.8514
;Q965K0,18.421,21.0716,20.874,18.3274,21.9722,21.7589,21.2048,23.2111
;Q965Q1,20.4316,19.734,17.9305,21.288,23.0139,22.9716,23.2039,22.5464
;Q965Q1,18.5662,19.5888,19.8767,19.2147,20.6089,21.5879,20.6092,20.6083
;Q965R9,16.9255,19.88,19.1463,21.4015,26.5687,26.5968,25.7351,26.1329
;Q965R9,18.2224,16.6881,21.1734,17.2954,21.3961,21.6832,21.4377,21.5074
eif-3.I;Q965S8,19.5881,19.4318,18.3811,19.6727,23.0107,21.1641,23.4774,23.1447
eif-3.I;Q965S8,19.1636,18.3097,17.4961,19.156,20.7563,20.8558,21.3566,21.5394
xpo-2;Q965V4,19.37,20.1402,18.7917,17.6002,21.7685,20.6738,20.5676,20.0756
ubh-3;Q965V9,20.2486,18.9247,20.3868,18.755,26.9619,27.0896,25.6647,27.3955
;Q965W8,19.9111,20.4764,21.6498,19.8853,21.7436,20.7614,20.6834,20.7727
nape-1;Q965X7,16.7724,21.0858,19.4761,21.1061,21.2934,21.2999,21.0075,21.4522
;Q966A5,19.5904,20.3916,22.0736,21.0061,19.2926,21.7443,20.3323,23.1974
;Q966A5,24.474,24.5695,24.5349,24.5392,23.8565,23.8367,23.6475,24.2621
;Q966A5,19.0845,19.2286,16.3816,19.4681,21.5474,21.5469,21.4248,21.7048
;Q966A5,18.0424,20.2428,20.5661,14.9964,26.2854,25.8203,25.0816,26.5373
rpl-7A;Q966C6,19.2448,19.8441,20.3915,19.0523,21.8797,21.5948,20.5414,21.8302
rpl-7A;Q966C6,18.8186,20.1676,19.7203,19.6558,20.7973,21.0593,21.199,21.5619
rpl-7A;Q966C6,22.8942,22.2855,22.7467,22.4893,21.6607,20.5328,20.639,21.7472
;Q966C7,21.158,21.2304,19.9626,20.7512,21.5074,21.5894,20.8845,20.5413
;Q966C7,20.0718,21.4226,21.9966,21.3966,23.2714,22.006,21.8821,22.6996
