geneName;Leading.proteins,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
aldo-1;P54216,16.8176,19.2875,19.0247,21.338,17.5012,14.3269,17.1965,18.0855
aldo-1;P54216,20.7247,18.5467,20.222,16.8877,17.4276,17.4838,17.3793,17.2117
aldo-1;P54216,19.9058,18.8701,21.136,18.7917,16.6035,18.6166,18.7741,20.3254
aldo-1;P54216,18.6711,19.6759,19.177,19.3263,18.1467,19.3443,16.3262,17.2625
cdc-48.1;P54811,19.8039,19.3966,18.935,20.1702,20.2759,17.9587,17.7747,19.267
cdc-48.1;P54811,19.8033,17.6438,18.9341,19.2301,15.015,18.607,18.9206,19.6206
cdc-48.1;cdc-48.2;P54811;P54812,17.4591,19.5678,19.8155,18.7981,16.2946,18.0125,17.7219,18.1529
cdc-48.1;P54811,21.7901,21.7075,22.2623,24.1117,16.5564,20.1284,20.5348,16.5324
cdc-48.1;P54811,19.2897,18.7144,19.2771,19.5554,18.3347,18.4387,15.9016,17.7332
cdc-48.1;P54811,20.1757,19.7891,20.5881,20.6104,16.1728,17.5689,19.5462,18.3044
cdc-48.1;cdc-48.2;P54811;P54812,19.4576,18.4173,20.7376,17.7321,18.2706,19.9737,17.6054,15.9245
cdc-48.1;cdc-48.2;P54811;P54812,19.818,19.3966,19.5018,18.155,16.4464,16.6111,18.1164,19.0583
vit-1;P55155,21.0165,21.6472,17.9843,20.0497,18.0945,20.1983,20.4826,18.6466
cth-2;P55216,27.1812,24.712,26.7308,25.0309,24.096,26.7095,23.0882,24.7827
cth-2;P55216,19.8219,20.87,19.968,19.6731,17.8764,17.9224,16.7302,18.7534
cth-2;P55216,21.1863,20.7425,18.0325,19.9086,20.9766,17.8139,17.4811,18.9931
cth-2;P55216,18.8246,19.1017,18.9279,17.2175,19.1167,15.9251,16.9834,18.044
cth-2;P55216,24.7739,25.2608,26.4645,23.7624,24.7663,24.1361,23.2614,25.1656
cth-2;P55216,19.9599,17.5694,20.6351,19.6452,19.5124,20.1954,19.8117,15.737
F13E6.1;P55326,26.2343,25.3247,26.5296,25.1742,25.2846,25.4593,27.0214,24.7076
F13E6.1;P55326,19.3061,18.5621,20.2901,19.9427,19.7357,19.5204,17.5941,19.3742
F13E6.1;P55326,26.5189,26.3925,26.8204,25.4617,26.4416,25.9538,24.5531,25.8601
F13E6.1;P55326,18.8184,19.8598,18.9339,19.903,15.5445,19.5255,18.8365,20.3996
F13E6.1;P55326,18.1691,18.436,21.3264,18.8115,15.4126,17.5454,16.4549,16.1726
F13E6.1;P55326,23.8376,23.9578,23.5651,25.1815,16.3236,18.8273,18.812,18.8823
F13E6.1;P55326,20.227,18.3501,20.9474,18.7463,15.8344,17.568,17.1775,16.4608
F13E6.1;P55326,22.4252,21.7976,23.2306,21.1216,16.7827,18.3476,16.641,17.2107
F13E6.1;P55326,27.7757,27.9188,29.4098,26.7404,27.0383,29.3055,25.4503,28.6644
F13E6.1;P55326,20.1164,20.1089,19.7798,19.7184,15.978,18.005,17.6095,17.3693
smo-1;P55853,19.7824,20.4722,19.4371,21.3797,17.9425,16.5898,20.1782,17.9084
smo-1;P55853,19.0514,20.4987,21.1127,19.5453,17.7903,16.6613,19.7831,16.5702
smo-1;P55853,21.1563,19.6511,20.9837,19.3885,18.2651,16.4435,19.0559,17.9437
rpl-12;P61866,21.1285,18.9112,19.8591,19.0519,17.0979,18.1888,17.3406,17.6253
rpl-12;P61866,20.501,19.1481,19.9542,19.983,16.9486,21.3476,17.9185,18.5546
rpl-12;P61866,19.5354,19.751,19.1072,19.2876,17.5857,17.38,19.5606,17.5319
rpl-12;P61866,18.5205,19.4542,18.4543,20.6735,17.8025,21.0853,17.3875,17.676
his-1;P62784,23.2844,23.6596,24.321,25.3915,23.6575,23.5869,25.982,23.1336
his-1;P62784,17.2792,19.1089,17.4239,20.9468,20.1709,18.5309,17.836,17.3697
acly-2;P90731,19.5422,20.7251,20.358,18.2478,16.3887,18.8585,19.6807,17.4044
eat-6;P90735,20.6967,18.9763,18.2396,20.4112,17.1593,20.4674,16.2745,18.9988
eat-6;P90735,21.56,19.3236,19.3385,20.8867,21.0682,17.3614,20.1086,18.5735
wht-2;P90746,24.2959,25.7977,23.7258,24.2789,18.6851,17.9869,18.463,16.119
;P90862,18.6316,18.0499,20.2894,18.0016,18.5765,17.6867,19.5357,17.5447
pbs-7;P90868,19.4336,18.6264,20.0388,20.2495,16.4373,17.4629,17.3227,21.4488
;P90879,20.8905,17.2058,20.1434,20.3419,17.3759,19.6561,16.4127,19.8418
ifa-4;P90900,17.5686,20.4547,20.1561,19.5329,15.9674,18.7056,19.0356,17.1662
ifa-4;P90900,20.3217,19.8984,18.5609,19.9917,21.8877,22.777,24.6647,22.302
ifa-4;P90900,23.9143,22.6031,23.1088,21.0395,23.0009,23.9347,24.7361,23.8483
ifa-4;P90900,21.5459,20.365,19.2468,19.6099,16.8345,18.1321,17.9536,17.2548
clic-1;P90961,24.4483,23.9273,23.3522,23.3968,20.2804,18.8917,17.1295,17.0343
clic-1;P90961,16.4861,18.2734,21.8148,20.8102,18.4757,19.1354,17.853,18.2913
clic-1;P90961,17.4675,18.311,19.2991,17.7147,18.3049,18.3486,17.576,17.1092
clic-1;P90961,19.5333,17.6467,20.0649,19.4231,22.2852,23.5806,23.0984,23.5395
clic-1;P90961,18.8094,17.8629,18.7323,20.3949,16.5992,18.6528,17.3482,16.5645
clic-1;P90961,18.9206,18.292,20.677,19.9544,17.7363,20.8704,16.4133,19.993
clic-1;P90961,18.9844,18.2428,19.6761,19.1856,18.892,17.9643,16.9925,19.8903
csn-5;P91001,19.4005,18.4534,20.7844,17.9619,17.2081,16.6177,15.2657,18.9075
;P91020,18.5235,20.368,19.4159,19.3645,18.1571,18.6025,17.5699,18.1638
chdp-1;P91027,18.5108,20.2293,21.8255,20.0099,16.5328,18.8032,18.4141,21.6777
chdp-1;P91027,19.1582,20.1627,18.9375,19.115,19.3319,18.7977,19.1339,19.9919
chdp-1;P91027,23.1481,23.4355,21.7094,24.6954,19.3774,16.7244,17.6911,19.6421
chdp-1;P91027,19.123,19.8686,20.8342,20.0417,19.8516,18.7447,18.4483,14.9238
chdp-1;P91027,20.5556,19.6804,19.5027,19.0401,17.3792,16.9894,17.4602,19.9329
chdp-1;P91027,19.9873,18.916,20.7836,21.1035,20.0431,15.694,20.8718,19.1304
chdp-1;P91027,25.0269,24.5527,25.6014,24.9952,24.4195,24.5554,25.814,23.6726
chdp-1;P91027,20.7789,17.6455,19.8751,21.5128,18.3397,16.7624,18.603,18.6995
chdp-1;P91027,19.581,20.6816,18.6175,21.1515,18.715,18.5687,19.9115,21.0676
chdp-1;P91027,25.2875,24.1284,25.2531,24.3198,18.0567,19.7892,16.6958,17.103
;P91055,19.4791,19.4953,21.6448,21.509,19.3272,19.8303,18.0763,19.6563
fbxc-15;P91116,19.4608,18.1374,20.8265,19.1068,17.6048,17.6743,16.3829,15.7129
rpl-13;P91128,19.0624,20.1286,20.6749,20.8086,16.3238,17.7482,19.8524,17.5941
rpl-13;P91128,20.2369,20.7675,20.0921,16.686,19.2611,19.0589,15.9488,18.2845
rpl-13;P91128,18.3597,19.5092,19.076,20.3597,19.1403,16.7962,20.272,17.9418
rpl-13;P91128,21.1307,20.2294,20.2947,19.4664,17.5009,18.9287,18.8844,19.8342
rpl-13;P91128,22.7065,21.146,22.427,22.8088,18.1789,17.3923,18.8449,19.7836
rpl-13;P91128,21.9792,21.9018,21.1717,21.4602,23.5733,23.3881,27.0184,24.5617
ptr-2;P91129,18.1465,18.6238,22.0747,18.4495,18.0635,17.2605,18.7884,18.1529
col-20;P91249,19.6573,21.3052,17.5175,19.4824,17.1138,16.1815,17.5061,19.2058
col-20;P91249,19.5985,20.5818,22.0514,21.1922,19.5645,20.4426,17.361,16.8479
;P91269,26.7874,27.2263,27.3583,26.725,24.3143,25.0286,21.9054,24.7988
;P91277,20.1028,17.6692,18.7058,20.2604,19.7332,17.7933,20.0876,18.0662
;P91280,21.0222,19.4868,19.7816,19.101,18.5965,18.063,15.9203,15.6118
;P91297,18.7108,19.4892,21.3402,19.6116,18.6942,17.0513,16.758,17.1905
vha-10;P91303,21.6943,18.6767,18.7857,19.5141,16.4589,16.9146,16.8469,15.149
vha-10;P91303,18.7149,20.3688,20.2323,17.9568,19.0326,15.5805,18.2013,16.1663
vha-10;P91303,20.3752,18.5163,20.7316,17.7286,18.8985,18.4365,20.0888,18.5259
vha-10;P91303,19.9925,19.6082,21.1032,18.0288,19.3926,17.3725,18.0721,19.8195
vha-10;P91303,24.5291,24.5261,23.0544,23.4768,19.6415,17.7636,17.6883,19.8422
cey-2;P91306,20.7292,19.7629,18.556,19.6437,18.9677,15.9301,17.7554,18.5821
cey-2;P91306,21.4716,18.2338,18.984,18.8837,15.1413,20.2783,19.3884,19.7522
cey-2;P91306,19.6643,19.4776,18.512,17.8424,16.8732,17.0316,18.7979,19.4235
;P91354,20.1333,19.9844,21.9376,18.4562,17.6965,19.5157,15.0496,20.6797
cpd-1;P91359,20.495,18.1287,18.755,20.6986,15.7676,19.5935,18.0883,19.4163
rpl-15;P91374,21.9444,21.8097,23.379,24.0756,15.5118,17.859,19.1182,21.8044
rpl-15;P91374,16.3127,20.5249,18.1777,20.2346,18.2222,18.9896,17.1875,17.9427
rpl-15;P91374,20.6026,19.7736,20.8753,20.7234,17.4739,19.1195,17.1342,17.1831
rpl-15;P91374,19.0771,18.1408,19.558,20.1452,16.7028,16.5353,16.4011,16.7387
rpl-15;P91374,24.36,23.4923,24.3511,23.7865,17.4669,17.0347,17.4711,17.8769
rpl-15;P91374,19.9297,18.9253,21.483,19.1406,24.0784,23.6481,24.9746,23.5553
rpl-15;P91374,21.2912,19.8808,17.1735,21.3589,17.011,17.7839,18.2791,21.1774
rpl-15;P91374,20.4607,21.1173,20.1213,20.0934,16.5062,17.3858,16.2466,18.4831
cey-3;P91398,19.1794,18.4173,18.7214,19.9398,17.761,18.5567,16.7335,18.84
;P91423,17.4222,21.4242,17.7683,20.1632,23.6563,24.0207,23.2644,24.8629
;P91482,19.7059,18.4095,21.1846,18.6198,13.774,18.3372,18.5451,16.7045
;P91482,20.5682,19.4434,20.887,19.1531,26.5791,26.3453,25.4314,27.713
;P91491,31.7733,31.7644,31.5466,31.2472,27.7115,28.2866,25.1915,27.8245
usp-5;P91502,18.4746,17.4757,20.2247,17.9276,17.5159,16.5369,19.21,15.8505
usp-5;P91502,25.7684,26.4097,27.9307,26.7406,26.3246,28.5925,25.8305,26.8874
usp-5;P91502,20.146,18.1252,21.8354,19.8678,17.289,18.4805,16.8327,17.9081
usp-5;P91502,20.4817,18.4796,21.2925,18.9978,23.7874,23.6799,24.4088,22.3142
usp-5;P91502,18.8065,19.0563,19.1351,18.5346,18.4883,17.5206,19.3451,17.1133
usp-5;P91502,18.9829,19.8374,19.0702,18.5508,17.3581,17.7468,16.2822,17.0784
usp-5;P91502,18.5933,19.0034,21.0846,19.6611,17.9125,18.503,17.2185,17.5623
usp-5;P91502,19.9469,19.3675,20.3502,18.6555,23.3653,21.3359,22.1042,22.8289
usp-5;P91502,21.7197,18.4084,20.9557,21.0498,15.782,16.6068,19.0169,16.7307
set-18;P91821,19.2422,19.8017,20.2727,16.6458,18.6,17.1906,18.5388,20.2336
F26H9.5;P91856,20.086,20.4814,21.4299,21.1958,18.3689,20.6017,17.8064,20.1723
rab-5;P91857,17.2667,18.1034,21.5315,19.4271,18.6797,17.9812,19.0145,17.5009
rla-1;P91913,26.2911,24.7173,26.9295,23.8985,17.7049,17.9639,18.6154,16.1878
rla-1;P91913,25.3767,25.4676,26.4252,24.1204,16.6217,18.6857,20.5711,19.4483
rla-1;P91913,25.2018,24.3705,26.9495,25.9615,22.5952,24.1292,23.673,23.9246
rla-1;P91913,25.2018,24.3705,26.9495,25.9615,23.3541,24.1292,23.673,23.9246
rpl-27;P91914,21.8537,21.3011,22.158,21.5952,17.4268,16.919,17.5851,18.2178
rpl-27;P91914,18.7095,18.8862,19.1839,19.1319,18.7268,17.5801,19.5494,17.4595
rpl-27;P91914,18.8507,18.1066,21.8069,19.6203,15.5465,18.8194,18.8954,17.4888
ola-1;P91917,19.1492,18.8322,18.9697,18.631,16.9494,16.9695,16.9954,16.0714
snr-2;P91918,23.6478,23.1,23.9361,23.0294,18.0473,20.1642,18.8894,19.6969
snr-2;P91918,21.8165,18.4518,19.274,18.2947,17.5906,17.7867,18.4571,18.6865
ZK370.8;Q02335,18.4143,19.693,18.9045,19.5924,22.2802,22.9403,24.2953,23.5946
ZK370.8;Q02335,21.0922,18.9175,20.2162,19.6682,18.0844,17.8839,18.9381,16.8242
ced-10;rac-2;Q03206,18.5451,18.9618,20.9834,19.916,19.2488,19.5021,19.4576,17.8139
bre-3;Q03562,19.9712,20.532,19.68,20.6395,18.4604,20.2544,17.9356,17.4367
B0464.6;Q03564,18.1247,20.4369,19.3507,20.399,18.237,17.7979,18.2542,18.5492
C38C10.2;Q03567,18.4843,19.1095,21.0396,21.6608,18.1427,19.1224,18.2809,19.8871
C38C10.2;Q03567,23.9737,24.7743,23.4383,24.2001,24.725,24.8104,24.2326,25.1591
nhl-1;Q03601,25.3046,25.0257,24.6477,26.8051,16.7971,18.6548,18.0045,18.9105
lrp-1;Q04833,20.0659,19.5799,20.9742,20.6233,18.0108,19.9394,17.3163,15.9359
C30C11.4;Q05036,20.05,19.4746,18.4764,18.1488,16.8615,19.6948,16.8288,18.4388
C30C11.4;Q05036,18.7688,20.0391,20.2253,19.9277,18.1226,16.5252,18.8609,16.2355
cdc-42;Q05062,19.9439,20.0652,20.3728,20.2473,17.1576,18.3003,20.1765,17.8192
cdc-42;Q05062,18.9916,18.0877,21.9193,20.8969,17.1637,17.8366,20.6865,17.2131
cdc-42;Q05062,19.2431,19.6399,19.4067,21.0488,18.4958,18.5431,19.8564,18.1788
cdc-42;Q05062,20.3492,18.5917,20.0502,19.3535,20.0501,19.3691,17.7574,18.7641
;Q067X2,20.0689,20.5155,21.6468,19.3885,18.5084,16.0957,18.2764,19.4754
unc-60;Q07750,17.7591,18.7572,20.9859,18.5463,16.9402,15.3167,19.6978,17.9354
unc-60;Q07750,21.3236,18.7279,19.274,18.4045,16.1637,20.1913,16.4024,19.116
B0495.8;Q09217,19.5878,20.3876,21.2332,18.9769,17.8986,17.0835,16.3784,18.5445
C13B9.3;Q09236,20.9237,18.5193,20.6361,19.2562,20.1009,18.1695,17.4263,18.8816
C13B9.3;Q09236,20.5046,17.0105,18.4263,18.0214,19.3244,19.6456,17.5557,16.0026
C13B9.3;Q09236,21.9135,19.0216,17.4121,20.0935,18.107,20.9656,15.408,20.3724
C18H9.3/C18H9.2;Q09237,20.6751,20.2753,20.8447,21.227,16.998,17.4826,18.6213,20.7123
C18H9.3/C18H9.2;Q09237,18.8885,19.1539,19.6723,19.9918,20.7002,15.2838,18.5754,20.1603
dnc-2;Q09248,20.1254,18.1525,17.7565,19.197,19.5039,20.9609,18.3575,19.3662
C16C10.4;Q09250,21.9126,19.6558,18.1119,19.5473,17.3083,17.8851,16.0802,17.8155
C34C12.4;Q09269,23.1786,22.5907,23.1243,24.2115,18.0539,15.4347,19.8754,16.3429
C56G2.7;Q09289,23.584,24.9307,26.3653,24.1688,18.6503,14.2707,19.5553,18.6086
C56G2.7;Q09289,25.8695,24.6598,25.595,23.0659,18.2055,17.3618,20.9914,19.7384
C56G2.7;Q09289,25.5939,24.953,27.3235,27.0386,23.0748,25.0939,21.5891,22.9464
C56G2.7;Q09289,17.9261,17.5224,21.0225,17.8633,13.7765,18.758,17.7043,16.3852
C56G2.7;Q09289,24.0865,23.7528,23.7721,23.1807,24.4608,23.5983,23.877,22.8547
C56G2.7;Q09289,20.8363,17.4914,21.3765,18.644,19.3798,19.8461,17.1205,16.7072
C56G2.7;Q09289,18.7138,19.5991,18.8849,20.6442,18.0498,20.1362,16.7463,17.4695
C56G2.7;Q09289,17.2029,19.82,19.849,17.5204,19.6775,21.5822,18.8425,17.8472
T09B9.4;Q09350,19.9144,20.664,21.392,20.5717,23.3664,23.6138,22.6455,23.5131
K07E1.1;Q09407,19.0327,21.0393,20.8212,20.0732,17.08,13.7538,19.6181,19.1681
pgam-5;Q09422,19.5523,19.7773,19.4185,19.0097,17.7552,18.3705,16.735,19.842
pgam-5;Q09422,24.469,24.7446,24.3222,23.9059,19.6853,18.2951,20.9099,17.3805
pgam-5;Q09422,20.6672,20.7484,18.1729,20.3518,18.1327,17.5944,19.2094,17.5977
mex-6;mex-5;Q09436;Q9XUB2,20.7646,18.418,20.4832,18.53,21.7692,18.5391,17.2265,15.6332
ubh-4;Q09444,19.0507,18.7224,19.7458,21.2548,17.057,19.9265,14.8459,17.2577
ubh-4;Q09444,24.9388,24.7677,26.0943,24.8012,24.5597,25.7598,25.2238,24.2572
ubh-4;Q09444,20.4813,20.3657,20.0166,19.9604,16.7606,18.1282,19.2332,16.7271
ubh-4;Q09444,24.105,24.2801,24.3021,22.6418,18.1033,19.2672,20.811,19.7859
;Q09489,18.2969,20.4902,20.8166,21.3111,16.552,19.9123,17.2387,17.235
;Q09489,17.175,17.5559,19.8168,19.4277,18.222,17.2099,19.3015,17.5846
lgg-1;Q09490,18.6371,19.6273,17.8264,18.445,17.3889,17.2341,17.4109,19.2038
lgg-1;Q09490,23.6523,24.1453,23.1751,21.7769,22.552,23.1858,22.3964,24.1476
rpl-10;Q09533,19.6859,18.7808,22.0323,20.5277,17.6508,17.6572,18.8455,19.423
rpl-10;Q09533,18.7102,19.9242,17.8683,18.7393,21.0003,22.0424,21.4492,20.4924
rpl-10;Q09533,21.629,20.2561,21.5087,19.7466,15.9305,16.5122,18.8816,18.1645
rpl-10;Q09533,19.8398,20.448,20.0808,19.8404,16.0662,16.341,20.0525,14.3729
F36G3.1;Q09560,18.9485,20.763,21.5647,19.2069,18.1566,18.4223,21.3561,18.1754
F48E8.6;Q09568,25.0148,24.3316,24.6751,23.046,17.8008,20.8158,18.1478,17.417
lec-3;Q09581,20.4803,21.639,21.6177,18.5783,17.7455,18.9397,18.871,18.146
lec-3;Q09581,21.376,20.4225,20.6991,19.5358,19.7305,18.7442,15.7216,18.4042
lec-3;Q09581,19.7857,20.4056,19.9492,20.1351,18.7491,16.6451,18.5256,18.9062
lec-3;Q09581,24.8365,25.2251,26.6661,24.8115,23.1123,24.7992,23.49,23.6426
lec-3;Q09581,18.1524,19.4992,21.5143,20.4346,16.7096,19.7838,17.3652,18.0783
ptc-1;Q09614,20.9007,20.6445,21.5145,20.7531,18.4981,20.2081,19.4536,15.912
tnc-2;Q09665,19.1929,18.5156,18.896,17.6613,18.0536,17.7117,17.3385,18.7907
ptr-13;Q09934,20.1465,18.914,20.762,18.5558,19.2068,20.7309,18.0197,16.7803
ptr-13;Q09934,22.4774,22.2683,22.8503,21.7949,23.2358,22.6201,23.6569,22.9545
ptr-13;Q09934,19.674,19.3128,18.997,19.8479,22.0977,23.7373,22.8262,22.8673
C53C9.2;Q09936,22.3235,23.0701,22.861,23.2635,18.3799,19.5838,19.2013,18.5894
C53C9.2;Q09936,21.3454,19.8183,18.9816,20.4388,20.9899,16.7256,19.3605,18.9239
C53C9.2;Q09936,19.3348,19.327,18.3028,20.3928,16.4246,20.3074,18.3783,17.1933
C53C9.2;Q09936,18.1587,19.9214,20.0373,19.2159,17.9548,17.1898,17.5459,18.7006
C53C9.2;Q09936,19.8458,19.5769,20.0423,18.2186,18.1934,18.8901,19.775,20.5093
egg-1;Q09967,19.6142,20.4396,21.4264,18.3087,19.3255,15.1086,18.2876,19.3857
egg-1;Q09967,23.5813,25.3453,25.905,23.8014,25.694,28.2259,25.8128,25.9543
;Q09EE6,23.9053,24.3778,24.0848,24.7584,16.1433,17.2338,17.9057,15.9548
;Q09EE6,18.1822,18.7221,18.8995,19.7334,18.7039,20.7825,17.0159,17.2708
;Q09EE6,19.9842,19.6917,20.2105,20.337,18.4974,20.4273,19.7192,16.0577
F13H10.3;Q0G831,19.9167,19.1944,19.8067,18.3188,16.4374,19.0813,18.8183,20.2754
mdt-9;Y62E10A.11;Q0KHC0,22.1709,23.5156,22.6357,20.7629,17.6628,19.6916,20.6852,18.0702
T19C3.4;Q10010,19.322,19.0756,21.0617,21.3185,24.6104,23.1339,22.4975,23.6926
T28D9.1;Q10020,21.0246,20.5495,18.5858,17.1048,17.2996,19.2205,18.1107,19.1231
T28D9.1;Q10020,20.6447,19.9926,20.222,20.0507,19.1283,16.1404,18.5144,20.5515
T28D9.1;Q10020,17.0991,18.9151,21.564,19.0188,16.9978,16.8416,20.0898,18.2057
T28D9.1;Q10020,18.8528,18.0574,17.4417,21.2683,17.1238,18.9113,17.6879,20.6194
F15G9.1;Q10033,21.2583,17.6351,18.6884,19.3898,18.7418,17.9924,18.6062,17.6227
R10H1.1;Q10043,19.4512,21,18.8581,18.7015,21.255,19.8165,20.9747,18.0654
vglu-3;Q10046,19.7921,20.3856,20.1351,19.3793,17.4743,18.0114,18.599,15.9962
C23G10.2;Q10121,19.0864,17.8875,19.0856,19.5855,23.2677,23.7485,23.6174,22.6651
C23G10.2;Q10121,19.8109,17.89,17.5442,19.0973,20.4738,21.0387,18.6988,17.5766
C23G10.2;Q10121,22.6952,22.9095,23.2984,23.2223,18.0796,17.1241,19.1348,18.0106
C23G10.2;Q10121,18.8763,19.1115,18.8214,18.8311,19.6961,16.3986,19.0476,15.2981
dhs-5;Q10130,18.2746,20.528,20.6105,20.1758,17.2282,18.0779,17.4104,18.8111
dhs-5;Q10130,19.9623,16.0321,20.4584,18.9541,16.755,17.0454,19.669,19.4528
F46H5.3;Q10454,18.0243,19.9737,19.0302,17.0375,17.4971,17.0712,18.6296,19.3406
F46H5.3;Q10454,24.3405,24.0893,24.4357,25.6785,16.9587,20.8546,19.53,18.1693
F46H5.3;Q10454,20.2049,18.62,17.9081,19.3524,17.0379,16.0506,20.1935,13.84
F46H5.3;Q10454,24.9801,23.0978,24.4526,24.3415,26.4543,26.4794,22.7748,26.5439
F46H5.3;Q10454,19.4746,19.0384,17.3017,19.7567,16.8668,18.2072,20.9688,17.7353
F46H5.3;Q10454,18.6589,20.4655,18.8731,20.6558,19.9815,18.2809,17.6083,17.8516
F46H5.3;Q10454,18.2535,19.6287,19.2343,19.9369,18.1687,17.7006,17.2568,19.0387
F46H5.3;Q10454,20.4472,18.5649,21.2694,18.8025,18.5008,19.7106,19.4895,18.8584
F46H5.3;Q10454,19.5274,20.5644,16.1443,17.9454,16.2793,21.5159,20.5877,18.3337
B0286.3;Q10457,18.1846,18.8186,19.4113,18.768,17.4304,19.3885,20.1252,19.0503
rpb-2;Q10578,19.1214,20.6635,20.113,18.9202,17.3104,16.5197,18.4901,18.5726
rpb-2;Q10578,20.0527,19.534,18.967,20.3396,16.7182,19.3321,17.0033,21.049
rpb-2;Q10578,18.5804,18.893,18.0677,18.9841,17.8478,18.241,17.2785,18.3712
rpb-2;Q10578,21.088,19.9288,19.0721,19.8736,15.6182,16.5917,14.657,18.5786
apl-1;Q10651,22.8974,23.8557,24.5957,22.5765,21.4028,24.2575,22.4819,22.0427
elt-2;Q10655,18.8627,19.9384,21.8603,21.6511,20.1877,18.6711,17.6246,18.378
tpi-1;Q10657,26.1721,25.5005,26.7753,28.0139,22.6602,23.8645,21.0646,23.2199
glt-1;Q10901,25.253,26.7901,27.1346,26.2614,23.9158,24.4868,22.1869,21.8542
arf-1.2;Q10943,20.2807,18.2332,19.6557,20.1006,17.5531,19.9096,16.5776,17.9217
tmbi-4;Q11080,24.378,24.8736,25.6429,25.5085,18.0851,19.2035,15.7357,18.0345
C02F12.5;Q11101,20.6195,19.3004,20.471,20.885,17.6301,17.1952,17.6995,17.1545
unc-78;Q11176,22.9363,23.2514,24.4129,22.5044,18.939,16.9029,18.4122,17.8258
sodh-1;Q17334,20.5493,20.7959,19.9951,20.3785,18.6181,20.1347,17.7299,19.5697
sodh-1;Q17334,24.3264,23.3472,24.1838,23.1029,23.7182,25.1079,25.1918,24.6769
sodh-1;Q17334,19.2129,17.9398,18.1519,17.9231,25.5965,25.212,25.0178,26.4258
gld-1;Q17339,21.2567,19.9645,19.1021,20.302,19.3593,15.6881,17.3697,19.765
snr-1;Q17348,18.3376,20.9457,17.5112,20.2606,18.8686,18.3831,16.4316,20.9335
usp-14;Q17361,21.2001,21.5381,23.8019,21.4981,18.6848,15.1935,17.4094,19.8949
usp-14;Q17361,19.0235,20.6005,20.1979,19.5327,15.6795,19.4184,18.0441,18.6356
usp-14;Q17361,20.5537,18.757,19.6079,18.6034,18.7646,20.0485,17.6979,19.6207
usp-14;Q17361,20.9873,18.8396,20.6327,19.4863,16.1152,18.6147,17.8832,20.6292
cul-1;Q17389,23.6843,23.0773,22.808,23.0025,15.4534,16.2878,17.7083,17.4043
AC3.5;Q17405,26.1168,24.9783,25.8808,25.6164,23.8777,24.5839,25.6607,24.9159
AC3.5;Q17405,22.1329,21.468,22.5854,22.8163,17.9317,17.512,18.7465,19.2905
AC3.5;Q17405,19.1639,19.7433,17.9711,18.3154,17.5552,18.0386,19.0638,17.0417
AC3.5;Q17405,23.7007,24.2846,23.3471,21.6976,18.9318,17.8268,19.7742,19.2601
AC3.5;Q17405,26.6209,26.0656,25.9006,23.8698,25.1409,25.7259,26.7757,25.3891
lin-24;Q17410,19.2698,20.2929,17.6234,19.163,19.2192,19.5972,18.19,14.4554
B0001.4;Q17413,19.0732,19.9953,19.6082,18.6613,17.4593,18.1416,16.0427,15.2822
;Q17430,18.6545,21.8221,20.2089,18.8743,18.0844,21.296,19.507,17.6376
pfd-4;Q17435,18.5715,18.7497,17.3579,21.4892,17.9512,18.6192,18.6629,18.7377
pmk-1;Q17446,20.0429,19.1124,20.1673,19.3178,19.0193,18.9849,19.3321,16.7908
pitr-3;Q17455,19.1069,18.7751,20.7028,18.2843,24.1814,23.5727,24.1821,24.224
unc-44;Q17489,20.5872,18.0717,19.8819,20.8349,17.5286,20.5539,17.6228,18.5397
;Q17542,25.0304,25.926,26.1881,25.776,24.7313,25.8426,25.8645,25.3986
;Q17543,24.0351,22.9651,24.6369,21.424,16.4786,21.9729,17.9311,16.9957
aly-1;Q17561,20.1315,19.385,20.5632,19.5617,17.3792,17.1387,19.8389,19.5958
;Q17569,18.984,18.6954,20.3047,18.4198,17.2743,18.5085,19.2936,17.8578
;Q17569,23.4231,24.2677,20.3545,23.007,18.3316,20.1198,19.6766,19.0177
;Q17569,25.2105,25.9661,25.814,25.9256,20.7334,17.6653,14.4976,15.746
;Q17569,26.5903,26.3282,26.902,24.555,17.2773,19.9496,18.4122,17.6307
;Q17569,25.5686,23.1856,24.6013,21.7831,17.6382,18.9118,18.2105,18.4284
aqp-2;Q17571,26.9362,26.4772,27.874,26.5973,24.2656,25.1352,24.0533,24.6653
aqp-2;Q17571,20.1793,17.7595,19.0874,19.8306,16.8715,17.7843,18.8615,18.6656
rpl-24.2;Q17606,24.8283,23.0344,23.8322,22.5481,18.7705,18.2679,18.2873,14.7877
arrd-25;Q17624,27.4668,26.8483,27.7356,24.2112,26.7744,27.5486,24.6867,26.1077
arrd-25;Q17624,26.4595,26.6996,26.4056,26.5849,26.5295,26.3955,27.7003,26.5621
arrd-25;Q17624,20.1427,16.2444,20.617,18.8315,15.933,19.3125,19.3111,16.6035
arrd-25;Q17624,18.8299,19.668,20.605,21.217,19.1617,20.1702,17.1399,17.6932
arrd-25;Q17624,17.2704,18.4593,21.0108,20.5651,17.3434,19.3451,18.1347,18.0258
arrd-25;Q17624,21.4842,21.2171,19.7655,19.1769,16.424,20.3258,19.667,18.0131
