geneName,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
ethe-1,16.128,16.24,16.094,16.4397,14.9061,15.6916,15.2676,14.9297
col-179,18.1869,17.6105,18.331,19.0244,17.9691,18.5086,13.9494,18.9082
idh-2,16.2142,16.493,16.2056,16.4287,15.9651,15.6916,16.0306,15.9437
aspm-1,13.0294,13.3978,11.9882,12.4324,12.1732,12.972,13.1822,13.4426
sams-1,17.6233,17.2393,17.8656,18.1236,18.4576,18.6735,18.6237,18.9392
"C49F5,7",17.9487,18.1135,17.4295,17.9466,17.8266,17.3323,17.3437,18.2427
nasp-2,17.2857,17.2968,17.0375,17.2314,17.2626,17.835,17.4691,18.2335
ril-1,18.2144,18.4032,18.4011,18.3192,18.5038,18.1685,18.3255,18.4774
hda-1,14.6979,15.1929,15.5539,15.1171,15.7072,15.4009,15.482,15.938
"CELE_D1086,3",16.5424,16.1367,16.732,16.7626,15.4721,16.1283,16.1603,15.9766
"CELE_D1086,1",18.7381,19.1562,18.64,18.8751,18.0342,17.5439,17.6085,17.8552
"CELE_D1086,6",17.3965,17.685,17.208,17.7291,17.7278,17.4082,17.3149,17.9114
mpst-1,15.4313,15.6643,15.3168,15.7036,16.1192,15.639,15.4355,15.653
"CELE_D2023,4",15.8936,16.3331,16.6055,15.546,15.9925,15.6773,11.5779,16.0728
pyc-1,16.0786,15.9181,16.3177,16.3236,16.5359,16.5803,16.9779,17.2472
"CELE_D2023,6",12.2232,11.711,11.6138,11.3339,15.3601,15.4172,13.3166,15.2167
clec-17,12.8007,13.2889,12.9449,13.1387,13.6286,13.834,14.2927,14.298
egl-21,15.0317,15.2881,14.7877,15.0111,14.8533,13.9228,14.6765,14.6056
tkt-1,19.3717,19.5361,19.8192,19.9936,19.0294,19.1176,19.3112,19.3078
ech-8,13.3837,14.2344,14.7256,14.0213,13.7067,13.9421,14.4526,13.4481
lipl-7,12.6283,13.2422,15.1921,13.0601,14.2675,13.8845,14.7543,15.1596
pes-7,11.7897,12.0426,11.727,12.0844,12.4141,9.77746,9.00913,12.4725
col-98,12.2249,11.6286,11.3833,12.052,12.4498,11.8712,12.3026,12.7815
"CELE_F15A4,6",12.0973,11.4074,11.7587,12.0886,12.4806,12.0447,12.223,12.6749
"CELE_F21A3,3",12.9332,13.1237,12.7224,12.7085,12.4875,12.0356,12.3183,12.1551
pyk-1,15.8147,15.9384,15.9469,16.1368,15.7484,15.5224,15.9179,16.4632
mrpl-54,15.9244,18.0611,16.0989,16.2648,15.6507,17.8965,16.9683,17.4887
"F37H8,5",19.5737,19.3419,19.6355,19.8439,19.1039,19.5801,19.5104,19.7727
"CELE_F55B11,4",16.71,16.0838,15.9303,16.628,16.8097,16.1301,16.2997,16.8055
"CELE_F55B11,2",20.3979,20.0834,19.7454,19.8687,20.3374,19.8587,19.6158,20.0138
xhd-1,14.3714,14.7493,14.5594,14.6036,14.9979,15.2229,15.227,15.446
"CELE_F55B11,3",18.0765,18.0081,18.0404,18.1253,18.7594,18.7359,18.8028,18.9283
haf-3,13.9866,15.1376,14.237,13.6951,14.7231,14.4495,14.1994,15.4785
copz-1,16.4214,15.5575,16.7822,17.1018,17.5846,16.834,17.2287,17.0865
ctg-1,15.812,15.7011,15.237,15.2341,15.2646,14.4066,14.3092,14.7991
ran-1,18.6217,18.9742,19.4543,19.4598,19.5354,19.5898,19.6413,19.7008
"K01G5,5",14.7595,14.0308,15.2868,15.7288,16.0147,15.8389,15.4971,15.8026
tbb-1,18.912,18.2899,18.9342,19.2908,18.1612,18.1168,19.0912,18.1545
aipl-1,15.176,14.9777,15.3607,15.576,15.9858,16.0196,16.3255,16.3076
"CELE_K10C3,5",14.7365,15.2933,14.427,14.7552,15.2966,15.3708,15.6354,15.5301
dld-1,18.5901,18.6767,18.5919,18.6272,17.605,17.6208,17.7654,17.7313
"CELE_LLC1,2",17.4056,17.6003,16.9508,17.0939,18.2711,17.5239,17.4246,18.3225
top-1,12.175,11.8353,11.5736,11.9576,12.5221,13.6245,7.2904,12.5998
arrd-14,15.1061,15.0694,14.9989,15.2097,15.2677,15.2803,14.9122,15.0967
pes-9,18.6109,18.353,18.5971,18.306,18.3405,17.929,18.0966,17.775
"CELE_R11H6,4",15.7667,16.5073,15.1466,15.5633,14.1469,13.8407,14.0932,13.6037
pde-12,12.9392,14.2655,13.1611,13.6694,15.4764,14.9947,14.8461,15.6015
grl-7,12.2803,12.0729,11.2334,11.723,12.395,12.0314,12.1417,12.5278
igdb-2,14.3923,14.8974,14.3794,14.478,14.934,14.2858,14.7261,14.1774
dhs-4,15.7186,16.0118,15.4666,15.7939,15.0584,13.4428,14.2774,13.0483
pfd-3,16.1398,16.367,16.2616,16.047,16.7012,16.2544,16.7331,16.8165
"CELE_T13F3,6",16.0594,16.1868,16.1574,15.9187,15.7913,15.4513,15.7359,15.59
"CELE_T20F10,2",15.9409,15.4422,16.617,15.8971,15.2743,15.3063,15.047,15.1868
"CELE_T26E3,4",15.1143,15.4147,14.9121,15.3462,14.5582,15.2786,14.4105,15.3369
tba-7,18.6347,19.0495,18.6699,19.2358,18.7313,19.2528,19.438,19.1597
"CELE_T28D6,3",12.0907,12.0416,11.6577,12.0312,12.0841,11.7377,12.3362,12.6452
ogt-1,11.9334,12.1,10.9467,11.3615,12.3176,14.2284,14.3355,12.0418
pptr-1,15.6048,15.66,15.638,15.9196,16.1807,16.2658,16.2058,16.6401
mrpl-12,17.7479,17.0781,17.3878,17.7799,17.6841,16.6531,17.3071,16.2328
"CELE_W09D10,1",15.4384,15.867,14.8581,14.5807,13.698,13.1166,13.9003,13.1624
"CELE_W09D10,5",15.4188,15.3021,14.5933,15.0555,16.9549,15.4466,15.3696,15.4146
mrpl-37,14.1396,13.8923,14.2116,14.1544,13.7009,14.1347,13.6909,14.1895
"mop-25,2",13.1219,11.7715,13.4014,12.1116,13.7254,14.7474,14.5199,14.5352
"CELE_Y53C12B,1",13.257,12.4661,14.0383,13.3166,14.7188,14.933,14.7669,14.5607
pno-1,11.7488,12.8755,12.1332,11.8611,13.3993,13.5832,13.4776,13.5058
nos-3,16.2055,16.9035,16.4399,16.7588,15.1399,15.2499,15.3987,15.9872
"CELE_Y57G11A,4",12.2808,11.8041,11.7203,12.0813,12.4269,12.0334,12.2712,12.5309
"CELE_Y57G11B,5",19.4,19.6009,19.6495,20.0435,19.5792,19.4504,19.5244,19.7725
"Y57G11C,3",16.2103,16.555,16.3789,16.3069,15.6702,15.5841,15.5001,16.298
coq-3,14.4419,14.6023,14.6911,14.8946,14.7709,14.8165,15.0955,15.1949
nuo-3,16.0471,16.255,16.5669,16.0891,15.9379,15.0914,15.5304,16.2509
rps-18,18.6747,19.055,19.1834,18.4855,18.8715,18.7914,18.8049,18.8291
"CELE_Y7A9A,1",12.2745,11.9084,11.1559,11.9415,14.3708,13.7159,14.232,13.9465
frg-1,14.5071,14.4416,14.6285,14.9737,13.9036,13.9299,14.2404,14.388
"CELE_ZK909,3",16.1576,15.9125,15.7713,16.1787,15.2878,14.9159,14.9663,16.4964
rps-19,17.563,17.3067,17.7797,17.9421,18.5799,19.0235,18.661,18.8797
"CELE_F26E4,2",12.2772,11.2475,11.0598,10.2436,12.4112,11.8707,11.9723,12.4943
"CELE_F26E4,6",14.9327,16.2201,15.9198,15.046,16.1336,15.0665,16.7175,15.3728
acs-2,12.705,13.1768,13.4002,13.8597,14.5336,12.7133,13.9805,13.557
lsm-5,15.4458,15.3946,14.9627,15.424,14.9479,13.5072,14.3745,15.6438
"C24D10,6",15.0288,14.6793,15.1583,15.5593,14.1146,19.194,14.7742,14.6674
perm-4,21.9137,22.1318,21.6421,21.8888,22.6398,22.4081,22.1771,22.4185
perm-2,21.8855,21.9693,21.9426,21.9982,22.5899,22.7165,22.8451,22.4464
pas-6,17.6742,17.729,17.4672,17.6362,17.333,16.5812,17.2381,17.1304
vps-37,14.6479,14.9462,15.5877,15.0236,14.6851,14.502,14.5327,14.4192
"CD4,3",15.4909,15.616,15.6069,15.2132,14.9854,14.4099,14.627,14.808
"CELE_F15B10,3",8.80527,12.0733,9.72739,12.093,11.3027,11.7013,11.8441,12.7124
rfc-2,14.3359,14.6203,14.471,15.1431,16.3067,15.5289,14.9496,17.6462
"CELE_ZC416,6",12.2603,12.0671,11.3569,0.285991,12.3197,10.2687,11.9884,12.7246
"F33D4,4",12.1795,12.0207,11.5765,11.9726,13.0465,13.4387,13.8283,13.3305
rme-2,13.1212,13.3169,13.6714,13.206,13.1961,12.4875,13.1537,14.6143
"CELE_ZK185,3",14.591,14.7319,14.1618,15.1966,14.9619,15.9343,16.1605,15.1295
"F37C4,5",19.969,20.0816,20.0309,20.0453,19.7499,19.7333,20.0929,20.0001
kgb-1,14.9751,15.7185,14.2568,15.2028,15.5417,14.7164,15.021,16.1237
"T07A9,8",15.4273,14.8389,16.007,16.2096,15.6218,15.0079,14.5783,15.3919
nog-1,14.8361,16.3219,15.4082,15.2864,16.8335,16.8509,16.9048,17.1903
"CELE_T07A9,10",13.6652,13.3747,13.4339,12.2947,13.0728,13.0481,13.9794,12.3899
May-02,21.0016,21.2403,20.9952,20.9897,20.8675,20.6085,20.891,20.864
"B0546,5;CELE_F16D3,6",12.6783,14.2846,13.2207,12.4558,15.0243,15.4644,14.7389,15.311
"C02B10,3",16.8896,16.8043,16.1759,16.8159,17.1673,17.0247,16.112,16.6981
"C02B10,4",16.4529,16.2448,16.2419,16.3268,15.5904,15.5442,15.7036,15.4802
snpn-1,14.5982,15.9684,17.9012,16.4882,15.8411,20.4235,20.4775,16.5303
pdhb-1,16.7011,17.1074,16.4843,17.0824,17.0915,17.4847,17.2141,16.7039
grd-10,16.943,17.2052,16.5011,16.71,16.5033,15.5604,15.4971,16.3836
hoe-1,16.4988,16.5013,15.9943,16.0812,16.0249,15.8013,15.4902,16.0505
tim-17,12.2037,11.7817,11.6953,11.7932,12.4791,11.6695,12.3268,12.7657
rpl-20,17.354,17.5024,17.5133,17.7146,17.754,17.596,17.8874,17.3542
set-9,16.572,16.0894,15.6257,16.114,15.6722,14.9165,15.1425,15.4663
fnta-1,15.326,14.8236,14.8609,15.6908,15.8644,15.906,15.9113,15.788
cogc-8,11.7903,11.7654,11.6143,12.0564,13.6564,12.0784,11.5575,12.7755
"CELE_R02D3,1",17.139,15.9674,16.1785,16.5847,16.0567,16.8937,16.9382,17.3326
"CELE_F42G8,10",16.1131,16.2284,16.7137,16.7441,17.1777,17.4258,17.0576,17.8788
moc-3,12.1137,11.9233,11.2933,11.9254,14.1121,17.671,16.4686,16.4583
sph-1,15.3195,15.2412,15.2115,15.0101,15.168,15.1767,15.1694,15.3122
isp-1,19.3953,19.4441,19.797,20.0003,19.0782,19.6732,19.999,19.7375
"CELE_F56A11,5",14.9088,15.102,14.6493,14.3021,14.9722,14.4885,17.1393,14.8436
gex-2,14.0616,13.6469,13.937,15.2524,14.8612,14.2253,14.6098,14.9176
acdh-3,16.8192,17.476,17.5259,16.8255,17.2942,17.4711,17.3941,17.7899
"CELE_K06A5,2",12.2286,12.0261,11.7463,12.0228,14.4098,14.4823,13.617,15.2494
alh-5,15.5233,13.9446,14.8803,14.9043,12.1937,11.9527,12.5756,0
"CELE_T22B11,4",11.8108,11.8076,11.6974,12.0712,15.8332,14.7512,14.9324,15.175
lam-1,17.3847,17.4185,17.1637,17.4551,17.6584,17.3456,17.4148,17.9828
"CELE_W03F8,4",15.8116,16.0613,16.0188,15.9482,16.7582,17.076,16.7384,16.1856
"W03F8,3",12.018,11.6904,11.5772,11.6081,12.1933,12.0893,12.2347,12.7287
tni-4,14.4651,14.5701,14.0572,14.3012,15.2067,14.7051,14.9101,15.127
"CELE_F48G7,5;CELE_F48G7,8",15.8444,16.052,12.3282,16.4828,12.4816,12.0007,12.239,12.6867
hacd-1,12.0465,12.0214,11.668,11.9426,12.5197,12.1546,12.3041,12.468
"CELE_K11D12,7",17.0868,16.7934,16.6999,16.7829,17.2709,17.0604,16.8879,17.0768
pqn-51,14.3528,13.7864,14.2443,14.9497,14.1516,14.4439,14.4683,14.5281
cyp-35a5,12.1888,12.0189,11.4333,11.6618,12.2862,11.9373,12.2304,11.848
cyp-34a8,12.8367,12.7517,13.3442,13.6035,12.9076,12.4766,13.2481,14.2034
nlp-31;nlp-29;nlp-28,17.8431,17.422,18.1477,17.2145,13.7544,15.9382,14.92,14.1656
"C14C6,6",14.4313,14.3277,14.8161,14.1231,16.2256,16.7077,16.0495,16.1628
"C14C6,2",18.0182,17.9972,18.0831,18.5747,16.8666,17.0821,16.5831,16.2499
cpn-4,16.6492,16.1868,17.4482,17.319,15.8313,17.4619,17.5387,17.6602
prp-17,13.4062,14.1186,13.5976,14.7736,13.159,13.6013,13.8028,14.2823
zig-7,13.0339,13.3761,12.8787,12.7081,15.7339,15.1968,16.2289,15.8534
"CELE_F54D7,2",15.8903,16.1223,16.3421,16.0523,17.238,17.1182,17.6245,17.3718
"CELE_F57B10,8",12.3024,11.932,11.7525,11.8452,14.2227,14.4268,13.7965,13.3657
"CELE_F57B10,5",13.8242,14.2662,14.1416,14.2999,16.8539,15.7248,14.4702,13.3464
bag-1,16.7667,16.9289,16.5266,16.5448,15.5638,15.808,16.0984,15.6839
"CELE_F57B10,4",12.2084,11.1721,11.6937,12.093,12.1253,12.0468,12.2542,12.741
app-1,16.6246,16.5247,16.5763,16.8282,16.178,15.8801,16.0788,16.6605
"CELE_F33D11,10;CELE_Y65B4A,6",16.9648,16.601,17.0484,17.3562,17.2481,17.1768,17.3601,17.5472
vpr-1,16.8635,16.8763,16.7717,17.109,16.9788,16.59,16.6754,16.6777
usp-39,14.2431,14.8094,14.6901,12.8141,15.9185,14.679,14.8228,15.536
bath-4,14.5513,14.1222,14.5693,15.0295,15.1741,16.671,16.0877,15.6181
fgt-1,16.1185,16.3535,15.8484,16.1833,16.7352,15.8114,16.6196,16.481
nep-2,16.0845,17.3836,16.2545,16.2843,14.4426,11.0849,12.0973,13.6932
clec-150,14.2361,14.7088,14.3514,15.1253,13.9932,14.1562,13.6844,13.6382
inx-13,16.9685,16.311,16.212,17.0945,17.2068,16.981,17.1804,17.2331
"CELE_ZK484,3",14.9001,15.0673,14.4611,14.886,15.7035,14.9072,15.0268,15.2294
haf-9,15.2044,15.2532,14.7944,15.2786,16.1945,15.6826,15.8145,16.6059
msrp-2,17.6455,17.7533,17.2286,17.6438,17.5182,16.9462,18.2234,17.6954
pck-1,18.8305,18.4864,18.9804,19.01,18.449,18.6884,18.626,18.4182
"CELE_W10G11,19",15.7892,16.2057,15.4032,16.7113,12.0831,11.9366,12.326,12.5193
"C17F3,1",15.6148,16.5594,15.5849,15.9973,15.4576,15.338,15.5208,16.656
"C34B2,5",15.0615,15.1201,14.4284,15.0295,18.6213,17.8551,16.9877,14.6027
lonp-1,14.863,14.9204,15.2605,15.2386,15.5258,15.6243,15.4568,15.6023
"C34B2,10",14.7514,14.9183,14.7875,14.8024,15.768,15.865,15.5307,16.0193
sdha-2,16.1736,16.5315,15.9571,16.0203,16.5843,16.3435,16.2102,16.6873
"C34B2,8",15.6035,15.5789,15.6147,15.2267,16.1726,16.1374,15.7636,16.2968
riok-1,12.8241,11.8871,13.0173,13.0278,14.9181,14.389,14.4705,14.1609
"CELE_F56C11,3",14.5945,15.4769,15.8113,13.2978,15.5342,15.3529,15.19,14.1497
"CELE_K02F2,5",15.7552,15.2722,16.2883,16.2735,15.3155,15.1911,16.0451,14.9219
teg-4,15.2658,15.7028,15.0134,15.1677,15.4521,15.2457,15.0899,16.0654
"CELE_K09H9,8",13.6576,14.2117,13.7455,13.4616,13.711,13.4742,13.7316,14.3687
lpd-6,14.5076,14.9683,14.778,14.7309,15.0696,14.8789,15.0894,15.3413
"CELE_K09H9,2",12.2606,12.0281,9.31108,12.0472,12.5107,12.7111,12.1197,12.5296
"CELE_K12C11,1",17.9171,17.3493,18.0804,18.3121,18.0203,18.2983,18.2942,18.5133
"CELE_W10C8,5",16.997,16.6961,17.3739,17.3032,16.2601,16.3117,16.9457,16.5813
nol-5,17.0716,16.9411,16.4778,16.8109,18.1846,17.8996,18.0945,18.2781
"CELE_W01B11,6",15.0317,15.2372,15.2031,15.7386,13.5031,13.9867,14.0762,12.3805
"C35B1,5",19.0775,19.0215,18.8873,19.194,18.6026,18.4872,18.8623,18.9434
"C11D2,4",13.5159,15.5808,11.9518,13.131,14.6615,12.6103,13.0866,13.9551
"CELE_F53H1,3",12.276,11.9219,12.4344,12.1166,13.4557,13.8497,14.4577,13.6854
"CELE_F53H1,4",13.6621,14.8814,14.0602,14.457,13.6386,13.3602,13.8041,14.8792
"C17H12,8",14.4939,11.2469,15.2298,14.4407,14.8842,14.9874,15.1198,15.3175
"C17H12,11",16.3197,16.6578,16.2881,16.8115,16.759,16.1165,16.2427,16.982
"C17H12,4",15.09,15.1806,15.203,15.1732,14.4934,15.4418,15.2813,16.0703
"C17H12,2",12.3032,11.6861,11.6173,11.1026,12.5264,11.9615,12.219,12.5865
dyci-1,15.516,15.2139,15.2552,15.4799,16.0175,15.5104,15.6159,15.7038
faah-3,12.2748,12.0944,11.6427,11.9086,12.5519,12.1583,12.51,12.266
"CELE_F57H12,6",16.2854,15.528,16.2367,16.1095,15.3286,14.7962,14.8939,14.5814
mec-17,13.5533,13.4002,12.36,12.4814,13.6145,14.208,14.2763,14.8208
ech-5,15.9727,15.9389,16.0934,16.3179,15.7703,16.2773,16.3098,15.9945
mrpl-2,14.8987,15.5327,15.0179,14.2934,16.3181,15.0942,15.8563,14.3835
"C05D2,8",13.7379,14.4369,14.1933,13.9717,14.5259,13.9437,14.6279,13.7748
"C34H4,1",17.6605,17.7056,17.3184,17.2904,16.689,15.9746,16.729,16.0981
era-1,14.3202,15.3589,14.9132,16.4776,14.7106,14.3503,13.5579,13.6967
dlst-1,18.2948,18.0423,18.1092,18.5726,17.5042,18.507,17.4019,17.0862
sna-1,15.162,15.783,14.7481,15.2365,16.5499,15.8653,14.9107,12.9054
fbxa-65,14.2747,14.4556,13.6663,13.7133,14.1441,13.4928,13.858,14.2366
folt-2,12.2772,11.5491,11.7151,11.8434,12.4572,11.2125,9.70741,12.7763
ifc-1,17.3318,16.7701,17.4567,17.917,18.1022,18.3805,18.3777,19.0709
"CELE_K07H8,10",16.1805,16.0421,16.1363,16.1977,17.4849,17.7909,17.6684,17.7382
ads-1,14.6554,14.8818,15.0073,14.9227,15.3691,15.7141,15.8478,15.9334
rpl-29,12.0115,11.9795,11.6503,12.1051,12.5685,11.9331,12.2334,12.699
"B0513,4",20.0937,19.5054,19.9559,20.2241,19.8448,20.6411,20.058,19.9823
"B0513,5",14.4817,14.5274,14.503,15.0239,14.6826,14.1307,17.7764,18.1625
"C04H5,1",14.0186,14.1188,15.1494,15.1124,14.9772,14.4783,15.1005,15.1324
mog-4,14.277,15.2076,14.0766,13.98,13.3709,14.1168,14.148,14.1678
dlat-2,15.147,15.3284,14.9637,15.0665,14.5689,15.3252,15.3708,15.1582
gly-8,14.1452,13.1603,14.6661,15.1176,14.9722,15.2496,15.1212,15.5814
ddo-1,11.9134,11.9186,11.5,11.7817,15.1913,14.8209,14.0544,15.4161
"C49A1,10",15.92,16.1652,16.0142,16.1198,16.5849,15.1339,16.1014,16.5491
"C54E10,6",15.8533,12.993,15.1437,15.6953,15.3989,16.4514,16.7209,16.6509
tin-13,17.8944,18.2806,17.4047,17.4013,18.0849,17.4044,17.148,17.6329
osm-11,18.1654,18.5583,17.5207,17.9449,18.4623,18.0469,17.836,18.4449
"CELE_F14H3,6",14.9415,14.8396,14.8079,14.7295,14.9833,14.0633,13.942,14.8885
"CELE_F17B5,1",11.8482,10.1192,12.4706,10.3695,15.1843,14.1453,13.5509,15.9948
tps-2,14.9567,14.7976,14.9307,15.4318,15.775,15.3572,15.5156,16.5833
mltn-9,12.0978,11.8056,11.0501,11.9515,12.5773,12.0575,11.9801,12.4473
"CELE_F21H7,5",15.8821,15.8344,15.7701,15.7428,15.3727,15.0355,15.3846,15.8875
"CELE_F22B8,7",14.4128,15.8172,15.7535,16.066,15.8649,15.534,15.5481,15.4749
"CELE_F22G12,4",12.7793,12.4518,14.1459,13.7622,14.8062,14.5388,13.946,15.4746
exl-1,13.2523,12.9228,13.3268,14.1191,14.2771,15.3916,15.2311,13.7458
kbp-3,14.3782,14.9785,13.9793,13.7452,12.452,12.0149,12.5151,12.4142
"CELE_F31D4,2",13.4168,13.2777,12.5872,13.4382,14.0689,13.3953,13.2594,13.8736
fkb-6,17.1062,17.2087,17.3357,17.4838,17.5968,17.9417,17.2864,17.8043
mccc-1,17.0002,17.0322,16.847,17.0294,16.5547,16.3532,16.6772,16.9618
"CELE_F32B6,3",14.2932,14.1552,13.7422,14.5084,14.7834,13.6288,15.416,15.4185
clec-62,13.0671,14.1032,14.9107,13.906,15.0728,14.8995,15.3503,13.7688
clec-65,18.7575,19.0188,18.1863,18.3991,18.285,17.3912,16.691,18.1458
clec-63,19.7393,19.6851,19.5549,19.7488,20.783,20.5135,20.5612,20.8023
clec-66,15.4373,15.2322,14.5029,14.8991,14.0454,13.3888,13.9215,14.0699
gst-38,15.2125,15.7238,15.1508,15.8863,15.6988,15.3057,15.5082,15.547
oac-20,12.2105,11.9288,11.5683,11.789,12.4371,12.0885,13.3242,12.7188
uev-1,16.5855,16.6958,16.4476,16.7958,17.0648,17.0359,17.3562,17.445
"CELE_F39B2,3",16.3354,15.9907,16.327,16.8425,14.9073,15.0603,15.6302,15.5587
rps-26,19.7192,19.0555,19.7696,19.9115,19.3351,20.2897,19.9838,20.2108
dnj-12,16.0393,16.0374,15.9375,16.0998,16.0975,15.9818,16.0901,16.4373
mtx-1,14.6452,14.7717,14.437,14.8409,16.0121,16.2943,16.57,16.5169
argk-1,14.6686,15.8547,14.6554,16.3499,15.9281,15.9056,16.1365,16.8601
"CELE_F45H10,2",18.948,18.8274,19.2831,20.3531,17.976,18.1276,18.0924,18.2522
lsy-27,12.2387,11.6707,11.5612,11.5755,13.5766,12.7967,13.2815,12.5409
dro-1,14.9597,13.2712,15.2782,13.2244,15.0954,14.7047,13.3882,15.2532
ife-1,15.1513,15.3655,15.193,15.2229,15.7053,15.4814,15.6022,16.0448
acaa-2,18.2392,18.475,18.3002,18.4503,17.5086,18.1259,17.7801,17.7418
nep-17,16.848,16.9276,16.7891,17.0227,17.1647,16.9729,17.0072,17.4691
cpf-2,15.2689,15.2069,15.8319,15.5792,15.8836,14.4746,14.7004,15.1295
pot-2,12.2634,11.8345,11.657,12.0283,12.1686,12.0105,12.1914,12.6776
"CELE_F57C2,4",14.7452,14.6352,14.2391,14.8641,16.5774,16.3114,16.0517,16.7889
cbd-1,17.422,17.472,16.9754,17.2827,17.553,17.1037,17.1856,18.0042
erfa-3,16.0688,16.2901,16.6172,16.6077,16.5165,17.1245,17.0638,17.3483
"CELE_H40L08,1",14.788,14.4579,14.1899,14.8939,16.3436,16.1103,17.5703,16.5369
"CELE_K10D6,2",12.1513,11.8693,11.4572,12.0748,12.5097,12.1297,11.9944,12.6762
cysl-2,18.0899,18.1286,17.9207,18.3652,17.4866,16.8956,16.6528,17.5243
asah-1,14.2088,14.4026,14.5162,14.9875,12.3075,12.1635,12.111,12.5896
"abhd-11,2",13.9669,14.2053,12.696,14.9719,14.9605,15.2906,15.6196,15.5706
"CELE_R09B3,2",18.9725,19.0484,19.1406,19.3244,19.4009,17.879,18.6831,19.209
"CELE_R09B3,3",21.693,21.4398,21.2519,21.6698,20.3705,21.0761,20.359,20.5655
nud-2,15.1317,16.3097,14.5534,15.4866,13.5612,13.5948,14.3545,14.6078
"CELE_R11H6,2",14.5393,14.1666,13.9275,13.219,14.3117,13.651,14.5,14.3387
"CELE_R74,8",12.1289,12.0174,11.4157,12.0772,14.5489,14.7636,16.7771,15.6859
pmp-4,12.1672,11.9103,11.7695,11.8414,12.0872,12.5813,12.8897,12.1234
cpl-1,20.0486,19.9839,19.6019,19.6903,20.0414,19.5858,19.38,20.152
"CELE_T06E6,1",13.839,17.8484,15.9128,13.0804,14.9127,13.0706,13.6038,13.5566
"CELE_T06E6,10",12.2541,11.9411,11.5866,11.3324,12.1576,12.0437,12.3339,12.7743
"T10C6,5",15.3512,15.2631,16.0042,15.694,14.2739,15.589,15.5918,16.1112
drr-2,17.1059,16.8899,16.6429,16.5226,16.822,16.7556,16.712,17.6628
"CELE_T12D8,5",20.5567,20.6731,20.5052,20.6033,19.2797,19.2782,19.2584,19.947
"CELE_T23G11,7",16.3001,16.4897,15.9979,16.0436,16.5004,15.8069,15.2841,16.2654
act-5,19.7886,19.8141,19.8845,19.8677,20.2106,19.8459,19.8813,20.1255
gyg-2,15.8702,15.6909,16.0577,15.9502,15.9768,15.9694,15.9492,16.3114
"CELE_T27E7,1",13.9366,15.4409,14.8088,15.0041,15.0894,15.0387,16.0059,13.1679
"CELE_T27E9,2",18.515,19.1246,18.8467,19.1457,18.8642,18.6444,18.3251,19.0983
"ant-1,1",20.6759,20.1994,20.6948,20.8818,20.7959,20.9557,21.3009,20.785
pars-2,12.4766,13.0648,13.1058,14.1773,13.4522,13.0081,12.9781,13.3412
"T27F6,6",12.0812,11.6938,11.6148,11.7911,12.3202,12.1952,12.3744,12.6825
"W09H1,5",16.2866,16.0629,16.4495,16.6114,16.1674,16.1094,16.2934,16.0112
lec-1,18.4335,18.3782,18.3227,18.7523,17.681,17.8745,17.898,17.6077
"Y39E4A,3;bckd-1a",16.4824,16.3685,16.2564,16.5055,16.8937,16.3314,16.5767,16.5537
npp-18,14.3346,14.0395,14.8955,14.9441,15.2971,15.1522,15.1357,15.4376
"CELE_Y43F4B,5",17.706,17.7492,17.7299,18.0151,16.9135,16.6238,16.6537,17.3805
klp-19,15.8324,15.7239,15.8641,16.7618,15.4322,13.0166,13.7009,15.345
"CELE_Y43F4B,7",15.2885,13.9981,13.3493,13.2969,16.267,15.6044,14.8433,13.8931
"Y45F10C,2;C08F11,12",19.899,20.0514,19.9169,19.4995,19.2329,19.2971,18.9369,18.7929
"Y45F10C,4",19.3649,19.5658,18.9347,19.3067,18.4564,17.8974,17.7943,18.4352
"CELE_Y45F10D,2",13.8212,14.1877,15.2494,15.782,12.4206,12.1532,12.1284,12.6874
rpl-18,18.0948,18.3564,18.1406,18.1283,18.9979,19.0533,19.7442,19.547
gly-10,12.3224,11.9681,11.3885,11.6925,13.5356,13.2398,13.4717,13.6118
"CELE_Y45F10D,4",17.1463,16.7351,17.2382,16.6583,16.6928,17.3812,17.1623,17.521
csc-1,16.7783,16.7677,16.8616,17.3008,16.412,15.8898,16.049,16.4035
"CELE_Y6E2A,4",17.371,17.6211,16.8096,16.8589,12.5801,12.1895,12.3223,12.2593
"CELE_ZK228,3",14.3342,14.9834,13.4978,13.823,13.5154,13.7522,15.545,13.7253
tep-1,17.5629,17.458,17.5133,17.7726,18.1996,18.0246,17.9366,18.5065
aqp-11,14.3789,13.8273,13.5107,14.6576,12.5298,12.0926,12.0853,12.5778
"CELE_F37C4,6",15.4372,15.6014,15.1717,16.0661,15.1757,14.2351,14.3229,15.3255
"CELE_F15E6,6",14.8262,14.5431,14.3055,15.4117,13.7089,12.1252,13.9174,13.3506
ogdh-1,18.1268,18.3201,18.0551,18.3188,17.8519,17.9681,17.5994,18.0735
gip-1,12.1895,11.8509,11.5895,12.1138,12.5441,11.8479,12.1394,12.6532
"CELE_H17B01,2;CELE_Y51H7C,1",16.4913,17.2056,16.5291,16.7515,17.0285,16.6383,16.4332,17.2126
"CELE_K02D7,1",17.2197,17.2432,17.2874,17.4269,16.4364,16.6821,16.4215,17.2618
