geneName,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
wdr-12,15.7156,15.2335,15.9768,15.4073,14.6888,14.3688,14.3377,14.6851
mff-2,16.8294,16.2991,16.6405,16.7234,16.4151,16.2638,16.279,16.8984
spd-5,15.6719,15.7009,15.7552,15.9805,15.3418,15.719,15.7303,15.4628
npp-6,14.9327,14.8658,15.0524,15.4218,14.2214,14.0574,13.8149,14.4077
fncm-1,20.2168,20.0568,20.9812,19.8244,16.6313,17.0565,16.1377,16.8578
mrpl-24,15.2021,14.6153,15.0434,15.7269,15.8473,15.53,15.5255,16.2817
zipt-11,14.9408,14.9362,15.6382,16.2646,13.7467,14.4484,14.0984,14.6637
"CELE_K11H12,7",18.2162,17.7462,18.487,18.0949,16.9965,16.7682,16.7532,16.8578
"CELE_K11H12,8",14.6071,14.78,14.3057,14.5735,14.212,14.2625,13.7989,14.671
rpl-15,18.5851,18.5951,18.9215,18.3265,18.7916,18.4162,18.3038,18.1797
"K11H12,1",15.9517,14.6302,12.155,14.4158,15.905,14.3716,14.4787,14.6774
ostd-1,16.0987,16.229,16.3492,16.785,15.3227,16.0439,16.4121,15.8642
cey-3,16.9572,16.6887,16.8776,17.2192,17.4351,17.6579,17.3955,17.5552
"CELE_M01E11,2",15.1114,14.5815,14.1811,15.8049,15.1997,15.082,15.9407,15.2204
"T01B11,2",14.8211,15.3105,14.9407,16.0408,15.2273,14.8763,15.3406,14.8059
syx-4,15.3396,15.1904,15.0715,15.3117,13.7051,13.9574,14.1144,14.9322
"T01D1,4",12.3275,14.285,12.3054,9.90545,14.294,14.4184,14.0541,15.0615
"CELE_T03F1,11",18.0583,18.1621,18.3555,18.1097,18.7463,19.1833,18.7194,18.4147
pgk-1,17.9494,18.0235,18.3715,18.2768,17.9394,18.0849,17.9772,18.1438
uba-5,15.9178,15.7639,16.1455,15.7803,15.7647,15.4151,15.9161,15.983
"CELE_T10H10,2",15.4021,14.7193,14.5082,15.8576,14.4673,14.554,14.1946,14.7451
"CELE_T19B4,5",13.2181,14.5274,14.0417,14.2469,14.0288,13.6675,13.7662,13.6533
dnj-21,13.5539,12.7983,14.2343,13.7367,14.7403,14.6127,14.9794,16.45
"T19B4,3",15.5983,15.5105,15.5583,15.3323,15.9453,15.7259,15.8219,15.5925
npp-7,15.281,15.15,14.8092,15.4141,15.6351,15.5354,15.7017,15.5268
pbs-4,16.6986,16.006,17.4973,16.8901,16.4312,16.6143,16.5067,17.1289
mrrf-1,13.5476,16.7418,15.0466,18.6793,14.2482,18.3394,18.6405,14.2117
"CELE_T20F5,6",12.5597,15.559,10.2206,12.8048,14.7929,13.6374,13.7649,12.8166
"CELE_T23B3,2",20.0759,19.2869,19.5261,19.8436,17.9656,17.7487,17.8729,18.1846
"CELE_T23H2,3",15.0678,14.9457,14.5705,15.8012,12.7331,12.9283,12.4243,13.1707
npp-12,16.492,16.4063,16.5054,17.0356,15.3914,15.2766,15.6657,15.747
ssp-16,15.9781,15.0168,15.9754,14.9361,16.1962,16.0117,16.001,16.6292
"CELE_T27A3,6",14.8759,15.2823,14.8201,16.2777,12.0467,12.4357,13.6102,13.3896
usp-5,16.7195,16.7061,16.4343,17.2576,16.0445,16.1196,15.9208,16.3223
fbxa-64,14.1059,13.6756,14.1024,14.7604,13.1068,13.276,12.8379,12.9004
"W09C3,4",15.2311,14.4799,14.7156,15.9408,14.0205,14.1463,14.3095,14.4131
"CELE_ZC204,12",14.2703,10.6835,12.9485,15.0114,14.5288,14.5157,14.2813,14.7227
set-18,12.5414,11.9384,12.2506,12.6117,11.2837,10.9084,11.1675,11.3818
msa-1,16.9034,16.7201,16.808,17.1159,16.6924,16.5901,16.2908,16.7716
"F26H9,5",16.2267,16.1387,16.4797,16.5817,16.8386,16.8593,16.7083,16.9139
rab-5,16.3852,16.1352,16.3165,17.0959,16.1958,16.2733,16.2544,16.7636
"maph-1,1",18.4694,18.0745,18.4181,18.4687,18.1154,17.9945,17.6057,17.9697
fasn-1,16.9569,16.8362,17.0247,16.535,16.2258,16.2885,16.4306,16.3302
mec-12,16.2466,16.3071,15.9701,16.5346,15.4695,15.4733,15.8843,15.6445
rla-1,19.1203,19.9737,19.6862,19.6642,20.615,20.6213,20.4887,20.7465
rpl-27,16.635,16.3166,16.6262,17.024,17.5706,17.5067,16.4513,17.718
ola-1,17.5805,17.413,17.691,17.7259,17.5871,17.8259,17.7538,17.5398
snr-2,17.1912,16.6709,16.9131,18.2862,18.2594,17.7851,17.676,18.3948
"C50B6,7",14.1423,14.6026,14.3482,13.4934,11.2377,11.2105,11.1072,11.3662
"CELE_F25H9,6",16.7603,16.3801,16.1195,16.1959,15.5489,15.377,15.4385,15.8173
"CELE_F32H5,1",20.712,21.1612,20.9876,21.1045,11.4394,11.1145,11.2691,11.7149
"CELE_F53F1,2",16.0676,15.6513,16.3046,16.1021,15.9916,15.5139,15.4518,15.7271
"CELE_F53F1,3",14.1942,14.6158,14.4699,14.8042,13.7303,13.9612,14.1345,13.8551
cpz-2,18.0942,17.4986,17.8866,18.3202,17.2534,16.6225,16.7214,17.0656
"CELE_T02B5,3",12.3941,11.797,12.2653,12.5757,12.9067,12.4764,11.8994,14.0451
"CELE_T10G3,3",15.4167,14.489,14.999,15.5829,16.1136,15.1362,15.0654,16.442
lin-28,14.9662,14.4377,14.6823,14.7275,14.6189,14.7008,14.8171,15.3449
let-502,13.3878,14.2281,13.9596,14.567,13.5018,13.6825,13.5396,14.1343
dpy-31,15.0058,14.5693,15.1179,15.4447,14.6461,15.2792,15.273,14.7033
ucr-1,19.1533,19.3806,19.4246,19.3366,20.0293,20.0471,19.8855,19.8451
unc-33,15.022,14.964,15.2816,14.3369,15.1434,15.0252,14.9238,14.7454
hipr-1,15.3425,15.1419,15.1147,15.1046,13.8288,14.7099,13.8781,13.7751
"ZK370,4",9.46378,12.5222,11.5511,12.5021,11.4563,10.6862,10.4737,11.5867
pdhk-2,14.0082,12.9998,13.1794,13.4244,15.3462,14.6498,14.5947,15.3383
"ZK370,8",15.2779,14.4461,14.7843,15.8598,15.1747,14.8206,14.7241,15.4263
ced-10,16.386,17.2434,16.9036,17.1423,16.3433,16.2992,16.2542,16.3119
ctr-9,13.011,12.2653,12.3169,12.5163,11.4107,11.211,11.8159,11.7128
"B0464,6",12.8822,13.0695,13.1318,13.5288,13.8415,13.0804,12.4512,14.8231
baf-1,18.8587,18.2635,18.2571,18.2525,18.8359,18.6214,17.6115,18.8771
"C38C10,2",16.2405,16.8562,16.284,16.2188,16.0282,15.8755,15.5865,15.816
gpr-2;gpr-1,14.7244,14.3382,13.8267,14.1771,13.5518,13.281,13.1952,12.7431
ttr-5,18.2613,18.4557,18.5379,18.5678,17.9234,17.8121,17.3774,17.4658
drs-1,17.9429,17.8428,17.8791,17.787,17.3209,17.0324,17.4126,17.305
ufc-1,14.595,15.2397,15.1986,16.0198,14.8394,15.348,14.9496,14.5121
rnr-1,17.4994,17.5211,17.5612,17.6096,16.8309,16.3682,16.5473,17.1194
"T23G5,2",15.7343,14.9442,14.5521,15.9842,14.5751,14.1736,13.7441,15.555
ges-1,14.6994,15.2008,14.5204,14.9381,16.3502,15.8299,17.1189,16.1869
lrp-1,15.6763,15.1026,15.6913,15.618,14.5146,14.3584,14.284,14.5039
mrpl-32,12.5023,14.784,13.1787,14.3207,14.8044,15.2905,14.5045,14.9664
rpn-3,17.666,16.9945,16.9785,17.2604,17.0653,16.6592,16.0153,16.8811
hsp-110,18.0477,18.177,17.9466,18.5363,17.7025,17.8767,17.6311,18.0253
cdc-42,17.9137,17.3139,17.0878,17.6582,16.2283,16.3182,16.1291,16.3792
unc-52,16.5391,16.3747,16.3695,16.7489,15.8294,15.5826,15.3972,15.7725
ule-2,20.59,20.6743,20.8935,20.9027,18.6942,18.9005,18.8844,19.3933
"F13H6,3",16.6227,15.6243,13.6372,15.8702,13.9794,14.2093,14.3431,13.0461
unc-60,17.2738,16.6571,16.7009,17.414,17.3263,16.8082,16.7918,17.4174
unc-60,17.9809,18.0857,18.009,18.3951,17.3759,17.1469,17.9762,17.9723
dig-1,17.5512,17.5523,17.5259,17.7048,17.2115,17.325,17.0056,17.17
"B0495,5",15.0111,14.7532,14.2961,15.6656,14.5753,14.144,14.0355,14.4617
moa-2,12.5731,12.0851,12.2719,12.7144,12.3607,12.3212,13.0476,12.7451
"B0495,7",19.2694,19.5779,19.1175,18.8128,17.2471,17.3801,17.4485,17.6698
"B0495,8",14.9751,14.1935,14.444,15.4035,14.2155,14.5122,14.5661,14.9946
"B0495,9",14.2111,16.142,15.3063,12.7358,16.1405,14.2166,14.1452,15.8563
cpna-2,14.2412,13.6186,13.6383,14.9082,13.804,14.266,13.564,14.3934
nrf-6,16.0233,15.0743,15.1544,15.0453,14.7876,13.6718,14.5617,15.0556
"C08B11,9",16.0037,16.3342,16.3895,17.0133,16.3951,16.4334,16.4279,16.7407
"C09F5,1",12.5039,12.1148,12.2457,12.4465,16.5622,15.2918,15.5314,16.8252
copd-1,16.3065,16.1936,16.4458,16.8532,16.4328,15.7996,16.11,16.0703
"C18H9,3/C18H9,2",16.8726,16.6781,16.7677,17.3339,17.8153,17.7838,17.7609,17.9197
"C18H9,6",16.8795,16.8225,16.8094,17.0662,16.7693,16.5783,16.8095,17.2033
dnc-2,16.7444,16.5828,16.5001,16.8327,17.4189,17.1411,17.1036,17.5022
"C16C10,3",14.6735,15.0499,14.6703,13.2444,13.4966,13.2151,13.4203,13.8968
"C16C10,4",16.7059,16.8349,16.1828,16.4814,16.6482,16.8379,17.455,16.9394
rnf-121,12.4565,12.1881,12.2455,12.49,11.3526,11.2187,10.417,10.5297
glod-4,15.5874,15.4241,15.9854,16.6696,16.1336,15.3433,15.5368,16.221
har-1,17.2275,17.1179,16.7338,17.344,12.7183,12.2354,11.4509,12.0306
mrps-31,16.0518,15.1325,13.4752,13.338,14.5565,14.9012,14.7374,15.4344
"C32D5,3",13.1999,13.5033,12.7342,13.8559,11.3288,12.5085,12.8516,11.6576
"C32D5,10",12.4677,12.1952,12.2724,12.7377,11.2757,11.2385,11.169,11.5929
"C45G9,5",15.1005,14.6939,14.1323,15.1548,14.6539,14.6385,14.5391,14.8605
"C45G9,6",12.4454,12.1761,11.7292,12.6544,15.7022,14.252,13.9439,16.2288
akap-1,17.3046,16.3765,16.62,16.4715,15.8169,18.9326,16.0907,15.6963
"C56G2,7",17.6988,17.0527,17.264,17.3486,18.0462,17.7514,17.9344,18.367
mel-47,16.4491,17.7416,15.8235,16.544,14.8085,15.0333,15.1418,15.6243
"EEED8,3",12.4663,11.873,12.1406,12.7827,9.94489,10.4452,11.1553,11.5511
ndx-6,14.9931,14.4185,14.2731,14.6671,15.192,15.1347,15.2789,15.2167
"EEED8,10",12.4829,12.1321,10.7081,12.7029,11.153,11.0084,11.1417,11.4522
rbbp-5,12.5348,11.7477,11.6457,12.3404,11.4605,11.1833,11.1196,11.5332
dct-6,12.5169,11.9766,11.9353,12.6571,11.4663,11.0056,10.5275,11.8826
"F36G3,2",14.8401,13.96,14.719,13.4996,13.4807,13.7832,13.964,13.5586
"F40B5,2",13.1723,12.1906,12.8135,13.0186,12.7728,13.8613,13.1224,13.6316
"F42A8,1",14.5176,14.8914,15.0581,15.2121,15.5763,15.3817,15.2849,15.6498
pcf-11,12.5175,11.4059,14.1187,12.7087,12.5791,11.5833,12.8647,13.4082
"T05H10,3",12.5281,12.1533,12.3137,12.1338,13.3923,11.8903,12.3587,12.4521
ufd-2,14.2538,13.8458,14.2818,14.7684,14.181,13.9987,13.5437,13.903
"T09B9,4",14.1468,13.8637,14.2471,13.8942,14.9631,14.6355,14.7791,14.7772
ulp-1,14.1406,13.4121,13.4187,14.6002,12.6112,13.9183,13.652,12.9207
"ZK1307,1",16.404,15.5695,15.3844,16.3693,16.8234,16.6522,16.4422,16.8595
"ZK1320,2",14.9289,15.0999,15.3401,15.2601,16.6129,16.0877,15.9372,16.3397
"ZK1320,3",16.8054,17.3739,17.3785,17.2566,18.1849,18.8113,18.2884,17.8752
"ZK177,4",14.4548,14.818,13.889,14.4926,12.7741,13.8392,12.9904,14.3398
fzy-1,12.6904,13.2092,14.1007,14.2826,14.8522,15.638,15.4351,13.8468
"ZK177,8",13.2493,13.9578,13.588,14.3316,13.1096,14.0093,13.867,12.895
syf-2,13.9102,13.4677,14.2257,13.614,15.4525,14.3959,14.3278,16.8999
"hmg-1,2",15.8597,15.3947,15.2157,16.341,15.7557,15.9094,15.664,16.074
"CELE_F42G10,1",15.1879,15.0348,15.1255,15.4438,13.8579,14.2267,14.4805,14.3956
"CELE_F48E8,2",12.4629,11.9912,10.838,12.6932,11.3414,11.5194,11.4523,12.4758
cid-1,15.1859,13.1461,14.5511,13.1352,12.8727,13.8022,13.9732,10.9643
"K10D2,5",15.0561,13.9641,14.7191,14.9054,14.5985,13.8861,13.6927,14.9308
"K10D2,7",13.3094,13.8684,13.8714,14.4487,14.1671,13.3094,13.9228,14.5004
pgam-5,16.6515,16.9148,17.291,15.9735,18.072,18.2633,18.1522,18.1772
mex-6,14.7609,14.3449,14.3881,14.8756,15.9347,15.5765,15.3083,15.8639
"B0228,7",14.9637,15.6905,16.2443,15.3769,15.6869,16.0072,15.6912,15.0497
"C08B11,3",12.5538,12.1908,12.3039,12.3331,11.4303,11.5731,12.01,11.2705
sap-49,15.9706,16.0259,16.3031,16.6752,16.2498,16.8162,15.6856,16.2286
ubh-4,17.0448,17.1658,16.6642,17.2451,16.8263,16.9202,16.8634,17.063
"C05C10,3",16.5612,16.3157,15.8582,16.5325,16.0311,16.0618,16.1695,16.3848
pho-11,12.652,13.7538,13.6324,14.4627,12.6188,12.9921,12.3306,13.3279
dph-2,14.6474,15.1129,14.5821,14.0249,15.0774,13.9017,14.2219,15.0814
col-39,13.6127,14.0775,14.8599,13.8378,11.2002,11.207,11.2359,11.73
col-80,12.5653,11.704,12.297,12.4861,11.1131,11.2136,11.1953,11.4979
"C16C10,2",13.6054,13.0388,13.5426,13.5097,13.6978,13.7129,13.4503,13.9106
"C16C10,8",15.0319,14.415,14.2308,15.5137,14.2964,14.6864,14.5246,15.7325
tdo-2,15.4678,15.2288,15.1162,15.5154,15.4565,15.2901,15.5086,15.2086
"C28H8,3",17.3474,16.7437,17.1467,17.2275,16.3729,16.201,16.1221,16.663
pxl-1,15.6688,15.5666,15.3942,16.5244,15.4825,15.5618,15.2143,15.2409
dpff-1,13.2467,13.941,13.0167,13.9585,11.4442,11.1821,11.2737,11.6686
"C30G12,2",13.2124,14.1533,12.9974,14.423,13.7768,13.6805,14.7484,13.9824
"C32D5,8",16.7739,17.3155,17.0351,16.712,18.0429,18.3109,18.0045,17.9447
lgg-1,14.7654,15.6867,15.0549,15.8089,15.7118,15.2383,16.1944,14.3179
pph-6,14.2497,14.513,15.3622,15.7552,15.0808,14.9731,15.0272,15.5175
rsu-1,17.1505,16.176,16.1367,16.42,15.7705,15.7692,15.2798,15.1386
ire-1,13.6474,13.1883,14.0362,13.4832,13.544,13.1416,13.7048,14.181
ctns-1,17.2249,17.0903,16.9588,16.7325,15.484,15.6186,15.1594,15.1879
ifp-1,13.2139,13.3212,13.0945,13.0147,11.4027,11.3382,11.3175,11.7014
sdha-1,17.6202,17.4093,17.7197,17.6626,17.733,17.8057,17.7156,17.8867
"F25B5,6",13.6361,14.211,12.9282,14.9266,12.327,12.216,12.5012,13.2223
mlc-4,19.1202,18.4502,18.5937,18.9956,18.2375,18.0536,18.0081,18.5776
rsp-4,15.0209,14.7156,15.6314,15.6529,14.4648,14.2036,14.6122,15.0088
ttll-12,15.647,15.446,15.2929,15.9755,15.4474,15.2351,14.5279,15.1981
"E02H1,1",14.0482,14.7971,15.4976,13.6002,14.1756,13.6899,13.6108,14.4837
"E02H1,6",15.4647,15.4414,15.3032,15.8528,15.093,15.5276,15.4664,15.442
mog-5,13.164,13.0005,13.0543,12.3815,12.9997,13.3946,12.9183,13.7072
"F07F6,4",15.5437,15.3153,15.2374,15.6053,15.9639,15.4595,15.3315,15.8277
rpl-10,19.0774,19.1226,19.0733,19.0252,19.5179,19.362,19.495,19.6589
tpp-2,16.8069,16.6424,16.844,16.58,15.8456,15.5713,15.7241,16.3079
paa-1,16.8582,17.1946,17.3988,17.489,16.3067,16.2338,16.4871,16.6578
"F58F12,1",21.0134,21.168,21.1112,21.7054,21.4652,21.9008,21.0504,21.2081
sdhb-1,17.618,17.6103,17.6817,17.8058,17.7059,17.8811,17.7918,17.8982
asah-2,12.4416,12.1609,12.3125,12.7309,11.4156,11.2084,11.0226,11.6819
"F33H1,3",14.5958,13.8198,13.5315,13.4821,14.5627,14.0532,14.2465,14.3814
"CELE_F48E8,3",16.5695,17.0323,17.2613,17.2676,17.8603,18.0921,17.8583,17.8196
"F48E8,6",14.3354,14.0322,13.6519,12.8552,12.823,13.3347,13.206,13.0268
gmps-1,16.4704,16.6428,16.628,16.5723,16.809,17.2206,16.9648,15.9659
metr-1,15.1515,14.7232,14.6796,15.1851,13.6372,13.8987,13.9168,13.6469
pas-7,17.1895,16.978,16.9258,17.4323,17.4844,17.43,17.5784,17.8986
rnp-7,17.6959,15.6919,15.4327,16.4316,15.5311,15.7155,15.8449,15.6491
emb-8,15.7618,15.6649,14.7356,15.3414,15.0713,14.8798,14.9484,15.4779
mix-1,14.4736,14.0718,14.2781,14.8491,14.0548,13.5186,13.0665,13.9363
gst-5,16.141,16.0943,16.1029,15.7093,15.7727,16.2897,16.1299,16.0124
cdl-1,16.1771,16.256,16.3833,16.7281,16.8366,16.4856,16.5191,16.8613
vps-11,12.4946,11.9935,12.2193,12.5805,11.2931,11.0665,10.9992,11.528
npp-19,15.713,15.027,15.1543,15.5017,15.1147,15.1461,15.4758,14.6356
ech-4,15.6108,16.35,15.5335,16.3724,16.1219,16.4409,15.6477,16.5066
gst-36,17.6741,17.4432,17.6878,17.4213,17.0244,16.9207,17.0178,16.9872
lec-8,18.9907,18.6515,19.0145,18.7862,20.1063,20.521,20.3143,19.9943
ptc-1,12.4786,12.1302,11.9959,12.5552,13.7903,12.7789,13.5278,14.1797
puf-12,16.4052,15.9646,15.9753,15.9693,16.1636,17.0027,16.4475,16.4205
"ZK673,2",15.8099,16.2985,16.3177,16.734,16.9313,16.8587,16.76,17.0207
pssy-1,12.543,12.0273,12.2609,12.6744,11.3703,10.901,11.1549,11.5512
"ZK1128,1",15.2533,14.1354,13.7228,14.6026,12.6396,13.2884,13.8514,14.0631
ham-3,13.4073,13.0887,13.2093,13.5178,12.2928,12.5009,12.4993,12.0971
gstk-1,14.8887,14.9157,14.4716,14.9463,15.6691,15.3217,15.0853,15.1133
"CELE_ZK1320,9",15.7415,17.0455,16.3783,16.2135,17.0793,16.2854,17.1313,16.707
tnc-2,17.5614,17.4833,17.6583,17.6806,18.4044,18.2941,18.3193,18.6413
"C53C9,2",17.1775,16.958,16.7731,17.3847,17.3605,17.1692,17.394,17.7182
"C18A3,3",14.8425,16.2146,16.3985,15.3467,14.4283,14.74,15.2678,14.9358
egg-1,16.5187,15.6465,15.5858,16.9131,15.61,15.7819,15.4263,15.1084
sfxn-2,13.3328,12.6076,12.0906,12.8034,14.0955,12.6743,12.741,13.2784
"C17G10,1",13.9918,13.5058,13.904,15.0649,13.3323,13.8349,14.226,14.1268
"C17G10,2",14.8856,14.3897,14.5191,15.3136,13.8997,13.9281,13.6101,12.6304
lys-8,15.6741,15.4987,15.979,16.059,15.9924,15.6873,15.9527,16.1357
dhs-6,16.9181,16.9875,17.1585,17.5324,16.9888,17.0896,17.0726,17.1677
"CELE_F45E1,1",12.5433,11.9561,12.1588,12.4016,14.849,14.0816,14.1421,14.6813
"CELE_F45E1,2",13.8239,14.2527,13.9916,13.3143,15.0973,15.0078,15.3101,15.3756
ctsa-1,12.9548,14.3479,14.4866,13.7125,11.4818,11.2199,11.146,11.6405
lrs-1,16.9481,17.0909,16.995,17.3218,16.5521,16.6329,16.8289,16.7528
nsf-1,16.1282,16.0021,15.9383,16.2789,15.0994,14.969,15.3047,15.5942
che-10,17.2928,18.9816,17.3387,17.9989,18.555,18.239,18.1632,17.9504
tax-6,16.0858,15.9028,15.9671,16.413,16.2839,15.9995,16.6785,16.088
"CELE_F53C11,9",16.8306,16.8831,16.7939,17.2441,15.66,15.5781,15.7909,15.8037
"CELE_M106,3",17.6062,15.7657,18.3051,16.6068,14.7862,14.8152,18.0192,15.5297
mdt-9,17.2321,16.1798,16.5261,17.8722,16.0947,16.0909,15.9183,16.6496
"T19C3,3",16.6762,15.7511,16.1926,16.0521,17.2581,16.8905,16.4984,17.0119
"T19C3,4",12.5512,12.1127,12.8118,11.7007,13.0118,12.0774,12.6017,12.6104
"T19C3,5",15.506,15.9599,16.0532,16.1314,13.8498,14.3296,13.9746,14.2243
snr-3,15.9015,16.9538,17.0644,17.3382,17.6228,17.6021,18.0242,17.7401
"T25E4,1",12.4257,12.1872,12.2973,12.7857,11.4167,10.8669,11.2785,11.733
"T28D9,1",17.3866,17.0079,16.7642,18.2051,18.0417,17.6902,17.0012,18.0267
"F15G9,1",17.3564,17.6308,17.5698,17.6068,18.2622,18.2875,17.9349,18.0402
"R10H1,1",15.1937,16.7826,15.2498,16.2907,16.9998,16.712,16.2384,16.6978
unc-50,14.097,13.9062,13.4857,15.1506,15.3426,14.0585,14.2738,15.0507
"CELE_T10F2,2",14.1641,14.8701,15.6799,15.3487,13.9804,14.578,14.5986,13.9038
prp-19,16.0003,16.3516,16.2281,16.2649,15.8228,15.9915,15.7477,15.9481
"C23G10,2",17.7342,17.4705,17.6103,17.4683,18.7187,18.5579,17.9288,18.6157
"F52C9,3",12.2038,13.0414,12.8232,12.916,13.2116,12.6468,12.6621,12.4642
mrps-16,15.6959,14.5891,14.3459,15.3639,15.0607,14.9067,14.6075,14.8949
cex-1,14.9466,15.3294,15.1281,16.0229,14.7214,15.2897,15.0893,14.945
his-71;his-72,18.7906,20.8166,20.0178,20.7817,18.1336,17.9495,17.8859,17.9854
"F46H5,3",20.0657,20.3405,20.3373,20.5337,20.4439,20.9005,20.6966,20.811
"B0286,3",14.9883,14.946,14.9078,14.7255,15.1831,15.3524,15.6292,16.358
cah-5,9.94183,12.8893,13.774,10.1591,12.4795,13.2455,13.0551,12.9427
dpy-18,15.8033,15.6783,15.8052,15.8798,15.9031,15.4452,16.833,16.3418
rpb-2,16.1765,15.4843,15.5347,16.0623,15.5051,15.364,15.3206,15.6748
cyb-1,14.1727,14.4031,14.8292,13.9091,14.6386,13.7159,13.4583,14.2723
tpi-1,19.3531,19.1227,19.2254,19.2594,20.3393,20.2368,20.1721,20.0667
dpy-30,18.3327,18.0816,18.4867,18.5002,18.3082,18.6678,18.5854,18.9315
icl-1,19.0111,19.1216,19.0247,19.4839,18.9027,19.1726,19.1422,19.1682
mek-2,14.9916,15.2151,14.999,15.531,14.8384,14.7267,14.6905,15.2985
rnp-1,12.5759,11.8887,12.2742,12.2595,16.3471,15.4439,15.845,17.2058
glt-1,17.3816,17.7529,17.2777,17.3684,16.4671,16.6956,17.1527,16.2299
psmd-9,15.8203,15.6357,15.9384,16.103,15.9521,15.4467,15.5688,16.2466
sid-3,14.5562,15.9349,15.8296,15.5394,11.4578,11.1528,11.0912,11.2812
abi-1,14.2716,13.7378,14.0346,13.867,14.437,14.8479,14.6135,14.5546
lgg-3,12.4853,12.0967,12.0263,12.5016,14.9402,14.2085,14.6501,14.1919
"B0310,1",12.5275,11.218,11.7238,12.4481,11.4542,11.1382,11.0079,11.612
ugt-46,18.5366,18.2094,18.9249,19.5384,21.0745,20.4538,20.7886,21.1921
"arf-1,2",17.6172,17.3506,17.6041,17.5933,17.9465,17.8743,18.2993,18.1247
pho-5,13.1844,11.6316,12.9966,12.796,11.3788,10.8807,11.2454,11.6884
psd-1,14.9349,15.027,15.1341,16.0439,14.4527,13.4123,13.5038,13.4491
"B0361,6",15.5034,15.8688,15.986,15.9237,14.6471,12.2729,14.1182,13.8137
"B0336,3",14.2973,14.3181,14.4597,14.1124,14.3104,14.3965,14.5962,14.5346
tag-320,16.5009,18.3719,17.0575,17.0532,17.4859,17.3447,17.1082,17.1788
"B0403,3",16.6099,15.5248,14.8697,16.7083,12.0285,12.3902,12.2296,12.5699
"C02F12,5",15.4856,15.8731,14.8739,16.3397,15.9978,15.9672,15.2454,13.8774
lmp-1,20.2657,20.3674,20.2323,19.6507,18.7244,18.6328,18.4226,18.4291
"C03F11,3",12.4949,11.9503,12.0246,12.6981,13.4592,12.9143,13.7226,14.2041
cht-1,17.7533,18.0506,17.9444,17.7891,17.2532,17.3759,17.5838,17.4973
unc-78,17.1513,16.7469,16.571,17.0108,17.0793,17.0803,17.157,17.4467
vps-16,12.5727,12.1629,11.9034,12.4106,11.4273,9.71369,11.2034,11.7336
txdc-9,13.48,12.7248,13.7258,12.68,12.9582,12.9274,12.3942,12.7126
"C05D11,5",12.5046,12.0151,12.2952,12.6713,13.0683,15.9694,15.5491,12.99
mrps-17,15.0523,14.4599,14.9892,14.9657,14.9826,15.2929,15.2363,15.1756
let-721,16.8764,16.328,15.9638,16.8076,16.159,15.6423,15.493,16.1012
sodh-1,17.8238,18.1338,17.9903,18.3896,19.4368,19.6408,19.4184,19.3316
"H24K24,3",16.448,16.9435,17.0835,16.9078,16.9903,17.0241,17.0505,17.1778
let-858,14.0786,15.7603,15.0378,16.3764,12.8424,11.9593,12.874,12.563
gld-1,15.7006,15.6068,15.7773,16.3119,16.2119,16.2658,16.236,16.5805
ccf-1,14.6993,14.4689,15.0736,15.8071,14.2154,14.3565,14.1154,14.4089
snr-1,13.9522,15.4734,14.6229,14.2424,17.1824,17.5342,16.9837,17.0033
usp-14,17.304,17.3813,19.7012,17.4935,16.6422,16.7462,16.8378,16.7515
cul-1,15.0094,15.0457,16.3551,16.1616,15.48,16.7496,16.472,17.2393
cul-2,15.8782,15.1501,14.8549,16.0573,14.1365,13.5718,13.8725,14.7652
cul-3,14.07,13.2386,13.8851,12.6003,13.0913,12.6853,13.4119,13.4505
cul-4,15.5076,15.9145,15.7477,14.542,13.844,16.5853,17.5641,17.8941
ugt-49,14.9571,14.5868,15.2603,16.532,16.6275,16.5985,15.6816,17.7378
ugt-1,14.471,14.8888,15.1509,14.8999,14.0668,13.4672,14.1229,13.0221
ugt-2,13.9922,13.71,13.8802,12.4311,12.236,13.4551,13.3426,11.9045
"AC3,5",17.5195,16.8048,17.0716,17.5001,17.1337,16.5707,16.4639,17.0673
lin-24,14.1766,15.5913,15.0856,14.3619,14.212,14.2776,14.8167,13.3502
"B0001,4",15.0343,15.5634,15.0237,15.0813,14.5817,15.0762,14.8638,15.0378
"B0024,10",12.5068,12.1837,12.1525,12.2388,13.5375,14.614,14.3692,14.7839
"B0024,11",15.2747,14.8165,15.5591,16.0845,14.7527,14.2491,14.9549,15.0519
gna-1,14.9662,14.6899,14.639,15.1906,14.835,14.43,14.3133,14.425
"B0024,13",14.3682,13.6749,13.2662,13.8872,13.3496,12.6203,12.8799,12.9581
sart-3,15.3998,15.1035,15.155,15.4692,14.5232,14.7035,14.5341,14.8971
leo-1,13.3666,12.2235,13.0702,14.1621,13.6649,12.7278,13.3409,13.9808
"B0035,3",15.4782,15.2841,15.46,15.7166,14.8963,14.6352,14.9823,15.0721
dnj-2,14.237,14.1407,14.7412,14.4305,13.856,14.1498,13.8167,13.9507
pfd-4,17.0719,16.3455,16.7615,17.0514,17.4373,17.1234,16.916,17.2935
"B0035,6",13.7298,14.5241,15.3879,14.2916,11.4844,11.0499,11.2476,11.7145
"B0035,13",16.7739,15.4493,16.8148,15.8466,15.2951,16.1835,16.1616,16.3467
