geneName;Leading.proteins,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04
;H2L0R6,20.8882,19.0924,20.4745,20.7173,19.8925,19.0595,18.3806,21.0041
;U4PC11,18.6319,18.7081,20.971,19.0677,26.2863,25.4716,24.9554,26.3767
tba-1;tba-2;O18688;P34690,21.1111,20.4117,18.8389,19.5857,18.3547,20.6009,17.7449,21.8186
tba-1;tba-2;O18688;P34690,20.0794,18.3683,18.0696,19.6815,19.5713,18.0318,18.2663,18.4794
;H8W3X0,17.2929,20.1062,18.1022,19.212,17.5129,17.2403,17.7573,17.7387
F08B12.4;H9G2R5;Q19191,19.0605,20.6535,18.4693,21.3727,19.5794,17.5696,21.0898,20.0871
F08B12.4;H9G2R5;Q19191,18.7187,21.6855,21.7513,21.1413,17.3076,20.138,19.0324,20.0739
idh-1;Q21032,19.6112,19.3953,20.3228,18.0168,17.6917,18.1094,15.6722,20.0696
idh-1;Q21032,20.121,21.0517,19.8951,20.5015,18.225,19.7804,18.609,20.7374
pah-1;I2HA98,17.3074,20.4318,19.9319,18.3599,17.2724,17.2735,19.4921,18.7301
pah-1;I2HA98,17.597,19.4804,20.6119,17.3448,21.667,17.4638,19.5531,17.3979
pah-1;I2HA98,20.5473,18.8435,18.053,18.9717,16.7679,19.3916,19.8825,18.1612
brp-1;I2HAF4,26.7085,26.1172,28.2031,27.1608,27.2288,27.6165,25.7979,27.9789
brp-1;I2HAF4,28.9706,28.2156,28.718,28.1642,28.3758,28.5773,28.3543,28.6537
brp-1;I2HAF4,25.7919,26.5525,25.3806,24.3415,23.4834,25.1975,22.5105,24.9017
rpl-30;I2HAJ2;Q9XWS4,19.7503,21.0624,18.8677,20.182,20.2211,16.9717,17.9395,17.1063
rpl-30;I2HAJ2,19.6513,18.8552,20.6306,20.6512,17.7034,20.471,18.6454,19.7605
his-40;his-2;his-74;K7ZUH9;Q27532,20.5848,20.1837,17.4635,19.4018,19.1251,18.9668,19.6055,17.7969
his-40;his-2;K7ZUH9,20.0058,18.5912,21.2942,20.108,20.5616,20.3637,17.3301,21.6926
zbp-1;Q6A582,19.8313,21.0607,21.4521,20.4679,19.9752,17.8605,19.0303,20.2299
cdh-12;K8F801,21.5608,19.7274,19.3446,19.6352,17.5929,20.5362,18.0518,17.8879
lev-11;K8FDX2,22.0351,22.9814,22.9758,23.7478,20.1611,18.234,18.174,20.2633
;K8FDZ1,22.5571,23.333,22.9381,21.3822,19.1469,17.7842,18.8458,15.3813
;K8FDZ1,24.8659,23.333,25.7644,24.2423,16.4585,17.0382,18.9129,19.3701
;L8E833;Q23179,20.5389,18.8528,21.2348,19.6844,17.4662,20.1506,19.496,19.7483
;L8E833;Q23179,27.1259,26.7992,29.6651,26.9343,19.9124,19.2477,17.1273,18.9244
;L8E833;Q23179,20.9631,21.231,23.1787,21.6061,23.3605,22.5555,20.1885,22.3357
;L8E833;Q23179,18.2113,19.5225,20.1327,18.6987,23.3605,21.3791,24.4012,25.1015
;L8E833;Q23179,17.9375,20.987,18.2636,18.8988,20.3874,19.1177,17.8245,19.2718
;L8E833;Q23179,25.5862,25.6882,25.6748,24.1669,25.1005,24.2732,24.8714,25.1782
;L8E833;Q23179,23.1896,24.1011,24.7018,23.1269,19.0311,21.748,17.0347,17.723
;L8E833;Q23179,24.2722,23.5014,23.9247,25.3675,22.7777,21.7501,21.518,22.9968
ZK688.5;L8EC34,20.6149,19.3024,19.5213,19.9032,18.0466,20.1822,17.1515,19.2906
ifb-2;M1Z854,25.1895,24.7598,25.5455,25.1568,22.8371,21.7136,23.1768,21.0266
ifb-2;M1Z854,18.6301,21.6789,20.3209,17.99,18.7929,15.2526,18.696,20.814
ifb-2;M1Z854,21.2938,20.9688,20.7148,17.9281,25.4189,25.6014,23.2578,23.4918
;N1NSD4,19.1466,17.7644,19.7001,20.1994,19.2698,16.7339,16.5804,18.0694
;O01477,17.8276,19.5994,18.9222,21.7293,18.3924,20.0401,17.3113,19.1142
soap-1;O01485,17.8106,16.7332,18.6135,21.4923,18.6644,18.7547,20.4897,17.7861
stam-1;O01498,27.5408,27.2395,28.5219,26.1973,28.0351,28.3218,27.8224,28.1987
stam-1;O01498,21.312,18.7563,20.2194,20.276,17.6017,21.7259,17.8886,20.0971
stam-1;O01498,24.8328,23.286,26.0296,23.3069,18.0401,19.3608,19.4399,21.6674
rpa-2;O01504,19.2768,20.6323,20.8261,17.2254,20.7266,21.355,17.3182,20.3815
rpa-2;O01504,23.3432,23.1364,22.4133,24.4269,21.7565,20.8163,22.9953,21.9421
rpa-2;O01504,24.0772,23.8915,23.3848,23.9612,24.1193,23.7893,23.1185,24.3176
rpa-2;O01504,24.0665,23.6812,24.5275,25.5855,23.8676,23.5852,22.5892,24.0669
aars-2;O01541,19.5918,19.8774,17.8566,21.7037,18.484,18.063,20.4714,18.4245
cpn-3;O01542,19.0435,18.8856,21.1955,19.7271,20.9179,17.1854,17.4156,19.2342
npp-11;O01576,17.7468,18.1646,20.2337,20.0547,19.1586,20.6109,19.3991,20.5294
npp-11;O01576,17.2742,20.6414,19.4443,18.3208,19.485,19.9072,18.5632,16.5221
unc-108;O01577,24.3031,25.3551,23.5707,24.3356,17.2885,18.4403,17.3724,18.7129
;O01591,18.906,19.5773,19.6912,17.4782,19.8273,21.0301,20.4962,18.8079
T19H12.2;O01615,20.5826,17.3538,20.7006,20.6452,19.3139,19.3532,18.116,20.5312
T19H12.2;O01615,20.6603,20.1709,18.5043,20.8045,18.396,19.5077,18.6518,18.5395
T19H12.2;O01615,17.0964,18.7545,19.6975,19.0239,19.8569,20.1044,18.2338,18.0017
inx-12;O01634,20.2048,19.1306,21.2786,18.7128,20.9042,16.0625,18.4795,18.9022
inx-12;O01634,24.3214,23.8748,25.0342,23.9473,20.1001,18.0388,16.8838,19.4237
inx-12;O01634,20.0942,20.4529,19.9388,18.2986,17.9436,16.4915,17.8984,19.1959
;O01681,25.54,25.7674,27.0761,25.598,25.8485,24.846,24.6859,25.7587
rps-17;O01692,19.9877,19.8691,20.5275,21.5646,18.3728,18.7338,16.9218,19.9128
rps-17;O01692,17.5535,19.2789,18.8905,18.5078,19.2953,19.1474,16.6305,20.0578
rps-17;O01692,18.8391,20.4063,17.7527,18.9448,20.3544,19.5766,18.9068,18.2022
rps-17;O01692,18.2178,20.747,19.9952,18.4592,19.5315,20.9838,19.0616,19.4051
rps-17;O01692,24.1537,25.0774,25.2885,24.0625,20.6523,17.6469,18.8611,19.8027
unc-89;O01761,19.6394,20.1769,18.4869,18.0473,21.2979,18.3726,19.6973,18.9104
rpl-7;O01802,25.7174,25.0883,24.8953,23.0581,18.9414,18.5097,16.3903,18.0688
rpl-7;O01802,20.2126,20.6117,21.2374,22.8969,21.2849,20.642,13.7121,21.081
rpl-7;O01802,19.2749,19.4952,20.8533,19.6049,19.8281,18.6442,20.0657,19.5877
rpl-7;O01802,18.6627,19.4475,19.481,19.2243,20.1056,16.6869,16.2911,17.9707
rpl-7;O01802,20.5597,18.827,20.3649,19.9784,17.2667,18.5815,18.1019,20.0914
rpl-7;O01802,17.1176,20.7777,19.408,18.0395,22.5512,23.003,22.8154,22.723
rpl-7;O01802,19.7197,19.5836,19.9798,19.2245,19.3196,17.6254,18.1615,17.5454
acbp-1;O01805,21.333,20.7183,18.5259,16.9833,19.622,18.5583,20.642,20.5696
acbp-1;O01805,19.6182,21.4388,20.7977,19.7249,16.9717,17.5524,18.924,18.7291
acbp-1;O01805,18.0796,16.7021,15.968,21.1013,17.9577,16.1044,19.0423,16.7602
;O01806,21.6218,18.2613,19.1105,20.0553,19.5132,18.3952,18.2147,17.342
;O01806,20.2578,20.4109,17.8118,20.1862,19.8767,19.1342,18.1046,19.2075
;O01806,23.1567,23.0038,23.1959,22.0599,18.4268,20.7399,16.335,17.0422
lbp-6;O01812,18.6646,19.232,18.578,20.6791,20.5858,19.4834,19.8828,19.8001
lbp-6;O01812,19.423,19.1538,20.3945,20.1443,17.7987,17.7347,17.5462,17.7249
rpl-24.1;O01868,20.4789,18.9312,21.912,18.5602,18.6215,18.2782,19.7235,18.6142
rps-10;O01869,24.2387,22.1634,22.1998,23.5108,25.2469,23.9643,23.7664,24.5143
rps-10;O01869,19.7913,20.6018,20.257,21.5233,25.2754,23.9214,23.8765,24.5961
rps-10;O01869,20.1833,21.341,19.6391,19.5986,17.2003,19.9042,18.658,17.9387
rps-10;O01869,32.3373,33.198,32.3204,31.6386,31.069,30.7748,31.7189,31.2965
rps-10;O01869,19.9533,19.1906,19.5653,18.7293,17.9701,19.5603,17.8121,19.8855
rps-10;O01869,25.2633,27.7465,24.7326,23.559,20.8626,18.2748,18.3073,19.3339
rps-10;O01869,21.2404,18.4433,19.3286,19.9048,17.735,17.4007,19.6748,19.5277
rps-10;O01869,19.434,18.3659,21.6377,20.5506,19.671,16.6943,18.4388,17.2188
;O01893,19.0218,17.2163,20.2807,20.2837,17.3552,17.7187,17.5479,15.8507
;O01893,24.6787,24.1093,24.8984,24.5967,24.9058,22.4748,20.2272,23.2851
spin-1;O01927,18.6081,19.8598,19.318,20.6521,18.1857,16.664,17.0515,18.9456
spin-1;O01927,24.1857,23.0415,25.415,24.6071,19.3687,19.132,18.6623,18.8312
spin-1;O01927,24.8982,24.0738,24.2662,24.4787,22.6539,23.6843,24.7482,23.5007
;O01963,20.08,19.302,18.8666,19.3975,19.5876,18.4787,18.1039,21.481
cuti-1;O02051,19.851,21.443,20.8359,19.5312,19.2875,17.448,16.8513,18.1471
rpl-4;O02056,19.5375,20.1813,20.4221,20.8184,19.924,19.5712,18.3133,15.9656
rpl-4;O02056,20.5031,18.8466,20.1856,18.5213,18.2055,17.9711,21.1094,18.4772
rpl-4;O02056,19.5254,20.8956,19.0308,19.4721,18.2989,16.9557,17.3916,18.9456
rpl-4;O02056,22.0888,22.1918,21.3351,21.3635,19.9196,21.0561,16.717,17.6718
;O02082,26.2049,26.0806,27.5625,26.2979,18.4494,16.5266,18.0997,19.922
rpb-4;O02092,17.291,20.1999,18.148,19.0724,20.5116,17.0917,17.1691,16.8715
pcn-1;O02115,20.8637,19.4851,19.122,18.6099,18.1747,18.4662,18.6941,19.2652
pcn-1;O02115,18.9882,20.407,20.6758,18.1602,19.1185,18.6194,18.5142,20.4329
;O02155,17.4675,20.1359,18.4717,20.1666,17.2951,16.475,14.8755,20.2774
;O02155,23.9557,23.0809,22.7866,22.5035,17.627,18.2278,17.2888,21.2715
pck-2;O02286,21.791,19.6611,20.7658,20.6975,18.8627,16.9467,17.7677,18.4288
pck-2;O02286,16.9636,18.4327,21.8406,21.1815,20.6187,17.1427,16.3516,17.5846
eif-3.C;O02328,20.2315,18.0604,16.5824,18.9358,19.0415,18.2308,18.7391,20.0593
nstp-5;O02345,19.7211,20.2833,20.5499,18.8813,17.2509,19.3691,17.162,20.7897
nstp-5;O02345,17.3694,18.715,20.3564,19.0052,17.8509,20.2784,18.1496,20.5793
ifa-2;O02365,20.4346,20.173,18.8041,20.0457,19.4243,19.2068,21.3726,18.2814
ifa-2;ifa-3;O02365;Q21065,21.2521,21.1586,18.3777,19.5651,17.0985,18.1704,18.2745,17.1982
ifa-2;O02365,23.4766,25.4963,23.4715,26.3174,20.7958,19.7992,19.1146,18.2065
snb-1;O02495,29.4656,29.8004,30.573,28.8015,30.2851,30.2043,29.409,29.2387
snb-1;O02495,22.8648,24.2147,24.0936,22.842,27.2975,26.9113,25.3762,27.0713
snb-1;O02495,27.1705,27.8202,27.8131,28.1966,25.8599,26.8301,27.4901,26.8
snb-1;O02495,25.8526,25.3807,25.9838,24.4132,22.6078,22.6658,24.8877,22.2288
snb-1;O02495,26.0409,25.984,27.0563,27.6962,24.9429,24.5469,21.5616,24.1071
snb-1;O02495,20.6044,19.4455,22.6264,22.1646,19.6929,17.0775,20.4184,19.4048
gpx-1;gpx-2;O02621;O62327,19.9312,17.944,20.1456,19.509,18.2951,18.4201,16.6045,18.1164
cyp-35a2;O02628,18.467,17.6272,19.2838,18.6559,19.378,19.9679,17.2848,17.5742
rpl-19;O02639,21.6884,20.066,21.3809,20.826,19.2984,19.8143,19.4731,21.7328
rpl-19;O02639,20.3289,19.3747,19.0895,19.8994,18.9069,18.2638,19.4928,19.8071
mdh-2;O02640,17.6859,20.5602,18.8954,20.5573,20.1105,18.6062,16.1327,20.2017
mdh-2;O02640,19.9576,21.293,20.7356,19.0147,19.6669,17.872,16.6532,19.1725
cyp-33c8;O02641,20.0354,19.3504,21.0142,21.6801,20.5711,18.3696,18.5304,21.0893
cyp-33c8;O02641,20.6813,19.4734,20.934,17.9308,18.5752,21.0393,18.7114,19.778
unc-64;O16000,20.2137,19.4555,19.4775,17.6395,18.0198,17.3769,16.592,18.5328
unc-64;O16000,19.5034,19.6951,20.7666,19.3251,18.5944,19.0516,20.6045,15.5807
;Q8MXK1,19.835,20.9209,19.1875,18.2808,17.3738,19.1124,18.2716,15.5716
mcm-7;O16297,19.6131,18.3889,18.9912,20.621,18.3292,15.1343,17.9251,19.3732
dnj-19;O16303,20.1206,19.0741,18.8822,19.3342,18.4538,18.1326,17.3355,20.893
dnj-19;O16303,19.7039,20.3573,19.9366,19.3428,19.4652,18.8335,18.6377,18.4042
dnj-19;O16303,22.2272,22.6938,22.2416,22.8826,17.3073,18.4323,19.5068,18.6771
cmd-1;O16305,21.2423,19.6266,20.9125,19.2641,18.6591,17.4896,17.5602,20.9069
cmd-1;O16305,20.6908,19.9101,19.0269,19.9331,17.6356,19.4084,16.5653,20.3166
cmd-1;O16305,18.4235,20.3022,18.7031,19.5088,17.3882,19.2438,18.9633,18.3872
cmd-1;O16305,19.5534,20.3244,19.8018,21.7641,25.2235,23.9145,25.8958,25.9168
cmd-1;O16305,23.9579,22.0438,24.3681,24.0502,24.5077,24.054,24.3416,25.9362
catp-3;O16331,19.6631,19.0881,20.5538,17.5965,19.4721,19.4702,16.8457,20.8123
catp-3;O16331,24.1653,24.3051,24.6319,23.4716,18.1277,16.1607,17.4343,21.7909
rpt-2;O16368,18.2476,17.5856,20.14,19.494,18.2127,19.0713,16.7579,17.6058
rpt-2;O16368,16.9639,18.5839,19.6798,21.5093,20.0364,20.3979,14.5406,20.0206
C36C5.12;O16406,20.3883,19.5559,18.8212,20.2084,20.5383,16.9069,20.0303,19.0728
tag-196;O16454,19.7456,18.8249,20.893,21.5346,23.5612,23.9923,22.839,24.5143
atp-4;O16517,19.5032,19.9534,18.5334,20.9107,19.5813,17.7888,16.1641,18.7632
atp-4;O16517,20.0363,18.1882,20.0405,19.0793,19.0418,18.1606,19.6534,20.0002
atp-4;O16517,18.9389,17.6134,20.9456,20.3858,17.477,20.5897,16.1626,20.4306
alh-4;Q8MXJ7,18.2866,17.2842,20.1947,19.485,19.0613,20.0219,18.4895,18.7238
fbxc-50;O16541,20.6452,18.8968,18.0645,21.4131,16.8829,17.4872,19.2586,18.8949
;O16547,25.3715,25.4839,26.4799,22.3655,24.3978,23.9087,24.4159,25.3032
;O16547,20.3012,16.7565,16.9534,19.5778,20.6013,19.272,20.1183,16.6117
;O16547,19.7167,21.0709,17.2983,21.441,18.4491,17.8558,17.2083,19.0017
;O16680,18.6852,19.1549,19.7282,19.0255,19.4665,20.2405,19.8311,19.9604
;O16682,21.277,20.1901,19.3535,20.9125,17.3243,18.1073,16.0465,19.1174
;O16682,23.4252,23.8315,23.3751,24.2387,18.9377,18.5987,19.2411,19.0694
;O16682,19.888,17.7968,20.132,18.2688,18.6358,17.7383,18.4218,17.2912
;O16682,20.0991,17.8198,18.473,19.2873,17.4051,19.7061,21.1584,19.1453
;O16682,19.4292,17.1836,19.1926,17.5685,24.7799,23.9949,23.6766,23.7363
;O16682,19.9701,19.5213,19.469,19.7279,19.4242,18.5316,16.1452,19.5416
;O16682,23.6854,23.6631,24.0486,23.6343,25.7346,24.2505,25.6209,24.9876
;O16682,18.9124,20.2879,18.3177,19.1812,18.4377,18.1414,17.8493,20.047
;O16682,18.5507,19.7523,19.3576,17.6708,21.2599,18.4709,17.0548,17.461
;O16682,20.5867,17.2147,21.7406,18.3136,18.6485,16.4627,16.3144,17.543
;O16682,19.0805,19.317,20.4117,19.8942,20.2456,18.0183,18.0123,17.9689
;O16684,25.9101,25.2389,26.2005,25.2203,23.0096,23.3267,22.6747,23.6783
;O16697,19.2605,19.0834,21.1688,19.2447,20.3303,17.4045,18.0958,20.2211
;O16697,16.7736,19.8356,19.6441,19.0682,19.0051,18.4688,19.3651,17.8527
pat-6;O16785,20.256,17.3679,18.362,21.7688,18.4447,19.5493,18.3631,20.4165
ugt-41;O16922,19.4233,17.5649,19.2942,20.5133,19.8785,17.0912,16.9242,20.2735
ugt-41;O16922,19.9444,19.1506,19.1008,19.6711,18.3948,18.961,19.0507,18.7933
;O16997,19.5714,19.2604,19.1236,20.0259,18.5601,18.1749,17.1448,16.2035
;O16997,20.1312,21.6197,19.3078,19.0527,18.433,19.7946,18.3496,19.8119
;O17069,25.6357,24.4815,26.4834,24.2817,18.4586,19.2775,17.4373,16.2473
;O17069,17.8176,20.465,18.7749,21.4097,17.1819,17.1308,19.5942,19.6841
rpt-4;O17071,17.3362,20.1515,19.4123,20.2966,21.8764,19.2984,17.058,19.7581
rpt-4;O17071,19.8516,18.4319,19.2604,19.6488,16.3335,16.4706,18.1014,17.6988
;O17167,19.1412,18.6146,19.076,20.7749,18.5902,18.0192,18.6292,20.0013
;O17168,19.491,19.4004,17.6381,21.2006,19.4227,17.8706,16.1872,20.6688
fbxa-165;O17199,21.0902,18.6587,17.5372,18.1891,16.3681,19.1611,18.3286,21.4556
rps-22;O17218,20.4362,21.4251,19.9304,19.6719,19.1232,15.9665,16.3689,16.8905
rps-22;O17218,23.5185,23.4081,23.7015,22.1148,23.6393,23.766,23.0128,22.5411
rps-22;O17218,23.4368,23.8409,24.3546,23.5438,16.289,17.1485,17.3061,19.365
mct-6;O17328,21.6628,22.6149,21.7319,20.3031,18.1726,20.0564,18.3603,18.0797
mct-6;O17328,21.3658,22.3254,23.5907,23.2136,23.6578,23.0696,24.7221,24.3698
mct-6;O17328,19.2263,18.1062,18.391,19.6301,21.0805,18.2525,19.5067,18.4695
mct-6;O17328,20.963,17.6426,19.7108,20.6188,18.4905,19.4795,17.9811,17.9856
mct-6;O17328,18.4808,20.8006,17.6658,19.7786,17.2746,18.4935,19.9749,16.4405
mct-6;O17328,19.3566,16.0657,20.7753,17.7811,19.9416,18.2187,15.7044,17.195
tth-1;O17389,18.3244,19.1703,17.2105,18.6304,17.2953,18.4464,17.4097,17.1228
tth-1;O17389,19.2811,19.6049,17.9443,19.7804,19.7715,18.4176,18.0153,17.6857
tth-1;O17389,20.5109,19.25,19.9946,20.702,18.6935,19.9074,16.5485,18.8865
tth-1;O17389,20.2566,18.3185,20.156,18.6512,18.8624,19.4526,16.0637,18.1249
tth-1;O17389,19.4887,17.7465,21.2374,21.0121,15.6087,17.9951,19.5341,19.5235
;O17390,20.0873,20.0398,21.3124,19.4371,19.8822,18.4868,17.0645,17.9162
F52H2.6;O17397,21.6094,20.1196,18.2807,19.0162,17.5018,20.2259,18.2468,19.414
F52H2.6;O17397,22.6206,24.6973,24.1582,23.9588,24.2563,24.2881,23.4198,23.8171
F52H2.6;O17397,20.7214,20.898,21.3627,19.103,18.8551,20.0945,18.0111,18.2198
attf-2;O17406,20.5951,18.1376,18.9672,19.3526,17.8971,17.1809,17.2564,20.123
attf-2;O17406,18.9554,18.6423,20.3197,19.4028,19.1564,21.336,17.74,16.3368
attf-2;O17406,16.3136,21.4401,19.5602,20.1049,19.8736,18.1716,19.528,19.491
attf-2;O17406,18.9888,17.0985,18.7822,17.0477,19.8302,19.1591,18.3059,16.9746
attf-2;O17406,20.0057,18.3382,19.0887,19.8404,18.6772,19.253,15.7154,18.1394
attf-2;O17406,21.0098,19.2888,20.9523,19.2308,20.5188,19.3571,17.4871,17.7335
attf-2;O17406,18.3561,20.6673,20.2072,19.7442,19.9635,19.7112,18.4415,16.8111
attf-2;O17406,20.0852,18.9125,20.4602,18.6545,18.5082,18.1405,18.9459,17.4349
;O17524,21.0816,18.7748,20.6767,21.6595,20.0449,15.3141,14.4215,18.4664
rap-2;O17599,19.6331,20.8222,16.8664,17.6951,17.1313,18.7313,20.3663,20.7866
ruvb-1;O17607,21.4854,22.6981,20.6307,21.0122,15.8711,18.9989,17.0065,18.5163
sams-1;O17680,21.564,18.6634,20.1623,21.5159,16.9785,17.9138,19.3726,19.3279
;O17682,20.9381,18.8606,19.9424,17.8356,20.438,16.9494,17.8051,18.8947
nasp-2;O17687,17.7002,17.8958,20.3755,18.0192,17.8857,19.7742,18.1504,18.5113
nasp-2;O17687,21.7981,18.5147,18.6677,19.4157,29.566,28.6236,27.1812,27.8885
nasp-2;O17687,18.8437,17.5911,19.5762,21.0867,18.3393,17.6751,17.4662,19.9665
nasp-2;O17687,20.7595,17.6505,18.0829,17.4657,17.5355,16.1232,18.8608,18.3737
nasp-2;O17687,21.0026,18.5136,20.3572,20.9757,15.7468,20.7592,19.4315,20.948
nasp-2;O17687,20.7682,19.8858,20.017,17.5003,19.5228,18.7832,17.8859,18.2426
nasp-2;O17687,24.8892,26.0467,24.6876,24.3825,25.3447,25.3629,25.7402,25.0568
nasp-2;O17687,18.7769,18.7725,18.2524,17.892,16.1883,17.7975,16.6699,18.1728
nasp-2;O17687,25.7963,24.6588,23.8436,26.2701,20.1996,18.8922,16.2923,17.0327
nasp-2;O17687,23.6607,23.8825,25.6205,22.26,25.6466,25.5865,22.9827,24.7883
nasp-2;O17687,17.4245,19.5921,18.4521,19.3419,17.607,20.2305,19.4209,19.8405
nasp-2;O17687,21.1339,18.2895,21.758,17.7962,19.8798,19.3695,15.7581,19.6813
nasp-2;O17687,21.2284,20.5109,20.1825,19.483,17.2881,17.2382,18.8996,19.4315
nasp-2;O17687,18.0042,19.095,17.0033,16.0797,18.0578,19.3348,17.4226,17.7176
nasp-2;O17687,19.4604,19.3986,20.6686,17.2884,18.2543,17.8097,17.8795,20.443
hda-1;O17695,21.8621,19.5504,21.2023,19.9231,19.8629,18.8987,16.8532,18.3212
;O17742,19.1879,18.9635,18.9008,17.6487,19.5531,15.7889,16.5682,18.9827
tkt-1;O17759,20.5276,18.3016,20.2172,19.9356,20.3267,18.1084,16.1288,16.8149
tkt-1;O17759,21.6622,18.3165,19.2398,20.8549,20.0268,20.7227,15.9473,18.9665
;O17773,17.3611,17.549,18.1672,19.2043,16.9708,17.0956,19.5471,17.3332
;O17785,19.5447,19.9773,18.1771,18.6045,20.5686,21.4906,21.7538,20.9443
;O17785,20.6443,18.4771,19.0924,18.5803,19.5002,19.121,19.1996,17.9856
;O17893,18.4672,19.3148,20.5988,20.0479,20.5917,17.713,16.0325,17.9488
ctg-1;O17907,18.7079,17.369,16.8197,18.4309,18.2852,18.6286,19.7906,15.5884
ctg-1;O17907,20.0752,21.3696,19.0363,18.752,19.9734,18.2594,20.3837,18.6417
ctg-1;O17907,18.7519,19.492,20.2571,20.2702,18.5347,20.0674,20.2543,14.9025
ctg-1;O17907,22.1951,22.7658,23.0618,22.499,20.1614,16.4968,16.9228,17.662
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,23.9905,25.0868,25.9912,23.77,26.4968,26.6418,25.5127,25.9509
ran-1;O17915,22.2271,21.6238,24.001,21.9383,18.5829,18.4457,17.2439,18.1823
ran-1;O17915,20.621,20.159,19.3967,17.3375,16.3136,16.3572,16.7547,16.9547
ran-1;O17915,18.0864,20.9328,20.3768,20.3156,16.4969,18.7,17.4351,19.6062
K01G5.5;O17919,20.9317,19.1173,17.8848,18.9139,20.0133,18.7194,18.4523,17.1634
tbb-1;O17921,19.6724,19.7419,20.6088,21.7256,17.7519,19.3819,20.8413,20.6108
tbb-1;tbb-2;O17921;P52275,23.5686,23.1084,23.5415,21.3977,23.4256,23.3089,22.6721,23.8779
tbb-1;ben-1;O17921;Q18817,20.6906,20.7959,18.0109,20.0669,15.1807,19.1749,18.506,16.9223
arrd-11;O17981,24.3927,25.7489,23.9621,24.1964,23.0869,22.7945,23.6285,23.2754
;O18131,18.564,19.6772,19.7831,21.3884,17.9959,18.0523,17.4405,18.2864
ogt-1;O18158,24.7834,23.288,25.4898,26.1777,18.4263,21.7976,20.0988,17.848
ogt-1;O18158,19.8696,21.3532,20.5662,20.3395,18.8173,18.1099,16.9044,17.2394
maea-1;O18188,20.6022,20.4094,19.0609,19.4491,17.3675,16.7245,19.2075,16.3303
;O18224,18.2157,20.9752,20.9782,20.143,17.9392,17.743,16.0835,20.0058
;O18224,19.4801,20.2047,18.9648,19.4906,17.716,16.2,18.5187,17.6411
Y57G11C.3;O18229,18.5167,21.291,19.7311,21.0004,19.3923,17.0611,18.0311,16.003
rps-18;O18240,16.1807,18.7195,19.254,17.5494,20.232,18.1302,17.5757,20.5835
rps-18;O18240,21.0626,19.5913,20.1793,16.8435,17.7375,19.6457,15.9898,19.2935
;O18307,24.5033,22.868,24.1348,24.0468,21.8878,23.0979,26.5303,21.5647
;O18307,19.9229,18.2607,18.7048,18.0791,17.3747,20.2824,16.5632,16.0115
;O18307,19.6919,21.5668,18.0894,21.0799,18.5712,18.1067,18.6463,18.0617
;O18307,20.8146,18.325,19.0323,19.2124,19.3771,17.5781,20.5174,19.6537
;O18307,18.2028,20.2743,21.3851,19.594,19.5547,19.0159,19.7108,19.2021
rps-19;O18650,20.9912,18.8771,20.3369,18.8841,18.6102,21.0709,19.6989,19.9673
rps-19;O18650,24.0224,24.6624,23.8549,22.9614,23.8493,24.1515,21.9945,22.3123
rps-19;O18650,19.6334,21.1807,18.0903,19.5862,20.0049,21.4173,19.554,20.2293
rps-19;O18650,24.1608,23.9521,21.808,25.2557,19.3864,17.7898,20.3998,19.1777
rps-19;O18650,20.1587,19.2395,18.3471,18.6592,20.2708,18.5857,19.9394,20.3503
rps-19;O18650,18.9459,20.6956,19.3337,21.1836,17.7784,17.3187,19.2627,21.199
;U4PF18,21.6822,18.0111,18.1063,18.6349,16.964,20.6063,17.0289,18.9022
perm-4;O44144,18.367,21.0965,20.4538,17.9963,25.0643,25.6803,25.8281,27.9499
perm-2;O44145,22.1327,22.6758,21.4063,23.3699,24.341,23.544,23.3739,24.4317
;O44154,19.9634,19.9134,17.8062,20.9992,19.4972,18.2362,18.3299,18.8151
rfc-2;O44175,19.7741,19.4521,20.3914,17.7348,18.4683,19.9122,17.9338,17.6215
rme-2;V6CIR8,22.5888,22.1712,22.3712,22.33,19.705,18.6865,18.5349,20.8339
F37C4.5;O44400,24.3179,24.947,24.5334,22.482,25.296,25.148,24.2666,25.9387
F37C4.5;O44400,24.8807,24.6436,25.1363,23.0757,22.5536,22.2176,22.2652,25.4722
F37C4.5;O44400,18.3511,20.211,19.8672,18.5736,16.8737,19.8451,19.4918,20.1306
otub-4;U4PEY4,23.7996,25.578,26.9525,26.463,28.67,28.3483,28.9176,27.8991
May-02;O44441,18.3613,20.1695,20.6683,21.6752,19.5876,17.5186,17.2498,19.4148
May-02;O44441,20.2937,19.5846,20.6936,19.0042,19.0029,19.857,18.0352,17.2095
;O44444,19.7257,21.1446,21.859,19.178,15.7797,15.4491,19.2684,20.0894
snpn-1;O44445,20.5548,19.0082,21.7166,16.9412,17.3244,19.4065,14.67,19.7177
snpn-1;O44445,22.6021,23.1082,23.0357,23.9579,22.5922,22.4483,22.6799,23.569
rpl-20;O44480,18.4835,20.6139,20.8117,20.4087,18.9444,17.7546,16.1844,19.3727
rpl-20;O44480,23.2389,24.8167,23.1314,22.9462,19.5885,15.4147,17.6671,21.1602
