geneName;Leading.proteins,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
eat-6;P90735,20.7311,21.8469,20.0144,21.2547,24.0291,24.1534,24.7229,22.3345
eat-6;P90735,20.7311,20.4534,19.7025,20.7308,19.8099,21.7422,20.302,20.9859
wht-2;P90746,21.3571,21.4781,20.6856,21.6274,22.8465,23.2626,23.5271,22.668
;P90862,24.0217,23.0621,22.6329,22.6028,23.8563,22.0455,21.9429,22.222
pbs-7;P90868,20.9609,21.6991,21.8288,21.135,20.8119,21.3296,21.0495,20.7635
;P90879,20.2238,20.6704,20.2506,19.8694,22.7789,23.997,23.2441,22.4003
ifa-4;P90900,21.3036,20.3131,20.399,20.3499,20.653,20.3077,19.2528,21.1596
ifa-4;P90900,23.0276,23.4025,24.2172,23.2379,20.1696,22.8917,22.8465,22.4393
ifa-4;P90900,24.8422,26.3701,26.8906,25.2868,24.5108,24.9033,23.7865,23.0949
ifa-4;P90900,21.6055,19.4209,21.0371,21.0603,24.975,24.5405,22.8632,23.6938
clic-1;P90961,20.2777,21.0647,21.0694,20.4211,19.3523,21.9004,21.3122,20.4671
clic-1;P90961,20.8274,19.9688,20.467,21.364,18.5858,20.8231,20.6382,20.936
clic-1;P90961,20.6411,20.5951,20.8779,21.2414,20.0069,20.6757,21.6311,20.2868
clic-1;P90961,21.0029,19.4021,19.6639,21.4909,20.7859,21.2908,20.0864,19.4014
clic-1;P90961,21.3347,21.0696,19.6532,20.1943,20.6605,20.8772,19.7708,20.5039
clic-1;P90961,20.5345,21.7301,21.7829,21.1674,19.5345,20.1692,21.7612,20.1692
clic-1;P90961,21.1631,19.6626,20.6143,21.7818,20.1634,21.6817,21.5559,21.2221
csn-5;P91001,22.0236,23.5903,24.1593,23.664,26.3081,25.1113,25.2549,24.2803
;P91020,19.5401,20.8923,21.1821,21.6418,18.4538,20.8913,21.3733,21.1779
chdp-1;P91027,20.507,21.5098,21.0125,20.6302,21.106,19.7814,21.5289,19.806
chdp-1;P91027,21.4457,21.4658,20.88,20.5927,20.7086,21.9279,20.6659,20.1467
chdp-1;P91027,21.1073,20.2448,20.5011,21.0398,20.3855,22.1891,22.8863,22.101
chdp-1;P91027,20.9092,21.7705,21.6359,21.2695,19.4284,21.0499,20.1287,19.5509
chdp-1;P91027,19.7366,21.2216,20.9613,20.0952,19.158,21.0821,21.0941,18.8488
chdp-1;P91027,19.8099,20.8894,20.8568,21.4151,21.0741,21.7729,21.788,20.1233
chdp-1;P91027,23.9381,24.9993,25.6464,26.334,23.2906,24.3119,24.4816,23.2432
chdp-1;P91027,20.4443,20.483,19.6264,21.347,20.5167,21.8603,21.4641,20.0739
chdp-1;P91027,20.0889,21.6596,21.5725,20.4993,20.2616,21.4862,19.6394,20.5181
chdp-1;P91027,21.1917,19.4889,21.4531,21.0206,20.7894,21.6181,21.7447,19.9088
;P91055,20.7617,20.1456,21.08,21.1236,20.1355,21.4097,21.3724,19.5383
fbxc-15;P91116,21.325,21.3368,19.4064,18.8847,20.5988,21.7848,21.7081,20.2363
rpl-13;P91128,19.5603,20.283,20.6693,19.6644,24.7277,26.6018,26.7769,25.6263
rpl-13;P91128,19.9334,19.5674,21.0994,21.6113,25.3666,24.5258,24.6392,23.9749
rpl-13;P91128,21.0765,21.4702,21.4136,21.4253,20.4465,21.6214,21.1487,20.7821
rpl-13;P91128,22.1811,21.3724,21.3479,22.0989,21.0315,20.4513,19.9293,20.3903
rpl-13;P91128,19.4196,20.7872,21.7941,20.6095,20.197,21.3189,21.6249,19.9988
rpl-13;P91128,24.7675,24.9982,25.0528,25.8342,24.5922,25.6169,23.1221,24.9011
ptr-2;P91129,20.7752,20.4158,21.4192,20.7336,20.044,23.9314,22.2361,22.1752
col-20;P91249,22.6951,25.6733,22.8171,25.4746,26.4303,28.8102,29.1035,28.0606
col-20;P91249,21.2242,27.8394,24.551,20.9506,24.5089,25.2086,26.7442,23.8522
;P91269,25.8422,26.5246,27.0193,26.0363,24.2257,26.11,27.3069,27.8968
;P91277,20.4611,20.6044,21.3123,21.5861,20.661,21.1754,20.0693,21.388
;P91280,21.5002,21.6864,20.9242,20.8666,20.352,21.8491,21.8538,19.6301
;P91297,20.0716,21.3677,21.1664,21.0749,20.0363,21.7456,20.7165,20.8941
vha-10;P91303,23.6555,24.0417,23.5125,24.4992,20.7439,21.1851,20.9003,19.5362
vha-10;P91303,22.7043,21.7401,22.0903,21.8748,22.3435,23.4637,23.6027,23.3688
vha-10;P91303,21.2539,20.1633,21.6198,21.6763,19.8146,21.5508,21.1954,20.3886
vha-10;P91303,20.8042,21.0172,20.6845,20.8268,20.0774,21.7541,22.0035,20.2866
vha-10;P91303,23.2063,22.1068,22.354,22.7282,22.6067,22.942,24.024,23.0527
cey-2;P91306,25.7837,23.4533,23.8496,23.6949,22.4671,22.5818,23.4535,23.3283
cey-2;P91306,23.9135,22.2849,23.9309,24.2867,20.924,22.1442,22.5529,22.0105
cey-2;P91306,20.414,20.952,19.9159,20.3351,21.0507,21.3019,21.84,20.2462
;P91354,23.5617,22.8827,24.1799,24.1015,23.2271,22.5,23.0821,21.6929
cpd-1;P91359,21.1142,21.4785,20.1779,21.1499,20.144,20.5229,21.4698,20.2713
rpl-15;P91374,24.6006,25.8549,25.9906,23.0712,20.7321,24.3693,24.8004,23.9508
rpl-15;P91374,22.6022,23.0639,23.5897,23.8729,20.579,20.4102,19.8672,19.7402
rpl-15;P91374,22.8714,23.3187,22.5889,23.1716,20.8031,21.8384,21.4453,18.7302
rpl-15;P91374,22.6931,23.716,24.6042,24.4789,20.1336,23.117,23.8654,23.7154
rpl-15;P91374,26.9228,27.2701,28.1668,27.7108,25.4865,27.1991,27.1432,26.4068
rpl-15;P91374,26.9885,27.3609,26.4341,26.4671,22.8097,26.0314,25.3111,22.8398
rpl-15;P91374,21.5527,20.3296,21.2824,20.7396,20.5061,21.0419,21.2878,20.4759
rpl-15;P91374,19.2072,20.4861,20.0353,20.3643,20.7145,20.161,20.2844,21.0843
cey-3;P91398,24.5846,24.0637,22.8677,23.108,20.1065,21.0395,20.7275,19.5693
;P91423,19.7216,21.1177,20.605,21.2619,21.0767,20.4518,20.4441,20.688
;P91482,20.727,19.8889,20.0362,20.5193,21.1296,21.4877,23.0181,21.7545
;P91482,21.4731,22.989,22.2234,21.4465,23.6379,23.1645,22.1839,23.2823
;P91491,29.8856,30.924,30.2204,29.8787,27.0012,28.6586,28.4084,27.8409
usp-5;P91502,21.5784,19.9639,21.2235,20.9176,23.9646,25.3568,25.8693,25.0597
usp-5;P91502,27.5769,28.7271,28.353,27.9065,27.4055,29.5484,28.6273,28.0123
usp-5;P91502,20.4762,20.899,20.6762,20.902,20.6463,21.7186,20.6466,20.5688
usp-5;P91502,21.5429,20.8305,21.0096,21.8728,23.909,24.2451,25.8536,25.3862
usp-5;P91502,20.1449,21.7607,20.8339,21.466,20.8416,21.1503,20.9809,21.4095
usp-5;P91502,23.6534,24.5716,23.8895,24.7065,23.5139,25.204,24.8321,23.3046
usp-5;P91502,20.534,20.2933,20.0311,21.1669,20.7234,21.1682,20.0955,20.5568
usp-5;P91502,23.3975,24.129,22.325,24.0992,21.9575,24.5509,25.0199,23.189
usp-5;P91502,19.9044,21.2559,20.7904,20.8052,20.6611,21.4233,21.2751,21.2738
set-18;P91821,20.7489,20.7059,21.5502,21.0837,19.7069,21.793,21.2571,20.9892
F26H9.5;P91856,21.6716,21.4153,21.5812,23.0611,20.2663,22.5699,23.3397,21.9949
rab-5;P91857,22.0638,22.951,22.6508,22.4107,19.8386,21.5142,21.6177,20.3525
rla-1;P91913,21.0379,21.4714,21.0617,20.6657,25.7495,27.0746,27.6094,27.0281
rla-1;P91913,20.9862,21.2423,21.7359,19.967,20.7164,21.8029,19.7503,21.2166
rla-1;P91913,24.9213,23.5396,24.588,24.069,20.7685,20.7972,20.9216,19.0761
rla-1;P91913,24.9213,23.7903,24.588,24.5415,20.4675,20.8949,21.6416,20.413
rpl-27;P91914,25.5167,24.1549,23.9252,23.6807,25.2031,25.335,26.9238,25.0658
rpl-27;P91914,21.4597,20.7091,20.993,21.0469,19.5475,21.2887,21.1686,21.4463
rpl-27;P91914,19.3518,20.5179,20.5834,20.6862,21.5504,22.5553,23.479,20.675
ola-1;P91917,20.7396,20.8235,21.3175,19.8453,20.9701,20.7437,20.0839,19.0284
snr-2;P91918,23.0583,24.2463,23.7833,21.8837,19.2914,21.7735,21.7398,20.7007
snr-2;P91918,20.8738,20.8383,20.2071,21.8959,19.7944,20.4293,19.2808,19.3385
ZK370.8;Q02335,20.9754,19.8289,20.1442,21.7141,20.7474,21.8663,21.4809,21.2128
ZK370.8;Q02335,22.9059,23.7571,22.9094,22.7533,21.5502,21.7305,23.1902,21.8905
ced-10;rac-2;Q03206,19.7508,19.8416,19.959,21.5584,20.9899,21.0526,21.7968,20.9859
bre-3;Q03562,19.6427,20.1574,20.3676,21.4533,24.4401,25.3681,25.12,24.0025
B0464.6;Q03564,20.3593,20.9209,20.53,20.6008,21.0241,20.5517,21.5282,21.4465
C38C10.2;Q03567,23.9785,24.0713,22.4888,25.1186,22.1413,24.0755,23.7262,22.9368
C38C10.2;Q03567,27.0512,28.2446,27.0366,26.6817,26.7161,26.959,27.6812,25.495
nhl-1;Q03601,23.9438,25.7601,23.6659,24.2882,22.7212,21.6267,22.2412,22.0458
lrp-1;Q04833,20.586,20.5159,21.3808,21.8626,24.1495,23.5812,23.8876,23.2998
C30C11.4;Q05036,21.5857,21.2214,21.6086,21.3833,19.882,20.9948,21.2146,21.3932
C30C11.4;Q05036,21.3021,21.542,20.3342,18.9021,22.3658,22.9353,25.9193,24.0312
cdc-42;Q05062,24.9148,22.6645,23.9796,23.5674,24.4235,25.1928,24.9954,25.5385
cdc-42;Q05062,18.6372,21.1438,21.8266,21.8172,20.8636,20.1157,21.263,21.179
cdc-42;Q05062,20.0043,19.958,21.3151,21.6183,20.214,21.4505,21.5573,21.3295
cdc-42;Q05062,20.7414,20.5341,20.0902,20.5578,19.4505,20.6346,20.7303,19.6412
;Q067X2,20.6153,21.1012,21.0816,21.1361,20.6132,21.6489,21.7127,20.3202
unc-60;Q07750,21.457,20.4513,21.03,21.5651,21.0663,21.6907,21.4655,21.4301
unc-60;Q07750,21.0585,19.1341,20.1019,20.246,19.5615,21.1465,20.8048,20.8445
B0495.8;Q09217,20.2242,21.6222,21.5901,19.9976,18.7867,21.8376,19.8171,20.3611
C13B9.3;Q09236,21.4851,21.6123,21.5046,20.707,20.8666,21.7888,21.4948,20.7559
C13B9.3;Q09236,20.829,19.4963,21.1093,20.6335,20.1129,21.3848,20.3441,20.9851
C13B9.3;Q09236,19.3304,20.2622,20.8856,20.9587,19.5471,21.2146,21.0705,20.1407
C18H9.3/C18H9.2;Q09237,19.7201,20.9996,20.6204,21.4454,20.7795,21.4932,19.3873,20.347
C18H9.3/C18H9.2;Q09237,21.3245,21.8047,20.777,19.4465,20.2275,20.1167,21.0814,20.81
dnc-2;Q09248,18.1814,19.8255,20.6632,21.5471,19.5359,21.0371,20.3851,21.423
C16C10.4;Q09250,20.4194,21.3236,20.9001,21.1435,19.7738,20.8704,20.9305,20.7133
C34C12.4;Q09269,21.5995,23.4897,23.1959,23.2687,22.6095,23.2304,23.1732,22.8184
C56G2.7;Q09289,26.081,24.735,25.6779,24.7721,23.2245,24.5436,24.8642,23.3875
C56G2.7;Q09289,24.2407,25.6288,24.6978,23.845,24.1895,23.5673,23.3086,23.2408
C56G2.7;Q09289,25.3152,25.8048,25.7336,25.7742,23.6121,25.1962,24.6602,23.5107
C56G2.7;Q09289,20.7321,20.517,20.6992,21.2639,19.9734,21.6586,21.7009,21.1063
C56G2.7;Q09289,25.5446,25.0124,25.3538,25.0356,22.7261,24.4015,23.806,25.1388
C56G2.7;Q09289,20.7066,19.7431,19.8252,21.7684,23.7082,23.0044,24.1194,21.6036
C56G2.7;Q09289,22.3425,23.1658,23.6762,23.2059,23.3997,25.264,24.8388,24.9985
C56G2.7;Q09289,21.1878,20.9786,21.2925,21.1871,19.4052,21.3959,21.8334,21.2349
T09B9.4;Q09350,20.0025,21.26,20.8138,21.4959,20.2068,20.9508,19.8635,21.202
K07E1.1;Q09407,20.9425,20.714,19.8238,21.4908,24.2594,23.1602,24.1926,22.7884
pgam-5;Q09422,24.4375,23.9014,24.0926,24.0823,20.1506,20.8749,21.7876,20.7494
pgam-5;Q09422,21.4542,21.7231,21.6857,20.8153,20.8441,21.8055,20.0846,20.7574
pgam-5;Q09422,20.9956,20.1609,21.2227,20.6632,20.121,19.3125,20.7077,21.269
mex-6;mex-5;Q09436;Q9XUB2,20.5346,20.9631,20.9947,21.4743,20.4355,21.511,21.1431,20.4895
ubh-4;Q09444,20.6487,21.7541,21.4789,21.5708,19.8224,21.6513,21.4625,19.9583
ubh-4;Q09444,24.3753,26.1102,25.7545,24.7781,27.3035,24.9972,25.5309,24.5715
ubh-4;Q09444,26.1914,25.671,25.7545,24.7781,25.2062,25.8484,25.0904,24.5715
ubh-4;Q09444,23.2932,23.7034,24.7092,23.4623,23.3618,24.1767,24.5116,22.922
;Q09489,20.5714,20.9571,20.6743,21.1701,20.2243,21.7529,21.4695,20.0151
;Q09489,21.3584,20.8415,21.2553,20.5367,20.6617,20.1953,20.9677,19.9857
lgg-1;Q09490,20.4323,20.6664,19.6674,20.648,20.5439,20.7143,21.5627,21.4076
lgg-1;Q09490,23.4195,24.379,22.7458,24.3292,22.1092,23.0204,21.1313,21.9206
rpl-10;Q09533,19.972,21.2305,20.1076,21.1725,20.0438,21.7437,20.6698,20.5606
rpl-10;Q09533,22.5598,23.4255,22.6224,23.301,23.3261,23.3045,24.7922,23.6443
rpl-10;Q09533,23.8297,23.4609,26.4566,23.0467,24.0974,22.254,23.4016,22.9528
rpl-10;Q09533,23.8919,23.248,23.4026,23.9995,22.4809,23.8143,23.7757,22.2461
F36G3.1;Q09560,21.1693,20.9333,20.9496,21.2749,20.8493,21.2199,21.2558,20.6898
F48E8.6;Q09568,24.6345,23.3634,25.6743,25.0108,22.9006,24.2118,24.6115,24.5173
lec-3;Q09581,21.1683,21.1108,20.875,21.5319,19.1288,21.8501,21.8691,20.5578
lec-3;Q09581,20.4512,20.009,20.7924,21.4081,19.9202,21.1104,21.7035,21.168
lec-3;Q09581,20.4584,21.6314,21.1092,19.7817,21.2076,23.3522,22.6081,23.8759
lec-3;Q09581,25.113,23.3298,24.6226,23.8579,25.1238,27.6707,27.1199,26.3675
lec-3;Q09581,20.6805,21.6995,19.7908,21.4825,23.0001,25.3606,25.2158,24.7383
ptc-1;Q09614,23.4725,24.6554,24.5983,22.9021,20.105,24.2083,25.5836,23.4627
tnc-2;Q09665,20.9313,21.7125,20.2124,21.0358,20.9883,21.4074,20.1754,20.3778
ptr-13;Q09934,21.5924,20.5111,21.1382,20.6901,30.7584,29.5713,29.1358,29.2918
ptr-13;Q09934,24.7799,25.0275,25.7416,27.4397,23.227,22.9785,22.0543,23.2159
ptr-13;Q09934,21.5006,23.4694,22.8084,23.3983,18.7485,21.1137,21.3707,20.9487
C53C9.2;Q09936,21.0526,19.572,20.9397,21.7884,20.7582,21.2099,20.0921,21.1684
C53C9.2;Q09936,21.1258,21.055,21.0444,21.4767,20.561,21.8536,20.1156,19.8005
C53C9.2;Q09936,20.3059,21.1717,20.9744,21.5693,20.4255,19.8515,21.6429,21.2847
C53C9.2;Q09936,22.6865,22.7493,23.8542,23.8838,22.6315,25.0758,24.7442,24.4182
C53C9.2;Q09936,21.3431,20.1067,20.4801,21.4622,20.2297,21.1852,21.3254,19.5301
egg-1;Q09967,23.4247,24.9797,25.7142,24.518,19.9785,21.8905,21.1234,20.5458
egg-1;Q09967,27.1681,27.8007,27.6294,27.2576,25.5455,27.6356,26.4379,26.4458
;Q09EE6,26.9579,27.5317,27.1029,27.7181,24.6441,26.1382,26.1701,25.4587
;Q09EE6,24.905,24.5847,23.5654,24.5429,20.2794,21.1327,20.6987,21.4459
;Q09EE6,24.0412,24.5847,23.9067,24.5429,20.4913,21.4786,21.5443,20.2272
F13H10.3;Q0G831,20.2208,20.1414,21.8327,20.2185,20.3016,21.376,21.505,20.7658
mdt-9;Y62E10A.11;Q0KHC0,19.1391,21.147,21.3478,20.3521,20.7708,21.6517,20.6067,20.5537
T19C3.4;Q10010,26.8824,26.694,24.3106,24.7083,18.387,20.8368,21.1855,20.3356
T28D9.1;Q10020,21.1689,21.1007,21.6746,20.7105,21.0262,21.5589,20.5083,20.3649
T28D9.1;Q10020,21.4819,21.298,20.4643,19.0315,20.8913,20.349,21.3992,20.2511
T28D9.1;Q10020,21.0522,21.4345,21.5405,21.9384,20.6482,19.7097,21.6977,20.9003
T28D9.1;Q10020,19.9376,20.2342,19.2657,20.7997,20.5978,21.6197,19.8044,21.3663
F15G9.1;Q10033,20.8946,21.2181,20.3731,20.7155,20.8008,20.5192,21.3361,21.2257
R10H1.1;Q10043,20.4206,21.6769,21.825,21.4515,19.4325,21.4653,18.9683,20.4155
vglu-3;Q10046,21.413,20.7678,21.2366,20.8965,20.6752,21.9242,21.0716,20.4573
C23G10.2;Q10121,20.8449,21.0574,21.5457,21.0764,19.319,20.9838,20.6577,21.2047
C23G10.2;Q10121,21.1357,19.5567,20.3921,20.6286,20.8074,21.4038,21.8197,20.1825
C23G10.2;Q10121,20.7549,24.4833,23.7646,24.3216,23.6821,24.8583,24.203,23.0202
C23G10.2;Q10121,21.492,21.4667,20.9553,21.9193,18.7256,20.8922,21.4685,21.1738
dhs-5;Q10130,21.0848,20.1631,21.6372,20.4525,20.7967,21.286,21.5011,20.4352
dhs-5;Q10130,21.0289,21.7649,21.3328,20.7839,20.4316,21.1755,21.812,20.5882
F46H5.3;Q10454,21.4652,21.5869,20.2213,20.2625,20.0666,20.407,20.7485,21.0237
F46H5.3;Q10454,25.2169,24.9321,24.819,25.1106,20.361,20.7011,21.0937,20.6022
F46H5.3;Q10454,18.8102,20.8056,20.6364,21.6719,25.0116,24.3819,22.39,23.1511
F46H5.3;Q10454,26.5475,27.4088,27.4007,26.5379,25.7906,27.7555,27.2651,27.3079
F46H5.3;Q10454,19.8725,19.1787,21.2495,18.8339,19.5762,20.3293,21.8166,20.3017
F46H5.3;Q10454,23.4455,23.1341,22.8821,22.2316,20.9822,21.1054,21.246,20.0514
F46H5.3;Q10454,23.7554,24.3625,23.4168,23.2038,21.5079,22.3834,19.8683,23.7574
F46H5.3;Q10454,21.9403,23.2971,23.7195,22.7813,19.1533,19.9614,21.0105,20.1996
F46H5.3;Q10454,22.6014,23.4693,22.6802,23.0568,25.1478,22.9323,24.0551,22.4462
B0286.3;Q10457,21.2821,18.6358,20.9419,21.0658,18.7387,21.4196,21.6767,20.7487
rpb-2;Q10578,21.06,21.1593,21.1456,19.8001,19.2235,20.1314,21.6005,21.2606
rpb-2;Q10578,20.6224,20.7138,21.1973,21.1674,24.5826,26.6047,26.5932,24.7436
rpb-2;Q10578,24.6761,23.4902,23.3904,23.6691,21.0846,21.6788,21.1498,20.4582
rpb-2;Q10578,20.0675,21.4973,20.7838,20.5465,20.5427,20.328,21.2401,20.9802
apl-1;Q10651,22.9688,21.6124,22.3407,23.2415,26.7763,25.2222,25.2313,24.0612
elt-2;Q10655,21.4876,20.9693,20.5594,20.6338,20.27,21.2982,20.1026,21.3216
tpi-1;Q10657,25.7507,26.9032,24.7824,26.5552,21.1578,22.4185,24.5931,21.8605
glt-1;Q10901,26.4782,27.1434,27.0046,27.5905,21.6653,25.4961,26.4509,25.1164
arf-1.2;Q10943,20.1999,20.617,21.3026,20.7712,19.6529,20.8647,21.5939,20.7952
tmbi-4;Q11080,21.1906,22.1025,22.62,22.8465,20.2846,19.9504,20.1182,20.9002
C02F12.5;Q11101,20.7931,20.9889,21.7039,21.7325,20.1935,20.7017,21.0757,19.8829
unc-78;Q11176,21.3777,21.8012,21.7788,20.7582,19.6577,21.6127,21.6679,21.4285
sodh-1;Q17334,20.2487,20.0003,21.0713,21.2753,20.4124,19.6602,21.0977,21.1616
sodh-1;Q17334,23.2138,24.6687,24.0272,23.9612,24.556,26.5455,26.9337,26.6516
sodh-1;Q17334,25.9284,26.0026,25.4827,25.0533,23.9422,27.1516,26.9408,25.1173
gld-1;Q17339,18.9803,20.878,21.3729,19.2579,20.2401,21.54,20.9642,20.6523
snr-1;Q17348,18.3869,21.3716,20.0907,19.7538,20.8604,19.922,21.3215,21.0776
usp-14;Q17361,25.9575,25.507,25.3831,23.0967,22.7848,23.0992,22.7384,22.8681
usp-14;Q17361,20.5511,21.4907,20.6839,20.923,24.0639,23.462,24.2063,21.472
usp-14;Q17361,20.9638,20.8931,20.6801,21.3573,20.5752,21.6769,21.3408,21.3913
usp-14;Q17361,20.9196,21.4817,21.1109,20.9631,20.2655,20.5356,20.1505,20.6348
cul-1;Q17389,21.2637,20.088,19.2067,20.4195,23.0371,23.6537,22.4426,22.2447
AC3.5;Q17405,26.019,25.8309,26.0027,25.9574,25.3201,27.7069,27.3835,26.9325
AC3.5;Q17405,20.998,20.6497,20.0073,20.8155,20.795,21.7959,20.6318,21.3546
AC3.5;Q17405,24.102,22.5746,23.1453,23.2676,20.5301,20.8712,21.3265,20.7905
AC3.5;Q17405,24.7673,26.4527,25.8666,25.7169,24.778,27.1145,26.8476,25.3792
AC3.5;Q17405,28.089,27.6541,28.7126,28.1622,23.1318,28.2356,28.9444,27.4412
lin-24;Q17410,20.2757,21.381,21.7111,21.7089,22.0838,22.0534,21.4062,21.0813
B0001.4;Q17413,19.7775,19.9438,20.8696,21.0651,20.32,21.9347,21.7479,19.1008
;Q17430,20.6725,21.0648,20.2088,21.8612,20.1595,21.7205,20.7721,20.9832
pfd-4;Q17435,20.7083,21.3867,19.1775,21.0694,20.9914,20.6104,21.1733,18.8239
pmk-1;Q17446,22.7293,23.2469,22.9298,23.9678,20.1745,22.2082,22.2716,23.6318
pitr-3;Q17455,25.2736,24.9979,26.2027,25.3072,25.4498,25.5671,24.5235,24.521
unc-44;Q17489,19.7995,21.3038,20.0473,21.0685,20.4179,20.9577,21.098,21.172
;Q17542,26.6227,26.6842,26.3237,25.5616,24.4798,28.455,28.1733,26.9206
;Q17543,27.0154,28.2746,28.4212,27.1226,25.209,24.1505,24.9745,24.9357
aly-1;Q17561,21.2076,19.6309,19.336,19.1431,20.2396,20.7307,20.9225,20.169
;Q17569,25.4641,24.5619,26.2869,23.9065,17.7078,21.875,22.2081,20.3023
;Q17569,25.7791,25.324,25.8217,24.5846,21.066,21.5252,21.5128,21.0006
;Q17569,21.0398,20.8735,20.0562,21.2161,24.4057,23.3426,23.1698,22.5871
;Q17569,21.6141,20.7985,20.8448,21.1879,20.4377,21.8655,19.942,19.7728
;Q17569,24.1837,24.0159,24.1144,23.9567,21.0611,24.1868,23.8867,24.4574
aqp-2;Q17571,22.6396,23.6888,23.6471,21.9448,24.723,25.2233,26.0053,24.8235
aqp-2;Q17571,21.6341,20.9977,21.3211,20.9087,21.005,21.688,21.5981,21.3432
rpl-24.2;Q17606,20.4966,21.1867,21.6893,21.4872,19.2125,20.4922,20.6682,21.4328
arrd-25;Q17624,24.8274,26.6154,26.3379,27.4583,25.712,28.2785,27.8465,26.5232
arrd-25;Q17624,27.0033,28.4454,26.972,26.633,23.916,22.5553,25.1586,23.494
arrd-25;Q17624,25.365,25.9539,25.3679,25.7876,26.3484,25.51,25.4075,24.5902
arrd-25;Q17624,21.5682,21.189,20.8814,19.8471,19.8013,21.8211,21.8453,20.5683
arrd-25;Q17624,21.586,21.114,20.9041,20.7313,20.3623,21.6415,21.1554,20.9689
arrd-25;Q17624,24.8975,24.2362,24.7789,24.6454,25.1005,23.8159,23.8687,23.1871
arrd-25;Q17624,20.2436,20.6599,20.3952,21.3558,20.1153,19.7982,19.6439,20.7571
;Q17644,21.4546,20.4182,21.6596,19.7851,18.773,21.5921,20.4051,20.3914
;Q17649,22.2146,24.2765,22.636,23.223,23.2391,24.2486,23.6892,24.6493
;Q17649,24.1686,25.1654,24.7196,25.201,22.3538,25.2205,25.1085,24.0083
;Q17649,21.3323,21.3725,20.7884,20.7313,20.3141,21.2095,21.0591,20.8211
amt-4;Q17663,21.1335,21.0295,21.2814,21.5634,24.9899,24.3146,24.0696,24.761
amt-4;Q17663,21.1981,21.0991,20.2721,21.2331,19.7628,21.2397,20.3263,20.368
mthf-1;Q17693,25.2073,23.9054,24.3173,24.428,24.7444,26.1037,25.0454,25.3138
;Q17698;Q23683,22.4408,24.613,25.4744,23.9023,23.0246,26.1029,25.5059,28.4354
;Q17698,20.1852,20.1973,20.4074,21.2709,22.1351,25.5459,25.3313,24.5208
;Q17698,20.5326,20.8244,20.3886,21.3293,20.7089,21.5976,20.617,19.6214
;Q17698,21.5687,20.8308,21.0015,20.6638,22.1481,23.4053,23.8887,23.2642
;Q17698,21.097,20.9701,21.4007,21.0338,20.7153,21.7427,21.2241,21.4127
;Q17698,21.1171,20.5972,20.9853,21.2608,20.9655,21.5536,20.4806,21.325
;Q17698,21.443,21.465,21.7258,21.5321,20.6223,21.8076,21.8515,20.8889
ain-1;Q17740,20.6466,21.3603,21.6662,21.3778,19.7175,21.5044,21.8639,20.6295
atp-5;Q17763,20.8288,20.8492,20.8564,20.8426,20.9849,21.6468,20.0959,20.6263
pdi-2;Q17770,20.6699,21.4471,19.6863,20.7814,19.0316,21.3101,21.6446,19.8065
pdi-2;Q17770,24.751,22.5398,21.3717,22.0341,22.9041,24.3281,23.4884,23.5686
hgrs-1;Q17796,24.8132,24.1576,24.6686,24.9282,24.5609,24.5208,24.9902,23.697
hgrs-1;Q17796,25.1234,27.08,26.1913,26.3967,20.2337,20.6279,21.732,19.826
hgrs-1;Q17796,20.357,20.0895,21.546,20.8233,24.1936,24.4849,25.9813,26.0596
hgrs-1;Q17796,26.0834,26.503,26.4093,26.0694,23.9039,26.0777,25.7579,22.9824
pfd-1;Q17827,20.6953,19.895,21.2236,20.8725,19.9647,20.6166,21.8242,21.2109
pfd-1;Q17827,21.2319,21.3583,21.8049,21.729,20.159,21.6393,21.5818,20.069
;Q17832,21.1312,21.3511,22.0154,21.7302,19.7725,21.8922,21.3395,21.0794
;Q17832,21.5953,21.3328,19.7837,20.9305,18.946,21.6247,21.8718,20.0444
;Q17832,20.9905,20.219,20.9465,20.6691,21.9233,24.1213,22.0021,23.9164
hsp-25;Q86GU1,23.9774,24.5023,25.1394,24.9651,23.6486,24.8052,24.9189,25.8014
hsp-25;Q86GU1,20.1329,19.2034,20.9582,21.1118,20.8732,21.173,21.8566,19.8437
hsp-25;Q86GU1,22.7796,23.7666,22.8529,23.4289,25.914,24.5991,25.3911,22.7904
hsp-25;Q86GU1,21.1287,20.8188,19.101,20.6521,19.8895,20.8889,21.3882,20.4609
hsp-25;Q86GU1,25.3115,24.6931,24.7527,25.157,22.535,23.4463,24.3741,23.5239
cks-1;Q17868,19.3267,21.6252,21.1641,20.4725,20.5599,20.9837,21.6695,20.1788
akt-1;Q17941,20.954,21.3279,20.3726,20.6358,20.1007,21.9065,21.447,20.6144
wdr-5.1;Q17963,21.2418,19.7726,20.6203,20.6507,19.9513,21.7371,21.7432,20.0509
pdi-1;Q17967,21.2461,20.7985,21.525,21.713,20.367,21.0427,20.855,20.7118
;Q18012,21.1191,21.716,21.3779,20.6151,19.0417,21.5935,21.7937,21.3005
flu-2;Q18026,27.7431,27.2681,27.0843,27.2353,20.4426,21.2119,21.2628,20.4775
nfx-1;Q18034,20.8691,21.3381,21.2933,19.0206,20.319,21.4942,20.7422,21.3629
