geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
ula-1,15.3211,15.3546,14.9913,15.1824,14.3639,14.9048,14.7306,14.2967
mmab-1,15.1685,15.2058,13.6713,14.1705,14.9681,14.5486,14.6291,14.8684
ntl-9,14.8585,14.9753,14.7977,15.1196,14.4552,14.6035,14.25,14.6335
hint-3,15.4803,15.556,14.8925,14.8403,14.4926,13.8743,13.7902,13.9822
rps-30,18.636,18.1181,18.0391,19.9965,19.2077,19.1975,18.7607,19.0684
"C26F1,3",13.9936,14.5245,13.6451,14.4313,13.9633,13.6133,13.993,13.2827
spr-2,16.8388,16.8165,16.7667,17.1133,15.6873,15.8098,15.8214,15.8416
"C27B7,5",13.8385,14.5078,13.3239,13.8487,14.2015,14.1573,13.1565,14.2928
rap-1,15.5684,15.4723,15.642,15.3629,15.0647,14.4701,14.8543,15.0189
dpf-2,14.492,14.693,14.7481,15.0565,13.2957,13.281,13.311,13.912
"C27F2,4",11.6272,12.5633,12.8792,13.121,13.684,13.6687,14.4263,13.6368
vps-22,14.1583,14.1004,14.0415,17.4189,14.2251,14.4193,13.3424,14.1602
fust-1,16.9606,17.2071,15.6924,16.7695,17.6911,16.9904,17.0528,16.7658
spp-10,17.5535,17.6871,17.6558,17.7533,17.6049,17.4467,17.5725,17.1106
"C29F5,1",14.6868,14.3721,14.8396,15.1357,14.895,15.2245,14.8559,14.7389
"C29H12,2",17.1805,17.2123,17.1884,17.3391,17.0209,16.8571,16.7898,16.8092
"C30B5,4",10.6518,10.8342,10.4557,10.7631,12.7063,12.6159,12.8915,13.7656
hil-1,16.6023,16.5234,16.2828,16.6977,15.6886,15.6185,15.6524,15.6447
"C33A12,3",13.8162,14.3901,13.4957,14.184,14.0962,12.4549,13.0654,12.8908
"C33A12,4",14.4463,14.4818,13.6858,13.2967,13.2375,13.4931,11.8283,11.5638
"C33A12,1",17.819,17.6499,18.0162,18.2691,18.5358,18.4976,18.5429,18.2344
ugt-21,13.0028,12.8984,12.9713,13.2903,12.8313,12.4575,12.6446,12.3842
"C33F10,12;CELE_T05F1,8",12.7846,12.0883,11.0221,11.8936,12.5641,13.0697,11.872,12.6221
"C33G8,4",14.4254,13.6039,12.6783,13.0449,13.7935,13.7838,14.1276,14.5564
sec-10,15.2128,15.3139,15.4304,15.6188,14.7356,15.3068,14.9645,15.1573
tag-322,14.3931,13.9242,13.1912,14.4978,12.7273,12.6045,12.1733,12.4427
rsp-6,17.0674,16.7628,17.2743,17.7164,16.7876,16.1411,16.055,16.4722
"C34C12,8",15.9486,16.021,15.802,16.459,17.069,17.0517,16.8844,17.0648
"C34C6,4",12.9059,13.196,12.2654,13.8722,14.1757,14.0698,14.139,13.3556
grsp-3,15.2882,15.0601,15.2901,15.3318,14.6358,13.4963,13.806,13.8106
cyn-12,15.2642,15.5987,15.1064,15.2781,14.2318,14.2196,14.2764,14.5405
mutd-1,14.0043,14.0413,14.104,14.8513,14.6658,14.4403,14.2905,13.5549
"C34D4,4",14.0781,14.427,13.7768,13.3861,12.5108,13.2325,12.8461,11.5568
rsd-3,14.4246,14.6392,13.4086,14.0533,14.7377,13.6565,14.2529,13.6943
"C34F11,5",15.309,15.5896,15.672,15.8943,17.5661,17.3694,17.4247,17.4021
ugt-33,10.721,10.8469,9.98644,10.7316,13.6441,12.9715,14.4548,12.8701
"C35A5,8",15.6409,15.7896,15.465,15.6059,14.8076,14.8195,14.8062,15.2455
"C35D10,6",15.862,15.7291,15.5702,15.5933,14.5629,14.0537,13.7114,13.8534
"C35D10,10",13.7535,13.1239,13.7794,13.8715,14.5297,14.5484,14.5333,14.1956
"C35D10,5",14.0802,13.9221,13.5834,13.5115,12.8343,12.8129,12.0439,13.0093
coq-8,13.6197,13.5292,14.2628,13.7077,14.9735,14.0834,14.4354,13.9311
"C35D10,13",15.1783,15.3254,14.9374,15.1471,15.6688,15.1622,15.3966,15.322
"C36A4,4",14.8524,14.8868,15.0507,15.0598,16.1227,15.6922,15.7237,15.5267
"maph-1,3",15.8832,15.9108,15.6626,15.9727,16.3833,15.977,15.9822,16.0051
acs-19,13.8655,13.6853,13.7149,14.2783,16.2738,16.1608,16.8391,16.0675
flp-9,13.3946,13.1919,12.1627,13.5756,15.2728,13.3059,12.9727,12.4051
mel-28,13.8101,13.8257,14.1144,14.3075,13.7806,13.6687,13.713,13.7588
"C38H2,2",12.7387,12.3456,13.0672,12.9427,13.4207,13.5716,14.0955,14.0138
"C39D10,7",18.8203,18.7857,18.742,18.7248,17.6888,17.7201,17.5819,17.8563
"C39E9,8",18.271,18.0842,18.4271,18.5069,17.581,17.8806,17.8989,17.7764
"C39E9,12",14.5336,14.1037,14.5927,14.9635,14.3914,14.2855,14.25,13.9601
rfc-3,15.0425,14.108,14.3303,14.9056,14.549,13.9317,13.9704,14.1549
"C39H7,4",16.039,16.3597,15.7833,16.0276,14.6646,14.1781,14.1848,14.3917
rpc-1,13.1422,15.3479,12.2391,0,13.0554,14.515,13.1285,12.2943
"C42D4,1",18.8517,18.8547,19.3088,19.2971,18.5627,18.5323,18.4125,18.4943
"C43H6,3",15.4559,15.732,15.5118,15.5678,14.8341,15.4583,15.5744,15.1689
"C44B7,5",18.2275,17.982,18.7217,18.7398,17.6596,17.5706,17.6639,17.6082
"C44B7,7",13.892,13.8236,14.1979,13.6365,15.2827,15.0054,15.2969,15.3506
pmp-1,13.6027,13.2917,14.8751,14.5591,17.3741,16.424,17.1325,16.6045
pmp-2,13.9115,13.9502,13.7855,13.8531,14.313,14.0533,14.0304,13.9396
acer-1,18.5829,18.1413,19.2214,18.8556,20.5444,20.1879,20.26,20.3342
"C44B7,11",13.8785,13.7085,13.2705,14.0331,14.432,13.7743,14.1714,14.0678
chil-10,14.0786,14.2549,14.2273,14.1762,14.8672,13.9771,13.7302,13.6594
"C44E12,1",13.5814,13.3853,13.1262,13.2293,12.7677,13.2292,13.2754,13.0589
lec-4,18.3646,18.4601,18.2034,18.3609,17.274,17.3731,17.2723,16.8941
dhs-18,13.7199,14.8188,13.902,13.7551,15.0136,13.6729,14.9563,13.7771
"C45E5,1",13.0353,13.0407,14.0067,12.9894,15.1129,14.7178,14.7393,14.95
"C46A5,6",12.1228,11.7258,11.3351,11.5474,12.5303,12.7157,12.073,13.2597
"C46C2,2",15.5954,15.6073,15.3907,15.6995,15.1635,15.2597,15.0498,14.7303
acs-17,15.6778,15.7898,15.8959,16.0803,15.9956,15.9743,15.7868,15.7832
"C47D12,2",11.752,11.949,12.281,11.8889,12.233,10.027,10.1857,10.4822
nep-1,14.7237,14.8229,14.0524,14.6885,14.2296,14.0055,14.0233,14.0268
"C47E12,7",14.4627,14.059,14.3921,14.7336,12.9902,14.664,14.0045,14.1158
dhp-2,15.7578,15.3828,15.6233,15.9437,15.3915,15.4712,15.2741,15.5556
srs-2,17.3549,17.3292,16.9375,16.92,17.6616,17.3933,17.5414,17.1079
pyp-1,19.1196,19.1722,19.069,19.3016,19.0476,18.9404,18.8778,18.7791
unc-112,16.7272,16.7736,16.3144,16.6806,15.6755,15.7715,15.5605,15.7082
daf-21,18.8851,18.7793,18.6185,18.9128,19.4054,19.2755,19.3103,19.1227
"C47E8,4",13.3568,14.5308,12.858,11.7246,11.2932,11.8352,11.4789,11.5443
pitr-1,13.2254,12.1028,13.7758,13.2671,15.0135,14.4377,14.1346,13.9597
"C49C8,5",15.706,15.6281,14.9985,15.5959,14.1838,13.5816,13.9413,14.0412
"C49F8,3",16.622,16.8746,16.3486,16.2823,16.3511,16.2075,16.0796,16.348
"C50F4,1",14.6449,13.674,13.9925,15.1116,14.3109,13.8742,14.2269,12.905
"C50F4,6",14.4627,15.2914,14.6517,13.787,12.9559,14.1511,14.4849,14.2697
klo-1,15.5473,15.7648,15.9479,15.8405,15.3169,15.3175,15.3801,15.7534
"C52E12,1",14.1719,14.6332,14.0711,14.3097,14.3932,14.4939,14.378,14.6961
snr-4,16.0243,15.8422,16.0515,16.5459,16.0951,16.0065,15.8238,15.7882
rpt-1,16.9387,16.9643,16.6867,16.9557,16.9826,16.7955,16.7854,16.6692
"C52E4,5",14.2898,14.2385,14.1266,14.4236,14.1964,14.0909,13.9723,14.4576
col-119,15.3085,14.8041,16.1849,14.9978,15.1281,15.1437,15.3894,14.915
bre-1,15.6503,15.4589,15.7545,15.7998,16.109,15.8768,15.7727,15.7126
asg-2,19.384,19.2953,19.5637,19.4887,19.5291,19.4923,19.5214,19.6514
"C53B7,2",16.0672,16.1075,16.0005,16.0891,13.9584,14.0034,14.0815,14.0073
rig-3,14.0328,14.3215,13.8924,14.1514,14.2682,12.0186,12.9788,12.8093
"C53D6,7",14.0398,14.0399,12.9063,13.9864,14.7434,14.3886,14.646,13.5263
ben-1,17.8544,17.7406,17.8107,17.9669,17.8168,17.8115,17.8495,17.5453
alh-10,14.4259,14.7585,14.0185,14.37,14.7182,14.5342,14.5514,14.7636
lam-2,16.3337,16.3869,16.1346,16.3442,16.6318,16.2348,16.2088,16.2106
rskn-2,14.1556,13.4494,14.1388,13.8502,14.8889,14.6848,14.4979,14.6199
dod-18,14.8653,14.7273,14.6713,15.2124,14.4377,14.5854,14.6302,14.4791
cyc-1,17.6053,17.7025,17.4467,17.5687,18.2563,18.1878,18.0657,17.8038
"C54G4,9",10.5651,10.7516,10.7679,10.6777,12.0926,12.763,11.8084,11.4018
sft-4,16.1113,15.9335,16.1095,16.4814,16.2137,16.312,16.4184,16.3046
"C56A3,5",15.379,14.9702,15.1935,15.5947,15.6749,14.2865,14.1388,14.1833
icd-1,19.135,19.3676,19.6521,19.304,20.1409,20.0234,20.1111,19.8857
"vps-32,1",16.6337,16.7976,16.6009,16.6099,16.4276,16.5417,16.3307,16.2817
aipr-1,10.6784,10.7694,10.222,10.3563,12.5004,12.6437,11.7216,12.7423
cgp-1,15.65,15.6777,15.9025,16.1621,16.1734,15.9012,16.2729,15.7058
cebp-1,14.5189,15.2366,14.0741,13.8501,14.2056,13.9354,13.9505,12.8702
"CELE_D1005,2",10.3614,10.6794,10.7219,10.8202,13.1801,14.3261,13.0917,13.8182
snap-1,16.0804,16.1119,15.8938,16.2462,15.7819,15.7017,15.8288,15.6084
"CELE_D1022,4",15.3102,15.1535,15.1459,15.9369,15.539,15.3552,15.0075,14.9782
gst-42,16.479,16.868,16.4822,16.5634,16.9896,16.9254,17.1658,16.9335
"CELE_D1054,10",20.3007,20.2456,20.2832,20.5648,19.2819,19.1895,19.2761,19.1557
"CELE_D1054,8",14.7852,14.0593,13.7787,14.326,14.6865,14.9296,14.9576,15.3516
ule-3,19.2385,19.1238,19.405,19.2419,18.6015,18.5345,18.0401,18.0852
"CELE_D1054,3",14.7595,14.6022,14.3711,15.0908,15.7618,15.0137,14.9794,15.201
wdfy-2,14.7682,14.8581,14.5639,15.4214,14.1688,14.1739,14.0344,14.3267
eat-3,14.9115,15.0477,15.0081,15.0583,14.5112,14.699,14.5251,14.6898
"CELE_D2013,6",16.5908,16.7039,16.2834,16.502,13.9638,13.7815,14.1472,13.8791
"eif-3,F",16.1256,15.5704,15.4447,15.4585,15.4348,15.3677,15.5915,15.2628
gstk-2,15.2142,14.854,14.9153,15.2123,14.1389,14.532,13.5294,14.0527
"CELE_D2045,2",13.5589,13.2875,13.4704,13.3553,13.5342,13.1316,13.2674,13.083
"CELE_D2045,8",10.6216,10.778,10.6297,10.8224,12.0873,12.26,12.3315,12.6133
pyr-1,15.5168,15.5276,15.427,15.2983,15.4095,15.4615,15.2151,15.2979
eif-2bepsilon,14.1886,14.5559,14.359,14.52,13.9136,13.7634,13.6499,13.9954
aagr-1,14.9343,14.9564,15.0935,15.2426,15.2925,15.1855,15.2287,14.5741
nap-1,19.0319,18.9339,19.0461,18.8218,18.7079,18.7018,18.8283,18.4337
dhc-1,15.394,15.5365,15.1548,15.636,14.9873,14.8157,14.9697,14.8898
"CELE_E02C12,6",13.2777,12.4717,13.4183,12.639,12.7879,14.067,14.6669,13.2717
mrp-3,13.337,13.6496,13.9532,14.3082,12.3178,12.7636,12.5199,13.1056
"E04D5,1",15.8161,15.7118,15.8963,15.7797,15.8366,15.7219,15.8126,15.9649
"CELE_E04F6,4",15.1325,15.6389,14.1624,14.7255,14.362,14.0739,14.14,13.8576
acdh-12,16.8985,16.9168,16.903,17.0264,17.7414,17.513,17.576,17.5268
maoc-1,15.4413,15.4928,14.8922,15.0118,16.4853,16.2773,16.4678,16.4542
"CELE_E04F6,6",13.4475,13.729,12.8397,12.7611,11.0684,10.6517,10.7613,10.6886
"CELE_E04F6,8",18.5333,18.5349,18.2428,18.5815,17.0563,16.8889,16.7827,16.9726
"CELE_E04F6,9",19.639,19.4528,19.999,20.1123,18.9408,18.7532,18.8585,18.7222
pho-1,13.3163,14.2624,12.9537,13.4748,13.8302,13.8259,14.1966,13.8837
dpf-4,16.11,16.198,16.104,16.4196,15.7753,15.7674,15.864,15.7128
dnpp-1,17.7745,17.724,17.6811,17.9252,16.7672,16.879,16.8627,16.1703
rabn-5,13.9733,14.904,14.9174,13.8552,14.6729,14.3251,13.9926,13.657
"CELE_F01F1,2",14.707,14.6129,14.5616,15.0067,16.0259,15.6912,15.4938,15.3625
eat-17,13.3135,14.1495,12.3787,13.264,11.0554,11.6414,10.5755,11.3954
ard-1,18.6514,18.5568,18.9548,19.1206,19.7517,19.5498,19.4332,19.5126
skih-2,12.6204,13.0317,12.1581,13.8307,14.7732,12.7234,13.6421,12.421
"CELE_F02C12,1",13.3356,12.2522,13.31,11.9547,11.0711,10.7078,10.6013,10.7766
aps-2,14.2047,14.0585,13.8409,13.1529,15.8252,14.9733,14.9977,14.3623
asb-2,18.2026,18.2982,18.3928,18.3806,19.0491,18.9831,18.9596,18.5705
ncam-1,13.7903,13.4467,13.7531,14.2418,13.7175,13.594,13.6512,12.5595
gfat-1,12.8995,13.5273,13.1677,13.6633,14.7579,13.6917,13.8203,14.1643
npp-5,14.5178,14.3663,14.0675,14.1622,15.1648,13.7898,13.9036,13.638
"CELE_F07A11,4",13.3543,14.3344,13.5288,13.4596,12.5787,12.7055,12.4247,13.313
"CELE_F07A11,5",15.321,15.1455,15.5409,15.4772,16.241,16.3169,16.3547,16.4216
"CELE_F07A5,2",10.7039,9.94656,10.7769,10.8186,12.7977,12.5334,12.2108,13.2931
"CELE_F07C3,2",16.1849,16.6039,16.2996,16.4331,14.0239,15.2856,14.4883,14.4419
"rpl-11,2",17.5494,17.5786,16.7072,16.276,16.5246,16.6593,16.7772,16.5691
sgn-1,12.7426,12.9756,12.776,13.0213,10.9379,10.6472,10.3147,10.6248
prx-12,16.999,16.9258,16.293,16.933,18.2585,17.9506,18.1022,17.45
"F08B12,4",21.2539,21.1269,21.185,21.1031,19.8195,19.6934,19.8172,19.4758
sto-1,17.681,17.7089,17.7989,17.7691,16.249,16.2475,16.0375,15.9348
apy-1,14.2841,13.9375,14.8906,14.6017,16.4772,16.3058,16.2575,16.5224
unc-98,14.3687,14.2006,13.2973,13.2242,14.0146,13.8292,13.851,13.6868
numr-2,17.4219,17.6376,17.3334,17.5718,12.2299,12.432,12.5565,13.1926
"CELE_F08G12,2",14.2297,14.592,14.6184,14.3378,14.8524,14.4469,14.3865,14.6244
irg-4,16.1944,16.1107,16.0938,13.7641,14.1661,13.3592,12.8759,13.6848
clec-57,13.82,14.1633,13.8066,14.2126,11.4249,13.6481,12.2574,13.7149
clec-56,16.5664,16.7749,15.3587,16.2039,15.6101,15.41,15.8695,15.4135
unc-115,15.6931,15.6822,15.6201,16.0733,15.4268,15.2502,15.3735,15.4648
dhs-25,15.2605,15.2282,14.8044,15.3896,16.4962,16.5278,16.5023,16.3586
toca-1,14.0598,13.8917,13.5892,14.4683,14.1194,13.7816,14.8964,13.5469
"CELE_F09E5,7",16.057,15.9368,15.978,16.305,15.2544,15.1184,15.168,14.9076
sec-6,14.0993,14.4119,13.4687,13.6854,13.769,12.4882,11.1259,12.5589
"F09E5,3",16.0483,15.9081,16.0557,16.3771,16.4019,16.3126,16.2548,16.2007
algn-2,13.2987,13.2824,13.0914,13.4802,13.4916,13.5444,13.518,13.499
pkc-3,13.2459,12.2759,13.3532,13.7544,12.3076,13.064,12.9952,13.2344
"CELE_F09F7,6",15.2729,16.329,14.956,15.993,15.3342,15.0988,15.1948,14.6282
hach-1,14.6925,14.7153,14.8539,14.6727,16.4975,16.216,16.0865,16.0422
ifb-1,20.2113,20.0314,20.3704,20.4078,20.1227,19.9553,19.9548,19.8585
"CELE_F10C5,2",12.9748,13.011,12.7391,12.2338,13.342,12.2991,12.2931,12.2145
"F10D7,3",15.3159,15.5699,15.7377,15.6158,14.3501,14.1547,14.1013,13.9241
"CELE_F10E7,5",15.7969,15.7623,15.9008,16.0024,15.8152,15.5317,15.5272,15.5505
"CELE_F10E7,6",13.5114,13.5451,13.4574,14.0895,15.1532,14.9676,15.0905,14.5544
spon-1,12.992,13.2313,12.8429,13.0394,13.2516,13.3243,13.2351,13.3977
"F10F2,2",15.5514,15.3831,16.1275,15.9862,15.5471,15.2569,15.4297,15.6608
sel-2,13.0226,13.2304,13.2363,14.139,14.0491,13.9495,13.3329,13.6781
rpn-5,18.9444,16.3721,16.6218,16.4568,20.4832,20.3608,20.4052,20.3971
asf-1,15.1779,15.236,15.1768,15.3078,15.4804,15.6196,16.1232,15.2514
tsn-1,17.7396,17.6719,17.8808,17.9874,18.4357,18.3793,18.1333,18.1833
tag-151,14.3308,14.3226,14.3231,15.0465,13.4632,13.3274,13.0808,13.2631
repo-1,15.2163,16.3812,15.0062,14.1594,15.8721,15.262,15.6285,15.5736
mon-2,10.9339,11.8594,11.5381,10.7017,10.5993,10.8212,10.5759,10.2561
acs-14,15.6774,15.3409,15.8069,15.9725,16.5905,16.5934,16.6121,16.6488
haao-1,15.3452,15.3355,15.5212,15.857,15.179,15.352,15.5737,15.4598
rfl-1,15.2051,15.0243,15.0678,15.1173,14.0396,13.7067,13.9357,14.0452
"F12F6,7",14.3111,14.6834,14.7637,14.3013,14.1038,13.8613,13.3147,13.8315
"sec-24,1",15.2196,15.1774,15.0344,15.3937,15.5219,15.4059,15.4766,15.1599
"F13B12,4",17.4762,18.0236,17.6347,17.0639,14.0261,14.0412,14.3292,14.4768
iws-1,17.1999,16.2138,17.157,20.525,21.0628,20.8904,20.8334,22.2656
"CELE_F13D11,3",12.0059,12.0573,12.3849,12.7589,14.3342,14.0556,13.8007,13.8662
acp-5,14.8094,14.5344,14.684,14.6878,14.1476,13.3849,12.7709,13.5094
"CELE_F13D12,5",14.0599,14.2954,13.5111,13.3212,13.5125,13.4305,13.7456,13.6882
"CELE_F13E6,5",12.8385,12.2463,12.5829,12.5069,13.7786,13.8451,13.8049,14.3021
yap-1,14.25,14.399,13.6598,13.8309,12.6594,13.8322,13.8196,10.6851
dylt-1,15.0876,15.1161,15.5264,15.0914,15.1884,15.1288,15.1558,14.974
ttx-7,17.6293,17.5022,17.6267,17.845,17.536,17.4443,17.3823,17.5642
mogs-1,13.8664,15.9088,13.5008,18.8801,20.7335,20.9755,20.9301,21.1072
"CELE_F13H8,3",13.9972,14.0683,14.0864,14.6361,14.1033,14.1132,14.0894,14.196
"CELE_F13H8,2",13.8073,13.8709,13.9175,14.212,13.0637,14.4684,12.9121,14.111
upb-1,17.3692,17.7287,17.7259,17.615,17.9406,17.759,17.8044,17.4413
pes-23,14.0111,14.0982,13.4755,13.6837,13.0849,13.9184,12.4836,12.9915
sid-5,15.352,15.5402,14.9772,15.9445,14.3682,14.4666,13.7059,14.5736
"CELE_F14D7,7;CELE_F14D7,10",14.5,14.6557,17.7304,14.2894,14.176,14.1526,14.1448,13.8689
"F14E5,2",15.4352,16.0311,16.2673,16.4607,15.9511,15.7251,15.4878,15.5733
mboa-7,14.4736,15.2233,13.371,14.6454,12.8646,13.2031,13.3455,13.6357
far-3,16.9192,16.4025,17.2076,16.9161,19.5567,19.0876,19.0034,18.7914
far-5,12.7918,12.9868,13.3757,13.5417,12.5566,12.4571,12.9857,12.3855
rsd-6,12.9688,12.692,12.7969,13.073,13.9003,13.0417,12.5304,12.6452
col-153,16.3708,16.2267,15.9508,16.6287,16.1177,13.8772,14.62,14.8796
"CELE_F17C11,7",16.7232,16.7866,15.6257,17.121,12.5859,12.9922,13.6628,13.5344
vps-36,14.4698,13.9287,13.6297,13.7591,13.9415,13.6904,13.2664,13.6915
"CELE_F17C8,3",12.5939,12.4922,11.9558,11.6875,10.9611,10.4933,10.8009,10.2759
"CELE_F17H10,2",15.4242,15.1252,15.646,15.7768,14.7275,14.5391,14.9483,14.4944
"CELE_F18A1,7",13.9045,14.5507,13.7862,13.904,13.6119,14.1331,14.9248,14.2021
rpa-1,16.3729,16.174,15.9856,16.1355,15.529,15.8557,15.4861,15.157
utp-20,15.7424,16.6062,15.401,16.8954,16.5447,16.607,16.8457,16.6207
abcf-1,18.8533,18.9063,19.2886,19.1864,17.2977,17.0874,17.2749,16.7973
scc-3,12.4905,14.021,13.3923,14.0439,14.5798,14.3105,14.0004,13.6959
ddo-2,12.9512,13.1302,14.7295,14.6721,13.3529,13.401,13.6919,13.8978
nlp-7,10.596,10.8635,10.7865,10.6746,10.5515,10.7877,10.6497,10.3842
gpa-12,14.6348,14.7445,14.8415,15.2907,15.3966,14.5921,15.8313,14.9757
pes-8,14.7183,14.3044,14.3081,14.2475,13.6047,14.1009,14.1556,13.3529
pab-2,16.1766,15.9081,15.8764,16.1303,16.4544,16.2058,16.3542,16.1017
"CELE_F18H3,4",12.1086,11.2763,13.1837,11.4892,12.483,12.5428,12.602,12.8539
ufd-1,16.1784,16.0942,16.1188,16.4375,16.0738,15.5281,15.9311,15.7884
"CELE_F19C7,1",17.1899,17.2194,17.5097,17.3563,17.4084,16.9182,16.8669,16.7026
"CELE_F20A1,1",14.3876,14.0777,14.2391,13.4176,15.4614,15.4953,15.8557,15.4545
"CELE_F20A1,10",16.4709,15.9645,16.4646,15.8986,16.296,15.9788,15.571,15.207
vha-12,20.5947,20.6558,20.6156,20.5361,20.3636,20.1892,20.1224,20.1311
exc-9,15.1918,15.4242,12.6094,15.9849,13.1658,13.2648,13.4715,13.4467
czw-1,15.222,15.1299,15.1047,14.8994,15.0658,14.2892,14.0565,13.9106
"CELE_F20D12,2",15.4266,15.3547,16.0966,13.0524,15.8702,15.2351,15.3951,14.8916
"CELE_F20D6,11",16.3151,16.2994,16.6178,16.7265,16.0781,15.8314,16.2393,16.0664
"CELE_F21C10,10",14.3956,14.5923,14.7873,14.5148,16.1222,16.0313,16.0959,16.0097
"CELE_F21C10,9",10.6868,10.7876,10.7647,10.6517,14.3445,13.897,13.6634,12.4895
"CELE_F21C10,7",14.7774,14.9129,14.7562,15.025,14.6392,14.4361,14.483,14.3403
"CELE_F21D5,1",15.3961,15.4064,15.2593,15.6132,15.4901,15.6486,15.677,15.406
"F21D5,5",14.7786,14.9999,14.3777,13.795,13.9626,13.3093,14.1129,13.1443
mrps-33,13.2012,13.3237,13.7452,13.4768,12.8186,13.3092,12.9579,12.9022
"CELE_F21D5,3",6.35097,10.8613,9.59163,10.7676,12.6766,13.4211,13.614,13.0814
ttr-35,17.9047,17.9918,17.6544,17.8623,16.481,15.92,16.087,16.1605
gfat-2,13.5129,13.8093,13.8472,13.4823,15.067,14.772,14.995,14.8096
"eif-3,G",17.1479,17.2084,16.7768,16.6165,16.8252,16.6426,16.7919,16.6008
frs-2,16.3167,16.3631,16.6337,17.0681,16.5087,16.4383,16.322,16.3418
"F22B5,10",13.9105,5.80574,15.3151,10.735,16.0739,15.657,15.5566,15.6734
ceh-38,12.8872,13.2074,12.442,11.9045,10.8404,12.0788,12.4211,12.362
nrs-1,17.0094,17.0224,16.9854,17.2895,16.2771,16.1256,16.0547,16.0966
"CELE_F22D6,2",12.6955,13.3741,12.6533,12.9596,14.9496,14.9836,14.9452,15.0365
nduf-6,17.1135,17.3981,17.2559,16.8983,17.6189,17.5425,17.4087,17.5246
ekl-1,11.8886,10.9252,12.8434,10.9711,14.8695,13.0539,12.0365,12.566
inx-3,14.3425,13.801,14.109,14.0096,14.9434,14.5297,14.3255,14.452
dlat-1,17.8995,17.8668,18.0637,18.2241,18.7712,18.7566,18.6384,18.6236
fntb-1,13.1554,13.0105,14.1218,9.89032,13.7115,14.0976,13.9169,13.2418
"F23B12,7",13.5697,13.8342,13.2498,13.6448,13.1455,12.7896,13.5022,13.4488
tomm-20,17.3489,17.3378,16.6081,17.4566,17.7911,17.664,17.7557,17.6877
snb-2,15.1879,15.3074,15.1802,14.5952,13.9445,14.0188,13.8955,14.0294
"CELE_F25D1,5",10.7285,10.8189,10.5905,10.7803,12.6528,11.2121,10.4633,12.3455
ppm-1,16.8183,16.7211,16.6935,17.1751,16.4045,16.2135,16.114,16.2076
ifd-2,15.5937,15.7346,15.4762,15.5697,15.1541,14.8306,14.7535,14.7207
dur-1,19.2918,19.3551,19.3397,19.3392,18.0749,17.9749,18.0718,17.9522
col-140,12.6586,13.8031,12.2887,13.1261,14.082,14.5072,14.5114,14.8922
nhl-2,13.9947,14.4566,14.291,14.2004,14.6629,13.7518,14.0443,14.0429
cee-1,13.6556,13.6736,13.7366,13.5581,13.3047,13.59,13.2474,13.2918
rrt-1,16.2922,16.58,16.1169,16.1419,16.488,16.0837,16.1688,16.1168
rpb-8,14.9362,15.2138,14.7693,14.9255,15.3963,15.3697,15.3798,15.4245
"CELE_F26G1,5",0,5.8498,10.4943,0,13.5869,13.7076,12.9803,14.4325
msp-3,20.722,19.9197,19.0753,20.2846,19.6079,16.6038,16.5159,17.0534
pcca-1,18.5099,18.0931,19.054,19.1521,19.8944,19.8477,19.9765,19.5636
vrk-1,13.0208,14.0409,13.3842,13.4657,13.8608,13.1884,13.5125,13.7561
"CELE_F28B4,3",16.842,16.6386,17.2479,17.1108,16.7167,16.5152,17.1787,16.4939
cpf-1,13.1733,12.6979,11.5372,13.7043,12.9923,12.6583,12.691,12.3177
suf-1,15.1598,14.1413,13.1603,14.9631,12.6729,12.3309,13.427,11.8582
rpl-26,18.3355,18.1947,18.5283,18.6761,19.8062,19.7841,19.8872,19.8447
wdr-46,14.1362,14.3692,13.4505,13.7379,12.8981,12.5086,12.8424,14.2438
thn-2,16.5581,16.9814,16.5201,16.5273,14.5171,15.1331,15.0163,14.9108
rps-23,18.6606,18.3815,18.8359,18.3296,20.0961,20.1083,20.0161,20.0238
"CELE_F28H7,3",13.7061,13.7002,14.4981,12.9731,13.7699,13.3244,12.9575,13.4948
hum-1,13.3115,12.9666,13.5475,13.6002,13.6497,13.7626,12.6069,13.2772
sqv-4,15.9411,16.1737,15.8946,16.1618,16.2199,16.0511,16.2057,15.9024
"F32A5,4",17.9948,17.749,18.0129,18.5743,16.3852,16.3005,16.3803,16.26
aqp-1,10.728,10.8584,10.7617,10.5099,14.3998,14.4585,14.3318,13.7336
lsm-4,16.1624,15.9587,16.6077,16.4393,16.2127,16.233,16.273,16.0718
"CELE_F32D8,5",16.2933,15.5289,12.6244,16.0942,14.9859,13.3069,13.9604,13.4052
emo-1,15.2646,15.2529,15.593,15.5895,16.7775,16.5244,16.5514,15.795
ima-3,15.0701,15.1019,15.6032,15.4843,15.7673,15.6392,15.6826,15.6515
cec-4,14.2655,14.7373,14.1253,14.0796,14.1543,14.2978,14.2641,14.2177
cec-5,14.2427,14.8011,13.8081,14.0496,12.1625,13.0082,13.1387,13.1911
best-14,14.8984,14.4134,15.0673,15.1975,15.5191,15.3193,15.7038,15.5724
cat-4,10.7355,10.7994,10.6893,10.6421,12.8736,13.8475,13.7766,14.203
