geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04
;L8E833;Q23179,21.2887,21.5055,21.0598,18.9534,21.8731,21.2612,20.6452,21.5381
;L8E833;Q23179,21.8939,20.0278,21.4899,20.4537,21.597,21.1049,21.5748,21.4683
;L8E833;Q23179,24.5427,20.4782,22.1125,22.1106,25.8152,26.6552,26.2874,23.0861
;L8E833;Q23179,20.5845,20.939,23.9522,21.5244,25.8461,24.8004,24.2927,22.7334
;L8E833;Q23179,20.5124,20.772,20.5892,20.3016,23.2035,21.7245,22.3961,20.5728
ZK688.5;L8EC34,20.7669,20.9816,20.1298,20.7911,22.7456,22.3969,23.9192,22.1658
ifb-2;M1Z854,21.0338,20.9907,20.2225,20.3769,26.98,25.8109,25.9481,23.4901
ifb-2;M1Z854,19.291,25.0452,25.6423,23.6612,25.0254,23.4399,24.6443,22.4778
ifb-2;M1Z854,20.0709,20.8879,20.1942,20.1052,19.8136,21.164,21.0198,20.2752
;N1NSD4,24.6735,23.8903,20.3828,23.882,21.4935,19.8135,20.5065,20.969
;O01477,20.9918,19.5781,21.2247,21.2553,20.1397,21.0051,21.4054,19.4153
soap-1;O01485,21.0355,20.7855,20.8334,20.8001,24.2269,23.949,24.4537,25.7355
stam-1;O01498,26.9711,21.6787,21.9829,22.5912,29.1797,28.4492,28.6697,22.9273
stam-1;O01498,20.4321,20.8351,21.3102,20.8454,20.5552,20.8113,21.298,21.198
stam-1;O01498,25.7889,25.4178,25.7959,25.2321,20.9769,20.8711,20.5461,20.7386
rpa-2;O01504,23.7702,23.6515,23.9037,22.989,22.6025,22.4752,21.8046,25.8196
rpa-2;O01504,25.1528,24.7727,24.6987,26.8106,21.1397,20.8935,20.2322,21.464
rpa-2;O01504,20.857,21.0897,21.0424,20.798,21.6462,21.3076,21.1961,20.2549
rpa-2;O01504,23.8894,22.7426,24.9498,23.0563,19.5457,20.7176,21.0725,20.442
aars-2;O01541,21.0319,20.3091,21.0865,21.4872,20.7131,19.3639,21.2704,19.2733
cpn-3;O01542,21.6172,20.7827,19.396,21.28,20.7968,20.1192,20.5389,20.6762
npp-11;O01576,24.4301,24.7069,24.566,24.9462,19.6412,19.6369,20.7971,21.5314
npp-11;O01576,22.7581,21.5235,22.0955,23.5921,21.3055,20.8005,21.0793,20.349
unc-108;O01577,24.6268,25.8773,25.1026,25.452,22.722,23.4348,23.9981,22.9027
;O01591,22.847,24.7681,25.8587,25.9698,21.924,22.6902,21.9481,22.5841
T19H12.2;O01615,20.6791,21.5103,20.9256,21.1233,20.4829,19.5512,21.7696,21.0655
T19H12.2;O01615,21.3893,19.8036,20.1519,21.3214,21.584,21.2715,21.6391,21.4085
T19H12.2;O01615,23.6306,21.7297,21.5656,23.0677,19.0117,21.0166,20.5096,21.3638
inx-12;O01634,22.2499,20.4667,20.8622,21.7572,24.0171,24.264,24.2656,24.8555
inx-12;O01634,22.6099,20.1417,20.8939,20.7906,26.7917,25.6998,25.3223,26.3821
inx-12;O01634,22.3736,21.812,22.9715,21.8777,20.2166,20.6625,21.392,19.9056
;O01681,26.8623,27.2838,28.8107,27.7842,21.39,21.5461,20.3894,21.2149
rps-17;O01692,25.3951,21.5796,20.416,21.3953,21.5267,20.6587,20.7434,20.7126
rps-17;O01692,20.5169,21.1966,21.0129,21.2073,21.7574,20.7636,21.6681,21.0703
rps-17;O01692,20.2806,19.6176,20.3877,21.1459,21.078,20.9265,21.0849,20.0478
rps-17;O01692,24.6438,23.1928,22.7453,21.8808,20.6949,21.3368,21.0961,20.0842
rps-17;O01692,28.0523,22.9894,22.4474,24.2461,25.5879,24.7486,25.555,24.0513
unc-89;O01761,21.4832,19.8791,20.4596,21.533,21.9404,20.7888,19.8485,20.8908
rpl-7;O01802,21.7597,21.2717,21.0773,20.6819,20.6279,18.7339,20.5416,20.7856
rpl-7;O01802,25.71,22.5696,23.4148,23.7974,22.9812,22.3089,23.2585,25.2432
rpl-7;O01802,21.0807,20.0345,20.9256,20.8281,20.9044,20.1346,20.3301,18.4839
rpl-7;O01802,21.358,20.7894,21.8335,19.9981,21.5549,19.1492,21.5168,21.4412
rpl-7;O01802,22.1385,24.4347,24.547,22.176,21.423,19.9587,21.3202,20.5645
rpl-7;O01802,21.9635,20.6889,21.0833,21.6985,21.4896,20.2537,21.4241,21.4002
rpl-7;O01802,21.4533,20.2766,21.8207,20.1559,31.2787,28.6049,27.1457,24.6086
acbp-1;O01805,19.5491,20.376,19.4858,19.4958,20.6622,20.6899,20.3618,21.2127
acbp-1;O01805,20.6432,20.2789,20.8651,20.951,21.2297,20.6048,19.6507,19.2778
acbp-1;O01805,26.2852,26.7475,27.5555,27.5959,21.8056,21.1063,21.7648,19.8155
;O01806,24.572,25.6629,25.7678,24.0068,23.2561,22.7934,24.4358,22.2757
;O01806,21.937,19.6636,20.7573,19.8776,22.2874,22.026,23.383,24.3693
;O01806,24.2594,25.3235,26.8497,26.2738,21.1456,19.6504,19.8051,19.0288
lbp-6;O01812,23.0776,22.0518,22.473,20.5481,21.3919,19.9626,20.2726,21.5759
lbp-6;O01812,24.6846,23.2419,24.8886,22.3349,21.7152,20.9994,21.6067,20.6505
rpl-24.1;O01868,24.4166,24.3213,25.7253,25.9202,20.8864,20.0016,20.7122,21.0625
rps-10;O01869,25.9221,27.7832,26.9388,26.3049,21.4911,19.2027,20.3852,20.123
rps-10;O01869,20.555,20.1712,20.6391,21.1057,21.1371,20.0095,20.7406,21.4969
rps-10;O01869,20.8364,18.4154,20.563,20.8032,24.7935,22.27,23.9001,26.1036
rps-10;O01869,35.242,29.7449,29.9375,29.6303,33.2064,33.7084,32.7827,27.963
rps-10;O01869,23.4424,27.5704,26.7004,25.9842,23.4771,23.7554,23.4781,24.0874
rps-10;O01869,24.8923,25.585,25.529,23.8715,20.8979,20.7551,21.2595,21.066
rps-10;O01869,24.8923,24.4551,24.5041,24.8279,20.3036,20.0952,19.788,21.4218
rps-10;O01869,22.0856,21.2363,21.2203,19.315,21.9265,19.8286,21.2543,20.0289
;O01893,22.0572,20.265,20.647,19.1648,21.7511,20.3103,21.7752,20.5983
;O01893,21.973,21.5185,18.829,20.4269,25.4294,25.3296,25.3304,23.6183
spin-1;O01927,21.7957,21.295,19.4606,21.2711,23.875,25.3148,24.1744,25.5173
spin-1;O01927,26.0437,23.4747,23.7591,23.5908,26.399,26.1566,26.4938,20.1883
spin-1;O01927,27.4613,27.0709,27.5671,27.2519,27.2451,26.2989,26.6686,27.0972
;O01963,21.4428,20.7681,19.5837,20.7204,21.6493,19.8612,20.7556,19.495
cuti-1;O02051,20.8146,21.3673,20.6506,20.783,21.8887,20.6826,21.7223,21.3888
rpl-4;O02056,21.2912,21.225,21.0007,20.715,21.974,21.149,21.0746,19.5753
rpl-4;O02056,21.4366,21.2594,20.5856,20.9885,21.702,20.9995,21.3152,19.8346
rpl-4;O02056,21.0289,20.8693,20.9941,19.0437,20.0208,18.9244,20.5336,21.0255
rpl-4;O02056,20.5927,20.4138,21.1069,20.1662,23.3986,21.8969,22.3972,24.7297
;O02082,27.1139,23.0082,22.6323,25.1384,20.1778,20.3097,21.8026,21.4776
rpb-4;O02092,22.4383,24.919,25.4584,23.0437,21.6522,21.0625,19.2135,20.9549
pcn-1;O02115,25.6585,29.2402,27.9874,26.8577,19.827,19.3079,19.7497,21.1473
pcn-1;O02115,20.8559,20.2039,20.6784,20.8678,20.3954,21.1105,21.016,20.8768
;O02155,25.1006,24.4533,24.111,24.0387,22.2859,20.8927,21.3223,24.1005
;O02155,26.0424,23.7344,24.6976,24.2525,21.5803,19.3937,20.7271,20.9264
pck-2;O02286,24.2097,24.2786,24.3231,25.3091,21.6856,21.1307,21.2084,21.2596
pck-2;O02286,21.1378,21.2654,18.9413,19.962,21.4097,20.2256,20.8263,20.8249
eif-3.C;O02328,20.2946,20.3336,19.5564,21.5971,22.1255,21.4106,23.0757,23.4311
nstp-5;O02345,21.7434,19.9971,21.8003,20.5241,20.9593,20.3489,21.0885,21.3038
nstp-5;O02345,25.7408,24.4662,24.4953,25.0571,25.2003,24.9363,25.2609,24.3381
ifa-2;O02365,20.2231,21.0266,19.1164,20.7046,22.0419,21.1719,22.0005,27.329
ifa-2;ifa-3;O02365;Q21065,21.1615,21.081,21.064,20.5541,21.0596,19.9486,20.7839,21.3115
ifa-2;O02365,21.1968,21.3787,21.6626,20.1557,19.9485,21.2826,21.5421,21.5464
snb-1;O02495,30.3446,26.1459,26.0333,26.5006,25.4277,25.4035,26.2057,25.1639
snb-1;O02495,25.1863,20.5318,21.0241,21.0111,28.17,26.6083,27.8266,24.1628
snb-1;O02495,28.8337,27.4575,27.0362,27.7928,28.1798,29.318,29.4579,28.1589
snb-1;O02495,27.0074,24.6068,22.8093,22.9955,20.7477,20.5976,20.1226,20.2094
snb-1;O02495,25.8968,21.1728,22.0904,22.2687,28.2194,27.6453,27.5313,27.3188
snb-1;O02495,21.7248,19.9089,21.8362,21.6754,20.5758,21.2595,20.7028,19.9112
gpx-1;gpx-2;O02621;O62327,21.0675,21.5607,20.7747,20.1815,20.8804,21.1438,21.1387,20.2227
cyp-35a2;O02628,19.8052,21.4732,21.4463,21.0851,21.6684,20.7102,20.8668,20.5181
rpl-19;O02639,19.9608,19.5765,20.8593,20.7254,21.3884,20.8493,21.757,21.2045
rpl-19;O02639,21.7407,22.2259,23.2005,22.7786,21.5581,20.9569,21.2622,21.5111
mdh-2;O02640,21.0964,20.7099,21.319,21.0915,23.1862,23.2183,23.6352,23.1992
mdh-2;O02640,22.0026,20.0033,19.9511,20.2857,21.1563,20.8842,21.0602,20.6551
cyp-33c8;O02641,21.5908,18.372,20.9192,21.0358,21.1421,20.8879,20.0212,20.0745
cyp-33c8;O02641,22.0438,21.4157,18.7741,21.2953,21.9066,20.6025,21.2154,20.2441
unc-64;O16000,19.4013,21.1406,21.3354,21.2813,25.0727,24.9705,25.7999,24.282
unc-64;O16000,21.8717,21.4519,20.8949,20.2069,24.4198,24.0979,24.9645,23.6543
;Q8MXK1,21.5281,20.9127,20.776,21.0577,26.1485,26.2013,25.8339,26.1793
mcm-7;O16297,21.3802,21.4883,21.181,20.8835,23.2318,24.0159,25.1646,22.2267
dnj-19;O16303,24.416,23.1616,22.4583,23.0164,24.3841,23.6805,24.6087,21.2195
dnj-19;O16303,20.8341,21.0592,21.6394,20.656,25.0879,24.5396,23.8013,25.9675
dnj-19;O16303,24.9585,25.7405,24.155,24.1993,25.749,24.8911,25.2919,25.8802
cmd-1;O16305,22.5849,22.212,22.6695,23.6824,21.9706,20.5639,20.0659,19.7823
cmd-1;O16305,26.8997,26.2499,25.9005,26.4096,24.1494,23.6774,21.6012,22.6071
cmd-1;O16305,27.3664,25.0366,25.0092,27.0597,26.1471,23.8148,25.8954,24.9479
cmd-1;O16305,25.1189,27.8491,28.5769,27.9413,28.2267,26.4563,27.4044,24.1303
cmd-1;O16305,26.1324,22.8656,22.718,25.7757,20.7901,20.4398,21.271,18.1298
catp-3;O16331,20.728,20.7041,21.326,21.023,24.2306,23.5755,24.6477,22.8322
catp-3;O16331,21.3825,20.5326,20.2488,21.0562,21.951,19.378,21.4076,21.5218
rpt-2;O16368,22.4582,22.2214,24.5071,22.2269,21.3506,20.3771,21.7901,21.1252
rpt-2;O16368,27.1333,23.9236,23.6929,25.2609,21.2815,19.5729,18.8025,21.2727
C36C5.12;O16406,21.4504,20.7106,20.6658,21.0786,19.6267,18.569,21.7037,21.137
tag-196;O16454,20.7232,21.5618,20.2351,21.5696,21.4606,21.3273,20.9256,21.5629
atp-4;O16517,20.8101,18.7723,19.8021,21.6911,21.0688,20.7184,21.1523,21.5441
atp-4;O16517,21.958,19.8629,20.6462,21.1202,19.7982,20.7237,21.7039,20.8433
atp-4;O16517,21.6706,21.3836,21.3083,19.923,20.7375,20.18,21.375,21.5682
alh-4;Q8MXJ7,24.1793,23.2928,22.7279,24.6841,22.4906,20.8055,21.511,22.1225
fbxc-50;O16541,20.7811,21.0958,20.7495,21.2703,24.0153,22.2344,22.6247,24.6244
;O16547,29.098,29.1735,28.6979,26.4687,28.3234,27.325,27.3066,26.0013
;O16547,21.3665,21.0721,21.2388,19.7821,19.8649,21.0041,21.3587,21.0523
;O16547,22.1004,21.0358,21.2274,21.5127,20.9956,19.2579,21.3193,19.9354
;O16680,21.4938,20.5802,21.1621,21.2452,21.816,20.5571,21.6147,20.4048
;O16682,22.0246,21.4698,19.6628,20.5013,21.5814,20.0367,20.7601,21.4684
;O16682,21.1077,20.1322,20.8274,21.7261,20.8579,20.5209,21.4017,20.599
;O16682,21.3971,21.5565,19.9634,21.6441,21.4277,20.4771,20.7926,21.5786
;O16682,21.9955,19.9226,20.6965,21.4371,21.1465,19.3694,20.8486,20.6346
;O16682,20.4352,19.8979,20.3045,21.4081,20.2733,21.3897,19.2925,19.5376
;O16682,21.9156,21.2165,21.2501,20.6405,21.3788,20.2791,20.0308,20.9166
;O16682,21.0654,20.9397,20.7103,20.1422,23.6714,23.2035,22.7312,24.1181
;O16682,23.452,27.132,27.2197,27.3204,21.0435,20.7146,21.8451,21.1867
;O16682,20.7217,21.1193,21.1668,20.5879,20.0891,21.1833,20.8902,20.0158
;O16682,20.5699,20.6834,20.0884,20.9934,21.6436,18.9259,19.7837,20.0324
;O16682,19.5631,20.8891,20.8049,21.1201,21.6789,20.9743,20.0195,18.7976
;O16684,26.2511,22.5275,23.785,22.8764,25.7235,25.5172,26.0938,26.0561
;O16697,20.3543,21.1482,21.6992,20.5111,20.28,21.491,20.587,21.2569
;O16697,20.1442,20.5393,20.0131,21.2945,21.7848,21.4752,21.1308,20.7811
pat-6;O16785,21.7449,21.4665,20.3709,19.9491,19.8825,21.2088,21.4823,21.388
ugt-41;O16922,20.1891,21.1872,21.2569,20.2116,21.3963,21.2916,21.6731,21.1145
ugt-41;O16922,20.4993,20.3227,21.0747,21.3927,20.9414,20.1228,21.2154,21.0332
;O16997,20.5108,20.2646,20.77,20.621,21.9646,21.1502,21.6633,21.1674
;O16997,23.2221,21.7397,23.1951,21.1408,20.7829,21.2945,21.4211,21.4698
;O17069,24.2328,22.1306,22.5399,22.5373,26.8412,26.2625,26.3245,28.7272
;O17069,21.5882,19.2101,21.3167,20.7256,24.7693,24.4773,24.9542,22.7754
rpt-4;O17071,21.6421,20.2751,21.0227,20.864,24.0951,22.9554,22.8532,23.8318
rpt-4;O17071,18.7837,21.0385,21.0843,20.6061,25.5911,25.7032,24.9705,23.7861
;O17167,24.7723,26.3691,26.0519,25.1886,22.6242,23.6248,23.2621,24.1083
;O17168,21.8429,22.0429,22.6191,24.4055,22.4684,23.2864,23.7894,23.9779
fbxa-165;O17199,21.0524,21.5736,21.6761,21.2735,21.1257,19.9274,21.8696,19.2593
rps-22;O17218,21.6375,21.33,20.1909,21.3457,23.2054,22.0204,22.9357,25.5413
rps-22;O17218,20.1157,20.1899,20.8739,20.3023,23.5637,22.7728,23.9135,23.5557
rps-22;O17218,19.5487,19.7085,21.4442,20.097,21.0596,21.1689,19.7219,18.3562
mct-6;O17328,24.2105,25.6507,26.1563,23.7778,20.4565,18.6529,21.18,20.9007
mct-6;O17328,25.9474,23.9757,23.8695,23.8954,25.4246,23.8697,24.5398,24.4373
mct-6;O17328,21.229,21.0831,21.4953,21.6184,23.6635,22.2035,23.1967,22.7295
mct-6;O17328,23.344,23.7306,24.2098,24.1977,21.9536,21.2222,20.3249,21.1591
mct-6;O17328,20.8613,20.0853,20.961,21.585,21.7231,20.1115,21.3271,20.4076
mct-6;O17328,22.0661,20.1866,21.1578,21.1633,20.7644,21.2392,21.1163,19.5707
tth-1;O17389,20.8854,21.5569,20.0426,19.9803,21.3577,18.6456,20.9829,20.6521
tth-1;O17389,19.3296,20.3949,20.9258,21.3709,25.325,24.6496,25.6474,20.4376
tth-1;O17389,21.6764,21.3014,21.4626,18.1197,20.9692,21.1314,21.4636,21.0013
tth-1;O17389,21.7197,20.7281,20.7019,19.265,21.9533,20.8623,21.309,21.4355
tth-1;O17389,23.6632,24.8566,24.1486,26.755,20.3376,19.8455,21.6779,20.6171
;O17390,20.0685,19.3409,20.8487,20.7536,22.7227,23.594,23.4497,23.0764
F52H2.6;O17397,21.2298,20.9922,20.7357,21.3618,21.1454,20.1172,21.5452,19.4923
F52H2.6;O17397,27.3577,26.611,25.8108,25.4068,25.6669,26.247,25.1052,22.056
F52H2.6;O17397,21.7244,19.0666,21.2651,20.9446,21.4236,21.3836,20.1634,21.0527
attf-2;O17406,24.2529,24.7231,23.3152,23.1976,21.1094,19.7849,20.3492,20.9988
attf-2;O17406,22.0202,21.7694,23.3152,23.1938,21.017,20.1159,21.1679,21.5519
attf-2;O17406,23.8191,26.0012,25.0613,24.5709,22.5098,22.9572,22.7161,20.9668
attf-2;O17406,25.7349,23.2555,23.0403,23.1409,21.3757,20.7007,20.6846,21.4341
attf-2;O17406,21.5401,20.4795,21.8196,20.7381,21.5316,19.8531,21.0867,20.4775
attf-2;O17406,23.7213,22.5196,22.9373,23.2953,21.7113,20.2684,21.34,20.8981
attf-2;O17406,23.4213,23.6529,23.1884,22.9455,20.2225,20.9511,18.806,21.3031
attf-2;O17406,21.0605,20.919,20.1075,21.4335,21.9712,21.5478,21.5136,20.0506
;O17524,21.4121,20.2773,21.7501,21.1525,20.4382,18.9393,21.5982,21.3806
rap-2;O17599,21.9796,20.2121,21.3672,19.6554,20.8091,19.5913,21.7881,21.3667
ruvb-1;O17607,23.7047,24.5486,24.3001,24.788,24.3775,24.1932,24.0696,24.7907
sams-1;O17680,26.7625,21.5357,23.5271,23.2025,21.1532,21.1699,21.6389,19.8968
;O17682,20.8594,20.3871,19.4863,20.0769,24.5664,23.2069,24.0484,23.1772
nasp-2;O17687,25.7969,25.4907,26.5188,25.3004,25.3205,24.1942,24.3354,22.1659
nasp-2;O17687,22.0965,20.4972,21.3969,21.1382,25.235,24.0353,23.6147,26.1245
nasp-2;O17687,24.7472,25.1871,25.428,25.2466,26.2452,26.6046,26.2097,26.5014
nasp-2;O17687,21.8936,19.2627,21.2859,20.9276,19.6062,20.0648,21.6535,20.1384
nasp-2;O17687,22.9162,24.1685,26.6106,24.4761,24.7235,24.2402,25.3643,26.3164
nasp-2;O17687,21.5407,21.5013,21.4096,21.5683,24.0695,23.0243,23.0138,24.9235
nasp-2;O17687,20.6943,21.5478,21.3704,21.5676,21.4978,19.2863,20.5573,20.6126
nasp-2;O17687,19.9651,20.1362,20.8035,21.0113,20.7063,18.5532,19.0825,20.7675
nasp-2;O17687,20.856,21.0923,19.4191,21.3037,21.2886,20.0139,21.0958,20.7467
nasp-2;O17687,23.2348,18.5416,19.1413,20.4119,26.0292,25.1217,26.0073,23.1092
nasp-2;O17687,20.2673,20.5352,21.5143,20.9523,23.0373,24.4398,23.0892,24.7156
nasp-2;O17687,21.9399,19.9391,18.6293,20.3872,20.4828,20.6165,21.4699,20.9271
nasp-2;O17687,25.3542,25.4854,26.1232,25.4897,24.8081,24.801,26.3016,22.5708
nasp-2;O17687,19.2486,21.2499,20.515,21.7378,21.3724,21.2733,20.9544,19.906
nasp-2;O17687,21.5699,19.954,19.5602,20.9888,21.9786,21.2246,20.8428,21.4554
hda-1;O17695,21.2948,19.7682,20.5482,20.3358,24.2445,23.5077,22.7983,24.6095
;O17742,21.343,19.5841,20.5304,19.2559,24.7557,25.6689,25.3119,23.4713
tkt-1;O17759,21.0974,20.0151,21.7458,20.226,21.9892,19.7882,21.0499,21.1624
tkt-1;O17759,21.7564,21.4436,21.4589,21.3925,20.7128,21.1439,20.5429,21.513
;O17773,19.4761,20.5475,20.2413,19.4595,21.4203,20.5057,21.2761,21.4377
;O17785,24.5636,23.2372,23.1487,22.8407,25.202,23.6017,25.3521,22.6783
;O17785,20.507,20.5359,21.452,20.3993,21.5669,19.7573,21.6788,21.3619
;O17893,20.8794,21.2228,21.2071,21.2457,21.56,21.2805,21.0917,21.4076
ctg-1;O17907,21.7229,21.2538,20.0263,20.9296,19.603,20.4932,21.2939,21.3098
ctg-1;O17907,21.1601,19.343,21.1255,18.7102,24.3717,21.9583,23.2561,23.0734
ctg-1;O17907,21.6396,20.7892,20.9705,20.5138,24.346,24.6516,25.8869,24.9677
ctg-1;O17907,20.9869,19.9446,21.1187,21.2892,22.3868,21.8085,22.7024,24.4881
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,26.0511,28.2505,26.6295,27.6245,23.4103,22.3227,23.6084,24.3705
ran-1;O17915,23.7224,21.8508,21.3345,21.6587,24.2436,21.9055,22.5877,25.9286
ran-1;O17915,23.5612,25.6801,24.2973,24.1633,21.8038,20.5972,20.1841,18.7488
ran-1;O17915,23.5612,23.253,23.3243,24.0154,19.5731,21.3962,20.4728,19.1008
K01G5.5;O17919,23.7716,27.281,26.8652,27.3868,23.4864,23.2546,23.3704,23.1524
tbb-1;O17921,25.0761,23.9034,23.94,25.3034,25.2415,26.2107,25.9066,26.5635
tbb-1;tbb-2;O17921;P52275,24.2547,22.6435,23.9008,24.9761,25.3706,23.751,25.4771,23.4446
tbb-1;ben-1;O17921;Q18817,20.439,19.5727,21.5187,19.2217,21.0516,21.4446,21.7542,21.1047
arrd-11;O17981,21.0716,21.0208,19.0994,21.1016,21.2917,21.0428,20.203,20.5365
;O18131,21.7521,19.8526,21.263,20.3591,20.3964,20.3114,21.3942,20.8228
ogt-1;O18158,21.2562,20.9342,20.3759,19.9126,20.5627,20.5349,20.8128,21.3995
ogt-1;O18158,19.7124,19.8043,19.3445,18.0339,21.8945,21.4742,21.3394,20.7985
maea-1;O18188,20.9827,20.8215,19.9534,21.5856,20.8384,20.3258,20.8763,21.1063
;O18224,20.7622,20.6943,21.101,19.7631,25.2238,22.803,23.6156,21.06
;O18224,21.9194,21.3142,20.5795,19.3878,21.0555,19.6142,20.9433,21.0985
Y57G11C.3;O18229,21.8075,20.4498,20.3149,20.9867,21.2207,21.4195,20.6227,21.2493
rps-18;O18240,20.5109,19.2817,21.2065,21.1283,24.279,25.294,24.4669,26.0174
rps-18;O18240,20.5439,21.3727,21.0327,20.8343,21.7847,19.9031,21.8367,21.1262
;O18307,24.2308,24.6783,24.623,23.0586,21.9322,20.5097,19.6476,21.4263
;O18307,24.2308,23.2096,23.7805,21.1186,21.4716,21.3349,20.9092,20.1052
;O18307,23.6587,23.9424,23.4066,24.8298,22.1958,21.2729,21.9043,20.8646
;O18307,21.9,19.7682,21.2705,21.6805,20.7957,20.6588,21.0761,20.6182
;O18307,21.2728,20.0206,20.7251,20.6649,21.245,20.3118,21.2268,21.0117
rps-19;O18650,21.073,21.2535,21.762,20.907,19.8386,21.2438,20.5242,20.9142
rps-19;O18650,25.5345,25.7374,27.4698,26.4663,21.8319,20.969,19.0246,20.342
rps-19;O18650,21.9599,19.7898,18.9076,21.6871,21.4874,19.262,20.7887,20.9954
rps-19;O18650,21.5957,18.922,20.9949,21.7282,23.7141,23.8836,21.8638,22.9858
rps-19;O18650,21.4547,21.3053,20.4255,21.3315,21.3987,20.0985,21.6374,21.4958
rps-19;O18650,23.9831,20.7608,22.1275,21.9137,21.7086,19.5333,21.5233,19.2472
;U4PF18,20.942,19.0879,20.29,19.4687,24.8919,24.6172,23.1002,23.203
perm-4;O44144,21.4224,21.4974,19.8071,21.2546,25.5098,24.9783,26.0396,24.3914
perm-2;O44145,20.8658,20.0864,21.6426,19.8454,21.4691,20.6532,21.0475,20.102
;O44154,21.3488,20.1012,21.5865,21.3585,20.4081,21.0325,21.5718,20.6592
rfc-2;O44175,21.8094,21.1212,21.4926,21.0846,21.0061,20.9769,20.4274,21.012
rme-2;V6CIR8,27.3199,22.4866,22.0352,22.4395,24.0498,22.5535,23.8336,23.8366
F37C4.5;O44400,24.3623,22.8341,22.9033,23.182,25.3058,24.5054,25.8748,24.7485
F37C4.5;O44400,21.6474,19.0524,21.1495,21.6286,26.6783,27.3716,27.2459,24.0021
F37C4.5;O44400,21.6347,21.0756,20.3613,20.3117,23.3627,21.3018,21.9404,23.3059
otub-4;U4PEY4,26.5553,23.7014,25.2153,25.4766,25.9026,25.2424,26.1603,22.9275
May-02;O44441,21.1665,20.9267,20.4884,21.573,20.9526,21.3605,21.1491,21.0547
May-02;O44441,22.3655,21.237,20.2546,21.7218,21.3434,21.1305,21.1602,21.2751
;O44444,20.8673,19.9358,21.784,20.6086,20.9778,19.1749,20.9285,20.964
snpn-1;O44445,21.5283,20.7597,21.6411,18.8253,21.9291,20.3528,20.5349,20.595
snpn-1;O44445,25.5797,24.4158,24.8225,24.8983,23.4664,23.0748,24.165,23.5075
rpl-20;O44480,19.706,22.6276,21.3698,22.842,22.6832,20.4747,21.0707,25.5896
rpl-20;O44480,24.649,23.2137,24.4022,23.0071,26.0097,24.8246,25.5606,27.5414
rpl-20;O44480,21.3755,20.78,21.19,19.8722,21.684,20.1694,21.7176,19.3744
rpl-20;O44480,25.1357,26.6413,26.6904,27.0885,25.5389,25.0362,25.973,25.9347
rpl-20;O44480,22.4953,22.2918,21.6141,21.7018,21.415,20.0706,20.1785,19.9765
rpl-20;O44480,20.4799,21.1793,21.321,18.7785,23.8084,23.0879,24.5148,23.7548
rpl-20;O44480,20.5491,20.7617,20.6273,20.7696,23.1941,22.9979,22.7913,22.7307
rpl-20;O44480,23.6285,21.3823,20.0063,21.9121,21.7931,18.6867,21.1117,20.71
fnta-1;O44501,21.9447,20.7103,21.4862,20.2411,27.2415,26.8475,24.893,26.1566
;O44557,20.2113,19.3393,21.4309,20.2853,20.294,20.7478,19.897,20.1708
acs-3;O44560,20.5779,20.9495,21.3469,20.2812,21.5742,20.4203,21.7104,21.1772
tni-4;tni-3;O44572;Q9XUN9,21.7099,19.3016,20.1859,20.6998,26.2207,25.4547,25.282,25.3133
hacd-1;O44608,26.9799,25.9548,27.2902,26.7041,23.4185,22.8253,21.7411,25.4081
;O44735,26.673,26.4218,27.8093,29.2928,25.7043,24.8754,24.7725,22.3613
;O44735,22.5494,20.0156,21.568,22.1187,24.7454,24.4635,24.7875,24.2172
;O44735,24.736,26.1509,25.0146,25.6868,27.4827,26.2757,26.584,24.058
bag-1;O44739,19.9365,19.8854,21.8392,21.2354,21.1433,20.7254,20.8452,21.2027
snf-1;O44752,19.7247,21.4092,19.9827,20.1119,26.9399,26.4536,26.783,27.9809
;Q9BL61,26.183,23.3268,23.8335,23.9312,24.0219,23.1122,23.1944,21.3543
;Q9BL61,20.2933,20.3847,21.0458,20.891,21.3929,21.3467,20.9828,19.7784
;Q9BL61,22.7412,21.6309,24.4927,23.258,20.3824,19.3366,20.9407,21.1698
vpr-1;O44782,20.8247,21.2645,21.0771,20.8163,20.9249,21.181,21.6337,20.3664
fgt-1;O44827,25.1564,23.2627,24.317,23.9078,24.4432,23.0999,23.3673,21.9437
arrd-1;O44847,19.8728,20.3635,20.9139,20.7394,20.9303,21.5308,20.4075,20.1217
arrd-1;O44847,27.2306,25.5384,26.2118,26.202,20.6468,19.6261,20.7679,21.5642
arrd-1;O44847,20.7761,19.4278,18.8107,18.4802,18.8164,20.5261,20.6641,21.5295
arrd-1;O44847,20.4439,19.7775,20.5866,21.0545,23.75,23.8871,24.861,25.683
arrd-1;O44847,21.6415,20.9429,21.0068,19.7134,21.7448,20.9105,21.5544,20.8959
;O44885,20.7395,21.3831,21.4472,18.7326,21.4306,21.2159,20.5426,20.6761
inx-13;O44887,24.3676,24.0946,22.5405,23.6618,25.5942,24.6481,26.8445,20.786
haf-9;O44897,24.1833,22.5011,22.9005,22.7999,21.0206,19.9362,18.5557,20.3381
