geneName,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
dnj-21,15.3999,15.2101,15.3553,16.208,14.7403,14.6127,14.9794,16.45
"T19B4,3",16.6268,17.2834,17.1175,17.6795,15.9453,15.7259,15.8219,15.5925
npp-7,17.6605,17.5161,16.6576,18.2042,15.6351,15.5354,15.7017,15.5268
pbs-4,15.8995,18.1005,17.4815,19.417,16.4312,16.6143,16.5067,17.1289
mrrf-1,17.0131,16.4237,15.6567,16.1713,14.2482,18.3394,18.6405,14.2117
"CELE_T20F5,6",14.4219,13.932,14.1084,14.366,14.7929,13.6374,13.7649,12.8166
"CELE_T23B3,2",21.4054,21.143,20.9717,21.7835,17.9656,17.7487,17.8729,18.1846
"CELE_T23H2,3",16.5437,17.5138,16.4213,18.0575,12.7331,12.9283,12.4243,13.1707
npp-12,17.1415,16.7754,17.2794,17.4365,15.3914,15.2766,15.6657,15.747
ssp-16,16.3547,14.7033,16.7042,17.7169,16.1962,16.0117,16.001,16.6292
"CELE_T27A3,6",14.5007,14.3163,14.1785,14.7198,12.0467,12.4357,13.6102,13.3896
usp-5,17.6301,17.6005,17.6045,17.9541,16.0445,16.1196,15.9208,16.3223
fbxa-64,14.1579,14.0843,14.3486,14.9175,13.1068,13.276,12.8379,12.9004
"W09C3,4",18.8872,16.3941,16.3037,19.2073,14.0205,14.1463,14.3095,14.4131
"CELE_ZC204,12",15.5655,14.6052,16.8528,15.8119,14.5288,14.5157,14.2813,14.7227
set-18,14.3691,14.0699,13.7871,14.9515,11.2837,10.9084,11.1675,11.3818
msa-1,18.0818,17.983,17.8742,19.0886,16.6924,16.5901,16.2908,16.7716
"F26H9,5",18.0557,17.5494,17.6556,18.5466,16.8386,16.8593,16.7083,16.9139
rab-5,18.7627,18.5183,18.5625,18.7045,16.1958,16.2733,16.2544,16.7636
"maph-1,1",19.8323,19.6832,19.9463,19.8166,18.1154,17.9945,17.6057,17.9697
fasn-1,17.941,17.9839,18.3978,18.1841,16.2258,16.2885,16.4306,16.3302
mec-12,17.1746,17.6578,17.2889,18.3787,15.4695,15.4733,15.8843,15.6445
rla-1,19.3903,19.4971,19.6702,19.8935,20.615,20.6213,20.4887,20.7465
rpl-27,17.6803,15.8827,14.3619,21.0745,17.5706,17.5067,16.4513,17.718
ola-1,19.1081,19.0059,19.3668,19.9915,17.5871,17.8259,17.7538,17.5398
snr-2,18.4697,18.778,18.32,18.2746,18.2594,17.7851,17.676,18.3948
"C50B6,7",14.4021,14.1535,14.1084,14.8328,11.2377,11.2105,11.1072,11.3662
"CELE_F25H9,6",15.7538,15.5279,15.9176,15.8877,15.5489,15.377,15.4385,15.8173
"CELE_F32H5,1",14.4378,14.3633,14.1851,15.1042,11.4394,11.1145,11.2691,11.7149
"CELE_F53F1,2",16.3601,15.6651,17.1392,15.4485,15.9916,15.5139,15.4518,15.7271
"CELE_F53F1,3",15.4679,15.9882,15.6812,15.5495,13.7303,13.9612,14.1345,13.8551
cpz-2,18.6902,18.1709,18.5063,19.1218,17.2534,16.6225,16.7214,17.0656
"CELE_T02B5,3",13.5687,14.0239,14.2927,14.9086,12.9067,12.4764,11.8994,14.0451
"CELE_T10G3,3",16.758,17.4247,17.5099,18.2014,16.1136,15.1362,15.0654,16.442
lin-28,16.7935,17.3423,16.9385,16.6686,14.6189,14.7008,14.8171,15.3449
let-502,15.2093,14.7762,15.2881,16.5748,13.5018,13.6825,13.5396,14.1343
dpy-31,16.0073,15.336,15.1981,16.7899,14.6461,15.2792,15.273,14.7033
ucr-1,20.0813,20.3153,20.0586,20.1723,20.0293,20.0471,19.8855,19.8451
unc-33,16.6476,14.3922,15.5089,15.6784,15.1434,15.0252,14.9238,14.7454
hipr-1,15.8728,15.8385,15.0548,16.2998,13.8288,14.7099,13.8781,13.7751
"ZK370,4",13.2595,14.4485,14.2742,14.7353,11.4563,10.6862,10.4737,11.5867
pdhk-2,15.9484,15.1232,15.5242,15.8317,15.3462,14.6498,14.5947,15.3383
"ZK370,8",17.017,16.8104,16.8768,16.8478,15.1747,14.8206,14.7241,15.4263
ced-10,17.5384,18.1918,18.6376,17.4114,16.3433,16.2992,16.2542,16.3119
ctr-9,14.5117,14.1915,14.1346,14.8953,11.4107,11.211,11.8159,11.7128
"B0464,6",15.2312,14.4841,13.7205,16.8688,13.8415,13.0804,12.4512,14.8231
baf-1,19.4161,19.5188,19.4637,18.9878,18.8359,18.6214,17.6115,18.8771
"C38C10,2",16.7837,16.9581,16.3434,18.2791,16.0282,15.8755,15.5865,15.816
gpr-2;gpr-1,14.3346,14.3012,14.2752,14.9703,13.5518,13.281,13.1952,12.7431
ttr-5,19.9639,19.819,19.7908,19.7709,17.9234,17.8121,17.3774,17.4658
drs-1,18.3309,18.0927,18.657,19.3367,17.3209,17.0324,17.4126,17.305
ufc-1,17.3418,17.7597,17.5657,18.4016,14.8394,15.348,14.9496,14.5121
rnr-1,17.6248,17.052,17.337,18.8928,16.8309,16.3682,16.5473,17.1194
"T23G5,2",14.4419,14.1846,14.6389,14.2635,14.5751,14.1736,13.7441,15.555
ges-1,17.9479,17.2684,18.2722,18.4178,16.3502,15.8299,17.1189,16.1869
lrp-1,15.9528,16.6923,16.5713,18.0399,14.5146,14.3584,14.284,14.5039
mrpl-32,14.4788,14.3878,13.8689,15.17,14.8044,15.2905,14.5045,14.9664
rpn-3,17.3277,16.6001,16.9796,17.2116,17.0653,16.6592,16.0153,16.8811
hsp-110,19.5934,19.6526,19.5833,19.8494,17.7025,17.8767,17.6311,18.0253
cdc-42,17.9463,17.0861,17.2895,17.2253,16.2283,16.3182,16.1291,16.3792
unc-52,17.777,17.8497,17.8409,18.5415,15.8294,15.5826,15.3972,15.7725
ule-2,20.5938,21.1811,20.6441,20.7919,18.6942,18.9005,18.8844,19.3933
"F13H6,3",17.433,18.778,17.4592,18.3474,13.9794,14.2093,14.3431,13.0461
unc-60,19.1592,18.9021,19.1717,19.6929,17.3263,16.8082,16.7918,17.4174
unc-60,19.6903,19.0049,18.5137,19.4574,17.3759,17.1469,17.9762,17.9723
dig-1,19.1271,19.1563,18.9393,19.6536,17.2115,17.325,17.0056,17.17
"B0495,5",16.4242,16.7968,15.8585,15.9601,14.5753,14.144,14.0355,14.4617
moa-2,14.3814,14.1761,14.0973,14.9442,12.3607,12.3212,13.0476,12.7451
"B0495,7",17.9063,17.7553,17.5355,17.8448,17.2471,17.3801,17.4485,17.6698
"B0495,8",16.8802,16.4391,16.7077,17.5137,14.2155,14.5122,14.5661,14.9946
"B0495,9",16.5971,16.1583,16.9975,17.0828,16.1405,14.2166,14.1452,15.8563
cpna-2,17.264,16.8234,17.1173,17.2852,13.804,14.266,13.564,14.3934
nrf-6,15.6841,15.7514,15.8024,15.6391,14.7876,13.6718,14.5617,15.0556
"C08B11,9",17.8457,17.7511,18.2922,17.2845,16.3951,16.4334,16.4279,16.7407
"C09F5,1",14.2302,13.4563,14.3826,15.0214,16.5622,15.2918,15.5314,16.8252
copd-1,17.3558,17.464,17.551,18.1953,16.4328,15.7996,16.11,16.0703
"C18H9,3/C18H9,2",17.4252,17.4532,17.6665,18.0352,17.8153,17.7838,17.7609,17.9197
"C18H9,6",17.3403,16.5513,16.2434,17.1379,16.7693,16.5783,16.8095,17.2033
dnc-2,17.259,17.2872,17.2924,18.6886,17.4189,17.1411,17.1036,17.5022
"C16C10,3",14.1325,13.5388,14.4669,14.7693,13.4966,13.2151,13.4203,13.8968
"C16C10,4",15.8743,15.7189,15.8644,17.9047,16.6482,16.8379,17.455,16.9394
rnf-121,14.3319,13.8916,13.4514,14.4006,11.3526,11.2187,10.417,10.5297
glod-4,16.7383,16.1758,16.6189,16.5482,16.1336,15.3433,15.5368,16.221
har-1,18.281,18.3834,18.5043,18.7209,12.7183,12.2354,11.4509,12.0306
mrps-31,16.7692,15.9123,17.0468,17.9481,14.5565,14.9012,14.7374,15.4344
"C32D5,3",12.7117,14.2099,13.8294,15.0217,11.3288,12.5085,12.8516,11.6576
"C32D5,10",13.8474,14.2534,14.1773,14.9126,11.2757,11.2385,11.169,11.5929
"C45G9,5",16.6594,17.3803,16.5409,16.3686,14.6539,14.6385,14.5391,14.8605
"C45G9,6",14.1133,14.2993,14.4804,14.1021,15.7022,14.252,13.9439,16.2288
akap-1,17.1809,17.6933,17.6463,18.0364,15.8169,18.9326,16.0907,15.6963
"C56G2,7",18.7655,18.788,18.5203,19.055,18.0462,17.7514,17.9344,18.367
mel-47,14.5338,14.6983,14.6743,15.0441,14.8085,15.0333,15.1418,15.6243
"EEED8,3",14.3067,14.2131,14.217,14.7807,9.94489,10.4452,11.1553,11.5511
ndx-6,17.2875,16.9422,17.2697,18.2696,15.192,15.1347,15.2789,15.2167
"EEED8,10",14.5009,14.3005,13.6129,14.8798,11.153,11.0084,11.1417,11.4522
rbbp-5,14.3467,14.3283,13.9691,15.0876,11.4605,11.1833,11.1196,11.5332
dct-6,14.1599,14.4244,14.4381,14.8516,11.4663,11.0056,10.5275,11.8826
"F36G3,2",13.3599,13.9509,14.2548,12.926,13.4807,13.7832,13.964,13.5586
"F40B5,2",14.1526,13.7254,13.0162,15.1046,12.7728,13.8613,13.1224,13.6316
"F42A8,1",15.2452,15.9096,15.5348,17.2319,15.5763,15.3817,15.2849,15.6498
pcf-11,15.8845,16.0092,15.1175,16.3438,12.5791,11.5833,12.8647,13.4082
"T05H10,3",13.7297,14.1115,14.2296,15.1141,13.3923,11.8903,12.3587,12.4521
ufd-2,13.9168,13.8192,14.4544,14.9718,14.181,13.9987,13.5437,13.903
"T09B9,4",16.8545,16.7588,16.8119,17.564,14.9631,14.6355,14.7791,14.7772
ulp-1,15.9526,15.2811,14.3507,14.8732,12.6112,13.9183,13.652,12.9207
"ZK1307,1",17.4599,17.7553,17.9359,17.1603,16.8234,16.6522,16.4422,16.8595
"ZK1320,2",16.0876,16.0248,14.7024,16.3439,16.6129,16.0877,15.9372,16.3397
"ZK1320,3",19.2897,19.2835,20.4587,17.761,18.1849,18.8113,18.2884,17.8752
"ZK177,4",14.4298,14.4389,13.5646,14.3113,12.7741,13.8392,12.9904,14.3398
fzy-1,14.124,14.4165,14.1097,14.6629,14.8522,15.638,15.4351,13.8468
"ZK177,8",17.4058,16.3121,16.3225,17.7808,13.1096,14.0093,13.867,12.895
syf-2,15.686,15.5911,15.6432,15.9442,15.4525,14.3959,14.3278,16.8999
"hmg-1,2",14.685,17.1686,15.7079,17.2376,15.7557,15.9094,15.664,16.074
"CELE_F42G10,1",16.5015,16.493,16.3858,17.6543,13.8579,14.2267,14.4805,14.3956
"CELE_F48E8,2",14.427,13.9855,14.157,14.9622,11.3414,11.5194,11.4523,12.4758
cid-1,15.3215,14.5863,15.993,15.0412,12.8727,13.8022,13.9732,10.9643
"K10D2,5",16.0213,15.0378,15.7697,17.5777,14.5985,13.8861,13.6927,14.9308
"K10D2,7",16.3538,15.5222,16.0556,16.5394,14.1671,13.3094,13.9228,14.5004
pgam-5,18.1917,17.6362,18.1737,18.8623,18.072,18.2633,18.1522,18.1772
mex-6,14.231,14.219,14.2142,15.0269,15.9347,15.5765,15.3083,15.8639
"B0228,7",16.5248,17.5014,16.8203,14.8771,15.6869,16.0072,15.6912,15.0497
"C08B11,3",14.5003,14.3315,13.7535,14.9819,11.4303,11.5731,12.01,11.2705
sap-49,17.8025,18.1572,17.4164,18.0326,16.2498,16.8162,15.6856,16.2286
ubh-4,18.1376,18.5312,18.7982,19.5664,16.8263,16.9202,16.8634,17.063
"C05C10,3",17.477,16.5138,15.7896,17.0445,16.0311,16.0618,16.1695,16.3848
pho-11,14.0656,14.4282,14.0601,14.3982,12.6188,12.9921,12.3306,13.3279
dph-2,16.3356,15.2969,15.3975,16.1562,15.0774,13.9017,14.2219,15.0814
col-39,14.0505,14.0938,13.6782,14.857,11.2002,11.207,11.2359,11.73
col-80,14.2351,13.9981,14.1701,14.4108,11.1131,11.2136,11.1953,11.4979
"C16C10,2",13.8445,13.8656,14.1687,14.8868,13.6978,13.7129,13.4503,13.9106
"C16C10,8",14.4215,14.3938,13.9699,14.5307,14.2964,14.6864,14.5246,15.7325
tdo-2,17.1104,16.3908,16.4401,16.6079,15.4565,15.2901,15.5086,15.2086
"C28H8,3",17.7337,16.2785,17.0679,17.3181,16.3729,16.201,16.1221,16.663
pxl-1,16.5422,17.2419,16.4292,17.2721,15.4825,15.5618,15.2143,15.2409
dpff-1,14.0296,14.1074,14.382,15.1071,11.4442,11.1821,11.2737,11.6686
"C30G12,2",16.9144,16.2335,16.0861,16.9674,13.7768,13.6805,14.7484,13.9824
"C32D5,8",17.7324,19.9213,18.1865,19.7467,18.0429,18.3109,18.0045,17.9447
lgg-1,14.4163,14.2283,14.3957,14.7873,15.7118,15.2383,16.1944,14.3179
pph-6,15.7018,15.7611,15.5016,15.4887,15.0808,14.9731,15.0272,15.5175
rsu-1,16.9872,17.3637,17.7772,18.1088,15.7705,15.7692,15.2798,15.1386
ire-1,14.4948,15.0569,15.3873,14.9972,13.544,13.1416,13.7048,14.181
ctns-1,17.9109,18.0898,17.8282,18.0618,15.484,15.6186,15.1594,15.1879
ifp-1,14.1723,13.247,14.2547,15.0113,11.4027,11.3382,11.3175,11.7014
sdha-1,18.5391,18.2895,18.5046,19.3789,17.733,17.8057,17.7156,17.8867
"F25B5,6",14.4403,13.7081,14.0952,15.0349,12.327,12.216,12.5012,13.2223
mlc-4,19.8577,19.7518,19.3646,20.3433,18.2375,18.0536,18.0081,18.5776
rsp-4,17.1026,17.5309,17.351,17.9856,14.4648,14.2036,14.6122,15.0088
ttll-12,16.697,16.4521,16.2922,17.6463,15.4474,15.2351,14.5279,15.1981
"E02H1,1",14.2558,13.5354,14.0151,15.1368,14.1756,13.6899,13.6108,14.4837
"E02H1,6",14.2913,13.7983,14.4343,15.0869,15.093,15.5276,15.4664,15.442
mog-5,15.7791,16.6623,15.51,15.9885,12.9997,13.3946,12.9183,13.7072
"F07F6,4",17.4982,16.6875,16.7165,17.8133,15.9639,15.4595,15.3315,15.8277
rpl-10,19.0336,20.2812,18.8373,20.6447,19.5179,19.362,19.495,19.6589
tpp-2,14.4504,14.4646,14.4234,14.5555,15.8456,15.5713,15.7241,16.3079
paa-1,17.714,17.6936,17.9093,19.0546,16.3067,16.2338,16.4871,16.6578
"F58F12,1",21.1682,20.3738,21.0239,22.3987,21.4652,21.9008,21.0504,21.2081
sdhb-1,16.9414,17.2083,17.3181,14.7391,17.7059,17.8811,17.7918,17.8982
asah-2,14.382,13.9455,14.3477,14.3265,11.4156,11.2084,11.0226,11.6819
"F33H1,3",14.4343,14.2508,14.4722,14.8358,14.5627,14.0532,14.2465,14.3814
"CELE_F48E8,3",18.2932,18.8396,18.183,18.6027,17.8603,18.0921,17.8583,17.8196
"F48E8,6",15.7056,15.6774,16.6664,16.7222,12.823,13.3347,13.206,13.0268
gmps-1,17.992,17.6247,17.1391,18.2252,16.809,17.2206,16.9648,15.9659
metr-1,13.4161,15.4988,15.2738,17.327,13.6372,13.8987,13.9168,13.6469
pas-7,17.0709,16.6507,17.0565,17.4909,17.4844,17.43,17.5784,17.8986
rnp-7,16.562,15.6186,16.9725,18.3339,15.5311,15.7155,15.8449,15.6491
emb-8,16.202,15.5809,16.4974,16.8771,15.0713,14.8798,14.9484,15.4779
mix-1,14.3502,14.2745,13.8041,15.1327,14.0548,13.5186,13.0665,13.9363
gst-5,15.5358,14.9896,15.955,15.1409,15.7727,16.2897,16.1299,16.0124
cdl-1,17.6045,17.1944,17.3114,18.5213,16.8366,16.4856,16.5191,16.8613
vps-11,13.9832,14.1341,14.1526,14.8164,11.2931,11.0665,10.9992,11.528
npp-19,13.7729,13.8393,14.4813,14.5728,15.1147,15.1461,15.4758,14.6356
ech-4,17.0531,15.15,16.7161,19.3492,16.1219,16.4409,15.6477,16.5066
gst-36,17.4489,17.5193,17.2001,18.5332,17.0244,16.9207,17.0178,16.9872
lec-8,15.9772,15.5381,16.1238,14.8502,20.1063,20.521,20.3143,19.9943
ptc-1,14.411,13.7233,13.9554,14.9177,13.7903,12.7789,13.5278,14.1797
puf-12,16.7858,16.1846,16.8944,16.5907,16.1636,17.0027,16.4475,16.4205
"ZK673,2",20.0025,18.1249,17.8218,20.8174,16.9313,16.8587,16.76,17.0207
pssy-1,14.0654,14.3303,14.3259,15.0061,11.3703,10.901,11.1549,11.5512
"ZK1128,1",15.2318,15.0581,15.3295,16.2866,12.6396,13.2884,13.8514,14.0631
ham-3,14.4625,14.0086,14.2429,14.8383,12.2928,12.5009,12.4993,12.0971
gstk-1,16.5416,16.7547,16.863,17.1561,15.6691,15.3217,15.0853,15.1133
"CELE_ZK1320,9",16.9854,16.4369,15.9795,16.9025,17.0793,16.2854,17.1313,16.707
tnc-2,19.6375,19.3996,19.2104,20.0886,18.4044,18.2941,18.3193,18.6413
"C53C9,2",20.0218,19.7431,19.1661,20.4009,17.3605,17.1692,17.394,17.7182
"C18A3,3",17.0572,17.5903,17.658,18.0788,14.4283,14.74,15.2678,14.9358
egg-1,14.867,16.1006,16.3091,16.1898,15.61,15.7819,15.4263,15.1084
sfxn-2,15.4467,15.2105,16.3189,15.5139,14.0955,12.6743,12.741,13.2784
"C17G10,1",12.3569,14.4527,14.7436,14.5655,13.3323,13.8349,14.226,14.1268
"C17G10,2",16.5528,16.2558,16.5898,16.7185,13.8997,13.9281,13.6101,12.6304
lys-8,16.382,16.0851,16.7902,16.6879,15.9924,15.6873,15.9527,16.1357
dhs-6,17.4443,17.6746,18.0082,18.0593,16.9888,17.0896,17.0726,17.1677
"CELE_F45E1,1",14.4448,14.2827,14.4849,15.1539,14.849,14.0816,14.1421,14.6813
"CELE_F45E1,2",14.3436,14.3808,13.5856,14.6029,15.0973,15.0078,15.3101,15.3756
ctsa-1,14.2157,13.9928,14.2864,14.5313,11.4818,11.2199,11.146,11.6405
lrs-1,17.7941,17.8286,17.757,18.1731,16.5521,16.6329,16.8289,16.7528
nsf-1,16.647,17.0515,16.8116,18.7174,15.0994,14.969,15.3047,15.5942
che-10,17.2819,17.5547,18.0432,18.7695,18.555,18.239,18.1632,17.9504
tax-6,16.3404,17.3706,17.0194,17.8317,16.2839,15.9995,16.6785,16.088
"CELE_F53C11,9",17.7521,17.1118,17.1675,17.9446,15.66,15.5781,15.7909,15.8037
"CELE_M106,3",18.9273,15.2248,15.2612,15.2125,14.7862,14.8152,18.0192,15.5297
mdt-9,18.0967,17.6726,17.3724,18.0041,16.0947,16.0909,15.9183,16.6496
"T19C3,3",19.1457,18.7132,18.3611,19.8879,17.2581,16.8905,16.4984,17.0119
"T19C3,4",14.3715,14.0873,14.4843,14.84,13.0118,12.0774,12.6017,12.6104
"T19C3,5",16.7452,17.5857,17.6128,17.1704,13.8498,14.3296,13.9746,14.2243
snr-3,14.4075,13.3897,14.48,14.892,17.6228,17.6021,18.0242,17.7401
"T25E4,1",14.507,13.9271,13.6514,13.5662,11.4167,10.8669,11.2785,11.733
"T28D9,1",19.1964,19.6308,19.0054,20.6434,18.0417,17.6902,17.0012,18.0267
"F15G9,1",19.3925,19.4026,19.1003,19.8858,18.2622,18.2875,17.9349,18.0402
"R10H1,1",14.512,14.4274,14.1683,14.9845,16.9998,16.712,16.2384,16.6978
unc-50,13.7598,13.8744,13.9857,14.5997,15.3426,14.0585,14.2738,15.0507
"CELE_T10F2,2",14.4533,14.2927,14.3277,14.8638,13.9804,14.578,14.5986,13.9038
prp-19,16.929,15.9563,15.8343,17.855,15.8228,15.9915,15.7477,15.9481
"C23G10,2",18.6915,19.1809,19.3813,19.2911,18.7187,18.5579,17.9288,18.6157
"F52C9,3",16.1967,15.7927,16.7818,15.6207,13.2116,12.6468,12.6621,12.4642
mrps-16,18.0018,17.5589,16.613,18.0974,15.0607,14.9067,14.6075,14.8949
cex-1,15.1197,13.4638,15.2561,15.2247,14.7214,15.2897,15.0893,14.945
his-71;his-72,21.59,21.5011,21.3984,21.7102,18.1336,17.9495,17.8859,17.9854
"F46H5,3",21.8123,21.8907,21.6642,22.4644,20.4439,20.9005,20.6966,20.811
"B0286,3",16.3995,16.922,16.2614,16.59,15.1831,15.3524,15.6292,16.358
cah-5,14.4252,14.3284,14.4819,14.6521,12.4795,13.2455,13.0551,12.9427
dpy-18,16.9373,16.8412,17.2287,18.2002,15.9031,15.4452,16.833,16.3418
rpb-2,17.7049,16.0117,16.3203,18.44,15.5051,15.364,15.3206,15.6748
cyb-1,14.0794,14.1354,13.8767,14.3655,14.6386,13.7159,13.4583,14.2723
tpi-1,19.3309,18.908,19.4985,19.7063,20.3393,20.2368,20.1721,20.0667
dpy-30,19.4621,18.9449,19.2965,20.1956,18.3082,18.6678,18.5854,18.9315
icl-1,20.3372,20.3379,20.4143,20.843,18.9027,19.1726,19.1422,19.1682
mek-2,14.0475,15.6721,15.6623,13.7834,14.8384,14.7267,14.6905,15.2985
rnp-1,14.414,14.0474,14.4123,14.9855,16.3471,15.4439,15.845,17.2058
glt-1,17.7936,18.7562,18.9352,18.9494,16.4671,16.6956,17.1527,16.2299
psmd-9,17.8935,16.9096,16.7426,16.9379,15.9521,15.4467,15.5688,16.2466
sid-3,13.8631,14.2081,14.0773,15.0087,11.4578,11.1528,11.0912,11.2812
abi-1,16.2066,16.3378,17.0683,16.7171,14.437,14.8479,14.6135,14.5546
lgg-3,16.763,16.2266,17.2742,16.7764,14.9402,14.2085,14.6501,14.1919
"B0310,1",14.1535,13.646,14.4335,15.1224,11.4542,11.1382,11.0079,11.612
ugt-46,20.4216,21.0969,21.851,22.9445,21.0745,20.4538,20.7886,21.1921
"arf-1,2",19.6604,19.2622,19.7194,20.5426,17.9465,17.8743,18.2993,18.1247
pho-5,14.4008,13.9272,14.4248,14.6577,11.3788,10.8807,11.2454,11.6884
psd-1,14.1551,13.9814,14.1271,14.6375,14.4527,13.4123,13.5038,13.4491
"B0361,6",14.4762,14.744,15.3782,14.5028,14.6471,12.2729,14.1182,13.8137
"B0336,3",14.7184,14.7298,14.576,15.0883,14.3104,14.3965,14.5962,14.5346
tag-320,18.3744,18.7599,18.9256,19.446,17.4859,17.3447,17.1082,17.1788
"B0403,3",17.9229,17.3128,16.3664,18.26,12.0285,12.3902,12.2296,12.5699
"C02F12,5",14.049,14.3255,14.1032,15.0959,15.9978,15.9672,15.2454,13.8774
lmp-1,18.349,17.7569,19.5832,17.9274,18.7244,18.6328,18.4226,18.4291
"C03F11,3",14.056,14.2837,14.4639,15.0211,13.4592,12.9143,13.7226,14.2041
cht-1,17.8847,18.7646,18.4507,18.9772,17.2532,17.3759,17.5838,17.4973
unc-78,17.5603,17.7849,17.4922,18.4589,17.0793,17.0803,17.157,17.4467
vps-16,14.2437,14.1912,13.9527,14.8195,11.4273,9.71369,11.2034,11.7336
txdc-9,13.9463,14.3687,15.066,14.7741,12.9582,12.9274,12.3942,12.7126
"C05D11,5",18.1504,17.5798,18.5654,21.5285,13.0683,15.9694,15.5491,12.99
mrps-17,16.3688,15.4692,16.732,16.8463,14.9826,15.2929,15.2363,15.1756
let-721,17.1338,17.0734,16.6968,18.2918,16.159,15.6423,15.493,16.1012
sodh-1,20.5693,20.9744,20.3311,21.606,19.4368,19.6408,19.4184,19.3316
"H24K24,3",17.7123,18.094,17.65,19.4678,16.9903,17.0241,17.0505,17.1778
let-858,13.7696,14.1002,14.9632,14.6991,12.8424,11.9593,12.874,12.563
gld-1,16.7989,16.7365,17.3472,17.3303,16.2119,16.2658,16.236,16.5805
ccf-1,16.0268,16.4239,16.3873,15.8764,14.2154,14.3565,14.1154,14.4089
snr-1,17.0735,16.7485,17.2436,15.596,17.1824,17.5342,16.9837,17.0033
usp-14,17.9751,17.8941,21.7778,18.5496,16.6422,16.7462,16.8378,16.7515
cul-1,15.7116,13.6545,15.8915,16.9072,15.48,16.7496,16.472,17.2393
cul-2,14.9346,15.9056,15.2533,15.6602,14.1365,13.5718,13.8725,14.7652
cul-3,15.6028,15.517,14.9627,15.9708,13.0913,12.6853,13.4119,13.4505
cul-4,19.4691,18.0556,19.1427,21.1509,13.844,16.5853,17.5641,17.8941
ugt-49,18.9978,19.6185,18.9722,19.4356,16.6275,16.5985,15.6816,17.7378
ugt-1,15.0592,15.2296,15.0723,15.6009,14.0668,13.4672,14.1229,13.0221
ugt-2,13.195,13.7531,14.32,14.6368,12.236,13.4551,13.3426,11.9045
"AC3,5",19.1844,18.8768,18.8208,19.826,17.1337,16.5707,16.4639,17.0673
lin-24,16.6331,17.3949,14.9358,17.9702,14.212,14.2776,14.8167,13.3502
"B0001,4",15.985,17.246,16.3246,17.3618,14.5817,15.0762,14.8638,15.0378
"B0024,10",14.421,13.9414,14.2121,15.0392,13.5375,14.614,14.3692,14.7839
"B0024,11",16.42,15.6559,15.7274,16.3937,14.7527,14.2491,14.9549,15.0519
gna-1,14.1626,14.3753,13.5274,15.1159,14.835,14.43,14.3133,14.425
"B0024,13",15.2259,15.0978,15.0948,15.2393,13.3496,12.6203,12.8799,12.9581
sart-3,15.9838,15.8453,15.9519,14.5609,14.5232,14.7035,14.5341,14.8971
leo-1,15.6068,16.1395,15.4853,16.281,13.6649,12.7278,13.3409,13.9808
"B0035,3",16.4746,17.2532,16.4773,17.4426,14.8963,14.6352,14.9823,15.0721
dnj-2,13.8175,13.81,13.9339,14.3555,13.856,14.1498,13.8167,13.9507
pfd-4,17.174,16.8978,16.9504,18.5834,17.4373,17.1234,16.916,17.2935
"B0035,6",14.4851,14.4407,13.803,15.0248,11.4844,11.0499,11.2476,11.7145
"B0035,13",14.1144,16.812,16.135,15.9579,15.2951,16.1835,16.1616,16.3467
dnj-1,14.2319,14.4073,14.3494,15.1499,14.3341,13.8516,13.7253,13.9958
"B0035,15",16.6088,16.9664,16.4424,17.5214,15.1529,14.4816,14.4487,14.6098
pmk-1,13.8494,14.4096,14.4235,15.1338,13.3774,13.3182,13.3534,14.0955
faah-2,14.0565,14.2994,14.0889,14.7732,12.3005,11.7154,11.733,14.1796
faah-1,14.4003,14.2227,14.3691,15.142,14.1113,13.6982,12.9717,14.1179
clec-51,14.2633,13.6977,14.1152,14.9639,11.2256,10.7653,11.2469,11.6814
clec-52,17.153,17.1847,17.0322,16.983,16.2601,16.2072,16.5169,16.5546
pitr-3,16.2977,16.2163,16.2131,16.325,11.3518,11.129,10.9616,11.7051
"B0222,5",17.1183,17.2874,17.4923,16.608,14.8183,14.5726,14.6235,15.9873
ttr-18,19.8533,20.3342,19.749,21.1416,18.0418,18.1547,17.9021,18.3714
"B0334,3",17.8963,17.8126,17.9461,18.3161,17.1025,17.1677,17.269,17.2791
"B0334,3",14.3446,14.2706,14.2925,14.7861,13.0511,14.3461,13.5345,13.7456
unc-44,17.7472,17.3465,17.3919,18.9578,17.8672,17.4957,17.4065,17.802
unc-44,17.1397,17.5963,16.9231,20.9393,15.3228,15.8062,16.2674,16.418
"B0395,3",17.145,16.6987,17.0214,17.9931,14.8945,15.0146,15.0845,14.646
"B0491,5",18.0243,17.7591,17.6546,18.1927,17.4997,17.2597,17.2466,17.6995
valv-1,14.3254,14.2677,14.2432,14.9286,13.9113,14.1407,13.632,13.7238
tes-1,14.0739,12.548,12.2713,15.091,12.5971,12.2031,12.7632,12.5738
"B0564,2",13.8944,14.1214,14.3649,14.8286,14.242,14.0671,14.3234,15.1598
"B0564,7",13.9221,14.3986,13.9457,15.0866,11.1083,10.9056,11.1625,11.711
"exos-4,1",14.4396,14.1522,14.4218,15.0258,14.8413,15.3698,15.7167,15.2067
"C01B10,8",16.5294,16.86,16.286,17.1171,13.9448,14.1591,14.137,14.3196
