geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
syx-4,17.2182,17.3342,16.3935,17.1185,15.3396,15.1904,15.0715,15.3117
"T01D1,4",17.4314,18.5061,17.2159,18.4097,12.3275,14.285,12.3054,9.90545
"CELE_T03F1,11",20.2083,20.2685,19.7397,20.4539,18.0583,18.1621,18.3555,18.1097
pgk-1,19.921,20.5584,20.2203,20.6625,17.9494,18.0235,18.3715,18.2768
uba-5,13.6246,15.2129,15.005,14.8796,15.9178,15.7639,16.1455,15.7803
"CELE_T10H10,2",14.9663,14.6434,14.9142,15.4646,15.4021,14.7193,14.5082,15.8576
"CELE_T19B4,5",14.8863,15.4574,14.6744,15.0483,13.2181,14.5274,14.0417,14.2469
dnj-21,14.0321,14.3057,13.8107,15.4599,13.5539,12.7983,14.2343,13.7367
"T19B4,3",17.2447,18.3924,17.5348,18.4423,15.5983,15.5105,15.5583,15.3323
npp-7,17.3351,17.6907,17.1466,18.1218,15.281,15.15,14.8092,15.4141
pbs-4,19.2764,19.3776,19.181,19.6121,16.6986,16.006,17.4973,16.8901
mrrf-1,19.6129,19.3958,16.9367,18.649,13.5476,16.7418,15.0466,18.6793
"CELE_T20F5,6",14.1938,15.2408,14.9181,15.2686,12.5597,15.559,10.2206,12.8048
"CELE_T23B3,2",21.1917,21.6647,21.2515,21.7801,20.0759,19.2869,19.5261,19.8436
"CELE_T23H2,3",17.6165,16.3596,16.4804,15.5128,15.0678,14.9457,14.5705,15.8012
npp-12,17.5184,18.0151,17.6924,18.2646,16.492,16.4063,16.5054,17.0356
ssp-16,16.576,16.4535,17.0416,16.2029,15.9781,15.0168,15.9754,14.9361
"CELE_T27A3,6",14.0143,15.0686,14.0313,15.2831,14.8759,15.2823,14.8201,16.2777
usp-5,18.5741,18.9399,18.4273,18.76,16.7195,16.7061,16.4343,17.2576
fbxa-64,14.3584,15.0609,13.9133,14.0291,14.1059,13.6756,14.1024,14.7604
"W09C3,4",14.4803,15.5451,15.0279,15.2176,15.2311,14.4799,14.7156,15.9408
"CELE_ZC204,12",14.8602,15.8489,15.5378,16.0286,14.2703,10.6835,12.9485,15.0114
set-18,14.4021,14.9112,14.9737,15.284,12.5414,11.9384,12.2506,12.6117
msa-1,17.9674,19.3531,18.0732,18.8707,16.9034,16.7201,16.808,17.1159
"F26H9,5",18.5315,19.1332,18.6197,19.174,16.2267,16.1387,16.4797,16.5817
rab-5,17.5354,18.0578,17.4683,18.0619,16.3852,16.1352,16.3165,17.0959
"maph-1,1",19.0964,19.4495,19.1103,19.5504,18.4694,18.0745,18.4181,18.4687
fasn-1,18.2345,17.6136,18.2355,18.3326,16.9569,16.8362,17.0247,16.535
mec-12,17.7452,17.5235,17.1549,17.6651,16.2466,16.3071,15.9701,16.5346
rla-1,16.8821,18.0648,19.7567,17.9386,19.1203,19.9737,19.6862,19.6642
rpl-27,17.9594,18.6155,18.1306,18.4331,16.635,16.3166,16.6262,17.024
ola-1,19.4401,19.6576,19.7716,19.8994,17.5805,17.413,17.691,17.7259
snr-2,20.2222,20.5544,20.4345,20.7463,17.1912,16.6709,16.9131,18.2862
"C50B6,7",14.9314,15.4028,14.8932,15.2812,14.1423,14.6026,14.3482,13.4934
"CELE_F25H9,6",15.8797,15.3988,15.3624,15.1859,16.7603,16.3801,16.1195,16.1959
"CELE_F32H5,1",14.403,15.4729,14.7362,14.391,20.712,21.1612,20.9876,21.1045
"CELE_F53F1,2",17.5022,16.8517,17.5023,17.1209,16.0676,15.6513,16.3046,16.1021
"CELE_F53F1,3",17.03,16.7846,17.0033,17.6158,14.1942,14.6158,14.4699,14.8042
cpz-2,17.3079,17.7864,16.5359,17.0327,18.0942,17.4986,17.8866,18.3202
"CELE_T02B5,3",14.2142,15.2536,15.0672,14.6207,12.3941,11.797,12.2653,12.5757
"CELE_T10G3,3",15.5144,16.3087,15.8878,16.132,15.4167,14.489,14.999,15.5829
lin-28,14.4936,15.3826,14.7067,15.0445,14.9662,14.4377,14.6823,14.7275
let-502,15.9403,17.3888,16.1537,16.5113,13.3878,14.2281,13.9596,14.567
dpy-31,14.5778,15.4195,13.5594,15.4365,15.0058,14.5693,15.1179,15.4447
ucr-1,20.634,20.8648,20.2137,20.8148,19.1533,19.3806,19.4246,19.3366
unc-33,16.5883,16.7348,16.1404,17.0596,15.022,14.964,15.2816,14.3369
hipr-1,16.4478,16.8268,16.2703,16.752,15.3425,15.1419,15.1147,15.1046
"ZK370,4",14.0062,15.4295,14.6691,15.0977,9.46378,12.5222,11.5511,12.5021
pdhk-2,14.5187,15.2434,14.8295,15.4655,14.0082,12.9998,13.1794,13.4244
"ZK370,8",16.4039,17.9752,17.3737,16.7015,15.2779,14.4461,14.7843,15.8598
ced-10,19.2405,19.4988,19.3723,19.5089,16.386,17.2434,16.9036,17.1423
ctr-9,14.9569,15.4592,14.9621,15.0918,13.011,12.2653,12.3169,12.5163
"B0464,6",15.9063,16.0201,15.2638,15.3646,12.8822,13.0695,13.1318,13.5288
baf-1,19.7087,19.8523,19.656,19.6098,18.8587,18.2635,18.2571,18.2525
"C38C10,2",16.3909,16.382,16.3436,16.5665,16.2405,16.8562,16.284,16.2188
gpr-2;gpr-1,14.7011,14.9202,14.5962,15.3798,14.7244,14.3382,13.8267,14.1771
ttr-5,20.0558,20.6828,20.1188,20.7948,18.2613,18.4557,18.5379,18.5678
drs-1,19.0312,19.3102,18.9262,19.5305,17.9429,17.8428,17.8791,17.787
ufc-1,17.3742,17.3432,16.7607,18.3227,14.595,15.2397,15.1986,16.0198
rnr-1,18.3181,18.7178,18.0586,18.9153,17.4994,17.5211,17.5612,17.6096
"T23G5,2",15.324,16.782,15.5762,16.146,15.7343,14.9442,14.5521,15.9842
ges-1,17.7218,17.4164,18.2957,18.0912,14.6994,15.2008,14.5204,14.9381
lrp-1,16.5767,16.8975,16.434,17.3044,15.6763,15.1026,15.6913,15.618
mrpl-32,13.7624,15.1238,14.6844,14.8321,12.5023,14.784,13.1787,14.3207
rpn-3,17.1609,17.9522,17.1275,17.8457,17.666,16.9945,16.9785,17.2604
hsp-110,19.7257,20.4061,20.0367,20.4924,18.0477,18.177,17.9466,18.5363
cdc-42,16.4992,16.7941,17.2932,16.9127,17.9137,17.3139,17.0878,17.6582
unc-52,18.7876,18.9733,18.5894,19.0851,16.5391,16.3747,16.3695,16.7489
ule-2,22.0185,22.6639,22.2187,22.9363,20.59,20.6743,20.8935,20.9027
"F13H6,3",14.4972,15.2373,14.8841,15.3495,16.6227,15.6243,13.6372,15.8702
unc-60,17.2311,17.7909,17.1284,17.337,17.2738,16.6571,16.7009,17.414
unc-60,18.6068,18.7544,18.0885,18.9453,17.9809,18.0857,18.009,18.3951
dig-1,19.3389,19.6901,19.2988,19.6754,17.5512,17.5523,17.5259,17.7048
"B0495,5",15.6791,16.7972,15.0166,17.5295,15.0111,14.7532,14.2961,15.6656
moa-2,15.0083,14.9952,14.1995,15.0795,12.5731,12.0851,12.2719,12.7144
"B0495,7",17.9163,18.6947,18.4835,18.7193,19.2694,19.5779,19.1175,18.8128
"B0495,8",17.0679,18.2001,17.576,18.0718,14.9751,14.1935,14.444,15.4035
"B0495,9",14.8006,14.6675,14.9906,15.0005,14.2111,16.142,15.3063,12.7358
cpna-2,16.9636,18.798,18.3287,18.4466,14.2412,13.6186,13.6383,14.9082
nrf-6,16.3418,16.0517,16.299,16.5312,16.0233,15.0743,15.1544,15.0453
"C08B11,9",15.5986,18.8123,17.5006,18.8082,16.0037,16.3342,16.3895,17.0133
"C09F5,1",14.8413,14.2758,14.8329,14.9745,12.5039,12.1148,12.2457,12.4465
copd-1,18.7393,18.6347,18.6844,18.1884,16.3065,16.1936,16.4458,16.8532
"C18H9,3/C18H9,2",17.6749,17.5552,17.1782,17.4391,16.8726,16.6781,16.7677,17.3339
"C18H9,6",16.6695,16.8856,15.8715,16.7383,16.8795,16.8225,16.8094,17.0662
dnc-2,18.2919,18.6341,18.5927,18.8997,16.7444,16.5828,16.5001,16.8327
"C16C10,3",14.9969,15.2362,14.7966,14.8815,14.6735,15.0499,14.6703,13.2444
"C16C10,4",15.1894,15.4667,15.5584,15.2799,16.7059,16.8349,16.1828,16.4814
rnf-121,14.6567,15.0478,14.7889,15.3676,12.4565,12.1881,12.2455,12.49
glod-4,17.6595,17.6671,17.9131,17.2191,15.5874,15.4241,15.9854,16.6696
har-1,18.6175,18.5769,18.6445,18.7406,17.2275,17.1179,16.7338,17.344
mrps-31,14.7405,17.099,16.4018,17.4578,16.0518,15.1325,13.4752,13.338
"C32D5,3",14.8479,15.54,14.1633,15.2305,13.1999,13.5033,12.7342,13.8559
"C32D5,10",13.4753,15.2905,14.2154,15.2547,12.4677,12.1952,12.2724,12.7377
"C45G9,5",17.6494,18.6086,17.4244,18.1725,15.1005,14.6939,14.1323,15.1548
"C45G9,6",15.0149,15.4398,14.3373,14.9638,12.4454,12.1761,11.7292,12.6544
akap-1,16.766,18.1941,16.8751,17.9555,17.3046,16.3765,16.62,16.4715
"C56G2,7",19.1593,19.3272,19.0446,19.3297,17.6988,17.0527,17.264,17.3486
mel-47,14.634,15.1012,14.2238,15.2772,16.4491,17.7416,15.8235,16.544
"EEED8,3",15.0033,15.5441,15.0643,15.2586,12.4663,11.873,12.1406,12.7827
ndx-6,14.4755,15.3918,14.2498,15.45,14.9931,14.4185,14.2731,14.6671
"EEED8,10",14.8472,14.8336,15.0572,15.293,12.4829,12.1321,10.7081,12.7029
rbbp-5,14.53,15.5168,14.6783,15.4949,12.5348,11.7477,11.6457,12.3404
dct-6,13.7092,14.6171,14.9792,15.5106,12.5169,11.9766,11.9353,12.6571
"F36G3,2",16.2288,15.0925,15.0866,14.5734,14.8401,13.96,14.719,13.4996
"F40B5,2",14.8878,14.8652,14.5219,15.4078,13.1723,12.1906,12.8135,13.0186
"F42A8,1",15.0725,15.1343,15.6967,14.5069,14.5176,14.8914,15.0581,15.2121
pcf-11,15.0315,14.8252,14.3685,14.8977,12.5175,11.4059,14.1187,12.7087
"T05H10,3",13.8508,15.2845,14.784,15.4118,12.5281,12.1533,12.3137,12.1338
ufd-2,14.2302,15.4409,14.6237,15.3662,14.2538,13.8458,14.2818,14.7684
"T09B9,4",17.1797,17.7488,17.3243,17.8807,14.1468,13.8637,14.2471,13.8942
ulp-1,15.0828,15.8435,15.3285,15.7472,14.1406,13.4121,13.4187,14.6002
"ZK1307,1",15.9668,15.0236,15.8957,15.2395,16.404,15.5695,15.3844,16.3693
"ZK1320,2",14.6473,15.521,14.8418,15.2559,14.9289,15.0999,15.3401,15.2601
"ZK1320,3",20.7713,20.9081,20.7991,21.0508,16.8054,17.3739,17.3785,17.2566
"ZK177,4",14.8423,14.3909,14.3157,15.4757,14.4548,14.818,13.889,14.4926
fzy-1,14.5088,14.6226,13.5966,15.1784,12.6904,13.2092,14.1007,14.2826
"ZK177,8",14.1953,14.6737,14.4797,15.2426,13.2493,13.9578,13.588,14.3316
syf-2,15.4676,14.8824,15.0978,15.2997,13.9102,13.4677,14.2257,13.614
"hmg-1,2",14.724,15.3306,14.6969,15.4901,15.8597,15.3947,15.2157,16.341
"CELE_F42G10,1",16.3339,17.6606,16.3732,17.0798,15.1879,15.0348,15.1255,15.4438
"CELE_F48E8,2",14.7992,15.5312,14.8578,15.0261,12.4629,11.9912,10.838,12.6932
cid-1,15.5149,15.3558,15.5995,14.9425,15.1859,13.1461,14.5511,13.1352
"K10D2,5",14.8557,14.3232,14.7771,14.7719,15.0561,13.9641,14.7191,14.9054
"K10D2,7",14.7134,15.5302,12.4808,15.4623,13.3094,13.8684,13.8714,14.4487
pgam-5,18.9443,19.3936,19.2034,19.5593,16.6515,16.9148,17.291,15.9735
mex-6,14.2971,14.1922,14.5687,14.5301,14.7609,14.3449,14.3881,14.8756
"B0228,7",17.2254,17.4616,16.7845,17.4985,14.9637,15.6905,16.2443,15.3769
"C08B11,3",14.6034,14.7358,14.2509,14.9771,12.5538,12.1908,12.3039,12.3331
sap-49,16.9671,19.5125,17.1931,19.2298,15.9706,16.0259,16.3031,16.6752
ubh-4,18.7903,19.2778,18.4757,19.2443,17.0448,17.1658,16.6642,17.2451
"C05C10,3",18.2085,18.0521,17.6863,19.3053,16.5612,16.3157,15.8582,16.5325
pho-11,14.672,14.9698,14.9895,14.9663,12.652,13.7538,13.6324,14.4627
dph-2,14.7285,15.1189,14.3424,14.5399,14.6474,15.1129,14.5821,14.0249
col-39,16.4159,16.3431,16.6644,16.2035,13.6127,14.0775,14.8599,13.8378
col-80,14.9026,14.8263,14.5702,14.5379,12.5653,11.704,12.297,12.4861
"C16C10,2",14.286,15.2215,13.8164,14.8101,13.6054,13.0388,13.5426,13.5097
"C16C10,8",14.9146,13.2429,14.2877,15.0744,15.0319,14.415,14.2308,15.5137
tdo-2,16.5746,17.6374,16.7089,17.3962,15.4678,15.2288,15.1162,15.5154
"C28H8,3",16.199,16.4393,16.6168,16.2641,17.3474,16.7437,17.1467,17.2275
pxl-1,14.8574,14.3753,14.6776,14.3715,15.6688,15.5666,15.3942,16.5244
dpff-1,14.5749,15.357,14.5398,14.7498,13.2467,13.941,13.0167,13.9585
"C30G12,2",14.7848,14.9562,14.6443,14.1986,13.2124,14.1533,12.9974,14.423
"C32D5,8",20.9579,21.0767,20.9016,21.3159,16.7739,17.3155,17.0351,16.712
lgg-1,14.7671,14.6858,14.766,15.185,14.7654,15.6867,15.0549,15.8089
pph-6,14.7228,15.4949,14.8065,14.5904,14.2497,14.513,15.3622,15.7552
rsu-1,17.2485,18.4561,17.0816,18.2949,17.1505,16.176,16.1367,16.42
ire-1,15.6203,16.2253,15.6952,16.1973,13.6474,13.1883,14.0362,13.4832
ctns-1,18.5227,19.3874,18.8868,19.2322,17.2249,17.0903,16.9588,16.7325
ifp-1,14.8807,14.3087,15.0094,15.4391,13.2139,13.3212,13.0945,13.0147
sdha-1,19.0768,18.1044,18.6283,17.3832,17.6202,17.4093,17.7197,17.6626
"F25B5,6",14.6719,14.8479,14.8605,15.1945,13.6361,14.211,12.9282,14.9266
mlc-4,20.2507,20.6885,20.1327,20.7408,19.1202,18.4502,18.5937,18.9956
rsp-4,18.9561,18.7021,18.6473,18.6325,15.0209,14.7156,15.6314,15.6529
ttll-12,17.0334,18.0281,17.7542,18.1184,15.647,15.446,15.2929,15.9755
"E02H1,1",14.5138,15.3224,14.5998,15.1922,14.0482,14.7971,15.4976,13.6002
"E02H1,6",14.0711,15.0857,15.0586,15.2427,15.4647,15.4414,15.3032,15.8528
mog-5,14.6787,15.4711,14.1285,15.1913,13.164,13.0005,13.0543,12.3815
"F07F6,4",16.7577,17.2912,16.758,16.9818,15.5437,15.3153,15.2374,15.6053
rpl-10,18.7891,20.2456,18.8386,20.2463,19.0774,19.1226,19.0733,19.0252
tpp-2,14.6431,15.8871,15.1776,15.3731,16.8069,16.6424,16.844,16.58
paa-1,18.6224,19.8358,18.8132,19.1962,16.8582,17.1946,17.3988,17.489
"F58F12,1",20.9015,20.9439,21.0025,20.7324,21.0134,21.168,21.1112,21.7054
sdhb-1,18.2486,18.6545,18.8889,18.3341,17.618,17.6103,17.6817,17.8058
asah-2,14.8216,14.0537,14.8667,15.2521,12.4416,12.1609,12.3125,12.7309
"F33H1,3",13.2008,15.3812,14.5489,15.1499,14.5958,13.8198,13.5315,13.4821
"CELE_F48E8,3",19.9253,19.9935,19.5369,19.8389,16.5695,17.0323,17.2613,17.2676
"F48E8,6",14.256,15.0358,14.2554,13.9171,14.3354,14.0322,13.6519,12.8552
gmps-1,17.4385,17.5685,17.5393,17.0714,16.4704,16.6428,16.628,16.5723
metr-1,15.4758,16.6797,16.8279,16.6841,15.1515,14.7232,14.6796,15.1851
pas-7,17.71,17.553,17.8178,17.8878,17.1895,16.978,16.9258,17.4323
rnp-7,17.5728,17.9515,17.7665,17.8184,17.6959,15.6919,15.4327,16.4316
emb-8,16.5488,16.3686,17.4929,17.8211,15.7618,15.6649,14.7356,15.3414
mix-1,14.8361,15.9081,14.9875,15.7768,14.4736,14.0718,14.2781,14.8491
gst-5,14.9545,15.4863,14.6538,15.1926,16.141,16.0943,16.1029,15.7093
cdl-1,17.6651,17.737,17.5025,17.5298,16.1771,16.256,16.3833,16.7281
vps-11,13.7229,15.0531,14.6904,14.976,12.4946,11.9935,12.2193,12.5805
npp-19,14.9424,15.1722,14.3995,14.2685,15.713,15.027,15.1543,15.5017
ech-4,21.2031,20.7241,20.2645,20.7266,15.6108,16.35,15.5335,16.3724
gst-36,18.7568,21.0605,19.8034,19.3132,17.6741,17.4432,17.6878,17.4213
lec-8,13.8908,15.1596,14.6606,15.0735,18.9907,18.6515,19.0145,18.7862
ptc-1,13.7945,15.0675,15.0187,15.3711,12.4786,12.1302,11.9959,12.5552
puf-12,16.2299,16.8248,16.3673,17.2183,16.4052,15.9646,15.9753,15.9693
"ZK673,2",19.3191,18.5418,17.7359,18.5529,15.8099,16.2985,16.3177,16.734
pssy-1,13.9466,15.5107,15.0382,14.6627,12.543,12.0273,12.2609,12.6744
"ZK1128,1",14.7781,14.4328,15.0278,14.8159,15.2533,14.1354,13.7228,14.6026
ham-3,13.5934,15.2825,14.3698,15.4079,13.4073,13.0887,13.2093,13.5178
gstk-1,16.9998,17.7375,17.0058,17.7049,14.8887,14.9157,14.4716,14.9463
"CELE_ZK1320,9",16.3258,16.3242,16.376,15.6626,15.7415,17.0455,16.3783,16.2135
tnc-2,18.5519,19.9715,19.1926,20.8971,17.5614,17.4833,17.6583,17.6806
"C53C9,2",19.7063,20.4063,19.6377,20.7009,17.1775,16.958,16.7731,17.3847
"C18A3,3",17.7449,18.9628,17.8685,19.025,14.8425,16.2146,16.3985,15.3467
egg-1,16.3959,15.665,15.8315,15.5923,16.5187,15.6465,15.5858,16.9131
sfxn-2,14.3674,14.7093,14.9862,15.1118,13.3328,12.6076,12.0906,12.8034
"C17G10,1",16.2804,15.6418,15.7287,15.6706,13.9918,13.5058,13.904,15.0649
"C17G10,2",16.8173,17.0928,17.2471,17.7962,14.8856,14.3897,14.5191,15.3136
lys-8,14.8657,14.7397,14.3433,14.8371,15.6741,15.4987,15.979,16.059
dhs-6,18.0666,18.7941,18.2703,18.5481,16.9181,16.9875,17.1585,17.5324
"CELE_F45E1,1",14.9559,15.1757,15.053,14.4715,12.5433,11.9561,12.1588,12.4016
"CELE_F45E1,2",15.0303,15.3786,14.5978,14.8829,13.8239,14.2527,13.9916,13.3143
ctsa-1,15.0428,15.151,14.8182,13.5798,12.9548,14.3479,14.4866,13.7125
lrs-1,17.6947,18.1355,17.8912,18.6975,16.9481,17.0909,16.995,17.3218
nsf-1,18.0301,17.7551,17.7302,17.8174,16.1282,16.0021,15.9383,16.2789
che-10,18.4497,19.2903,17.188,19.4236,17.2928,18.9816,17.3387,17.9989
tax-6,18.2703,17.8322,17.8827,18.684,16.0858,15.9028,15.9671,16.413
"CELE_F53C11,9",14.7549,16.19,15.5588,15.5569,16.8306,16.8831,16.7939,17.2441
"CELE_M106,3",14.1478,14.9944,14.3008,15.0088,17.6062,15.7657,18.3051,16.6068
mdt-9,16.3022,17.0054,17.035,16.6317,17.2321,16.1798,16.5261,17.8722
"T19C3,3",17.2658,17.9908,17.4148,18.5052,16.6762,15.7511,16.1926,16.0521
"T19C3,4",15.5891,15.8046,14.919,16.0917,12.5512,12.1127,12.8118,11.7007
"T19C3,5",18.8185,18.827,18.4937,18.7321,15.506,15.9599,16.0532,16.1314
snr-3,14.1316,15.3715,14.6247,14.3151,15.9015,16.9538,17.0644,17.3382
"T25E4,1",14.9954,15.538,13.7834,14.6206,12.4257,12.1872,12.2973,12.7857
"T28D9,1",19.4085,20.127,19.5245,19.5298,17.3866,17.0079,16.7642,18.2051
"F15G9,1",19.4456,19.9821,19.7458,19.6899,17.3564,17.6308,17.5698,17.6068
"R10H1,1",14.1647,14.3054,14.6199,13.6985,15.1937,16.7826,15.2498,16.2907
unc-50,14.9444,15.4665,14.9381,14.9549,14.097,13.9062,13.4857,15.1506
"CELE_T10F2,2",14.0224,14.5414,14.0116,15.454,14.1641,14.8701,15.6799,15.3487
prp-19,17.4353,18.6683,18.0343,17.8832,16.0003,16.3516,16.2281,16.2649
"C23G10,2",19.4894,20.6424,19.5762,20.8067,17.7342,17.4705,17.6103,17.4683
"F52C9,3",14.4214,14.9919,14.0973,14.231,12.2038,13.0414,12.8232,12.916
mrps-16,17.2454,18.1677,17.6772,18.6765,15.6959,14.5891,14.3459,15.3639
cex-1,14.8495,15.436,14.269,14.7835,14.9466,15.3294,15.1281,16.0229
his-71;his-72,22.3065,22.8499,22.4557,23.0616,18.7906,20.8166,20.0178,20.7817
"F46H5,3",22.1464,22.8575,22.3061,22.8168,20.0657,20.3405,20.3373,20.5337
"B0286,3",14.8766,15.8711,15.8352,15.8784,14.9883,14.946,14.9078,14.7255
cah-5,14.6912,13.8832,14.9347,15.4435,9.94183,12.8893,13.774,10.1591
dpy-18,16.835,16.9122,17.6887,15.6962,15.8033,15.6783,15.8052,15.8798
rpb-2,16.6706,16.8842,16.9262,17.2602,16.1765,15.4843,15.5347,16.0623
cyb-1,14.4233,15.2252,14.9352,14.8402,14.1727,14.4031,14.8292,13.9091
tpi-1,17.9544,18.2682,17.8477,18.2286,19.3531,19.1227,19.2254,19.2594
dpy-30,19.8989,20.0791,20.2901,20.1269,18.3327,18.0816,18.4867,18.5002
icl-1,19.552,19.9904,19.6534,20.0607,19.0111,19.1216,19.0247,19.4839
mek-2,14.4536,18.8304,17.5355,18.2209,14.9916,15.2151,14.999,15.531
rnp-1,14.8512,15.522,13.5559,13.5038,12.5759,11.8887,12.2742,12.2595
glt-1,18.1983,18.9344,18.9338,19.3467,17.3816,17.7529,17.2777,17.3684
psmd-9,17.7338,18.0516,17.8545,18.0016,15.8203,15.6357,15.9384,16.103
sid-3,14.0413,15.4574,14.8684,15.1823,14.5562,15.9349,15.8296,15.5394
abi-1,15.916,16.4587,16.6444,16.4077,14.2716,13.7378,14.0346,13.867
lgg-3,15.0085,14.9253,14.9016,14.9224,12.4853,12.0967,12.0263,12.5016
"B0310,1",14.5394,15.3797,14.9194,14.5526,12.5275,11.218,11.7238,12.4481
ugt-46,24.3427,25.6058,25.4468,25.7209,18.5366,18.2094,18.9249,19.5384
"arf-1,2",21.0067,20.7921,20.4296,20.6439,17.6172,17.3506,17.6041,17.5933
pho-5,14.7951,14.8082,14.2319,15.2418,13.1844,11.6316,12.9966,12.796
psd-1,14.9878,15.5295,14.9191,14.4495,14.9349,15.027,15.1341,16.0439
"B0361,6",14.8367,15.3468,15.0333,15.5046,15.5034,15.8688,15.986,15.9237
"B0336,3",15.0603,15.6451,14.7895,14.7373,14.2973,14.3181,14.4597,14.1124
tag-320,19.32,19.915,18.4761,20.7552,16.5009,18.3719,17.0575,17.0532
"B0403,3",17.6706,17.3184,17.8352,18.0287,16.6099,15.5248,14.8697,16.7083
"C02F12,5",16.8274,17.5402,17.6756,17.3601,15.4856,15.8731,14.8739,16.3397
lmp-1,19.9188,20.6293,20.3245,20.0034,20.2657,20.3674,20.2323,19.6507
"C03F11,3",15.0124,15.4827,14.9212,15.5023,12.4949,11.9503,12.0246,12.6981
cht-1,18.5873,19.1831,18.7362,19.3007,17.7533,18.0506,17.9444,17.7891
unc-78,18.6178,19.8106,19.0691,19.4636,17.1513,16.7469,16.571,17.0108
vps-16,14.4638,15.121,14.966,15.192,12.5727,12.1629,11.9034,12.4106
txdc-9,15.3155,15.307,15.0717,15.4935,13.48,12.7248,13.7258,12.68
"C05D11,5",14.9824,15.2469,14.8584,15.2108,12.5046,12.0151,12.2952,12.6713
mrps-17,16.7524,16.4807,15.8221,15.9867,15.0523,14.4599,14.9892,14.9657
let-721,17.7104,17.6411,17.9235,17.7682,16.8764,16.328,15.9638,16.8076
sodh-1,19.1864,20.0237,19.6735,19.8516,17.8238,18.1338,17.9903,18.3896
"H24K24,3",19.6308,20.009,19.7264,20.1337,16.448,16.9435,17.0835,16.9078
let-858,15.0413,15.5498,14.8893,14.5433,14.0786,15.7603,15.0378,16.3764
gld-1,17.6796,17.4051,17.1256,17.3194,15.7006,15.6068,15.7773,16.3119
ccf-1,17.183,18.2023,17.325,17.5925,14.6993,14.4689,15.0736,15.8071
snr-1,16.8234,17.7287,17.419,17.0993,13.9522,15.4734,14.6229,14.2424
usp-14,17.9313,19.0213,18.2086,18.5312,17.304,17.3813,19.7012,17.4935
cul-1,16.0969,16.6444,16.6208,16.567,15.0094,15.0457,16.3551,16.1616
cul-2,14.4547,14.7896,15.0189,14.8362,15.8782,15.1501,14.8549,16.0573
cul-3,14.8311,15.3534,14.9066,15.2622,14.07,13.2386,13.8851,12.6003
cul-4,18.5956,18.1611,19.548,18.7668,15.5076,15.9145,15.7477,14.542
ugt-49,18.6863,18.8539,18.484,19.0094,14.9571,14.5868,15.2603,16.532
ugt-1,13.6506,14.6866,14.7769,15.0464,14.471,14.8888,15.1509,14.8999
ugt-2,14.5551,15.0904,13.408,14.4596,13.9922,13.71,13.8802,12.4311
"AC3,5",18.5733,19.144,18.8469,19.1645,17.5195,16.8048,17.0716,17.5001
lin-24,17.5102,17.7707,17.2499,17.6874,14.1766,15.5913,15.0856,14.3619
"B0001,4",17.2068,17.5753,17.6085,17.7154,15.0343,15.5634,15.0237,15.0813
"B0024,10",14.5795,15.3896,14.1132,15.2473,12.5068,12.1837,12.1525,12.2388
"B0024,11",15.7859,16.2158,15.2644,16.0242,15.2747,14.8165,15.5591,16.0845
gna-1,14.505,15.0871,14.9471,14.8393,14.9662,14.6899,14.639,15.1906
"B0024,13",15.582,15.8799,15.8086,16.0347,14.3682,13.6749,13.2662,13.8872
sart-3,15.6518,15.9548,15.5877,14.8505,15.3998,15.1035,15.155,15.4692
leo-1,15.6663,16.0292,15.6216,15.7616,13.3666,12.2235,13.0702,14.1621
"B0035,3",17.4345,17.6508,17.2508,17.5862,15.4782,15.2841,15.46,15.7166
dnj-2,15.0018,14.8846,14.5211,15.3644,14.237,14.1407,14.7412,14.4305
pfd-4,17.2627,16.8964,16.7544,17.583,17.0719,16.3455,16.7615,17.0514
"B0035,6",14.6367,15.4253,14.8323,15.1347,13.7298,14.5241,15.3879,14.2916
"B0035,13",14.6969,15.3626,14.1427,14.7308,16.7739,15.4493,16.8148,15.8466
dnj-1,14.1542,14.9522,15.0586,14.8669,14.9325,15.3335,15.6891,14.8586
"B0035,15",15.6434,16.577,15.6507,18.3883,14.2975,14.3258,14.8964,14.1456
pmk-1,14.7254,15.3887,14.365,15.0174,18.3791,14.2173,14.4779,18.3584
faah-2,14.1305,14.8252,14.2162,14.4676,14.1192,14.1267,13.306,12.0762
faah-1,14.132,14.814,13.2748,15.4866,13.6457,13.3673,12.8999,12.2838
clec-51,14.8239,14.4222,14.3644,13.9269,12.4729,12.0735,12.1989,12.751
clec-52,18.469,18.7322,17.8298,18.2273,14.3459,13.1517,13.6991,13.0181
pitr-3,17.032,17.0211,17.1617,16.3346,13.8489,11.9376,12.9581,13.2392
"B0222,5",18.3001,18.6568,17.7721,18.4003,15.2477,15.1628,15.0931,15.325
ttr-18,18.3465,18.9478,18.6347,19.1668,19.4246,19.2462,19.1256,19.3376
"B0334,3",17.3153,17.7923,17.4048,18.0433,17.2786,17.1922,17.2242,17.5164
"B0334,3",14.9957,15.5037,14.3363,15.2746,12.5498,12.1757,12.2173,12.3507
unc-44,17.0335,18.1445,17.6765,17.8334,17.5488,16.5852,16.4978,16.1277
unc-44,17.9296,19.1647,18.389,18.5372,15.6784,15.0164,15.0614,15.8678
