geneName;Leading.proteins,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04
F13E6.1;P55326,25.9883,25.5951,25.7194,25.4178,26.9834,27.427,28.3907,28.375
F13E6.1;P55326,20.2455,21.5308,21.5666,19.9188,23.5985,23.3173,24.8809,25.3094
F13E6.1;P55326,18.2996,20.0427,20.1106,18.0995,22.0583,21.0283,19.27,20.6623
F13E6.1;P55326,24.0686,23.9312,24.0163,24.415,20.5441,20.4966,20.6481,19.5022
F13E6.1;P55326,20.2317,20.2322,21.0783,20.4742,25.1255,20.0561,21.5079,22.0591
F13E6.1;P55326,22.3194,22.7796,24.0068,21.791,25.193,25.418,24.6914,25.776
F13E6.1;P55326,26.276,29.1237,29.6928,28.9845,30.5276,23.784,22.8405,24.457
F13E6.1;P55326,26.4421,26.1165,26.1985,25.4654,26.2575,24.6287,25.9645,24.6115
smo-1;P55853,20.6957,20.0536,18.5264,21.3537,24.612,22.8084,22.8162,22.6826
smo-1;P55853,20.8688,18.0924,17.263,19.0351,20.8574,21.4528,21.8513,21.2825
smo-1;P55853,14.9549,19.8613,20.8857,20.454,25.2,25.2408,25.7454,23.516
rpl-12;P61866,19.8087,19.548,21.6487,20.0823,26.0688,26.1,25.1896,23.0175
rpl-12;P61866,19.5874,21.6429,19.39,20.6909,21.8098,24.056,24.1379,24.0699
rpl-12;P61866,20.3814,21.4379,20.5016,18.2863,20.6774,19.8555,21.4762,19.3124
rpl-12;P61866,19.3855,17.9481,19.318,18.5561,19.8065,21.5537,20.4959,21.3393
his-1;P62784,26.6733,26.6534,25.8534,26.328,21.5948,19.0346,21.7087,20.6045
his-1;P62784,17.7123,20.6942,19.5014,19.1474,25.6059,24.6273,25.8,23.0978
acly-2;P90731,18.5284,21.3035,17.0247,19.6668,20.6953,21.5247,21.0797,21.4832
eat-6;P90735,19.238,20.8078,21.3062,19.1132,24.4892,25.1773,24.7538,23.5669
eat-6;P90735,19.0547,20.7729,21.4524,17.6107,24.0533,22.1373,22.9517,22.1968
wht-2;P90746,23.9027,23.9464,23.0982,22.4238,23.975,24.2668,24.2797,23.5643
;P90862,17.0438,20.086,19.4799,17.4503,26.7406,22.8309,24.0101,24.2097
pbs-7;P90868,17.9964,20.6504,21.7124,20.9199,22.0808,19.5687,19.3852,21.1034
;P90879,19.2108,20.8281,18.8311,20.567,21.7505,22.9926,22.7733,20.697
ifa-4;P90900,19.1535,19.7427,19.8498,19.0935,22.0944,20.9237,20.4889,20.0699
ifa-4;P90900,20.8627,21.4782,17.1775,19.7843,23.5353,23.8642,25.0823,25.0977
ifa-4;P90900,23.2058,22.3697,22.4681,23.5903,21.4757,20.1651,20.8143,20.5476
ifa-4;P90900,18.8045,20.3227,21.7791,18.5013,21.4298,20.8363,20.6977,19.6796
clic-1;P90961,17.7652,19.1716,17.2788,21.4311,24.6878,22.5569,22.009,22.7358
clic-1;P90961,18.1433,20.9104,18.8609,18.7907,22.8728,22.7319,24.2022,24.5462
clic-1;P90961,19.1704,21.008,17.8999,17.1532,21.0448,20.937,20.4611,18.931
clic-1;P90961,25.5704,26.3219,25.0982,26.327,24.2334,25.6417,23.6778,24.6961
clic-1;P90961,19.9265,19.5,21.2226,19.1381,20.6702,21.5142,20.8985,20.6095
clic-1;P90961,20.456,19.2466,19.736,20.0217,23.8918,25.939,27.2792,25.5016
clic-1;P90961,20.2292,17.5863,21.5554,18.0721,23.6127,27.4146,26.1127,24.3102
csn-5;P91001,19.0523,21.3693,21.1499,19.2798,25.5408,24.3358,25.4455,24.5677
;P91020,19.4468,18.2094,20.1611,19.7992,21.9982,21.5294,22.691,22.9767
chdp-1;P91027,20.3898,21.1535,17.7853,19.3106,25.5796,27.3296,28.0999,29.0155
chdp-1;P91027,20.5416,20.1627,20.9108,18.9348,23.4485,20.1461,20.2419,21.4243
chdp-1;P91027,18.7575,19.6309,19.2536,18.0639,25.1345,24.6992,25.4027,24.2282
chdp-1;P91027,19.1982,18.8113,20.5887,20.2138,24.9683,26.0385,26.9652,25.4665
chdp-1;P91027,19.5315,16.7107,18.9494,18.2234,25.2465,22.7943,23.5337,24.1168
chdp-1;P91027,18.7925,19.7176,20.1563,20.1734,25.2039,24.7185,24.3454,23.3572
chdp-1;P91027,25.8859,25.723,25.5564,26.7183,25.9798,22.9108,22.772,22.2587
chdp-1;P91027,19.4492,18.1779,21.0616,20.9964,23.7658,26.6829,26.7513,26.6051
chdp-1;P91027,17.6087,21.4742,20.0453,20.0005,26.2555,22.6173,21.6396,22.4718
chdp-1;P91027,18.2804,19.4492,20.2916,18.5936,21.0441,20.5869,20.8222,21.644
;P91055,18.9225,17.5463,20.9733,19.487,20.9091,20.3079,20.6184,21.2129
fbxc-15;P91116,22.1058,22.2497,23.6729,21.8074,20.2462,20.9813,20.5786,20.3621
rpl-13;P91128,17.308,21.1932,19.0677,18.6392,21.9264,19.6961,19.284,21.4565
rpl-13;P91128,19.9496,21.5934,20.2348,20.9576,20.5353,19.7629,20.3127,20.5711
rpl-13;P91128,21.1344,19.2744,19.889,20.1052,20.4468,21.5552,21.6108,21.1248
rpl-13;P91128,18.1369,19.421,19.599,19.4344,23.3243,26.2526,24.6812,24.2683
rpl-13;P91128,19.584,18.8057,21.2335,19.3903,20.4015,21.1799,19.8317,20.3839
rpl-13;P91128,21.3108,21.7072,23.195,22.3493,20.0103,21.4864,21.3913,19.316
ptr-2;P91129,20.3258,21.3702,18.73,19.103,21.9917,20.7443,20.6397,21.5686
col-20;P91249,20.3554,19.9759,19.4303,19.1216,27.0208,27.0581,27.7674,27.5169
col-20;P91249,20.1321,20.2908,20.8752,17.8678,22.0161,20.564,20.5367,18.4893
;P91269,25.1093,24.8398,25.9249,23.6941,26.6853,25.8061,26.5317,23.9303
;P91277,20.2868,16.9105,19.5113,20.8517,21.4682,20.4794,21.0321,18.9392
;P91280,19.3317,20.0263,19.8621,19.1722,21.6466,20.3363,18.8116,20.9777
;P91297,21.4459,19.5521,20.4416,18.5775,24.1388,26.1629,26.629,24.9127
vha-10;P91303,19.7381,19.0984,18.4105,17.7516,21.8231,21.2037,20.6596,20.6564
vha-10;P91303,23.8534,23.9059,23.7846,24.0065,25.7598,25.9086,26.9696,26.6949
vha-10;P91303,20.6364,20.333,21.0833,19.4475,20.3522,20.4359,20.1089,20.957
vha-10;P91303,20.6859,20.1344,20.3193,20.6709,21.457,18.6133,20.3361,19.8453
vha-10;P91303,21.8767,22.575,22.3871,21.8155,25.0523,26.1675,26.5149,24.6958
cey-2;P91306,17.85,21.2126,19.8704,19.2443,19.9405,21.3252,21.6779,21.1096
cey-2;P91306,17.3914,17.3031,19.83,20.797,21.1014,21.3481,21.1991,21.2453
cey-2;P91306,20.1549,20.0331,20.742,20.5304,24.4995,25.2859,25.6952,25.9495
;P91354,18.7193,19.3581,21.1882,19.9447,23.155,25.3295,25.8605,22.5736
cpd-1;P91359,20.4072,18.4589,20.7427,17.947,21.4408,20.0148,20.6004,21.6919
rpl-15;P91374,19.0648,19.376,18.8736,17.9171,20.7977,20.3155,20.8724,21.4095
rpl-15;P91374,22.5705,24.3909,23.5589,24.2272,21.6492,20.7364,19.5567,19.6304
rpl-15;P91374,17.7659,21.6714,21.7084,20.1346,22.029,21.4057,20.9261,21.4951
rpl-15;P91374,19.166,19.5156,20.7679,20.5788,21.331,20.9778,20.6406,21.0675
rpl-15;P91374,19.8399,19.5676,21.1406,19.7895,26.4861,25.8447,25.9209,26.1277
rpl-15;P91374,20.5471,18.3324,18.3921,19.6449,19.9043,19.5735,19.7598,18.9187
rpl-15;P91374,19.3302,20.6903,19.0856,21.1971,19.6128,19.2054,21.165,19.797
rpl-15;P91374,20.8573,21.4981,17.7998,21.3688,21.7451,20.9687,21.7996,20.6211
cey-3;P91398,20.9154,19.9918,19.2551,20.1117,24.413,23.118,24.4427,23.6501
;P91423,18.4586,20.264,18.7688,19.2177,21.2302,21.544,21.8503,20.8346
;P91482,15.88,18.0782,17.8865,18.891,21.7263,19.8753,19.4855,20.4613
;P91482,23.1866,23.4475,23.0337,22.9582,22.0779,21.1582,19.8283,21.1126
;P91491,31.3859,30.9326,29.9649,30.7017,30.1601,22.7628,23.9641,24.4412
usp-5;P91502,17.6389,18.6065,20.5389,18.041,20.2327,20.5488,21.5317,20.1538
usp-5;P91502,28.2419,26.9061,28.0871,28.6028,26.9601,25.183,25.9052,26.672
usp-5;P91502,24.7576,23.5913,23.5334,23.9617,21.9212,21.2802,20.9007,21.2207
usp-5;P91502,22.501,23.1681,22.0967,21.6174,20.8627,20.4918,19.5211,20.3364
usp-5;P91502,18.6588,21.9049,21.8796,19.5965,21.725,20.7247,20.2544,20.5384
usp-5;P91502,19.1555,19.2932,19.0099,18.4734,21.2662,20.4263,21.3234,19.6847
usp-5;P91502,19.8582,18.2143,19.3609,20.8128,21.4492,21.1143,20.3097,21.6896
usp-5;P91502,18.858,17.9355,19.7053,19.2761,21.8464,20.2746,20.1798,22.1513
usp-5;P91502,19.6766,19.8619,21.8784,21.0777,21.9098,20.5835,18.427,21.3069
set-18;P91821,22.7259,23.1397,22.7927,23.4221,21.8453,18.8404,21.3586,21.1384
F26H9.5;P91856,18.973,21.3739,21.5705,20.2616,21.1225,21.5256,20.721,20.8718
rab-5;P91857,19.4941,19.5486,20.6308,19.9047,24.2538,23.2174,23.0247,24.0883
rla-1;P91913,24.8615,24.5642,26.9347,24.9216,21.0968,19.5763,20.9913,20.8075
rla-1;P91913,24.7146,24.4792,24.2369,25.2002,24.968,21.7035,23.793,23.2154
rla-1;P91913,25.0497,26.0666,27.9234,26.5935,26.8351,27.0838,28.0758,27.752
rla-1;P91913,25.0497,26.0666,27.9234,26.5935,26.8351,27.0767,25.6807,26.1081
rpl-27;P91914,19.921,18.1518,21.6054,19.4174,18.6432,20.1504,20.6022,19.5007
rpl-27;P91914,18.1356,19.6682,19.8481,18.8257,20.6194,20.3159,18.4243,20.7412
rpl-27;P91914,20.9267,18.9173,18.8158,19.3034,24.5993,25.6878,24.8045,24.2105
ola-1;P91917,20.7748,18.3019,20.3263,18.4195,20.6286,19.2262,20.0434,20.8148
snr-2;P91918,17.8319,19.312,20.6955,17.7942,21.1517,21.1129,20.838,20.719
snr-2;P91918,19.0035,19.8542,20.3067,20.9815,24.0285,24.4855,23.5306,22.3095
ZK370.8;Q02335,21.6327,19.746,21.0055,19.483,20.4913,21.0285,21.5745,21.0429
ZK370.8;Q02335,18.317,19.9482,20.6327,20.2432,21.784,21.4687,20.6473,20.895
ced-10;rac-2;Q03206,19.796,19.0378,19.2508,21.288,22.9744,22.3297,24.4902,23.4874
bre-3;Q03562,19.4551,21.2152,18.8892,20.3067,22.031,19.5594,19.4554,19.5387
B0464.6;Q03564,15.3349,18.6825,20.3717,21.0715,21.7389,20.5094,21.1434,20.7912
C38C10.2;Q03567,19.6461,20.0269,21.4319,18.4047,23.1617,23.4208,23.2043,23.2984
C38C10.2;Q03567,23.7116,24.4818,23.7413,23.4801,27.0431,21.057,21.0831,22.4216
nhl-1;Q03601,22.5854,22.2582,22.4915,23.2412,21.8954,19.9028,21.2914,19.3142
lrp-1;Q04833,19.1302,21.5913,20.2348,20.0301,21.8982,20.6352,20.1266,20.0692
C30C11.4;Q05036,19.7818,20.5638,20.0485,20.4361,21.0078,21.4859,21.6554,21.2625
C30C11.4;Q05036,20.2254,20.4119,18.391,19.5793,20.52,21.0761,19.4832,21.3162
cdc-42;Q05062,23.5783,23.8022,24.2012,24.198,21.812,20.9131,19.6744,21.3712
cdc-42;Q05062,18.424,20.5279,19.1896,19.0023,22.0577,21.2057,20.2706,20.2819
cdc-42;Q05062,19.2649,21.0256,20.8645,18.8132,21.8128,20.4626,20.2397,21.7381
cdc-42;Q05062,16.84,20.1407,19.3925,20.5959,21.5654,18.2651,20.9458,20.8626
;Q067X2,20.6361,18.9143,20.9245,21.5424,21.3956,21.43,19.822,20.3974
unc-60;Q07750,20.384,19.6732,18.2782,17.8051,22.0452,21.2708,21.8352,21.414
unc-60;Q07750,19.5223,20.2477,19.3497,21.0414,21.063,21.2061,19.4537,20.1553
B0495.8;Q09217,21.0812,21.8127,20.7258,21.7087,21.7494,19.6629,20.5742,20.6943
C13B9.3;Q09236,20.2665,20.6054,21.5944,20.2633,21.4988,19.7649,21.0054,19.6376
C13B9.3;Q09236,19.2407,18.5954,20.9847,19.1029,20.9848,20.1119,21.2945,19.1028
C13B9.3;Q09236,18.1918,20.0705,20.0925,20.648,20.1768,21.542,21.0786,20.6544
C18H9.3/C18H9.2;Q09237,20.3509,21.0781,18.7145,21.478,20.3491,20.2972,20.9373,20.7043
C18H9.3/C18H9.2;Q09237,21.3919,19.7731,19.9306,18.7332,21.2246,20.9655,21.4073,20.7754
dnc-2;Q09248,18.6865,20.7554,18.9941,19.608,22.4764,22.048,23.2473,22.7958
C16C10.4;Q09250,18.6325,20.6631,19.9847,19.3786,21.2259,18.7944,20.9622,21.1348
C34C12.4;Q09269,23.7097,23.2132,24.6805,23.5073,22.2043,22.6724,23.2337,23.5063
C56G2.7;Q09289,26.5493,27.1558,25.9486,26.9802,23.4707,26.2414,26.9922,26.0298
C56G2.7;Q09289,24.4828,25.6662,24.7993,24.9579,30.8394,24.7037,26.774,26.6944
C56G2.7;Q09289,25.9683,26.1378,27.177,26.9775,26.8879,31.6049,31.1391,29.7845
C56G2.7;Q09289,19.8788,19.2877,19.6396,20.4658,25.2981,24.2164,24.9743,25.4385
C56G2.7;Q09289,23.1925,23.7389,23.8807,23.8133,20.6882,21.5436,19.5929,21.2219
C56G2.7;Q09289,19.5762,19.3111,19.7605,20.5221,20.481,21.2213,21.326,20.3108
C56G2.7;Q09289,19.4843,21.9355,17.9319,20.5251,25.5801,23.8683,24.5564,25.5722
C56G2.7;Q09289,20.9148,21.8667,19.6763,18.8547,25.0357,26.0487,26.9115,25.3586
T09B9.4;Q09350,19.6789,20.1308,18.448,19.539,18.9844,21.1388,20.1008,18.9089
K07E1.1;Q09407,16.31,20.201,20.0464,20.5964,20.7134,21.1887,21.8499,21.4521
pgam-5;Q09422,25.3379,26.1664,25.9322,24.7796,20.6988,20.8192,21.4037,19.4391
pgam-5;Q09422,19.8542,20.2056,19.5116,19.626,21.2024,20.4754,20.2793,19.0334
pgam-5;Q09422,19.2193,19.2148,20.7635,17.9743,21.2614,20.377,21.4256,21.5845
mex-6;mex-5;Q09436;Q9XUB2,23.8127,25.4392,24.8017,23.7179,22.0556,20.5991,20.1535,20.7256
ubh-4;Q09444,20.2026,21.484,19.1918,19.4244,21.7805,23.3524,22.8931,22.2484
ubh-4;Q09444,24.387,24.5151,24.9001,25.2317,25.8769,25.6479,25.4524,23.6205
ubh-4;Q09444,25.2723,26.1759,26.1531,25.6647,20.7214,20.9433,21.6552,21.5026
ubh-4;Q09444,24.5524,24.451,24.3144,24.1886,24.1512,23.1851,23.9228,22.6746
;Q09489,18.2263,19.817,18.4087,20.9787,24.9584,23.3129,22.2947,22.2897
;Q09489,20.3119,18.6773,20.5638,19.2301,21.3258,19.7597,21.5551,21.6712
lgg-1;Q09490,20.0694,21.0161,19.364,20.3976,23.1602,21.9132,21.3904,21.7894
lgg-1;Q09490,23.1132,23.5012,23.2213,22.4843,24.9743,21.9132,21.7802,21.7894
rpl-10;Q09533,21.1004,19.2094,20.8306,19.9423,21.8101,19.9424,21.5063,21.7168
rpl-10;Q09533,19.3891,20.3564,19.4852,21.1586,22.4559,25.088,27.5488,25.2772
rpl-10;Q09533,18.0404,20.3476,21.2238,20.0768,26.1798,25.4958,26.3286,24.7526
rpl-10;Q09533,20.7739,20.4644,18.4328,17.5774,22.038,20.246,21.3449,20.8871
F36G3.1;Q09560,18.4318,19.2489,18.6316,21.7216,22.8462,20.9268,21.9553,21.5602
F48E8.6;Q09568,24.2825,24.265,22.3212,22.7669,23.1914,19.9968,20.261,23.6594
lec-3;Q09581,20.2263,20.1164,19.4445,20.2574,23.2563,23.0023,23.5468,23.2979
lec-3;Q09581,20.8874,20.8213,18.4637,19.454,23.6586,25.3014,25.9354,25.6656
lec-3;Q09581,19.7166,20.3473,20.214,18.1541,20.6251,20.6936,21.5835,20.7986
lec-3;Q09581,20.4982,21.1333,21.2684,21.369,27.4886,25.9077,26.67,24.7856
lec-3;Q09581,19.7014,20.9715,20.0666,20.307,25.0539,24.6192,23.8885,24.5829
ptc-1;Q09614,20.3675,19.9747,21.607,21.4366,22.0742,21.1707,21.2917,20.8409
tnc-2;Q09665,17.4613,19.9521,21.8558,19.9597,23.8973,23.5248,25.8094,25.2468
ptr-13;Q09934,17.8089,19.9228,19.4586,18.1123,21.2561,20.8723,21.7009,20.1079
ptr-13;Q09934,23.7696,24.3995,22.3852,24.2358,21.3465,19.3003,20.8725,21.6484
ptr-13;Q09934,19.0254,20.0658,19.2315,19.2038,20.5306,19.9518,20.7505,20.7907
C53C9.2;Q09936,18.9195,20.1838,19.252,20.7966,23.486,26.9507,25.4176,26.8058
C53C9.2;Q09936,18.2051,19.9381,21.6023,20.7349,23.1495,24.2218,24.3735,24.2699
C53C9.2;Q09936,18.5704,19.8477,20.2015,19.0712,21.6883,24.8844,24.4425,21.9964
C53C9.2;Q09936,23.8109,23.3339,21.2848,24.4972,23.6844,26.6263,25.8981,25.4443
C53C9.2;Q09936,18.0066,19.3239,21.0716,20.5008,24.7691,24.1901,22.3742,22.9487
egg-1;Q09967,19.1309,20.3087,20.6979,20.4715,23.0412,24.7236,24.8431,25.551
egg-1;Q09967,26.25,26.5168,25.8103,26.0617,28.7799,23.7355,25.3842,24.0649
;Q09EE6,23.9678,24.2124,24.088,23.6643,26.0727,25.289,25.5576,23.9553
;Q09EE6,19.8153,19.7545,20.0979,18.1366,20.7936,21.5378,20.6587,21.0049
;Q09EE6,17.9044,21.1964,19.0514,18.8125,22.0413,19.6524,21.0485,20.5746
F13H10.3;Q0G831,18.088,19.7629,17.4324,20.1831,23.2747,25.181,25.6583,23.8472
mdt-9;Y62E10A.11;Q0KHC0,21.5693,20.24,20.5102,18.3673,21.8709,20.1424,20.6716,20.0509
T19C3.4;Q10010,19.7094,19.0108,20.1554,19.6955,20.9365,19.7368,19.7133,20.0924
T28D9.1;Q10020,19.087,19.2914,19.4381,21.0114,24.1691,22.0328,23.8834,22.031
T28D9.1;Q10020,18.9047,20.3085,17.5927,20.7184,25.6308,22.1704,23.2049,23.7685
T28D9.1;Q10020,18.0308,19.2013,17.1911,18.087,25.9169,25.3333,26.6674,25.2274
T28D9.1;Q10020,19.3243,18.4149,20.3635,19.3762,25.9169,25.6923,25.471,25.8457
F15G9.1;Q10033,19.4442,20.6752,20.571,19.9383,21.0197,21.4806,19.9887,21.7394
R10H1.1;Q10043,20.8962,20.5508,18.7499,21.0682,24.1407,21.2851,20.5301,22.8996
vglu-3;Q10046,17.289,19.6832,20.453,18.8327,21.0405,19.4072,21.8224,21.5038
C23G10.2;Q10121,20.998,20.7767,20.4146,20.5042,20.8141,20.4932,19.1251,20.5573
C23G10.2;Q10121,18.3703,19.2399,20.7138,21.1909,20.9548,20.9046,20.251,21.468
C23G10.2;Q10121,22.9718,22.4779,21.8188,22.3522,27.6515,26.909,26.0176,26.4092
C23G10.2;Q10121,19.5536,20.1305,21.1271,19.7536,20.9592,21.4066,21.012,21.2017
dhs-5;Q10130,18.5921,19.8257,18.7688,18.1708,21.4134,19.3565,21.1232,20.4095
dhs-5;Q10130,19.7705,20.0516,19.6512,18.9496,20.4075,21.0257,21.5721,20.7024
F46H5.3;Q10454,20.5099,19.5361,20.5346,20.8057,21.8569,20.7198,19.6231,21.1218
F46H5.3;Q10454,22.8773,23.9296,22.6911,23.298,26.4045,20.0925,22.0109,23.0415
F46H5.3;Q10454,20.3993,19.7051,20.4538,17.3678,20.329,20.3231,21.6274,21.1265
F46H5.3;Q10454,26.3996,24.7223,25.6462,25.5566,26.2179,26.0017,26.6382,24.2271
F46H5.3;Q10454,18.4332,21.0005,18.621,19.5026,20.4594,18.5278,21.4446,20.9314
F46H5.3;Q10454,19.861,19.2302,21.5426,21.6378,23.1615,24.546,23.4147,23.8274
F46H5.3;Q10454,17.9674,19.0868,17.6211,18.822,21.8024,22.8483,24.6961,23.4769
F46H5.3;Q10454,18.5917,19.3557,19.9903,20.9368,24.9675,24.2279,24.2729,22.5284
F46H5.3;Q10454,17.6404,19.3956,19.7168,21.3855,20.9084,21.2628,20.0187,21.0985
B0286.3;Q10457,21.2946,19.4417,17.8785,20.5087,21.6091,20.8531,19.898,19.884
rpb-2;Q10578,18.2211,20.3765,20.8937,19.0023,22.0222,20.3109,21.7669,20.5566
rpb-2;Q10578,18.8449,19.0818,19.8566,16.6307,20.8232,21.3792,21.5097,21.1076
rpb-2;Q10578,18.7747,19.5547,20.3608,21.0616,21.1492,21.1783,20.2692,20.6957
rpb-2;Q10578,16.8592,21.104,17.5406,19.2311,18.6057,20.0191,20.9633,20.9993
apl-1;Q10651,24.2153,24.6693,23.5063,23.8208,25.2374,26.0374,24.1408,25.6779
elt-2;Q10655,20.0789,18.1533,19.6923,17.9978,21.3238,20.4731,21.5922,19.4399
tpi-1;Q10657,27.6017,26.6858,24.9685,26.4722,26.5294,24.2497,26.3212,24.6987
glt-1;Q10901,26.4374,26.5917,25.3554,26.1619,25.2778,21.0864,22.9689,22.7065
arf-1.2;Q10943,20.0261,19.7658,20.5221,17.9382,21.7105,19.8066,20.333,21.2075
tmbi-4;Q11080,23.4203,22.3095,23.7743,24.3298,21.6008,21.275,20.7907,18.7697
C02F12.5;Q11101,17.4636,19.1253,19.4767,20.4291,20.6528,21.1481,21.2785,20.9797
unc-78;Q11176,24.0342,24.1617,24.7636,24.5124,21.7694,20.5965,20.4459,19.7746
sodh-1;Q17334,19.5045,20.5014,20.8747,20.2024,20.1058,20.1872,20.5899,19.6451
sodh-1;Q17334,21.6337,22.3635,22.8675,22.5906,26.1035,23.2419,25.8443,24.7731
sodh-1;Q17334,19.491,18.3314,17.9993,18.5816,21.9859,21.3509,20.2991,21.1289
gld-1;Q17339,20.6994,19.4233,21.1145,20.8851,21.647,20.0147,21.0621,21.0496
snr-1;Q17348,20.6948,20.2213,18.5236,20.1568,21.006,20.1032,21.1709,20.3124
usp-14;Q17361,22.9852,24.1211,24.2403,22.9515,21.6099,19.2408,20.6702,21.0743
usp-14;Q17361,17.7816,20.4393,16.3061,19.6767,20.5018,20.909,21.3751,21.1516
usp-14;Q17361,21.5271,19.0786,20.4983,19.5657,20.3276,19.748,21.2525,21.0745
usp-14;Q17361,22.532,22.7645,22.6599,23.9856,21.3176,21.3324,20.1477,21.3615
cul-1;Q17389,20.172,19.6638,19.8802,20.8367,21.2222,21.5431,21.4695,21.243
AC3.5;Q17405,22.2276,23.0367,23.8906,21.6443,27.4877,24.5246,26.2412,25.7148
AC3.5;Q17405,18.0126,20.2498,19.6378,20.4022,21.0784,21.4924,21.501,21.316
AC3.5;Q17405,17.0406,18.6711,20.1332,20.3872,21.2885,20.4816,21.6421,20.3067
AC3.5;Q17405,22.7754,23.1467,21.9059,22.152,27.3336,27.69,26.7272,27.6854
AC3.5;Q17405,24.8302,25.4354,25.1051,24.6789,23.2094,20.9073,21.1823,21.2883
lin-24;Q17410,19.1784,19.9567,21.1608,19.4655,24.5448,26.032,25.2216,25.1293
B0001.4;Q17413,18.8393,19.4434,19.5907,20.2085,21.4282,20.8084,20.4063,21.5427
;Q17430,20.5963,21.8571,19.9098,19.7115,21.3953,19.6237,19.8544,21.2428
pfd-4;Q17435,18.1354,20.6581,19.642,21.7883,23.3552,22.7114,22.3383,20.996
pmk-1;Q17446,17.8858,21.8331,21.0022,17.9508,22.2327,20.476,23.0707,20.8919
pitr-3;Q17455,18.5634,17.857,19.8195,19.3331,26.2018,26.5449,25.4504,24.6331
unc-44;Q17489,21.5991,17.4978,17.7679,21.6547,21.6049,20.6025,21.7624,20.3984
;Q17542,24.0582,27.4798,27.0076,26.8906,27.7197,28.0032,27.6154,26.1972
;Q17543,19.7894,19.6808,17.9374,19.984,20.212,20.1286,20.8302,21.1314
aly-1;Q17561,19.8953,19.4199,17.906,18.6564,20.8872,21.3837,21.3951,20.844
;Q17569,25.16,24.2265,24.2516,25.0833,20.0407,20.7198,20.5086,21.1852
;Q17569,23.3767,23.2197,24.2205,21.9589,20.6701,20.2898,21.4834,20.7457
;Q17569,23.6347,24.1273,24.8264,24.3631,20.5731,20.3136,21.3799,21.2314
;Q17569,22.3428,23.8477,23.9278,24.8334,21.9004,20.7385,20.1937,20.9808
;Q17569,24.9865,26.0323,23.5669,24.3237,20.2217,20.3276,20.9557,21.0502
aqp-2;Q17571,24.0489,26.4203,23.2987,26.4098,28.1342,25.8217,25.7984,25.539
aqp-2;Q17571,19.7306,20.4217,18.2949,19.5266,26.7692,25.3054,25.6756,24.2274
rpl-24.2;Q17606,20.2896,20.4115,20.0688,19.1832,21.352,20.2989,20.7869,20.3353
arrd-25;Q17624,26.2562,24.6261,24.7038,26.037,28.3787,25.0165,25.3126,26.0944
arrd-25;Q17624,25.1882,23.6325,23.3619,24.6906,28.5136,24.6656,26.3058,24.3111
arrd-25;Q17624,24.6813,25.3426,23.5638,25.3052,25.5763,22.0413,22.5286,22.8407
arrd-25;Q17624,18.946,21.232,18.4192,21.6626,21.4023,19.0151,21.7463,21.441
arrd-25;Q17624,19.8584,20.7482,18.5249,20.6918,21.8646,21.5337,21.1321,18.9663
arrd-25;Q17624,20.4665,20.0004,18.9724,19.8876,20.6958,20.7809,21.0688,21.5749
arrd-25;Q17624,17.7622,19.6787,20.9538,17.2108,19.9604,21.5245,20.753,19.3475
;Q17644,20.4581,21.1558,18.8079,18.5883,23.6439,23.963,25.52,25.8214
;Q17649,19.4474,21.7839,19.859,20.0514,21.5826,21.0501,21.7329,20.1955
;Q17649,23.3924,23.3488,24.6583,24.2331,27.5201,22.5722,22.1985,23.2255
;Q17649,19.721,20.1877,19.2543,20.5074,20.4067,20.9356,20.8367,21.4474
amt-4;Q17663,21.488,18.9235,20.9654,19.7919,25.3774,22.7344,23.238,23.253
amt-4;Q17663,19.996,21.7591,18.9302,20.203,26.1833,25.5487,26.4755,26.1771
mthf-1;Q17693,20.1822,20.3487,18.3494,19.6557,22.0955,19.1317,20.5408,21.2888
;Q17698;Q23683,25.4271,25.527,26.1869,26.3438,27.8285,23.9205,22.4865,22.6902
;Q17698,26.4381,25.19,26.1427,26.2526,29.3865,26.3333,26.7959,27.8792
;Q17698,19.7503,20.6404,19.9059,18.4514,23.162,25.5054,26.0586,25.4017
;Q17698,19.7207,19.5534,19.6932,21.4313,25.4001,25.4886,25.399,25.1001
;Q17698,21.0582,20.8789,20.1785,20.1761,23.162,21.1457,21.6628,21.7082
;Q17698,18.2528,20.7442,19.5676,19.0226,25.7733,25.0457,25.2218,25.6476
;Q17698,23.7422,25.1133,23.7823,23.6934,21.4283,20.0141,21.2234,18.831
ain-1;Q17740,18.7812,19.3198,19.255,20.7545,21.328,18.5167,21.4115,21.0691
atp-5;Q17763,19.8208,19.7707,19.6338,21.5875,21.0946,20.5646,21.4119,20.0338
pdi-2;Q17770,19.9999,21.5728,20.0443,18.5694,22.3487,21.0923,21.7447,20.4916
pdi-2;Q17770,22.4655,23.3742,21.7566,23.1039,24.0412,23.636,23.3313,22.2002
hgrs-1;Q17796,25.0056,25.1941,26.1144,23.5572,21.7541,21.4156,20.9359,20.9472
hgrs-1;Q17796,23.6717,24.0655,25.3555,23.9446,22.025,20.6038,19.5742,18.801
hgrs-1;Q17796,20.2821,19.7037,17.8655,21.1603,24.9644,24.785,26.6152,25.7311
