geneName,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
asg-1,17.7676,17.7101,17.7974,17.7813,17.5648,17.6895,17.8828,17.8857
"CELE_K07A12,4",12.5929,12.5676,12.2059,12.0993,12.5964,12.0914,11.6764,11.8097
clic-1,17.6802,17.4574,17.557,17.2736,16.6807,16.4898,16.6848,16.4337
"T24B1,1",10.9506,10.5635,7.46882,10.7952,12.7446,11.7081,12.6241,13.2505
uaf-1,16.0907,16.1011,16.2097,15.7821,16.313,15.8969,15.9851,16.273
pkc-2,13.7708,13.2502,14.1229,13.5981,14.8164,14.2922,14.3069,14.6358
rps-29,19.5867,19.4662,19.6394,19.521,20.8139,17.4324,19.7154,20.4306
misc-1,16.4068,16.1369,16.0936,16.2585,16.2439,16.2386,16.402,16.5521
mrpl-41,15.3514,15.1024,15.1546,14.4275,15.1072,15.2154,15.1916,15.5139
"djr-1,1",16.0955,16.0921,16.09,15.9423,16.1905,16.1834,16.5655,16.1633
csn-5,15.261,15.0456,15.4332,15.3483,15.5978,15.1472,14.7796,15.4278
dhs-1,13.653,13.0913,13.0259,12.4459,12.999,14.3864,13.7019,13.6236
hpo-32,13.8255,13.837,13.8609,13.6447,13.7575,13.6402,14.0799,13.6908
"C07D8,6",18.3578,18.1242,18.278,17.9898,18.66,18.5276,18.5108,18.4519
chdp-1,17.7808,17.9946,17.9487,17.9095,17.7127,17.127,16.9363,17.4764
ugt-28,12.0089,11.8751,11.6896,12.0632,10.6964,10.8289,10.4461,10.5618
sptl-1,16.1531,16.3997,16.4858,16.3945,16.303,15.9527,16.3704,16.0119
"C32E8,4",15.0301,14.8299,14.3075,14.7404,10.6133,10.3235,10.4272,10.5842
tppp-1,17.6031,17.4165,17.5578,17.38,16.7801,16.6657,16.6246,16.7
rpl-13,20.9081,20.8307,20.8972,20.5364,20.0662,20.6506,20.6083,20.6928
"C32E8,9",14.8821,14.77,14.7048,14.5459,15.1213,13.9837,14.4548,14.74
ubr-1,12.5753,12.7731,13.2645,13.4528,14.2988,13.2434,13.2171,14.0353
adss-1,17.4835,17.3774,17.5125,17.6388,18.3689,18.0964,17.6955,18.3664
nas-9,14.1719,13.9016,14.1772,13.8544,14.0605,13.4662,12.8922,14.2823
ndx-7,14.6045,14.5267,14.5322,14.9727,14.7892,14.6275,14.6001,15.0195
"C43E11,9",15.5925,14.7709,14.5902,14.2502,15.4416,15.5253,15.0715,15.3874
cdc-6,10.9754,10.7433,10.7783,11.3233,10.7015,8.2471,10.4227,10.6459
acin-1,15.2653,15.3787,15.4997,15.4249,14.6869,14.9282,14.2507,14.7304
"C50F2,3",13.9491,14.2942,14.1836,13.7712,14.7488,14.8573,14.239,14.4567
"C50F2,4",16.181,16.0755,16.1175,15.6018,13.8181,14.7441,14.5856,15.5489
fkb-5,17.1688,17.0967,16.7657,16.4676,16.9642,17.5494,16.9081,17.5613
dnj-7,14.9201,14.6911,14.5519,14.7162,15.3472,15.2898,15.0025,15.0045
"CELE_D2092,4",15.4234,15.112,15.4734,15.403,15.6365,15.425,15.2732,15.5482
ppfr-2,14.3172,14.1683,14.2859,14.4165,15.194,14.0184,14.0506,14.5106
grsp-4,16.6651,15.9837,16.344,15.7722,16.6313,15.867,16.1023,16.3448
"CELE_F07E5,5",15.0841,14.9262,14.93,14.9366,15.4321,13.9788,14.9731,14.3728
"CELE_F08D12,7",14.1317,11.8538,12.5805,14.4965,13.1514,11.6841,12.7261,13.6085
"CELE_F08D12,3",12.7162,12.981,12.5478,12.7149,13.7448,12.9331,12.6433,14.3091
srpa-72,15.909,15.7663,15.5121,15.8176,16.0968,17.0911,15.8065,15.8887
dnj-9,14.148,14.105,13.5839,14.2369,15.1321,14.4191,15.0561,14.9954
col-20,12.3104,12.3155,12.2746,12.4131,12.3275,13.443,13.3197,13.7996
col-73,14.9207,15.7256,15.3629,15.4826,13.8291,16.0236,18.7533,15.3425
gst-6,14.7849,14.4134,14.9111,14.6308,15.0417,15.3582,15.0857,14.9257
gst-7,17.5934,17.705,17.6585,17.4645,17.2442,17.4631,17.5914,17.7042
pgal-1,14.3096,14.4473,14.1154,14.2059,14.5083,14.18,15.7976,14.0492
"CELE_F25B4,7",13.2641,11.1853,11.1612,11.0149,11.3661,12.5474,9.44972,11.1575
ima-2,16.0347,16.0979,16.1495,16.1671,16.3268,16.5802,16.5027,16.366
hrpk-1,17.2203,16.9463,17.5873,17.0429,16.5798,16.6592,16.6553,16.9347
"CELE_F27C1,6",12.2547,12.0992,11.8343,12.5429,10.2956,11.7838,13.7358,11.8122
atp-3,19.8668,19.756,19.6871,19.6884,19.7792,19.7831,19.8237,19.8886
"CELE_F27C1,2",15.457,15.2615,15.1287,14.8879,15.478,15.1013,15.1615,15.4089
ubl-5,16.545,16.52,16.5383,15.4579,16.5783,16.8734,16.6718,16.6887
vha-10,19.7339,19.503,19.4728,19.2912,19.4983,19.3661,19.1404,19.5356
cey-2,18.5881,18.3967,18.3657,18.4592,18.4048,18.2545,18.2493,18.4189
"F53E10,6",13.9151,13.8482,13.8816,14.0796,14.5254,15.2239,14.6754,14.9945
"CELE_F53E10,1",14.3509,15.0099,14.0819,13.5904,15.1621,14.6413,14.5319,15.0686
"CELE_F55F8,2",13.4413,12.9208,13.1764,13.2845,14.3426,14.0805,14.1343,13.8522
"F55F8,3",13.4052,13.3684,13.3242,12.9906,13.1756,12.5293,12.7163,13.8537
wdr-12,14.7005,13.6858,13.8134,13.5993,14.8074,14.29,14.4846,14.1864
mff-2,15.0744,15.1598,15.2501,15.2734,16.3738,15.644,15.4459,16.0049
spd-5,14.7971,14.8879,14.7114,14.654,14.6175,14.5906,14.7992,14.6611
npp-6,12.6054,13.2972,12.8857,14.7002,14.342,14.9053,13.5588,14.5594
fncm-1,14.2506,13.9062,13.8123,13.3704,14.5055,17.6042,17.4727,16.8207
mrpl-24,15.5001,15.2667,15.3948,15.745,15.7366,15.2792,15.3157,15.6448
zipt-11,14.0609,13.8637,13.8673,14.0366,14.1539,14.198,13.9234,14.0859
"CELE_K11H12,7",17.5862,17.5088,17.5407,17.0755,17.4096,17.6,17.3835,17.8765
"CELE_K11H12,8",16.4853,15.4439,15.4357,15.9665,15.4804,15.3937,15.2923,15.6653
rpl-15,18.4179,18.5874,18.5514,18.4494,19.249,19.6777,19.0294,19.0278
"K11H12,1",15.039,14.8539,15.2779,15.1166,14.7306,13.956,14.114,13.9433
ostd-1,16.5373,16.5075,16.5075,16.4975,15.7956,16.3512,16.2694,16.0085
cey-3,17.4659,17.2845,17.6113,17.3941,17.361,17.2015,17.0572,17.5322
"CELE_M01E11,2",14.5897,14.6277,15.0729,14.2926,13.5111,14.459,14.3405,14.0598
"T01B11,2",14.5343,14.3993,14.499,14.4253,14.2976,14.9438,14.4407,13.6248
syx-4,13.65,13.7339,13.5801,13.7035,15.0274,14.7209,14.7548,15.0745
"T01D1,4",14.7404,14.6213,15.0074,14.9211,14.713,15.1784,14.6099,14.3766
"CELE_T03F1,11",18.1323,18.4254,18.2142,18.0914,17.3564,18.1241,17.3723,17.1493
pgk-1,19.0777,18.8097,18.8017,18.766,18.575,18.4569,18.3913,18.4893
uba-5,15.4759,15.3266,15.2678,15.4069,16.1027,15.753,15.626,15.7701
"CELE_T10H10,2",14.1138,14.2451,13.9521,14.0082,14.6222,14.4878,14.3692,14.5728
"CELE_T19B4,5",13.7899,13.3723,13.8601,13.9061,13.8856,12.1559,12.653,13.0097
dnj-21,15.3596,15.4326,15.2062,15.8102,14.8302,15.0516,15.1756,15.1902
"T19B4,3",16.046,15.6408,16.1362,15.383,15.6288,15.5618,15.5234,15.4072
npp-7,15.3338,15.2387,15.236,14.8463,15.0518,14.8331,14.542,15.2087
pbs-4,17.3363,17.2491,17.3482,17.2028,16.3351,17.0422,16.5816,17.2682
mrrf-1,18.6266,17.9623,18.2759,16.8535,14.9477,14.5767,14.46,14.7785
"CELE_T20F5,6",13.1867,13.4563,13.6104,14.1712,13.2763,13.3332,13.347,13.4411
"CELE_T23B3,2",17.6936,17.2858,17.632,17.6109,18.2245,17.3107,17.9107,17.9692
"CELE_T23H2,3",13.3339,12.3063,12.517,12.4333,14.3487,13.4364,14.0668,14.8757
npp-12,14.58,14.7365,14.8969,14.3753,15.9054,15.2478,15.7561,15.4284
ssp-16,17.8417,16.5134,16.52,16.3919,15.8012,15.8334,16.2303,16.0994
"CELE_T27A3,6",14.5447,12.6624,12.6402,13.1386,14.0298,14.2312,13.2466,15.1183
usp-5,16.2493,15.8458,15.9571,15.8788,16.816,16.004,16.3008,16.355
fbxa-64,11.8008,12.7909,13.2056,12.7632,13.4156,12.4038,11.7939,13.1107
"W09C3,4",14.3138,13.953,13.674,13.7436,14.1727,13.3849,14.0759,14.0985
"CELE_ZC204,12",15.2488,15.2849,15.5468,15.6525,14.7518,15.2208,13.8322,14.9434
set-18,12.2521,12.0949,11.1655,12.6629,14.8617,12.4367,11.7589,13.6482
msa-1,18.2772,18.0836,18.0632,17.8326,16.3527,16.2835,16.1328,16.3624
"F26H9,5",16.8886,16.4914,16.5211,16.3708,16.2833,16.2773,16.1725,16.1817
rab-5,15.3935,15.4553,15.1936,14.9295,15.6708,15.3899,15.4575,15.8216
"maph-1,1",17.3541,17.4154,17.453,17.3785,17.441,17.493,17.3612,17.4292
fasn-1,16.6573,16.2562,16.2318,16.1077,17.4313,17.3519,17.1974,17.4974
mec-12,16.5296,16.2398,16.3532,16.3151,15.5425,15.059,15.7384,15.5829
rla-1,21.3689,20.7978,21.1109,20.5267,19.9692,20.3922,20.047,20.3365
rpl-27,18.1542,17.8386,17.8599,17.5155,18.7925,18.4297,18.3297,18.6046
ola-1,17.8052,17.5021,17.2098,17.1903,18.1809,17.89,18.0125,17.8363
snr-2,17.4043,17.016,17.1917,16.1404,16.5702,17.0306,16.4674,16.9478
"C50B6,7",10.9243,10.7435,10.7594,10.7549,10.5408,10.2277,10.2788,10.3834
"CELE_F25H9,6",14.797,14.5423,14.4473,13.9958,14.5622,14.6492,13.9445,14.0363
"CELE_F32H5,1",13.6715,13.61,13.6615,14.0612,13.1174,12.6792,12.5716,13.1862
"CELE_F53F1,2",15.8013,15.89,15.9944,15.5813,16.6301,16.3863,16.158,16.6521
"CELE_F53F1,3",14.1901,13.6138,14.0044,13.6687,14.4504,14.5718,14.3246,14.5732
cpz-2,17.2036,16.9171,17.2358,17.2912,16.7881,16.0511,16.0721,16.8976
"CELE_T02B5,3",11.0532,10.6822,10.6911,10.7843,12.9299,12.3986,12.5225,11.4866
"CELE_T10G3,3",14.9733,14.7806,14.7271,14.9858,13.7276,14.3926,13.8272,13.3708
lin-28,15.1325,15.3435,15.306,14.7156,13.2513,13.1514,13.477,13.5012
let-502,12.929,13.081,12.7227,13.174,14.9876,13.4466,14.1015,14.2065
dpy-31,13.9496,14.3385,14.1517,13.803,14.2882,13.8444,14.2457,14.1023
ucr-1,20.2661,20.4481,20.214,19.9204,19.551,20.0607,19.6363,19.466
unc-33,14.5088,14.3567,14.295,14.4697,14.6063,14.4984,14.3128,14.7574
hipr-1,13.8932,13.9842,14.0021,13.9491,14.6449,14.5327,14.4712,14.6613
"ZK370,4",13.9971,13.4463,13.3921,13.4042,11.3554,12.3041,12.4497,11.27
pdhk-2,13.3364,13.5754,13.8865,14.1203,16.0223,14.8896,15.3703,15.2895
"ZK370,8",15.4975,15.4644,15.5109,15.2611,16.2913,15.2747,15.5803,15.6733
ced-10,15.4932,14.9354,15.3834,15.5215,15.7695,16.0386,16.378,16.7793
ctr-9,12.3536,12.9526,11.9203,12.0972,13.9937,13.8136,13.0753,13.3373
"B0464,6",13.2623,12.8372,14.6049,12.6952,13.1443,12.9072,12.6483,13.2103
baf-1,17.6219,17.1552,17.7183,17.0143,17.5744,17.0037,16.1899,17.2483
"C38C10,2",15.019,14.8621,15.0484,14.566,15.5092,15.43,15.5452,15.4813
gpr-2;gpr-1,11.7709,11.7492,11.0099,12.3578,11.6334,10.9023,11.176,11.5605
ttr-5,17.6194,17.3912,17.4834,17.4152,15.7328,15.5819,15.5874,15.7168
drs-1,17.1057,16.8563,17.0381,16.7273,16.9408,17.3159,17.2941,17.3665
ufc-1,14.759,14.729,14.9671,15.2594,14.7479,14.466,14.911,14.971
rnr-1,16.2008,16.0545,16.2444,16.2857,16.0968,16.2131,16.1362,16.2868
"T23G5,2",14.6422,13.7638,14.4904,13.8728,14.2249,13.8392,14.3612,12.2877
ges-1,16.3635,16.1612,15.6457,16.4785,15.0396,15.101,16.3291,15.2531
lrp-1,14.4275,14.1901,14.3414,14.2761,14.4097,14.3167,14.1864,14.8438
mrpl-32,14.1592,14.2523,13.7694,13.9967,14.9529,14.967,14.6417,14.9867
rpn-3,16.3104,16.1545,16.0828,16.0836,16.5185,16.3496,15.8519,16.6142
hsp-110,17.6246,17.5882,17.6036,17.504,17.8559,17.4575,17.6402,17.9727
cdc-42,15.7011,15.7912,15.3545,15.7861,15.9555,15.2957,15.3085,15.7245
unc-52,16.234,16.13,16.1943,16.1158,17.0525,16.78,16.7224,16.9375
ule-2,17.4623,17.3137,17.4273,17.3948,17.1443,17.2068,17.6829,17.5943
"F13H6,3",14.8685,14.289,14.0577,14.0853,14.2828,15.0857,15.0362,15.0789
unc-60,17.2176,17.081,17.2915,16.7724,17.2187,16.5798,16.4473,16.9771
unc-60,18.1541,17.7242,18.1208,17.9094,17.1533,16.0614,17.7972,17.2061
dig-1,16.6375,16.5233,16.6153,16.2498,15.7435,15.8553,15.668,15.8738
"B0495,5",14.1204,13.923,14.09,14.2142,14.5414,13.9011,14.1139,14.1405
moa-2,13.3785,13.338,13.4157,12.1834,12.4302,12.6271,12.785,12.5506
"B0495,7",18.6319,18.518,18.5291,16.4636,20.3325,19.4898,20.2926,20.1528
"B0495,8",14.3629,14.1068,14.3865,14.1693,14.4499,12.9913,13.8457,13.587
"B0495,9",15.5924,15.3278,15.1882,15.9947,15.5744,15.7236,15.2285,15.9797
cpna-2,14.2135,14.4806,14.5419,14.4488,14.3079,14.0582,13.6809,13.831
nrf-6,14.0167,14.0638,14.2027,14.4006,15.8229,14.1625,14.8351,14.5483
"C08B11,9",16.4778,16.1447,16.1422,16.1551,15.1029,15.5943,15.4515,15.6408
"C09F5,1",12.1226,11.2067,11.3146,14.2241,11.4806,10.8778,10.4981,11.7456
copd-1,15.9235,15.7029,15.7406,15.6154,16.1283,15.921,16.0351,16.2867
"C18H9,3/C18H9,2",16.6539,16.5292,16.7654,16.598,17.2107,16.4329,16.9147,16.4415
"C18H9,6",16.0181,15.9411,16.2376,15.7791,15.559,15.3487,15.4675,15.3137
dnc-2,16.1063,16.1218,16.1225,15.6736,15.8804,15.7868,15.6926,16.1068
"C16C10,3",14.3758,13.5807,12.723,13.1561,14.514,13.8661,14.1425,14.2101
"C16C10,4",16.7017,16.454,16.7029,16.5137,16.5476,14.8615,15.3338,16.2841
rnf-121,11.0357,10.7019,10.6978,10.6126,12.1709,11.2406,10.5797,12.033
glod-4,16.2592,15.6712,15.3712,15.7895,15.5048,14.9159,15.0072,15.2824
har-1,15.325,15.4817,15.1316,14.5927,16.611,16.56,16.375,16.6993
mrps-31,14.5322,13.9509,15.0414,14.2247,15.7114,15.1659,15.4313,15.6603
"C32D5,3",12.9205,12.5796,11.2954,9.87458,12.3378,11.9688,10.5369,11.6444
"C32D5,10",10.9299,10.7142,10.7748,10.7881,10.6457,10.3048,10.3423,10.6179
"C45G9,5",14.2919,14.2538,14.1821,14.4168,14.1757,14.1976,13.947,14.2423
"C45G9,6",14.8111,15.0917,14.8686,14.8646,14.6956,15.2351,13.8346,15.563
akap-1,15.5042,17.5086,15.3854,15.142,17.169,18.0425,15.953,17.778
"C56G2,7",17.4555,17.3273,17.4198,17.2639,17.2659,16.9917,16.919,17.2197
mel-47,15.165,14.9962,14.8352,15.0947,15.3699,15.1082,15.4211,15.5143
"EEED8,3",12.687,10.9303,10.0386,10.8241,11.2304,11.6711,11.1174,11.1282
ndx-6,15.4489,14.8268,15.6257,14.6372,14.9129,14.9154,14.7175,14.3659
"EEED8,10",12.7659,13.0527,12.2749,12.0461,12.8705,13.2988,12.3123,14.6798
rbbp-5,10.9371,9.66682,10.2075,10.0613,10.5963,9.26888,9.22015,9.60968
dct-6,11.1603,11.2365,9.9121,11.9526,12.5136,11.6474,12.6292,11.8202
"F36G3,2",14.6704,13.9125,14.0068,13.9878,14.3345,15.0027,14.7077,14.6178
"F40B5,2",13.5549,11.4709,12.5742,12.5714,13.1974,12.9135,12.7963,13.534
"F42A8,1",15.6683,15.6414,15.7402,15.7711,14.9623,14.928,15.4205,14.9738
pcf-11,12.9606,12.7289,12.9248,12.8685,12.9888,13.0216,12.2036,12.2717
"T05H10,3",11.9154,12.2585,12.8434,12.9032,15.2468,14.8075,14.2507,15.7825
ufd-2,14.2913,14.0121,13.8151,14.2764,14.1035,14.3049,13.9206,14.1671
"T09B9,4",13.8006,13.7176,13.6878,13.4331,14.0634,13.7283,13.9531,13.5776
ulp-1,11.7513,12.3291,12.2035,12.6195,12.682,11.2995,12.2249,12.2529
"ZK1307,1",17.2703,17.1046,17.4342,17.115,17.3699,17.5875,17.111,17.2987
"ZK1320,2",15.515,15.3156,15.7755,15.6462,14.6646,14.526,14.5379,14.3957
"ZK1320,3",16.8576,16.8323,17.4712,16.8334,15.1029,15.8687,16.4108,15.6829
"ZK177,4",15.1558,14.4515,14.1974,14.1417,14.6994,13.2259,13.9538,13.8742
fzy-1,14.4805,13.782,13.6159,14.6472,13.8807,13.4315,12.6887,12.6238
"ZK177,8",14.6163,13.8899,14.0681,13.338,15.1499,13.8815,14.2779,14.3206
syf-2,13.4216,13.0752,13.1962,13.5181,13.7016,14.0434,13.7688,14.3093
"hmg-1,2",15.9758,15.9853,15.725,15.7589,15.0505,14.9727,15.3442,14.5823
"CELE_F42G10,1",14.6588,14.1635,14.0249,14.317,15.1155,14.5304,14.8005,14.6195
"CELE_F48E8,2",10.7932,11.3306,10.7797,10.3014,12.5068,11.0091,11.5531,10.5388
cid-1,13.4572,12.8549,13.0938,13.2187,14.6102,14.1813,14.2292,13.8616
"K10D2,5",13.0168,12.4191,12.617,13.4953,15.292,12.9656,13.8022,13.2163
"K10D2,7",13.7229,13.6173,14.4611,13.9767,12.5826,14.2261,12.6423,12.4224
pgam-5,16.6018,16.6303,16.5962,16.1275,16.2732,16.9366,16.6053,16.525
mex-6,13.4609,13.7077,13.3817,13.8598,14.0801,13.4507,13.5665,14.175
"B0228,7",14.7683,14.7317,14.932,15.0545,14.223,14.3252,14.3716,14.885
"C08B11,3",12.6562,12.3344,11.8541,12.5143,12.0727,14.4781,12.1199,11.802
sap-49,15.4104,15.01,15.3789,15.4013,15.7015,15.8787,15.6569,16.3188
ubh-4,16.9599,16.7402,16.732,16.4516,16.8384,16.7512,16.6739,17.1873
"C05C10,3",16.6981,16.638,16.6302,16.5961,17.0075,16.7369,16.8254,16.9976
pho-11,13.4956,12.9609,13.5133,13.6928,13.2167,12.7662,12.862,13.3408
dph-2,14.0073,14.0068,13.9836,14.4073,13.9778,14.1201,13.8983,14.3667
col-39,11.0131,9.8622,10.6372,10.8379,10.9995,10.101,11.5286,11.4045
col-80,11.288,11.3786,11.6206,12.3145,11.6348,12.7368,12.518,12.8266
"C16C10,2",14.1317,13.4883,13.6459,13.8816,14.0083,13.2462,13.3983,13.5653
"C16C10,8",13.7647,13.7088,13.8671,13.6092,14.5172,14.2215,13.8045,14.347
tdo-2,15.2629,14.9612,14.9865,14.9201,15.8307,15.5288,15.6264,15.86
"C28H8,3",15.9014,15.7409,15.8869,15.9403,16.6355,16.354,16.191,16.7612
pxl-1,15.7338,14.7439,15.3618,14.7678,14.9595,14.2956,14.9423,15.0702
dpff-1,12.1688,12.6001,12.6183,12.5449,12.3337,12.2528,12.8861,13.4384
"C30G12,2",16.2079,16.242,16.2618,16.2914,14.4073,13.3415,13.4345,13.7851
"C32D5,8",17.1128,16.9485,16.8135,16.6183,16.4392,16.2107,16.4013,16.7426
lgg-1,15.3437,14.7896,15.1174,14.0014,14.3938,14.5963,14.7335,13.7807
pph-6,14.2576,14.1164,14.3755,15.0198,14.5447,14.862,14.4425,15.1053
rsu-1,15.5034,15.3852,15.1218,15.0726,15.2745,15.5321,15.2909,15.5932
ire-1,14.8179,13.435,14.2575,12.9885,13.3988,13.3932,13.0771,13.9711
ctns-1,15.1234,14.771,14.7264,15.0166,14.716,14.754,14.5843,14.8979
ifp-1,12.74,12.993,13.3077,13.6925,13.7373,13.6778,12.9937,13.5904
sdha-1,18.6967,18.2828,18.3979,18.188,18.1963,18.263,18.0228,18.3177
"F25B5,6",13.4666,13.1357,12.8915,13.3263,14.6953,13.4386,13.8056,14.1207
mlc-4,17.2573,17.1028,17.194,17.2001,17.4314,17.4162,16.9582,17.5002
rsp-4,14.6863,14.936,14.9462,15.2672,14.4129,14.3318,14.0559,14.1426
ttll-12,15.0146,14.6672,14.6977,14.8162,15.7271,15.002,15.265,15.5686
"E02H1,1",15.1459,15.9037,15.0702,14.2807,14.6195,15.4421,14.6464,15.4991
"E02H1,6",14.707,14.8897,15.5626,14.6897,14.7178,14.4399,14.567,15.3026
mog-5,13.6939,13.2156,13.4671,13.8997,13.3358,12.697,12.8873,13.2803
"F07F6,4",15.449,15.3849,15.3805,14.8958,16.0727,14.8981,15.5206,15.4161
rpl-10,20.6655,20.5966,20.6462,20.446,20.5428,20.7854,20.6645,20.6358
tpp-2,15.9977,15.9064,16.1811,16.2328,16.2609,16.1023,16.0453,16.2491
paa-1,16.679,16.7101,16.5446,16.4887,17.1137,17.2871,17.2171,17.4808
"F58F12,1",20.8478,20.4438,20.6375,20.5861,20.7643,20.0573,20.1108,20.5353
sdhb-1,18.7026,18.4398,18.4718,18.355,18.0815,18.3032,18.03,18.3225
asah-2,11.0219,11.1523,9.92614,10.8045,11.8985,11.6571,11.5637,11.3392
"F33H1,3",13.7169,13.8851,14.0125,13.3939,14.246,13.189,13.3168,13.3034
"CELE_F48E8,3",17.2276,17.0606,16.9422,17.1001,16.3732,16.2495,15.9741,16.6611
"F48E8,6",13.3484,13.3596,14.0993,13.2307,13.1539,13.6097,13.225,13.3155
gmps-1,16.2219,16.1617,16.0476,15.7758,16.3036,16.4483,16.6903,15.9243
metr-1,14.4387,14.8451,13.3413,15.0775,14.5916,14.6835,15.909,14.4609
pas-7,17.4981,17.3361,17.2675,17.2713,17.2977,17.0706,17.201,17.2911
rnp-7,15.9548,15.7928,15.7439,15.4306,15.8143,15.5583,15.0404,15.4096
emb-8,16.0994,16.024,16.1506,15.9721,15.8713,15.6182,15.3148,15.827
mix-1,13.7557,13.6847,13.6887,13.7517,13.4986,13.8661,13.4857,13.4888
gst-5,16.9529,16.9255,16.9924,16.738,16.2513,16.6294,16.3462,16.919
cdl-1,15.8679,15.6999,15.7731,15.4593,14.9267,14.3384,14.2889,14.5645
vps-11,11.3801,11.7191,10.7124,12.2613,11.4717,12.4101,11.3948,12.1641
npp-19,14.5734,14.6722,15.1523,14.8606,15.0684,14.8492,14.92,15.0526
ech-4,16.6164,16.5525,16.8838,16.558,16.7664,16.0872,15.9656,16.4743
gst-36,17.5427,16.9809,16.9969,17.2024,17.5018,17.4587,17.3514,17.5976
lec-8,19.2253,19.4447,19.1271,18.8221,19.3595,18.8402,18.5639,19.2431
ptc-1,13.5838,12.2055,12.1817,12.4664,10.7169,10.2821,10.3624,10.6442
puf-12,15.8706,15.8012,15.6971,15.6367,16.7913,17.2061,16.2516,17.0443
"ZK673,2",17.1509,17.0226,17.0412,16.7932,16.8251,16.9503,16.8855,17.272
pssy-1,10.8398,10.6437,10.3249,10.5302,14.3454,12.946,13.1691,13.6439
"ZK1128,1",13.489,16.0725,13.3219,18.2966,13.9465,13.6915,13.722,14.1405
ham-3,13.6169,12.378,13.482,13.2935,12.2466,11.914,12.0142,12.1652
gstk-1,15.7294,15.5436,15.6988,15.2321,15.1554,15.1749,15.4163,15.1666
"CELE_ZK1320,9",17.0949,16.9651,16.8869,16.9223,16.2085,16.5942,16.7458,17.0047
tnc-2,17.9225,17.7859,17.6367,17.6869,17.7458,17.4443,17.3049,17.6753
"C53C9,2",17.2078,17.1467,17.1646,16.8249,17.3682,16.8044,17.15,17.2338
"C18A3,3",14.6427,14.736,14.7819,14.8253,15.3526,15.8475,15.7473,15.6342
egg-1,12.867,13.1512,13.623,12.957,14.3756,14.2447,13.6065,14.3474
sfxn-2,13.6449,13.9558,13.8241,14.3216,13.4037,12.3989,12.6918,12.8831
"C17G10,1",14.0474,13.8986,13.5541,13.6564,13.6799,13.3891,14.3952,13.7059
"C17G10,2",14.3188,14.0663,14.2411,14.1125,14.3032,14.0131,14.1638,13.5233
lys-8,14.8593,14.5725,15.1034,15.2317,14.3334,15.1048,14.5384,14.2299
dhs-6,17.2568,17.469,17.3921,17.3695,17.0549,17.4997,16.987,17.2744
"CELE_F45E1,1",13.8489,14.0596,13.9535,14.3872,13.4346,13.3573,13.0953,13.5934
"CELE_F45E1,2",14.8109,14.0334,13.759,12.7627,12.8712,12.9938,12.686,13.2419
ctsa-1,14.5661,14.9691,14.672,13.4493,14.7633,14.6618,15.1518,14.4128
lrs-1,16.5355,16.3181,16.2313,16.3085,16.7347,16.5974,16.6851,16.7552
nsf-1,15.6472,15.3974,15.35,15.3252,15.9666,15.7609,15.6525,16.0658
che-10,17.1656,16.6452,16.9768,17.5867,19.4806,17.7293,19.2642,18.2651
tax-6,15.6417,16.1394,16.3775,15.8611,16.5101,16.5268,16.1756,16.4579
"CELE_F53C11,9",14.3182,14.235,13.8812,13.9486,14.4539,12.8691,12.6937,14.2075
"CELE_M106,3",14.9542,15.2328,15.1805,14.4713,17.2471,16.8554,17.3731,17.478
mdt-9,16.1482,15.3178,15.5146,15.7019,15.7126,15.2006,15.3558,15.6646
"T19C3,3",15.6811,15.5383,15.7978,15.7708,15.7009,14.789,14.6147,15.2847
"T19C3,4",13.7564,14.1654,13.6429,13.7933,13.6311,13.3239,13.5285,13.7185
"T19C3,5",13.8096,13.8437,15.0302,13.7958,12.8366,13.2945,13.649,13.1942
snr-3,17.1916,16.2828,16.9641,16.7788,16.1138,16.9067,16.8124,16.9372
"T25E4,1",10.9701,10.7204,10.757,10.8114,10.6277,10.2665,10.217,10.5829
"T28D9,1",17.2516,17.1357,17.6329,17.1823,16.841,15.9021,15.7476,16.0596
"F15G9,1",17.8067,17.7033,17.7403,17.5437,16.7026,16.7058,16.1266,16.9165
"R10H1,1",12.8775,11.9399,12.6755,12.5499,14.2464,14.8618,14.5628,11.9009
unc-50,14.5933,14.5068,14.2881,14.7506,14.9163,13.874,14.7913,14.1955
"CELE_T10F2,2",12.3922,14.2461,13.8598,13.9121,14.486,14.4895,14.8712,14.2825
prp-19,16.4216,16.0925,16.323,15.8745,16.2511,16.2592,16.3689,16.4855
"C23G10,2",18.3877,18.2299,18.3617,18.1943,17.336,17.3711,17.2038,17.3573
"F52C9,3",14.6591,13.8256,12.4765,12.9636,13.3429,13.2057,11.6121,13.3694
mrps-16,15.5202,14.9884,15.0885,15.0456,15.2072,15.3406,15.2178,15.3145
cex-1,13.4869,13.1074,13.2884,13.4372,13.3279,11.8205,12.6948,12.0731
his-71;his-72,18.713,18.6055,18.5625,18.3666,18.3962,18.4327,19.236,19.1503
"F46H5,3",22.1623,21.877,21.9679,21.4684,21.0931,21.2698,21.0585,21.0442
"B0286,3",16.777,16.4632,16.5681,16.597,16.2452,16.0411,16.1522,16.0885
cah-5,14.0521,13.4763,13.9557,13.4397,13.4335,13.515,13.5297,14.1114
