geneName;Protein IDs,log2 rpn6_01,log2 rpn6_02,log2 rpn6_03,log2 ev_01,log2 ev_02,log2 ev_03
;Q95Q55,23.9333,23.9923,24.0737,25.2174,25.2384,25.3037
;H2KZA5,26.3212,26.6395,26.6087,27.2085,29.8134,27.316
;H2KZD2,27.2941,27.0175,26.8069,27.2426,27.8398,27.5779
csr-1;Q27GU1,28.4,28.2132,28.5013,23.6879,24.4457,24.5334
aka-1;Q18930,26.8458,27.1473,26.6808,24.1956,24.3191,24.6186
;H2KZJ1,27.6765,27.9506,27.45,27.1001,25.8147,25.5873
wrk-1;H2KZN8,26.587,27.2556,27.3219,29.5846,28.225,29.5082
;H2KZP5,24.5272,24.5097,25.0823,28.6566,27.2736,26.6198
;Q4JFH7,27.3629,27.7945,27.764,27.305,27.2258,27.2925
unc-96;O76566,28.872,29.4734,29.5136,28.9068,29.3227,29.2272
;L8E6J9,24.1221,26.927,26.4953,28.2583,28.7218,28.3566
;H2KZV5,27.6701,26.0829,26.1113,27.3855,29.3876,29.126
mlp-1;Q9GP94,32.9306,32.7038,33.1357,31.9011,32.2487,32.4831
lmd-3;H2L005,27.7305,24.9994,28.6303,29.3419,28.3949,28.2494
cas-1;H2L023,26.494,27.2773,27.1838,27.5952,27.198,27.1743
nhx-6;nhx-2,26.2059,28.5169,26.2522,28.0879,28.3933,28.199
;H2L048,30.3785,30.704,30.5771,30.4418,30.4067,30.3003
ubxn-3;Q6A589,27.8513,27.6448,27.6894,26.9673,26.3939,26.3851
;H2L078,26.8157,26.5354,27.1274,27.8575,27.3403,27.5599
;H2L085,25.9343,26.5348,26.8969,23.4604,24.6255,24.5392
gei-4;H2L0F7,25.2453,24.8072,25.7875,26.4989,26.3321,26.6439
;Q9BKS2,27.6595,27.3218,27.3,27.6996,27.194,27.1951
wapl-1;H2L0H6,29.0947,28.4177,28.8011,29.2199,28.9039,28.7686
lfi-1;H2L0I3,36.0538,36.0645,36.0569,35.7014,36.0283,35.9467
;H2L0I5,24.0036,24.0034,23.8177,25.2936,24.4495,25.069
;H2L0K4,30.8517,29.7587,29.7201,29.0395,30.164,29.5658
arl-13;X5M8W6,29.0372,27.9074,27.4983,24.5503,24.5314,24.5835
;H2L0N9,28.2425,29.0412,29.0915,25.5448,27.6231,27.8276
;Q3V5J3,27.7,27.7071,27.3652,28.0629,27.1405,27.0256
cyld-1;H2L265,26.7452,26.2471,26.361,24.5173,24.6041,24.5792
;H2L297,25.5282,27.1237,27.208,24.4965,24.4774,24.5163
;H2L2A4,28.5417,29.6972,29.2534,29.9386,29.7622,29.5827
pyc-1;H2L2E4,26.7116,26.3431,26.5692,24.3984,24.6241,24.4238
;H2L2J0,27.6408,28.978,28.7286,26.4381,26.1605,27.817
F08B12.4;H9G2S0,31.1992,31.287,30.7955,31.8798,31.5022,31.495
elt-1;H9G2S7,30.5852,30.9328,30.6307,30.1324,31.5095,31.2508
idh-1;Q21032,27.383,27.3741,27.7572,29.0063,29.4872,25.0263
pkc-1;H9G2Y7,27.2604,26.3816,26.4601,24.5619,24.4816,24.6088
mpst-3;Q9XTW9,23.9533,24.0452,24.0229,27.2328,26.4369,26.384
;O45562,23.8132,29.142,28.4486,28.7512,28.6621,28.583
unc-52;H9G352,31.361,31.2155,31.8139,30.7702,31.6281,31.8798
pah-1;I2HA98,26.2429,26.6093,26.9114,27.8569,27.013,28.0821
brp-1;I2HAF4,30.0483,30.0132,29.5517,29.0468,29.5058,29.6451
rps-6;I2HAF8,29.862,29.5178,29.6351,28.1747,29.9058,29.5815
lec-3;Q95ZI4,32.9708,33.227,32.946,31.8895,32.7486,32.7747
;I2HAH4,23.9527,24.0408,24.1359,27.1505,26.0195,25.5657
;I2HAJ8,31.3861,31.6833,31.7621,31.2635,29.5854,31.4716
;I7J4C6,25.6492,28.1916,27.7126,27.1662,28.1639,28.5393
;J3K004,29.4805,29.1967,28.7841,29.0571,29.0465,29.1197
his-35;his-57,23.9721,22.8936,21.9655,24.5451,24.6466,21.5661
tnt-4;O44556,31.2042,31.3231,31.2029,29.2877,30.4217,30.4327
zbp-1;Q6A582,28.6508,28.3443,28.3262,27.4722,26.1677,27.875
ctg-1;K8ES75,26.2952,26.5723,25.8898,26.5676,26.5043,26.7558
wah-1;K8ESD4,26.6518,27.7314,26.2147,24.4771,24.4425,24.613
;K8ESH3,27.8002,28.5276,27.7081,30.2317,29.6943,30.5261
;K8ESM2,27.2747,28.0318,27.9051,29.2561,27.9803,28.1857
lev-11;K8FDX2,30.9199,30.7708,30.2061,30.9785,30.8569,30.5565
hpo-34;Q93636,32.1446,32.0044,31.8568,29.8428,32.1062,31.8887
;Q17786,25.6962,25.3814,26.6667,27.0294,26.8164,27.2892
;L8E833,29.7256,30.6677,29.4443,30.4984,28.2983,28.6562
;L8EC28,26.6103,26.8911,26.8057,26.3862,27.0696,27.6241
ifb-2;M1Z854,33.1515,33.1695,33.0984,31.9823,31.6248,31.7386
;N1NTK1,24.05,24.0873,24.0688,28.5892,26.8493,26.7456
;N1NTN5,27.0602,26.5489,26.4031,26.7776,26.454,26.5156
gta-1;N1NVC4,29.424,29.3495,29.5733,28.3495,28.8581,28.9814
air-2;O01427,24.1193,24.095,24.1637,25.6227,25.5951,25.7315
C03G6.5;O01454,29.077,29.1511,28.8959,27.2345,28.5052,28.5797
rpa-2;rla-1,24.0981,24.1169,24.0204,28.7322,28.5605,28.4563
pqn-20;O01505,26.3934,25.6956,25.9281,25.7874,26.9149,26.4647
C48B6.2;O01513,26.8207,26.983,26.9389,24.498,24.3976,24.5265
;O01524,31.1242,30.8936,30.9303,29.2022,29.208,29.752
aars-2;O01541,29.4998,29.4993,29.5165,29.9884,29.0091,29.4839
cpn-3;O01542,30.0024,31.1294,31.212,32.6286,32.0088,32.2143
;O01572,25.715,25.6139,25.0057,26.9163,26.5956,26.1691
unc-108;O01577,31.2037,30.7215,31.2847,32.1542,31.6548,31.7813
cysl-2;cysl-3,30.5862,30.6181,31.0075,28.7736,29.645,30.1004
nuo-2;Q86NC2,28.6204,27.5304,28.5803,27.5888,27.3862,27.2081
ugt-12;O01614,24.1281,25.0373,25.6743,24.3802,24.5474,24.5617
T19H12.2;O01615,27.9685,28.4667,28.4697,28.7969,28.8323,29.2157
rps-17;O01692,28.895,29.6952,29.6654,26.4637,26.9883,28.2026
unc-89;O01761,32.629,32.8786,32.9431,32.4255,32.8506,32.8842
ncbp-1;O01763,28.1273,27.5199,28.2281,28.2236,28.4868,28.6398
nekl-2;O01775,31.6023,31.4251,31.271,31.162,31.8028,31.5173
;X5M5P2,32.5043,32.5079,32.6861,31.1561,31.791,32.0855
him-1;O01789,29.4623,29.1469,27.6814,28.4663,27.7369,27.4739
rpl-7;O01802,32.5695,33.798,33.9583,34.1045,33.1492,33.2287
rab-11.1;O01803,32.3002,32.5834,32.5022,32.9529,33.2572,33.1368
acbp-1;O01805,32.4688,32.6105,32.3482,33.2602,32.7532,32.8401
;O01806,31.6386,31.9071,32.1161,31.2445,30.9985,31.5978
lbp-6;O01812,31.3734,31.7156,31.8337,32.7804,33.1163,32.9882
ant-1.2;O01813,28.9988,28.0219,29.3288,30.7438,32.0363,31.7236
lbp-5;O01814,25.9588,26.0294,25.1014,26.0995,26.2599,26.219
cytb-5.2;O01816,30.15,30.2851,30.7208,30.3711,30.0447,31.3655
;W6RY49,26.7297,25.1793,25.045,26.3706,26.4736,25.4857
vet-1;O01861,24.1614,24.1666,24.3627,24.4056,24.4235,24.5837
nrd-1;O01864,30.2654,30.3205,30.6077,24.3664,24.6127,24.574
rpl-24.1;O01868,31.7136,31.854,31.8652,31.5409,32.1707,31.9356
rps-10;O01869,24.1226,24.0232,24.116,28.1989,27.5526,27.859
pqn-24;O01876,31.6437,30.0704,31.6782,30.3207,31.1535,30.9866
mboa-6;O01925,28.1271,27.8805,27.8997,28.6793,26.2815,26.1618
emr-1;O01971,30.0731,29.3062,29.5595,29.653,25.3383,25.3157
eif-3.H;O01974,29.6874,29.3588,29.5186,28.2626,27.2928,29.0092
rpl-4;O02056,31.2108,31.1451,31.1197,31.0726,30.8157,30.8612
ptps-1;O02058,27.5692,26.0551,27.4959,27.9703,27.8567,26.9823
swsn-2.2;O02101,28.0547,28.1649,27.5664,28.2597,28.2916,28.7129
;O02141,31.8822,31.4651,31.2849,30.6629,31.4918,31.5102
tim-44;O02161,27.4157,27.8642,27.4508,24.5249,24.652,24.5254
;O02208,29.2949,28.6756,28.6056,29.5035,28.3951,28.5905
cbl-1;O02215,24.1422,24.1235,24.0699,27.7067,27.3402,27.0326
gln-6;O02225,27.2139,27.6994,26.9777,27.1997,27.977,28.3549
pcp-3;O02252,26.893,26.6156,26.7864,27.6625,27.6843,27.8811
;O02267,30.0562,29.9611,30.1168,30.581,29.8738,30.14
pck-2;Q7JKI2,31.7462,30.742,31.6879,29.9561,30.5443,30.2438
lbp-7;O02323,28.7298,29.0223,29.4014,27.984,28.8992,28.8188
T23D8.3;O02327,27.2668,27.0658,26.8988,27.4008,27.4663,27.6342
eif-3.C;O02328,30.1377,30.1873,30.1477,30.1928,30.4577,30.2264
ifa-2;O02365,34.5332,34.5365,34.4719,34.6688,34.5896,34.4582
unc-37;O02482,24.884,25.0122,25.4569,26.4825,25.3055,25.6235
rpl-19;O02639,31.7693,31.9926,31.9232,32.8147,32.2575,32.3233
mdh-2;O02640,31.9487,31.4073,31.2757,31.6304,32.1985,28.848
gsp-4;gsp-3,27.5666,25.4,26.7701,24.3665,24.2371,24.6177
unc-64;O16000,29.4846,29.5938,29.3667,27.3589,27.8667,27.9384
lys-7;O16202,27.9694,28.0039,27.9843,28.9237,27.8461,27.91
phat-3;O16225,28.2991,28.0443,27.1614,24.3236,24.6118,24.6326
;O16226,31.1005,31.3937,31.4711,30.7367,30.4642,30.6681
;Q8IA89,30.27,29.9966,29.9627,29.8848,29.6735,29.4689
;O16254,25.6874,25.2912,25.0399,26.1085,25.3996,25.7253
sti-1;O16259,30.175,30.3288,30.3324,29.5535,29.7536,29.8991
;O16266,29.5891,27.6894,28.0334,26.4293,28.6456,27.7848
F32D1.5;O16294,26.8825,27.226,25.826,24.5817,24.4499,24.5028
mcm-7;O16297,26.231,26.7954,26.4988,24.0357,24.5497,24.6352
hpo-18;O16298,24.0368,24.041,23.8098,28.1348,29.4294,29.9698
dnj-19;O16303,29.5099,29.9672,29.8912,26.4227,28.3731,28.2871
cmd-1;O16305,32.5435,33.2053,33.7233,32.9365,33.16,32.956
;O16311,27.2033,27.2242,27.4035,25.2042,25.2778,25.8243
rpt-2;O16368,30.8486,30.4352,30.8908,27.9835,30.309,30.0935
;O16379,29.0886,28.3322,28.4952,29.7276,30.5589,30.1317
ftn-1;O16453,30.8884,30.2591,31.0185,26.9746,29.7717,28.1974
tag-196;O16454,29.8407,29.5711,29.5911,28.72,29.2584,29.0644
vps-60;O16458,24.2327,27.3162,27.2969,26.5382,26.4513,26.7833
grd-5;O16462,29.1631,29.16,29.2627,29.137,28.4793,28.3467
;O16465,27.2629,26.3487,26.4483,27.9462,28.1521,28.333
cyp-33c9;O16482,24.0499,24.1103,24.1419,25.0791,25.0553,25.2583
atp-4;O16517,30.2299,31.811,31.5644,31.1577,31.5087,31.0676
alh-4;Q8MXJ7,29.2099,29.1454,29.345,26.5203,27.7516,27.6029
erfa-1;O16520,29.5738,28.7941,28.9488,28.738,27.7407,27.7374
hpo-19;O16521,27.7841,27.0431,26.6266,27.1612,26.599,26.2255
ttr-37;O16586,28.1698,28.8086,29.1819,28.9173,28.5645,28.9161
pat-6;O16785,30.2615,30.968,30.6946,29.7276,29.7241,29.8288
pqbp-1.1;O16786,25.2029,25.6877,25.2945,24.5349,24.6285,24.5198
;O16997,29.2174,28.9174,28.5494,26.9473,28.0485,27.7553
mrpl-4;O17005,25.6106,24.7422,25.1227,24.351,24.6299,24.409
;O17065,27.7721,27.2395,26.7463,28.1329,27.6428,27.2358
rpt-4;O17071,30.2144,29.92,29.8923,29.7987,29.7803,29.6766
clec-3;O17155,25.3422,25.469,26.4482,24.2501,24.5628,24.538
fum-1;O17214,32.0078,31.862,31.8948,30.9281,31.3685,31.4746
tomm-22;O17287,26.8768,27.3226,27.2934,27.9271,26.9943,27.168
;O17327,25.6763,26.0212,25.0248,24.4531,24.5269,24.5643
mct-6;O17328,28.1878,28.6571,27.9116,27.9178,27.3302,28.1955
ttr-6;O17345,24.1353,23.8384,24.1522,26.6066,25.8484,27.2295
srp-2;O17365,30.5779,30.7643,30.7285,30.6037,30.614,30.4581
pho-14;O17373,26.0678,26.1019,25.6655,26.9855,27.3006,27.0006
tag-123;O17388,24.0984,24.0702,24.1385,26.4052,26.1264,26.1849
tth-1;O17389,31.0073,30.6582,29.4352,30.896,31.5672,31.4047
attf-2;O17406,30.0447,30.6766,30.5387,31.723,31.3284,30.9788
clec-223;O17562,25.5874,25.0306,25.5203,26.7655,26.2613,26.5979
rpl-38;O17570,31.9923,32.593,32.6374,30.4004,32.3429,32.6577
pas-1;O17586,29.6811,29.7666,29.7837,28.7413,29.1507,28.8447
;O17591,28.634,28.6843,28.6614,24.9882,26.2007,26.4278
;O17606,30.7972,30.7248,30.6195,29.9086,30.8147,30.7731
ruvb-1;O17607,30.745,30.3884,31.1293,30.4393,31.0622,31.0114
C29F7.3;O17622,30.0761,29.998,29.5293,28.827,27.1422,27.2257
;O17626,30.4086,29.825,30.2586,29.5243,29.4205,29.6719
idh-2;O17643,29.5546,29.3351,29.033,25.4544,27.5466,27.7363
sams-1;sams-5,30.417,30.1722,30.5375,31.0812,31.1534,31.2474
nasp-2;O17687,31.609,31.75,31.9589,31.2912,32.2812,32.5778
ril-1;O17694,29.9491,29.2972,29.5966,29.649,31.0559,31.028
;O17725,26.4616,27.8664,27.4729,30.7757,30.3137,28.3611
;O17729,27.4206,27.6875,27.0124,26.994,28.0075,28.1088
tkt-1;O17759,31.4816,31.52,31.5256,30.0155,30.7209,31.0285
F37H8.5;O17861,31.2668,31.5087,31.5382,32.6878,31.7384,31.8855
;O17891,31.1995,31.3814,31.4246,32.5755,32.0437,32.1301
;O17892,28.3921,27.6211,27.471,28.2666,28.7776,28.9231
;O17893,30.6584,30.5312,29.8905,29.3772,29.1337,29.5782
F59E10.3;O17901,27.4205,30.0648,29.3932,26.1308,27.0976,26.9761
ran-1;O17915,32.9744,33.0667,33.0456,31.2649,32.6825,32.7559
rnf-113;O17917,26.7059,26.3014,26.9557,26.5626,27.2544,27.3054
tbb-1;O17921,31.4788,31.7915,31.65,32.8349,31.2335,31.2979
aipl-1;O17939,26.9106,28.6909,27.2196,27.5848,28.3068,27.9494
;Q564S2,26.0207,25.025,25.7757,24.5086,24.5019,24.5713
dld-1;O17953,32.3355,32.4214,32.5136,31.1384,31.9241,32.5625
arrd-14;O17983,28.2879,28.4026,28.5927,27.7919,26.9412,27.5988
pes-9;O18000,28.8122,29.2543,28.76,28.0513,26.3577,26.1484
pfd-3;O18054,29.2135,29.1422,29.4,28.3237,28.058,28.2998
;Q1ZXS4,28.0625,27.9815,28.0695,28.5967,28.37,28.5763
;O18224,28.3798,28.5878,28.6229,28.6935,29.9468,29.8105
coq-3;O18235,27.6971,28.1224,28.0443,24.5789,24.5835,24.6529
rps-18;O18240,33.5052,33.7635,33.2349,32.4058,33.459,33.4192
frg-1;O18282,28.2679,27.7451,26.1552,26.7631,27.845,27.8886
;O18307,26.3193,26.071,26.5053,27.5943,27.0021,26.7082
rps-19;O18650,34.3616,34.6227,34.5389,34.6765,34.3709,34.5786
;O44133,28.604,27.9058,28.3892,25.7984,25.8898,26.0849
perm-4;O44144,27.6314,27.4595,27.5206,24.8512,28.6067,27.7198
perm-2;O44145,29.5035,29.3271,29.3884,28.7629,29.3173,29.042
rfc-2;O44175,27.1556,26.9118,27.242,26.0073,26.8627,26.198
F37C4.5;O44400,32.471,32.0724,32.1994,31.4903,32.0629,32.3393
kgb-1;O44408,26.8361,27.3037,26.9692,26.0847,24.8824,25.8791
T07A9.9;O44411,29.7146,29.6976,29.3155,28.0248,29.264,29.3561
May-02;O44441,31.7547,31.9265,32.0124,32.135,32.0065,31.9579
C02B10.3;O44443,29.4527,29.327,29.2982,28.7421,29.1181,28.9112
;O44444,31.5198,31.1197,31.1339,30.4111,31.3841,31.2303
pdhb-1;O44451,30.4045,30.2199,29.7415,28.5542,28.0494,27.5906
grd-10;O44471,26.482,26.5851,26.8479,26.3028,27.9895,27.0942
fbxb-78;O44475,29.3955,28.0086,26.2944,25.9445,28.0596,27.3863
rpl-20;O44480,31.1298,31.9524,31.7319,30.8996,31.0631,31.5888
set-9;set-26,28.2344,28.2958,27.9639,26.5772,27.3275,27.4258
;O44517,26.6485,26.948,26.1152,24.4977,24.4437,24.5877
acdh-3;O44549,27.3834,26.9334,27.1436,26.4281,27.2079,27.11
lam-1;O44565,29.6491,29.3934,29.3463,30.0889,27.5193,28.5411
tni-4;O44572,30.7177,30.5609,30.5262,30.6098,30.2365,30.9751
;O44622,26.2069,26.3811,26.1924,28.7306,29.0995,29.0397
;O44716,27.9587,29.8342,29.3743,27.475,26.7796,27.0367
cpn-4;O44727,26.2991,25.7059,25.7009,24.1528,24.6764,23.8529
app-1;O44750,27.531,25.9994,26.0934,24.6985,25.1232,25.1269
bath-3;bath-4,28.9524,28.8813,28.8047,29.8572,30.1203,29.8364
nep-2;O44857,27.8889,27.6666,27.4122,28.0714,26.9823,27.1267
haf-9;O44897,27.0877,26.8874,26.9309,26.5578,26.3328,26.9288
pck-1;O44906,33.6376,33.6943,33.9285,32.9339,33.1697,33.6391
;O44946,27.2592,26.8137,27.3065,26.9964,25.7539,25.656
;O44951,24.4708,24.7452,24.2629,24.5747,24.8302,25.0697
C34B2.6;O44952,28.467,28.3348,28.5464,24.5307,24.5179,24.6274
C34B2.10;O44953,23.7318,23.8703,24.0107,27.8183,27.442,27.798
sdha-2;O44954,28.3644,28.5994,28.8972,29.3408,28.632,29.1936
;O44955,25.8376,25.9683,26.158,24.4635,24.4733,24.5137
;O44975,27.318,27.1121,27.3227,27.8704,27.9024,28.0163
teg-4;O44985,25.2117,26.0864,26.7631,25.0556,25.068,24.6748
;O44995,31.8184,32.0248,31.7986,28.7705,31.2071,31.3092
;O45011,32.4357,32.3355,32.7092,30.7489,31.6241,31.5977
nol-5;O45012,32.0341,32.0894,32.228,31.9651,32.1777,32.0996
;O45060,24.1271,23.9697,23.8993,27.4231,28.4942,28.5451
;Q86MG4,29.2042,29.4348,29.65,27.3508,27.294,27.4838
;O45083,29.1901,28.7043,29.5471,29.5204,29.1263,29.5098
dyci-1;O45087,28.1681,27.5568,27.9163,26.7553,26.0647,25.8049
;O45097,29.672,29.2211,28.9671,27.5905,29.3181,28.9296
ech-5;O45106,27.5448,27.0846,27.154,24.2645,24.6728,24.4549
mrpl-2;O45110,26.6464,27.5427,27.2086,25.7789,26.5823,26.3354
dlst-1;O45148,32.1748,31.679,31.5119,28.5437,28.3843,28.3607
;O45181,33.1259,33.2714,32.9954,32.0683,32.6322,32.6917
ads-1;O45218,28.8462,29.0528,29.1955,27.7285,27.4137,26.418
osm-11;O45346,26.5686,26.4722,26.6447,26.9455,26.9053,26.9723
kbp-3;O45406,26.3719,27.0616,27.2095,30.1399,27.9042,28.0561
;O45417,25.2619,26.2189,25.4143,26.1742,26.369,26.0036
fkb-6;O45418,29.5729,29.1912,29.2223,28.1884,28.6856,29.1108
mccc-1;O45430,30.309,30.6096,30.6368,28.8532,29.279,29.4175
clec-65;O45443,28.417,29.1177,29.137,30.259,29.7133,29.1581
clec-63;O45444,33.9355,33.9441,34.4327,33.285,33.7373,34.0742
uev-1;O45495,30.4032,30.906,30.4507,29.6972,29.3442,29.2615
dnj-12;O45502,29.4166,29.5238,30.0196,28.315,29.0448,29.3642
;O45518,27.9364,27.3768,27.709,25.9524,28.125,28.0303
acaa-2;O45552,33.2142,33.3011,33.2441,32.462,33.0731,33.0163
cpf-2;O45577,27.6013,27.5991,27.3407,26.4702,26.9863,27.0058
cbd-1;O45599,30.0806,29.8002,29.6381,30.5053,30.596,30.413
erfa-3;O45622,28.5857,27.5814,27.7757,27.0843,27.9387,27.8748
;O45665,27.4373,27.5946,27.3191,28.3188,27.6789,27.598
;O45713,33.1878,32.8327,32.8588,33.1279,33.022,32.8581
cpl-1;O45734,32.2654,32.3669,32.3312,32.9033,32.6519,32.5434
;O45757,25.3017,26.5375,25.5417,26.9446,28.5647,28.6096
;O45783,29.0797,28.9055,28.8373,29.111,29.6711,29.3204
act-5;O45815,31.5396,31.6159,30.9063,30.2532,30.4041,30.098
gyg-2;O45819,29.6868,26.8864,28.7737,28.1981,30.3704,29.9036
;O45864,32.4844,32.0849,32.2411,31.2971,31.9847,32.0634
ant-1.1;O45865,33.9994,33.7564,33.8248,34.7649,34.5403,34.1941
lec-1;O45904,26.9187,27.0072,26.5665,26.2422,27.3053,25.9719
Y39E4A.3;Q4A1S8,24.9728,25.7494,25.0447,24.5547,24.6219,24.2102
rpl-18;O45946,29.914,29.8691,29.4541,29.327,29.778,28.0157
csc-1;O45952,29.1216,29.0837,28.9708,24.5331,24.6632,24.5304
;O46000,29.0527,28.3454,28.5069,28.0082,27.2512,28.5821
tep-1;O46015,27.9948,27.9203,27.391,26.0696,27.9537,27.5641
;O61198,26.8284,26.7715,26.5674,27.3184,27.6005,27.9792
ogdh-1;U4PC51,28.7317,29.5802,29.0025,29.2583,28.3446,28.4771
;O61217,26.8107,26.1911,26.6357,24.4135,24.209,24.7993
ctl-3;ctl-1,29.7362,30.1272,30.0762,27.3916,29.4755,29.3193
;O61522,30.0451,30.2584,30.5283,31.5631,31.6601,30.9105
;O61524,26.2768,25.8165,25.4874,24.9545,25.8009,25.9041
pqn-59;O61708,29.6075,30.2858,30.0631,30.5336,30.3613,30.5188
fkb-7;O61826,26.3631,25.79,26.1874,25.979,28.6408,28.752
chd-7;O61845,30.2083,30.4802,29.9268,30.6856,31.2248,31.0315
;O61848,32.517,32.6374,32.7114,32.4913,32.5879,32.4448
T26C12.1;O61856,27.9191,27.6901,27.9805,27.2064,27.3193,27.4753
;O61887,30.1357,29.9431,29.865,28.5795,29.5843,29.4722
clec-147;O62025,27.6414,26.3116,25.2783,24.5841,24.6737,24.58
C08F11.11;O62053,31.2617,32.0567,32.1263,31.9061,32.0144,32.1962
eif-6;O62106,29.3938,25.3882,26.678,29.4557,29.5623,29.4518
;O62125,26.6252,26.0124,26.8168,25.6645,26.3693,26.3958
;O62138,28.4341,27.3848,27.1329,28.1872,28.6751,28.5326
F09B12.3;O62146,30.5275,29.8839,30.1602,28.9354,29.4126,29.3125
rsr-1;O62185,26.6158,27.3867,27.5848,27.4767,26.8129,27.5833
;Q95ZU4,27.9794,27.6239,28.0618,24.5613,24.5343,24.5141
cey-1;O62213,29.8957,29.9412,30.0133,30.2735,29.5569,29.9074
F33H2.3;O62220,25.6778,26.353,26.5208,27.5767,27.8189,27.8818
myo-6;Q5FC20,27.9096,27.1628,27.1166,27.4539,27.1882,27.4805
tim-16;O62250,28.8904,28.299,29.1959,28.0152,28.3379,28.6093
F45G2.10;O62252,28.335,27.2375,27.2356,27.6304,26.413,26.535
;U4PAQ6,28.301,28.2913,28.0359,24.5816,24.3808,24.6539
dct-18;O62277,29.3866,29.5073,29.24,29.7161,30.2177,29.7098
ttr-51;O62289,34.3373,34.6603,34.8099,34.1084,33.732,34.0426
;O62317,29.3979,29.1558,28.7855,25.9388,27.0075,26.8151
rbm-28;O62325,28.8514,28.9323,28.9207,27.3289,30.2161,30.2597
agl-1;O62334,25.0838,24.6545,25.1507,27.2469,28.156,28.3813
;O62347,28.3233,27.7887,27.3866,26.0975,25.794,24.903
;O62390,30.0378,30.2464,30.5405,29.3846,29.1813,29.2019
;O62421,26.9554,27.5355,26.9597,28.7427,28.7853,28.694
ers-1;qars-1,28.0173,27.0863,27.31,27.4746,28.4618,28.3685
sas-6;O62479,26.0419,27.4595,26.6463,25.8295,27.4086,26.9449
ZK795.3;O62518,26.1754,25.3279,25.9484,24.2777,24.3961,24.6322
tsg-101;O76258,26.5737,25.9478,26.1429,27.0972,25.4946,25.6896
ilys-3;O76357,26.7419,26.3766,26.305,28.3234,28.9185,28.6903
egl-4;U4PRL6,28.7581,29.3077,29.1578,27.9452,27.9238,28.6079
rpt-5;O76371,32.6141,32.4522,32.7805,32.1667,31.5126,31.0496
;O76407,28.2706,28.1098,28.0301,26.7004,27.7989,27.8802
hcp-1;O76447,28.2726,27.9158,28.5652,28.7676,29.4443,29.6076
;O76449,28.6253,27.8416,27.885,26.6752,27.6629,27.7615
F13C5.5;O76565,27.5339,27.8673,27.7426,26.0181,27.7199,27.2515
rpn-11;O76577,30.3796,30.5132,30.5196,27.534,27.5194,29.7899
mrpl-28;O76606,26.1332,26.2279,25.9213,26.4992,25.7391,26.0575
;O76628,25.5884,26.1503,25.7612,28.4206,27.496,27.2166
emc-2;O76630,25.0241,24.7469,25.2151,24.5422,24.376,24.5598
;O76725,27.433,27.4637,28.2614,27.099,26.6045,27.0493
;Q2V4T0,30.0234,29.5814,30.3673,30.5312,29.771,30.1465
mig-6;O76840,34.3108,34.287,34.3276,33.8523,34.2046,34.294
unc-54;P02566,37.2394,37.3877,37.4719,37.6469,37.3711,37.4065
myo-1;P02567,34.4619,34.575,34.5295,34.1058,33.8032,34.1021
gpd-4;gpd-1,30.2606,30.377,30.6795,30.6605,30.2643,30.1833
vit-2;P05690,36.9032,36.9636,36.8126,37.7713,37.7837,37.737
vit-5;P06125,36.0365,36.1966,36.2004,36.9939,37.0157,37.0785
hsp-1;P09446,35.4401,35.727,35.1804,35.5228,35.7462,35.6366
act-4;act-3,36.356,36.474,36.3945,36.5315,36.1012,35.9979
unc-15;P10567,36.5413,36.6353,36.6707,36.167,36.1143,36.1415
hsp-6;P11141,32.8326,32.7204,32.7613,33.3444,32.9572,32.9709
myo-3;P12844,35.242,35.1625,35.0928,35.3769,35.4189,35.2754
myo-2;P12845,34.2794,34.6605,34.5666,34.1295,34.205,34.0862
ama-1;P16356,25.6104,25.684,25.4289,24.5076,24.0232,24.5409
let-2;P17140,27.7331,27.7026,28.1014,27.6374,28.5503,28.4455
gpd-3;gpd-2,29.8692,29.5273,29.7753,28.89,27.958,28.3036
kin-3;P18334,27.1753,27.6221,28.572,26.6702,27.8778,28.5461
vit-4;P18947,33.4554,33.5223,31.2905,33.8664,33.8816,34.1907
vit-6;P18948,37.1229,37.2632,37.1318,38.2163,37.8446,37.7065
mlc-1;mlc-2,35.7876,36.0104,35.7994,35.7747,36.0357,35.7928
deb-1;Q8MPS2,31.4072,31.4249,31.4884,30.9354,31.2018,30.9064
cyc-2.1;P19974,32.3199,32.5268,32.5812,32.3623,33.1099,33.0044
hsp-4;P20163,31.9925,32.2373,32.3352,31.7604,31.6443,31.5383
hsp-3;P27420,31.4402,31.6539,31.3335,30.48,30.4199,30.8764
ahcy-1;P27604,31.8626,32.1731,32.1039,31.7021,32.764,32.7612
inf-1;P27639,27.9984,27.5173,28.0034,29.642,30.2556,29.3917
crt-1;P27798,33.6828,33.6942,33.6282,33.4077,33.7756,33.6211
eef-2;P29691,34.5775,34.6908,34.6592,34.4023,34.6632,34.7393
kin-2;P30625,30.4947,30.4318,30.0432,30.8048,30.5386,30.5929
ZK637.2;P30629,30.3001,30.2848,30.2071,31.1687,30.5857,31.0215
asna-1;P30632,29.6178,29.5243,28.9589,28.5135,28.4424,28.6097
R08D7.1;P30640,28.7719,29.3594,29.4288,28.0583,29.1327,29.1556
eif-3.D;P30642,29.5612,30.2024,30.2446,30.1417,29.0539,29.5035
sod-2;P31161,29.9288,29.2628,29.6096,30.2778,29.8167,29.9168
R107.5;P32743,28.5548,28.7768,28.1345,26.2026,26.29,25.9491
