geneName,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
"CELE_F13D12,5",13.9709,13.473,13.9663,13.538,14.5936,14.3926,14.3273,14.2158
"CELE_F13E6,5",12.8382,14.5741,14.1069,15.258,14.9096,14.9335,14.5743,14.2116
yap-1,11.913,12.6501,13.3405,13.0996,12.8074,12.3689,12.65,13.5166
dylt-1,15.6864,15.7181,15.6454,15.3837,15.7758,15.4455,15.4294,15.5139
ttx-7,17.2227,17.2102,17.0834,16.982,17.1981,17.246,17.2038,17.2079
mogs-1,13.8754,13.8593,13.889,13.7389,14.0249,13.4765,13.6219,13.7446
"CELE_F13H8,3",14.8549,14.4211,14.3689,14.71,14.2124,14.0591,14.3808,14.4682
"CELE_F13H8,2",14.0298,14.1857,13.9385,14.4787,14.0231,14.2321,14.1358,13.8666
upb-1,17.6623,17.6441,17.5134,17.6609,17.3845,17.7165,17.4941,17.4904
pes-23,13.1171,12.7318,13.5079,13.2603,11.5565,12.1818,12.3558,11.6672
sid-5,14.3639,13.0706,12.7216,13.7146,13.3867,12.8993,13.1931,14.1305
"CELE_F14D7,7;CELE_F14D7,10",13.1647,13.2565,13.5105,13.0756,13.5326,13.083,13.1892,13.7351
"F14E5,2",15.1504,15.055,15.8421,14.9062,15.8026,16.1434,16.2439,16.4359
mboa-7,14.8719,14.5991,14.0535,14.7256,14.4595,14.002,14.231,14.6293
far-3,12.3705,12.6396,12.3753,12.4771,13.5169,13.7737,14.1662,13.4994
far-5,14.2199,13.7454,13.6817,14.0775,14.1439,13.4122,14.1411,14.17
rsd-6,12.9321,12.1531,12.6757,13.2567,12.4262,12.363,12.2608,12.9388
col-153,18.826,17.7351,16.0892,18.0497,15.25,15.2585,14.6799,15.6312
"CELE_F17C11,7",14.2105,13.5796,15.5202,14.4319,14.0075,13.9632,15.0292,14.741
vps-36,15.0256,14.0359,14.0548,14.0545,14.9833,14.56,14.0866,13.8754
"CELE_F17C8,3",12.5634,12.6771,14.0512,12.1583,12.6191,11.4755,12.4126,11.9101
"CELE_F17H10,2",14.6646,14.6768,14.3732,14.644,13.4513,14.6027,14.5089,14.8199
"CELE_F18A1,7",14.8355,13.5109,13.5571,14.6855,13.5275,13.576,13.4713,13.4983
rpa-1,16.5121,16.1189,16.2069,16.106,16.2329,16.1137,16.0468,15.7688
utp-20,14.425,15.2598,14.302,15.0493,14.82,15.0383,15.3748,15.1227
abcf-1,17.1591,16.7698,16.6399,16.9435,19.065,19.0801,19.2286,19.1299
scc-3,13.703,13.4712,13.7405,13.7294,13.1692,13.6,13.5706,14.0336
ddo-2,14.8367,14.2404,14.9841,14.864,15.3692,13.843,14.1676,15.2543
nlp-7,10.6896,10.0749,10.4268,10.5861,10.005,9.91818,9.95995,9.98489
gpa-12,17.2148,16.5576,16.4381,17.3203,15.4492,14.8695,14.85,15.7483
pes-8,16.1857,15.0316,14.5589,15.8675,14.8629,14.9343,14.7171,14.5224
pab-2,16.1861,15.8983,16.3909,16.1685,16.3648,16.1644,16.2131,16.3254
"CELE_F18H3,4",12.5512,12.2513,12.1806,12.6139,12.0416,12.1646,12.0611,11.7377
ufd-1,15.7379,15.6397,15.7981,15.4364,15.4396,15.1362,15.4873,15.763
"CELE_F19C7,1",17.1106,17.1961,17.1831,17.4648,16.7495,17.0734,17.2992,17.3932
"CELE_F20A1,1",14.9156,14.9047,14.943,14.8922,15.5425,15.5662,15.5133,15.2915
"CELE_F20A1,10",13.6322,14.1121,14.1841,14.5473,13.2479,14.2583,14.1045,15.1144
vha-12,21.2967,20.7815,20.6837,20.7862,20.7642,20.6313,20.6578,20.7481
exc-9,14.1153,12.1019,9.47163,15.0008,13.2185,11.478,10.9398,8.95601
czw-1,15.0566,14.8295,14.6994,15.1171,14.614,14.6561,14.769,14.8716
"CELE_F20D12,2",11.821,13.0467,16.6732,14.7753,14.3909,14.9341,14.769,14.9497
"CELE_F20D6,11",15.8817,15.5263,15.9048,15.5435,15.4327,15.7696,15.6941,15.4206
"CELE_F21C10,10",15.3182,15.397,15.2188,15.6952,15.3549,15.5186,15.3694,15.2376
"CELE_F21C10,9",13.1575,11.8137,12.5682,12.6448,12.1989,12.8118,11.5225,12.7305
"CELE_F21C10,7",14.787,14.3505,14.4083,14.0433,14.5281,13.8714,14.3065,14.6153
"CELE_F21D5,1",16.1725,15.8838,15.753,16.0863,15.4315,15.3933,15.4142,15.2938
"F21D5,5",14.2141,13.9343,13.6798,14.1823,13.6202,14.1024,13.7068,13.2832
mrps-33,15.3433,14.4404,14.8172,15.1421,15.2303,14.4946,15.0286,15.1476
"CELE_F21D5,3",10.7447,12.8151,10.9682,10.9704,11.4331,14.5834,14.5998,11.5488
ttr-35,16.1012,14.632,15.2032,15.573,16.1393,15.4468,15.8379,16.1019
gfat-2,14.7166,14.8726,14.9495,15.3555,15.0285,15.1967,15.0743,15.3098
"eif-3,G",16.9231,16.9376,16.6555,16.4414,17.0299,16.8086,16.7453,16.9685
frs-2,17.0473,16.654,16.8324,16.8346,16.66,16.754,16.6632,16.8009
"F22B5,10",14.2711,15.4527,15.8168,15.7779,15.1534,16.1517,15.9646,15.8875
ceh-38,12.2375,11.6411,12.0009,11.7359,12.4769,11.7011,11.7825,12.1572
nrs-1,17.0145,16.7299,16.7407,16.2973,17.0503,16.6939,17.0948,17.0388
"CELE_F22D6,2",15.0183,14.5876,13.8506,15.0879,13.8145,14.2683,14.2309,12.8697
nduf-6,18.3872,16.7478,17.4382,17.1096,17.2905,17.1447,16.3779,17.3902
ekl-1,14.6578,13.5341,14.2214,13.7564,14.0156,13.2735,13.6929,14.0704
inx-3,13.473,13.7386,13.7079,13.468,13.2023,13.79,13.5439,13.4117
dlat-1,18.2847,18.1965,18.2758,18.1732,18.2163,18.1597,18.278,18.3807
fntb-1,11.4424,13.7082,11.7522,10.5962,13.3338,14.4628,14.1853,13.8463
"F23B12,7",14.1045,13.8277,13.9224,14.1228,14.5004,14.4612,14.6757,14.6848
tomm-20,17.332,17.8272,16.979,17.2445,17.9492,17.4478,17.9034,17.3365
snb-2,14.7638,13.8999,14.1914,14.279,14.3716,14.111,13.983,14.5045
"CELE_F25D1,5",14.5815,13.3033,13.1979,13.6349,11.6331,13.3364,11.9172,11.5723
ppm-1,16.3801,16.615,16.3325,16.7117,16.2126,16.3218,16.0996,16.1553
ifd-2,15.6031,15.4708,15.3487,15.6612,15.6817,15.5009,15.523,15.6273
dur-1,15.7815,15.0812,15.4978,15.6969,14.9797,15.0601,14.9216,14.8016
col-140,16.0305,15.4308,15.7286,15.7177,15.0943,14.7948,14.9429,15.3245
nhl-2,13.9572,13.566,14.1678,13.5919,13.57,13.6486,13.4873,14.2498
cee-1,14.2438,13.8244,13.8897,14.2297,13.8706,13.7688,13.6509,13.6947
rrt-1,16.5665,16.211,15.9987,16.246,16.3537,16.1055,16.1062,16.3728
rpb-8,14.9959,15.1844,14.8033,15.0535,14.9811,14.8324,14.6853,15.0923
"CELE_F26G1,5",13.5267,14.4229,13.7378,12.7971,14.1442,14.5413,14.5529,13.626
msp-3,21.4628,19.9435,20.4239,20.9311,21.3945,19.0914,17.2018,21.1421
pcca-1,19.0087,19.4444,19.064,19.3891,17.9649,18.6046,18.6135,18.4403
vrk-1,13.5455,12.3908,12.8971,12.6908,14.0272,12.7025,13.2115,12.6749
"CELE_F28B4,3",16.5927,17.153,16.945,16.9536,16.9445,17.0898,17.1529,17.185
cpf-1,13.2382,13.3264,12.9989,13.2792,11.0172,13.0541,12.9239,12.4813
suf-1,15.7659,12.8036,13.8811,13.8165,14.384,12.2977,12.3228,13.663
rpl-26,19.4845,19.7718,19.513,19.5103,19.9525,20.0557,20.0771,19.9779
wdr-46,14.5783,13.5162,13.8125,14.0402,14.7607,13.8384,13.8529,14.5692
thn-2,15.0324,14.4744,14.5685,14.5746,15.1415,15.0878,15.2512,15.4328
rps-23,20.2537,20.042,20.153,20.0002,20.6426,20.416,20.2385,20.5214
"CELE_F28H7,3",14.3209,14.4639,14.3635,15.1577,14.9319,14.9001,15.1571,14.8483
hum-1,13.2632,12.6366,12.8016,13.1856,12.6739,12.5012,12.7052,12.9311
sqv-4,16.5086,16.26,16.2578,16.4473,15.9671,15.9298,15.9299,16.1387
"F32A5,4",16.2158,16.8505,17.5585,15.7408,15.3909,15.476,15.8116,16.1753
aqp-1,15.0292,14.3747,14.231,14.6878,14.842,14.0933,13.9637,14.5591
lsm-4,16.5558,16.3542,16.6041,16.9819,16.6226,16.7026,16.4678,16.4914
"CELE_F32D8,5",15.761,13.5177,15.3478,15.7973,16.5312,13.9374,15.5436,16.491
emo-1,16.1303,16.3269,16.3249,16.2888,16.2815,16.4897,16.6362,16.7351
ima-3,15.3733,16.3295,16.2342,15.8341,15.6031,16.4858,16.3275,16.1036
cec-4,13.3503,13.0311,12.9762,13.5491,14.195,13.435,12.9425,13.6967
cec-5,13.9917,13.7372,13.4388,13.6349,14.2764,13.9678,13.8893,14.4501
best-14,14.4277,14.7088,14.5591,14.7646,14.3706,14.6704,14.6401,14.5536
cat-4,14.8537,14.7386,15.0705,15.0335,15.5467,16.2871,15.6037,16.4393
tsp-8,15.1618,15.1759,15.3031,15.2359,15.3479,15.4511,15.3854,15.4093
golg-2,14.525,13.8551,13.9694,14.5443,14.7658,14.1822,15.0928,14.1149
pxn-1,13.8661,12.7875,13.9384,13.9375,14.0406,13.3511,13.5725,14.1571
"CELE_T07F10,1",14.3599,14.5433,14.6672,14.6358,14.1243,14.5055,14.179,14.4798
"CELE_R31,2",16.1585,16.5054,16.1793,16.3499,16.0011,16.2062,16.5431,16.4782
"F13E9,13",14.4593,13.9873,13.0305,14.6185,13.9815,12.9446,14.9328,12.0159
smg-6,12.221,11.3059,11.261,11.4544,12.6198,11.7884,12.123,12.3148
"CELE_F10G7,10",10.6995,10.8492,11.1567,9.94755,9.35127,10.9491,10.6605,10.7486
tag-343,13.5103,12.8902,12.4631,12.5775,13.232,13.124,12.4493,12.8675
"CELE_T10H9,8",14.3005,13.6566,13.6375,14.2526,14.29,14.4243,13.9797,13.8798
rps-24,18.7713,18.4564,18.3668,18.4462,18.4995,18.8306,18.8053,18.7523
add-2,14.9982,13.4848,15.4335,14.4822,14.9407,13.4837,13.5932,14.6198
"CELE_F13H10,8",15.6995,15.0535,14.5916,15.737,14.724,13.8629,14.537,14.8911
acl-5,13.0373,12.4265,12.8253,12.8467,12.4333,12.2882,13.5501,13.1202
"CELE_F35A5,2",10.6366,10.002,11.839,10.9187,11.2819,11.4487,11.3283,10.8396
"CELE_F35A5,1",14.2654,13.8092,15.4418,14.862,14.6661,13.8828,14.4801,13.6339
piit-1,12.4422,10.7191,12.2243,12.1383,10.9811,10.842,10.0275,11.2269
nlp-24,16.219,15.3986,15.1647,14.9215,18.9201,18.5235,18.7553,18.3669
dhs-20,13.7844,13.942,13.6766,13.793,13.8101,14.4886,13.9633,14.363
tag-290,13.2045,12.7965,13.6531,13.2515,13.4897,13.2541,13.4585,14.0036
pfn-2,17.495,17.31,17.4407,17.5772,17.7287,17.4861,17.6623,17.718
"CELE_F35D11,5",14.0638,13.5157,13.2531,13.2071,15.0596,14.6595,15.1946,14.8234
"CELE_F35D11,4",17.5997,17.6159,17.7785,17.7791,18.1856,17.9359,18.3143,18.166
mlcd-1,14.3093,12.1327,13.3405,14.9993,12.5131,11.3129,11.3903,12.3776
idhg-1,17.5189,17.6035,17.5276,17.6868,17.5633,17.7927,17.7646,17.5133
"CELE_F35G12,7",13.0521,12.4902,12.5308,14.3941,12.115,13.3523,13.4072,13.6288
asb-1,16.9408,17.1913,17.1139,17.226,17.1185,17.2621,17.285,17.321
"CELE_F35G12,11",14.2925,14.6542,14.4111,14.2336,14.5509,14.944,14.7047,14.3778
"CELE_F35G12,12",15.4528,15.2281,15.3713,15.624,15.6033,15.6267,15.6925,15.5017
wdr-48,13.1881,13.4737,12.5623,13.1364,13.0837,13.0473,12.749,12.1748
smc-4,12.4324,12.8166,11.7534,12.5903,12.3873,12.62,11.9624,14.3124
marb-1,17.8291,17.258,17.5829,17.7765,17.4126,16.9074,16.9716,17.3754
"CELE_F35G2,1",13.1099,13.2495,13.2879,13.0083,12.499,12.9781,12.9158,11.8617
phy-2,15.323,15.4095,15.077,14.8128,15.6908,15.7447,15.757,15.8701
"CELE_F35H10,6",10.8655,10.8633,11.1597,11.2321,11.8336,11.4297,11.4436,11.5761
ugt-58,14.7087,15.0949,14.6012,15.1714,14.397,15.0278,14.514,14.4532
ttr-20,16.378,15.5958,15.7367,15.9255,15.8421,15.8731,15.7466,16.2769
fkb-1,17.0994,17.7873,17.4547,17.377,17.4499,17.9045,17.705,17.1871
nlp-10,15.187,14.4181,13.5425,14.2676,14.1673,14.225,14.0355,13.7882
gcs-1,14.9753,15.2596,15.1415,14.9364,15.1469,15.3706,15.2552,14.9692
acs-4,17.1888,17.0702,17.3889,17.2572,16.8064,17.0919,17.0349,16.9385
"CELE_F37C12,3",16.5305,17.2519,17.2878,17.0302,16.7531,17.5084,17.3555,17.4019
exos-9,13.7101,13.526,13.9388,13.3751,13.272,13.5565,13.3883,13.4955
"F38B2,4",16.5821,17.1412,16.7805,16.5441,16.7699,17.0299,17.2155,16.7905
"CELE_F38B6,4",14.3225,14.6462,14.6757,14.2022,14.3415,14.4596,14.3895,13.988
"F38E1,9",13.8371,14.0469,14.1273,13.6988,14.1746,14.1819,14.582,14.3518
"hsp-12,3",15.0365,14.456,14.4451,14.8603,15.0273,15.7483,15.4227,15.2727
cpin-1,13.7583,13.7284,13.6061,14.0047,14.0366,13.0903,13.2263,13.6927
copb-2,16.1781,15.3246,15.4134,15.5146,15.7649,15.6896,15.9494,15.957
"CELE_F38E9,5",15.7797,16.1024,15.7146,15.7891,15.8206,16.0115,15.7531,16.121
"CELE_F38E9,1",13.6719,15.2733,14.4457,14.6636,13.1135,13.0535,12.9295,13.8244
"CELE_F39H12,3",14.9137,14.468,14.3176,14.7646,15.2636,14.8718,14.8856,14.9891
csq-1,18.1625,18.393,18.1542,18.3223,18.4456,18.1597,18.6376,18.4526
rps-11,18.9281,18.3826,18.5128,18.4735,18.9603,18.5488,18.5566,18.8992
"CELE_F40F4,7",13.6047,13.5929,13.1715,13.7972,14.2955,13.54,13.7382,13.3582
lbp-1,18.7183,18.733,18.869,18.9785,18.1796,18.4571,18.5735,18.3514
lbp-2,18.3998,19.2132,18.5295,18.702,18.5267,18.643,19.3032,18.6935
rps-9,19.2229,19.5942,19.4032,19.3932,19.4653,19.7762,19.5937,19.5317
lsm-1,14.3784,14.3206,14.3707,14.0418,13.2126,13.4062,13.5698,13.687
"F40F8,1",14.9281,15.0321,14.9003,15.0591,14.3537,14.8556,14.8196,14.3299
drap-1,12.9378,12.8195,13.0702,12.8842,13.8595,12.0647,13.4086,13.6093
"CELE_F40G12,5",10.4985,10.2925,9.32092,8.97164,11.0532,10.6467,10.6804,10.6636
"F41C3,4",14.0632,14.5338,14.7566,15.0561,14.6709,14.6714,14.9088,14.8063
acs-11,17.0355,17.4392,17.2028,17.3545,16.3769,16.67,16.4624,16.6111
fip-5,15.6498,16.3736,15.9069,16.2052,16.72,17.9121,17.4615,17.2384
fipr-21,18.3426,17.8176,17.9836,18.0309,19.299,18.6886,18.8166,18.9172
"CELE_F41G3,6",14.228,13.6657,13.9869,14.1783,14.0346,13.764,13.8203,14.0423
elo-5,15.4438,15.4834,15.5558,15.519,15.2041,15.5573,15.529,15.3785
elo-6,15.875,14.5604,15.6884,15.89,15.5149,13.9561,13.9999,16.2547
abcf-3,15.8329,15.6901,15.9135,15.6257,15.9863,15.9094,15.8461,15.931
"CELE_F42A10,5",16.8608,16.5142,16.3321,16.4597,16.9623,16.6706,16.8055,16.8058
"CELE_F42A10,6",16.0953,15.3785,15.4536,15.8199,16.072,15.9898,15.9993,15.9559
"CELE_F42A10,7",13.053,12.0861,11.4244,12.5967,14.6194,14.2974,14.3236,14.2421
grl-4,11.9814,11.6734,11.7564,12.2742,14.209,14.2874,14.6054,12.883
"CELE_F42C5,9",15.6702,15.3946,15.5295,15.6781,15.5242,15.4023,15.447,15.4237
ifo-1,14.7522,14.1559,14.5146,14.3122,14.6207,14.5645,14.6371,14.6872
tni-1,15.4914,15.0258,15.1139,15.1511,16.0801,15.8323,15.4504,15.4724
"CELE_F42F12,4",14.8979,14.4813,14.3342,14.8013,14.3128,14.2714,14.2535,14.2838
"CELE_F42F12,3",13.0066,11.3886,12.4171,12.2213,12.3744,11.7259,12.0027,12.1275
alh-11,13.9179,13.9824,13.5729,14.4307,13.314,13.9429,14.064,13.8172
"CELE_F43C9,2",14.3565,14.6608,14.2807,14.971,13.532,15.0018,14.8925,14.9544
sip-1,19.2309,19.0905,19.0882,18.8316,18.9312,19.1597,18.8586,18.6802
rab-33,13.0814,12.9758,13.3114,13.0896,13.3841,12.6118,12.6849,13.8603
patr-1,14.3929,13.7542,13.8182,14.7452,13.5565,13.8844,13.8193,13.6769
sptl-2,13.5418,13.6038,13.9484,13.6384,13.6393,13.4987,13.2281,14.4603
nucb-1,15.6989,15.4823,15.4447,15.6286,15.9845,15.5254,15.4956,15.8029
ppt-1,11.9294,11.726,11.8483,12.3672,11.6285,11.3064,11.6978,12.1062
"CELE_F44D12,2",14.1913,13.6657,14.9166,13.8874,15.3637,14.6317,14.7221,15.1721
"F44G4,2",17.0326,16.2172,16.5106,16.4788,17.2759,16.9035,16.4576,16.8684
"CELE_F45D3,4",11.9982,11.2129,11.3803,11.3387,11.2683,11.7521,11.8361,11.9183
mrpl-14,15.5904,15.9341,15.7177,15.8478,15.5976,16.131,16.0949,15.9868
cnep-1,10.5967,10.8698,10.8179,10.743,10.1348,9.63691,9.87757,10.6005
smg-4,14.0573,14.6065,14.0141,14.353,13.9368,14.1995,13.2314,13.6055
ztf-7,16.7143,16.4172,16.3918,16.5183,16.7256,16.6919,16.7242,16.6609
"CELE_F46G10,1",15.8699,15.9059,15.8456,16.0721,15.7709,16.0805,15.892,16.0194
lact-1,10.6458,10.775,10.3925,10.5956,12.3497,10.8091,12.1909,12.9876
rhi-1,15.7468,15.9319,15.7241,15.8317,15.6105,15.6419,15.6926,15.6539
haly-1,17.4918,17.1147,17.0835,17.3752,16.8724,16.6424,16.7865,16.9211
acbp-3,17.3623,17.8946,17.9197,17.5411,17.499,17.3925,18.2512,17.7997
pepm-1,13.291,12.7126,12.751,12.8525,12.8074,13.883,14.1631,12.9493
"CELE_F47B8,8",12.7273,12.773,12.191,11.6331,13.1177,12.9219,12.4448,11.771
"CELE_F47G9,1",15.4497,15.8211,15.5883,15.6964,15.1841,15.671,15.6918,15.5719
pqn-39,13.5767,13.6355,13.7737,14.1206,14.0348,14.092,14.0505,14.3972
"CELE_F49C12,7",14.9466,14.8658,15.1106,15.2917,14.0918,14.6738,14.7899,13.8303
rpn-7,16.1617,15.904,15.6329,16.1064,15.9862,15.8644,15.9324,15.7484
"F49C12,11",17.0307,17.3776,17.4625,17.5621,17.4666,18.0355,17.9161,17.8281
dod-23,14.4379,15.1912,16.0149,14.9724,14.681,15.6468,15.8581,15.5329
skpo-1,16.4854,16.5775,16.7503,16.7178,15.9752,16.1999,16.0894,16.1779
"CELE_F49E2,5",18.01,17.7089,17.5771,17.9125,17.3319,17.166,17.1398,17.3697
pam-1,17.7553,17.8973,17.8994,17.7269,17.846,17.9889,17.8773,17.6942
cdd-2,16.2762,16.4272,16.4636,16.5702,16.3033,16.416,16.5009,16.4238
gcsh-2,17.8116,17.8381,17.8809,18.0915,17.8977,19.2614,18.1356,18.6989
gpb-2,13.353,13.8045,13.4442,14.5692,13.3312,13.8553,13.5831,13.8118
"CELE_F52A8,1",18.4823,18.3518,17.9228,19.205,18.5454,18.4364,17.8388,17.7302
nmy-1,15.4687,15.4483,15.4887,15.178,15.4693,15.6184,15.4739,15.6528
"CELE_F52B5,2",15.7651,15.4326,15.6634,15.6288,14.9205,14.9861,15.1673,15.2622
"rpl-25,2",19.7869,19.4739,19.5132,19.721,20.2555,20.0276,20.0677,20.0484
ftt-2,20.9317,21.4417,21.2468,21.122,21.013,21.6383,21.2819,21.3772
hsp-17,16.7246,16.6452,16.3569,16.5483,16.9868,16.9598,16.8831,17.0201
"CELE_F52E4,5",15.3107,15.2477,15.1469,15.0391,14.9819,14.5119,14.8923,14.7963
pccb-1,18.1863,18.2491,18.0696,18.2357,17.8935,18.0757,17.9939,17.9758
sec-3,11.4699,11.298,11.3639,11.5521,11.3895,10.8978,10.9061,11.5158
let-268,14.6015,14.565,14.4361,14.5032,14.0269,14.391,14.2826,14.48
"F52H3,5",16.0232,15.6262,15.6971,16.09,16.3619,16.0107,16.1309,16.2427
lec-2,18.5816,19.0746,19.3433,18.7521,18.8299,18.9596,19.3151,19.4882
"CELE_F53B3,6",16.0609,15.2301,15.5275,15.6004,15.7732,15.3264,15.2874,15.7162
"CELE_F53B7,3",14.0737,13.6676,14.2581,14.3004,14.6516,14.0217,14.2634,14.2615
"F53F4,10",18.1889,18.3542,18.3984,18.3157,18.0958,18.2415,18.3885,18.466
"CELE_F53F4,11",15.2084,15.3585,15.1612,15.5006,15.2321,15.4174,15.5126,15.3943
"CELE_F53F4,13",15.6318,15.1908,15.1644,15.3252,15.929,14.971,14.9194,15.8014
tbcb-1,15.8434,15.6369,15.7623,16.1157,16.2001,16.004,15.72,16.0967
unc-84,13.3075,14.38,13.385,13.6685,13.5996,14.0432,13.8004,13.5552
atad-3,17.236,17.2924,17.1405,17.3854,17.0259,17.2433,17.26,17.2531
iff-2,17.8042,17.3524,17.0944,17.3651,17.9442,17.6985,16.9507,17.8271
stc-1,14.442,13.5349,13.9529,14.5932,14.3832,14.2897,13.4727,14.1522
"CELE_F54C9,3",14.825,14.0568,13.7854,14.8026,14.9867,13.6972,13.6869,14.0662
col-38,15.4394,14.2112,15.12,15.2416,12.2423,12.4711,11.3316,13.1228
bcs-1,14.0951,14.3497,13.8669,14.2104,13.7132,14.2472,14.3362,13.7995
puf-5,12.8082,12.712,12.7688,12.3664,13.0538,13.0047,12.5765,13.3737
arl-1,14.2907,14.8691,14.547,14.2223,14.4072,14.9767,14.9696,14.3066
"CELE_F54C9,9",13.7226,12.9534,13.8973,14.686,13.0587,14.0146,14.1145,13.5657
"F54D1,6",14.9115,14.7051,14.9415,15.1262,15.0832,15.0138,15.2189,15.226
"CELE_F54D5,3",14.4313,14.0366,15.2632,14.9928,15.9064,15.4047,15.5,15.8891
"CELE_F54D5,4",16.6285,17.3211,17.4872,17.0783,18.2352,18.4723,18.5199,18.6553
"F54D5,7",16.5652,16.5304,16.8554,16.4827,16.2373,16.3851,16.4858,16.5917
dnj-13,16.7937,16.1117,16.1967,16.2975,16.2463,16.5183,16.1722,16.2874
tag-174,18.6088,18.0515,17.5156,18.6048,18.1651,17.8345,17.7055,18.5004
alh-1,19.7452,19.8749,19.7502,19.996,19.8387,19.8224,19.8201,19.8051
"CELE_F54F7,2",14.0337,13.2747,13.314,13.2229,13.2406,13.9748,13.165,12.7762
"CELE_F54F7,3",14.3149,14.8181,15.3623,14.5968,15.9241,15.7152,15.8627,15.7686
"CELE_F55A11,1",14.5872,15.5799,15.4348,15.6384,14.9563,15.6316,15.8237,15.917
syx-5,13.7746,13.9674,13.4304,13.7476,12.9788,13.677,13.9236,13.4845
sel-11,16.0012,16.8874,15.1714,15.6818,16.6543,17.0909,16.3654,16.0901
rfip-1,12.3367,8.77974,12.6915,12.4041,12.5001,11.9982,12.1545,13.4399
ssp-35,14.3584,13.9785,14.2856,14.5734,14.2135,14.4439,14.4556,14.6244
tsfm-1,16.4256,16.3935,16.3454,16.5229,16.3024,16.3493,16.2637,16.398
rskd-1,14.9398,14.781,14.1842,12.9778,14.2896,14.6746,13.0269,14.1095
srpa-68,15.4252,15.4155,15.5017,15.4537,15.4707,15.5814,15.585,15.8043
aman-1,15.5766,15.5178,15.6961,15.6074,15.595,15.2438,15.2893,15.6741
"F55G1,9",15.6077,15.5376,15.4124,15.7079,15.1742,15.2801,15.3889,15.2228
rod-1,15.3512,14.4276,14.6006,14.8597,14.8764,14.346,14.3095,14.6555
"CELE_F56C9,7",14.0063,15.2893,14.4199,14.8393,14.3145,13.9975,17.5357,14.2406
"CELE_F56C9,8",12.3507,11.7542,12.0786,12.6057,12.3047,10.8783,10.4538,12.0915
daz-1,13.8783,14.5815,15.5779,14.3074,15.6125,15.1083,14.9675,14.64
ddx-15,15.2185,15.096,15.2355,15.2442,15.2618,15.5036,15.3711,15.5893
"CELE_F56D3,1",16.8526,16.8504,16.7781,16.8681,16.9376,17.1578,17.187,17.0401
"CELE_F56D5,6",14.9988,14.9584,14.9627,15.2193,14.9952,15.138,15.2288,15.2551
ifet-1,15.2804,15.6604,15.3712,15.1858,15.2233,15.2899,15.3375,15.4199
yif-1,16.5274,16.0784,16.8333,16.4888,16.7128,16.4809,16.6749,17.0694
col-160;col-159,15.4238,15.7635,15.4223,16.729,15.3988,15.8683,16.0475,15.9469
sun-1,10.7081,10.8845,10.2523,10.6855,12.0075,12.0056,11.9097,11.1781
byn-1,14.0353,14.1425,14.2628,14.358,14.4914,14.3715,14.4451,14.1509
"rpn-6,1",16.8081,16.6931,16.6824,16.9214,16.3574,16.4728,16.5657,16.611
"F57B9,1",14.0386,13.8142,13.8267,14.0417,13.8003,13.6819,13.7864,14.1161
mrp-2,14.2722,14.1834,13.8947,14.6294,14.4378,13.9725,14.1885,14.2058
"CELE_F57F5,1",17.0259,17.2439,17.3935,17.2319,18.1023,18.1761,18.0697,18.5051
lys-4,15.4727,15.8645,16.0023,15.6937,16.574,16.681,16.7867,16.3677
"CELE_F58B3,6",14.5702,14.086,14.6038,14.5636,14.3808,14.6824,15.0105,14.0812
"CELE_F58B3,7",11.2862,10.9776,11.4141,10.9278,12.0725,10.9186,11.0256,11.529
"CELE_F58B3,4",13.4507,13.0632,13.5427,13.1235,12.5035,13.0729,13.804,14.0166
mrs-1,16.1599,16.7488,16.0927,16.3802,16.1216,16.358,16.0907,16.3663
"CELE_F58B4,5",16.7804,16.4237,16.4544,16.6423,16.1956,16.0687,16.0713,16.2647
"CELE_F58E6,5",11.2295,9.94291,11.7791,10.7317,12.5341,12.068,12.9217,11.9455
acox-3,13.8391,13.1775,13.1201,13.0624,14.3089,14.238,14.5163,15.0234
myo-5,19.8179,19.7926,19.5375,19.4872,19.9441,19.6921,19.7075,19.6028
amph-1,15.0245,14.7875,15.0829,15.0202,15.1723,15.0134,15.1305,15.223
"F58H1,3",14.4144,14.0233,14.3809,15.2787,13.8254,14.9008,14.2345,13.8824
cri-3,17.9207,17.7533,17.4345,17.7088,18.0594,17.8185,18.0427,18.0716
npp-9,17.7912,17.31,17.3381,17.6224,17.4987,16.9671,16.9105,17.3279
"rnh-1,0",14.2446,13.0361,13.2451,13.5745,13.4312,13.2723,13.2188,13.7002
ver-3,12.4209,12.6479,12.4932,12.6473,12.5309,12.3308,12.1121,12.5384
vps-35,14.8467,14.8062,14.9129,14.9968,14.1797,14.4873,14.262,14.8657
hch-1,13.2972,13.8179,14.4573,14.0433,13.5226,14.3675,14.4381,14.0265
ifa-3,18.7995,18.5918,18.3427,18.7208,17.9878,17.6403,17.91,17.796
"CELE_K01A11,2",14.5453,14.5704,14.7852,15.2193,14.3813,14.6942,14.5709,14.6448
"CELE_K01C8,1",14.375,14.309,14.5333,14.6701,14.0379,14.0857,14.0334,13.6166
mrpl-10,14.8056,14.6318,14.4979,14.3576,13.3578,14.9881,14.7706,14.8591
nst-1,15.6625,15.5664,15.3205,15.8634,16.078,16.0422,16.1257,15.8584
