geneName,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
"C32D5,8",17.1128,16.9485,16.8135,16.6183,16.8565,16.5743,16.6453,16.9313
lgg-1,15.3437,14.7896,15.1174,14.0014,14.2467,14.4751,14.5603,15.0433
pph-6,14.2576,14.1164,14.3755,15.0198,14.2414,14.4873,14.2462,14.5961
rsu-1,15.5034,15.3852,15.1218,15.0726,15.7488,15.3601,15.7408,15.5841
ire-1,14.8179,13.435,14.2575,12.9885,12.6219,14.6949,13.6044,13.4404
ctns-1,15.1234,14.771,14.7264,15.0166,14.434,14.5501,14.7767,14.7797
ifp-1,12.74,12.993,13.3077,13.6925,14.249,13.4922,13.6205,14.0756
sdha-1,18.6967,18.2828,18.3979,18.188,17.9148,17.9959,18.1361,18.0652
"F25B5,6",13.4666,13.1357,12.8915,13.3263,13.789,12.8723,13.2644,13.0794
mlc-4,17.2573,17.1028,17.194,17.2001,17.6918,17.7018,17.7031,17.7857
rsp-4,14.6863,14.936,14.9462,15.2672,14.706,15.1707,14.7955,14.6095
ttll-12,15.0146,14.6672,14.6977,14.8162,15.9274,14.9891,15.2903,15.4086
"E02H1,1",15.1459,15.9037,15.0702,14.2807,13.9666,14.0258,13.8501,13.5122
"E02H1,6",14.707,14.8897,15.5626,14.6897,14.7886,14.9639,15.1459,15.0107
mog-5,13.6939,13.2156,13.4671,13.8997,13.5196,12.9979,13.0717,12.8949
"F07F6,4",15.449,15.3849,15.3805,14.8958,16.0299,14.9724,15.013,15.6351
rpl-10,20.6655,20.5966,20.6462,20.446,21.0183,21.2088,21.0563,21.0459
tpp-2,15.9977,15.9064,16.1811,16.2328,16.0363,16.0349,15.9679,16.0784
paa-1,16.679,16.7101,16.5446,16.4887,16.8058,17.106,17.0925,17.2302
"F58F12,1",20.8478,20.4438,20.6375,20.5861,20.7976,21.0207,20.4347,20.1929
sdhb-1,18.7026,18.4398,18.4718,18.355,18.158,18.0979,18.1134,17.9894
asah-2,11.0219,11.1523,9.92614,10.8045,11.9065,12.0059,11.6184,12.11
"F33H1,3",13.7169,13.8851,14.0125,13.3939,14.2204,13.6553,13.6016,13.6267
"CELE_F48E8,3",17.2276,17.0606,16.9422,17.1001,16.0147,16.1621,15.8505,16.2207
"F48E8,6",13.3484,13.3596,14.0993,13.2307,12.9464,13.4404,13.2097,13.4713
gmps-1,16.2219,16.1617,16.0476,15.7758,16.4856,16.9974,16.6802,16.5505
metr-1,14.4387,14.8451,13.3413,15.0775,14.5913,14.42,14.4399,14.0562
pas-7,17.4981,17.3361,17.2675,17.2713,17.1422,17.0321,17.1682,17.344
rnp-7,15.9548,15.7928,15.7439,15.4306,16.4934,16.4224,15.2088,15.679
emb-8,16.0994,16.024,16.1506,15.9721,15.6655,15.5716,15.2776,15.3211
mix-1,13.7557,13.6847,13.6887,13.7517,13.0312,12.4827,13.3094,13.074
gst-5,16.9529,16.9255,16.9924,16.738,16.3582,16.9775,17.1191,16.7759
cdl-1,15.8679,15.6999,15.7731,15.4593,14.8817,14.4529,14.752,15.0131
vps-11,11.3801,11.7191,10.7124,12.2613,11.1961,10.9471,11.2766,11.4647
npp-19,14.5734,14.6722,15.1523,14.8606,14.9855,15.1295,14.957,14.9033
ech-4,16.6164,16.5525,16.8838,16.558,16.2785,15.6319,15.7741,15.5207
gst-36,17.5427,16.9809,16.9969,17.2024,17.021,16.9698,17.0022,17.0931
lec-8,19.2253,19.4447,19.1271,18.8221,18.9102,18.9695,18.7871,18.5777
ptc-1,13.5838,12.2055,12.1817,12.4664,12.5245,10.4636,11.2113,11.6266
puf-12,15.8706,15.8012,15.6971,15.6367,16.4343,17.5206,16.344,16.5891
"ZK673,2",17.1509,17.0226,17.0412,16.7932,16.4437,16.6297,16.7546,16.8292
pssy-1,10.8398,10.6437,10.3249,10.5302,13.0793,11.5174,12.0621,11.9162
"ZK1128,1",13.489,16.0725,13.3219,18.2966,13.4351,13.7132,13.6801,13.6235
ham-3,13.6169,12.378,13.482,13.2935,12.6628,12.1833,11.8398,12.0658
gstk-1,15.7294,15.5436,15.6988,15.2321,15.4236,15.4261,15.3199,15.3861
"CELE_ZK1320,9",17.0949,16.9651,16.8869,16.9223,17.2624,16.8549,16.77,16.9405
tnc-2,17.9225,17.7859,17.6367,17.6869,17.9702,18.0076,18.0277,18.1864
"C53C9,2",17.2078,17.1467,17.1646,16.8249,17.4957,17.2942,17.3695,17.7166
"C18A3,3",14.6427,14.736,14.7819,14.8253,15.8877,15.9889,16.1544,15.9531
egg-1,12.867,13.1512,13.623,12.957,14.2097,13.996,14.058,14.8076
sfxn-2,13.6449,13.9558,13.8241,14.3216,12.925,12.0335,12.0897,12.7394
"C17G10,1",14.0474,13.8986,13.5541,13.6564,14.0254,13.3619,13.6009,13.9477
"C17G10,2",14.3188,14.0663,14.2411,14.1125,14.352,14.0638,14.0691,14.3047
lys-8,14.8593,14.5725,15.1034,15.2317,15.2034,15.8347,15.6848,15.9685
dhs-6,17.2568,17.469,17.3921,17.3695,16.8239,17.0145,16.8188,17.0134
"CELE_F45E1,1",13.8489,14.0596,13.9535,14.3872,13.5599,14.13,12.9414,14.3112
"CELE_F45E1,2",14.8109,14.0334,13.759,12.7627,13.8846,13.5969,14.0298,14.0425
ctsa-1,14.5661,14.9691,14.672,13.4493,14.8678,15.3339,15.0979,14.934
lrs-1,16.5355,16.3181,16.2313,16.3085,16.8487,16.7135,16.7335,16.9845
nsf-1,15.6472,15.3974,15.35,15.3252,15.8012,15.6883,15.5962,15.7785
che-10,17.1656,16.6452,16.9768,17.5867,17.8636,18.5126,17.3726,18.0149
tax-6,15.6417,16.1394,16.3775,15.8611,16.48,16.2057,16.1852,16.3019
"CELE_F53C11,9",14.3182,14.235,13.8812,13.9486,14.227,14.2143,13.1791,13.7305
"CELE_M106,3",14.9542,15.2328,15.1805,14.4713,16.9971,16.9263,17.126,17.0501
mdt-9,16.1482,15.3178,15.5146,15.7019,15.6401,15.3233,15.4701,15.6358
"T19C3,3",15.6811,15.5383,15.7978,15.7708,16.1059,15.0271,15.1892,15.4298
"T19C3,4",13.7564,14.1654,13.6429,13.7933,13.7046,13.3465,13.1957,13.7044
"T19C3,5",13.8096,13.8437,15.0302,13.7958,13.1049,13.7234,13.7837,13.2555
snr-3,17.1916,16.2828,16.9641,16.7788,16.289,17.0031,16.9935,17.0901
"T25E4,1",10.9701,10.7204,10.757,10.8114,9.93025,9.87983,9.88689,9.8619
"T28D9,1",17.2516,17.1357,17.6329,17.1823,16.6786,15.7718,15.9486,16.5822
"F15G9,1",17.8067,17.7033,17.7403,17.5437,16.7724,16.9647,17.0251,16.7929
"R10H1,1",12.8775,11.9399,12.6755,12.5499,12.7246,11.1118,11.3016,11.5798
unc-50,14.5933,14.5068,14.2881,14.7506,13.6283,12.1986,13.5695,14.2855
"CELE_T10F2,2",12.3922,14.2461,13.8598,13.9121,14.3341,14.9088,15.1299,14.8803
prp-19,16.4216,16.0925,16.323,15.8745,16.2334,16.4581,16.4438,16.406
"C23G10,2",18.3877,18.2299,18.3617,18.1943,17.5878,17.5231,17.6131,17.4695
"F52C9,3",14.6591,13.8256,12.4765,12.9636,13.4104,13.0026,13.1393,12.6838
mrps-16,15.5202,14.9884,15.0885,15.0456,15.5275,15.1315,15.3937,15.1363
cex-1,13.4869,13.1074,13.2884,13.4372,13.7612,12.6897,12.7215,13.3842
his-71;his-72,18.713,18.6055,18.5625,18.3666,18.7988,19.2279,19.3794,19.3079
"F46H5,3",22.1623,21.877,21.9679,21.4684,21.0856,21.0641,21.0064,21.027
"B0286,3",16.777,16.4632,16.5681,16.597,16.0121,15.9833,15.9618,16.077
cah-5,14.0521,13.4763,13.9557,13.4397,13.3341,13.8833,13.6863,13.5639
dpy-18,16.1884,16.1267,16.3137,16.0441,16.7844,16.8666,16.9354,17.134
rpb-2,13.5307,13.8651,13.9917,14.0157,14.6832,14.4618,14.2245,14.6212
cyb-1,13.3516,13.4205,13.1047,14.365,13.9142,12.9624,13.2051,13.3251
tpi-1,19.1629,19.2067,18.8701,19.1534,19.485,19.4989,19.4409,19.2541
dpy-30,19.0627,18.7597,17.6745,17.7891,17.3511,17.0438,17.0014,17.2698
icl-1,19.7929,19.6746,19.8051,19.8527,19.3985,19.3556,19.4007,19.6831
mek-2,15.1136,15.0384,14.9334,14.9928,14.9328,15.2871,15.0819,15.2188
rnp-1,15.657,15.1252,15.1701,15.0537,14.1339,13.9104,14.2416,15.1536
glt-1,16.8109,16.0193,16.0272,15.8437,16.0277,16.9719,16.308,16.3746
psmd-9,15.585,15.1836,15.4151,15.3679,14.9357,14.8681,14.9675,14.5013
sid-3,13.5192,12.0491,12.5058,12.5691,14.6105,14.8785,15.4888,14.666
abi-1,14.4075,14.0166,14.083,14.2914,13.9339,13.499,13.57,13.8115
lgg-3,12.538,12.4582,12.9835,11.9408,14.4055,13.3005,13.2822,14.371
"B0310,1",12.8128,14.0835,13.4782,13.0812,12.4517,11.6169,11.2334,12.0496
ugt-46,18.6116,17.0985,17.7665,17.7431,19.3806,19.4942,19.4636,19.4659
"arf-1,2",17.9556,17.9085,17.767,17.8421,17.6158,18.3737,17.8912,17.9308
pho-5,13.5485,11.8292,11.7119,12.3848,11.6885,10.9762,12.2723,12.4184
psd-1,14.1121,14.3118,14.3018,16.8885,14.1608,14.6676,15.0061,13.9265
"B0361,6",13.8907,13.8009,13.0953,13.3609,14.2029,14.5244,14.7969,14.6168
"B0336,3",14.4197,14.209,13.7879,14.5339,14.6995,14.5536,14.5553,14.2304
tag-320,16.951,16.7849,16.7108,16.2967,17.4261,17.4257,17.2465,17.3476
"B0403,3",11.0359,10.6158,10.6933,10.8162,11.8439,11.547,11.2809,12.9198
"C02F12,5",15.4883,15.8248,15.5022,15.3998,13.2067,13.3762,14.1974,14.0413
lmp-1,19.1568,19.0823,19.3285,19.3407,19.0024,19.1804,19.2195,19.0407
"C03F11,3",12.6736,14.1265,13.3955,13.4403,13.7319,12.8576,13.7493,13.8041
cht-1,17.0464,16.8902,16.9893,17.0751,15.5503,15.895,15.8076,15.567
unc-78,16.7898,16.6703,16.8033,16.6404,16.4217,15.8758,16.0118,16.3999
vps-16,13.1764,12.15,13.1253,13.1969,9.82457,12.6496,12.3798,10.6637
txdc-9,13.6964,13.1898,13.3179,13.5211,13.7469,14.2449,13.4967,13.0873
"C05D11,5",14.4863,13.752,13.6135,13.7249,14.9108,14.1138,14.0084,14.9002
mrps-17,14.6532,14.9495,14.7157,14.6597,15.4295,15.5648,15.5117,15.7898
let-721,16.0464,16.046,16.3211,15.3882,15.4261,15.6294,15.4818,15.9499
sodh-1,20.6593,20.4056,20.3389,20.1111,19.6538,20.4209,19.6226,19.5861
"H24K24,3",17.4266,17.5176,17.515,17.7326,16.7721,16.9007,16.8705,17.0165
let-858,13.3868,14.6806,13.17,13.5385,14.504,14.4852,14.6751,15.6564
gld-1,15.8449,15.9214,15.8302,15.5983,16.8764,16.8526,16.8811,17.0251
ccf-1,14.3056,14.1178,13.7381,13.5593,13.9617,14.059,14.2015,13.9221
snr-1,17.0261,17.3563,17.4982,16.7952,16.7672,16.9864,16.6225,17.1273
usp-14,16.4573,16.2479,15.9791,16.3231,16.5113,16.8729,16.6989,16.7203
cul-1,17.2202,17.1174,16.1316,17.0105,17.228,17.511,17.4663,16.9724
cul-2,14.4365,13.8982,13.8957,12.898,13.9821,14.1643,14.289,14.4228
cul-3,14.1598,13.1033,12.8226,12.3125,12.812,13.1681,12.6403,12.5841
cul-4,14.5792,12.3033,14.9427,14.0285,16.6331,16.082,16.0947,15.1954
ugt-49,15.4277,15.2588,14.7281,14.7937,15.5409,15.605,15.652,15.7505
ugt-1,13.8046,13.9146,13.8089,13.5406,14.9551,15.8068,15.5893,15.4712
ugt-2,11.3877,12.4048,11.9357,12.6291,12.332,13.7452,13.5161,12.0871
"AC3,5",16.7051,16.7084,16.7253,16.6491,16.5397,16.3285,16.388,16.4888
lin-24,13.9819,14.3438,13.8966,13.4774,12.9891,13.6908,13.2975,12.8125
"B0001,4",14.9071,14.8041,14.6687,14.4829,14.8771,14.9233,15.0455,14.6854
"B0024,10",13.2727,12.7441,12.2311,13.2004,14.2152,13.1161,13.8891,14.3374
"B0024,11",14.1635,14.3561,14.3288,13.9707,14.7954,14.6925,14.4927,14.9794
gna-1,14.8074,14.2816,14.0173,14.156,14.9163,14.1246,14.4675,14.7906
"B0024,13",13.3291,13.2533,13.2517,12.9629,13.0959,12.0902,11.6567,12.6089
sart-3,13.7784,13.4623,14.4465,13.882,14.6934,14.5614,14.6312,15.0605
leo-1,12.9717,13.0973,12.7832,13.4068,14.5162,13.1164,12.7584,13.938
"B0035,3",14.3251,14.6299,14.432,14.6326,14.8642,14.9843,14.9501,14.7317
dnj-2,12.8324,12.55,13.132,13.0631,14.2019,13.8798,13.8713,13.9459
pfd-4,17.0586,16.9885,16.9662,16.7777,16.5898,16.3654,16.3921,16.6319
"B0035,6",10.8527,10.6622,10.7963,10.7497,12.9091,11.7545,11.4271,12.0682
"B0035,13",14.5975,14.4711,14.1458,14.1087,15.1019,15.0489,13.9629,14.2486
dnj-1,14.3026,14.1786,14.259,14.0166,14.4994,15.0248,14.967,14.684
"B0035,15",14.6074,14.3266,14.5514,13.889,14.2517,14.4291,15.0246,14.3976
pmk-1,13.5316,13.0637,13.1308,13.4792,13.0948,13.4521,13.6394,13.4962
faah-2,13.0224,12.7154,13.5654,12.354,12.9615,12.9477,13.7741,13.3523
faah-1,14.2343,13.6956,13.2399,13.3598,12.5536,12.1602,12.3623,13.3638
clec-51,11.0538,10.7315,10.7483,10.8341,12.505,11.2313,11.8545,12.2275
clec-52,17.1544,16.8515,17.2376,16.9117,15.6194,15.3643,14.6968,15.3156
pitr-3,11.033,10.7115,10.4552,10.7975,12.7616,14.3639,13.9641,13.8768
"B0222,5",14.9055,14.8364,14.8874,15.0063,14.8923,14.3916,14.2701,14.4704
ttr-18,18.5008,18.2793,18.4303,18.268,17.5484,17.3713,17.483,17.4107
"B0334,3",17.3256,17.3279,17.344,17.2836,17.1292,17.3497,17.3537,17.2604
"B0334,3",14.4161,13.8378,13.7726,13.6447,13.8274,13.9809,13.9958,14.3545
unc-44,17.8061,17.6508,18.2024,17.8267,16.7279,16.8867,16.7197,16.5726
unc-44,15.6288,15.1213,15.1286,15.5428,15.8527,15.0429,15.2111,15.3456
"B0395,3",15.8594,15.9264,16.054,15.9172,15.6923,15.7107,15.6793,15.6834
"B0491,5",17.5307,17.3336,17.4849,17.3721,17.8261,17.5779,17.6393,17.6144
valv-1,14.0081,13.5891,13.3542,13.7533,13.1909,12.4824,12.2458,12.7239
tes-1,11.1409,10.5008,11.2708,10.7168,11.4583,12.1827,12.7712,10.9862
"B0564,2",14.2821,13.7364,13.874,13.474,14.059,13.4724,13.6599,14.4657
"B0564,7",13.4516,8.80732,10.6999,13.1383,12.8457,13.7165,10.8242,11.8855
"exos-4,1",14.71,13.6188,14.5297,14.1552,15.8493,15.9895,16.0257,16.182
"C01B10,8",13.9185,13.4855,13.6903,13.458,14.7557,14.6696,14.7034,14.7726
"C01B10,10",13.0947,12.7353,14.3216,12.1091,11.2129,11.8291,10.6879,11.2283
"C01B10,3",14.8669,14.7558,14.9979,15.0972,14.9273,14.6414,14.6246,14.3837
"C01F1,3",15.3629,15.0073,15.1231,15.0256,14.9444,15.3614,15.1132,15.1496
sco-1,15.4204,15.3743,15.5745,15.4515,15.8887,15.7433,15.7738,15.9899
"C01F1,1",13.3009,12.9461,12.6751,12.9818,13.7101,13.5329,13.2809,13.5615
aly-1,17.2889,16.5644,15.3656,15.9689,15.1161,15.0916,15.0832,15.5309
"C01G5,5",14.1728,12.9056,13.9285,13.0111,13.0355,13.3479,11.7039,13.7823
ddi-1,14.7203,14.8862,14.6566,14.7523,13.9565,14.0506,14.1578,14.427
aqp-2,17.6924,17.03,17.0133,16.3578,16.9017,16.7878,16.9166,16.9578
"C01G6,3",16.601,16.5422,16.569,16.5146,15.8485,15.7214,15.6708,15.8547
tag-165,15.0103,14.7903,14.8504,14.6999,15.097,15.2513,15.0792,15.3716
acs-7,12.6889,10.959,11.528,12.7945,12.4158,12.2346,12.3643,12.9933
"C01H6,4",12.2525,13.1775,13.1084,12.466,13.1105,11.7949,12.1583,12.9623
"C02G6,1",16.3598,14.816,15.4345,14.0512,14.4958,15.6072,15.6729,15.1775
"C02G6,2",16.8169,16.3064,16.4894,15.8964,16.6611,15.445,15.6352,15.2542
"C03A3,2",15.5188,15.6981,15.2875,14.4591,14.5221,14.1212,13.7635,14.975
npp-14,13.7,13.4997,13.4325,13.8222,13.8073,13.2855,13.5396,13.8922
asfl-1,13.5594,14.4409,14.5247,13.9854,13.0804,13.4647,13.2491,13.3714
"rpl-24,2",15.7153,15.305,15.3739,14.694,16.3604,15.8681,16.1657,16.3151
arrd-25,15.6087,15.5355,15.4793,15.2837,15.6065,15.3153,15.2865,15.4542
"C04C11,1",13.9754,13.9037,13.9208,13.9752,14.207,14.0897,13.7055,13.6178
spch-1,13.3219,12.5115,13.4095,12.5844,14.0974,14.7404,14.7083,13.8325
"C04G2,2;CELE_W01B6,2",12.1189,11.6573,11.6794,11.8933,10.0144,7.54239,0,9.73919
dis-3,13.1797,13.418,13.3152,12.9656,14.3132,14.2998,14.0704,14.5127
"C04G2,9",16.1185,14.5726,15.0521,14.6636,15.5448,15.3078,15.4776,15.6901
ndc-80,13.2503,13.516,13.5148,13.6965,11.6578,14.3689,12.9306,10.1725
"C04G6,4",12.6298,11.9211,12.0798,12.2221,11.998,12.9594,13.115,12.6573
"C05C12,5",11.0726,10.4593,10.7678,10.7498,10.6246,9.85557,9.2778,10.4064
amt-4,15.8497,15.0348,15.2619,15.1944,15.0363,14.9826,15.6288,15.2601
lnp-1,13.8356,13.5697,13.5917,13.7989,12.8819,12.833,13.3835,13.2721
"C05G5,2",13.1079,13.5184,13.3358,14.0241,12.6485,10.1641,11.2374,11.6226
rpb-6,13.7966,13.3791,13.8955,13.8635,16.2053,15.9326,15.5992,15.8032
mvb-12,15.1336,14.3508,14.0533,14.5106,14.4245,14.1953,14.2601,14.3941
"C06A6,5",15.5525,15.1969,15.3511,15.6624,15.3105,16.0738,15.6045,15.4794
mthf-1,17.907,17.8645,17.6933,17.8398,18.234,18.2992,17.8628,18.072
"C06A8,3",21.372,21.3405,21.3503,21.3327,20.802,20.4759,20.8266,20.8488
stdh-1,14.5372,14.7437,15.0155,14.44,13.3558,13.553,13.7837,14.0322
"C06B3,6",14.1869,13.1273,13.2707,13.2358,13.621,14.5085,14.2957,14.3116
ain-1,15.1298,15.3538,15.3288,15.4745,15.7355,15.7109,15.7608,15.7059
trxr-1,14.1551,14.115,13.5979,14.1521,13.8611,13.9373,13.8988,14.2657
ufl-1,14.0509,14.2202,14.0538,13.8327,14.7131,14.5436,14.4803,15.0531
"tin-9,1",17.5133,17.3011,17.465,17.2806,15.6013,15.3547,15.8959,16.8155
pept-2,13.1152,15.0695,13.0066,13.3644,11.9351,12.5109,13.1763,11.9373
"T25B9,9",17.8716,17.8075,17.9366,17.6649,17.5618,17.5631,17.6442,17.8271
atp-5,21.1271,21.1195,21.1091,20.9762,20.4129,20.7671,20.7292,20.4363
"C06H2,2",12.1214,11.9595,12.3079,11.8794,13.6252,14.1744,14.6395,13.7735
jmjd-5,14.4742,17.9103,17.5358,16.611,17.3379,18.6228,18.2579,16.8931
pdi-2,20.585,20.5406,20.605,20.2663,20.5745,20.7275,20.7392,20.6194
nuc-1,16.3089,14.9599,14.8485,15.2425,15.9301,15.7521,16.0324,15.6808
"C07D10,5",12.2165,8.32093,8.67522,12.4526,10.4635,11.0638,10.9505,10.2679
stip-1,12.3512,14.5023,13.9741,13.1608,12.2693,12.2002,12.5009,12.8455
wsp-1,14.5828,14.5266,14.2959,14.8595,11.6597,13.2904,14.314,14.2005
hgrs-1,14.9465,15.0126,14.9614,14.7726,14.6751,14.8342,14.7147,14.683
cpg-1,16.9286,16.3178,15.9993,16.1136,16.4744,16.6611,17.0797,17.1232
"C08B6,8",13.203,13.4082,13.312,13.3812,14.2258,13.7137,14.0815,14.2704
aos-1,15.2128,16.4932,16.7624,15.018,15.0583,15.2968,15.1697,15.3479
pfd-1,17.3082,17.1791,17.0393,17.0132,16.9142,17.1744,17.0977,16.9287
"C08F8,2",13.7878,12.0499,13.7088,12.5031,14.407,13.5827,13.5962,14.2649
"C08F8,3",14.4536,13.7983,13.4361,14.5666,14.9036,14.3588,13.801,14.7657
vgln-1,19.2959,19.2489,19.2773,19.2581,19.7387,19.4744,18.9506,19.0974
ipp-5,14.4325,14.4014,14.0789,14.3401,14.6665,13.5268,13.9508,14.5336
hsp-25,17.724,17.6094,17.5848,17.5896,17.5177,16.237,16.037,16.5057
pak-1,13.5085,12.676,13.869,13.1838,11.8552,10.9745,12.2876,12.9516
cks-1,15.3886,14.913,13.9509,13.8798,16.6539,15.0405,15.2643,15.5207
npp-23,14.9832,14.2643,14.687,14.3541,14.6878,14.1624,14.2044,14.7708
nuo-1,17.285,16.7538,16.9182,17.0097,16.5802,17.2328,17.0692,16.7449
nasp-1,16.0679,15.9558,15.801,15.9602,15.0021,14.975,15.2806,14.9922
"C10C5,2",18.0267,17.0159,18.4068,11.0508,14.1423,12.0147,18.3596,13.391
"C10C5,4",14.7886,14.0185,15.1376,14.4773,15.3294,15.3586,15.1719,15.1735
egal-1,13.2413,13.491,13.7378,12.8089,13.6578,13.4683,13.4951,13.7384
"C12D8,1",18.3743,18.2614,17.7664,18.1429,16.4306,16.7903,16.0688,16.2453
daf-36,12.6975,12.6246,12.1944,12.0259,13.4252,13.0635,12.5298,13.9441
akt-1,14.2748,14.3324,14.2859,14.0896,13.4871,13.6374,13.3972,13.4251
dohh-1,15.0905,14.257,13.9438,14.2945,15.695,15.0506,15.008,15.5741
"wdr-5,1",14.682,14.1967,14.5081,14.1057,14.0886,13.9234,14.3356,14.1842
"C14B1,8",11.0397,10.6108,10.7883,11.3453,13.5359,12.2935,12.3377,12.5703
pdi-1,18.1955,18.0701,18.227,17.7973,18.5386,18.3345,18.3139,18.4121
mma-1,14.2292,14.2049,13.6839,13.8548,14.5249,14.8611,14.8969,14.7595
"C14F11,6",17.1167,16.884,16.9001,16.8612,16.5628,16.4647,16.6291,16.2485
"got-2,2",18.933,18.8273,18.7524,18.497,18.7617,18.9567,18.9178,18.803
"C15B12,1",11.0649,10.6883,10.6765,10.8189,7.71953,9.40653,9.36075,8.86991
"C15C7,4",10.7536,10.6175,10.7978,10.9957,9.89412,9.78573,9.81041,9.94915
"C15C7,5",14.8833,15.0998,15.0936,14.9223,14.7408,14.566,14.7697,14.8052
gcc-1,10.7664,10.701,10.7432,10.7756,13.5606,11.8895,12.3789,13.2412
"C15C7,7",13.4434,13.7767,13.7936,13.2784,11.9219,13.142,11.1456,12.8091
asp-10,16.9586,16.8243,16.9081,16.6859,16.3918,16.9332,17.3463,16.8132
"C15H9,4",14.2285,13.464,13.96,13.5588,13.3077,14.5224,14.4851,14.0944
flu-2,16.8991,16.7188,16.6996,16.4583,16.3074,16.2982,16.2272,16.1373
prx-3,13.613,13.1707,13.4758,12.9894,12.8117,12.9811,12.4249,13.614
nnt-1,14.5343,14.5573,14.7255,14.6205,13.9486,13.504,13.5483,13.8591
"C15H9,9",18.9621,18.2958,18.3649,18.0879,18.2318,18.0453,17.9812,17.8775
thoc-2,12.8912,13.9613,13.1702,11.17,13.0551,12.9743,12.5663,13.2906
nfx-1,12.7277,12.6128,12.5935,13.5489,14.5188,14.8495,14.6866,14.2904
"C16A3,6",10.9538,10.7357,10.6035,10.6943,13.6076,12.5764,12.37,11.5412
"C16A3,5",17.1227,16.456,16.7132,17.1575,17.6507,17.1516,17.3314,17.4991
"C16A3,4",15.0909,14.8483,14.9177,14.9361,15.9789,15.8602,15.9571,16.1523
let-716,13.5661,12.8956,13.5075,13.1746,15.3233,15.2604,16.6329,15.6546
oatr-1,18.7327,18.6872,18.7619,18.5366,18.6045,18.3307,18.2411,18.3627
"C16E9,1",11.059,10.7219,10.7395,10.6872,9.97782,9.85264,9.97554,9.80661
dim-1,20.3485,20.3251,20.3745,20.3512,19.4891,19.7347,19.7755,19.8113
"C18B2,3",16.3896,16.1466,16.238,16.4019,16.4037,16.4188,16.4908,16.7287
"C18B2,4",15.9353,15.2249,15.8997,15.3837,15.4076,15.4504,15.4409,15.4035
"C18B2,5",16.9442,16.8895,16.8828,16.6374,17.3166,16.9977,16.9931,17.0572
ugt-48,13.295,12.3299,12.3906,12.5822,13.9654,14.6148,14.437,13.8783
"C18E9,9",13.3463,13.2576,13.2275,13.1834,14.2711,13.9827,14.228,14.9329
tomm-40,16.6708,16.6451,16.673,16.9025,17.4839,16.9133,17.4075,17.6508
"C18E9,5",14.061,13.5885,13.7325,13.8098,15.1149,14.3922,14.5861,15.1271
"C18E9,2",14.6968,14.6014,14.4092,14.6238,14.4851,14.5542,14.4455,14.9329
"C18E9,4",17.4872,17.276,17.4899,17.1668,16.7101,16.8732,16.8913,17.1404
rpn-2,16.8487,16.8844,16.928,16.8177,16.8983,17.32,17.2623,16.8292
twk-18,15.5691,15.1419,15.3704,14.9437,16.1234,15.1825,15.1676,14.9872
"C24A3,1",11.0466,10.6806,10.7654,10.7326,13.4872,14.1021,14.1671,13.6865
cal-5,15.946,15.7491,15.8129,15.4651,15.2909,14.7515,14.6568,15.0171
cht-3,15.762,14.4669,14.5981,14.4429,14.9087,15.3746,15.493,15.4062
"C25E10,8",14.0744,14.1556,14.2635,14.1474,13.1041,12.871,12.2593,12.8753
swm-1,15.1853,15.4752,15.1358,15.2397,14.384,14.7819,14.244,14.9581
"C25E10,10",13.5496,13.8173,13.7993,13.7851,13.0136,11.8675,12.6677,13.1075
dpyd-1,15.9178,15.8752,16.0394,16.1469,16.968,17.2027,17.2258,17.224
smz-1,11.7119,12.2018,12.0578,11.8818,13.8984,13.8794,13.741,13.2387
"C25H3,8",16.3004,16.8568,16.6778,16.4548,12.2461,12.6082,12.786,12.2607
"C25H3,3",15.412,15.4146,15.4997,15.5427,15.2355,15.402,15.5258,15.3085
dnc-4,11.6583,13.0777,12.9022,12.8171,13.1248,11.4548,11.925,12.7551
elpc-4,11.2677,11.2921,11.3823,11.6197,13.0057,12.6893,12.801,12.5076
"C26B9,5",15.8772,15.7246,16.0851,16.0851,16.2381,16.0543,16.4127,16.2793
"C26B9,3",13.5058,13.3513,13.6356,13.7508,13.8112,13.5573,13.2171,13.5209
ran-3,16.5339,16.3927,16.1257,16.0353,16.794,17.1203,16.9463,17.2078
hel-1,17.0644,17.0742,17.1224,17.3714,17.5976,17.3579,17.3974,17.6373
ula-1,14.3639,14.9048,14.7306,14.2967,15.0946,14.4944,14.6219,14.8779
mmab-1,14.9681,14.5486,14.6291,14.8684,13.902,13.8391,13.9082,13.9198
ntl-9,14.4552,14.6035,14.25,14.6335,15.0277,14.4992,14.9307,15.0368
hint-3,14.4926,13.8743,13.7902,13.9822,14.2059,13.37,13.5319,13.6933
rps-30,19.2077,19.1975,18.7607,19.0684,19.6847,19.4069,19.6322,19.6161
"C26F1,3",13.9633,13.6133,13.993,13.2827,13.8552,13.4876,13.915,14.4163
spr-2,15.6873,15.8098,15.8214,15.8416,15.6791,15.5833,15.7477,16.1763
"C27B7,5",14.2015,14.1573,13.1565,14.2928,14.7099,13.7664,13.6967,15.294
rap-1,15.0647,14.4701,14.8543,15.0189,14.8385,14.862,15.5893,14.9776
dpf-2,13.2957,13.281,13.311,13.912,13.3787,13.5843,13.2345,13.8306
