geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
egl-45;P34339,20.5889,21.2171,21.2162,21.5402,22.5369,25.4135,24.6286,23.8994
egl-45;P34339,22.0712,19.8138,19.9034,19.4596,20.5479,21.0794,18.2321,18.2122
egl-45;P34339,21.0865,21.4333,20.6127,20.5249,24.715,24.0742,25.528,22.4508
gsto-1;P34345,20.5626,21.2917,21.4298,20.6304,23.7203,22.351,23.7787,23.6762
C48B4.6;P34360,23.9011,25.4812,24.9938,24.9634,23.3702,24.0754,22.4054,22.6316
C48B4.6;P34360,22.0873,21.4632,19.9556,19.7199,27.7547,27.5508,25.9884,27.3813
C48B4.6;P34360,20.5953,21.023,21.0157,21.4605,23.795,24.4599,23.517,25.0931
C48B4.6;P34360,21.564,20.3552,20.4672,20.5763,18.9905,19.8324,18.1836,19.1428
C48B4.10;P34364,21.6304,21.4978,20.9947,19.9384,26.5031,25.8882,25.2145,22.6018
C48B4.11;P34365,24.1179,24.6222,25.0094,24.6273,19.5034,19.9677,18.4266,20.0587
prp-8;P34369,20.0943,20.9274,21.737,20.4616,20.0209,18.8543,18.1753,19.7524
far-1;P34382,24.0093,24.3054,25.9462,24.1197,19.3551,21.2798,21.288,19.968
far-1;P34382,27.9755,23.5744,23.9073,24.0565,20.6788,20.6047,19.7641,19.8756
far-1;P34382,23.9113,26.0877,26.6718,27.197,18.6294,18.5899,18.2497,21.3081
far-2;P34383,21.0499,21.1529,21.5477,19.8287,18.9267,20.0289,20.1088,19.5653
far-2;P34383,23.5319,22.8416,22.3421,22.61,20.3162,21.2808,19.8187,20.0963
far-2;P34383,20.5376,20.7814,21.6582,19.5459,20.1686,17.4513,18.8098,19.03
far-2;P34383,23.7824,25.2668,25.1784,25.3839,22.0147,24.919,25.9272,24.5713
far-2;P34383,23.4241,21.2688,23.2291,21.9747,21.137,18.8756,21.6885,18.161
F42H10.6;P34419,24.5843,22.6581,24.133,23.2547,20.1858,20.8514,18.3016,20.8114
F42H10.6;P34419,25.5565,24.5859,25.3215,23.476,19.253,21.4314,17.4994,19.9931
prx-19;P34453,24.0833,21.4867,20.8168,23.8075,21.0661,20.1042,20.3419,19.8581
prx-19;P34453,21.001,21.4672,21.0917,21.044,21.5457,21.2564,19.5063,20.3517
clu-1;P34466,21.2575,20.0593,19.9239,20.9539,18.4656,18.6246,18.8692,20.243
ubc-7;P34477,21.0732,20.0953,21.4549,21.1653,19.8165,21.3927,21.3094,20.1493
ubc-7;P34477,24.9685,25.5723,24.5636,23.9881,19.806,19.518,21.1876,18.0687
ubc-7;P34477,24.4114,25.4107,24.9448,24.6507,18.6768,19.0092,17.4848,20.6637
mtss-1;P34496,19.9571,21.5188,21.2315,21.6897,19.5438,21.1157,19.1039,20.4659
ttr-2;P34500,20.7641,19.6956,20.8483,19.3792,25.3689,24.965,24.7933,26.0934
K03H1.5;P34501,26.2556,25.5166,26.5088,25.1925,25.3817,25.6008,25.4916,25.5858
K03H1.5;P34501,24.8459,23.7222,25.2838,24.7183,24.9354,25.5104,24.1112,25.523
K03H1.5;P34501,26.3713,24.3318,23.973,23.6708,20.5333,19.0998,19.8475,20.2006
met-2;P34544,29.7555,30.4008,30.587,30.5346,30.8592,30.7502,29.6421,29.9194
alx-1;P34552,24.2012,26.7782,26.0636,25.3559,25.0623,24.6643,24.4588,21.8294
cdk-1;P34556,22.0575,21.3503,20.2024,21.4806,23.7278,23.3289,21.6089,23.2564
cdk-1;P34556,23.0457,24.8714,23.8812,24.2439,24.5109,23.7914,22.0775,25.8581
cdk-1;P34556,21.791,21.5217,21.6989,20.8011,23.4838,24.8415,24.0813,25.4134
rmd-1;P34560,20.2286,18.8794,21.0504,20.6288,20.6499,21.5953,19.1271,20.9738
vps-53;P34561,24.5398,25.6653,26.1243,26.0117,18.8807,17.1902,20.8203,19.0979
chc-1;P34574,20.0519,21.1981,20.7818,21.6276,19.4593,20.1248,19.0676,18.906
cts-1;P34575,21.6376,17.5236,21.7765,20.6929,19.5972,21.3324,20.1395,18.4326
iglr-2;P34595,23.6176,25.3594,24.4311,25.8771,19.8156,16.5146,20.3461,20.5214
iglr-2;P34595,21.4927,20.1861,20.7358,21.3032,21.1054,21.7306,21.6502,17.183
iglr-2;P34595,28.6023,24.0042,22.9325,23.1349,23.3512,22.7589,21.6253,24.6246
ZK353.1;P34624,21.8866,21.1083,20.1474,20.2824,19.5617,19.8649,19.5658,20.3776
lap-1;P34629,21.3545,21.3152,21.0327,19.9219,20.9538,19.4431,21.035,19.9101
lap-1;P34629,20.5174,19.8947,19.9233,21.3471,19.2502,19.5628,20.313,20.5725
mcm-6;P34647,22.9367,22.7566,24.4536,23.9201,21.4089,18.6046,17.5882,20.3707
ZK632.9;P34654,20.222,20.5503,21.0744,20.9431,20.1542,18.2732,20.0118,17.6777
tag-277;P34661,21.3817,21.1217,21.684,21.1701,20.5556,18.5296,20.6696,19.3167
rpl-35;P34662,23.0251,23.9898,23.9411,23.3809,20.2488,21.1106,21.4632,19.9172
rpl-35;P34662,24.1157,24.3912,24.2631,24.1408,20.7082,18.8656,19.3603,19.9004
rpl-35;P34662,25.4614,24.5131,26.321,24.5234,18.6458,21.1732,20.7454,21.1445
rpl-35;P34662,23.8373,19.8375,19.9322,22.273,19.2592,19.4649,18.3533,19.5294
cap-1;P34685,21.8892,21.336,20.8546,21.4118,19.8597,20.5958,20.998,20.4987
cap-2;P34686,21.7804,19.7735,21.2839,19.7105,20.2141,21.4074,18.929,20.3003
T01G9.2;P34692,21.9962,20.1855,20.9875,19.6165,21.0516,18.1734,18.7463,21.2362
hsp-16.1;P34696,26.851,22.1439,23.4525,24.2202,27.1776,26.3897,25.6293,25.6206
sod-1;sod-5;P34697;Q27538,21.4658,21.4061,20.9213,21.3574,20.7342,21.0911,19.6707,20.7032
sod-1;P34697,22.0557,19.9476,21.4032,21.1603,19.7208,21.4757,18.3648,20.3822
pgp-1;P34712,21.4831,21.5218,20.3887,21.1464,19.7259,19.8766,19.3321,20.5315
pgp-1;P34712,21.1195,21.3955,21.4116,18.9078,21.1971,20.0193,19.8441,18.2975
pgp-1;P34712,19.6405,19.1808,20.1359,20.5786,19.5582,20.2939,17.905,20.1386
pgp-1;P34712,21.1894,18.6069,21.6877,21.3407,19.4924,19.1156,19.4041,19.8214
pgp-1;P34712,19.916,21.5249,21.5416,19.5595,19.8175,21.295,20.5719,19.1583
pgp-1;P34712,20.8775,21.0447,21.4146,21.0576,21.6669,22.6939,23.3976,21.2869
pgp-1;P34712,21.0679,20.7654,20.9716,20.2349,22.7858,21.8149,22.8192,24.5525
pgp-1;P34712,19.1494,19.9225,20.1536,21.4228,20.9126,20.792,19.7799,18.768
pgp-1;P34712,25.4185,21.6874,21.8515,22.515,19.779,19.1983,19.2562,20.3681
pgp-3;P34713,24.6288,25.7945,24.0803,24.4362,23.5549,23.9528,27.69,24.7923
pgp-3;P34713,21.4021,21.2943,20.9957,19.2595,19.9999,20.9724,19.9337,18.4284
let-70;P35129,23.908,23.2629,22.9532,22.6362,24.5529,23.5509,22.1819,25.2119
let-70;P35129,27.3931,25.96,26.5781,26.1882,24.2771,24.5961,26.0609,25.9686
dpy-23;P35603,20.5701,20.3091,18.8271,20.7997,23.7976,22.9275,22.9657,24.6285
lec-1;P36573,23.7283,20.7986,22.2859,23.1549,23.3589,22.382,24.6139,23.8097
ncs-2;P36609,20.9621,20.3533,20.1409,21.3282,21.131,19.459,17.3377,20.9365
ncs-2;P36609,24.3839,24.9678,26.1185,26.3398,21.9391,21.4985,21.5627,22.6709
ncs-2;P36609,21.2663,19.9956,20.7629,21.5219,20.2348,19.3374,19.1025,21.4876
ncs-2;P36609,23.9238,26.3342,24.0242,23.404,20.9247,19.8051,19.4006,20.1766
ubl-1;P37165,31.1743,29.201,28.6089,29.2861,27.9155,27.7465,23.3384,27.4161
ubl-1;P37165,19.0126,19.3915,21.4036,21.586,19.9764,19.5562,20.4187,20.5795
unc-87;P37806,21.606,21.4143,20.9188,20.1343,19.9792,20.9135,20.127,19.9436
unc-87;P37806,28.9518,23.2504,24.8773,23.0816,26.1266,26.8151,25.1863,25.8848
unc-87;P37806,19.7641,19.35,21.3555,21.7064,19.8609,21.2948,20.6796,21.4678
unc-87;P37806,21.7589,19.9346,21.1189,20.9837,19.985,20.6,19.8082,19.2494
unc-87;P37806,26.4885,19.2126,19.8407,20.1059,24.3546,23.7263,22.6809,26.4251
unc-87;P37806,20.2801,18.9392,20.4135,18.7611,21.8631,19.8332,20.5812,19.5112
unc-87;P37806,22.456,24.2595,22.9661,20.8813,19.6863,20.5932,21.0451,18.2308
unc-87;P37806,28.9927,27.3442,25.7185,26.587,26.2735,25.4792,25.0712,25.9653
unc-87;P37806,25.2075,23.2504,23.7948,23.6735,19.7427,20.1733,18.696,19.1791
unc-87;P37806,26.4831,24.7512,24.9678,23.5647,20.0356,17.8665,18.7376,18.9898
unc-87;P37806,25.7376,26.3302,26.3445,25.1074,24.7831,25.1766,24.1853,24.7422
mpk-1;P39745,21.5852,21.1471,21.0238,19.0632,18.5404,19.6456,20.7132,18.9476
isw-1;P41877,27.6531,30.068,26.7428,29.2315,19.058,19.7664,19.9055,19.4553
odc-1;P41931,21.2928,19.7194,21.1549,20.9075,21.0327,18.8174,20.7539,21.2337
par-5;P41932,23.6484,23.1494,22.9219,21.3132,21.8087,19.7605,19.011,20.7185
par-5;ftt-2;P41932;Q20655,20.1888,20.9611,20.3961,20.6765,24.6647,24.6231,26.2244,24.892
par-5;ftt-2;P41932;Q20655,26.0188,24.1266,23.9585,23.7429,25.0494,24.9048,25.5339,20.8037
par-5;P41932,25.9863,25.0973,25.6745,24.6582,25.0067,24.7621,22.3789,25.8404
par-5;ftt-2;P41932;Q20655,28.2627,28.7194,28.9672,28.7657,27.5602,26.9028,27.3753,27.8433
par-5;ftt-2;P41932;Q20655,28.3586,25.3033,24.7429,26.8519,25.537,25.9362,25.4202,23.0954
par-5;ftt-2;P41932;Q20655,26.8548,27.7671,29.1331,27.7595,25.6597,24.9526,23.7962,25.8162
par-5;P41932,21.8657,20.1292,21.7167,20.9969,20.0786,20.204,19.7827,18.6728
tbb-4;tbb-2;P41937;P52275,22.1014,21.3038,21.3753,21.2078,19.8208,20.1398,19.1443,20.6975
cct-1;P41988,22.3418,24.1105,22.4833,21.1416,19.4046,21.5196,19.7653,18.7259
kin-19;P42168,24.9887,22.4917,24.9364,22.5999,17.7307,20.8107,18.7167,19.8033
kin-19;P42168,24.4064,19.3757,20.5672,19.5375,25.1552,25.4175,23.7299,25.9631
kin-19;P42168,23.4024,19.5072,20.7685,21.9704,25.4445,25.5205,25.8487,26.1654
kin-19;P42168,23.0396,23.1126,23.1765,22.2222,21.2071,18.5365,17.7152,18.3475
rnr-2;P42170,23.6872,25.894,26.2489,25.9412,22.1763,22.2794,23.9452,21.8943
rnr-2;P42170,22.0808,19.2957,20.3584,19.7313,24.2106,22.256,24.6789,24.5286
rnr-2;P42170,23.2026,21.9816,22.342,22.5031,19.5195,20.1479,18.8044,19.9375
rpt-3;P46502,21.8197,21.396,20.7862,21.4677,26.1595,26.7479,26.1898,21.1753
cct-6;P46550,25.7426,25.7657,27.2248,27.3822,24.5681,25.2269,24.3626,24.39
cct-6;P46550,20.1392,20.7063,21.6216,19.4899,20.4913,18.2344,20.253,19.1613
atp-2;P46561,23.377,21.9655,21.8825,20.4635,20.5091,20.2542,19.1936,19.321
atp-2;P46561,23.4489,22.5448,23.7454,22.8565,19.2445,18.4745,19.0825,18.7945
alh-9;P46562,27.3831,24.1921,24.1639,25.3283,25.3817,25.116,24.0739,22.5051
aldo-2;P46563,18.9457,20.2631,20.0919,21.2704,19.4061,19.9506,18.8424,18.8232
aldo-2;P46563,20.7541,20.8314,20.0965,21.0862,18.6765,19.1107,21.114,19.2383
aldo-2;P46563,21.984,26.4665,25.3649,22.9718,21.0144,20.2886,18.9892,19.4716
aldo-2;P46563,23.2163,26.3732,26.1225,24.8924,22.0433,22.8708,21.8173,23.1636
aldo-2;P46563,23.5679,23.2524,24.9652,23.2412,21.9945,19.9259,21.6082,18.7047
aldo-2;P46563,21.2835,23.3141,24.8913,26.5118,28.8547,30.118,29.3587,29.5071
aldo-2;P46563,20.5192,21.4916,21.4454,19.6023,19.3953,19.9884,19.1787,19.8893
aldo-2;P46563,21.9689,20.7742,21.4257,20.0031,20.0764,20.4987,18.5119,19.2709
rps-0;P46769,21.2514,20.4467,21.5884,20.7895,18.769,20.1715,18.3872,20.8902
klc-2;P46822,21.2206,19.3783,21.2284,21.1703,20.3582,20.7134,21.2568,20.6094
T12A2.2;P46975,19.72,20.8584,20.8282,21.1551,18.8857,19.2259,20.6789,20.1607
T12A2.2;P46975,23.6246,24.1787,24.6955,24.5442,21.172,19.653,19.1959,19.1209
cct-2;P47207,21.4257,20.9811,20.3497,19.0205,20.3514,19.0736,20.6127,18.9035
cct-2;P47207,23.673,20.5021,20.417,20.4508,24.1905,23.858,21.7759,24.4147
rpl-6;P47991,21.0022,20.9724,21.0417,20.8073,21.3811,20.0543,19.5555,20.4206
rpl-6;P47991,21.8237,21.343,22.394,21.5674,21.4237,21.404,14.2844,21.2908
rpl-6;P47991,25.0171,24.6673,24.8623,25.2538,23.0227,22.5597,22.6688,23.5163
rpl-6;P47991,21.5325,20.9509,21.1839,20.053,20.8277,19.3722,18.5561,19.6208
rpl-6;P47991,23.167,21.6478,23.251,23.5458,18.8881,19.1753,19.0592,21.369
rps-14;P48150,20.4722,19.8905,20.6203,21.6989,20.6055,20.0875,17.5496,20.7928
rps-3;P48152,25.857,24.2863,24.7571,23.3086,23.5822,23.9978,23.1449,24.3863
rps-3;P48152,26.5099,22.4355,24.7479,25.3069,25.7871,26.1453,23.8798,27.3435
rps-3;P48152,26.5099,24.3015,23.198,26.0597,26.9454,26.1876,25.2419,25.4141
rps-3;P48152,21.7785,19.9654,21.6888,20.9527,23.3356,21.5434,20.8004,22.1424
rps-3;P48152,20.381,21.2259,20.823,20.1979,20.6711,18.8119,18.8577,19.7704
rps-3;P48152,21.4162,20.0172,20.4415,19.8139,20.1782,19.9617,19.7783,20.8035
rps-1;P48154,22.0206,18.7283,21.222,19.9073,22.1336,21.923,22.7,24.4289
rps-1;P48154,20.1845,20.6883,21.3271,19.8185,18.4023,19.1496,20.8699,19.7766
rps-1;P48154,21.377,19.2838,19.3609,19.0504,23.9069,23.9555,21.1388,24.7734
rps-1;P48154,21.3673,21.5367,21.8305,21.3463,18.9918,19.0973,20.0102,21.1219
rps-8;P48156,21.0287,20.1379,20.9839,19.1715,19.8819,20.3431,20.1035,20.2037
rps-8;P48156,26.2123,24.1861,24.4146,24.3801,20.9864,20.1141,20.2359,20.2161
rpl-23;P48158,21.6085,19.1542,20.835,20.6615,19.9333,19.0214,17.4549,20.9566
rpl-23;P48158,21.4986,20.8357,21.5566,19.6783,18.6561,21.6152,19.6093,19.828
mag-1;P49029,26.1838,23.6298,22.7606,23.1371,25.0146,24.6417,25.9068,23.362
mag-1;P49029,21.9236,20.1259,21.1896,20.7385,19.1771,19.9498,20.1638,20.7793
mag-1;P49029,24.8719,23.0469,21.4821,22.3527,23.0174,25.0498,23.4224,25.7181
mag-1;P49029,24.9425,22.2076,21.8781,21.8911,19.1899,19.3313,19.4728,19.0291
rpl-33;P49180,21.9735,19.0555,20.7309,19.7621,28.252,26.9322,22.827,25.097
rpl-33;P49180,21.1729,20.6185,21.5429,20.9184,18.3631,20.9261,19.2977,17.5498
rpl-36;P49181,21.2537,19.5663,20.2202,20.6736,19.944,20.9701,19.4761,19.7152
rps-12;P49196,26.9178,25.6088,23.6096,24.6881,24.4947,23.477,24.3075,21.5256
rps-21;P49197,21.2327,20.7287,21.3106,21.0358,24.2348,24.4854,22.398,24.5177
rpl-5;P49405,25.2205,25.3929,26.5283,26.0601,24.0751,22.702,22.4769,22.2579
rpl-5;P49405,23.2447,24.6839,23.8695,22.8004,19.4459,17.5306,19.7938,19.2336
rpl-5;P49405,20.8332,19.839,20.5412,20.8868,19.761,20.0664,21.1158,20.4239
pcyt-1;F08C6.2;Q3HKC4,21.4157,19.1979,21.0924,20.9335,20.035,19.7374,18.5814,21.0557
pcyt-1;F08C6.2;Q3HKC4,25.0623,21.059,22.3035,21.0267,23.205,23.2634,20.8529,24.2341
pcyt-1;F08C6.2;Q3HKC4,23.9527,23.8019,22.1562,23.2776,19.9923,16.4079,19.1964,18.8232
pcyt-1;F08C6.2;Q3HKC4,20.2926,20.5075,21.8037,19.9676,18.5075,21.6151,18.1367,17.841
F42G9.1;Q8MNS3,21.2825,20.3379,21.5597,21.4661,21.0402,21.1037,20.7942,20.6957
ppm-2;P49596,20.3157,20.0199,20.3,21.1633,18.9007,18.6941,18.4834,19.8674
hsp-60;P50140,20.4342,20.2591,19.8868,19.3827,20.9323,20.0017,20.3112,21.7407
mel-32;P50432,21.8012,19.6843,21.7382,20.2493,19.6009,20.465,21.226,21.6175
mel-32;P50432,21.9697,21.2589,20.4283,21.1495,19.9014,19.3845,20.059,18.5906
sdn-1;Q8I4H9,25.4323,25.3115,25.3233,24.885,21.7593,20.0063,19.2869,20.1857
rpl-3;P50880,24.1826,24.0312,24.8952,22.7089,21.558,19.27,19.6272,18.163
rpl-3;P50880,21.5179,20.6619,21.4148,19.603,21.5559,21.0894,17.7781,18.6487
rpl-3;P50880,21.1518,21.5168,21.36,20.7414,20.0176,17.9842,20.6722,19.764
rpl-3;P50880,20.8304,20.7296,20.6321,20.3324,20.0223,19.2263,19.9294,21.2968
rpl-3;P50880,20.6072,21.2449,20.4121,19.4978,19.045,20.4575,18.2978,18.6974
rpl-3;P50880,24.9002,23.4968,22.7526,22.0025,24.6548,20.839,21.1135,25.2206
rpl-3;P50880,21.3476,21.4119,20.1159,20.4233,20.7796,21.4972,19.8443,20.2885
rpl-3;P50880,18.4335,20.1703,21.3165,21.7202,19.6726,21.5995,21.5381,18.6678
rps-2;P51403,25.291,24.0625,24.7556,23.4862,24.2287,22.8582,22.2355,24.7326
rps-2;P51403,26.4375,24.986,24.3867,25.4911,26.1357,26.475,25.8598,24.8524
rps-2;P51403,22.8031,26.1738,26.5598,26.43,22.8309,22.2615,21.9225,22.8177
rps-2;P51403,27.0773,27.5378,26.4009,26.5391,26.0115,25.6687,27.0267,26.7429
rps-2;P51403,20.0398,19.704,19.9548,20.6523,21.3701,19.5728,19.4735,18.4641
rps-2;P51403,25.2392,22.7417,24.4291,23.419,25.2567,24.6874,24.2484,25.7692
rps-2;P51403,21.3631,21.2185,20.6872,21.4512,22.3206,22.1323,23.8029,21.1346
rps-13;P51404,21.4973,19.5637,21.6326,20.7926,20.6665,18.8115,18.4467,20.1237
rps-13;P51404,21.1693,19.3364,20.784,19.1329,20.9587,20.9285,18.7513,21.4885
cyn-3;cyn-7;P52011;P52015,28.1618,27.3396,27.495,27.3859,25.4829,23.869,24.0649,25.6704
cyn-3;cyn-7;P52011;P52015,23.9651,22.7218,21.763,23.0744,24.5184,23.8152,25.0802,24.3412
cyn-3;P52011,23.4117,26.1636,26.1522,25.8487,20.6736,19.2362,19.75,21.5137
cyn-3;P52011,21.6134,20.8438,21.8149,21.0499,21.3845,21.2623,19.2448,20.2114
cyn-3;P52011,21.8195,25.2083,26.3348,24.7468,20.1206,21.2231,20.5935,19.8687
cyn-7;P52015,21.0476,17.9152,21.4944,20.7126,21.2529,20.0588,20.2271,19.4552
cyn-7;P52015,26.6827,26.5453,25.0923,26.2659,24.5437,23.6605,23.6919,27.7875
cyn-7;P52015,28.4589,25.6246,25.7477,26.6289,18.995,21.0716,21.4462,21.1746
cyn-7;P52015,25.1685,24.3041,24.5409,26.5234,21.1665,18.1616,18.9048,20.2948
cyn-10;P52017,20.6685,19.7029,21.6662,20.3429,20.3339,19.1726,20.5469,21.0388
cyn-11;P52018,20.6019,20.3991,21.3314,20.8003,18.9325,19.2895,17.6282,19.492
tbb-2;P52275,24.7522,25.9142,25.7,25.0092,19.9905,18.5559,19.9417,18.7215
tbb-2;P52275,23.8971,22.3523,23.052,26.5274,18.9256,18.3805,18.0027,20.0874
ubc-1;P52478,21.2474,21.0836,21.4571,19.5797,19.9407,20.1759,19.2063,20.5009
pfd-6;P52554,19.8786,21.2534,21.0649,20.7939,18.6026,19.7369,20.5485,19.6927
pfd-6;P52554,20.2184,20.918,21.0234,20.5938,20.9321,19.2357,19.5238,20.0984
T24H10.1;P52652,23.3761,24.5192,23.9368,25.0022,20.4578,19.8771,19.2808,20.8965
tars-1;trs-1;Q86D21,20.6901,21.3009,20.107,19.9859,19.6931,19.3945,21.2749,19.5689
tars-1;trs-1;Q86D21,22.667,20.8222,21.5055,20.7162,28.4814,27.6203,20.917,27.6221
F41C3.5;P52717,25.0681,24.5784,23.7628,23.0515,18.6833,19.6305,19.5004,19.2297
rpl-22;P52819,24.6923,25.5302,25.9333,25.251,24.1562,23.7743,23.2109,24.3543
rpl-22;P52819,19.6351,21.0667,21.2464,20.8765,20.4585,20.3619,20.3266,20.4306
rpl-22;P52819,21.3713,20.1546,20.4192,21.6044,19.4771,19.5825,20.4949,20.8502
rpl-22;P52819,20.9602,21.0745,20.9272,21.1438,19.2597,19.8668,17.5194,20.7809
rpl-22;P52819,22.0083,21.2259,19.2376,20.9177,19.6942,19.3435,19.3287,21.8491
rpl-22;P52819,20.8972,21.5048,20.1935,21.2125,21.0055,21.0353,17.9983,19.8011
rpl-22;P52819,26.5155,24.9001,25.0602,22.8894,20.0117,21.3534,19.3331,21.4619
rpl-22;P52819,20.6847,21.4383,21.5105,20.072,19.7526,19.4632,19.521,20.8636
rps-25;P52821,27.0852,22.237,22.2898,24.193,25.165,25.1412,24.1361,26.1046
dad-1;P52872,21.5809,19.9059,19.9208,20.5479,18.7066,17.6899,18.8185,21.3697
rer-1;P52879,20.4977,21.0366,20.497,20.3981,19.7324,18.901,17.4434,20.518
eft-3;eef-1a.2;P53013;Q86NF3,26.5402,22.7407,23.952,23.4205,27.2471,27.8449,26.6019,26.817
eft-3;eef-1a.2;P53013,20.2808,19.2731,18.632,20.6544,24.1298,24.0925,24.8966,23.8323
eft-3;eef-1a.2;P53013,25.6934,26.5318,24.9186,24.8613,27.2477,25.8859,26.4781,24.8843
eft-3;eef-1a.2;P53013,22.9877,23.5899,24.0908,21.9037,26.0782,26.2716,25.6524,26.8361
eft-3;eef-1a.2;P53013,24.0444,22.9258,22.2877,24.2926,25.5474,26.0253,26.0048,25.8516
eft-3;eef-1a.2;P53013,25.4183,26.1388,28.0181,27.4023,29.114,28.3281,27.9599,25.5442
eft-3;eef-1a.2;P53013,26.6503,22.833,22.6435,21.722,27.7361,28.7858,26.8741,28.8125
eft-3;eef-1a.2;P53013,25.147,22.4274,23.0932,23.241,19.6866,21.6092,18.2083,21.6403
mlc-3;P53014,24.9282,23.4658,25.3459,23.7713,21.9116,20.9557,18.9011,19.6864
mlc-3;P53014,25.7421,26.5708,27.0562,25.5052,20.027,19.5851,19.3699,21.4177
mlc-3;P53014,24.991,24.9293,25.0941,25.0658,20.6857,20.92,17.6514,20.5726
mlc-3;P53014,27.0987,24.3401,25.8148,26.2085,20.3229,19.8092,19.7529,20.5612
mlc-3;P53014,24.6588,24.0209,22.4171,24.5775,18.0529,18.8724,20.2994,20.0684
D1005.1;P53585,21.6766,19.9664,21.1192,20.8214,21.4142,21.079,20.1253,20.1248
F47B10.1;P53588,20.8662,19.236,21.2643,20.2726,19.5397,21.2697,20.8692,21.3889
hint-1;P53795,25.0452,23.0283,23.6979,23.3832,20.3611,19.2079,17.7391,20.7772
hint-1;P53795,20.9588,19.3866,21.4166,20.896,21.0308,20.9877,20.8056,19.3343
F44G4.1;P54073,21.8388,19.8291,21.7877,20.6511,21.0176,22.3877,21.759,24.9267
aldo-1;P54216,23.497,20.6529,22.3607,21.358,21.339,18.6846,20.7378,21.8362
aldo-1;P54216,21.0908,21.57,19.3684,21.4509,22.0352,20.5919,17.2845,20.2432
aldo-1;P54216,21.3868,20.4996,20.639,20.4346,18.7339,19.9029,20.5163,20.9585
aldo-1;P54216,20.9992,21.3626,19.5869,19.7783,19.5142,20.9252,17.9039,21.3915
cdc-48.1;P54811,21.446,20.3625,20.4711,20.8633,22.1555,22.9228,23.2736,24.101
cdc-48.1;P54811,24.9639,23.7021,24.0208,24.1137,20.8092,19.8197,19.9008,16.4536
cdc-48.1;cdc-48.2;P54811;P54812,21.4679,20.2651,20.5786,20.846,21.0299,19.0825,18.4518,21.1078
cdc-48.1;P54811,22.9337,22.9461,22.0387,22.3355,19.9841,20.4321,19.2582,19.0978
cdc-48.1;P54811,20.5556,20.1843,19.7755,19.894,20.9353,22.2174,22.4368,24.7838
cdc-48.1;P54811,21.3893,20.9193,21.0299,21.1496,19.2964,17.5094,20.9605,19.2761
cdc-48.1;cdc-48.2;P54811;P54812,21.5108,19.5382,21.0246,20.5761,20.0304,19.7363,21.3324,19.4774
cdc-48.1;cdc-48.2;P54811;P54812,25.3247,25.0599,24.2633,23.7174,19.98,20.5143,18.5404,20.1701
vit-1;P55155,23.0715,26.8843,26.6203,25.4354,19.7083,18.6399,19.5086,20.3773
cth-2;P55216,27.7514,25.2563,25.6278,24.4168,20.9325,20.5349,19.8283,19.0923
cth-2;P55216,21.1192,21.1417,20.8519,20.6619,25.2618,23.9076,26.0083,23.6855
cth-2;P55216,20.6661,20.5347,19.6147,20.7582,19.5035,18.5561,18.3571,19.5833
cth-2;P55216,20.4166,20.4787,20.5359,20.5753,19.5626,19.3901,19.2214,20.086
cth-2;P55216,24.923,23.7634,23.6118,23.1991,25.1952,23.6489,25.8089,24.6407
cth-2;P55216,21.9304,18.5655,20.5017,19.9653,20.8684,20.4322,20.91,19.3762
F13E6.1;P55326,27.1885,21.7716,22.1474,22.8757,26.4663,25.8393,25.0769,26.1953
F13E6.1;P55326,21.5387,21.387,21.1111,21.6013,21.0483,19.931,21.5632,19.8689
F13E6.1;P55326,26.9834,27.427,28.3907,28.375,19.5833,22.7589,19.908,26.9143
F13E6.1;P55326,23.5985,23.3173,24.8809,25.3094,20.4757,19.0994,20.1011,19.9925
F13E6.1;P55326,22.0583,21.0283,19.27,20.6623,20.5331,20.7643,19.4741,20.2707
F13E6.1;P55326,20.5441,20.4966,20.6481,19.5022,21.5672,20.0069,19.9094,20.4772
F13E6.1;P55326,25.1255,20.0561,21.5079,22.0591,18.9946,20.7126,19.6291,18.4704
F13E6.1;P55326,25.193,25.418,24.6914,25.776,23.7732,22.0984,23.7123,24.2046
F13E6.1;P55326,30.5276,23.784,22.8405,24.457,24.1163,24.7503,23.4094,26.4614
F13E6.1;P55326,26.2575,24.6287,25.9645,24.6115,21.3858,18.2546,20.44,20.4064
smo-1;P55853,24.612,22.8084,22.8162,22.6826,22.0104,20.0141,21.0673,19.1037
smo-1;P55853,20.8574,21.4528,21.8513,21.2825,20.8052,18.9509,19.8425,19.0571
smo-1;P55853,25.2,25.2408,25.7454,23.516,19.124,19.6814,19.1889,19.1988
rpl-12;P61866,26.0688,26.1,25.1896,23.0175,21.6441,19.1951,20.5068,18.1773
rpl-12;P61866,21.8098,24.056,24.1379,24.0699,21.6989,20.283,20.3175,19.8819
rpl-12;P61866,20.6774,19.8555,21.4762,19.3124,20.3454,20.1061,19.1399,20.8604
rpl-12;P61866,19.8065,21.5537,20.4959,21.3393,19.8554,21.593,21.5411,17.9653
his-1;P62784,21.5948,19.0346,21.7087,20.6045,27.0103,26.4443,24.4386,27.19
his-1;P62784,25.6059,24.6273,25.8,23.0978,20.4411,19.3839,18.3545,20.1833
