geneName;Leading.proteins,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04
lea-1;H2FLK8;H2FLK9,22.7953,21.1132,21.2245,23.4072,24.794,24.7055,25.2488,24.9491
lea-1;H2FLK8;H2FLK9,18.795,18.4273,20.6055,18.8175,18.8733,18.724,18.5141,18.2322
lea-1;H2FLK8;H2FLK9,25.2053,24.9009,25.4394,25.5716,15.8485,18.6376,19.7949,18.0159
lea-1;H2FLK8;H2FLK9,23.6433,22.3381,24.3968,22.7961,17.8854,18.4501,17.6654,17.9241
lea-1;H2FLK8;H2FLK9,25.114,23.2226,24.6331,24.4211,19.6917,18.7679,16.2075,19.6899
lea-1;H2FLK8;H2FLK9,20.3521,20.6115,22.6456,21.673,18.0333,17.6381,15.8262,16.4556
lea-1;H2FLK8;H2FLK9,18.4832,20.0061,15.6588,20.5047,17.382,17.6825,19.0817,18.2308
lea-1;H2FLK8;H2FLK9,18.2557,18.8343,18.537,18.5405,19.0157,18.0659,18.6009,16.401
lea-1;H2FLK8;H2FLK9,18.7993,17.2924,17.8084,20.2168,18.3714,18.6983,16.5933,17.2837
lea-1;H2FLK8;H2FLK9,17.4975,17.7051,17.6044,17.8532,18.4623,19.8909,16.6887,18.908
lea-1;H2FLK8;H2FLK9,19.8111,20.2744,18.0543,19.4982,18.6433,16.9325,17.5458,18.5065
lea-1;H2FLK8;H2FLK9,15.787,19.4288,17.9688,19.5855,17.8576,15.9489,19.954,17.0878
lea-1;H2FLK8;H2FLK9,19.9818,17.9871,17.2872,21.4311,22.0365,22.4746,20.9916,21.872
lea-1;H2FLK8;H2FLK9,22.4456,23.7276,22.3179,23.0643,19.7154,18.5851,19.7834,19.7102
lea-1;H2FLK8;H2FLK9,25.6312,23.9567,24.0606,26.3979,17.6021,18.7046,17.9448,19.3516
lea-1;H2FLK8;H2FLK9,18.9122,20.4587,17.9733,18.3373,17.7087,18.8016,16.9616,18.88
lea-1;H2FLK8,17.932,18.273,15.8077,16.9361,23.6164,24.5443,23.5005,22.511
lea-1;H2FLK8;H2FLK9,20.8435,17.0466,18.6665,20.4135,18.9882,18.5294,17.5452,19.8695
lea-1;H2FLK8;H2FLK9,19.4263,16.0656,16.801,18.8833,17.3157,17.2346,18.667,17.4976
lea-1;H2FLK8;H2FLK9,19.1157,18.2671,18.7932,17.7691,21.1607,18.8952,20.7421,16.5945
lea-1;H2FLK8;H2FLK9,24.2688,22.0944,21.4034,24.0749,17.0116,18.6354,18.9785,18.3537
lea-1;H2FLK8;H2FLK9,24.6399,25.1005,25.8614,24.177,14.2247,19.7732,18.6861,17.7724
lea-1;H2FLK8;H2FLK9,16.849,16.7732,20.0903,20.5675,17.3117,18.3984,19.5579,17.6178
lea-1;H2FLK8;H2FLK9,17.308,18.3182,18.1202,20.976,19.6124,18.8332,18.7251,19.366
lea-1;H2FLK8;H2FLK9,19.8809,19.875,16.839,20.6815,20.1951,21.3468,17.9197,15.1978
lea-1;H2FLK8;H2FLK9,16.7503,18.7541,18.25,16.6104,19.9364,16.1049,16.0977,18.7713
lea-1;H2FLK8;H2FLK9,19.0265,18.943,17.8485,16.7,17.7134,20.7567,18.5687,19.1642
lea-1;H2FLK8;H2FLK9,18.6515,18.0128,19.7397,19.3233,18.3025,16.8145,19.6996,19.3367
lea-1;H2FLK8;H2FLK9,18.8874,16.2892,19.4147,19.5831,19.2181,18.2214,19.0631,16.4382
lea-1;H2FLK8;H2FLK9,18.541,18.6823,19.2727,19.1,19.1612,19.0828,19.2239,16.9933
lea-1;H2FLK8;H2FLK9,18.8236,19.5115,18.0806,19.4222,17.1496,20.8312,17.3323,21.037
lea-1;H2FLK8;H2FLK9,16.866,17.2115,17.3489,18.156,17.7655,19.8868,17.7797,18.5866
lea-1;H2FLK8;H2FLK9,18.736,18.6578,18.7604,18.7221,18.0195,20.6365,16.8054,17.0336
lea-1;H2FLK8;H2FLK9,24.1907,24.1973,21.4916,24.4745,18.6127,16.1445,19.788,18.7952
lea-1;H2FLK8;H2FLK9,18.0144,16.9404,17.1706,19.3622,16.9289,16.1665,19.0338,17.4985
lea-1;H2FLK8;H2FLK9,24.4751,24.3829,24.6886,24.5801,25.6518,24.569,24.7683,25.6501
lea-1;H2FLK8;H2FLK9,17.801,20.7755,16.6722,17.2532,19.2496,20.6824,15.9839,18.6025
lea-1;H2FLK8;H2FLK9,18.6778,19.1257,17.2808,18.677,18.2615,16.3117,19.0522,19.0124
lea-1;H2FLK8;H2FLK9,20.265,18.7332,17.5466,20.2076,19.1787,21.026,20.4486,15.5133
lea-1;H2FLK8;H2FLK9,23.3292,22.9791,22.3763,22.8493,17.6133,17.0552,16.3658,17.6343
lea-1;H2FLK8,19.1402,20.0101,17.9203,17.8564,18.1437,20.2914,18.6595,18.7156
lea-1;H2FLK8;H2FLK9,21.9808,22.1626,20.7444,22.2933,20.0784,20.4476,15.7248,15.4172
lea-1;H2FLK8;H2FLK9,17.7055,17.4441,16.7964,17.6122,20.255,21.2486,22.7718,21.5899
lea-1;H2FLK8;H2FLK9,17.116,18.4037,17.8477,18.2665,17.7418,20.9393,18.0502,15.1108
lea-1;H2FLK8;H2FLK9,17.5702,18.8566,18.0851,18.7685,17.4849,20.3519,18.9062,17.653
lea-1;H2FLK8;H2FLK9,19.5356,18.9627,15.7387,17.7271,19.4186,17.2578,19.0401,18.1468
lea-1;H2FLK8;H2FLK9,18.5209,19.3717,18.4686,20.8056,20.0678,18.691,18.6818,16.8438
lea-1;H2FLK9,18.2868,19.9018,17.8182,18.7559,17.7825,19.8117,16.5627,18.3264
lea-1;H2FLK9,18.3427,16.488,18.9028,18.2415,17.4085,19.0728,19.0411,17.0762
lea-1;H2FLK9,23.5058,23.0137,24.0848,23.6038,17.763,18.247,19.6403,17.3477
;H2KYH5,26.619,24.938,23.6185,25.6513,26.8115,28.2725,26.2235,23.9116
;H2KYH5,24.4781,26.0764,25.4763,24.7658,18.3762,18.8216,19.4281,17.0462
;H2KYH5,24.3725,23.8643,24.6704,24.1462,23.7856,24.3325,24.3815,23.8909
;H2KYH5,29.5423,29.1383,29.0557,28.7073,20.0356,18.2498,18.5895,18.0355
;H2KYH5,25.8884,26.5857,25.1825,24.8825,25.0676,25.0315,23.4632,25.369
;H2KYH5,26.3162,26.9567,26.1423,26.6082,23.8555,25.5375,25.3116,25.5804
;H2KYH5,24.2445,24.8004,25.6779,24.7785,17.6142,16.6339,20.3648,18.8512
;H2KYH5,20.3623,18.8832,20.8699,20.6897,24.7685,24.8003,23.4899,24.6324
;H2KYH5,17.2223,15.9336,18.7757,19.951,17.6768,20.1467,16.7298,17.905
;H2KYH5,17.9549,20.3635,18.7479,18.7886,18.3871,18.2752,17.0634,16.7345
;H2KYH5,25.3585,25.9056,25.0461,25.8976,26.226,27.1301,26.9431,26.1984
;H2KYH5,20.6206,18.3486,17.2673,19.0888,24.363,24.5145,25.1283,24.235
;H2KYH5,23.9407,25.0201,24.8117,23.3937,22.8071,23.0477,25.2557,22.4189
;H2KYH5,24.0494,22.8427,23.9864,22.0374,22.6445,23.2918,23.9904,23.6826
;H2KYH5,27.8722,28.1033,28.2596,28.6966,26.1958,27.0529,26.8128,26.4276
;H2KYH5,24.4787,24.9397,25.2444,24.8714,21.4448,24.9648,24.0715,24.4889
;H2KYH5,17.5882,18.5612,17.2484,15.4849,18.5482,18.0575,18.1921,17.7486
;Q86NI2,21.0183,18.7575,17.2873,19.3065,23.9052,24.6928,23.4279,24.5902
;Q86NI2,18.8712,19.6337,19.1092,20.832,20.9853,16.9654,19.0764,16.8134
mtch-1;H2KYJ5,20.9415,18.6105,18.7476,18.2087,15.1371,19.8627,17.6734,17.3773
pkg-2;Q8MQE2,17.2137,17.2447,18.8788,18.7804,17.3725,20.6516,15.2458,17.2672
smk-1;H2KYN7,18.2847,17.1508,16.8504,18.4195,18.5907,16.7095,19.2742,19.3429
smk-1;H2KYN7,19.3298,18.2412,17.505,19.5252,17.7755,18.261,19.8236,19.7445
ncx-2;H2KYP4,20.1306,18.76,16.7008,18.8943,18.7685,18.8702,15.4028,16.3611
ncx-2;H2KYP4,16.6586,20.1876,18.0515,18.724,24.04,22.6803,22.7281,24.0428
ncx-2;H2KYP4,19.0887,18.3029,18.2247,19.2214,21.7694,23.782,23.4519,22.1518
vig-1;H2KYR1,20.8763,20.1611,17.5176,19.8891,18.7673,21.0807,18.4537,19.2836
vig-1;H2KYR1,19.1513,18.3735,18.1598,18.3384,17.935,18.2108,17.7755,17.9704
vig-1;H2KYR1,17.5411,17.2537,17.75,19.8034,20.8302,18.1346,16.1824,18.4133
vig-1;H2KYR1,17.6712,21.3292,18.2547,17.3201,18.9161,17.1195,20.6721,14.7547
vig-1;H2KYR1,19.525,17.56,18.3562,21.3015,16.5138,18.5314,20.7025,19.31
vig-1;H2KYR1,17.9709,19.2956,18.9159,18.3439,18.2811,17.0825,15.2384,17.0797
vig-1;H2KYR1,19.8912,16.3223,18.4089,20.0967,19.951,16.4641,17.4019,15.8146
vig-1;H2KYR1,18.8595,21.3548,18.1067,18.3716,19.0123,18.0343,19.0056,16.4171
vig-1;H2KYR1,21.7441,16.6505,19.5565,18.2028,17.3402,16.4849,16.9619,18.2764
vig-1;H2KYR1,17.7535,19.1737,20.4958,19.3388,17.0202,17.8078,20.8149,17.9826
vig-1;H2KYR1,18.1743,18.0073,15.9469,18.4314,16.7668,19.2968,15.9157,17.5925
vig-1;H2KYR1,20.4909,19.2828,15.1905,17.4481,19.1559,21.184,18.7607,17.8934
srr-4;O44618,26.0524,26.3984,25.794,26.8631,19.7484,18.24,18.1891,19.9084
daf-9;H2KYS3,18.7006,17.6082,18.0142,19.2857,17.5676,17.6744,18.524,18.5474
;Q8MNV5,18.0542,17.2878,18.3765,19.2556,18.4082,18.1024,19.0952,17.4733
ppw-1;Q86NJ8,18.1713,16.4995,18.0806,18.2827,20.7114,18.0425,20.1634,18.2562
nab-1;Q5R3Y6,18.933,16.7035,17.5948,19.6833,16.6215,18.0052,19.9884,16.9084
clec-266;H2KZ06,18.0774,16.7991,16.1351,17.4927,17.6786,17.3202,17.4239,16.1031
tat-4;H2KZ37,20.1277,20.4284,18.84,20.3155,19.2308,17.5163,18.2538,16.842
;H2KZ48,17.9121,17.4097,17.0065,18.0846,17.4781,18.1726,18.4294,16.1332
;H2KZ48,16.1094,19.1382,20.5583,19.0373,17.2591,17.9411,17.6864,18.3865
;H2KZ89,19.5657,19.6256,17.0646,17.7484,17.7727,19.0965,18.3705,18.0023
;Q95Q55,24.6726,24.7807,26.0529,25.155,22.0244,23.1456,22.4431,22.9363
;Q95Q55,22.7243,22.3306,22.1481,24.0052,18.0075,17.6639,18.0225,19.5396
;H2KZA9,25.065,24.8951,22.8353,24.7627,20.858,22.4171,23.3437,21.5454
;H2KZA9,17.126,15.5728,17.8008,20.0099,21.1916,21.1263,24.4296,20.7838
;H2KZC4,18.6892,18.3281,17.4483,20.3282,17.9278,20.7862,18.494,19.0729
;H2KZD2,19.8507,16.3261,18.4699,18.6118,16.8123,15.4128,18.205,17.9864
pmt-1;Q86NB3,18.6759,19.4832,17.8634,20.3979,18.4308,19.6301,18.3984,18.2867
aka-1;Q18930,17.7028,19.7773,19.0057,17.3455,16.1541,16.6694,16.3734,20.0694
praf-3;Q4TTA9,18.2195,19.483,18.4858,18.947,18.7649,16.2274,18.872,18.4794
dpf-3;Q965K3,18.3567,17.9589,18.4392,19.9506,26.4543,24.7204,24.2648,26.3015
;Q688A5,18.7292,18.6363,20.1582,18.5191,24.476,23.9622,25.184,23.1616
;Q9BL66,17.7444,20.0833,19.0848,19.4841,16.5379,17.425,18.6482,16.8477
;H2KZN1,18.0494,20.2842,18.9855,19.0821,17.2899,17.4597,16.8339,14.8837
slc-17.6;X5M917,16.1613,18.3639,20.4847,19.0909,23.1412,24.8878,22.9238,23.6116
ifc-2;H2KZR4,16.3609,17.8425,19.1342,17.7129,16.8812,19.4756,18.1386,17.4003
ifc-2;H2KZR4,17.0799,15.5284,16.36,18.8945,18.1723,15.2848,20.1445,18.7926
ifc-2;H2KZR4,18.4586,16.796,17.4245,17.9839,25.1927,24.6267,23.845,25.4353
;H2KZT9,25.7051,26.9366,25.9012,28.0118,26.3339,27.2251,27.3142,26.232
cas-1;H2L023,21.3828,21.0005,21.2266,21.7967,24.939,24.3982,24.0452,25.4169
cas-1;H2L023,24.5199,24.801,22.5524,24.4601,23.2299,25.14,23.3966,25.3804
cas-1;H2L023,22.2457,23.49,23.5822,24.6063,19.8506,19.4947,19.7189,18.3472
cas-1;H2L023,18.8029,19.9747,19.869,19.7582,16.1994,18.6406,19.5826,18.1096
wht-7;H2L028,19.671,15.712,18.2197,18.2895,20.3547,19.699,18.7667,15.6539
pmp-5;H2L034,18.0343,17.9987,18.7945,19.4203,19.0384,15.8758,18.4345,15.9834
pmp-5;H2L034,19.1514,19.8993,16.4272,17.4203,17.149,18.6967,20.1841,20.1644
pmp-5;H2L034,20.5207,19.6633,18.3696,17.884,17.0469,18.9347,18.1041,18.3682
;H2L048,20.0623,21.5348,18.9936,18.8811,17.9041,19.2562,18.4558,17.5443
;H2L048,21.7803,21.5797,22.2796,21.182,21.6529,23.2516,21.9637,22.726
;H2L048,19.1964,16.5715,17.9659,17.5335,18.7747,18.0937,17.243,15.9713
;H2L048,17.8698,16.9008,19.0954,16.9476,18.6026,17.4029,18.1971,19.6854
;Q8MXS5,18.7144,17.2743,21.208,17.9874,17.7133,18.5603,18.009,16.1491
;H2L0B6,16.4708,16.3588,19.0575,19.4575,19.1978,17.6549,15.3748,19.5733
abts-4;H2L0C4,20.1621,20.1979,15.3886,18.624,18.4656,19.3075,20.1579,19.1088
;H2L0D1,15.9773,19.691,17.3549,17.6473,16.7955,17.7458,19.9718,17.1688
;H2L0D3,18.7422,20.0969,19.0578,16.8602,17.8463,16.7666,18.1226,15.1229
mis-12;H2L0D9,26.2109,25.55,25.2794,24.6929,24.411,25.6914,26.1943,24.9121
mis-12;H2L0D9,25.5922,25.55,25.4787,24.6929,24.2132,25.6914,24.5447,26.4675
mct-4;H2L0E5,16.5857,17.8289,19.2471,20.3139,14.9864,18.5324,15.6643,17.9475
mct-4;H2L0E5;H2L0E6,17.774,18.0465,18.2982,18.7893,20.8272,21.5203,23.1688,20.7253
mct-4;H2L0E5;H2L0E6,18.1423,17.506,18.7599,18.7093,20.2179,18.4869,16.2618,17.749
;Q9N5G9,16.758,20.2529,17.9996,18.7267,17.692,16.497,19.274,20.5653
ptc-3;H2L0G5,23.1482,22.5819,23.9985,21.5856,23.2197,22.9186,23.9237,22.9648
chat-1;H2L0H3,19.5526,16.02,16.6397,19.3121,22.4408,23.4709,22.8601,22.7686
lfi-1;H2L0I2;H2L0I3,22.0299,21.3267,20.1087,21.9643,19.2426,17.6412,20.1229,18.2605
lfi-1;H2L0I2;H2L0I3,22.9299,23.2971,20.9887,24.5329,17.2776,14.5282,19.4117,18.2787
lfi-1;H2L0I2;H2L0I3,18.7844,16.5649,16.667,19.5756,17.629,19.5687,19.3209,19.6654
lfi-1;H2L0I2;H2L0I3,19.9187,20.124,16.7311,18.8418,18.8968,20.5653,17.9374,17.7195
lfi-1;H2L0I2;H2L0I3,21.4592,21.6693,23.9734,23.0861,20.952,22.2546,22.8999,22.2625
lfi-1;H2L0I2;H2L0I3,19.8073,18.7365,17.7104,18.7342,15.3638,17.163,16.8984,15.1893
lfi-1;H2L0I2;H2L0I3,17.9101,19.0627,21.1008,20.1481,17.706,16.2153,18.9652,19.7932
;Q22095,24.5887,25.1434,24.7913,24.9986,18.2488,19.8157,20.625,17.5055
dhs-30;H2L0K8;Q65ZI3,18.8476,18.1332,19.53,20.9803,17.4994,18.6086,19.8394,17.1795
pod-2;Q9GZI3,21.4146,21.3624,22.9003,21.4044,19.436,19.1135,19.0321,19.2884
;H2L0R6,19.9788,19.6742,17.6533,17.5731,18.1874,16.6156,17.1583,18.8482
;H2L0R6,24.7032,24.8322,25.3127,26.0039,17.812,20.2889,14.9235,19.3821
;H2L0R6,19.8925,19.0595,18.3806,21.0041,23.7537,22.4488,25.9937,22.685
;U4PC11,26.2863,25.4716,24.9554,26.3767,17.4993,17.9159,18.7609,18.0569
tba-1;tba-2;O18688;P34690,18.3547,20.6009,17.7449,21.8186,16.4855,18.5476,20.8887,19.3482
tba-1;tba-2;O18688;P34690,19.5713,18.0318,18.2663,18.4794,17.6673,17.9513,17.4007,17.4775
;H8W3X0,17.5129,17.2403,17.7573,17.7387,17.9651,15.8837,17.8961,18.4149
F08B12.4;H9G2R5;Q19191,19.5794,17.5696,21.0898,20.0871,16.7614,14.5429,17.9447,17.2888
F08B12.4;H9G2R5;Q19191,17.3076,20.138,19.0324,20.0739,19.2387,15.9745,18.8686,19.1197
idh-1;Q21032,17.6917,18.1094,15.6722,20.0696,15.5605,18.2706,18.6903,18.7624
idh-1;Q21032,18.225,19.7804,18.609,20.7374,25.1564,26.5874,22.8812,25.1547
pah-1;I2HA98,17.2724,17.2735,19.4921,18.7301,16.4383,18.5604,17.5132,18.7412
pah-1;I2HA98,21.667,17.4638,19.5531,17.3979,17.6489,18.4075,18.0949,18.5595
pah-1;I2HA98,16.7679,19.3916,19.8825,18.1612,16.6281,17.4241,15.327,18.9072
brp-1;I2HAF4,27.2288,27.6165,25.7979,27.9789,25.393,27.2783,22.7335,24.3727
brp-1;I2HAF4,28.3758,28.5773,28.3543,28.6537,26.9368,28.0148,26.7471,26.58
brp-1;I2HAF4,23.4834,25.1975,22.5105,24.9017,25.5696,25.9589,26.9243,24.7389
rpl-30;I2HAJ2;Q9XWS4,20.2211,16.9717,17.9395,17.1063,21.2689,22.6614,23.7459,22.1193
rpl-30;I2HAJ2,17.7034,20.471,18.6454,19.7605,16.918,19.195,18.2714,18.8972
his-40;his-2;his-74;K7ZUH9;Q27532,19.1251,18.9668,19.6055,17.7969,20.9566,22.6853,21.3553,22.0734
his-40;his-2;K7ZUH9,20.5616,20.3637,17.3301,21.6926,19.0802,19.5438,19.3456,19.051
zbp-1;Q6A582,19.9752,17.8605,19.0303,20.2299,19.463,18.8203,17.5991,16.6906
cdh-12;K8F801,17.5929,20.5362,18.0518,17.8879,17.4755,16.3765,19.5453,16.7342
lev-11;K8FDX2,20.1611,18.234,18.174,20.2633,17.6079,16.2086,19.3952,17.9106
;K8FDZ1,19.1469,17.7842,18.8458,15.3813,19.1513,15.8925,18.6004,15.3918
;K8FDZ1,16.4585,17.0382,18.9129,19.3701,19.6846,17.8622,19.8014,18.248
;L8E833;Q23179,17.4662,20.1506,19.496,19.7483,17.7133,16.7528,20.6471,18.308
;L8E833;Q23179,19.9124,19.2477,17.1273,18.9244,23.3004,25.1067,24.0948,23.412
;L8E833;Q23179,23.3605,22.5555,20.1885,22.3357,16.2429,19.2575,17.9088,15.0339
;L8E833;Q23179,23.3605,21.3791,24.4012,25.1015,14.7161,18.2722,20.3592,17.6627
;L8E833;Q23179,20.3874,19.1177,17.8245,19.2718,19.0691,16.9277,17.4944,18.331
;L8E833;Q23179,25.1005,24.2732,24.8714,25.1782,18.8389,19.1093,20.9569,18.0508
;L8E833;Q23179,19.0311,21.748,17.0347,17.723,15.3566,19.4793,15.2977,17.3227
;L8E833;Q23179,22.7777,21.7501,21.518,22.9968,17.4235,18.9563,18.2771,17.4563
ZK688.5;L8EC34,18.0466,20.1822,17.1515,19.2906,24.0465,25.2426,24.6879,23.7889
ifb-2;M1Z854,22.8371,21.7136,23.1768,21.0266,24.2221,23.1047,25.147,24.0479
ifb-2;M1Z854,18.7929,15.2526,18.696,20.814,19.6243,16.6075,18.8958,18.1654
ifb-2;M1Z854,25.4189,25.6014,23.2578,23.4918,20.8332,21.7708,22.495,22.2044
;N1NSD4,19.2698,16.7339,16.5804,18.0694,18.1713,16.2923,17.6451,17.8765
;O01477,18.3924,20.0401,17.3113,19.1142,19.5789,18.538,18.7728,19.3965
soap-1;O01485,18.6644,18.7547,20.4897,17.7861,18.2919,18.3645,17.1713,17.861
stam-1;O01498,28.0351,28.3218,27.8224,28.1987,26.2055,28.3988,25.5189,26.486
stam-1;O01498,17.6017,21.7259,17.8886,20.0971,19.5015,19.0224,17.4226,18.9738
stam-1;O01498,18.0401,19.3608,19.4399,21.6674,23.4307,25.0411,23.9705,23.614
rpa-2;O01504,20.7266,21.355,17.3182,20.3815,19.0816,19,19.1719,16.1688
rpa-2;O01504,21.7565,20.8163,22.9953,21.9421,17.0296,17.2964,16.0747,17.3306
rpa-2;O01504,24.1193,23.7893,23.1185,24.3176,15.2427,22.1244,17.8416,16.6588
rpa-2;O01504,23.8676,23.5852,22.5892,24.0669,22.0812,23.3749,21.6463,21.2007
aars-2;O01541,18.484,18.063,20.4714,18.4245,18.8459,18.1623,18.5843,19.8062
cpn-3;O01542,20.9179,17.1854,17.4156,19.2342,15.0999,18.3006,18.9739,20.6597
npp-11;O01576,19.1586,20.6109,19.3991,20.5294,22.4916,23.4014,22.4202,21.9366
npp-11;O01576,19.485,19.9072,18.5632,16.5221,17.6546,15.7423,17.7536,19.1668
unc-108;O01577,17.2885,18.4403,17.3724,18.7129,18.3084,19.6996,16.5898,19.3151
;O01591,19.8273,21.0301,20.4962,18.8079,16.498,16.8156,18.3071,18.1112
T19H12.2;O01615,19.3139,19.3532,18.116,20.5312,19.0418,17.7415,17.2982,19.4166
T19H12.2;O01615,18.396,19.5077,18.6518,18.5395,14.8376,18.3792,18.5208,17.0794
T19H12.2;O01615,19.8569,20.1044,18.2338,18.0017,19.099,19.4895,21.2283,17.1295
inx-12;O01634,20.9042,16.0625,18.4795,18.9022,19.0593,18.5133,16.9377,16.7784
inx-12;O01634,20.1001,18.0388,16.8838,19.4237,16.8675,18.4491,16.6766,19.9752
inx-12;O01634,17.9436,16.4915,17.8984,19.1959,17.5666,15.5218,17.5174,20.0873
;O01681,25.8485,24.846,24.6859,25.7587,24.3715,26.8723,25.4784,25.726
rps-17;O01692,18.3728,18.7338,16.9218,19.9128,16.7885,17.9056,16.3767,18.4491
rps-17;O01692,19.2953,19.1474,16.6305,20.0578,20.7621,17.0588,19.0265,19.205
rps-17;O01692,20.3544,19.5766,18.9068,18.2022,19.2238,20.9329,18.1362,20.5946
rps-17;O01692,19.5315,20.9838,19.0616,19.4051,18.6727,15.5125,18.1503,17.7526
rps-17;O01692,20.6523,17.6469,18.8611,19.8027,24.4964,27.1592,25.3675,26.7973
unc-89;O01761,21.2979,18.3726,19.6973,18.9104,16.6726,18.2939,18.0244,15.751
rpl-7;O01802,18.9414,18.5097,16.3903,18.0688,19.7949,15.8387,17.6746,18.8719
rpl-7;O01802,21.2849,20.642,13.7121,21.081,16.98,19.2983,20.1226,19.7096
rpl-7;O01802,19.8281,18.6442,20.0657,19.5877,16.5846,18.2674,16.7071,16.7368
rpl-7;O01802,20.1056,16.6869,16.2911,17.9707,19.7014,18.8941,16.0073,18.3288
rpl-7;O01802,17.2667,18.5815,18.1019,20.0914,16.5938,19.9217,17.3139,17.1057
rpl-7;O01802,22.5512,23.003,22.8154,22.723,16.7887,16.4349,19.4733,16.7028
rpl-7;O01802,19.3196,17.6254,18.1615,17.5454,19.5,18.0515,19.7095,18.952
acbp-1;O01805,19.622,18.5583,20.642,20.5696,18.3233,18.8017,18.0737,19.8314
acbp-1;O01805,16.9717,17.5524,18.924,18.7291,18.2452,18.8926,17.5481,17.7361
acbp-1;O01805,17.9577,16.1044,19.0423,16.7602,18.7042,18.4103,21.0739,16.1857
;O01806,19.5132,18.3952,18.2147,17.342,17.6858,18.0219,15.0572,17.8905
;O01806,19.8767,19.1342,18.1046,19.2075,18.9919,18.4574,16.0533,18.9987
;O01806,18.4268,20.7399,16.335,17.0422,19.524,19.6679,21.0185,16.4646
lbp-6;O01812,20.5858,19.4834,19.8828,19.8001,20.1808,16.9773,16.9297,18.2847
lbp-6;O01812,17.7987,17.7347,17.5462,17.7249,20.3591,19.4959,21.0088,17.8807
rpl-24.1;O01868,18.6215,18.2782,19.7235,18.6142,18.7068,17.147,17.8956,18.4351
rps-10;O01869,25.2469,23.9643,23.7664,24.5143,20.4279,17.1577,19.4351,18.3807
rps-10;O01869,25.2754,23.9214,23.8765,24.5961,23.3599,23.615,24.997,24.3815
rps-10;O01869,17.2003,19.9042,18.658,17.9387,18.5519,15.5157,19.0045,19.0158
rps-10;O01869,31.069,30.7748,31.7189,31.2965,32.3398,31.3218,30.3447,31.9062
rps-10;O01869,17.9701,19.5603,17.8121,19.8855,19.1448,15.7151,18.1405,19.0996
rps-10;O01869,20.8626,18.2748,18.3073,19.3339,18.5715,19.7799,19.4575,19.3004
rps-10;O01869,17.735,17.4007,19.6748,19.5277,17.3851,16.9733,19.5555,18.9825
rps-10;O01869,19.671,16.6943,18.4388,17.2188,19.1141,18.9418,18.0558,17.1246
;O01893,17.3552,17.7187,17.5479,15.8507,16.9121,18.7947,19.216,20.3125
;O01893,24.9058,22.4748,20.2272,23.2851,18.7798,17.7733,19.6741,17.8811
spin-1;O01927,18.1857,16.664,17.0515,18.9456,16.597,18.2413,19.0191,18.1727
spin-1;O01927,19.3687,19.132,18.6623,18.8312,24.0568,24.9485,24.7838,23.9581
spin-1;O01927,22.6539,23.6843,24.7482,23.5007,23.6504,23.7521,25.7485,24.0073
;O01963,19.5876,18.4787,18.1039,21.481,20.1986,18.9987,17.3571,15.8193
cuti-1;O02051,19.2875,17.448,16.8513,18.1471,19.3411,16.2305,19.2471,17.2718
rpl-4;O02056,19.924,19.5712,18.3133,15.9656,17.6874,18.6252,17.7171,18.1578
rpl-4;O02056,18.2055,17.9711,21.1094,18.4772,19.9421,15.0442,19.2856,19.782
rpl-4;O02056,18.2989,16.9557,17.3916,18.9456,16.8616,19.1263,19.1,18.1903
rpl-4;O02056,19.9196,21.0561,16.717,17.6718,19.7486,16.049,17.3347,17.2681
;O02082,18.4494,16.5266,18.0997,19.922,25.1773,26.0703,26.3598,26.118
rpb-4;O02092,20.5116,17.0917,17.1691,16.8715,17.9424,18.0625,17.0056,17.5785
pcn-1;O02115,18.1747,18.4662,18.6941,19.2652,17.9961,20.1441,16.4688,18.1518
pcn-1;O02115,19.1185,18.6194,18.5142,20.4329,19.7213,15.0436,18.8767,18.6706
;O02155,17.2951,16.475,14.8755,20.2774,17.8087,18.786,19.3911,14.7334
;O02155,17.627,18.2278,17.2888,21.2715,17.4149,20.2072,19.3917,16.5935
pck-2;O02286,18.8627,16.9467,17.7677,18.4288,24.3827,25.3445,22.3125,24.9083
pck-2;O02286,20.6187,17.1427,16.3516,17.5846,18.1824,17.4306,18.2778,15.5597
eif-3.C;O02328,19.0415,18.2308,18.7391,20.0593,17.5586,16.8451,18.1399,19.1649
nstp-5;O02345,17.2509,19.3691,17.162,20.7897,18.6707,19.1001,18.212,18.1105
nstp-5;O02345,17.8509,20.2784,18.1496,20.5793,24.1829,22.3785,24.0844,24.4134
ifa-2;O02365,19.4243,19.2068,21.3726,18.2814,17.8581,17.5516,19.2406,18.4334
ifa-2;ifa-3;O02365;Q21065,17.0985,18.1704,18.2745,17.1982,16.8138,15.9149,17.1925,18.6738
ifa-2;O02365,20.7958,19.7992,19.1146,18.2065,18.1604,17.0269,18.9889,17.9341
snb-1;O02495,30.2851,30.2043,29.409,29.2387,28.6253,30.4449,29.2032,29.5263
snb-1;O02495,27.2975,26.9113,25.3762,27.0713,16.7756,17.3538,15.8909,19.9417
snb-1;O02495,25.8599,26.8301,27.4901,26.8,26.2178,25.5029,25.6609,26.529
snb-1;O02495,22.6078,22.6658,24.8877,22.2288,18.3968,19.659,19.1099,20.452
