geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
ubq-1;ubq-2;G8JY83,34.6792,31.2548,30.2869,27.2695,33.694,33.4071,34.1438,33.931
ubq-1;ubq-2;G8JY83,30.4273,25.4141,26.5917,27.0879,27.418,31.3071,31.1628,28.8016
ubq-1;ubq-2;G8JY83,30.4911,28.8671,28.9501,28.2001,31.744,31.6875,31.4912,29.9489
ubq-1;ubq-2;G8JY83,27.6051,27.0445,25.5559,27.7415,26.4841,28.4551,28.5158,25.8921
ubq-1;G8JY83,27.5591,26.2361,25.0338,22.1055,26.582,28.9033,28.1465,27.994
ifc-2;G8JY94,20.3464,21.1581,20.5615,21.0432,20.8876,21.8489,21.298,19.0698
;H2FLI6,19.8662,20.877,19.4106,18.6772,20.9889,21.5072,21.816,20.8948
lea-1;H2FLK8;H2FLK9,20.7915,20.3709,19.8304,19.6654,18.9165,20.1256,21.2882,21.2313
lea-1;H2FLK8;H2FLK9,26.8608,26.5936,26.7202,26.0229,22.604,22.704,22.3212,21.7467
lea-1;H2FLK8,20.2599,21.4364,20.8561,20.8378,20.4229,21.6673,21.6013,21.05
lea-1;H2FLK8;H2FLK9,26.9483,24.6525,25.7508,27.0179,19.5782,18.7746,21.3827,21.0469
lea-1;H2FLK8;H2FLK9,21.9,21.5705,21.1059,21.437,20.2568,20.7601,20.5958,19.9746
lea-1;H2FLK8;H2FLK9,24.3037,24.4003,24.5024,24.6998,18.9119,21.5138,21.6679,21.1754
lea-1;H2FLK8;H2FLK9,25.2668,22.715,22.5474,21.5179,19.9553,21.0766,21.5966,19.9461
lea-1;H2FLK8;H2FLK9,21.4815,20.6924,21.2368,19.5954,20.259,20.567,21.0559,20.4092
lea-1;H2FLK8;H2FLK9,19.9474,20.9864,21.7238,20.7306,19.8988,20.4811,20.8108,20.4252
lea-1;H2FLK8;H2FLK9,20.8839,20.4958,20.5071,20.6364,19.5,21.7625,20.0262,21.383
lea-1;H2FLK8;H2FLK9,20.9086,19.2705,20.8924,21.4926,19.5159,21.8945,21.1342,20.7347
lea-1;H2FLK8;H2FLK9,21.9077,20.2335,19.9556,20.7329,20.0983,21.4462,20.7011,21.3063
lea-1;H2FLK8;H2FLK9,21.849,20.31,21.3967,20.1574,22.7582,21.5344,22.3516,20.9222
lea-1;H2FLK8;H2FLK9,19.3044,21.4691,19.1803,20.2224,20.3893,21.6375,21.5155,21.1246
lea-1;H2FLK8;H2FLK9,21.4008,20.6143,21.8034,21.0918,20.869,21.788,20.7778,21.1994
lea-1;H2FLK8;H2FLK9,22.0757,24.5723,25.0304,23.433,20.6998,21.2744,21.2561,20.7154
lea-1;H2FLK8;H2FLK9,21.1229,20.3807,21.8264,20.485,20.8459,20.5689,21.6928,19.9599
lea-1;H2FLK8;H2FLK9,24.7668,23.3328,24.8627,22.1364,20.753,21.5519,21.6618,19.7615
lea-1;H2FLK8;H2FLK9,21.1566,19.8399,21.0839,20.2546,19.5004,20.4786,20.9599,21.063
lea-1;H2FLK8;H2FLK9,23.7047,24.6961,24.6531,24.4155,20.4518,21.3425,21.303,20.4898
lea-1;H2FLK8;H2FLK9,21.0878,20.7287,20.2853,21.7208,21.957,22.1844,22.5561,22.1897
lea-1;H2FLK8;H2FLK9,20.6162,21.514,21.529,20.6627,19.8398,20.5623,21.8497,20.489
lea-1;H2FLK8;H2FLK9,20.9788,20.0915,21.7421,20.7157,20.159,21.0427,21.1459,20.8742
lea-1;H2FLK8;H2FLK9,27.5134,23.0242,24.762,25.6762,20.3696,21.2359,21.3541,19.4452
lea-1;H2FLK8;H2FLK9,27.7816,22.5496,23.8169,22.952,19.9475,21.1962,20.9482,21.2767
lea-1;H2FLK8;H2FLK9,21.3331,20.2704,21.8163,19.6977,20.9608,21.244,19.7635,21.2329
lea-1;H2FLK8;H2FLK9,20.4131,18.0864,20.9689,20.6181,19.2674,21.5266,20.6704,19.5227
lea-1;H2FLK8;H2FLK9,20.8488,21.2661,20.5745,20.7277,19.4413,20.8858,19.6889,20.7802
lea-1;H2FLK8;H2FLK9,21.5279,18.5611,18.9871,20.4946,22.9713,22.7412,23.614,22.0124
lea-1;H2FLK8;H2FLK9,25.6149,21.2968,23.089,24.428,20.8157,20.4528,20.7035,20.9188
lea-1;H2FLK8;H2FLK9,23.354,23.2251,25.0792,24.4802,20.3239,21.4216,21.2977,21.3633
lea-1;H2FLK8;H2FLK9,21.9974,21.0434,20.5439,21.3038,20.2292,20.9765,21.2533,21.1321
lea-1;H2FLK8;H2FLK9,22.7546,24.1395,26.0678,26.302,20.7318,21.6395,21.5837,19.6595
lea-1;H2FLK8,25.3557,21.8717,23.4684,23.1989,23.9959,24.6225,23.8341,23.5405
lea-1;H2FLK8;H2FLK9,21.319,20.5607,21.8599,21.1065,20.5269,20.5354,21.2653,21.1977
lea-1;H2FLK8;H2FLK9,20.768,19.413,20.3515,21.5578,19.8945,19.5174,21.0352,21.1969
lea-1;H2FLK8;H2FLK9,25.0926,21.7069,23.1427,24.0962,19.9567,21.7727,21.4354,21.2888
lea-1;H2FLK8;H2FLK9,26.1573,23.2108,23.1238,22.2627,20.5201,20.9749,21.7708,20.5671
lea-1;H2FLK8;H2FLK9,19.977,20.2098,20.6931,20.865,21.4667,23.3692,23.5734,24.3
lea-1;H2FLK8;H2FLK9,21.2382,19.5372,20.1773,20.7263,20.799,20.4272,18.9694,21.4289
lea-1;H2FLK8;H2FLK9,22.1065,19.6727,21.299,21.6641,20.124,21.7817,19.3264,21.4094
lea-1;H2FLK8;H2FLK9,25.3964,23.9064,22.0561,22.7697,20.7802,20.1081,21.1653,20.7578
lea-1;H2FLK8;H2FLK9,20.4202,19.1677,20.0858,19.7678,18.9865,20.2428,21.6616,19.9638
lea-1;H2FLK8;H2FLK9,20.363,21.4772,20.0343,21.6557,20.5016,21.1753,21.4224,20.7797
lea-1;H2FLK8;H2FLK9,21.2877,19.2821,20.2173,19.71,19.3812,21.8917,21.369,21.0417
lea-1;H2FLK8;H2FLK9,21.9933,19.9754,21.3419,17.7871,20.7652,20.4709,21.6224,21.1154
lea-1;H2FLK8;H2FLK9,21.4773,21.5344,21.5166,19.5687,20.6561,20.0793,21.082,20.6208
lea-1;H2FLK8;H2FLK9,21.0235,20.6105,21.2551,20.7723,19.9062,21.1812,21.637,20.8117
lea-1;H2FLK8;H2FLK9,20.815,19.0208,21.3722,20.5787,19.2125,21.4252,21.8191,20.5211
lea-1;H2FLK8;H2FLK9,19.1682,21.3765,18.5665,21.0261,20.1644,21.3448,21.6669,21.1544
lea-1;H2FLK8;H2FLK9,21.2532,19.5767,21.8366,20.5005,20.0846,21.2369,20.9414,20.7158
lea-1;H2FLK8;H2FLK9,19.9326,19.8454,19.9263,20.9923,20.0281,20.986,19.8303,20.5812
lea-1;H2FLK8;H2FLK9,26.1336,23.8728,25.5278,24.6664,21.7222,23.0973,25.1624,23.5653
lea-1;H2FLK8;H2FLK9,25.4864,22.5652,23.7753,22.5427,19.7046,20.7172,21.733,19.9637
lea-1;H2FLK8;H2FLK9,24.368,27.5971,28.0679,26.1394,19.5875,21.4138,20.4568,20.7025
lea-1;H2FLK8;H2FLK9,23.9594,25.5253,26.1359,23.1887,19.7515,21.3442,20.5409,21.3934
lea-1;H2FLK8;H2FLK9,20.3692,20.5687,21.3172,20.0287,20.3725,20.3725,21.8576,20.5868
lea-1;H2FLK8,19.5466,19.0956,21.0224,19.6813,20.9529,20.2077,21.3757,21.0943
lea-1;H2FLK8;H2FLK9,20.0672,20.6146,20.4184,19.7733,22.7349,22.6033,21.2779,23.131
lea-1;H2FLK8;H2FLK9,20.2161,20.3545,19.5947,21.07,19.2142,21.6005,20.3013,21.3928
lea-1;H2FLK8;H2FLK9,21.3838,18.7838,20.6637,21.3035,21.0549,20.9795,20.9373,20.1435
lea-1;H2FLK8;H2FLK9,25.0532,25.301,25.1332,23.8812,19.5091,21.3228,21.1975,19.9627
lea-1;H2FLK8;H2FLK9,20.0384,21.1812,20.3901,20.3365,20.8315,21.6823,20.8673,19.8134
lea-1;H2FLK8;H2FLK9,24.4691,24.3979,23.649,23.2203,20.5329,21.008,21.3469,20.1484
lea-1;H2FLK9,21.6192,19.1199,21.5385,19.1933,20.7773,20.533,21.284,20.2931
lea-1;H2FLK9,20.3732,21.4921,21.7808,19.0977,20.9423,20.7788,21.0248,21.3453
lea-1;H2FLK9,25.3154,22.0654,22.7866,25.3253,22.9701,24.142,24.0074,23.0352
;H2KYH5,28.526,23.4533,23.4523,24.477,26.6254,29.1339,28.9403,27.9011
;H2KYH5,20.9914,19.0683,19.4168,21.6656,20.1293,21.9229,21.6312,18.701
;H2KYH5,21.7528,20.7208,21.7751,19.8559,20.4171,22.8584,22.9996,21.6189
;H2KYH5,28.9664,28.9035,29.1695,28.7361,23.4579,28.3424,26.0849,26.9324
;H2KYH5,26.5355,27.4029,27.8541,28.1425,26.4848,25.8543,25.6681,25.8542
;H2KYH5,26.6116,19.6176,21.3309,20.9251,24.5903,25.8577,25.9737,25.1086
;H2KYH5,24.1948,24.1,23.341,23.7377,24.0636,23.2799,23.2426,23.2828
;H2KYH5,25.331,25.8778,24.1369,26.1824,23.7246,26.524,25.1498,23.9165
;H2KYH5,19.9926,20.4368,20.5662,21.303,23.1728,24.6554,24.2536,24.0003
;H2KYH5,21.2358,20.615,21.573,20.5957,20.3427,20.9033,21.5692,21.3467
;H2KYH5,26.8783,20.0447,20.0549,21.0058,25.0477,26.1289,27.4663,25.5246
;H2KYH5,24.327,24.8511,27.8385,26.4563,23.3764,23.7219,23.1714,23.2994
;H2KYH5,27.0585,22.8659,23.3861,21.5312,23.4695,24.5017,25.0897,28.8026
;H2KYH5,23.9277,22.5895,21.6355,23.2132,21.6533,24.352,24.5294,24.1631
;H2KYH5,22.8587,19.7444,18.8141,20.0694,24.2323,27.4694,26.9594,26.8294
;H2KYH5,25.3046,25.7009,25.9647,26.3546,21.4133,24.7113,23.859,24.0484
;H2KYH5,20.6546,20.7446,20.7219,20.9936,20.0189,21.2735,21.3426,20.3114
;Q86NI2,24.2833,20.0044,22.2258,22.9307,21.794,23.5219,23.4036,21.2447
;Q86NI2,25.8321,22.5755,23.6583,24.7667,20.5795,19.926,20.7156,20.8547
mtch-1;H2KYJ5,21.159,21.0276,21.7854,19.4589,22.6765,25.2639,23.9431,23.2724
pkg-2;Q8MQE2,22.0109,21.2628,21.7113,20.8403,21.0572,20.577,21.719,21.3115
smk-1;H2KYN7,22.7035,23.3844,23.7591,22.8595,20.7539,20.9005,20.6425,20.9021
smk-1;H2KYN7,21.8379,19.9602,20.4728,20.2723,20.5795,19.6837,21.4364,21.3302
ncx-2;H2KYP4,19.4943,20.6522,21.6006,21.6362,19.4357,21.3668,21.2868,21.0017
ncx-2;H2KYP4,24.5687,21.8955,22.165,22.9735,23.3931,23.6488,22.0676,24.0917
ncx-2;H2KYP4,21.16,21.0974,20.4151,21.7127,22.4301,22.9792,24.1927,23.1577
vig-1;H2KYR1,22.2467,24.8647,23.7072,21.4013,20.9324,20.5331,21.6514,20.5288
vig-1;H2KYR1,24.1709,23.2112,22.9407,24.1468,23.3987,23.4602,23.48,24.0091
vig-1;H2KYR1,25.2105,22.0853,22.165,22.4103,20.4612,21.036,21.3426,21.1015
vig-1;H2KYR1,24.5213,22.8229,21.807,23.411,20.2368,21.1558,21.2983,20.3398
vig-1;H2KYR1,24.4874,24.3599,23.05,24.242,20.0917,22.0009,21.4199,22.617
vig-1;H2KYR1,27.2541,24.5599,24.1196,24.6252,19.4397,21.5101,21.0259,20.774
vig-1;H2KYR1,27.1188,25.0747,24.6119,24.926,20.9897,21.4078,21.4654,20.6208
vig-1;H2KYR1,24.6,27.2234,26.0222,26.8139,21.5502,23.4839,22.8945,24.3154
vig-1;H2KYR1,24.5156,22.5869,24.0171,24.6676,18.7631,19.672,20.9516,19.987
vig-1;H2KYR1,22.0578,22.0082,22.2594,21.2408,20.1876,21.5574,21.4751,20.9169
vig-1;H2KYR1,22.9246,23.1677,24.4948,23.9959,19.6596,21.8389,20.0947,20.4464
vig-1;H2KYR1,21.7552,19.923,21.2648,21.3796,20.3331,21.1532,21.7208,21.2297
srr-4;O44618,21.2105,19.0967,20.6826,21.1213,26.247,27.137,28.8826,27.3773
daf-9;H2KYS3,20.3178,19.9881,21.0605,20.3995,23.8767,23.3913,22.9884,22.7518
;Q8MNV5,21.9789,19.9737,20.6017,19.2721,20.41,21.6273,21.4172,19.4865
ppw-1;Q86NJ8,21.3917,19.8515,20.6942,18.7281,23.7876,22.9404,23.527,22.8156
nab-1;Q5R3Y6,18.8004,20.6657,19.6143,19.5547,20.2526,20.5323,20.7002,20.1103
clec-266;H2KZ06,22.032,20.7107,19.2931,21.373,20.9494,19.9905,20.9134,19.7452
tat-4;H2KZ37,21.2776,20.3963,21.4486,21.1293,18.6526,21.8511,20.6774,19.7287
;H2KZ48,20.9239,19.782,20.8384,21.6215,24.7835,22.7167,23.011,24.1136
;H2KZ48,20.7173,19.8713,19.7043,20.6833,20.2953,20.7594,21.6281,20.7429
;H2KZ89,19.8202,20.3228,21.2203,21.2066,20.7137,20.0237,20.9791,21.3021
;Q95Q55,25.2747,25.3785,25.1602,25.2835,24.9527,24.6163,24.7191,24.8806
;Q95Q55,23.2146,25.3422,24.2428,24.6684,20.4027,21.563,21.6125,21.039
;H2KZA9,24.3119,25.9368,26.2015,25.8846,23.4492,23.0774,22.9279,22.6581
;H2KZA9,20.5548,19.9695,18.4754,19.7303,22.0292,24.3444,24.1031,23.2006
;H2KZC4,21.1758,21.3828,20.9426,21.6469,24.4156,23.0701,24.0558,22.9857
;H2KZD2,22.8795,27.3729,28.0463,27.2573,20.8387,21.9973,22.8431,20.8766
pmt-1;Q86NB3,25.0793,24.4214,24.8847,23.9975,23.1638,24.6703,24.7015,24.4128
aka-1;Q18930,24.7028,25.367,26.5692,26.2707,19.7621,21.7001,21.6811,19.9721
praf-3;Q4TTA9,20.0871,19.7923,19.8401,21.7318,23.1242,22.6473,21.5962,22.1769
dpf-3;Q965K3,21.0963,21.3995,21.3196,19.2277,20.7312,23.4365,23.7803,23.7757
;Q688A5,20.983,20.8967,20.8243,20.0865,23.6974,26.0774,27.9374,24.9521
;Q9BL66,23.5373,24.7831,24.317,24.1911,21.0245,20.6076,19.9572,21.2922
;H2KZN1,21.5228,20.7647,19.7438,21.6108,20.7922,20.0485,20.7743,20.5825
slc-17.6;X5M917,19.732,19.9539,21.5333,20.5052,20.9262,20.0029,20.235,21.0068
ifc-2;H2KZR4,20.2653,18.6691,20.6869,18.8214,20.7264,21.4035,20.0734,18.9569
ifc-2;H2KZR4,21.9641,20.0972,21.5511,21.6427,20.6406,20.4701,21.6003,19.7289
ifc-2;H2KZR4,19.6185,19.4941,21.0804,21.1315,20.8773,21.875,21.5788,20.8199
;H2KZT9,21.4846,20.5643,21.4691,21.0074,24.8567,26.5422,26.0847,25.8546
cas-1;H2L023,21.4633,21.3173,19.2999,21.0949,23.1914,23.4055,23.002,22.6731
cas-1;H2L023,21.1024,19.1882,20.9445,20.3913,19.5767,21.6396,21.6513,20.6625
cas-1;H2L023,22.7899,25.3322,24.6874,24.3307,19.8468,20.2769,21.7668,20.2376
cas-1;H2L023,19.1343,21.3048,19.6748,21.2373,20.3611,20.8788,21.7122,20.2236
wht-7;H2L028,21.1375,21.0333,19.7965,21.4698,20.4789,21.6868,20.7691,20.6821
pmp-5;H2L034,21.111,21.0025,20.9332,20.9523,19.2097,20.2984,20.845,20.7082
pmp-5;H2L034,21.6878,21.0095,21.721,21.6095,25.6826,23.6107,25.1211,23.5141
pmp-5;H2L034,27.408,26.5452,27.2659,27.3159,24.3872,24.9456,25.8803,24.8273
;H2L048,22.0224,18.9971,21.4534,20.3336,19.992,21.2485,20.7787,20.6536
;H2L048,25.7118,24.4369,25.6895,24.8213,23.0842,24.9164,24.8497,22.6516
;H2L048,24.5301,25.3838,25.6892,25.035,24.1641,23.7792,24.957,24.2873
;H2L048,25.6676,24.2321,24.7487,22.1839,26.0417,25.2919,23.8222,24.004
;Q8MXS5,21.6353,19.7818,21.1578,20.1068,20.3765,20.3962,21.0285,19.9475
;H2L0B6,28.052,23.5919,23.4831,23.2841,22.8254,25.8048,24.2622,25.8168
abts-4;H2L0C4,21.3018,21.2423,20.1427,21.2041,20.3818,22.8931,23.193,24.632
;H2L0D1,21.6878,20.0637,20.4025,20.4156,19.7675,21.3634,21.2759,21.0502
;H2L0D3,21.3149,20.3472,19.4189,20.4419,20.1963,21.9216,20.2898,21.0522
mis-12;H2L0D9,25.9762,27.3276,27.7847,26.8795,23.5994,23.7843,23.0513,24.5255
mis-12;H2L0D9,25.9762,27.3276,27.7847,26.8795,21.9124,23.7843,23.0513,22.5764
mct-4;H2L0E5,21.8897,19.8018,21.6881,21.6253,20.8784,20.5797,21.3498,20.1445
mct-4;H2L0E5;H2L0E6,21.9939,22.2145,24.1334,23.4642,22.7359,24.8005,23.3918,23.6369
mct-4;H2L0E5;H2L0E6,22.9759,24.0104,22.3285,22.4886,20.2336,21.9185,19.9893,21.0112
;Q9N5G9,27.9291,26.7137,27.8184,27.4593,24.114,24.5014,25.6306,24.7334
ptc-3;H2L0G5,23.8187,23.4087,24.361,22.8587,23.8465,24.2261,23.6051,23.9869
chat-1;H2L0H3,24.3034,22.6287,21.9046,21.4681,23.57,24.1983,23.7977,23.2488
lfi-1;H2L0I2;H2L0I3,21.8941,19.3051,21.5423,20.3384,19.3626,21.3554,21.538,21.0834
lfi-1;H2L0I2;H2L0I3,20.5287,20.237,19.4639,20.5385,23.384,23.9987,24.9932,23.8005
lfi-1;H2L0I2;H2L0I3,21.6843,20.0704,18.2316,20.1935,23.3963,23.5986,22.5059,22.8924
lfi-1;H2L0I2;H2L0I3,21.6892,21.226,19.7231,21.0101,20.9287,21.8693,21.855,21.0838
lfi-1;H2L0I2;H2L0I3,19.6791,21.2776,21.2126,20.8933,21.637,23.0026,22.7406,24.0452
lfi-1;H2L0I2;H2L0I3,22.105,20.3477,21.6699,20.5545,20.2887,21.5472,21.6251,20.2962
lfi-1;H2L0I2;H2L0I3,21.8293,19.8365,19.1952,21.0178,20.9448,21.1751,18.7902,21.425
;Q22095,23.7671,23.309,23.6403,21.2213,21.0048,21.45,21.6938,21.3926
dhs-30;H2L0K8;Q65ZI3,21.4912,19.9613,20.0503,21.2196,22.3384,25.8194,24.7962,25.2468
pod-2;Q9GZI3,21.0841,21.51,20.0997,21.5093,25.0412,25.8465,24.3681,23.8175
;H2L0R6,21.3638,20.7415,19.3284,18.8252,22.0882,23.7775,23.0898,21.9665
;H2L0R6,23.1412,23.1819,23.718,23.3108,20.5679,22.5273,23.7873,21.7264
;H2L0R6,19.9101,20.7739,20.1842,20.6406,24.4806,23.2422,22.3582,23.4104
;U4PC11,21.6264,20.8412,21.5501,21.7214,20.6731,21.6759,21.538,21.3181
tba-1;tba-2;O18688;P34690,23.3966,22.912,22.8543,23.8311,21.4067,22.7182,24.106,21.8145
tba-1;tba-2;O18688;P34690,21.4109,20.6622,20.6302,19.7844,20.0791,21.9227,21.3173,20.7828
;H8W3X0,19.4312,21.2005,19.4027,21.2114,21.0923,19.8061,21.6101,21.0156
F08B12.4;H9G2R5;Q19191,20.669,20.0089,21.6663,20.8544,19.3973,20.5823,21.4311,21.2988
F08B12.4;H9G2R5;Q19191,22.4506,23.3203,24.9761,24.6989,20.6737,21.6349,21.4838,20.9857
idh-1;Q21032,20.0403,21.4685,20.8906,21.6776,22.8158,25.0479,24.7306,25.0775
idh-1;Q21032,25.3642,24.4697,24.9884,25.5701,27.1673,28.3451,27.4722,26.9331
pah-1;I2HA98,24.7832,26.8266,26.7447,24.7965,19.8995,21.3518,19.9007,20.4654
pah-1;I2HA98,19.0737,21.3662,19.8788,21.6589,24.0792,23.0795,23.072,23.0748
pah-1;I2HA98,22.065,23.1261,25.008,24.6469,22.3596,23.6993,22.776,22.561
brp-1;I2HAF4,28.7833,27.5991,26.2686,26.5112,24.3792,26.1957,27.6707,26.9575
brp-1;I2HAF4,29.5303,28.3002,27.7951,27.913,24.3792,27.7523,27.3571,25.7164
brp-1;I2HAF4,27.3384,24.3318,25.8523,26.3801,23.6279,26.086,26.1162,25.5906
rpl-30;I2HAJ2;Q9XWS4,24.4246,29.6436,27.1849,28.3341,24.6859,23.1444,24.0663,21.4611
rpl-30;I2HAJ2,22.026,18.6023,20.9888,20.7549,23.8163,24.001,24.2914,23.316
his-40;his-2;his-74;K7ZUH9;Q27532,24.0223,23.1219,24.2269,23.7761,20.2914,21.7694,20.365,21.4274
his-40;his-2;K7ZUH9,25.0571,23.1451,22.9955,22.2475,20.4444,21.0896,20.1402,21.2745
zbp-1;Q6A582,20.8716,21.2428,20.3487,21.4046,19.4055,21.3601,20.8273,20.9431
cdh-12;K8F801,25.1413,26.337,25.4092,24.993,19.8629,21.7948,20.7729,20.0631
lev-11;K8FDX2,21.0437,21.1811,20.4812,20.8972,21.0669,23.8302,23.3265,24.4414
;K8FDZ1,21.7513,21.1917,20.4087,19.2006,20.5856,20.915,21.8843,19.9897
;K8FDZ1,22.0269,21.1217,18.1536,20.5849,19.9873,20.6694,21.2909,21.3338
;L8E833;Q23179,22.0931,25.3134,24.4743,24.5833,20.5947,20.5409,20.8593,20.7012
;L8E833;Q23179,25.9009,23.9259,23.4945,21.7787,27.7529,28.7552,29.6103,27.4908
;L8E833;Q23179,20.4176,20.1444,21.1376,21.3084,20.2419,21.6968,21.3818,20.453
;L8E833;Q23179,21.2887,21.5055,21.0598,18.9534,20.3969,21.533,21.6475,21.0349
;L8E833;Q23179,21.8939,20.0278,21.4899,20.4537,18.9094,20.569,22.5222,19.3997
;L8E833;Q23179,24.5427,20.4782,22.1125,22.1106,20.6807,21.1631,21.7838,20.8636
;L8E833;Q23179,20.5845,20.939,23.9522,21.5244,20.3742,20.0289,21.6348,19.4459
;L8E833;Q23179,20.5124,20.772,20.5892,20.3016,20.9543,20.102,20.8099,20.7564
ZK688.5;L8EC34,20.7669,20.9816,20.1298,20.7911,23.0518,22.2709,21.636,22.2345
ifb-2;M1Z854,21.0338,20.9907,20.2225,20.3769,23.8331,25.5165,26.3339,23.8051
ifb-2;M1Z854,19.291,25.0452,25.6423,23.6612,26.0021,27.2265,25.1434,26.1452
ifb-2;M1Z854,20.0709,20.8879,20.1942,20.1052,20.3586,21.6822,21.6987,21.4203
;N1NSD4,24.6735,23.8903,20.3828,23.882,20.8821,20.852,21.2042,20.1598
;O01477,20.9918,19.5781,21.2247,21.2553,20.0853,21.2009,19.9191,19.5266
soap-1;O01485,21.0355,20.7855,20.8334,20.8001,22.4665,25.2718,25.3415,24.2965
stam-1;O01498,26.9711,21.6787,21.9829,22.5912,27.5703,29.0807,28.809,28.3604
stam-1;O01498,20.4321,20.8351,21.3102,20.8454,20.0788,20.9735,21.0147,21.2328
stam-1;O01498,25.7889,25.4178,25.7959,25.2321,20.8103,21.7415,21.0008,18.5256
rpa-2;O01504,23.7702,23.6515,23.9037,22.989,22.3117,23.9356,23.1993,22.9862
rpa-2;O01504,25.1528,24.7727,24.6987,26.8106,23.1001,24.1566,24.0447,22.3687
rpa-2;O01504,20.857,21.0897,21.0424,20.798,20.1762,19.527,20.6863,20.7148
rpa-2;O01504,23.8894,22.7426,24.9498,23.0563,21.7288,22.3488,23.7327,22.7293
aars-2;O01541,21.0319,20.3091,21.0865,21.4872,19.1462,21.2125,21.3788,20.3329
cpn-3;O01542,21.6172,20.7827,19.396,21.28,21.0733,21.5576,20.9913,20.6314
npp-11;O01576,24.4301,24.7069,24.566,24.9462,20.9633,23.6041,23.1044,23.9566
npp-11;O01576,22.7581,21.5235,22.0955,23.5921,20.9153,21.5555,20.539,20.9204
unc-108;O01577,24.6268,25.8773,25.1026,25.452,21.6202,24.5455,23.9554,23.2143
;O01591,22.847,24.7681,25.8587,25.9698,23.4954,21.6635,21.1926,21.8029
T19H12.2;O01615,20.6791,21.5103,20.9256,21.1233,20.787,21.681,20.8638,20.6128
T19H12.2;O01615,21.3893,19.8036,20.1519,21.3214,20.6769,21.2226,19.9206,21.2233
T19H12.2;O01615,23.6306,21.7297,21.5656,23.0677,20.5893,21.0484,21.029,21.2215
inx-12;O01634,22.2499,20.4667,20.8622,21.7572,20.8555,21.8006,22.6765,21.8913
inx-12;O01634,22.6099,20.1417,20.8939,20.7906,24.4065,24.6866,24.3517,24.0986
inx-12;O01634,22.3736,21.812,22.9715,21.8777,21.3914,23.0195,22.4691,22.5246
;O01681,26.8623,27.2838,28.8107,27.7842,25.9869,26.0446,27.4155,26.0447
rps-17;O01692,25.3951,21.5796,20.416,21.3953,22.4123,25.6801,23.7763,24.4984
rps-17;O01692,20.5169,21.1966,21.0129,21.2073,20.0695,21.3828,21.8284,20.3983
rps-17;O01692,20.2806,19.6176,20.3877,21.1459,19.955,23.9121,24.8141,22.2205
rps-17;O01692,24.6438,23.1928,22.7453,21.8808,20.4913,21.4265,21.1544,21.1393
rps-17;O01692,28.0523,22.9894,22.4474,24.2461,26.4436,28.504,29.4869,26.5031
unc-89;O01761,21.4832,19.8791,20.4596,21.533,22.6999,24.2102,24.7147,23.6159
rpl-7;O01802,21.7597,21.2717,21.0773,20.6819,25.2553,25.5641,25.5998,26.0364
rpl-7;O01802,25.71,22.5696,23.4148,23.7974,25.019,24.1438,22.5579,23.7331
rpl-7;O01802,21.0807,20.0345,20.9256,20.8281,22.6241,23.0848,23.0915,22.2391
rpl-7;O01802,21.358,20.7894,21.8335,19.9981,20.624,21.042,21.6979,21.0571
rpl-7;O01802,22.1385,24.4347,24.547,22.176,22.1557,23.6126,24.2457,24.7269
rpl-7;O01802,21.9635,20.6889,21.0833,21.6985,20.9523,20.1834,21.2622,21.1579
rpl-7;O01802,21.4533,20.2766,21.8207,20.1559,23.588,25.7595,26.479,25.003
acbp-1;O01805,19.5491,20.376,19.4858,19.4958,20.5922,20.3811,21.1986,20.3134
acbp-1;O01805,20.6432,20.2789,20.8651,20.951,19.1358,21.7818,20.7859,20.5683
acbp-1;O01805,26.2852,26.7475,27.5555,27.5959,19.6137,21.604,21.3053,21.1214
;O01806,24.572,25.6629,25.7678,24.0068,21.0948,21.6745,20.5644,21.3426
;O01806,21.937,19.6636,20.7573,19.8776,22.704,22.9508,22.2515,22.6394
;O01806,24.2594,25.3235,26.8497,26.2738,23.885,23.7506,22.1298,23.4003
lbp-6;O01812,23.0776,22.0518,22.473,20.5481,20.5145,20.6076,20.7705,19.7835
lbp-6;O01812,24.6846,23.2419,24.8886,22.3349,20.0605,21.4889,21.663,21.2685
rpl-24.1;O01868,24.4166,24.3213,25.7253,25.9202,19.3655,20.861,21.3363,21.3795
rps-10;O01869,25.9221,27.7832,26.9388,26.3049,23.2393,25.0276,25.416,24.8351
rps-10;O01869,20.555,20.1712,20.6391,21.1057,22.4256,25.7385,25.6341,24.1728
rps-10;O01869,20.8364,18.4154,20.563,20.8032,20.6486,21.7211,21.3627,21.2226
rps-10;O01869,35.242,29.7449,29.9375,29.6303,32.5198,34.39,34.1591,33.3558
rps-10;O01869,23.4424,27.5704,26.7004,25.9842,22.4023,24.2709,23.9266,22.6783
rps-10;O01869,24.8923,25.585,25.529,23.8715,24.7929,25.7304,26.5821,24.1701
rps-10;O01869,24.8923,24.4551,24.5041,24.8279,25.2005,25.1259,25.833,23.5562
rps-10;O01869,22.0856,21.2363,21.2203,19.315,20.8799,20.8418,21.5792,21.0357
;O01893,22.0572,20.265,20.647,19.1648,19.2232,21.4388,20.5629,19.8233
