geneName;Leading.proteins,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
rpl-3;P50880,21.5139,22.01,22.5274,19.9149,19.9084,19.7874,19.5437,19.2815
rpl-3;P50880,20.4081,19.8694,20.3665,20.9,21.2142,19.2577,19.5253,21.0753
rpl-3;P50880,26.7466,25.1155,24.4464,22.7711,21.177,21.9043,22.6208,20.6482
rpl-3;P50880,21.3116,20.1819,18.9209,21.4433,17.6088,18.5742,15.8149,16.9398
rpl-3;P50880,21.9009,19.3531,20.8808,21.5519,23.3004,22.776,23.1085,22.2467
rps-2;P51403,23.3739,22.5912,23.8769,25.9553,19.0247,20.8558,19.2078,18.5229
rps-2;P51403,27.4651,26.7203,26.7973,27.8252,18.4422,20.594,17.3506,21.385
rps-2;P51403,21.3205,20.6408,21.1592,19.8335,18.1403,17.6711,17.428,18.5162
rps-2;P51403,26.0844,27.2123,26.4643,28.4679,24.2184,23.6909,26.3984,24.255
rps-2;P51403,21.5055,20.7518,20.7224,21.002,17.0402,18.1439,18.8448,17.349
rps-2;P51403,20.9329,20.7514,21.6465,21.5397,21.0336,18.4515,19.2764,19.2521
rps-2;P51403,25.4256,23.4852,23.4051,25.8933,19.8024,21.3705,17.0841,18.1327
rps-13;P51404,21.671,21.0834,21.6462,21.4042,21.1241,17.8017,16.6268,19.3654
rps-13;P51404,21.3103,20.3649,21.4521,19.2248,19.6066,20.0277,19.7375,18.9871
cyn-3;cyn-7;P52011;P52015,24.9876,25.4295,26.3112,25.15,20.5238,20.924,20.6443,19.6025
cyn-3;cyn-7;P52011;P52015,20.6056,20.818,21.3903,20.1374,23.8792,24.4647,24.8894,24.6055
cyn-3;P52011,21.2825,21.4504,19.9875,20.6273,16.4206,19.8772,19.0925,18.08
cyn-3;P52011,21.5442,19.8368,21.8756,21.4495,20.1286,19.4706,19.3744,17.8183
cyn-3;P52011,20.3448,20.9501,21.0632,20.6415,20.255,17.3765,19.5417,17.6707
cyn-7;P52015,20.4774,20.3389,21.321,20.0619,18.9613,21.0822,19.8757,20.7085
cyn-7;P52015,23.2792,23.096,23.7615,22.8862,17.582,18.4706,20.3361,18.9359
cyn-7;P52015,22.9702,23.373,23.2346,25.3329,20.2432,17.7193,19.4096,20.1216
cyn-7;P52015,21.2508,20.9011,21.1204,21.2762,20.0251,18.752,20.0047,21.2392
cyn-10;P52017,21.8909,21.1015,21.8409,21.0036,18.6597,19.218,21.1044,17.6378
cyn-11;P52018,25.112,24.9218,24.9652,25.4995,17.2783,18.4115,20.8965,19.7254
tbb-2;P52275,20.0696,21.194,21.2061,20.4103,17.9822,19.1186,17.3464,19.2903
tbb-2;P52275,21.5696,21.2156,21.271,19.9467,20.7251,17.5636,21.3528,20.071
ubc-1;P52478,21.6823,20.8108,19.0262,20.1883,19.0887,19.2838,20.737,20.7399
pfd-6;P52554,21.87,20.9515,21.475,21.3679,20.3507,18.2261,19.3872,20.5737
pfd-6;P52554,20.3496,21.439,21.6858,21.4062,18.8406,17.6544,19.3074,17.306
T24H10.1;P52652,21.866,20.9037,21.3507,21.3674,19.4211,20.1445,19.2499,19.2979
tars-1;trs-1;Q86D21,21.3932,20.7531,20.2067,21.4183,18.9851,19.9689,18.5183,18.3446
tars-1;trs-1;Q86D21,30.3914,29.1588,29.9209,24.3434,28.8969,28.2546,29.8951,28.7431
F41C3.5;P52717,23.7509,22.9347,22.4724,20.1021,18.9823,19.3283,21.6282,19.8605
rpl-22;P52819,19.65,21.2814,20.5998,21.2355,24.7582,23.4246,24.9166,22.4847
rpl-22;P52819,24.3502,25.293,24.1738,26.5521,23.2647,23.3492,23.2843,22.4847
rpl-22;P52819,19.8666,20.8549,21.1603,21.5841,16.7489,21.0764,19.5694,21.4682
rpl-22;P52819,20.1076,19.641,21.461,21.3888,18.6343,18.3233,19.0725,18.6564
rpl-22;P52819,20.7975,20.2312,21.059,20.85,17.7238,17.9664,20.7528,19.0047
rpl-22;P52819,21.04,20.1502,20.4854,21.2926,19.084,17.7148,20.3777,19.7749
rpl-22;P52819,25.4335,23.7616,21.4921,22.2564,20.8133,19.3958,17.3345,19.861
rpl-22;P52819,21.2157,20.9023,21.7947,21.5788,18.3382,19.2807,19.2722,19.5539
rps-25;P52821,25.6341,25.1995,25.4788,21.827,24.4584,22.8112,21.821,21.7457
dad-1;P52872,23.4535,22.0186,24.088,21.121,19.5039,19.4146,19.2927,19.7721
rer-1;P52879,19.7647,21.328,21.4098,20.7609,18.4683,21.3738,20.7585,17.9114
eft-3;eef-1a.2;P53013;Q86NF3,26.1179,26.3985,26.692,24.1289,25.5439,25.4111,25.6416,24.6743
eft-3;eef-1a.2;P53013,23.3674,22.717,24.2128,22.4609,17.1194,18.9048,20.0827,21.4614
eft-3;eef-1a.2;P53013,25.9271,26.0468,27.0845,24.1121,22.6147,23.14,22.0131,22.576
eft-3;eef-1a.2;P53013,26.1059,25.2604,26.5486,25.665,25.9895,25.1786,26.0358,25.4795
eft-3;eef-1a.2;P53013,24.973,23.7529,23.8527,22.1095,21.5024,20.6807,21.0086,19.7498
eft-3;eef-1a.2;P53013,20.2135,20.3857,20.8547,19.9472,20.1344,18.7152,20.7842,19.2946
eft-3;eef-1a.2;P53013,20.6413,20.7303,20.0141,21.3136,25.0521,26.5783,25.8488,25.3421
eft-3;eef-1a.2;P53013,21.1044,20.8301,20.6275,19.7776,19.9749,21.7867,18.9146,19.4455
mlc-3;P53014,21.2156,20.2474,20.8927,19.187,16.5069,17.5618,21.908,18.5028
mlc-3;P53014,21.6681,20.0278,20.7927,20.6025,19.1227,20.3004,20.7465,19.5353
mlc-3;P53014,23.5862,22.7528,23.0015,23.0016,22.9473,25.1661,24.818,24.3435
mlc-3;P53014,24.7488,23.6501,24.44,21.0722,17.6526,20.3192,18.1577,18.6581
mlc-3;P53014,25.1028,22.7447,23.0206,25.5866,20.4205,18.5059,19.7043,20.1039
D1005.1;P53585,25.519,24.3581,24.8804,24.1487,24.8927,24.5764,25.4054,23.7852
F47B10.1;P53588,21.4721,21.417,21.1072,20.0632,18.8409,18.7167,20.4319,19.6195
hint-1;P53795,21.8784,20.7546,21.3963,21.115,18.6628,20.1188,18.5548,19.5147
hint-1;P53795,20.5236,20.5343,20.5575,20.3312,18.7332,20.2842,19.622,18.0942
F44G4.1;P54073,24.7942,23.9331,25.8146,24.8027,26.4554,25.0792,24.9041,23.9977
aldo-1;P54216,21.5417,20.1102,20.2271,20.7911,20.0479,16.8763,19.3384,19.0644
aldo-1;P54216,21.3197,21.5026,21.7899,19.2219,18.0231,21.008,18.9321,17.2369
aldo-1;P54216,20.8522,18.8527,21.3676,20.7189,16.9009,19.9925,19.418,20.7082
aldo-1;P54216,21.4019,21.5332,21.636,20.3575,19.557,19.1468,19.8676,18.311
cdc-48.1;P54811,23.899,23.2486,23.5381,23.0276,22.5492,24.0148,23.972,23.4008
cdc-48.1;P54811,25.1551,24.4132,25.2337,24.7737,25.1001,26.5669,25.5436,25.764
cdc-48.1;cdc-48.2;P54811;P54812,23.6809,22.0341,23.1153,22.6665,18.6388,20.675,18.0254,18.4933
cdc-48.1;P54811,21.9654,20.1439,21.302,19.3025,21.2884,16.8064,19.3004,19.4582
cdc-48.1;P54811,21.717,19.0704,19.8624,19.697,17.6214,20.1693,21.7261,18.8526
cdc-48.1;P54811,21.5913,20.5389,20.8039,20.4832,19.5372,18.2258,20.3682,19.7628
cdc-48.1;cdc-48.2;P54811;P54812,20.9552,21.3912,21.0431,20.5026,20.1065,19.4859,21.0987,18.0288
cdc-48.1;cdc-48.2;P54811;P54812,20.8912,21.003,21.783,21.0898,19.4369,18.8127,21.4802,17.5627
vit-1;P55155,25.738,23.3546,24.2584,21.8018,20.6319,20.5491,18.6247,19.2634
cth-2;P55216,21.5269,20.8058,21.6906,21.1574,18.0931,16.915,22.0492,18.8751
cth-2;P55216,22.809,23.5621,23.2369,20.4117,19.2722,19.888,21.314,19.5266
cth-2;P55216,20.3531,20.1406,21.097,20.043,19.6699,21.3652,20.3383,19.1636
cth-2;P55216,20.7484,20.9249,19.9954,19.7895,18.0608,18.9153,19.0466,17.9591
cth-2;P55216,24.4608,24.6717,24.4826,25.4914,19.1266,20.1418,19.157,21.0007
cth-2;P55216,21.4027,21.0955,21.5078,20.5832,17.8807,19.7922,20.1605,18.0286
F13E6.1;P55326,24.9058,25.1052,25.2107,23.6627,26.1975,27.9601,28.1903,27.8718
F13E6.1;P55326,22.7478,21.4829,22.209,23.184,18.0345,20.4018,17.9241,21.1322
F13E6.1;P55326,26.1456,24.8731,26.0279,27.1185,18.4028,19.5626,19.428,17.5365
F13E6.1;P55326,21.0066,20.9421,20.7183,20.8649,20.1597,19.9253,19.7245,16.8132
F13E6.1;P55326,21.5285,20.8751,20.6168,20.981,19.4764,18.2815,19.2093,17.9571
F13E6.1;P55326,21.6825,20.9795,19.0914,20.1524,18.8951,20.8348,19.6187,17.1094
F13E6.1;P55326,20.8002,20.5877,21.875,19.6409,20.1667,20.2134,20.0332,20.5963
F13E6.1;P55326,24.8763,23.8264,24.6301,29.1575,20.4993,19.6442,20.6258,18.1024
F13E6.1;P55326,23.0932,20.7331,21.896,22.2768,17.7367,21.1532,21.361,19.4286
F13E6.1;P55326,23.8371,24.2406,24.2615,26.4942,19.6278,17.8762,19.661,20.2632
smo-1;P55853,22.2589,21.7984,21.937,21.5291,23.0311,23.8224,23.2497,23.3968
smo-1;P55853,21.3808,19.1884,21.571,20.2526,19.3201,19.2479,21.6067,20.2577
smo-1;P55853,21.6102,18.2881,20.665,20.7512,19.4505,20.5542,19.2585,19.8117
rpl-12;P61866,21.6811,20.4139,20.9055,19.7889,20.3878,19.9429,18.3965,20.7007
rpl-12;P61866,20.315,21.4285,21.6145,20.1811,20.6267,19.9766,21.9163,20.8316
rpl-12;P61866,21.794,20.3023,19.8754,21.593,19.5062,20.5281,18.5668,18.8524
rpl-12;P61866,23.7684,23.194,20.8187,22.3946,19.4588,17.3798,19.5944,20.3248
his-1;P62784,20.6727,21.2301,20.3764,21.1387,18.848,20.5891,20.7701,20.3257
his-1;P62784,20.5714,21.1931,21.5826,20.6639,19.0439,19.7909,21.9764,19.0109
acly-2;P90731,26.0836,25.5445,25.9001,21.2197,22.4123,24.1447,24.112,25.8923
eat-6;P90735,23.9296,22.2612,22.2269,23.9863,21.779,22.3908,23.2929,22.8673
eat-6;P90735,21.8131,18.1958,21.2205,19.8403,19.1519,17.2179,20.944,18.9584
wht-2;P90746,24.7797,25.0005,25.0683,24.9386,24.3697,24.5381,23.6328,23.6794
;P90862,19.7684,21.0286,20.4706,21.496,23.5175,23.4236,22.6552,22.0878
pbs-7;P90868,20.8211,20.6159,20.0406,20.173,19.6988,20.481,21.0977,21.0397
;P90879,20.8894,19.5187,20.7244,21.5044,22.0425,20.6217,23.8319,23.1934
ifa-4;P90900,25.2834,25.5144,26.7743,25.1019,15.3128,21.0792,18.5523,16.5867
ifa-4;P90900,24.7188,22.9458,24.8196,24.9063,25.1201,25.1396,24.0625,24.5702
ifa-4;P90900,20.5881,20.416,21.0187,20.3339,19.5739,19.2476,20.8926,17.8521
ifa-4;P90900,20.825,19.6933,21.047,20.1169,18.458,19.3855,19.1547,17.4048
clic-1;P90961,21.5512,20.218,20.1965,20.1981,19.7264,20.1322,18.4757,17.8956
clic-1;P90961,20.1336,20.4966,21.5493,20.8246,20.3929,18.9932,18.6454,18.9983
clic-1;P90961,20.5236,20.7081,19.9513,20.6499,17.659,20.2288,19.5776,20.7755
clic-1;P90961,21.6918,20.3178,21.3959,25.6836,17.0213,19.8669,19.0603,19.7568
clic-1;P90961,19.6112,21.3025,20.9324,20.7869,19.2529,18.0542,20.1943,19.942
clic-1;P90961,19.8215,20.6289,20.3493,20.2233,20.0752,19.5394,18.2328,19.2342
clic-1;P90961,20.5838,20.5683,20.9454,20.2052,19.3544,18.201,20.3474,18.8443
csn-5;P91001,24.9823,23.9891,26.3377,22.1193,20.7544,20.0181,19.827,16.733
;P91020,23.9719,23.3823,23.7658,24.254,23.318,23.8377,24.8348,23.9631
chdp-1;P91027,21.0292,21.3128,20.443,19.9253,20.6611,17.1013,18.8839,18.8636
chdp-1;P91027,20.865,20.7515,21.0986,21.3691,20.3773,20.26,17.1688,19.2551
chdp-1;P91027,21.0291,19.9204,20.7513,20.2716,24.2251,24.0388,24.8774,24.7462
chdp-1;P91027,21.2343,19.6151,21.57,21.4818,20.7049,20.8887,18.8303,17.6681
chdp-1;P91027,21.5697,19.3831,20.6138,21.1778,18.5279,19.4028,20.0237,19.4411
chdp-1;P91027,20.9456,21.2381,21.6895,21.5072,19.0377,20.1964,19.694,18.9533
chdp-1;P91027,27.2074,26.3114,26.3574,25.529,19.3544,20.3053,19.061,17.4901
chdp-1;P91027,20.2624,21.4359,20.1866,20.8611,19.0838,18.481,19.7169,20.6666
chdp-1;P91027,19.9581,21.2214,20.2524,21.356,18.0642,19.819,20.6296,19.7769
chdp-1;P91027,26.0776,26.0686,25.8315,24.5711,19.5916,17.3563,21.8804,19.1637
;P91055,21.2106,20.9085,20.6729,19.5119,19.5382,18.4048,20.4252,19.3448
fbxc-15;P91116,21.2721,21.1235,20.6532,21.0149,20.8221,19.4058,20.585,21.0164
rpl-13;P91128,21.9948,21.4085,20.1644,20.5342,19.2347,21.382,21.3542,18.6671
rpl-13;P91128,20.4731,20.8647,20.3478,19.7794,20.2737,19.682,18.549,18.2091
rpl-13;P91128,18.0759,19.4969,21.1254,20.0157,18.1831,18.6095,18.6084,17.603
rpl-13;P91128,22.1063,22.6635,25.3625,20.7732,19.8223,20.8571,18.2284,20.511
rpl-13;P91128,21.7095,20.5171,21.4205,19.5408,19.29,21.565,18.826,19.301
rpl-13;P91128,23.6949,25.4346,24.8469,23.2594,25.1105,26.408,23.121,22.7042
ptr-2;P91129,21.6319,21.2333,20.7808,20.2748,20.1778,19.4517,19.5857,16.612
col-20;P91249,20.9621,19.8322,19.8934,20.7058,26.8357,28.0245,27.5943,27.0172
col-20;P91249,20.9648,20.461,20.3377,19.864,20.4783,18.6946,18.6264,20.1027
;P91269,21.686,21.0509,21.7276,21.5667,17.5864,20.1873,18.8025,20.6214
;P91277,21.4558,18.756,21.8583,19.6868,21.0461,18.1208,21.0828,18.4233
;P91280,20.4571,20.1039,21.4967,21.2616,24.6557,26.4474,25.8663,25.4736
;P91297,21.82,19.7754,20.9166,20.749,18.1591,19.4914,19.3737,18.1961
vha-10;P91303,23.9783,24.2046,23.2536,25.762,24.6188,24.3236,24.8363,24.461
vha-10;P91303,21.9004,19.4139,20.6949,20.1689,19.6665,20.5246,20.3306,19.0465
vha-10;P91303,20.1002,19.6906,21.4938,19.6477,19.0245,19.6714,21.19,16.833
vha-10;P91303,21.6623,20.3067,21.0931,20.3807,19.675,20.4451,20.7278,19.6585
vha-10;P91303,23.1549,23.9123,23.226,22.6339,17.4549,18.8438,20.6171,19.0635
cey-2;P91306,21.1791,21.3169,19.7106,20.5255,18.6159,20.8158,19.5318,19.4037
cey-2;P91306,22.8013,22.3972,22.6159,23.9755,23.0831,21.8569,22.6712,22.9132
cey-2;P91306,23.8665,23.6069,23.2697,22.1424,27.5097,25.275,25.7927,25.8325
;P91354,24.4483,23.3429,23.8131,23.8229,19.5265,20.0387,20.5673,19.6822
cpd-1;P91359,20.7782,21.5069,20.046,21.4687,20.267,18.4182,20.6328,17.509
rpl-15;P91374,24.9615,26.0279,25.7996,25.4914,24.3482,23.7885,24.6661,24.1398
rpl-15;P91374,21.5856,22.3691,22.9567,24.6115,17.7156,21.7069,18.9041,20.4249
rpl-15;P91374,21.4257,20.3088,22.3046,21.5639,18.9853,20.6786,20.2835,19.1043
rpl-15;P91374,22.9545,22.7665,22.9623,24.6904,18.1669,18.971,18.0248,20.3122
rpl-15;P91374,25.8416,24.646,27.3067,25.8545,21.6054,21.3323,21.5978,21.0559
rpl-15;P91374,25.4069,25.0011,25.585,22.068,22.6462,23.0634,23.6765,24.7334
rpl-15;P91374,19.9578,20.8191,21.4787,21.4339,18.9051,20.2136,20.3116,19.0425
rpl-15;P91374,21.4763,20.0572,19.5769,19.4501,20.9758,22.1402,21.5978,21.4407
cey-3;P91398,20.7839,20.1653,20.264,21.4789,18.9543,19.1044,18.9483,18.6646
;P91423,21.8549,19.7756,21.5409,20.7828,20.6315,20.7239,21.6463,18.0322
;P91482,23.204,22.5867,22.1644,24.4411,23.1147,23.3953,23.2219,24.5254
;P91482,23.29,23.3217,23.0057,23.9275,17.3483,20.1202,17.4458,18.0337
;P91491,31.0821,31.4095,31.5102,29.3315,33.0271,33.147,31.9955,32.963
usp-5;P91502,19.1016,21.2409,21.2043,20.2669,19.1143,19.3309,19.6919,20.1738
usp-5;P91502,29.9244,29.1802,29.2105,25.6422,26.1118,27.5368,27.093,27.4426
usp-5;P91502,25.856,24.9273,24.7573,26.5408,19.9685,21.2985,20.9302,20.8026
usp-5;P91502,20.5474,21.3123,19.9688,20.1885,18.3588,20.0629,20.6608,20.6051
usp-5;P91502,21.4899,20.6095,20.4605,21.5612,18.2909,18.7632,18.7947,20.4354
usp-5;P91502,26.6646,25.8657,25.8969,24.0521,25.54,26.1126,26.0164,26.4864
usp-5;P91502,19.9323,20.4103,20.7842,20.0373,19.2681,17.8431,20.425,17.4522
usp-5;P91502,18.9214,21.2225,21.2058,19.3314,23.6914,24.7106,24.2115,24.1468
usp-5;P91502,25.0697,24.867,24.7825,22.9484,20.0026,17.9564,18.7775,20.8379
set-18;P91821,21.3167,21.3251,20.5865,19.519,18.0185,17.8567,20.2073,18.2068
F26H9.5;P91856,20.6892,19.6744,21.2904,21.4369,17.7861,21.0927,19.4207,18.3075
rab-5;P91857,20.9689,21.4919,19.8661,20.5855,19.5652,19.7639,19.2894,20.6663
rla-1;P91913,20.3154,19.2653,21.6662,20.6255,17.9804,15.9192,17.8037,16.6063
rla-1;P91913,19.3423,19.822,21.1519,21.1455,17.5918,20.4817,19.5135,19.5744
rla-1;P91913,21.4874,20.9128,20.57,20.528,19.5515,19.2349,20.3532,20.7099
rla-1;P91913,21.9283,20.6882,19.4189,20.1008,18.0902,21.1573,20.0177,21.0319
rpl-27;P91914,24.6592,24.1392,24.6887,21.8712,17.469,18.3225,18.5353,18.4736
rpl-27;P91914,21.4482,20.862,21.3006,21.5644,19.179,17.7209,21.9159,15.4294
rpl-27;P91914,23.57,21.2589,20.9948,24.4244,17.7839,19.8539,19.6037,18.8058
ola-1;P91917,21.0346,21.3509,20.8824,20.3689,20.089,17.9043,19.2433,16.8202
snr-2;P91918,21.5424,21.1775,20.016,21.4576,17.7449,21.2804,19.5422,18.9325
snr-2;P91918,20.9686,21.5504,20.7036,20.0182,21.6512,21.7143,21.5378,22.2586
ZK370.8;Q02335,21.9575,20.7819,20.3127,21.1792,18.4425,20.8827,19.0765,19.559
ZK370.8;Q02335,23.743,22.1984,22.6331,24.961,20.783,19.5508,20.0205,20.2459
ced-10;rac-2;Q03206,21.2056,20.5192,21.6016,20.9054,18.6472,20.3172,21.1368,20.2811
bre-3;Q03562,20.3825,20.9194,21.4776,20.6843,17.0558,20.2072,18.8363,19.377
B0464.6;Q03564,21.6442,21.5531,20.979,21.5634,22.8119,23.6101,23.2002,23.1515
C38C10.2;Q03567,21.7429,19.4318,20.7689,21.1537,20.3559,19.8325,20.1098,18.9395
C38C10.2;Q03567,23.0087,26.2475,26.6868,23.1869,26.3899,26.2239,26.8174,26.0772
nhl-1;Q03601,25.0004,24.6263,24.3841,24.814,22.4017,22.1021,22.4319,21.664
lrp-1;Q04833,21.7812,21.3958,21.4635,20.9233,19.9882,20.5386,17.4927,19.7853
C30C11.4;Q05036,22.4011,22.2236,21.0296,22.172,23.8115,23.0943,23.3635,23.0749
C30C11.4;Q05036,21.9861,20.8589,18.9957,21.1676,18.8967,19.6356,19.5126,19.1902
cdc-42;Q05062,17.9977,20.9423,21.6576,21.3268,20.6581,19.7711,21.8973,19.8748
cdc-42;Q05062,20.8305,21.0849,20.8503,19.3318,19.7515,17.822,18.0404,20.3131
cdc-42;Q05062,21.8231,21.3981,21.301,20.3431,16.9478,20.4827,17.6277,17.8244
cdc-42;Q05062,21.9961,20.1913,20.3341,18.8288,18.1712,19.7943,19.0062,19.9266
;Q067X2,25.5159,24.9621,25.7575,25.4676,17.172,20.898,15.9949,19.3161
unc-60;Q07750,20.5752,20.4973,20.7773,20.1302,20.0382,18.338,18.2448,18.5689
unc-60;Q07750,24.5459,23.4961,23.2064,22.5429,16.5414,17.2899,20.0981,18.385
B0495.8;Q09217,20.8361,20.4433,19.4635,20.9933,23.8781,23.993,24.4024,23.9411
C13B9.3;Q09236,20.4703,19.9991,20.2442,20.9413,16.208,16.87,20.3394,17.7147
C13B9.3;Q09236,21.3102,21.2174,21.6577,20.4679,21.4564,18.7185,18.1265,19.7354
C13B9.3;Q09236,22.2958,22.1969,23.1411,26.1248,20.9019,19.3221,21.1841,19.2056
C18H9.3/C18H9.2;Q09237,20.3234,21.2686,21.2891,21.5468,18.7871,20.9484,19.6687,19.1535
C18H9.3/C18H9.2;Q09237,21.8569,19.7606,21.2079,20.2703,20.7688,18.9553,21.5311,19.814
dnc-2;Q09248,20.7767,19.9165,21.2474,21.4002,19.3388,19.3478,21.0529,17.8563
C16C10.4;Q09250,20.1446,20.8308,19.7508,19.9358,16.0891,20.9165,18.8099,19.832
C34C12.4;Q09269,23.2056,23.8312,24.7747,22.4157,24.4123,24.1199,24.5868,24.0684
C56G2.7;Q09289,27.2186,25.3283,26.4895,27.0267,27.0133,28.5551,28.381,28.4895
C56G2.7;Q09289,24.7667,24.2784,24.9082,24.7712,26.8202,26.5864,27.1217,27.2854
C56G2.7;Q09289,25.2179,24.9496,24.9505,22.9778,26.6927,26.1269,26.9155,26.4738
C56G2.7;Q09289,21.2189,19.9883,21.8077,20.3802,17.5088,20.8072,19.3759,19.3145
C56G2.7;Q09289,25.9132,26.3212,25.6029,24.1603,24.8664,24.8491,25.5085,24.7594
C56G2.7;Q09289,23.9412,23.4205,24.3081,24.569,19.7799,19.7121,19.275,19.8605
C56G2.7;Q09289,21.0544,20.207,21.7143,20.6331,19.2442,20.8527,20.0248,19.9207
C56G2.7;Q09289,21.1257,21.3831,21.2904,21.3745,19.7056,19.7742,19.4478,17.3607
T09B9.4;Q09350,20.8564,20.7838,20.5729,19.1027,19.9235,19.8948,21.7504,18.0274
K07E1.1;Q09407,20.4437,18.8598,21.8222,19.9552,18.3554,19.16,21.7329,21.2249
pgam-5;Q09422,20.3354,20.9585,20.8691,20.9995,19.3794,18.0269,18.7712,20.9586
pgam-5;Q09422,22.1096,22.3017,22.4699,23.973,18.3088,21.0648,20.5646,19.5687
pgam-5;Q09422,24.3813,23.7507,24.1987,23.952,23.9552,24.9184,24.8815,24.6861
mex-6;mex-5;Q09436;Q9XUB2,21.77,20.9465,21.9437,22.611,18.6907,17.8463,19.4242,19.9807
ubh-4;Q09444,26.3639,27.6649,26.5082,28.2829,17.8433,20.1518,18.4266,19.9922
ubh-4;Q09444,27.4993,26.0382,27.1602,22.2234,19.3309,20.1777,20.1138,19.4194
ubh-4;Q09444,25.753,24.355,25.5024,24.0171,18.3634,18.0905,21.3542,19.1008
ubh-4;Q09444,26.4196,27.0973,25.3294,24.8236,21.409,17.7415,18.7628,20.7339
;Q09489,21.4672,20.443,21.3262,20.5546,20.0377,19.5921,21.3603,17.8205
;Q09489,21.3281,18.6408,20.9448,20.6685,17.6678,18.2996,19.4866,17.2541
lgg-1;Q09490,21.0776,19.965,20.7118,20.9557,19.7443,19.3637,17.9829,19.5315
lgg-1;Q09490,24.7049,25.7863,24.2956,24.6966,16.9861,18.3383,19.6315,20.3235
rpl-10;Q09533,19.6866,20.6354,19.8472,21.4566,17.6518,18.0475,19.6199,16.1688
rpl-10;Q09533,21.2429,20.8048,19.8557,21.008,24.2208,23.3426,23.6706,23.6264
rpl-10;Q09533,23.1274,23.1553,23.2837,24.0445,18.6408,19.122,20.2161,18.2003
rpl-10;Q09533,24.0121,23.9714,23.7357,21.836,18.6301,20.4365,19.3778,20.8042
F36G3.1;Q09560,20.6357,20.9119,21.3526,19.757,21.305,19.9478,19.5515,18.1555
F48E8.6;Q09568,25.3462,24.7198,26.2743,22.57,22.8504,22.2529,23.381,22.4835
lec-3;Q09581,21.9118,20.5888,20.6991,20.2932,19.5351,19.1393,20.1685,17.7675
lec-3;Q09581,21.3212,20.1277,21.8856,20.8403,20.6125,20.1803,20.5195,19.1024
lec-3;Q09581,20.8307,19.5215,21.6111,20.3841,17.9058,20.5249,18.7743,19.9895
lec-3;Q09581,25.1276,24.3636,24.6808,25.2777,22.3942,23.1365,22.7115,23.2585
lec-3;Q09581,23.5811,23.6731,24.492,25.8728,18.0484,19.8213,20.7366,21.1414
ptc-1;Q09614,24.1274,24.7485,23.6605,22.5164,23.2632,24.8405,25.6664,25.0391
tnc-2;Q09665,19.4353,21.5295,21.2312,20.3731,21.0347,18.5528,17.9826,16.5847
ptr-13;Q09934,20.4438,21.2573,21.1297,21.0954,18.1329,19.908,20.3096,19.3835
ptr-13;Q09934,24.2216,23.4141,25.1079,23.5839,27.0615,27.0454,25.168,25.1979
ptr-13;Q09934,22.6847,21.1995,22.3061,22.9944,19.5642,19.557,17.5735,18.5684
C53C9.2;Q09936,20.9558,21.4241,21.2069,19.1205,20.3278,19.4144,18.9065,19.5513
C53C9.2;Q09936,21.8748,19.3207,19.984,20.8868,20.7177,20.0022,19.6204,19.5914
C53C9.2;Q09936,20.6272,21.0417,20.7903,20.962,16.5762,20.6205,21.0319,19.2285
C53C9.2;Q09936,21.4196,21.5088,19.5273,20.2216,18.6303,19.083,21.1638,18.8745
C53C9.2;Q09936,20.8382,20.2413,21.5768,21.4852,19.7139,18.725,20.7974,19.0208
egg-1;Q09967,25.6911,24.1112,24.5397,23.6283,19.0592,17.4324,19.1993,19.7035
egg-1;Q09967,27.422,25.8328,27.6711,25.4083,24.2905,26.5393,25.5089,26.115
;Q09EE6,27.3182,27.9483,28.2153,26.3381,27.4227,27.5537,27.6821,27.0747
;Q09EE6,21.7156,19.8985,21.2247,21.4956,18.307,19.6039,19.7302,19.8427
;Q09EE6,21.2791,19.8228,21.3449,21.119,18.9398,21.4255,19.5355,15.9687
F13H10.3;Q0G831,21.521,21.3107,20.7433,21.5026,17.5077,18.1881,18.915,16.3714
mdt-9;Y62E10A.11;Q0KHC0,20.0939,20.5508,19.771,20.5833,17.3038,19.6643,20.3904,19.3628
T19C3.4;Q10010,27.5745,25.546,25.5196,24.0739,27.2786,24.6512,23.597,23.438
T28D9.1;Q10020,19.4207,21.2064,21.2982,20.8381,18.4467,16.9503,20.2645,17.8915
T28D9.1;Q10020,21.918,21.0582,20.8931,20.3631,23.5785,22.8807,23.7341,22.7841
T28D9.1;Q10020,20.6178,21.4923,20.6815,21.328,24.2638,24.2035,25.057,24.0511
T28D9.1;Q10020,20.9856,20.494,21.6303,20.2674,23.819,24.2035,25.057,23.5828
F15G9.1;Q10033,21.4927,21.3912,21.411,21.2145,20.7807,17.9988,21.138,16.5947
R10H1.1;Q10043,21.7881,19.9892,21.4397,21.532,17.5165,19.7565,21.003,18.7845
vglu-3;Q10046,20.3579,19.4428,19.2491,20.9312,18.0609,19.8262,20.7945,20.2222
C23G10.2;Q10121,21.5453,21.3197,20.2332,20.0467,19.0266,19.6732,20.3346,19.0151
C23G10.2;Q10121,21.7896,20.7183,21.6032,19.946,19.4047,18.8151,20.4643,20.9058
C23G10.2;Q10121,24.9743,23.3049,23.6876,25.6264,23.8342,25.1344,24.6626,25.4637
