geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
"CELE_R05A10,1",14.4124,15.036,14.0478,15.184,13.0375,12.1097,11.9268,11.9933
sms-1,14.1363,14.9182,14.3279,15.4842,11.967,11.9084,11.8281,11.5063
"CELE_Y11D7A,10",14.5604,15.39,14.9605,15.0256,16.935,17.0334,15.9089,17.0693
"CELE_Y59A8B,19",13.7848,15.228,13.8497,15.3577,10.9152,11.6213,11.7493,11.5109
"frm-5,1;frm-5,1;frm-5,2",15.0217,15.4447,14.0214,15.3787,11.1647,11.8889,10.5632,11.8929
"CELE_F08B12,4",14.5268,15.393,14.0999,14.9114,14.8345,14.854,15.2027,15.0068
idh-1,18.9971,19.7391,19.3653,19.6854,19.1541,19.1826,19.1401,19.1402
dur-1,14.3159,14.0739,14.824,15.2745,11.9632,11.557,11.7347,11.0031
kin-20,13.6507,14.0249,15.032,15.4948,13.239,13.284,13.3255,13.4039
mdt-28,14.4671,15.2809,14.1108,15.1639,11.8612,12.003,11.8547,11.8689
"CELE_R13H4,2",19.0861,20.1079,19.3257,20.1643,17.6277,17.5293,17.7949,17.6588
mpst-3,17.9077,18.3357,17.7297,18.2319,15.9178,16.0381,16.0294,16.0515
"CELE_F54B8,4",17.9435,17.9975,17.8597,17.9661,16.051,16.5755,15.6983,16.1211
acl-2,22.0776,22.0376,21.824,22.4352,17.9492,17.5657,17.6178,17.3957
"CELE_F28C6,8",20.1651,17.3487,18.5067,17.7271,14.8245,14.4279,14.3019,14.5671
col-184,14.9207,15.4506,14.5334,14.6379,13.2469,14.5604,13.6871,14.6325
pah-1,17.7362,18.3776,18.0013,18.5793,17.3922,17.2801,17.0614,17.1344
"CELE_F01G4,4",14.8657,15.2452,14.806,14.9363,12.9366,13.4289,12.9293,13.1064
brp-1,18.724,19.5167,19.1002,19.6556,16.35,16.5015,16.2131,16.3259
lec-3,19.805,20.4818,19.9818,20.3417,17.966,18.0549,17.9163,17.9925
"C23H5,15",14.4,15.2537,14.8781,14.7417,11.9634,12.0182,11.7801,11.7543
"CELE_K07F5,15",14.023,15.3185,13.8003,14.7888,13.1928,13.4486,14.0185,13.0973
"CELE_F54D11,4",14.4533,15.0003,14.547,15.321,14.2128,18.721,17.6678,18.0505
his-57;his-57;his-3;his-35,19.3219,19.9079,19.5704,19.911,19.2093,19.1971,19.6339,19.358
let-526,15.0212,14.5041,13.9579,15.1356,12.0029,12.0239,11.2419,11.6247
"CELE_Y9C9A,16",14.8256,14.9933,14.8606,15.4519,14.3859,14.3394,12.651,15.4096
his-40,14.8169,14.3824,14.4456,14.9869,11.7189,12.0054,11.8462,11.8004
hpo-27,15.5732,16.3252,16.1294,16.0207,16.5493,16.0611,16.1556,16.1028
"CELE_F42A6,6",14.841,15.4314,14.0414,14.7614,13.4024,12.8211,13.6517,13.1674
tnt-4,18.4751,18.7728,18.9843,19.26,15.7947,15.7061,15.7209,15.7343
"CELE_F13E9,11",14.8528,15.5406,14.1856,15.1681,13.5831,13.1358,13.1955,13.6592
"CELE_Y105E8A,1",13.9749,15.4144,13.9394,15.0301,11.9637,12.0317,11.7673,11.8682
lev-11,22.9931,23.4202,23.4105,23.5152,22.6176,22.7141,22.4429,22.489
"atg-4,1",14.5908,14.8067,14.2911,15.5059,14.7405,13.0322,14.0226,13.7667
cth-1,14.0037,15.0172,14.6575,14.8229,17.7587,17.4293,17.2832,17.3313
"CELE_F13D2,1",14.7401,15.402,14.9145,15.4991,20.7881,21.0712,20.7654,20.1171
"CELE_Y16B4A,2",16.5043,16.7471,16.4334,16.716,15.572,15.5861,15.495,15.4092
"CELE_W07E11,1",14.6477,15.4362,14.8534,14.8749,13.4935,13.4303,13.6927,13.6084
"CELE_Y73F8A,24",15.2618,14.9657,14.8544,14.2213,13.7704,13.721,14.0202,13.8829
"CELE_Y69H2,7",17.2161,16.4489,15.7943,15.9945,13.9436,13.6355,13.6003,13.2378
hpo-34,18.4735,18.7949,18.6244,18.8602,17.2009,17.2568,17.2095,17.3653
"C07E3,3",13.8599,15.0196,14.1178,14.4268,12.9147,13.6714,12.8307,12.7741
zbp-1,16.0022,16.6817,15.9566,16.4226,15.8117,15.7961,15.6912,15.7547
"CELE_T16G12,7",14.4111,15.0684,14.9192,15.1868,12.0142,12.0324,11.8553,11.8008
"CELE_Y54G2A,75",14.9792,15.3837,15.0433,13.9883,12.0617,11.6657,11.7341,11.8642
"CELE_T23E7,2",13.798,14.8462,13.5599,15.0296,12.0601,12.0381,11.8783,11.8259
"CELE_Y69H2,3",19.0461,19.4191,18.8025,19.6267,17.6296,17.6435,17.6535,17.5907
"C09G9,1",14.7135,15.4537,14.3513,13.748,13.4166,13.1295,13.7342,13.358
"CELE_F55F10,1",14.7794,15.5384,14.9588,15.35,12.6594,13.2129,13.1689,13.158
"C34D10,2",17.0702,16.2927,16.274,16.3077,15.0744,14.7286,14.2459,14.7004
"C54F6,18",17.0911,18.8884,17.8621,18.2001,11.8922,11.9868,11.6715,11.8092
"CELE_W05H9,1",18.0841,17.6399,17.6732,17.4727,14.8587,14.6872,14.8785,14.6603
"CELE_F42H10,3;F42H10,3",16.1553,17.4128,17.2147,17.4296,15.5653,15.5025,15.4934,15.4858
"CELE_ZK688,5;ZK688,5",14.9803,14.9353,14.2046,15.163,13.3249,13.8541,13.0507,13.1713
ifb-2,19.3957,19.7812,19.4632,19.8744,18.4501,18.3614,18.2699,18.241
npp-8,14.3401,15.5572,14.4989,15.0802,11.9713,11.8703,11.818,11.8141
pud-4,19.2714,20.2172,18.7325,19.8054,15.3035,15.2932,15.2077,18.2043
"CELE_Y69A2AR,16",14.4661,15.382,14.4451,14.8846,14.4715,14.3143,14.6791,14.1781
spk-1,14.7242,14.9244,14.8682,15.206,13.7758,13.9915,13.6559,14.0609
afd-1,14.4952,14.6593,13.622,15.4519,13.7288,14.3552,13.9112,14.4422
glo-2,14.1779,15.147,14.6799,14.9648,11.9818,11.2142,11.7464,11.9129
"CELE_Y24F12A,1",14.6231,15.5009,14.8701,15.1081,11.9028,12.0355,11.8719,11.8698
"C14C10,5",19.7997,20.2564,19.6612,20.4633,16.2632,18.7618,18.2471,18.5837
"CELE_F08H9,4",15.0179,15.356,15.0365,15.4032,12.0472,11.9058,11.4757,11.7847
"CELE_F17C11,4",14.4836,14.7646,15.0632,15.0029,11.9727,11.8599,11.809,11.7121
lst-4,14.9698,14.3954,14.1714,15.0437,14.6032,14.8417,15.3675,15.2415
rsp-7,16.645,17.3445,16.6094,17.4196,16.4213,15.927,15.1558,15.6696
"CELE_T20D3,2",14.7191,15.1782,14.8677,15.3864,17.5978,17.9192,18.0706,17.7838
"CELE_T20D3,6",14.8525,14.4105,14.6381,15.2637,16.0769,15.9826,15.9589,15.9043
"hsp-12,1",16.4492,16.4872,15.9747,17.0582,14.4196,14.0828,12.5347,14.3576
"CELE_F09C8,1",15.2382,14.8677,15.0094,15.4342,15.7757,15.546,15.4268,15.4805
cest-1,14.7675,15.0268,14.8486,15.4574,14.2194,13.9743,14.3105,13.9055
"CELE_F02E9,1",13.5599,14.8499,14.7227,15.4304,14.5799,14.6861,14.4612,13.977
csn-2,15.6131,16.5671,15.7016,16.5728,14.1502,14.4551,14.3073,14.3434
"B0207,6",18.1235,17.7224,17.8513,17.4676,15.2775,15.7117,15.2962,15.6699
air-2,14.4347,15.0314,14.6345,14.7997,11.5032,12.7655,12.4936,13.2132
"B0261,7",14.1902,15.3753,14.9875,15.3898,11.6325,11.98,11.8809,12.5154
"C03G6,5",18.7664,19.1442,18.7029,19.481,16.1732,16.078,16.1196,15.9454
"C03G6,17",17.1782,17.3378,17.2213,17.3957,14.9562,14.9088,14.89,14.8845
unc-94,14.5471,14.4986,14.9059,15.4405,14.93,14.5997,14.7738,14.6499
tyr-4,13.6892,14.1209,14.9457,14.1442,15.2259,15.5395,15.5285,15.517
stam-1,15.0204,15.0797,14.9395,15.4439,14.92,14.9437,14.808,14.8671
rpa-2,14.4111,15.3538,15.0143,15.0987,20.7058,20.2959,20.3398,20.3849
"C48B6,2",18.4539,15.7926,16.3091,17.2485,14.2067,14.259,14.2719,13.6377
"CELE_F19F10,3",17.5296,18.7868,18.218,18.8683,16.152,15.9879,15.941,15.952
ttr-10,14.415,15.5108,14.9721,15.295,11.9738,12.0222,11.7058,11.8565
"CELE_F19F10,9",16.7482,16.6632,16.3746,16.8136,14.3627,14.238,13.9308,14.1447
asp-6,14.0444,14.6255,14.4024,15.0583,17.7167,17.6716,17.6959,17.6691
asp-12,14.1207,15.3709,15.0265,14.9876,12.3543,12.3374,12.5781,12.678
asp-5,16.2029,17.3447,16.626,16.4592,17.8217,17.6534,17.6655,17.8029
aars-2,19.7625,20.2059,20.1246,20.2668,18.5743,18.6269,18.432,18.5422
cpn-3,20.3877,21.0101,20.1776,20.6096,21.3747,21.2787,21.3249,21.3238
mage-1,15.8113,16.2471,16.0124,16.6708,13.9159,13.7499,13.7301,13.4822
"CELE_F48C1,5",14.2812,14.8494,14.9203,14.0178,11.9455,11.9782,11.7951,11.8767
"CELE_F48C1,6",17.4136,18.049,16.9925,17.5615,15.7554,15.8397,15.6941,15.7053
npp-11,17.7255,18.7182,17.8454,18.4267,15.5061,15.4905,15.4397,15.4628
unc-108,19.7419,20.0039,19.7949,19.0463,17.4245,17.5233,17.3497,17.4067
"F53F10,3",14.3753,15.2597,15.0657,14.4979,15.7523,15.6408,15.0753,15.5356
"CELE_K09H11,1",14.9419,13.8733,14.5335,14.9397,13.7871,13.4831,13.6008,13.5277
"CELE_K09H11,7;CELE_F44E7,2;C53A3,2",14.6618,15.1978,12.8117,14.376,11.9061,11.8218,11.7139,11.8356
cysl-3,19.4185,20.5153,19.3782,19.648,17.955,17.7827,17.538,17.7852
"CELE_R08E5,3",16.7621,16.2008,16.6156,15.951,17.1479,17.2012,17.1149,17.1847
nuo-2,19.3672,19.3949,19.2709,19.5259,17.2815,17.4043,17.434,17.4183
"CELE_T10E9,3",14.7432,14.9682,12.3911,14.4073,12.0591,11.9568,11.6112,11.849
ugt-12,14.8597,14.2802,14.5487,14.9386,14.9068,14.7049,14.2136,14.6831
"T19H12,2",17.789,19.5044,18.2474,19.7457,19.0762,19.7325,19.2247,19.4388
inx-12,17.279,17.6084,17.1461,17.296,15.7433,16.2988,15.7197,15.63
jmjc-1,23.1579,23.6431,23.3135,23.7408,20.7506,20.844,21.5877,20.5441
hmg-3,14.8104,15.5381,14.6173,14.6224,14.3818,14.6619,13.9314,14.0842
"C32F10,8",17.2423,17.9765,17.7139,17.9048,17.8094,17.8883,17.873,17.7612
obr-4,13.464,15.3347,14.2906,15.313,14.2831,13.9066,13.656,13.9307
rps-17,18.654,19.7987,19.1765,19.618,17.6245,18.3829,18.3243,18.4154
ddo-3,19.2604,19.5399,19.2188,19.5652,17.0233,16.8438,17.2999,17.0181
apm-1,14.831,14.4706,14.9339,15.4468,15.1782,14.8629,15.0511,14.5543
"CELE_F55A12,5",14.8091,15.0859,14.4417,15.4094,13.7247,13.927,13.9649,14.2191
nath-10,14.5469,15.371,14.352,15.3912,14.6252,14.3628,14.3525,14.5168
dhs-2,14.0466,15.0353,15.0039,15.4093,12.0313,11.8779,11.888,11.7533
ppk-1,15.2426,16.0883,14.5687,15.1257,15.003,15.9878,15.1701,15.4002
unc-89,17.999,18.2779,17.9776,18.5273,16.7484,16.733,16.5755,16.6336
ncbp-1,15.6117,17.2241,16.3203,17.0386,15.0375,15.2678,15.131,15.0982
ule-1,19.8428,19.7095,19.4762,19.9013,17.964,18.0282,17.9717,17.9748
him-1,17.4246,17.3691,16.7233,17.4215,14.9517,14.5967,14.7318,14.2549
rpl-7,20.5257,20.8987,21.1095,21.1096,19.507,19.5803,19.4751,19.4604
"rab-11,1",19.9901,21.0184,20.2076,20.9999,18.9682,18.9207,18.6225,18.7235
"got-2,1",17.4089,17.894,17.5274,18.4627,15.0618,15.4989,15.1727,15.4439
acbp-1,19.5723,20.7476,19.7467,19.6457,20.2084,20.1747,19.6583,19.9312
"C44E4,4",20.7711,21.5306,21.0772,21.5839,19.3959,19.3211,19.1672,19.2344
lbp-6,18.9401,19.382,19.1959,19.9086,20.0033,19.8925,19.7988,19.798
"ant-1,2",24.1696,23.7506,23.6224,24.2887,24.0848,23.8318,23.6921,23.6586
lbp-5,17.853,18.2206,17.4837,18.6112,17.0885,16.9858,16.9324,17.0039
dhod-1,16.3,16.7156,16.4022,16.4383,15.3065,15.0402,14.7951,14.9439
"cytb-5,2",19.9639,20.5846,20.1887,20.5143,17.6924,17.193,17.0926,17.0629
htp-3,15.4379,14.8577,14.857,14.8056,12.9294,12.4032,12.431,12.5155
"C53H9,2",15.5387,17.4281,16.989,17.8726,16.3924,17.2912,16.5605,16.4386
hil-5,15.1282,16.5879,16.6647,18.2998,14.6384,14.883,14.3028,14.3485
"CELE_T05E7,1",14.4709,15.2386,14.7553,15.2578,12.0149,11.9423,11.5816,11.7207
nrd-1,27.4207,28.1912,27.7303,28.096,21.2174,21.5024,20.7501,20.555
"rpl-24,1",19.1589,19.8156,19.3446,19.8373,18.6004,18.6564,18.595,18.6111
rps-10,22.6525,23.4637,22.9175,23.5709,20.5157,20.1638,20.0631,20.0978
"CELE_D1007,5",14.7182,15.5485,13.9498,15.2369,11.97,11.9383,11.7651,11.741
pqn-24,17.4908,18.1949,17.571,18.0234,16.7125,16.736,16.6642,16.6788
acl-14,18.7675,18.0275,17.9721,18.9535,15.3768,15.312,15.4374,15.3283
coq-6,15.0079,14.6715,14.8635,14.9291,15.0418,14.5499,14.4723,14.5283
"CELE_R08F11,4",14.6058,15.3387,14.6515,15.3141,11.9383,11.9773,11.8887,11.7413
"CELE_R08F11,1",15.7466,16.1022,16.3349,17.3755,14.7427,14.4849,14.2249,14.4647
bra-2,14.4564,15.1547,14.7381,14.4549,11.5635,12.0269,11.847,11.7049
mboa-6,19.0716,18.3133,18.8246,18.114,15.8593,16.1219,15.9531,15.7985
tag-96,14.51,14.593,14.7308,14.9782,13.0542,12.9344,12.989,12.8445
emr-1,18.4543,18.9114,18.5998,18.9732,16.2042,16.1279,16.2597,16.1302
"eif-3,H",17.7143,18.3418,17.9784,18.2428,17.6923,17.2654,17.3009,17.2534
"CELE_T23C6,4",14.5915,15.1993,14.1818,14.7885,11.9921,11.9622,11.8606,11.7163
san-1,17.3821,17.3972,16.3669,17.4777,14.9979,14.926,14.5873,14.5892
rpl-4,20.3278,20.8892,20.5303,21.2887,18.5149,18.6306,18.4897,18.5816
ptps-1,14.952,15.1263,14.9369,15.0211,14.6523,13.3605,14.6901,14.3617
smz-2,14.5535,14.8948,14.0889,14.4102,15.2288,14.1951,14.5524,15.4582
"CELE_F19B10,10",13.4937,14.6217,14.612,14.5773,13.3386,12.8855,12.8746,12.8509
"C48E7,1",18.1385,17.6856,15.6205,16.9354,18.2583,18.902,18.9008,18.8882
haf-2,14.7213,15.6577,15.0862,15.4906,13.6152,13.3728,13.6416,13.4975
msra-1,16.5309,16.7342,17.1596,17.3835,15.3079,15.2313,15.067,15.2853
rpb-4,17.0054,18.2517,17.5229,17.5557,15.4687,16.5959,16.8208,16.6312
"C18E3,5",13.6368,15.4386,14.4634,15.3389,11.7651,11.9916,11.5015,11.8393
"swsn-2,2",17.6158,17.7703,17.9006,18.085,13.6182,13.8001,13.8669,13.8737
mlt-8,14.9178,15.3417,13.8966,15.3876,13.544,13.1694,13.5979,13.1033
cdc-37,18.8128,19.5985,19.194,19.7358,16.4403,16.4023,16.2306,16.4694
"CELE_W08F4,3",17.1505,20.4078,19.5005,20.5551,16.5229,16.386,16.2878,16.4052
pcn-1,19.4233,19.8839,19.1837,20.1453,18.2586,18.3115,18.1968,18.3042
"CELE_E03H12,7",14.9567,15.3646,14.0266,14.422,12.0626,11.6665,11.7873,0
"C46G7,2",17.1561,16.857,17.1935,17.2751,14.5107,14.8053,14.5092,14.4145
grd-14,14.5172,14.874,14.2571,14.5635,12.7404,12.8413,13.2832,12.9905
grd-4,14.574,14.6718,14.803,15.3074,12.0229,11.9518,11.4318,11.7237
"CELE_T09B4,5",17.4518,18.6848,18.0921,18.5884,16.5436,16.4978,16.5004,16.5296
"CELE_T09B4,8",18.7472,18.9549,18.6835,18.8307,18.0529,17.9016,17.7792,18.0189
tin-44,16.2248,16.8223,16.1428,17.761,15.5899,15.6796,15.525,15.546
pigv-1,16.3238,16.4786,16.7018,16.7309,14.3178,14.2387,13.2723,13.883
aakg-2,16.4538,15.7539,16.8937,15.9759,14.2625,14.1241,13.9237,14.1036
oxa-1,13.8001,14.9132,13.7252,15.4705,16.1517,16.0791,16.165,16.2984
"C01A2,4",14.4225,15.2369,14.6742,14.1693,14.6861,14.8441,14.5125,14.8008
tads-1,14.0883,14.9829,14.5244,14.8521,12.2546,13.8006,12.4458,12.6121
cbl-1,16.9056,17.2637,17.3778,17.6194,15.6707,15.5555,15.5001,15.5784
mrpl-34,19.3319,19.9975,18.2869,18.9598,14.3609,14.5234,14.5188,14.1552
gln-6,15.8125,15.9442,16.5554,16.0951,15.9455,15.8701,15.8458,15.7868
"C54C8,3;CELE_E03H4,11",14.686,15.4059,14.4001,14.3735,11.9342,11.956,11.8643,11.7982
pqn-27,16.876,17.1014,17.0948,17.5337,16.1815,16.2113,16.3444,16.1303
pcp-3,18.6647,18.7176,18.5,19.6277,15.94,15.8953,16.0651,15.8127
alh-7,18.4353,19.0882,18.6851,18.9905,16.5351,16.6224,16.5279,16.4888
"CELE_F45H10,3",17.7464,18.13,18.4484,17.4756,18.1891,18.1663,18.0885,18.2065
drr-1,16.8794,17.1569,17.2101,17.927,15.6952,15.257,15.3286,15.5187
pck-2,20.2669,20.4062,20.3773,20.3823,19.6688,19.8502,19.7384,19.8144
lbp-7,17.1739,17.8863,16.9823,17.9529,16.6255,16.4692,16.4017,16.3594
prmt-9,17.1019,17.9758,17.6485,17.645,14.6627,14.015,14.4333,14.209
"T23D8,3",15.3209,17.1383,16.1972,17.3495,14.6619,15.3601,15.2318,15.1718
"eif-3,C",17.8649,18.3542,17.9816,18.5331,16.7321,16.6573,16.6871,16.7968
lron-9,14.8989,14.959,14.985,15.48,15.4528,15.5217,15.0833,14.8597
pri-2,14.5723,14.5612,14.4144,14.4672,14.082,12.9084,12.614,13.211
clec-186,14.7834,15.2019,15.0505,15.2526,11.8828,11.5228,11.5608,11.7884
nstp-5,18.4817,18.8473,18.6296,18.8797,15.2879,14.8945,14.7688,14.8258
irg-5,14.984,15.554,13.9153,15.167,12.0015,11.8911,11.4451,12.3558
"CELE_F35E12,6",16.5054,17.2202,16.7662,17.5839,16.478,16.431,16.3615,16.4192
dct-17,14.9617,14.7879,14.8876,14.8242,15.1576,15.2859,15.1373,15.2608
"CELE_F35E12,10",14.0799,15.1843,14.8781,15.2372,15.5894,15.7216,15.7062,15.7629
ifa-2,20.5142,21.2349,20.8681,21.0317,18.5324,18.6456,18.499,18.5032
unc-37,18.4829,18.5312,17.9427,18.3705,10.7637,13.7557,14.5887,14.1392
"ZK1073,1",18.2925,18.6188,18.1547,19.2623,16.2752,16.3012,16.023,16.0987
snb-1,18.8591,20.1151,19.085,20.0132,17.4807,17.7804,17.3693,17.3202
gpx-1,15.4286,16.2285,15.6207,16.4367,15.0948,15.7788,15.4682,16.1517
aex-3,14.9044,14.0749,14.3394,14.8102,16.2029,16.0161,15.9222,15.7705
cyp-35a2,14.6212,14.2701,13.7325,14.4265,12.0708,11.8487,11.777,11.6714
cah-6,14.3858,15.3655,14.879,15.2959,14.1196,14.6776,14.6353,14.436
rpl-19,20.9468,21.3362,21.1053,21.2141,19.0216,19.0342,18.9959,18.9325
mdh-2,20.2558,21.195,20.3535,21.0688,20.3801,20.3286,20.2792,20.2803
cyp-33c8,14.921,15.3997,13.9052,14.5269,11.9726,11.9992,11.6829,11.7571
sucl-2,17.4156,18.3779,17.9842,17.8452,17.1217,17.1746,16.8134,17.0724
gsp-3;gsp-4,15.7935,16.2825,15.1555,17.1663,13.9163,13.259,12.3841,13.2517
unc-64,15.9311,18.2427,17.1529,18.4404,14.7927,14.4394,14.7184,14.799
gst-33,14.9531,15.1637,14.9258,14.5546,12.0193,11.2449,11.7947,11.7507
lys-7,20.1457,21.4512,20.2526,21.3742,18.2757,17.9477,17.7859,17.9895
"CELE_F17A9,4",14.3326,15.5522,14.6629,14.1677,14.6776,14.3577,14.1595,14.6192
"CELE_F17A9,5",15.3356,16.6501,16.2542,16.0659,14.9127,14.755,14.4449,14.4394
"F17A9,2",21.3696,21.9671,21.4936,21.604,17.7746,18.3404,17.5369,17.5878
phat-3,20.7148,21.519,20.8659,21.8075,17.0353,17.4433,17.0047,16.965
"C49G7,3",20.7759,21.4963,20.8792,21.7913,17.9782,17.9935,17.9673,17.9812
"djr-1,2",13.8599,15.4256,14.1095,15.2099,17.54,17.3016,17.0215,16.4208
"CELE_F44E7,4",18.0989,18.2547,17.9892,18.0598,17.4542,17.3447,17.2136,17.3123
"CELE_F44E7,9",14.6124,15.4365,14.1653,14.8141,16.6056,16.316,16.7423,16.5649
sti-1,19.0545,19.1551,18.9321,19.2437,18.1085,17.6432,17.601,17.4949
"CELE_F40A3,2",17.2361,17.4142,17.6945,17.6455,15.242,15.7043,15.4123,15.5653
"CELE_F40A3,6",16.6804,17.837,17.7621,18.0997,16.4148,16.4773,16.4306,16.4601
ugt-61,14.9681,15.5524,15.0181,13.4342,14.9614,13.2267,12.8398,13.7017
"CELE_F59A7,2",14.5728,14.6728,14.2558,15.4437,12.0012,11.7644,11.669,11.8806
cysl-4,14.8257,15.3111,14.6684,14.6269,16.2138,16.5601,16.2398,16.4821
"CELE_F32D1,7",14.5449,15.5066,14.8822,15.4961,13.9892,13.8702,13.9124,14.1062
"F32D1,5",17.7704,16.8974,16.9065,16.5237,17.2321,17.3468,16.8508,16.9549
mcm-7,18.1908,18.0043,17.6601,17.7655,15.7805,15.6557,15.537,15.5476
hpo-18,19.4964,19.8482,19.8224,20.2275,20.0423,20.0577,19.9109,19.9984
dnj-19,18.2933,18.6533,18.5148,18.6854,15.0327,14.9568,15.0429,15.1148
cmd-1,21.4754,21.7796,21.4782,21.6043,19.6872,19.6458,19.3459,19.4606
fkb-3,15.795,15.7181,13.9591,15.1731,14.7799,13.9806,14.0075,13.9337
"C05C8,2",14.4422,14.8754,14.7379,15.5021,13.8712,14.6742,14.5751,14.078
"C05C8,1",15.0427,15.2393,15.0095,14.7486,15.1912,15.0263,14.6815,14.3806
"C05C8,7",14.7836,15.0363,14.4365,15.1867,11.9853,12.6104,12.3644,11.9236
"C10B5,3",17.9094,19.7659,18.6532,18.7072,16.4807,16.0446,15.7604,16.1078
irg-1,15.5351,16.6116,16.9043,17.7534,15.5041,16.5021,16.6171,14.2172
catp-3,16.7382,15.2592,15.285,16.8177,16.3085,15.8463,15.9099,15.7933
asp-8,14.5431,15.2738,14.5897,14.8589,11.6657,11.8763,11.8067,11.8445
rpt-2,18.1637,18.5401,18.2435,18.1435,16.8747,16.4415,16.4355,16.3445
aps-1,14.7704,15.4735,14.7452,15.24,15.804,15.8016,16.1823,15.6632
"CELE_M03F8,6",14.8372,15.329,14.8788,14.9509,14.3654,14.0634,16.0596,15.0872
"C36C5,5",14.7945,14.9439,15.1971,15.3586,15.1854,15.1467,15.1964,15.0866
"C36C5,12",15.03,15.5574,14.7646,14.82,14.8609,14.5121,14.6121,14.6805
phat-5,13.5773,14.1413,13.1251,14.3972,15.4899,15.5704,15.3515,15.4415
phat-4,17.7857,18.3491,17.2147,18.3752,15.424,15.3787,15.1716,15.1879
ftn-1,14.7102,15.4413,15.3645,15.3572,11.8276,11.9184,11.8865,11.8079
tag-196,18.6841,19.1615,18.7404,19.6509,14.9697,15.4173,15.93,15.6082
vps-60,18.5619,18.8071,19.2499,18.6183,15.2927,15.6122,15.4298,15.6899
grd-5,19.5377,19.8957,19.3583,19.6933,18.2818,18.2418,18.0706,17.9323
"CELE_F41E6,12",16.4335,15.9949,15.7925,16.5674,15.7087,16.0057,15.4795,15.5354
cyp-33c9,14.4942,15.4181,15.0157,15.2075,14.065,14.189,13.9021,15.0487
natc-2,15.7549,15.0553,16.2913,14.4144,14.4551,14.5757,14.5074,14.4021
"B0238,11",17.1534,17.5926,17.0954,17.625,15.6975,16.1763,15.9053,15.8867
"B0238,1",19.9205,20.5881,17.9141,20.7564,17.478,17.5931,17.4253,17.546
atp-4,15.9137,18.8347,15.7593,18.9782,20.1452,20.0816,20.0504,20.0243
alh-4,16.6024,17.6757,16.9948,17.5072,17.0193,17.1432,17.0605,17.0793
gad-1,14.3304,14.8284,15.0387,15.4009,15.2017,14.3615,15.0607,14.3814
erfa-1,17.2618,17.7396,17.1033,17.8637,16.979,16.9259,16.8102,16.9013
hpo-19,18.5375,19.2704,19.0066,20.3954,17.9997,17.705,17.6922,17.7504
gba-1,14.8751,15.396,14.7315,15.0554,14.5827,14.5131,14.4609,14.5687
mtq-2,16.7912,17.5006,17.32,17.0351,14.9129,14.6961,14.57,14.4603
"C33C12,10",14.9415,15.3223,13.5388,15.1474,14.326,14.6825,13.8793,13.5014
dhs-13,20.0657,19.0398,19.8462,19.5166,14.3307,14.3413,14.1437,14.1345
"CELE_K02F6,7",14.597,14.7397,15.0546,14.5857,13.7924,13.8966,13.7986,13.7161
apd-3,14.7336,14.6959,14.4052,13.4228,13.1949,13.1675,13.1016,13.2853
"C03H5,3",17.59,17.4765,17.6782,18.3973,16.0434,15.2536,15.0744,15.1917
nstp-4,15.0176,15.2257,15.0078,14.9092,15.9481,15.9859,15.7738,15.8725
sdz-24,14.1637,15.2552,15.0125,15.1737,14.9455,14.4383,14.6297,14.8522
alg-2,14.4977,15.6593,14.9826,15.5793,15.9335,15.9506,15.9475,16.1893
"CELE_T21D12,12",14.4428,15.2434,14.7048,14.6942,15.3379,15.0879,15.2136,15.126
pat-6,18.1944,18.1751,18.8613,18.6977,16.2241,16.2228,16.1178,16.0798
"pqbp-1,1",14.5675,14.8203,14.4358,14.7117,11.7223,11.7349,11.807,11.9971
cpg-4,14.7855,14.3735,13.9916,15.4802,14.7642,14.5159,15.0456,14.9497
"C29G2,6",16.1253,17.7421,16.9043,17.7194,14.536,15.4404,14.3765,14.7277
ugt-41,12.7888,15.2182,14.8066,14.9732,14.3571,13.629,13.3946,13.0951
"F25G6,8",17.6654,17.2204,17.6695,16.643,14.1125,15.3357,14.8054,14.9661
"CELE_F25G6,9",16.3981,17.7442,16.9981,17.7715,14.6638,14.2927,14.1945,14.2904
symk-1,14.9997,15.3604,14.2211,15.4599,13.8926,14.2333,14.0226,14.2052
sftb-2,17.0553,18.3871,17.5903,17.6443,15.2615,15.2287,14.9745,15.0833
"W03F9,1",16.5447,17.5286,16.9395,17.4569,15.9298,15.4214,15.0961,15.3233
dnj-22,14.745,15.0398,15.0052,15.1854,14.2996,13.9729,14.0123,14.0069
natc-1,14.256,14.9142,14.4994,15.2124,14.0852,14.7216,14.7934,14.9979
mrps-2,14.1356,15.3563,14.9333,15.3355,13.489,12.8367,12.9922,12.9881
mrpl-4,13.8413,15.5213,14.0828,14.4747,13.7427,13.6285,16.8845,13.5944
col-143,22.083,22.8554,22.3746,22.7996,16.7981,17.2442,16.5842,16.9121
hpo-8,14.4613,15.1703,14.2072,15.3051,17.0138,16.1617,16.7054,16.1233
flp-24,14.7132,15.2471,14.5712,14.7074,13.372,13.5355,13.2183,13.5867
"CELE_F23F1,4",13.5133,15.4152,14.9641,14.6357,11.2267,11.9652,11.9446,11.6732
"CELE_F23F1,5",15.0507,14.6875,14.5184,15.3114,14.2799,14.2899,14.0714,14.3055
