geneName,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
"CELE_Y22D7AR,10",12.9704,13.0099,12.5257,12.9319,14.0197,12.1026,12.6115,13.8875
"CELE_Y54F10AM,5",19.1287,19.0464,19.0625,19.084,19.0749,19.1582,19.0614,19.0359
rbc-2,12.5013,13.0402,12.9422,12.8825,8.23019,10.991,11.7091,11.6446
"Y54F10AM,8",16.94,17.116,16.949,17.1858,16.7939,16.9828,16.7026,16.7462
herc-1,13.3708,12.8438,13.1091,13.3367,13.2513,13.5469,13.1682,13.2206
"CELE_Y48G8AL,5",15.4117,15.4056,15.9129,15.7559,15.204,15.643,15.5512,15.4882
haf-6,13.4222,14.2309,15.3919,14.3155,14.6721,15.0991,14.81,15.6321
rpl-17,17.3546,17.4707,17.7651,17.9528,18.1349,18.399,18.2359,18.2118
"CELE_Y71H2AR,1",16.9335,16.377,17.2879,17.6257,16.194,16.1302,15.9698,16.4991
"CELE_Y71H2AM,1",12.0366,13.4033,12.9719,11.9999,12.4691,14.6982,14.1359,12.6965
"CELE_Y71H2AM,4",16.3255,16.0771,15.662,15.3144,15.5787,15.3334,15.2502,15.9056
"CELE_Y71H2AM,5",16.8748,17.6452,17.0039,17.4492,17.8979,17.4601,17.6691,17.6212
"CELE_Y71H2AM,20",16.0709,16.3783,15.2483,14.7284,15.5648,13.6195,14.5274,15.6681
swsn-3,15.778,15.9315,15.7479,15.721,15.2882,14.8491,14.7796,15.016
"CELE_Y71H2AM,13",15.9198,16.4658,16.4006,16.5639,16.329,16.1839,16.0686,15.8602
"CELE_Y71H2AM,11",16.038,17.478,16.5794,16.9124,16.6313,15.9517,15.9663,16.5252
set-27,15.1257,15.1184,14.5273,14.3402,13.5333,15.0607,16.3403,14.5307
"CELE_Y65B4A,8",15.5162,16.0371,15.5535,15.1576,14.2165,13.7091,14.2794,13.4852
"CELE_Y65B4A,1",14.2969,14.5249,13.2375,14.3975,13.2269,13.2789,13.5141,13.0981
vps-20,16.3664,16.7212,16.8192,16.8433,15.8284,15.0912,15.3262,15.7138
"CELE_Y54H5A,2",15.4146,15.63,15.2189,15.7892,14.8957,14.4709,14.5376,15.3467
frl-1,12.8206,13.3019,12.7876,12.8948,13.4459,12.7067,13.5857,13.2906
ppk-2,13.7889,12.1318,13.5795,14.5118,14.0852,14.0661,13.9007,14.1012
"CELE_Y48G1C,9",13.1396,13.2955,12.8354,12.9617,13.6823,12.4568,12.6536,13.7849
"CELE_Y47G6A,21",16.2396,16.2269,16.1805,16.8127,15.8903,16.0311,15.8932,16.1969
vps-4,16.9847,17.3799,16.663,17.0988,16.3598,15.9068,15.8575,16.4266
mrpl-38,14.4271,13.6054,14.1457,14.624,11.4706,13.3052,13.2424,0
"CELE_Y18H1A,4",15.6656,15.751,15.1721,15.5032,14.1813,14.2842,13.4762,14.7936
"C36E6,1",14.8217,15.0312,14.8549,13.8432,14.6828,14.515,14.6406,14.4003
mog-2,16.8172,17.6537,15.6154,16.8933,16.9032,16.4893,16.4355,17.1382
atln-1,17.0189,17.2822,16.9147,17.2533,16.7382,16.4128,16.0662,16.1657
zig-11,16.5763,16.4135,16.3899,16.901,16.0846,15.8781,16.0554,16.4673
mrpl-15,14.3926,14.5161,14.5743,14.5291,14.1267,14.4857,14.1947,14.3478
"Y92H12BR,3",16.5505,16.7373,16.9028,16.9173,16.8843,16.2754,16.7334,16.7859
"CELE_Y92H12BR,2",14.726,16.1951,15.3079,16.0597,13.4348,12.4365,12.9211,13.3962
set-29,13.1164,13.4262,13.0196,12.7067,12.889,12.8694,13.6351,12.9899
par-4,12.7234,12.9722,13.0746,12.9017,11.2439,11.202,10.8664,11.6406
uggt-1,15.8802,16.2402,16.0012,16.5079,15.5881,15.4939,15.5055,15.9321
"CELE_F48E3,4",19.2448,19.1487,18.9817,19.0264,18.2228,17.9805,17.7923,18.2104
rpb-10,12.4675,13.2641,12.9372,12.8879,12.6285,13.5067,13.5731,13.4933
"CELE_Y71A12B,10",13.0802,13.3583,13.0132,12.4776,14.0924,15.2128,13.8333,14.1735
pcp-4,12.6555,13.0982,12.9866,12.7568,13.7366,13.9402,13.519,13.6742
nova-1,17.0538,17.0986,17.3619,17.6551,16.5597,16.4153,16.5909,16.9072
ebp-1,17.1348,17.4667,16.8703,17.5287,16.6173,16.2676,16.0318,16.662
prp-6,14.3506,14.9824,14.136,14.8927,13.9859,14.2752,13.7821,14.5813
tcc-1,19.4288,19.8125,19.5016,19.932,18.4275,18.3897,17.8018,18.3575
csn-1,15.7013,15.602,15.5253,16.2409,14.6536,14.4237,14.2343,14.7131
ric-8,13.6585,14.481,13.2955,13.6879,15.2875,15.1481,14.3656,14.9907
"CELE_F14F9,4",12.9939,13.3267,12.7779,13.0644,10.372,11.8806,11.1595,11.6428
acp-6,17.9851,18.1236,18.0616,18.2017,17.2052,17.1343,16.8573,17.3674
"CELE_Y73E7A,1",17.9344,18.0041,18.1288,18.1597,18.0002,17.7052,17.3583,17.9743
"CELE_Y73E7A,2",12.7447,12.6018,12.6791,12.9387,12.9434,12.7005,12.3276,12.8525
cpx-1,16.6623,17.3401,16.056,16.6034,16.1665,15.6909,15.7118,15.5121
eel-1,15.1785,15.0563,14.9743,15.3862,15.1704,15.3381,15.2155,15.3245
unc-27,21.838,22.3248,22.1204,22.5809,20.6647,20.3995,20.0191,20.7435
hap-1,14.0326,14.1283,13.6348,14.8267,14.0954,14.5712,14.2133,13.137
rme-6,13.0176,13.6786,13.3869,13.6892,10.5979,11.4063,12.0064,11.6666
"CELE_F29B9,11",18.64,18.7836,18.6416,18.9636,18.0103,18.3408,18.125,18.1401
mrps-21,13.1367,13.1413,13.0097,12.7236,11.2186,10.646,11.6328,12.9838
"CELE_F29B9,8",15.6879,15.0015,15.0223,15.1553,14.9284,14.8789,15.1661,15.0723
"C46H11,2",12.9019,13.394,12.9227,12.3099,11.4088,11.9827,11.2094,11.5378
phat-2,12.8516,12.4648,12.8504,12.8863,11.9869,11.6983,12.4499,12.3139
snx-1,15.1052,15.333,15.3923,15.8158,14.8706,15.1275,14.6135,15.0859
"C05D9,3",16.024,16.1929,15.3503,16.0443,15.7946,14.6989,14.9989,15.2145
"CELE_R03H10,1",21.5889,21.4561,21.2796,21.666,19.7428,20.382,20.7164,19.3195
endu-2,16.383,16.0816,15.6792,15.9468,15.4722,15.3328,15.2067,15.455
"CELE_F46C8,3",12.6753,13.1997,12.5175,13.0147,10.6588,13.05,12.7913,14.2947
"C49H3,3",16.6669,16.6382,17.0662,16.2912,15.0969,14.8783,14.5367,14.6055
xpo-3,12.9978,13.1898,12.9895,12.7678,12.8823,10.2332,11.9134,12.7435
ntl-4,13.0311,13.4218,13.0144,12.2232,14.5139,14.5829,13.9333,14.2465
arp-11,12.9102,13.1037,12.7803,12.9416,12.749,12.6072,14.1632,13.7293
mrpl-23,9.36279,13.3577,13.0327,12.9793,14.2501,14.9746,13.4116,14.478
"C04F5,8",13.0496,13.3684,12.9347,13.068,15.2158,13.2675,12.9652,14.8035
ugt-63,12.807,13.2493,12.8119,12.954,11.2566,11.1981,11.1387,11.7337
ldp-1,18.3937,18.6156,18.3151,18.6432,17.6007,17.5227,17.5648,17.5458
"C18H7,1",12.6784,13.1168,12.5507,13.0352,19.2677,18.467,18.6634,18.8703
ruvb-2,16.4298,15.9459,16.0665,16.6138,16.0069,15.9648,16.1276,16.1602
"T22D1,3",19.1108,19.5332,18.8535,18.9867,17.9058,17.7816,17.7051,18.2416
ribo-1,16.8325,17.0115,17.3532,17.3795,16.8695,16.8754,16.764,16.938
rpn-1,16.8183,17.4073,17.3579,17.2333,16.702,16.7952,16.8227,16.7097
"CELE_F52G3,1",12.8295,13.0103,12.9888,12.5024,13.3878,11.8129,12.0094,14.3884
pod-2,14.8792,15.3328,15.2742,15.3574,13.9027,13.7837,14.0258,14.6106
plk-2,12.81,13.0985,13.0412,12.6577,12.6975,12.0945,13.3368,12.6401
lmtr-2,16.7795,16.1478,17.4207,17.5326,15.8693,16.7158,15.0692,15.2177
"CELE_Y97E10AR,1",14.9856,13.1736,13.1827,14.2549,16.009,17.3956,16.8026,16.4695
gpa-16,13.117,13.331,13.0641,12.7858,12.1857,13.3873,13.049,12.1019
ubxn-2,18.1735,18.6017,17.6383,17.7033,17.3012,17.2108,17.5527,17.4904
"Y94H6A,8",17.8277,18.1267,17.9842,18.311,17.581,17.3747,17.4105,17.9623
"CELE_Y94H6A,3",16.1734,16.9021,16.394,16.4159,16.8811,16.6591,16.8447,17.5444
pqn-89,13.904,14.617,14.1528,12.7239,14.7635,15.0977,14.303,12.3254
pbo-1,14.3048,14.1078,14.6363,15.537,13.4536,12.9104,14.0181,12.4925
ptr-21,13.1472,13.4271,12.509,12.988,11.4235,11.1757,11.2715,11.7215
acs-13,15.7147,15.955,15.6257,16.0041,15.7638,15.701,15.7382,16.2087
deps-1,14.9427,14.7553,15.1133,15.1175,14.283,14.505,14.5672,14.64
"CELE_Y61A9LA,10",12.9045,13.4098,12.7049,12.9182,13.6129,12.7529,13.6515,13.6166
"CELE_Y57E12AL,6",15.0552,15.4388,15.5943,15.5191,15.1427,15.0448,15.1853,15.3975
"CELE_Y55F3BR,1",11.9771,11.1225,13.0414,12.9753,10.4038,11.1152,11.4358,12.4127
"CELE_Y55F3BR,6",18.7302,18.9793,18.0856,18.4734,17.0975,16.2246,16.0344,16.4208
"CELE_Y55F3AR,1",13.0714,13.2281,13.0066,12.9018,12.091,12.634,11.7946,11.4247
"CELE_Y55F3AR,2",16.5072,16.7775,16.3765,16.4172,16.0771,15.8663,15.8104,16.3522
cct-8,17.7449,18.1289,18.3719,18.3338,17.4086,18.5135,18.4922,18.2396
csn-4,14.2749,15.1966,14.1351,15.477,13.8951,13.5696,13.5343,13.5151
mrps-25,14.8937,14.5276,15.4817,14.4393,15.1998,15.1455,15.4318,15.0801
"CELE_Y55F3AM,13",17.5136,18.147,17.5209,17.7374,17.4133,17.2773,17.1239,17.3201
dcap-1,18.6146,17.9483,16.6543,18.2846,15.7137,15.3809,15.0008,15.9189
"CELE_Y55F3AM,3",13.0848,12.6504,12.7335,12.7475,14.5645,14.6022,14.3371,14.5455
atg-3,15.9271,16.0791,15.851,16.1036,14.4076,14.9058,14.6591,15.0129
immp-2,12.9998,11.1878,11.4966,12.4199,14.098,14.9088,14.3304,14.2626
lep-2,12.7627,13.1098,12.6033,12.4508,11.3235,10.9932,11.2016,11.691
lec-6,21.4538,20.758,21.56,21.8973,20.7773,20.9652,20.9835,21.0759
"CELE_Y55B1AL,2",15.9835,15.6428,16.9143,16.5193,13.3612,13.6662,13.7622,13.6717
"CELE_Y54H5A,1",15.9554,16.0679,16.3056,16.3386,15.783,15.8633,15.752,15.7317
"Y54G2A,23",18.9852,19.35,18.4083,19.615,17.931,17.553,17.7634,17.8922
clec-83,16.7842,16.9951,16.7949,18.2723,17.3658,16.7247,17.1494,17.7745
"CELE_Y54F10AR,2",14.1626,13.5469,13.9249,13.83,13.3841,12.0207,11.525,12.8962
rpb-7,15.2294,15.5125,15.3306,15.5139,15.1232,15.1408,14.9433,15.2892
"CELE_Y54E10BR,5",16.9828,17.0376,17.3432,17.4717,16.2948,15.8762,16.4037,16.3787
"CELE_Y54E10BR,3",13.7525,14.7734,14.3031,15.2632,13.1546,13.0513,13.0651,13.7403
"CELE_Y54E10BR,4",13.1288,13.1285,12.7064,12.6806,13.8483,13.1999,13.2837,13.9101
nduf-5,19.2073,19.4776,18.7686,19.3764,18.3449,18.0638,17.915,18.1578
"Y54E10A,10",17.6104,18.1132,17.7529,15.9589,14.5706,15.0872,15.2934,15.1784
dnc-6,13.0246,13.3554,12.4377,11.9602,12.8596,12.1252,11.9967,11.542
"CELE_Y54E10A,6",14.6428,14.8463,14.6402,14.9554,14.0285,13.6368,13.8364,13.6037
mrpl-17,13.3109,12.9994,11.0122,13.0321,13.999,14.4401,14.6374,10.2556
"CELE_Y53G8AR,9",16.4344,16.2082,16.4436,17.037,15.5412,15.9858,15.5421,15.5164
"CELE_Y53G8AR,6",19.0063,19.0868,18.5643,18.712,18.3229,17.8419,17.5903,17.9604
"CELE_Y53G8AR,8",12.8876,13.4205,12.9193,12.8238,8.61969,11.1082,11.3083,11.4702
"CELE_Y53G8AM,5",13.1215,13.361,13.048,12.9703,11.3454,11.0381,11.1986,11.5736
"CELE_Y53G8AL,2",16.7965,17.243,17.1255,17.1016,16.7783,16.7578,17.0309,16.9822
"CELE_Y52E8A,3",12.9211,13.0885,13.0692,13.0082,14.5399,13.7668,13.5409,13.9209
"CELE_Y51H7C,13",13.0866,13.3801,12.9904,13.038,13.6257,13.3338,12.9347,13.0622
"CELE_Y51H7C,7",15.9976,16.4074,15.3972,15.9396,15.218,13.2548,14.0943,15.0229
xpd-1,13.0407,12.8064,13.013,12.7266,13.4258,13.1361,13.2589,14.748
daf-25,12.996,13.3686,13.0425,12.0402,12.2859,13.0126,13.3915,13.2612
"CELE_Y48G1A,4",12.9228,13.3764,12.8986,13.0481,13.3118,13.026,13.182,13.3746
rnp-6,16.0068,10.4182,13.9884,14.9558,14.1304,14.1842,14.6267,14.4164
"CELE_Y47G6A,18",16.109,16.8885,16.9427,17.0411,15.1596,15.4774,15.2983,15.3832
crn-1,14.1226,14.8938,14.4848,14.4027,15.7852,15.5597,15.8546,16.4604
"CELE_Y47G6A,9",14.8039,14.6335,14.7329,13.4077,14.3152,14.5679,14.8954,14.0776
spg-7,16.1137,16.2067,16.4926,16.4466,16.302,16.4326,16.2978,16.4066
msh-6,14.9232,13.8689,13.0466,12.3644,13.7166,14.1143,13.6728,13.9651
skr-14,15.6472,16.2369,15.4332,15.7747,14.8066,14.5555,14.1868,14.4822
clec-76,12.621,12.5684,13.0302,13.0298,11.3837,11.1571,11.194,11.5415
rps-4,19.3459,19.2938,19.5034,19.5635,19.3356,19.5524,19.4616,19.9389
"CELE_Y42H9AR,1",17.5887,17.7693,17.2245,17.5003,17.4431,17.4853,17.3013,17.2564
sqst-2,13.109,13.3699,13.0686,12.7454,11.7546,12.7599,11.6597,9.70679
"CELE_Y39H10A,1",15.9935,15.9419,15.6419,15.6708,11.3301,11.7472,10.7112,11.686
chk-1,12.9555,13.2898,12.7078,12.0658,14.0106,14.8072,14.2785,14.7469
ddp-1,18.9177,19.0774,18.4889,18.655,18.3405,17.9564,17.3939,17.5272
pvf-1,15.7689,16.3518,15.0723,14.351,15.4543,14.8386,13.9907,15.21
"CELE_Y39A3CL,3",12.6986,13.3886,12.6886,12.8756,14.21,13.925,13.9479,14.1661
nsy-4,13.0535,13.3344,12.9399,12.672,12.9395,13.6293,12.9589,12.6126
csn-3,13.9686,14.881,14.0645,13.6052,13.3035,13.4441,13.353,13.5336
"CELE_Y38C1AA,7",14.8578,15.2966,16.2348,16.4104,15.2128,14.4808,15.3799,15.6277
glrx-10,16.9914,15.696,16.5196,16.7741,18.2954,18.0618,18.3839,18.4915
"CELE_Y34D9A,7",14.0796,13.7917,14.0572,13.7399,14.349,14.6136,14.3629,12.9209
"CELE_Y23H5B,5",12.9933,13.7934,14.3038,14.6018,14.0916,13.8806,13.9364,14.9098
"CELE_Y23H5B,6",16.9375,16.9034,17.6155,17.1397,15.5177,14.6611,15.1546,15.5559
"CELE_Y110A2AR,1",12.8954,13.3387,13.0228,12.9447,11.4633,11.093,11.2781,11.7331
ncap-1,15.4732,15.1267,14.6059,14.9133,15.273,15.1332,15.2027,16.2506
pinn-1,17.1596,17.0199,16.9783,17.4073,16.5446,15.9766,16.5284,16.2748
hxk-3,15.1983,15.2589,15.2515,15.3398,15.7833,15.4679,15.362,15.5779
npp-20,14.553,16.4681,15.7654,15.5007,15.4113,15.3627,15.0866,15.4687
clp-7,13.0506,13.9383,13.9142,14.1996,14.0951,13.3095,13.2347,14.4872
cpsf-1,12.9135,13.4087,12.8727,12.8016,12.9783,12.6872,12.7677,12.4935
xpc-1,13.1397,13.1429,12.8446,12.4053,12.1939,11.9627,12.5207,12.5832
"CELE_Y76B12C,3",17.0235,16.5618,17.9254,17.8022,15.8971,16.1996,14.9348,12.925
nlp-40,18.4636,18.3629,18.1768,18.1534,17.5143,17.4117,17.3018,17.2615
homt-1,14.8234,15.0722,15.6549,14.2592,14.6569,14.6048,14.5308,14.7162
"CELE_Y73C8B,3",14.5541,13.3537,12.6008,12.8883,13.2849,13.0611,12.8423,14.0899
"CELE_Y71H2B,2",16.3605,15.2453,16.5877,16.828,14.7365,15.111,14.7102,14.9036
ppfr-4,13.0484,13.1608,13.0632,13.0047,12.8783,13.6235,13.2475,12.9509
"CELE_Y71H2B,4",17.92,18.2936,17.7248,17.2409,15.2644,15.6195,15.1845,16.2064
"CELE_Y71H2B,5",13.5861,13.7784,13.4732,13.2144,12.983,13.056,12.1087,12.8349
apb-1,15.0354,14.9527,14.7179,14.6786,14.5663,14.5353,14.821,15.0181
"Y71F9B,2",12.6438,13.0468,12.1241,13.3502,13.9828,14.4739,14.2366,14.3563
yop-1,17.7021,17.956,17.8798,18.9945,17.2823,18.5386,18.0183,18.2394
snr-7,20.2082,20.1615,20.4115,20.3356,19.6662,20.1592,19.57,19.8232
copa-1,16.3547,16.1704,16.6815,16.608,15.9605,15.7185,15.712,16.2364
arx-1,15.7619,15.8475,15.5684,15.8749,16.769,15.7508,16.584,16.394
"CELE_Y71F9AL,9",18.5755,18.8707,18.3921,18.5308,18.4062,18.085,17.8189,18.1238
rpl-10a,18.4113,17.3875,18.1959,17.838,18.327,18.3846,18.5129,17.8371
"CELE_Y71F9AL,12",13.5781,14.131,14.9175,14.9099,14.3225,14.3237,15.9516,14.7547
vit-3,19.7065,19.7931,19.6283,19.7773,17.9475,17.5882,18.0441,17.7623
"CELE_F54A3,2",13.0007,13.2828,12.9835,12.8417,12.2868,11.9233,12.5886,13.3976
cct-3,17.4475,17.336,17.9633,18.0785,17.6402,17.5487,17.6673,17.4838
"F54A3,5",16.8152,16.5615,17.0682,16.6287,17.3132,17.0806,17.1944,17.5126
"CELE_ZK973,11",12.9723,13.2193,13.0689,13.0154,12.7796,14.038,13.5756,13.4413
lpd-5,18.1844,18.2962,18.6662,18.642,18.1177,18.1929,18.2355,18.4008
"CELE_ZK973,9",17.0792,17.3841,17.0114,17.2009,15.7262,15.443,15.8913,16.3155
pdp-1,12.4913,13.4281,12.7614,13.0351,11.473,11.2183,11.1712,11.2724
anc-1,20.9476,21.0198,21.042,21.121,20.5111,20.5284,20.4978,20.3989
perm-3,11.6155,15.7013,13.3688,14.7095,13.2598,13.0362,13.9061,14.0151
swsn-6,15.016,14.1466,14.753,14.6563,15.0343,14.6374,14.7299,15.0315
"CELE_ZK355,3",15.644,15.896,16.2047,16.1157,14.354,15.3078,12.5096,12.5016
glrx-21,17.1103,16.9579,17.2444,17.5483,16.0079,16.4503,16.421,16.593
"CELE_Y9C12A,1",13.8798,14.456,13.8728,13.7286,11.2839,11.7349,11.652,11.7166
"exos-4,2",13.0866,12.9962,13.0301,12.9522,9.43829,11.4147,12.4303,13.5332
"CELE_Y53G8B,1",13.0732,13.2029,12.9162,12.433,14.4164,14.3421,14.7871,13.8255
"CELE_Y53G8B,2",9.38372,13.157,12.7226,13.0298,11.5526,11.7602,10.9999,11.545
cyh-1,14.8318,15.2409,15.2508,15.185,14.5986,14.4758,13.8973,15.6133
"CELE_Y49F6B,2",12.5526,13.1218,12.9611,12.931,13.4328,12.2907,12.4366,14.6065
smu-2,15.6988,15.8717,15.285,15.1043,15.1489,15.3882,14.5698,14.4293
"CELE_Y47D9A,1",11.5629,13.3099,14.2459,12.7051,14.4102,13.8499,14.2303,13.99
"CELE_Y46D2A,2",12.6109,13.1068,12.7813,13.0254,11.594,12.0577,12.9279,12.7132
gst-10,17.8423,18.4467,16.9827,16.9928,16.162,16.3592,15.8283,16.77
nuo-5,17.9527,18.2688,17.7926,18.0529,17.7549,17.3975,17.5793,17.9597
"Y45G12B,2",14.8992,15.9129,15.8155,14.9041,14.8057,15.3946,15.1067,14.9089
"Y45G12B,3",15.0904,15.9229,14.7815,14.8379,15.2725,15.0793,15.013,14.9691
mvk-1,15.7594,16.9096,15.5833,15.5906,15.4145,15.0615,15.3463,15.3598
mltn-8,19.6898,19.5077,18.3335,18.4953,17.1028,10.8473,12.4935,18.0727
szy-2,18.4274,18.1824,18.1985,18.3478,17.3592,17.4764,17.1133,17.5252
dhs-9,16.4156,16.4501,16.474,16.4273,15.2629,15.1914,14.8943,15.0614
let-630,14.1912,15.0323,14.562,14.4999,13.5623,13.7761,13.8169,14.0279
ppw-2,15.8776,16.0423,16.0188,15.7868,15.7233,15.7479,15.8252,16.1288
tyms-1,16.9208,17.0705,16.7707,16.9306,16.7379,16.5202,16.6454,17.1884
"pfkb-1,1",15.7245,16.1433,15.139,14.4337,15.7861,15.6295,15.6826,15.0983
prp-31,14.5886,13.7852,13.9871,15.6932,12.5175,14.1154,13.3862,15.1235
elpc-1,19.1783,14.9201,14.4663,14.7764,14.4497,13.4139,14.1647,14.615
pas-3,17.1203,17.254,17.6099,17.7055,17.5289,17.6093,17.4491,17.7416
spe-5,13.0563,12.7508,12.2044,12.738,11.4666,11.0433,11.0055,11.5975
"CELE_W08E12,7",17.2905,17.3035,16.852,17.1299,17.105,17.6656,17.4432,17.4372
rme-1,17.155,16.9175,17.6474,17.6726,17.6291,17.6336,17.4649,17.3062
"CELE_W02H5,8",11.1928,15.2115,14.8225,15.1974,14.0914,14.2214,14.2783,13.2491
lron-8,12.1239,13.1755,13.0376,12.6896,11.3148,11.1257,11.1131,11.5692
thoc-1,13.5572,13.5252,13.7909,13.9026,14.536,13.9693,13.872,14.1083
"CELE_T02H6,11",19.3558,18.9751,18.8105,18.2153,18.0002,17.538,17.6403,18.2146
"CELE_R193,2",14.6948,15.9183,14.5002,15.3837,15.118,15.095,15.3923,15.0839
dhs-14,16.9634,16.9402,16.7993,16.7708,15.5633,15.8633,16.0117,15.9744
"CELE_H43E16,1",12.6401,13.0425,12.4878,13.02,13.3045,14.2241,13.4938,13.1189
sacy-1,15.5494,15.333,15.134,15.5706,14.7292,14.3844,14.6536,15.8597
rpb-5,14.6773,16.443,13.6099,14.2523,15.0903,15.3209,15.2373,14.9241
syp-4,14.8908,15.0886,15.0144,14.9622,14.0899,13.971,14.6523,14.6324
"CELE_H24K24,4",15.5598,14.9726,15.6945,15.8459,15.1716,15.3088,15.357,15.5374
pdf-2,18.6996,19.069,18.1198,18.4519,18.1806,17.2711,17.1098,17.1822
scl-12,12.802,13.0004,12.8392,12.9168,11.4629,11.1744,11.2555,11.6814
scl-13,12.6627,12.5025,12.7191,13.0643,11.4596,11.1789,10.9291,11.6611
spt-16,15.7607,15.5492,16.0087,16.3358,14.8916,15.4491,15.1359,14.5704
"CELE_F49H12,5",14.8498,15.0218,15.1352,15.3443,14.5457,13.8961,13.4993,15.0221
acl-4,12.8557,12.8148,12.8752,12.964,11.3664,11.1756,11.0823,11.6547
"CELE_T22F3,3",18.8786,19.1296,19.4096,19.5524,18.4528,18.0963,18.0746,18.5807
cdc-73,14.9751,14.5321,14.9638,15.4185,13.4842,14.103,13.4937,13.7446
imb-3,17.5667,17.7632,17.6222,17.5389,17.3783,16.9386,16.9494,17.3373
"C53D5,5",13.0187,13.4182,13.0026,12.6966,13.5958,13.3686,12.9236,14.7183
"C39B5,6",13.0329,13.1951,12.9123,12.9128,11.4173,11.1153,10.9693,11.4687
"C15F1,1",14.6374,14.6777,14.4792,14.6897,13.5197,13.6951,13.318,13.1945
art-1,16.1674,15.8872,16.1432,15.8515,16.0481,15.9111,16.2306,16.2574
vps-28,15.4529,14.6248,15.9952,16.3191,15.7998,14.9788,14.6917,15.2685
"CELE_Y73F8A,27",14.7599,14.4346,15.5457,13.8788,15.7498,15.4803,15.4249,15.7763
ccg-1,19.8473,19.9821,20.3761,20.5588,18.9814,19.2008,19.2146,19.2848
"CELE_Y57A10A,13",12.8952,13.0524,12.9303,12.7377,13.4429,12.5077,12.5827,12.5842
"Y57A10A,29",15.4604,16.4274,14.7199,16.343,14.5385,14.0568,13.3951,13.6358
"CELE_Y57A10A,26",16.4576,15.6454,16.2275,16.2069,16.322,16.0356,16.3894,16.672
"Y57A10A,10",15.5718,15.0486,14.2547,14.854,12.1956,16.3465,15.3719,13.4329
"CELE_Y57A10A,23",15.4889,15.6025,15.679,16.834,15.458,15.2462,15.4209,15.7703
sinh-1,12.959,13.1847,13.0062,12.5397,11.4233,11.2209,11.2687,11.489
aat-9,12.9043,12.6067,12.8379,12.4739,12.7461,13.2108,13.0876,13.531
"CELE_Y53F4B,23",14.1755,14.125,14.8076,14.9855,13.9267,13.0165,13.1702,13.7977
arp-1,16.848,16.7434,16.6858,16.1498,16.2403,17.0989,16.5256,16.8089
"Y53F4B,13",14.6096,14.9127,14.0953,14.1772,13.4169,13.0255,13.4931,13.3755
nsun-5,14.483,15.1227,14.8814,14.9671,13.5726,12.8701,13.0506,13.6265
gst-39,16.6567,16.5249,16.0736,16.8481,16.3009,16.1667,16.2124,15.2711
gst-29,14.5471,14.6904,14.5186,13.7073,12.2269,13.3054,13.1022,12.1669
gst-28,15.7566,15.7613,15.5026,15.7529,15.3045,15.3797,15.653,15.4352
gst-27,17.439,17.3451,16.897,16.88,16.2822,16.453,16.6261,16.5154
gst-26,16.1356,16.4435,16.3301,16.2531,15.8566,15.5633,15.5649,14.9666
"CELE_Y53F4B,18",16.1368,16.3565,15.8541,16.2401,14.6754,14.8201,14.4894,14.2306
"CELE_Y53F4B,3",14.2954,14.2587,13.9289,14.7816,13.3945,12.4427,12.5704,13.7809
sta-1,13.0365,12.9769,12.8537,12.9313,13.1192,13.583,12.7807,13.1935
"Y51H4A,7",16.8044,17.118,16.5462,16.8914,15.9618,15.8424,15.9826,16.1246
pinn-4,17.3284,17.8949,17.125,17.493,16.7782,16.1612,16.3807,16.8333
mrpl-20,12.8603,13.2872,10.9152,12.9203,12.5189,12.3353,11.5268,13.9935
mac-1,13.5043,14.0336,14.8718,13.8218,16.5367,14.4852,14.8164,14.7267
"CELE_Y48C3A,3",14.5456,15.9477,14.6445,14.1108,15.8922,13.9426,14.0529,14.6456
teg-1,16.545,16.6409,16.2861,16.3218,16.14,15.734,15.7655,16.2801
"Y47D3A,21",17.7089,17.6997,17.6195,17.6085,16.9477,16.8568,16.3976,17.0041
rsks-1,15.3735,14.0152,15.2126,15.1703,14.9658,14.6927,14.555,15.0048
aakb-2,12.9767,13.3799,12.7112,12.9321,14.6663,13.402,13.5137,14.8719
"CELE_Y39G8B,1",16.577,17.1107,16.8529,16.9478,16.3055,16.3842,16.495,16.4822
"CELE_Y38E10A,24",13.0928,13.0717,12.8836,12.9136,14.3991,13.9903,15.0371,12.7815
"CELE_Y38E10A,17",17.5604,18.0221,19.1506,19.5828,16.8492,17.6678,17.9196,17.2056
clec-4,12.4347,13.2369,12.7403,12.9798,14.6093,14.0029,13.9275,14.6091
"Y105C5B,9",14.1065,13.0493,14.5924,14.5883,14.1475,14.5276,14.0445,14.0103
uba-2,16.705,17.3226,16.1157,16.3227,15.2529,15.0052,15.1663,15.5131
par-6,14.0257,13.7221,13.8977,13.5102,14.0709,14.3854,14.1108,14.7787
mrps-15,14.0829,15.124,14.614,14.4379,13.1638,13.4371,13.3228,13.5671
"CELE_JC8,2",15.2766,15.2052,14.7417,15.2773,15.8961,15.4277,15.7593,16.0755
tim-22,12.5553,13.3515,12.928,12.4678,11.4249,10.7614,11.1311,11.5745
col-124,17.4989,17.5826,17.751,17.6914,15.2649,15.0992,15.033,15.0384
lis-1,14.9917,15.8067,15.4898,15.4877,15.4559,15.4656,16.1575,15.1375
