geneName,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
"C18B12,6",13.3136,14.3916,14.1876,14.2735,13.773,13.5122,13.3535,13.0111
"CELE_F54E12,2",14.3614,13.9459,14.4782,14.5529,11.7757,11.0344,10.9156,11.5864
sig-7,15.9326,15.5365,15.6733,16.5095,13.2543,12.6891,12.0379,12.4047
asd-1,14.4944,14.3515,14.2211,15.0777,12.1081,12.8185,12.3717,13.5901
pbrm-1,14.2591,14.4214,14.1887,15.0083,12.9231,17.6694,16.7602,11.8705
"CELE_ZK1010,2",14.9287,14.6407,15.7108,15.7963,13.7385,13.746,13.7404,13.9613
"CELE_W09G3,7",14.208,13.7137,13.9459,13.7309,12.6491,12.5693,13.2046,12.6861
3E324,14.3235,14.6953,14.118,14.9833,13.4275,12.3533,12.6602,13.7653
tbb-6,17.2947,17.1424,18.1951,17.4398,14.8144,14.4012,14.2657,14.578
"CELE_W07E11,1",18.0927,18.3385,18.0177,18.4694,16.2266,16.5563,16.2596,16.5802
ncx-1,15.1805,15.2162,15.037,15.4868,14.3795,14.3596,13.9618,14.0221
efl-1,14.3833,14.2289,13.3529,14.9246,12.141,11.7703,11.838,12.8667
5N226,15.3134,15.8178,15.5063,16.3536,14.3637,14.3476,13.5395,14.2784
fbxa-136,16.235,16.4441,16.1247,17.393,16.2715,15.6943,15.3302,15.7029
npa-1,21.7959,21.523,21.5447,21.9578,18.851,18.7732,18.8282,18.857
pat-10,19.4303,19.8554,19.6857,20.095,17.722,18.0319,18.2451,18.2948
snf-11,14.3906,14.4058,14.3018,14.8845,13.7754,13.9213,13.938,13.7955
"CELE_Y63D3A,8",15.9692,15.437,15.2453,16.3967,13.1686,14.2084,13.7047,12.7892
swsn-4,17.1827,15.9762,16.2082,16.1401,13.9403,13.9574,14.0107,13.9807
"CELE_Y106G6A,4",14.3344,13.8154,14.365,14.8859,13.3965,12.6354,12.5152,13.0139
ipla-7,13.8215,13.2586,14.1335,13.2869,11.8583,11.9984,12.171,12.5143
"CELE_Y66A7A,2",14.3193,14.3744,14.3548,14.8903,13.7025,13.6064,13.8195,13.704
stim-1,17.0027,16.9847,17.354,17.7241,14.956,14.8575,14.6907,14.9521
ndg-4,14.1774,14.4322,14.3695,14.7932,13.6907,14.2123,15.4243,14.5176
sqv-1,14.2681,14.4463,14.4509,14.9825,12.0695,11.9071,12.1799,12.433
sars-2,16.7538,17.1212,15.8038,17.2542,14.8885,14.765,14.6263,14.816
"CELE_K01G5,9",14.2502,14.1865,14.4006,15.1191,10.6007,11.1844,11.2007,10.5081
gip-2,14.4815,12.7496,14.1004,15.1707,12.7609,13.6716,12.881,12.1083
"CELE_Y48G10A,1",16.875,16.997,16.8416,18.888,15.1202,15.1397,15.0661,15.2266
swsn-1,17.6343,17.4999,16.9785,17.3716,15.3416,15.3782,15.2136,15.1418
"CELE_K01D12,15",18.2559,16.8579,16.8175,17.7816,16.161,16.5439,15.3673,14.4324
sfa-1,14.2868,14.3875,13.6787,15.0774,13.4577,13.6989,13.707,14.0937
"CELE_ZK1128,7",15.3712,14.6071,16.5301,15.5207,14.6493,14.2183,14.4893,14.1218
bir-1,16.7366,16.2461,16.6657,17.0268,14.1503,13.5367,13.2547,14.2682
cpn-1,15.6607,17.1142,16.3102,18.1675,17.3576,17.237,17.2806,17.2055
rab-8,18.4135,18.7131,18.1281,19.3901,16.1777,16.7293,16.4252,16.1907
cdc-5l,16.8635,16.0493,15.5661,16.7255,14.9466,14.5273,14.574,14.7471
dap-3,14.2176,14.2502,14.369,14.9962,15.4433,15.4392,15.1486,15.4271
hmt-1,16.0804,15.3751,16.2364,16.5994,14.6427,13.9255,13.6565,14.5913
"CELE_F46C5,9",15.766,15.7556,15.4932,15.4765,15.0216,14.7142,14.8963,15.0454
"CELE_H03A11,2",19.6649,19.5158,19.5067,19.9072,17.0482,17.1681,16.8455,17.1835
"C30H7,2",15.9704,17.8629,16.9186,17.0701,15.9354,16.1703,15.9948,16.2468
eif-2bdelta,15.4344,14.8898,14.5564,15.6046,13.9845,14.181,13.8719,14.2012
sel-1,17.5135,17.7702,16.9835,18.3036,14.4931,13.988,13.9144,14.0428
abcf-2,16.9436,16.8745,16.5986,17.9651,17.0467,16.9726,17.092,17.0097
ins-17,14.0281,14.4244,13.696,14.5442,9.90831,9.87183,9.89655,9.93231
srp-6,14.5251,15.7611,15.6565,15.7258,14.0469,14.1002,13.9976,14.2127
agef-1,14.6145,15.0584,15.5344,15.7756,13.6073,12.9497,13.1943,13.9063
cbs-1,17.6833,17.817,17.6008,18.2301,16.5566,16.9148,16.6295,16.6701
lec-5,20.2728,20.494,20.5816,20.845,17.8502,17.9312,18.1467,18.0501
klp-12,16.2797,16.0897,17.0114,14.4012,15.7492,15.1371,16.8215,15.6727
"C08E8,4",17.4608,16.6087,17.6557,16.6923,14.9424,14.8289,14.5189,15.1203
pcp-2,14.3893,13.7829,14.3434,14.1079,14.6399,14.6877,14.8249,14.8068
arf-3,19.0421,18.4342,17.8939,18.4366,16.9105,17.4575,17.4286,17.3177
hex-2,14.7567,14.369,14.3229,14.8838,14.2262,13.8965,14.1261,14.1682
alp-1,15.4272,15.8274,15.0826,14.7634,11.7664,11.7789,13.2062,13.8888
mdf-1,16.0957,14.4531,14.3653,16.6637,12.9909,13.2306,12.8711,13.2845
"CELE_F18C12,3",15.8632,14.6099,16.0486,15.5081,13.3928,12.6533,13.0314,13.4182
rict-1,14.1633,14.2884,14.4681,14.9858,14.2794,12.7874,13.1065,14.0749
"CELE_ZK1321,4",18.1649,18.226,18.8604,18.6766,17.4107,17.578,17.5315,17.3262
mrp-4,14.2259,13.8246,14.4356,14.9858,12.7366,11.9703,12.1475,13.1617
sym-1,14.4832,14.071,13.6919,14.9634,13.79,14.3522,14.1423,13.9591
fut-3,14.38,14.0877,14.6795,14.6738,13.2286,13.5888,13.5941,13.072
acl-7,13.8965,14.4141,14.3717,14.5825,13.9169,14.5118,14.4344,13.3537
mec-5,14.496,14.2407,14.3844,14.0735,15.1571,14.3251,14.5736,14.7018
tag-297,14.2589,13.9012,15.3341,14.5295,13.7449,13.6271,13.8172,13.7741
msi-1,15.7233,15.2907,15.9019,17.4857,15.23,15.3932,14.8964,15.4016
dcs-1,15.0212,16.7377,13.6461,16.1782,14.7019,14.4655,14.5225,14.564
"CELE_F45D11,15;CELE_F45D11,14",15.1195,15.3862,15.2792,14.8821,16.1831,16.1334,16.0767,16.3971
hpl-2,16.5719,15.2626,15.7833,16.7567,13.2837,12.7899,12.6951,12.7252
hsf-1,14.4829,14.2102,14.2395,15.0867,11.6606,9.87892,10.6302,13.6194
"ant-1,4",14.4339,14.127,14.417,14.9376,14.3705,14.5932,14.9962,14.6224
"CELE_ZK524,4",14.3524,14.3505,14.4366,14.3621,11.013,9.54753,10.0091,11.6036
"hmg-1,1",18.8292,17.9547,18.1518,17.9037,17.0053,17.6694,17.9132,17.8218
pkn-1,14.5022,14.227,13.9078,14.8301,12.9559,13.1624,12.558,14.805
ntl-3,16.9792,16.8461,16.9849,15.7541,16.2234,15.7484,15.4166,15.8362
sec-31,15.7074,15.1438,15.5778,14.6478,13.7904,14.0081,13.5905,13.6718
ipgm-1,17.2323,17.4045,17.1347,19.1322,16.5291,17.29,17.8857,17.6682
icln-1,17.4326,17.2526,16.6752,18.0632,14.8497,14.4911,14.6208,13.8479
pgp-8,16.1484,16.4977,15.9319,16.7501,13.8396,13.9633,13.9205,13.8038
fat-4,14.1702,13.9835,14.2372,14.2261,13.8879,13.3028,13.2171,13.5197
dhs-12,17.8385,17.4225,17.8076,17.9949,16.1145,17.0786,17.514,17.2891
crn-2,18.7414,19.0246,18.9904,19.4528,14.6617,14.6133,14.5866,14.4938
nspd-6,14.3941,13.7166,14.4962,14.7412,14.4682,12.9905,12.949,14.2442
"R151,8A",18.0681,17.4661,17.6829,18.4442,15.5609,15.5875,15.5471,15.1008
skr-10,14.2188,14.3529,14.4425,14.9013,12.1505,11.2906,11.5559,11.6843
"CELE_W05H12,1",14.2493,13.621,14.4113,15.0158,10.251,10.5005,9.5052,10.9868
PRL-1,14.3664,14.1971,14.4295,15.1739,13.2667,13.7851,12.1668,12.9079
"CELE_T04A11,1",14.7147,14.6812,14.6511,14.7177,14.995,14.9218,14.7647,14.9299
pgp-9,14.3694,14.324,14.4615,15.0349,13.461,13.2141,13.0806,12.5997
unc-45,13.5355,15.559,15.3502,13.8532,14.8458,14.8247,14.6372,14.9831
hid-1,14.6348,15.7107,14.9865,14.1635,14.8438,13.3224,13.2895,12.2598
fat-2,16.2838,16.5782,17.8824,16.8232,16.3782,16.8846,16.7373,16.9694
dhrs-4,15.1051,15.4519,15.4677,16.3595,14.5795,14.4615,14.4934,14.8804
ras-2,16.3009,15.659,15.7251,15.7956,14.8785,14.5108,14.5935,14.6921
lec-2,19.3699,17.0117,20.6274,18.3046,18.4671,18.2877,18.3285,18.565
ragc-1,16.8481,17.0166,17.4399,17.2353,15.4968,14.4014,14.0527,14.4536
"CELE_DY3,8",14.478,14.1386,13.7128,14.8377,11.3459,11.8388,12.5481,12.6698
skr-12,14.3618,14.2207,13.7476,14.5249,15.4328,15.3946,15.3195,15.561
dpy-26,13.6071,14.3259,13.4145,14.8752,11.3103,9.57697,10.1775,11.4367
uso-1,14.4703,14.3629,14.4029,14.1912,14.0041,13.6537,13.7066,13.9834
rad-51,14.3325,14.0191,14.4375,15.1341,19.9426,17.5989,16.0729,16.2451
moc-1,13.9815,14.3566,14.3812,14.6322,14.2773,13.9929,13.9237,14.014
lon-8,16.8746,15.8222,15.9817,17.0805,15.2671,14.1909,14.5915,15.1935
zig-1,14.4903,14.0686,14.3976,14.2055,14.2761,14.4458,14.5438,14.619
ida-1,13.279,14.2436,13.6054,14.9918,10.5165,9.68893,11.9638,10.445
tln-1,17.0089,17.1064,16.9514,17.2238,16.3038,15.8119,15.8831,16.11
ugt-16,14.4673,13.5542,14.4109,14.9418,14.577,14.8593,14.6433,14.4338
let-92,18.2228,18.4417,18.4858,18.659,16.3932,16.7436,16.8223,16.7627
"CELE_T28D6,6",17.0739,16.9352,17.262,17.3491,16.3872,16.2,16.2252,16.0136
fat-6,13.9246,13.664,14.4752,14.8937,14.688,15.1434,15.3121,14.9067
vha-6,17.9876,18.0469,17.9125,18.3224,16.6798,16.8861,16.926,16.8225
cpz-1,17.0076,16.3909,16.9538,18.3032,17.142,17.4149,17.0695,17.4907
"CELE_W02A11,1",16.3993,15.4858,17.3589,15.9051,14.6186,13.3647,13.8301,14.1979
gbf-1,11.7018,15.91,15.2534,17.7817,13.9537,14.4671,14.4659,14.3385
syp-1,14.3512,14.3526,14.4393,15.0596,13.79,13.677,13.7219,14.1433
cyp-31a2;cyp-31a3,14.0791,14.7206,14.7625,15.0288,12.4311,12.871,12.8056,12.8718
iffb-1,16.7196,16.3417,17.3423,18.1309,15.7525,15.5012,15.5697,15.7413
egl-30,17.3768,17.6238,17.5183,18.3788,15.9034,15.8224,15.9231,15.5265
"B0416,5",15.6231,16.4578,16.2164,15.821,14.346,14.6203,14.5241,14.5202
pdxk-1,14.1229,14.4015,14.1557,14.9136,14.4483,14.7264,14.2118,14.2996
pcm-1,14.1622,14.0627,14.111,14.7591,13.4903,10.9576,11.0153,12.7673
"CELE_K07C11,7;K07C11,7",17.6083,17.1135,17.5434,18.1632,15.8753,15.7154,16.4992,16.0391
ubq-1;ubq-1;ubq-2,22.8894,23.2113,22.979,22.7715,21.2241,21.1824,21.2851,20.8963
asm-3,14.1292,13.3771,14.4409,14.3268,12.6841,13.2007,12.6037,13.2551
ifc-2,16.3807,16.3056,16.5123,17.0681,18.8487,18.9397,18.9324,19.0402
"zfp-1;F54F2,2/F54F2,3/F54F2,4",13.841,14.1975,13.8122,15.0153,12.3625,12.7954,12.6765,10.9864
"gcp-2,1",18.3416,18.0753,18.054,19.4525,15.5021,15.3383,15.2546,15.6623
nxt-1,17.5645,17.3666,17.5471,17.6104,16.4607,16.5154,16.5913,16.1213
vps-51,13.5797,14.2529,13.9738,15.0999,9.96615,9.92889,9.87726,9.5858
wdr-4,16.4171,16.3683,16.511,16.8695,14.4724,14.6844,14.6033,14.3147
"CELE_Y48C3A,14",13.7034,14.1487,14.262,15.1674,13.7477,12.323,12.4999,13.8273
zoo-1,14.0551,14.2859,13.8828,15.1737,11.259,12.8273,13.2004,12.8702
"CELE_Y65B4BL,1",15.2249,15.7699,16.2281,15.6829,14.6537,13.8897,14.2457,14.6757
"C06A1,2",14.4771,14.3751,13.6653,14.8677,15.6839,15.4155,15.6142,15.1895
stl-1,18.2189,18.0261,17.8208,19.1275,15.6695,15.7803,15.8121,15.5192
lea-1,21.5338,21.5835,21.5192,21.8702,18.5173,18.6224,18.6658,18.728
lea-1,20.1559,19.8218,19.4085,20.7251,16.4204,15.979,16.0086,16.64
"CELE_T10C6,6",14.2313,13.4817,14.4618,14.3054,11.893,10.879,10.6549,12.1533
"CELE_Y38E10A,22",16.9741,16.002,16.398,16.545,14.8355,14.7659,14.8106,14.7583
"CELE_Y48G10A,4",13.8051,13.8306,14.1078,15.0295,10.9717,11.4908,11.7121,11.3437
ain-2,16.875,16.6118,17.1251,17.8722,15.5603,14.4542,14.5202,15.0013
ain-2,14.1438,14.3977,14.3128,14.5156,13.0626,12.6813,13.0173,12.7115
cyp-34a9,16.3652,15.4951,15.8482,17.0488,12.4897,13.0841,13.5186,13.1338
pqn-31,18.7547,18.9419,18.8431,19.0657,15.5124,15.0683,15.2753,15.7807
"CELE_F56C9,10",14.3557,14.1155,12.7869,14.8737,13.8934,12.8865,13.9338,12.8756
"CELE_Y25C1A,7",13.7893,13.7631,14.2275,15.6188,13.3848,14.036,13.9344,13.6339
unc-82,19.064,18.2814,18.2957,19.3324,15.9023,15.7308,16.4469,16.2702
ttc-7,12.4395,13.0632,13.1603,14.364,10.6547,11.715,11.9498,11.9909
grld-1,14.0606,13.7584,13.5865,14.4605,12.9796,13.2497,13.5819,13.5715
ajm-1,18.6765,18.549,18.4958,18.6017,15.8461,15.9106,15.8261,15.7112
"C01B10,6",13.4454,14.3977,12.7987,14.8831,15.2614,14.8506,15.1241,15.3155
nra-4,16.4365,15.7373,15.9099,16.0444,16.0939,15.6598,15.7502,15.9898
"CELE_R11G1,6",16.9863,17.4413,17.0333,17.3013,14.3154,15.0089,13.089,14.0758
bas-1,13.7752,14.4175,14.0321,14.9135,14.8812,14.1978,14.1612,14.3991
"C05D9,9",14.6669,15.0738,15.5765,15.938,14.5929,14.4834,14.4096,14.261
"C07A12,7",18.0088,17.9251,18.2047,18.4511,15.7298,15.4367,15.4913,15.7593
"C06G3,5",19.7497,18.9771,18.4689,20.3641,17.7601,18.0775,17.6573,18.1401
ttr-59,17.5423,17.2392,17.2998,17.5747,15.7464,15.8935,15.8343,16.0831
mtch-1,18.0517,18.0466,18.1414,18.1044,17.4815,17.9614,17.9681,18.0259
tmd-2,14.4386,14.2294,13.3768,14.9731,12.3863,12.9042,13.092,12.5055
"C39D10,8",14.2684,12.7594,14.3394,14.9388,14.1606,14.4418,14.4879,14.2298
unc-73,17.3042,16.2993,17.5368,17.3157,13.347,14.0041,14.5851,14.0166
vps-45,14.4396,14.3839,14.4818,14.9804,15.467,14.8938,14.9341,14.8398
acdh-13,14.4468,15.2822,15.1323,16.6763,14.1319,15.8701,14.3477,13.8097
atg-18,19.1218,19.188,19.1928,19.557,14.7831,14.8039,14.9742,14.4974
smk-1,15.2249,15.2087,15.9139,15.1754,11.7912,12.7135,12.4337,12.5796
lntl-1,16.8013,16.7392,16.5178,17.5457,14.3392,14.8929,14.7346,14.8737
ncx-2,16.8656,17.4114,17.3732,17.874,16.3386,15.854,16.2192,16.4271
"C10G8,8",16.6102,15.6357,16.2861,17.3157,14.4511,14.4488,14.6102,14.9495
pnk-1,15.2215,16.1128,15.406,13.24,14.1343,15.1347,14.8728,14.498
"C12D12,1",18.5021,19.2546,18.4504,19.3873,15.8926,16.6922,16.4866,16.2041
gyg-1,14.4958,14.1909,14.2496,14.304,16.9915,16.7475,16.7894,16.8279
vig-1,19.391,18.9061,18.861,19.8895,18.5352,19.3353,18.5729,18.7751
srr-4,15.9834,15.2775,15.4822,17.4265,12.4589,12.1708,12.0878,12.8652
hsp-43,19.7747,20.1242,20.0187,20.3598,17.394,17.0294,17.0598,16.9022
cpna-1,17.1145,16.4244,16.3949,17.1374,15.0387,14.7363,14.7611,14.7003
"npl-4,1",17.0958,17.2766,17.1505,17.4027,15.2035,15.0525,15.0679,15.1538
"C25H3,9",14.747,14.9878,14.7604,16.466,15.1834,15.3848,15.2633,14.9268
"C18C4,5",16.9263,15.7986,16.0965,15.8388,14.1766,14.217,14.3299,14.2788
ppw-1,14.058,14.9627,15.1526,13.9877,14.3652,14.6129,14.6327,14.5066
"C23H3,2",17.7045,17.1488,17.5247,18.9754,16.0853,16.7045,16.3637,16.0804
"C23H5,8",14.4861,14.3111,13.7861,15.1329,15.1597,16.107,16.1228,15.2141
frm-4,16.1964,15.9948,14.7986,17.3444,13.9718,14.3048,14.4082,14.1744
"CELE_F55A12,2",14.4037,14.0561,13.9063,14.7925,16.8989,14.2334,13.9541,16.8807
"CELE_T05C3,6",15.6083,15.2397,15.4609,15.5786,14.6566,14.1022,14.3547,14.9411
clec-266,16.5321,15.7318,15.2971,17.3725,14.7717,14.3359,14.3507,15.0626
ampd-1,18.462,18.5224,18.9173,19.0479,17.0325,17.105,17.0951,17.0555
wip-1,18.0381,18.1865,18.0088,18.5087,15.1042,15.1602,15.4308,15.2617
"C27H5,2",14.2694,13.9757,14.1311,14.9362,12.274,12.6512,12.4142,12.9093
hpo-10,14.4874,14.1804,14.3554,15.1297,9.99035,9.76734,9.90596,9.9939
tat-4,17.9018,18.1332,17.8526,18.2999,16.0738,16.5071,16.5328,16.3036
"C30F12,5",15.5122,16.6433,15.8324,17.4432,13.8746,14.1195,14.6271,14.2792
mrpl-14,14.4622,13.9086,14.1428,14.9997,13.7172,13.1464,13.5026,13.5808
skpo-3,14.1325,14.0686,14.3337,14.4807,14.4415,14.0903,14.412,14.7809
clec-88,13.7086,15.2037,15.8284,14.5844,14.5687,14.5687,14.5129,14.5822
"CELE_ZC477,3",14.4081,14.2625,13.7882,14.6216,13.4402,13.4072,13.7842,13.4983
noah-1,17.9527,17.5921,18.1337,20.5231,14.8723,14.6596,14.709,14.7279
col-107,13.0209,14.4109,13.992,14.6255,9.9391,9.84159,9.85918,9.99752
"CELE_R02F11,3",13.5881,14.2975,14.4078,14.931,13.6392,13.4002,12.8118,13.1671
"CELE_Y48G9A,9",16.2656,16.9693,16.6305,15.8037,12.6669,13.3345,13.055,12.7977
"C41G11,1",15.7183,15.1265,16.1068,15.4979,14.9767,15.0971,14.8563,14.9546
"CELE_F38A5,2",17.4454,17.2661,17.5337,17.8268,15.1382,15.0406,15.1356,14.9573
"CELE_R148,3",16.8367,16.8234,16.393,17.1164,15.4187,15.1114,15.0221,15.2876
"CELE_R148,5",15.4456,15.698,15.3689,15.5233,14.2662,14.3644,14.3092,14.1706
"CELE_M01B12,4",16.1991,16.1704,16.2772,16.71,13.9699,14.1178,13.7912,14.5401
"CELE_ZK154,6",14.1188,14.374,14.1847,14.9423,11.6424,10.8218,11.6003,12.1916
"CELE_F58F9,3",14.0279,14.1746,13.916,14.7617,12.6628,12.3683,12.1029,11.9767
"CELE_F53C3,13",18.1478,18.4257,18.2015,19.2446,14.5481,14.7889,14.497,14.8737
csr-1,16.1673,16.3572,16.5373,16.5589,16.0561,16.615,16.3195,16.3641
"CELE_F48D6,4",13.8692,13.9632,14.1568,14.7073,14.6908,15.3336,14.8188,15.3134
"C53B7,3",14.3341,13.574,14.4919,14.5272,16.8531,12.2746,13.7261,14.6123
pmt-1,17.1581,17.2297,16.9236,16.1254,16.3327,15.7555,15.8959,15.672
test-1,14.4712,14.3856,14.4744,14.9832,14.0738,15.2396,14.9569,14.1461
"CELE_T23F2,2",14.1888,14.3756,14.4651,14.9824,13.6672,13.1325,13.4326,13.4703
acdh-1,13.3688,14.2624,13.7264,14.2101,16.8985,17.2827,17.1168,16.9724
"CELE_F09F7,5",14.3055,14.3836,14.4896,14.7937,11.682,13.6443,13.5842,13.4841
glrx-3,17.7836,17.8238,17.8628,17.9557,16.0522,16.0613,15.7175,15.8148
praf-3,12.5395,14.4515,14.4842,14.6513,15.2894,15.6352,15.5565,15.3116
dpf-3,16.3812,16.7242,15.8935,17.8515,15.2532,14.8333,14.8846,14.9345
"CELE_Y54F10AL,1",16.9166,16.8272,17.8259,16.8751,14.2863,14.101,14.1238,14.048
"CELE_W04B5,3",15.6838,14.8802,15.3931,16.132,15.481,15.7268,15.7175,15.409
yars-2,14.3738,13.8815,14.2738,15.0479,13.1057,12.3357,12.7715,13.2464
"CELE_ZK1055,6",14.4726,14.251,14.321,14.6379,12.2353,13.121,12.1975,11.8803
"CELE_F08F1,4",15.7113,16.193,14.6531,16.2491,15.5728,16.0713,16.0204,15.4274
wrk-1,16.8272,16.9817,16.8178,17.4415,15.4308,15.7822,15.6935,15.6143
"CELE_K06A9,1",17.4272,16.5217,16.9931,18.432,14.4854,14.2692,14.3621,14.8121
"CELE_ZK470,2",15.976,16.8229,16.8855,16.9103,13.6602,13.9412,13.8405,13.4475
ugt-39,14.3904,14.5272,13.9145,15.0361,12.7199,13.79,13.4699,14.2814
"CELE_F11D5,1",14.7287,14.3473,13.6526,16.3826,13.2891,12.6187,13.0061,12.9749
"CELE_F13B9,1",15.3629,15.9625,16.1631,15.5345,13.0059,13.7107,13.2015,13.3191
unc-96,18.4024,17.5224,16.9523,19.0288,14.8211,14.5494,14.6334,14.7132
"CELE_T23E7,2",21.3686,21.3644,21.142,21.7217,18.3585,18.0945,18.2175,18.5799
larp-5,14.3589,14.1211,14.2969,14.806,12.7484,13.1512,15.39,9.70625
svh-2,20.9332,20.9682,21.6273,21.227,12.4748,12.3193,13.3926,12.671
"CELE_F23H11,4",14.375,14.2587,13.9326,14.2434,9.30702,11.2558,10.7205,9.31812
"CELE_T21H3,1",19.1611,19.0979,18.3895,18.7486,18.4376,18.7363,18.6376,18.266
mlp-1,17.6529,17.5344,17.424,18.8625,15.9804,15.5434,15.1676,15.9053
"CELE_Y38C1AA,1",14.4775,14.1422,14.2782,14.7591,12.6207,11.633,11.8913,13.1159
flap-1,15.3794,14.5005,12.0746,14.7278,13.8551,13.8028,14.256,12.5373
"CELE_T13C2,6",17.687,17.6901,16.3963,18.149,13.8591,13.5852,13.8067,13.8589
"CELE_F47B7,2",13.8141,14.4141,14.4515,14.6242,13.7127,12.8828,13.5754,13.4005
marg-1,14.3166,13.6512,14.1162,15.0215,14.8917,14.2061,14.3331,14.3075
hlh-30,18.4164,16.8954,17.7789,19.5565,15.0307,14.4334,15.2354,14.6132
lmd-3,16.7781,16.6866,16.4985,17.098,14.3754,14.5641,14.6339,14.1835
cas-1,14.4001,14.2394,14.3944,14.7296,15.5348,14.0893,14.4909,14.8394
tag-153,14.4869,14.0804,13.9837,14.3875,13.0742,12.7877,12.4431,13.5579
pmp-5,15.2618,16.6429,15.5372,20.0672,14.9641,15.0432,15.073,15.0812
pqn-52,18.2473,18.6645,18.6684,18.8992,16.6334,16.4727,16.6215,16.7212
"CELE_F46H5,7",16.7515,16.9452,16.3767,17.7302,16.5474,16.6221,16.4452,16.7371
mex-3,14.2373,14.1565,14.1584,14.9379,14.3416,14.0467,14.8986,14.0965
"CELE_H14E04,2",16.555,16.8658,16.7952,17.5077,14.3664,14.2844,14.3876,14.1871
"CELE_H05C05,1",16.3117,17.5206,21.1495,18.0976,13.8575,14.2489,13.3191,13.7339
"CELE_R12C12,9",15.7905,16.0505,15.6837,17.3597,13.555,13.8796,14.0657,13.8493
emc-1,16.0828,16.3968,16.37,16.5164,14.8896,14.6206,14.5526,14.7939
"CELE_T02B11,3",13.735,13.8267,13.9569,14.6015,14.6126,13.46,13.708,13.8875
ugt-29,17.5874,17.1232,17.2465,17.4557,14.9684,14.7327,14.9098,15.0572
"CELE_H28G03,2",14.1846,14.0526,14.1344,15.0235,11.0342,10.705,10.6039,10.5854
lron-7,13.8721,16.1223,13.5285,16.6784,14.791,15.6968,15.3045,15.2282
"CELE_Y47G6A,19",14.3197,14.3686,14.1779,14.5105,13.685,13.4976,13.4668,14.1393
"CELE_K04C2,3",14.1839,13.957,14.1747,14.1132,12.4247,13.7207,14.2856,12.9204
mct-4,16.7544,16.3371,16.3452,17.3136,15.4066,15.5128,15.422,15.347
gei-4,14.4707,14.1863,12.0727,15.1555,14.4726,14.3432,14.4441,14.4242
"CELE_M01H9,3",16.9396,16.7763,16.3993,17.3068,14.2903,14.1825,14.3035,13.9348
chat-1,16.3101,15.8784,15.5806,16.4554,13.5294,12.6166,11.6877,13.2782
wapl-1,17.4789,16.8578,16.5169,18.7309,12.67,12.1088,13.9012,14.5715
lfi-1,13.916,14.3781,14.3424,14.4935,15.6221,15.0345,13.831,15.9808
lfi-1,20.1293,20.236,20.3312,21.0878,17.6752,17.2889,17.3454,17.6191
hum-8,13.9472,13.4695,13.5587,15.0392,13.799,13.5797,13.4065,14.0578
"CELE_T06F4,1",14.5091,14.2215,14.4161,14.8351,10.9201,10.3136,10.1472,9.79538
"CELE_Y45G5AL,1",17.7406,17.0286,16.9699,18.5128,15.2317,15.695,15.2082,15.0712
seu-1,14.2875,13.4578,13.6396,15.0061,12.4025,12.2478,13.6439,12.9472
"CELE_Y37E3,17",18.8404,18.7721,18.5978,18.6828,17.545,17.4526,17.411,17.5361
"CELE_ZK6,11",17.5259,17.9607,17.8559,19.3304,16.8211,16.5855,16.729,16.9745
ral-1,17.3814,15.9893,17.3612,19.0736,15.7736,15.2122,15.1846,15.5006
"CELE_Y71H2AM,20",14.2384,13.3099,14.1546,14.9898,13.4197,10.8698,10.4022,12.5399
"CELE_Y71H2AM,15",15.3712,15.1815,15.3673,14.9225,14.3165,14.6677,14.2599,14.0777
"CELE_Y119D3B,12",16.4401,16.0255,16.2886,18.4216,13.1493,12.6692,13.1431,13.4579
cyld-1,13.8513,14.3341,13.4883,15.0536,11.8477,13.7559,12.2004,11.2365
"CELE_F40F8,11",17.0568,15.8815,16.1181,17.9601,14.7723,15.0951,14.9263,14.6997
"CELE_F40F8,5",20.1352,19.8229,20.3715,22.4242,15.6713,14.9144,14.9779,15.5232
"CELE_F19B6,1",16.8365,16.7006,17.0434,18.0933,14.7522,14.4876,14.3502,14.5361
atn-1,14.1747,14.0916,14.4666,14.5096,11.7421,12.4798,12.7312,12.6535
tba-1,21.2096,21.2197,21.25,21.7401,19.84,19.9514,19.8939,19.9333
hmp-2,14.289,14.3641,14.0861,14.9688,12.7251,13.0513,13.2219,13.5325
"CELE_R05A10,1",14.265,14.2804,13.5766,14.5609,13.2003,12.5222,12.5744,13.0066
sms-1,14.4747,14.3408,14.0661,14.7189,10.7276,10.1797,9.52996,10.7919
"CELE_Y11D7A,10",13.9766,14.1271,14.4676,15.0959,16.5871,15.1039,14.9899,15.1718
"CELE_Y59A8B,19",14.1955,14.0105,14.0632,14.9735,12.5601,13.2911,12.6443,11.9897
"frm-5,1;frm-5,1;frm-5,2",15.6341,17.0964,17.079,15.872,12.8294,11.9112,12.1341,12.9564
"CELE_F08B12,4",13.8845,14.4201,13.9091,15.0832,10.0188,9.84884,9.96442,9.88787
idh-1,19.0382,17.939,19.659,19.0641,20.042,19.7861,19.1106,19.5237
dur-1,14.1741,14.3589,14.2277,14.7556,10.1023,10.6775,10.1337,9.71562
kin-20,14.3785,13.8515,14.0717,13.5509,13.5154,12.7757,13.3911,13.5567
