geneName;Leading.proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
prdx-2;Q8IG31,19.3931,21.7107,19.8821,19.8984,24.025,26.7509,24.4712,24.7013
prdx-2;Q8IG31,24.1485,23.961,23.1347,24.9779,24.5195,24.6534,24.2245,24.8963
prdx-2;Q8IG31,18.9591,18.536,17.6032,19.1913,21.7709,21.135,20.2954,21.2888
prdx-2;Q8IG31,28.166,27.9014,26.8082,27.9616,29.3336,28.0592,27.1735,29.012
prdx-2;Q8IG31,19.5417,20.4564,20.8973,19.9794,21.4567,20.7962,20.9588,21.6679
prdx-2;Q8IG31,19.0105,19.1708,21.4611,20.8276,24.8074,21.822,22.1098,22.9697
cebp-2;Q8IG69,20.1164,20.6228,18.5607,18.9235,21.4236,20.3845,20.6452,20.5943
;Q8MPY2,25.8256,26.2701,25.6286,22.7694,28.064,26.4082,25.8586,26.5599
;Q8MQ73,18.8822,20.4055,19.1098,18.88,20.5076,21.7414,19.0247,21.172
;Q8MQ73,20.9532,18.9936,18.6238,19.9377,21.716,20.9649,21.3575,21.8055
;Q8MQ73,19.8689,19.2727,20.2957,20.4721,21.2988,21.069,20.557,21.1489
;Q8MQH0,28.0676,28.2216,26.3185,27.903,26.8478,26.5933,26.7415,25.5943
pst-1;Q8MXJ9,23.2847,23.0669,21.2922,23.4345,24.4031,22.9821,22.877,23.8895
sqd-1;Q8MXR6,19.6252,21.601,15.9932,20.3292,21.6338,21.7769,21.3242,21.157
mca-3;Q8MXS0;Q95XP5,20.3575,19.1244,20.7894,20.0458,20.5845,19.9019,21.1311,21.4402
mca-3;Q8MXS0;Q95XP5,23.1477,23.3427,23.8327,23.3829,22.7736,22.5127,22.6447,23.9506
mca-3;Q8MXS0;Q95XP5,18.9232,20.5581,20.3099,19.4725,23.0181,22.6287,20.8326,22.5397
mca-3;Q8MXS0;Q95XP5,20.1524,20.2673,19.78,20.5572,21.3056,21.7567,20.5182,21.1277
mca-3;Q8MXS0,19.4574,19.0427,17.8768,20.458,21.842,20.3835,20.5847,21.7506
mca-3;Q8MXS0;Q95XP5,21.8515,19.0141,19.9578,20.5539,23.5105,23.3826,21.5217,22.8918
mca-3;Q8MXS0,19.9809,19.0283,17.7595,18.7466,23.3602,21.8473,22.1128,21.6993
nape-2;Q965X9,25.1777,24.9032,26.1859,25.2987,22.9452,24.8027,21.8732,22.3714
;Q8T3D2,19.4124,18.6236,21.2421,20.1967,21.6396,21.6962,20.8154,21.3698
;Q8T3D2,21.1587,21.2006,18.3434,21.1106,21.3552,21.0135,20.7033,21.9133
nhx-2;Q8T5S1,20.0279,20.2128,19.7078,19.8911,21.2894,20.6248,20.5202,21.8971
nhx-2;Q8T5S1,18.4485,20.6796,19.7511,20.2286,21.8728,21.4118,21.2598,21.7808
rps-20;Q8WQA8,33.0702,33.4153,32.019,32.7164,34.1904,34.341,33.4905,34.3928
rps-20;Q8WQA8,31.7157,32.8948,31.5943,31.8032,34.0762,34.7625,34.0127,34.9337
rps-20;Q8WQA8,25.8033,26.5856,25.0357,25.667,27.4711,28.4595,26.3415,27.5356
rps-20;Q8WQA8,19.7572,21.0046,20.2748,21.3585,22.3527,22.6163,21.9296,23.5416
rps-20;Q8WQA8,30.3161,30.2815,30.1829,29.2065,32.2076,31.1562,31.381,31.985
;Q8WQF7,26.8813,27.0208,24.7637,24.7813,21.8294,21.1352,21.0006,21.2218
;Q8WQF7,18.0942,18.1041,21.6674,19.5677,23.3578,23.5873,22.8103,23.4717
;Q8WQF7,22.4501,22.9375,23.4396,23.5343,21.9042,21.6933,21.2672,21.1487
;Q8WQF7,20.2474,21.2752,19.9447,21.2168,21.8997,20.7443,20.9936,21.3796
;Q8WQF7,20.3779,21.5469,18.2653,17.723,21.4052,20.9163,20.0531,21.103
;Q8WQF7,25.3166,23.8001,22.9372,23.432,24.2703,25.0597,24.3837,24.8718
;Q8WQF7,26.6309,26.785,25.7143,24.2679,26.2975,25.2279,25.4244,26.7763
;Q8WQF7,19.7033,19.9172,19.8827,21.1709,25.9051,23.9399,24.2146,24.4816
;Q93168,21.55,20.0319,19.3167,20.2412,21.525,21.1902,21.205,20.736
;Q93168,22.688,23.0862,23.8806,22.4752,24.9773,25.1513,22.4389,24.9456
;Q93168,21.4001,20.9024,19.1121,19.4194,24.4314,23.2501,24.0273,24.1408
;Q93211,25.7102,23.3969,21.8103,22.5732,25.166,24.7236,24.3369,25.1505
;Q93211;Q93213,25.5807,24.7163,25.3956,25.142,25.5293,24.986,23.9531,25.1508
;Q93213,19.548,21.4063,19.888,19.197,21.7857,21.2478,20.9908,21.1408
nkb-1;Q93235,21.079,19.2166,20.2027,20.6212,20.6874,21.6908,20.5169,20.292
cysl-1;Q93244,20.2174,21.4251,20.6473,18.3873,21.033,20.6312,21.1514,20.804
cab-1;Q93249,23.9893,25.0773,24.6929,24.7782,25.2383,24.1704,24.6668,25.2277
cab-1;Q93249,20.4897,17.544,18.2653,18.3999,23.6587,24.9608,24.638,24.2524
cab-1;Q93249,21.9778,21.2141,22.813,24.3609,22.6484,23.9378,21.6051,23.2859
;Q93289,27.6606,28.137,26.5704,27.0937,20.823,20.7059,19.7498,21.7254
;Q93291,20.4685,19.8331,20.7561,19.8333,21.4944,21.1384,21.5284,19.8273
cytb-5.1;Q93315,21.9357,19.7731,20.9258,20.6268,22.9589,24.1249,21.933,23.5566
cytb-5.1;Q93315,18.5997,19.9508,19.011,20.9225,22.2986,23.7492,22.3465,23.217
;Q93321,19.409,19.8892,20.9833,20.7543,21.2889,21.6967,20.1156,21.6738
;Q93333,20.0683,20.6548,20.9219,21.5158,20.3122,21.2392,21.0875,21.631
rpb-3;Q93338,20.5194,19.9522,20.3384,21.6472,22.9855,23.0036,23.5825,23.9579
gsr-1;Q93379,20.1902,17.446,20.4237,19.2747,21.8193,21.6304,20.9495,20.9496
drh-3;Q93413,19.6064,20.5812,18.9777,19.8771,23.4241,23.5385,24.3086,23.8405
npp-17;Q93454,19.3605,20.6592,19.2886,20.554,21.6671,21.4798,19.9789,19.9003
;Q93513,20.9971,20.6532,20.7589,18.854,20.0505,21.6222,21.3791,20.7983
;Q93513,18.6773,20.9321,18.7024,20.5992,21.7027,21.1119,20.7522,21.2594
;Q93513,19.7221,19.4038,18.7913,21.669,20.8783,21.35,20.273,21.8385
;Q93513,19.5622,20.3096,18.8961,20.1561,20.7718,21.4073,21.5226,21.2685
;Q93535,27.4465,27.3837,26.8022,23.2217,28.2935,28.6274,28.0746,28.8755
;Q93553,20.0026,18.16,18.4208,20.5033,26.7136,26.6658,25.8339,26.8389
rpa-0;Q93572,19.3721,19.7368,20.4438,20.4298,21.6076,21.2883,21.4574,21.1111
rpa-0;Q93572,19.8902,20.7923,18.9436,19.3328,25.5215,25.7517,25.923,27.0079
rpa-0;Q93572,21.3677,20.7714,21.359,20.9286,21.509,20.7351,20.9733,21.0282
rpa-0;Q93572,19.385,19.4555,20.2478,20.8226,26.7458,24.827,25.4253,26.5988
rpa-0;Q93572,19.0246,20.8602,18.3018,21.1339,27.8523,26.9456,27.1293,26.8197
rpa-0;Q93572,22.0332,23.1794,21.7549,23.235,24.7258,25.7463,24.4176,24.0456
rpa-0;Q93572,19.3625,20.4776,20.1859,19.7234,20.8743,21.5159,20.3843,21.1888
rpa-0;Q93572,18.0045,21.2054,20.3562,21.2963,21.6386,20.9411,20.9556,21.8815
rpa-0;Q93572,20.7279,21.7219,20.9078,19.7326,21.5849,21.4795,21.2485,20.1531
rpa-0;Q93572,21.6792,17.3986,19.5108,19.3073,24.4504,25.6242,23.2885,23.6283
tct-1;Q93573,26.2404,26.0483,27.0462,26.9111,21.1482,21.7764,21.4811,21.6148
tct-1;Q93573,22.0141,19.5435,19.8626,20.6229,21.4867,20.7257,21.1436,20.4624
tct-1;Q93573,19.0375,19.9292,18.7544,21.0301,21.5634,21.7128,19.3616,21.3471
tct-1;Q93573,23.9823,23.3061,22.6521,23.1862,20.9865,20.9511,20.2014,21.6109
tct-1;Q93573,24.7222,23.3449,23.0894,24.4633,21.3039,21.2556,19.4792,21.4518
tct-1;Q93573,24.0812,23.9272,23.0615,24.2989,25.8773,23.4687,24.1958,24.764
tct-1;Q93573,20.1604,19.3646,19.9291,21.6456,21.7832,21.3668,20.9495,21.8294
tct-1;Q93573,20.1364,19.9227,19.1021,21.1607,23.9955,23.7959,23.2639,23.2803
ndk-1;Q93576,20.9332,20.8653,19.425,20.9726,23.7202,22.7501,23.2311,23.1406
ndk-1;Q93576,19.3068,20.5394,19.7287,19.9431,23.1848,24.0202,22.4377,24.6743
ndk-1;Q93576,25.5441,24.9016,23.9122,26.5968,27.6219,28.0842,28.4047,28.8168
F27D4.4;Q93618,18.2931,21.578,20.4957,20.1481,19.6504,21.0694,20.7134,21.3653
gst-24;Q93694,18.4252,18.3,21.2044,18.7427,25.2562,24.9582,24.8509,25.0804
gst-24;Q93694,17.9575,20.4875,17.9453,18.7914,24.3307,24.66,24.8636,23.6122
gst-24;Q93694,19.2584,19.4035,19.3937,20.8696,23.0909,24.2637,23.4415,27.7136
gst-24;Q93694,31.9702,31.342,30.7309,31.0081,32.6027,31.6061,31.116,31.5789
ned-8;Q93725,27.0056,27.0866,26.2568,27.2051,23.5303,23.3717,22.2221,22.4
ned-8;Q93725,27.9166,27.3309,24.5932,22.6923,22.654,24.4726,23.3904,22.039
ned-8;Q93725,21.7895,20.8577,20.548,19.2065,29.639,29.2051,28.8815,28.0825
;Q93838,18.9386,21.2017,20.8197,20.9774,21.4894,21.6139,20.3676,21.3859
ent-2;Q93871,17.507,21.7541,19.9534,19.5814,21.5715,21.6165,21.4113,21.5784
ent-2;Q93871,28.373,26.353,26.9446,26.907,26.9823,26.8875,25.9653,26.5605
ent-2;Q93871,27.0771,27.1676,24.143,27.2719,21.2087,21.7084,21.3013,20.1145
;Q93892,23.4901,24.564,22.2414,24.4549,21.8465,21.7684,21.2355,20.6439
mct-3;Q93896,21.6273,22.7856,23.4323,22.064,21.6592,20.8173,21.1225,20.6878
mct-3;Q93896,20.9701,18.7548,19.9326,19.8879,22.4929,21.2955,22.0938,23.2079
mct-3;Q93896,24.9124,24.5452,24.1439,25.2083,23.4659,23.7789,23.0839,24.0623
mct-3;Q93896,21.9774,19.3981,20.0408,20.3989,24.6912,24.1736,24.2592,24.6877
mct-3;Q93896,24.1497,25.8631,23.4236,24.7526,21.2965,21.7454,21.2128,21.4299
mct-3;Q93896,21.5255,23.3044,23.7357,24.7526,21.1491,19.5964,21.0253,20.9615
mct-3;Q93896,21.4485,20.5652,20.2706,19.7623,24.0802,24.225,24.6147,24.6124
sdz-27;Q93932,25.412,25.9388,24.9443,26.4209,24.8335,24.3134,23.3404,23.7929
sdz-27;Q93932,20.1452,20.4668,20.6528,21.7804,21.2563,21.3561,21.0076,21.2525
;Q93934,19.2739,21.2595,18.3109,21.1317,21.7965,20.991,20.7756,21.4601
cav-1;Q94051,28.5807,28.5976,25.6589,27.8623,30.0638,29.146,29.1674,29.6135
cav-1;Q94051,22.5061,23.0287,24.3781,25.0105,22.9786,24.2303,24.0928,24.6543
cav-1;Q94051,25.6698,25.5945,23.6916,21.1432,26.3146,25.2054,25.4424,26.7949
cav-1;Q94051,17.4018,21.0413,19.5866,19.1602,24.6027,24.0543,22.524,23.1654
cav-1;Q94051,18.4868,19.2994,18.4493,21.9265,21.8431,20.3486,21.2575,21.5409
cav-1;Q94051,21.0929,21.7543,21.2136,19.0524,21.9488,19.4676,20.424,21.7366
snb-6;Q94057,20.9415,21.3299,19.2945,21.0984,22.0245,20.6796,21.737,21.0443
rab-10;Q94148,24.6202,24.5245,24.7787,21.8776,20.1648,21.3334,19.5718,20.7973
dnj-11;Q94216,19.6901,20.542,18.7538,19.677,24.9805,24.5035,23.7537,24.7503
dnj-11;Q94216,25.1846,24.5711,25.1194,26.2612,25.6996,22.3315,22.5049,23.0368
dnj-11;Q94216,20.9463,20.7035,19.094,20.4684,22.9675,22.216,21.6959,22.3509
plp-1;Q94230,20.4553,21.2594,16.6973,19.5764,24.2245,23.8003,24.4654,24.0348
plp-1;Q94230,19.7892,18.5628,18.9878,19.7595,21.8732,21.5515,21.5151,20.818
plp-1;Q94230,20.2552,19.2635,20.7899,18.5733,21.0291,20.5446,20.0711,21.2099
plp-1;plp-2;Q94230,22.6838,22.2397,21.4812,23.3049,24.0014,24.9287,24.3948,24.9145
fah-1;Q94272,25.7966,22.8198,23.3134,22.8482,21.135,20.763,19.9547,21.7916
rpl-11.1;Q94300,24.8999,21.6817,22.5194,24.6701,24.9948,25.4241,25.9575,24.742
pas-4;Q95005,19.7313,17.7321,20.0793,20.1005,21.7828,21.0402,21.3729,20.9206
pas-5;Q95008,20.6929,21.8249,19.3724,21.3287,21.5956,21.2569,21.3755,21.9159
pas-5;Q95008,19.9925,21.4883,19.4114,19.5543,22.8753,22.6537,28.3058,28.7273
ubc-9;Q95017,20.5645,19.93,21.3319,19.8176,20.226,21.5772,20.8592,21.7028
;Q95PZ7,20.3854,20.9723,20.1839,19.5893,20.252,20.9602,21.5126,21.8503
;Q95PZ7,20.8403,20.5801,20.1404,20.1739,22.078,21.8973,22.4288,22.5096
Y53F4B.39;Q95Q18,19.2534,19.7635,21.0735,19.7898,21.8008,21.0623,21.4317,21.8134
Y53F4B.39;Q95Q18,21.0748,19.7208,20.1319,20.2265,21.4716,21.2337,21.4798,21.4089
;Q95Q93,20.715,20.8526,19.5404,21.1296,25.4455,25.3031,25.2544,25.0847
;Q95Q93,28.1216,22.1418,23.8644,24.5507,24.56,22.8926,22.1216,22.0754
;Q95Q93,18.5998,19.8014,21.5273,21.4823,22.5024,23.3936,21.757,22.5159
pat-12;Q95QA6,24.3817,23.7241,23.817,25.8899,24.17,23.7149,23.596,24.7787
pat-12;Q95QA6,19.0532,19.9895,19.55,19.546,25.2451,23.7598,22.2174,23.9838
pat-12;Q95QA6,17.8616,21.893,18.5276,18.5574,23.5282,22.5279,22.2419,22.1721
pat-12;Q95QA6,20.0084,20.6968,20.2005,19.9667,24.7535,23.7606,23.7424,25.1274
pat-12;Q95QA6,23.7271,23.781,23.5523,25.1544,24.1544,22.9143,22.9783,24.8974
pat-12;Q95QA6,21.1264,19.1435,20.3435,19.9639,20.4039,20.6804,20.8107,20.5962
pat-12;Q95QA6,22.7605,24.182,23.3827,22.6427,22.5937,25.0439,23.0781,24.1235
pat-12;Q95QA6,19.56,20.0452,19.0751,21.095,24.2489,23.3168,22.7045,24.172
pat-12;Q95QA6,25.0367,24.2147,22.529,25.2501,20.4265,20.7883,20.8116,19.8983
pat-12;Q95QA6,23.9025,24.7407,25.5892,25.5554,24.455,24.3647,25.7776,25.2199
;Q95QC9,18.8263,19.4658,20.2873,20.4395,20.9323,20.6747,20.3751,20.9403
tmem-135;Q95QD1,20.9918,19.0876,19.8472,19.004,20.7137,21.1995,21.0671,20.5182
;Q95QF1,20.2588,19.2855,19.4848,20.0076,20.7432,21.3472,21.48,20.2622
;Q95QF1,20.5609,18.4251,19.2585,20.261,21.0193,20.8401,20.9692,20.9359
;Q95QF1,21.209,21.9065,19.9241,21.4478,25.1788,26.4374,25.0595,26.6233
otpl-3;Q95QL0,23.6587,24.137,22.1113,22.679,21.6327,20.6662,21.2851,21.5611
;Q95QN5,18.4888,18.7807,19.0513,21.4896,21.6731,21.6396,20.2492,19.7935
brap-2;Q95QN6,25.1243,24.9245,23.1949,25.9203,28.0002,27.7545,27.6553,27.3203
brap-2;Q95QN6,26.6454,26.0196,21.9865,25.7946,30.7366,30.2172,28.3179,30.0421
brap-2;Q95QN6,25.559,27.7922,21.9865,26.9249,30.656,29.1851,29.0119,30.6654
brap-2;Q95QN6,23.6964,24.1571,24.1869,23.5334,26.1205,24.9294,24.2599,25.774
brap-2;Q95QN6,20.2192,19.2859,20.5375,19.586,25.8293,23.8307,24.3471,24.9655
brap-2;Q95QN6,29.5179,29.5445,28.6876,28.7314,30.8545,31.0166,30.8253,30.7884
;Q95X11,18.6248,19.8712,19.5011,20.4197,23.003,21.1205,21.4411,23.6676
vha-8;Q95X44,25.6163,24.5282,24.407,25.2525,25.0424,25.1825,24.0944,24.5081
vha-8;Q95X44,20.9542,20.2793,21.4118,20.9957,21.3883,21.1165,20.6529,21.7424
vha-8;Q95X44,18.3047,17.5905,20.4789,17.5877,22.621,23.1121,23.1972,23.9203
;Q95XC1,21.1853,21.4777,21.0371,20.5962,24.4107,26.1874,26.9097,24.9231
vamp-7;Q95XH1,25.375,24.8495,23.7822,26.1254,25.7039,24.5532,24.8977,25.918
mppa-1;Q95XN2,19.5316,19.8294,19.1719,20.7687,21.1815,19.8206,21.303,21.8051
ubc-3;Q95XN7,19.6986,20.3695,16.0485,19.5916,20.7225,20.7841,19.6524,20.3354
ubc-3;Q95XN7,20.8957,18.95,20.4052,20.5859,20.6876,20.5432,21.481,21.1541
tbca-1;Q95XR1,20.6503,18.1795,20.718,20.5972,22.0257,22.3766,22.2634,22.2767
tbca-1;Q95XR1,20.6126,18.3922,19.4814,20.3628,23.4701,22.4767,22.3293,22.721
tbca-1;Q95XR1,19.8385,20.6337,20.8525,18.3832,22.8777,22.6669,23.3287,24.5227
epg-2;Q95XR4,23.5326,24.3848,25.286,24.8658,24.8233,24.7606,25.3215,25.4225
wwp-1;Q95XU3,25.2498,25.601,24.382,26.1832,20.193,21.4211,20.8859,21.8859
wwp-1;Q95XU3,25.1582,25.4965,25.5791,25.0576,21.3526,20.8401,21.1042,20.6214
wwp-1;Q95XU3,26.4973,25.8715,25.5759,24.5155,26.797,26.7334,25.6436,27.545
wwp-1;Q95XU3,21.8289,21.2563,21.1411,18.7552,22.6644,23.2886,24.3652,23.3592
wwp-1;Q95XU3,19.5493,20.2217,17.4178,20.3173,23.2659,23.1594,22.6048,24.0161
wwp-1;Q95XU3,18.6191,20.75,20.4901,20.1826,26.7137,25.4239,24.4724,27.1429
sut-2;Q95XU6,20.0618,21.3126,20.0374,21.6672,21.8169,19.7687,20.4069,20.8489
;Q95XV3,24.4732,22.8949,23.3537,24.1161,21.3398,21.5216,20.5702,21.5501
ubc-13;Q95XX0,24.4653,24.6362,24.6197,23.3826,25.4742,25.2094,24.1928,25.6802
ubc-13;Q95XX0,26.8871,26.6729,24.9387,27.1606,27.5933,28.5028,27.9284,29.3778
ubc-13;Q95XX0,27.2794,28.2089,27.1397,26.9178,27.1509,27.0604,26.2202,27.6121
ubc-13;Q95XX0,27.4516,26.4841,25.0039,25.7652,28.9535,26.5602,28.1066,29.3163
ubc-13;Q95XX0,19.2764,19.7427,19.7938,20.6603,21.7697,20.8126,21.3737,21.7697
ubc-13;Q95XX0,20.6168,20.4034,20.6022,20.2683,20.1902,21.4555,20.4905,20.6738
ubc-13;Q95XX0,20.6572,21.901,19.1618,17.5563,20.0628,21.0761,20.6991,21.7749
rps-28;Q95Y04,19.9876,19.2844,20.866,18.8805,23.5505,22.7996,22.614,24.186
;U4PC73,24.1037,23.6272,22.676,24.5372,23.7796,24.3068,22.229,23.8594
;Q95Y68,21.1556,20.118,19.693,21.1115,21.9555,20.315,19.8415,20.6793
dss-1;Q95Y72,21.2826,19.1228,19.4658,17.3152,21.8839,21.6953,20.9704,20.0614
;Q95Y88,23.6398,22.7417,23.1965,24.5647,23.6764,23.2054,22.0821,23.3511
rpl-9;Q95Y90,20.8077,17.446,19.4292,21.0162,23.7982,23.0981,22.9587,23.6546
rpl-9;Q95Y90,20.2111,20.6891,20.0958,20.172,21.0681,21.061,21.439,21.0421
rpl-9;Q95Y90,28.2098,27.9185,27.4336,28.3816,27.7743,28.2227,26.2175,28.7174
rpl-9;Q95Y90,20.5069,20.9381,18.7462,21.5439,22.6028,21.7729,21.4953,21.6417
rpa-2;Q95Y97,17.731,20.7526,20.5853,19.4761,25.892,25.503,26.5839,25.6289
;Q95YC6,19.7956,21.3421,19.3723,20.8006,20.8962,21.7007,19.0967,20.9716
gln-1;Q95YD1,20.2604,18.8203,20.7428,20.6952,21.3471,21.0559,20.6996,20.6951
;Q95YD9,18.8772,20.2395,19.3755,20.6482,25.3942,24.1884,24.7444,24.9616
cgh-1;Q95YF3,21.1464,19.1436,19.1028,19.9309,22.1857,23.2769,22.2905,23.2772
cgh-1;Q95YF3,21.1805,18.9992,18.5216,18.5708,21.2853,23.0362,22.2875,22.1241
cgh-1;Q95YF3,19.3355,20.4664,20.2892,19.1539,24.3174,22.0594,22.3798,23.2074
cgh-1;Q95YF3,19.5632,20.0707,19.8825,20.2511,21.2644,20.3596,21.1638,20.7563
ZK353.9;Q95ZI6,21.7457,19.5762,18.9479,18.878,24.1849,24.2123,22.3417,22.6495
;Q95ZJ9,20.0658,19.9523,18.8528,20.2058,23.747,23.5268,23.7928,23.7701
act-4;Q95ZL1,25.8029,25.6465,24.0742,28.221,26.5845,26.157,26.1541,26.7557
act-4;Q95ZL1,18.4602,19.6656,18.352,18.602,24.4718,23.1269,23.611,23.7651
gos-28;Q95ZW1,19.9288,21.5627,20.0428,21.371,21.8279,21.6145,21.3584,21.4545
;Q95ZW2,19.7936,17.9658,19.6337,18.8635,27.5746,27.4524,26.0343,26.3276
gad-3;Q960A1,18.6191,20.0168,18.5633,18.7477,25.2412,23.7385,23.3835,24.1427
;Q965K0,24.5479,23.924,23.4888,25.538,24.9856,23.8473,25.0083,24.8514
;Q965K0,22.5229,21.0384,21.3801,22.1216,21.9722,21.7589,21.2048,23.2111
;Q965Q1,20.1194,20.4569,19.7852,19.0233,23.0139,22.9716,23.2039,22.5464
;Q965Q1,19.6887,20.5727,20.554,19.8412,20.6089,21.5879,20.6092,20.6083
;Q965R9,19.0512,20.2089,21.1658,21.3156,26.5687,26.5968,25.7351,26.1329
;Q965R9,21.3317,21.7822,19.296,19.9539,21.3961,21.6832,21.4377,21.5074
eif-3.I;Q965S8,21.1403,20.6916,19.4237,19.1983,23.0107,21.1641,23.4774,23.1447
eif-3.I;Q965S8,21.8787,18.3575,20.4982,17.9618,20.7563,20.8558,21.3566,21.5394
xpo-2;Q965V4,19.633,20.3291,16.911,21.9369,21.7685,20.6738,20.5676,20.0756
ubh-3;Q965V9,21.0031,19.5345,20.5227,18.4024,26.9619,27.0896,25.6647,27.3955
;Q965W8,19.7152,21.316,19.1431,20.4679,21.7436,20.7614,20.6834,20.7727
nape-1;Q965X7,21.1304,20.8553,21.5406,20.6788,21.2934,21.2999,21.0075,21.4522
;Q966A5,21.2913,18.0837,21.3719,18.8179,19.2926,21.7443,20.3323,23.1974
;Q966A5,25.864,26.4329,26.0352,24.8909,23.8565,23.8367,23.6475,24.2621
;Q966A5,20.2605,19.2329,19.5748,19.3719,21.5474,21.5469,21.4248,21.7048
;Q966A5,26.4708,25.0667,23.4425,26.573,26.2854,25.8203,25.0816,26.5373
rpl-7A;Q966C6,24.2083,22.4935,22.2686,22.6415,21.8797,21.5948,20.5414,21.8302
rpl-7A;Q966C6,22.5541,23.9355,23.3965,23.5073,20.7973,21.0593,21.199,21.5619
rpl-7A;Q966C6,22.0927,23.1925,24.0796,23.844,21.6607,20.5328,20.639,21.7472
;Q966C7,20.3974,20.6114,19.9006,19.7286,21.5074,21.5894,20.8845,20.5413
;Q966C7,19.9659,21.6635,20.0528,20.1922,23.2714,22.006,21.8821,22.6996
;Q966C7,18.8477,20.8412,19.8671,17.9005,21.7443,19.9808,20.9694,20.6449
pbs-1;Q966I8,17.8111,20.5092,20.5462,19.773,22.1435,23.0991,22.9029,22.9815
col-165;Q966K5,17.9833,19.0485,18.1521,20.9426,20.6761,20.6267,21.1063,20.4492
E01A2.2;Q966L5,21.0772,19.8107,20.5648,20.9856,20.3584,21.732,21.2802,20.0463
uri-1;Q966M4,18.9947,19.6504,19.4227,19.5048,20.3401,21.4846,20.9498,21.2924
dbr-1;Q966M6,20.4909,21.0384,18.1977,20.4177,21.7264,20.7171,20.1769,20.7661
;Q9BI62,19.6438,19.8508,18.3672,21.3061,21.4983,21.5376,20.5098,21.3548
epn-1;Q9BI71,27.5674,26.2938,26.5625,27.4194,27.8408,26.4504,27.2755,26.6784
epn-1;Q9BI71,23.654,23.8806,22.422,22.0083,27.1875,25.6964,24.8356,26.4719
epn-1;Q9BI71,28.2644,27.0775,26.4244,28.3475,28.8503,28.9083,28.7464,29.1711
epn-1;Q9BI71,21.8221,19.7254,19.8664,19.9068,21.7646,21.6793,21.328,21.7449
epn-1;Q9BI71,26.8313,26.065,26.0948,23.2754,28.047,27.9426,27.1045,28.5041
epn-1;Q9BI71,18.4359,18.5429,19.7236,20.7211,25.1202,24.9947,24.9796,26.5449
;Q9BKR9,25.4892,25.0279,24.8271,26.0357,23.9456,22.9826,22.4288,24.5915
;Q9BKR9,23.2484,24.5019,23.7117,25.6708,25.0985,22.9277,23.1988,22.9847
;Q9BKU3,20.6866,19.0376,20.1156,21.7429,21.3856,21.157,20.0202,21.1002
;Q9BKU5,22.7431,21.8688,21.3852,22.7421,21.8644,21.5894,20.0657,21.6885
moag-4;Q9BKU8,20.0483,21.7586,18.9805,19.9043,21.3997,20.674,20.3169,21.5978
rpl-17;Q9BL19,24.5704,25.5576,24.6925,23.4723,25.3861,25.044,25.0965,25.1923
rpl-17;Q9BL19,19.1623,19.3603,19.183,20.0928,24.189,23.6469,24.3701,24.4314
rpl-17;Q9BL19,24.9879,24.6949,24.2002,25.1484,20.1082,28.5317,26.8231,27.7082
rpl-17;Q9BL19,18.6262,21.2283,19.71,19.317,24.347,22.7707,23.2022,23.2563
rpl-17;Q9BL19,21.2583,23.188,23.8415,24.0094,22.4076,23.4733,23.0114,24.3712
rpl-17;Q9BL19,19.9895,20.7838,18.6589,19.5861,20.3303,21.4303,21.1066,20.4612
rpl-17;Q9BL19,19.2482,20.3129,20.0521,21.6107,21.6424,21.6406,21.3898,21.2191
rpl-17;Q9BL19,19.8,18.7761,21.1815,20.3374,22.0627,22.0339,22.779,24.2101
;Q9BL28,19.3637,19.1455,20.9963,21.5297,21.8614,21.6172,20.3493,20.7377
swsn-3;Q9BL39,20.0214,19.7055,21.4868,17.0228,20.5953,21.1607,20.5134,21.364
;Q9BL59,21.4599,20.9513,19.416,23.9762,22.6961,22.5485,22.295,22
vps-4;Q9BL83,24.8053,23.6707,23.1937,19.8876,21.1333,21.7116,20.9019,20.9614
;Q9GRY9,19.3139,19.0591,20.8759,21.7035,21.2661,21.6668,20.9866,20.5778
;Q9GRY9,19.2499,20.2498,18.1313,21.5776,20.3118,19.9667,20.9948,20.9646
tcc-1;Q9GRZ9,20.6863,17.314,19.0756,20.3545,23.761,22.6381,22.6148,23.4535
tcc-1;Q9GRZ9,20.7454,20.3187,19.226,20.724,22.3754,23.3254,23.4199,23.6404
tcc-1;Q9GRZ9,21.852,19.2801,20.9029,21.7401,21.9498,21.4261,19.5145,20.8134
;Q9GUE9,18.1425,19.1698,19.7173,20.2033,21.8623,21.6267,20.4641,20.1825
cpx-1;Q9GUM7,21.5978,19.6677,21.5541,20.8814,20.2139,21.6007,19.6114,21.799
eel-1;Q9GUP2,23.6363,23.406,24.8581,24.0495,21.3707,21.1315,20.9421,20.5189
eel-1;Q9GUP2,19.1619,19.239,20.8082,18.9791,19.1153,20.6173,20.6892,21.4018
unc-27;Q9GYF1,19.6283,20.7915,19.3991,17.3924,20.4572,21.3055,21.2533,21.6427
unc-27;Q9GYF1,19.4763,19.2486,20.4706,20.4898,21.6938,21.633,20.5015,21.6808
unc-27;Q9GYF1,18.6114,18.4409,19.1566,18.6716,21.3905,20.4564,20.934,21.2641
unc-27;Q9GYF1,20.9247,19.5458,19.4544,18.5493,24.2661,24.2452,24.4034,23.1213
